Orthogroup	DMIR.longest_only	DEUG.longest_only
OG0009534	LOC108158233|XP_017145955.1|DMIR, LOC117193936|XP_033254491.1|DMIR	LOC108108950|XP_017072693.1|DEUG
OG0009535	LOC117191572|XP_033252291.1|DMIR, LOC117185947|XP_033251023.1|DMIR, LOC108160562|XP_017150127.1|DMIR	LOC108112151|XP_017077388.1|DEUG
OG0009536	LOC108155423|XP_017141718.1|DMIR	LOC108111719|XP_017076759.1|DEUG
OG0009537	LOC108154833|XP_017140735.1|DMIR	LOC108117535|XP_017085524.1|DEUG
OG0009538	LOC108154020|XP_017139601.1|DMIR	LOC108109032|XP_017072819.1|DEUG
OG0009539	LOC108154438|XP_017140200.1|DMIR	LOC108110260|XP_017074737.1|DEUG
OG0009540	LOC108156066|XP_033244334.1|DMIR, LOC117186980|XP_033244335.1|DMIR	LOC108115951|XP_017083077.1|DEUG
OG0009542	LOC108157657|XP_017145297.1|DMIR	LOC108111466|XP_017076426.1|DEUG
OG0009543	LOC108154320|XP_017140068.1|DMIR	LOC108113563|XP_017079645.1|DEUG, LOC108113567|XP_017079648.1|DEUG
OG0009544	LOC108155291|XP_017141496.1|DMIR	LOC108112931|XP_017078815.1|DEUG
OG0009545	LOC108151811|XP_017136158.1|DMIR	LOC108111336|XP_017076250.1|DEUG
OG0009546	LOC108154539|XP_017140330.1|DMIR	LOC108116824|XP_017084363.1|DEUG
OG0009549	LOC108152812|XP_017137889.1|DMIR	LOC108108412|XP_017071954.1|DEUG, LOC108108411|XP_017071953.1|DEUG
OG0009560	LOC108153427|XP_017138923.1|DMIR	LOC108103458|XP_017064441.1|DEUG
OG0009562	LOC108164303|XP_017155441.1|DMIR	LOC108115431|XP_017082357.1|DEUG
OG0009563	LOC108153567|XP_017139132.1|DMIR	LOC108114738|XP_017081340.1|DEUG
OG0009564	LOC108157395|XP_017144928.2|DMIR	LOC108103617|XP_017064649.1|DEUG
OG0009567	LOC108153840|XP_017139428.1|DMIR	LOC108115129|XP_017081896.1|DEUG
OG0009568	LOC108164174|XP_017155278.1|DMIR	LOC108105059|XP_017066967.1|DEUG, LOC108114759|XP_017081361.1|DEUG, LOC108114761|XP_017081362.1|DEUG
OG0009569	LOC117194447|XP_033254906.1|DMIR	LOC108106033|XP_017068369.1|DEUG
OG0009570	LOC108155535|XP_017141892.1|DMIR	LOC108117221|XP_017085036.1|DEUG
OG0009572	LOC108155940|XP_017142593.1|DMIR	LOC108117413|XP_017085310.1|DEUG
OG0009573	LOC108164286|XP_017155426.1|DMIR	LOC108103885|XP_017065105.1|DEUG
OG0009574	LOC108161422|XP_017151204.1|DMIR	LOC108110298|XP_017074794.1|DEUG
OG0009575	LOC108158279|XP_017146003.1|DMIR	LOC108106306|XP_017068766.1|DEUG
OG0009576	LOC108154708|XP_017140547.1|DMIR	LOC108115272|XP_017082119.1|DEUG
OG0009577	LOC108161496|XP_017151260.1|DMIR	LOC108102479|XP_017062981.1|DEUG
OG0009578	LOC108163618|XP_017154505.1|DMIR	LOC108107123|XP_017070004.1|DEUG
OG0009579	LOC108163834|XP_017154835.1|DMIR	LOC108115708|XP_017082799.1|DEUG
OG0009580	LOC108158669|XP_017146668.1|DMIR	LOC108104565|XP_017066201.1|DEUG
OG0009581	LOC108161494|XP_017151258.1|DMIR	LOC108105151|XP_017067075.1|DEUG
OG0009582	LOC108152132|XP_017136709.1|DMIR	LOC108114174|XP_017080459.1|DEUG
OG0009584	LOC108155149|XP_017141336.1|DMIR	LOC108102983|XP_017063782.1|DEUG
OG0009585	LOC117185772|XP_017141042.1|DMIR	LOC108113740|XP_017079918.1|DEUG
OG0009586	LOC108150848|XP_017134641.1|DMIR	LOC108114077|XP_017080321.1|DEUG
OG0009587	LOC108160494|XP_017150019.1|DMIR	LOC108112205|XP_017077510.1|DEUG
OG0009588	LOC108154387|XP_017140139.1|DMIR	LOC108113694|XP_017079860.1|DEUG
OG0009589	LOC108151767|XP_017136100.1|DMIR	LOC108102813|XP_017063483.1|DEUG
OG0009590	LOC108153616|XP_017139204.1|DMIR	LOC108108104|XP_017071499.1|DEUG
OG0009591	LOC108157004|XP_017144292.1|DMIR	LOC108108328|XP_017071845.1|DEUG
OG0009592	LOC108156209|XP_017143036.1|DMIR	LOC108117197|XP_017084989.1|DEUG
OG0009593	LOC108157324|XP_017144829.1|DMIR	LOC108117050|XP_017084711.1|DEUG
OG0009594	LOC108155048|XP_017141112.1|DMIR	LOC108113719|XP_017079890.1|DEUG
OG0009595	LOC108154450|XP_017140209.1|DMIR	LOC108115090|XP_017081826.1|DEUG
OG0009596	LOC108157294|XP_017144785.1|DMIR	LOC108115069|XP_017081807.1|DEUG
OG0009597	LOC108157643|XP_017145279.1|DMIR	LOC108115077|XP_017081815.1|DEUG
OG0009598	LOC108156790|XP_017143956.1|DMIR	LOC108115170|XP_017081979.1|DEUG
OG0009599	LOC108157059|XP_017144378.1|DMIR	LOC108116263|XP_017083541.1|DEUG
OG0009600	LOC108155594|XP_017142001.1|DMIR	LOC108116355|XP_017083667.1|DEUG
OG0009601	LOC108154461|XP_017140222.1|DMIR	LOC108117534|XP_017085523.1|DEUG
OG0009602	LOC108154516|XP_017140306.1|DMIR	LOC108113541|XP_017079625.1|DEUG
OG0009603	LOC108155023|XP_017141067.1|DMIR	LOC108109505|XP_017073535.1|DEUG
OG0009604	LOC108154837|XP_017140747.1|DMIR	LOC108116730|XP_017084240.1|DEUG
OG0009605	LOC108157556|XP_017145149.1|DMIR	LOC108113521|XP_017079602.1|DEUG
OG0009606	LOC108157639|XP_017145272.1|DMIR	LOC108113528|XP_017079611.1|DEUG
OG0009607	LOC108154261|XP_017139986.1|DMIR	LOC108113631|XP_017079788.1|DEUG
OG0009608	LOC108154468|XP_017140228.1|DMIR	LOC108116559|XP_017083987.1|DEUG
OG0009609	LOC108154276|XP_017140014.1|DMIR	LOC108111481|XP_017076453.1|DEUG
OG0009610	LOC108154981|XP_017141009.1|DMIR	LOC108117186|XP_017084967.1|DEUG
OG0009611	LOC108155311|XP_017141519.1|DMIR	LOC108117095|XP_017084783.1|DEUG
OG0009612	LOC108153845|XP_017139433.1|DMIR	LOC108110261|XP_017074738.1|DEUG
OG0009613	LOC108161939|XP_017151860.1|DMIR	LOC108118414|XP_017086579.1|DEUG
OG0009614	LOC108154404|XP_017140163.1|DMIR	LOC108111657|XP_017076676.1|DEUG
OG0009615	LOC108157505|XP_017145093.1|DMIR	LOC108115785|XP_017082847.1|DEUG
OG0009616	LOC108153977|XP_033246141.1|DMIR	LOC108115773|XP_017082834.1|DEUG
OG0009617	LOC108156841|XP_017144044.2|DMIR	LOC108116856|XP_017084400.1|DEUG
OG0009619	LOC108155206|XP_033245913.1|DMIR	LOC108115566|XP_017082561.1|DEUG
OG0009620	LOC108157064|XP_017144388.1|DMIR	LOC108109527|XP_017073580.1|DEUG
OG0009621	LOC108154342|XP_017140093.1|DMIR	LOC108109431|XP_017073420.1|DEUG
OG0009622	LOC108154488|XP_017140278.1|DMIR	LOC108117053|XP_017084714.1|DEUG
OG0009624	LOC108155347|XP_017141594.1|DMIR	LOC108109379|XP_017073361.1|DEUG
OG0009625	LOC108155850|XP_017142451.1|DMIR	LOC108111287|XP_017076164.1|DEUG
OG0009626	LOC108157830|XP_017145520.2|DMIR	LOC108115603|XP_017082618.1|DEUG
OG0009627	LOC108153992|XP_033246062.1|DMIR	LOC108115592|XP_017082594.1|DEUG
OG0009628	LOC108155436|XP_017141737.2|DMIR	LOC108115608|XP_017082629.1|DEUG
OG0009629	LOC108157277|XP_033245363.1|DMIR	LOC108117317|XP_017085174.1|DEUG
OG0009630	LOC108157282|XP_017144768.1|DMIR	LOC108117070|XP_017084732.1|DEUG
OG0009631	LOC108154227|XP_017139942.1|DMIR	LOC108116918|XP_017084546.1|DEUG
OG0009632	LOC108158207|XP_017145922.1|DMIR	LOC108111849|XP_017076945.1|DEUG
OG0009633	LOC108158288|XP_017146014.1|DMIR	LOC108106253|XP_017068707.1|DEUG
OG0009634	LOC108156237|XP_017143074.1|DMIR	LOC108105213|XP_017067160.1|DEUG
OG0009635	LOC108157332|XP_017144837.1|DMIR	LOC108116986|XP_017084639.1|DEUG
OG0009636	LOC108153291|XP_017138669.1|DMIR	LOC108114527|XP_017081047.1|DEUG
OG0009637	LOC108155620|XP_017142037.1|DMIR	LOC108113787|XP_017079982.1|DEUG
OG0009638	LOC108154520|XP_017140310.1|DMIR	LOC108117092|XP_017084779.1|DEUG
OG0009639	LOC108154235|XP_017139950.1|DMIR	LOC108116568|XP_017083997.1|DEUG
OG0009640	LOC108157310|XP_033245487.1|DMIR	LOC108113527|XP_017079609.1|DEUG
OG0009641	LOC108154381|XP_017140134.1|DMIR	LOC108115585|XP_017082587.1|DEUG
OG0009642	LOC108154543|XP_017140335.1|DMIR	LOC108115588|XP_017082590.1|DEUG
OG0009643	LOC108154006|XP_033245833.1|DMIR	LOC108111457|XP_017076416.1|DEUG
OG0009644	LOC108156513|XP_017143506.1|DMIR	LOC108116564|XP_017083992.1|DEUG
OG0009645	LOC108156516|XP_017143510.1|DMIR	LOC108116579|XP_017084010.1|DEUG
OG0009646	LOC108155853|XP_017142454.1|DMIR	LOC108111324|XP_017076211.1|DEUG
OG0009647	LOC108155856|XP_017142457.1|DMIR	LOC108111269|XP_017076146.1|DEUG
OG0009648	LOC108157373|XP_017144890.1|DMIR	LOC108115392|XP_017082317.1|DEUG
OG0009649	LOC108154766|XP_017140638.1|DMIR	LOC108116003|XP_017083169.1|DEUG
OG0009650	LOC108161979|XP_017151932.1|DMIR	LOC108118470|XP_017086681.1|DEUG
OG0009651	LOC108162505|XP_017152770.1|DMIR	LOC108104062|XP_017065413.1|DEUG
OG0009652	LOC108162796|XP_017153187.1|DMIR	LOC108111010|XP_017075811.1|DEUG
OG0009653	LOC108162985|XP_017153481.1|DMIR	LOC108110573|XP_017075159.1|DEUG
OG0009654	LOC108162986|XP_017153483.1|DMIR	LOC108110488|XP_017075054.1|DEUG
OG0009655	LOC108162706|XP_017153053.1|DMIR	LOC108118315|XP_017086420.1|DEUG
OG0009656	LOC108163294|XP_017153989.1|DMIR	LOC108106135|XP_017068516.1|DEUG
OG0009657	LOC108161166|XP_033248864.1|DMIR	LOC108110448|XP_017075004.1|DEUG
OG0009658	LOC108163985|XP_033249243.1|DMIR	LOC108104052|XP_017065387.1|DEUG
OG0009659	LOC108162033|XP_017152040.1|DMIR	LOC108102670|XP_017063300.1|DEUG
OG0009660	LOC108162938|XP_017153413.1|DMIR	LOC108110517|XP_017075086.1|DEUG
OG0009661	LOC108162945|XP_017153425.1|DMIR	LOC108106900|XP_017069637.1|DEUG
OG0009662	LOC108162521|XP_017152791.1|DMIR	LOC108112380|XP_017077711.1|DEUG
OG0009663	LOC108162650|XP_017152971.1|DMIR	LOC108111061|XP_017075879.1|DEUG
OG0009664	LOC108161726|XP_017151538.1|DMIR	LOC108110668|XP_017075274.1|DEUG
OG0009665	LOC108164259|XP_017155388.1|DMIR	LOC108111225|XP_017076116.1|DEUG
OG0009666	LOC108163565|XP_017154419.1|DMIR	LOC108118460|XP_017086668.1|DEUG
OG0009667	LOC108163219|XP_017153862.1|DMIR	LOC108115485|XP_017082460.1|DEUG
OG0009668	LOC108164216|XP_017155338.1|DMIR	LOC108115556|XP_017082552.1|DEUG
OG0009669	LOC108162695|XP_017153034.1|DMIR	LOC108105678|XP_017067871.1|DEUG
OG0009670	LOC108162920|XP_017153391.1|DMIR	LOC108102636|XP_017063245.1|DEUG
OG0009671	LOC108161711|XP_017151519.1|DMIR	LOC108106883|XP_017069620.1|DEUG
OG0009674	LOC108163532|XP_017154374.1|DMIR	LOC108114847|XP_017081481.1|DEUG
OG0009675	LOC108163843|XP_017154847.1|DMIR	LOC108105125|XP_017067047.1|DEUG
OG0009676	LOC108162300|XP_017152455.1|DMIR	LOC108114844|XP_017081479.1|DEUG
OG0009677	LOC108162716|XP_017153068.1|DMIR	LOC108106162|XP_017068562.1|DEUG
OG0009678	LOC108162370|XP_017152573.1|DMIR	LOC108103392|XP_017064337.1|DEUG
OG0009679	LOC108163247|XP_017153902.1|DMIR	LOC108102506|XP_017063021.1|DEUG
OG0009680	LOC108162869|XP_017153310.1|DMIR	LOC108105805|XP_017068035.1|DEUG
OG0009681	LOC117192711|XP_033253338.1|DMIR, LOC108160794|XP_017150493.1|DMIR	LOC108109297|XP_017073280.1|DEUG
OG0009682	LOC108158007|XP_017145639.1|DMIR	LOC108108958|XP_017072702.1|DEUG
OG0009683	LOC108158181|XP_017145888.1|DMIR	LOC108112890|XP_017078736.1|DEUG
OG0009684	LOC108158290|XP_017146015.1|DMIR	LOC108112886|XP_017078725.1|DEUG
OG0009685	LOC108160927|XP_017150702.1|DMIR	LOC108112888|XP_017078731.1|DEUG
OG0009686	LOC108160935|XP_017150712.2|DMIR, LOC117191426|XP_033252188.1|DMIR	LOC108112186|XP_017077487.1|DEUG
OG0009687	LOC117190748|XP_033251702.1|DMIR, LOC108159309|XP_017147972.1|DMIR	LOC108112396|XP_017077727.1|DEUG
OG0009688	LOC108159929|XP_017149064.1|DMIR, LOC117190955|XP_033251839.1|DMIR	LOC108112020|XP_017077250.1|DEUG
OG0009689	LOC108159211|XP_017147778.1|DMIR	LOC108113220|XP_017079246.1|DEUG
OG0009690	LOC108160315|XP_017149727.1|DMIR	LOC108106701|XP_017069423.1|DEUG
OG0009692	LOC117189473|XP_033250497.1|DMIR	LOC108112997|XP_017078896.1|DEUG
OG0009693	LOC108159235|XP_017147831.1|DMIR	LOC108106574|XP_017069232.1|DEUG
OG0009694	LOC108158903|XP_033253728.1|DMIR, LOC117188391|XP_033248085.1|DMIR	LOC108106622|XP_017069314.1|DEUG
OG0009695	LOC108158879|XP_017147121.1|DMIR	LOC108107276|XP_017070206.1|DEUG
OG0009697	LOC108161688|XP_017151490.1|DMIR	LOC108107645|XP_017070719.1|DEUG
OG0009698	LOC108159993|XP_017149198.2|DMIR	LOC108113085|XP_017079020.1|DEUG
OG0009699	LOC117193629|XP_033254263.1|DMIR, LOC108158920|XP_017147208.1|DMIR	LOC108106431|XP_017068949.1|DEUG
OG0009700	LOC108159106|XP_017147568.1|DMIR	LOC108107361|XP_017070353.1|DEUG
OG0009701	LOC108155307|XP_017141513.1|DMIR	LOC108111347|XP_017076267.1|DEUG
OG0009702	LOC108160828|XP_033246478.1|DMIR, LOC108154068|XP_033245615.1|DMIR, LOC108157468|XP_033245616.1|DMIR	LOC108113086|XP_017079021.1|DEUG
OG0009703	LOC108162280|XP_017152428.1|DMIR	LOC108106127|XP_017068496.1|DEUG
OG0009704	LOC108158226|XP_017145945.1|DMIR	LOC108109132|XP_017073018.1|DEUG
OG0009705	LOC108158154|XP_017145865.1|DMIR	LOC108106668|XP_017069387.1|DEUG
OG0009706	LOC108161016|XP_017150817.1|DMIR	LOC108106305|XP_017068765.1|DEUG
OG0009707	LOC108156552|XP_017143560.1|DMIR	LOC108110061|XP_017074449.1|DEUG
OG0009708	LOC108160848|XP_017150593.1|DMIR	LOC108112192|XP_017077493.1|DEUG
OG0009709	LOC108160322|XP_017149737.1|DMIR	LOC108112282|XP_017077593.1|DEUG
OG0009710	LOC108160321|XP_017149736.1|DMIR	LOC108112281|XP_017077592.1|DEUG
OG0009711	LOC108159891|XP_017148998.1|DMIR	LOC108112070|XP_017077308.1|DEUG
OG0009712	LOC108151304|XP_017135329.1|DMIR	LOC108114274|XP_017080659.1|DEUG
OG0009713	LOC108160131|XP_017149415.1|DMIR	LOC108104573|XP_017066215.1|DEUG
OG0009714	LOC108158525|XP_017146395.1|DMIR	LOC108106581|XP_017069251.1|DEUG
OG0009715	LOC117190377|XP_033251349.1|DMIR, LOC108159682|XP_017148665.1|DMIR	LOC108107218|XP_017070124.1|DEUG
OG0009716	LOC117193958|XP_033254503.1|DMIR, LOC117193959|XP_033254504.1|DMIR, LOC117192451|XP_033253030.1|DMIR	LOC108104514|XP_017066124.1|DEUG
OG0009717	LOC117185788|XP_033253103.1|DMIR, LOC108159870|XP_017148959.1|DMIR	LOC108112002|XP_017077227.1|DEUG
OG0009718	LOC108158340|XP_017146067.1|DMIR	LOC108106642|XP_017069343.1|DEUG
OG0009719	LOC117193776|XP_033254396.1|DMIR, LOC108160806|XP_017150519.1|DMIR	LOC108107473|XP_017070509.1|DEUG
OG0009720	LOC108159613|XP_017148556.1|DMIR, LOC117193474|XP_033254123.1|DMIR	LOC108112555|XP_017077990.1|DEUG
OG0009721	LOC108159312|XP_017147975.1|DMIR	LOC108106363|XP_017068832.1|DEUG
OG0009722	LOC108159099|XP_017147559.1|DMIR	LOC108106569|XP_017069226.1|DEUG
OG0009723	LOC108150860|XP_017134652.1|DMIR	LOC108107628|XP_017070685.1|DEUG
OG0009724	LOC108159594|XP_017148536.1|DMIR	LOC108109109|XP_017072987.1|DEUG
OG0009725	LOC108159857|XP_017148945.1|DMIR	LOC108112361|XP_017077679.1|DEUG
OG0009726	LOC108156580|XP_033245047.1|DMIR	LOC108113819|XP_017080016.1|DEUG
OG0009727	LOC108159254|XP_017147873.1|DMIR	LOC108114921|XP_017081597.1|DEUG
OG0009728	LOC108158372|XP_017146116.1|DMIR	LOC108109014|XP_017072776.1|DEUG
OG0009729	LOC108160983|XP_017150775.1|DMIR	LOC108108975|XP_017072719.1|DEUG
OG0009730	LOC108153349|XP_017138805.2|DMIR	LOC108111868|XP_017076982.1|DEUG
OG0009731	LOC108157936|XP_017145569.1|DMIR, LOC117193847|XP_033254439.1|DMIR	LOC108106656|XP_017069367.1|DEUG
OG0009732	LOC108160346|XP_017149780.1|DMIR	LOC108113347|XP_017079402.1|DEUG
OG0009733	LOC108164725|XP_017156103.1|DMIR	LOC108117073|XP_017084738.1|DEUG
OG0009734	LOC108156538|XP_017143575.1|DMIR	LOC108117408|XP_017085305.1|DEUG
OG0009735	LOC108163403|XP_017154156.1|DMIR	LOC108114113|XP_017080365.1|DEUG
OG0009736	LOC108151114|XP_017135013.1|DMIR	LOC108109741|XP_017073888.1|DEUG
OG0009737	LOC108154427|XP_017140185.1|DMIR	LOC108116800|XP_017084337.1|DEUG, LOC108116847|XP_017084391.1|DEUG
OG0009738	LOC108164743|XP_017156128.1|DMIR	LOC108110000|XP_017074325.1|DEUG
OG0009739	LOC108165113|XP_017156661.1|DMIR	LOC108109931|XP_017074220.1|DEUG
OG0009740	LOC108161083|XP_017150828.1|DMIR	LOC108110119|XP_017074513.1|DEUG
OG0009741	LOC108161497|XP_017151261.1|DMIR	LOC108108087|XP_017071467.1|DEUG
OG0009742	LOC108163093|XP_017153709.1|DMIR	LOC108102889|XP_017063581.1|DEUG
OG0009743	LOC108161708|XP_017151520.1|DMIR	LOC108105369|XP_017067393.1|DEUG
OG0009744	LOC108152021|XP_017136487.1|DMIR	LOC108103361|XP_017064295.1|DEUG
OG0009745	LOC108159109|XP_017147578.1|DMIR	LOC108103429|XP_017064388.1|DEUG
OG0009746	LOC108151202|XP_017135169.1|DMIR	LOC108105924|XP_017068194.1|DEUG
OG0009747	LOC108161648|XP_017151439.1|DMIR	LOC108111727|XP_017076773.1|DEUG
OG0009748	LOC108164730|XP_017156112.2|DMIR	LOC108103769|XP_017064883.1|DEUG
OG0009749	LOC108153475|XP_017138998.1|DMIR	LOC108108642|XP_017072232.1|DEUG
OG0009750	LOC108153646|XP_017139239.1|DMIR	LOC108103592|XP_017064608.1|DEUG
OG0009751	LOC108163342|XP_017154072.1|DMIR	LOC108103140|XP_017064001.1|DEUG
OG0009752	LOC108160210|XP_017149549.1|DMIR	LOC108103321|XP_017064240.1|DEUG
OG0009753	LOC108159290|XP_033243719.1|DMIR	LOC108103323|XP_017064244.1|DEUG
OG0009754	LOC117190053|XP_033251028.1|DMIR, LOC108158877|XP_017147120.1|DMIR	LOC108107277|XP_017070207.1|DEUG
OG0009755	LOC108159354|XP_017148064.1|DMIR	LOC108103015|XP_017063829.1|DEUG
OG0009756	LOC108165092|XP_017156634.1|DMIR	LOC108109634|XP_017073699.1|DEUG
OG0009757	LOC108159449|XP_017148230.1|DMIR	LOC108107226|XP_017070133.1|DEUG
OG0009758	LOC108156779|XP_017143939.1|DMIR	LOC108116018|XP_017083193.1|DEUG
OG0009759	LOC117193952|XP_033254499.1|DMIR, LOC108164867|XP_017156297.1|DMIR	LOC108102415|XP_017062870.1|DEUG
OG0009760	LOC108165250|XP_017156777.1|DMIR	LOC108118511|XP_017086740.1|DEUG
OG0009761	LOC108153621|XP_017139213.1|DMIR	LOC108118548|XP_017086791.1|DEUG
OG0009762	LOC108150940|XP_017134763.1|DMIR	LOC108103299|XP_017064210.1|DEUG
OG0009763	LOC108151760|XP_017136091.1|DMIR	LOC108102827|XP_017063505.1|DEUG
OG0009764	LOC108165576|XP_017157138.1|DMIR	LOC108114046|XP_017080282.1|DEUG
OG0009765	LOC108153553|XP_017139112.1|DMIR	LOC108102872|XP_017063568.1|DEUG
OG0009766	LOC108150797|XP_017134590.1|DMIR	LOC108108177|XP_017071609.1|DEUG
OG0009767	LOC108150893|XP_017134692.1|DMIR	LOC108107814|XP_017071034.1|DEUG
OG0009768	LOC108150855|XP_017134647.1|DMIR	LOC108108241|XP_017071700.1|DEUG
OG0009769	LOC108153596|XP_017139166.1|DMIR	LOC108108269|XP_017071715.1|DEUG
OG0009770	LOC108165280|XP_033244041.1|DMIR	LOC108104905|XP_017066727.1|DEUG
OG0009771	LOC108165597|XP_017157161.1|DMIR	LOC108105268|XP_017067237.1|DEUG
OG0009772	LOC108153773|XP_017139401.1|DMIR	LOC108102766|XP_017063413.1|DEUG
OG0009773	LOC108152886|XP_017138014.2|DMIR	LOC108114693|XP_017081278.1|DEUG
OG0009774	LOC108165328|XP_017156850.1|DMIR	LOC108113896|XP_017080090.1|DEUG
OG0009775	LOC108153209|XP_017138520.1|DMIR	LOC108104914|XP_017066750.1|DEUG
OG0009776	LOC108153189|XP_017138493.1|DMIR	LOC108114523|XP_017081042.1|DEUG
OG0009777	LOC108153413|XP_033243058.1|DMIR	LOC108114516|XP_017081026.1|DEUG
OG0009778	LOC108153758|XP_017139382.1|DMIR	LOC108108246|XP_017071706.1|DEUG
OG0009779	LOC108152920|XP_017138088.1|DMIR	LOC108108139|XP_017071554.1|DEUG
OG0009780	LOC108153514|XP_033243261.1|DMIR	LOC108108168|XP_017071597.1|DEUG
OG0009781	LOC108153362|XP_017138818.1|DMIR	LOC108114459|XP_017080952.1|DEUG
OG0009782	LOC108165292|XP_017156815.1|DMIR	LOC108108238|XP_017071694.1|DEUG
OG0009783	LOC108151797|XP_017136136.1|DMIR	LOC108104742|XP_017066469.1|DEUG
OG0009784	LOC108165531|XP_017157091.1|DMIR	LOC108107691|XP_017070785.1|DEUG
OG0009785	LOC108153532|XP_017139083.1|DMIR	LOC108114598|XP_017081147.1|DEUG
OG0009786	LOC108152992|XP_017138216.1|DMIR	LOC108117383|XP_017085268.1|DEUG
OG0009787	LOC108153056|XP_017138317.1|DMIR	LOC108117382|XP_017085266.1|DEUG
OG0009788	LOC108153582|XP_017139151.1|DMIR	LOC108103589|XP_017064603.1|DEUG
OG0009789	LOC108152957|XP_017138146.1|DMIR	LOC108107857|XP_017071112.1|DEUG
OG0009790	LOC108159773|XP_017148821.2|DMIR, LOC117188344|XP_033247948.1|DMIR	LOC108112350|XP_017077667.1|DEUG
OG0009791	LOC108152096|XP_033242240.1|DMIR	LOC108109779|XP_017073945.1|DEUG
OG0009792	LOC108151109|XP_017134998.1|DMIR	LOC108109878|XP_017074163.1|DEUG
OG0009793	LOC108151392|XP_017135466.1|DMIR	LOC108104630|XP_017066294.1|DEUG
OG0009794	LOC108155049|XP_033245972.1|DMIR	LOC108113720|XP_017079891.1|DEUG
OG0009795	LOC108160148|XP_017149454.1|DMIR	LOC108106037|XP_017068373.1|DEUG
OG0009796	LOC108152746|XP_017137784.1|DMIR	LOC108114032|XP_017080268.1|DEUG
OG0009797	LOC108153241|XP_017138569.1|DMIR	LOC108109837|XP_017074073.1|DEUG
OG0009798	LOC108165371|XP_033243738.1|DMIR	LOC108109836|XP_017074072.1|DEUG
OG0009799	LOC108151949|XP_017136375.1|DMIR	LOC108114290|XP_017080681.1|DEUG
OG0009800	LOC108153712|XP_033242875.1|DMIR	LOC108108682|XP_017072275.1|DEUG
OG0009801	LOC108153405|XP_017138888.1|DMIR	LOC108107939|XP_017071259.1|DEUG
OG0009802	LOC108151630|XP_017135822.1|DMIR	LOC108107753|XP_017070910.1|DEUG
OG0009803	LOC108153716|XP_017139332.1|DMIR	LOC108113969|XP_017080174.1|DEUG
OG0009804	LOC108151305|XP_017135330.1|DMIR	LOC108114277|XP_017080663.1|DEUG
OG0009805	LOC108151296|XP_017135321.1|DMIR	LOC108114270|XP_017080656.1|DEUG
OG0009806	LOC108151288|XP_017135309.1|DMIR	LOC108114263|XP_017080648.1|DEUG
OG0009807	LOC108151284|XP_017135304.1|DMIR	LOC108114081|XP_017080324.1|DEUG
OG0009808	LOC108151821|XP_033242253.1|DMIR	LOC108107701|XP_017070795.1|DEUG
OG0009809	LOC108153651|XP_017139246.1|DMIR	LOC108107623|XP_017070681.1|DEUG
OG0009810	LOC108150839|XP_017134637.1|DMIR	LOC108113984|XP_017080216.1|DEUG
OG0009811	LOC108150842|XP_017134639.1|DMIR	LOC108114084|XP_017080328.1|DEUG
OG0009812	LOC108152294|XP_017137005.1|DMIR	LOC108114112|XP_017080364.1|DEUG
OG0009813	LOC108151158|XP_017135076.1|DMIR	LOC108108722|XP_017072344.1|DEUG
OG0009814	LOC108153672|XP_017139275.1|DMIR	LOC108107549|XP_017070591.1|DEUG
OG0009815	LOC108150928|XP_017134748.1|DMIR	LOC108108463|XP_017072007.1|DEUG
OG0009816	LOC108153518|XP_017139066.1|DMIR	LOC108106019|XP_017068358.1|DEUG
OG0009817	LOC108152300|XP_017137010.1|DMIR	LOC108105931|XP_017068200.1|DEUG
OG0009818	LOC108153496|XP_017139036.1|DMIR	LOC108113835|XP_017080033.1|DEUG
OG0009819	LOC108153779|XP_017139410.1|DMIR	LOC108113840|XP_017080040.1|DEUG
OG0009820	LOC108152694|XP_017137689.1|DMIR	LOC108113867|XP_017080070.1|DEUG
OG0009821	LOC108153420|XP_017138911.1|DMIR	LOC108114704|XP_017081291.1|DEUG
OG0009822	LOC108153017|XP_017138251.1|DMIR	LOC108108541|XP_017072105.1|DEUG
OG0009823	LOC108151866|XP_017136244.1|DMIR	LOC108109829|XP_017074054.1|DEUG
OG0009824	LOC108152799|XP_017137874.1|DMIR	LOC108114615|XP_017081167.1|DEUG
OG0009825	LOC108153451|XP_017138960.1|DMIR	LOC108113838|XP_017080037.1|DEUG
OG0009826	LOC108153329|XP_017138735.1|DMIR	LOC108116784|XP_017084320.1|DEUG
OG0009827	LOC108153328|XP_017138734.1|DMIR	LOC108116786|XP_017084322.1|DEUG
OG0009828	LOC108152199|XP_017136847.1|DMIR	LOC108114721|XP_017081315.1|DEUG
OG0009829	LOC108153177|XP_017138474.1|DMIR	LOC108117338|XP_017085198.1|DEUG
OG0009830	LOC108150896|XP_017134695.1|DMIR	LOC108108673|XP_017072266.1|DEUG
OG0009831	LOC108150834|XP_017134630.1|DMIR	LOC108108699|XP_017072294.1|DEUG
OG0009832	LOC108150967|XP_017134791.1|DMIR	LOC108108697|XP_017072292.1|DEUG
OG0009833	LOC108150758|XP_017134541.1|DMIR	LOC108118235|XP_017086308.1|DEUG
OG0009834	LOC117188051|XP_033247161.1|DMIR, LOC108160208|XP_017149540.2|DMIR	LOC108106496|XP_017069076.1|DEUG
OG0009835	LOC117195082|XP_033255637.1|DMIR, LOC108158334|XP_017146063.1|DMIR	LOC108112481|XP_017077832.1|DEUG
