Orthogroup	DMIR.longest_only	DGUA.longest_only
OG0008060	LOC108154219|XP_017139934.1|DMIR	LOC117585139|XP_034130358.1|DGUA
OG0008061	LOC108156007|XP_017142704.1|DMIR	LOC117591167|XP_034140177.1|DGUA
OG0008062	LOC108162819|XP_017153228.1|DMIR	LOC117580991|XP_034123680.1|DGUA
OG0008063	LOC108156913|XP_017144150.1|DMIR	LOC117582776|XP_034126637.1|DGUA
OG0008064	LOC108160701|XP_017150348.1|DMIR	LOC117591425|XP_034140576.1|DGUA
OG0008065	LOC108165469|XP_017157009.1|DMIR	LOC117590842|XP_034139726.1|DGUA
OG0008066	LOC108159467|XP_017148278.1|DMIR	LOC117580630|XP_034123106.1|DGUA
OG0008067	LOC108161369|XP_017151106.1|DMIR	LOC117590399|XP_034138885.1|DGUA
OG0008068	LOC108165037|XP_017156563.1|DMIR	LOC117590353|XP_034138779.1|DGUA
OG0008069	LOC108156527|XP_033244526.1|DMIR	LOC117582764|XP_034126619.1|DGUA
OG0008070	LOC108154864|XP_033244148.1|DMIR	LOC117585090|XP_034130249.1|DGUA
OG0008071	LOC108161671|XP_017151467.1|DMIR	LOC117580825|XP_034123437.1|DGUA
OG0008072	LOC108157493|XP_017145083.1|DMIR	LOC117591521|XP_034140707.1|DGUA
OG0008073	LOC108165012|XP_017156537.1|DMIR	LOC117588638|XP_034135957.1|DGUA
OG0008074	LOC108164670|XP_017156011.1|DMIR	LOC117588377|XP_034135489.1|DGUA
OG0008075	LOC108158017|XP_017145649.1|DMIR	LOC117592627|XP_034142454.1|DGUA
OG0008076	LOC108155398|XP_017141684.1|DMIR	LOC117581594|XP_034124841.1|DGUA
OG0008077	LOC108156949|XP_017144207.1|DMIR	LOC117585475|XP_034130858.1|DGUA
OG0008078	LOC108164752|XP_017156141.1|DMIR	LOC117588793|XP_034136191.1|DGUA
OG0008079	LOC108165165|XP_017156726.1|DMIR	LOC117580831|XP_034123454.1|DGUA
OG0008080	LOC108164642|XP_017155981.1|DMIR	LOC117581251|XP_034124145.1|DGUA
OG0008081	LOC108152381|XP_017137164.1|DMIR	LOC117581338|XP_034124352.1|DGUA
OG0008082	LOC108157571|XP_017145181.1|DMIR	LOC117583039|XP_034127092.1|DGUA
OG0008083	LOC108154748|XP_017140610.1|DMIR	LOC117584984|XP_034130084.1|DGUA
OG0008084	LOC108155547|XP_017141915.1|DMIR	LOC117585173|XP_034130405.1|DGUA
OG0008085	LOC108154561|XP_017140351.1|DMIR	LOC117583240|XP_034127353.1|DGUA
OG0008086	LOC108154742|XP_017140601.1|DMIR	LOC117585184|XP_034130419.1|DGUA
OG0008087	LOC108155680|XP_017142139.1|DMIR	LOC117580855|XP_034123493.1|DGUA
OG0008088	LOC108161517|XP_017151287.1|DMIR	LOC117588284|XP_034135352.1|DGUA
OG0008089	LOC108151203|XP_017135166.1|DMIR	LOC117586947|XP_034133208.1|DGUA
OG0008090	LOC108152661|XP_017137646.1|DMIR	LOC117590732|XP_034139531.1|DGUA
OG0008091	LOC108154883|XP_017140816.1|DMIR	LOC117585596|XP_034131031.1|DGUA
OG0008092	LOC108155945|XP_033244332.1|DMIR	LOC117586205|XP_034132033.1|DGUA
OG0008093	LOC108156531|XP_017143530.1|DMIR	LOC117580670|XP_034123172.1|DGUA
OG0008094	LOC108163739|XP_017154687.1|DMIR	LOC117581687|XP_034124954.1|DGUA
OG0008095	LOC108155466|XP_017141776.1|DMIR	LOC117590183|XP_034138481.1|DGUA
OG0008096	LOC108153519|XP_017139070.1|DMIR	LOC117590975|XP_034139938.1|DGUA
OG0008097	LOC108164404|XP_017155558.1|DMIR	LOC117590460|XP_034138987.1|DGUA
OG0008098	LOC108153581|XP_017139150.1|DMIR	LOC117580055|XP_034122184.1|DGUA
OG0008099	LOC108151623|XP_017135811.1|DMIR	LOC117586949|XP_034133210.1|DGUA
OG0008100	LOC108156300|XP_017143172.1|DMIR	LOC117584910|XP_034129944.1|DGUA
OG0008101	LOC108154463|XP_017140226.1|DMIR	LOC117590415|XP_034138905.1|DGUA
OG0008102	LOC108155418|XP_017141707.1|DMIR	LOC117586471|XP_034132451.1|DGUA
OG0008103	LOC108157256|XP_017144726.1|DMIR	LOC117590341|XP_034138731.1|DGUA
OG0008104	LOC108151038|XP_017134895.1|DMIR	LOC117591261|XP_034140339.1|DGUA
OG0008105	LOC108155380|XP_017141643.1|DMIR	LOC117589913|XP_034138078.1|DGUA
OG0008106	LOC108153011|XP_017138247.1|DMIR	LOC117589423|XP_034137249.1|DGUA
OG0008107	LOC108155224|XP_017141397.1|DMIR	LOC117590133|XP_034138396.1|DGUA
OG0008108	LOC108164689|XP_017156051.1|DMIR	LOC117581535|XP_034124741.1|DGUA
OG0008109	LOC108155204|XP_017141375.1|DMIR	LOC117581164|XP_034123997.1|DGUA
OG0008110	LOC108165127|XP_017156680.1|DMIR	LOC117591172|XP_034140188.1|DGUA
OG0008111	LOC108163671|XP_017154589.1|DMIR	LOC117590823|XP_034139684.1|DGUA
OG0008112	LOC108163645|XP_033253279.1|DMIR	LOC117581105|XP_034123887.1|DGUA
OG0008113	LOC108153143|XP_017138434.1|DMIR	LOC117591035|XP_034140020.1|DGUA
OG0008114	LOC108153142|XP_017138433.1|DMIR	LOC117591034|XP_034140019.1|DGUA
OG0008115	LOC108159648|XP_017148607.1|DMIR	LOC117590548|XP_034139177.1|DGUA
OG0008116	LOC108162590|XP_033242060.1|DMIR	LOC117590516|XP_034139111.1|DGUA
OG0008117	LOC108154090|XP_017139694.1|DMIR	LOC117580676|XP_034123181.1|DGUA
OG0008118	LOC108151009|XP_017134859.1|DMIR	LOC117590831|XP_034139699.1|DGUA
OG0008119	LOC108153481|XP_017139013.1|DMIR	LOC117588758|XP_034136129.1|DGUA
OG0008120	LOC108153337|XP_017138765.1|DMIR	LOC117591007|XP_034139980.1|DGUA
OG0008121	LOC108158629|XP_017146597.2|DMIR, LOC117187776|XP_033246501.1|DMIR	LOC117592276|XP_034141827.1|DGUA
OG0008122	LOC108154768|XP_017140643.1|DMIR	LOC117580641|XP_034123124.1|DGUA
OG0008123	LOC108164525|XP_017155802.1|DMIR	LOC117588781|XP_034136175.1|DGUA
OG0008124	LOC108153499|XP_033242914.1|DMIR	LOC117591667|XP_034140881.1|DGUA, LOC117590691|XP_034139481.1|DGUA
OG0008125	LOC108165463|XP_017156999.1|DMIR	LOC117590806|XP_034139664.1|DGUA
OG0008126	LOC108165074|XP_017156613.1|DMIR	LOC117581021|XP_034123738.1|DGUA
OG0008127	LOC108152708|XP_017137733.1|DMIR	LOC117581611|XP_034124864.1|DGUA
OG0008128	LOC108164047|XP_017155117.1|DMIR	LOC117581621|XP_034124875.1|DGUA
OG0008129	LOC108153063|XP_033243946.1|DMIR	LOC117590772|XP_034139610.1|DGUA
OG0008130	LOC108164566|XP_017155872.1|DMIR	LOC117581443|XP_034124541.1|DGUA
OG0008131	LOC108151131|XP_017135047.1|DMIR	LOC117588546|XP_034135816.1|DGUA
OG0008132	LOC108157704|XP_017145363.1|DMIR	LOC117585446|XP_034130814.1|DGUA
OG0008133	LOC108159443|XP_017148223.1|DMIR	LOC117588368|XP_034135473.1|DGUA
OG0008134	LOC108162127|XP_033248418.1|DMIR	LOC117581010|XP_034123710.1|DGUA
OG0008135	LOC108155014|XP_017141055.1|DMIR	LOC117586695|XP_034132853.1|DGUA
OG0008136	LOC108164209|XP_017155329.1|DMIR	LOC117582151|XP_034125626.1|DGUA
OG0008137	LOC108152568|XP_017137496.1|DMIR	LOC117581068|XP_034123834.1|DGUA
OG0008138	LOC108151287|XP_017135308.1|DMIR	LOC117588937|XP_034136406.1|DGUA
OG0008139	LOC108159050|XP_017147471.1|DMIR	LOC117592046|XP_034141421.1|DGUA
OG0008140	LOC108165468|XP_033242815.1|DMIR	LOC117590807|XP_034139665.1|DGUA
OG0008141	LOC108158969|XP_017147298.1|DMIR	LOC117588637|XP_034135956.1|DGUA
OG0008142	LOC108152691|XP_017137687.1|DMIR	LOC117590913|XP_034139836.1|DGUA
OG0008143	LOC117186296|XP_033242751.1|DMIR	LOC117588262|XP_034135287.1|DGUA
OG0008144	LOC108158923|XP_017147215.1|DMIR, LOC117193631|XP_033254269.1|DMIR	LOC117578727|XP_034120277.1|DGUA
OG0008145	LOC108152729|XP_033242714.1|DMIR	LOC117581136|XP_034123953.1|DGUA
OG0008146	LOC108164761|XP_017156161.1|DMIR	LOC117581665|XP_034124939.1|DGUA
OG0008147	LOC108161134|XP_017150848.1|DMIR	LOC117581663|XP_034124934.1|DGUA
OG0008148	LOC108160167|XP_017149482.1|DMIR	LOC117588620|XP_034135924.1|DGUA
OG0008149	LOC108164826|XP_017156236.1|DMIR	LOC117590985|XP_034139951.1|DGUA
OG0008150	LOC108155262|XP_017141455.1|DMIR	LOC117591368|XP_034140495.1|DGUA
OG0008151	LOC108152912|XP_017138077.1|DMIR	LOC117581524|XP_034124709.1|DGUA
OG0008152	LOC108163887|XP_033253602.1|DMIR	LOC117581110|XP_034123904.1|DGUA
OG0008153	LOC108160019|XP_017149243.1|DMIR	LOC117585203|XP_034130475.1|DGUA
OG0008154	LOC108151135|XP_017135049.1|DMIR	LOC117579933|XP_034121977.1|DGUA
OG0008155	LOC108153124|XP_017138402.1|DMIR	LOC117580090|XP_034122234.1|DGUA
OG0008156	LOC108154777|XP_017140651.1|DMIR	LOC117583698|XP_034128070.1|DGUA
OG0008157	LOC108157154|XP_017144551.2|DMIR	LOC117589530|XP_034137415.1|DGUA
OG0008158	LOC108152123|XP_017136699.1|DMIR	LOC117581333|XP_034124343.1|DGUA
OG0008159	LOC108165512|XP_017157057.1|DMIR	LOC117580247|XP_034122561.1|DGUA
OG0008160	LOC108160000|XP_017149209.1|DMIR	LOC117584969|XP_034130061.1|DGUA
OG0008161	LOC108160692|XP_017150336.1|DMIR	LOC117591424|XP_034140575.1|DGUA
OG0008162	LOC108158996|XP_017147351.1|DMIR	LOC117588438|XP_034135609.1|DGUA
OG0008163	LOC108151752|XP_017136079.1|DMIR	LOC117580386|XP_034122815.1|DGUA
OG0008164	LOC108152400|XP_017137192.1|DMIR	LOC117591155|XP_034140162.1|DGUA
OG0008165	LOC108155566|XP_017141951.1|DMIR	LOC117581244|XP_034124132.1|DGUA
OG0008166	LOC108155600|XP_017142015.1|DMIR	LOC117581247|XP_034124141.1|DGUA
OG0008167	LOC108152822|XP_017137904.1|DMIR	LOC117591006|XP_034139979.1|DGUA
OG0008168	LOC108152821|XP_017137903.1|DMIR	LOC117590999|XP_034139971.1|DGUA
OG0008169	LOC108151731|XP_017136020.1|DMIR	LOC117590801|XP_034139657.1|DGUA
OG0008170	LOC108158600|XP_017146551.1|DMIR	LOC117591795|XP_034140993.1|DGUA
OG0008171	LOC108164417|XP_017155626.1|DMIR	LOC117581114|XP_034123923.1|DGUA
OG0008172	LOC108155835|XP_017142435.1|DMIR	LOC117585618|XP_034131070.1|DGUA
OG0008173	LOC108163087|XP_017153657.1|DMIR	LOC117588019|XP_034134947.1|DGUA
OG0008174	LOC108159008|XP_017147371.1|DMIR	LOC117589830|XP_034137956.1|DGUA
OG0008175	LOC108164967|XP_017156471.1|DMIR	LOC117580770|XP_034123355.1|DGUA
OG0008176	LOC108153528|XP_017139082.1|DMIR	LOC117590991|XP_034139960.1|DGUA
OG0008177	LOC108152441|XP_017137276.1|DMIR	LOC117591162|XP_034140174.1|DGUA
OG0008178	LOC108161337|XP_017151097.1|DMIR	LOC117591406|XP_034140549.1|DGUA
OG0008179	LOC108161434|XP_017151189.1|DMIR	LOC117581661|XP_034124932.1|DGUA
OG0008180	LOC108152657|XP_033242746.1|DMIR	LOC117590724|XP_034139524.1|DGUA
OG0008181	LOC108152874|XP_017137993.1|DMIR	LOC117590728|XP_034139527.1|DGUA
OG0008182	LOC108158957|XP_017147274.1|DMIR, LOC117193723|XP_033254339.1|DMIR	LOC117592247|XP_034141773.1|DGUA
OG0008183	LOC108160099|XP_017149374.1|DMIR	LOC117578652|XP_034120160.1|DGUA
OG0008184	LOC108156000|XP_017142689.1|DMIR	LOC117585736|XP_034131272.1|DGUA
OG0008185	LOC108156702|XP_017143839.1|DMIR	LOC117585661|XP_034131144.1|DGUA
OG0008186	LOC108159146|XP_017147631.1|DMIR	LOC117578583|XP_034120057.1|DGUA
OG0008187	LOC108159153|XP_017147639.1|DMIR	LOC117578587|XP_034120062.1|DGUA
OG0008188	LOC108163506|XP_017154325.2|DMIR	LOC117582317|XP_034125855.1|DGUA
OG0008189	LOC108162545|XP_017152818.1|DMIR	LOC117587825|XP_034134675.1|DGUA
OG0008190	LOC108152866|XP_017137985.1|DMIR	LOC117587048|XP_034133374.1|DGUA
OG0008191	LOC108153100|XP_017138373.1|DMIR	LOC117588295|XP_034135367.1|DGUA
OG0008192	LOC108164576|XP_017155884.1|DMIR	LOC117588755|XP_034136125.1|DGUA
OG0008193	LOC108164823|XP_017156233.1|DMIR	LOC117581278|XP_034124190.1|DGUA
OG0008194	LOC108162494|XP_017152736.1|DMIR	LOC117591535|XP_034140718.1|DGUA
OG0008195	LOC108160990|XP_017150784.1|DMIR	LOC117581106|XP_034123893.1|DGUA
OG0008196	LOC108158568|XP_017146492.1|DMIR, LOC117191533|XP_033252262.1|DMIR	LOC117583313|XP_034127463.1|DGUA
OG0008197	LOC108153163|XP_033243279.1|DMIR	LOC117579565|XP_034121378.1|DGUA
OG0008198	LOC108152868|XP_017137986.1|DMIR	LOC117590740|XP_034139539.1|DGUA
OG0008199	LOC108164976|XP_017156484.1|DMIR	LOC117580771|XP_034123356.1|DGUA
OG0008200	LOC108160079|XP_017149335.1|DMIR	LOC117578624|XP_034120121.1|DGUA
OG0008201	LOC108153123|XP_017138400.1|DMIR	LOC117580088|XP_034122232.1|DGUA
OG0008202	LOC108151782|XP_017136115.1|DMIR	LOC117580132|XP_034122316.1|DGUA
OG0008203	LOC108151920|XP_017136326.1|DMIR	LOC117579804|XP_034121772.1|DGUA
OG0008204	LOC108164554|XP_017155857.1|DMIR	LOC117581411|XP_034124456.1|DGUA
OG0008205	LOC108164780|XP_017156190.1|DMIR	LOC117588749|XP_034136118.1|DGUA
OG0008206	LOC108153021|XP_017138261.1|DMIR	LOC117580402|XP_034122838.1|DGUA
OG0008207	LOC108151903|XP_017136301.1|DMIR	LOC117579107|XP_034120724.1|DGUA
OG0008208	LOC108158817|XP_017146996.2|DMIR	LOC117578571|XP_034120039.1|DGUA
OG0008209	LOC108152848|XP_017137954.1|DMIR	LOC117589146|XP_034136731.1|DGUA
OG0008210	LOC108160785|XP_017150479.1|DMIR	LOC117581846|XP_034125192.1|DGUA
OG0008211	LOC108163756|XP_017154715.1|DMIR	LOC117587822|XP_034134671.1|DGUA
OG0008212	LOC108152316|XP_017137038.1|DMIR	LOC117579444|XP_034121223.1|DGUA
OG0008213	LOC108164702|XP_017156065.1|DMIR	LOC117581117|XP_034123929.1|DGUA
OG0008214	LOC108151514|XP_017135647.1|DMIR	LOC117586904|XP_034133140.1|DGUA
OG0008216	LOC108152045|XP_017136537.1|DMIR	LOC117587227|XP_034133680.1|DGUA
OG0008217	LOC108163878|XP_017154884.1|DMIR	LOC117581659|XP_034124931.1|DGUA
OG0008218	LOC117190149|XP_033251115.1|DMIR, LOC108159862|XP_017148952.1|DMIR	LOC117583607|XP_034127914.1|DGUA
OG0008219	LOC108154240|XP_017139965.1|DMIR	LOC117590378|XP_034138837.1|DGUA
OG0008220	LOC108152779|XP_017137850.1|DMIR	LOC117590853|XP_034139741.1|DGUA
OG0008221	LOC108162645|XP_017152958.1|DMIR	LOC117582658|XP_034126454.1|DGUA
OG0008222	LOC108152460|XP_017137313.1|DMIR	LOC117579949|XP_034122001.1|DGUA
OG0008223	LOC108151695|XP_017135937.1|DMIR	LOC117580489|XP_034122965.1|DGUA
OG0008224	LOC108151652|XP_017135860.1|DMIR	LOC117580116|XP_034122294.1|DGUA
OG0008225	LOC108164530|XP_017155812.1|DMIR	LOC117591419|XP_034140565.1|DGUA
OG0008226	LOC108165005|XP_017156529.1|DMIR	LOC117581087|XP_034123865.1|DGUA
OG0008227	LOC108157588|XP_017145201.1|DMIR	LOC117583448|XP_034127638.1|DGUA
OG0008228	LOC108156102|XP_017142884.1|DMIR	LOC117585829|XP_034131454.1|DGUA
OG0008229	LOC108157537|XP_017145129.1|DMIR	LOC117589544|XP_034137438.1|DGUA
OG0008230	LOC108155838|XP_017142438.1|DMIR	LOC117585622|XP_034131077.1|DGUA
OG0008231	LOC117193783|XP_033254400.1|DMIR	LOC117590630|XP_034139338.1|DGUA
OG0008232	LOC108152610|XP_017137564.1|DMIR, LOC117186077|XP_033242064.1|DMIR	LOC117587299|XP_034133782.1|DGUA
OG0008233	LOC108163202|XP_017153836.1|DMIR	LOC117588211|XP_034135240.1|DGUA
OG0008234	LOC108159651|XP_017148606.1|DMIR, LOC117190714|XP_033251671.1|DMIR	LOC117592207|XP_034141709.1|DGUA
OG0008235	LOC108164799|XP_017156213.1|DMIR	LOC117590875|XP_034139788.1|DGUA
OG0008236	LOC108158711|XP_017146743.1|DMIR, LOC117192784|XP_033253429.1|DMIR	LOC117578432|XP_034119786.1|DGUA
OG0008237	LOC117191067|XP_033251924.1|DMIR, LOC108160003|XP_017149216.1|DMIR	LOC117590604|XP_034139278.1|DGUA
OG0008238	LOC108151321|XP_017135363.1|DMIR	LOC117587165|XP_034133569.1|DGUA
OG0008239	LOC108153112|XP_017138386.1|DMIR	LOC117579097|XP_034120711.1|DGUA
OG0008240	LOC108158979|XP_017147312.1|DMIR	LOC117582047|XP_034125485.1|DGUA
OG0008243	LOC108158500|XP_017146303.2|DMIR, LOC117188057|XP_033247191.1|DMIR	LOC117584805|XP_034129819.1|DGUA
OG0008244	LOC108156092|XP_017142870.1|DMIR	LOC117585175|XP_034130407.1|DGUA
OG0008245	LOC108158272|XP_017145997.1|DMIR	LOC117581257|XP_034124158.1|DGUA
OG0008246	LOC108158274|XP_017145999.1|DMIR	LOC117580635|XP_034123118.1|DGUA
OG0008247	LOC108156478|XP_033245276.1|DMIR	LOC117583298|XP_034127430.1|DGUA
OG0008248	LOC108157050|XP_017144357.1|DMIR	LOC117583425|XP_034127613.1|DGUA
OG0008249	LOC108155788|XP_017142336.1|DMIR	LOC117583390|XP_034127564.1|DGUA
OG0008250	LOC117189684|XP_033250676.1|DMIR, LOC108158464|XP_033250672.1|DMIR, LOC117189681|XP_033250673.1|DMIR, LOC117189682|XP_033250674.1|DMIR, LOC117189675|XP_033250670.1|DMIR, LOC117187919|XP_033246765.1|DMIR	LOC117589866|XP_034138029.1|DGUA
OG0008251	LOC117188479|XP_033248293.1|DMIR	LOC117578474|XP_034119898.1|DGUA
OG0008252	LOC117187798|XP_033246540.1|DMIR, LOC108159597|XP_017148540.2|DMIR	LOC117588640|XP_034135963.1|DGUA
OG0008253	LOC117188279|XP_033247729.1|DMIR, LOC108160920|XP_033252641.1|DMIR	LOC117591855|XP_034141114.1|DGUA
OG0008254	LOC108153047|XP_017138304.1|DMIR	LOC117589241|XP_034136896.1|DGUA
OG0008255	LOC108152763|XP_017137824.1|DMIR	LOC117589412|XP_034137234.1|DGUA
OG0008256	LOC108159888|XP_017148993.2|DMIR, LOC117187684|XP_033246253.1|DMIR	LOC117578663|XP_034120180.1|DGUA
OG0008257	LOC108159029|XP_017147442.1|DMIR	LOC117581001|XP_034123698.1|DGUA
OG0008258	LOC108164289|XP_017155425.1|DMIR	LOC117584097|XP_034128736.1|DGUA
OG0008259	LOC117188637|XP_033248682.1|DMIR, LOC108163479|XP_017154274.2|DMIR	LOC117582145|XP_034125621.1|DGUA
OG0008259	LOC117189070|XP_033249920.1|DMIR	LOC117581885|XP_034125242.1|DGUA
OG0008260	LOC108153255|XP_017138607.1|DMIR	LOC117587084|XP_034133443.1|DGUA
OG0008260	LOC108153256|XP_017138608.1|DMIR	LOC117587078|XP_034133435.1|DGUA
OG0008261	LOC117194300|XP_033254766.1|DMIR, LOC117194882|XP_033255234.1|DMIR, LOC117193858|XP_033254445.1|DMIR, LOC117193854|XP_033254443.1|DMIR, LOC117193306|XP_033253932.1|DMIR, LOC117193307|XP_033253933.1|DMIR, LOC108159066|XP_017147501.2|DMIR, LOC117193346|XP_033253960.1|DMIR, LOC117192757|XP_033253391.1|DMIR, LOC117192393|XP_033252961.1|DMIR, LOC117187879|XP_033246666.1|DMIR	LOC117591967|XP_034141295.1|DGUA
OG0008262	LOC108160936|XP_017150713.1|DMIR	LOC117591816|XP_034141042.1|DGUA
OG0008264	LOC108160877|XP_017150632.1|DMIR, LOC117193533|XP_033254171.1|DMIR	LOC117590383|XP_034138852.1|DGUA
OG0008264	LOC117193392|XP_033254033.1|DMIR, LOC108160876|XP_017150631.1|DMIR	LOC117590377|XP_034138838.1|DGUA
OG0008265	LOC108154514|XP_017140303.2|DMIR	LOC117585572|XP_034130995.1|DGUA, LOC117585078|XP_034130234.1|DGUA, LOC117585368|XP_034130705.1|DGUA, LOC117585369|XP_034130706.1|DGUA, LOC117585183|XP_034130416.1|DGUA
OG0008266	LOC108156668|XP_017143780.1|DMIR	LOC117589967|XP_034138163.1|DGUA
OG0008267	LOC108156475|XP_017143435.1|DMIR	LOC117582903|XP_034126885.1|DGUA
OG0008268	LOC108162666|XP_017152996.2|DMIR	LOC117584870|XP_034129912.1|DGUA
OG0008269	LOC108161748|XP_017151570.1|DMIR	LOC117584237|XP_034128924.1|DGUA
OG0008270	LOC108159214|XP_017147786.1|DMIR	LOC117588289|XP_034135358.1|DGUA
OG0008271	LOC108151331|XP_017135372.1|DMIR	LOC117579436|XP_034121214.1|DGUA
OG0008272	LOC108152185|XP_017136816.1|DMIR	LOC117581317|XP_034124305.1|DGUA
OG0008273	LOC108154693|XP_017140531.1|DMIR	LOC117586416|XP_034132344.1|DGUA
OG0008274	LOC108152557|XP_017137474.1|DMIR	LOC117591484|XP_034140661.1|DGUA
OG0008275	LOC108152428|XP_017137249.1|DMIR	LOC117591160|XP_034140172.1|DGUA
OG0008276	LOC108161821|XP_017151672.1|DMIR	LOC117581300|XP_034124230.1|DGUA
OG0008277	LOC108157132|XP_017144523.1|DMIR	LOC117581288|XP_034124209.1|DGUA
OG0008278	LOC108163007|XP_017153520.1|DMIR	LOC117584526|XP_034129366.1|DGUA
OG0008279	LOC108164765|XP_017156164.1|DMIR	LOC117590223|XP_034138581.1|DGUA
OG0008280	LOC108164917|XP_017156390.1|DMIR	LOC117590224|XP_034138585.1|DGUA
OG0008281	LOC108164747|XP_017156133.1|DMIR	LOC117590331|XP_034138717.1|DGUA
OG0008282	LOC108165605|XP_017157169.1|DMIR	LOC117581464|XP_034124573.1|DGUA
OG0008283	LOC108159877|XP_017148976.1|DMIR	LOC117590938|XP_034139870.1|DGUA
OG0008284	LOC108164463|XP_017155685.1|DMIR	LOC117590596|XP_034139247.1|DGUA
OG0008285	LOC108165061|XP_017156596.1|DMIR	LOC117581256|XP_034124153.1|DGUA
OG0008286	LOC108165128|XP_017156682.1|DMIR	LOC117581094|XP_034123873.1|DGUA
OG0008287	LOC108159070|XP_017147510.1|DMIR	LOC117588488|XP_034135680.1|DGUA
OG0008288	LOC108157479|XP_017145052.1|DMIR	LOC117589660|XP_034137687.1|DGUA
OG0008289	LOC108154560|XP_017140350.1|DMIR	LOC117583123|XP_034127205.1|DGUA
OG0008290	LOC108164697|XP_017156058.1|DMIR	LOC117588339|XP_034135440.1|DGUA
OG0008291	LOC108152605|XP_017137555.1|DMIR	LOC117590759|XP_034139589.1|DGUA
OG0008292	LOC108152546|XP_017137451.1|DMIR	LOC117591483|XP_034140660.1|DGUA
OG0008293	LOC108157638|XP_017145271.1|DMIR	LOC117582761|XP_034126615.1|DGUA
OG0008294	LOC108156005|XP_017142696.1|DMIR	LOC117585742|XP_034131281.1|DGUA
OG0008295	LOC108155329|XP_017141563.1|DMIR	LOC117590238|XP_034138601.1|DGUA
OG0008296	LOC108164861|XP_017156284.1|DMIR	LOC117588463|XP_034135643.1|DGUA
OG0008297	LOC108159091|XP_017147543.1|DMIR	LOC117588449|XP_034135625.1|DGUA
OG0008298	LOC108164527|XP_017155808.1|DMIR	LOC117581603|XP_034124854.1|DGUA
OG0008299	LOC108156053|XP_017142815.1|DMIR	LOC117583716|XP_034128112.1|DGUA
OG0008300	LOC108164679|XP_017156025.1|DMIR	LOC117590391|XP_034138868.1|DGUA
OG0008301	LOC108156555|XP_017143565.1|DMIR	LOC117589506|XP_034137379.1|DGUA
OG0008302	LOC108164728|XP_017156110.1|DMIR	LOC117581056|XP_034123786.1|DGUA
OG0008303	LOC108152857|XP_017137971.1|DMIR	LOC117580763|XP_034123348.1|DGUA
OG0008304	LOC108165098|XP_017156641.1|DMIR	LOC117590511|XP_034139090.1|DGUA
OG0008305	LOC117186278|XP_033242704.1|DMIR	LOC117588658|XP_034135989.1|DGUA
OG0008306	LOC108159295|XP_017147957.1|DMIR	LOC117588370|XP_034135476.1|DGUA
OG0008307	LOC108157616|XP_017145240.1|DMIR	LOC117589776|XP_034137864.1|DGUA
OG0008308	LOC108155005|XP_017141043.1|DMIR	LOC117585668|XP_034131156.1|DGUA
OG0008309	LOC108163369|XP_017154109.1|DMIR	LOC117588203|XP_034135228.1|DGUA
OG0008310	LOC108153096|XP_017138367.1|DMIR	LOC117579780|XP_034121730.1|DGUA
OG0008311	LOC108153545|XP_033241996.1|DMIR	LOC117590270|XP_034138646.1|DGUA
OG0008312	LOC108157196|XP_017144617.1|DMIR	LOC117582850|XP_034126809.1|DGUA
OG0008313	LOC108163493|XP_033243050.1|DMIR	LOC117588556|XP_034135832.1|DGUA
OG0008314	LOC117189849|XP_033250812.1|DMIR, LOC108159105|XP_017147567.1|DMIR	LOC117578758|XP_034120339.1|DGUA
OG0008315	LOC108150913|XP_017134727.1|DMIR	LOC117580162|XP_034122373.1|DGUA
OG0008317	LOC108155203|XP_017141366.1|DMIR	LOC117589920|XP_034138091.1|DGUA
OG0008318	LOC108164831|XP_017156242.1|DMIR	LOC117588787|XP_034136182.1|DGUA
OG0008319	LOC108160950|XP_017150730.1|DMIR	LOC117587023|XP_034133335.1|DGUA
OG0008320	LOC108161142|XP_033255157.1|DMIR	LOC117588272|XP_034135317.1|DGUA
OG0008321	LOC108156298|XP_033245231.1|DMIR	LOC117589735|XP_034137802.1|DGUA
OG0008322	LOC108161330|XP_017151056.2|DMIR	LOC117584737|XP_034129700.1|DGUA
OG0008323	LOC108155885|XP_017142510.1|DMIR	LOC117585434|XP_034130800.1|DGUA
OG0008324	LOC108152020|XP_017136486.1|DMIR	LOC117581334|XP_034124344.1|DGUA
OG0008325	LOC108155661|XP_017142115.1|DMIR	LOC117581370|XP_034124395.1|DGUA
OG0008326	LOC108155233|XP_017141411.1|DMIR	LOC117585043|XP_034130189.1|DGUA
OG0008327	LOC108160711|XP_017150373.1|DMIR	LOC117592446|XP_034142100.1|DGUA
OG0008328	LOC108165054|XP_017156584.1|DMIR	LOC117580812|XP_034123418.1|DGUA
OG0008329	LOC108164993|XP_017156507.1|DMIR	LOC117590504|XP_034139057.1|DGUA
OG0008331	LOC108152002|XP_017136461.1|DMIR	LOC117579346|XP_034121063.1|DGUA
OG0008332	LOC108152990|XP_017138211.1|DMIR	LOC117589429|XP_034137256.1|DGUA
OG0008333	LOC108153540|XP_017139095.1|DMIR	LOC117589368|XP_034137168.1|DGUA
OG0008334	LOC108152905|XP_017138040.1|DMIR	LOC117589355|XP_034137132.1|DGUA
OG0008335	LOC108151324|XP_017135365.1|DMIR	LOC117579435|XP_034121213.1|DGUA
OG0008336	LOC108150952|XP_017134775.1|DMIR	LOC117579645|XP_034121516.1|DGUA
