Orthogroup	DMIR.longest_only	DBUS.longest_only
OG0010095	LOC108154702|XP_017140541.1|DMIR	LOC108603664|XP_017848145.1|DBUS
OG0010096	LOC108165040|XP_017156567.1|DMIR	LOC108605613|XP_017850883.1|DBUS
OG0010097	LOC108165244|XP_017156769.1|DMIR	LOC108606148|XP_017851490.1|DBUS
OG0010098	LOC108164322|XP_017155465.1|DMIR	LOC108599864|XP_033150732.1|DBUS
OG0010100	LOC108150903|XP_017134703.1|DMIR	LOC108600357|XP_017843372.2|DBUS
OG0010101	LOC108153263|XP_017138614.1|DMIR	LOC108598847|XP_017841092.1|DBUS
OG0010102	LOC108153457|XP_017138970.1|DMIR	LOC108600952|XP_017844289.2|DBUS
OG0010103	LOC108152742|XP_017137779.1|DMIR	LOC117134801|XP_033149618.1|DBUS
OG0010104	LOC108152719|XP_017137745.1|DMIR	LOC108599191|XP_017841476.1|DBUS
OG0010105	LOC108161756|XP_033249773.1|DMIR	LOC108600574|XP_017843732.2|DBUS
OG0010106	LOC117191316|XP_033252109.1|DMIR, LOC108159311|XP_017147974.1|DMIR	LOC108595145|XP_017835800.1|DBUS
OG0010108	LOC108157988|XP_033246508.1|DMIR	LOC108594878|XP_017835504.1|DBUS
OG0010110	LOC108151941|XP_017136361.1|DMIR	LOC108598040|XP_017840143.1|DBUS
OG0010111	LOC108157311|XP_017144805.1|DMIR	LOC108603240|XP_017847356.1|DBUS
OG0010112	LOC108157077|XP_017144402.1|DMIR	LOC108602732|XP_017846372.1|DBUS
OG0010113	LOC108164945|XP_017156423.1|DMIR	LOC108606403|XP_017851977.1|DBUS
OG0010114	LOC108162621|XP_017152973.1|DMIR	LOC108606027|XP_017851343.1|DBUS
OG0010115	LOC108151184|XP_017135119.1|DMIR	LOC108605657|XP_017850933.1|DBUS
OG0010117	LOC108153213|XP_017138528.1|DMIR	LOC117134952|XP_033150466.1|DBUS
OG0010118	LOC108160885|XP_033241992.1|DMIR	LOC108606501|XP_017852158.1|DBUS
OG0010119	LOC117191160|XP_033252019.1|DMIR, LOC108152333|XP_017137082.2|DMIR	LOC108604994|XP_017850050.1|DBUS
OG0010120	LOC108164545|XP_017155843.1|DMIR	LOC108605683|XP_017850964.1|DBUS
OG0010121	LOC108165097|XP_017156639.1|DMIR	LOC108605358|XP_017850515.1|DBUS
OG0010122	LOC108164323|XP_017155469.1|DMIR	LOC108606792|XP_017852740.1|DBUS
OG0010123	LOC108161970|XP_017151921.1|DMIR	LOC108605954|XP_017851263.1|DBUS
OG0010125	LOC108165028|XP_017156554.1|DMIR	LOC108605508|XP_017850745.1|DBUS
OG0010126	LOC108162730|XP_017153091.2|DMIR	LOC108595220|XP_017835112.2|DBUS
OG0010128	LOC108161787|XP_017151623.1|DMIR	LOC108600578|XP_017843740.1|DBUS
OG0010129	LOC108164275|XP_017155410.1|DMIR	LOC108594506|XP_017835193.2|DBUS
OG0010130	LOC108164053|XP_017155121.1|DMIR	LOC108608274|XP_017855070.1|DBUS
OG0010131	LOC108161685|XP_017151486.1|DMIR	LOC108607571|XP_017853951.1|DBUS
OG0010132	LOC108164236|XP_017155358.2|DMIR	LOC108608320|XP_017855143.2|DBUS
OG0010133	LOC108163917|XP_017154933.2|DMIR	LOC108607678|XP_017854124.2|DBUS
OG0010134	LOC108162256|XP_017152392.1|DMIR	LOC108607519|XP_017853878.1|DBUS
OG0010135	LOC108164255|XP_017155380.1|DMIR	LOC108599408|XP_017841710.1|DBUS
OG0010136	LOC108161404|XP_017151144.1|DMIR	LOC108601038|XP_017844413.1|DBUS
OG0010137	LOC108162137|XP_017152208.1|DMIR	LOC108600934|XP_017844302.1|DBUS
OG0010138	LOC108161367|XP_017151100.1|DMIR	LOC108607684|XP_017854134.1|DBUS
OG0010139	LOC108161289|XP_033249123.1|DMIR	LOC108608311|XP_017855127.2|DBUS
OG0010140	LOC108163351|XP_017154081.1|DMIR	LOC108606273|XP_017851743.1|DBUS
OG0010141	LOC108155582|XP_017141976.1|DMIR, LOC108154597|XP_033244351.1|DMIR	LOC108603720|XP_017848252.1|DBUS
OG0010142	LOC108161542|XP_017151312.1|DMIR	LOC108603446|XP_017847769.1|DBUS
OG0010143	LOC108163999|XP_017155060.1|DMIR	LOC108600514|XP_017843647.2|DBUS
OG0010144	LOC108162319|XP_017152489.1|DMIR	LOC108603918|XP_017848601.1|DBUS
OG0010145	LOC108161880|XP_017151763.1|DMIR	LOC108596185|XP_017837192.1|DBUS
OG0010146	LOC108164239|XP_017155362.2|DMIR	LOC108608246|XP_017855022.2|DBUS
OG0010147	LOC108161393|XP_017151130.1|DMIR	LOC108604093|XP_017848867.1|DBUS
OG0010148	LOC108163254|XP_017153913.1|DMIR	LOC108608036|XP_017854704.2|DBUS
OG0010149	LOC108161582|XP_017151356.1|DMIR, LOC117191032|XP_033251893.1|DMIR	LOC108604612|XP_017849644.1|DBUS
OG0010150	LOC108161513|XP_017151278.1|DMIR	LOC108603687|XP_017848202.2|DBUS
OG0010151	LOC117188622|XP_033248531.1|DMIR	LOC108605638|XP_017850913.1|DBUS
OG0010153	LOC108164273|XP_017155406.2|DMIR	LOC108600058|XP_017842896.1|DBUS
OG0010154	LOC117185871|XP_033249290.1|DMIR	LOC108598861|XP_017841111.2|DBUS
OG0010155	LOC108164060|XP_033249223.1|DMIR	LOC108604484|XP_017849467.1|DBUS
OG0010156	LOC108154226|XP_017139941.1|DMIR	LOC108599190|XP_017841475.1|DBUS
OG0010157	LOC108150836|XP_017134632.1|DMIR	LOC108599089|XP_017841366.1|DBUS
OG0010158	LOC108153415|XP_017138905.1|DMIR	LOC108600130|XP_017843009.1|DBUS
OG0010159	LOC108152340|XP_017137092.1|DMIR	LOC108601174|XP_017844596.1|DBUS
OG0010160	LOC108161589|XP_017151366.1|DMIR	LOC108601170|XP_017844592.1|DBUS
OG0010161	LOC108150886|XP_017134684.1|DMIR	LOC108599118|XP_033149311.1|DBUS, LOC108599786|XP_033149368.1|DBUS
OG0010163	LOC108165567|XP_017157130.1|DMIR	LOC108599033|XP_017841303.2|DBUS
OG0010164	LOC108153128|XP_017138406.1|DMIR	LOC108600721|XP_017843948.1|DBUS
OG0010165	LOC108165497|XP_017157043.1|DMIR	LOC108599421|XP_017841723.1|DBUS
OG0010166	LOC108152421|XP_017137225.1|DMIR	LOC108599241|XP_017841527.2|DBUS
OG0010167	LOC108165403|XP_017156931.1|DMIR	LOC108598117|XP_017840223.1|DBUS
OG0010169	LOC108153635|XP_033242768.1|DMIR	LOC108600755|XP_033150648.1|DBUS
OG0010170	LOC108153032|XP_017138277.1|DMIR	LOC108599227|XP_017841512.2|DBUS
OG0010171	LOC108165504|XP_017157051.1|DMIR	LOC108599006|XP_017841271.1|DBUS
OG0010172	LOC108153200|XP_017138510.1|DMIR, LOC117186394|XP_033243026.1|DMIR	LOC108599315|XP_017841607.1|DBUS
OG0010173	LOC108160186|XP_017149505.1|DMIR	LOC108597765|XP_017839966.1|DBUS
OG0010174	LOC117192338|XP_033252876.1|DMIR, LOC108159909|XP_017149029.1|DMIR	LOC108596399|XP_017837571.1|DBUS
OG0010175	LOC108159582|XP_017148520.1|DMIR	LOC108595825|XP_017836604.1|DBUS
OG0010176	LOC117192262|XP_033252812.1|DMIR, LOC108159584|XP_017148521.1|DMIR	LOC117134702|XP_033149098.1|DBUS
OG0010177	LOC108158100|XP_017145756.2|DMIR, LOC117188337|XP_033247922.1|DMIR	LOC108597501|XP_017839576.1|DBUS
OG0010178	LOC108160255|XP_017149610.1|DMIR	LOC108594813|XP_017835441.1|DBUS
OG0010179	LOC108151718|XP_017135979.1|DMIR	LOC108601990|XP_017845473.1|DBUS, LOC108598131|XP_017840238.1|DBUS
OG0010180	LOC108150927|XP_017134747.1|DMIR	LOC108599359|XP_017841652.1|DBUS
OG0010181	LOC108150994|XP_017134833.1|DMIR	LOC108598830|XP_017841076.2|DBUS
OG0010182	LOC108158269|XP_017145995.1|DMIR, LOC117191887|XP_033252538.1|DMIR	LOC108597272|XP_017839224.1|DBUS
OG0010183	LOC117190954|XP_033251838.1|DMIR, LOC108160931|XP_017150708.1|DMIR	LOC108597273|XP_017839225.1|DBUS
OG0010184	LOC117187783|XP_033246514.1|DMIR, LOC108157978|XP_017145613.2|DMIR	LOC108594937|XP_017835561.1|DBUS
OG0010185	LOC117191491|XP_033252235.1|DMIR, LOC108158268|XP_017145994.1|DMIR	LOC108595956|XP_017836732.1|DBUS
OG0010186	LOC108152385|XP_017137171.1|DMIR	LOC108599344|XP_017841635.1|DBUS
OG0010187	LOC117192764|XP_033253396.1|DMIR, LOC108160884|XP_017150642.1|DMIR	LOC108595175|XP_017835841.1|DBUS
OG0010188	LOC117191252|XP_033252062.1|DMIR, LOC108158770|XP_017146886.1|DMIR	LOC108595805|XP_017836585.1|DBUS
OG0010189	LOC117188494|XP_033248338.1|DMIR, LOC108158026|XP_033248350.1|DMIR	LOC108595944|XP_017836719.1|DBUS
OG0010190	LOC108158921|XP_017147213.1|DMIR	LOC108597772|XP_017839976.1|DBUS
OG0010192	LOC108158311|XP_017146040.1|DMIR	LOC108596004|XP_017836778.1|DBUS
OG0010193	LOC117192445|XP_033253018.1|DMIR, LOC108158117|XP_017145783.1|DMIR	LOC108595274|XP_017835975.1|DBUS
OG0010195	LOC108152206|XP_017136853.1|DMIR	LOC108599238|XP_017841524.1|DBUS
OG0010196	LOC117192604|XP_033253211.1|DMIR, LOC108159115|XP_017147586.1|DMIR	LOC108597174|XP_017839079.1|DBUS
OG0010197	LOC108160706|XP_017150365.1|DMIR, LOC117190980|XP_033251850.1|DMIR	LOC108597444|XP_017839496.1|DBUS
OG0010198	LOC108159020|XP_017147419.2|DMIR, LOC117188294|XP_033247810.1|DMIR	LOC108595070|XP_017835706.1|DBUS
OG0010199	LOC108159777|XP_017148826.1|DMIR, LOC117193505|XP_033254143.1|DMIR	LOC108595755|XP_017836534.1|DBUS
OG0010200	LOC117193635|XP_033254271.1|DMIR, LOC108160742|XP_017150423.1|DMIR	LOC108595575|XP_017836325.1|DBUS
OG0010201	LOC108160807|XP_017150520.1|DMIR, LOC117193777|XP_033254397.1|DMIR	LOC108596677|XP_017838177.1|DBUS
OG0010202	LOC108160825|XP_017150544.1|DMIR, LOC117194089|XP_033254622.1|DMIR	LOC108595120|XP_017835771.1|DBUS
OG0010203	LOC117188273|XP_033247721.1|DMIR, LOC108159757|XP_017148801.2|DMIR	LOC108595514|XP_017836256.1|DBUS
OG0010204	LOC108160097|XP_017149369.1|DMIR, LOC117190224|XP_033251165.1|DMIR	LOC108597012|XP_017838779.1|DBUS
OG0010205	LOC117192322|XP_033252863.1|DMIR, LOC108160059|XP_017149294.1|DMIR	LOC108595558|XP_017836307.2|DBUS
OG0010206	LOC117193761|XP_033254382.1|DMIR, LOC108158085|XP_033246638.1|DMIR	LOC108595289|XP_017835991.1|DBUS
OG0010207	LOC108158253|XP_017145978.1|DMIR, LOC117190757|XP_033251711.1|DMIR	LOC108595700|XP_017836472.1|DBUS
OG0010208	LOC108160211|XP_017149546.2|DMIR, LOC117190706|XP_033251659.1|DMIR	LOC108597205|XP_017839014.2|DBUS
OG0010209	LOC117185770|XP_033247047.1|DMIR, LOC108160209|XP_017149542.2|DMIR	LOC108594617|XP_017839013.2|DBUS
OG0010210	LOC108158628|XP_017146595.1|DMIR, LOC117189622|XP_033250632.1|DMIR	LOC108595035|XP_017835665.1|DBUS
OG0010211	LOC108160439|XP_017149936.1|DMIR	LOC108603500|XP_017847860.2|DBUS
OG0010212	LOC108160671|XP_017150306.1|DMIR, LOC117193754|XP_033254375.1|DMIR	LOC108595676|XP_017836445.1|DBUS
OG0010213	LOC117192174|XP_033252734.1|DMIR, LOC108160672|XP_017150307.1|DMIR	LOC108597224|XP_017839157.1|DBUS
OG0010214	LOC108159630|XP_017148576.2|DMIR, LOC117187847|XP_033246610.1|DMIR	LOC108594723|XP_017835350.1|DBUS
OG0010215	LOC108158378|XP_017146119.2|DMIR, LOC117188301|XP_033247819.1|DMIR	LOC108595885|XP_017836664.1|DBUS
OG0010216	LOC108159798|XP_017148851.1|DMIR	LOC108595592|XP_017836343.1|DBUS
OG0010217	LOC108158210|XP_017145921.2|DMIR, LOC117188514|XP_033248406.1|DMIR	LOC108595617|XP_017836372.1|DBUS
OG0010218	LOC108159184|XP_017147725.1|DMIR, LOC117192055|XP_033252662.1|DMIR	LOC108595628|XP_017836385.1|DBUS
OG0010220	LOC108158249|XP_017145974.1|DMIR	LOC108595738|XP_017836514.1|DBUS
OG0010221	LOC108160745|XP_017150427.1|DMIR, LOC117190970|XP_033251848.1|DMIR	LOC108594870|XP_017835498.1|DBUS
OG0010222	LOC108159470|XP_033246224.1|DMIR, LOC117194204|XP_033254757.1|DMIR	LOC108596501|XP_017837821.1|DBUS
OG0010223	LOC108159173|XP_017147708.2|DMIR, LOC117187672|XP_033246218.1|DMIR	LOC108596734|XP_017838282.1|DBUS
OG0010224	LOC108159262|XP_017147895.2|DMIR, LOC117187699|XP_033246302.1|DMIR	LOC108596793|XP_017838385.1|DBUS
OG0010225	LOC108157836|XP_017145529.1|DMIR	LOC108604613|XP_017849641.1|DBUS
OG0010226	LOC108157721|XP_017145378.1|DMIR	LOC108602558|XP_017846182.1|DBUS
OG0010227	LOC108155260|XP_017141447.1|DMIR, LOC108152047|XP_017136542.1|DMIR	LOC108603715|XP_017848245.1|DBUS
OG0010228	LOC108157489|XP_017145075.1|DMIR	LOC108603730|XP_017848263.1|DBUS
OG0010229	LOC108157747|XP_017145417.1|DMIR	LOC108602870|XP_017846647.1|DBUS
OG0010230	LOC108156595|XP_017143625.1|DMIR	LOC108602330|XP_017845905.1|DBUS
OG0010231	LOC108157379|XP_017144898.1|DMIR	LOC108602597|XP_017846223.1|DBUS
OG0010232	LOC108156549|XP_017143557.1|DMIR	LOC108601231|XP_017844618.1|DBUS
OG0010233	LOC108155403|XP_017141689.2|DMIR	LOC108603277|XP_017847426.1|DBUS
OG0010234	LOC108157260|XP_017144727.1|DMIR	LOC108602242|XP_017845780.1|DBUS
OG0010235	LOC108157653|XP_017145293.1|DMIR	LOC108602256|XP_017845799.1|DBUS
OG0010236	LOC108155975|XP_017142653.1|DMIR	LOC108603739|XP_017848285.1|DBUS
OG0010237	LOC108155029|XP_017141077.1|DMIR	LOC108603148|XP_017847183.1|DBUS
OG0010238	LOC108154322|XP_017140070.1|DMIR	LOC108602399|XP_017845999.1|DBUS
OG0010239	LOC108154457|XP_017140217.1|DMIR	LOC108602262|XP_017845805.1|DBUS
OG0010240	LOC108161551|XP_017151322.2|DMIR	LOC108603366|XP_017847613.1|DBUS
OG0010242	LOC108155354|XP_017141605.1|DMIR	LOC108601978|XP_017845461.1|DBUS
OG0010243	LOC108154376|XP_017140129.1|DMIR	LOC108602436|XP_017846046.1|DBUS
OG0010244	LOC117186997|XP_033244425.1|DMIR, LOC108154873|XP_033244426.1|DMIR	LOC108602497|XP_017846114.1|DBUS
OG0010245	LOC108154460|XP_017140221.1|DMIR	LOC108602643|XP_017846277.1|DBUS
OG0010246	LOC108155489|XP_017141803.1|DMIR	LOC108604022|XP_017848756.1|DBUS
OG0010247	LOC108157808|XP_017145492.1|DMIR	LOC108602034|XP_017845531.1|DBUS
OG0010248	LOC108154410|XP_017140171.1|DMIR	LOC108604423|XP_017849378.1|DBUS
OG0010249	LOC108155226|XP_017141402.1|DMIR	LOC108602175|XP_017845701.1|DBUS
OG0010250	LOC117186954|XP_033244281.1|DMIR, LOC117186955|XP_033244282.1|DMIR, LOC117186908|XP_033244124.1|DMIR, LOC117186959|XP_033244286.1|DMIR, LOC108154171|XP_033244278.1|DMIR	LOC108603156|XP_017847201.1|DBUS
OG0010251	LOC108154200|XP_017139906.1|DMIR	LOC108602475|XP_017846088.1|DBUS
OG0010253	LOC117193106|XP_033253719.1|DMIR, LOC108158034|XP_033253702.1|DMIR, LOC117187829|XP_033246586.1|DMIR	LOC108597407|XP_017839443.1|DBUS
OG0010254	LOC108160761|XP_033247520.1|DMIR	LOC108597561|XP_017839659.1|DBUS
OG0010259	LOC108150894|XP_017134693.1|DMIR	LOC108599090|XP_033149532.1|DBUS
OG0010260	LOC108164096|XP_017155173.1|DMIR	LOC108603474|XP_017847806.1|DBUS
OG0010267	LOC108153384|XP_017138846.1|DMIR	LOC108598454|XP_017840584.1|DBUS
OG0010275	LOC108157371|XP_017144889.1|DMIR	LOC108603443|XP_017847759.1|DBUS
OG0010277	LOC108156752|XP_017143902.1|DMIR	LOC108604492|XP_017849474.1|DBUS
OG0010279	LOC108154721|XP_017140572.1|DMIR	LOC108603855|XP_017848498.1|DBUS
OG0010280	LOC108164663|XP_017156005.2|DMIR	LOC108606179|XP_017851518.1|DBUS
OG0010281	LOC108152713|XP_017137736.1|DMIR	LOC108599771|XP_017842305.2|DBUS
OG0010282	LOC108154753|XP_033245955.1|DMIR	LOC108603165|XP_017847211.1|DBUS
OG0010284	LOC108157629|XP_017145257.1|DMIR	LOC108601777|XP_017845193.1|DBUS
OG0010285	LOC108155435|XP_017141736.2|DMIR	LOC108601353|XP_017844742.1|DBUS
OG0010287	LOC108155201|XP_017141364.1|DMIR	LOC108602474|XP_017846087.1|DBUS
OG0010288	LOC108157197|XP_017144618.2|DMIR	LOC108603485|XP_017847823.1|DBUS
OG0010289	LOC108153838|XP_033245525.1|DMIR	LOC108601775|XP_017845190.1|DBUS
OG0010292	LOC108154765|XP_017140637.1|DMIR	LOC117134866|XP_033150063.1|DBUS
OG0010295	LOC108164244|XP_017155368.1|DMIR	LOC108601936|XP_017845406.1|DBUS
OG0010297	LOC108158367|XP_017146109.1|DMIR, LOC117192914|XP_033253541.1|DMIR	LOC117134646|XP_033148949.1|DBUS
OG0010298	LOC108158261|XP_017145986.1|DMIR	LOC108595779|XP_017836560.1|DBUS
OG0010301	LOC108154362|XP_017140116.1|DMIR	LOC108602460|XP_017846072.1|DBUS
OG0010302	LOC108159430|XP_017148190.1|DMIR, LOC117190094|XP_033251072.1|DMIR	LOC108596645|XP_017838109.1|DBUS
OG0010303	LOC117187720|XP_033246359.1|DMIR	LOC108595203|XP_017835879.1|DBUS
OG0010304	LOC108152395|XP_017137185.2|DMIR	LOC108604947|XP_017850006.1|DBUS
OG0010305	LOC108164777|XP_017156187.1|DMIR	LOC108606528|XP_017852192.1|DBUS
OG0010306	LOC108159907|XP_017149031.1|DMIR	LOC108606372|XP_017851912.1|DBUS
OG0010307	LOC108154335|XP_017140088.1|DMIR	LOC108606422|XP_017852012.1|DBUS
OG0010308	LOC108165161|XP_017156717.1|DMIR	LOC108605957|XP_017851266.1|DBUS
OG0010310	LOC108151460|XP_017135570.1|DMIR	LOC108606409|XP_017851982.1|DBUS
OG0010311	LOC108164907|XP_017156374.1|DMIR	LOC108605259|XP_017850370.1|DBUS
OG0010313	LOC108150816|XP_017134610.2|DMIR	LOC108598074|XP_017840176.1|DBUS
OG0010315	LOC108151018|XP_017134870.1|DMIR	LOC108605552|XP_017850802.1|DBUS
OG0010317	LOC108152425|XP_017137235.1|DMIR	LOC108605989|XP_017851299.1|DBUS
OG0010319	LOC108151452|XP_017135563.1|DMIR	LOC108606641|XP_017852429.1|DBUS
OG0010320	LOC108165584|XP_017157149.1|DMIR	LOC108605877|XP_017851179.1|DBUS
OG0010321	LOC108153708|XP_017139324.2|DMIR	LOC108599198|XP_017841483.2|DBUS
OG0010322	LOC108150934|XP_017134753.1|DMIR	LOC108597997|XP_017840101.1|DBUS
OG0010323	LOC108165595|XP_017157158.1|DMIR	LOC108600026|XP_017842835.1|DBUS
OG0010324	LOC108165230|XP_033243909.1|DMIR	LOC108599782|XP_017842329.1|DBUS
OG0010325	LOC108151604|XP_017135780.1|DMIR	LOC108599091|XP_017841369.1|DBUS
OG0010326	LOC108150968|XP_017134792.1|DMIR	LOC108598257|XP_017840362.2|DBUS
OG0010327	LOC108165445|XP_033243201.1|DMIR	LOC108597953|XP_017840057.1|DBUS
OG0010329	LOC108165376|XP_017156902.1|DMIR	LOC108597892|XP_033149309.1|DBUS
OG0010330	LOC108165515|XP_017157060.1|DMIR	LOC108599903|XP_017842586.1|DBUS
OG0010331	LOC108151258|XP_017135265.1|DMIR	LOC108600353|XP_017843367.2|DBUS, LOC108600354|XP_033149541.1|DBUS
OG0010332	LOC108155790|XP_017142354.1|DMIR	LOC108606243|XP_017851676.1|DBUS
OG0010333	LOC108162687|XP_017153025.1|DMIR	LOC108607740|XP_017854253.2|DBUS
OG0010335	LOC108159887|XP_017149006.1|DMIR	LOC108606796|XP_017852745.1|DBUS
OG0010336	LOC108165570|XP_017157133.1|DMIR	LOC108606019|XP_017851334.1|DBUS
OG0010337	LOC108151269|XP_017135280.1|DMIR	LOC108606544|XP_017852232.1|DBUS
OG0010338	LOC108165033|XP_017156562.1|DMIR	LOC108605167|XP_033150326.1|DBUS
OG0010339	LOC108153718|XP_017139335.1|DMIR	LOC108605906|XP_017851210.1|DBUS
OG0010340	LOC108164809|XP_017156218.1|DMIR	LOC117134902|XP_033150225.1|DBUS
OG0010341	LOC108164808|XP_017156217.1|DMIR	LOC108604909|XP_017849968.1|DBUS
OG0010342	LOC108152789|XP_033251937.1|DMIR	LOC108605399|XP_033150233.1|DBUS
OG0010343	LOC108164612|XP_017155941.1|DMIR	LOC108605716|XP_017850999.1|DBUS
OG0010344	LOC108165264|XP_017156789.1|DMIR	LOC108605185|XP_017850266.1|DBUS
OG0010345	LOC108152646|XP_017137630.1|DMIR	LOC108605226|XP_017850326.1|DBUS
OG0010346	LOC108153762|XP_017139390.1|DMIR	LOC108606031|XP_017851347.1|DBUS
OG0010347	LOC108165107|XP_017156654.1|DMIR	LOC108606984|XP_017853047.1|DBUS
OG0010348	LOC117192472|XP_033253056.1|DMIR, LOC117192473|XP_033253057.1|DMIR, LOC108159986|XP_017149180.1|DMIR	LOC108606131|XP_017851473.1|DBUS
OG0010349	LOC108165518|XP_017157064.1|DMIR	LOC108605346|XP_017850504.1|DBUS
OG0010350	LOC108152801|XP_017137879.1|DMIR	LOC108606345|XP_017851878.1|DBUS
OG0010351	LOC108164676|XP_017156020.1|DMIR	LOC108605970|XP_017851281.1|DBUS
OG0010352	LOC108165124|XP_017156676.1|DMIR	LOC108605678|XP_017850957.1|DBUS
OG0010353	LOC108157618|XP_033252000.1|DMIR	LOC108604993|XP_017850049.1|DBUS
OG0010354	LOC108164558|XP_017155864.1|DMIR	LOC108606056|XP_017851391.1|DBUS
OG0010355	LOC108165091|XP_017156633.1|DMIR	LOC108606879|XP_017852892.1|DBUS
OG0010356	LOC108151612|XP_017135798.1|DMIR	LOC117134915|XP_033150276.1|DBUS
OG0010357	LOC108159314|XP_017147981.1|DMIR	LOC108606948|XP_017852994.2|DBUS
OG0010358	LOC108165166|XP_017156729.1|DMIR	LOC108605888|XP_017851192.1|DBUS
OG0010359	LOC108165249|XP_017156776.1|DMIR	LOC108605005|XP_017850061.1|DBUS
OG0010360	LOC108150767|XP_017134550.1|DMIR	LOC108606074|XP_017851409.1|DBUS
OG0010361	LOC108150768|XP_017134551.1|DMIR	LOC108605754|XP_017851043.1|DBUS
OG0010362	LOC108153609|XP_017139196.1|DMIR	LOC108605718|XP_017851000.1|DBUS
OG0010363	LOC108165520|XP_017157107.2|DMIR	LOC108605104|XP_017850157.1|DBUS
OG0010364	LOC108165141|XP_017156698.1|DMIR	LOC108605004|XP_017850060.1|DBUS
OG0010365	LOC108165095|XP_017156637.1|DMIR	LOC108606107|XP_017851444.1|DBUS
OG0010366	LOC108158307|XP_017146039.1|DMIR, LOC117191203|XP_033252028.1|DMIR	LOC108606876|XP_017852888.1|DBUS
OG0010367	LOC108161926|XP_017151842.2|DMIR	LOC108605963|XP_017851271.2|DBUS
OG0010368	LOC108161959|XP_017151910.2|DMIR	LOC108605936|XP_033150334.1|DBUS
OG0010369	LOC108151390|XP_017135465.1|DMIR	LOC108605962|XP_017851270.1|DBUS
OG0010370	LOC108165243|XP_033254962.1|DMIR	LOC108605940|XP_017851250.1|DBUS
OG0010371	LOC108165109|XP_017156656.1|DMIR	LOC108605372|XP_017850530.1|DBUS
OG0010372	LOC108152215|XP_017136877.1|DMIR	LOC108605114|XP_017850166.1|DBUS
OG0010373	LOC108152195|XP_017136842.1|DMIR	LOC108604940|XP_017849999.1|DBUS
OG0010374	LOC108164778|XP_017156188.1|DMIR	LOC108606531|XP_017852194.1|DBUS
OG0010375	LOC108164776|XP_017156186.1|DMIR	LOC108606529|XP_017852193.1|DBUS
OG0010376	LOC117188943|XP_033249501.1|DMIR	LOC108607013|XP_017853085.1|DBUS
OG0010377	LOC108165038|XP_033246881.1|DMIR	LOC108605778|XP_017851070.1|DBUS
OG0010378	LOC108164900|XP_017156356.1|DMIR	LOC108605820|XP_017851115.1|DBUS
OG0010379	LOC108165014|XP_017156541.1|DMIR	LOC108606073|XP_017851408.1|DBUS
OG0010380	LOC108165105|XP_017156651.1|DMIR	LOC108605715|XP_017850998.1|DBUS
OG0010381	LOC108151877|XP_017136266.1|DMIR	LOC108606097|XP_017851433.1|DBUS
OG0010382	LOC108151461|XP_017135575.1|DMIR	LOC108606163|XP_017851504.1|DBUS
OG0010383	LOC108165505|XP_017157054.1|DMIR	LOC108605984|XP_017851295.1|DBUS
OG0010384	LOC108152908|XP_017138049.1|DMIR	LOC108605764|XP_017851055.1|DBUS
OG0010385	LOC108161414|XP_017151157.1|DMIR	LOC108601925|XP_033150044.1|DBUS
OG0010386	LOC108164037|XP_017155103.1|DMIR	LOC108600117|XP_017843486.2|DBUS
OG0010387	LOC108162438|XP_017152661.1|DMIR	LOC108603195|XP_017847267.1|DBUS
OG0010388	LOC108163047|XP_017153604.1|DMIR	LOC108607771|XP_033150098.1|DBUS
OG0010389	LOC108162550|XP_017152825.1|DMIR	LOC117134987|XP_033150574.1|DBUS
OG0010390	LOC108163450|XP_017154227.1|DMIR	LOC108604397|XP_017849348.1|DBUS
OG0010391	LOC108162568|XP_017152857.1|DMIR	LOC108603575|XP_017847992.2|DBUS
OG0010392	LOC108161443|XP_017151194.1|DMIR	LOC108603440|XP_017847756.2|DBUS
OG0010393	LOC108164193|XP_017155302.1|DMIR	LOC108594786|XP_017835417.1|DBUS
OG0010394	LOC108162847|XP_017153280.1|DMIR	LOC108601875|XP_017845337.2|DBUS
OG0010396	LOC108161654|XP_017151445.2|DMIR	LOC108601589|XP_017844981.1|DBUS
OG0010397	LOC108161645|XP_017151436.1|DMIR	LOC108608417|XP_017855269.1|DBUS
OG0010398	LOC108161475|XP_017151232.1|DMIR	LOC108608326|XP_017855156.1|DBUS
OG0010399	LOC108163436|XP_017154210.1|DMIR	LOC108596856|XP_017838492.2|DBUS
OG0010400	LOC108162877|XP_017153319.1|DMIR	LOC108607687|XP_017854142.1|DBUS
OG0010401	LOC108162872|XP_017153313.1|DMIR	LOC108600101|XP_017842962.2|DBUS
OG0010402	LOC108163006|XP_033249825.1|DMIR	LOC108594233|XP_017834833.2|DBUS
OG0010403	LOC108162258|XP_017152395.1|DMIR	LOC108607521|XP_017853880.2|DBUS
OG0010407	LOC108161233|XP_017150946.1|DMIR	LOC108601101|XP_017844544.2|DBUS
OG0010408	LOC108162219|XP_017152328.2|DMIR, LOC108161213|XP_017150924.1|DMIR	LOC108608133|XP_017854854.1|DBUS
OG0010409	LOC108163690|XP_017154610.1|DMIR	LOC108608295|XP_017855109.1|DBUS
OG0010411	LOC108162241|XP_017152366.1|DMIR	LOC108594504|XP_017835192.2|DBUS
OG0010413	LOC108161270|XP_017150979.1|DMIR	LOC108606299|XP_017851780.1|DBUS
OG0010414	LOC108163354|XP_017154085.1|DMIR	LOC108606306|XP_017851793.1|DBUS
