Orthogroup	DMIR.longest_only	DSEC.longest_only
OG0010491	LOC108158016|XP_017145648.1|DMIR	LOC6615452|XP_032571619.1|DSEC
OG0010492	LOC108165344|XP_033242066.1|DMIR	LOC6618337|XP_032575220.1|DSEC
OG0010493	LOC108165611|XP_017157176.1|DMIR	LOC6618283|XP_032574316.1|DSEC
OG0010494	LOC108153770|XP_017139397.1|DMIR	LOC116800908|XP_032573274.1|DSEC
OG0010495	LOC108153250|XP_017138588.1|DMIR	LOC6605589|XP_002030408.2|DSEC
OG0010496	LOC108152433|XP_017137254.2|DMIR	LOC6605554|XP_032573461.1|DSEC
OG0010497	LOC108165305|XP_017156828.2|DMIR	LOC6605566|XP_032574177.1|DSEC
OG0010498	LOC108160965|XP_017150750.1|DMIR	LOC6608314|XP_032570377.1|DSEC
OG0010499	LOC108160303|XP_017149705.1|DMIR	LOC6615271|XP_002039675.1|DSEC
OG0010500	LOC117188455|XP_033248249.1|DMIR, LOC108158008|XP_017145640.2|DMIR	LOC6610122|XP_032571537.1|DSEC
OG0010501	LOC108157976|XP_017145611.1|DMIR	LOC6609136|XP_002033838.1|DSEC
OG0010502	LOC108151691|XP_033242154.1|DMIR	LOC6605747|XP_032573476.1|DSEC
OG0010503	LOC108158292|XP_017146017.1|DMIR	LOC6608583|XP_002033317.1|DSEC
OG0010504	LOC117187901|XP_033246729.1|DMIR, LOC108160960|XP_017150742.1|DMIR	LOC6608988|XP_032572460.1|DSEC
OG0010505	LOC117193172|XP_033253798.1|DMIR	LOC6608083|XP_032571628.1|DSEC
OG0010506	LOC117190222|XP_033251161.1|DMIR, LOC108160115|XP_017149397.1|DMIR	LOC6607923|XP_002032673.2|DSEC
OG0010507	LOC117187845|XP_033246609.1|DMIR, LOC108158335|XP_017146064.2|DMIR	LOC6618887|XP_032572493.1|DSEC
OG0010508	LOC108160535|XP_017150086.1|DMIR	LOC6615702|XP_002040073.1|DSEC
OG0010509	LOC117190087|XP_033251059.1|DMIR, LOC108160034|XP_017149264.1|DMIR	LOC6608696|XP_002033421.1|DSEC
OG0010510	LOC108158244|XP_017145966.1|DMIR	LOC6609556|XP_002034239.1|DSEC
OG0010511	LOC108159608|XP_033254461.1|DMIR, LOC117188118|XP_033247351.1|DMIR	LOC6609681|XP_002034339.2|DSEC
OG0010512	LOC108160808|XP_017150521.2|DMIR, LOC117188190|XP_033247562.1|DMIR	LOC6618813|XP_002043062.1|DSEC
OG0010513	LOC108158318|XP_017146048.1|DMIR	LOC6618807|XP_002043056.2|DSEC
OG0010514	LOC108160254|XP_017149609.2|DMIR	LOC6618803|XP_002043052.1|DSEC
OG0010515	LOC108160212|XP_017149547.1|DMIR	LOC116800577|XP_032572218.1|DSEC
OG0010516	LOC108160995|XP_017150792.1|DMIR	LOC6608150|XP_002032896.1|DSEC
OG0010517	LOC108158275|XP_017146000.1|DMIR	LOC6610076|XP_002034692.1|DSEC
OG0010518	LOC117188502|XP_033248356.1|DMIR, LOC108157981|XP_033252215.1|DMIR	LOC6609622|XP_002034299.2|DSEC
OG0010519	LOC117194133|XP_033254674.1|DMIR	LOC6608200|XP_002032945.1|DSEC
OG0010520	LOC108160982|XP_017150774.1|DMIR	LOC6609188|XP_002033879.1|DSEC
OG0010521	LOC108161520|XP_017151286.1|DMIR	LOC6608812|XP_002033526.1|DSEC
OG0010522	LOC108160896|XP_017150657.1|DMIR	LOC6608218|XP_002032962.1|DSEC
OG0010523	LOC108160964|XP_017150748.1|DMIR	LOC6608217|XP_002032961.1|DSEC
OG0010524	LOC108159629|XP_017148575.1|DMIR	LOC6615474|XP_002039854.1|DSEC
OG0010525	LOC108159162|XP_017147657.1|DMIR	LOC6609967|XP_002034611.1|DSEC
OG0010526	LOC108161010|XP_033248199.1|DMIR	LOC6609968|XP_002034612.1|DSEC
OG0010527	LOC117191569|XP_033252288.1|DMIR, LOC117190035|XP_033251014.1|DMIR	LOC6615688|XP_002040059.1|DSEC
OG0010528	LOC108159185|XP_017147728.1|DMIR	LOC6615672|XP_032571517.1|DSEC
OG0010529	LOC117191560|XP_033252280.1|DMIR, LOC108158382|XP_017146124.1|DMIR	LOC116800550|XP_032572011.1|DSEC
OG0010530	LOC108160746|XP_017150428.1|DMIR	LOC6609512|XP_002034196.1|DSEC
OG0010531	LOC108154080|XP_017139680.1|DMIR	LOC6619634|XP_002043849.1|DSEC
OG0010532	LOC108155925|XP_017142566.1|DMIR	LOC6607200|XP_002031984.1|DSEC
OG0010533	LOC108151587|XP_017135756.1|DMIR	LOC6618290|XP_002042563.1|DSEC
OG0010534	LOC108154311|XP_017140057.1|DMIR	LOC6620070|XP_002044282.1|DSEC
OG0010535	LOC108155949|XP_017142602.1|DMIR	LOC6619111|XP_032576529.1|DSEC
OG0010536	LOC108154391|XP_017140143.1|DMIR	LOC6619018|XP_032578438.1|DSEC
OG0010537	LOC108155926|XP_017142568.1|DMIR	LOC116801724|XP_032578785.1|DSEC
OG0010538	LOC108154797|XP_033244218.1|DMIR	LOC6606179|XP_032576446.1|DSEC
OG0010539	LOC108153837|XP_017139424.1|DMIR	LOC6607262|XP_032578335.1|DSEC
OG0010540	LOC108157262|XP_017144730.1|DMIR	LOC6612859|XP_002037351.1|DSEC
OG0010541	LOC108165336|XP_017156859.1|DMIR	LOC6605257|XP_002030095.1|DSEC
OG0010542	LOC108157238|XP_017144696.1|DMIR	LOC6614097|XP_002038551.2|DSEC
OG0010543	LOC108154057|XP_033245514.1|DMIR	LOC6612830|XP_002037331.1|DSEC
OG0010544	LOC108154434|XP_017140193.1|DMIR	LOC6606562|XP_002031363.1|DSEC
OG0010545	LOC108154358|XP_033245768.1|DMIR	LOC6606603|XP_032578642.1|DSEC
OG0010546	LOC108157177|XP_017144588.1|DMIR	LOC6613713|XP_002038183.1|DSEC
OG0010547	LOC108157179|XP_017144591.1|DMIR	LOC6613710|XP_002038180.1|DSEC
OG0010548	LOC108154631|XP_017140444.1|DMIR	LOC6617073|XP_002041401.1|DSEC
OG0010549	LOC108156625|XP_017143672.1|DMIR	LOC6606646|XP_002031446.1|DSEC
OG0010550	LOC108156109|XP_017142894.1|DMIR	LOC6612726|XP_002037229.1|DSEC
OG0010551	LOC108156458|XP_017143411.2|DMIR	LOC6612742|XP_002037245.1|DSEC
OG0010552	LOC108156427|XP_017143369.1|DMIR	LOC6612931|XP_032577816.1|DSEC
OG0010553	LOC108156423|XP_017143361.1|DMIR	LOC6612930|XP_032578937.1|DSEC
OG0010554	LOC117187270|XP_033245496.1|DMIR	LOC6618703|XP_032578023.1|DSEC
OG0010555	LOC108154440|XP_017140202.1|DMIR	LOC6607473|XP_002032242.1|DSEC
OG0010556	LOC108156984|XP_017144266.1|DMIR	LOC6616977|XP_002041305.1|DSEC
OG0010557	LOC108154347|XP_017140102.1|DMIR	LOC6606887|XP_002031681.1|DSEC
OG0010558	LOC108157253|XP_017144720.1|DMIR	LOC6606896|XP_002031690.1|DSEC
OG0010559	LOC108154258|XP_017139982.1|DMIR	LOC6617012|XP_032578771.1|DSEC
OG0010560	LOC108155429|XP_017141727.1|DMIR	LOC6614158|XP_002038611.1|DSEC
OG0010561	LOC108157267|XP_017144744.1|DMIR	LOC6616664|XP_002041019.1|DSEC
OG0010562	LOC108157349|XP_017144859.1|DMIR	LOC6606932|XP_002031726.1|DSEC
OG0010563	LOC108156188|XP_017143008.1|DMIR	LOC6606934|XP_002031728.1|DSEC
OG0010564	LOC108154733|XP_017140589.1|DMIR	LOC6612661|XP_002037165.1|DSEC
OG0010565	LOC108157257|XP_017144723.2|DMIR, LOC117194603|XP_033255026.1|DMIR	LOC6612861|XP_002037353.1|DSEC
OG0010566	LOC108155791|XP_017142350.1|DMIR	LOC116801387|XP_032576312.1|DSEC
OG0010567	LOC108157799|XP_017145481.1|DMIR	LOC6619266|XP_002043483.1|DSEC
OG0010568	LOC108157819|XP_017145507.1|DMIR	LOC6612895|XP_002037387.1|DSEC
OG0010569	LOC108156431|XP_017143375.1|DMIR	LOC6612928|XP_002037420.1|DSEC
OG0010570	LOC108154339|XP_017140089.1|DMIR	LOC6617079|XP_002041407.1|DSEC
OG0010571	LOC108157358|XP_017144870.1|DMIR	LOC6619249|XP_032578088.1|DSEC
OG0010572	LOC108155993|XP_017142680.1|DMIR	LOC6607352|XP_002032125.2|DSEC
OG0010573	LOC108155351|XP_017141599.1|DMIR	LOC6607822|XP_002032580.1|DSEC
OG0010574	LOC108155355|XP_017141606.1|DMIR	LOC6607821|XP_002032579.1|DSEC
OG0010575	LOC108156234|XP_017143069.1|DMIR	LOC6612973|XP_002037464.2|DSEC
OG0010576	LOC108155527|XP_033246046.1|DMIR	LOC6607009|XP_002031798.1|DSEC
OG0010577	LOC108157284|XP_017144772.1|DMIR	LOC6616786|XP_002041123.1|DSEC
OG0010578	LOC108156372|XP_017143269.1|DMIR	LOC6612805|XP_002037306.1|DSEC
OG0010579	LOC108157843|XP_017145535.1|DMIR	LOC6606331|XP_002031136.1|DSEC
OG0010580	LOC108154562|XP_017140352.1|DMIR	LOC6616728|XP_002041065.1|DSEC
OG0010581	LOC108154582|XP_017140374.1|DMIR	LOC6613777|XP_002038247.1|DSEC
OG0010582	LOC108155245|XP_017141425.2|DMIR	LOC116801706|XP_032578721.1|DSEC
OG0010583	LOC108157689|XP_017145345.1|DMIR	LOC6616757|XP_002041094.1|DSEC
OG0010584	LOC108156100|XP_017142881.1|DMIR	LOC6606369|XP_002031174.1|DSEC
OG0010585	LOC108157820|XP_017145508.1|DMIR	LOC6606462|XP_002031265.1|DSEC
OG0010586	LOC108154115|XP_017139729.1|DMIR	LOC6613875|XP_002038344.1|DSEC
OG0010587	LOC117187041|XP_033244636.1|DMIR, LOC108155862|XP_017142470.2|DMIR	LOC6612877|XP_002037369.2|DSEC
OG0010588	LOC117194569|XP_033255003.1|DMIR, LOC108157204|XP_017144641.1|DMIR	LOC6617125|XP_032579361.1|DSEC
OG0010589	LOC108160599|XP_017150191.1|DMIR, LOC117193372|XP_033253990.1|DMIR	LOC6615746|XP_032571067.1|DSEC
OG0010590	LOC108163487|XP_017154288.1|DMIR	LOC6611602|XP_002036139.2|DSEC
OG0010592	LOC108164246|XP_017155370.2|DMIR	LOC6614459|XP_032583481.1|DSEC
OG0010593	LOC108151013|XP_017134863.1|DMIR	LOC6616241|XP_002040605.2|DSEC, LOC6616242|XP_002040606.1|DSEC
OG0010594	LOC108157180|XP_017144592.1|DMIR, LOC108154475|XP_017140238.1|DMIR	LOC6611147|XP_002035704.1|DSEC
OG0010595	LOC108165229|XP_017156757.1|DMIR	LOC6605390|XP_002030223.1|DSEC
OG0010596	LOC108162276|XP_017152423.2|DMIR	LOC116801278|XP_032575698.1|DSEC
OG0010597	LOC108161545|XP_017151316.1|DMIR, LOC117189117|XP_033250017.1|DMIR	LOC6605119|XP_002029960.1|DSEC
OG0010598	LOC108153771|XP_017139398.1|DMIR	LOC6616567|XP_002040926.1|DSEC
OG0010599	LOC108161147|XP_017150858.1|DMIR	LOC6617835|XP_002042143.1|DSEC
OG0010600	LOC108163936|XP_017154960.1|DMIR	LOC6617851|XP_002042159.2|DSEC
OG0010601	LOC108162879|XP_017153321.1|DMIR	LOC6617889|XP_032569798.1|DSEC
OG0010603	LOC108154739|XP_033250267.1|DMIR	LOC6619190|XP_032578276.1|DSEC
OG0010612	LOC108162955|XP_017153442.1|DMIR	LOC6613581|XP_002038049.1|DSEC
OG0010613	LOC117189226|XP_033250223.1|DMIR	LOC116803518|XP_032583082.1|DSEC, LOC116803402|XP_032583026.1|DSEC
OG0010616	LOC108154481|XP_017140269.1|DMIR	LOC116801424|XP_032576730.1|DSEC
OG0010621	LOC108164995|XP_017156511.1|DMIR	LOC6617817|XP_002042128.2|DSEC
OG0010622	LOC117187099|XP_033244920.1|DMIR	LOC6606186|XP_032576337.1|DSEC
OG0010624	LOC108154996|XP_017141034.1|DMIR	LOC6607154|XP_032576363.1|DSEC
OG0010626	LOC108154423|XP_017140182.1|DMIR	LOC6620069|XP_032578073.1|DSEC
OG0010628	LOC108156390|XP_017143297.1|DMIR	LOC6613791|XP_002038260.1|DSEC
OG0010629	LOC108157244|XP_017144704.1|DMIR	LOC6606528|XP_032576634.1|DSEC
OG0010630	LOC108154196|XP_017139901.1|DMIR	LOC6619225|XP_032579649.1|DSEC
OG0010631	LOC108161356|XP_017151088.1|DMIR	LOC6613616|XP_002038086.2|DSEC
OG0010632	LOC108159277|XP_017147927.2|DMIR, LOC117188497|XP_033248340.1|DMIR	LOC6608338|XP_002033075.1|DSEC
OG0010633	LOC117185764|XP_033252685.1|DMIR	LOC6607882|XP_032570073.1|DSEC
OG0010634	LOC108160870|XP_017150621.1|DMIR, LOC117191795|XP_033252446.1|DMIR	LOC6608977|XP_002033691.1|DSEC
OG0010635	LOC108160791|XP_017150487.1|DMIR	LOC6618859|XP_002043107.2|DSEC
OG0010636	LOC117188493|XP_033248333.1|DMIR, LOC108158184|XP_017145891.2|DMIR	LOC6608584|XP_002033318.1|DSEC
OG0010637	LOC108162285|XP_017152433.2|DMIR	LOC6613116|XP_002037597.1|DSEC
OG0010638	LOC108164935|XP_017156413.1|DMIR	LOC6619905|XP_002044117.1|DSEC
OG0010639	LOC108150948|XP_017134774.1|DMIR	LOC6619818|XP_002044031.1|DSEC
OG0010640	LOC108151210|XP_017135182.1|DMIR	LOC6619817|XP_002044030.1|DSEC
OG0010641	LOC108164666|XP_033243938.1|DMIR	LOC6619814|XP_002044027.1|DSEC
OG0010642	LOC108164635|XP_033247814.1|DMIR	LOC6612579|XP_032580414.1|DSEC
OG0010643	LOC108153101|XP_017138374.1|DMIR	LOC6615987|XP_032582120.1|DSEC
OG0010645	LOC108164572|XP_017155883.2|DMIR	LOC6620314|XP_002044522.1|DSEC
OG0010646	LOC108151316|XP_017135344.1|DMIR	LOC6605911|XP_002030724.1|DSEC
OG0010647	LOC108151976|XP_017136430.1|DMIR	LOC116801076|XP_032574502.1|DSEC
OG0010648	LOC108150964|XP_017134787.2|DMIR	LOC6611113|XP_002035670.1|DSEC
OG0010650	LOC108150783|XP_017134571.1|DMIR	LOC6604930|XP_002029773.1|DSEC
OG0010651	LOC108151312|XP_017135340.1|DMIR	LOC6605915|XP_002030728.1|DSEC
OG0010653	LOC108154262|XP_017139987.1|DMIR	LOC6619673|XP_002043888.1|DSEC
OG0010655	LOC108150819|XP_033243416.1|DMIR	LOC6605821|XP_032575007.1|DSEC
OG0010657	LOC108164123|XP_017155212.1|DMIR	LOC6619588|XP_002043803.1|DSEC
OG0010658	LOC108165263|XP_033243805.1|DMIR	LOC6618558|XP_002042818.2|DSEC
OG0010659	LOC108153775|XP_017139405.1|DMIR	LOC116802274|XP_032582088.1|DSEC
OG0010660	LOC108150810|XP_017134604.1|DMIR	LOC6612529|XP_002037037.1|DSEC
OG0010661	LOC108151728|XP_017136003.1|DMIR	LOC6615010|XP_002039427.1|DSEC
OG0010662	LOC108153428|XP_017138919.1|DMIR	LOC6615919|XP_002040287.1|DSEC
OG0010663	LOC108163984|XP_017155040.1|DMIR	LOC6615160|XP_032582239.1|DSEC
OG0010664	LOC108150750|XP_017134536.1|DMIR	LOC6615072|XP_002039489.1|DSEC
OG0010665	LOC117189149|XP_033250110.1|DMIR	LOC6614837|XP_002039255.1|DSEC
OG0010666	LOC108164884|XP_017156319.1|DMIR	LOC6612396|XP_002036905.1|DSEC
OG0010667	LOC108154268|XP_017140034.1|DMIR	LOC6618503|XP_002042763.2|DSEC
OG0010668	LOC108161948|XP_017151883.1|DMIR	LOC6620327|XP_002044535.1|DSEC
OG0010669	LOC108165155|XP_033244799.1|DMIR	LOC6620245|XP_032580963.1|DSEC
OG0010670	LOC108151773|XP_017136145.1|DMIR	LOC6616202|XP_002040567.1|DSEC
OG0010671	LOC108151936|XP_017136392.1|DMIR	LOC6616211|XP_002040576.1|DSEC
OG0010672	LOC108164616|XP_017155947.1|DMIR	LOC6605577|XP_002030399.1|DSEC
OG0010673	LOC108164860|XP_017156279.1|DMIR	LOC6618026|XP_002042334.1|DSEC
OG0010674	LOC108158459|XP_017146280.1|DMIR	LOC6612403|XP_032581296.1|DSEC
OG0010675	LOC108165021|XP_017156547.1|DMIR	LOC6618098|XP_002042396.2|DSEC
OG0010676	LOC108157506|XP_017145095.1|DMIR	LOC6620411|XP_002044619.1|DSEC
OG0010677	LOC108151711|XP_017135972.1|DMIR	LOC6617592|XP_002041905.1|DSEC
OG0010678	LOC108159096|XP_033254418.1|DMIR	LOC6614862|XP_032581803.1|DSEC
OG0010679	LOC108163874|XP_033248804.1|DMIR	LOC6610530|XP_002035110.1|DSEC
OG0010680	LOC108157625|XP_017145251.1|DMIR	LOC6618989|XP_032581849.1|DSEC
OG0010681	LOC108152176|XP_017136794.1|DMIR	LOC6618991|XP_002043236.1|DSEC
OG0010682	LOC108155830|XP_017142462.1|DMIR	LOC6618988|XP_032581352.1|DSEC
OG0010683	LOC108163329|XP_017154050.1|DMIR	LOC6611313|XP_002035860.2|DSEC
OG0010684	LOC108162897|XP_017153356.1|DMIR, LOC108162910|XP_017153374.2|DMIR	LOC6611310|XP_002035857.2|DSEC
OG0010685	LOC108161415|XP_017151159.1|DMIR	LOC6618121|XP_032583414.1|DSEC
OG0010686	LOC108161601|XP_017151378.1|DMIR	LOC6617870|XP_002042178.1|DSEC
OG0010687	LOC108161327|XP_017151051.2|DMIR	LOC6611954|XP_002036471.1|DSEC
OG0010688	LOC108163384|XP_017154127.1|DMIR	LOC6617695|XP_032570619.1|DSEC
OG0010689	LOC108162165|XP_017152244.1|DMIR	LOC6611510|XP_032583615.1|DSEC
OG0010690	LOC108161152|XP_017150863.2|DMIR	LOC6612038|XP_002036555.1|DSEC
OG0010691	LOC108162638|XP_017152951.2|DMIR	LOC116801629|XP_032578315.1|DSEC
OG0010692	LOC108162636|XP_017152949.2|DMIR	LOC6612027|XP_002036544.1|DSEC
OG0010693	LOC108162553|XP_033248472.1|DMIR	LOC6618225|XP_032574405.1|DSEC
OG0010694	LOC108161174|XP_017150884.2|DMIR	LOC6617801|XP_002042113.2|DSEC
OG0010695	LOC108162379|XP_017152585.1|DMIR	LOC6611583|XP_002036121.1|DSEC
OG0010696	LOC108164291|XP_017155428.1|DMIR	LOC6617435|XP_002041758.1|DSEC
OG0010697	LOC108162116|XP_017152178.1|DMIR	LOC6611472|XP_002036013.2|DSEC
OG0010698	LOC108162159|XP_017152226.1|DMIR	LOC116800189|XP_032569710.1|DSEC
OG0010699	LOC108164022|XP_017155085.1|DMIR	LOC6619331|XP_002043548.1|DSEC
OG0010700	LOC108161157|XP_017150868.2|DMIR	LOC6611379|XP_002035924.1|DSEC
OG0010701	LOC108161524|XP_017151291.2|DMIR	LOC6613130|XP_002037611.1|DSEC
OG0010702	LOC108163897|XP_017154905.1|DMIR	LOC6617280|XP_002041607.1|DSEC
OG0010703	LOC108162773|XP_017153157.1|DMIR	LOC6617301|XP_002041628.2|DSEC
OG0010704	LOC108164312|XP_017155450.1|DMIR	LOC6613323|XP_002037799.1|DSEC
OG0010705	LOC108150784|XP_017134573.1|DMIR	LOC6604840|XP_002029685.1|DSEC
OG0010707	LOC108150773|XP_017134558.2|DMIR	LOC6610838|XP_002035404.2|DSEC
OG0010709	LOC108151154|XP_017135071.1|DMIR	LOC6605970|XP_002030782.1|DSEC
OG0010710	LOC108151351|XP_017135397.1|DMIR	LOC6610760|XP_002035326.2|DSEC
OG0010712	LOC108152290|XP_017137001.1|DMIR	LOC6604936|XP_032573790.1|DSEC
OG0010713	LOC117185875|XP_033242414.1|DMIR	LOC6606125|XP_002030933.2|DSEC
OG0010714	LOC108153615|XP_017139203.1|DMIR	LOC6611091|XP_032574303.1|DSEC
OG0010715	LOC108152511|XP_017137393.1|DMIR	LOC116800940|XP_032573573.1|DSEC
OG0010716	LOC108153753|XP_017139374.1|DMIR	LOC6616485|XP_002040846.1|DSEC
OG0010717	LOC108152182|XP_017136810.1|DMIR	LOC6605805|XP_002030620.1|DSEC
OG0010718	LOC108152194|XP_017136837.1|DMIR	LOC6605656|XP_002030474.1|DSEC
OG0010719	LOC108155688|XP_017142149.1|DMIR	LOC6614268|XP_002038708.2|DSEC
OG0010720	LOC108151045|XP_017134904.1|DMIR	LOC6605782|XP_032574294.1|DSEC
OG0010721	LOC108165522|XP_017157068.1|DMIR	LOC6605777|XP_002030592.1|DSEC
OG0010722	LOC117188482|XP_033248309.1|DMIR, LOC108159058|XP_017147486.2|DMIR	LOC6615516|XP_002039895.1|DSEC
OG0010723	LOC108150786|XP_017134576.1|DMIR	LOC6616564|XP_032574324.1|DSEC
OG0010724	LOC117191659|XP_033252357.1|DMIR, LOC108158004|XP_017145635.1|DMIR	LOC116800592|XP_032572283.1|DSEC
OG0010725	LOC108158006|XP_033252358.1|DMIR, LOC117187773|XP_033246482.1|DMIR	LOC6610124|XP_002034733.2|DSEC
OG0010726	LOC108159155|XP_017147642.1|DMIR	LOC6609416|XP_032571632.1|DSEC
OG0010727	LOC117188478|XP_033248292.1|DMIR, LOC108159370|XP_017148087.2|DMIR	LOC6607928|XP_002032678.1|DSEC
OG0010728	LOC117188496|XP_033248339.1|DMIR, LOC108158222|XP_017145942.2|DMIR	LOC6607949|XP_002032697.2|DSEC
OG0010729	LOC117189886|XP_033250857.1|DMIR, LOC108158757|XP_017146858.1|DMIR	LOC6607874|XP_002032628.2|DSEC
OG0010730	LOC117188078|XP_033247277.1|DMIR, LOC108158162|XP_017145874.2|DMIR	LOC6609563|XP_032571274.1|DSEC
OG0010731	LOC108161017|XP_017150818.1|DMIR, LOC117194159|XP_033254706.1|DMIR	LOC6610058|XP_002034674.2|DSEC
OG0010732	LOC117190014|XP_033250996.1|DMIR, LOC108158160|XP_017145872.1|DMIR	LOC116800363|XP_032570707.1|DSEC
OG0010733	LOC108160730|XP_033247515.1|DMIR	LOC6615777|XP_032570299.1|DSEC
OG0010734	LOC108160981|XP_017150773.1|DMIR	LOC6609189|XP_002033880.1|DSEC
OG0010735	LOC108160775|XP_017150466.1|DMIR	LOC6608653|XP_032573064.1|DSEC
OG0010736	LOC108161015|XP_017150816.1|DMIR	LOC6619152|XP_002043392.1|DSEC
OG0010737	LOC108160909|XP_033250427.1|DMIR	LOC116800609|XP_032572381.1|DSEC
OG0010738	LOC108155169|XP_017141324.1|DMIR	LOC6607818|XP_002032576.1|DSEC
OG0010739	LOC108155869|XP_033245463.1|DMIR	LOC6607237|XP_032577917.1|DSEC
OG0010740	LOC108157716|XP_017145375.1|DMIR	LOC6613881|XP_032578873.1|DSEC
OG0010741	LOC108157679|XP_017145334.1|DMIR	LOC6606724|XP_032578124.1|DSEC
OG0010742	LOC117187020|XP_033244532.1|DMIR, LOC117187156|XP_033245112.1|DMIR	LOC116801682|XP_032578629.1|DSEC
OG0010743	LOC108156613|XP_017143657.1|DMIR	LOC6619036|XP_002043281.1|DSEC
OG0010744	LOC108157291|XP_017144779.1|DMIR	LOC6614294|XP_002038734.1|DSEC
OG0010745	LOC108155416|XP_017141702.1|DMIR	LOC6606182|XP_002030990.1|DSEC
OG0010746	LOC108156828|XP_017144020.1|DMIR, LOC108156104|XP_017142888.2|DMIR	LOC6607174|XP_032576421.1|DSEC
OG0010747	LOC108156474|XP_033244858.1|DMIR	LOC116801447|XP_032576983.1|DSEC
OG0010748	LOC108157858|XP_017145553.1|DMIR	LOC6616822|XP_002041159.1|DSEC
OG0010749	LOC108156866|XP_017144083.1|DMIR	LOC6607735|XP_002032498.1|DSEC
OG0010750	LOC108156860|XP_017144076.1|DMIR	LOC6607736|XP_032578333.1|DSEC
OG0010751	LOC108155315|XP_033245827.1|DMIR	LOC6619076|XP_002043316.1|DSEC
OG0010752	LOC108157378|XP_017144897.1|DMIR	LOC116801519|XP_032577620.1|DSEC
OG0010753	LOC108155439|XP_017141741.1|DMIR	LOC6607500|XP_002032269.1|DSEC
OG0010754	LOC108155387|XP_017141656.1|DMIR	LOC6606904|XP_002031698.1|DSEC
OG0010755	LOC108153963|XP_033245903.1|DMIR	LOC6617068|XP_002041396.2|DSEC
OG0010756	LOC108153964|XP_017139550.2|DMIR	LOC6617067|XP_002041395.1|DSEC
OG0010757	LOC108154452|XP_017140213.1|DMIR	LOC6612703|XP_002037206.1|DSEC
OG0010758	LOC108156067|XP_017142839.2|DMIR	LOC6612715|XP_002037218.1|DSEC
OG0010759	LOC108154626|XP_017140437.1|DMIR	LOC6612953|XP_002037445.1|DSEC
OG0010760	LOC108156777|XP_017143938.1|DMIR	LOC6606869|XP_002031663.1|DSEC
OG0010761	LOC108153894|XP_017139480.1|DMIR	LOC116801560|XP_032577831.1|DSEC
OG0010762	LOC108154907|XP_017140848.1|DMIR	LOC6618744|XP_002043002.1|DSEC
OG0010763	LOC108155990|XP_017142677.1|DMIR	LOC6607353|XP_002032126.1|DSEC
OG0010764	LOC108154316|XP_017140064.2|DMIR	LOC6607377|XP_002032150.1|DSEC
OG0010765	LOC108157740|XP_017145407.1|DMIR	LOC6612606|XP_002037111.1|DSEC
OG0010766	LOC108157364|XP_017144879.1|DMIR	LOC6607020|XP_002031809.1|DSEC
OG0010767	LOC108155697|XP_017142161.1|DMIR	LOC6612892|XP_002037384.2|DSEC
OG0010768	LOC108154630|XP_017140442.1|DMIR	LOC6617078|XP_002041406.1|DSEC
OG0010769	LOC108157480|XP_017145054.1|DMIR	LOC6607838|XP_032578948.1|DSEC
OG0010770	LOC108156371|XP_017143268.1|DMIR	LOC6612806|XP_002037307.1|DSEC
OG0010771	LOC108158202|XP_017145914.1|DMIR	LOC6608098|XP_002032846.1|DSEC
OG0010772	LOC108153876|XP_017139465.1|DMIR	LOC6616720|XP_002041062.1|DSEC
OG0010773	LOC108154709|XP_017140548.1|DMIR	LOC6616724|XP_002041063.1|DSEC
OG0010774	LOC108156339|XP_017143227.1|DMIR	LOC6613826|XP_002038295.1|DSEC
OG0010775	LOC108153920|XP_017139505.2|DMIR	LOC6606518|XP_032578996.1|DSEC
OG0010776	LOC108163392|XP_017154138.1|DMIR	LOC6619303|XP_002043520.1|DSEC
OG0010777	LOC108157591|XP_017145207.1|DMIR	LOC6606701|XP_002031501.1|DSEC
OG0010778	LOC108154439|XP_017140201.1|DMIR	LOC6620992|XP_032577347.1|DSEC
OG0010779	LOC108157402|XP_017144935.1|DMIR	LOC116801714|XP_032578750.1|DSEC
OG0010780	LOC108156915|XP_017144152.2|DMIR	LOC6621888|XP_032578932.1|DSEC
OG0010781	LOC108156452|XP_033244808.1|DMIR	LOC6607270|XP_002032049.1|DSEC
OG0010782	LOC108154980|XP_017141007.1|DMIR	LOC6619068|XP_002043308.2|DSEC
OG0010783	LOC108155556|XP_017141936.1|DMIR	LOC6606188|XP_002030996.1|DSEC
OG0010784	LOC108159293|XP_017147950.2|DMIR	LOC6609538|XP_032571494.1|DSEC
OG0010785	LOC108158433|XP_017146204.1|DMIR	LOC6608718|XP_032570258.1|DSEC
OG0010786	LOC108159220|XP_017147809.1|DMIR	LOC116800548|XP_032572001.1|DSEC
OG0010787	LOC117190371|XP_033251342.1|DMIR, LOC108158440|XP_033246204.1|DMIR	LOC6608837|XP_002033551.1|DSEC
OG0010788	LOC108159072|XP_017147511.2|DMIR	LOC6615353|XP_002039751.1|DSEC
OG0010789	LOC117192852|XP_033253496.1|DMIR, LOC117192854|XP_033253499.1|DMIR, LOC108160472|XP_017149980.1|DMIR, LOC117193364|XP_033253972.1|DMIR, LOC108160471|XP_017149977.1|DMIR	LOC6609322|XP_032572459.1|DSEC
OG0010790	LOC117185968|XP_033252872.1|DMIR, LOC108160434|XP_017149931.1|DMIR, LOC117185897|XP_033246560.1|DMIR	LOC6609248|XP_002033938.1|DSEC
