Orthogroup	DMIR.longest_only	DMEL.longest_only
OG0007445	LOC108160698|XP_017150342.1|DMIR, LOC117189990|XP_033250966.1|DMIR	Trs31|NP_610986.1|DMEL
OG0007446	LOC108161730|XP_017151542.1|DMIR	CG10341|NP_609898.1|DMEL
OG0007447	LOC108163682|XP_017154596.1|DMIR	RpS26|NP_523595.1|DMEL
OG0007448	LOC108159960|XP_017149119.1|DMIR, LOC117192898|XP_033253531.1|DMIR	dgo|NP_610614.1|DMEL
OG0007449	LOC108151399|XP_017135475.1|DMIR	CG5964|NP_648507.1|DMEL
OG0007450	LOC108161834|XP_017151681.2|DMIR	CG31648|NP_723086.1|DMEL
OG0007451	LOC108152692|XP_017137684.1|DMIR	Hip14|NP_001261910.1|DMEL
OG0007452	LOC108152599|XP_017137544.1|DMIR	DNApol-delta|NP_524099.2|DMEL
OG0007453	LOC108152330|XP_017137067.1|DMIR	Ube3a|NP_648452.1|DMEL
OG0007454	LOC108151977|XP_017136431.1|DMIR	DCP2|NP_001246776.1|DMEL
OG0007455	LOC108160449|XP_017149949.1|DMIR, LOC117194028|XP_033254546.1|DMIR	EloC|NP_523794.1|DMEL
OG0007456	LOC108156559|XP_017143576.1|DMIR	Ada3|NP_001259667.1|DMEL
OG0007457	LOC108153356|XP_017138812.1|DMIR	scf|NP_477392.1|DMEL
OG0007458	LOC108161921|XP_017151826.1|DMIR	RpL21|NP_610144.1|DMEL
OG0007459	LOC108155437|XP_017141738.2|DMIR	Usp12-46|NP_651099.1|DMEL
OG0007460	LOC108159399|XP_017148125.1|DMIR	eIF3b|NP_611228.1|DMEL
OG0007461	LOC108151002|XP_017134841.1|DMIR	gig|NP_524177.1|DMEL
OG0007462	LOC108151019|XP_017134867.1|DMIR	CG6931|NP_648536.1|DMEL
OG0007463	LOC108151007|XP_033243723.1|DMIR	CG6938|NP_001261733.1|DMEL
OG0007464	LOC108151004|XP_017134849.1|DMIR	CG42674|NP_649182.4|DMEL
OG0007465	LOC108153437|XP_017138931.1|DMIR	CG10713|NP_648645.1|DMEL
OG0007466	LOC117193850|XP_033254441.1|DMIR, LOC108159850|XP_033246798.1|DMIR	Buffy|NP_523702.1|DMEL
OG0007467	LOC108160363|XP_017149823.1|DMIR, LOC117193334|XP_033253954.1|DMIR	Opbp|NP_724479.1|DMEL
OG0007468	LOC117190404|XP_033251372.1|DMIR, LOC108159732|XP_017148755.1|DMIR	NiPp1|NP_611177.1|DMEL
OG0007469	LOC108152271|XP_017136980.2|DMIR	not|NP_524140.2|DMEL
OG0007470	LOC108162114|XP_017152175.1|DMIR	CG3430|NP_542438.1|DMEL
OG0007471	LOC108160744|XP_017150426.1|DMIR	CG6472|NP_611166.2|DMEL
OG0007472	LOC108164533|XP_017155820.2|DMIR	CG14414|NP_001285240.1|DMEL
OG0007473	LOC108152725|XP_017137750.1|DMIR	kin17|NP_649212.2|DMEL
OG0007474	LOC108159482|XP_033246268.1|DMIR	CG12344|NP_610619.2|DMEL
OG0007475	LOC108153347|XP_017138793.1|DMIR	SP1173|NP_648053.1|DMEL
OG0007476	LOC108152820|XP_017137901.1|DMIR	Fpgs|NP_572814.1|DMEL
OG0007477	LOC108152037|XP_017136519.1|DMIR	Sec16|NP_001285158.1|DMEL
OG0007478	LOC108162842|XP_017153273.2|DMIR	TBC1D16|NP_609403.2|DMEL
OG0007479	LOC108164698|XP_017156059.1|DMIR	deltaCOP|NP_652012.1|DMEL
OG0007480	LOC108157013|XP_033244886.1|DMIR	CG45105|NP_732085.1|DMEL
OG0007481	LOC108152677|XP_017137662.1|DMIR	Sc2|NP_647836.2|DMEL
OG0007482	LOC108162788|XP_017153177.1|DMIR	CG8372|NP_723362.1|DMEL
OG0007483	LOC108158521|XP_017146390.1|DMIR	dmpd|NP_610555.1|DMEL
OG0007484	LOC108152085|XP_017136615.1|DMIR	rngo|NP_573129.1|DMEL
OG0007485	LOC108152436|XP_017137261.1|DMIR	Coa7|NP_001036323.1|DMEL
OG0007486	LOC108161444|XP_017151198.1|DMIR	Arp10|NP_608338.1|DMEL
OG0007487	LOC108164492|XP_033250244.1|DMIR	mav|NP_524626.1|DMEL
OG0007488	LOC108152751|XP_017137798.1|DMIR	CG13247|NP_649215.2|DMEL
OG0007489	LOC108154600|XP_033244350.1|DMIR	ScsbetaA|NP_001163558.1|DMEL
OG0007490	LOC117186162|XP_033242276.1|DMIR	RpIIIC160|NP_001096987.2|DMEL
OG0007491	LOC108152790|XP_017137869.1|DMIR	CG3198|NP_572337.1|DMEL
OG0007492	LOC117187904|XP_033246732.1|DMIR	cos|NP_477092.1|DMEL
OG0007493	LOC117186225|XP_033242545.1|DMIR	CG9170|NP_573095.1|DMEL
OG0007494	LOC108163127|XP_017153727.2|DMIR	CG4901|NP_001334733.1|DMEL
OG0007495	LOC108153292|XP_017138672.1|DMIR	shop|NP_573331.1|DMEL
OG0007496	LOC108152137|XP_033243250.1|DMIR	RhoGDI|NP_649162.1|DMEL
OG0007497	LOC108151426|XP_017135506.1|DMIR	CG34001|NP_001033999.2|DMEL
OG0007498	LOC108152301|XP_017137015.1|DMIR	Frl|NP_729954.2|DMEL
OG0007499	LOC108151375|XP_017135425.1|DMIR	Cdk12|NP_649325.2|DMEL
OG0007500	LOC108151376|XP_017135426.1|DMIR	SAK|NP_649324.1|DMEL
OG0007501	LOC108151428|XP_017135509.1|DMIR	Chro|NP_649426.3|DMEL
OG0007502	LOC108159532|XP_017148395.1|DMIR	CG44194|NP_001262518.1|DMEL
OG0007503	LOC108162808|XP_033248566.1|DMIR	CG3225|NP_608860.1|DMEL
OG0007504	LOC108152951|XP_017138139.1|DMIR	CG4858|NP_649243.1|DMEL
OG0007505	LOC108153059|XP_017138320.1|DMIR	Zip71B|NP_001097608.1|DMEL
OG0007506	LOC108152674|XP_017137660.1|DMIR	CG5114|NP_001246760.1|DMEL
OG0007507	LOC108161812|XP_017151660.1|DMIR	Rab6|NP_477172.1|DMEL
OG0007508	LOC108163144|XP_017153746.1|DMIR	TBCD|NP_608648.1|DMEL
OG0007509	LOC108162581|XP_017152883.1|DMIR	CG6565|NP_609644.1|DMEL
OG0007510	LOC108159051|XP_017147472.1|DMIR, LOC117192822|XP_033253477.1|DMIR	AIMP1|NP_610426.2|DMEL
OG0007511	LOC108162544|XP_017152817.1|DMIR	mRF1|NP_609617.1|DMEL
OG0007512	LOC108155944|XP_017142597.1|DMIR	mira|NP_477291.1|DMEL
OG0007513	LOC108161822|XP_017151669.1|DMIR	CG11885|NP_608522.1|DMEL
OG0007514	LOC108152667|XP_017137652.1|DMIR	Dhc62B|NP_995958.2|DMEL
OG0007515	LOC108162623|XP_017152934.1|DMIR	Nuf2|NP_609096.2|DMEL
OG0007516	LOC108161824|XP_017151671.2|DMIR	Cap-D3|NP_608935.2|DMEL
OG0007517	LOC108152439|XP_017137266.1|DMIR	CG33969|NP_001034034.1|DMEL
OG0007518	LOC108158935|XP_017147233.1|DMIR	CG3356|NP_611896.1|DMEL
OG0007519	LOC108159776|XP_017148824.1|DMIR	Magi|NP_611551.1|DMEL
OG0007520	LOC108163921|XP_017154947.1|DMIR	CG5877|NP_573014.2|DMEL
OG0007521	LOC108156665|XP_017143776.1|DMIR	Miga|NP_572476.2|DMEL
OG0007522	LOC108153495|XP_017139039.1|DMIR	Ssu72|NP_608342.1|DMEL
OG0007523	LOC108159952|XP_017149102.1|DMIR	Sobp|NP_610703.3|DMEL
OG0007524	LOC108163173|XP_017153794.1|DMIR	Fnta|NP_608862.1|DMEL
OG0007525	LOC108162629|XP_017152941.1|DMIR	RpII33|NP_477419.1|DMEL
OG0007526	LOC108154554|XP_017140346.1|DMIR	Trissin|NP_650471.2|DMEL
OG0007527	LOC108152831|XP_017137925.1|DMIR	CG6418|NP_648413.1|DMEL
OG0007528	LOC108159345|XP_017148039.1|DMIR	EcR|NP_724460.1|DMEL
OG0007529	LOC108161002|XP_017150798.1|DMIR	CG12869|NP_001369085.1|DMEL
OG0007530	LOC108154082|XP_017139683.1|DMIR	PQBP1|NP_651331.1|DMEL
OG0007531	LOC108159268|XP_017147916.1|DMIR	CG17994|NP_610212.1|DMEL
OG0007532	LOC108160253|XP_017149607.1|DMIR	PIG-Z|NP_001286840.1|DMEL
OG0007533	LOC108151784|XP_017136119.1|DMIR	Est-Q|NP_649321.1|DMEL
OG0007534	LOC108153354|XP_017138810.1|DMIR	D|NP_524066.1|DMEL
OG0007535	LOC108153521|XP_017139068.1|DMIR	sens|NP_524818.1|DMEL
OG0007536	LOC108156852|XP_017144065.1|DMIR	CG6126|NP_650528.1|DMEL
OG0007537	LOC108153393|XP_033242818.1|DMIR	dysc|NP_001261810.1|DMEL
OG0007538	LOC108151235|XP_017135223.1|DMIR	Rgl|NP_001261814.1|DMEL
OG0007539	LOC108162392|XP_017152601.1|DMIR	btv|NP_001036369.3|DMEL
OG0007540	LOC108156380|XP_017143283.1|DMIR	PNPase|NP_651867.2|DMEL
OG0007541	LOC108158143|XP_017145849.1|DMIR	fand|NP_610891.1|DMEL
OG0007542	LOC108159568|XP_033248194.1|DMIR	CG6758|NP_611647.1|DMEL
OG0007543	LOC108164416|XP_017155582.1|DMIR	anne|NP_001096849.1|DMEL
OG0007544	LOC108153067|XP_017138336.1|DMIR	Pop2|NP_001287041.1|DMEL
OG0007545	LOC108163430|XP_017154201.1|DMIR	CG10466|NP_610003.1|DMEL
OG0007546	LOC108155070|XP_017141146.1|DMIR	PIG-P|NP_651459.2|DMEL
OG0007547	LOC117191051|XP_033251913.1|DMIR, LOC108158554|XP_017146456.1|DMIR	EMRE|NP_611294.1|DMEL
OG0007548	LOC108152565|XP_017137487.1|DMIR	pns|NP_647620.1|DMEL
OG0007549	LOC108153360|XP_017138815.1|DMIR	CRIF|NP_649333.1|DMEL
OG0007550	LOC108152830|XP_017137924.1|DMIR	Liprin-beta|NP_648661.1|DMEL
OG0007551	LOC108160727|XP_017150396.1|DMIR	CG12769|NP_001286181.1|DMEL
OG0007552	LOC108163623|XP_033249599.1|DMIR	CG4291|NP_608551.1|DMEL
OG0007553	LOC108161993|XP_017151950.1|DMIR	CG17260|NP_608744.1|DMEL
OG0007554	LOC108151851|XP_017136225.1|DMIR	SH3PX1|NP_648348.1|DMEL
OG0007555	LOC108158449|XP_017146221.1|DMIR	CG9646|NP_611183.1|DMEL
OG0007556	LOC108160904|XP_017150666.1|DMIR	nord|NP_611900.1|DMEL
OG0007557	LOC108160450|XP_017149950.1|DMIR	CG3376|NP_001246491.1|DMEL
OG0007558	LOC108160207|XP_017149538.1|DMIR	kn|NP_001097317.1|DMEL
OG0007559	LOC108163857|XP_017154861.1|DMIR	PrBP|NP_609246.1|DMEL
OG0007560	LOC108153290|XP_017138667.1|DMIR	atk|NP_649228.1|DMEL
OG0007561	LOC108153106|XP_033242899.1|DMIR	CG14082|NP_001262035.1|DMEL
OG0007562	LOC108152765|XP_017137828.1|DMIR	byn|NP_524031.2|DMEL
OG0007563	LOC108151259|XP_017135266.1|DMIR	CG7430|NP_649017.1|DMEL
OG0007564	LOC108151983|XP_017136436.1|DMIR	CG11279|NP_648628.1|DMEL
OG0007565	LOC108156267|XP_017143124.1|DMIR	Cad96Ca|NP_651349.1|DMEL
OG0007566	LOC108159289|XP_017147942.1|DMIR	Cpsf160|NP_995833.1|DMEL
OG0007567	LOC108155650|XP_017142088.1|DMIR	Pdhb|NP_651668.1|DMEL
OG0007568	LOC108158422|XP_017146189.1|DMIR	Orc3|NP_476904.1|DMEL
OG0007569	LOC108159338|XP_017148025.1|DMIR	Rep|NP_477420.1|DMEL
OG0007570	LOC108158420|XP_017146186.1|DMIR	ValRS|NP_001260946.1|DMEL
OG0007571	LOC108158418|XP_017146183.1|DMIR, LOC117193012|XP_033253622.1|DMIR	FLASH|NP_610845.1|DMEL
OG0007572	LOC108161829|XP_017151677.1|DMIR	CG6907|NP_608932.1|DMEL
OG0007573	LOC108159561|XP_017148488.1|DMIR	CysRS|NP_611087.1|DMEL
OG0007574	LOC108159111|XP_017147581.1|DMIR	Adck1|NP_611947.2|DMEL
OG0007575	LOC108160024|XP_017149249.1|DMIR	bdg|NP_611064.2|DMEL
OG0007576	LOC108157466|XP_017145036.1|DMIR	Imp|NP_001245616.1|DMEL
OG0007577	LOC108162350|XP_017152545.1|DMIR	Taf8|NP_523397.1|DMEL
OG0007578	LOC108161952|XP_017151894.2|DMIR	chif|NP_523583.2|DMEL
OG0007579	LOC108160116|XP_017149398.1|DMIR	Gle1|NP_610400.1|DMEL
OG0007580	LOC108150953|XP_017134776.1|DMIR	CG13449|NP_648787.2|DMEL
OG0007581	LOC108162182|XP_017152262.1|DMIR	CG17904|NP_609805.1|DMEL
OG0007582	LOC108154698|XP_017140536.1|DMIR	CG11857|NP_001303417.1|DMEL
OG0007583	LOC108160014|XP_017149236.1|DMIR	Ppcdc|NP_726105.1|DMEL
OG0007584	LOC108153076|XP_017138352.1|DMIR	HERC2|NP_608388.2|DMEL
OG0007585	LOC108151005|XP_017134850.1|DMIR	Grip163|NP_648537.2|DMEL
OG0007586	LOC108162175|XP_017152257.1|DMIR	CG16890|NP_609671.1|DMEL
OG0007587	LOC117185823|XP_033253729.1|DMIR, LOC108159695|XP_017148693.1|DMIR	CG30389|NP_001261116.1|DMEL
OG0007588	LOC117189024|XP_033249789.1|DMIR	CG12547|NP_001036460.1|DMEL
OG0007589	LOC108156583|XP_017143609.1|DMIR	CG1575|NP_572440.1|DMEL
OG0007590	LOC108151130|XP_017135043.1|DMIR	Trl|NP_001261846.1|DMEL
OG0007591	LOC108158811|XP_017146988.1|DMIR	CG30338|NP_724811.1|DMEL
OG0007592	LOC108159422|XP_017148177.1|DMIR	CG17807|NP_611690.2|DMEL
OG0007593	LOC108152380|XP_017137161.1|DMIR	MAPk-Ak2|NP_524769.1|DMEL
OG0007594	LOC108158814|XP_017146992.1|DMIR	CG12929|NP_610502.1|DMEL
OG0007595	LOC108160868|XP_017150619.1|DMIR	CG16926|NP_652364.3|DMEL
OG0007596	LOC108151359|XP_017135407.1|DMIR	Pex2|NP_648210.1|DMEL
OG0007597	LOC108151640|XP_017135835.1|DMIR	CG32202|NP_730354.2|DMEL
OG0007598	LOC108159673|XP_017148649.1|DMIR	bug|NP_611065.1|DMEL
OG0007599	LOC108152695|XP_017137690.1|DMIR	CG10171|NP_729888.1|DMEL
OG0007600	LOC108151966|XP_017136400.1|DMIR	Bet1|NP_649096.1|DMEL
OG0007601	LOC108153173|XP_017138468.1|DMIR	CG12355|NP_001097610.1|DMEL
OG0007602	LOC108152744|XP_017137781.1|DMIR	Rpb8|NP_649352.1|DMEL
OG0007603	LOC108152740|XP_017137777.1|DMIR	CG11247|NP_001097659.1|DMEL
OG0007604	LOC108151926|XP_017136335.1|DMIR	CG13875|NP_612005.1|DMEL
OG0007605	LOC108151085|XP_017134957.1|DMIR	Ten-m|NP_001262211.1|DMEL
OG0007606	LOC108152220|XP_017136886.1|DMIR	Pi3K68D|NP_524028.2|DMEL
OG0007607	LOC108157090|XP_017144443.2|DMIR	CG5455|NP_651481.1|DMEL
OG0007608	LOC108151658|XP_017135868.1|DMIR	CG4042|NP_649250.2|DMEL
OG0007609	LOC108164535|XP_017155823.1|DMIR	nmdyn-D6|NP_572965.1|DMEL
OG0007610	LOC108160836|XP_033252355.1|DMIR, LOC117188113|XP_033247344.1|DMIR	dila|NP_001137629.2|DMEL
OG0007611	LOC108164401|XP_033250233.1|DMIR	PMCA|NP_001033803.3|DMEL
OG0007612	LOC108160832|XP_017150556.1|DMIR	trpl|NP_476895.1|DMEL
OG0007613	LOC108160522|XP_017150067.2|DMIR	Xbp1|NP_726032.4|DMEL
OG0007614	LOC108151757|XP_017136085.1|DMIR	Usp5|NP_001334708.1|DMEL
OG0007615	LOC108151970|XP_017136412.1|DMIR	aay|NP_524001.2|DMEL
OG0007616	LOC108155649|XP_017142087.1|DMIR	Atg14|NP_651669.1|DMEL
OG0007617	LOC108153458|XP_017138971.1|DMIR	sff|NP_648814.3|DMEL
OG0007618	LOC108153772|XP_017139400.1|DMIR	nan|NP_001261833.1|DMEL
OG0007619	LOC108152591|XP_017137536.1|DMIR	Abp1|NP_648657.1|DMEL
OG0007620	LOC108151621|XP_017135809.1|DMIR	upSET|NP_648681.1|DMEL
OG0007621	LOC108160549|XP_017150105.1|DMIR	CG8027|NP_610469.3|DMEL
OG0007622	LOC108152059|XP_017136553.1|DMIR	Eip75B|NP_730321.1|DMEL
OG0007623	LOC108152043|XP_017136531.1|DMIR	CG17233|NP_730500.1|DMEL
OG0007624	LOC108151904|XP_017136303.1|DMIR	Six4|NP_649256.1|DMEL
OG0007625	LOC108152440|XP_017137267.1|DMIR	CG42671|NP_001287029.1|DMEL
OG0007626	LOC108151891|XP_017136281.1|DMIR	CG2211|NP_612102.2|DMEL
OG0007627	LOC108151890|XP_017136280.1|DMIR	l_3_02640|NP_612103.1|DMEL
OG0007628	LOC108164501|XP_017155763.1|DMIR	fd102C|NP_651951.1|DMEL
OG0007629	LOC108151865|XP_017136243.1|DMIR	CG13667|NP_648220.1|DMEL
OG0007630	LOC108157518|XP_017145110.1|DMIR	CG14280|NP_650797.1|DMEL
OG0007631	LOC108155275|XP_017141471.1|DMIR	CG12877|NP_001034073.1|DMEL
OG0007632	LOC108151933|XP_017136347.1|DMIR	Mkp|NP_001036572.1|DMEL
OG0007633	LOC108161290|XP_033248900.1|DMIR	msl-1|NP_476896.1|DMEL
OG0007634	LOC108154960|XP_017140962.1|DMIR, LOC108154959|XP_017140961.2|DMIR	CG42558|NP_001036774.2|DMEL
OG0007635	LOC108163774|XP_017154739.2|DMIR	Adat1|NP_609676.1|DMEL
OG0007636	LOC108162403|XP_017152617.1|DMIR, LOC108153095|XP_017138365.1|DMIR	arx|NP_649071.1|DMEL
OG0007637	LOC117188781|XP_033249039.1|DMIR	Haspin|NP_001015349.2|DMEL
OG0007638	LOC108165255|XP_033242313.1|DMIR	Mur2B|NP_569927.1|DMEL
OG0007639	LOC108152697|XP_017137701.1|DMIR	Tim9b|NP_001027074.1|DMEL
OG0007640	LOC108158992|XP_017147328.1|DMIR	CG18011|NP_610559.1|DMEL
OG0007641	LOC108156010|XP_017142703.1|DMIR	hng2|NP_649837.1|DMEL
OG0007642	LOC117187891|XP_033246716.1|DMIR, LOC108158586|XP_033252791.1|DMIR	Mdr50|NP_523740.3|DMEL
OG0007643	LOC108157146|XP_017144540.1|DMIR	glob1|NP_524369.1|DMEL
OG0007644	LOC108154637|XP_017140451.2|DMIR, LOC117187377|XP_033245801.1|DMIR, LOC117187374|XP_033245795.1|DMIR, LOC117185919|XP_033245793.1|DMIR, LOC117187373|XP_033245791.1|DMIR, LOC117187376|XP_033245799.1|DMIR, LOC117187375|XP_033245797.1|DMIR	CG1910|NP_651888.1|DMEL
OG0007645	LOC108154398|XP_017140153.1|DMIR	CG31446|NP_001262610.1|DMEL
OG0007646	LOC108164873|XP_017156307.1|DMIR, LOC108164000|XP_017155061.1|DMIR	CG14931|NP_001260389.1|DMEL
OG0007647	LOC108162515|XP_017152785.1|DMIR	CG10631|NP_609998.1|DMEL
OG0007648	LOC117191762|XP_033252428.1|DMIR, LOC108158855|XP_017147075.1|DMIR, LOC117190318|XP_033251283.1|DMIR, LOC117190499|XP_033251460.1|DMIR, LOC117190500|XP_033251461.1|DMIR, LOC117190498|XP_033251459.1|DMIR, LOC117191761|XP_033252426.1|DMIR, LOC117190495|XP_033251452.1|DMIR	CG8712|NP_724644.1|DMEL
OG0007649	LOC108165401|XP_017156929.1|DMIR, LOC108163447|XP_017154221.1|DMIR	CG3222|NP_648333.1|DMEL
OG0007650	LOC108158047|XP_017145681.1|DMIR	Ir56c|NP_611431.1|DMEL
OG0007651	LOC108153662|XP_017139262.1|DMIR	CG4404|NP_572838.2|DMEL
OG0007652	LOC108160248|XP_017149599.1|DMIR	CG30350|NP_724715.1|DMEL
OG0007653	LOC108152836|XP_033242389.1|DMIR, LOC108161291|XP_033249923.1|DMIR	Spc105R|NP_001262123.1|DMEL
OG0007654	LOC108153589|XP_017139158.1|DMIR	CG32488|NP_728790.1|DMEL
OG0007655	LOC108152394|XP_017137184.1|DMIR	tbrd-2|NP_611401.2|DMEL
OG0007656	LOC108154401|XP_017140157.1|DMIR	CG31207|NP_732581.1|DMEL
OG0007657	LOC108154007|XP_017139590.1|DMIR	Gr85a|NP_731426.1|DMEL
OG0007658	LOC108158316|XP_017146047.1|DMIR, LOC117189358|XP_033250382.1|DMIR, LOC117189359|XP_033250383.1|DMIR	CG30058|NP_725261.1|DMEL, CG34312|NP_001097299.1|DMEL
OG0007659	LOC117191656|XP_033252353.1|DMIR, LOC108160837|XP_017150569.1|DMIR, LOC108160640|XP_017150261.1|DMIR	CG34033|NP_001033937.1|DMEL
OG0007660	LOC108155938|XP_017142585.1|DMIR	Ugt303A1|NP_652621.1|DMEL
OG0007661	LOC117188378|XP_033248053.1|DMIR	CG42690|NP_001188981.1|DMEL, CG42691|NP_001188982.1|DMEL, CG43195|NP_001246438.1|DMEL
OG0007662	LOC108159395|XP_033251862.1|DMIR, LOC117187772|XP_033246481.1|DMIR, LOC108159361|XP_017148077.1|DMIR	CG33458|NP_995854.2|DMEL, CG33459|NP_995855.2|DMEL
OG0007663	LOC108158024|XP_017145656.2|DMIR, LOC117188414|XP_033248162.1|DMIR	Obp57e|NP_611488.1|DMEL, Obp57d|NP_725973.1|DMEL
OG0007664	LOC108155470|XP_017141780.1|DMIR	Kif19A|NP_996208.1|DMEL
OG0007665	LOC108161498|XP_017151265.1|DMIR	Myc|NP_525062.2|DMEL
OG0007666	LOC108164896|XP_017156352.1|DMIR	CG10804|NP_001138150.1|DMEL
OG0007667	LOC108159018|XP_017147407.1|DMIR	wap|NP_608461.1|DMEL
OG0007668	LOC108162197|XP_017152292.1|DMIR	CG13392|NP_609220.1|DMEL
OG0007669	LOC108160334|XP_017149767.1|DMIR	stnA|NP_001036316.1|DMEL
OG0007670	LOC108160325|XP_017149745.1|DMIR	stnB|NP_001036319.2|DMEL
OG0007671	LOC108162969|XP_017153461.1|DMIR	CAH3|NP_572497.1|DMEL
OG0007672	LOC108151459|XP_017135569.1|DMIR	O-fut2|NP_569916.1|DMEL
OG0007673	LOC108156499|XP_017143484.1|DMIR	CG6066|NP_651538.1|DMEL
OG0007674	LOC108151473|XP_017135590.1|DMIR	NFAT|NP_001096974.1|DMEL
OG0007675	LOC108154133|XP_017139760.1|DMIR	Pdcd4|NP_001096977.1|DMEL
OG0007676	LOC108164999|XP_017156518.1|DMIR	Tsf1|NP_523401.2|DMEL
OG0007677	LOC108155188|XP_017141352.1|DMIR	CG4558|NP_001162683.1|DMEL
OG0007678	LOC108164863|XP_017156287.1|DMIR	CG32579|NP_001259606.1|DMEL
OG0007679	LOC108164526|XP_017155803.1|DMIR	Dsp1|NP_001138203.1|DMEL
OG0007680	LOC108162615|XP_017152922.1|DMIR	CG31694|NP_722858.1|DMEL
OG0007681	LOC108156787|XP_017143951.1|DMIR	MED25|NP_650854.1|DMEL
OG0007682	LOC117186823|XP_033244001.1|DMIR	CG8916|NP_573090.3|DMEL
OG0007683	LOC108152655|XP_017137642.1|DMIR	CG14207|NP_728275.1|DMEL
OG0007684	LOC108154149|XP_017139787.1|DMIR	Rtc1|NP_572919.1|DMEL
OG0007685	LOC117186769|XP_033243883.1|DMIR	sd|NP_001368984.1|DMEL
OG0007686	LOC108164931|XP_017156409.1|DMIR	CG4301|NP_573125.1|DMEL
OG0007687	LOC108164596|XP_017155914.1|DMIR	peb|NP_476674.3|DMEL
OG0007688	LOC108154885|XP_017140818.1|DMIR	CG5986|NP_651207.1|DMEL
OG0007689	LOC108165083|XP_017156623.1|DMIR	Npc1b|NP_608417.2|DMEL
OG0007690	LOC108160810|XP_033242584.1|DMIR	AMPdeam|NP_001285233.1|DMEL
OG0007691	LOC108154909|XP_017140850.1|DMIR	CG4884|NP_651604.1|DMEL
OG0007692	LOC108153041|XP_017138289.1|DMIR	CG15760|NP_001259527.1|DMEL
OG0007693	LOC108158537|XP_017146435.1|DMIR	CG7556|NP_573354.1|DMEL
OG0007694	LOC108152720|XP_017137746.1|DMIR	CG7275|NP_648767.1|DMEL
OG0007695	LOC108164918|XP_017156391.1|DMIR	CG5921|NP_727061.2|DMEL
OG0007696	LOC108151418|XP_017135498.1|DMIR	CG14074|NP_001246826.1|DMEL
OG0007697	LOC108153367|XP_017138825.1|DMIR	nAChRbeta1|NP_523927.2|DMEL
OG0007698	LOC108165011|XP_017156540.1|DMIR	CG43313|NP_572853.2|DMEL
OG0007699	LOC108165181|XP_017156740.1|DMIR	CARPA|NP_572407.3|DMEL
OG0007700	LOC108162871|XP_017153315.1|DMIR	Mct1|NP_477334.2|DMEL
OG0007701	LOC108164758|XP_017156152.1|DMIR	CG15765|NP_572269.1|DMEL
OG0007702	LOC108164584|XP_017155900.1|DMIR	fz3|NP_001096859.1|DMEL
OG0007703	LOC108153594|XP_017139168.1|DMIR	CG11436|NP_572169.1|DMEL
OG0007704	LOC108157669|XP_017145320.1|DMIR	Sox100B|NP_651839.1|DMEL
OG0007705	LOC108153685|XP_017139300.1|DMIR, LOC108165542|XP_017157104.1|DMIR	CG6891|NP_573323.1|DMEL
OG0007706	LOC108164595|XP_017155911.1|DMIR	wgn|NP_728186.1|DMEL
OG0007707	LOC108161375|XP_017151115.1|DMIR	rut|NP_511156.2|DMEL
OG0007708	LOC108162824|XP_017153243.1|DMIR	Ac13E|NP_001259575.1|DMEL
OG0007709	LOC108164613|XP_017155942.1|DMIR	CG1673|NP_572884.1|DMEL
OG0007710	LOC108161845|XP_017151703.1|DMIR	fw|NP_511136.2|DMEL
OG0007711	LOC108151683|XP_017135916.1|DMIR	Nprl2|NP_573174.1|DMEL
OG0007712	LOC108164994|XP_017156510.1|DMIR	CG9095|NP_001096984.1|DMEL
OG0007713	LOC108151182|XP_033242856.1|DMIR	rg|NP_001284879.1|DMEL
OG0007714	LOC108159612|XP_017148558.1|DMIR	CG32512|NP_608428.1|DMEL
OG0007715	LOC108162325|XP_017152540.1|DMIR	Clic|NP_572928.1|DMEL
OG0007716	LOC108159344|XP_017148037.1|DMIR	stx|NP_572648.1|DMEL
OG0007717	LOC108154624|XP_017140435.1|DMIR	stops|NP_733416.2|DMEL
OG0007718	LOC108164577|XP_017155885.1|DMIR	mst|NP_523435.1|DMEL
OG0007719	LOC108163366|XP_033242010.1|DMIR	OtopLa|NP_001162676.1|DMEL
OG0007720	LOC108164866|XP_017156290.1|DMIR	OtopLc|NP_001303575.1|DMEL
OG0007721	LOC108164957|XP_017156447.1|DMIR	CG32694|NP_727383.1|DMEL
OG0007722	LOC108158833|XP_033252294.1|DMIR	CG15252|NP_572595.2|DMEL
OG0007723	LOC108164793|XP_017156205.1|DMIR	CG15249|NP_001096928.1|DMEL
OG0007724	LOC108163400|XP_017154151.1|DMIR	rempA|NP_995608.1|DMEL
OG0007725	LOC108162110|XP_017152174.1|DMIR	CG11178|NP_572901.1|DMEL
OG0007726	LOC108165084|XP_017156624.1|DMIR	Karl|NP_727559.1|DMEL
OG0007727	LOC108158487|XP_017146288.1|DMIR	Yippee|NP_572882.1|DMEL
OG0007728	LOC108154325|XP_017140078.1|DMIR	Shmt|NP_572278.1|DMEL
OG0007729	LOC108153051|XP_017138315.1|DMIR	prtp|NP_572742.1|DMEL
OG0007730	LOC108164684|XP_033247073.1|DMIR	CG3726|NP_001284917.1|DMEL
OG0007731	LOC108153390|XP_017138854.1|DMIR	CG5021|NP_001163390.1|DMEL
OG0007732	LOC108158985|XP_017147323.1|DMIR	CG1812|NP_608397.1|DMEL
OG0007733	LOC108164415|XP_017155584.2|DMIR	sing|NP_573146.1|DMEL
