Orthogroup	DMIR.longest_only	DPER.longest_only
OG0008085	LOC108154561|XP_017140351.1|DMIR	LOC6587725|XP_002012938.1|DPER
OG0008086	LOC108154742|XP_017140601.1|DMIR	LOC6588188|XP_026846950.1|DPER
OG0008087	LOC108155680|XP_017142139.1|DMIR	LOC6600211|XP_026846713.1|DPER
OG0008088	LOC108161517|XP_017151287.1|DMIR	LOC6598580|XP_026846231.1|DPER
OG0008089	LOC108151203|XP_017135166.1|DMIR	LOC6601017|XP_002026139.2|DPER
OG0008090	LOC108152661|XP_017137646.1|DMIR	LOC6596659|XP_002021997.1|DPER
OG0008091	LOC108154883|XP_017140816.1|DMIR	LOC6587839|XP_002013458.1|DPER
OG0008092	LOC108155945|XP_033244332.1|DMIR	LOC6594416|XP_002019680.1|DPER
OG0008093	LOC108156531|XP_017143530.1|DMIR	LOC6599284|XP_026848292.1|DPER
OG0008094	LOC108163739|XP_017154687.1|DMIR	LOC6589692|XP_002015205.1|DPER
OG0008095	LOC108155466|XP_017141776.1|DMIR	LOC6594718|XP_002019403.1|DPER
OG0008096	LOC108153519|XP_017139070.1|DMIR	LOC6599947|XP_002025137.1|DPER
OG0008097	LOC108164404|XP_017155558.1|DMIR	LOC6597259|XP_002022453.1|DPER
OG0008098	LOC108153581|XP_017139150.1|DMIR	LOC6601973|XP_026849626.1|DPER
OG0008099	LOC108151623|XP_017135811.1|DMIR	LOC6595983|XP_002021049.1|DPER
OG0008100	LOC108156300|XP_017143172.1|DMIR	LOC6594258|XP_026850313.1|DPER
OG0008101	LOC108154463|XP_017140226.1|DMIR	LOC6599306|XP_026848294.1|DPER
OG0008102	LOC108155418|XP_017141707.1|DMIR	LOC113564934|XP_026840256.1|DPER
OG0008103	LOC108157256|XP_017144726.1|DMIR	LOC6597440|XP_002022382.1|DPER
OG0008104	LOC108151038|XP_017134895.1|DMIR	LOC6597059|XP_002022184.1|DPER
OG0008105	LOC108155380|XP_017141643.1|DMIR	LOC6588353|XP_026851134.1|DPER
OG0008106	LOC108153011|XP_017138247.1|DMIR	LOC6596139|XP_002021152.1|DPER
OG0008107	LOC108155224|XP_017141397.1|DMIR	LOC6594716|XP_002019401.2|DPER
OG0008108	LOC108164689|XP_017156051.1|DMIR	LOC6600215|XP_002025213.1|DPER
OG0008109	LOC108155204|XP_017141375.1|DMIR	LOC6600114|XP_002025281.1|DPER
OG0008110	LOC108165127|XP_017156680.1|DMIR	LOC6600786|XP_002025809.1|DPER
OG0008111	LOC108163671|XP_017154589.1|DMIR	LOC6598145|XP_002023482.2|DPER
OG0008112	LOC108163645|XP_033253279.1|DMIR	LOC6600444|XP_026848429.1|DPER
OG0008113	LOC108153143|XP_017138434.1|DMIR	LOC6602570|XP_026845887.1|DPER
OG0008114	LOC108153142|XP_017138433.1|DMIR	LOC6602581|XP_002027605.1|DPER
OG0008115	LOC108159648|XP_017148607.1|DMIR	LOC6598168|XP_026846142.1|DPER
OG0008116	LOC108162590|XP_033242060.1|DMIR	LOC6598165|XP_026846190.1|DPER
OG0008117	LOC108154090|XP_017139694.1|DMIR	LOC6597313|XP_002022501.2|DPER
OG0008118	LOC108151009|XP_017134859.1|DMIR	LOC6598147|XP_026846288.1|DPER
OG0008119	LOC108153481|XP_017139013.1|DMIR	LOC6600737|XP_002025775.1|DPER
OG0008120	LOC108153337|XP_017138765.1|DMIR	LOC6598283|XP_002023306.1|DPER
OG0008121	LOC108158629|XP_017146597.2|DMIR, LOC117187776|XP_033246501.1|DMIR	LOC6592202|XP_002017837.1|DPER
OG0008122	LOC108154768|XP_017140643.1|DMIR	LOC6600224|XP_026846670.1|DPER
OG0008123	LOC108164525|XP_017155802.1|DMIR	LOC6598290|XP_002023313.1|DPER
OG0008124	LOC108153499|XP_033242914.1|DMIR	LOC6596868|XP_026845853.1|DPER
OG0008125	LOC108165463|XP_017156999.1|DMIR	LOC6596916|XP_002021846.1|DPER
OG0008126	LOC108165074|XP_017156613.1|DMIR	LOC113566674|XP_026849160.1|DPER
OG0008127	LOC108152708|XP_017137733.1|DMIR	LOC6600150|XP_026846698.1|DPER
OG0008128	LOC108164047|XP_017155117.1|DMIR	LOC6600153|XP_002025236.1|DPER
OG0008129	LOC108153063|XP_033243946.1|DMIR	LOC6596863|XP_026845817.1|DPER
OG0008130	LOC108164566|XP_017155872.1|DMIR	LOC6597333|XP_002022521.2|DPER
OG0008131	LOC108151131|XP_017135047.1|DMIR	LOC6600096|XP_002025209.2|DPER
OG0008132	LOC108157704|XP_017145363.1|DMIR	LOC6591653|XP_002016848.1|DPER
OG0008133	LOC108159443|XP_017148223.1|DMIR	LOC6599307|XP_002024428.2|DPER
OG0008134	LOC108162127|XP_033248418.1|DMIR	LOC6600061|XP_026849228.1|DPER
OG0008135	LOC108155014|XP_017141055.1|DMIR	LOC6594335|XP_026840492.1|DPER
OG0008136	LOC108164209|XP_017155329.1|DMIR	LOC6588914|XP_026844397.1|DPER
OG0008137	LOC108152568|XP_017137496.1|DMIR	LOC6597547|XP_026848934.1|DPER
OG0008138	LOC108151287|XP_017135308.1|DMIR	LOC6599707|XP_002024960.1|DPER
OG0008139	LOC108159050|XP_017147471.1|DMIR	LOC6590694|XP_002016625.1|DPER
OG0008140	LOC108165468|XP_033242815.1|DMIR	LOC113566041|XP_026845652.1|DPER
OG0008141	LOC108158969|XP_017147298.1|DMIR	LOC6598210|XP_026846134.1|DPER
OG0008142	LOC108152691|XP_017137687.1|DMIR	LOC6602903|XP_002027926.2|DPER
OG0008143	LOC117186296|XP_033242751.1|DMIR	LOC6603313|XP_002028293.1|DPER
OG0008144	LOC108158923|XP_017147215.1|DMIR, LOC117193631|XP_033254269.1|DMIR	LOC6593220|XP_002018480.1|DPER
OG0008145	LOC108152729|XP_033242714.1|DMIR	LOC6597020|XP_026845737.1|DPER
OG0008146	LOC108164761|XP_017156161.1|DMIR	LOC6597544|XP_002022674.1|DPER
OG0008147	LOC108161134|XP_017150848.1|DMIR	LOC6597542|XP_026849278.1|DPER
OG0008148	LOC108160167|XP_017149482.1|DMIR	LOC6603080|XP_026847140.1|DPER
OG0008149	LOC108164826|XP_017156236.1|DMIR	LOC6599944|XP_026849122.1|DPER
OG0008150	LOC108155262|XP_017141455.1|DMIR	LOC6602892|XP_026849649.1|DPER
OG0008151	LOC108152912|XP_017138077.1|DMIR	LOC6602619|XP_026846665.1|DPER
OG0008152	LOC108163887|XP_033253602.1|DMIR	LOC6600441|XP_026848408.1|DPER
OG0008153	LOC108160019|XP_017149243.1|DMIR	LOC6590381|XP_002015483.2|DPER
OG0008154	LOC108151135|XP_017135049.1|DMIR	LOC113566031|XP_026845607.1|DPER
OG0008155	LOC108153124|XP_017138402.1|DMIR	LOC6602798|XP_002027849.1|DPER
OG0008156	LOC108154777|XP_017140651.1|DMIR	LOC6587910|XP_002012987.1|DPER
OG0008157	LOC108157154|XP_017144551.2|DMIR	LOC6588108|XP_002012866.1|DPER
OG0008158	LOC108152123|XP_017136699.1|DMIR	LOC6598138|XP_002023290.1|DPER
OG0008159	LOC108165512|XP_017157057.1|DMIR	LOC6599052|XP_026849019.1|DPER
OG0008160	LOC108160000|XP_017149209.1|DMIR	LOC6590135|XP_026841813.1|DPER
OG0008161	LOC108160692|XP_017150336.1|DMIR	LOC6599444|XP_002024508.2|DPER
OG0008162	LOC108158996|XP_017147351.1|DMIR	LOC6598312|XP_002023386.1|DPER
OG0008163	LOC108151752|XP_017136079.1|DMIR	LOC113566615|XP_026848846.1|DPER
OG0008164	LOC108152400|XP_017137192.1|DMIR	LOC6600706|XP_026848614.1|DPER
OG0008165	LOC108155566|XP_017141951.1|DMIR	LOC6600090|XP_002025182.2|DPER
OG0008166	LOC108155600|XP_017142015.1|DMIR	LOC113565942|XP_026845137.1|DPER
OG0008167	LOC108152822|XP_017137904.1|DMIR	LOC6603241|XP_002028217.1|DPER
OG0008168	LOC108152821|XP_017137903.1|DMIR	LOC6603223|XP_026845450.1|DPER
OG0008169	LOC108151731|XP_017136020.1|DMIR	LOC6596714|XP_002022037.1|DPER
OG0008170	LOC108158600|XP_017146551.1|DMIR	LOC6591259|XP_002015795.1|DPER
OG0008171	LOC108164417|XP_017155626.1|DMIR	LOC6600430|XP_002025535.2|DPER
OG0008172	LOC108155835|XP_017142435.1|DMIR	LOC6594182|XP_002019813.1|DPER
OG0008173	LOC108163087|XP_017153657.1|DMIR	LOC6596345|XP_002021700.1|DPER
OG0008174	LOC108159008|XP_017147371.1|DMIR	LOC6592639|XP_002017860.1|DPER
OG0008175	LOC108164967|XP_017156471.1|DMIR	LOC6597711|XP_026846397.1|DPER
OG0008176	LOC108153528|XP_017139082.1|DMIR	LOC6599948|XP_026849158.1|DPER
OG0008177	LOC108152441|XP_017137276.1|DMIR	LOC6600703|XP_002025818.1|DPER
OG0008178	LOC108161337|XP_017151097.1|DMIR	LOC6599117|XP_002024418.1|DPER
OG0008179	LOC108161434|XP_017151189.1|DMIR	LOC6602873|XP_002027908.1|DPER
OG0008180	LOC108152657|XP_033242746.1|DMIR	LOC6596660|XP_026845904.1|DPER
OG0008181	LOC108152874|XP_017137993.1|DMIR	LOC6596719|XP_002022042.1|DPER
OG0008182	LOC108158957|XP_017147274.1|DMIR, LOC117193723|XP_033254339.1|DMIR	LOC6590648|XP_002016609.1|DPER
OG0008183	LOC108160099|XP_017149374.1|DMIR	LOC6601319|XP_026841869.1|DPER
OG0008184	LOC108156000|XP_017142689.1|DMIR	LOC6587172|XP_002013490.2|DPER
OG0008185	LOC108156702|XP_017143839.1|DMIR	LOC6588142|XP_026848905.1|DPER
OG0008186	LOC108159146|XP_017147631.1|DMIR	LOC6590705|XP_002015989.1|DPER
OG0008187	LOC108159153|XP_017147639.1|DMIR	LOC6590706|XP_026841162.1|DPER
OG0008188	LOC108163506|XP_017154325.2|DMIR	LOC6595510|XP_002020615.2|DPER
OG0008189	LOC108162545|XP_017152818.1|DMIR	LOC6596269|XP_002021795.1|DPER
OG0008190	LOC108152866|XP_017137985.1|DMIR	LOC6601042|XP_002026130.1|DPER
OG0008191	LOC108153100|XP_017138373.1|DMIR	LOC6596724|XP_002021940.1|DPER
OG0008192	LOC108164576|XP_017155884.1|DMIR	LOC6600736|XP_026848603.1|DPER
OG0008193	LOC108164823|XP_017156233.1|DMIR	LOC6597850|XP_002023012.2|DPER
OG0008194	LOC108162494|XP_017152736.1|DMIR	LOC6593696|XP_002018843.1|DPER
OG0008195	LOC108160990|XP_017150784.1|DMIR	LOC6592375|XP_002017997.1|DPER
OG0008196	LOC108158568|XP_017146492.1|DMIR, LOC117191533|XP_033252262.1|DMIR	LOC6591269|XP_002016024.1|DPER
OG0008197	LOC108153163|XP_033243279.1|DMIR	LOC6595851|XP_026845701.1|DPER
OG0008198	LOC108152868|XP_017137986.1|DMIR	LOC6596841|XP_026845874.1|DPER
OG0008199	LOC108164976|XP_017156484.1|DMIR	LOC6597714|XP_002022865.2|DPER
OG0008200	LOC108160079|XP_017149335.1|DMIR	LOC6602102|XP_002027147.1|DPER
OG0008201	LOC108153123|XP_017138400.1|DMIR	LOC6602796|XP_002027847.1|DPER
OG0008202	LOC108151782|XP_017136115.1|DMIR	LOC6600593|XP_002025648.1|DPER
OG0008203	LOC108151920|XP_017136326.1|DMIR	LOC6600282|XP_002025395.1|DPER
OG0008204	LOC108164554|XP_017155857.1|DMIR	LOC6600380|XP_002025468.1|DPER
OG0008205	LOC108164780|XP_017156190.1|DMIR	LOC6598431|XP_026848666.1|DPER
OG0008206	LOC108153021|XP_017138261.1|DMIR	LOC6601862|XP_026849347.1|DPER
OG0008207	LOC108151903|XP_017136301.1|DMIR	LOC6601836|XP_002026902.2|DPER
OG0008208	LOC108158817|XP_017146996.2|DMIR	LOC6590697|XP_026841550.1|DPER
OG0008209	LOC108152848|XP_017137954.1|DMIR	LOC6601679|XP_026847563.1|DPER
OG0008210	LOC108160785|XP_017150479.1|DMIR	LOC6593160|XP_002018334.1|DPER
OG0008211	LOC108163756|XP_017154715.1|DMIR	LOC6589795|XP_002014463.1|DPER
OG0008212	LOC108152316|XP_017137038.1|DMIR	LOC6602349|XP_002027428.1|DPER
OG0008213	LOC108164702|XP_017156065.1|DMIR	LOC6602755|XP_002027784.1|DPER
OG0008214	LOC108151514|XP_017135647.1|DMIR	LOC6595959|XP_002021197.1|DPER
OG0008215	LOC108153048|XP_017138309.1|DMIR	LOC6602672|XP_002027712.2|DPER
OG0008216	LOC108152045|XP_017136537.1|DMIR	LOC6596035|XP_002021034.1|DPER
OG0008217	LOC108163878|XP_017154884.1|DMIR	LOC6602875|XP_026849663.1|DPER
OG0008218	LOC117190149|XP_033251115.1|DMIR, LOC108159862|XP_017148952.1|DMIR	LOC6590518|XP_002016086.2|DPER
OG0008219	LOC108154240|XP_017139965.1|DMIR	LOC6597414|XP_002022422.2|DPER
OG0008220	LOC108152779|XP_017137850.1|DMIR	LOC6596900|XP_026849896.1|DPER
OG0008221	LOC108162645|XP_017152958.1|DMIR	LOC6588940|XP_026844847.1|DPER
OG0008222	LOC108152460|XP_017137313.1|DMIR	LOC6603441|XP_002028395.1|DPER
OG0008223	LOC108151695|XP_017135937.1|DMIR	LOC6596947|XP_002022228.2|DPER
OG0008224	LOC108151652|XP_017135860.1|DMIR	LOC6601832|XP_002026898.1|DPER
OG0008225	LOC108164530|XP_017155812.1|DMIR	LOC6597284|XP_026846504.1|DPER
OG0008226	LOC108165005|XP_017156529.1|DMIR	LOC6597739|XP_002022959.2|DPER
OG0008227	LOC108157588|XP_017145201.1|DMIR	LOC6587393|XP_026849390.1|DPER
OG0008228	LOC108156102|XP_017142884.1|DMIR	LOC6595137|XP_026848618.1|DPER
OG0008229	LOC108157537|XP_017145129.1|DMIR	LOC6588202|XP_026850547.1|DPER
OG0008230	LOC108155838|XP_017142438.1|DMIR	LOC6594179|XP_002019810.1|DPER
OG0008231	LOC117193783|XP_033254400.1|DMIR	LOC6587761|XP_026849730.1|DPER
OG0008232	LOC108152610|XP_017137564.1|DMIR, LOC117186077|XP_033242064.1|DMIR	LOC113566021|XP_026845547.1|DPER, LOC6595885|XP_002021398.1|DPER
OG0008233	LOC108163202|XP_017153836.1|DMIR	LOC6593383|XP_002019082.1|DPER
OG0008234	LOC108159651|XP_017148606.1|DMIR, LOC117190714|XP_033251671.1|DMIR	LOC6590745|XP_002015676.2|DPER
OG0008235	LOC108164799|XP_017156213.1|DMIR	LOC6599216|XP_026848268.1|DPER
OG0008236	LOC108158711|XP_017146743.1|DMIR, LOC117192784|XP_033253429.1|DMIR	LOC6602134|XP_002027105.1|DPER
OG0008237	LOC117191067|XP_033251924.1|DMIR, LOC108160003|XP_017149216.1|DMIR	LOC6591014|XP_002016366.2|DPER
OG0008238	LOC108151321|XP_017135363.1|DMIR	LOC6599578|XP_026849573.1|DPER
OG0008239	LOC108153112|XP_017138386.1|DMIR	LOC113566003|XP_026845423.1|DPER
OG0008240	LOC108158979|XP_017147312.1|DMIR	LOC6592682|XP_002017949.1|DPER
OG0008243	LOC108158500|XP_017146303.2|DMIR, LOC117188057|XP_033247191.1|DMIR	LOC6602082|XP_026841084.1|DPER
OG0008244	LOC108156092|XP_017142870.1|DMIR	LOC6588003|XP_002012817.1|DPER
OG0008245	LOC108158272|XP_017145997.1|DMIR	LOC6590566|XP_002016697.1|DPER
OG0008246	LOC108158274|XP_017145999.1|DMIR	LOC6592315|XP_002017574.1|DPER
OG0008247	LOC108156478|XP_033245276.1|DMIR	LOC6598681|XP_026849897.1|DPER
OG0008248	LOC108157050|XP_017144357.1|DMIR	LOC6587391|XP_002013027.1|DPER
OG0008249	LOC108155788|XP_017142336.1|DMIR	LOC6595300|XP_026850597.1|DPER
OG0008250	LOC117189684|XP_033250676.1|DMIR, LOC108158464|XP_033250672.1|DMIR, LOC117189681|XP_033250673.1|DMIR, LOC117189682|XP_033250674.1|DMIR, LOC117189675|XP_033250670.1|DMIR, LOC117187919|XP_033246765.1|DMIR	LOC6590897|XP_002016264.1|DPER
OG0008251	LOC117188479|XP_033248293.1|DMIR	LOC6590885|XP_026841511.1|DPER
OG0008252	LOC117187798|XP_033246540.1|DMIR, LOC108159597|XP_017148540.2|DMIR	LOC6592997|XP_002017980.1|DPER
OG0008253	LOC117188279|XP_033247729.1|DMIR, LOC108160920|XP_033252641.1|DMIR	LOC6590438|XP_002015734.1|DPER
OG0008254	LOC108153047|XP_017138304.1|DMIR	LOC6600564|XP_026847553.1|DPER
OG0008255	LOC108152763|XP_017137824.1|DMIR	LOC6596150|XP_002021162.1|DPER
OG0008256	LOC108159888|XP_017148993.2|DMIR, LOC117187684|XP_033246253.1|DMIR	LOC6590908|XP_002015585.1|DPER
OG0008257	LOC108159029|XP_017147442.1|DMIR	LOC6597593|XP_026848869.1|DPER
OG0008258	LOC108164289|XP_017155425.1|DMIR	LOC6595422|XP_002020844.1|DPER
OG0008259	LOC117189070|XP_033249920.1|DMIR	LOC6595374|XP_026844583.1|DPER
OG0008260	LOC108153255|XP_017138607.1|DMIR	LOC6602731|XP_026849484.1|DPER
OG0008260	LOC108153256|XP_017138608.1|DMIR	LOC6602730|XP_026849485.1|DPER
OG0008261	LOC117194300|XP_033254766.1|DMIR, LOC117194882|XP_033255234.1|DMIR, LOC117193858|XP_033254445.1|DMIR, LOC117193854|XP_033254443.1|DMIR, LOC117193306|XP_033253932.1|DMIR, LOC117193307|XP_033253933.1|DMIR, LOC108159066|XP_017147501.2|DMIR, LOC117193346|XP_033253960.1|DMIR, LOC117192757|XP_033253391.1|DMIR, LOC117192393|XP_033252961.1|DMIR, LOC117187879|XP_033246666.1|DMIR	LOC6592235|XP_002017586.1|DPER
OG0008262	LOC108160936|XP_017150713.1|DMIR	LOC6592531|XP_026841859.1|DPER
OG0008264	LOC108160877|XP_017150632.1|DMIR, LOC117193533|XP_033254171.1|DMIR	LOC6593234|XP_002018355.1|DPER
OG0008264	LOC117193392|XP_033254033.1|DMIR, LOC108160876|XP_017150631.1|DMIR	LOC6593233|XP_002018354.1|DPER
OG0008265	LOC108154514|XP_017140303.2|DMIR	LOC6595154|XP_002020281.1|DPER
OG0008266	LOC108156668|XP_017143780.1|DMIR	LOC6587603|XP_002013899.1|DPER
OG0008267	LOC108156475|XP_017143435.1|DMIR	LOC6598653|XP_026850840.1|DPER
OG0008268	LOC108162666|XP_017152996.2|DMIR	LOC6593401|XP_002018612.1|DPER
OG0008269	LOC108161748|XP_017151570.1|DMIR	LOC6589135|XP_002014704.1|DPER
OG0008270	LOC108159214|XP_017147786.1|DMIR	LOC6598576|XP_026846155.1|DPER
OG0008271	LOC108151331|XP_017135372.1|DMIR	LOC6600517|XP_002025582.1|DPER
OG0008272	LOC108152185|XP_017136816.1|DMIR	LOC6596882|XP_026845815.1|DPER
OG0008273	LOC108154693|XP_017140531.1|DMIR	LOC6591736|XP_002017088.1|DPER
OG0008274	LOC108152557|XP_017137474.1|DMIR	LOC6600695|XP_002025859.1|DPER
OG0008275	LOC108152428|XP_017137249.1|DMIR	LOC6600790|XP_002025813.2|DPER
OG0008276	LOC108161821|XP_017151672.1|DMIR	LOC6597820|XP_026846984.1|DPER
OG0008277	LOC108157132|XP_017144523.1|DMIR	LOC6597902|XP_002023029.2|DPER
OG0008278	LOC108163007|XP_017153520.1|DMIR	LOC6589014|XP_002014330.1|DPER
OG0008279	LOC108164765|XP_017156164.1|DMIR	LOC6598391|XP_002023514.2|DPER
OG0008280	LOC108164917|XP_017156390.1|DMIR	LOC6598390|XP_002023513.1|DPER
OG0008281	LOC108164747|XP_017156133.1|DMIR	LOC6597370|XP_002022411.1|DPER
OG0008282	LOC108165605|XP_017157169.1|DMIR	LOC6597024|XP_002022116.1|DPER
OG0008283	LOC108159877|XP_017148976.1|DMIR	LOC6600045|XP_026849164.1|DPER
OG0008284	LOC108164463|XP_017155685.1|DMIR	LOC6603494|XP_026846805.1|DPER
OG0008285	LOC108165061|XP_017156596.1|DMIR	LOC6597879|XP_026846937.1|DPER
OG0008286	LOC108165128|XP_017156682.1|DMIR	LOC6600342|XP_002025501.2|DPER
OG0008287	LOC108159070|XP_017147510.1|DMIR	LOC6598568|XP_002023631.1|DPER
OG0008288	LOC108157479|XP_017145052.1|DMIR	LOC6588138|XP_026850873.1|DPER
OG0008289	LOC108154560|XP_017140350.1|DMIR	LOC6595281|XP_002020347.1|DPER
OG0008290	LOC108164697|XP_017156058.1|DMIR	LOC6597914|XP_002022854.1|DPER
OG0008291	LOC108152605|XP_017137555.1|DMIR	LOC6596855|XP_002022087.1|DPER
OG0008292	LOC108152546|XP_017137451.1|DMIR	LOC6600696|XP_026845173.1|DPER
OG0008293	LOC108157638|XP_017145271.1|DMIR	LOC6588579|XP_002013181.2|DPER
OG0008294	LOC108156005|XP_017142696.1|DMIR	LOC6587385|XP_002013488.1|DPER
OG0008295	LOC108155329|XP_017141563.1|DMIR	LOC6599295|XP_002024238.2|DPER
OG0008296	LOC108164861|XP_017156284.1|DMIR	LOC6603112|XP_002028097.2|DPER
OG0008297	LOC108159091|XP_017147543.1|DMIR	LOC6598596|XP_002023629.1|DPER
OG0008298	LOC108164527|XP_017155808.1|DMIR	LOC6597235|XP_026846420.1|DPER
OG0008299	LOC108156053|XP_017142815.1|DMIR	LOC6588330|XP_002012993.2|DPER
OG0008300	LOC108164679|XP_017156025.1|DMIR	LOC6598244|XP_026846159.1|DPER
OG0008301	LOC108156555|XP_017143565.1|DMIR	LOC6588073|XP_002013749.2|DPER
OG0008302	LOC108164728|XP_017156110.1|DMIR	LOC113566596|XP_026848706.1|DPER
OG0008303	LOC108152857|XP_017137971.1|DMIR	LOC6602769|XP_002027773.1|DPER
OG0008304	LOC108165098|XP_017156641.1|DMIR	LOC6598340|XP_026846335.1|DPER
OG0008305	LOC117186278|XP_033242704.1|DMIR	LOC6602857|XP_026845931.1|DPER
OG0008306	LOC108159295|XP_017147957.1|DMIR	LOC6597203|XP_002022611.1|DPER
OG0008307	LOC108157616|XP_017145240.1|DMIR	LOC6588502|XP_026843602.1|DPER
OG0008308	LOC108155005|XP_017141043.1|DMIR	LOC6591634|XP_002016758.1|DPER
OG0008309	LOC108163369|XP_017154109.1|DMIR	LOC6593587|XP_002018878.1|DPER
OG0008310	LOC108153096|XP_017138367.1|DMIR	LOC113566473|XP_026848016.1|DPER
OG0008311	LOC108153545|XP_033241996.1|DMIR	LOC6598202|XP_002023537.1|DPER
OG0008312	LOC108157196|XP_017144617.1|DMIR	LOC113566344|XP_026847405.1|DPER
OG0008313	LOC108163493|XP_033243050.1|DMIR	LOC6602854|XP_026846011.1|DPER
OG0008314	LOC108159105|XP_017147567.1|DMIR	LOC6590199|XP_002015830.1|DPER
OG0008315	LOC108150913|XP_017134727.1|DMIR	LOC6600306|XP_002025360.2|DPER
OG0008317	LOC108155203|XP_017141366.1|DMIR	LOC6587541|XP_026848159.1|DPER
OG0008318	LOC108164831|XP_017156242.1|DMIR	LOC6603107|XP_002028092.1|DPER
OG0008319	LOC108160950|XP_017150730.1|DMIR	LOC6593047|XP_002017602.1|DPER
OG0008320	LOC108161142|XP_033255157.1|DMIR	LOC6599134|XP_026849253.1|DPER
OG0008321	LOC108156298|XP_033245231.1|DMIR	LOC6587790|XP_002013735.2|DPER
OG0008322	LOC108161330|XP_017151056.2|DMIR	LOC6589299|XP_002014390.1|DPER
OG0008323	LOC108155885|XP_017142510.1|DMIR	LOC6591432|XP_002016736.1|DPER
OG0008324	LOC108152020|XP_017136486.1|DMIR	LOC6596886|XP_026845809.1|DPER
OG0008325	LOC108155661|XP_017142115.1|DMIR	LOC6600182|XP_026846714.1|DPER
OG0008326	LOC108155233|XP_017141411.1|DMIR	LOC6588363|XP_002014167.2|DPER
OG0008327	LOC108160711|XP_017150373.1|DMIR	LOC6591047|XP_002016558.1|DPER
OG0008328	LOC108165054|XP_017156584.1|DMIR	LOC6599278|XP_002024273.1|DPER
OG0008329	LOC108164993|XP_017156507.1|DMIR	LOC6599898|XP_002025011.1|DPER
OG0008330	LOC108158236|XP_017145957.1|DMIR, LOC117191552|XP_033252273.1|DMIR	LOC6589939|XP_002015967.1|DPER
OG0008331	LOC108152002|XP_017136461.1|DMIR	LOC113566664|XP_026849060.1|DPER
OG0008332	LOC108152990|XP_017138211.1|DMIR	LOC6601000|XP_026849749.1|DPER
OG0008333	LOC108153540|XP_017139095.1|DMIR	LOC6596222|XP_002021182.1|DPER
OG0008334	LOC108152905|XP_017138040.1|DMIR	LOC6596187|XP_026845512.1|DPER
OG0008335	LOC108151324|XP_017135365.1|DMIR	LOC6600516|XP_026847518.1|DPER
OG0008336	LOC108150952|XP_017134775.1|DMIR	LOC6602386|XP_002027390.1|DPER
OG0008338	LOC108151721|XP_017135986.1|DMIR	LOC6602289|XP_002027348.1|DPER
OG0008339	LOC108157707|XP_017145369.1|DMIR	LOC6599956|XP_026849233.1|DPER
OG0008340	LOC108159064|XP_017147498.1|DMIR	LOC6592239|XP_002017590.1|DPER
OG0008341	LOC108153226|XP_017138545.1|DMIR	LOC6600623|XP_002025617.2|DPER
OG0008342	LOC108152155|XP_017136763.1|DMIR	LOC6599507|XP_002024727.1|DPER
OG0008343	LOC108156050|XP_017142811.1|DMIR	LOC6598657|XP_002023775.1|DPER
OG0008344	LOC108153071|XP_017138341.1|DMIR	LOC6595881|XP_002021394.1|DPER
OG0008345	LOC108151504|XP_017135638.1|DMIR	LOC6600607|XP_002025596.2|DPER
OG0008346	LOC108152875|XP_017137994.1|DMIR	LOC6596718|XP_026845825.1|DPER
OG0008347	LOC108161773|XP_017151601.1|DMIR	LOC6595643|XP_002020686.1|DPER
OG0008348	LOC108151873|XP_033242729.1|DMIR	LOC6601398|XP_002026501.2|DPER
OG0008349	LOC108153764|XP_017139392.1|DMIR	LOC6603708|XP_026845378.1|DPER
OG0008350	LOC108156967|XP_017144244.1|DMIR	LOC6599380|XP_026847083.1|DPER
OG0008351	LOC108152728|XP_017137755.2|DMIR	LOC6595866|XP_002021411.2|DPER
OG0008352	LOC108152893|XP_017138022.1|DMIR	LOC6599823|XP_002024922.1|DPER
OG0008353	LOC108153284|XP_017138645.1|DMIR	LOC6600547|XP_002025700.1|DPER
OG0008354	LOC108152970|XP_017138182.1|DMIR	LOC6602679|XP_002027690.1|DPER
OG0008355	LOC108160408|XP_017149890.1|DMIR	LOC113565232|XP_026842698.1|DPER
OG0008356	LOC108151509|XP_017135643.1|DMIR	LOC6595961|XP_002021199.1|DPER
OG0008357	LOC108155389|XP_017141658.1|DMIR	LOC6594011|XP_002019633.2|DPER
OG0008358	LOC108161374|XP_017151112.1|DMIR	LOC6589739|XP_002014237.1|DPER
OG0008359	LOC108158556|XP_017146460.1|DMIR	LOC6591163|XP_026842175.1|DPER
OG0008360	LOC108160641|XP_017150262.1|DMIR	LOC6600879|XP_026841696.1|DPER
OG0008361	LOC108162721|XP_017153075.1|DMIR	LOC6593975|XP_026843592.1|DPER
OG0008362	LOC108155752|XP_017142280.1|DMIR	LOC6597392|XP_002022486.2|DPER
OG0008363	LOC108159820|XP_017148880.2|DMIR, LOC117185782|XP_033246886.1|DMIR	LOC6592663|XP_002018387.1|DPER
OG0008364	LOC108150879|XP_017134678.1|DMIR	LOC6597012|XP_002022175.2|DPER
OG0008365	LOC108159748|XP_017148777.1|DMIR, LOC117192759|XP_033253392.1|DMIR	LOC6593257|XP_026842874.1|DPER
OG0008366	LOC108154143|XP_017139768.1|DMIR	LOC6591839|XP_002017207.1|DPER
OG0008367	LOC108152787|XP_017137860.1|DMIR	LOC6596836|XP_002022017.1|DPER
OG0008368	LOC108162989|XP_017153486.1|DMIR	LOC6589000|XP_002014322.2|DPER
OG0008369	LOC108164671|XP_017156012.1|DMIR	LOC6598173|XP_002023347.1|DPER
