Orthogroup	DMIR.longest_only	DPSE.longest_only
OG0009948	LOC108153524|XP_017139072.1|DMIR	LOC4815512|XP_001355478.1|DPSE
OG0009949	LOC108157494|XP_017145079.1|DMIR	LOC4802499|XP_015037869.2|DPSE
OG0009950	LOC108155227|XP_033245860.1|DMIR	LOC4802846|XP_001359682.3|DPSE
OG0009951	LOC108157781|XP_017145459.1|DMIR	LOC6897916|XP_002138018.2|DPSE
OG0009953	LOC108156351|XP_017143241.1|DMIR	LOC6897701|XP_002137827.2|DPSE
OG0009954	LOC108154270|XP_017139996.1|DMIR	LOC4802575|XP_001359470.4|DPSE
OG0009955	LOC108158737|XP_017146832.1|DMIR	LOC4804075|XP_015039589.2|DPSE
OG0009956	LOC108164623|XP_017155992.1|DMIR	LOC4814515|XP_001354543.2|DPSE
OG0009957	LOC108157122|XP_017144494.1|DMIR	LOC4800259|XP_001357634.1|DPSE
OG0009958	LOC108157504|XP_017145092.1|DMIR	LOC4801139|XP_001358278.3|DPSE
OG0009960	LOC108156804|XP_017143980.1|DMIR	LOC4802759|XP_001359620.2|DPSE
OG0009961	LOC108156389|XP_017143295.1|DMIR	LOC4802767|XP_001359627.3|DPSE
OG0009962	LOC108154349|XP_017140104.1|DMIR	LOC4801270|XP_001358390.4|DPSE
OG0009963	LOC108155205|XP_017141372.1|DMIR	LOC26532274|XP_015037356.1|DPSE
OG0009964	LOC108156515|XP_017143509.1|DMIR	LOC4800573|XP_001357824.1|DPSE
OG0009965	LOC108155859|XP_017142460.1|DMIR	LOC4800382|XP_001357667.4|DPSE
OG0009966	LOC108162026|XP_017152031.1|DMIR	LOC4817470|XP_015035983.2|DPSE
OG0009967	LOC108163105|XP_017153688.1|DMIR	LOC4817384|XP_001356883.4|DPSE
OG0009968	LOC108162016|XP_033249811.1|DMIR	LOC26533475|XP_015035823.1|DPSE
OG0009968	LOC108162563|XP_017152849.1|DMIR	LOC6902820|XP_033235631.1|DPSE
OG0009969	LOC108163566|XP_017154422.1|DMIR	LOC26534211|XP_015035953.1|DPSE
OG0009970	LOC108161712|XP_017151521.1|DMIR	LOC4817408|XP_001356662.2|DPSE
OG0009971	LOC108162106|XP_017152163.1|DMIR	LOC6903276|XP_002132975.2|DPSE
OG0009972	LOC108161333|XP_017151060.1|DMIR	LOC26532478|XP_015044388.2|DPSE
OG0009973	LOC108161338|XP_017151066.1|DMIR	LOC6903317|XP_002132505.3|DPSE
OG0009974	LOC108163123|XP_017153718.1|DMIR	LOC4816629|XP_001356098.3|DPSE
OG0009975	LOC108163086|XP_017153656.1|DMIR	LOC4816739|XP_001356082.2|DPSE
OG0009976	LOC108163943|XP_017154971.1|DMIR	LOC4816252|XP_001355822.2|DPSE
OG0009977	LOC108162039|XP_033249478.1|DMIR	LOC4816780|XP_015035709.2|DPSE
OG0009978	LOC108162042|XP_017152056.1|DMIR	LOC4817405|XP_001356310.1|DPSE
OG0009979	LOC108164135|XP_017155225.1|DMIR	LOC4816413|XP_001356130.3|DPSE
OG0009980	LOC108152498|XP_017137362.1|DMIR	LOC6900352|XP_002134748.3|DPSE
OG0009981	LOC108159310|XP_017147973.1|DMIR	LOC6898368|XP_002138421.3|DPSE
OG0009982	LOC108159305|XP_017147966.1|DMIR	LOC6898369|XP_033234896.1|DPSE
OG0009983	LOC108159060|XP_017147490.2|DMIR, LOC117188483|XP_033248310.1|DMIR	LOC6898817|XP_002138791.1|DPSE
OG0009984	LOC108159231|XP_017147826.1|DMIR	LOC4805468|XP_001361863.3|DPSE
OG0009985	LOC108159245|XP_017147857.2|DMIR	LOC26532494|XP_015039718.1|DPSE
OG0009986	LOC108160683|XP_033248058.1|DMIR	LOC6903853|XP_033234493.1|DPSE
OG0009987	LOC108160492|XP_017150017.1|DMIR	LOC6898261|XP_002138327.1|DPSE
OG0009988	LOC108160493|XP_017150018.1|DMIR	LOC4803834|XP_001360488.1|DPSE
OG0009989	LOC108158989|XP_017147325.1|DMIR	LOC4803704|XP_001360379.2|DPSE
OG0009990	LOC108160926|XP_017150701.1|DMIR	LOC4804627|XP_001361159.2|DPSE
OG0009991	LOC108159664|XP_017148631.1|DMIR	LOC4803962|XP_001360600.4|DPSE
OG0009992	LOC108151676|XP_017135911.1|DMIR	LOC4815626|XP_001355308.2|DPSE
OG0009993	LOC108164767|XP_017156168.1|DMIR	LOC6901678|XP_015041982.2|DPSE
OG0009994	LOC108152014|XP_017136483.1|DMIR	LOC26533778|XP_015041662.2|DPSE
OG0009995	LOC108165268|XP_017156792.1|DMIR	LOC6901990|XP_002133524.3|DPSE
OG0009996	LOC108152606|XP_017137557.1|DMIR	LOC4814377|XP_033239315.1|DPSE
OG0009997	LOC108150861|XP_017134656.1|DMIR	LOC4815223|XP_001355125.3|DPSE
OG0009998	LOC108165487|XP_017157032.1|DMIR	LOC4815281|XP_001354756.3|DPSE
OG0009999	LOC108155639|XP_017142077.1|DMIR	LOC4814839|XP_033240320.1|DPSE
OG0010000	LOC108154295|XP_017140039.1|DMIR	LOC6901602|XP_002134273.2|DPSE
OG0010001	LOC108158432|XP_017146206.1|DMIR	LOC6901709|XP_002134377.2|DPSE
OG0010002	LOC108151221|XP_017135190.1|DMIR	LOC26533223|XP_015043628.1|DPSE
OG0010003	LOC108163444|XP_017154217.2|DMIR	LOC4811741|XP_001352313.3|DPSE
OG0010004	LOC108154823|XP_017140717.1|DMIR	LOC4815434|XP_001355260.2|DPSE
OG0010005	LOC108164779|XP_017156189.1|DMIR	LOC6901246|XP_002133947.1|DPSE
OG0010006	LOC108150846|XP_017134677.2|DMIR	LOC4814654|XP_001354609.3|DPSE
OG0010007	LOC108164466|XP_033246929.1|DMIR	LOC6901463|XP_033237653.1|DPSE
OG0010008	LOC108165146|XP_017156703.1|DMIR	LOC4814305|XP_001354356.3|DPSE
OG0010009	LOC108162109|XP_017152171.1|DMIR	LOC4816200|XP_001355847.4|DPSE
OG0010010	LOC108164711|XP_017156076.1|DMIR	LOC4814787|XP_001355042.1|DPSE
OG0010011	LOC108151916|XP_017136323.1|DMIR	LOC4815433|XP_033239079.1|DPSE
OG0010012	LOC108161934|XP_017151856.2|DMIR	LOC117184707|XP_033239269.1|DPSE
OG0010013	LOC108151345|XP_017135393.1|DMIR	LOC4814529|XP_001354557.2|DPSE
OG0010014	LOC108165117|XP_017156664.1|DMIR	LOC4811662|XP_001352252.2|DPSE
OG0010015	LOC108151223|XP_017135209.1|DMIR	LOC6901193|XP_033239956.1|DPSE
OG0010016	LOC108164746|XP_017156132.1|DMIR	LOC4814519|XP_001355077.2|DPSE
OG0010017	LOC108151664|XP_017135889.1|DMIR	LOC4815286|XP_001354558.4|DPSE
OG0010018	LOC108162881|XP_017153326.1|DMIR	LOC4815751|XP_001355230.2|DPSE
OG0010019	LOC108162708|XP_017153058.1|DMIR	LOC6901427|XP_002134113.3|DPSE
OG0010020	LOC108164856|XP_017156274.1|DMIR	LOC4815142|XP_015041893.2|DPSE
OG0010021	LOC108164721|XP_017156100.1|DMIR	LOC4815774|XP_001355600.2|DPSE
OG0010022	LOC108163033|XP_017153572.1|DMIR	LOC6902321|XP_002133848.2|DPSE
OG0010023	LOC108164882|XP_017156322.1|DMIR	LOC6901403|XP_002134089.3|DPSE
OG0010024	LOC108164889|XP_017156337.1|DMIR	LOC4815372|XP_001354784.2|DPSE
OG0010025	LOC108153132|XP_017138409.1|DMIR	LOC4816037|XP_001355422.3|DPSE
OG0010026	LOC108152872|XP_017137990.1|DMIR	LOC4814201|XP_001354324.1|DPSE
OG0010027	LOC108151875|XP_017136259.1|DMIR	LOC6901007|XP_002134634.2|DPSE
OG0010028	LOC108159991|XP_017149195.1|DMIR	LOC4814588|XP_001354873.3|DPSE
OG0010029	LOC108151272|XP_017135290.1|DMIR	LOC6901574|XP_002134247.1|DPSE
OG0010030	LOC108151886|XP_017136278.1|DMIR	LOC4814749|XP_001354729.4|DPSE
OG0010031	LOC108152033|XP_017136517.2|DMIR	LOC4814970|XP_001354728.4|DPSE
OG0010032	LOC108163768|XP_017154732.2|DMIR	LOC4816293|XP_001356013.3|DPSE
OG0010033	LOC108152277|XP_017137021.1|DMIR	LOC4814820|XP_001354660.3|DPSE
OG0010034	LOC108152142|XP_017136777.1|DMIR	LOC4815060|XP_033239502.1|DPSE
OG0010035	LOC108151980|XP_017136437.1|DMIR	LOC6901279|XP_033239202.1|DPSE
OG0010036	LOC108151856|XP_017136270.1|DMIR	LOC6901278|XP_002133979.3|DPSE
OG0010037	LOC108152577|XP_017137508.1|DMIR	LOC4814967|XP_001354655.2|DPSE
OG0010038	LOC108151185|XP_017135121.1|DMIR	LOC4816049|XP_033238938.1|DPSE
OG0010039	LOC108159802|XP_033250499.1|DMIR, LOC117187775|XP_033246499.1|DMIR	LOC4803678|XP_001360356.3|DPSE
OG0010040	LOC108163653|XP_017154561.1|DMIR	LOC4818168|XP_001357409.3|DPSE
OG0010041	LOC108164704|XP_017156463.1|DMIR	LOC6901945|XP_002133479.3|DPSE
OG0010042	LOC108151237|XP_017135229.1|DMIR	LOC4814306|XP_001354403.1|DPSE
OG0010043	LOC108165405|XP_033248369.1|DMIR	LOC4814387|XP_001354404.2|DPSE
OG0010044	LOC108164895|XP_017156351.1|DMIR	LOC6901843|XP_002133381.3|DPSE
OG0010045	LOC108153160|XP_017138456.1|DMIR	LOC4816057|XP_001355621.3|DPSE
OG0010046	LOC108153179|XP_017138479.1|DMIR	LOC4815713|XP_001355622.3|DPSE
OG0010047	LOC108154142|XP_017139770.1|DMIR	LOC4814618|XP_001354603.1|DPSE
OG0010048	LOC108164131|XP_017155232.1|DMIR	LOC6901928|XP_015041006.1|DPSE
OG0010049	LOC108162787|XP_017153217.1|DMIR	LOC4815041|XP_001354904.1|DPSE
OG0010050	LOC108161006|XP_017150824.1|DMIR	LOC4815020|XP_001354905.3|DPSE
OG0010051	LOC108153726|XP_017139342.1|DMIR	LOC6901131|XP_002134606.2|DPSE
OG0010052	LOC108156220|XP_017143050.1|DMIR	LOC6901175|XP_002133876.2|DPSE
OG0010053	LOC108164680|XP_017156031.1|DMIR	LOC4815959|XP_001355618.2|DPSE
OG0010054	LOC108153395|XP_017138874.1|DMIR	LOC4815047|XP_001354762.4|DPSE
OG0010055	LOC108153446|XP_017138955.1|DMIR	LOC4815053|XP_001354769.2|DPSE
OG0010056	LOC108154407|XP_017140170.1|DMIR	LOC4815426|XP_001355648.3|DPSE
OG0010057	LOC108152659|XP_017137643.1|DMIR	LOC6902106|XP_002133637.1|DPSE
OG0010058	LOC108155476|XP_017141828.1|DMIR	LOC4814547|XP_001355086.3|DPSE
OG0010059	LOC108151712|XP_017135973.1|DMIR	LOC4816046|XP_001355397.2|DPSE
OG0010060	LOC108153080|XP_017138353.1|DMIR	LOC4815613|XP_001355374.2|DPSE
OG0010061	LOC108165390|XP_017156916.1|DMIR	LOC4812203|XP_001352642.3|DPSE
OG0010062	LOC108150866|XP_017134658.1|DMIR	LOC6900709|XP_002135072.2|DPSE
OG0010063	LOC108165324|XP_033243425.1|DMIR	LOC4813737|XP_033240209.1|DPSE
OG0010064	LOC108151870|XP_017136250.1|DMIR	LOC4813901|XP_001353794.3|DPSE
OG0010065	LOC108150794|XP_017134585.1|DMIR	LOC26532264|XP_015043111.2|DPSE
OG0010066	LOC108153214|XP_017138525.1|DMIR	LOC4813164|XP_001353733.3|DPSE
OG0010067	LOC108165533|XP_017157092.1|DMIR	LOC4813633|XP_033241119.1|DPSE
OG0010068	LOC108152312|XP_017137033.1|DMIR	LOC4812936|XP_033239984.1|DPSE
OG0010069	LOC108153740|XP_017139359.1|DMIR	LOC4812885|XP_001353559.1|DPSE
OG0010070	LOC108152731|XP_017137761.1|DMIR	LOC26532034|XP_015043780.2|DPSE
OG0010071	LOC108152163|XP_017136771.1|DMIR	LOC117184418|XP_033237550.1|DPSE
OG0010072	LOC108151073|XP_017134941.1|DMIR	LOC4814149|XP_001354272.2|DPSE
OG0010073	LOC108151070|XP_017134938.1|DMIR	LOC6900987|XP_002134683.1|DPSE
OG0010074	LOC108151090|XP_017134964.1|DMIR	LOC4815637|XP_001355408.3|DPSE
OG0010075	LOC117186243|XP_033242596.1|DMIR	LOC26533666|XP_015042864.2|DPSE
OG0010076	LOC108151372|XP_017135423.1|DMIR	LOC4813807|XP_001353405.3|DPSE
OG0010077	LOC108153735|XP_033243362.1|DMIR	LOC6900022|XP_002135387.2|DPSE
OG0010078	LOC108150865|XP_017134657.1|DMIR	LOC6900021|XP_015043685.2|DPSE
OG0010079	LOC108165377|XP_017156903.1|DMIR	LOC6900016|XP_002135381.4|DPSE
OG0010080	LOC108165517|XP_017157063.1|DMIR	LOC4814139|XP_001354204.3|DPSE
OG0010081	LOC108151969|XP_017136410.1|DMIR	LOC6900997|XP_002134693.3|DPSE
OG0010082	LOC108153228|XP_017138550.1|DMIR	LOC4812267|XP_001352864.1|DPSE
OG0010083	LOC108165312|XP_017156836.1|DMIR	LOC4813499|XP_001353694.3|DPSE
OG0010084	LOC108151133|XP_017135046.1|DMIR	LOC6900369|XP_033238235.1|DPSE
OG0010085	LOC108165365|XP_033243532.1|DMIR	LOC26533890|XP_033237401.1|DPSE
OG0010086	LOC108153201|XP_017138511.1|DMIR	LOC4813809|XP_001353697.3|DPSE
OG0010087	LOC108153394|XP_017138870.1|DMIR	LOC4813093|XP_033238200.1|DPSE
OG0010088	LOC108152743|XP_017137780.1|DMIR	LOC4813044|XP_001353516.3|DPSE
OG0010089	LOC108165334|XP_017156857.1|DMIR	LOC6900757|XP_015043317.2|DPSE
OG0010090	LOC108164499|XP_017155759.1|DMIR	LOC4811806|XP_033237225.1|DPSE
OG0010091	LOC108156986|XP_017144269.1|DMIR	LOC6897405|XP_002137557.1|DPSE
OG0010092	LOC108156906|XP_017144145.1|DMIR	LOC13036438|XP_003736826.2|DPSE
OG0010093	LOC108162963|XP_017153451.1|DMIR	LOC6903244|XP_015036445.2|DPSE
OG0010094	LOC108155434|XP_017141735.2|DMIR	LOC4800927|XP_001358115.3|DPSE
OG0010095	LOC108154702|XP_017140541.1|DMIR	LOC4801791|XP_003736605.2|DPSE
OG0010096	LOC108165040|XP_017156567.1|DMIR	LOC6901719|XP_002134387.2|DPSE
OG0010097	LOC108165244|XP_017156769.1|DMIR	LOC26533384|XP_015042367.1|DPSE
OG0010098	LOC108164322|XP_017155465.1|DMIR	LOC6903337|XP_002132218.2|DPSE
OG0010099	LOC108163673|XP_017154588.1|DMIR	LOC4816950|XP_001356892.2|DPSE
OG0010100	LOC108150903|XP_017134703.1|DMIR	LOC6900659|XP_002135027.2|DPSE
OG0010101	LOC108153263|XP_017138614.1|DMIR	LOC4812834|XP_001353582.2|DPSE
OG0010102	LOC108153457|XP_017138970.1|DMIR	LOC4812812|XP_001353509.2|DPSE
OG0010103	LOC108152742|XP_017137779.1|DMIR	LOC4813058|XP_001353517.3|DPSE
OG0010104	LOC108152719|XP_017137745.1|DMIR	LOC6900035|XP_002135400.2|DPSE
OG0010105	LOC108161756|XP_033249773.1|DMIR	LOC6903283|XP_033236404.1|DPSE
OG0010106	LOC117191316|XP_033252109.1|DMIR, LOC108159311|XP_017147974.1|DMIR	LOC4803668|XP_001360351.2|DPSE
OG0010107	LOC108160118|XP_017149400.1|DMIR	LOC4804555|XP_001361098.3|DPSE
OG0010108	LOC108157988|XP_033246508.1|DMIR	LOC6898371|XP_002138424.2|DPSE
OG0010110	LOC108151941|XP_017136361.1|DMIR	LOC4813060|XP_001353838.4|DPSE
OG0010111	LOC108157311|XP_017144805.1|DMIR	LOC6897273|XP_002137433.4|DPSE
OG0010112	LOC108157077|XP_017144402.1|DMIR	LOC4801279|XP_001358399.3|DPSE
OG0010113	LOC108164945|XP_017156423.1|DMIR	LOC4814932|XP_001354846.3|DPSE
OG0010114	LOC108162621|XP_017152973.1|DMIR	LOC4814913|XP_001354912.4|DPSE
OG0010115	LOC108151184|XP_017135119.1|DMIR	LOC4815771|XP_001355417.3|DPSE
OG0010116	LOC108156460|XP_017143453.1|DMIR	LOC4815133|XP_001355210.4|DPSE
OG0010117	LOC108153213|XP_017138528.1|DMIR	LOC4815960|XP_001355624.2|DPSE
OG0010118	LOC108160885|XP_033241992.1|DMIR	LOC4814617|XP_033238227.1|DPSE
OG0010119	LOC117191160|XP_033252019.1|DMIR, LOC108152333|XP_017137082.2|DMIR	LOC6903643|XP_002136831.2|DPSE
OG0010120	LOC108164545|XP_017155843.1|DMIR	LOC4815364|XP_001354925.1|DPSE
OG0010121	LOC108165097|XP_017156639.1|DMIR	LOC4814413|XP_001354346.3|DPSE
OG0010122	LOC108164323|XP_017155469.1|DMIR	LOC6901415|XP_002134101.2|DPSE
OG0010123	LOC108161970|XP_017151921.1|DMIR	LOC4814706|XP_001354887.3|DPSE
OG0010125	LOC108165028|XP_017156554.1|DMIR	LOC4814385|XP_001354399.3|DPSE
OG0010126	LOC108162730|XP_017153091.2|DMIR	LOC6903503|XP_002132382.2|DPSE
OG0010127	LOC108161256|XP_017150967.1|DMIR	LOC6902786|XP_033235144.1|DPSE
OG0010128	LOC108161787|XP_017151623.1|DMIR	LOC4816877|XP_015035754.2|DPSE
OG0010129	LOC108164275|XP_017155410.1|DMIR	LOC4816138|XP_033236069.1|DPSE
OG0010130	LOC108164053|XP_017155121.1|DMIR	LOC4816257|XP_001355830.1|DPSE
OG0010131	LOC108161685|XP_017151486.1|DMIR	LOC117184152|XP_033236481.1|DPSE
OG0010132	LOC108164236|XP_017155358.2|DMIR	LOC4816536|XP_001356259.3|DPSE
OG0010133	LOC108163917|XP_017154933.2|DMIR	LOC6902726|XP_002133240.2|DPSE
OG0010134	LOC108162256|XP_017152392.1|DMIR	LOC4817057|XP_001356364.2|DPSE
OG0010135	LOC108164255|XP_017155380.1|DMIR	LOC4816524|XP_001356079.3|DPSE
OG0010136	LOC108161404|XP_017151144.1|DMIR	LOC4816492|XP_001356080.2|DPSE
OG0010137	LOC108162137|XP_017152208.1|DMIR	LOC4816155|XP_001355872.4|DPSE
OG0010138	LOC108161367|XP_017151100.1|DMIR	LOC6902408|XP_002133342.2|DPSE
OG0010139	LOC108161289|XP_033249123.1|DMIR	LOC6903093|XP_033235853.1|DPSE
OG0010140	LOC108163351|XP_017154081.1|DMIR	LOC6902928|XP_002132654.3|DPSE
OG0010141	LOC108155582|XP_017141976.1|DMIR, LOC108154597|XP_033244351.1|DMIR	LOC4811729|XP_015044340.2|DPSE
OG0010142	LOC108161542|XP_017151312.1|DMIR	LOC4817629|XP_001357025.2|DPSE
OG0010143	LOC108163999|XP_017155060.1|DMIR	LOC6902866|XP_002132602.2|DPSE
OG0010144	LOC108162319|XP_017152489.1|DMIR	LOC4817677|XP_001357063.3|DPSE
OG0010145	LOC108161880|XP_017151763.1|DMIR	LOC4817880|XP_001357486.3|DPSE
OG0010146	LOC108164239|XP_017155362.2|DMIR	LOC4818178|XP_001357492.3|DPSE
OG0010147	LOC108161393|XP_017151130.1|DMIR	LOC4817271|XP_001356487.2|DPSE
OG0010148	LOC108163254|XP_017153913.1|DMIR	LOC4817491|XP_015036295.2|DPSE
OG0010149	LOC108161582|XP_017151356.1|DMIR, LOC117191032|XP_033251893.1|DMIR	LOC6903137|XP_002132844.2|DPSE
OG0010150	LOC108161513|XP_017151278.1|DMIR	LOC4816826|XP_001356653.2|DPSE
OG0010151	LOC117188622|XP_033248531.1|DMIR	LOC117184023|XP_033235864.1|DPSE
OG0010153	LOC108164273|XP_017155406.2|DMIR	LOC4816287|XP_033236371.1|DPSE
OG0010154	LOC117185871|XP_033249290.1|DMIR	LOC4816277|XP_001356022.4|DPSE
OG0010155	LOC108164060|XP_033249223.1|DMIR	LOC4816470|XP_001356029.2|DPSE
OG0010156	LOC108154226|XP_017139941.1|DMIR	LOC6897093|XP_015037072.2|DPSE
OG0010157	LOC108150836|XP_017134632.1|DMIR	LOC6900688|XP_002135052.2|DPSE
OG0010158	LOC108153415|XP_017138905.1|DMIR	LOC4813362|XP_001353764.3|DPSE
OG0010159	LOC108152340|XP_017137092.1|DMIR	LOC4812081|XP_001352657.3|DPSE
OG0010160	LOC108161589|XP_017151366.1|DMIR	LOC6902884|XP_002132618.2|DPSE
OG0010161	LOC108150886|XP_017134684.1|DMIR	LOC4811992|XP_001352557.1|DPSE
OG0010162	LOC108163019|XP_017153584.1|DMIR	LOC6901534|XP_002134208.1|DPSE, LOC117184823|XP_033239672.1|DPSE
OG0010163	LOC108165567|XP_017157130.1|DMIR	LOC4813650|XP_001353215.4|DPSE
OG0010164	LOC108153128|XP_017138406.1|DMIR	LOC4813757|XP_001353436.2|DPSE
OG0010165	LOC108165497|XP_017157043.1|DMIR	LOC4814093|XP_001354220.2|DPSE
OG0010166	LOC108152421|XP_017137225.1|DMIR	LOC4812748|XP_001353126.1|DPSE
OG0010167	LOC108165403|XP_017156931.1|DMIR	LOC6900330|XP_033237415.1|DPSE
OG0010168	LOC108165366|XP_017156890.1|DMIR	LOC6899901|XP_033239468.1|DPSE
OG0010168	LOC108165367|XP_017156892.1|DMIR	LOC117184396|XP_033237403.1|DPSE
OG0010169	LOC108153635|XP_033242768.1|DMIR	LOC6900746|XP_002135105.2|DPSE
OG0010170	LOC108153032|XP_017138277.1|DMIR	LOC4813358|XP_001353981.5|DPSE
OG0010171	LOC108165504|XP_017157051.1|DMIR	LOC4813234|XP_001353980.1|DPSE
OG0010172	LOC108153200|XP_017138510.1|DMIR, LOC117186394|XP_033243026.1|DMIR	LOC6900634|XP_002135007.1|DPSE
OG0010173	LOC108160186|XP_017149505.1|DMIR	LOC4805185|XP_001361632.1|DPSE
OG0010174	LOC117192338|XP_033252876.1|DMIR, LOC108159909|XP_017149029.1|DMIR	LOC4805240|XP_001361673.3|DPSE
OG0010175	LOC108159582|XP_017148520.1|DMIR	LOC4805255|XP_001361686.2|DPSE
OG0010176	LOC117192262|XP_033252812.1|DMIR, LOC108159584|XP_017148521.1|DMIR	LOC6898846|XP_002138817.1|DPSE
OG0010177	LOC108158100|XP_017145756.2|DMIR, LOC117188337|XP_033247922.1|DMIR	LOC4804911|XP_001361396.1|DPSE
OG0010178	LOC108160255|XP_017149610.1|DMIR	LOC4803791|XP_001360451.3|DPSE
OG0010179	LOC108151718|XP_017135979.1|DMIR	LOC4813381|XP_001353619.2|DPSE
OG0010180	LOC108150927|XP_017134747.1|DMIR	LOC6900234|XP_002135563.3|DPSE
OG0010181	LOC108150994|XP_017134833.1|DMIR	LOC6900209|XP_002135541.2|DPSE
OG0010182	LOC108158269|XP_017145995.1|DMIR	LOC26533558|XP_015039926.2|DPSE
OG0010183	LOC117190954|XP_033251838.1|DMIR, LOC108160931|XP_017150708.1|DMIR	LOC6898477|XP_002138519.1|DPSE
OG0010184	LOC117187783|XP_033246514.1|DMIR, LOC108157978|XP_017145613.2|DMIR	LOC6898274|XP_002138341.2|DPSE
OG0010185	LOC117191491|XP_033252235.1|DMIR, LOC108158268|XP_017145994.1|DMIR	LOC4803889|XP_001360535.4|DPSE
OG0010186	LOC108152385|XP_017137171.1|DMIR	LOC4812954|XP_001353197.3|DPSE
OG0010187	LOC117192764|XP_033253396.1|DMIR, LOC108160884|XP_017150642.1|DMIR	LOC4805656|XP_001362018.3|DPSE
OG0010188	LOC117191252|XP_033252062.1|DMIR, LOC108158770|XP_017146886.1|DMIR	LOC4803804|XP_001360462.3|DPSE
OG0010189	LOC117188494|XP_033248338.1|DMIR, LOC108158026|XP_033248350.1|DMIR	LOC4804758|XP_001361269.2|DPSE
OG0010190	LOC108158921|XP_017147213.1|DMIR	LOC4804747|XP_001361259.2|DPSE
OG0010191	LOC108160195|XP_033253766.1|DMIR, LOC117185797|XP_033247269.1|DMIR	LOC4804727|XP_001361243.3|DPSE
OG0010192	LOC108158311|XP_017146040.1|DMIR	LOC26532301|XP_015040208.2|DPSE
OG0010193	LOC117192445|XP_033253018.1|DMIR, LOC108158117|XP_017145783.1|DMIR	LOC4804923|XP_001361407.3|DPSE
OG0010195	LOC108152206|XP_017136853.1|DMIR	LOC4813224|XP_001353918.4|DPSE
OG0010196	LOC108159115|XP_017147586.1|DMIR	LOC4805437|XP_001361838.3|DPSE
OG0010197	LOC108160706|XP_017150365.1|DMIR, LOC117190980|XP_033251850.1|DMIR	LOC4804042|XP_015039560.2|DPSE
OG0010198	LOC108159020|XP_017147419.2|DMIR, LOC117188294|XP_033247810.1|DMIR	LOC4803938|XP_001360578.2|DPSE
OG0010199	LOC108159777|XP_017148826.1|DMIR, LOC117193505|XP_033254143.1|DMIR	LOC6898998|XP_004444536.1|DPSE
OG0010200	LOC117193635|XP_033254271.1|DMIR, LOC108160742|XP_017150423.1|DMIR	LOC6898912|XP_033233894.1|DPSE
OG0010201	LOC108160807|XP_017150520.1|DMIR, LOC117193777|XP_033254397.1|DMIR	LOC4805601|XP_001361978.3|DPSE
OG0010202	LOC108160825|XP_017150544.1|DMIR, LOC117194089|XP_033254622.1|DMIR	LOC4804599|XP_001361133.2|DPSE
OG0010203	LOC117188273|XP_033247721.1|DMIR, LOC108159757|XP_017148801.2|DMIR	LOC6898856|XP_002138828.2|DPSE
OG0010204	LOC108160097|XP_017149369.1|DMIR, LOC117190224|XP_033251165.1|DMIR	LOC4804455|XP_001361014.2|DPSE
OG0010205	LOC117192322|XP_033252863.1|DMIR, LOC108160059|XP_017149294.1|DMIR	LOC6899108|XP_002139025.1|DPSE
OG0010206	LOC117193761|XP_033254382.1|DMIR, LOC108158085|XP_033246638.1|DMIR	LOC6899109|XP_033233633.1|DPSE
OG0010207	LOC108158253|XP_017145978.1|DMIR, LOC117190757|XP_033251711.1|DMIR	LOC4803972|XP_001360609.3|DPSE
OG0010208	LOC108160211|XP_017149546.2|DMIR, LOC117190706|XP_033251659.1|DMIR	LOC4804451|XP_033234785.1|DPSE
OG0010209	LOC117185770|XP_033247047.1|DMIR, LOC108160209|XP_017149542.2|DMIR	LOC6898493|XP_002138534.3|DPSE
OG0010210	LOC108158628|XP_017146595.1|DMIR, LOC117189622|XP_033250632.1|DMIR	LOC4804362|XP_001360936.3|DPSE
OG0010211	LOC108160439|XP_017149936.1|DMIR	LOC4804192|XP_001360794.4|DPSE
OG0010212	LOC108160671|XP_017150306.1|DMIR, LOC117193754|XP_033254375.1|DMIR	LOC6898848|XP_002138820.2|DPSE
OG0010213	LOC117192174|XP_033252734.1|DMIR, LOC108160672|XP_017150307.1|DMIR	LOC4805267|XP_001361692.2|DPSE
OG0010214	LOC108159630|XP_017148576.2|DMIR, LOC117187847|XP_033246610.1|DMIR	LOC4805273|XP_001361698.3|DPSE
OG0010215	LOC108158378|XP_017146119.2|DMIR, LOC117188301|XP_033247819.1|DMIR	LOC4804954|XP_001361434.2|DPSE
OG0010216	LOC108159798|XP_017148851.1|DMIR	LOC4803675|XP_001360354.2|DPSE
OG0010217	LOC108158210|XP_017145921.2|DMIR, LOC117188514|XP_033248406.1|DMIR	LOC4803711|XP_001360385.3|DPSE
OG0010218	LOC108159184|XP_017147725.1|DMIR, LOC117192055|XP_033252662.1|DMIR	LOC4803715|XP_001360389.3|DPSE
OG0010220	LOC108158249|XP_017145974.1|DMIR	LOC4804178|XP_001360781.3|DPSE
OG0010221	LOC108160745|XP_017150427.1|DMIR, LOC117190970|XP_033251848.1|DMIR	LOC4804179|XP_001360782.4|DPSE
OG0010222	LOC108159470|XP_033246224.1|DMIR, LOC117194204|XP_033254757.1|DMIR	LOC4804770|XP_001361280.2|DPSE
OG0010223	LOC108159173|XP_017147708.2|DMIR, LOC117187672|XP_033246218.1|DMIR	LOC6898167|XP_002138245.1|DPSE
OG0010224	LOC108159262|XP_017147895.2|DMIR, LOC117187699|XP_033246302.1|DMIR	LOC4804145|XP_001360751.2|DPSE
