Orthogroup	DYAK.longest_only	DSUP.longest_only
OG0010449	LOC6533276|XP_002094002.1|DYAK	LOC119555688|XP_037723263.1|DSUP
OG0010450	LOC6532298|XP_002093058.1|DYAK	LOC119553579|XP_037719955.1|DSUP
OG0010451	LOC6532896|XP_002093632.1|DYAK	LOC119553166|XP_037719329.1|DSUP
OG0010452	LOC6532590|XP_002093334.2|DYAK	LOC119554289|XP_037721074.1|DSUP
OG0010453	LOC6532583|XP_002093327.1|DYAK	LOC119553181|XP_037719350.1|DSUP
OG0010454	LOC6534415|XP_002095093.2|DYAK	LOC119552589|XP_037718151.1|DSUP
OG0010455	LOC6532560|XP_002093305.1|DYAK	LOC119552508|XP_037718050.1|DSUP
OG0010456	LOC6534324|XP_002095004.1|DYAK	LOC119553853|XP_037720428.1|DSUP
OG0010457	LOC6532971|XP_002093706.1|DYAK	LOC119554500|XP_037721361.1|DSUP
OG0010458	LOC6532972|XP_002093707.2|DYAK	LOC119554364|XP_037721166.1|DSUP
OG0010459	LOC6532974|XP_002093709.1|DYAK	LOC119555013|XP_037722084.1|DSUP
OG0010460	LOC6532978|XP_039230132.1|DYAK	LOC119554333|XP_037721126.1|DSUP
OG0010461	LOC6533027|XP_002093762.1|DYAK	LOC119553236|XP_037719433.1|DSUP
OG0010462	LOC6532215|XP_002092988.1|DYAK	LOC119553392|XP_037719680.1|DSUP
OG0010463	LOC6535082|XP_002095746.1|DYAK	LOC119554586|XP_037721496.1|DSUP
OG0010464	LOC6535074|XP_002095738.1|DYAK	LOC119553952|XP_037720574.1|DSUP
OG0010465	LOC6539487|XP_002086377.1|DYAK	LOC119553990|XP_037720625.1|DSUP
OG0010466	LOC6535055|XP_039230146.1|DYAK	LOC119554002|XP_037720637.1|DSUP
OG0010467	LOC6535054|XP_002095718.2|DYAK	LOC119554615|XP_037721537.1|DSUP
OG0010468	LOC6534726|XP_002095401.1|DYAK	LOC119552741|XP_037718434.1|DSUP
OG0010469	LOC6532411|XP_002093162.1|DYAK	LOC119554653|XP_037721581.1|DSUP
OG0010470	LOC6533370|XP_002094095.1|DYAK	LOC119553843|XP_037720415.1|DSUP
OG0010471	LOC6533380|XP_002094105.1|DYAK	LOC119553621|XP_037720014.1|DSUP
OG0010472	LOC6532500|XP_002093246.1|DYAK	LOC119554644|XP_037721572.1|DSUP
OG0010473	LOC6533079|XP_002093811.1|DYAK	LOC119554562|XP_037721461.1|DSUP
OG0010474	LOC120321614|XP_039230785.1|DYAK	LOC119554402|XP_037721218.1|DSUP
OG0010475	LOC6534656|XP_002095331.1|DYAK	LOC119552490|XP_037718018.1|DSUP
OG0010476	LOC6532533|XP_002093279.1|DYAK	LOC119554525|XP_037721399.1|DSUP
OG0010477	LOC6532844|XP_002093581.1|DYAK	LOC119554436|XP_037721275.1|DSUP
OG0010478	LOC6533332|XP_002094058.1|DYAK	LOC119554885|XP_037721902.1|DSUP
OG0010479	LOC6533346|XP_002094072.1|DYAK	LOC119553596|XP_037719978.1|DSUP
OG0010480	LOC6534351|XP_002095030.2|DYAK	LOC119554096|XP_037720773.1|DSUP
OG0010481	LOC6534292|XP_002094973.1|DYAK	LOC119553506|XP_037719857.1|DSUP
OG0010482	LOC6533897|XP_002094597.1|DYAK	LOC119554446|XP_037721286.1|DSUP
OG0010483	LOC6534122|XP_002094806.1|DYAK	LOC119553864|XP_037720445.1|DSUP
OG0010484	LOC6535192|XP_002095852.1|DYAK	LOC119553904|XP_037720503.1|DSUP
OG0010485	LOC6534863|XP_002095535.2|DYAK	LOC119553197|XP_037719376.1|DSUP
OG0010486	LOC6539353|XP_002086246.2|DYAK	LOC119554823|XP_037721825.1|DSUP
OG0010487	LOC6533777|XP_002094480.1|DYAK	LOC119552500|XP_037718033.1|DSUP
OG0010488	LOC6534277|XP_002094958.2|DYAK	LOC119555520|XP_037722873.1|DSUP
OG0010489	LOC6534092|XP_002094778.1|DYAK	LOC119553704|XP_037720193.1|DSUP
OG0010490	LOC6528879|XP_002089911.2|DYAK	LOC119549406|XP_037713390.1|DSUP
OG0010491	LOC6530552|XP_002091467.1|DYAK	LOC119551144|XP_037716263.1|DSUP
OG0010492	LOC6534192|XP_002094875.2|DYAK	LOC119553935|XP_037720553.1|DSUP
OG0010493	LOC6534247|XP_002094929.1|DYAK	LOC119553668|XP_037720108.1|DSUP
OG0010494	LOC6535151|XP_015051053.1|DYAK	LOC119552611|XP_037718203.1|DSUP
OG0010495	LOC6534022|XP_002094709.1|DYAK	LOC119553119|XP_037719234.1|DSUP
OG0010496	LOC6533991|XP_002094681.2|DYAK	LOC119552868|XP_037718691.1|DSUP
OG0010497	LOC6533998|XP_002094687.2|DYAK	LOC119555495|XP_037722836.1|DSUP
OG0010498	LOC6528722|XP_039227680.1|DYAK	LOC119550521|XP_037715159.1|DSUP
OG0010499	LOC6530729|XP_002091620.1|DYAK	LOC119551226|XP_037716391.1|DSUP
OG0010500	LOC6530749|XP_002091639.1|DYAK	LOC119551933|XP_037717512.1|DSUP
OG0010501	LOC6530380|XP_002091306.2|DYAK	LOC119551965|XP_037717594.1|DSUP
OG0010502	LOC6534176|XP_039230155.1|DYAK	LOC119552774|XP_037718511.1|DSUP
OG0010503	LOC6529340|XP_002090345.1|DYAK	LOC119550731|XP_037715563.1|DSUP
OG0010504	LOC6529965|XP_002090912.2|DYAK	LOC119550986|XP_037715949.1|DSUP
OG0010505	LOC6528502|XP_039227132.1|DYAK	LOC119549590|XP_037713677.1|DSUP
OG0010506	LOC6528356|XP_039226582.1|DYAK	LOC119549135|XP_037712834.1|DSUP
OG0010508	LOC6531818|XP_002092605.1|DYAK	LOC119550796|XP_037715656.1|DSUP
OG0010509	LOC6530252|XP_039228374.1|DYAK	LOC119549172|XP_037712900.1|DSUP
OG0010510	LOC6531680|XP_002092471.1|DYAK	LOC119550288|XP_037714807.1|DSUP
OG0010511	LOC6531204|XP_002092032.2|DYAK	LOC119549858|XP_037714082.1|DSUP
OG0010512	LOC6532047|XP_002092824.1|DYAK	LOC119551272|XP_037716463.1|DSUP
OG0010513	LOC6532041|XP_002092818.1|DYAK	LOC119550803|XP_037715665.1|DSUP
OG0010514	LOC6532037|XP_002092814.1|DYAK	LOC119549562|XP_037713642.1|DSUP
OG0010515	LOC6530476|XP_002091391.1|DYAK	LOC119550320|XP_037714854.1|DSUP
OG0010516	LOC6528564|XP_002089608.1|DYAK	LOC119550662|XP_037715436.1|DSUP
OG0010517	LOC6530799|XP_002091682.1|DYAK	LOC119551906|XP_037717447.1|DSUP
OG0010518	LOC6531264|XP_002092073.2|DYAK	LOC119550942|XP_037715895.1|DSUP
OG0010519	LOC6528613|XP_015053975.1|DYAK	LOC119551481|XP_037716772.1|DSUP
OG0010520	LOC6530424|XP_002091340.1|DYAK	LOC119550590|XP_037715322.1|DSUP
OG0010521	LOC6530139|XP_002091085.1|DYAK	LOC119549121|XP_037712812.1|DSUP
OG0010522	LOC6528631|XP_002089673.1|DYAK	LOC119550294|XP_037714816.1|DSUP
OG0010523	LOC6528630|XP_002089672.1|DYAK	LOC119551217|XP_037716382.1|DSUP
OG0010524	LOC6530525|XP_002091440.1|DYAK	LOC119551739|XP_037717168.1|DSUP
OG0010525	LOC6530919|XP_002091763.1|DYAK	LOC119549530|XP_037713579.1|DSUP
OG0010526	LOC6530917|XP_002091761.1|DYAK	LOC119550255|XP_037714759.1|DSUP
OG0010527	LOC6531805|XP_002092592.2|DYAK	LOC119550813|XP_037715682.1|DSUP
OG0010528	LOC6531789|XP_015051557.1|DYAK	LOC119551066|XP_037716116.1|DSUP
OG0010529	LOC26535600|XP_015051556.1|DYAK	LOC119551618|XP_037716959.1|DSUP
OG0010530	LOC6531343|XP_002092147.1|DYAK	LOC119551978|XP_037717621.1|DSUP
OG0010531	LOC6538610|XP_002099132.2|DYAK	LOC119546950|XP_037709522.1|DSUP
OG0010532	LOC6536275|XP_002096861.1|DYAK	LOC119562917|XP_037731993.1|DSUP
OG0010533	LOC6534240|XP_002094922.1|DYAK	LOC119554835|XP_037721837.1|DSUP
OG0010534	LOC6535883|XP_002096499.1|DYAK	LOC119560138|XP_037729418.1|DSUP
OG0010535	LOC6539944|XP_002086819.1|DYAK	LOC119559823|XP_037728842.1|DSUP
OG0010536	LOC6535746|XP_002096369.1|DYAK	LOC119559856|XP_037728889.1|DSUP
OG0010537	LOC6536271|XP_002096857.1|DYAK	LOC119562882|XP_037731924.1|DSUP
OG0010538	LOC6537104|XP_002097665.1|DYAK	LOC119550565|XP_037715286.1|DSUP
OG0010539	LOC26536206|XP_039231816.1|DYAK	LOC119560155|XP_037729438.1|DSUP, LOC119562642|XP_037731796.1|DSUP
OG0010540	LOC6538880|XP_002099384.1|DYAK	LOC119553044|XP_037719054.1|DSUP
OG0010541	LOC6533696|XP_002094401.1|DYAK	LOC119553265|XP_037719483.1|DSUP
OG0010542	LOC6537599|XP_002098145.1|DYAK	LOC119560621|XP_037730088.1|DSUP
OG0010543	LOC6538849|XP_002099362.1|DYAK	LOC119545806|XP_037707621.1|DSUP
OG0010544	LOC6536926|XP_002097495.1|DYAK	LOC119560561|XP_037730010.1|DSUP
OG0010545	LOC6536882|XP_002097451.1|DYAK	LOC119563124|XP_037732300.1|DSUP
OG0010546	LOC6535616|XP_002096244.1|DYAK	LOC119559826|XP_037728845.1|DSUP
OG0010547	LOC6535619|XP_002096247.1|DYAK	LOC119560233|XP_037729523.1|DSUP
OG0010548	LOC6538365|XP_002098889.1|DYAK	LOC119553905|XP_037720508.1|DSUP
OG0010549	LOC6536842|XP_002097412.1|DYAK	LOC119560005|XP_037729207.1|DSUP
OG0010550	LOC6538020|XP_002098555.1|DYAK	LOC119553365|XP_037719642.1|DSUP
OG0010551	LOC6538006|XP_002098541.1|DYAK	LOC119545639|XP_037707279.1|DSUP
OG0010552	LOC6538954|XP_002099457.1|DYAK	LOC119561010|XP_037730762.1|DSUP
OG0010553	LOC6538953|XP_002099456.1|DYAK	LOC119556167|XP_037724016.1|DSUP
OG0010554	LOC6538236|XP_002098763.2|DYAK	LOC119552711|XP_037718392.1|DSUP
OG0010555	LOC6537786|XP_002098327.1|DYAK	LOC119551373|XP_037716626.1|DSUP
OG0010556	LOC6538459|XP_002098983.1|DYAK	LOC119557098|XP_037725603.1|DSUP
OG0010557	LOC6536582|XP_002097158.1|DYAK	LOC119561038|XP_037730796.1|DSUP
OG0010558	LOC6536572|XP_002097148.1|DYAK	LOC119545798|XP_037707610.1|DSUP
OG0010559	LOC6538426|XP_002098950.1|DYAK	LOC119545667|XP_037707322.1|DSUP
OG0010560	LOC6536131|XP_015047578.1|DYAK	LOC119560841|XP_037730420.1|DSUP
OG0010561	LOC6535502|XP_002096133.1|DYAK	LOC119563025|XP_037732151.1|DSUP
OG0010562	LOC6536538|XP_002097114.1|DYAK	LOC119560061|XP_037729299.1|DSUP
OG0010563	LOC6536536|XP_002097112.1|DYAK	LOC119560072|XP_037729311.1|DSUP
OG0010564	LOC6538088|XP_002098622.1|DYAK	LOC119556737|XP_037725078.1|DSUP
OG0010565	LOC6538882|XP_002099386.1|DYAK	LOC119553032|XP_037719026.1|DSUP
OG0010566	LOC26535952|XP_015049098.1|DYAK	LOC119562746|XP_037731881.1|DSUP
OG0010567	LOC6539831|XP_002086714.2|DYAK	LOC119558331|XP_037727687.1|DSUP
OG0010568	LOC6538917|XP_002099421.1|DYAK	LOC119557276|XP_037725893.1|DSUP
OG0010569	LOC6538951|XP_002099454.1|DYAK	LOC119554995|XP_037722066.1|DSUP
OG0010570	LOC6538359|XP_002098883.1|DYAK	LOC119553503|XP_037719856.1|DSUP
OG0010571	LOC6535813|XP_002096435.1|DYAK	LOC119547831|XP_037710790.1|DSUP
OG0010572	LOC6537665|XP_002098210.1|DYAK	LOC119560950|XP_037730616.1|DSUP
OG0010573	LOC6538643|XP_002099163.2|DYAK	LOC119557106|XP_037725614.1|DSUP
OG0010574	LOC6538644|XP_002099164.1|DYAK	LOC119561502|XP_037731084.1|DSUP
OG0010575	LOC6538996|XP_002099498.2|DYAK	LOC119557369|XP_037726042.1|DSUP
OG0010576	LOC6536462|XP_002097043.1|DYAK	LOC119559999|XP_037729198.1|DSUP
OG0010577	LOC6536651|XP_002097223.3|DYAK	LOC119563292|XP_037732548.1|DSUP
OG0010578	LOC6538826|XP_002099339.1|DYAK	LOC119563084|XP_037732238.1|DSUP
OG0010579	LOC6537250|XP_002097808.1|DYAK	LOC119558234|XP_037727486.1|DSUP
OG0010580	LOC6535442|XP_002096091.2|DYAK	LOC119562943|XP_037732028.1|DSUP
OG0010581	LOC6535248|XP_002095904.2|DYAK	LOC119560212|XP_037729499.1|DSUP
OG0010582	LOC26535506|XP_015048672.1|DYAK	LOC119556589|XP_037724822.1|DSUP
OG0010583	LOC6537462|XP_002098018.2|DYAK	LOC119556164|XP_037724004.1|DSUP
OG0010584	LOC6537283|XP_002097841.1|DYAK	LOC119546224|XP_037708295.1|DSUP
OG0010585	LOC6537022|XP_002097589.1|DYAK	LOC119560264|XP_037729559.1|DSUP
OG0010586	LOC6535335|XP_002095991.1|DYAK	LOC119560629|XP_037730100.1|DSUP
OG0010587	LOC6538901|XP_002099405.2|DYAK	LOC119554135|XP_037720842.1|DSUP
OG0010588	LOC26535470|XP_015048776.1|DYAK	LOC119561354|XP_037730987.1|DSUP
OG0010589	LOC6531863|XP_002092650.2|DYAK	LOC119550086|XP_037714490.1|DSUP, LOC119558809|XP_037728002.1|DSUP
OG0010590	LOC6527637|XP_002088725.1|DYAK	LOC119546088|XP_037708096.1|DSUP
OG0010591	LOC6526544|XP_002087654.3|DYAK	LOC119547921|XP_037710890.1|DSUP, LOC119547919|XP_037710888.1|DSUP
OG0010592	LOC6529483|XP_002090485.2|DYAK	LOC119547115|XP_037709752.1|DSUP
OG0010593	LOC6534844|XP_002095516.2|DYAK	LOC119552724|XP_037718403.1|DSUP
OG0010594	LOC6533321|XP_002094047.1|DYAK	LOC119552920|XP_037718788.1|DSUP
OG0010595	LOC6533834|XP_002094534.1|DYAK	LOC119554679|XP_037721608.1|DSUP
OG0010596	LOC26535797|XP_015050399.1|DYAK	LOC119555402|XP_037722685.1|DSUP
OG0010597	LOC6533556|XP_002094266.1|DYAK	LOC119555396|XP_037722674.1|DSUP
OG0010598	LOC6535158|XP_002095820.1|DYAK	LOC119552618|XP_037718211.1|DSUP
OG0010599	LOC6527476|XP_002088566.1|DYAK	LOC119547758|XP_037710692.1|DSUP
OG0010600	LOC6527491|XP_002088581.1|DYAK	LOC119547208|XP_037709884.1|DSUP
OG0010601	LOC6527527|XP_002088617.1|DYAK	LOC119546934|XP_037709499.1|DSUP
OG0010602	LOC6524724|XP_002100568.1|DYAK	LOC119557262|XP_037725875.1|DSUP
OG0010603	LOC6535865|XP_002096484.1|DYAK	LOC119556002|XP_037723669.1|DSUP
OG0010619	LOC6532720|XP_002093462.2|DYAK	LOC119552781|XP_037718528.1|DSUP
OG0010621	LOC6527458|XP_002088550.1|DYAK	LOC119546583|XP_037708917.1|DSUP
OG0010622	LOC26535177|XP_015048144.2|DYAK	LOC119562952|XP_037732053.1|DSUP
OG0010624	LOC6536320|XP_002096904.1|DYAK	LOC119559913|XP_037729023.1|DSUP
OG0010626	LOC6535884|XP_002096500.1|DYAK	LOC119559828|XP_037728849.1|DSUP
OG0010627	LOC6537821|XP_002098362.1|DYAK	LOC119553118|XP_037719233.1|DSUP
OG0010629	LOC6536962|XP_002097531.3|DYAK	LOC119560249|XP_037729542.1|DSUP
OG0010630	LOC6535835|XP_039232637.1|DYAK	LOC119559762|XP_037728768.1|DSUP
OG0010632	LOC6528745|XP_002089780.1|DYAK	LOC119549473|XP_037713502.1|DSUP
OG0010633	LOC120320600|XP_039226668.1|DYAK	LOC119551417|XP_037716685.1|DSUP
OG0010634	LOC6529977|XP_002090923.2|DYAK	LOC119549201|XP_037712960.1|DSUP
OG0010635	LOC6532095|XP_002092871.1|DYAK	LOC119550400|XP_037714979.1|DSUP
OG0010636	LOC6529339|XP_002090344.1|DYAK	LOC119549734|XP_037713904.1|DSUP
OG0010637	LOC6526586|XP_002087694.2|DYAK	LOC119548469|XP_037711665.1|DSUP
OG0010638	LOC6525547|XP_002101382.3|DYAK	LOC119555872|XP_037723452.1|DSUP
OG0010639	LOC6525301|XP_002101137.1|DYAK	LOC119556541|XP_037724752.1|DSUP
OG0010640	LOC6525302|XP_002101138.1|DYAK	LOC119556549|XP_037724761.1|DSUP
OG0010641	LOC6525305|XP_002101141.1|DYAK	LOC119557869|XP_037726797.1|DSUP
OG0010642	LOC6524308|XP_002100167.2|DYAK	LOC119557915|XP_037726851.1|DSUP
OG0010643	LOC120321114|XP_039228668.1|DYAK	LOC119557239|XP_037725851.1|DSUP
OG0010644	LOC6526253|XP_002087375.2|DYAK	LOC119555959|XP_037723605.1|DSUP
OG0010645	LOC6523982|XP_002099854.1|DYAK	LOC119557402|XP_037726078.1|DSUP
OG0010646	LOC6535076|XP_002095740.2|DYAK	LOC119553746|XP_037720274.1|DSUP
OG0010647	LOC26534770|XP_015049941.1|DYAK	LOC119553081|XP_037719156.1|DSUP
OG0010648	LOC6533287|XP_039229460.1|DYAK	LOC119553757|XP_037720289.1|DSUP
OG0010650	LOC6532665|XP_002093409.1|DYAK	LOC119555427|XP_037722724.1|DSUP
OG0010651	LOC6539638|XP_002086524.1|DYAK	LOC119555334|XP_037722596.1|DSUP
OG0010653	LOC6538572|XP_002099094.1|DYAK	LOC119563505|XP_037732879.1|DSUP
OG0010655	LOC6539608|XP_015045080.2|DYAK	LOC119553708|XP_037720215.1|DSUP
OG0010657	LOC6524780|XP_002100624.1|DYAK	LOC119556070|XP_037723813.1|DSUP
OG0010658	LOC6524500|XP_002100357.3|DYAK	LOC119556801|XP_037725167.1|DSUP
OG0010659	LOC6524257|XP_002100120.1|DYAK	LOC119556753|XP_037725102.1|DSUP
OG0010660	LOC6524260|XP_002100123.1|DYAK	LOC119557113|XP_037725621.1|DSUP
OG0010661	LOC6525177|XP_002101015.2|DYAK	LOC119555985|XP_037723640.1|DSUP
OG0010662	LOC6523857|XP_015045355.1|DYAK	LOC119557918|XP_037726854.1|DSUP
OG0010663	LOC6526115|XP_002101932.2|DYAK	LOC119557435|XP_037726123.1|DSUP
OG0010664	LOC6525123|XP_002100961.1|DYAK	LOC119556890|XP_037725298.1|DSUP
OG0010665	LOC6525759|XP_002101580.1|DYAK	LOC119558304|XP_037727633.1|DSUP
OG0010666	LOC6524135|XP_002099999.2|DYAK	LOC119557185|XP_037725758.1|DSUP
OG0010667	LOC6524695|XP_002100539.1|DYAK	LOC119557753|XP_037726568.1|DSUP
OG0010668	LOC6523976|XP_002099848.1|DYAK	LOC119557196|XP_037725777.1|DSUP
OG0010669	LOC6525392|XP_002101227.2|DYAK	LOC119555820|XP_037723365.1|DSUP
OG0010670	LOC6524352|XP_002100210.1|DYAK	LOC119555855|XP_037723424.1|DSUP
OG0010671	LOC120322382|XP_039233496.1|DYAK	LOC119555859|XP_037723427.1|DSUP
OG0010672	LOC6534011|XP_002094700.1|DYAK	LOC119552551|XP_037718099.1|DSUP
OG0010673	LOC6525617|XP_002101452.1|DYAK	LOC119557645|XP_037726424.1|DSUP
OG0010674	LOC6524143|XP_002100006.1|DYAK	LOC119557211|XP_037725794.1|DSUP
OG0010675	LOC6525694|XP_002101516.1|DYAK	LOC119556310|XP_037724322.1|DSUP
OG0010677	LOC6526050|XP_002101867.1|DYAK	LOC119558246|XP_037727499.1|DSUP
OG0010678	LOC26534525|XP_015046500.1|DYAK	LOC119557848|XP_037726759.1|DSUP
OG0010679	LOC6533460|XP_002094171.2|DYAK	LOC119557230|XP_037725841.1|DSUP
OG0010680	LOC6525421|XP_015046284.1|DYAK	LOC119557796|XP_037726627.1|DSUP
OG0010681	LOC6525424|XP_002101259.1|DYAK	LOC119557209|XP_037725793.1|DSUP
OG0010682	LOC6525426|XP_039229746.1|DYAK	LOC119557532|XP_037726233.1|DSUP
OG0010683	LOC6528271|XP_002089324.2|DYAK	LOC119547899|XP_037710864.1|DSUP
OG0010684	LOC6528269|XP_002089322.2|DYAK	LOC119547636|XP_037710502.1|DSUP
OG0010685	LOC6529814|XP_002090796.1|DYAK	LOC119548133|XP_037711157.1|DSUP
OG0010686	LOC6527510|XP_002088600.2|DYAK	LOC119547519|XP_037710341.1|DSUP
OG0010687	LOC6528004|XP_002089071.1|DYAK	LOC119546159|XP_037708197.1|DSUP
OG0010688	LOC6527337|XP_002088429.2|DYAK	LOC119547829|XP_037710781.1|DSUP
OG0010689	LOC6526965|XP_002088061.1|DYAK	LOC119547721|XP_037710627.1|DSUP
OG0010690	LOC6527162|XP_039226869.1|DYAK	LOC119546660|XP_037709044.1|DSUP
OG0010691	LOC26535283|XP_015054606.1|DYAK	LOC119547221|XP_037709909.1|DSUP
OG0010692	LOC6527151|XP_002088245.1|DYAK	LOC119547219|XP_037709906.1|DSUP
OG0010693	LOC6529262|XP_002090267.2|DYAK	LOC119547699|XP_037710599.1|DSUP
OG0010694	LOC6527443|XP_002088535.1|DYAK	LOC119547426|XP_037710212.1|DSUP
OG0010695	LOC6526896|XP_002087995.1|DYAK	LOC119547708|XP_037710611.1|DSUP
OG0010696	LOC6526485|XP_002087602.1|DYAK	LOC119547718|XP_037710620.1|DSUP
OG0010697	LOC6527004|XP_002088100.3|DYAK	LOC119546328|XP_037708456.1|DSUP
OG0010698	LOC6527052|XP_002088145.1|DYAK	LOC119548056|XP_037711066.1|DSUP
OG0010699	LOC6529182|XP_002090189.2|DYAK	LOC119547823|XP_037710773.1|DSUP
OG0010701	LOC6526598|XP_002087706.1|DYAK	LOC119547532|XP_037710354.1|DSUP
OG0010702	LOC6526332|XP_002087454.1|DYAK	LOC119547145|XP_037709787.1|DSUP
OG0010703	LOC6526350|XP_002087472.1|DYAK	LOC119547840|XP_037710797.1|DSUP
OG0010704	LOC6526804|XP_002087906.1|DYAK	LOC119547741|XP_037710665.1|DSUP
OG0010705	LOC6532753|XP_002093495.1|DYAK	LOC119553348|XP_037719615.1|DSUP
OG0010706	LOC6533609|XP_002094317.2|DYAK	LOC119553203|XP_037719384.1|DSUP
OG0010707	LOC6533021|XP_002093756.1|DYAK	LOC119553825|XP_037720384.1|DSUP
OG0010708	LOC26535222|XP_015050999.2|DYAK	LOC119552804|XP_037718569.1|DSUP
OG0010709	LOC6534446|XP_002095123.1|DYAK	LOC119554265|XP_037721037.1|DSUP
OG0010710	LOC6532947|XP_002093682.2|DYAK	LOC119555112|XP_037722264.1|DSUP
OG0010711	LOC6539852|XP_039232192.1|DYAK	LOC119560564|XP_037730009.1|DSUP
OG0010712	LOC6532660|XP_002093404.1|DYAK	LOC119555166|XP_037722326.1|DSUP
OG0010713	LOC6534291|XP_002094972.3|DYAK	LOC119553508|XP_037719859.1|DSUP
OG0010714	LOC26534716|XP_015049879.1|DYAK	LOC119553887|XP_037720478.1|DSUP
OG0010715	LOC26534946|XP_015045020.2|DYAK	LOC119552948|XP_037718850.1|DSUP
OG0010716	LOC6534602|XP_002095277.1|DYAK	LOC119553890|XP_037720483.1|DSUP
OG0010717	LOC6534517|XP_002095194.3|DYAK	LOC119552810|XP_037718576.1|DSUP
OG0010718	LOC6534091|XP_002094777.1|DYAK	LOC119554504|XP_037721369.1|DSUP
OG0010719	LOC6536029|XP_002096644.1|DYAK	LOC119559794|XP_037728802.1|DSUP
OG0010720	LOC6534485|XP_039229833.1|DYAK	LOC119553786|XP_037720324.1|DSUP
OG0010721	LOC6534481|XP_002095158.1|DYAK	LOC119554602|XP_037721519.1|DSUP
OG0010722	LOC6531613|XP_002092410.1|DYAK	LOC119549042|XP_037712664.1|DSUP
OG0010723	LOC26534557|XP_015044946.2|DYAK	LOC119552615|XP_037718206.1|DSUP
OG0010724	LOC26535132|XP_015052871.1|DYAK	LOC119549724|XP_037713890.1|DSUP
OG0010725	LOC6530747|XP_002091637.1|DYAK	LOC119551997|XP_037717649.1|DSUP
OG0010726	LOC6531437|XP_002092240.1|DYAK	LOC119551222|XP_037716387.1|DSUP
OG0010727	LOC6528361|XP_002089410.1|DYAK	LOC119552144|XP_037717868.1|DSUP
OG0010728	LOC6528382|XP_002089429.2|DYAK	LOC119549555|XP_037713632.1|DSUP
OG0010730	LOC26534523|XP_015051480.1|DYAK	LOC119550265|XP_037714771.1|DSUP
OG0010731	LOC6530818|XP_002091701.2|DYAK	LOC119550637|XP_037715404.1|DSUP
OG0010732	LOC26536242|XP_015052962.1|DYAK	LOC119549798|XP_037713992.1|DSUP
OG0010733	LOC6531899|XP_039228918.1|DYAK	LOC119550488|XP_037715104.1|DSUP
OG0010734	LOC6530425|XP_002091341.1|DYAK	LOC119550620|XP_037715378.1|DSUP
OG0010735	LOC6530296|XP_002091223.1|DYAK	LOC119552113|XP_037717827.1|DSUP
OG0010736	LOC6529081|XP_002090094.1|DYAK	LOC119559416|XP_037728438.1|DSUP
OG0010737	LOC120320627|XP_039226802.1|DYAK	LOC119559472|XP_037728512.1|DSUP
OG0010738	LOC6538647|XP_015048939.1|DYAK	LOC119551087|XP_037716191.1|DSUP
OG0010739	LOC26534974|XP_015047617.1|DYAK	LOC119560536|XP_037729951.1|DSUP
OG0010740	LOC6535338|XP_002095994.2|DYAK	LOC119560275|XP_037729571.1|DSUP
OG0010741	LOC6536764|XP_002097336.2|DYAK	LOC119562956|XP_037732057.1|DSUP
OG0010742	LOC6536673|XP_002097246.1|DYAK	LOC119551992|XP_037717644.1|DSUP
OG0010743	LOC6535728|XP_002096351.3|DYAK	LOC119560511|XP_037729913.1|DSUP
OG0010744	LOC6539892|XP_002086774.1|DYAK	LOC119560058|XP_037729293.1|DSUP
OG0010745	LOC6537107|XP_002097668.1|DYAK	LOC119549634|XP_037713752.1|DSUP
OG0010746	LOC6536301|XP_002096885.1|DYAK	LOC119545825|XP_037707651.1|DSUP
OG0010747	LOC6538590|XP_002099112.2|DYAK	LOC119556413|XP_037724540.1|DSUP
OG0010748	LOC6536686|XP_002097259.1|DYAK	LOC119563114|XP_037732285.1|DSUP
OG0010749	LOC6538729|XP_002099244.1|DYAK	LOC119558808|XP_037728004.1|DSUP
OG0010750	LOC6538728|XP_002099243.2|DYAK	LOC119552745|XP_037718458.1|DSUP
OG0010751	LOC6535688|XP_002096316.1|DYAK	LOC119559832|XP_037728855.1|DSUP
OG0010752	LOC26536305|XP_015049077.1|DYAK	LOC119562931|XP_037732010.1|DSUP
OG0010753	LOC6537810|XP_002098351.1|DYAK	LOC119545725|XP_037707469.1|DSUP
OG0010754	LOC6536564|XP_002097140.1|DYAK	LOC119563052|XP_037732188.1|DSUP
OG0010755	LOC6538370|XP_002098894.2|DYAK	LOC119563507|XP_037732881.1|DSUP
OG0010756	LOC6538371|XP_002098895.3|DYAK	LOC119563509|XP_037732882.1|DSUP
OG0010758	LOC6538032|XP_002098567.1|DYAK	LOC119563227|XP_037732460.1|DSUP
OG0010759	LOC6538975|XP_039231903.1|DYAK	LOC119562602|XP_037731764.1|DSUP
OG0010760	LOC6536599|XP_002097175.1|DYAK	LOC119561758|XP_037731166.1|DSUP
OG0010761	LOC6536145|XP_002096746.1|DYAK	LOC119560106|XP_037729379.1|DSUP
OG0010762	LOC6538193|XP_002098721.2|DYAK	LOC119552355|XP_037718000.1|DSUP
OG0010763	LOC6537666|XP_002098211.1|DYAK	LOC119560708|XP_037730233.1|DSUP
OG0010764	LOC6537695|XP_002098240.1|DYAK	LOC119560899|XP_037730524.1|DSUP
OG0010765	LOC6538145|XP_002098679.1|DYAK	LOC119553079|XP_037719153.1|DSUP
OG0010766	LOC6536451|XP_002097032.1|DYAK	LOC119560270|XP_037729564.1|DSUP
