Orthogroup	DYAK.longest_only	DSER.longest_only
OG0009992	LOC6524800|XP_002100642.1|DYAK	LOC110187050|XP_020812085.1|DSER
OG0009993	LOC6524934|XP_039226053.1|DYAK	LOC110184588|XP_020808837.1|DSER
OG0009994	LOC6540300|XP_039227608.1|DYAK	LOC110181965|XP_020805573.1|DSER
OG0009995	LOC6523974|XP_039229924.1|DYAK	LOC110179671|XP_020802941.1|DSER
OG0009996	LOC6525331|XP_002101167.1|DYAK	LOC110184283|XP_020808423.1|DSER
OG0009997	LOC6525222|XP_002101060.1|DYAK	LOC110184138|XP_020808208.1|DSER
OG0009998	LOC6525535|XP_002101370.1|DYAK	LOC110184243|XP_020808358.1|DSER
OG0009999	LOC6525410|XP_002101245.1|DYAK	LOC110184586|XP_020808831.1|DSER
OG0010000	LOC6525257|XP_002101093.1|DYAK	LOC110182109|XP_020805775.1|DSER
OG0010001	LOC6523981|XP_002099853.1|DYAK	LOC110179683|XP_020802954.1|DSER
OG0010002	LOC26535833|XP_015049228.1|DYAK	LOC110178721|XP_020801585.1|DSER
OG0010003	LOC6527218|XP_002088312.1|DYAK	LOC110183400|XP_020807330.1|DSER
OG0010004	LOC6524061|XP_002099930.1|DYAK	LOC110182497|XP_020806205.1|DSER
OG0010005	LOC6533210|XP_002093936.1|DYAK	LOC110183222|XP_020807095.1|DSER
OG0010006	LOC6525647|XP_002101469.1|DYAK	LOC110184306|XP_020808453.1|DSER
OG0010007	LOC6525498|XP_002101333.1|DYAK	LOC110181600|XP_020805056.1|DSER
OG0010008	LOC6525787|XP_002101608.1|DYAK	LOC110175974|XP_020797828.1|DSER
OG0010009	LOC6529748|XP_002090738.1|DYAK	LOC110181325|XP_020804703.1|DSER
OG0010010	LOC6526104|XP_002101921.1|DYAK	LOC110175955|XP_020797802.1|DSER
OG0010011	LOC6524226|XP_002100089.2|DYAK	LOC110184266|XP_020808391.1|DSER
OG0010012	LOC6524697|XP_002100541.3|DYAK	LOC110179560|XP_020802801.1|DSER
OG0010013	LOC6525082|XP_002100921.1|DYAK	LOC110181594|XP_020805047.1|DSER
OG0010014	LOC6525998|XP_002101816.1|DYAK	LOC110175985|XP_020797843.1|DSER
OG0010015	LOC6525083|XP_015046086.1|DYAK	LOC110181558|XP_020805002.1|DSER
OG0010016	LOC6525511|XP_002101346.1|DYAK	LOC110182017|XP_020805607.1|DSER
OG0010017	LOC6525081|XP_002100920.1|DYAK	LOC110181589|XP_020805042.1|DSER
OG0010018	LOC26535333|XP_039233539.1|DYAK	LOC110180137|XP_020803442.1|DSER
OG0010019	LOC6524738|XP_002100582.2|DYAK	LOC110181691|XP_020805191.1|DSER
OG0010020	LOC6525248|XP_002101085.2|DYAK	LOC110181828|XP_020805391.1|DSER
OG0010021	LOC6525569|XP_002101404.1|DYAK	LOC110181633|XP_020805100.1|DSER
OG0010022	LOC6526165|XP_002101975.1|DYAK	LOC110189569|XP_020815359.1|DSER
OG0010023	LOC6523794|XP_002099669.1|DYAK	LOC110185515|XP_020810069.1|DSER
OG0010024	LOC6523793|XP_002099668.1|DYAK	LOC110185517|XP_020810072.1|DSER
OG0010025	LOC6523944|XP_002099816.1|DYAK	LOC110182208|XP_020805894.1|DSER
OG0010026	LOC6524641|XP_002100498.2|DYAK	LOC110181938|XP_020805534.1|DSER
OG0010027	LOC6525297|XP_002101133.1|DYAK	LOC110179129|XP_020802181.1|DSER
OG0010028	LOC6525023|XP_002100862.1|DYAK	LOC110191973|XP_020818653.1|DSER
OG0010029	LOC6525111|XP_002100950.1|DYAK	LOC110184167|XP_020808237.1|DSER
OG0010030	LOC6524623|XP_002100480.1|DYAK	LOC110184140|XP_020808210.1|DSER
OG0010031	LOC6524624|XP_002100481.2|DYAK	LOC110184181|XP_020808250.1|DSER
OG0010032	LOC6528995|XP_002090027.2|DYAK	LOC110182383|XP_020806084.1|DSER
OG0010033	LOC6524338|XP_002100196.1|DYAK	LOC110179756|XP_020803032.1|DSER
OG0010034	LOC6524343|XP_002100201.1|DYAK	LOC110179763|XP_020803038.1|DSER
OG0010035	LOC120322383|XP_039233497.1|DYAK	LOC110179764|XP_020803039.1|DSER
OG0010036	LOC6524346|XP_002100204.1|DYAK	LOC110179762|XP_020803037.1|DSER
OG0010037	LOC6524347|XP_002100205.1|DYAK	LOC110179757|XP_020803033.1|DSER
OG0010038	LOC6524175|XP_002100038.1|DYAK	LOC110180559|XP_020803912.1|DSER
OG0010039	LOC6530160|XP_002091102.1|DYAK	LOC110178366|XP_020801161.1|DSER
OG0010040	LOC6527038|XP_002088132.1|DYAK	LOC110185967|XP_020810644.1|DSER
OG0010041	LOC6524102|XP_002099966.2|DYAK	LOC110183057|XP_020806901.1|DSER
OG0010042	LOC6525955|XP_002101775.1|DYAK	LOC110179057|XP_020802076.1|DSER
OG0010043	LOC6525958|XP_002101778.1|DYAK	LOC110179054|XP_020802072.1|DSER
OG0010044	LOC6540000|XP_039233706.1|DYAK	LOC110183267|XP_020807154.1|DSER
OG0010045	LOC6526085|XP_002101902.1|DYAK	LOC110181826|XP_020805388.1|DSER
OG0010046	LOC6526084|XP_002101901.1|DYAK	LOC110181827|XP_020805389.1|DSER
OG0010047	LOC6524656|XP_002100513.3|DYAK	LOC110183228|XP_020807103.1|DSER
OG0010048	LOC6524781|XP_015045886.1|DYAK	LOC110185523|XP_020810077.1|DSER
OG0010049	LOC6524870|XP_002100710.1|DYAK	LOC110187103|XP_020812168.1|DSER
OG0010050	LOC6524871|XP_002100711.1|DYAK	LOC110187116|XP_020812185.1|DSER
OG0010051	LOC6524259|XP_002100122.1|DYAK	LOC110181694|XP_020805195.1|DSER
OG0010052	LOC6539104|XP_002086006.2|DYAK	LOC110180323|XP_020803639.1|DSER
OG0010053	LOC6526002|XP_002101820.1|DYAK	LOC110179458|XP_020802676.1|DSER
OG0010054	LOC6525352|XP_039228043.1|DYAK	LOC110179722|XP_020803000.1|DSER
OG0010055	LOC6525348|XP_002101184.1|DYAK	LOC110179738|XP_020803014.1|DSER
OG0010056	LOC6525559|XP_002101394.1|DYAK	LOC110187143|XP_020812216.1|DSER
OG0010057	LOC6523877|XP_002099750.1|DYAK	LOC110179632|XP_020802902.1|DSER
OG0010058	LOC6524580|XP_039226920.1|DYAK	LOC110180346|XP_020803667.1|DSER
OG0010059	LOC6526049|XP_002101866.1|DYAK	LOC110181913|XP_020805506.1|DSER
OG0010060	LOC6524510|XP_002100367.1|DYAK	LOC110180649|XP_020804002.1|DSER
OG0010061	LOC6532983|XP_002093718.1|DYAK	LOC110190085|XP_020816050.1|DSER
OG0010062	LOC6533173|XP_002093899.1|DYAK	LOC110184700|XP_020808970.1|DSER
OG0010063	LOC6534341|XP_002095021.1|DYAK	LOC110190080|XP_020816045.1|DSER
OG0010064	LOC6534331|XP_002095011.1|DYAK	LOC110189844|XP_020815712.1|DSER
OG0010065	LOC6533067|XP_002093799.1|DYAK	LOC110176303|XP_020798283.1|DSER
OG0010066	LOC6532429|XP_002093176.2|DYAK	LOC110177629|XP_020800102.1|DSER
OG0010067	LOC6533508|XP_002094219.1|DYAK	LOC110188849|XP_020814414.1|DSER
OG0010068	LOC6539398|XP_002086286.1|DYAK	LOC110189908|XP_020815832.1|DSER
OG0010069	LOC6532458|XP_002093205.1|DYAK	LOC110177549|XP_020799978.1|DSER
OG0010071	LOC6534325|XP_002095005.1|DYAK	LOC110185261|XP_020809659.1|DSER
OG0010072	LOC6533033|XP_002093768.1|DYAK	LOC110189085|XP_020814716.1|DSER
OG0010073	LOC6533410|XP_002094128.1|DYAK	LOC110189059|XP_020814687.1|DSER
OG0010074	LOC6524163|XP_002100026.2|DYAK	LOC110178025|XP_020800699.1|DSER
OG0010076	LOC6533901|XP_002094601.1|DYAK	LOC110190498|XP_020816673.1|DSER
OG0010077	LOC6535056|XP_002095720.1|DYAK	LOC110190748|XP_020817030.1|DSER
OG0010078	LOC6535057|XP_002095721.1|DYAK	LOC110190456|XP_020816615.1|DSER
OG0010079	LOC6539496|XP_002086386.2|DYAK	LOC110190685|XP_020816954.1|DSER
OG0010080	LOC6532755|XP_002093497.1|DYAK	LOC110183710|XP_020807717.1|DSER
OG0010081	LOC26534560|XP_015049436.1|DYAK	LOC110190631|XP_020816884.1|DSER
OG0010082	LOC6532830|XP_002093567.1|DYAK	LOC110177610|XP_020800068.1|DSER
OG0010083	LOC6534101|XP_002094787.1|DYAK	LOC110185329|XP_020809765.1|DSER
OG0010084	LOC6534126|XP_039229884.1|DYAK	LOC110176248|XP_020798211.1|DSER
OG0010085	LOC6539326|XP_039230262.1|DYAK	LOC110190037|XP_020816000.1|DSER
OG0010086	LOC6534104|XP_002094790.1|DYAK	LOC110182782|XP_020806567.1|DSER
OG0010087	LOC6534045|XP_002094731.1|DYAK	LOC110190898|XP_020817216.1|DSER
OG0010088	LOC6539351|XP_002086244.2|DYAK	LOC110177506|XP_020799919.1|DSER
OG0010089	LOC6533721|XP_039230556.1|DYAK	LOC110181258|XP_020804624.1|DSER
OG0010090	LOC6523743|XP_002099618.1|DYAK	LOC110185419|XP_020809891.1|DSER
OG0010091	LOC6530422|XP_002091338.1|DYAK	LOC110178318|XP_020801091.1|DSER
OG0010092	LOC120322286|XP_039233277.1|DYAK	LOC110185387|XP_020809826.1|DSER
OG0010093	LOC6531297|XP_039229238.1|DYAK	LOC110191572|XP_020818113.1|DSER
OG0010094	LOC6537807|XP_002098348.1|DYAK	LOC110177334|XP_020799679.1|DSER, LOC110177443|XP_020799835.1|DSER
OG0010095	LOC26536240|XP_015049021.1|DYAK	LOC110188137|XP_020813389.1|DSER
OG0010096	LOC6523999|XP_002099871.1|DYAK	LOC110181905|XP_020805498.1|DSER
OG0010097	LOC6540556|XP_039226584.1|DYAK	LOC110179580|XP_020802830.1|DSER
OG0010098	LOC6528088|XP_002089155.1|DYAK	LOC110186050|XP_020810751.1|DSER
OG0010099	LOC6529637|XP_002090631.1|DYAK	LOC110176874|XP_020799009.1|DSER
OG0010100	LOC6533075|XP_002093807.2|DYAK	LOC110176134|XP_020798028.1|DSER
OG0010101	LOC6535115|XP_002095778.1|DYAK	LOC110188530|XP_020813938.1|DSER
OG0010102	LOC6539358|XP_002086251.2|DYAK	LOC110177519|XP_020799935.1|DSER
OG0010103	LOC6539350|XP_002086243.1|DYAK	LOC110177505|XP_020799917.1|DSER
OG0010104	LOC6532565|XP_002093310.2|DYAK	LOC110190795|XP_020817096.1|DSER
OG0010105	LOC6527724|XP_002088807.1|DYAK	LOC110183854|XP_020807866.1|DSER
OG0010106	LOC6530149|XP_002091091.1|DYAK	LOC110178400|XP_020801199.1|DSER
OG0010107	LOC6531845|XP_002092632.1|DYAK	LOC110181108|XP_020804437.1|DSER
OG0010108	LOC6531153|XP_039227960.1|DYAK	LOC110180071|XP_020803353.1|DSER
OG0010110	LOC6533156|XP_002093882.1|DYAK	LOC110184751|XP_020809040.1|DSER
OG0010111	LOC6538121|XP_002098656.3|DYAK	LOC110177403|XP_020799766.1|DSER
OG0010112	LOC6536936|XP_002097505.1|DYAK	LOC110186133|XP_020810842.1|DSER
OG0010113	LOC6525506|XP_002101341.1|DYAK	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER
OG0010114	LOC6524180|XP_002100043.3|DYAK	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER
OG0010115	LOC6524174|XP_002100037.1|DYAK	LOC110186849|XP_020811797.1|DSER
OG0010116	LOC6525394|XP_039232013.1|DYAK	LOC110184547|XP_020808781.1|DSER
OG0010117	LOC6526082|XP_002101899.1|DYAK	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER
OG0010118	LOC6524294|XP_015045592.1|DYAK	LOC110178018|XP_020800691.1|DSER
OG0010119	LOC26534724|XP_039228152.1|DYAK	LOC110179396|XP_020802580.1|DSER
OG0010120	LOC6525228|XP_002101066.1|DYAK	LOC110184369|XP_020808525.1|DSER
OG0010121	LOC6525761|XP_039233275.1|DYAK	LOC110176074|XP_020797955.1|DSER
OG0010122	LOC6524660|XP_002100517.1|DYAK	LOC110186563|XP_020811430.1|DSER
OG0010123	LOC6524700|XP_002100544.2|DYAK	LOC110179555|XP_020802796.1|DSER
OG0010125	LOC6525949|XP_002101769.2|DYAK	LOC110179046|XP_020802061.1|DSER
OG0010126	LOC6528254|XP_039227434.1|DYAK	LOC110186091|XP_020810792.1|DSER
OG0010127	LOC6527882|XP_002088954.1|DYAK	LOC110177896|XP_020800524.1|DSER
OG0010128	LOC6527877|XP_002088949.3|DYAK	LOC110177886|XP_020800510.1|DSER
OG0010129	LOC6527488|XP_002088578.1|DYAK	LOC110186020|XP_020810714.1|DSER
OG0010130	LOC6527816|XP_002088889.1|DYAK	LOC110181444|XP_020804847.1|DSER
OG0010131	LOC6528223|XP_002089285.2|DYAK	LOC110186007|XP_020810701.1|DSER
OG0010132	LOC6529716|XP_002090709.1|DYAK	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER
OG0010133	LOC6529715|XP_002090708.2|DYAK	LOC110181385|XP_020804775.1|DSER
OG0010134	LOC6527890|XP_002088962.1|DYAK	LOC110177875|XP_020800499.1|DSER
OG0010135	LOC6528130|XP_002089197.1|DYAK	LOC110182723|XP_020806482.1|DSER
OG0010136	LOC6528132|XP_002089199.1|DYAK	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER
OG0010137	LOC6527115|XP_002088208.1|DYAK	LOC110185665|XP_020810286.1|DSER
OG0010138	LOC26536042|XP_015052951.2|DYAK	LOC110185131|XP_020809487.1|DSER
OG0010139	LOC6529858|XP_002090822.1|DYAK	LOC110187319|XP_020812366.1|DSER
OG0010140	LOC6526545|XP_002087655.3|DYAK	LOC110182291|XP_020805969.1|DSER
OG0010141	LOC6527205|XP_002088299.1|DYAK	LOC110183470|XP_020807408.1|DSER
OG0010142	LOC6526422|XP_039227060.1|DYAK	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER
OG0010144	LOC6529452|XP_002090454.2|DYAK	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER
OG0010145	LOC6528139|XP_039226341.1|DYAK	LOC110187436|XP_020812486.1|DSER
OG0010146	LOC6529235|XP_002090241.2|DYAK	LOC110187430|XP_020812477.1|DSER
OG0010147	LOC6526788|XP_002087891.1|DYAK	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER
OG0010148	LOC6529412|XP_039229351.1|DYAK	LOC110181170|XP_020804502.1|DSER
OG0010149	LOC6526463|XP_002087582.2|DYAK	LOC110181317|XP_020804696.1|DSER
OG0010150	LOC6529567|XP_002090564.1|DYAK	LOC110178106|XP_020800780.1|DSER
OG0010151	LOC26534937|XP_015052853.1|DYAK, LOC120321056|XP_039228277.1|DYAK	LOC110185117|XP_020809468.1|DSER
OG0010152	LOC6527386|XP_002088478.1|DYAK	LOC110184824|XP_020809127.1|DSER
OG0010153	LOC6529002|XP_002090034.1|DYAK	LOC110182366|XP_020806066.1|DSER
OG0010154	LOC6529013|XP_002090045.2|DYAK	LOC110183135|XP_020806984.1|DSER
OG0010155	LOC6529816|XP_002090798.1|DYAK	LOC110186019|XP_020810713.1|DSER
OG0010156	LOC6532624|XP_002093368.1|DYAK	LOC110190626|XP_020816879.1|DSER
OG0010157	LOC6533600|XP_002094308.1|DYAK	LOC110185168|XP_020809537.1|DSER
OG0010158	LOC6533573|XP_002094283.1|DYAK	LOC110184785|XP_020809084.1|DSER
OG0010159	LOC6533006|XP_002093741.1|DYAK	LOC110189852|XP_020815724.1|DSER
OG0010160	LOC6532794|XP_002093532.2|DYAK	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER
OG0010161	LOC6535059|XP_002095723.1|DYAK	LOC110190445|XP_020816604.1|DSER
OG0010162	LOC26534963|XP_015050636.1|DYAK	LOC110187157|XP_020812231.1|DSER
OG0010163	LOC6539774|XP_002086660.3|DYAK	LOC110190289|XP_020816325.1|DSER
OG0010164	LOC6533660|XP_002094366.1|DYAK	LOC110185276|XP_020809682.1|DSER
OG0010165	LOC6533188|XP_002093914.1|DYAK	LOC110184759|XP_020809049.1|DSER
OG0010166	LOC6532529|XP_002093275.2|DYAK	LOC110190502|XP_020816679.1|DSER
OG0010167	LOC6532543|XP_002093289.1|DYAK	LOC110190781|XP_020817078.1|DSER
OG0010168	LOC26536210|XP_015051051.1|DYAK	LOC110180336|XP_020803654.1|DSER
OG0010169	LOC6533745|XP_039230619.1|DYAK	LOC110181286|XP_020804668.1|DSER
OG0010170	LOC6534223|XP_002094905.1|DYAK	LOC110178964|XP_020801927.1|DSER
OG0010171	LOC6534224|XP_002094906.1|DYAK	LOC110178962|XP_020801924.1|DSER
OG0010172	LOC6539567|XP_002086458.1|DYAK	LOC110176230|XP_020798175.1|DSER
OG0010173	LOC6530050|XP_002090996.1|DYAK	LOC110188976|XP_020814584.1|DSER
OG0010174	LOC6530569|XP_002091482.1|DYAK	LOC110177666|XP_020800148.1|DSER
OG0010175	LOC6530546|XP_002091461.1|DYAK	LOC110177782|XP_020800310.1|DSER
OG0010176	LOC6530542|XP_002091457.1|DYAK	LOC110177786|XP_020800313.1|DSER
OG0010177	LOC6528443|XP_002089489.2|DYAK	LOC110191538|XP_020818068.1|DSER
OG0010178	LOC6531404|XP_002092207.1|DYAK	LOC110181489|XP_020804912.1|DSER
OG0010179	LOC6540532|XP_039230741.1|DYAK	LOC110179039|XP_020802053.1|DSER
OG0010180	LOC6534999|XP_002095669.1|DYAK	LOC110185319|XP_020809744.1|DSER
OG0010181	LOC6535131|XP_002095793.1|DYAK	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER
OG0010182	LOC26534869|XP_039228099.1|DYAK	LOC110182998|XP_020806849.1|DSER
OG0010183	LOC6530737|XP_002091627.1|DYAK	LOC110182977|XP_020806829.1|DSER
OG0010184	LOC26536180|XP_015052955.1|DYAK	LOC110189207|XP_020814838.1|DSER
OG0010185	LOC6530376|XP_015051952.1|DYAK	LOC110189194|XP_020814822.1|DSER
OG0010186	LOC6534136|XP_002094820.1|DYAK	LOC110176206|XP_020798128.1|DSER
OG0010187	LOC6529338|XP_002090343.1|DYAK	LOC110191566|XP_020818106.1|DSER
OG0010188	LOC6531422|XP_015051322.1|DYAK	LOC110181621|XP_020805092.1|DSER
OG0010189	LOC6530059|XP_039228906.1|DYAK	LOC110181629|XP_020805099.1|DSER
OG0010190	LOC6529290|XP_002090295.1|DYAK	LOC110179344|XP_020802511.1|DSER
OG0010191	LOC6529313|XP_002090318.1|DYAK	LOC110180143|XP_020803452.1|DSER
OG0010192	LOC26536364|XP_015051123.1|DYAK	LOC110191653|XP_020818210.1|DSER
OG0010193	LOC6528430|XP_002089476.1|DYAK	LOC110180021|XP_020803280.1|DSER
OG0010194	LOC6533707|XP_002094412.1|DYAK	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER
OG0010195	LOC6533703|XP_002094408.1|DYAK	LOC110181271|XP_020804641.1|DSER
OG0010196	LOC6532087|XP_002092864.2|DYAK	LOC110177229|XP_020799511.1|DSER
OG0010197	LOC6530026|XP_002090972.2|DYAK	LOC110189255|XP_020814924.1|DSER
OG0010198	LOC6531271|XP_002092080.2|DYAK	LOC110180067|XP_020803347.1|DSER
OG0010199	LOC6530691|XP_002091582.1|DYAK	LOC110179232|XP_020802343.1|DSER
OG0010200	LOC6531675|XP_002092466.1|DYAK	LOC110191182|XP_020817610.1|DSER
OG0010201	LOC6532046|XP_002092823.1|DYAK	LOC110178014|XP_020800690.1|DSER
OG0010202	LOC6530822|XP_002091705.1|DYAK	LOC110182903|XP_020806719.1|DSER
OG0010203	LOC6530615|XP_002091528.1|DYAK	LOC110189321|XP_020815023.1|DSER
OG0010204	LOC6530477|XP_002091392.1|DYAK	LOC110177810|XP_020800359.1|DSER
OG0010205	LOC6531582|XP_002092380.1|DYAK	LOC110177730|XP_020800241.1|DSER
OG0010206	LOC6530513|XP_002091428.2|DYAK	LOC110177813|XP_020800362.1|DSER
OG0010207	LOC6530421|XP_002091337.1|DYAK	LOC110180150|XP_020803463.1|DSER
OG0010208	LOC6528807|XP_002089839.1|DYAK	LOC110179606|XP_020802891.1|DSER
OG0010209	LOC6528808|XP_002089840.1|DYAK	LOC110179518|XP_020802791.1|DSER
OG0010210	LOC6529343|XP_002090348.2|DYAK	LOC110177297|XP_020799623.1|DSER
OG0010211	LOC6531706|XP_002092497.1|DYAK	LOC110182570|XP_020806281.1|DSER
OG0010212	LOC6530537|XP_002091452.1|DYAK	LOC110177758|XP_020800280.1|DSER
OG0010213	LOC6530534|XP_002091449.1|DYAK	LOC110177756|XP_020800278.1|DSER
OG0010214	LOC6530527|XP_002091442.3|DYAK	LOC110177695|XP_020800178.1|DSER
OG0010215	LOC6530901|XP_002091753.1|DYAK	LOC110180375|XP_020803705.1|DSER
OG0010216	LOC6530157|XP_002091099.1|DYAK	LOC110178310|XP_020801062.1|DSER
OG0010217	LOC6531799|XP_002092586.1|DYAK	LOC110177962|XP_020800613.1|DSER
OG0010218	LOC6531795|XP_002092582.1|DYAK	LOC110177951|XP_020800599.1|DSER
OG0010219	LOC6531779|XP_002092566.1|DYAK	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER
OG0010220	LOC6531344|XP_002092148.1|DYAK	LOC110191554|XP_020818092.1|DSER
OG0010221	LOC6531342|XP_002092146.2|DYAK	LOC110191546|XP_020818080.1|DSER
OG0010222	LOC6529875|XP_002090832.1|DYAK	LOC110177994|XP_020800651.1|DSER
OG0010223	LOC6530331|XP_002091258.2|DYAK	LOC110179283|XP_020802430.1|DSER
OG0010224	LOC6530205|XP_002091143.1|DYAK	LOC110176352|XP_020798340.1|DSER
OG0010225	LOC6536766|XP_002097338.2|DYAK	LOC110176612|XP_020798695.1|DSER
OG0010226	LOC6539851|XP_002086735.3|DYAK	LOC110188583|XP_020814007.1|DSER
OG0010227	LOC26536268|XP_039232467.1|DYAK	LOC110188010|XP_020813192.1|DSER
OG0010229	LOC6535662|XP_002096290.1|DYAK	LOC110187892|XP_020813038.1|DSER
OG0010230	LOC6535666|XP_002096294.1|DYAK	LOC110188387|XP_020813766.1|DSER
OG0010231	LOC6538874|XP_002099378.2|DYAK	LOC110186702|XP_020811634.1|DSER
OG0010232	LOC26535266|XP_015048020.1|DYAK	LOC110184017|XP_020808045.1|DSER
OG0010233	LOC6537753|XP_002098294.1|DYAK	LOC110188551|XP_020813967.1|DSER
OG0010234	LOC26534506|XP_015048069.1|DYAK	LOC110176641|XP_020798727.1|DSER
OG0010235	LOC6538023|XP_002098558.1|DYAK	LOC110186740|XP_020811664.1|DSER
OG0010236	LOC6537979|XP_002098516.2|DYAK	LOC110176481|XP_020798506.1|DSER
OG0010237	LOC6539061|XP_002099563.1|DYAK	LOC110176459|XP_020798472.1|DSER
OG0010238	LOC6538469|XP_002098993.1|DYAK	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER
OG0010239	LOC6537696|XP_002098241.1|DYAK	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER
OG0010240	LOC6528179|XP_002089242.1|DYAK	LOC110186040|XP_020810737.1|DSER
OG0010241	LOC26535575|XP_015047968.1|DYAK	LOC110186711|XP_020811642.1|DSER
OG0010242	LOC6538642|XP_002099162.1|DYAK	LOC110187795|XP_020812928.1|DSER
OG0010243	LOC6539011|XP_015049164.1|DYAK	LOC110191210|XP_020817637.1|DSER
OG0010244	LOC6536656|XP_002097228.1|DYAK	LOC110188493|XP_020813882.1|DSER
OG0010245	LOC6535454|XP_002096095.2|DYAK	LOC110188048|XP_020813256.1|DSER
OG0010246	LOC6536971|XP_002097540.1|DYAK	LOC110186249|XP_020810990.1|DSER
OG0010247	LOC6537899|XP_002098440.1|DYAK	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER
OG0010248	LOC26535518|XP_015048360.1|DYAK	LOC110187797|XP_020812930.1|DSER
OG0010249	LOC6537403|XP_015048332.1|DYAK	LOC110186516|XP_020811372.1|DSER
OG0010250	LOC6536891|XP_002097460.2|DYAK	LOC110187660|XP_020812738.1|DSER
OG0010251	LOC6535837|XP_002096458.2|DYAK	LOC110177212|XP_020799490.1|DSER
OG0010252	LOC6537421|XP_002097977.1|DYAK	LOC110186447|XP_020811290.1|DSER
OG0010253	LOC6531856|XP_002092643.1|DYAK	LOC110181129|XP_020804459.1|DSER
OG0010254	LOC6531834|XP_002092621.1|DYAK	LOC110178453|XP_020801246.1|DSER
OG0010255	LOC6525057|XP_002100896.1|DYAK	LOC110176088|XP_020797989.1|DSER
OG0010257	LOC6532852|XP_002093589.2|DYAK, LOC26535456|XP_015049654.1|DYAK	LOC110183719|XP_020807727.1|DSER, LOC110178652|XP_020801503.1|DSER, LOC110178653|XP_020801504.1|DSER
OG0010258	LOC6533837|XP_002094537.1|DYAK	LOC110178965|XP_020801928.1|DSER
OG0010259	LOC26536348|XP_015050181.1|DYAK	LOC110185167|XP_020809535.1|DSER
OG0010260	LOC6527789|XP_002088862.1|DYAK	LOC110183040|XP_020806885.1|DSER
OG0010275	LOC6537564|XP_002098110.1|DYAK	LOC110191093|XP_020817496.1|DSER
OG0010276	LOC6525905|XP_039226040.1|DYAK	LOC110184320|XP_020808471.1|DSER
OG0010277	LOC6537959|XP_002098496.1|DYAK	LOC110191343|XP_020817847.1|DSER
OG0010279	LOC6538634|XP_002099154.1|DYAK	LOC110187727|XP_020812837.1|DSER
OG0010280	LOC6525303|XP_002101139.1|DYAK	LOC110175997|XP_020797851.1|DSER
OG0010281	LOC6533459|XP_015050040.1|DYAK	LOC110185313|XP_020809738.1|DSER
OG0010283	LOC6537108|XP_002097669.1|DYAK	LOC110191928|XP_020818588.1|DSER
OG0010284	LOC6538308|XP_002098835.1|DYAK	LOC110186455|XP_020811299.1|DSER
OG0010285	LOC6537808|XP_002098349.1|DYAK	LOC110177335|XP_020799680.1|DSER
OG0010286	LOC26536385|XP_039231710.1|DYAK	LOC110186353|XP_020811159.1|DSER
OG0010287	LOC26534565|XP_015048476.1|DYAK	LOC110188030|XP_020813227.1|DSER
OG0010288	LOC6535604|XP_002096232.1|DYAK	LOC110186271|XP_020811042.1|DSER
OG0010289	LOC6538367|XP_002098891.1|DYAK	LOC110186272|XP_020811043.1|DSER
OG0010290	LOC6538685|XP_002099204.1|DYAK	LOC110188192|XP_020813440.1|DSER
OG0010291	LOC6538900|XP_002099404.2|DYAK	LOC110186281|XP_020811054.1|DSER
OG0010292	LOC6538131|XP_002098666.1|DYAK	LOC110186152|XP_020810865.1|DSER
OG0010293	LOC6526555|XP_002087665.1|DYAK	LOC110187308|XP_020812356.1|DSER
OG0010294	LOC6529222|XP_015052218.1|DYAK	LOC110182722|XP_020806481.1|DSER
OG0010295	LOC6528134|XP_002089200.1|DYAK	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER
OG0010296	LOC6528528|XP_002089574.1|DYAK	LOC110182870|XP_020806672.1|DSER
OG0010297	LOC120320848|XP_039227685.1|DYAK	LOC110188975|XP_020814582.1|DSER
OG0010298	LOC6531169|XP_002091998.1|DYAK	LOC110177920|XP_020800557.1|DSER
OG0010299	LOC6528504|XP_039227134.1|DYAK	LOC110182953|XP_020806803.1|DSER
OG0010300	LOC6529316|XP_002090321.1|DYAK	LOC110191688|XP_020818263.1|DSER
OG0010302	LOC26534917|XP_015052851.1|DYAK	LOC110182320|XP_020806014.1|DSER
OG0010303	LOC6531933|XP_002092719.1|DYAK	LOC110191527|XP_020818054.1|DSER
