Orthogroup	DYAK.longest_only	DFIC.longest_only
OG0008279	LOC6524749|XP_015045870.1|DYAK	LOC108097671|XP_017055615.1|DFIC
OG0008280	LOC6525529|XP_002101364.3|DYAK	LOC108097672|XP_017055617.1|DFIC
OG0008281	LOC6525883|XP_002101703.2|DYAK	LOC108094495|XP_017050586.1|DFIC
OG0008282	LOC6524504|XP_002100361.1|DYAK	LOC108091155|XP_017045680.1|DFIC
OG0008283	LOC6525576|XP_002101411.1|DYAK	LOC108098027|XP_017056169.1|DFIC
OG0008284	LOC6523752|XP_002099627.1|DYAK	LOC108095007|XP_017051339.1|DFIC
OG0008285	LOC6525966|XP_002101785.1|DYAK	LOC108097737|XP_017055730.1|DFIC
OG0008286	LOC6525543|XP_002101378.1|DYAK	LOC108101706|XP_017061632.1|DFIC
OG0008287	LOC6525324|XP_002101160.1|DYAK	LOC108098074|XP_017056255.1|DFIC
OG0008288	LOC6535651|XP_002096279.2|DYAK	LOC108087961|XP_017041043.1|DFIC
OG0008289	LOC6538645|XP_002099165.1|DYAK	LOC108099303|XP_017058187.1|DFIC
OG0008290	LOC6525918|XP_002101738.1|DYAK	LOC108097422|XP_017055178.1|DFIC
OG0008291	LOC6525330|XP_002101166.1|DYAK	LOC108098053|XP_017056225.1|DFIC
OG0008292	LOC6524483|XP_015045721.1|DYAK	LOC108097240|XP_017054907.1|DFIC
OG0008293	LOC6539027|XP_002099529.3|DYAK	LOC108100766|XP_017060294.1|DFIC
OG0008294	LOC6537960|XP_002098497.1|DYAK	LOC108087277|XP_017040074.1|DFIC
OG0008295	LOC6524710|XP_002100554.1|DYAK	LOC108097797|XP_017055817.1|DFIC
OG0008296	LOC6524951|XP_039227595.1|DYAK	LOC108102152|XP_017062331.1|DFIC
OG0008297	LOC6525322|XP_002101158.1|DYAK	LOC108097972|XP_017056077.1|DFIC
OG0008298	LOC6526060|XP_002101877.1|DYAK	LOC108088724|XP_017042160.1|DFIC
OG0008299	LOC6538331|XP_002098858.1|DYAK	LOC108095898|XP_017052703.1|DFIC
OG0008300	LOC6525288|XP_015046209.1|DYAK	LOC108094568|XP_017050674.1|DFIC
OG0008301	LOC6536436|XP_002097017.2|DYAK	LOC108098882|XP_017057558.1|DFIC
OG0008302	LOC6525668|XP_015046403.1|DYAK	LOC108098133|XP_017056345.1|DFIC
OG0008303	LOC6524267|XP_002100130.1|DYAK	LOC108091336|XP_017045968.1|DFIC
OG0008304	LOC6523789|XP_002099664.1|DYAK	LOC108092956|XP_017048322.1|DFIC
OG0008305	LOC6524887|XP_002100727.2|DYAK	LOC108094687|XP_017050899.1|DFIC
OG0008306	LOC6524314|XP_002100173.1|DYAK	LOC108092932|XP_017048287.1|DFIC
OG0008307	LOC6537361|XP_002097918.1|DYAK	LOC108092186|XP_017047201.1|DFIC
OG0008308	LOC6538587|XP_002099109.1|DYAK	LOC108095837|XP_017052616.1|DFIC
OG0008309	LOC6527493|XP_002088583.1|DYAK	LOC108092714|XP_017047929.1|DFIC
OG0008310	LOC6535011|XP_002095681.1|DYAK	LOC108088308|XP_017041528.1|DFIC
OG0008311	LOC6524728|XP_002100572.1|DYAK	LOC108097461|XP_017055224.1|DFIC
OG0008312	LOC26534819|XP_039232415.1|DYAK	LOC108087932|XP_017041009.1|DFIC
OG0008313	LOC6525988|XP_002101806.2|DYAK	LOC108097495|XP_017055290.1|DFIC
OG0008314	LOC6530173|XP_002091113.1|DYAK	LOC108086680|XP_017039162.1|DFIC
OG0008315	LOC6533071|XP_002093803.1|DYAK	LOC108099945|XP_017059110.1|DFIC
OG0008317	LOC6537733|XP_002098278.2|DYAK	LOC108099671|XP_017058795.1|DFIC
OG0008318	LOC6524947|XP_002100787.1|DYAK	LOC108102136|XP_017062296.1|DFIC
OG0008319	LOC6531195|XP_002092023.1|DYAK	LOC108093899|XP_017049748.1|DFIC
OG0008320	LOC6524665|XP_039233454.1|DYAK	LOC108097581|XP_017055455.1|DFIC
OG0008321	LOC6536420|XP_002097002.1|DYAK	LOC108098925|XP_017057617.1|DFIC
OG0008322	LOC6527998|XP_002089065.1|DYAK	LOC108089173|XP_017042798.1|DFIC
OG0008323	LOC6536554|XP_002097130.1|DYAK	LOC108098870|XP_017057545.1|DFIC
OG0008324	LOC6524106|XP_002099970.1|DYAK	LOC108092867|XP_017048191.1|DFIC
OG0008325	LOC6524836|XP_039233368.1|DYAK	LOC108094584|XP_017050690.1|DFIC
OG0008326	LOC6536692|XP_002097264.1|DYAK	LOC108096850|XP_017054259.1|DFIC
OG0008327	LOC6531952|XP_015051631.1|DYAK	LOC108090982|XP_017045427.1|DFIC
OG0008328	LOC6523992|XP_002099864.1|DYAK	LOC108097356|XP_017055085.1|DFIC
OG0008329	LOC6525475|XP_002101310.1|DYAK	LOC108092924|XP_017048275.1|DFIC
OG0008330	LOC6531402|XP_002092205.1|DYAK	LOC108090285|XP_017044384.1|DFIC
OG0008331	LOC6533564|XP_002094274.1|DYAK	LOC108087580|XP_017040501.1|DFIC
OG0008332	LOC6534404|XP_015050621.1|DYAK	LOC108089520|XP_017043336.1|DFIC
OG0008333	LOC6533891|XP_002094591.1|DYAK	LOC108089582|XP_017043427.1|DFIC
OG0008334	LOC6533889|XP_039229830.1|DYAK	LOC108089546|XP_017043372.1|DFIC
OG0008335	LOC6533443|XP_002094154.1|DYAK	LOC108099110|XP_017057924.1|DFIC
OG0008336	LOC6534962|XP_015050962.2|DYAK	LOC108088272|XP_017041479.1|DFIC
OG0008337	LOC6528694|XP_002089736.1|DYAK	LOC108090486|XP_017044684.1|DFIC
OG0008338	LOC6534894|XP_002095566.1|DYAK	LOC108100519|XP_017059965.1|DFIC
OG0008339	LOC6525232|XP_002101070.1|DYAK	LOC108088650|XP_017042066.1|DFIC
OG0008340	LOC6531183|XP_002092012.1|DYAK	LOC108093850|XP_017049674.1|DFIC
OG0008341	LOC6533614|XP_002094322.2|DYAK	LOC108089752|XP_017043627.1|DFIC
OG0008342	LOC6533489|XP_002094200.1|DYAK	LOC108099135|XP_017057963.1|DFIC
OG0008344	LOC6532450|XP_002093197.1|DYAK	LOC108100280|XP_017059555.1|DFIC
OG0008345	LOC6533420|XP_002094138.1|DYAK	LOC108099062|XP_017057827.1|DFIC
OG0008346	LOC6525458|XP_002101293.2|DYAK	LOC108092949|XP_017048309.1|DFIC
OG0008347	LOC6526407|XP_002087526.2|DYAK	LOC108101264|XP_017061008.1|DFIC
OG0008348	LOC6534333|XP_002095013.2|DYAK	LOC108099889|XP_017059033.1|DFIC
OG0008349	LOC6533982|XP_002094677.2|DYAK	LOC108095411|XP_017051985.1|DFIC
OG0008350	LOC6526088|XP_039233557.1|DYAK	LOC108097485|XP_017055273.1|DFIC
OG0008351	LOC6532464|XP_002093211.2|DYAK	LOC108100550|XP_017060008.1|DFIC
OG0008352	LOC6535049|XP_002095713.1|DYAK	LOC108089617|XP_017043468.1|DFIC
OG0008353	LOC6532247|XP_002093020.2|DYAK	LOC108099812|XP_017058933.1|DFIC
OG0008354	LOC6525042|XP_002100881.2|DYAK	LOC108091093|XP_017045597.1|DFIC
OG0008355	LOC120321115|XP_039228660.1|DYAK	LOC108086402|XP_017038792.1|DFIC
OG0008356	LOC6533907|XP_002094607.1|DYAK	LOC108089444|XP_017043173.1|DFIC
OG0008357	LOC6536297|XP_002096881.1|DYAK	LOC108099446|XP_017058472.1|DFIC
OG0008358	LOC6528077|XP_002089144.1|DYAK	LOC108088104|XP_017041246.1|DFIC
OG0008359	LOC6532156|XP_015051726.2|DYAK	LOC108090712|XP_017044996.1|DFIC
OG0008360	LOC6531727|XP_002092517.1|DYAK	LOC108096886|XP_017054316.1|DFIC
OG0008361	LOC6527749|XP_039226413.1|DYAK	LOC108100986|XP_017060634.1|DFIC
OG0008362	LOC6524390|XP_002100248.1|DYAK	LOC108092946|XP_017048306.1|DFIC
OG0008363	LOC6531233|XP_002092045.1|DYAK	LOC108093912|XP_017049767.1|DFIC
OG0008364	LOC6534499|XP_002095176.1|DYAK	LOC108096287|XP_017053247.1|DFIC
OG0008365	LOC6531055|XP_015052807.1|DYAK	LOC108087798|XP_017040830.1|DFIC
OG0008366	LOC6537028|XP_002097595.1|DYAK	LOC108087032|XP_017039689.1|DFIC
OG0008367	LOC6523859|XP_002099732.2|DYAK	LOC108097374|XP_017055111.1|DFIC
OG0008368	LOC6527225|XP_002088319.1|DYAK	LOC108100057|XP_017059278.1|DFIC
OG0008370	LOC6538595|XP_015048918.1|DYAK	LOC108095944|XP_017052769.1|DFIC
OG0008371	LOC6536576|XP_002097152.1|DYAK	LOC108092064|XP_017047016.1|DFIC
OG0008372	LOC26534583|XP_039227636.1|DYAK	LOC108101340|XP_017061134.1|DFIC
OG0008373	LOC6528045|XP_002089112.1|DYAK	LOC108089152|XP_017042764.1|DFIC
OG0008374	LOC6528620|XP_002089663.1|DYAK	LOC108101616|XP_017061523.1|DFIC
OG0008375	LOC6529241|XP_002090247.1|DYAK	LOC108089904|XP_017043870.1|DFIC
OG0008376	LOC26536066|XP_015054687.1|DYAK	LOC108089865|XP_017043802.1|DFIC
OG0008377	LOC26534939|XP_015052855.1|DYAK	LOC108095080|XP_017051492.1|DFIC
OG0008378	LOC6529563|XP_039229122.1|DYAK	LOC108095078|XP_017051491.1|DFIC
OG0008379	LOC6529218|XP_015052222.1|DYAK	LOC108093435|XP_017048984.1|DFIC
OG0008380	LOC6528051|XP_002089118.1|DYAK	LOC108089262|XP_017042922.1|DFIC
OG0008381	LOC6527622|XP_002088710.1|DYAK	LOC108089916|XP_017043886.1|DFIC
OG0008383	LOC6529841|XP_002090808.2|DYAK	LOC108091262|XP_017045864.1|DFIC
OG0008384	LOC6527285|XP_002088379.1|DYAK	LOC108089298|XP_017043001.1|DFIC
OG0008385	LOC6528163|XP_002089228.1|DYAK	LOC108089982|XP_017043972.1|DFIC
OG0008386	LOC6525565|XP_002101400.1|DYAK	LOC108098125|XP_017056335.1|DFIC
OG0008387	LOC6537980|XP_039232481.1|DYAK	LOC108088485|XP_017041783.1|DFIC
OG0008388	LOC6527714|XP_002088798.1|DYAK	LOC108101000|XP_017060655.1|DFIC
OG0008389	LOC6529822|XP_002090803.1|DYAK	LOC108098295|XP_017056593.1|DFIC
OG0008390	LOC6529252|XP_002090257.1|DYAK	LOC108089933|XP_017043909.1|DFIC
OG0008391	LOC6526517|XP_015053312.1|DYAK	LOC108092341|XP_017047366.1|DFIC
OG0008392	LOC6534842|XP_002095514.2|DYAK	LOC108100460|XP_017059877.1|DFIC
OG0008393	LOC6539412|XP_002086300.1|DYAK	LOC108100456|XP_017059870.1|DFIC
OG0008394	LOC6535112|XP_002095775.1|DYAK	LOC108088888|XP_017042375.1|DFIC
OG0008395	LOC6525903|XP_002101723.1|DYAK	LOC108097710|XP_017055687.1|DFIC
OG0008396	LOC6525356|XP_015046253.1|DYAK	LOC108098057|XP_017056232.1|DFIC
OG0008397	LOC6525437|XP_002101272.2|DYAK	LOC108095373|XP_017051941.1|DFIC
OG0008398	LOC6525413|XP_002101248.1|DYAK	LOC108095393|XP_017051963.1|DFIC
OG0008399	LOC6523896|XP_039233414.1|DYAK	LOC108097230|XP_017054880.1|DFIC
OG0008400	LOC6533527|XP_002094237.1|DYAK	LOC108099536|XP_017058602.1|DFIC
OG0008401	LOC6526286|XP_002087408.1|DYAK	LOC108091556|XP_017046315.1|DFIC
OG0008402	LOC6536817|XP_002097387.1|DYAK	LOC108088034|XP_017041153.1|DFIC
OG0008403	LOC6525040|XP_002100879.1|DYAK	LOC108091088|XP_017045589.1|DFIC
OG0008404	LOC6537474|XP_002098030.1|DYAK	LOC108090191|XP_017044267.1|DFIC
OG0008405	LOC6524519|XP_002100376.1|DYAK	LOC108091172|XP_017045707.1|DFIC
OG0008406	LOC6525557|XP_002101392.1|DYAK	LOC108095527|XP_017052138.1|DFIC, LOC108101691|XP_017061610.1|DFIC
OG0008407	LOC6537395|XP_039232035.1|DYAK	LOC108102020|XP_017062109.1|DFIC
OG0008408	LOC6524050|XP_002099919.1|DYAK	LOC108097088|XP_017054626.1|DFIC
OG0008409	LOC26536128|XP_015045009.2|DYAK	LOC108100576|XP_017060043.1|DFIC
OG0008410	LOC6537424|XP_002097980.1|DYAK	LOC108102081|XP_017062219.1|DFIC
OG0008411	LOC6537151|XP_002097712.1|DYAK	LOC108097498|XP_017055300.1|DFIC
OG0008412	LOC26536297|XP_039226013.1|DYAK	LOC108095585|XP_017052231.1|DFIC
OG0008413	LOC6534880|XP_039229462.1|DYAK	LOC108100346|XP_017059660.1|DFIC
OG0008414	LOC6523913|XP_002099786.1|DYAK	LOC108097228|XP_017054878.1|DFIC
OG0008415	LOC6525661|XP_002101483.1|DYAK	LOC108098009|XP_017056139.1|DFIC
OG0008416	LOC6525856|XP_039233432.1|DYAK	LOC108087594|XP_017040515.1|DFIC
OG0008417	LOC6524426|XP_002100284.1|DYAK	LOC108091312|XP_017045925.1|DFIC
OG0008418	LOC6524212|XP_002100075.2|DYAK	LOC108086493|XP_017038907.1|DFIC
OG0008419	LOC6525154|XP_002100992.1|DYAK	LOC108097472|XP_017055234.1|DFIC
OG0008420	LOC6524571|XP_039226883.1|DYAK	LOC108095554|XP_017052178.1|DFIC
OG0008421	LOC6525517|XP_002101352.1|DYAK	LOC108097720|XP_017055704.1|DFIC
OG0008422	LOC6525476|XP_002101311.1|DYAK	LOC108092923|XP_017048274.1|DFIC
OG0008423	LOC6531772|XP_002092559.1|DYAK	LOC108096580|XP_017053767.1|DFIC
OG0008424	LOC6524750|XP_002100594.1|DYAK	LOC108101696|XP_017061620.1|DFIC
OG0008425	LOC6537047|XP_002097612.2|DYAK	LOC108087044|XP_017039709.1|DFIC
OG0008426	LOC6531449|XP_002092252.1|DYAK	LOC108093932|XP_017049798.1|DFIC
OG0008427	LOC6524034|XP_039232225.1|DYAK	LOC108097299|XP_017055002.1|DFIC
OG0008428	LOC6525970|XP_002101789.1|DYAK	LOC108097728|XP_017055717.1|DFIC
OG0008429	LOC6536285|XP_002096871.1|DYAK	LOC108099649|XP_017058768.1|DFIC
OG0008430	LOC6524233|XP_002100096.1|DYAK	LOC108091278|XP_017045881.1|DFIC
OG0008431	LOC6534570|XP_002095246.2|DYAK	LOC108102043|XP_017062155.1|DFIC
OG0008432	LOC6538232|XP_002098759.3|DYAK	LOC108095802|XP_017052556.1|DFIC
OG0008433	LOC6534032|XP_002094719.2|DYAK	LOC108095473|XP_017052076.1|DFIC
OG0008434	LOC6538930|XP_002099434.1|DYAK	LOC108086796|XP_017039326.1|DFIC
OG0008435	LOC6528055|XP_002089122.1|DYAK	LOC108089113|XP_017042713.1|DFIC
OG0008436	LOC6531430|XP_015051327.1|DYAK	LOC108090469|XP_017044655.1|DFIC
OG0008438	LOC6536253|XP_002096839.1|DYAK	LOC108099548|XP_017058619.1|DFIC
OG0008439	LOC6531149|XP_002091978.1|DYAK	LOC108093961|XP_017049855.1|DFIC
OG0008440	LOC6537497|XP_002098045.1|DYAK	LOC108090112|XP_017044121.1|DFIC
OG0008441	LOC6535195|XP_039230423.1|DYAK	LOC108088776|XP_017042220.1|DFIC
OG0008442	LOC6530983|XP_015051768.1|DYAK	LOC108095185|XP_017051661.1|DFIC
OG0008443	LOC6534493|XP_002095170.1|DYAK	LOC108096261|XP_017053206.1|DFIC
OG0008444	LOC6534202|XP_002094885.3|DYAK	LOC108088313|XP_017041538.1|DFIC
OG0008445	LOC6525470|XP_039233590.1|DYAK	LOC108092981|XP_017048362.1|DFIC
OG0008446	LOC6525611|XP_002101446.3|DYAK	LOC108098064|XP_017056242.1|DFIC
OG0008447	LOC6524568|XP_002100425.1|DYAK	LOC108095595|XP_017052249.1|DFIC
OG0008448	LOC6523966|XP_015045405.1|DYAK	LOC108097884|XP_017055909.1|DFIC
OG0008449	LOC6524984|XP_002100824.1|DYAK	LOC108095346|XP_017051915.1|DFIC
OG0008450	LOC26535577|XP_015046516.1|DYAK	LOC108088642|XP_017042048.1|DFIC
OG0008451	LOC6535744|XP_002096367.2|DYAK	LOC108101023|XP_017060678.1|DFIC
OG0008452	LOC6526329|XP_002087451.2|DYAK	LOC108091571|XP_017046336.1|DFIC
OG0008453	LOC6528501|XP_002089547.1|DYAK	LOC108101513|XP_017061362.1|DFIC
OG0008454	LOC6524465|XP_002100322.3|DYAK	LOC108097156|XP_017054767.1|DFIC
OG0008455	LOC6532923|XP_002093659.1|DYAK	LOC108100360|XP_017059684.1|DFIC
OG0008456	LOC6537390|XP_039231424.1|DYAK	LOC108102059|XP_017062178.1|DFIC
OG0008457	LOC6536367|XP_002096949.1|DYAK	LOC108092091|XP_017047069.1|DFIC
OG0008458	LOC6532013|XP_015051661.1|DYAK	LOC108090913|XP_017045323.1|DFIC
OG0008459	LOC6525127|XP_039233775.1|DYAK	LOC108097604|XP_017055500.1|DFIC, LOC108088732|XP_017042171.1|DFIC
OG0008460	LOC6526990|XP_002088086.1|DYAK	LOC108102236|XP_017062463.1|DFIC
OG0008461	LOC6527684|XP_015053029.2|DYAK	LOC108092702|XP_017047906.1|DFIC
OG0008462	LOC6526524|XP_002087634.1|DYAK	LOC108092519|XP_017047630.1|DFIC
OG0008463	LOC6526284|XP_002087406.1|DYAK	LOC108091504|XP_017046234.1|DFIC
OG0008464	LOC6532143|XP_002092919.1|DYAK	LOC108090817|XP_017045164.1|DFIC
OG0008465	LOC26535292|XP_015052894.1|DYAK	LOC108096810|XP_017054190.1|DFIC
OG0008466	LOC6532100|XP_002092876.1|DYAK	LOC108101869|XP_017061894.1|DFIC
OG0008467	LOC6531048|XP_002091884.1|DYAK	LOC108087865|XP_017040938.1|DFIC
OG0008468	LOC6527362|XP_002088454.1|DYAK	LOC108093481|XP_017049056.1|DFIC, LOC108090633|XP_017044937.1|DFIC
OG0008469	LOC6525799|XP_002101620.1|DYAK	LOC108088563|XP_017041899.1|DFIC, LOC108091542|XP_017046296.1|DFIC
OG0008470	LOC6532085|XP_002092862.2|DYAK	LOC108101853|XP_017061862.1|DFIC
OG0008472	LOC6531640|XP_039227841.1|DYAK	LOC108093843|XP_017049663.1|DFIC
OG0008473	LOC6524961|XP_002100801.2|DYAK	LOC108102118|XP_017062270.1|DFIC
OG0008474	LOC6537036|XP_002097603.3|DYAK	LOC108087015|XP_017039671.1|DFIC
OG0008475	LOC6527469|XP_002088560.1|DYAK	LOC108092638|XP_017047765.1|DFIC, LOC108098346|XP_017057104.1|DFIC
OG0008476	LOC6537223|XP_002097781.1|DYAK	LOC108098832|XP_017057477.1|DFIC
OG0008477	LOC6529974|XP_015052030.1|DYAK	LOC108087854|XP_017040927.1|DFIC
OG0008478	LOC6538589|XP_002099111.2|DYAK	LOC108095644|XP_017052299.1|DFIC
OG0008479	LOC6530680|XP_002091575.1|DYAK	LOC108087868|XP_017040941.1|DFIC
OG0008480	LOC6534516|XP_015050673.2|DYAK	LOC108096337|XP_017053365.1|DFIC
OG0008481	LOC6524028|XP_002099900.1|DYAK	LOC108097166|XP_017054789.1|DFIC
OG0008482	LOC6534344|XP_002095024.2|DYAK	LOC108099914|XP_017059064.1|DFIC
OG0008483	LOC6526433|XP_002087552.1|DYAK	LOC108094146|XP_017050073.1|DFIC
OG0008484	LOC6537232|XP_015048207.1|DYAK	LOC108098951|XP_017057648.1|DFIC
OG0008485	LOC6528064|XP_002089131.1|DYAK	LOC108093436|XP_017048988.1|DFIC
OG0008486	LOC6523775|XP_039233087.1|DYAK	LOC108101969|XP_017062048.1|DFIC
OG0008487	LOC6524362|XP_002100220.1|DYAK	LOC108097193|XP_017054828.1|DFIC
OG0008488	LOC6535879|XP_002096495.1|DYAK	LOC108098606|XP_017057157.1|DFIC
OG0008489	LOC6539877|XP_002086760.2|DYAK	LOC108093537|XP_017049119.1|DFIC
OG0008490	LOC6538559|XP_002099081.1|DYAK	LOC108095907|XP_017052724.1|DFIC
OG0008491	LOC6536524|XP_002097100.1|DYAK	LOC108087092|XP_017039762.1|DFIC
OG0008492	LOC6529645|XP_002090639.1|DYAK	LOC108101164|XP_017060875.1|DFIC
OG0008493	LOC6528201|XP_002089263.1|DYAK	LOC108098372|XP_017056716.1|DFIC
OG0008494	LOC6531723|XP_002092513.1|DYAK	LOC108096544|XP_017053720.1|DFIC
OG0008495	LOC6530408|XP_002091334.1|DYAK	LOC108086728|XP_017039242.1|DFIC
OG0008496	LOC26534883|XP_039228146.1|DYAK	LOC108096809|XP_017054189.1|DFIC
OG0008497	LOC6530805|XP_002091688.1|DYAK	LOC108094774|XP_017051036.1|DFIC
OG0008498	LOC6531629|XP_002092426.1|DYAK	LOC108094060|XP_017049989.1|DFIC
OG0008499	LOC6530864|XP_002091742.1|DYAK	LOC108094784|XP_017051047.1|DFIC
OG0008500	LOC6528661|XP_002089703.3|DYAK	LOC108090359|XP_017044473.1|DFIC
OG0008501	LOC6534322|XP_002095002.2|DYAK	LOC108099861|XP_017058998.1|DFIC
OG0008502	LOC6525249|XP_002101086.2|DYAK	LOC108088661|XP_017042078.1|DFIC
OG0008503	LOC6525554|XP_002101389.1|DYAK	LOC108101695|XP_017061619.1|DFIC
OG0008504	LOC26535874|XP_015050080.1|DYAK	LOC108099029|XP_017057767.1|DFIC
OG0008505	LOC6534692|XP_002095367.3|DYAK	LOC108093075|XP_017048478.1|DFIC
OG0008506	LOC6534719|XP_002095394.1|DYAK	LOC108093161|XP_017048597.1|DFIC
OG0008507	LOC6534242|XP_039230935.1|DYAK, LOC6534241|XP_002094923.1|DYAK	LOC108099845|XP_017058981.1|DFIC
OG0008508	LOC6525113|XP_039233407.1|DYAK	LOC108088557|XP_017041893.1|DFIC
OG0008509	LOC6524271|XP_002100134.1|DYAK, LOC6536650|XP_002097222.1|DYAK	LOC108091306|XP_017045916.1|DFIC
OG0008512	LOC6526996|XP_002088092.1|DYAK	LOC108102228|XP_017062446.1|DFIC
OG0008513	LOC6526530|XP_002087640.1|DYAK	LOC108092572|XP_017047701.1|DFIC
OG0008514	LOC6529501|XP_002090503.1|DYAK, LOC6529500|XP_002090502.1|DYAK	LOC108098287|XP_017056583.1|DFIC, LOC108098288|XP_017056584.1|DFIC
OG0008515	LOC6526619|XP_002087727.1|DYAK	LOC108092485|XP_017047569.1|DFIC, LOC108098154|XP_017056374.1|DFIC
OG0008516	LOC6533398|XP_002094116.1|DYAK	LOC108096241|XP_017053155.1|DFIC
OG0008517	LOC6532595|XP_002093339.1|DYAK	LOC108096363|XP_017053404.1|DFIC
OG0008518	LOC6539378|XP_002086271.2|DYAK	LOC108088837|XP_017042299.1|DFIC
OG0008519	LOC6530097|XP_002091043.1|DYAK	LOC108086648|XP_017039115.1|DFIC
OG0008520	LOC6535687|XP_039232681.1|DYAK	LOC108101059|XP_017060735.1|DFIC
OG0008521	LOC6538406|XP_002098930.2|DYAK	LOC108095999|XP_017052834.1|DFIC
OG0008521	LOC6538405|XP_002098929.2|DYAK	LOC108095650|XP_017052304.1|DFIC
OG0008522	LOC26534879|XP_015052847.1|DYAK	LOC108095097|XP_017051522.1|DFIC
OG0008522	LOC6530102|XP_015052596.1|DYAK	LOC108086723|XP_017039235.1|DFIC
OG0008523	LOC6528945|XP_002089977.3|DYAK	LOC108098180|XP_017056402.1|DFIC
OG0008524	LOC6525372|XP_002101208.1|DYAK, LOC6525368|XP_002101204.1|DYAK	LOC108097934|XP_017056015.1|DFIC
OG0008525	LOC6527192|XP_002088286.1|DYAK	LOC108100061|XP_017059285.1|DFIC
OG0008526	LOC6536109|XP_002096717.2|DYAK, LOC6536111|XP_002096719.1|DYAK	LOC108089078|XP_017042673.1|DFIC
OG0008527	LOC6525760|XP_002101581.1|DYAK	LOC108088707|XP_017042138.1|DFIC
OG0008528	LOC6532203|XP_002092977.1|DYAK	LOC108099108|XP_017057921.1|DFIC
OG0008529	LOC6523926|XP_002099799.1|DYAK	LOC108097346|XP_017055071.1|DFIC
OG0008530	LOC6524634|XP_002100491.1|DYAK	LOC108097652|XP_017055571.1|DFIC
OG0008531	LOC6525724|XP_002101546.1|DYAK	LOC108091106|XP_017045618.1|DFIC
OG0008532	LOC6525573|XP_002101408.2|DYAK	LOC108098132|XP_017056344.1|DFIC
OG0008534	LOC120320554|XP_039226398.1|DYAK	LOC108088700|XP_017042129.1|DFIC
OG0008535	LOC6525466|XP_039228564.1|DYAK	LOC108092969|XP_017048347.1|DFIC
OG0008536	LOC6524082|XP_002099946.1|DYAK	LOC108092965|XP_017048342.1|DFIC
OG0008537	LOC26534728|XP_039231023.1|DYAK	LOC108087209|XP_017039965.1|DFIC
OG0008538	LOC6525281|XP_002101117.1|DYAK	LOC108088718|XP_017042150.1|DFIC
OG0008540	LOC6536364|XP_002096946.1|DYAK	LOC108099663|XP_017058787.1|DFIC
OG0008541	LOC6528532|XP_039226505.1|DYAK	LOC108101562|XP_017061453.1|DFIC
OG0008542	LOC6532774|XP_002093516.1|DYAK	LOC108099201|XP_017058065.1|DFIC
OG0008544	LOC26534519|XP_039227381.1|DYAK	LOC108090382|XP_017044515.1|DFIC
OG0008545	LOC6531969|XP_002092755.1|DYAK	LOC108090990|XP_017045436.1|DFIC
OG0008546	LOC6532501|XP_002093247.1|DYAK	LOC108099743|XP_017058860.1|DFIC
OG0008547	LOC6524043|XP_002099912.1|DYAK	LOC108097117|XP_017054693.1|DFIC
OG0008548	LOC6538879|XP_002099383.3|DYAK	LOC108099613|XP_017058725.1|DFIC
OG0008549	LOC6538660|XP_002099180.1|DYAK	LOC108099343|XP_017058307.1|DFIC
OG0008551	LOC6532456|XP_002093203.2|DYAK	LOC108100268|XP_017059539.1|DFIC
OG0008554	LOC6523915|XP_015045370.1|DYAK	LOC108097118|XP_017054696.1|DFIC
OG0008555	LOC6523942|XP_002099814.1|DYAK	LOC108097182|XP_017054813.1|DFIC
OG0008556	LOC6528638|XP_039227373.1|DYAK	LOC108090406|XP_017044547.1|DFIC
OG0008557	LOC26535430|XP_015048589.1|DYAK	LOC108088443|XP_017041708.1|DFIC
OG0008558	LOC6527968|XP_039226982.1|DYAK	LOC108089160|XP_017042774.1|DFIC, LOC108102121|XP_017062314.1|DFIC
OG0008560	LOC6527840|XP_015054635.1|DYAK	LOC108101987|XP_017062069.1|DFIC
OG0008561	LOC6530326|XP_002091253.1|DYAK	LOC108089968|XP_017043954.1|DFIC
OG0008562	LOC6527092|XP_002088185.3|DYAK	LOC108093005|XP_017048396.1|DFIC
OG0008563	LOC6537849|XP_002098390.1|DYAK	LOC108091664|XP_017046466.1|DFIC
OG0008564	LOC6528023|XP_002089090.1|DYAK	LOC108089183|XP_017042808.1|DFIC
OG0008565	LOC6534372|XP_002095050.1|DYAK	LOC108099824|XP_017058943.1|DFIC
OG0008566	LOC6528180|XP_002089243.1|DYAK	LOC108098337|XP_017056666.1|DFIC
OG0008569	LOC6524443|XP_002100301.1|DYAK	LOC108097071|XP_017054597.1|DFIC
OG0008570	LOC6525480|XP_039226653.1|DYAK	LOC108092918|XP_017048264.1|DFIC
OG0008572	LOC6535350|XP_002096002.1|DYAK	LOC108090235|XP_017044322.1|DFIC
OG0008573	LOC6524413|XP_002100271.1|DYAK	LOC108091334|XP_017045966.1|DFIC
OG0008574	LOC26534943|XP_015050724.1|DYAK	LOC108089518|XP_017043334.1|DFIC
OG0008575	LOC6537796|XP_015048523.1|DYAK	LOC108095807|XP_017052565.1|DFIC
OG0008576	LOC6539098|XP_015045309.1|DYAK	LOC108102128|XP_017062279.1|DFIC
OG0008577	LOC6533879|XP_002094579.1|DYAK	LOC108089475|XP_017043225.1|DFIC
OG0008578	LOC6535535|XP_015047207.1|DYAK	LOC108087341|XP_017040170.1|DFIC
OG0008579	LOC6532592|XP_002093336.1|DYAK	LOC108096365|XP_017053406.1|DFIC
