Orthogroup	DYAK.longest_only	DMEL.longest_only
OG0008931	LOC6528833|XP_002089865.2|DYAK	FMRFa|NP_523669.2|DMEL
OG0008932	LOC6532114|XP_002092890.2|DYAK	Lcp9|NP_523854.1|DMEL
OG0008933	LOC6529304|XP_002090309.1|DYAK	Cpr47Ec|NP_610657.1|DMEL
OG0008934	LOC6533327|XP_002094053.2|DYAK	Tsp66A|NP_001261518.1|DMEL
OG0008935	LOC6528387|XP_002089434.1|DYAK	Spn43Aa|NP_524805.1|DMEL
OG0008936	LOC6530577|XP_039228257.1|DYAK	CG10307|NP_611605.1|DMEL
OG0008937	LOC6529345|XP_002090350.1|DYAK	CG30020|NP_610627.2|DMEL
OG0008938	LOC6529935|XP_002090890.2|DYAK	CG13331|NP_725310.1|DMEL
OG0008939	LOC6530849|XP_002091730.1|DYAK	18w|NP_476814.1|DMEL
OG0008940	LOC6530521|XP_002091436.1|DYAK	CG11073|NP_611638.2|DMEL
OG0008941	LOC6524223|XP_002100086.3|DYAK	CG12184|NP_001259240.1|DMEL, CG12179|NP_572175.3|DMEL
OG0008942	LOC6525022|XP_002100861.1|DYAK	HP5|NP_572718.2|DMEL
OG0008943	LOC6525468|XP_002101303.1|DYAK	CG3032|NP_572376.1|DMEL
OG0008944	LOC6524787|XP_002100631.1|DYAK	Cyp4s3|NP_573003.2|DMEL
OG0008945	LOC120321999|XP_039232436.1|DYAK	CG15892|NP_001027041.1|DMEL
OG0008946	LOC6525067|XP_002100906.1|DYAK	ssp7|NP_727495.1|DMEL
OG0008948	LOC6524401|XP_002100259.3|DYAK	z|NP_001259190.1|DMEL
OG0008949	LOC26536026|XP_015049838.1|DYAK	CG42714|NP_001189053.1|DMEL
OG0008950	LOC6524365|XP_002100223.2|DYAK	vilya|NP_570026.1|DMEL
OG0008951	LOC6534445|XP_002095122.1|DYAK	CG4229|NP_648903.1|DMEL
OG0008952	LOC6525666|XP_002101488.1|DYAK	CG8661|NP_573212.1|DMEL
OG0008953	LOC6535191|XP_039229820.1|DYAK	CG32462|NP_730750.1|DMEL
OG0008954	LOC26534656|XP_015054536.1|DYAK	Sfp35C|NP_001162982.1|DMEL
OG0008954	LOC26536396|XP_039226377.1|DYAK	CG43307|NP_001245900.1|DMEL
OG0008955	LOC6533262|XP_002093988.1|DYAK, LOC6533263|XP_002093989.1|DYAK	Cpr65Ea|NP_648075.1|DMEL
OG0008956	LOC6528486|XP_002089532.1|DYAK	CG30383|NP_724612.2|DMEL
OG0008957	LOC6534078|XP_002094764.1|DYAK	btl|NP_729956.1|DMEL
OG0008958	LOC6539359|XP_002086237.2|DYAK	CG11249|NP_649346.1|DMEL
OG0008959	LOC6534837|XP_002095509.1|DYAK	CG7017|NP_649190.1|DMEL
OG0008960	LOC6533802|XP_002094503.2|DYAK	CG44837|NP_001287037.1|DMEL
OG0008961	LOC6529461|XP_002090463.1|DYAK	CG5050|NP_609839.2|DMEL
OG0008962	LOC6525338|XP_002101174.1|DYAK	CG10761|NP_572456.1|DMEL
OG0008963	LOC6525648|XP_002101470.1|DYAK	CG18258|NP_573201.1|DMEL
OG0008964	LOC6523917|XP_039228048.1|DYAK	CG14785|NP_569912.2|DMEL
OG0008965	LOC6527950|XP_002089017.2|DYAK	CG13131|NP_609337.2|DMEL
OG0008966	LOC6528961|XP_002089993.1|DYAK	CG31823|NP_723939.1|DMEL
OG0008967	LOC6533838|XP_015050284.1|DYAK	vers|NP_648545.1|DMEL
OG0008968	LOC6526424|XP_002087543.1|DYAK	CG31928|NP_722705.1|DMEL
OG0008969	LOC6526420|XP_002087539.1|DYAK	CG31659|NP_722702.1|DMEL
OG0008970	LOC6526419|XP_002087538.1|DYAK	CG5565|NP_608598.1|DMEL
OG0008971	LOC6532750|XP_002093492.1|DYAK	eIF4E3|NP_648194.1|DMEL
OG0008972	LOC6533239|XP_002093965.1|DYAK	CG14820|NP_648060.1|DMEL
OG0008973	LOC6534468|XP_002095145.1|DYAK	Best4|NP_001097609.1|DMEL
OG0008974	LOC6539830|XP_002086713.1|DYAK	Jon99Ci|NP_524555.1|DMEL
OG0008975	LOC6528761|XP_002089796.1|DYAK	CG33758|NP_001027397.1|DMEL
OG0008975	LOC6528762|XP_002089797.1|DYAK	CG33757|NP_001027398.1|DMEL
OG0008976	LOC6534991|XP_002095661.1|DYAK	Acp76A|NP_524153.1|DMEL
OG0008976	LOC6534978|XP_002095648.2|DYAK	Spn75F|NP_001036614.1|DMEL
OG0008977	LOC6527467|XP_002088558.1|DYAK	CG16815|NP_609622.2|DMEL
OG0008978	LOC6526199|XP_002102008.1|DYAK	Tsp42A|NP_523623.1|DMEL
OG0008979	LOC6527528|XP_002088618.1|DYAK	CG16852|NP_609661.3|DMEL
OG0008980	LOC6530548|XP_015052816.1|DYAK	CG43742|NP_001261130.1|DMEL
OG0008980	LOC6531524|XP_002092323.2|DYAK	CG33465|NP_001033950.2|DMEL
OG0008983	LOC6531951|XP_002092737.1|DYAK	Pask|NP_611864.1|DMEL
OG0008985	LOC6539473|XP_002086363.2|DYAK	Cpr72Ec|NP_648884.1|DMEL
OG0008986	LOC6537608|XP_002098154.1|DYAK	CG10286|NP_649649.1|DMEL
OG0008987	LOC6527588|XP_002088676.1|DYAK	CG14036|NP_608903.1|DMEL
OG0008988	LOC6536731|XP_002097303.1|DYAK	CG9925|NP_650324.1|DMEL
OG0008989	LOC6524364|XP_039229152.1|DYAK	dwg|NP_477338.3|DMEL
OG0008993	LOC6533695|XP_002094400.1|DYAK	CG6175|NP_001261708.1|DMEL
OG0008994	LOC6527677|XP_002088763.1|DYAK	CG8292|NP_609198.1|DMEL
OG0008995	LOC6532016|XP_002092795.1|DYAK	Ir60a|NP_611901.1|DMEL
OG0008996	LOC6524866|XP_002100706.1|DYAK	CG12379|NP_573061.2|DMEL
OG0008997	LOC6523811|XP_002099686.1|DYAK	CG4293|NP_569847.1|DMEL
OG0008999	LOC6525875|XP_002101695.1|DYAK	tgy|NP_573349.4|DMEL
OG0009000	LOC6524162|XP_039226078.1|DYAK	CG15930|NP_572214.2|DMEL
OG0009001	LOC6529666|XP_002090659.2|DYAK	CG17343|NP_609940.1|DMEL
OG0009002	LOC26535723|XP_015047256.1|DYAK	CG42359|NP_732404.2|DMEL
OG0009003	LOC6533944|XP_002094644.1|DYAK	CG14118|NP_648612.1|DMEL
OG0009004	LOC6529305|XP_002090310.1|DYAK	CG13223|NP_610656.1|DMEL
OG0009005	LOC6527451|XP_002088543.1|DYAK	Rsph1|NP_609609.1|DMEL
OG0009006	LOC6535804|XP_002096427.1|DYAK	CG5180|NP_001138087.1|DMEL
OG0009007	LOC6532631|XP_039230029.1|DYAK	CG13314|NP_648275.1|DMEL
OG0009008	LOC6535739|XP_002096362.1|DYAK	ninaE|NP_524407.1|DMEL
OG0009009	LOC6532392|XP_002093143.2|DYAK	CG12003|NP_647625.2|DMEL
OG0009010	LOC6532730|XP_002093472.1|DYAK	CG7182|NP_648212.1|DMEL
OG0009011	LOC6532919|XP_002093655.1|DYAK	Teh4|NP_647866.2|DMEL
OG0009012	LOC6530618|XP_002091531.1|DYAK	TAF1C-like|NP_611585.1|DMEL
OG0009013	LOC6524059|XP_002099928.1|DYAK	CG14442|NP_572342.1|DMEL
OG0009014	LOC6534454|XP_002095131.2|DYAK	aos|NP_524107.2|DMEL
OG0009015	LOC6533314|XP_002094040.2|DYAK	CG8563|NP_648116.2|DMEL
OG0009016	LOC6533379|XP_039230369.1|DYAK	CG8042|NP_648165.1|DMEL
OG0009017	LOC6526621|XP_002087729.1|DYAK	daw|NP_523461.1|DMEL
OG0009018	LOC6523717|XP_002099592.1|DYAK	Syt7|NP_726557.3|DMEL
OG0009019	LOC6523712|XP_039233015.1|DYAK	CG1674|NP_001245414.1|DMEL
OG0009020	LOC6537185|XP_015048193.1|DYAK	CG34404|NP_650457.2|DMEL
OG0009021	LOC6535308|XP_002095964.2|DYAK	CG9775|NP_649482.2|DMEL
OG0009022	LOC6536877|XP_015047979.1|DYAK	beat-Va|NP_001189214.1|DMEL
OG0009023	LOC6538287|XP_002098814.1|DYAK	CG5984|NP_651548.1|DMEL
OG0009024	LOC6538670|XP_002099190.1|DYAK	AstA|NP_524489.2|DMEL
OG0009025	LOC6536811|XP_002097381.2|DYAK	DNAlig3|NP_650187.2|DMEL
OG0009026	LOC6538744|XP_039231578.1|DYAK	CG34290|NP_001097899.2|DMEL
OG0009027	LOC26536006|XP_039227874.1|DYAK	CG15071|NP_611360.1|DMEL
OG0009028	LOC6532562|XP_002093307.1|DYAK	CG3448|NP_648316.1|DMEL
OG0009029	LOC6528080|XP_015054476.1|DYAK	Tsp26A|NP_001097093.1|DMEL
OG0009030	LOC6526386|XP_002087505.1|DYAK	CG4577|NP_001259855.1|DMEL
OG0009031	LOC6539873|XP_002086757.1|DYAK	CG1227|NP_649712.1|DMEL
OG0009032	LOC6539874|XP_002086756.1|DYAK	CG10053|NP_649711.1|DMEL
OG0009033	LOC6527445|XP_002088537.3|DYAK	DnaJ-H|NP_001260431.1|DMEL
OG0009034	LOC6528994|XP_002090026.1|DYAK	kek3|NP_523575.1|DMEL
OG0009035	LOC6527904|XP_002088976.1|DYAK	CG13123|NP_609315.1|DMEL
OG0009036	LOC6528804|XP_002089836.1|DYAK	CG1688|NP_610516.1|DMEL
OG0009037	LOC6526709|XP_002087812.1|DYAK	E23|NP_995622.1|DMEL
OG0009038	LOC6538197|XP_002098725.1|DYAK	CG42487|NP_001163752.1|DMEL
OG0009039	LOC6537109|XP_002097670.1|DYAK	CG4287|NP_650514.1|DMEL
OG0009040	LOC6530426|XP_039227927.1|DYAK	CG12866|NP_001286425.1|DMEL
OG0009041	LOC6535646|XP_002096274.2|DYAK	CG6040|NP_650781.2|DMEL
OG0009042	LOC6527626|XP_002088714.1|DYAK	hoe2|NP_608878.1|DMEL
OG0009043	LOC6529742|XP_002090732.1|DYAK	msb1l|NP_609991.1|DMEL
OG0009044	LOC6527591|XP_002088679.1|DYAK	CG9121|NP_608901.1|DMEL
OG0009045	LOC6537620|XP_039231484.1|DYAK	CG15186|NP_001246950.1|DMEL
OG0009046	LOC6535123|XP_015051033.2|DYAK	CG14562|NP_649372.1|DMEL
OG0009047	LOC6528357|XP_015053925.1|DYAK	CG17002|NP_610253.1|DMEL
OG0009048	LOC6527513|XP_002088603.1|DYAK	Hacd2|NP_609655.2|DMEL
OG0009049	LOC6537098|XP_002097659.1|DYAK	CG10407|NP_001303466.1|DMEL
OG0009050	LOC6527567|XP_002088657.1|DYAK	CG7968|NP_609684.1|DMEL
OG0009051	LOC6530831|XP_002091714.1|DYAK	plu|NP_476683.1|DMEL
OG0009052	LOC6535993|XP_015047503.1|DYAK	CG2846|NP_649749.2|DMEL
OG0009053	LOC6538733|XP_015048992.1|DYAK	CG5746|NP_001138106.1|DMEL
OG0009054	LOC6536744|XP_015047931.1|DYAK	Tk|NP_001262493.1|DMEL
OG0009055	LOC6529674|XP_002090667.1|DYAK	CG10561|NP_476608.1|DMEL
OG0009056	LOC6527002|XP_002088098.3|DYAK	Atac1|NP_609088.1|DMEL
OG0009057	LOC6532209|XP_002092983.1|DYAK	wac|NP_612020.2|DMEL
OG0009058	LOC6523768|XP_002099643.3|DYAK	CG32017|NP_726650.2|DMEL
OG0009059	LOC6534320|XP_002095000.1|DYAK	Oatp74D|NP_648989.1|DMEL
OG0009060	LOC6536382|XP_002096964.1|DYAK	CG16789|NP_649910.3|DMEL
OG0009061	LOC6531451|XP_002092254.1|DYAK	CG15706|NP_611099.2|DMEL
OG0009062	LOC6531421|XP_002092224.1|DYAK	CG4282|NP_611118.3|DMEL
OG0009063	LOC6529581|XP_002090575.2|DYAK	grnd|NP_609880.2|DMEL
OG0009064	LOC6530468|XP_002091384.1|DYAK	Lap1|NP_611007.1|DMEL
OG0009065	LOC6537881|XP_002098422.2|DYAK	CG4393|NP_651143.2|DMEL
OG0009066	LOC6532513|XP_002093259.1|DYAK	CG18178|NP_648350.1|DMEL
OG0009067	LOC6535142|XP_015051041.1|DYAK	Srpk79D|NP_001246881.1|DMEL
OG0009068	LOC6528450|XP_002089496.1|DYAK	CG1360|NP_610300.1|DMEL
OG0009069	LOC6527348|XP_039226849.1|DYAK	firl|NP_001033900.2|DMEL
OG0009070	LOC6528812|XP_015054254.1|DYAK	hebe|NP_001097248.1|DMEL
OG0009071	LOC6538498|XP_015048890.1|DYAK	ymp|NP_001287531.1|DMEL
OG0009072	LOC6536008|XP_002096623.2|DYAK	CG18268|NP_649739.1|DMEL
OG0009073	LOC6535748|XP_002096371.2|DYAK	CG4462|NP_650849.1|DMEL
OG0009074	LOC6537427|XP_002097983.1|DYAK	CG6791|NP_650090.1|DMEL
OG0009075	LOC6535333|XP_002095989.1|DYAK	CG14657|NP_649501.1|DMEL
OG0009076	LOC6536283|XP_002096869.2|DYAK	CG9837|NP_649838.5|DMEL
OG0009077	LOC6535312|XP_002095968.2|DYAK	rpk|NP_001246909.1|DMEL
OG0009078	LOC6536618|XP_002097190.1|DYAK	CG17721|NP_001247041.1|DMEL
OG0009079	LOC6538689|XP_039232038.1|DYAK	mld|NP_001247289.1|DMEL
OG0009080	LOC6537116|XP_002097677.1|DYAK	EndoU|NP_650508.1|DMEL
OG0009081	LOC6538433|XP_002098957.1|DYAK	E_spl_malpha-BFM|NP_524506.1|DMEL
OG0009082	LOC6537075|XP_002097636.2|DYAK	CG31287|NP_732119.1|DMEL
OG0009083	LOC6525396|XP_039229367.1|DYAK	dec-1|NP_511072.2|DMEL
OG0009084	LOC6536546|XP_015047817.1|DYAK	Cap-H2|NP_650014.2|DMEL
OG0009085	LOC6536591|XP_002097167.1|DYAK	CG4757|NP_650043.1|DMEL
OG0009086	LOC6535285|XP_002095941.2|DYAK	CG34112|NP_001246902.1|DMEL
OG0009087	LOC6538212|XP_002098739.1|DYAK	CG33213|NP_788749.1|DMEL
OG0009088	LOC6538896|XP_002099400.1|DYAK	PH4alphaSG2|NP_651801.1|DMEL
OG0009089	LOC6523758|XP_002099633.2|DYAK	CG11076|NP_726630.2|DMEL
OG0009090	LOC6537987|XP_002098522.1|DYAK	CG15514|NP_651739.1|DMEL
OG0009091	LOC6535261|XP_002095917.1|DYAK	TwdlG|NP_649444.1|DMEL
OG0009092	LOC6535951|XP_002096567.2|DYAK	lbl|NP_001262805.1|DMEL
OG0009093	LOC6536930|XP_002097499.1|DYAK	Su_var_3-7|NP_524342.3|DMEL
OG0009094	LOC6538034|XP_002098569.2|DYAK	ppk30|NP_651706.1|DMEL
OG0009095	LOC6538037|XP_015048615.1|DYAK	ppk21|NP_651704.2|DMEL
OG0009096	LOC6538356|XP_002098880.1|DYAK	CG6403|NP_651501.2|DMEL
OG0009097	LOC6538355|XP_002098879.1|DYAK	CG14247|NP_651502.2|DMEL
OG0009098	LOC6538346|XP_002098871.2|DYAK	Rb97D|NP_524520.1|DMEL
OG0009099	LOC6537961|XP_002098498.1|DYAK	CG11504|NP_651758.1|DMEL
OG0009100	LOC6529001|XP_002090033.1|DYAK	sna|NP_476732.1|DMEL
OG0009101	LOC6526412|XP_002087531.1|DYAK	a5|NP_476998.1|DMEL
OG0009102	LOC6526780|XP_002087883.1|DYAK	TTLL4B|NP_722946.1|DMEL
OG0009103	LOC6526761|XP_002087864.1|DYAK	CG2816|NP_608803.2|DMEL
OG0009104	LOC6526760|XP_002087863.1|DYAK	CG10031|NP_608802.2|DMEL
OG0009105	LOC6527436|XP_002088528.1|DYAK	A16|NP_609598.1|DMEL
OG0009106	LOC6526484|XP_002087601.2|DYAK	CG33543|NP_001014458.3|DMEL
OG0009107	LOC6526952|XP_002088048.1|DYAK	CG5177|NP_609114.1|DMEL
OG0009108	LOC6537148|XP_002097709.1|DYAK	CG5404|NP_650482.1|DMEL
OG0009109	LOC6527368|XP_002088460.1|DYAK	atilla|NP_609558.3|DMEL
OG0009110	LOC6526292|XP_002087414.1|DYAK	CG11911|NP_608518.1|DMEL
OG0009111	LOC6532969|XP_002093704.2|DYAK	CG15021|NP_647902.1|DMEL
OG0009112	LOC6526314|XP_002087436.1|DYAK	cbt|NP_722636.1|DMEL
OG0009113	LOC6527161|XP_002088255.1|DYAK	CG31871|NP_723607.1|DMEL
OG0009114	LOC6526277|XP_002087399.1|DYAK	mbm|NP_608511.1|DMEL
OG0009115	LOC6528067|XP_002089134.1|DYAK	CG34179|NP_001285654.1|DMEL
OG0009116	LOC6526628|XP_002087736.1|DYAK	CG3119|NP_608717.2|DMEL
OG0009117	LOC6528121|XP_039226924.1|DYAK	CG11149|NP_723110.1|DMEL
OG0009118	LOC6523788|XP_039230005.1|DYAK	Or1a|NP_525029.2|DMEL
OG0009119	LOC6528195|XP_002089258.1|DYAK	NimC2|NP_788047.1|DMEL
OG0009120	LOC6532539|XP_002093285.3|DYAK	Ir67a|NP_648329.3|DMEL
OG0009121	LOC6531012|XP_002091849.1|DYAK	CG18190|NP_611384.2|DMEL
OG0009122	LOC6531840|XP_002092627.1|DYAK	CG3906|NP_611802.1|DMEL
OG0009123	LOC6530759|XP_002091649.1|DYAK	CG13437|NP_611507.1|DMEL
OG0009124	LOC6528228|XP_002089290.1|DYAK	ppk|NP_477232.1|DMEL
OG0009125	LOC6528367|XP_002089416.1|DYAK	Tsp42Ei|NP_523635.2|DMEL
OG0009126	LOC6531159|XP_002091988.1|DYAK	CG10911|NP_611286.1|DMEL
OG0009127	LOC6532076|XP_002092853.1|DYAK	CG4681|NP_611937.2|DMEL
OG0009128	LOC6528406|XP_002089452.1|DYAK	CG12164|NP_610268.2|DMEL
OG0009129	LOC6528612|XP_002089655.1|DYAK	CG14752|NP_610393.1|DMEL
OG0009130	LOC6528497|XP_039227130.1|DYAK	MFS12|NP_610332.3|DMEL
OG0009131	LOC6528493|XP_015054343.1|DYAK	CG12159|NP_610330.1|DMEL
OG0009132	LOC6532135|XP_002092911.1|DYAK	Ance-5|NP_573392.2|DMEL
OG0009133	LOC6529969|XP_002090915.1|DYAK	CG17047|NP_610865.1|DMEL
OG0009134	LOC6531529|XP_002092328.1|DYAK	CG30080|NP_725491.1|DMEL
OG0009135	LOC6528692|XP_002089734.2|DYAK	CG13742|NP_001260813.1|DMEL
OG0009136	LOC6530216|XP_002091154.1|DYAK	reb|NP_610713.2|DMEL
OG0009137	LOC6530123|XP_002091069.3|DYAK	Cpr49Ac|NP_725150.2|DMEL
OG0009138	LOC6530125|XP_002091071.1|DYAK	CG13155|NP_610770.1|DMEL
OG0009139	LOC6532081|XP_002092858.1|DYAK	CG3548|NP_611941.1|DMEL
OG0009140	LOC6529302|XP_002090307.1|DYAK	Cpr47Ee|NP_610659.1|DMEL
OG0009141	LOC6528372|XP_002089421.1|DYAK	lbm|NP_523639.1|DMEL
OG0009142	LOC6528390|XP_002089437.1|DYAK	Spn43Ad|NP_610261.1|DMEL
OG0009143	LOC6531300|XP_015051233.1|DYAK	CG34445|NP_001097420.1|DMEL
OG0009144	LOC26535085|XP_039229240.1|DYAK	CG43325|NP_611699.1|DMEL
OG0009145	LOC6530530|XP_002091445.1|DYAK	CG13501|NP_611631.1|DMEL
OG0009146	LOC6529907|XP_002090864.1|DYAK	CG6329|NP_610904.1|DMEL
OG0009147	LOC26535316|XP_015051291.1|DYAK	CG34458|NP_001097340.1|DMEL
OG0009148	LOC6528616|XP_002089659.1|DYAK	rgr|NP_001163089.2|DMEL
OG0009149	LOC6530924|XP_039228970.1|DYAK	Ir56b|NP_611430.1|DMEL
OG0009150	LOC6529937|XP_002090892.1|DYAK	CG13330|NP_610880.1|DMEL
OG0009151	LOC6529279|XP_002090284.1|DYAK	lambdaTry|NP_610673.1|DMEL
OG0009152	LOC6528781|XP_002089815.3|DYAK	Map60|NP_476952.1|DMEL
OG0009153	LOC6531961|XP_002092747.1|DYAK	CG3163|NP_611872.1|DMEL
OG0009154	LOC6538218|XP_002098745.2|DYAK	CG12426|NP_651591.2|DMEL
OG0009155	LOC6528658|XP_002089700.1|DYAK	CG8252|NP_610420.1|DMEL
OG0009156	LOC6527841|XP_002088913.1|DYAK	CG17005|NP_609280.2|DMEL
OG0009157	LOC6529700|XP_002090693.1|DYAK	CG31798|NP_724182.1|DMEL
OG0009158	LOC6532181|XP_002092955.1|DYAK	Dic61B|NP_728477.1|DMEL
OG0009159	LOC6524828|XP_039233613.1|DYAK	CG15642|NP_573028.1|DMEL
OG0009160	LOC6526409|XP_002087528.2|DYAK	CG42329|NP_608590.2|DMEL
OG0009161	LOC6523833|XP_002099708.1|DYAK	CG5273|NP_569857.1|DMEL
OG0009162	LOC6534345|XP_002095025.1|DYAK	Mip|NP_648971.1|DMEL
OG0009163	LOC6533552|XP_002094262.2|DYAK	CG34382|NP_001097565.1|DMEL
OG0009164	LOC6532453|XP_015049362.1|DYAK	CG42676|NP_995960.2|DMEL
OG0009165	LOC6533141|XP_039229865.1|DYAK	CG6462|NP_648011.1|DMEL
OG0009166	LOC6533842|XP_039230162.1|DYAK	Ir68b|NP_648548.1|DMEL
OG0009167	LOC6534660|XP_002095335.2|DYAK	CG32436|NP_730622.1|DMEL
OG0009168	LOC6534661|XP_002095336.1|DYAK	ebd2|NP_649307.1|DMEL
OG0009169	LOC6532556|XP_039230661.1|DYAK	CG44838|NP_001287006.1|DMEL
OG0009170	LOC6539513|XP_002086401.2|DYAK	l_3_72Dr|NP_730120.1|DMEL
OG0009171	LOC6534369|XP_002095047.2|DYAK	Ilp8|NP_648949.2|DMEL
OG0009172	LOC6533783|XP_002094485.2|DYAK	CG42255|NP_729748.3|DMEL
OG0009173	LOC6533493|XP_002094204.1|DYAK	CG12182|NP_647731.2|DMEL
OG0009174	LOC6524322|XP_015045611.1|DYAK	CG12535|NP_726860.1|DMEL
OG0009175	LOC6527768|XP_002088844.1|DYAK	Glt|NP_477504.1|DMEL
OG0009176	LOC6534075|XP_002094761.1|DYAK	CG13484|NP_648690.1|DMEL
OG0009178	LOC6534540|XP_002095217.1|DYAK	comm|NP_524095.1|DMEL
OG0009179	LOC6535203|XP_002095862.1|DYAK	CG11131|NP_649429.1|DMEL
OG0009180	LOC6534090|XP_002094776.1|DYAK	CG7924|NP_648698.1|DMEL
OG0009181	LOC6534805|XP_015050842.1|DYAK	CG5665|NP_001246844.1|DMEL
OG0009182	LOC6534177|XP_002094861.2|DYAK	CG12316|NP_648752.1|DMEL
OG0009183	LOC6534010|XP_002094699.2|DYAK	CG33263|NP_996072.1|DMEL
OG0009184	LOC26536144|XP_039230412.1|DYAK	CG33772|NP_001027146.4|DMEL
OG0009185	LOC6539345|XP_015045190.2|DYAK	CG11248|NP_649348.1|DMEL
OG0009186	LOC6534752|XP_015050814.2|DYAK	cmpy|NP_001097652.1|DMEL
OG0009187	LOC6536668|XP_002097240.1|DYAK	CG3995|NP_650591.1|DMEL
OG0009188	LOC6531196|XP_002092024.1|DYAK	CG14488|NP_611266.2|DMEL
OG0009189	LOC6539319|XP_002086212.1|DYAK	Gagr|NP_648891.1|DMEL
OG0009190	LOC6533523|XP_002094233.1|DYAK	CG32302|NP_728732.1|DMEL
OG0009191	LOC6528896|XP_002089928.1|DYAK	Obp46a|NP_610574.1|DMEL
OG0009192	LOC6525925|XP_002101745.1|DYAK	CG34026|NP_001285057.1|DMEL
OG0009193	LOC26536395|XP_015054732.1|DYAK	CG15286|NP_609706.2|DMEL
OG0009194	LOC6528457|XP_002089503.1|DYAK	CG1339|NP_610307.2|DMEL
OG0009195	LOC6533593|XP_002094301.1|DYAK	CG32061|NP_729611.1|DMEL
OG0009196	LOC6533580|XP_002094290.1|DYAK	can|NP_524827.1|DMEL
OG0009197	LOC6534716|XP_015050795.2|DYAK	CG10588|NP_649271.1|DMEL
OG0009198	LOC6534539|XP_002095216.3|DYAK	CG42570|NP_001163449.1|DMEL
OG0009199	LOC6534208|XP_002094890.1|DYAK	CG32199|NP_730347.1|DMEL
OG0009200	LOC6528886|XP_002089918.1|DYAK	CG12914|NP_610566.1|DMEL
OG0009201	LOC120321121|XP_039228702.1|DYAK	BomT2|NP_652367.1|DMEL
OG0009202	LOC6532040|XP_002092817.2|DYAK	CG15873|NP_611910.2|DMEL
OG0009203	LOC6529049|XP_015054194.1|DYAK	eIF3f2|NP_610210.2|DMEL
OG0009204	LOC6530801|XP_002091684.1|DYAK	GNBP-like3|NP_611483.1|DMEL
OG0009205	LOC6530796|XP_002091679.1|DYAK	CG13427|NP_611486.1|DMEL
OG0009206	LOC6530405|XP_002091331.3|DYAK	CG12868|NP_610971.2|DMEL
OG0009207	LOC6537147|XP_002097708.1|DYAK	CG31294|NP_732055.1|DMEL
OG0009209	LOC6536596|XP_002097172.2|DYAK	Ugt304A1|NP_652619.1|DMEL
OG0009210	LOC6531104|XP_002091938.1|DYAK	BomBc1|NP_611318.2|DMEL
OG0009211	LOC6529245|XP_015052258.1|DYAK	del|NP_610091.2|DMEL
OG0009212	LOC6524771|XP_002100615.1|DYAK	CG9030|NP_727815.2|DMEL
OG0009212	LOC6524799|XP_039232880.1|DYAK, LOC6524793|XP_002100637.1|DYAK	CG43075|NP_001245677.1|DMEL, CG32588|NP_727833.1|DMEL, CG33252|NP_996494.1|DMEL
OG0009214	LOC6533449|XP_002094160.1|DYAK	CG32487|NP_728791.1|DMEL
OG0009215	LOC6531535|XP_002092334.1|DYAK	CG30087|NP_725489.2|DMEL
OG0009215	LOC6531536|XP_015051392.1|DYAK	CG30088|NP_725488.3|DMEL
OG0009219	LOC6538984|XP_002099486.2|DYAK	CG15563|NP_651854.2|DMEL
OG0009220	LOC26534478|XP_015046395.1|DYAK	mei-217|NP_001027069.3|DMEL
OG0009221	LOC6528041|XP_002089108.1|DYAK	LSm-4|NP_001260345.1|DMEL
OG0009222	LOC6524895|XP_002100735.1|DYAK	UBL3|NP_573083.2|DMEL
OG0009225	LOC6523928|XP_002099801.1|DYAK	rush|NP_569923.2|DMEL
OG0009226	LOC120320460|XP_039226109.1|DYAK	CG46311|NP_001334677.1|DMEL
OG0009228	LOC6525342|XP_002101178.1|DYAK	CG18262|NP_572453.1|DMEL
OG0009229	LOC6535896|XP_039232237.1|DYAK	Obp93a|NP_650945.1|DMEL
OG0009231	LOC6524863|XP_002100703.1|DYAK	CG15601|NP_573058.1|DMEL
OG0009232	LOC6524216|XP_039232502.1|DYAK	CG15473|NP_572179.1|DMEL
OG0009235	ND5|NP_006909.1|DYAK	ND5|YP_009047273.1|DMEL
OG0009236	LOC6534437|XP_002095114.3|DYAK	CG32163|NP_730181.1|DMEL
OG0009237	LOC6528016|XP_002089083.2|DYAK	Schip1|NP_001334735.1|DMEL
OG0009238	LOC6533789|XP_002094490.2|DYAK	CG32095|NP_729755.1|DMEL
OG0009239	LOC6534625|XP_002095300.1|DYAK	COX8|NP_649328.1|DMEL
OG0009241	LOC6526639|XP_002087747.1|DYAK	CG8813|NP_608727.1|DMEL
OG0009243	LOC120320829|XP_039227572.1|DYAK	CG46319|NP_001334715.1|DMEL
OG0009245	LOC6535518|XP_002096147.1|DYAK	CG14313|NP_650687.1|DMEL
OG0009247	LOC6536693|XP_002097265.1|DYAK	Glut3|NP_536732.1|DMEL
OG0009248	LOC6524652|XP_002100509.1|DYAK	CG11151|NP_572917.1|DMEL
OG0009249	LOC6527169|XP_002088263.1|DYAK	Lip1|NP_523540.1|DMEL
OG0009251	LOC6539106|XP_002086008.1|DYAK	CG17163|NP_001015255.1|DMEL
OG0009252	LOC6523861|XP_002099734.3|DYAK	CG32815|NP_726709.2|DMEL
OG0009253	LOC6525219|XP_002101057.1|DYAK	CG12118|NP_572537.1|DMEL
OG0009254	LOC6523790|XP_002099665.1|DYAK	CG3777|NP_569839.2|DMEL
OG0009255	LOC6524486|XP_002100343.1|DYAK	Coa8|NP_569956.1|DMEL
