Orthogroup	DYAK.longest_only	DBUS.longest_only
OG0010084	LOC6534126|XP_039229884.1|DYAK	LOC108600427|XP_017843484.2|DBUS
OG0010086	LOC6534104|XP_002094790.1|DYAK	LOC108600907|XP_017844225.1|DBUS
OG0010087	LOC6534045|XP_002094731.1|DYAK	LOC108600230|XP_017843147.2|DBUS
OG0010088	LOC6539351|XP_002086244.2|DYAK	LOC108599410|XP_017841709.1|DBUS
OG0010089	LOC6533721|XP_039230556.1|DYAK	LOC108600188|XP_017843084.1|DBUS
OG0010090	LOC6523743|XP_002099618.1|DYAK	LOC108607418|XP_017853702.1|DBUS
OG0010091	LOC6530422|XP_002091338.1|DYAK	LOC108601844|XP_017845280.1|DBUS
OG0010092	LOC120322286|XP_039233277.1|DYAK	LOC108604225|XP_017849079.1|DBUS
OG0010093	LOC6531297|XP_039229238.1|DYAK	LOC108597575|XP_017839676.1|DBUS
OG0010094	LOC6537807|XP_002098348.1|DYAK	LOC108602909|XP_017846710.1|DBUS
OG0010095	LOC26536240|XP_015049021.1|DYAK	LOC108603664|XP_017848145.1|DBUS
OG0010096	LOC6523999|XP_002099871.1|DYAK	LOC108605613|XP_017850883.1|DBUS
OG0010097	LOC6540556|XP_039226584.1|DYAK	LOC108606148|XP_017851490.1|DBUS
OG0010098	LOC6528088|XP_002089155.1|DYAK	LOC108599864|XP_033150732.1|DBUS
OG0010100	LOC6533075|XP_002093807.2|DYAK	LOC108600357|XP_017843372.2|DBUS
OG0010101	LOC6535115|XP_002095778.1|DYAK	LOC108598847|XP_017841092.1|DBUS
OG0010102	LOC6539358|XP_002086251.2|DYAK	LOC108600952|XP_017844289.2|DBUS
OG0010103	LOC6539350|XP_002086243.1|DYAK	LOC117134801|XP_033149618.1|DBUS
OG0010104	LOC6532565|XP_002093310.2|DYAK	LOC108599191|XP_017841476.1|DBUS
OG0010105	LOC6527724|XP_002088807.1|DYAK	LOC108600574|XP_017843732.2|DBUS
OG0010106	LOC6530149|XP_002091091.1|DYAK	LOC108595145|XP_017835800.1|DBUS
OG0010108	LOC6531153|XP_039227960.1|DYAK	LOC108594878|XP_017835504.1|DBUS
OG0010110	LOC6533156|XP_002093882.1|DYAK	LOC108598040|XP_017840143.1|DBUS
OG0010111	LOC6538121|XP_002098656.3|DYAK	LOC108603240|XP_017847356.1|DBUS
OG0010112	LOC6536936|XP_002097505.1|DYAK	LOC108602732|XP_017846372.1|DBUS
OG0010113	LOC6525506|XP_002101341.1|DYAK	LOC108606403|XP_017851977.1|DBUS
OG0010114	LOC6524180|XP_002100043.3|DYAK	LOC108606027|XP_017851343.1|DBUS
OG0010115	LOC6524174|XP_002100037.1|DYAK	LOC108605657|XP_017850933.1|DBUS
OG0010117	LOC6526082|XP_002101899.1|DYAK	LOC117134952|XP_033150466.1|DBUS
OG0010118	LOC6524294|XP_015045592.1|DYAK	LOC108606501|XP_017852158.1|DBUS
OG0010119	LOC26534724|XP_039228152.1|DYAK	LOC108604994|XP_017850050.1|DBUS
OG0010120	LOC6525228|XP_002101066.1|DYAK	LOC108605683|XP_017850964.1|DBUS
OG0010121	LOC6525761|XP_039233275.1|DYAK	LOC108605358|XP_017850515.1|DBUS
OG0010122	LOC6524660|XP_002100517.1|DYAK	LOC108606792|XP_017852740.1|DBUS
OG0010123	LOC6524700|XP_002100544.2|DYAK	LOC108605954|XP_017851263.1|DBUS
OG0010125	LOC6525949|XP_002101769.2|DYAK	LOC108605508|XP_017850745.1|DBUS
OG0010126	LOC6528254|XP_039227434.1|DYAK	LOC108595220|XP_017835112.2|DBUS
OG0010128	LOC6527877|XP_002088949.3|DYAK	LOC108600578|XP_017843740.1|DBUS
OG0010129	LOC6527488|XP_002088578.1|DYAK	LOC108594506|XP_017835193.2|DBUS
OG0010130	LOC6527816|XP_002088889.1|DYAK	LOC108608274|XP_017855070.1|DBUS
OG0010131	LOC6528223|XP_002089285.2|DYAK	LOC108607571|XP_017853951.1|DBUS
OG0010132	LOC6529716|XP_002090709.1|DYAK	LOC108608320|XP_017855143.2|DBUS
OG0010133	LOC6529715|XP_002090708.2|DYAK	LOC108607678|XP_017854124.2|DBUS
OG0010134	LOC6527890|XP_002088962.1|DYAK	LOC108607519|XP_017853878.1|DBUS
OG0010135	LOC6528130|XP_002089197.1|DYAK	LOC108599408|XP_017841710.1|DBUS
OG0010136	LOC6528132|XP_002089199.1|DYAK	LOC108601038|XP_017844413.1|DBUS
OG0010137	LOC6527115|XP_002088208.1|DYAK	LOC108600934|XP_017844302.1|DBUS
OG0010138	LOC26536042|XP_015052951.2|DYAK	LOC108607684|XP_017854134.1|DBUS
OG0010139	LOC6529858|XP_002090822.1|DYAK	LOC108608311|XP_017855127.2|DBUS
OG0010140	LOC6526545|XP_002087655.3|DYAK	LOC108606273|XP_017851743.1|DBUS
OG0010141	LOC6527205|XP_002088299.1|DYAK	LOC108603720|XP_017848252.1|DBUS
OG0010142	LOC6526422|XP_039227060.1|DYAK	LOC108603446|XP_017847769.1|DBUS
OG0010143	LOC6527296|XP_039227616.1|DYAK	LOC108600514|XP_017843647.2|DBUS
OG0010144	LOC6529452|XP_002090454.2|DYAK	LOC108603918|XP_017848601.1|DBUS
OG0010145	LOC6528139|XP_039226341.1|DYAK	LOC108596185|XP_017837192.1|DBUS
OG0010146	LOC6529235|XP_002090241.2|DYAK	LOC108608246|XP_017855022.2|DBUS
OG0010147	LOC6526788|XP_002087891.1|DYAK	LOC108604093|XP_017848867.1|DBUS
OG0010148	LOC6529412|XP_039229351.1|DYAK	LOC108608036|XP_017854704.2|DBUS
OG0010149	LOC6526463|XP_002087582.2|DYAK	LOC108604612|XP_017849644.1|DBUS
OG0010150	LOC6529567|XP_002090564.1|DYAK	LOC108603687|XP_017848202.2|DBUS
OG0010151	LOC26534937|XP_015052853.1|DYAK, LOC120321056|XP_039228277.1|DYAK	LOC108605638|XP_017850913.1|DBUS
OG0010152	LOC6527386|XP_002088478.1|DYAK	LOC108608053|XP_017854724.2|DBUS
OG0010153	LOC6529002|XP_002090034.1|DYAK	LOC108600058|XP_017842896.1|DBUS
OG0010154	LOC6529013|XP_002090045.2|DYAK	LOC108598861|XP_017841111.2|DBUS
OG0010155	LOC6529816|XP_002090798.1|DYAK	LOC108604484|XP_017849467.1|DBUS
OG0010156	LOC6532624|XP_002093368.1|DYAK	LOC108599190|XP_017841475.1|DBUS
OG0010157	LOC6533600|XP_002094308.1|DYAK	LOC108599089|XP_017841366.1|DBUS
OG0010158	LOC6533573|XP_002094283.1|DYAK	LOC108600130|XP_017843009.1|DBUS
OG0010159	LOC6533006|XP_002093741.1|DYAK	LOC108601174|XP_017844596.1|DBUS
OG0010160	LOC6532794|XP_002093532.2|DYAK	LOC108601170|XP_017844592.1|DBUS
OG0010161	LOC6535059|XP_002095723.1|DYAK	LOC108599118|XP_033149311.1|DBUS, LOC108599786|XP_033149368.1|DBUS
OG0010163	LOC6539774|XP_002086660.3|DYAK	LOC108599033|XP_017841303.2|DBUS
OG0010164	LOC6533660|XP_002094366.1|DYAK	LOC108600721|XP_017843948.1|DBUS
OG0010165	LOC6533188|XP_002093914.1|DYAK	LOC108599421|XP_017841723.1|DBUS
OG0010166	LOC6532529|XP_002093275.2|DYAK	LOC108599241|XP_017841527.2|DBUS
OG0010167	LOC6532543|XP_002093289.1|DYAK	LOC108598117|XP_017840223.1|DBUS
OG0010169	LOC6533745|XP_039230619.1|DYAK	LOC108600755|XP_033150648.1|DBUS
OG0010170	LOC6534223|XP_002094905.1|DYAK	LOC108599227|XP_017841512.2|DBUS
OG0010171	LOC6534224|XP_002094906.1|DYAK	LOC108599006|XP_017841271.1|DBUS
OG0010172	LOC6539567|XP_002086458.1|DYAK	LOC108599315|XP_017841607.1|DBUS
OG0010173	LOC6530050|XP_002090996.1|DYAK	LOC108597765|XP_017839966.1|DBUS
OG0010174	LOC6530569|XP_002091482.1|DYAK	LOC108596399|XP_017837571.1|DBUS
OG0010175	LOC6530546|XP_002091461.1|DYAK	LOC108595825|XP_017836604.1|DBUS
OG0010176	LOC6530542|XP_002091457.1|DYAK	LOC117134702|XP_033149098.1|DBUS
OG0010177	LOC6528443|XP_002089489.2|DYAK	LOC108597501|XP_017839576.1|DBUS
OG0010178	LOC6531404|XP_002092207.1|DYAK	LOC108594813|XP_017835441.1|DBUS
OG0010179	LOC6540532|XP_039230741.1|DYAK	LOC108601990|XP_017845473.1|DBUS, LOC108598131|XP_017840238.1|DBUS
OG0010180	LOC6534999|XP_002095669.1|DYAK	LOC108599359|XP_017841652.1|DBUS
OG0010181	LOC6535131|XP_002095793.1|DYAK	LOC108598830|XP_017841076.2|DBUS
OG0010182	LOC26534869|XP_039228099.1|DYAK	LOC108597272|XP_017839224.1|DBUS
OG0010183	LOC6530737|XP_002091627.1|DYAK	LOC108597273|XP_017839225.1|DBUS
OG0010184	LOC26536180|XP_015052955.1|DYAK	LOC108594937|XP_017835561.1|DBUS
OG0010185	LOC6530376|XP_015051952.1|DYAK	LOC108595956|XP_017836732.1|DBUS
OG0010186	LOC6534136|XP_002094820.1|DYAK	LOC108599344|XP_017841635.1|DBUS
OG0010187	LOC6529338|XP_002090343.1|DYAK	LOC108595175|XP_017835841.1|DBUS
OG0010188	LOC6531422|XP_015051322.1|DYAK	LOC108595805|XP_017836585.1|DBUS
OG0010189	LOC6530059|XP_039228906.1|DYAK	LOC108595944|XP_017836719.1|DBUS
OG0010190	LOC6529290|XP_002090295.1|DYAK	LOC108597772|XP_017839976.1|DBUS
OG0010192	LOC26536364|XP_015051123.1|DYAK	LOC108596004|XP_017836778.1|DBUS
OG0010193	LOC6528430|XP_002089476.1|DYAK	LOC108595274|XP_017835975.1|DBUS
OG0010194	LOC6533707|XP_002094412.1|DYAK	LOC108599066|XP_017841336.1|DBUS
OG0010195	LOC6533703|XP_002094408.1|DYAK	LOC108599238|XP_017841524.1|DBUS
OG0010196	LOC6532087|XP_002092864.2|DYAK	LOC108597174|XP_017839079.1|DBUS
OG0010197	LOC6530026|XP_002090972.2|DYAK	LOC108597444|XP_017839496.1|DBUS
OG0010198	LOC6531271|XP_002092080.2|DYAK	LOC108595070|XP_017835706.1|DBUS
OG0010199	LOC6530691|XP_002091582.1|DYAK	LOC108595755|XP_017836534.1|DBUS
OG0010200	LOC6531675|XP_002092466.1|DYAK	LOC108595575|XP_017836325.1|DBUS
OG0010201	LOC6532046|XP_002092823.1|DYAK	LOC108596677|XP_017838177.1|DBUS
OG0010202	LOC6530822|XP_002091705.1|DYAK	LOC108595120|XP_017835771.1|DBUS
OG0010203	LOC6530615|XP_002091528.1|DYAK	LOC108595514|XP_017836256.1|DBUS
OG0010204	LOC6530477|XP_002091392.1|DYAK	LOC108597012|XP_017838779.1|DBUS
OG0010205	LOC6531582|XP_002092380.1|DYAK	LOC108595558|XP_017836307.2|DBUS
OG0010206	LOC6530513|XP_002091428.2|DYAK	LOC108595289|XP_017835991.1|DBUS
OG0010207	LOC6530421|XP_002091337.1|DYAK	LOC108595700|XP_017836472.1|DBUS
OG0010208	LOC6528807|XP_002089839.1|DYAK	LOC108597205|XP_017839014.2|DBUS
OG0010209	LOC6528808|XP_002089840.1|DYAK	LOC108594617|XP_017839013.2|DBUS
OG0010210	LOC6529343|XP_002090348.2|DYAK	LOC108595035|XP_017835665.1|DBUS
OG0010211	LOC6531706|XP_002092497.1|DYAK	LOC108603500|XP_017847860.2|DBUS
OG0010212	LOC6530537|XP_002091452.1|DYAK	LOC108595676|XP_017836445.1|DBUS
OG0010213	LOC6530534|XP_002091449.1|DYAK	LOC108597224|XP_017839157.1|DBUS
OG0010214	LOC6530527|XP_002091442.3|DYAK	LOC108594723|XP_017835350.1|DBUS
OG0010215	LOC6530901|XP_002091753.1|DYAK	LOC108595885|XP_017836664.1|DBUS
OG0010216	LOC6530157|XP_002091099.1|DYAK	LOC108595592|XP_017836343.1|DBUS
OG0010217	LOC6531799|XP_002092586.1|DYAK	LOC108595617|XP_017836372.1|DBUS
OG0010218	LOC6531795|XP_002092582.1|DYAK	LOC108595628|XP_017836385.1|DBUS
OG0010219	LOC6531779|XP_002092566.1|DYAK	LOC108595512|XP_017836254.1|DBUS
OG0010220	LOC6531344|XP_002092148.1|DYAK	LOC108595738|XP_017836514.1|DBUS
OG0010221	LOC6531342|XP_002092146.2|DYAK	LOC108594870|XP_017835498.1|DBUS
OG0010222	LOC6529875|XP_002090832.1|DYAK	LOC108596501|XP_017837821.1|DBUS
OG0010223	LOC6530331|XP_002091258.2|DYAK	LOC108596734|XP_017838282.1|DBUS
OG0010224	LOC6530205|XP_002091143.1|DYAK	LOC108596793|XP_017838385.1|DBUS
OG0010225	LOC6536766|XP_002097338.2|DYAK	LOC108604613|XP_017849641.1|DBUS
OG0010226	LOC6539851|XP_002086735.3|DYAK	LOC108602558|XP_017846182.1|DBUS
OG0010227	LOC26536268|XP_039232467.1|DYAK	LOC108603715|XP_017848245.1|DBUS
OG0010228	LOC6539847|XP_002086728.1|DYAK	LOC108603730|XP_017848263.1|DBUS
OG0010229	LOC6535662|XP_002096290.1|DYAK	LOC108602870|XP_017846647.1|DBUS
OG0010230	LOC6535666|XP_002096294.1|DYAK	LOC108602330|XP_017845905.1|DBUS
OG0010231	LOC6538874|XP_002099378.2|DYAK	LOC108602597|XP_017846223.1|DBUS
OG0010232	LOC26535266|XP_015048020.1|DYAK	LOC108601231|XP_017844618.1|DBUS
OG0010233	LOC6537753|XP_002098294.1|DYAK	LOC108603277|XP_017847426.1|DBUS
OG0010234	LOC26534506|XP_015048069.1|DYAK	LOC108602242|XP_017845780.1|DBUS
OG0010235	LOC6538023|XP_002098558.1|DYAK	LOC108602256|XP_017845799.1|DBUS
OG0010236	LOC6537979|XP_002098516.2|DYAK	LOC108603739|XP_017848285.1|DBUS
OG0010237	LOC6539061|XP_002099563.1|DYAK	LOC108603148|XP_017847183.1|DBUS
OG0010238	LOC6538469|XP_002098993.1|DYAK	LOC108602399|XP_017845999.1|DBUS
OG0010239	LOC6537696|XP_002098241.1|DYAK	LOC108602262|XP_017845805.1|DBUS
OG0010240	LOC6528179|XP_002089242.1|DYAK	LOC108603366|XP_017847613.1|DBUS
OG0010242	LOC6538642|XP_002099162.1|DYAK	LOC108601978|XP_017845461.1|DBUS
OG0010243	LOC6539011|XP_015049164.1|DYAK	LOC108602436|XP_017846046.1|DBUS
OG0010244	LOC6536656|XP_002097228.1|DYAK	LOC108602497|XP_017846114.1|DBUS
OG0010245	LOC6535454|XP_002096095.2|DYAK	LOC108602643|XP_017846277.1|DBUS
OG0010246	LOC6536971|XP_002097540.1|DYAK	LOC108604022|XP_017848756.1|DBUS
OG0010247	LOC6537899|XP_002098440.1|DYAK	LOC108602034|XP_017845531.1|DBUS
OG0010248	LOC26535518|XP_015048360.1|DYAK	LOC108604423|XP_017849378.1|DBUS
OG0010249	LOC6537403|XP_015048332.1|DYAK	LOC108602175|XP_017845701.1|DBUS
OG0010250	LOC6536891|XP_002097460.2|DYAK	LOC108603156|XP_017847201.1|DBUS
OG0010251	LOC6535837|XP_002096458.2|DYAK	LOC108602475|XP_017846088.1|DBUS
OG0010253	LOC6531856|XP_002092643.1|DYAK	LOC108597407|XP_017839443.1|DBUS
OG0010254	LOC6531834|XP_002092621.1|DYAK	LOC108597561|XP_017839659.1|DBUS
OG0010259	LOC26536348|XP_015050181.1|DYAK	LOC108599090|XP_033149532.1|DBUS
OG0010260	LOC6527789|XP_002088862.1|DYAK	LOC108603474|XP_017847806.1|DBUS
OG0010272	LOC6529918|XP_002090875.2|DYAK	LOC108595637|XP_017836397.1|DBUS
OG0010275	LOC6537564|XP_002098110.1|DYAK	LOC108603443|XP_017847759.1|DBUS
OG0010277	LOC6537959|XP_002098496.1|DYAK	LOC108604492|XP_017849474.1|DBUS
OG0010279	LOC6538634|XP_002099154.1|DYAK	LOC108603855|XP_017848498.1|DBUS
OG0010280	LOC6525303|XP_002101139.1|DYAK	LOC108606179|XP_017851518.1|DBUS
OG0010281	LOC6533459|XP_015050040.1|DYAK	LOC108599771|XP_017842305.2|DBUS
OG0010282	LOC6538281|XP_002098808.1|DYAK	LOC108603165|XP_017847211.1|DBUS
OG0010284	LOC6538308|XP_002098835.1|DYAK	LOC108601777|XP_017845193.1|DBUS
OG0010285	LOC6537808|XP_002098349.1|DYAK	LOC108601353|XP_017844742.1|DBUS
OG0010287	LOC26534565|XP_015048476.1|DYAK	LOC108602474|XP_017846087.1|DBUS
OG0010288	LOC6535604|XP_002096232.1|DYAK	LOC108603485|XP_017847823.1|DBUS
OG0010289	LOC6538367|XP_002098891.1|DYAK	LOC108601775|XP_017845190.1|DBUS
OG0010292	LOC6538131|XP_002098666.1|DYAK	LOC117134866|XP_033150063.1|DBUS
OG0010295	LOC6528134|XP_002089200.1|DYAK	LOC108601936|XP_017845406.1|DBUS
OG0010296	LOC6528528|XP_002089574.1|DYAK	LOC108597176|XP_017839082.1|DBUS
OG0010297	LOC120320848|XP_039227685.1|DYAK	LOC117134646|XP_033148949.1|DBUS
OG0010298	LOC6531169|XP_002091998.1|DYAK	LOC108595779|XP_017836560.1|DBUS
OG0010301	LOC26535173|XP_015048446.1|DYAK	LOC108602460|XP_017846072.1|DBUS
OG0010302	LOC26534917|XP_015052851.1|DYAK	LOC108596645|XP_017838109.1|DBUS
OG0010303	LOC6531933|XP_002092719.1|DYAK	LOC108595203|XP_017835879.1|DBUS
OG0010304	LOC6525603|XP_002101438.1|DYAK	LOC108604947|XP_017850006.1|DBUS
OG0010305	LOC6525568|XP_002101403.1|DYAK	LOC108606528|XP_017852192.1|DBUS
OG0010306	LOC6525577|XP_002101412.1|DYAK	LOC108606372|XP_017851912.1|DBUS
OG0010307	LOC6525490|XP_015046306.1|DYAK	LOC108606422|XP_017852012.1|DBUS
OG0010308	LOC6525300|XP_002101136.1|DYAK	LOC108605957|XP_017851266.1|DBUS
OG0010310	LOC6523922|XP_002099795.1|DYAK	LOC108606409|XP_017851982.1|DBUS
OG0010311	LOC6525202|XP_002101040.1|DYAK	LOC108605259|XP_017850370.1|DBUS
OG0010313	LOC6534632|XP_002095307.3|DYAK	LOC108598074|XP_017840176.1|DBUS
OG0010315	LOC6525956|XP_002101776.1|DYAK	LOC108605552|XP_017850802.1|DBUS
OG0010317	LOC6524377|XP_002100235.1|DYAK	LOC108605989|XP_017851299.1|DBUS
OG0010319	LOC6524435|XP_002100293.1|DYAK	LOC108606641|XP_017852429.1|DBUS
OG0010320	LOC6525080|XP_002100919.1|DYAK	LOC108605877|XP_017851179.1|DBUS
OG0010321	LOC6532975|XP_002093710.3|DYAK	LOC108599198|XP_017841483.2|DBUS
OG0010322	LOC6532982|XP_002093717.1|DYAK	LOC108597997|XP_017840101.1|DBUS
OG0010323	LOC6532222|XP_002092995.1|DYAK	LOC108600026|XP_017842835.1|DBUS
OG0010324	LOC6532925|XP_039229952.1|DYAK	LOC108599782|XP_017842329.1|DBUS
OG0010325	LOC6533331|XP_002094057.2|DYAK	LOC108599091|XP_017841369.1|DBUS
OG0010326	LOC6532873|XP_002093609.2|DYAK	LOC108598257|XP_017840362.2|DBUS
OG0010327	LOC6533031|XP_039229986.1|DYAK	LOC108597953|XP_017840057.1|DBUS
OG0010329	LOC6539498|XP_002086388.3|DYAK	LOC108597892|XP_033149309.1|DBUS
OG0010330	LOC6534225|XP_002094907.1|DYAK	LOC108599903|XP_017842586.1|DBUS
OG0010331	LOC6534269|XP_002094950.1|DYAK	LOC108600353|XP_017843367.2|DBUS, LOC108600354|XP_033149541.1|DBUS
OG0010332	LOC6524767|XP_002100611.1|DYAK	LOC108606243|XP_017851676.1|DBUS
OG0010333	LOC6527072|XP_002088165.1|DYAK	LOC108607740|XP_017854253.2|DBUS
OG0010335	LOC6525575|XP_002101410.2|DYAK	LOC108606796|XP_017852745.1|DBUS
OG0010336	LOC6523901|XP_002099774.1|DYAK	LOC108606019|XP_017851334.1|DBUS
OG0010337	LOC6524553|XP_002100410.2|DYAK	LOC108606544|XP_017852232.1|DBUS
OG0010338	LOC6524865|XP_002100705.1|DYAK	LOC108605167|XP_033150326.1|DBUS
OG0010339	LOC6536578|XP_002097154.1|DYAK	LOC108605906|XP_017851210.1|DBUS
OG0010340	LOC6525463|XP_002101298.1|DYAK	LOC117134902|XP_033150225.1|DBUS
OG0010341	LOC6525465|XP_002101300.1|DYAK	LOC108604909|XP_017849968.1|DBUS
OG0010342	LOC6525534|XP_002101369.2|DYAK	LOC108605399|XP_033150233.1|DBUS
OG0010343	LOC6537267|XP_002097825.1|DYAK	LOC108605716|XP_017850999.1|DBUS
OG0010344	LOC6524499|XP_002100356.1|DYAK	LOC108605185|XP_017850266.1|DBUS
OG0010345	LOC6525162|XP_002101000.1|DYAK	LOC108605226|XP_017850326.1|DBUS
OG0010346	LOC6523892|XP_002099765.2|DYAK	LOC108606031|XP_017851347.1|DBUS
OG0010347	LOC6525701|XP_002101523.1|DYAK	LOC108606984|XP_017853047.1|DBUS
OG0010348	LOC6528626|XP_002089669.1|DYAK	LOC108606131|XP_017851473.1|DBUS
OG0010349	LOC6524258|XP_002100121.1|DYAK	LOC108605346|XP_017850504.1|DBUS
OG0010350	LOC6524263|XP_002100126.1|DYAK	LOC108606345|XP_017851878.1|DBUS
OG0010351	LOC6525011|XP_002100850.2|DYAK	LOC108605970|XP_017851281.1|DBUS
OG0010352	LOC6524381|XP_002100239.1|DYAK	LOC108605678|XP_017850957.1|DBUS
OG0010353	LOC6525991|XP_039227368.1|DYAK	LOC108604993|XP_017850049.1|DBUS
OG0010354	LOC6524332|XP_002100190.1|DYAK	LOC108606056|XP_017851391.1|DBUS
OG0010355	LOC6524097|XP_002099961.2|DYAK	LOC108606879|XP_017852892.1|DBUS
OG0010356	LOC6525766|XP_002101587.2|DYAK	LOC117134915|XP_033150276.1|DBUS
OG0010357	LOC6525928|XP_002101748.1|DYAK	LOC108606948|XP_017852994.2|DBUS
OG0010358	LOC6525645|XP_002101467.3|DYAK	LOC108605888|XP_017851192.1|DBUS
OG0010359	LOC6523889|XP_039233425.1|DYAK	LOC108605005|XP_017850061.1|DBUS
OG0010360	LOC6523887|XP_002099760.1|DYAK	LOC108606074|XP_017851409.1|DBUS
OG0010361	LOC6523886|XP_002099759.1|DYAK	LOC108605754|XP_017851043.1|DBUS
OG0010362	LOC6523880|XP_002099753.3|DYAK	LOC108605718|XP_017851000.1|DBUS
OG0010363	LOC6525895|XP_002101715.1|DYAK	LOC108605104|XP_017850157.1|DBUS
OG0010364	LOC6524968|XP_002100808.1|DYAK	LOC108605004|XP_017850060.1|DBUS
OG0010365	LOC6526161|XP_002101973.2|DYAK	LOC108606107|XP_017851444.1|DBUS
OG0010366	LOC6524995|XP_002100835.1|DYAK	LOC108606876|XP_017852888.1|DBUS
OG0010367	LOC6524693|XP_039229365.1|DYAK	LOC108605963|XP_017851271.2|DBUS
OG0010368	LOC6524698|XP_002100542.1|DYAK	LOC108605936|XP_033150334.1|DBUS
OG0010369	LOC6524355|XP_002100213.2|DYAK	LOC108605962|XP_017851270.1|DBUS
OG0010370	LOC6525954|XP_002101774.1|DYAK	LOC108605940|XP_017851250.1|DBUS
OG0010371	LOC6525973|XP_002101792.3|DYAK	LOC108605372|XP_017850530.1|DBUS
OG0010372	LOC6524625|XP_002100482.2|DYAK	LOC108605114|XP_017850166.1|DBUS
OG0010373	LOC6524620|XP_002100477.2|DYAK	LOC108604940|XP_017849999.1|DBUS
OG0010374	LOC6525570|XP_002101405.1|DYAK	LOC108606531|XP_017852194.1|DBUS
OG0010375	LOC6525571|XP_002101406.3|DYAK	LOC108606529|XP_017852193.1|DBUS
OG0010376	LOC6524848|XP_002100688.1|DYAK	LOC108607013|XP_017853085.1|DBUS
OG0010377	LOC6526227|XP_002102036.1|DYAK	LOC108605778|XP_017851070.1|DBUS
OG0010378	LOC6524147|XP_002100010.1|DYAK	LOC108605820|XP_017851115.1|DBUS
OG0010379	LOC26534674|XP_039230178.1|DYAK	LOC108606073|XP_017851408.1|DBUS
OG0010380	LOC6525417|XP_039230818.1|DYAK	LOC108605715|XP_017850998.1|DBUS
OG0010381	LOC26535475|XP_015046296.1|DYAK	LOC108606097|XP_017851433.1|DBUS
OG0010382	LOC26535018|XP_015046295.1|DYAK	LOC108606163|XP_017851504.1|DBUS
OG0010383	LOC6525434|XP_002101269.1|DYAK	LOC108605984|XP_017851295.1|DBUS
OG0010384	LOC6524019|XP_002099891.1|DYAK	LOC108605764|XP_017851055.1|DBUS
OG0010385	LOC6528264|XP_002089317.1|DYAK	LOC108601925|XP_033150044.1|DBUS
OG0010386	LOC6528938|XP_002089970.1|DYAK	LOC108600117|XP_017843486.2|DBUS
OG0010387	LOC6528243|XP_002089298.1|DYAK	LOC108603195|XP_017847267.1|DBUS
OG0010388	LOC6527947|XP_039226672.1|DYAK	LOC108607771|XP_033150098.1|DBUS
OG0010389	LOC6527856|XP_002088928.1|DYAK	LOC117134987|XP_033150574.1|DBUS
OG0010390	LOC26534494|XP_015052822.1|DYAK	LOC108604397|XP_017849348.1|DBUS
OG0010391	LOC6529733|XP_002090726.1|DYAK	LOC108603575|XP_017847992.2|DBUS
OG0010392	LOC6527827|XP_002088900.1|DYAK	LOC108603440|XP_017847756.2|DBUS
OG0010393	LOC6526629|XP_002087737.1|DYAK	LOC108594786|XP_017835417.1|DBUS
OG0010394	LOC6527079|XP_002088172.1|DYAK	LOC108601875|XP_017845337.2|DBUS
OG0010396	LOC6527793|XP_002088866.1|DYAK	LOC108601589|XP_017844981.1|DBUS
OG0010397	LOC6527540|XP_002088630.2|DYAK	LOC108608417|XP_017855269.1|DBUS
OG0010398	LOC6527508|XP_002088598.3|DYAK	LOC108608326|XP_017855156.1|DBUS
OG0010399	LOC6527512|XP_002088602.1|DYAK	LOC108596856|XP_017838492.2|DBUS
OG0010400	LOC6527521|XP_002088611.1|DYAK	LOC108607687|XP_017854142.1|DBUS
OG0010401	LOC6527529|XP_002088619.1|DYAK	LOC108600101|XP_017842962.2|DBUS
OG0010402	LOC6527887|XP_015052992.1|DYAK	LOC108594233|XP_017834833.2|DBUS
OG0010403	LOC6527891|XP_002088963.2|DYAK	LOC108607521|XP_017853880.2|DBUS
OG0010407	LOC6527105|XP_039226691.1|DYAK	LOC108601101|XP_017844544.2|DBUS
OG0010408	LOC6527372|XP_002088464.1|DYAK	LOC108608133|XP_017854854.1|DBUS
OG0010409	LOC120320571|XP_039226515.1|DYAK	LOC108608295|XP_017855109.1|DBUS
OG0010411	LOC6532483|XP_002093229.1|DYAK	LOC108594504|XP_017835192.2|DBUS
OG0010413	LOC6526546|XP_002087656.1|DYAK	LOC108606299|XP_017851780.1|DBUS
OG0010414	LOC6526547|XP_002087657.1|DYAK	LOC108606306|XP_017851793.1|DBUS
OG0010415	LOC6526978|XP_002088074.1|DYAK	LOC108603578|XP_017848035.1|DBUS
OG0010416	LOC6527206|XP_002088300.1|DYAK	LOC108604149|XP_017848956.1|DBUS
OG0010417	LOC6527203|XP_002088297.1|DYAK	LOC108604335|XP_017849290.1|DBUS
OG0010418	LOC6527196|XP_002088290.1|DYAK	LOC108607587|XP_017853976.1|DBUS
OG0010419	LOC6527160|XP_002088254.1|DYAK	LOC108598685|XP_017840899.1|DBUS
OG0010420	LOC6528928|XP_002089960.2|DYAK	LOC108598412|XP_017840531.2|DBUS
OG0010421	LOC6526431|XP_002087550.1|DYAK	LOC108606100|XP_017851436.1|DBUS
OG0010422	LOC6527428|XP_002088520.1|DYAK	LOC108608202|XP_017854968.2|DBUS
OG0010423	LOC26535686|XP_039228214.1|DYAK	LOC108604197|XP_017849043.2|DBUS
OG0010424	LOC26535359|XP_015054613.1|DYAK	LOC117135009|XP_033150683.1|DBUS
