Orthogroup	DYAK.longest_only	DEUG.longest_only
OG0009623	LOC6536830|XP_002097400.1|DYAK	LOC108111760|XP_017076809.1|DEUG
OG0009624	LOC6539056|XP_002099558.1|DYAK	LOC108109379|XP_017073361.1|DEUG
OG0009625	LOC6538897|XP_002099401.1|DYAK	LOC108111287|XP_017076164.1|DEUG
OG0009626	LOC6537813|XP_002098354.1|DYAK	LOC108115603|XP_017082618.1|DEUG
OG0009627	LOC6537814|XP_002098355.3|DYAK	LOC108115592|XP_017082594.1|DEUG
OG0009628	LOC6537809|XP_002098350.1|DYAK	LOC108115608|XP_017082629.1|DEUG
OG0009629	LOC6537440|XP_002097996.3|DYAK	LOC108117317|XP_017085174.1|DEUG
OG0009630	LOC6537436|XP_002097992.1|DYAK	LOC108117070|XP_017084732.1|DEUG
OG0009631	LOC6536885|XP_002097454.1|DYAK	LOC108116918|XP_017084546.1|DEUG
OG0009632	LOC6525047|XP_002100886.1|DYAK	LOC108111849|XP_017076945.1|DEUG
OG0009633	LOC6530444|XP_002091360.1|DYAK	LOC108106253|XP_017068707.1|DEUG
OG0009634	LOC6539004|XP_002099506.1|DYAK	LOC108105213|XP_017067160.1|DEUG
OG0009635	LOC6537358|XP_039231542.1|DYAK	LOC108116986|XP_017084639.1|DEUG
OG0009636	LOC6534776|XP_002095451.1|DYAK	LOC108114527|XP_017081047.1|DEUG
OG0009637	LOC6538629|XP_002099151.1|DYAK	LOC108113787|XP_017079982.1|DEUG
OG0009638	LOC6535599|XP_002096227.1|DYAK	LOC108117092|XP_017084779.1|DEUG
OG0009639	LOC6536134|XP_002096735.2|DYAK	LOC108116568|XP_017083997.1|DEUG
OG0009640	LOC6538363|XP_002098887.1|DYAK	LOC108113527|XP_017079609.1|DEUG
OG0009641	LOC6537716|XP_002098261.1|DYAK	LOC108115585|XP_017082587.1|DEUG
OG0009642	LOC6537713|XP_002098258.1|DYAK	LOC108115588|XP_017082590.1|DEUG
OG0009643	LOC6536729|XP_002097301.1|DYAK	LOC108111457|XP_017076416.1|DEUG
OG0009644	LOC6537919|XP_002098459.2|DYAK	LOC108116564|XP_017083992.1|DEUG
OG0009645	LOC6537922|XP_002098462.2|DYAK	LOC108116579|XP_017084010.1|DEUG
OG0009646	LOC6538905|XP_002099409.2|DYAK	LOC108111324|XP_017076211.1|DEUG
OG0009647	LOC6538898|XP_002099402.1|DYAK	LOC108111269|XP_017076146.1|DEUG
OG0009648	LOC6537563|XP_002098109.2|DYAK	LOC108115392|XP_017082317.1|DEUG
OG0009649	LOC6538130|XP_002098665.1|DYAK	LOC108116003|XP_017083169.1|DEUG
OG0009650	LOC6529551|XP_039228067.1|DYAK	LOC108118470|XP_017086681.1|DEUG
OG0009651	LOC26535667|XP_015054650.1|DYAK	LOC108104062|XP_017065413.1|DEUG
OG0009652	LOC6526739|XP_002087842.2|DYAK	LOC108111010|XP_017075811.1|DEUG
OG0009653	LOC6526763|XP_002087866.2|DYAK	LOC108110573|XP_017075159.1|DEUG
OG0009654	LOC6526762|XP_002087865.1|DYAK	LOC108110488|XP_017075054.1|DEUG
OG0009655	LOC6527630|XP_002088718.1|DYAK	LOC108118315|XP_017086420.1|DEUG
OG0009656	LOC6527665|XP_002088751.1|DYAK	LOC108106135|XP_017068516.1|DEUG
OG0009657	LOC6526566|XP_015053305.1|DYAK	LOC108110448|XP_017075004.1|DEUG
OG0009658	LOC6527349|XP_002088441.1|DYAK	LOC108104052|XP_017065387.1|DEUG
OG0009659	LOC6526870|XP_002087970.1|DYAK	LOC108102670|XP_017063300.1|DEUG
OG0009660	LOC6526531|XP_039226838.1|DYAK	LOC108110517|XP_017075086.1|DEUG
OG0009661	LOC6526908|XP_002088007.1|DYAK	LOC108106900|XP_017069637.1|DEUG
OG0009662	LOC6527278|XP_002088372.1|DYAK	LOC108112380|XP_017077711.1|DEUG
OG0009663	LOC6526558|XP_002087668.1|DYAK	LOC108111061|XP_017075879.1|DEUG
OG0009664	LOC6526610|XP_002087718.1|DYAK	LOC108110668|XP_017075274.1|DEUG
OG0009665	LOC6526371|XP_002087490.2|DYAK	LOC108111225|XP_017076116.1|DEUG
OG0009666	LOC6529530|XP_002090532.1|DYAK	LOC108118460|XP_017086668.1|DEUG
OG0009667	LOC6529869|XP_002090826.1|DYAK	LOC108115485|XP_017082460.1|DEUG
OG0009668	LOC6529274|XP_002090279.3|DYAK	LOC108115556|XP_017082552.1|DEUG
OG0009669	LOC6529593|XP_002090587.2|DYAK	LOC108105678|XP_017067871.1|DEUG
OG0009670	LOC6527596|XP_039226879.1|DYAK	LOC108102636|XP_017063245.1|DEUG
OG0009671	LOC6529620|XP_039228221.1|DYAK	LOC108106883|XP_017069620.1|DEUG
OG0009674	LOC6529750|XP_002090740.2|DYAK	LOC108114847|XP_017081481.1|DEUG
OG0009675	LOC6529023|XP_002090055.1|DYAK	LOC108105125|XP_017067047.1|DEUG
OG0009676	LOC6529196|XP_002090203.1|DYAK	LOC108114844|XP_017081479.1|DEUG
OG0009677	LOC6527738|XP_002088821.1|DYAK	LOC108106162|XP_017068562.1|DEUG
OG0009678	LOC6526192|XP_002102001.1|DYAK	LOC108103392|XP_017064337.1|DEUG
OG0009679	LOC6528110|XP_002089177.1|DYAK	LOC108102506|XP_017063021.1|DEUG
OG0009680	LOC6527530|XP_002088620.1|DYAK	LOC108105805|XP_017068035.1|DEUG
OG0009681	LOC6531826|XP_015051569.1|DYAK	LOC108109297|XP_017073280.1|DEUG
OG0009682	LOC6530748|XP_002091638.1|DYAK	LOC108108958|XP_017072702.1|DEUG
OG0009683	LOC6528365|XP_002089414.1|DYAK	LOC108112890|XP_017078736.1|DEUG
OG0009684	LOC6528366|XP_002089415.2|DYAK	LOC108112886|XP_017078725.1|DEUG
OG0009685	LOC6528369|XP_002089418.1|DYAK	LOC108112888|XP_017078731.1|DEUG
OG0009686	LOC6531168|XP_039228317.1|DYAK	LOC108112186|XP_017077487.1|DEUG
OG0009687	LOC6531161|XP_002091990.1|DYAK	LOC108112396|XP_017077727.1|DEUG
OG0009688	LOC6531023|XP_002091860.1|DYAK	LOC108112020|XP_017077250.1|DEUG
OG0009689	LOC6531079|XP_039228052.1|DYAK	LOC108113220|XP_017079246.1|DEUG
OG0009690	LOC6530372|XP_002091298.1|DYAK	LOC108106701|XP_017069423.1|DEUG
OG0009692	LOC6531436|XP_002092239.1|DYAK	LOC108112997|XP_017078896.1|DEUG
OG0009693	LOC6530096|XP_015052002.1|DYAK	LOC108106574|XP_017069232.1|DEUG
OG0009694	LOC6529327|XP_002090332.1|DYAK	LOC108106622|XP_017069314.1|DEUG
OG0009695	LOC6532137|XP_002092913.1|DYAK	LOC108107276|XP_017070206.1|DEUG
OG0009696	LOC26535615|XP_039227536.1|DYAK	LOC108104519|XP_017066139.1|DEUG
OG0009697	LOC6533843|XP_002094543.1|DYAK	LOC108107645|XP_017070719.1|DEUG
OG0009698	LOC6528338|XP_039227629.1|DYAK	LOC108113085|XP_017079020.1|DEUG
OG0009699	LOC6529289|XP_015052282.1|DYAK	LOC108106431|XP_017068949.1|DEUG
OG0009700	LOC6532084|XP_002092861.1|DYAK	LOC108107361|XP_017070353.1|DEUG
OG0009701	LOC6538813|XP_002099326.1|DYAK	LOC108111347|XP_017076267.1|DEUG
OG0009702	LOC6528340|XP_002089393.1|DYAK	LOC108113086|XP_017079021.1|DEUG
OG0009703	LOC6526278|XP_002087400.1|DYAK	LOC108106127|XP_017068496.1|DEUG
OG0009704	LOC6528518|XP_002089564.1|DYAK	LOC108109132|XP_017073018.1|DEUG
OG0009705	LOC6530106|XP_002091052.1|DYAK	LOC108106668|XP_017069387.1|DEUG
OG0009706	LOC6530112|XP_002091058.1|DYAK	LOC108106305|XP_017068765.1|DEUG
OG0009707	LOC6536432|XP_002097014.1|DYAK	LOC108110061|XP_017074449.1|DEUG
OG0009708	LOC6528371|XP_002089420.1|DYAK	LOC108112192|XP_017077493.1|DEUG
OG0009709	LOC6528374|XP_002089423.1|DYAK	LOC108112282|XP_017077593.1|DEUG
OG0009710	LOC6528375|XP_002089424.1|DYAK	LOC108112281|XP_017077592.1|DEUG
OG0009711	LOC6528389|XP_002089436.1|DYAK	LOC108112070|XP_017077308.1|DEUG
OG0009712	LOC6539641|XP_002086530.2|DYAK	LOC108114274|XP_017080659.1|DEUG
OG0009713	LOC6528652|XP_015054314.1|DYAK	LOC108104573|XP_017066215.1|DEUG
OG0009714	LOC6529883|XP_002090840.1|DYAK	LOC108106581|XP_017069251.1|DEUG
OG0009715	LOC6531892|XP_039228218.1|DYAK	LOC108107218|XP_017070124.1|DEUG
OG0009716	LOC6528640|XP_002089682.1|DYAK	LOC108104514|XP_017066124.1|DEUG
OG0009717	LOC6530973|XP_002091811.2|DYAK	LOC108112002|XP_017077227.1|DEUG
OG0009718	LOC6529905|XP_002090862.1|DYAK	LOC108106642|XP_017069343.1|DEUG
OG0009719	LOC6532045|XP_002092822.1|DYAK	LOC108107473|XP_017070509.1|DEUG
OG0009720	LOC6531372|XP_002092175.1|DYAK	LOC108112555|XP_017077990.1|DEUG
OG0009721	LOC6530150|XP_002091092.3|DYAK	LOC108106363|XP_017068832.1|DEUG
OG0009722	LOC6530169|XP_002091109.1|DYAK	LOC108106569|XP_017069226.1|DEUG
OG0009723	LOC6532970|XP_002093705.1|DYAK	LOC108107628|XP_017070685.1|DEUG
OG0009724	LOC26534920|XP_015052852.1|DYAK	LOC108109109|XP_017072987.1|DEUG
OG0009725	LOC6531627|XP_002092424.1|DYAK	LOC108112361|XP_017077679.1|DEUG
OG0009726	LOC6536695|XP_002097267.3|DYAK	LOC108113819|XP_017080016.1|DEUG
OG0009727	LOC6529927|XP_002090883.1|DYAK	LOC108114921|XP_017081597.1|DEUG
OG0009728	LOC6530896|XP_002091748.2|DYAK	LOC108109014|XP_017072776.1|DEUG
OG0009729	LOC6530897|XP_002091749.1|DYAK	LOC108108975|XP_017072719.1|DEUG
OG0009730	LOC6525064|XP_002100903.2|DYAK	LOC108111868|XP_017076982.1|DEUG
OG0009731	LOC6530241|XP_002091178.2|DYAK	LOC108106656|XP_017069367.1|DEUG
OG0009732	LOC6528591|XP_002089634.1|DYAK	LOC108113347|XP_017079402.1|DEUG
OG0009733	LOC6525029|XP_002100868.1|DYAK	LOC108117073|XP_017084738.1|DEUG
OG0009734	LOC6525398|XP_002101233.2|DYAK	LOC108117408|XP_017085305.1|DEUG
OG0009735	LOC6533248|XP_002093974.2|DYAK	LOC108114113|XP_017080365.1|DEUG
OG0009736	LOC6524062|XP_039230607.1|DYAK	LOC108109741|XP_017073888.1|DEUG
OG0009737	LOC6536922|XP_002097491.1|DYAK	LOC108116800|XP_017084337.1|DEUG, LOC108116847|XP_017084391.1|DEUG
OG0009738	LOC6525794|XP_002101615.1|DYAK	LOC108110000|XP_017074325.1|DEUG
OG0009739	LOC6525796|XP_002101617.1|DYAK	LOC108109931|XP_017074220.1|DEUG
OG0009740	LOC6526025|XP_039226054.1|DYAK	LOC108110119|XP_017074513.1|DEUG
OG0009741	LOC6527846|XP_002088918.1|DYAK	LOC108108087|XP_017071467.1|DEUG
OG0009742	LOC6524667|XP_002100524.2|DYAK	LOC108102889|XP_017063581.1|DEUG
OG0009743	LOC6525621|XP_015046390.1|DYAK	LOC108105369|XP_017067393.1|DEUG
OG0009744	LOC6524108|XP_002099972.1|DYAK	LOC108103361|XP_017064295.1|DEUG
OG0009745	LOC6525325|XP_002101161.2|DYAK	LOC108103429|XP_017064388.1|DEUG
OG0009746	LOC6534038|XP_002094724.2|DYAK	LOC108105924|XP_017068194.1|DEUG
OG0009747	LOC6526470|XP_002087588.1|DYAK	LOC108111727|XP_017076773.1|DEUG
OG0009748	LOC6525206|XP_002101044.1|DYAK	LOC108103769|XP_017064883.1|DEUG
OG0009749	LOC6534285|XP_002094966.1|DYAK	LOC108108642|XP_017072232.1|DEUG
OG0009750	LOC6532498|XP_002093244.2|DYAK	LOC108103592|XP_017064608.1|DEUG
OG0009751	LOC6525923|XP_002101743.1|DYAK	LOC108103140|XP_017064001.1|DEUG
OG0009752	LOC6524421|XP_002100279.1|DYAK	LOC108103321|XP_017064240.1|DEUG
OG0009753	LOC6524422|XP_002100280.1|DYAK	LOC108103323|XP_017064244.1|DEUG
OG0009754	LOC26535453|XP_015051720.2|DYAK	LOC108107277|XP_017070207.1|DEUG
OG0009755	LOC6539983|XP_002086858.1|DYAK	LOC108103015|XP_017063829.1|DEUG
OG0009756	LOC6525974|XP_002101793.1|DYAK	LOC108109634|XP_017073699.1|DEUG
OG0009757	LOC6532174|XP_002092947.1|DYAK	LOC108107226|XP_017070133.1|DEUG
OG0009758	LOC6538081|XP_002098615.1|DYAK	LOC108116018|XP_017083193.1|DEUG
OG0009759	LOC26536125|XP_015045302.1|DYAK	LOC108102415|XP_017062870.1|DEUG
OG0009760	LOC6523891|XP_002099764.2|DYAK	LOC108118511|XP_017086740.1|DEUG
OG0009761	LOC6523885|XP_002099758.3|DYAK	LOC108118548|XP_017086791.1|DEUG
OG0009762	LOC6524405|XP_002100263.1|DYAK	LOC108103299|XP_017064210.1|DEUG
OG0009763	LOC6532400|XP_002093151.1|DYAK	LOC108102827|XP_017063505.1|DEUG
OG0009764	LOC6534387|XP_002095065.1|DYAK	LOC108114046|XP_017080282.1|DEUG
OG0009765	LOC6532313|XP_002093073.1|DYAK	LOC108102872|XP_017063568.1|DEUG
OG0009766	LOC6533163|XP_002093889.1|DYAK	LOC108108177|XP_017071609.1|DEUG
OG0009767	LOC6533174|XP_002093900.1|DYAK	LOC108107814|XP_017071034.1|DEUG
OG0009768	LOC6532797|XP_002093534.1|DYAK	LOC108108241|XP_017071700.1|DEUG
OG0009769	LOC6532615|XP_002093359.1|DYAK	LOC108108269|XP_017071715.1|DEUG
OG0009770	LOC6533342|XP_002094068.2|DYAK	LOC108104905|XP_017066727.1|DEUG
OG0009771	LOC6532201|XP_002092975.1|DYAK	LOC108105268|XP_017067237.1|DEUG
OG0009772	LOC6532362|XP_002093119.1|DYAK	LOC108102766|XP_017063413.1|DEUG
OG0009773	LOC6534413|XP_039229756.1|DYAK	LOC108114693|XP_017081278.1|DEUG
OG0009774	LOC6534352|XP_002095031.2|DYAK	LOC108113896|XP_017080090.1|DEUG
OG0009775	LOC6533352|XP_002094077.1|DYAK	LOC108104914|XP_017066750.1|DEUG
OG0009776	LOC6533561|XP_002094271.1|DYAK	LOC108114523|XP_017081042.1|DEUG
OG0009777	LOC6533572|XP_039229706.1|DYAK	LOC108114516|XP_017081026.1|DEUG
OG0009778	LOC6533486|XP_002094197.1|DYAK	LOC108108246|XP_017071706.1|DEUG
OG0009779	LOC6533135|XP_015049822.1|DYAK	LOC108108139|XP_017071554.1|DEUG
OG0009780	LOC6533137|XP_002093863.1|DYAK	LOC108108168|XP_017071597.1|DEUG
OG0009781	LOC6533199|XP_015049843.1|DYAK	LOC108114459|XP_017080952.1|DEUG
OG0009782	LOC6532773|XP_002093515.1|DYAK	LOC108108238|XP_017071694.1|DEUG
OG0009783	LOC6532287|XP_002093047.1|DYAK	LOC108104742|XP_017066469.1|DEUG
OG0009784	LOC6533504|XP_002094215.1|DYAK	LOC108107691|XP_017070785.1|DEUG
OG0009785	LOC6534659|XP_002095334.3|DYAK	LOC108114598|XP_017081147.1|DEUG
OG0009786	LOC6532585|XP_002093329.1|DYAK	LOC108117383|XP_017085268.1|DEUG
OG0009787	LOC6532582|XP_002093326.1|DYAK	LOC108117382|XP_017085266.1|DEUG
OG0009788	LOC6532499|XP_002093245.1|DYAK	LOC108103589|XP_017064603.1|DEUG
OG0009789	LOC6532766|XP_002093508.1|DYAK	LOC108107857|XP_017071112.1|DEUG
OG0009790	LOC6530563|XP_002091476.1|DYAK	LOC108112350|XP_017077667.1|DEUG
OG0009791	LOC6532679|XP_039229398.1|DYAK	LOC108109779|XP_017073945.1|DEUG
OG0009792	LOC6532706|XP_002093448.1|DYAK	LOC108109878|XP_017074163.1|DEUG
OG0009793	LOC6532225|XP_002092998.1|DYAK	LOC108104630|XP_017066294.1|DEUG
OG0009794	LOC6538516|XP_002099038.1|DYAK	LOC108113720|XP_017079891.1|DEUG
OG0009795	LOC6525849|XP_002101669.1|DYAK	LOC108106037|XP_017068373.1|DEUG
OG0009796	LOC6533638|XP_039229766.1|DYAK	LOC108114032|XP_017080268.1|DEUG
OG0009797	LOC6533361|XP_002094086.1|DYAK	LOC108109837|XP_017074073.1|DEUG
OG0009798	LOC6533360|XP_002094085.3|DYAK	LOC108109836|XP_017074072.1|DEUG
OG0009799	LOC6534727|XP_002095402.1|DYAK	LOC108114290|XP_017080681.1|DEUG
OG0009800	LOC6534620|XP_002095295.2|DYAK	LOC108108682|XP_017072275.1|DEUG
OG0009801	LOC6532832|XP_002093569.1|DYAK	LOC108107939|XP_017071259.1|DEUG
OG0009802	LOC6532834|XP_015049634.1|DYAK	LOC108107753|XP_017070910.1|DEUG
OG0009803	LOC6535053|XP_002095717.1|DYAK	LOC108113969|XP_017080174.1|DEUG
OG0009804	LOC6535068|XP_002095732.1|DYAK	LOC108114277|XP_017080663.1|DEUG
OG0009805	LOC6539503|XP_002086383.1|DYAK	LOC108114270|XP_017080656.1|DEUG
OG0009806	LOC6539495|XP_002086385.1|DYAK	LOC108114263|XP_017080648.1|DEUG
OG0009807	LOC6535086|XP_002095750.1|DYAK	LOC108114081|XP_017080324.1|DEUG
OG0009808	LOC6532772|XP_039229423.1|DYAK	LOC108107701|XP_017070795.1|DEUG
OG0009809	LOC6533270|XP_002093996.2|DYAK	LOC108107623|XP_017070681.1|DEUG
OG0009810	LOC6539788|XP_002086673.2|DYAK	LOC108113984|XP_017080216.1|DEUG
OG0009811	LOC6534677|XP_002095352.3|DYAK	LOC108114084|XP_017080328.1|DEUG
OG0009812	LOC6533250|XP_002093976.1|DYAK	LOC108114112|XP_017080364.1|DEUG
OG0009813	LOC6539425|XP_002086313.2|DYAK	LOC108108722|XP_017072344.1|DEUG
OG0009814	LOC6533047|XP_002093782.1|DYAK	LOC108107549|XP_017070591.1|DEUG
OG0009815	LOC6539658|XP_002086544.1|DYAK	LOC108108463|XP_017072007.1|DEUG
OG0009816	LOC6534080|XP_002094766.2|DYAK	LOC108106019|XP_017068358.1|DEUG
OG0009817	LOC6534079|XP_002094765.2|DYAK	LOC108105931|XP_017068200.1|DEUG
OG0009818	LOC6533999|XP_002094688.1|DYAK	LOC108113835|XP_017080033.1|DEUG
OG0009819	LOC6534000|XP_002094689.1|DYAK	LOC108113840|XP_017080040.1|DEUG
OG0009820	LOC6534001|XP_002094690.1|DYAK	LOC108113867|XP_017080070.1|DEUG
OG0009821	LOC6534753|XP_002095428.2|DYAK	LOC108114704|XP_017081291.1|DEUG
OG0009822	LOC6534234|XP_002094916.1|DYAK	LOC108108541|XP_017072105.1|DEUG
OG0009823	LOC26535372|XP_015049566.1|DYAK	LOC108109829|XP_017074054.1|DEUG
OG0009824	LOC6533685|XP_002094390.3|DYAK	LOC108114615|XP_017081167.1|DEUG
OG0009825	LOC6534019|XP_002094706.1|DYAK	LOC108113838|XP_017080037.1|DEUG
OG0009826	LOC6539331|XP_002086222.2|DYAK	LOC108116784|XP_017084320.1|DEUG
OG0009827	LOC6535150|XP_002095812.2|DYAK	LOC108116786|XP_017084322.1|DEUG
OG0009828	LOC6533698|XP_002094403.2|DYAK	LOC108114721|XP_017081315.1|DEUG
OG0009829	LOC6534559|XP_002095235.2|DYAK	LOC108117338|XP_017085198.1|DEUG
OG0009830	LOC6539352|XP_002086245.1|DYAK	LOC108108673|XP_017072266.1|DEUG
OG0009831	LOC6534584|XP_002095260.1|DYAK	LOC108108699|XP_017072294.1|DEUG
OG0009832	LOC6539357|XP_002086250.2|DYAK	LOC108108697|XP_017072292.1|DEUG
OG0009833	LOC26534553|XP_015050679.1|DYAK	LOC108118235|XP_017086308.1|DEUG
OG0009834	LOC6530441|XP_002091357.1|DYAK	LOC108106496|XP_017069076.1|DEUG
OG0009835	LOC6531630|XP_002092427.3|DYAK	LOC108112481|XP_017077832.1|DEUG
OG0009836	LOC6535656|XP_002096284.1|DYAK	LOC108117301|XP_017085150.1|DEUG
OG0009837	LOC6536671|XP_002097243.1|DYAK	LOC108117043|XP_017084704.1|DEUG
OG0009838	LOC6529421|XP_002090425.1|DYAK	LOC108105650|XP_017067827.1|DEUG
OG0009839	LOC26535255|XP_015054603.1|DYAK	LOC108112569|XP_017078024.1|DEUG
OG0009840	LOC6529719|XP_002090712.1|DYAK	LOC108106994|XP_017069823.1|DEUG
OG0009841	LOC6528091|XP_002089158.1|DYAK	LOC108102498|XP_017063011.1|DEUG
OG0009842	LOC6534119|XP_002094803.2|DYAK	LOC108105943|XP_017068227.1|DEUG
OG0009843	LOC6532783|XP_015049603.1|DYAK	LOC108107879|XP_017071150.1|DEUG
OG0009844	LOC6534096|XP_002094782.1|DYAK	LOC108105951|XP_017068240.1|DEUG
OG0009845	LOC6530464|XP_002091380.2|DYAK	LOC108106540|XP_017069184.1|DEUG
OG0009846	LOC6528259|XP_002089312.1|DYAK	LOC108105897|XP_017068169.1|DEUG
OG0009847	LOC6524112|XP_039228534.1|DYAK	LOC108103353|XP_017064287.1|DEUG
OG0009848	LOC6524168|XP_002100031.1|DYAK	LOC108104426|XP_017065971.1|DEUG
OG0009849	LOC6538641|XP_015048936.2|DYAK	LOC108117539|XP_017085532.1|DEUG
OG0009850	LOC26534483|XP_039232297.1|DYAK	LOC108102389|XP_017062820.1|DEUG
OG0009851	LOC26536330|XP_015046587.1|DYAK	LOC108105048|XP_017066942.1|DEUG
OG0009852	LOC6533950|XP_002094650.1|DYAK	LOC108113938|XP_017080135.1|DEUG
OG0009853	LOC6524673|XP_002100530.1|DYAK	LOC108102890|XP_017063582.1|DEUG
OG0009854	LOC6525795|XP_002101616.2|DYAK	LOC108109932|XP_017074221.1|DEUG
OG0009855	LOC6527781|XP_002088854.1|DYAK	LOC108110572|XP_017075158.1|DEUG
OG0009856	LOC6527539|XP_002088629.1|DYAK	LOC108105756|XP_017067964.1|DEUG
OG0009857	LOC6529717|XP_002090710.2|DYAK	LOC108106903|XP_017069641.1|DEUG
OG0009858	LOC6527901|XP_039226897.1|DYAK	LOC108110463|XP_017075020.1|DEUG
OG0009859	LOC6529782|XP_002090766.2|DYAK	LOC108114870|XP_017081513.1|DEUG
OG0009860	LOC6527207|XP_002088301.2|DYAK	LOC108111480|XP_017076455.1|DEUG
OG0009861	LOC6526425|XP_002087544.1|DYAK	LOC108110840|XP_017075574.1|DEUG
OG0009862	LOC6527288|XP_002088382.2|DYAK	LOC108104038|XP_017065362.1|DEUG
OG0009863	LOC6526279|XP_015053350.1|DYAK	LOC108106123|XP_017068491.1|DEUG
OG0009864	LOC6530311|XP_002091238.1|DYAK	LOC108115490|XP_017082464.1|DEUG
OG0009865	LOC6526851|XP_002087951.1|DYAK	LOC108102532|XP_017063057.1|DEUG
OG0009866	LOC6533599|XP_015050180.1|DYAK	LOC108114079|XP_017080323.1|DEUG
OG0009867	LOC6533008|XP_039229381.1|DYAK	LOC108107798|XP_017071002.1|DEUG
OG0009868	LOC6539712|XP_002086597.1|DYAK	LOC108108242|XP_017071701.1|DEUG
OG0009869	LOC26536100|XP_039226944.1|DYAK	LOC108111274|XP_017076154.1|DEUG
OG0009870	LOC6534238|XP_002094920.1|DYAK	LOC108108430|XP_017071972.1|DEUG
OG0009871	LOC6530045|XP_002090991.1|DYAK	LOC108112220|XP_017077526.1|DEUG
OG0009872	LOC6530677|XP_002091572.1|DYAK	LOC108109221|XP_017073178.1|DEUG
OG0009873	LOC6531610|XP_002092407.1|DYAK	LOC108113351|XP_017079403.1|DEUG
OG0009874	LOC6534268|XP_002094949.1|DYAK	LOC108108445|XP_017071988.1|DEUG
OG0009875	LOC6535152|XP_002095814.1|DYAK	LOC108116779|XP_017084303.1|DEUG
OG0009876	LOC6530115|XP_002091061.3|DYAK	LOC108106390|XP_017068886.1|DEUG
OG0009877	LOC6528736|XP_015053421.1|DYAK	LOC108104487|XP_017066087.1|DEUG
OG0009878	LOC26535891|XP_015052932.1|DYAK	LOC108112764|XP_017078513.1|DEUG
OG0009879	LOC6531202|XP_002092030.1|DYAK	LOC108112424|XP_017077755.1|DEUG
OG0009880	LOC6531598|XP_002092395.1|DYAK	LOC108112334|XP_017077652.1|DEUG
OG0009881	LOC6529967|XP_002090914.1|DYAK	LOC108111913|XP_017077041.1|DEUG
OG0009882	LOC6531861|XP_002092648.1|DYAK	LOC108108964|XP_017072708.1|DEUG
OG0009883	LOC6530797|XP_002091680.2|DYAK	LOC108108930|XP_017072672.1|DEUG
OG0009884	LOC6530795|XP_002091678.1|DYAK	LOC108108934|XP_017072677.1|DEUG
OG0009885	LOC6528803|XP_002089835.1|DYAK	LOC108104846|XP_017066652.1|DEUG
OG0009886	LOC6531707|XP_002092498.1|DYAK	LOC108112613|XP_017078193.1|DEUG
OG0009887	LOC6528629|XP_002089671.1|DYAK	LOC108104611|XP_017066274.1|DEUG
OG0009888	LOC6530915|XP_002091759.1|DYAK	LOC108108974|XP_017072718.1|DEUG
OG0009889	LOC6531778|XP_002092565.1|DYAK	LOC108112363|XP_017077682.1|DEUG
OG0009890	LOC6531381|XP_002092184.1|DYAK	LOC108113095|XP_017079032.1|DEUG
OG0009891	LOC6535262|XP_002095918.1|DYAK	LOC108115270|XP_017082116.1|DEUG
OG0009892	LOC6524875|XP_002100715.1|DYAK	LOC108110059|XP_017074428.1|DEUG
OG0009893	LOC6530196|XP_015051975.1|DYAK	LOC108106274|XP_017068730.1|DEUG
OG0009894	LOC6535991|XP_002096606.3|DYAK	LOC108115177|XP_017081990.1|DEUG
OG0009895	LOC6539860|XP_002086740.3|DYAK	LOC108116222|XP_017083499.1|DEUG
OG0009896	LOC6538524|XP_002099046.1|DYAK	LOC108113685|XP_017079851.1|DEUG
OG0009897	LOC6537149|XP_002097710.1|DYAK	LOC108116255|XP_017083533.1|DEUG, LOC108116510|XP_017083935.1|DEUG
OG0009898	LOC6537241|XP_002097799.1|DYAK	LOC108116170|XP_017083397.1|DEUG
OG0009899	LOC6537313|XP_002097871.2|DYAK	LOC108111653|XP_017076673.1|DEUG
OG0009900	LOC6536929|XP_002097498.1|DYAK	LOC108116817|XP_017084355.1|DEUG
OG0009901	LOC6538393|XP_002098917.1|DYAK	LOC108113619|XP_017079770.1|DEUG
OG0009902	LOC6536543|XP_002097119.1|DYAK	LOC108116308|XP_017083587.1|DEUG
OG0009903	LOC6536098|XP_002096706.1|DYAK	LOC108116202|XP_017083450.1|DEUG
OG0009904	LOC6537270|XP_002097828.1|DYAK	LOC108109223|XP_017073186.1|DEUG
OG0009905	LOC6536983|XP_002097552.1|DYAK	LOC108116826|XP_017084365.1|DEUG
OG0009906	LOC6536976|XP_002097545.1|DYAK	LOC108116837|XP_017084379.1|DEUG
OG0009907	LOC6535836|XP_002096457.1|DYAK	LOC108110187|XP_017074627.1|DEUG
OG0009908	LOC6537333|XP_002097890.2|DYAK	LOC108111689|XP_017076726.1|DEUG
OG0009909	LOC6538301|XP_002098828.1|DYAK	LOC108115807|XP_017082885.1|DEUG
OG0009910	LOC6536181|XP_039232777.1|DYAK	LOC108109433|XP_017073422.1|DEUG
OG0009911	LOC6531806|XP_002092593.1|DYAK	LOC108112434|XP_017077769.1|DEUG
OG0009912	LOC6529773|XP_002090757.2|DYAK	LOC108114817|XP_017081430.1|DEUG
OG0009913	LOC6526631|XP_002087739.1|DYAK	LOC108111174|XP_017076042.1|DEUG
OG0009914	LOC6534255|XP_002094937.1|DYAK, LOC26536016|XP_015050534.1|DYAK	LOC108112433|XP_017077764.1|DEUG
