Orthogroup	DYAK.longest_only	DELE.longest_only
OG0010565	LOC6538882|XP_002099386.1|DYAK	LOC108148486|XP_017131009.1|DELE
OG0010566	LOC26535952|XP_015049098.1|DYAK	LOC108148630|XP_017131228.1|DELE
OG0010567	LOC6539831|XP_002086714.2|DYAK	LOC108136719|XP_017113532.1|DELE
OG0010568	LOC6538917|XP_002099421.1|DYAK	LOC108148519|XP_017131046.1|DELE
OG0010569	LOC6538951|XP_002099454.1|DYAK	LOC108143796|XP_017123808.1|DELE
OG0010570	LOC6538359|XP_002098883.1|DYAK	LOC108148527|XP_017131053.1|DELE
OG0010571	LOC6535813|XP_002096435.1|DYAK	LOC108136938|XP_017113903.1|DELE
OG0010572	LOC6537665|XP_002098210.1|DYAK	LOC108143791|XP_017123804.1|DELE
OG0010573	LOC6538643|XP_002099163.2|DYAK	LOC108143108|XP_017122819.1|DELE
OG0010574	LOC6538644|XP_002099164.1|DYAK	LOC108142941|XP_017122525.1|DELE
OG0010575	LOC6538996|XP_002099498.2|DYAK	LOC108142900|XP_017122476.1|DELE
OG0010576	LOC6536462|XP_002097043.1|DYAK	LOC108135079|XP_017111132.1|DELE
OG0010577	LOC6536651|XP_002097223.3|DYAK	LOC108140403|XP_017118606.1|DELE
OG0010578	LOC6538826|XP_002099339.1|DYAK	LOC108148965|XP_017131792.1|DELE
OG0010579	LOC6537250|XP_002097808.1|DYAK	LOC108150105|XP_017133561.1|DELE
OG0010580	LOC6535442|XP_002096091.2|DYAK	LOC108140816|XP_017119311.1|DELE
OG0010581	LOC6535248|XP_002095904.2|DYAK	LOC108146975|XP_017128724.1|DELE
OG0010582	LOC26535506|XP_015048672.1|DYAK	LOC108147170|XP_017128990.1|DELE
OG0010583	LOC6537462|XP_002098018.2|DYAK	LOC108140820|XP_017119315.1|DELE
OG0010584	LOC6537283|XP_002097841.1|DYAK	LOC108139188|XP_017117302.1|DELE
OG0010585	LOC6537022|XP_002097589.1|DYAK	LOC108139110|XP_017117212.1|DELE
OG0010586	LOC6535335|XP_002095991.1|DYAK	LOC108141014|XP_017119580.1|DELE
OG0010587	LOC6538901|XP_002099405.2|DYAK	LOC108148532|XP_017131061.1|DELE
OG0010588	LOC26535470|XP_015048776.1|DYAK	LOC108148941|XP_017131762.1|DELE
OG0010589	LOC6531863|XP_002092650.2|DYAK	LOC108143500|XP_017123446.1|DELE
OG0010590	LOC6527637|XP_002088725.1|DYAK	LOC108138915|XP_017116963.1|DELE
OG0010591	LOC6526544|XP_002087654.3|DYAK	LOC108147910|XP_017130161.1|DELE
OG0010592	LOC6529483|XP_002090485.2|DYAK	LOC108150408|XP_017134055.1|DELE
OG0010593	LOC6534844|XP_002095516.2|DYAK	LOC108142534|XP_017121949.1|DELE
OG0010594	LOC6533321|XP_002094047.1|DYAK	LOC108142530|XP_017121944.1|DELE
OG0010595	LOC6533834|XP_002094534.1|DYAK	LOC108142354|XP_017121644.1|DELE
OG0010596	LOC26535797|XP_015050399.1|DYAK	LOC108146661|XP_017128200.1|DELE
OG0010597	LOC6533556|XP_002094266.1|DYAK	LOC108150286|XP_017133875.1|DELE
OG0010598	LOC6535158|XP_002095820.1|DYAK	LOC108143165|XP_017122899.1|DELE
OG0010599	LOC6527476|XP_002088566.1|DYAK	LOC108149219|XP_017132139.1|DELE
OG0010600	LOC6527491|XP_002088581.1|DYAK	LOC108149255|XP_017132186.1|DELE
OG0010601	LOC6527527|XP_002088617.1|DYAK	LOC108149361|XP_017132348.1|DELE
OG0010603	LOC6535865|XP_002096484.1|DYAK	LOC108140433|XP_017118649.1|DELE
OG0010612	LOC6528060|XP_015054479.1|DYAK	LOC108148185|XP_017130583.1|DELE
OG0010616	LOC120321769|XP_039231529.1|DYAK	LOC108141039|XP_017119659.1|DELE
OG0010619	LOC6532720|XP_002093462.2|DYAK	LOC108147483|XP_017129526.1|DELE
OG0010621	LOC6527458|XP_002088550.1|DYAK	LOC108149247|XP_017132173.1|DELE
OG0010622	LOC26535177|XP_015048144.2|DYAK	LOC108140535|XP_017118847.1|DELE
OG0010624	LOC6536320|XP_002096904.1|DYAK	LOC108142894|XP_017122469.1|DELE
OG0010626	LOC6535884|XP_002096500.1|DYAK	LOC108140444|XP_017118664.1|DELE
OG0010627	LOC6537821|XP_002098362.1|DYAK	LOC108148755|XP_017131446.1|DELE
OG0010629	LOC6536962|XP_002097531.3|DYAK	LOC108147109|XP_017128888.1|DELE
OG0010630	LOC6535835|XP_039232637.1|DYAK	LOC108140494|XP_017118759.1|DELE
OG0010631	LOC6527103|XP_002088196.1|DYAK	LOC108150080|XP_017133534.1|DELE
OG0010632	LOC6528745|XP_002089780.1|DYAK	LOC108143404|XP_017123277.1|DELE
OG0010633	LOC120320600|XP_039226668.1|DYAK	LOC108145071|XP_017125741.1|DELE
OG0010634	LOC6529977|XP_002090923.2|DYAK	LOC108149126|XP_017132020.1|DELE
OG0010635	LOC6532095|XP_002092871.1|DYAK	LOC108144899|XP_017125549.1|DELE
OG0010636	LOC6529339|XP_002090344.1|DYAK	LOC108144292|XP_017124469.1|DELE
OG0010637	LOC6526586|XP_002087694.2|DYAK	LOC108148066|XP_017130408.1|DELE
OG0010638	LOC6525547|XP_002101382.3|DYAK	LOC108137734|XP_017115122.1|DELE
OG0010639	LOC6525301|XP_002101137.1|DYAK	LOC108150553|XP_017134275.1|DELE
OG0010640	LOC6525302|XP_002101138.1|DYAK	LOC108150551|XP_017134271.1|DELE
OG0010641	LOC6525305|XP_002101141.1|DYAK	LOC108150554|XP_017134276.1|DELE
OG0010642	LOC6524308|XP_002100167.2|DYAK	LOC108135947|XP_017112391.1|DELE
OG0010643	LOC120321114|XP_039228668.1|DYAK	LOC108138432|XP_017116123.1|DELE
OG0010644	LOC6526253|XP_002087375.2|DYAK	LOC108138501|XP_017116212.1|DELE
OG0010645	LOC6523982|XP_002099854.1|DYAK	LOC108137646|XP_017114961.1|DELE
OG0010646	LOC6535076|XP_002095740.2|DYAK	LOC108145691|XP_017126738.1|DELE
OG0010647	LOC26534770|XP_015049941.1|DYAK	LOC108142213|XP_017121416.1|DELE
OG0010648	LOC6533287|XP_039229460.1|DYAK	LOC108146577|XP_017128087.1|DELE
OG0010651	LOC6539638|XP_002086524.1|DYAK	LOC108145791|XP_017126850.1|DELE
OG0010653	LOC6538572|XP_002099094.1|DYAK	LOC108143824|XP_017123850.1|DELE
OG0010655	LOC6539608|XP_015045080.2|DYAK	LOC108136105|XP_017112573.1|DELE
OG0010657	LOC6524780|XP_002100624.1|DYAK	LOC108148164|XP_017130552.1|DELE
OG0010658	LOC6524500|XP_002100357.3|DYAK	LOC108149955|XP_017133360.1|DELE
OG0010659	LOC6524257|XP_002100120.1|DYAK	LOC108149910|XP_017133300.1|DELE
OG0010660	LOC6524260|XP_002100123.1|DYAK	LOC108149917|XP_017133321.1|DELE
OG0010661	LOC6525177|XP_002101015.2|DYAK	LOC108134840|XP_017110791.1|DELE
OG0010663	LOC6526115|XP_002101932.2|DYAK	LOC108144029|XP_017124152.1|DELE
OG0010664	LOC6525123|XP_002100961.1|DYAK	LOC108147704|XP_017129916.1|DELE
OG0010665	LOC6525759|XP_002101580.1|DYAK	LOC108136549|XP_017113337.1|DELE
OG0010667	LOC6524695|XP_002100539.1|DYAK	LOC108137088|XP_017114103.1|DELE
OG0010668	LOC6523976|XP_002099848.1|DYAK	LOC108137609|XP_017114872.1|DELE
OG0010669	LOC6525392|XP_002101227.2|DYAK	LOC108138466|XP_017116163.1|DELE
OG0010670	LOC6524352|XP_002100210.1|DYAK	LOC108140597|XP_017118997.1|DELE
OG0010671	LOC120322382|XP_039233496.1|DYAK	LOC108140873|XP_017119392.1|DELE
OG0010672	LOC6534011|XP_002094700.1|DYAK	LOC108146980|XP_017128726.1|DELE
OG0010673	LOC6525617|XP_002101452.1|DYAK	LOC108137316|XP_017114431.1|DELE
OG0010674	LOC6524143|XP_002100006.1|DYAK	LOC108136300|XP_017112876.1|DELE
OG0010675	LOC6525694|XP_002101516.1|DYAK	LOC108135882|XP_017112274.1|DELE
OG0010677	LOC6526050|XP_002101867.1|DYAK	LOC108144352|XP_017124593.1|DELE
OG0010678	LOC26534525|XP_015046500.1|DYAK	LOC108136607|XP_017113414.1|DELE
OG0010679	LOC6533460|XP_002094171.2|DYAK	LOC108136033|XP_017112454.1|DELE
OG0010680	LOC6525421|XP_015046284.1|DYAK	LOC108149898|XP_017133291.1|DELE, LOC108138446|XP_017116135.1|DELE
OG0010681	LOC6525424|XP_002101259.1|DYAK	LOC108138473|XP_017116171.1|DELE
OG0010682	LOC6525426|XP_039229746.1|DYAK	LOC108138486|XP_017116177.1|DELE
OG0010683	LOC6528271|XP_002089324.2|DYAK	LOC108138712|XP_017116552.1|DELE
OG0010684	LOC6528269|XP_002089322.2|DYAK	LOC108138704|XP_017116540.1|DELE
OG0010685	LOC6529814|XP_002090796.1|DYAK	LOC108134558|XP_017110399.1|DELE
OG0010686	LOC6527510|XP_002088600.2|DYAK	LOC108149285|XP_017132218.1|DELE
OG0010687	LOC6528004|XP_002089071.1|DYAK	LOC108141656|XP_017120615.1|DELE
OG0010688	LOC6527337|XP_002088429.2|DYAK	LOC108138290|XP_017115934.1|DELE
OG0010689	LOC6526965|XP_002088061.1|DYAK	LOC108138062|XP_017115527.1|DELE
OG0010690	LOC6527162|XP_039226869.1|DYAK	LOC108135349|XP_017111529.1|DELE
OG0010691	LOC26535283|XP_015054606.1|DYAK	LOC108135334|XP_017111514.1|DELE
OG0010692	LOC6527151|XP_002088245.1|DYAK	LOC108135318|XP_017111493.1|DELE
OG0010693	LOC6529262|XP_002090267.2|DYAK	LOC108141775|XP_017120766.1|DELE
OG0010694	LOC6527443|XP_002088535.1|DYAK	LOC108138038|XP_017115500.1|DELE
OG0010695	LOC6526896|XP_002087995.1|DYAK	LOC108138067|XP_017115532.1|DELE
OG0010697	LOC6527004|XP_002088100.3|DYAK	LOC108135273|XP_017111440.1|DELE
OG0010698	LOC6527052|XP_002088145.1|DYAK	LOC108135226|XP_017111344.1|DELE
OG0010699	LOC6529182|XP_002090189.2|DYAK	LOC108135210|XP_017111324.1|DELE
OG0010701	LOC6526598|XP_002087706.1|DYAK	LOC108148061|XP_017130403.1|DELE
OG0010702	LOC6526332|XP_002087454.1|DYAK	LOC108137834|XP_017115249.1|DELE
OG0010703	LOC6526350|XP_002087472.1|DYAK	LOC108149296|XP_017132234.1|DELE
OG0010704	LOC6526804|XP_002087906.1|DYAK	LOC108149190|XP_017132106.1|DELE
OG0010705	LOC6532753|XP_002093495.1|DYAK	LOC108147395|XP_017129320.1|DELE
OG0010706	LOC6533609|XP_002094317.2|DYAK	LOC108150263|XP_017133833.1|DELE
OG0010707	LOC6533021|XP_002093756.1|DYAK	LOC108146270|XP_017127699.1|DELE
OG0010708	LOC26535222|XP_015050999.2|DYAK	LOC108145966|XP_017127186.1|DELE
OG0010709	LOC6534446|XP_002095123.1|DYAK	LOC108146632|XP_017128166.1|DELE
OG0010710	LOC6532947|XP_002093682.2|DYAK	LOC108145809|XP_017126888.1|DELE
OG0010711	LOC6539852|XP_039232192.1|DYAK	LOC108141012|XP_017119578.1|DELE
OG0010712	LOC6532660|XP_002093404.1|DYAK	LOC108150253|XP_017133808.1|DELE
OG0010713	LOC6534291|XP_002094972.3|DYAK	LOC108135626|XP_017111935.1|DELE
OG0010715	LOC26534946|XP_015045020.2|DYAK	LOC108142623|XP_017122101.1|DELE
OG0010716	LOC6534602|XP_002095277.1|DYAK	LOC108143151|XP_017122888.1|DELE
OG0010717	LOC6534517|XP_002095194.3|DYAK	LOC108136089|XP_017112546.1|DELE
OG0010718	LOC6534091|XP_002094777.1|DYAK	LOC108143193|XP_017122934.1|DELE
OG0010719	LOC6536029|XP_002096644.1|DYAK	LOC108140992|XP_017119556.1|DELE
OG0010720	LOC6534485|XP_039229833.1|DYAK	LOC108136101|XP_017112566.1|DELE
OG0010721	LOC6534481|XP_002095158.1|DYAK	LOC108136136|XP_017112619.1|DELE
OG0010722	LOC6531613|XP_002092410.1|DYAK	LOC108149088|XP_017131972.1|DELE
OG0010723	LOC26534557|XP_015044946.2|DYAK	LOC108143167|XP_017122900.1|DELE
OG0010724	LOC26535132|XP_015052871.1|DYAK	LOC108145385|XP_017126269.1|DELE
OG0010725	LOC6530747|XP_002091637.1|DYAK	LOC108145412|XP_017126303.1|DELE
OG0010726	LOC6531437|XP_002092240.1|DYAK	LOC108137915|XP_017115344.1|DELE
OG0010727	LOC6528361|XP_002089410.1|DYAK	LOC108145099|XP_017125779.1|DELE
OG0010728	LOC6528382|XP_002089429.2|DYAK	LOC108147341|XP_017129257.1|DELE
OG0010730	LOC26534523|XP_015051480.1|DYAK	LOC108144918|XP_017125570.1|DELE
OG0010731	LOC6530818|XP_002091701.2|DYAK	LOC108143333|XP_017123141.1|DELE
OG0010732	LOC26536242|XP_015052962.1|DYAK	LOC108137947|XP_017115393.1|DELE
OG0010733	LOC6531899|XP_039228918.1|DYAK	LOC108141262|XP_017120003.1|DELE
OG0010734	LOC6530425|XP_002091341.1|DYAK	LOC108149707|XP_017132962.1|DELE
OG0010735	LOC6530296|XP_002091223.1|DYAK	LOC108144176|XP_017124326.1|DELE
OG0010736	LOC6529081|XP_002090094.1|DYAK	LOC108143634|XP_017123637.1|DELE
OG0010737	LOC120320627|XP_039226802.1|DYAK	LOC108143632|XP_017123635.1|DELE
OG0010738	LOC6538647|XP_015048939.1|DYAK	LOC108143044|XP_017122735.1|DELE
OG0010739	LOC26534974|XP_015047617.1|DYAK	LOC108143865|XP_017123919.1|DELE
OG0010740	LOC6535338|XP_002095994.2|DYAK	LOC108140956|XP_017119513.1|DELE
OG0010741	LOC6536764|XP_002097336.2|DYAK	LOC108135019|XP_017111040.1|DELE
OG0010742	LOC6536673|XP_002097246.1|DYAK	LOC108148199|XP_017130593.1|DELE
OG0010743	LOC6535728|XP_002096351.3|DYAK	LOC108136728|XP_017113542.1|DELE
OG0010744	LOC6539892|XP_002086774.1|DYAK	LOC108141086|XP_017119757.1|DELE
OG0010745	LOC6537107|XP_002097668.1|DYAK	LOC108140632|XP_017119041.1|DELE
OG0010746	LOC6536301|XP_002096885.1|DYAK	LOC108142985|XP_017122642.1|DELE
OG0010747	LOC6538590|XP_002099112.2|DYAK	LOC108143727|XP_017123749.1|DELE
OG0010748	LOC6536686|XP_002097259.1|DYAK	LOC108150222|XP_017133757.1|DELE
OG0010749	LOC6538729|XP_002099244.1|DYAK	LOC108139375|XP_017117591.1|DELE
OG0010750	LOC6538728|XP_002099243.2|DYAK	LOC108139373|XP_017117589.1|DELE
OG0010751	LOC6535688|XP_002096316.1|DYAK	LOC108135786|XP_017112137.1|DELE
OG0010752	LOC26536305|XP_015049077.1|DYAK	LOC108148588|XP_017131124.1|DELE
OG0010753	LOC6537810|XP_002098351.1|DYAK	LOC108137370|XP_017114500.1|DELE
OG0010754	LOC6536564|XP_002097140.1|DYAK	LOC108140393|XP_017118589.1|DELE
OG0010755	LOC6538370|XP_002098894.2|DYAK	LOC108148580|XP_017131116.1|DELE
OG0010756	LOC6538371|XP_002098895.3|DYAK	LOC108148581|XP_017131117.1|DELE
OG0010757	LOC6538046|XP_002098581.3|DYAK	LOC108148480|XP_017131003.1|DELE
OG0010758	LOC6538032|XP_002098567.1|DYAK	LOC108148870|XP_017131660.1|DELE
OG0010759	LOC6538975|XP_039231903.1|DYAK	LOC108142953|XP_017122584.1|DELE
OG0010760	LOC6536599|XP_002097175.1|DYAK	LOC108136714|XP_017113527.1|DELE
OG0010761	LOC6536145|XP_002096746.1|DYAK	LOC108148241|XP_017130646.1|DELE
OG0010763	LOC6537666|XP_002098211.1|DYAK	LOC108144051|XP_017124184.1|DELE
OG0010764	LOC6537695|XP_002098240.1|DYAK	LOC108144031|XP_017124150.1|DELE
OG0010765	LOC6538145|XP_002098679.1|DYAK	LOC108148535|XP_017131064.1|DELE
OG0010766	LOC6536451|XP_002097032.1|DYAK	LOC108135064|XP_017111095.1|DELE
OG0010767	LOC6538914|XP_002099418.3|DYAK	LOC108148503|XP_017131029.1|DELE
OG0010768	LOC6538360|XP_002098884.1|DYAK	LOC108148429|XP_017130953.1|DELE
OG0010769	LOC6538627|XP_002099149.1|DYAK	LOC108143725|XP_017123748.1|DELE
OG0010770	LOC6538827|XP_002099340.1|DYAK	LOC108148964|XP_017131790.1|DELE
OG0010771	LOC6528516|XP_002089562.1|DYAK	LOC108147034|XP_017128780.1|DELE
OG0010772	LOC6535450|XP_002096094.3|DYAK	LOC108140462|XP_017118684.1|DELE
OG0010773	LOC6535446|XP_002096093.1|DYAK	LOC108140818|XP_017119313.1|DELE
OG0010774	LOC6535291|XP_002095947.2|DYAK	LOC108141122|XP_017119826.1|DELE
OG0010775	LOC6536970|XP_039232545.1|DYAK	LOC108139112|XP_017117213.1|DELE
OG0010776	LOC6529206|XP_002090213.1|DYAK	LOC108135280|XP_017111450.1|DELE
OG0010777	LOC6536786|XP_002097356.1|DYAK	LOC108141563|XP_017120498.1|DELE
OG0010778	LOC6536755|XP_002097327.2|DYAK	LOC108135058|XP_017111090.1|DELE
OG0010779	LOC6536750|XP_015047932.1|DYAK	LOC108135062|XP_017111093.1|DELE
OG0010780	LOC6537802|XP_002098343.2|DYAK	LOC108137401|XP_017114549.1|DELE
OG0010781	LOC6536211|XP_002096802.1|DYAK	LOC108143979|XP_017124079.1|DELE
OG0010782	LOC6535696|XP_002096324.1|DYAK	LOC108135753|XP_017112084.1|DELE
OG0010783	LOC6537112|XP_002097673.1|DYAK	LOC108140705|XP_017119150.1|DELE
OG0010784	LOC26535381|XP_015051495.1|DYAK	LOC108144450|XP_017124830.1|DELE
OG0010785	LOC6530228|XP_002091165.1|DYAK	LOC108144446|XP_017124821.1|DELE
OG0010786	LOC6531273|XP_002092082.2|DYAK	LOC108134626|XP_017110499.1|DELE
OG0010787	LOC6530114|XP_002091060.1|DYAK	LOC108137880|XP_017115308.1|DELE
OG0010788	LOC26535658|XP_015052919.1|DYAK	LOC108145216|XP_017125948.1|DELE
OG0010790	LOC6530485|XP_002091400.1|DYAK	LOC108144222|XP_017124386.1|DELE
OG0010791	LOC6527274|XP_002088368.1|DYAK	LOC108138158|XP_017115739.1|DELE
OG0010792	LOC6525806|XP_002101627.1|DYAK	LOC108136427|XP_017113052.1|DELE
OG0010793	LOC6539097|XP_002086004.1|DYAK	LOC108140903|XP_017119437.1|DELE
OG0010794	LOC6532995|XP_002093730.1|DYAK	LOC108146117|XP_017127437.1|DELE
OG0010795	LOC6532649|XP_002093393.1|DYAK	LOC108150206|XP_017133707.1|DELE
OG0010796	LOC6534730|XP_002095405.1|DYAK	LOC108142245|XP_017121453.1|DELE, LOC108142402|XP_017121736.1|DELE
OG0010797	LOC6535064|XP_002095728.1|DYAK	LOC108145699|XP_017126748.1|DELE
OG0010798	LOC6532256|XP_002093028.2|DYAK	LOC108146260|XP_017127688.1|DELE
OG0010799	LOC6533988|XP_002094679.1|DYAK	LOC108146686|XP_017128231.1|DELE
OG0010800	LOC120321612|XP_039230783.1|DYAK	LOC108150355|XP_017133978.1|DELE
OG0010801	LOC6527486|XP_002088576.1|DYAK	LOC108149452|XP_017132533.1|DELE
OG0010802	LOC6526853|XP_002087953.1|DYAK	LOC108139082|XP_017117195.1|DELE
OG0010803	LOC6526466|XP_002087585.1|DYAK	LOC108147950|XP_017130227.1|DELE
OG0010804	LOC6527210|XP_039227399.1|DYAK	LOC108134524|XP_017110355.1|DELE
OG0010805	LOC6527391|XP_002088483.1|DYAK	LOC108138101|XP_017115584.1|DELE
OG0010806	LOC6527228|XP_002088322.1|DYAK	LOC108134500|XP_017110315.1|DELE
OG0010807	LOC6528086|XP_002089153.1|DYAK	LOC108137781|XP_017115176.1|DELE
OG0010808	LOC6524881|XP_039226524.1|DYAK	LOC108134811|XP_017110755.1|DELE
OG0010809	LOC26534968|XP_015048696.1|DYAK	LOC108148490|XP_017131013.1|DELE
OG0010809	LOC26535882|XP_015048695.1|DYAK	LOC108148489|XP_017131011.1|DELE
OG0010810	LOC6530238|XP_002091175.1|DYAK	LOC108144683|XP_017125236.1|DELE
OG0010820	LOC6532607|XP_039229975.1|DYAK	LOC108142824|XP_017122377.1|DELE
OG0010821	LOC6529805|XP_002090787.1|DYAK	LOC108134561|XP_017110403.1|DELE
OG0010823	LOC6529705|XP_002090698.1|DYAK	LOC108138775|XP_017116723.1|DELE
OG0010824	LOC6533123|XP_002093849.1|DYAK	LOC108147403|XP_017129329.1|DELE
OG0010825	LOC6529904|XP_002090861.3|DYAK	LOC108134669|XP_017110553.1|DELE
OG0010827	LOC6536331|XP_002096915.3|DYAK	LOC108142912|XP_017122489.1|DELE
OG0010828	LOC6525892|XP_002101712.1|DYAK	LOC108137436|XP_017114590.1|DELE
OG0010830	LOC6528000|XP_002089067.2|DYAK	LOC108141672|XP_017120635.1|DELE
OG0010832	LOC6532098|XP_002092874.1|DYAK	LOC108144216|XP_017124379.1|DELE
OG0010834	LOC6524996|XP_002100836.1|DYAK	LOC108147723|XP_017129941.1|DELE
OG0010835	LOC6525110|XP_002100949.2|DYAK	LOC108147643|XP_017129788.1|DELE
OG0010837	LOC26535958|XP_015045157.2|DYAK	LOC108142668|XP_017122161.1|DELE
OG0010838	LOC6534977|XP_039230817.1|DYAK	LOC108145816|XP_017126894.1|DELE
OG0010839	LOC6534832|XP_002095504.1|DYAK	LOC108142491|XP_017121875.1|DELE
OG0010840	LOC6539725|XP_002086613.1|DYAK	LOC108142535|XP_017121950.1|DELE
OG0010841	LOC6527546|XP_002088636.2|DYAK	LOC108149404|XP_017132430.1|DELE
OG0010843	LOC26535954|XP_015052942.1|DYAK	LOC108144768|XP_017125367.1|DELE
OG0010844	LOC6537748|XP_002098289.2|DYAK	LOC108148533|XP_017131063.1|DELE
OG0010845	LOC6524220|XP_002100083.1|DYAK	LOC108137203|XP_017114282.1|DELE
OG0010846	LOC26535731|XP_015048841.1|DYAK	LOC108147239|XP_017129127.1|DELE
OG0010847	LOC6525102|XP_015046097.1|DYAK	LOC108144521|XP_017124956.1|DELE
OG0010848	LOC6524751|XP_002100595.1|DYAK	LOC108148186|XP_017130580.1|DELE
OG0010849	LOC6524253|XP_002100116.1|DYAK	LOC108149914|XP_017133316.1|DELE
OG0010850	LOC6524518|XP_002100375.1|DYAK	LOC108137764|XP_017115156.1|DELE
OG0010851	LOC6526123|XP_002101940.2|DYAK	LOC108143817|XP_017123840.1|DELE
OG0010852	LOC26535414|XP_015051596.1|DYAK	LOC108141373|XP_017120198.1|DELE
OG0010853	LOC6524434|XP_002100292.1|DYAK	LOC108136177|XP_017112663.1|DELE
OG0010854	LOC6524696|XP_002100540.1|DYAK	LOC108137193|XP_017114268.1|DELE
OG0010855	LOC120322384|XP_039233500.1|DYAK	LOC108140589|XP_017118970.1|DELE
OG0010856	LOC6525952|XP_002101772.1|DYAK	LOC108137252|XP_017114324.1|DELE
OG0010857	LOC6523952|XP_002099824.1|DYAK	LOC108136164|XP_017112650.1|DELE
OG0010858	LOC6525650|XP_002101472.1|DYAK	LOC108136194|XP_017112682.1|DELE
OG0010859	LOC6528182|XP_002089245.1|DYAK	LOC108149420|XP_017132475.1|DELE
OG0010860	LOC6529779|XP_002090763.1|DYAK	LOC108139065|XP_017117175.1|DELE
OG0010862	LOC6526581|XP_002087689.1|DYAK	LOC108147880|XP_017130127.1|DELE
OG0010863	LOC6527926|XP_002088994.1|DYAK	LOC108141985|XP_017121131.1|DELE
OG0010864	LOC26534788|XP_015052843.1|DYAK	LOC108150461|XP_017134125.1|DELE
OG0010865	LOC6529015|XP_039226870.1|DYAK	LOC108138076|XP_017115541.1|DELE
OG0010866	LOC6532348|XP_015049292.1|DYAK	LOC108146226|XP_017127638.1|DELE
OG0010867	LOC26536349|XP_015049602.1|DYAK	LOC108145893|XP_017127033.1|DELE
OG0010868	LOC6533014|XP_002093749.1|DYAK	LOC108145827|XP_017126921.1|DELE
OG0010869	LOC26534847|XP_039230194.1|DYAK	LOC108135490|XP_017111721.1|DELE
OG0010870	LOC26536251|XP_015049383.1|DYAK	LOC108145610|XP_017126634.1|DELE
OG0010871	LOC26534495|XP_015049384.1|DYAK	LOC108145747|XP_017126798.1|DELE
OG0010872	LOC120321479|XP_039229969.1|DYAK	LOC108150325|XP_017133935.1|DELE
OG0010873	LOC6534384|XP_002095062.1|DYAK	LOC108146928|XP_017128662.1|DELE
OG0010875	LOC6533324|XP_039229644.1|DYAK	LOC108142526|XP_017121940.1|DELE
OG0010876	LOC6534399|XP_002095077.1|DYAK	LOC108146736|XP_017128329.1|DELE
OG0010877	LOC6534299|XP_002094980.2|DYAK	LOC108135527|XP_017111762.1|DELE
OG0010878	LOC6534121|XP_002094805.1|DYAK	LOC108143180|XP_017122919.1|DELE
OG0010879	LOC6534100|XP_002094786.1|DYAK	LOC108143202|XP_017122948.1|DELE
OG0010880	LOC6534233|XP_002094915.3|DYAK	LOC108135482|XP_017111714.1|DELE
OG0010881	LOC6530044|XP_002090990.2|DYAK	LOC108145015|XP_017125670.1|DELE
OG0010882	LOC6531409|XP_002092212.1|DYAK	LOC108137906|XP_017115334.1|DELE
OG0010883	LOC6534191|XP_015050500.1|DYAK	LOC108135538|XP_017111774.1|DELE
OG0010884	LOC26535483|XP_015050975.1|DYAK	LOC108146412|XP_017127904.1|DELE
OG0010885	LOC6533997|XP_002094686.1|DYAK	LOC108146573|XP_017128085.1|DELE
OG0010886	LOC6534158|XP_002094842.3|DYAK	LOC108136073|XP_017112527.1|DELE
OG0010887	LOC6534148|XP_039229788.1|DYAK	LOC108136003|XP_017112419.1|DELE
OG0010888	LOC6529292|XP_002090297.1|DYAK	LOC108144378|XP_017124642.1|DELE
OG0010889	LOC6530184|XP_002091122.1|DYAK	LOC108144928|XP_017125582.1|DELE
OG0010890	LOC6528691|XP_002089733.2|DYAK	LOC108145554|XP_017126543.1|DELE
OG0010891	LOC6534419|XP_002095097.1|DYAK	LOC108146762|XP_017128387.1|DELE
OG0010892	LOC6531365|XP_002092168.1|DYAK	LOC108144358|XP_017124610.1|DELE
OG0010893	LOC6528573|XP_002089616.1|DYAK	LOC108145422|XP_017126319.1|DELE
OG0010894	LOC26534516|XP_015051424.1|DYAK	LOC108143692|XP_017123707.1|DELE
OG0010895	LOC6531581|XP_002092379.2|DYAK	LOC108143693|XP_017123708.1|DELE
OG0010897	LOC6537121|XP_002097682.2|DYAK	LOC108140651|XP_017119068.1|DELE
OG0010898	LOC6535364|XP_002096015.2|DYAK	LOC108141182|XP_017119908.1|DELE
OG0010899	LOC6535597|XP_039232156.1|DYAK	LOC108135729|XP_017112052.1|DELE
OG0010900	LOC6536999|XP_002097568.1|DYAK	LOC108139347|XP_017117560.1|DELE
OG0010901	LOC6536915|XP_015048014.2|DYAK	LOC108150217|XP_017133742.1|DELE
OG0010902	LOC120321891|XP_039231948.1|DYAK	LOC108148479|XP_017131002.1|DELE
OG0010903	LOC6538969|XP_002099472.1|DYAK	LOC108142922|XP_017122500.1|DELE
OG0010904	LOC6536595|XP_002097171.1|DYAK	LOC108136698|XP_017113510.1|DELE
OG0010905	LOC6538282|XP_002098809.1|DYAK	LOC108147087|XP_017128864.1|DELE
OG0010907	LOC6536017|XP_002096632.1|DYAK	LOC108141015|XP_017119581.1|DELE
OG0010908	LOC6537429|XP_002097985.1|DYAK	LOC108140361|XP_017118544.1|DELE
OG0010909	LOC26535948|XP_015047493.1|DYAK	LOC108140974|XP_017119531.1|DELE
OG0010910	LOC6538146|XP_002098680.1|DYAK	LOC108148555|XP_017131094.1|DELE
OG0010911	LOC6535336|XP_002095992.1|DYAK	LOC108141021|XP_017119591.1|DELE
