Orthogroup	DYAK.longest_only	DMAU.longest_only
OG0008684	LOC6524712|XP_002100556.1|DYAK	LOC117146800|XP_033169231.1|DMAU
OG0008685	LOC6530571|XP_002091484.3|DYAK	LOC117137323|XP_033154602.1|DMAU
OG0008686	LOC6537840|XP_002098381.2|DYAK	LOC117142260|XP_033162013.1|DMAU
OG0008687	LOC6531957|XP_002092743.2|DYAK	LOC117136234|XP_033152908.1|DMAU
OG0008688	LOC6524428|XP_039233545.1|DYAK	LOC117147644|XP_033170505.1|DMAU
OG0008689	LOC6536403|XP_002096985.1|DYAK	LOC117143800|XP_033164535.1|DMAU
OG0008691	LOC6533146|XP_002093872.1|DYAK	LOC117142068|XP_033161837.1|DMAU
OG0008692	LOC6525345|XP_002101181.1|DYAK	LOC117147115|XP_033169775.1|DMAU
OG0008694	LOC6525826|XP_002101646.1|DYAK	LOC117147556|XP_033170389.1|DMAU
OG0008695	LOC120320436|XP_015054155.1|DYAK	LOC117137119|XP_033154302.1|DMAU
OG0008696	LOC6538493|XP_002099015.1|DYAK	LOC117142307|XP_033162089.1|DMAU
OG0008698	LOC6525045|XP_002100884.1|DYAK	LOC117147356|XP_033170110.1|DMAU
OG0008699	LOC26534786|XP_015050738.1|DYAK	LOC117140568|XP_033159456.1|DMAU
OG0008700	LOC6535758|XP_002096381.3|DYAK	LOC117142728|XP_033162788.1|DMAU
OG0008701	LOC6531586|XP_002092384.1|DYAK	LOC117138628|XP_033156731.1|DMAU
OG0008702	LOC6536753|XP_002097325.1|DYAK	LOC117145497|XP_033167068.1|DMAU
OG0008703	LOC6534429|XP_002095106.1|DYAK	LOC117141493|XP_033160869.1|DMAU
OG0008704	LOC6526741|XP_002087844.1|DYAK	LOC117135292|XP_033151353.1|DMAU
OG0008705	LOC6526988|XP_002088084.1|DYAK	LOC117150355|XP_033173104.1|DMAU
OG0008706	LOC6539038|XP_002099540.1|DYAK	LOC117146028|XP_033167850.1|DMAU
OG0008707	LOC6524918|XP_039226134.1|DYAK	LOC117146541|XP_033168721.1|DMAU
OG0008708	LOC6525135|XP_039232754.1|DYAK	LOC117147576|XP_033170412.1|DMAU
OG0008709	LOC6538277|XP_002098804.1|DYAK	LOC117144900|XP_033166221.1|DMAU
OG0008710	LOC6536932|XP_002097501.1|DYAK	LOC117144947|XP_033166293.1|DMAU
OG0008711	LOC6535885|XP_039231054.1|DYAK	LOC117143148|XP_033163536.1|DMAU
OG0008712	LOC6531499|XP_002092298.1|DYAK	LOC117137740|XP_033155214.1|DMAU
OG0008714	LOC6526523|XP_039227731.1|DYAK	LOC117150375|XP_033173131.1|DMAU
OG0008715	LOC6536251|XP_002096837.1|DYAK	LOC117143566|XP_033164202.1|DMAU
OG0008716	LOC6538703|XP_002099218.1|DYAK	LOC117142244|XP_033161987.1|DMAU
OG0008717	LOC6533372|XP_002094097.1|DYAK	LOC117139620|XP_033157964.1|DMAU
OG0008718	LOC6531192|XP_002092020.3|DYAK	LOC117135523|XP_033151678.1|DMAU
OG0008719	LOC6539033|XP_002099535.1|DYAK	LOC117143538|XP_033164162.1|DMAU
OG0008721	LOC6524604|XP_002100461.3|DYAK	LOC117148223|XP_033171404.1|DMAU
OG0008722	LOC6536278|XP_002096864.1|DYAK	LOC117145891|XP_033167623.1|DMAU
OG0008723	LOC6533404|XP_015049989.1|DYAK	LOC117140650|XP_033159580.1|DMAU
OG0008724	LOC6527929|XP_002088997.2|DYAK	LOC117150448|XP_033173225.1|DMAU
OG0008725	LOC6530755|XP_002091645.1|DYAK	LOC117138393|XP_033156356.1|DMAU
OG0008726	LOC6530021|XP_039228086.1|DYAK	LOC117136559|XP_033153403.1|DMAU
OG0008727	LOC6536888|XP_002097457.2|DYAK	LOC117145200|XP_033166653.1|DMAU
OG0008728	LOC6536713|XP_002097285.2|DYAK	LOC117142498|XP_033162423.1|DMAU
OG0008729	LOC6525772|XP_039231551.1|DYAK	LOC117148153|XP_033171276.1|DMAU
OG0008730	LOC6525703|XP_002101525.1|DYAK	LOC117148794|XP_033172298.1|DMAU
OG0008731	LOC6537308|XP_002097866.2|DYAK	LOC117145576|XP_033167173.1|DMAU
OG0008732	LOC6527446|XP_002088538.1|DYAK	LOC117150261|XP_033172959.1|DMAU
OG0008734	LOC6535282|XP_002095938.1|DYAK	LOC117144666|XP_033165874.1|DMAU
OG0008735	LOC6530793|XP_002091676.1|DYAK	LOC117136706|XP_033153616.1|DMAU
OG0008736	LOC6529283|XP_002090288.1|DYAK	LOC117135731|XP_033152066.1|DMAU
OG0008737	LOC6536281|XP_002096867.3|DYAK	LOC117142941|XP_033163146.1|DMAU
OG0008738	LOC6527095|XP_002088188.1|DYAK	LOC117141327|XP_033160622.1|DMAU
OG0008739	LOC6534763|XP_002095438.1|DYAK	LOC117139044|XP_033157038.1|DMAU
OG0008740	LOC6528817|XP_002089849.2|DYAK	LOC117137159|XP_033154361.1|DMAU
OG0008741	LOC6528774|XP_002089808.1|DYAK	LOC117136456|XP_033153271.1|DMAU
OG0008742	LOC6532765|XP_002093507.1|DYAK	LOC117139845|XP_033158382.1|DMAU
OG0008743	LOC6529298|XP_002090303.1|DYAK	LOC117136275|XP_033152997.1|DMAU
OG0008744	LOC6528462|XP_002089508.1|DYAK	LOC117138206|XP_033156031.1|DMAU
OG0008745	LOC6525896|XP_039228904.1|DYAK	LOC117148724|XP_033172167.1|DMAU
OG0008746	LOC6535706|XP_015047285.1|DYAK	LOC117142724|XP_033162780.1|DMAU
OG0008747	LOC6539791|XP_039230285.1|DYAK	LOC117141902|XP_033161495.1|DMAU
OG0008748	LOC6526398|XP_002087517.1|DYAK	LOC117150933|XP_033173994.1|DMAU
OG0008749	LOC6527254|XP_002088348.1|DYAK	LOC117135872|XP_033152304.1|DMAU
OG0008750	LOC6527942|XP_002089009.1|DYAK	LOC117139184|XP_033157246.1|DMAU
OG0008751	LOC6536020|XP_002096635.1|DYAK	LOC117144318|XP_033165321.1|DMAU
OG0008752	LOC6536273|XP_002096859.2|DYAK	LOC117145888|XP_033167621.1|DMAU
OG0008753	LOC6533667|XP_002094373.1|DYAK	LOC117140355|XP_033159101.1|DMAU
OG0008754	LOC6529923|XP_002090880.2|DYAK	LOC117137709|XP_033155172.1|DMAU
OG0008756	LOC6535600|XP_002096228.2|DYAK	LOC117144175|XP_033165111.1|DMAU
OG0008757	LOC6537710|XP_039231703.1|DYAK	LOC117143673|XP_033164349.1|DMAU
OG0008758	LOC6526365|XP_002087486.1|DYAK	LOC117150449|XP_033173226.1|DMAU
OG0008759	LOC6527264|XP_015053652.2|DYAK	LOC117137928|XP_033155573.1|DMAU
OG0008760	LOC6527156|XP_002088250.1|DYAK	LOC117150615|XP_033173472.1|DMAU
OG0008761	LOC6527817|XP_002088890.1|DYAK	LOC117150221|XP_033172909.1|DMAU
OG0008762	LOC6528597|XP_002089640.1|DYAK	LOC117137098|XP_033154274.1|DMAU
OG0008763	LOC6527102|XP_015053197.1|DYAK	LOC117150255|XP_033172946.1|DMAU
OG0008764	LOC6527572|XP_002088662.1|DYAK	LOC117141351|XP_033160652.1|DMAU
OG0008765	LOC6530084|XP_002091030.1|DYAK	LOC117136425|XP_033153226.1|DMAU
OG0008766	LOC6526471|XP_002087589.2|DYAK	LOC117145104|XP_033166518.1|DMAU
OG0008767	LOC6531098|XP_002091932.1|DYAK	LOC117137050|XP_033154150.1|DMAU, LOC117136689|XP_033153594.1|DMAU
OG0008768	LOC6532062|XP_002092839.1|DYAK	LOC117138303|XP_033156195.1|DMAU
OG0008769	LOC6530622|XP_002091535.1|DYAK	LOC117136749|XP_033153672.1|DMAU
OG0008770	LOC6528417|XP_015054374.1|DYAK	LOC117136629|XP_033153508.1|DMAU
OG0008771	LOC6530291|XP_039228665.1|DYAK	LOC117135707|XP_033152016.1|DMAU
OG0008772	LOC6529299|XP_002090304.1|DYAK	LOC117136276|XP_033152998.1|DMAU
OG0008773	LOC26536020|XP_015051178.1|DYAK	LOC117137184|XP_033154398.1|DMAU
OG0008774	LOC6530812|XP_002091695.1|DYAK	LOC117137526|XP_033154905.1|DMAU
OG0008775	LOC6531694|XP_002092485.1|DYAK	LOC117138575|XP_033156637.1|DMAU
OG0008776	LOC6530448|XP_002091364.1|DYAK	LOC117136759|XP_033153686.1|DMAU
OG0008777	LOC6531282|XP_015051228.1|DYAK	LOC117135963|XP_033152456.1|DMAU
OG0008778	LOC6528293|XP_002089346.1|DYAK	LOC117137208|XP_033154453.1|DMAU
OG0008779	LOC6524372|XP_002100230.1|DYAK	LOC117148517|XP_033171815.1|DMAU
OG0008780	LOC6539826|XP_002086710.1|DYAK	LOC117144135|XP_033165052.1|DMAU
OG0008781	LOC6524024|XP_002099896.1|DYAK	LOC117147975|XP_033171015.1|DMAU
OG0008782	LOC6532598|XP_015049449.1|DYAK	LOC117139885|XP_033158444.1|DMAU
OG0008783	LOC6531788|XP_002092575.1|DYAK	LOC117136603|XP_033153477.1|DMAU
OG0008784	LOC26535150|XP_039230613.1|DYAK	LOC117139207|XP_033157273.1|DMAU
OG0008785	LOC6533608|XP_002094316.3|DYAK	LOC117141726|XP_033161235.1|DMAU
OG0008786	LOC6528125|XP_015054459.1|DYAK	LOC117147979|XP_033171024.1|DMAU
OG0008787	LOC6533538|XP_002094248.1|DYAK	LOC117140774|XP_033159751.1|DMAU
OG0008788	LOC6533126|XP_002093852.2|DYAK	LOC117140854|XP_033159872.1|DMAU
OG0008789	LOC6532370|XP_002093122.1|DYAK	LOC117140051|XP_033158679.1|DMAU
OG0008790	LOC6528617|XP_002089660.2|DYAK	LOC117135892|XP_033152330.1|DMAU
OG0008791	LOC6531158|XP_002091987.1|DYAK	LOC117136484|XP_033153314.1|DMAU
OG0008792	LOC6530516|XP_002091431.1|DYAK	LOC117135905|XP_033152359.1|DMAU
OG0008793	LOC6529057|XP_002090085.1|DYAK	LOC117137304|XP_033154574.1|DMAU
OG0008794	LOC6529542|XP_002090540.1|DYAK	LOC117148882|XP_033172476.1|DMAU
OG0008795	LOC6537242|XP_002097800.1|DYAK	LOC117143026|XP_033163301.1|DMAU
OG0008796	LOC6538449|XP_002098973.1|DYAK	LOC117144715|XP_033165945.1|DMAU
OG0008797	LOC6537272|XP_002097830.1|DYAK	LOC117143002|XP_033163258.1|DMAU
OG0008798	LOC6538919|XP_002099423.2|DYAK	LOC117143627|XP_033164292.1|DMAU
OG0008799	LOC6528478|XP_002089524.1|DYAK	LOC117137823|XP_033155397.1|DMAU
OG0008800	LOC6527586|XP_002088674.1|DYAK	LOC117136905|XP_033153918.1|DMAU
OG0008805	LOC6525690|XP_002101512.1|DYAK	LOC117147589|XP_033170427.1|DMAU
OG0008806	LOC6524888|XP_002100728.1|DYAK	LOC117146710|XP_033169017.1|DMAU
OG0008807	LOC6524972|XP_015046009.1|DYAK	LOC117147235|XP_033169938.1|DMAU
OG0008808	LOC6524590|XP_039226439.1|DYAK	LOC117146769|XP_033169174.1|DMAU
OG0008809	LOC6538669|XP_002099189.1|DYAK	LOC117145459|XP_033167021.1|DMAU
OG0008811	LOC26536173|XP_015048197.1|DYAK	LOC117143271|XP_033163740.1|DMAU
OG0008813	LOC6536419|XP_015047741.1|DYAK	LOC117145773|XP_033167441.1|DMAU
OG0008814	LOC6531954|XP_002092740.1|DYAK	LOC117136233|XP_033152906.1|DMAU
OG0008815	LOC26535265|XP_015050101.1|DYAK	LOC117142001|XP_033161741.1|DMAU
OG0008816	LOC6534383|XP_002095061.1|DYAK	LOC117141093|XP_033160299.1|DMAU
OG0008819	LOC6530789|XP_039228339.1|DYAK	LOC117137245|XP_033154497.1|DMAU
OG0008820	LOC6527867|XP_002088939.1|DYAK	LOC117150463|XP_033173249.1|DMAU
OG0008822	LOC6528028|XP_002089095.1|DYAK	LOC117148547|XP_033171875.1|DMAU
OG0008823	LOC6525278|XP_002101114.2|DYAK	LOC117146563|XP_033168752.1|DMAU
OG0008824	LOC6533981|XP_002094676.2|DYAK	LOC117141303|XP_033160574.1|DMAU
OG0008825	LOC6533975|XP_002094670.1|DYAK	LOC117140065|XP_033158702.1|DMAU
OG0008826	LOC6535992|XP_039231957.1|DYAK	LOC117142781|XP_033162862.1|DMAU
OG0008829	LOC6524487|XP_002100344.1|DYAK	LOC117146630|XP_033168853.1|DMAU
OG0008830	LOC120320586|XP_039226588.1|DYAK	LOC117147804|XP_033170746.1|DMAU
OG0008831	LOC6524466|XP_039233535.1|DYAK	LOC117146732|XP_033169067.1|DMAU
OG0008832	LOC6524467|XP_002100324.1|DYAK	LOC117146729|XP_033169062.1|DMAU
OG0008833	LOC6525341|XP_002101177.1|DYAK	LOC117148336|XP_033171562.1|DMAU
OG0008834	LOC6538583|XP_002099105.1|DYAK	LOC117143633|XP_033164300.1|DMAU
OG0008835	LOC26536318|XP_015047356.2|DYAK	LOC117145895|XP_033167637.1|DMAU
OG0008836	LOC6528672|XP_015054310.1|DYAK	LOC117136890|XP_033153891.1|DMAU
OG0008837	LOC6531308|XP_002092112.1|DYAK	LOC117136010|XP_033152517.1|DMAU
OG0008838	LOC6527893|XP_002088965.1|DYAK	LOC117139972|XP_033158568.1|DMAU
OG0008839	LOC6530174|XP_002091114.2|DYAK	LOC117137693|XP_033155153.1|DMAU
OG0008840	LOC6529825|XP_002090806.1|DYAK	LOC117140109|XP_033158766.1|DMAU
OG0008841	LOC6532798|XP_002093535.1|DYAK	LOC117141433|XP_033160765.1|DMAU
OG0008842	LOC6531846|XP_002092633.1|DYAK	LOC117138078|XP_033155793.1|DMAU
OG0008843	LOC6532810|XP_002093547.1|DYAK	LOC117141969|XP_033161658.1|DMAU
OG0008845	LOC6529011|XP_002090043.1|DYAK	LOC117150203|XP_033172884.1|DMAU
OG0008846	LOC6535005|XP_002095675.3|DYAK	LOC117139943|XP_033158521.1|DMAU
OG0008847	LOC6536147|XP_002096748.3|DYAK	LOC117145722|XP_033167362.1|DMAU
OG0008848	LOC6531356|XP_002092159.2|DYAK	LOC117136349|XP_033153106.1|DMAU
OG0008849	LOC6525389|XP_039226113.1|DYAK	LOC117147333|XP_033170078.1|DMAU
OG0008850	LOC6530738|XP_002091628.1|DYAK	LOC117138540|XP_033156569.1|DMAU
OG0008851	LOC6527149|XP_002088243.1|DYAK	LOC117145623|XP_033167236.1|DMAU
OG0008852	LOC6528559|XP_002089603.1|DYAK	LOC117137431|XP_033154754.1|DMAU
OG0008854	LOC6526360|XP_002087482.1|DYAK	LOC117143388|XP_033163963.1|DMAU
OG0008855	LOC6526019|XP_002101836.1|DYAK	LOC117146374|XP_033168425.1|DMAU
OG0008856	LOC6523702|XP_015046746.1|DYAK	LOC117146284|XP_033168182.1|DMAU
OG0008857	LOC6533313|XP_002094039.2|DYAK	LOC117139889|XP_033158459.1|DMAU
OG0008858	LOC6535471|XP_002096102.2|DYAK	LOC117145648|XP_033167268.1|DMAU
OG0008859	LOC6533547|XP_002094257.1|DYAK	LOC117141004|XP_033160148.1|DMAU
OG0008860	LOC6538828|XP_002099341.1|DYAK	LOC117142354|XP_033162167.1|DMAU
OG0008861	LOC6528653|XP_002089695.1|DYAK	LOC117137404|XP_033154718.1|DMAU
OG0008862	LOC6536665|XP_002097237.1|DYAK	LOC117144227|XP_033165182.1|DMAU
OG0008863	LOC6528949|XP_002089981.1|DYAK	LOC117150405|XP_033173159.1|DMAU
OG0008864	LOC6530551|XP_002091466.2|DYAK	LOC117136637|XP_033153518.1|DMAU
OG0008865	LOC6527342|XP_002088434.1|DYAK	LOC117150673|XP_033173568.1|DMAU
OG0008866	LOC6526254|XP_002087376.1|DYAK	LOC117144449|XP_033165537.1|DMAU
OG0008867	LOC6525350|XP_002101186.1|DYAK	LOC117148344|XP_033171570.1|DMAU
OG0008868	LOC6528687|XP_002089729.1|DYAK	LOC117136842|XP_033153817.1|DMAU
OG0008869	LOC6535199|XP_002095858.2|DYAK	LOC117140894|XP_033159939.1|DMAU
OG0008870	LOC6534982|XP_002095652.1|DYAK	LOC117139556|XP_033157842.1|DMAU
OG0008871	LOC6534027|XP_015050371.1|DYAK	LOC117139568|XP_033157859.1|DMAU
OG0008872	LOC6526973|XP_002088069.1|DYAK	LOC117141361|XP_033160662.1|DMAU
OG0008873	LOC6527022|XP_002088117.1|DYAK	LOC117150348|XP_033173091.1|DMAU
OG0008874	LOC6531448|XP_002092251.1|DYAK	LOC117138606|XP_033156705.1|DMAU
OG0008875	LOC6530063|XP_002091009.1|DYAK	LOC117138035|XP_033155736.1|DMAU
OG0008876	LOC6523733|XP_015046861.1|DYAK	LOC117146316|XP_033168261.1|DMAU
OG0008877	LOC6533918|XP_002094618.1|DYAK	LOC117139387|XP_033157540.1|DMAU
OG0008878	LOC6527732|XP_002088815.1|DYAK	LOC117149767|XP_033172712.1|DMAU
OG0008879	LOC6531355|XP_002092158.1|DYAK	LOC117136348|XP_033153105.1|DMAU
OG0008880	LOC6537280|XP_002097838.1|DYAK	LOC117143384|XP_033163956.1|DMAU
OG0008881	LOC6532059|XP_002092836.1|DYAK	LOC117136053|XP_033152588.1|DMAU
OG0008882	LOC6527896|XP_002088968.2|DYAK	LOC117151079|XP_033174215.1|DMAU
OG0008883	LOC6536369|XP_002096951.1|DYAK	LOC117142424|XP_033162276.1|DMAU
OG0008884	LOC6538484|XP_002099008.1|DYAK	LOC117144391|XP_033165418.1|DMAU
OG0008885	LOC6529696|XP_002090689.1|DYAK	LOC117150812|XP_033173763.1|DMAU
OG0008886	LOC6531382|XP_002092185.1|DYAK	LOC117137062|XP_033154166.1|DMAU
OG0008887	LOC6530773|XP_002091661.1|DYAK	LOC117137166|XP_033154370.1|DMAU
OG0008888	LOC6533626|XP_002094333.1|DYAK	LOC117141124|XP_033160339.1|DMAU
OG0008889	LOC6530520|XP_002091435.1|DYAK	LOC117135904|XP_033152357.1|DMAU
OG0008890	LOC6537258|XP_002097816.1|DYAK	LOC117144018|XP_033164865.1|DMAU
OG0008891	LOC6532966|XP_015049737.1|DYAK	LOC117139860|XP_033158401.1|DMAU
OG0008892	LOC6532000|XP_039228491.1|DYAK	LOC117137356|XP_033154646.1|DMAU
OG0008893	LOC6533038|XP_002093773.1|DYAK	LOC117139247|XP_033157351.1|DMAU
OG0008894	LOC6537761|XP_015048489.1|DYAK	LOC117143373|XP_033163940.1|DMAU
OG0008895	LOC6536404|XP_002096986.1|DYAK	LOC117143799|XP_033164533.1|DMAU
OG0008896	LOC26535720|XP_015045071.2|DYAK	LOC117138970|XP_033156906.1|DMAU
OG0008897	LOC6535543|XP_039232223.1|DYAK	LOC117142342|XP_033162150.1|DMAU
OG0008898	LOC6529992|XP_039228738.1|DYAK	LOC117138134|XP_033155894.1|DMAU
OG0008899	LOC6529638|XP_002090632.1|DYAK	LOC117135261|XP_033151298.1|DMAU
OG0008900	LOC6529591|XP_002090585.1|DYAK	LOC117139520|XP_033157775.1|DMAU
OG0008901	LOC6533259|XP_002093985.1|DYAK	LOC117141010|XP_033160155.1|DMAU
OG0008902	LOC6523714|XP_015046792.1|DYAK	LOC117146297|XP_033168205.1|DMAU
OG0008903	LOC6526359|XP_002087481.1|DYAK	LOC117150807|XP_033173755.1|DMAU
OG0008904	LOC6531156|XP_002091985.2|DYAK	LOC117137543|XP_033154931.1|DMAU
OG0008905	LOC6523729|XP_002099604.1|DYAK	LOC117146343|XP_033168369.1|DMAU
OG0008906	LOC6533575|XP_002094285.1|DYAK	LOC117141836|XP_033161382.1|DMAU
OG0008907	LOC6538715|XP_002099230.3|DYAK	LOC117145975|XP_033167772.1|DMAU
OG0008908	LOC6536070|XP_039231823.1|DYAK	LOC117144527|XP_033165640.1|DMAU
OG0008909	LOC6538148|XP_039232774.1|DYAK	LOC117145092|XP_033166501.1|DMAU
OG0008910	LOC6536336|XP_002096920.1|DYAK	LOC117145562|XP_033167155.1|DMAU
OG0008911	LOC6536661|XP_015047881.1|DYAK	LOC117144225|XP_033165179.1|DMAU
OG0008912	LOC6535263|XP_002095919.1|DYAK	LOC117143736|XP_033164436.1|DMAU
OG0008913	LOC6537754|XP_002098295.1|DYAK	LOC117143191|XP_033163618.1|DMAU
OG0008914	LOC6537321|XP_002097878.1|DYAK	LOC117144582|XP_033165748.1|DMAU
OG0008915	LOC6536130|XP_002096731.1|DYAK	LOC117144701|XP_033165919.1|DMAU
OG0008916	LOC6526917|XP_002088016.2|DYAK	LOC117150354|XP_033173101.1|DMAU
OG0008917	LOC6526892|XP_002087991.1|DYAK	LOC117150653|XP_033173530.1|DMAU
OG0008918	LOC26535569|XP_015052911.1|DYAK	LOC117135255|XP_033151292.1|DMAU
OG0008919	LOC6526312|XP_002087434.2|DYAK	LOC117145287|XP_033166771.1|DMAU
OG0008920	LOC26535977|XP_015050655.2|DYAK	LOC117140863|XP_033159891.1|DMAU
OG0008921	LOC26536299|XP_015054724.1|DYAK	LOC117150967|XP_033174038.1|DMAU
OG0008922	LOC6527731|XP_002088814.1|DYAK	LOC117149775|XP_033172713.1|DMAU
OG0008923	LOC6530998|XP_002091836.1|DYAK	LOC117137459|XP_033154795.1|DMAU
OG0008924	LOC6530764|XP_002091652.1|DYAK	LOC117137633|XP_033155056.1|DMAU
OG0008925	LOC6531087|XP_002091921.1|DYAK	LOC117136962|XP_033154018.1|DMAU
OG0008926	LOC6528716|XP_002089751.1|DYAK	LOC117137830|XP_033155408.1|DMAU
OG0008927	LOC6532063|XP_002092840.2|DYAK	LOC117138300|XP_033156191.1|DMAU
OG0008928	LOC6528370|XP_002089419.1|DYAK	LOC117137443|XP_033154773.1|DMAU
OG0008929	LOC6531017|XP_002091854.1|DYAK	LOC117138630|XP_033156735.1|DMAU
OG0008930	LOC6537357|XP_002097914.1|DYAK	LOC117144831|XP_033166107.1|DMAU
OG0008931	LOC6528833|XP_002089865.2|DYAK	LOC117136532|XP_033153372.1|DMAU
OG0008932	LOC6532114|XP_002092890.2|DYAK	LOC117138065|XP_033155779.1|DMAU
OG0008933	LOC6529304|XP_002090309.1|DYAK	LOC117136448|XP_033153256.1|DMAU
OG0008934	LOC6533327|XP_002094053.2|DYAK	LOC117139053|XP_033157048.1|DMAU
OG0008935	LOC6528387|XP_002089434.1|DYAK	LOC117137384|XP_033154688.1|DMAU
OG0008936	LOC6530577|XP_039228257.1|DYAK	LOC117136218|XP_033152882.1|DMAU
OG0008937	LOC6529345|XP_002090350.1|DYAK	LOC117138371|XP_033156330.1|DMAU
OG0008938	LOC6529935|XP_002090890.2|DYAK	LOC117137144|XP_033154339.1|DMAU
OG0008939	LOC6530849|XP_002091730.1|DYAK	LOC117136124|XP_033152716.1|DMAU
OG0008940	LOC6530521|XP_002091436.1|DYAK	LOC117135901|XP_033152341.1|DMAU
OG0008941	LOC6524223|XP_002100086.3|DYAK	LOC117146925|XP_033169451.1|DMAU
OG0008942	LOC6525022|XP_002100861.1|DYAK	LOC117147276|XP_033170000.1|DMAU
OG0008943	LOC6525468|XP_002101303.1|DYAK	LOC117147966|XP_033171007.1|DMAU
OG0008944	LOC6524787|XP_002100631.1|DYAK	LOC117147044|XP_033169681.1|DMAU
OG0008945	LOC120321999|XP_039232436.1|DYAK	LOC117148645|XP_033172037.1|DMAU
OG0008946	LOC6525067|XP_002100906.1|DYAK	LOC117146638|XP_033168861.1|DMAU
OG0008947	LOC6523884|XP_002099757.1|DYAK	LOC117147067|XP_033169718.1|DMAU
OG0008948	LOC6524401|XP_002100259.3|DYAK	LOC117146418|XP_033168511.1|DMAU
OG0008949	LOC26536026|XP_015049838.1|DYAK	LOC117139950|XP_033158528.1|DMAU
OG0008950	LOC6524365|XP_002100223.2|DYAK	LOC117146828|XP_033169273.1|DMAU
OG0008951	LOC6534445|XP_002095122.1|DYAK	LOC117140622|XP_033159532.1|DMAU
OG0008952	LOC6525666|XP_002101488.1|DYAK	LOC117147070|XP_033169722.1|DMAU
OG0008953	LOC6535191|XP_039229820.1|DYAK	LOC117139378|XP_033157527.1|DMAU
OG0008954	LOC26534656|XP_015054536.1|DYAK	LOC117150457|XP_033173239.1|DMAU
OG0008954	LOC26536396|XP_039226377.1|DYAK	LOC117147421|XP_033170193.1|DMAU
OG0008955	LOC6533262|XP_002093988.1|DYAK, LOC6533263|XP_002093989.1|DYAK	LOC117140714|XP_033159671.1|DMAU
OG0008956	LOC6528486|XP_002089532.1|DYAK	LOC117136341|XP_033153095.1|DMAU
OG0008957	LOC6534078|XP_002094764.1|DYAK	LOC117140932|XP_033160019.1|DMAU
OG0008958	LOC6539359|XP_002086237.2|DYAK	LOC117139868|XP_033158415.1|DMAU
OG0008959	LOC6534837|XP_002095509.1|DYAK	LOC117140027|XP_033158649.1|DMAU
OG0008960	LOC6533802|XP_002094503.2|DYAK	LOC117139107|XP_033157134.1|DMAU
OG0008961	LOC6529461|XP_002090463.1|DYAK	LOC117135438|XP_033151503.1|DMAU
OG0008962	LOC6525338|XP_002101174.1|DYAK	LOC117148343|XP_033171569.1|DMAU
OG0008963	LOC6525648|XP_002101470.1|DYAK	LOC117147361|XP_033170116.1|DMAU
OG0008964	LOC6523917|XP_039228048.1|DYAK	LOC117146423|XP_033168518.1|DMAU
OG0008965	LOC6527950|XP_002089017.2|DYAK	LOC117143884|XP_033164668.1|DMAU
OG0008966	LOC6528961|XP_002089993.1|DYAK	LOC117143326|XP_033163877.1|DMAU
OG0008967	LOC6533838|XP_015050284.1|DYAK	LOC117141252|XP_033160511.1|DMAU
OG0008968	LOC6526424|XP_002087543.1|DYAK	LOC117144211|XP_033165155.1|DMAU
OG0008969	LOC6526420|XP_002087539.1|DYAK	LOC117150623|XP_033173484.1|DMAU
OG0008970	LOC6526419|XP_002087538.1|DYAK	LOC117150740|XP_033173665.1|DMAU
OG0008971	LOC6532750|XP_002093492.1|DYAK	LOC117140363|XP_033159109.1|DMAU
OG0008972	LOC6533239|XP_002093965.1|DYAK	LOC117139979|XP_033158573.1|DMAU
OG0008973	LOC6534468|XP_002095145.1|DYAK	LOC117141598|XP_033161003.1|DMAU
OG0008974	LOC26535094|XP_015044939.2|DYAK	LOC117143362|XP_033163926.1|DMAU
OG0008974	LOC6539830|XP_002086713.1|DYAK	LOC117143363|XP_033163928.1|DMAU
OG0008975	LOC6528761|XP_002089796.1|DYAK	LOC117135567|XP_033151773.1|DMAU
OG0008975	LOC6528762|XP_002089797.1|DYAK	LOC117135568|XP_033151774.1|DMAU
OG0008976	LOC6534991|XP_002095661.1|DYAK	LOC117141704|XP_033161205.1|DMAU
OG0008976	LOC6534978|XP_002095648.2|DYAK	LOC117140127|XP_033158782.1|DMAU
OG0008977	LOC6527467|XP_002088558.1|DYAK	LOC117146155|XP_033168023.1|DMAU
OG0008978	LOC6526199|XP_002102008.1|DYAK	LOC117136797|XP_033153746.1|DMAU
OG0008979	LOC6527528|XP_002088618.1|DYAK	LOC117150935|XP_033173993.1|DMAU
OG0008983	LOC6531951|XP_002092737.1|DYAK	LOC117138519|XP_033156544.1|DMAU
OG0008985	LOC6539473|XP_002086363.2|DYAK	LOC117141686|XP_033161181.1|DMAU
OG0008986	LOC6537608|XP_002098154.1|DYAK	LOC117144244|XP_033165214.1|DMAU
OG0008987	LOC6527588|XP_002088676.1|DYAK	LOC117150760|XP_033173688.1|DMAU
OG0008988	LOC6536731|XP_002097303.1|DYAK	LOC117144230|XP_033165187.1|DMAU
OG0008989	LOC6524364|XP_039229152.1|DYAK	LOC117146826|XP_033169270.1|DMAU
OG0008993	LOC6533695|XP_002094400.1|DYAK	LOC117140148|XP_033158808.1|DMAU
OG0008994	LOC6527677|XP_002088763.1|DYAK	LOC117150553|XP_033173392.1|DMAU
OG0008995	LOC6532016|XP_002092795.1|DYAK	LOC117137089|XP_033154261.1|DMAU
OG0008996	LOC6524866|XP_002100706.1|DYAK	LOC117147376|XP_033170136.1|DMAU
