Orthogroup	DYAK.longest_only	DBIA.longest_only
OG0009257	LOC6525588|XP_002101423.1|DYAK	LOC108033077|XP_016962735.1|DBIA
OG0009258	LOC6524791|XP_039228324.1|DYAK	LOC108025793|XP_016951917.1|DBIA
OG0009259	LOC6525323|XP_002101159.1|DYAK	LOC108033089|XP_016962773.1|DBIA
OG0009260	LOC6526239|XP_002102048.1|DYAK	LOC108027168|XP_016953939.1|DBIA
OG0009261	LOC6525141|XP_002100979.1|DYAK	LOC108024010|XP_016949246.1|DBIA
OG0009262	LOC6524990|XP_002100830.1|DYAK	LOC108033213|XP_016962957.1|DBIA
OG0009263	LOC6525212|XP_002101050.1|DYAK	LOC108024164|XP_016949467.1|DBIA
OG0009264	LOC6525215|XP_039228890.1|DYAK	LOC108024264|XP_016949640.1|DBIA
OG0009265	LOC6525890|XP_002101710.1|DYAK	LOC108024095|XP_016949358.1|DBIA
OG0009266	LOC6527437|XP_015053113.2|DYAK	LOC108036732|XP_016968519.1|DBIA
OG0009268	LOC6528813|XP_039226534.1|DYAK	LOC108036432|XP_016968060.1|DBIA
OG0009269	LOC6535534|XP_002096163.3|DYAK	LOC108025076|XP_016950850.1|DBIA
OG0009270	LOC6531642|XP_002092439.3|DYAK	LOC108022239|XP_016946587.1|DBIA
OG0009271	LOC6525623|XP_015046394.1|DYAK	LOC108033118|XP_016962813.1|DBIA
OG0009272	LOC6534757|XP_002095432.2|DYAK	LOC108028064|XP_016955193.1|DBIA
OG0009273	LOC6526732|XP_039226373.1|DYAK	LOC108028999|XP_016956533.1|DBIA
OG0009274	LOC6533423|XP_039230184.1|DYAK	LOC108034947|XP_016965716.1|DBIA
OG0009275	LOC6523831|XP_002099706.1|DYAK	LOC108023331|XP_016948141.1|DBIA
OG0009276	LOC6530506|XP_002091421.1|DYAK	LOC108026548|XP_016952987.1|DBIA
OG0009277	LOC6523888|XP_002099761.1|DYAK	LOC108024085|XP_016949348.1|DBIA
OG0009278	LOC6523914|XP_039227968.1|DYAK	LOC108023195|XP_016947940.1|DBIA
OG0009279	LOC6527025|XP_002088120.1|DYAK	LOC108033491|XP_016963318.1|DBIA
OG0009280	LOC6524206|XP_039226973.1|DYAK	LOC108021972|XP_016946298.1|DBIA
OG0009281	LOC6526039|XP_002101856.1|DYAK	LOC108025918|XP_016952094.1|DBIA
OG0009282	LOC6526272|XP_002087394.1|DYAK	LOC108036841|XP_016968695.1|DBIA
OG0009283	LOC6527984|XP_002089051.2|DYAK	LOC108034927|XP_016965675.1|DBIA
OG0009284	LOC6535031|XP_015050984.1|DYAK	LOC108035964|XP_016967270.1|DBIA
OG0009285	LOC6523740|XP_002099615.1|DYAK	LOC108035998|XP_016967366.1|DBIA
OG0009286	LOC6533172|XP_002093898.2|DYAK	LOC108028759|XP_016956221.1|DBIA
OG0009287	LOC6533243|XP_002093969.1|DYAK	LOC108028806|XP_016956280.1|DBIA
OG0009288	LOC6525499|XP_002101334.2|DYAK	LOC108036112|XP_016967580.1|DBIA
OG0009289	LOC6523771|XP_039232959.1|DYAK	LOC108036014|XP_016967422.1|DBIA
OG0009290	LOC6529303|XP_002090308.3|DYAK	LOC108022082|XP_016946415.1|DBIA
OG0009291	LOC6523772|XP_002099647.1|DYAK	LOC108032995|XP_016962606.1|DBIA
OG0009292	LOC6525346|XP_002101182.1|DYAK	LOC108024053|XP_016949324.1|DBIA
OG0009293	LOC6525353|XP_002101189.1|DYAK	LOC108023932|XP_016949106.1|DBIA
OG0009294	LOC6531376|XP_002092179.1|DYAK	LOC108036308|XP_016967806.1|DBIA
OG0009295	LOC6524864|XP_039233707.1|DYAK	LOC108033055|XP_016962674.1|DBIA
OG0009296	LOC6538444|XP_002098968.1|DYAK	LOC108025123|XP_016950878.1|DBIA
OG0009297	LOC6538441|XP_002098965.2|DYAK	LOC108025093|XP_016950844.1|DBIA
OG0009298	LOC6536788|XP_002097358.2|DYAK	LOC108031822|XP_016961041.1|DBIA
OG0009299	LOC6535754|XP_002096377.3|DYAK	LOC108031958|XP_016961235.1|DBIA
OG0009300	LOC6535755|XP_015047336.1|DYAK	LOC108031777|XP_016960975.1|DBIA
OG0009301	LOC6538500|XP_002099022.3|DYAK	LOC108026140|XP_016952358.1|DBIA
OG0009302	LOC6536010|XP_002096625.2|DYAK	LOC108027042|XP_016953730.1|DBIA
OG0009303	LOC6535439|XP_002096088.1|DYAK	LOC108031275|XP_016960005.1|DBIA
OG0009304	LOC6535749|XP_002096372.2|DYAK	LOC108031116|XP_016959816.1|DBIA
OG0009305	LOC6537043|XP_015048078.1|DYAK	LOC108023640|XP_016948749.1|DBIA
OG0009306	LOC6525078|XP_002100917.1|DYAK	LOC108025653|XP_016951681.1|DBIA
OG0009307	LOC6536575|XP_002097151.1|DYAK	LOC108024638|XP_016950173.1|DBIA
OG0009308	LOC6537611|XP_002098157.1|DYAK	LOC108027347|XP_016954253.1|DBIA
OG0009309	LOC6537033|XP_039231679.1|DYAK	LOC108024139|XP_016949413.1|DBIA
OG0009310	LOC6535498|XP_002096129.2|DYAK	LOC108023593|XP_016948690.1|DBIA
OG0009311	LOC6536647|XP_039231697.1|DYAK	LOC108024865|XP_016950496.1|DBIA
OG0009312	LOC6537048|XP_002097613.1|DYAK	LOC108023622|XP_016948725.1|DBIA
OG0009313	LOC6537053|XP_039232023.1|DYAK	LOC108024547|XP_016950016.1|DBIA
OG0009314	LOC6537103|XP_002097664.1|DYAK	LOC108026219|XP_016952529.1|DBIA
OG0009315	LOC6536322|XP_039232703.1|DYAK	LOC108031709|XP_016960863.1|DBIA
OG0009316	LOC6536258|XP_002096844.1|DYAK	LOC108031604|XP_016960673.1|DBIA
OG0009317	LOC6538259|XP_002098786.1|DYAK	LOC108024881|XP_016950515.1|DBIA
OG0009318	LOC6535902|XP_002096518.2|DYAK	LOC108027154|XP_016953872.1|DBIA
OG0009319	LOC6537125|XP_002097686.1|DYAK	LOC108026216|XP_016952522.1|DBIA
OG0009320	LOC6538428|XP_002098952.1|DYAK	LOC108025159|XP_016950925.1|DBIA
OG0009321	LOC6538436|XP_002098960.1|DYAK	LOC108025134|XP_016950895.1|DBIA
OG0009322	LOC6537252|XP_002097810.1|DYAK	LOC108032116|XP_016961437.1|DBIA
OG0009323	LOC6537618|XP_002098164.1|DYAK	LOC108027443|XP_016954384.1|DBIA
OG0009324	LOC6535985|XP_039231964.1|DYAK	LOC108031163|XP_016959870.1|DBIA
OG0009325	LOC6536676|XP_002097249.2|DYAK	LOC108025315|XP_016951218.1|DBIA
OG0009326	LOC6537300|XP_002097858.2|DYAK	LOC108024343|XP_016949734.1|DBIA
OG0009327	LOC6538815|XP_002099328.1|DYAK	LOC108025460|XP_016951450.1|DBIA
OG0009328	LOC6539972|XP_039232462.1|DYAK	LOC108025114|XP_016950868.1|DBIA
OG0009329	LOC6537943|XP_002098483.1|DYAK	LOC108024385|XP_016949778.1|DBIA
OG0009330	LOC6536995|XP_015048049.1|DYAK	LOC108032018|XP_016961313.1|DBIA
OG0009331	LOC6535620|XP_002096248.1|DYAK	LOC108031159|XP_016959864.1|DBIA
OG0009332	LOC6536898|XP_002097467.1|DYAK	LOC108025584|XP_016951605.1|DBIA
OG0009333	LOC6537637|XP_002098182.1|DYAK	LOC108031952|XP_016961227.1|DBIA
OG0009334	LOC6538942|XP_002099446.1|DYAK	LOC108025180|XP_016950977.1|DBIA
OG0009335	LOC6536209|XP_002096800.1|DYAK	LOC108031106|XP_016959805.1|DBIA
OG0009336	LOC6539009|XP_002099511.1|DYAK	LOC108025467|XP_016951460.1|DBIA
OG0009337	LOC6523973|XP_039229634.1|DYAK	LOC108024830|XP_016950450.1|DBIA
OG0009338	LOC6535265|XP_002095921.1|DYAK	LOC108024993|XP_016950738.1|DBIA
OG0009339	LOC6535260|XP_002095916.1|DYAK	LOC108024927|XP_016950614.1|DBIA
OG0009340	LOC6536961|XP_002097530.1|DYAK	LOC108031076|XP_016959770.1|DBIA
OG0009341	LOC6535789|XP_002096412.1|DYAK	LOC108031848|XP_016961089.1|DBIA
OG0009342	LOC6536853|XP_039231385.1|DYAK	LOC108031120|XP_016959821.1|DBIA
OG0009343	LOC6536854|XP_002097423.1|DYAK	LOC108032139|XP_016961464.1|DBIA
OG0009344	LOC6537649|XP_002098194.1|DYAK	LOC108031019|XP_016959708.1|DBIA
OG0009345	LOC6538249|XP_002098776.1|DYAK	LOC108024663|XP_016950218.1|DBIA
OG0009346	LOC6538271|XP_002098798.1|DYAK	LOC108024422|XP_016949828.1|DBIA
OG0009347	LOC6538369|XP_002098893.1|DYAK	LOC108025078|XP_016950825.1|DBIA
OG0009348	LOC6537722|XP_002098267.2|DYAK	LOC108031612|XP_016960692.1|DBIA
OG0009349	LOC6536712|XP_015047909.1|DYAK	LOC108023335|XP_016948155.1|DBIA
OG0009350	LOC6538926|XP_002099430.2|DYAK	LOC108025130|XP_016950887.1|DBIA
OG0009351	LOC6538921|XP_002099425.1|DYAK	LOC108025493|XP_016951497.1|DBIA
OG0009352	LOC6537568|XP_002098114.1|DYAK	LOC108027021|XP_016953705.1|DBIA
OG0009353	LOC6537739|XP_002098280.1|DYAK	LOC108031247|XP_016959972.1|DBIA
OG0009354	LOC6527142|XP_002088236.1|DYAK	LOC108034186|XP_016964497.1|DBIA
OG0009355	LOC6527404|XP_002088496.1|DYAK	LOC108034052|XP_016964295.1|DBIA
OG0009356	LOC6526704|XP_039226796.1|DYAK	LOC108034352|XP_016964731.1|DBIA
OG0009357	LOC6527325|XP_002088417.1|DYAK	LOC108033244|XP_016962998.1|DBIA
OG0009358	LOC6526750|XP_002087853.1|DYAK	LOC108032538|XP_016961900.1|DBIA
OG0009359	LOC6526749|XP_002087852.1|DYAK	LOC108032539|XP_016961901.1|DBIA
OG0009360	LOC6527702|XP_002088786.3|DYAK	LOC108036055|XP_016967486.1|DBIA
OG0009361	LOC6527701|XP_002088785.1|DYAK	LOC108036144|XP_016967621.1|DBIA
OG0009362	LOC6527700|XP_002088784.1|DYAK	LOC108036060|XP_016967492.1|DBIA
OG0009363	LOC26536089|XP_015054692.1|DYAK	LOC108027775|XP_016954826.1|DBIA
OG0009364	LOC6526562|XP_002087672.1|DYAK	LOC108029222|XP_016956905.1|DBIA
OG0009365	LOC6526875|XP_039226359.1|DYAK	LOC108027841|XP_016954918.1|DBIA
OG0009366	LOC6527279|XP_002088373.1|DYAK	LOC108033394|XP_016963201.1|DBIA
OG0009367	LOC6527365|XP_002088457.1|DYAK	LOC108034275|XP_016964623.1|DBIA
OG0009368	LOC26534812|XP_015054553.1|DYAK	LOC108029057|XP_016956613.1|DBIA
OG0009369	LOC6526276|XP_002087398.1|DYAK	LOC108029124|XP_016956731.1|DBIA
OG0009370	LOC6529269|XP_002090274.1|DYAK	LOC108033355|XP_016963154.1|DBIA
OG0009371	LOC6529270|XP_002090275.1|DYAK	LOC108033361|XP_016963161.1|DBIA
OG0009372	LOC6526281|XP_002087403.1|DYAK	LOC108029095|XP_016956674.1|DBIA
OG0009373	LOC6529425|XP_002090429.1|DYAK	LOC108034311|XP_016964670.1|DBIA
OG0009374	LOC26535137|XP_015052874.1|DYAK	LOC108035018|XP_016965854.1|DBIA
OG0009376	LOC6526671|XP_002087779.3|DYAK	LOC108027670|XP_016954704.1|DBIA
OG0009377	LOC6528939|XP_002089971.1|DYAK	LOC108032825|XP_016962329.1|DBIA
OG0009378	LOC6527875|XP_039226882.1|DYAK	LOC108032358|XP_016961659.1|DBIA
OG0009379	LOC6528117|XP_002089184.1|DYAK	LOC108033790|XP_016963887.1|DBIA
OG0009380	LOC6527976|XP_002089043.1|DYAK	LOC108035267|XP_016966317.1|DBIA
OG0009381	LOC6528111|XP_002089178.1|DYAK	LOC108034342|XP_016964714.1|DBIA
OG0009382	LOC6526992|XP_039227767.1|DYAK	LOC108033236|XP_016962989.1|DBIA
OG0009384	LOC6528205|XP_002089267.1|DYAK	LOC108033636|XP_016963544.1|DBIA
OG0009385	LOC6528199|XP_002089261.1|DYAK	LOC108033553|XP_016963388.1|DBIA
OG0009386	LOC6527562|XP_002088652.1|DYAK	LOC108032553|XP_016961920.1|DBIA
OG0009387	LOC6531003|XP_002091841.1|DYAK	LOC108030176|XP_016958407.1|DBIA
OG0009388	LOC6531009|XP_002091846.1|DYAK	LOC108030419|XP_016958795.1|DBIA
OG0009389	LOC6531825|XP_002092612.1|DYAK	LOC108023006|XP_016947728.1|DBIA
OG0009390	LOC6530741|XP_002091631.1|DYAK	LOC108022625|XP_016947158.1|DBIA
OG0009391	LOC6526588|XP_002087696.1|DYAK	LOC108029178|XP_016956830.1|DBIA
OG0009392	LOC6528364|XP_002089413.1|DYAK	LOC108029909|XP_016957889.1|DBIA
OG0009393	LOC6535356|XP_002096007.1|DYAK	LOC108032873|XP_016962362.1|DBIA
OG0009394	LOC6530446|XP_002091362.1|DYAK	LOC108022202|XP_016946543.1|DBIA
OG0009395	LOC6531322|XP_039228432.1|DYAK	LOC108026510|XP_016952945.1|DBIA
OG0009396	LOC6529286|XP_002090291.2|DYAK	LOC108022381|XP_016946752.1|DBIA
OG0009397	LOC6530657|XP_002091555.1|DYAK	LOC108026797|XP_016953446.1|DBIA
OG0009398	LOC6531810|XP_002092597.1|DYAK	LOC108022459|XP_016946855.1|DBIA
OG0009399	LOC6529329|XP_002090334.1|DYAK	LOC108022824|XP_016947456.1|DBIA
OG0009400	LOC6528682|XP_002089724.1|DYAK	LOC108036289|XP_016967790.1|DBIA
OG0009401	LOC6527243|XP_002088337.1|DYAK	LOC108033483|XP_016963311.1|DBIA
OG0009402	LOC6536391|XP_002096973.1|DYAK	LOC108024537|XP_016949994.1|DBIA
OG0009403	LOC6531435|XP_002092238.1|DYAK	LOC108036278|XP_016967778.1|DBIA
OG0009404	LOC6528353|XP_002089402.1|DYAK	LOC108030326|XP_016958672.1|DBIA
OG0009405	LOC6528684|XP_002089726.1|DYAK	LOC108036190|XP_016967670.1|DBIA
OG0009406	LOC6528756|XP_002089791.1|DYAK	LOC108036309|XP_016967807.1|DBIA
OG0009407	LOC6528755|XP_002089790.1|DYAK	LOC108036229|XP_016967729.1|DBIA
OG0009408	LOC6532144|XP_002092920.1|DYAK	LOC108022885|XP_016947572.1|DBIA
OG0009409	LOC6530122|XP_002091068.1|DYAK	LOC108022091|XP_016946423.1|DBIA
OG0009410	LOC6529312|XP_002090317.1|DYAK	LOC108022405|XP_016946780.1|DBIA
OG0009411	LOC6530042|XP_015052560.1|DYAK	LOC108029718|XP_016957683.1|DBIA
OG0009412	LOC6531551|XP_015051411.1|DYAK	LOC108030237|XP_016958519.1|DBIA
OG0009413	LOC6528373|XP_002089422.1|DYAK	LOC108029969|XP_016957964.1|DBIA
OG0009414	LOC6528377|XP_002089426.1|DYAK	LOC108030465|XP_016958849.1|DBIA
OG0009415	LOC6528401|XP_002089448.1|DYAK	LOC108029989|XP_016957988.1|DBIA
OG0009416	LOC6531299|XP_002092103.1|DYAK	LOC108026969|XP_016953674.1|DBIA
OG0009417	LOC26535321|XP_015051232.1|DYAK	LOC108026971|XP_016953676.1|DBIA
OG0009418	LOC6531301|XP_002092105.1|DYAK	LOC108026592|XP_016953053.1|DBIA
OG0009419	LOC6531304|XP_002092108.1|DYAK	LOC108026723|XP_016953322.1|DBIA
OG0009420	LOC6531305|XP_015051234.1|DYAK	LOC108026726|XP_016953326.1|DBIA
OG0009421	LOC6531684|XP_002092475.1|DYAK	LOC108023016|XP_016947739.1|DBIA
OG0009422	LOC6529882|XP_002090839.1|DYAK	LOC108030248|XP_016958544.1|DBIA
OG0009423	LOC26534692|XP_015051505.1|DYAK	LOC108036448|XP_016968083.1|DBIA
OG0009424	LOC6530587|XP_002091500.1|DYAK	LOC108022807|XP_016947430.1|DBIA
OG0009425	LOC6529048|XP_002090079.1|DYAK	LOC108029790|XP_016957790.1|DBIA
OG0009426	LOC6529906|XP_002090863.1|DYAK	LOC108029371|XP_016957088.1|DBIA
OG0009427	LOC6531038|XP_002091874.2|DYAK	LOC108030275|XP_016958590.1|DBIA
OG0009428	LOC6530922|XP_002091765.1|DYAK	LOC108026523|XP_016952958.1|DBIA
OG0009429	LOC6530810|XP_002091693.2|DYAK	LOC108029383|XP_016957100.1|DBIA
OG0009430	LOC6531697|XP_002092488.1|DYAK	LOC108022505|XP_016946960.1|DBIA
OG0009431	LOC6531908|XP_002092694.2|DYAK	LOC108026896|XP_016953594.1|DBIA
OG0009432	LOC6532028|XP_002092805.2|DYAK	LOC108026645|XP_016953157.1|DBIA
OG0009433	LOC6531618|XP_002092415.1|DYAK	LOC108026660|XP_016953188.1|DBIA
OG0009434	LOC6531623|XP_002092420.1|DYAK	LOC108026801|XP_016953452.1|DBIA
OG0009435	LOC6531622|XP_002092419.1|DYAK	LOC108026856|XP_016953524.1|DBIA
OG0009436	LOC6529934|XP_002090889.1|DYAK	LOC108029474|XP_016957220.1|DBIA
OG0009437	LOC6528788|XP_002089822.1|DYAK	LOC108036322|XP_016967824.1|DBIA
OG0009438	LOC6528565|XP_002089609.1|DYAK	LOC108029786|XP_016957785.1|DBIA
OG0009439	LOC6528556|XP_002089600.2|DYAK	LOC108029480|XP_016957233.1|DBIA
OG0009440	LOC6531924|XP_002092710.1|DYAK	LOC108026875|XP_016953555.1|DBIA
OG0009441	LOC26535579|XP_039228194.1|DYAK	LOC108024773|XP_016950375.1|DBIA
OG0009442	LOC6524845|XP_002100685.1|DYAK	LOC108033105|XP_016962794.1|DBIA
OG0009443	LOC6531838|XP_002092625.2|DYAK	LOC108022398|XP_016946772.1|DBIA
OG0009444	LOC6525000|XP_039232794.1|DYAK	LOC108024052|XP_016949318.1|DBIA
OG0009445	LOC6525526|XP_002101361.2|DYAK	LOC108025626|XP_016951651.1|DBIA
OG0009446	LOC6524178|XP_039226271.1|DYAK	LOC108023440|XP_016948418.1|DBIA
OG0009447	LOC6524694|XP_002100538.2|DYAK	LOC108023916|XP_016949089.1|DBIA
OG0009448	LOC6525619|XP_002101454.1|DYAK	LOC108033186|XP_016962917.1|DBIA
OG0009449	LOC6525899|XP_002101719.1|DYAK	LOC108023583|XP_016948669.1|DBIA
OG0009450	LOC6524348|XP_039233492.1|DYAK	LOC108025873|XP_016952034.1|DBIA
OG0009451	LOC6528108|XP_002089175.1|DYAK	LOC108034099|XP_016964361.1|DBIA
OG0009452	LOC6524141|XP_002100004.1|DYAK	LOC108024127|XP_016949398.1|DBIA
OG0009453	LOC6537777|XP_002098318.1|DYAK	LOC108031482|XP_016960448.1|DBIA
OG0009454	LOC6534189|XP_002094872.1|DYAK	LOC108035885|XP_016967129.1|DBIA
OG0009455	LOC6524232|XP_002100095.2|DYAK	LOC108021965|XP_016946290.1|DBIA
OG0009456	LOC6524002|XP_002099874.2|DYAK	LOC108033209|XP_016962949.1|DBIA
OG0009457	LOC6524265|XP_002100128.2|DYAK	LOC108021897|XP_016946204.1|DBIA
OG0009458	LOC6523830|XP_002099705.3|DYAK	LOC108023398|XP_016948333.1|DBIA
OG0009459	LOC6532312|XP_039230776.1|DYAK	LOC108030071|XP_016958165.1|DBIA
OG0009460	LOC6532796|XP_002093533.1|DYAK	LOC108035582|XP_016966742.1|DBIA
OG0009461	LOC6532801|XP_002093538.1|DYAK	LOC108035603|XP_016966771.1|DBIA
OG0009462	LOC6532374|XP_002093126.1|DYAK	LOC108031105|XP_016959808.1|DBIA
OG0009463	LOC6534421|XP_002095099.1|DYAK	LOC108035102|XP_016966020.1|DBIA
OG0009464	LOC6534357|XP_002095035.1|DYAK	LOC108034672|XP_016965101.1|DBIA
OG0009465	LOC6534340|XP_039230040.1|DYAK	LOC108035702|XP_016966913.1|DBIA
OG0009466	LOC6533351|XP_002094076.1|DYAK	LOC108028636|XP_016956049.1|DBIA
OG0009467	LOC6532962|XP_002093697.1|DYAK	LOC108034717|XP_016965147.1|DBIA
OG0009468	LOC6533485|XP_015050055.1|DYAK	LOC108035521|XP_016966676.1|DBIA
OG0009469	LOC6533147|XP_002093873.1|DYAK	LOC108028306|XP_016955518.1|DBIA
OG0009470	LOC6533193|XP_002093919.1|DYAK	LOC108028178|XP_016955329.1|DBIA
OG0009471	LOC6528027|XP_002089094.1|DYAK	LOC108033395|XP_016963202.1|DBIA
OG0009472	LOC26535493|XP_015050088.1|DYAK	LOC108034505|XP_016964911.1|DBIA
OG0009473	LOC6539793|XP_002086678.1|DYAK	LOC108028813|XP_016956287.1|DBIA
OG0009474	LOC6532330|XP_002093090.1|DYAK	LOC108029129|XP_016956743.1|DBIA
OG0009475	LOC6532654|XP_002093398.1|DYAK	LOC108027881|XP_016954991.1|DBIA
OG0009476	LOC26534481|XP_015050620.1|DYAK	LOC108034823|XP_016965405.1|DBIA
OG0009477	LOC6535066|XP_002095730.2|DYAK	LOC108034584|XP_016965005.1|DBIA
OG0009478	LOC6535084|XP_002095748.2|DYAK	LOC108034773|XP_016965208.1|DBIA
OG0009479	LOC6527280|XP_015053654.1|DYAK	LOC108033443|XP_016963260.1|DBIA
OG0009480	LOC6533386|XP_002094110.1|DYAK	LOC108034831|XP_016965432.1|DBIA
OG0009481	LOC6533013|XP_002093748.1|DYAK	LOC108034701|XP_016965131.1|DBIA
OG0009483	LOC6534998|XP_002095668.3|DYAK	LOC108035971|XP_016967279.1|DBIA
OG0009484	LOC6537035|XP_002097602.1|DYAK	LOC108023543|XP_016948607.1|DBIA
OG0009485	LOC6532352|XP_002093112.1|DYAK	LOC108028397|XP_016955702.1|DBIA
OG0009486	LOC6532351|XP_002093111.1|DYAK	LOC108028496|XP_016955864.1|DBIA
OG0009487	LOC6539721|XP_002086608.1|DYAK	LOC108028222|XP_016955377.1|DBIA
OG0009488	LOC6534145|XP_002094829.1|DYAK	LOC108034625|XP_016965050.1|DBIA
OG0009489	LOC6534284|XP_002094965.2|DYAK	LOC108028049|XP_016955177.1|DBIA
OG0009490	LOC6529908|XP_002090865.1|DYAK	LOC108029396|XP_016957113.1|DBIA
OG0009491	LOC6534624|XP_002095299.1|DYAK	LOC108030742|XP_016959278.1|DBIA
OG0009492	LOC6535168|XP_002095830.1|DYAK	LOC108030768|XP_016959310.1|DBIA
OG0009493	LOC6535153|XP_002095815.1|DYAK	LOC108030789|XP_016959352.1|DBIA
OG0009494	LOC6539328|XP_002086224.2|DYAK	LOC108030792|XP_016959358.1|DBIA
OG0009495	LOC6534774|XP_015050830.2|DYAK	LOC108028345|XP_016955585.1|DBIA
OG0009496	LOC6539807|XP_002086691.2|DYAK	LOC108030885|XP_016959535.1|DBIA
OG0009497	LOC6537336|XP_002097893.1|DYAK	LOC108031236|XP_016959961.1|DBIA
OG0009498	LOC6534751|XP_002095426.2|DYAK	LOC108028641|XP_016956055.1|DBIA
OG0009499	LOC26535561|XP_039229741.1|DYAK	LOC108028577|XP_016955971.1|DBIA
OG0009500	LOC6534741|XP_002095416.2|DYAK	LOC108028176|XP_016955327.1|DBIA
OG0009501	LOC6534475|XP_002095152.2|DYAK	LOC108030527|XP_016958906.1|DBIA
OG0009502	LOC6537205|XP_002097763.1|DYAK	LOC108031394|XP_016960248.1|DBIA
OG0009503	LOC6528087|XP_015053875.1|DYAK	LOC108031560|XP_016960598.1|DBIA
OG0009504	LOC6536410|XP_002096992.2|DYAK	LOC108031646|XP_016960766.1|DBIA
OG0009505	LOC6526942|XP_002088040.1|DYAK	LOC108033552|XP_016963387.1|DBIA
OG0009506	LOC6532656|XP_002093400.1|DYAK	LOC108028139|XP_016955288.1|DBIA
OG0009507	LOC6532258|XP_002093030.1|DYAK	LOC108030004|XP_016958011.1|DBIA
OG0009508	LOC6526622|XP_002087730.2|DYAK	LOC108027950|XP_016955068.1|DBIA
OG0009509	LOC6531395|XP_002092198.1|DYAK	LOC108036264|XP_016967764.1|DBIA
OG0009510	LOC6524786|XP_002100630.1|DYAK	LOC108026227|XP_016952553.1|DBIA
OG0009511	LOC6535561|XP_002096190.2|DYAK	LOC108023069|XP_016947810.1|DBIA
OG0009512	LOC6524252|XP_002100115.1|DYAK	LOC108021881|XP_016946164.1|DBIA
OG0009513	LOC6525646|XP_002101468.2|DYAK	LOC108033050|XP_016962665.1|DBIA
OG0009514	LOC6531410|XP_002092213.2|DYAK	LOC108036284|XP_016967783.1|DBIA
OG0009515	LOC6529644|XP_039229357.1|DYAK	LOC108033265|XP_016963021.1|DBIA
OG0009516	LOC6529436|XP_039228103.1|DYAK	LOC108033978|XP_016964186.1|DBIA
OG0009517	LOC6526938|XP_002088036.2|DYAK	LOC108033692|XP_016963680.1|DBIA
OG0009518	LOC6533601|XP_002094309.2|DYAK	LOC108034687|XP_016965117.1|DBIA
OG0009519	LOC6532373|XP_039230007.1|DYAK	LOC108027826|XP_016954901.1|DBIA
OG0009520	LOC6538339|XP_002098864.2|DYAK	LOC108025080|XP_016950828.1|DBIA
OG0009521	LOC6533447|XP_002094158.2|DYAK	LOC108034621|XP_016965046.1|DBIA
OG0009522	LOC6531893|XP_002092680.3|DYAK	LOC108026852|XP_016953520.1|DBIA
OG0009523	LOC6531617|XP_002092414.1|DYAK	LOC108026661|XP_016953189.1|DBIA
OG0009524	LOC6531434|XP_002092237.1|DYAK	LOC108036275|XP_016967774.1|DBIA
OG0009525	LOC6529314|XP_002090319.1|DYAK	LOC108022319|XP_016946669.1|DBIA
OG0009526	LOC6529315|XP_002090320.1|DYAK	LOC108022369|XP_016946738.1|DBIA
OG0009527	LOC6531103|XP_002091937.1|DYAK	LOC108029957|XP_016957949.1|DBIA
OG0009528	LOC6531593|XP_002092390.1|DYAK	LOC108026528|XP_016952965.1|DBIA
OG0009529	LOC6531648|XP_015051453.1|DYAK	LOC108022662|XP_016947217.1|DBIA
OG0009530	LOC6529912|XP_002090869.2|DYAK	LOC108029330|XP_016957014.1|DBIA
OG0009531	LOC6530226|XP_002091163.1|DYAK	LOC108029990|XP_016957989.1|DBIA
OG0009532	LOC6530540|XP_002091455.1|DYAK	LOC108022434|XP_016946809.1|DBIA
OG0009533	LOC6530856|XP_002091735.1|DYAK	LOC108029401|XP_016957121.1|DBIA
OG0009534	LOC6530846|XP_002091727.1|DYAK	LOC108029426|XP_016957160.1|DBIA
OG0009535	LOC6531804|XP_002092591.1|DYAK	LOC108023034|XP_016947764.1|DBIA
OG0009536	LOC6536742|XP_002097314.2|DYAK	LOC108031110|XP_016959810.1|DBIA
OG0009537	LOC6536511|XP_002097088.1|DYAK	LOC108031712|XP_016960866.1|DBIA
OG0009538	LOC6538992|XP_002099494.1|DYAK	LOC108025119|XP_016950874.1|DBIA
OG0009539	LOC26535565|XP_015047433.2|DYAK	LOC108027456|XP_016954399.1|DBIA
OG0009540	LOC6538036|XP_015048614.1|DYAK	LOC108026113|XP_016952302.1|DBIA
OG0009541	LOC120321734|XP_039231315.1|DYAK	LOC108024543|XP_016950000.1|DBIA
OG0009542	LOC6538925|XP_002099429.1|DYAK	LOC108025124|XP_016950880.1|DBIA
OG0009543	LOC6538450|XP_002098974.1|DYAK	LOC108025018|XP_016950763.1|DBIA
OG0009544	LOC6536329|XP_002096913.1|DYAK	LOC108032146|XP_016961476.1|DBIA
OG0009545	LOC26536132|XP_015049079.1|DYAK	LOC108025208|XP_016951030.1|DBIA
OG0009546	LOC6537025|XP_002097592.1|DYAK	LOC108030978|XP_016959667.1|DBIA
OG0009548	LOC6533938|XP_002094638.3|DYAK	LOC108028208|XP_016955362.1|DBIA
OG0009549	LOC6534213|XP_002094895.2|DYAK	LOC108028046|XP_016955172.1|DBIA
OG0009550	LOC6532238|XP_002093011.1|DYAK, LOC26536285|XP_015049261.1|DYAK	LOC108028687|XP_016956120.1|DBIA, LOC108028694|XP_016956132.1|DBIA
