Orthogroup	DYAK.longest_only	DERE.longest_only
OG0009085	LOC6536591|XP_002097167.1|DYAK	LOC6551881|XP_001980605.2|DERE
OG0009086	LOC6535285|XP_002095941.2|DYAK	LOC6552134|XP_001978816.2|DERE
OG0009087	LOC6538212|XP_002098739.1|DYAK	LOC6554184|XP_001981493.2|DERE
OG0009088	LOC6538896|XP_002099400.1|DYAK	LOC6555343|XP_001981193.1|DERE
OG0009089	LOC6523758|XP_002099633.2|DYAK	LOC6555829|XP_001982695.1|DERE
OG0009090	LOC6537987|XP_002098522.1|DYAK	LOC6554331|XP_001981295.1|DERE
OG0009091	LOC6535261|XP_002095917.1|DYAK	LOC6552072|XP_001978792.1|DERE
OG0009092	LOC6535951|XP_002096567.2|DYAK	LOC6553619|XP_026831605.1|DERE
OG0009093	LOC6536930|XP_002097499.1|DYAK	LOC6553207|XP_001980300.1|DERE
OG0009094	LOC6538034|XP_002098569.2|DYAK	LOC6554657|XP_026836059.1|DERE
OG0009095	LOC6538037|XP_015048615.1|DYAK	LOC6554658|XP_001981338.2|DERE
OG0009096	LOC6538356|XP_002098880.1|DYAK	LOC6555233|XP_001981640.1|DERE
OG0009097	LOC6538355|XP_002098879.1|DYAK	LOC6555232|XP_001981639.1|DERE
OG0009098	LOC6538346|XP_002098871.2|DYAK	LOC6555250|XP_026831559.1|DERE
OG0009099	LOC6537961|XP_002098498.1|DYAK	LOC6554192|XP_026831713.1|DERE
OG0009100	LOC6529001|XP_002090033.1|DYAK	LOC6542393|XP_001968970.1|DERE
OG0009101	LOC6526412|XP_002087531.1|DYAK	LOC6541462|XP_026834668.1|DERE
OG0009102	LOC6526780|XP_002087883.1|DYAK	LOC6541370|XP_026835057.1|DERE
OG0009103	LOC6526761|XP_002087864.1|DYAK	LOC6541108|XP_001968607.1|DERE
OG0009104	LOC6526760|XP_002087863.1|DYAK	LOC6541739|XP_001968606.1|DERE
OG0009105	LOC6527436|XP_002088528.1|DYAK	LOC6543342|XP_001969690.1|DERE
OG0009106	LOC6526484|XP_002087601.2|DYAK	LOC6542669|XP_001968342.2|DERE
OG0009107	LOC6526952|XP_002088048.1|DYAK	LOC6542279|XP_001970152.1|DERE
OG0009108	LOC6537148|XP_002097709.1|DYAK	LOC6553024|XP_001980086.1|DERE
OG0009109	LOC6527368|XP_002088460.1|DYAK	LOC6543295|XP_001969751.3|DERE
OG0009110	LOC6526292|XP_002087414.1|DYAK	LOC6543139|XP_001968159.1|DERE
OG0009111	LOC6532969|XP_002093704.2|DYAK	LOC6544208|XP_001971901.1|DERE
OG0009112	LOC6526314|XP_002087436.1|DYAK	LOC6540818|XP_001968179.1|DERE
OG0009113	LOC6527161|XP_002088255.1|DYAK	LOC6541866|XP_001969944.1|DERE
OG0009114	LOC6526277|XP_002087399.1|DYAK	LOC6540905|XP_001968144.1|DERE
OG0009115	LOC6528067|XP_002089134.1|DYAK	LOC6543398|XP_001969504.1|DERE
OG0009116	LOC6526628|XP_002087736.1|DYAK	LOC6541758|XP_001968475.1|DERE
OG0009117	LOC6528121|XP_039226924.1|DYAK	LOC6540751|XP_001968837.1|DERE
OG0009118	LOC6523788|XP_039230005.1|DYAK	LOC6555780|XP_001982381.1|DERE
OG0009119	LOC6528195|XP_002089258.1|DYAK	LOC6543422|XP_001969542.1|DERE
OG0009120	LOC6532539|XP_002093285.3|DYAK	LOC6545823|XP_001972192.2|DERE
OG0009121	LOC6531012|XP_002091849.1|DYAK	LOC6547108|XP_001974749.1|DERE
OG0009122	LOC6531840|XP_002092627.1|DYAK	LOC6547800|XP_001976417.1|DERE
OG0009123	LOC6530759|XP_002091649.1|DYAK	LOC6547730|XP_001974944.1|DERE
OG0009124	LOC6528228|XP_002089290.1|DYAK	LOC6540636|XP_001968885.1|DERE
OG0009125	LOC6528367|XP_002089416.1|DYAK	LOC6541241|XP_001970685.1|DERE
OG0009126	LOC6531159|XP_002091988.1|DYAK	LOC6546967|XP_026836221.1|DERE
OG0009127	LOC6532076|XP_002092853.1|DYAK	LOC6548643|XP_001976631.1|DERE
OG0009128	LOC6528406|XP_002089452.1|DYAK	LOC6543264|XP_001970646.1|DERE
OG0009129	LOC6528612|XP_002089655.1|DYAK	LOC6540906|XP_001970445.1|DERE
OG0009130	LOC6528497|XP_039227130.1|DYAK	LOC6541600|XP_015014738.1|DERE
OG0009131	LOC6528493|XP_015054343.1|DYAK	LOC6541019|XP_015014602.1|DERE
OG0009132	LOC6532135|XP_002092911.1|DYAK	LOC6548439|XP_001976691.1|DERE
OG0009133	LOC6529969|XP_002090915.1|DYAK	LOC6549470|XP_001975776.1|DERE
OG0009134	LOC6531529|XP_002092328.1|DYAK	LOC6549008|XP_001975472.1|DERE
OG0009135	LOC6528692|XP_002089734.2|DYAK	LOC6541067|XP_001970369.2|DERE
OG0009136	LOC6530216|XP_002091154.1|DYAK	LOC6547034|XP_001976011.1|DERE
OG0009137	LOC6530123|XP_002091069.3|DYAK	LOC6546817|XP_001975927.1|DERE
OG0009138	LOC6530125|XP_002091071.1|DYAK	LOC6546819|XP_001975929.1|DERE
OG0009139	LOC6532081|XP_002092858.1|DYAK	LOC6548564|XP_001976636.1|DERE
OG0009140	LOC6529302|XP_002090307.1|DYAK	LOC6547118|XP_001976109.1|DERE
OG0009141	LOC6528372|XP_002089421.1|DYAK	LOC6541214|XP_001970680.1|DERE
OG0009142	LOC6528390|XP_002089437.1|DYAK	LOC6542848|XP_001970661.1|DERE
OG0009143	LOC6531300|XP_015051233.1|DYAK	LOC6546652|XP_001974495.2|DERE
OG0009144	LOC26535085|XP_039229240.1|DYAK	LOC26526123|XP_015012747.1|DERE
OG0009145	LOC6530530|XP_002091445.1|DYAK	LOC6548383|XP_001975142.1|DERE
OG0009146	LOC6529907|XP_002090864.1|DYAK	LOC6549163|XP_026837021.1|DERE
OG0009147	LOC26535316|XP_015051291.1|DYAK	LOC26527106|XP_015012912.1|DERE
OG0009148	LOC6528616|XP_002089659.1|DYAK	LOC6543401|XP_001970441.1|DERE
OG0009149	LOC6530924|XP_039228970.1|DYAK	LOC6547411|XP_001974827.2|DERE
OG0009150	LOC6529937|XP_002090892.1|DYAK	LOC6549545|XP_001975751.1|DERE
OG0009151	LOC6529279|XP_002090284.1|DYAK	LOC6547188|XP_001976086.1|DERE
OG0009152	LOC6528781|XP_002089815.3|DYAK	LOC6541951|XP_001969176.1|DERE
OG0009153	LOC6531961|XP_002092747.1|DYAK	LOC6548397|XP_001976529.1|DERE
OG0009154	LOC6538218|XP_002098745.2|DYAK	LOC6554126|XP_001981498.1|DERE
OG0009155	LOC6528658|XP_002089700.1|DYAK	LOC6541415|XP_001970403.3|DERE
OG0009156	LOC6527841|XP_002088913.1|DYAK	LOC6542159|XP_001969287.1|DERE
OG0009157	LOC6529700|XP_002090693.1|DYAK	LOC6549491|XP_001974265.1|DERE
OG0009158	LOC6532181|XP_002092955.1|DYAK	LOC6545635|XP_026832379.1|DERE
OG0009159	LOC6524828|XP_039233613.1|DYAK	LOC6550828|XP_001978086.1|DERE
OG0009160	LOC6526409|XP_002087528.2|DYAK	LOC6541705|XP_001968271.1|DERE
OG0009161	LOC6523833|XP_002099708.1|DYAK	LOC6555722|XP_026838869.1|DERE
OG0009162	LOC6534345|XP_002095025.1|DYAK	LOC6543655|XP_001972955.1|DERE
OG0009163	LOC6533552|XP_002094262.2|DYAK	LOC6546014|XP_001972243.2|DERE
OG0009164	LOC6532453|XP_015049362.1|DYAK	LOC6545947|XP_015013636.1|DERE
OG0009165	LOC6533141|XP_039229865.1|DYAK	LOC6545297|XP_001972055.1|DERE
OG0009166	LOC6533842|XP_039230162.1|DYAK	LOC6544664|XP_001972493.1|DERE
OG0009167	LOC6534660|XP_002095335.2|DYAK	LOC6543726|XP_001973614.3|DERE
OG0009168	LOC6534661|XP_002095336.1|DYAK	LOC6543725|XP_026833150.1|DERE
OG0009169	LOC6532556|XP_039230661.1|DYAK	LOC6545764|XP_026832454.1|DERE
OG0009170	LOC6539513|XP_002086401.2|DYAK	LOC6544840|XP_001973200.1|DERE
OG0009171	LOC6534369|XP_002095047.2|DYAK	LOC6543904|XP_001972975.2|DERE
OG0009172	LOC6533783|XP_002094485.2|DYAK	LOC6544482|XP_001972442.2|DERE
OG0009173	LOC6533493|XP_002094204.1|DYAK	LOC6546150|XP_001971293.1|DERE
OG0009174	LOC6524322|XP_015045611.1|DYAK	LOC6550856|XP_026837879.1|DERE
OG0009175	LOC6527768|XP_002088844.1|DYAK	LOC6541478|XP_001969224.1|DERE
OG0009176	LOC6534075|XP_002094761.1|DYAK	LOC6545593|XP_001972705.1|DERE
OG0009178	LOC6534540|XP_002095217.1|DYAK	LOC6544292|XP_001973131.1|DERE
OG0009179	LOC6535203|XP_002095862.1|DYAK	LOC6544646|XP_026832808.1|DERE
OG0009180	LOC6534090|XP_002094776.1|DYAK	LOC6545706|XP_001972719.1|DERE
OG0009181	LOC6534805|XP_015050842.1|DYAK	LOC6544548|XP_015014104.1|DERE
OG0009182	LOC6534177|XP_002094861.2|DYAK	LOC6545955|XP_026833675.1|DERE
OG0009183	LOC6534010|XP_002094699.2|DYAK	LOC6544936|XP_001972650.1|DERE
OG0009184	LOC26536144|XP_039230412.1|DYAK	LOC6544233|XP_001973749.1|DERE
OG0009185	LOC6539345|XP_015045190.2|DYAK	LOC6543991|XP_026833394.1|DERE
OG0009186	LOC6534752|XP_015050814.2|DYAK	LOC6546294|XP_026833463.1|DERE
OG0009187	LOC6536668|XP_002097240.1|DYAK	LOC6552409|XP_001979807.1|DERE
OG0009188	LOC6531196|XP_002092024.1|DYAK	LOC6546664|XP_001974576.1|DERE
OG0009189	LOC6539319|XP_002086212.1|DYAK	LOC6545399|XP_001973262.2|DERE
OG0009190	LOC6533523|XP_002094233.1|DYAK	LOC6546528|XP_001971263.1|DERE
OG0009191	LOC6528896|XP_002089928.1|DYAK	LOC6541435|XP_001969066.2|DERE
OG0009192	LOC6525925|XP_002101745.1|DYAK	LOC6549796|XP_026838486.1|DERE
OG0009193	LOC26536395|XP_015054732.1|DYAK	LOC26526823|XP_015015564.1|DERE
OG0009194	LOC6528457|XP_002089503.1|DYAK	LOC6541402|XP_001970596.1|DERE
OG0009195	LOC6533593|XP_002094301.1|DYAK	LOC6546187|XP_001972280.1|DERE
OG0009196	LOC6533580|XP_002094290.1|DYAK	LOC6546505|XP_026833109.1|DERE
OG0009197	LOC6534716|XP_015050795.2|DYAK	LOC6546142|XP_001973558.1|DERE
OG0009198	LOC6534539|XP_002095216.3|DYAK	LOC6544325|XP_001973130.1|DERE
OG0009199	LOC6534208|XP_002094890.1|DYAK	LOC6546200|XP_001972830.3|DERE
OG0009200	LOC6528886|XP_002089918.1|DYAK	LOC6542483|XP_001969076.1|DERE
OG0009201	LOC120321121|XP_039228702.1|DYAK	LOC6547024|XP_001974666.1|DERE
OG0009202	LOC6532040|XP_002092817.2|DYAK	LOC6547911|XP_001976596.1|DERE
OG0009203	LOC6529049|XP_015054194.1|DYAK	LOC6541246|XP_001970773.2|DERE
OG0009204	LOC6530801|XP_002091684.1|DYAK	LOC6547526|XP_001974910.1|DERE
OG0009205	LOC6530796|XP_002091679.1|DYAK	LOC6547531|XP_001974915.1|DERE
OG0009206	LOC6530405|XP_002091331.3|DYAK	LOC6549395|XP_001975613.2|DERE
OG0009207	LOC6537147|XP_002097708.1|DYAK	LOC6553025|XP_026839559.1|DERE
OG0009209	LOC6536596|XP_002097172.2|DYAK	LOC6551878|XP_001980602.1|DERE
OG0009210	LOC6531104|XP_002091938.1|DYAK	LOC6547088|XP_001974660.1|DERE
OG0009211	LOC6529245|XP_015052258.1|DYAK	LOC6548787|XP_026836423.1|DERE
OG0009212	LOC6524771|XP_002100615.1|DYAK	LOC6550609|XP_001978136.1|DERE
OG0009214	LOC6533449|XP_002094160.1|DYAK	LOC6546370|XP_001971331.1|DERE
OG0009215	LOC6531535|XP_002092334.1|DYAK	LOC6547121|XP_001975475.1|DERE
OG0009215	LOC6531536|XP_015051392.1|DYAK	LOC6547122|XP_001975476.1|DERE
OG0009219	LOC6538984|XP_002099486.2|DYAK	LOC6554859|XP_001981103.2|DERE
OG0009220	LOC26534478|XP_015046395.1|DYAK	LOC26526786|XP_015011480.1|DERE
OG0009221	LOC6528041|XP_002089108.1|DYAK	LOC6542735|XP_001969476.1|DERE
OG0009222	LOC6524895|XP_002100735.1|DYAK	LOC6550695|XP_026837232.1|DERE
OG0009225	LOC6523928|XP_002099801.1|DYAK	LOC6555635|XP_001982519.2|DERE
OG0009226	LOC120320460|XP_039226109.1|DYAK	LOC113564486|XP_026837463.1|DERE
OG0009228	LOC6525342|XP_002101178.1|DYAK	LOC6550318|XP_001977906.1|DERE
OG0009229	LOC6535896|XP_039232237.1|DYAK	LOC6553492|XP_001979332.1|DERE
OG0009231	LOC6524863|XP_002100703.1|DYAK	LOC6550755|XP_001978052.1|DERE
OG0009232	LOC6524216|XP_039232502.1|DYAK	LOC6551097|XP_001976902.2|DERE
OG0009236	LOC6534437|XP_002095114.3|DYAK	LOC6544224|XP_026832380.1|DERE
OG0009237	LOC6528016|XP_002089083.2|DYAK	LOC6541839|XP_001969451.2|DERE
OG0009238	LOC6533789|XP_002094490.2|DYAK	LOC6544612|XP_001972446.1|DERE
OG0009239	LOC6534625|XP_002095300.1|DYAK	LOC6543885|XP_001973644.1|DERE
OG0009241	LOC6526639|XP_002087747.1|DYAK	LOC6541289|XP_026835353.1|DERE
OG0009243	LOC120320829|XP_039227572.1|DYAK	LOC113564129|XP_026835183.1|DERE
OG0009245	LOC6535518|XP_002096147.1|DYAK	LOC6551959|XP_001979685.1|DERE
OG0009247	LOC6536693|XP_002097265.1|DYAK	LOC6552473|XP_026837010.1|DERE
OG0009248	LOC6524652|XP_002100509.1|DYAK	LOC6550952|XP_001978234.1|DERE
OG0009249	LOC6527169|XP_002088263.1|DYAK	LOC6542258|XP_001969935.1|DERE
OG0009251	LOC6539106|XP_002086008.1|DYAK	LOC6549984|XP_001978757.1|DERE
OG0009252	LOC6523861|XP_002099734.3|DYAK	LOC6555612|XP_001982447.2|DERE
OG0009253	LOC6525219|XP_002101057.1|DYAK	LOC6549849|XP_026838538.1|DERE
OG0009254	LOC6523790|XP_002099665.1|DYAK	LOC6555546|XP_026838939.1|DERE
OG0009255	LOC6524486|XP_002100343.1|DYAK	LOC6555718|XP_001982562.1|DERE
OG0009256	LOC6525824|XP_002101644.1|DYAK	LOC6550240|XP_026838064.1|DERE
OG0009257	LOC6525588|XP_002101423.1|DYAK	LOC6550030|XP_001977496.1|DERE
OG0009258	LOC6524791|XP_039228324.1|DYAK	LOC6550701|XP_026838149.1|DERE
OG0009259	LOC6525323|XP_002101159.1|DYAK	LOC6550527|XP_026837274.1|DERE
OG0009260	LOC6526239|XP_002102048.1|DYAK	LOC6549980|XP_001978753.1|DERE
OG0009261	LOC6525141|XP_002100979.1|DYAK	LOC6550476|XP_026838273.1|DERE
OG0009262	LOC6524990|XP_002100830.1|DYAK	LOC6549995|XP_001977461.1|DERE
OG0009263	LOC6525212|XP_002101050.1|DYAK	LOC6550303|XP_001977757.1|DERE
OG0009264	LOC6525215|XP_039228890.1|DYAK	LOC6550300|XP_001977754.3|DERE
OG0009265	LOC6525890|XP_002101710.1|DYAK	LOC6550384|XP_001977751.1|DERE
OG0009266	LOC6527437|XP_015053113.2|DYAK	LOC6541141|XP_001969689.1|DERE
OG0009267	LOC6528070|XP_002089137.1|DYAK	LOC6543521|XP_001969507.1|DERE
OG0009268	LOC6528813|XP_039226534.1|DYAK	LOC6541078|XP_001969147.2|DERE
OG0009269	LOC6535534|XP_002096163.3|DYAK	LOC6551909|XP_026838531.1|DERE
OG0009270	LOC6531642|XP_002092439.3|DYAK	LOC6548145|XP_001975219.2|DERE
OG0009271	LOC6525623|XP_015046394.1|DYAK	LOC6550080|XP_001977530.1|DERE
OG0009272	LOC6534757|XP_002095432.2|DYAK	LOC6546427|XP_001973521.1|DERE
OG0009273	LOC6526732|XP_039226373.1|DYAK	LOC6541098|XP_026834591.1|DERE
OG0009274	LOC6533423|XP_039230184.1|DYAK	LOC6543649|XP_026833624.1|DERE
OG0009275	LOC6523831|XP_002099706.1|DYAK	LOC6555651|XP_001982423.1|DERE
OG0009276	LOC6530506|XP_002091421.1|DYAK	LOC26526648|XP_026836137.1|DERE
OG0009277	LOC6523888|XP_002099761.1|DYAK	LOC6555695|XP_026838928.1|DERE
OG0009278	LOC6523914|XP_039227968.1|DYAK	LOC6555732|XP_026838966.1|DERE
OG0009279	LOC6527025|XP_002088120.1|DYAK	LOC6542558|XP_001970077.2|DERE
OG0009280	LOC6524206|XP_039226973.1|DYAK	LOC6550978|XP_001976911.1|DERE
OG0009281	LOC6526039|XP_002101856.1|DYAK	LOC6551400|XP_001977212.1|DERE
OG0009282	LOC6526272|XP_002087394.1|DYAK	LOC6540891|XP_001968139.1|DERE
OG0009283	LOC6527984|XP_002089051.2|DYAK	LOC6541836|XP_001969420.2|DERE
OG0009284	LOC6535031|XP_015050984.1|DYAK	LOC6545273|XP_026832911.1|DERE
OG0009285	LOC6523740|XP_002099615.1|DYAK	LOC6555850|XP_001982713.1|DERE
OG0009286	LOC6533172|XP_002093898.2|DYAK	LOC6545119|XP_001972088.1|DERE
OG0009287	LOC6533243|XP_002093969.1|DYAK	LOC6544718|XP_026833216.1|DERE
OG0009288	LOC6525499|XP_002101334.2|DYAK	LOC6550426|XP_001977040.2|DERE
OG0009289	LOC6523771|XP_039232959.1|DYAK	LOC6555862|XP_026839133.1|DERE
OG0009290	LOC6529303|XP_002090308.3|DYAK	LOC6547135|XP_001976110.3|DERE
OG0009291	LOC6523772|XP_002099647.1|DYAK	LOC6555844|XP_001982681.1|DERE
OG0009292	LOC6525346|XP_002101182.1|DYAK	LOC6550313|XP_001977901.1|DERE
OG0009293	LOC6525353|XP_002101189.1|DYAK	LOC6550336|XP_026838317.1|DERE
OG0009294	LOC6531376|XP_002092179.1|DYAK	LOC6548313|XP_001975326.1|DERE
OG0009295	LOC6524864|XP_039233707.1|DYAK	LOC6550754|XP_026837843.1|DERE
OG0009296	LOC6538444|XP_002098968.1|DYAK	LOC6554530|XP_001981729.1|DERE
OG0009297	LOC6538441|XP_002098965.2|DYAK	LOC6554527|XP_001981726.1|DERE
OG0009298	LOC6536788|XP_002097358.2|DYAK	LOC6553981|XP_001980438.2|DERE
OG0009299	LOC6535754|XP_002096377.3|DYAK	LOC6553946|XP_001979472.1|DERE
OG0009300	LOC6535755|XP_015047336.1|DYAK	LOC6553945|XP_015010322.1|DERE
OG0009301	LOC6538500|XP_002099022.3|DYAK	LOC6554703|XP_001981781.2|DERE, LOC113563734|XP_026831688.1|DERE
OG0009302	LOC6536010|XP_002096625.2|DYAK	LOC6553226|XP_001979220.2|DERE
OG0009303	LOC6535439|XP_002096088.1|DYAK	LOC6552224|XP_001979745.1|DERE
OG0009304	LOC6535749|XP_002096372.2|DYAK	LOC6553845|XP_001979477.1|DERE
OG0009305	LOC6537043|XP_015048078.1|DYAK	LOC6553350|XP_001980180.2|DERE
OG0009306	LOC6525078|XP_002100917.1|DYAK	LOC6551671|XP_026838801.1|DERE
OG0009307	LOC6536575|XP_002097151.1|DYAK	LOC6551902|XP_001980617.1|DERE
OG0009308	LOC6537611|XP_002098157.1|DYAK	LOC6553079|XP_001979074.1|DERE
OG0009309	LOC6537033|XP_039231679.1|DYAK	LOC6553236|XP_026831693.1|DERE
OG0009310	LOC6535498|XP_002096129.2|DYAK	LOC6552002|XP_001979701.1|DERE
OG0009311	LOC6536647|XP_039231697.1|DYAK	LOC6554066|XP_026835293.1|DERE
OG0009312	LOC6537048|XP_002097613.1|DYAK	LOC6553594|XP_001980178.1|DERE
OG0009313	LOC6537053|XP_039232023.1|DYAK	LOC6553589|XP_015010147.1|DERE
OG0009314	LOC6537103|XP_002097664.1|DYAK	LOC6553273|XP_001980132.1|DERE
OG0009315	LOC6536322|XP_039232703.1|DYAK	LOC6552417|XP_026832755.1|DERE
OG0009316	LOC6536258|XP_002096844.1|DYAK	LOC6552597|XP_001980926.1|DERE
OG0009317	LOC6538259|XP_002098786.1|DYAK	LOC6554581|XP_001981537.1|DERE
OG0009318	LOC6535902|XP_002096518.2|DYAK	LOC6553544|XP_001979327.1|DERE
OG0009319	LOC6537125|XP_002097686.1|DYAK	LOC6552971|XP_001980112.1|DERE
OG0009320	LOC6538428|XP_002098952.1|DYAK	LOC6554453|XP_001981712.1|DERE
OG0009321	LOC6538436|XP_002098960.1|DYAK	LOC6554461|XP_026831883.1|DERE
OG0009322	LOC6537252|XP_002097810.1|DYAK	LOC6552886|XP_001979986.1|DERE
OG0009323	LOC6537618|XP_002098164.1|DYAK	LOC6553117|XP_001979082.1|DERE
OG0009324	LOC6535985|XP_039231964.1|DYAK	LOC6553573|XP_015009615.2|DERE
OG0009325	LOC6536676|XP_002097249.2|DYAK	LOC6552507|XP_001979815.2|DERE
OG0009326	LOC6537300|XP_002097858.2|DYAK	LOC6552142|XP_026838881.1|DERE
OG0009327	LOC6538815|XP_002099328.1|DYAK	LOC6554189|XP_001981265.1|DERE
OG0009328	LOC6539972|XP_039232462.1|DYAK	LOC6554430|XP_026839617.1|DERE
OG0009329	LOC6537943|XP_002098483.1|DYAK	LOC6555375|XP_001982088.1|DERE
OG0009330	LOC6536995|XP_015048049.1|DYAK	LOC6553503|XP_001980230.1|DERE
OG0009331	LOC6535620|XP_002096248.1|DYAK	LOC6553881|XP_001979592.1|DERE
OG0009332	LOC6536898|XP_002097467.1|DYAK	LOC6552578|XP_001980329.1|DERE
OG0009333	LOC6537637|XP_002098182.1|DYAK	LOC6552941|XP_001981018.1|DERE
OG0009334	LOC6538942|XP_002099446.1|DYAK	LOC6555125|XP_001981144.1|DERE
OG0009335	LOC6536209|XP_002096800.1|DYAK	LOC6552908|XP_001980971.1|DERE
OG0009336	LOC6539009|XP_002099511.1|DYAK	LOC6554721|XP_026839744.1|DERE
OG0009337	LOC6523973|XP_039229634.1|DYAK	LOC6551271|XP_001978386.3|DERE
OG0009338	LOC6535265|XP_002095921.1|DYAK	LOC6552085|XP_001978796.1|DERE
OG0009339	LOC6535260|XP_002095916.1|DYAK	LOC6552071|XP_001978791.1|DERE
OG0009340	LOC6536961|XP_002097530.1|DYAK	LOC6553477|XP_001980271.1|DERE
OG0009341	LOC6535789|XP_002096412.1|DYAK	LOC6553775|XP_001979442.1|DERE
OG0009342	LOC6536853|XP_039231385.1|DYAK	LOC6553642|XP_001980373.1|DERE
OG0009343	LOC6536854|XP_002097423.1|DYAK	LOC6553641|XP_001980372.1|DERE
OG0009344	LOC6537649|XP_002098194.1|DYAK	LOC6554392|XP_001982364.3|DERE
OG0009345	LOC6538249|XP_002098776.1|DYAK	LOC6554513|XP_001981527.1|DERE
OG0009346	LOC6538271|XP_002098798.1|DYAK	LOC6554636|XP_001981551.1|DERE
OG0009347	LOC6538369|XP_002098893.1|DYAK	LOC6555404|XP_001981654.1|DERE
OG0009348	LOC6537722|XP_002098267.2|DYAK	LOC26526538|XP_015009386.1|DERE
OG0009349	LOC6536712|XP_015047909.1|DYAK	LOC6552535|XP_001979849.2|DERE
OG0009350	LOC6538926|XP_002099430.2|DYAK	LOC6555150|XP_026839470.1|DERE
OG0009351	LOC6538921|XP_002099425.1|DYAK	LOC6555155|XP_026838842.1|DERE
OG0009352	LOC6537568|XP_002098114.1|DYAK	LOC6552947|XP_001979035.1|DERE
OG0009353	LOC6537739|XP_002098280.1|DYAK	LOC6555214|XP_026836260.1|DERE
OG0009354	LOC6527142|XP_002088236.1|DYAK	LOC6542966|XP_001969965.1|DERE
OG0009355	LOC6527404|XP_002088496.1|DYAK	LOC6542467|XP_001969719.1|DERE
OG0009356	LOC6526704|XP_039226796.1|DYAK	LOC6541420|XP_026835175.1|DERE
OG0009357	LOC6527325|XP_002088417.1|DYAK	LOC6542700|XP_001969792.1|DERE
OG0009358	LOC6526750|XP_002087853.1|DYAK	LOC6541086|XP_001968590.1|DERE
OG0009359	LOC6526749|XP_002087852.1|DYAK	LOC6540911|XP_001968589.3|DERE
OG0009360	LOC6527702|XP_002088786.3|DYAK	LOC6543467|XP_015014679.1|DERE
OG0009361	LOC6527701|XP_002088785.1|DYAK	LOC6543526|XP_001970283.1|DERE
OG0009362	LOC6527700|XP_002088784.1|DYAK	LOC6543432|XP_026834435.1|DERE
OG0009363	LOC26536089|XP_015054692.1|DYAK	LOC26526483|XP_015015519.1|DERE
OG0009364	LOC6526562|XP_002087672.1|DYAK	LOC6542671|XP_001968409.1|DERE
OG0009365	LOC6526875|XP_039226359.1|DYAK	LOC6543367|XP_015015119.1|DERE, LOC113563701|XP_026835619.1|DERE
OG0009366	LOC6527279|XP_002088373.1|DYAK	LOC6555992|XP_026834773.1|DERE, LOC113564066|XP_026834317.1|DERE, LOC113564064|XP_026834314.1|DERE
OG0009367	LOC6527365|XP_002088457.1|DYAK	LOC6541586|XP_001969754.1|DERE
OG0009368	LOC26534812|XP_015054553.1|DYAK	LOC26526825|XP_015015565.1|DERE
OG0009369	LOC6526276|XP_002087398.1|DYAK	LOC6540953|XP_001968143.1|DERE
OG0009370	LOC6529269|XP_002090274.1|DYAK	LOC6548760|XP_001974090.1|DERE
OG0009371	LOC6529270|XP_002090275.1|DYAK	LOC6548761|XP_001974091.1|DERE, LOC6548767|XP_026836773.1|DERE, LOC113564327|XP_026836774.1|DERE
OG0009372	LOC6526281|XP_002087403.1|DYAK	LOC6543121|XP_001968148.1|DERE
OG0009373	LOC6529425|XP_002090429.1|DYAK	LOC6549191|XP_001974410.1|DERE
OG0009374	LOC26535137|XP_015052874.1|DYAK	LOC26525973|XP_015012718.1|DERE
OG0009376	LOC6526671|XP_002087779.3|DYAK	LOC6542417|XP_001968519.2|DERE
OG0009377	LOC6528939|XP_002089971.1|DYAK	LOC6543137|XP_001969026.1|DERE
OG0009378	LOC6527875|XP_039226882.1|DYAK	LOC6542865|XP_001969321.1|DERE
OG0009379	LOC6528117|XP_002089184.1|DYAK	LOC6540748|XP_001968841.1|DERE
OG0009380	LOC6527976|XP_002089043.1|DYAK	LOC6542075|XP_001969412.1|DERE
OG0009381	LOC6528111|XP_002089178.1|DYAK	LOC6543142|XP_026834481.1|DERE
OG0009382	LOC6526992|XP_039227767.1|DYAK	LOC6542415|XP_001970111.1|DERE
OG0009383	LOC6527100|XP_002088193.1|DYAK	LOC6541373|XP_001970009.1|DERE
OG0009384	LOC6528205|XP_002089267.1|DYAK	LOC6543440|XP_001969532.1|DERE
OG0009385	LOC6528199|XP_002089261.1|DYAK	LOC6543497|XP_001969537.1|DERE
OG0009386	LOC6527562|XP_002088652.1|DYAK	LOC6540750|XP_001969566.1|DERE
OG0009387	LOC6531003|XP_002091841.1|DYAK	LOC6547239|XP_001974756.2|DERE
OG0009388	LOC6531009|XP_002091846.1|DYAK	LOC6547234|XP_001974752.1|DERE
OG0009389	LOC6531825|XP_002092612.1|DYAK	LOC6547809|XP_001976402.1|DERE
OG0009390	LOC6530741|XP_002091631.1|DYAK	LOC6547602|XP_026835767.1|DERE
OG0009391	LOC6526588|XP_002087696.1|DYAK	LOC6542945|XP_001968432.1|DERE
OG0009392	LOC6528364|XP_002089413.1|DYAK	LOC6541437|XP_001970688.1|DERE
OG0009393	LOC6535356|XP_002096007.1|DYAK	LOC6552344|XP_001978879.1|DERE
OG0009394	LOC6530446|XP_002091362.1|DYAK	LOC6549058|XP_001975580.1|DERE
OG0009395	LOC6531322|XP_039228432.1|DYAK	LOC6547418|XP_001976281.1|DERE
OG0009396	LOC6529286|XP_002090291.2|DYAK	LOC6547176|XP_001976093.1|DERE
