Orthogroup	DYAK.longest_only	DKIK.longest_only
OG0010839	LOC6534832|XP_002095504.1|DYAK	LOC108075017|XP_017022757.1|DKIK
OG0010840	LOC6539725|XP_002086613.1|DYAK	LOC108075240|XP_017023085.1|DKIK
OG0010842	LOC26534586|XP_039227773.1|DYAK	LOC108074959|XP_017022682.1|DKIK
OG0010843	LOC26535954|XP_015052942.1|DYAK	LOC108078422|XP_017027776.1|DKIK
OG0010844	LOC6537748|XP_002098289.2|DYAK	LOC108084111|XP_017035629.1|DKIK
OG0010847	LOC6525102|XP_015046097.1|DYAK	LOC108085940|XP_017038213.1|DKIK
OG0010848	LOC6524751|XP_002100595.1|DYAK	LOC108079163|XP_017028903.1|DKIK
OG0010849	LOC6524253|XP_002100116.1|DYAK	LOC108080228|XP_017030373.1|DKIK
OG0010850	LOC6524518|XP_002100375.1|DYAK	LOC108083612|XP_017034973.1|DKIK
OG0010851	LOC6526123|XP_002101940.2|DYAK	LOC108080016|XP_017030072.1|DKIK
OG0010852	LOC26535414|XP_015051596.1|DYAK	LOC108077107|XP_017025792.1|DKIK
OG0010853	LOC6524434|XP_002100292.1|DYAK	LOC108083368|XP_017034601.1|DKIK
OG0010854	LOC6524696|XP_002100540.1|DYAK	LOC108079139|XP_017028876.1|DKIK
OG0010855	LOC120322384|XP_039233500.1|DYAK	LOC108080010|XP_017030065.1|DKIK
OG0010856	LOC6525952|XP_002101772.1|DYAK	LOC108080074|XP_017030147.1|DKIK
OG0010857	LOC6523952|XP_002099824.1|DYAK	LOC108075988|XP_017024129.1|DKIK
OG0010858	LOC6525650|XP_002101472.1|DYAK	LOC108071223|XP_017017396.1|DKIK
OG0010859	LOC6528182|XP_002089245.1|DYAK	LOC108075332|XP_017023235.1|DKIK, LOC108085269|XP_017037309.1|DKIK
OG0010860	LOC6529779|XP_002090763.1|DYAK	LOC108072491|XP_017019147.1|DKIK
OG0010863	LOC6527926|XP_002088994.1|DYAK	LOC108082023|XP_017032780.1|DKIK
OG0010864	LOC26534788|XP_015052843.1|DYAK	LOC108077003|XP_017025567.1|DKIK
OG0010865	LOC6529015|XP_039226870.1|DYAK	LOC108086205|XP_017038555.1|DKIK
OG0010866	LOC6532348|XP_015049292.1|DYAK	LOC108075261|XP_017023115.1|DKIK
OG0010867	LOC26536349|XP_015049602.1|DYAK	LOC108079697|XP_017029591.1|DKIK
OG0010870	LOC26536251|XP_015049383.1|DYAK	LOC108074976|XP_017022698.1|DKIK
OG0010871	LOC26534495|XP_015049384.1|DYAK	LOC108075102|XP_017022873.1|DKIK
OG0010872	LOC120321479|XP_039229969.1|DYAK	LOC108071963|XP_017018428.1|DKIK
OG0010873	LOC6534384|XP_002095062.1|DYAK	LOC108078953|XP_017028594.1|DKIK
OG0010876	LOC6534399|XP_002095077.1|DYAK	LOC108078697|XP_017028138.1|DKIK
OG0010877	LOC6534299|XP_002094980.2|DYAK	LOC108071900|XP_017018319.1|DKIK
OG0010878	LOC6534121|XP_002094805.1|DYAK	LOC108072748|XP_017019506.1|DKIK
OG0010881	LOC6530044|XP_002090990.2|DYAK	LOC108078034|XP_017027084.1|DKIK
OG0010882	LOC6531409|XP_002092212.1|DYAK	LOC108076234|XP_017024467.1|DKIK
OG0010884	LOC26535483|XP_015050975.1|DYAK	LOC108085501|XP_017037610.1|DKIK
OG0010886	LOC6534158|XP_002094842.3|DYAK	LOC108072808|XP_017019590.1|DKIK
OG0010887	LOC6534148|XP_039229788.1|DYAK	LOC108072662|XP_017019386.1|DKIK
OG0010888	LOC6529292|XP_002090297.1|DYAK	LOC108078417|XP_017027770.1|DKIK
OG0010889	LOC6530184|XP_002091122.1|DYAK	LOC108072410|XP_017019003.1|DKIK
OG0010893	LOC6528573|XP_002089616.1|DYAK	LOC108070844|XP_017016963.1|DKIK
OG0010894	LOC26534516|XP_015051424.1|DYAK	LOC108085046|XP_017036998.1|DKIK
OG0010895	LOC6531581|XP_002092379.2|DYAK	LOC108085200|XP_017037198.1|DKIK
OG0010897	LOC6537121|XP_002097682.2|DYAK	LOC108081227|XP_017031792.1|DKIK
OG0010898	LOC6535364|XP_002096015.2|DYAK	LOC108080836|XP_017031229.1|DKIK
OG0010899	LOC6535597|XP_039232156.1|DYAK	LOC108085664|XP_017037843.1|DKIK
OG0010900	LOC6536999|XP_002097568.1|DYAK	LOC108084265|XP_017035910.1|DKIK
OG0010901	LOC6536915|XP_015048014.2|DYAK	LOC108073188|XP_017020189.1|DKIK
OG0010902	LOC120321891|XP_039231948.1|DYAK	LOC108074365|XP_017021879.1|DKIK
OG0010903	LOC6538969|XP_002099472.1|DYAK	LOC108082813|XP_017033864.1|DKIK
OG0010904	LOC6536595|XP_002097171.1|DYAK	LOC108081510|XP_017032218.1|DKIK
OG0010907	LOC6536017|XP_002096632.1|DYAK	LOC108084110|XP_017035625.1|DKIK
OG0010908	LOC6537429|XP_002097985.1|DYAK	LOC108072198|XP_017018746.1|DKIK
OG0010910	LOC6538146|XP_002098680.1|DYAK	LOC108080966|XP_017031369.1|DKIK
OG0010911	LOC6535336|XP_002095992.1|DYAK	LOC108080780|XP_017031135.1|DKIK
OG0010912	LOC6537214|XP_002097772.1|DYAK	LOC108084173|XP_017035750.1|DKIK
OG0010913	LOC6538309|XP_039232212.1|DYAK	LOC108084901|XP_017036784.1|DKIK
OG0010914	LOC6531307|XP_002092111.3|DYAK	LOC108076547|XP_017024948.1|DKIK
OG0010915	LOC6531708|XP_002092499.2|DYAK	LOC108076489|XP_017024868.1|DKIK
OG0010916	LOC6531677|XP_002092468.2|DYAK	LOC108078030|XP_017027079.1|DKIK
OG0010917	LOC26536233|XP_039228391.1|DYAK	LOC108072909|XP_017019723.1|DKIK
OG0010918	LOC6529749|XP_002090739.2|DYAK	LOC108076396|XP_017024725.1|DKIK, LOC108083045|XP_017034163.1|DKIK
OG0010919	LOC6526498|XP_002087609.1|DYAK	LOC108074502|XP_017022066.1|DKIK
OG0010920	LOC6529669|XP_002090662.3|DYAK	LOC108082731|XP_017033726.1|DKIK
OG0010921	LOC26536399|XP_015052974.1|DYAK	LOC108082853|XP_017033918.1|DKIK
OG0010922	LOC6526404|XP_002087523.1|DYAK	LOC108074408|XP_017021925.1|DKIK
OG0010923	LOC6526009|XP_039229672.1|DYAK	LOC108083834|XP_017035300.1|DKIK
OG0010924	LOC6526604|XP_002087712.2|DYAK	LOC108077322|XP_017026099.1|DKIK
OG0010925	LOC6532754|XP_002093496.1|DYAK	LOC108072674|XP_017019401.1|DKIK
OG0010926	LOC6534087|XP_002094773.1|DYAK	LOC108075199|XP_017023024.1|DKIK, LOC108075169|XP_017022965.1|DKIK
OG0010927	LOC6534420|XP_002095098.2|DYAK	LOC108079798|XP_017029766.1|DKIK
OG0010928	LOC6533165|XP_002093891.3|DYAK	LOC108071618|XP_017017889.1|DKIK
OG0010929	LOC6527465|XP_002088556.1|DYAK	LOC108072618|XP_017019334.1|DKIK
OG0010931	LOC26535329|XP_015054611.1|DYAK	LOC108072506|XP_017019167.1|DKIK
OG0010932	LOC6527969|XP_002089036.2|DYAK	LOC108074608|XP_017022217.1|DKIK
OG0010933	LOC6527231|XP_002088325.1|DYAK	LOC108081996|XP_017032729.1|DKIK
OG0010934	LOC6528119|XP_002089186.1|DYAK	LOC108082096|XP_017032880.1|DKIK
OG0010935	LOC6527456|XP_002088548.1|DYAK	LOC108075802|XP_017023863.1|DKIK
OG0010936	LOC6524889|XP_002100729.1|DYAK	LOC108080957|XP_017031361.1|DKIK
OG0010937	LOC6529481|XP_002090483.2|DYAK, LOC26536384|XP_039228871.1|DYAK	LOC108076847|XP_017025365.1|DKIK, LOC108076848|XP_017025366.1|DKIK, LOC108076849|XP_017025368.1|DKIK
OG0010950	LOC6530528|XP_015051915.1|DYAK	LOC108085208|XP_017037221.1|DKIK
OG0010956	LOC26535261|XP_015052888.1|DYAK	LOC108070822|XP_017016923.1|DKIK
OG0010957	LOC6536190|XP_002096781.1|DYAK	LOC108084935|XP_017036822.1|DKIK
OG0010958	LOC6535981|XP_002096596.2|DYAK	LOC108077754|XP_017026716.1|DKIK
OG0010959	LOC6536477|XP_002097058.2|DYAK	LOC108084076|XP_017035586.1|DKIK
OG0010962	LOC6529167|XP_002090174.3|DYAK	LOC108077762|XP_017026737.1|DKIK
OG0010963	LOC6529024|XP_002090056.1|DYAK	LOC108072594|XP_017019296.1|DKIK
OG0010965	LOC6531724|XP_002092514.2|DYAK	LOC108076126|XP_017024343.1|DKIK
OG0010966	LOC6534194|XP_002094877.1|DYAK	LOC108085495|XP_017037604.1|DKIK, LOC108080584|XP_017030878.1|DKIK
OG0010967	LOC6524342|XP_002100200.1|DYAK	LOC108080012|XP_017030067.1|DKIK
OG0010968	LOC6533509|XP_002094220.1|DYAK	LOC108075058|XP_017022828.1|DKIK
OG0010969	LOC6537660|XP_002098205.2|DYAK	LOC108073337|XP_017020390.1|DKIK
OG0010971	LOC6536670|XP_015047890.1|DYAK	LOC108071407|XP_017017638.1|DKIK
OG0010972	LOC6535663|XP_002096291.3|DYAK	LOC108084332|XP_017035982.1|DKIK
OG0010974	LOC6532666|XP_002093410.1|DYAK	LOC108077490|XP_017026302.1|DKIK
OG0010977	LOC6536560|XP_002097136.1|DYAK	LOC108071425|XP_017017664.1|DKIK
OG0010978	LOC6524548|XP_002100405.2|DYAK	LOC108079923|XP_017029946.1|DKIK
OG0010979	LOC6524556|XP_039226005.1|DYAK	LOC108079316|XP_017029099.1|DKIK
OG0010980	LOC6524804|XP_002100646.1|DYAK	LOC108085059|XP_017037010.1|DKIK
OG0010981	LOC6523893|XP_002099766.1|DYAK	LOC108075975|XP_017024116.1|DKIK
OG0010982	LOC6525339|XP_002101175.1|DYAK	LOC108081371|XP_017032013.1|DKIK
OG0010983	LOC6525773|XP_039231029.1|DYAK	LOC108083347|XP_017034580.1|DKIK, LOC108083346|XP_017034578.1|DKIK
OG0010985	LOC6537518|XP_002098064.1|DYAK	LOC108085426|XP_017037504.1|DKIK
OG0010986	LOC6525656|XP_002101478.2|DYAK	LOC108082903|XP_017033976.1|DKIK
OG0010987	LOC6524200|XP_002100063.1|DYAK	LOC108076042|XP_017024190.1|DKIK
OG0010988	LOC6525428|XP_002101263.1|DYAK	LOC108074933|XP_017022650.1|DKIK
OG0010989	LOC26534834|XP_015048362.1|DYAK	LOC108075378|XP_017023278.1|DKIK
OG0010990	LOC6529694|XP_002090687.1|DYAK	LOC108082703|XP_017033700.1|DKIK
OG0010991	LOC6528075|XP_002089142.1|DYAK	LOC108075830|XP_017023890.1|DKIK
OG0010992	LOC6527965|XP_039226988.1|DYAK	LOC108074479|XP_017022040.1|DKIK, LOC108074478|XP_017022039.1|DKIK, LOC108074480|XP_017022041.1|DKIK
OG0010993	LOC6526501|XP_039226452.1|DYAK	LOC108074482|XP_017022044.1|DKIK
OG0010994	LOC6529192|XP_002090199.1|DYAK	LOC108081863|XP_017032592.1|DKIK
OG0010995	LOC6532758|XP_002093500.1|DYAK	LOC108072679|XP_017019406.1|DKIK
OG0010996	LOC6533453|XP_039230141.1|DYAK	LOC108075123|XP_017022894.1|DKIK
OG0010997	LOC6532977|XP_039230133.1|DYAK	LOC108078573|XP_017027982.1|DKIK
OG0010998	LOC26535267|XP_015049766.1|DYAK	LOC108078825|XP_017028401.1|DKIK
OG0010999	LOC6535085|XP_002095749.1|DYAK	LOC108078677|XP_017028099.1|DKIK
OG0011000	LOC26535834|XP_015049315.1|DYAK	LOC108079049|XP_017028742.1|DKIK
OG0011001	LOC6534865|XP_002095537.3|DYAK	LOC108082971|XP_017034083.1|DKIK
OG0011002	LOC6534491|XP_002095168.3|DYAK	LOC108082982|XP_017034093.1|DKIK
OG0011003	LOC6534484|XP_002095161.2|DYAK	LOC108083032|XP_017034150.1|DKIK
OG0011004	LOC26536182|XP_015052956.1|DYAK	LOC108076560|XP_017024960.1|DKIK
OG0011005	LOC6530377|XP_002091303.1|DYAK	LOC108074662|XP_017022269.1|DKIK
OG0011006	LOC6531575|XP_002092373.1|DYAK	LOC108078023|XP_017027073.1|DKIK
OG0011007	LOC120320765|XP_039227249.1|DYAK	LOC108070620|XP_017016674.1|DKIK
OG0011009	LOC26535614|XP_039231981.1|DYAK	LOC108073374|XP_017020436.1|DKIK
OG0011010	LOC26536117|XP_015048085.1|DYAK	LOC108070671|XP_017016734.1|DKIK
OG0011011	LOC6537465|XP_002098021.1|DYAK	LOC108075376|XP_017023276.1|DKIK
OG0011012	LOC26535185|XP_015044863.1|DYAK	LOC108084339|XP_017035988.1|DKIK
OG0011013	LOC6536700|XP_002097272.1|DYAK	LOC108077818|XP_017026829.1|DKIK
OG0011015	LOC6536437|XP_002097018.1|DYAK	LOC108084095|XP_017035611.1|DKIK
OG0011016	LOC6533978|XP_002094673.1|DYAK	LOC108075117|XP_017022889.1|DKIK
OG0011017	LOC6536453|XP_039232536.1|DYAK	LOC108084031|XP_017035534.1|DKIK
OG0011018	LOC6536975|XP_002097544.1|DYAK	LOC108074068|XP_017021429.1|DKIK
OG0011019	LOC6536978|XP_002097547.1|DYAK	LOC108074063|XP_017021423.1|DKIK
OG0011020	LOC6539870|XP_002086753.1|DYAK	LOC108085402|XP_017037460.1|DKIK, LOC108085406|XP_017037463.1|DKIK
OG0011021	LOC6536225|XP_015047613.1|DYAK	LOC108080995|XP_017031410.1|DKIK
OG0011023	LOC120321726|XP_039231270.1|DYAK	LOC108073573|XP_017020749.1|DKIK
OG0011024	LOC6536199|XP_002096790.2|DYAK	LOC108079927|XP_017029951.1|DKIK, LOC108084897|XP_017036782.1|DKIK
OG0011025	LOC6537018|XP_002097585.2|DYAK	LOC108084931|XP_017036817.1|DKIK, LOC108077645|XP_017026551.1|DKIK
OG0011027	LOC26535472|XP_015048777.1|DYAK	LOC108084906|XP_017036791.1|DKIK
OG0011028	LOC6531433|XP_002092236.1|DYAK	LOC108076262|XP_017024500.1|DKIK
OG0011029	LOC6530407|XP_002091333.1|DYAK	LOC108076318|XP_017024590.1|DKIK, LOC108076317|XP_017024589.1|DKIK
OG0011030	LOC26535432|XP_015051391.1|DYAK	LOC108082344|XP_017033167.1|DKIK
OG0011031	LOC6531619|XP_002092416.1|DYAK	LOC108078296|XP_017027562.1|DKIK
OG0011032	LOC6532092|XP_002092868.1|DYAK	LOC108076528|XP_017024929.1|DKIK
OG0011033	LOC6531950|XP_002092736.1|DYAK	LOC108072195|XP_017018743.1|DKIK
OG0011034	LOC6530116|XP_002091062.2|DYAK	LOC108082313|XP_017033133.1|DKIK
OG0011035	LOC6527063|XP_002088156.2|DYAK	LOC108076383|XP_017024699.1|DKIK
OG0011037	LOC6526418|XP_002087537.1|DYAK	LOC108074399|XP_017021915.1|DKIK
OG0011038	LOC26534841|XP_015054556.1|DYAK	LOC108081980|XP_017032705.1|DKIK
OG0011039	LOC6527253|XP_002088347.1|DYAK	LOC108081978|XP_017032704.1|DKIK
OG0011040	LOC6527263|XP_002088357.1|DYAK	LOC108081992|XP_017032723.1|DKIK
OG0011041	LOC6529430|XP_002090434.1|DYAK	LOC108082698|XP_017033693.1|DKIK
OG0011042	LOC6528272|XP_039227062.1|DYAK	LOC108085238|XP_017037266.1|DKIK
OG0011043	LOC26534717|XP_015054543.1|DYAK	LOC108075880|XP_017023974.1|DKIK
OG0011044	LOC26535827|XP_015049639.1|DYAK	LOC108079733|XP_017029633.1|DKIK
OG0011045	LOC6524344|XP_002100202.1|DYAK	LOC108080011|XP_017030066.1|DKIK
OG0011046	LOC6532233|XP_002093006.1|DYAK	LOC108076270|XP_017024507.1|DKIK, LOC108085926|XP_017038189.1|DKIK, LOC108085921|XP_017038185.1|DKIK
OG0011047	LOC6524765|XP_002100609.2|DYAK	LOC108079195|XP_017028946.1|DKIK
OG0011048	LOC6525114|XP_002100953.1|DYAK	LOC108080033|XP_017030099.1|DKIK
OG0011049	LOC6525170|XP_002101008.2|DYAK	LOC108083482|XP_017034765.1|DKIK
OG0011050	LOC6524461|XP_002100318.1|DYAK	LOC108083842|XP_017035310.1|DKIK
OG0011051	LOC6533258|XP_002093984.1|DYAK	LOC108073978|XP_017021313.1|DKIK
OG0011052	LOC6533706|XP_002094411.1|DYAK	LOC108073843|XP_017021113.1|DKIK
OG0011053	LOC6534416|XP_002095094.1|DYAK	LOC108079703|XP_017029598.1|DKIK
OG0011054	LOC6533221|XP_002093947.1|DYAK	LOC108079019|XP_017028687.1|DKIK
OG0011055	LOC6535145|XP_002095807.1|DYAK	LOC108084758|XP_017036562.1|DKIK
OG0011056	LOC6529405|XP_015052172.1|DYAK	LOC108072507|XP_017019168.1|DKIK
OG0011057	LOC6530531|XP_002091446.1|DYAK	LOC108085083|XP_017037045.1|DKIK
OG0011058	LOC6527790|XP_002088863.1|DYAK	LOC108075904|XP_017024018.1|DKIK
OG0011060	LOC6531412|XP_002092215.2|DYAK, LOC6531399|XP_039228279.1|DYAK	LOC108076539|XP_017024941.1|DKIK
OG0011061	LOC6538196|XP_002098724.2|DYAK	LOC108077838|XP_017026852.1|DKIK
OG0011062	LOC6535193|XP_002095853.1|DYAK	LOC108083305|XP_017034531.1|DKIK
OG0011063	LOC26534616|XP_015054526.1|DYAK	LOC108085275|XP_017037314.1|DKIK
OG0011077	LOC6531942|XP_002092728.2|DYAK	LOC108072026|XP_017018496.1|DKIK
OG0011078	LOC6534414|XP_002095092.2|DYAK	LOC108079713|XP_017029610.1|DKIK
OG0011079	LOC26536049|XP_015048015.2|DYAK	LOC108073235|XP_017020273.1|DKIK
OG0011085	LOC6528806|XP_039226536.1|DYAK	LOC108078321|XP_017027608.1|DKIK
OG0011086	LOC6525546|XP_002101381.1|DYAK	LOC108079309|XP_017029092.1|DKIK
OG0011087	LOC6539102|XP_015045306.1|DYAK	LOC108080384|XP_017030594.1|DKIK
OG0011089	LOC6523701|XP_015046744.2|DYAK	LOC108077228|XP_017025978.1|DKIK
OG0011090	LOC6530237|XP_002091174.2|DYAK	LOC108073069|XP_017020023.1|DKIK
OG0011091	LOC6525756|XP_002101577.2|DYAK	LOC108071720|XP_017018034.1|DKIK
OG0011092	LOC6524170|XP_002100033.1|DYAK	LOC108083805|XP_017035236.1|DKIK, LOC108083895|XP_017035377.1|DKIK
OG0011093	LOC6525010|XP_002100849.1|DYAK	LOC108080264|XP_017030415.1|DKIK
OG0011094	LOC6525548|XP_002101383.1|DYAK	LOC108079338|XP_017029132.1|DKIK
OG0011096	LOC6534226|XP_015050517.1|DYAK	LOC108080597|XP_017030897.1|DKIK
OG0011098	LOC120321587|XP_039230600.1|DYAK	LOC108079731|XP_017029631.1|DKIK
OG0011099	LOC6532668|XP_002093412.1|DYAK	LOC108077524|XP_017026378.1|DKIK
OG0011100	LOC6532667|XP_002093411.1|DYAK	LOC108077486|XP_017026298.1|DKIK
OG0011101	LOC6532662|XP_002093406.1|DYAK	LOC108077512|XP_017026365.1|DKIK
OG0011102	LOC6534864|XP_002095536.2|DYAK	LOC108083013|XP_017034128.1|DKIK
OG0011103	LOC26536204|XP_015050435.1|DYAK	LOC108075177|XP_017022989.1|DKIK
OG0011104	LOC6536685|XP_002097258.2|DYAK	LOC108071391|XP_017017623.1|DKIK
OG0011106	LOC6531676|XP_002092467.1|DYAK	LOC108078426|XP_017027779.1|DKIK
OG0011108	LOC26534986|XP_039232193.1|DYAK	LOC108085393|XP_017037450.1|DKIK
OG0011109	LOC26536143|XP_015047542.2|DYAK	LOC108085386|XP_017037443.1|DKIK
OG0011110	LOC6535382|XP_002096032.2|DYAK	LOC108075514|XP_017023490.1|DKIK
OG0011111	LOC6537114|XP_002097675.3|DYAK	LOC108080873|XP_017031265.1|DKIK
OG0011112	LOC26534816|XP_015049086.1|DYAK	LOC108073746|XP_017021002.1|DKIK
OG0011113	LOC6538966|XP_002099469.1|DYAK	LOC108082782|XP_017033813.1|DKIK
OG0011114	LOC26535201|XP_039232235.1|DYAK	LOC108083171|XP_017034347.1|DKIK
OG0011115	LOC6537718|XP_002098263.1|DYAK	LOC108075382|XP_017023281.1|DKIK
OG0011116	LOC6538143|XP_002098677.2|DYAK	LOC108080954|XP_017031358.1|DKIK
OG0011117	LOC6536923|XP_002097492.2|DYAK	LOC108073182|XP_017020176.1|DKIK, LOC108073180|XP_017020175.1|DKIK
OG0011118	LOC6536977|XP_002097546.1|DYAK	LOC108074058|XP_017021419.1|DKIK
OG0011119	LOC6535736|XP_002096359.2|DYAK	LOC108076064|XP_017024290.1|DKIK
OG0011121	LOC6536782|XP_002097353.1|DYAK	LOC108080461|XP_017030687.1|DKIK
OG0011122	LOC6537271|XP_002097829.2|DYAK	LOC108075430|XP_017023343.1|DKIK
OG0011123	LOC6537179|XP_002097737.1|DYAK	LOC108081125|XP_017031632.1|DKIK
OG0011124	LOC6535832|XP_002096453.2|DYAK	LOC108071249|XP_017017424.1|DKIK, LOC108071267|XP_017017447.1|DKIK
OG0011125	LOC6537130|XP_015048154.1|DYAK	LOC108080875|XP_017031267.1|DKIK
OG0011126	LOC6537463|XP_002098019.1|DYAK	LOC108075452|XP_017023396.1|DKIK
OG0011127	LOC6534964|XP_002095634.3|DYAK, LOC6531534|XP_002092333.1|DYAK	LOC108082376|XP_017033206.1|DKIK
OG0011128	LOC6531152|XP_002091981.1|DYAK	LOC108072876|XP_017019683.1|DKIK
OG0011129	LOC6528468|XP_002089514.3|DYAK	LOC108070892|XP_017017026.1|DKIK
OG0011130	LOC26535691|XP_039229165.1|DYAK	LOC108072415|XP_017019008.1|DKIK
OG0011131	LOC26534485|XP_015052821.1|DYAK	LOC108078021|XP_017027070.1|DKIK
OG0011132	LOC6529017|XP_002090049.2|DYAK	LOC108074255|XP_017021718.1|DKIK
OG0011133	LOC6527287|XP_002088381.2|DYAK	LOC108081975|XP_017032699.1|DKIK
OG0011134	LOC6526549|XP_002087659.1|DYAK	LOC108079991|XP_017030047.1|DKIK
OG0011135	LOC6526427|XP_002087546.1|DYAK	LOC108074607|XP_017022221.1|DKIK
OG0011136	LOC6526426|XP_002087545.1|DYAK	LOC108074214|XP_017021649.1|DKIK
OG0011137	LOC6528966|XP_002089998.1|DYAK	LOC108075950|XP_017024085.1|DKIK
OG0011138	LOC6528960|XP_002089992.1|DYAK	LOC108075807|XP_017023868.1|DKIK, LOC108075788|XP_017023842.1|DKIK
OG0011139	LOC6528955|XP_002089987.2|DYAK	LOC108075928|XP_017024054.1|DKIK
OG0011140	LOC6525052|XP_002100891.3|DYAK	LOC108075034|XP_017022779.1|DKIK
OG0011141	LOC120320546|XP_039226378.1|DYAK	LOC108076607|XP_017025014.1|DKIK
OG0011143	LOC6525435|XP_002101270.2|DYAK	LOC108076535|XP_017024937.1|DKIK
OG0011145	LOC6526691|XP_002087795.1|DYAK	LOC108085345|XP_017037392.1|DKIK
OG0011146	LOC6526690|XP_002087794.1|DYAK	LOC108085332|XP_017037376.1|DKIK
OG0011148	LOC6523968|XP_002099840.1|DYAK	LOC108076024|XP_017024173.1|DKIK
OG0011149	LOC6526081|XP_002101898.1|DYAK	LOC108079223|XP_017028994.1|DKIK
OG0011150	LOC26535778|XP_015049385.1|DYAK	LOC108074975|XP_017022697.1|DKIK
OG0011151	LOC6532427|XP_002093174.2|DYAK	LOC108079775|XP_017029707.1|DKIK
OG0011152	LOC6533957|XP_002094657.1|DYAK	LOC108070485|XP_017016463.1|DKIK
OG0011154	LOC6533171|XP_002093897.1|DYAK	LOC108071613|XP_017017884.1|DKIK
OG0011155	LOC6527844|XP_002088916.2|DYAK	LOC108082116|XP_017032904.1|DKIK
OG0011156	LOC6527897|XP_002088969.1|DYAK	LOC108077085|XP_017025741.1|DKIK
OG0011157	LOC6527466|XP_039226482.1|DYAK	LOC108072534|XP_017019196.1|DKIK
OG0011158	LOC6527477|XP_002088567.1|DYAK	LOC108072520|XP_017019180.1|DKIK
OG0011159	LOC6527514|XP_002088604.1|DYAK	LOC108086204|XP_017038557.1|DKIK
OG0011160	LOC6527214|XP_002088308.3|DYAK	LOC108077252|XP_017026003.1|DKIK
OG0011161	LOC6527208|XP_002088302.1|DYAK	LOC108076960|XP_017025499.1|DKIK
OG0011162	LOC6528103|XP_002089170.1|DYAK	LOC108074341|XP_017021856.1|DKIK
OG0011163	LOC26535944|XP_015054677.1|DYAK	LOC108085100|XP_017037061.1|DKIK
OG0011165	LOC6539521|XP_002086410.3|DYAK	LOC108078592|XP_017028001.1|DKIK, LOC108078593|XP_017028002.1|DKIK
OG0011179	LOC26535843|XP_015054670.1|DYAK	LOC108081352|XP_017031988.1|DKIK
OG0011182	LOC120321159|XP_039228864.1|DYAK	LOC108079310|XP_017029093.1|DKIK
OG0011187	LOC6524979|XP_002100819.1|DYAK	LOC108079932|XP_017029955.1|DKIK
OG0011189	LOC6525189|XP_002101027.1|DYAK	LOC108079390|XP_017029203.1|DKIK
OG0011190	LOC6530192|XP_002091130.2|DYAK	LOC108082619|XP_017033586.1|DKIK
OG0011192	LOC6535603|XP_002096231.1|DYAK	LOC108085699|XP_017037900.1|DKIK
OG0011193	LOC6537832|XP_039232163.1|DYAK	LOC108073308|XP_017020355.1|DKIK
OG0011196	LOC6525319|XP_002101155.1|DYAK	LOC108071858|XP_017018266.1|DKIK
OG0011197	LOC6525976|XP_002101795.1|DYAK	LOC108079988|XP_017030044.1|DKIK
OG0011199	LOC6524367|XP_015045634.2|DYAK	LOC108079270|XP_017029051.1|DKIK
OG0011200	LOC6527048|XP_002088141.1|DYAK	LOC108075793|XP_017023851.1|DKIK
OG0011201	LOC26535494|XP_015054628.1|DYAK	LOC108082760|XP_017033766.1|DKIK
OG0011202	LOC6526532|XP_002087642.1|DYAK	LOC108074516|XP_017022083.1|DKIK
OG0011204	LOC6529615|XP_002090609.1|DYAK	LOC108079593|XP_017029428.1|DKIK
OG0011206	LOC6532782|XP_002093524.1|DYAK	LOC108079764|XP_017029676.1|DKIK
OG0011207	LOC6532973|XP_002093708.1|DYAK	LOC108078645|XP_017028063.1|DKIK
OG0011208	LOC26534902|XP_039230468.1|DYAK	LOC108078087|XP_017027168.1|DKIK
OG0011209	LOC6539607|XP_002086495.2|DYAK	LOC108082978|XP_017034089.1|DKIK
OG0011211	LOC6534138|XP_002094822.2|DYAK	LOC108072643|XP_017019362.1|DKIK
OG0011212	LOC6528695|XP_002089737.1|DYAK	LOC108078128|XP_017027244.1|DKIK
OG0011213	LOC6528825|XP_002089857.1|DYAK	LOC108078228|XP_017027417.1|DKIK
OG0011214	LOC120320988|XP_039228015.1|DYAK	LOC108070857|XP_017016977.1|DKIK
OG0011215	LOC6528646|XP_002089688.1|DYAK	LOC108078492|XP_017027864.1|DKIK
OG0011217	LOC26534912|XP_015046827.1|DYAK	LOC108082640|XP_017033599.1|DKIK
OG0011218	LOC6535362|XP_002096013.1|DYAK	LOC108080777|XP_017031130.1|DKIK
OG0011219	LOC6535392|XP_002096042.2|DYAK	LOC108075599|XP_017023610.1|DKIK
OG0011220	LOC6536627|XP_002097199.1|DYAK	LOC108070708|XP_017016790.1|DKIK
OG0011221	LOC6536205|XP_002096796.1|DYAK	LOC108085028|XP_017036962.1|DKIK
OG0011222	LOC6539063|XP_002099565.1|DYAK	LOC108077665|XP_017026574.1|DKIK
OG0011223	LOC6536903|XP_002097472.1|DYAK	LOC108080806|XP_017031188.1|DKIK
OG0011224	LOC6535718|XP_002096344.1|DYAK	LOC108081769|XP_017032460.1|DKIK
OG0011225	LOC6535399|XP_002096049.2|DYAK	LOC108075582|XP_017023589.1|DKIK
OG0011226	LOC6537958|XP_002098495.2|DYAK	LOC108084583|XP_017036346.1|DKIK
OG0011227	LOC6537854|XP_002098395.1|DYAK	LOC108071335|XP_017017546.1|DKIK
OG0011228	LOC6537715|XP_002098260.2|DYAK	LOC108075483|XP_017023427.1|DKIK
