Orthogroup	DYAK.longest_only	DSUZ.longest_only
OG0011397	LOC6533947|XP_002094647.2|DYAK	LOC108014516|XP_016936142.2|DSUZ
OG0011398	LOC6534166|XP_002094850.1|DYAK	LOC108013369|XP_016934677.1|DSUZ
OG0011399	LOC6534212|XP_002094894.3|DYAK	LOC108007749|XP_016926994.2|DSUZ
OG0011400	LOC26534782|XP_015045022.1|DYAK	LOC108005558|XP_036670510.1|DSUZ
OG0011401	LOC6533839|XP_002094539.1|DYAK	LOC108012482|XP_016933374.1|DSUZ
OG0011402	LOC6527807|XP_002088880.2|DYAK	LOC108019128|XP_016942355.1|DSUZ
OG0011403	LOC6527511|XP_039227422.1|DYAK	LOC108017082|XP_016939534.1|DSUZ
OG0011404	LOC6529183|XP_002090190.2|DYAK	LOC108012854|XP_016933813.1|DSUZ
OG0011405	LOC6529193|XP_002090200.2|DYAK	LOC108011216|XP_016931801.1|DSUZ
OG0011406	LOC6529197|XP_002090204.1|DYAK	LOC108014452|XP_016936102.1|DSUZ
OG0011407	LOC6529273|XP_002090278.1|DYAK	LOC108006067|XP_016925004.1|DSUZ
OG0011408	LOC6529275|XP_002090280.1|DYAK	LOC108011164|XP_016931744.1|DSUZ
OG0011409	LOC6526789|XP_002087892.1|DYAK	LOC108010822|XP_016931264.1|DSUZ
OG0011410	LOC6526716|XP_002087819.1|DYAK	LOC108012903|XP_016933907.1|DSUZ
OG0011411	LOC6527229|XP_039226955.1|DYAK	LOC108016050|XP_016938503.2|DSUZ
OG0011412	LOC6528092|XP_002089159.1|DYAK	LOC108014285|XP_016935821.1|DSUZ
OG0011413	LOC6531860|XP_002092647.1|DYAK	LOC108008803|XP_016928196.1|DSUZ
OG0011414	LOC6531674|XP_002092465.1|DYAK	LOC108008766|XP_016928152.1|DSUZ
OG0011415	LOC6535176|XP_002095838.3|DYAK	LOC108012061|XP_016932830.2|DSUZ
OG0011416	LOC6529555|XP_002090552.2|DYAK	LOC108016540|XP_016938706.1|DSUZ
OG0011444	LOC6531771|XP_002092558.3|DYAK	LOC108008626|XP_016927995.1|DSUZ
OG0011445	LOC120322394|XP_039233541.1|DYAK	LOC108016828|XP_016939134.1|DSUZ
OG0011446	LOC6535933|XP_002096549.3|DYAK	LOC108017162|XP_036675001.1|DSUZ
OG0011447	LOC120320430|XP_039227776.1|DYAK	LOC108019044|XP_016942163.1|DSUZ
OG0011450	LOC6524247|XP_002100110.1|DYAK	LOC108016815|XP_016939104.1|DSUZ
OG0011451	LOC6525401|XP_002101236.1|DYAK	LOC108004588|XP_016923016.1|DSUZ
OG0011452	LOC6525983|XP_002101801.2|DYAK	LOC108015090|XP_036676453.1|DSUZ
OG0011454	LOC6526994|XP_002088090.1|DYAK	LOC108012789|XP_016933715.1|DSUZ
OG0011455	LOC6528085|XP_002089152.1|DYAK	LOC108019506|XP_036671518.1|DSUZ
OG0011456	LOC6529432|XP_002090436.1|DYAK	LOC108012629|XP_016933543.1|DSUZ
OG0011457	LOC6526592|XP_002087700.2|DYAK	LOC108011025|XP_016931549.1|DSUZ
OG0011459	LOC120320789|XP_039227293.1|DYAK	LOC108008197|XP_036669007.1|DSUZ
OG0011461	LOC6530601|XP_002091514.2|DYAK	LOC108008711|XP_016928097.1|DSUZ
OG0011462	LOC6528562|XP_002089606.1|DYAK	LOC108019685|XP_016943065.1|DSUZ
OG0011463	LOC6531370|XP_002092173.1|DYAK	LOC108008874|XP_016928267.1|DSUZ
OG0011464	LOC6537404|XP_002097960.1|DYAK	LOC108014734|XP_016936402.2|DSUZ
OG0011465	LOC6539828|XP_039232275.1|DYAK	LOC108011247|XP_036674819.1|DSUZ
OG0011466	LOC6536337|XP_002096921.1|DYAK	LOC108006991|XP_016926088.2|DSUZ
OG0011467	LOC26535462|XP_015047759.1|DYAK	LOC108013944|XP_016935444.2|DSUZ
OG0011468	LOC6538466|XP_002098990.1|DYAK	LOC108007576|XP_016926758.2|DSUZ
OG0011469	LOC6538261|XP_002098788.1|DYAK	LOC108017388|XP_016939898.1|DSUZ
OG0011470	LOC6538151|XP_002098685.2|DYAK	LOC108007636|XP_016926844.2|DSUZ
OG0011471	LOC6530997|XP_015052791.1|DYAK	LOC108018112|XP_016941026.1|DSUZ
OG0011472	LOC6530991|XP_002091829.1|DYAK	LOC108017732|XP_016940330.1|DSUZ
OG0011473	LOC6529916|XP_002090873.1|DYAK	LOC108019826|XP_016943332.1|DSUZ
OG0011474	LOC6531699|XP_015051494.1|DYAK	LOC108009120|XP_016928685.2|DSUZ
OG0011475	LOC6530231|XP_002091168.2|DYAK	LOC108010206|XP_016930539.1|DSUZ
OG0011476	LOC6537137|XP_002097698.1|DYAK	LOC108007009|XP_016926104.2|DSUZ
OG0011477	LOC26535649|XP_015052917.1|DYAK	LOC108008167|XP_016927446.1|DSUZ
OG0011478	LOC6530745|XP_002091635.2|DYAK	LOC108008994|XP_016928427.1|DSUZ
OG0011479	LOC6530744|XP_002091634.3|DYAK	LOC108008185|XP_016927466.1|DSUZ
OG0011480	LOC6528554|XP_002089598.1|DYAK	LOC108019742|XP_016943166.2|DSUZ
OG0011481	LOC6528575|XP_002089618.1|DYAK	LOC108019762|XP_016943215.1|DSUZ
OG0011482	LOC6529854|XP_002090820.1|DYAK	LOC108011029|XP_016931564.1|DSUZ
OG0011483	LOC6527718|XP_002088801.2|DYAK	LOC108007420|XP_016926568.1|DSUZ
OG0011485	LOC6528257|XP_002089310.1|DYAK	LOC108012884|XP_016933868.1|DSUZ
OG0011486	LOC6528959|XP_002089991.1|DYAK	LOC108020880|XP_016944769.1|DSUZ
OG0011487	LOC6525644|XP_002101466.2|DYAK	LOC108011130|XP_016931691.1|DSUZ
OG0011488	LOC6524327|XP_039230800.1|DYAK	LOC108019057|XP_016942172.1|DSUZ
OG0011489	LOC6526159|XP_002101971.1|DYAK	LOC108015223|XP_016937054.1|DSUZ
OG0011490	LOC6525002|XP_002100842.1|DYAK	LOC108005340|XP_016924065.1|DSUZ
OG0011491	LOC6524794|XP_002100638.3|DYAK	LOC108005245|XP_016923927.2|DSUZ, LOC108005244|XP_016923926.1|DSUZ
OG0011492	LOC6524146|XP_002100009.2|DYAK	LOC108014926|XP_036676095.1|DSUZ
OG0011493	LOC6525425|XP_002101260.1|DYAK	LOC108004626|XP_016923054.1|DSUZ
OG0011494	LOC6524585|XP_039230929.1|DYAK	LOC108005355|XP_016924090.1|DSUZ
OG0011495	LOC6531178|XP_002092007.2|DYAK	LOC108009335|XP_016929102.1|DSUZ
OG0011496	LOC6534070|XP_002094756.1|DYAK	LOC108013524|XP_016934909.1|DSUZ
OG0011497	LOC6534054|XP_002094740.1|DYAK	LOC108012272|XP_016933062.1|DSUZ
OG0011498	LOC6533576|XP_002094286.1|DYAK	LOC108012651|XP_016933565.1|DSUZ
OG0011499	LOC6534161|XP_002094845.1|DYAK	LOC108013370|XP_016934679.1|DSUZ
OG0011500	LOC6539811|XP_002086694.1|DYAK	LOC108007763|XP_016927007.1|DSUZ
OG0011501	LOC6529406|XP_039229140.1|DYAK	LOC108021731|XP_016946058.1|DSUZ
OG0011502	LOC6527925|XP_002088993.1|DYAK	LOC108009187|XP_016928831.1|DSUZ
OG0011503	LOC6526718|XP_002087821.2|DYAK	LOC108021268|XP_016945387.1|DSUZ
OG0011504	LOC6528102|XP_002089169.1|DYAK	LOC108008575|XP_016927942.1|DSUZ
OG0011505	LOC26535560|XP_015047225.1|DYAK	LOC108020293|XP_016943910.2|DSUZ
OG0011506	LOC6532239|XP_002093012.1|DYAK	LOC108012897|XP_016933892.1|DSUZ
OG0011508	LOC6532020|XP_002092798.2|DYAK	LOC108010459|XP_016930816.1|DSUZ, LOC108008857|XP_016928250.1|DSUZ
OG0011509	LOC26535060|XP_015051237.1|DYAK	LOC108008394|XP_016927727.2|DSUZ, LOC108008118|XP_016927397.1|DSUZ
OG0011510	LOC26536069|XP_015050182.1|DYAK	LOC108012767|XP_016933688.1|DSUZ
OG0011511	LOC6532542|XP_002093288.2|DYAK	LOC108012247|XP_016933035.1|DSUZ
OG0011538	LOC26535122|XP_015049434.1|DYAK	LOC108012980|XP_016934035.1|DSUZ
OG0011540	LOC6525416|XP_002101251.2|DYAK	LOC108004618|XP_016923047.1|DSUZ
OG0011544	LOC26535115|XP_015052870.1|DYAK	LOC108013013|XP_016934094.1|DSUZ
OG0011547	LOC6533798|XP_002094499.1|DYAK	LOC108007491|XP_016926662.1|DSUZ
OG0011548	LOC6536450|XP_002097031.2|DYAK	LOC108016213|XP_036674109.1|DSUZ
OG0011549	LOC6538531|XP_002099053.1|DYAK	LOC108012095|XP_016932861.2|DSUZ
OG0011550	LOC120321705|XP_039231047.1|DYAK	LOC108011274|XP_016931871.2|DSUZ
OG0011551	LOC120321771|XP_039231550.1|DYAK	LOC108016268|XP_016938381.1|DSUZ
OG0011552	LOC120322004|XP_039232495.1|DYAK	LOC108015845|XP_016937902.2|DSUZ
OG0011553	LOC120321773|XP_039231572.1|DYAK, LOC6536113|XP_015047570.2|DYAK	LOC108014111|XP_036675003.1|DSUZ
OG0011554	LOC6535293|XP_002095949.1|DYAK	LOC108011653|XP_036673686.1|DSUZ
OG0011555	LOC26535005|XP_015048153.1|DYAK	LOC108014559|XP_016936195.2|DSUZ
OG0011556	LOC26534758|XP_015047149.1|DYAK	LOC108020806|XP_016944676.2|DSUZ
OG0011557	LOC26535770|XP_039232134.1|DYAK	LOC108019440|XP_036675247.1|DSUZ
OG0011559	LOC6531328|XP_002092132.1|DYAK	LOC108009423|XP_036669300.1|DSUZ
OG0011560	LOC6531368|XP_002092171.2|DYAK	LOC108008244|XP_016927524.2|DSUZ
OG0011562	LOC6531213|XP_002092041.1|DYAK	LOC108009504|XP_016929394.1|DSUZ
OG0011563	LOC26534596|XP_039228302.1|DYAK	LOC108009173|XP_016928794.1|DSUZ
OG0011564	LOC26536419|XP_015052977.1|DYAK	LOC108008107|XP_036669415.1|DSUZ
OG0011565	LOC6531859|XP_002092646.1|DYAK	LOC108009584|XP_016929543.1|DSUZ
OG0011566	LOC26534871|XP_039227320.1|DYAK	LOC108009212|XP_016928861.1|DSUZ
OG0011567	LOC6528563|XP_002089607.1|DYAK	LOC108019701|XP_016943084.1|DSUZ
OG0011568	LOC6528642|XP_002089684.1|DYAK	LOC108019862|XP_016943396.1|DSUZ
OG0011569	LOC6529320|XP_002090325.2|DYAK	LOC108009022|XP_016928483.1|DSUZ
OG0011571	LOC6529431|XP_015052168.1|DYAK	LOC108019686|XP_016943066.1|DSUZ
OG0011572	LOC26534552|XP_039228400.1|DYAK	LOC108009818|XP_016929993.1|DSUZ
OG0011573	LOC120321106|XP_039228544.1|DYAK	LOC108013245|XP_016934484.1|DSUZ
OG0011574	LOC26534894|XP_015052850.1|DYAK	LOC108018913|XP_016941997.1|DSUZ
OG0011575	LOC6526117|XP_002101934.1|DYAK	LOC108015280|XP_016937137.1|DSUZ
OG0011576	LOC6525438|XP_002101273.1|DYAK	LOC108021801|XP_016946092.1|DSUZ
OG0011577	LOC26534945|XP_015045344.1|DYAK	LOC108016757|XP_016938992.1|DSUZ
OG0011579	LOC26535118|XP_039227527.1|DYAK	LOC108017573|XP_016940150.2|DSUZ
OG0011580	LOC6532486|XP_002093232.2|DYAK	LOC108012721|XP_016933640.1|DSUZ
OG0011582	LOC6532534|XP_002093280.1|DYAK	LOC108013478|XP_016934850.1|DSUZ
OG0011583	LOC6534118|XP_002094802.2|DYAK	LOC108013170|XP_016934355.1|DSUZ
OG0011584	LOC120321397|XP_039229564.1|DYAK	LOC118877209|XP_036670470.1|DSUZ
OG0011585	LOC6532836|XP_002093573.1|DYAK	LOC118877402|XP_036671974.1|DSUZ
OG0011586	LOC6539500|XP_039229815.1|DYAK	LOC108019382|XP_016942695.2|DSUZ
OG0011588	LOC6528136|XP_002089202.2|DYAK	LOC108021714|XP_016946039.1|DSUZ
OG0011589	LOC6529403|XP_002090408.2|DYAK	LOC108021697|XP_016946013.1|DSUZ
OG0011590	LOC26534815|XP_015045568.1|DYAK	LOC108016745|XP_016938975.1|DSUZ
OG0011591	LOC6525728|XP_039226036.1|DYAK	LOC108016538|XP_036676582.1|DSUZ
OG0011592	LOC6526430|XP_002087549.1|DYAK	LOC108009996|XP_016930307.1|DSUZ
OG0011593	LOC6529902|XP_002090859.2|DYAK	LOC108019773|XP_016943231.1|DSUZ
OG0011594	LOC6528576|XP_002089619.3|DYAK	LOC108019769|XP_016943223.2|DSUZ
OG0011595	LOC6537339|XP_002097896.1|DYAK	LOC108016419|XP_016938557.1|DSUZ
OG0011596	LOC6536751|XP_002097323.1|DYAK	LOC118877812|XP_036673852.1|DSUZ
OG0011612	LOC6532826|XP_002093563.1|DYAK	LOC118877294|XP_036671299.1|DSUZ
OG0011622	LOC6537565|XP_002098111.1|DYAK	LOC108016494|XP_016938650.1|DSUZ
OG0011630	LOC26535537|XP_015046539.1|DYAK	LOC108015264|XP_016937109.1|DSUZ
OG0011633	LOC120321537|XP_039230234.1|DYAK	LOC108007696|XP_016926920.2|DSUZ
OG0011634	LOC120320991|XP_039228021.1|DYAK	LOC118876933|XP_036669170.1|DSUZ
OG0011635	LOC26535794|XP_015045012.2|DYAK	LOC108014591|XP_016936243.2|DSUZ
OG0011636	LOC26534659|XP_039228917.1|DYAK	LOC108008451|XP_016927794.1|DSUZ
OG0011637	LOC6530290|XP_039228666.1|DYAK	LOC108009543|XP_036668886.1|DSUZ
OG0011639	LOC6537584|XP_002098130.3|DYAK	LOC108015996|XP_036674830.1|DSUZ
OG0011641	LOC120321694|XP_039230976.1|DYAK	LOC108013964|XP_016935469.1|DSUZ
OG0011642	LOC120321623|XP_039230824.1|DYAK	LOC108007673|XP_016926884.1|DSUZ
OG0011644	LOC6531858|XP_002092645.1|DYAK	LOC108009586|XP_016929545.1|DSUZ
OG0011645	LOC6531043|XP_002091879.1|DYAK	LOC108019806|XP_016943303.1|DSUZ
OG0011646	LOC6528574|XP_002089617.1|DYAK	LOC108019765|XP_016943219.1|DSUZ
OG0011649	LOC120321787|XP_039231641.1|DYAK	LOC108015128|XP_016936879.1|DSUZ
OG0011650	LOC6526097|XP_002101914.1|DYAK	LOC108015219|XP_016937049.1|DSUZ
OG0011651	LOC26534757|XP_015045518.1|DYAK	LOC108015396|XP_016937304.1|DSUZ
OG0011652	LOC6524098|XP_002099962.1|DYAK	LOC108011147|XP_016931721.1|DSUZ
OG0011653	LOC6523797|XP_002099672.1|DYAK	LOC108016671|XP_016938877.1|DSUZ
OG0011656	LOC6532249|XP_002093022.3|DYAK	LOC108012784|XP_016933707.1|DSUZ
OG0011657	LOC6533429|XP_002094146.3|DYAK	LOC108007101|XP_036672141.1|DSUZ
OG0011658	LOC6539637|XP_002086523.1|DYAK	LOC118877381|XP_036671845.1|DSUZ
OG0011659	LOC6535096|XP_039230302.1|DYAK	LOC108007473|XP_036670643.1|DSUZ
OG0011660	LOC6534164|XP_002094848.1|DYAK	LOC108013372|XP_016934681.1|DSUZ
OG0011661	LOC26534466|XP_015050516.1|DYAK	LOC108017364|XP_016939877.1|DSUZ
OG0011662	LOC6533926|XP_002094626.2|DYAK	LOC118877202|XP_036670439.1|DSUZ, LOC108007275|XP_036670441.1|DSUZ
OG0011663	LOC6533924|XP_015050331.1|DYAK	LOC118877201|XP_036670434.1|DSUZ
OG0011664	LOC26535585|XP_015051052.1|DYAK	LOC108007446|XP_016926597.1|DSUZ, LOC118877505|XP_036672429.1|DSUZ
OG0011665	LOC6526710|XP_002087813.1|DYAK	LOC108010903|XP_016931397.1|DSUZ
OG0011667	LOC6532236|XP_002093009.1|DYAK	LOC108012806|XP_016933733.1|DSUZ
OG0011668	LOC6532266|XP_039230624.1|DYAK, LOC120321591|XP_039230621.1|DYAK	LOC108013514|XP_016934895.1|DSUZ
OG0011669	LOC6528746|XP_002089781.1|DYAK	LOC108009356|XP_016929145.1|DSUZ
OG0011670	LOC6527442|XP_002088534.1|DYAK	LOC108011948|XP_016932689.1|DSUZ
OG0011671	LOC6532124|XP_002092900.1|DYAK	LOC108008924|XP_016928321.1|DSUZ
OG0011672	LOC26536218|XP_015051554.1|DYAK	LOC108009027|XP_016928487.1|DSUZ
OG0011673	LOC120321469|XP_039229938.1|DYAK	LOC108016548|XP_016938711.1|DSUZ
OG0011674	LOC120321863|XP_039231826.1|DYAK	LOC118878139|XP_036675662.1|DSUZ
OG0011676	LOC6533322|XP_002094048.2|DYAK	LOC108005833|XP_016924663.1|DSUZ
OG0011677	LOC26534683|XP_015052832.1|DYAK	LOC108017915|XP_016940573.1|DSUZ
OG0011678	LOC26535715|XP_039232104.1|DYAK	LOC108005974|XP_036672996.1|DSUZ
OG0011679	LOC26535836|XP_015044932.1|DYAK	LOC108017390|XP_016939901.2|DSUZ
OG0011680	LOC6528248|XP_002089303.2|DYAK, LOC6528249|XP_002089304.1|DYAK	LOC108011814|XP_016932576.1|DSUZ, LOC108012874|XP_016933855.1|DSUZ
OG0011681	LOC6535445|XP_039232327.1|DYAK	LOC108017346|XP_016939866.2|DSUZ
OG0011704	LOC120320632|XP_039226807.1|DYAK, LOC120320872|XP_039227777.1|DYAK, LOC120320874|XP_039227787.1|DYAK	LOC108014030|XP_036668873.1|DSUZ
OG0011715	LOC6536183|XP_002096774.2|DYAK	LOC118877637|XP_036673037.1|DSUZ, LOC108018516|XP_016941559.2|DSUZ
OG0011725	LOC6533189|XP_002093915.1|DYAK	LOC108012613|XP_016933522.1|DSUZ
OG0011726	LOC6534532|XP_002095209.1|DYAK	LOC108007528|XP_016926703.2|DSUZ
OG0011728	LOC6535921|XP_002096537.1|DYAK	LOC108013853|XP_016935330.1|DSUZ
OG0011729	LOC26535415|XP_039231514.1|DYAK	LOC108018732|XP_016941794.2|DSUZ, LOC118877562|XP_036672643.1|DSUZ
OG0011730	LOC6538494|XP_039231802.1|DYAK	LOC108012110|XP_016932881.2|DSUZ
OG0011731	LOC6536672|XP_002097245.3|DYAK	LOC118878593|XP_036677535.1|DSUZ, LOC108020226|XP_036673859.1|DSUZ
OG0011732	LOC120321767|XP_039231516.1|DYAK	LOC108020822|XP_016944690.1|DSUZ
OG0011733	LOC6537143|XP_002097704.1|DYAK	LOC118877695|XP_036673404.1|DSUZ
OG0011734	LOC6537552|XP_002098098.1|DYAK	LOC108014370|XP_016935951.1|DSUZ
OG0011735	LOC6537505|XP_002098051.1|DYAK	LOC108006731|XP_016925763.1|DSUZ
OG0011736	LOC6537024|XP_002097591.1|DYAK	LOC118877911|XP_036674344.1|DSUZ, LOC108020847|XP_016944723.2|DSUZ
OG0011737	LOC6531007|XP_039228399.1|DYAK	LOC108017911|XP_016940569.1|DSUZ
OG0011738	LOC6529901|XP_002090858.1|DYAK	LOC108019772|XP_016943230.1|DSUZ
OG0011739	LOC6529976|XP_002090922.1|DYAK, LOC6529975|XP_039228720.1|DYAK	LOC108019647|XP_016943020.1|DSUZ
OG0011740	LOC6530159|XP_002091101.2|DYAK	LOC108009048|XP_016928540.1|DSUZ
OG0011741	LOC6531122|XP_002091956.3|DYAK	LOC108017725|XP_016940323.1|DSUZ
OG0011742	LOC6528571|XP_002089614.1|DYAK	LOC108019763|XP_016943216.1|DSUZ
OG0011743	LOC6529321|XP_002090326.1|DYAK	LOC108008982|XP_016928414.1|DSUZ
OG0011744	LOC6526541|XP_002087651.1|DYAK	LOC108005789|XP_016924645.1|DSUZ
OG0011745	LOC6526542|XP_002087652.1|DYAK	LOC108013203|XP_016934408.1|DSUZ
OG0011746	LOC6529484|XP_002090486.1|DYAK	LOC108009526|XP_016929451.1|DSUZ
OG0011747	LOC6529473|XP_002090475.1|DYAK	LOC108013095|XP_016934232.1|DSUZ
OG0011748	LOC6539219|XP_002086118.1|DYAK	LOC108012619|XP_016933531.1|DSUZ
OG0011749	LOC6529566|XP_002090563.2|DYAK	LOC108019153|XP_016942395.1|DSUZ
OG0011751	LOC6526503|XP_002087614.1|DYAK	LOC108008473|XP_016927821.1|DSUZ
OG0011752	LOC6525871|XP_002101691.1|DYAK	LOC108015105|XP_016936839.1|DSUZ
OG0011753	LOC6523828|XP_002099703.1|DYAK	LOC108016716|XP_016938932.1|DSUZ
OG0011755	LOC6524093|XP_002099957.1|DYAK	LOC108004641|XP_016923080.1|DSUZ
OG0011756	LOC6523849|XP_002099722.1|DYAK	LOC108015126|XP_016936876.1|DSUZ
OG0011757	LOC6523851|XP_002099724.2|DYAK	LOC118878340|XP_036676724.1|DSUZ
OG0011758	LOC26535064|XP_039229650.1|DYAK	LOC108011358|XP_036671063.1|DSUZ
OG0011759	LOC6524539|XP_002100396.1|DYAK	LOC108005218|XP_016923897.2|DSUZ, LOC108005217|XP_016923896.2|DSUZ
OG0011760	LOC6539610|XP_002086498.2|DYAK	LOC108007540|XP_016926719.2|DSUZ
OG0011761	LOC6532398|XP_002093149.1|DYAK	LOC108012824|XP_016933761.1|DSUZ
OG0011762	LOC6533253|XP_039230140.1|DYAK	LOC108012695|XP_016933611.1|DSUZ
OG0011764	LOC6526453|XP_002087572.1|DYAK	LOC108012917|XP_016933932.1|DSUZ
OG0011765	LOC6527946|XP_002089013.1|DYAK	LOC108011310|XP_016931909.1|DSUZ
OG0011766	LOC6527441|XP_002088533.1|DYAK	LOC108011943|XP_016932681.1|DSUZ
OG0011767	LOC6527551|XP_002088641.1|DYAK	LOC108021004|XP_016944962.1|DSUZ
OG0011768	LOC6524091|XP_002099955.1|DYAK	LOC108011128|XP_016931689.1|DSUZ
OG0011769	LOC6527735|XP_015053793.2|DYAK	LOC108009257|XP_016928933.1|DSUZ
OG0011770	LOC6524330|XP_002100188.2|DYAK	LOC118878180|XP_036675809.1|DSUZ
OG0011771	LOC6530610|XP_002091523.3|DYAK	LOC108009406|XP_016929215.1|DSUZ
OG0011772	LOC6526106|XP_002101923.2|DYAK	LOC108015062|XP_016936790.1|DSUZ
OG0011773	LOC6531047|XP_002091883.1|DYAK	LOC108019689|XP_016943070.1|DSUZ
OG0011774	LOC26535497|XP_039228807.1|DYAK	LOC118877058|XP_036669816.1|DSUZ
OG0011776	LOC26535935|XP_015048552.1|DYAK	LOC118877845|XP_036673989.1|DSUZ
OG0011777	LOC6527748|XP_002088828.3|DYAK	LOC108021022|XP_016944991.1|DSUZ
OG0011778	LOC26535960|XP_015052943.2|DYAK	LOC108013210|XP_016934420.2|DSUZ
OG0011779	LOC6534123|XP_002094807.1|DYAK	LOC108013164|XP_016934350.1|DSUZ
OG0011780	LOC120321083|XP_039228433.1|DYAK, LOC120322171|XP_039233159.1|DYAK	LOC118878519|XP_036677418.1|DSUZ, LOC118878438|XP_036677317.1|DSUZ, LOC118876788|XP_036668856.1|DSUZ, LOC118876882|XP_036668858.1|DSUZ, LOC118876881|XP_036668852.1|DSUZ
OG0011782	LOC6532781|XP_002093523.1|DYAK	LOC108007134|XP_016926228.1|DSUZ
OG0011820	LOC26534811|XP_015048114.1|DYAK	LOC108014566|XP_016936206.2|DSUZ
OG0011828	LOC26536300|XP_015046603.1|DYAK	LOC108019083|XP_016942246.1|DSUZ
OG0011829	LOC6532185|XP_002092958.1|DYAK	LOC108013496|XP_016934868.1|DSUZ
OG0011833	LOC6536541|XP_002097117.1|DYAK	LOC108017038|XP_016939480.1|DSUZ
OG0011834	LOC6536107|XP_002096715.3|DYAK	LOC108014113|XP_016935627.2|DSUZ
OG0011835	LOC6539854|XP_002086737.3|DYAK	LOC108011286|XP_016931882.2|DSUZ
OG0011836	LOC6536828|XP_002097398.1|DYAK	LOC108018670|XP_036672724.1|DSUZ
OG0011837	LOC6537658|XP_002098203.3|DYAK	LOC108016185|XP_036673074.1|DSUZ
OG0011838	LOC6535488|XP_039232343.1|DYAK	LOC108007386|XP_036675472.1|DSUZ
OG0011839	LOC6536252|XP_002096838.2|DYAK	LOC108007950|XP_036673003.1|DSUZ
OG0011840	LOC6538437|XP_002098961.2|DYAK	LOC118878141|XP_036675669.1|DSUZ
OG0011841	LOC26534709|XP_015048860.1|DYAK	LOC108007578|XP_016926760.1|DSUZ
OG0011842	LOC26535485|XP_015047844.1|DYAK	LOC108006021|XP_016924954.1|DSUZ
OG0011844	LOC6536399|XP_015047730.1|DYAK	LOC108010596|XP_016930972.2|DSUZ
OG0011845	LOC120321742|XP_039231350.1|DYAK	LOC108010743|XP_016931158.1|DSUZ
OG0011846	LOC6535188|XP_002095850.1|DYAK	LOC118879443|XP_036678212.1|DSUZ, LOC108007672|XP_016926882.2|DSUZ
OG0011847	LOC26535033|XP_015052862.1|DYAK	LOC108017912|XP_016940570.1|DSUZ
OG0011848	LOC6532066|XP_002092843.1|DYAK	LOC108008832|XP_016928228.1|DSUZ
OG0011849	LOC6530406|XP_039229138.1|DYAK	LOC108009018|XP_016928479.2|DSUZ
OG0011850	LOC6531668|XP_002092463.1|DYAK	LOC108008819|XP_016928214.1|DSUZ
OG0011851	LOC120321110|XP_039228587.1|DYAK	LOC118876972|XP_036669568.1|DSUZ
OG0011852	LOC26536373|XP_015052971.2|DYAK	LOC108008847|XP_016928242.1|DSUZ
OG0011853	LOC120320987|XP_039228014.1|DYAK	LOC108008100|XP_016927378.1|DSUZ
OG0011854	LOC6530916|XP_015051817.2|DYAK	LOC108008773|XP_016928160.1|DSUZ
OG0011855	LOC26536223|XP_015051581.1|DYAK	LOC108008956|XP_016928356.1|DSUZ
OG0011856	LOC6529997|XP_002090943.1|DYAK	LOC108019909|XP_036669735.1|DSUZ
OG0011857	LOC6530162|XP_002091104.1|DYAK	LOC108008166|XP_016927445.1|DSUZ
OG0011858	LOC6530811|XP_002091694.1|DYAK	LOC108008904|XP_016928298.1|DSUZ
OG0011859	LOC6530802|XP_002091685.2|DYAK	LOC108008907|XP_016928302.1|DSUZ
OG0011860	LOC6530183|XP_002091121.1|DYAK	LOC108008777|XP_016928163.1|DSUZ
OG0011861	LOC6528561|XP_002089605.1|DYAK	LOC108019700|XP_016943083.1|DSUZ
OG0011862	LOC6528572|XP_002089615.2|DYAK	LOC108019760|XP_016943212.1|DSUZ
OG0011863	LOC6528578|XP_002089621.1|DYAK	LOC108019766|XP_016943220.1|DSUZ
OG0011864	LOC26534618|XP_015052829.1|DYAK	LOC108010129|XP_036669162.1|DSUZ
OG0011865	LOC6531891|XP_002092678.1|DYAK	LOC108008805|XP_016928199.1|DSUZ
OG0011866	LOC6527659|XP_039226647.1|DYAK	LOC108009135|XP_036669380.1|DSUZ
OG0011867	LOC6527056|XP_002088149.1|DYAK	LOC108020956|XP_016944887.2|DSUZ
OG0011868	LOC26534534|XP_015054518.1|DYAK	LOC108021630|XP_016945964.1|DSUZ
OG0011869	LOC6527722|XP_002088805.1|DYAK	LOC108009512|XP_016929424.1|DSUZ
OG0011870	LOC6529868|XP_002090825.1|DYAK	LOC108007287|XP_036678567.1|DSUZ, LOC108021649|XP_016945951.1|DSUZ
OG0011871	LOC6526634|XP_002087742.1|DYAK	LOC108021365|XP_016945543.1|DSUZ
OG0011873	LOC6525654|XP_002101476.3|DYAK	LOC108021779|XP_016946071.1|DSUZ
OG0011874	LOC6525031|XP_002100870.1|DYAK	LOC108016686|XP_016938898.1|DSUZ
OG0011875	LOC6525762|XP_002101583.1|DYAK	LOC108010438|XP_016930787.1|DSUZ
OG0011876	LOC6525613|XP_002101448.2|DYAK	LOC108005129|XP_016923792.1|DSUZ
OG0011877	LOC6526150|XP_002101964.1|DYAK	LOC108015076|XP_016936803.1|DSUZ
OG0011878	LOC6526109|XP_002101926.1|DYAK	LOC108015064|XP_016936792.1|DSUZ
OG0011879	LOC6525869|XP_039230176.1|DYAK	LOC108014944|XP_036676211.1|DSUZ
OG0011880	LOC26535967|XP_015046286.1|DYAK	LOC108004774|XP_016923312.1|DSUZ
