Orthogroup	DYAK.longest_only	DSIM.longest_only
OG0008161	LOC6532229|XP_002093002.3|DYAK	LOC27208252|XP_016029714.1|DSIM
OG0008162	LOC6525932|XP_002101752.1|DYAK	LOC27208613|XP_039153899.1|DSIM
OG0008163	LOC6533110|XP_039230228.1|DYAK	LOC6736923|XP_016030575.1|DSIM
OG0008164	LOC6526241|XP_039229359.1|DYAK	LOC6740290|XP_016022801.1|DSIM
OG0008165	LOC6524410|XP_002100268.1|DYAK	LOC6724954|XP_016037813.1|DSIM
OG0008166	LOC6524592|XP_002100449.1|DYAK	LOC6725847|XP_016039175.1|DSIM
OG0008167	LOC6524517|XP_002100374.2|DYAK	LOC6740091|XP_039152746.1|DSIM
OG0008168	LOC6524515|XP_002100372.1|DYAK	LOC6740092|XP_016039106.1|DSIM
OG0008169	LOC6523847|XP_002099720.1|DYAK	LOC6724815|XP_002105856.1|DSIM
OG0008170	LOC6530452|XP_002091368.1|DYAK	LOC6734550|XP_002081559.2|DSIM
OG0008171	LOC6525379|XP_002101215.1|DYAK	LOC6725400|XP_016038464.1|DSIM
OG0008172	LOC6535897|XP_039232233.1|DYAK	LOC6727232|XP_039151672.1|DSIM
OG0008173	LOC26535642|XP_015052915.1|DYAK	LOC27207520|XP_016025747.2|DSIM
OG0008174	LOC6529888|XP_039228697.1|DYAK	LOC27206169|XP_039147725.1|DSIM
OG0008175	LOC6525906|XP_002101726.2|DYAK	LOC6725534|XP_039152804.1|DSIM
OG0008176	LOC6523822|XP_002099697.2|DYAK	LOC6724795|XP_016037573.1|DSIM
OG0008177	LOC6524123|XP_002099987.1|DYAK	LOC6725183|XP_002106207.1|DSIM
OG0008178	LOC6524989|XP_002100829.1|DYAK	LOC6726149|XP_039153442.1|DSIM
OG0008179	LOC6524842|XP_002100682.1|DYAK	LOC6740323|XP_016039414.1|DSIM
OG0008180	LOC6523875|XP_002099748.1|DYAK	LOC6724837|XP_002105877.1|DSIM
OG0008181	LOC6523874|XP_039233424.1|DYAK	LOC6724836|XP_002105876.1|DSIM
OG0008182	LOC6528654|XP_002089696.1|DYAK	LOC6733612|XP_002080666.1|DSIM
OG0008183	LOC6532022|XP_002092800.2|DYAK	LOC6736040|XP_016029439.1|DSIM
OG0008184	LOC6528021|XP_002089088.3|DYAK	LOC6731791|XP_016024480.2|DSIM
OG0008185	LOC6539064|XP_002099566.1|DYAK	LOC6730391|XP_002105673.2|DSIM
OG0008186	LOC6531429|XP_002092232.1|DYAK	LOC6739457|XP_016027959.1|DSIM
OG0008187	LOC26535849|XP_039228195.1|DYAK	LOC27207164|XP_039147268.1|DSIM
OG0008188	LOC6526831|XP_002087932.1|DYAK	LOC6730971|XP_016023437.1|DSIM
OG0008189	LOC6527463|XP_002088554.1|DYAK	LOC6739234|XP_002076143.2|DSIM
OG0008190	LOC6532336|XP_002093096.1|DYAK	LOC6736306|XP_016029785.1|DSIM
OG0008191	LOC6523919|XP_002099792.3|DYAK	LOC27208331|XP_016037661.1|DSIM
OG0008192	LOC6525147|XP_002100985.1|DYAK	LOC27208128|XP_016040074.1|DSIM
OG0008193	LOC6526146|XP_002101960.1|DYAK	LOC6726575|XP_016040240.1|DSIM
OG0008194	LOC6528280|XP_002089333.1|DYAK	LOC6732383|XP_002079504.1|DSIM
OG0008195	LOC6529914|XP_002090871.1|DYAK	LOC6734354|XP_016027430.1|DSIM
OG0008197	LOC6534082|XP_002094768.3|DYAK	LOC6738020|XP_016031819.1|DSIM
OG0008198	LOC6523856|XP_002099729.3|DYAK	LOC6724823|XP_016037606.2|DSIM
OG0008199	LOC6525904|XP_002101724.1|DYAK	LOC6725531|XP_039152805.1|DSIM
OG0008200	LOC6529350|XP_002090355.1|DYAK	LOC6733920|XP_002080964.2|DSIM
OG0008201	LOC6533765|XP_002094469.1|DYAK	LOC6737703|XP_002084535.1|DSIM
OG0008202	LOC6533786|XP_002094488.1|DYAK	LOC6737721|XP_002084551.1|DSIM
OG0008203	LOC6532409|XP_002093160.1|DYAK	LOC6736372|XP_002083248.1|DSIM
OG0008204	LOC6525484|XP_002101319.1|DYAK	LOC6725223|XP_016038235.1|DSIM
OG0008205	LOC6525018|XP_002100857.1|DYAK	LOC27208620|XP_016038941.1|DSIM
OG0008206	LOC6539528|XP_002086416.1|DYAK	LOC6738227|XP_016032080.1|DSIM
OG0008207	LOC6534743|XP_002095418.1|DYAK	LOC6738906|XP_016032729.1|DSIM
OG0008208	LOC6531466|XP_002092265.1|DYAK	LOC6734718|XP_016027927.1|DSIM
OG0008209	LOC6532821|XP_002093558.1|DYAK	LOC6736638|XP_002083494.3|DSIM
OG0008210	LOC6534040|XP_002094726.1|DYAK	LOC27207626|XP_016031767.2|DSIM
OG0008211	LOC6527974|XP_002089041.1|DYAK	LOC6731748|XP_002078883.2|DSIM
OG0008212	LOC6534927|XP_002095598.2|DYAK	LOC6738705|XP_002085506.1|DSIM
OG0008213	LOC6523813|XP_039233745.1|DYAK	LOC6724786|XP_002105828.1|DSIM
OG0008214	LOC6533905|XP_002094605.1|DYAK	LOC6737843|XP_016031618.1|DSIM
OG0008215	LOC6525607|XP_039233647.1|DYAK	LOC27209412|XP_016039731.2|DSIM
OG0008216	LOC6534830|XP_002095502.1|DYAK	LOC6738815|XP_016032627.1|DSIM
OG0008217	LOC6525156|XP_002100994.1|DYAK	LOC6740242|XP_016040065.1|DSIM
OG0008218	LOC6531460|XP_002092259.1|DYAK	LOC27206173|XP_016027935.1|DSIM
OG0008219	LOC6525251|XP_039233436.1|DYAK	LOC6725493|XP_016038620.1|DSIM
OG0008220	LOC6526055|XP_015046614.1|DYAK	LOC6740068|XP_039153482.1|DSIM
OG0008221	LOC6529570|XP_015052385.1|DYAK	LOC6732668|XP_016025380.1|DSIM
OG0008222	LOC6535181|XP_002095843.1|DYAK	LOC27207092|XP_016032989.1|DSIM
OG0008223	LOC6534175|XP_039230158.1|DYAK	LOC6738115|XP_016031949.1|DSIM
OG0008224	LOC6534747|XP_002095422.1|DYAK	LOC6738902|XP_016032725.1|DSIM
OG0008225	LOC6525561|XP_002101396.1|DYAK	LOC6725692|XP_016038958.1|DSIM
OG0008226	LOC6524145|XP_002100008.1|DYAK	LOC6725163|XP_016038183.1|DSIM
OG0008227	LOC26535844|XP_039232130.1|DYAK	LOC27209435|XP_039151542.1|DSIM
OG0008228	LOC6538016|XP_002098551.1|DYAK	LOC6730088|XP_039151262.1|DSIM
OG0008229	LOC6536497|XP_015047767.1|DYAK	LOC6728664|XP_002104003.2|DSIM
OG0008230	LOC6535521|XP_002096150.1|DYAK	LOC6727602|XP_002102981.2|DSIM
OG0008232	LOC6532452|XP_002093199.1|DYAK	LOC6736413|XP_016029917.1|DSIM
OG0008233	LOC6529756|XP_002090746.1|DYAK	LOC6732863|XP_016025587.1|DSIM
OG0008234	LOC6532142|XP_002092918.2|DYAK	LOC6736156|XP_002083056.1|DSIM
OG0008235	LOC6526017|XP_002101834.1|DYAK	LOC6740060|XP_016038789.1|DSIM
OG0008236	LOC6529104|XP_002090117.1|DYAK	LOC6733169|XP_002080245.1|DSIM
OG0008237	LOC6528467|XP_002089513.1|DYAK	LOC27207952|XP_016026359.1|DSIM
OG0008238	LOC6532381|XP_002093132.1|DYAK	LOC6736350|XP_002083226.1|DSIM
OG0008239	LOC6534705|XP_002095380.2|DYAK	LOC6738942|XP_002085737.1|DSIM
OG0008240	LOC6531065|XP_002091899.1|DYAK	LOC6735138|XP_002082115.1|DSIM
OG0008243	LOC6530209|XP_002091147.2|DYAK	LOC6734071|XP_016027072.1|DSIM
OG0008244	LOC6537680|XP_002098225.1|DYAK	LOC6729036|XP_002104357.1|DSIM
OG0008245	LOC6530860|XP_002091739.1|DYAK	LOC6735318|XP_002082269.1|DSIM
OG0008246	LOC6531679|XP_002092470.1|DYAK	LOC6734873|XP_002081874.1|DSIM
OG0008247	LOC6526659|XP_002087767.1|DYAK	LOC6739186|XP_016023227.1|DSIM
OG0008248	LOC6538297|XP_002098824.1|DYAK	LOC6739773|XP_016036533.1|DSIM
OG0008249	LOC6538909|XP_002099413.1|DYAK	LOC6730248|XP_016037014.1|DSIM
OG0008250	LOC6530013|XP_002090959.1|DYAK	LOC6734260|XP_016027306.1|DSIM
OG0008251	LOC6528360|XP_002089409.1|DYAK	LOC6733307|XP_002080366.1|DSIM
OG0008252	LOC6528721|XP_002089756.1|DYAK	LOC6733675|XP_002080722.1|DSIM
OG0008253	LOC6528595|XP_002089638.1|DYAK	LOC6733536|XP_002080591.2|DSIM
OG0008254	LOC6532265|XP_002093037.1|DYAK	LOC6736241|XP_039149864.1|DSIM
OG0008255	LOC6535186|XP_002095848.1|DYAK	LOC6739145|XP_002085938.1|DSIM
OG0008256	LOC6528391|XP_002089438.1|DYAK	LOC6733337|XP_016026248.1|DSIM
OG0008257	LOC6524283|XP_002100145.1|DYAK	LOC6725053|XP_039152234.1|DSIM, LOC120285229|XP_039152236.1|DSIM, LOC6725052|XP_039152235.1|DSIM
OG0008258	LOC6529486|XP_002090488.2|DYAK	LOC6732584|XP_002079703.2|DSIM
OG0008259	LOC6526857|XP_002087957.2|DYAK	LOC6730993|XP_016023457.1|DSIM
OG0008260	LOC6533480|XP_015050050.1|DYAK	LOC6736519|XP_016030104.1|DSIM
OG0008261	LOC6531181|XP_002092010.2|DYAK	LOC6735018|XP_002081999.2|DSIM
OG0008262	LOC6539207|XP_039226421.1|DYAK	LOC6733179|XP_002080255.1|DSIM
OG0008263	LOC6530803|XP_002091686.1|DYAK	LOC6735384|XP_016028711.1|DSIM
OG0008263	LOC6530804|XP_002091687.1|DYAK	LOC6735383|XP_002082330.2|DSIM
OG0008264	LOC6530798|XP_002091681.2|DYAK	LOC6735389|XP_002082336.1|DSIM
OG0008265	LOC6538044|XP_002098579.2|DYAK	LOC6730062|XP_002105355.1|DSIM
OG0008266	LOC6537512|XP_002098058.1|DYAK	LOC6726859|XP_002102261.1|DSIM
OG0008267	LOC6538340|XP_039231206.1|DYAK	LOC6729795|XP_039151346.1|DSIM
OG0008268	LOC6529240|XP_002090246.1|DYAK	LOC6733049|XP_002080127.2|DSIM
OG0008269	LOC6529846|XP_002090813.2|DYAK	LOC6732948|XP_002080033.1|DSIM
OG0008270	LOC6524371|XP_039229145.1|DYAK	LOC6724973|XP_016037916.1|DSIM
OG0008271	LOC6533442|XP_002094153.1|DYAK	LOC6736553|XP_002083423.1|DSIM
OG0008272	LOC6524110|XP_002099974.1|DYAK	LOC6725197|XP_039153466.1|DSIM
OG0008273	LOC6537423|XP_002097979.1|DYAK	LOC6728500|XP_002103845.1|DSIM
OG0008274	LOC6524482|XP_002100339.1|DYAK	LOC6724899|XP_002105937.1|DSIM
OG0008275	LOC6524117|XP_002099981.1|DYAK	LOC6725190|XP_002106214.1|DSIM
OG0008276	LOC6524849|XP_002100689.1|DYAK	LOC6726041|XP_016039421.1|DSIM
OG0008277	LOC6525975|XP_039233403.1|DYAK	LOC6725578|XP_016038740.1|DSIM
OG0008278	LOC6528046|XP_002089113.1|DYAK	LOC6731819|XP_002078954.1|DSIM
OG0008279	LOC6524749|XP_015045870.1|DYAK	LOC6725961|XP_016039315.1|DSIM
OG0008280	LOC6525529|XP_002101364.3|DYAK	LOC6725727|XP_002106728.3|DSIM
OG0008281	LOC6525883|XP_002101703.2|DYAK	LOC27206402|XP_016039981.1|DSIM
OG0008282	LOC6524504|XP_002100361.1|DYAK	LOC6725781|XP_002106780.1|DSIM
OG0008283	LOC6525576|XP_002101411.1|DYAK	LOC6726174|XP_016039703.1|DSIM
OG0008284	LOC6523752|XP_002099627.1|DYAK	LOC27208170|XP_016037388.1|DSIM
OG0008285	LOC6525966|XP_002101785.1|DYAK	LOC6740056|XP_016038722.1|DSIM
OG0008286	LOC6525543|XP_002101378.1|DYAK	LOC6725712|XP_016038980.1|DSIM
OG0008287	LOC6525324|XP_002101160.1|DYAK	LOC6725435|XP_016038517.1|DSIM
OG0008288	LOC6535651|XP_002096279.2|DYAK	LOC6727487|XP_002102867.1|DSIM
OG0008289	LOC6538645|XP_002099165.1|DYAK	LOC27206432|XP_016036157.1|DSIM
OG0008290	LOC6525918|XP_002101738.1|DYAK	LOC6739862|XP_016038679.1|DSIM
OG0008291	LOC6525330|XP_002101166.1|DYAK	LOC6725433|XP_002106449.1|DSIM
OG0008292	LOC6524483|XP_015045721.1|DYAK	LOC6724898|XP_016037737.1|DSIM
OG0008293	LOC6539027|XP_002099529.3|DYAK	LOC6730357|XP_016037127.1|DSIM
OG0008294	LOC6537960|XP_002098497.1|DYAK	LOC6729308|XP_002104625.1|DSIM
OG0008295	LOC6524710|XP_002100554.1|DYAK	LOC6725934|XP_002106918.2|DSIM
OG0008296	LOC6524951|XP_039227595.1|DYAK	LOC27208719|XP_016039621.1|DSIM
OG0008297	LOC6525322|XP_002101158.1|DYAK	LOC6725438|XP_002106454.1|DSIM
OG0008298	LOC6526060|XP_002101877.1|DYAK	LOC6726505|XP_039153525.1|DSIM
OG0008299	LOC6538331|XP_002098858.1|DYAK	LOC6729804|XP_002105107.1|DSIM
OG0008300	LOC6525288|XP_015046209.1|DYAK	LOC6725463|XP_016038566.1|DSIM
OG0008301	LOC6536436|XP_002097017.2|DYAK	LOC6728720|XP_016035393.1|DSIM
OG0008302	LOC6525668|XP_015046403.1|DYAK	LOC6726296|XP_016039777.1|DSIM
OG0008303	LOC6524267|XP_002100130.1|DYAK	LOC6725063|XP_016038042.1|DSIM
OG0008304	LOC6523789|XP_002099664.1|DYAK	LOC6724766|XP_016037516.1|DSIM
OG0008305	LOC6524887|XP_002100727.2|DYAK	LOC6739843|XP_016039467.1|DSIM
OG0008306	LOC6524314|XP_002100173.1|DYAK	LOC6725024|XP_002106055.1|DSIM
OG0008307	LOC6537361|XP_002097918.1|DYAK	LOC6728146|XP_039151948.1|DSIM
OG0008308	LOC6538587|XP_002099109.1|DYAK	LOC6729543|XP_016036216.1|DSIM
OG0008309	LOC6527493|XP_002088583.1|DYAK	LOC6732196|XP_002079325.1|DSIM
OG0008310	LOC6535011|XP_002095681.1|DYAK	LOC6738619|XP_016032462.1|DSIM
OG0008311	LOC6524728|XP_002100572.1|DYAK	LOC6725947|XP_002106930.1|DSIM
OG0008312	LOC26534819|XP_039232415.1|DYAK	LOC27208491|XP_016034116.1|DSIM
OG0008313	LOC6525988|XP_002101806.2|DYAK	LOC6739875|XP_039153640.1|DSIM
OG0008314	LOC6530173|XP_002091113.1|DYAK	LOC6739403|XP_002076315.1|DSIM
OG0008315	LOC6533071|XP_002093803.1|DYAK	LOC6736887|XP_002083740.1|DSIM
OG0008316	LOC120320463|XP_039226115.1|DYAK, LOC120320665|XP_039226919.1|DYAK	LOC120284374|XP_039147596.1|DSIM
OG0008317	LOC6537733|XP_002098278.2|DYAK	LOC6729087|XP_002104408.1|DSIM
OG0008318	LOC6524947|XP_002100787.1|DYAK	LOC6726117|XP_016039608.1|DSIM
OG0008319	LOC6531195|XP_002092023.1|DYAK	LOC6735003|XP_002081985.1|DSIM
OG0008320	LOC6524665|XP_039233454.1|DYAK	LOC27207721|XP_039154072.1|DSIM
OG0008321	LOC6536420|XP_002097002.1|DYAK	LOC6728735|XP_002104070.1|DSIM
OG0008322	LOC6527998|XP_002089065.1|DYAK	LOC27208405|XP_016024455.1|DSIM
OG0008323	LOC6536554|XP_002097130.1|DYAK	LOC6728607|XP_002103948.1|DSIM
OG0008324	LOC6524106|XP_002099970.1|DYAK	LOC6725201|XP_002106224.1|DSIM
OG0008325	LOC6524836|XP_039233368.1|DYAK	LOC6726026|XP_039153581.1|DSIM
OG0008326	LOC6536692|XP_002097264.1|DYAK	LOC6727776|XP_002103138.2|DSIM
OG0008327	LOC6531952|XP_015051631.1|DYAK	LOC6735988|XP_016029352.1|DSIM
OG0008328	LOC6523992|XP_002099864.1|DYAK	LOC6725247|XP_002106269.1|DSIM
OG0008329	LOC6525475|XP_002101310.1|DYAK	LOC6725329|XP_002106346.1|DSIM
OG0008330	LOC6531402|XP_002092205.1|DYAK	LOC6734774|XP_002081777.1|DSIM
OG0008331	LOC6533564|XP_002094274.1|DYAK	LOC6737516|XP_039149116.1|DSIM
OG0008332	LOC6534404|XP_015050621.1|DYAK	LOC6738388|XP_016032218.1|DSIM
OG0008333	LOC6533891|XP_002094591.1|DYAK	LOC6737829|XP_002084657.1|DSIM
OG0008334	LOC6533889|XP_039229830.1|DYAK	LOC6737825|XP_016031603.1|DSIM
OG0008335	LOC6533443|XP_002094154.1|DYAK	LOC6736552|XP_002083422.1|DSIM
OG0008336	LOC6534962|XP_015050962.2|DYAK	LOC6738667|XP_002085469.1|DSIM
OG0008337	LOC6528694|XP_002089736.1|DYAK	LOC6733650|XP_002080704.1|DSIM
OG0008338	LOC6534894|XP_002095566.1|DYAK	LOC6738739|XP_039149145.1|DSIM
OG0008339	LOC6525232|XP_002101070.1|DYAK	LOC27206389|XP_039152767.1|DSIM
OG0008340	LOC6531183|XP_002092012.1|DYAK	LOC27206177|XP_016028292.1|DSIM
OG0008341	LOC6533614|XP_002094322.2|DYAK	LOC6737570|XP_016031359.1|DSIM
OG0008342	LOC6533489|XP_002094200.1|DYAK	LOC6736510|XP_039149650.1|DSIM
OG0008343	LOC6538344|XP_002098869.1|DYAK	LOC6729791|XP_016036478.1|DSIM
OG0008344	LOC6532450|XP_002093197.1|DYAK	LOC6736411|XP_002083283.1|DSIM
OG0008345	LOC6533420|XP_002094138.1|DYAK	LOC27206275|XP_016030172.1|DSIM
OG0008346	LOC6525458|XP_002101293.2|DYAK	LOC6725343|XP_016038396.1|DSIM
OG0008347	LOC6526407|XP_002087526.2|DYAK	LOC6730558|XP_002077737.1|DSIM
OG0008348	LOC6534333|XP_002095013.2|DYAK	LOC6738458|XP_039149749.1|DSIM
OG0008349	LOC6533982|XP_002094677.2|DYAK	LOC6737924|XP_016031690.1|DSIM
OG0008350	LOC6526088|XP_039233557.1|DYAK	LOC27208463|XP_016040165.1|DSIM
OG0008351	LOC6532464|XP_002093211.2|DYAK	LOC6736424|XP_016029928.1|DSIM
OG0008352	LOC6535049|XP_002095713.1|DYAK	LOC6738309|XP_002085120.1|DSIM
OG0008353	LOC6532247|XP_002093020.2|DYAK	LOC6736224|XP_016029734.1|DSIM
OG0008354	LOC6525042|XP_002100881.2|DYAK	LOC6725664|XP_039153758.1|DSIM
OG0008355	LOC120321115|XP_039228660.1|DYAK	LOC6733998|XP_016027028.1|DSIM
OG0008356	LOC6533907|XP_002094607.1|DYAK	LOC6737845|XP_002084673.1|DSIM
OG0008357	LOC6536297|XP_002096881.1|DYAK	LOC6728856|XP_016035540.1|DSIM
OG0008358	LOC6528077|XP_002089144.1|DYAK	LOC6731151|XP_002078309.1|DSIM
OG0008359	LOC6532156|XP_015051726.2|DYAK	LOC6736167|XP_016029579.1|DSIM
OG0008360	LOC6531727|XP_002092517.1|DYAK	LOC6735775|XP_016029144.1|DSIM
OG0008361	LOC6527749|XP_039226413.1|DYAK	LOC6731531|XP_016024206.1|DSIM
OG0008362	LOC6524390|XP_002100248.1|DYAK	LOC6739952|XP_002076841.1|DSIM
OG0008363	LOC6531233|XP_002092045.1|DYAK	LOC6734967|XP_002081961.1|DSIM
OG0008364	LOC6534499|XP_002095176.1|DYAK	LOC6738172|XP_002084985.1|DSIM
OG0008365	LOC6531055|XP_015052807.1|DYAK	LOC6735148|XP_016028428.1|DSIM
OG0008366	LOC6537028|XP_002097595.1|DYAK	LOC6727810|XP_002103171.1|DSIM
OG0008367	LOC6523859|XP_002099732.2|DYAK	LOC27207894|XP_016037608.2|DSIM
OG0008368	LOC6527225|XP_002088319.1|DYAK	LOC6731925|XP_002079060.2|DSIM
OG0008369	LOC6525306|XP_002101142.1|DYAK	LOC6725450|XP_002106466.1|DSIM
OG0008370	LOC6538595|XP_015048918.1|DYAK	LOC27209471|XP_016036208.1|DSIM
OG0008371	LOC6536576|XP_002097152.1|DYAK	LOC27206473|XP_016035213.1|DSIM
OG0008372	LOC26534583|XP_039227636.1|DYAK	LOC27208617|XP_039148558.1|DSIM
OG0008373	LOC6528045|XP_002089112.1|DYAK	LOC6731818|XP_016024507.1|DSIM
OG0008374	LOC6528620|XP_002089663.1|DYAK	LOC27207830|XP_016026513.1|DSIM
OG0008375	LOC6529241|XP_002090247.1|DYAK	LOC6733048|XP_039154222.1|DSIM
OG0008376	LOC26536066|XP_015054687.1|DYAK	LOC27208379|XP_016023544.1|DSIM
OG0008377	LOC26534939|XP_015052855.1|DYAK	LOC27207344|XP_016025374.1|DSIM
OG0008378	LOC6529563|XP_039229122.1|DYAK	LOC6732660|XP_016025373.1|DSIM
OG0008379	LOC6529218|XP_015052222.1|DYAK	LOC6733073|XP_016025778.1|DSIM
OG0008380	LOC6528051|XP_002089118.1|DYAK	LOC6731824|XP_002078959.1|DSIM
OG0008381	LOC6527622|XP_002088710.1|DYAK	LOC6731017|XP_002078178.2|DSIM
OG0008383	LOC6529841|XP_002090808.2|DYAK	LOC27207264|XP_016025645.1|DSIM
OG0008384	LOC6527285|XP_002088379.1|DYAK	LOC27206553|XP_016024664.1|DSIM
OG0008385	LOC6528163|XP_002089228.1|DYAK	LOC6731066|XP_016023585.1|DSIM
OG0008386	LOC6525565|XP_002101400.1|DYAK	LOC6726161|XP_002107137.1|DSIM
OG0008387	LOC6537980|XP_039232481.1|DYAK	LOC6730127|XP_016036887.1|DSIM
OG0008388	LOC6527714|XP_002088798.1|DYAK	LOC6731500|XP_002078649.1|DSIM
OG0008389	LOC6529822|XP_002090803.1|DYAK	LOC6732920|XP_002080024.1|DSIM
OG0008390	LOC6529252|XP_002090257.1|DYAK	LOC6733036|XP_002080115.1|DSIM
OG0008391	LOC6526517|XP_015053312.1|DYAK	LOC6730659|XP_016023098.1|DSIM
OG0008392	LOC6534842|XP_002095514.2|DYAK	LOC6738795|XP_039149950.1|DSIM
OG0008393	LOC6539412|XP_002086300.1|DYAK	LOC6738825|XP_016032638.1|DSIM
OG0008394	LOC6535112|XP_002095775.1|DYAK	LOC6739075|XP_002085869.1|DSIM
OG0008395	LOC6525903|XP_002101723.1|DYAK	LOC6725530|XP_016038665.1|DSIM
OG0008396	LOC6525356|XP_015046253.1|DYAK	LOC6725416|XP_016038494.1|DSIM
OG0008397	LOC6525437|XP_002101272.2|DYAK	LOC27207277|XP_016038412.2|DSIM
OG0008398	LOC6525413|XP_002101248.1|DYAK	LOC6740011|XP_039152225.1|DSIM
OG0008399	LOC6523896|XP_039233414.1|DYAK	LOC27208642|XP_039153079.1|DSIM
OG0008400	LOC6533527|XP_002094237.1|DYAK	LOC6736465|XP_016030013.1|DSIM
OG0008401	LOC6526286|XP_002087408.1|DYAK	LOC6730439|XP_002077620.1|DSIM
OG0008402	LOC6536817|XP_002097387.1|DYAK	LOC6728361|XP_002103709.1|DSIM
OG0008403	LOC6525040|XP_002100879.1|DYAK	LOC6725666|XP_002106672.2|DSIM
OG0008404	LOC6537474|XP_002098030.1|DYAK	LOC6726828|XP_016033334.1|DSIM
OG0008405	LOC6524519|XP_002100376.1|DYAK	LOC6725791|XP_016039110.1|DSIM
OG0008406	LOC6525557|XP_002101392.1|DYAK	LOC27208023|XP_016038961.1|DSIM
OG0008407	LOC6537395|XP_039232035.1|DYAK	LOC27208709|XP_016035119.1|DSIM
OG0008408	LOC6524050|XP_002099919.1|DYAK	LOC6725304|XP_016038340.1|DSIM
OG0008409	LOC26536128|XP_015045009.2|DYAK	LOC6738849|XP_016032669.1|DSIM
OG0008410	LOC6537424|XP_002097980.1|DYAK	LOC6728501|XP_002103846.1|DSIM
OG0008411	LOC6537151|XP_002097712.1|DYAK	LOC6727931|XP_016034542.1|DSIM
OG0008412	LOC26536297|XP_039226013.1|DYAK	LOC6725799|XP_016039124.1|DSIM
OG0008413	LOC6534880|XP_039229462.1|DYAK	LOC6738751|XP_016032563.1|DSIM
OG0008414	LOC6523913|XP_002099786.1|DYAK	LOC6724861|XP_002105900.1|DSIM
OG0008415	LOC6525661|XP_002101483.1|DYAK	LOC6726260|XP_016039770.1|DSIM
OG0008416	LOC6525856|XP_039233432.1|DYAK	LOC27209238|XP_039153524.1|DSIM
OG0008417	LOC6524426|XP_002100284.1|DYAK	LOC6724938|XP_016037800.1|DSIM
OG0008418	LOC6524212|XP_002100075.2|DYAK	LOC6725119|XP_016038093.1|DSIM
OG0008419	LOC6525154|XP_002100992.1|DYAK	LOC27209388|XP_016040067.1|DSIM
OG0008420	LOC6524571|XP_039226883.1|DYAK	LOC6725825|XP_016039149.1|DSIM
OG0008421	LOC6525517|XP_002101352.1|DYAK	LOC6739887|XP_039153517.1|DSIM
OG0008422	LOC6525476|XP_002101311.1|DYAK	LOC6725328|XP_016038389.1|DSIM
OG0008423	LOC6531772|XP_002092559.1|DYAK	LOC6735820|XP_016029199.1|DSIM
OG0008424	LOC6524750|XP_002100594.1|DYAK	LOC6725962|XP_016039316.1|DSIM
OG0008425	LOC6537047|XP_002097612.2|DYAK	LOC6727832|XP_016034417.1|DSIM
OG0008426	LOC6531449|XP_002092252.1|DYAK	LOC6739456|XP_039147850.1|DSIM
OG0008427	LOC6524034|XP_039232225.1|DYAK	LOC6725283|XP_016038304.2|DSIM
OG0008428	LOC6525970|XP_002101789.1|DYAK	LOC6725574|XP_016038732.1|DSIM
OG0008429	LOC6536285|XP_002096871.1|DYAK	LOC27207064|XP_016035564.1|DSIM
OG0008430	LOC6524233|XP_002100096.1|DYAK	LOC6725100|XP_002106126.1|DSIM
OG0008431	LOC6534570|XP_002095246.2|DYAK	LOC6738241|XP_002085053.1|DSIM
OG0008432	LOC6538232|XP_002098759.3|DYAK	LOC6729877|XP_016036638.2|DSIM
OG0008433	LOC6534032|XP_002094719.2|DYAK	LOC27206232|XP_016031726.1|DSIM
OG0008434	LOC6538930|XP_002099434.1|DYAK	LOC6730265|XP_002105548.1|DSIM
OG0008435	LOC6528055|XP_002089122.1|DYAK	LOC6731828|XP_002078963.1|DSIM
OG0008436	LOC6531430|XP_015051327.1|DYAK	LOC6740484|XP_016027958.1|DSIM
OG0008438	LOC6536253|XP_002096839.1|DYAK	LOC6739700|XP_002076593.3|DSIM
OG0008439	LOC6531149|XP_002091978.1|DYAK	LOC6735048|XP_002082029.1|DSIM
OG0008440	LOC6537497|XP_002098045.1|DYAK	LOC6726843|XP_016033356.1|DSIM
OG0008441	LOC6535195|XP_039230423.1|DYAK	LOC6739155|XP_016033006.1|DSIM
OG0008442	LOC6530983|XP_015051768.1|DYAK	LOC6735218|XP_016028498.1|DSIM
OG0008443	LOC6534493|XP_002095170.1|DYAK	LOC6738160|XP_002084973.1|DSIM
OG0008444	LOC6534202|XP_002094885.3|DYAK	LOC6738584|XP_002085388.1|DSIM
OG0008445	LOC6525470|XP_039233590.1|DYAK	LOC6725333|XP_016038392.1|DSIM
OG0008446	LOC6525611|XP_002101446.3|DYAK	LOC6726213|XP_016039738.2|DSIM
OG0008447	LOC6524568|XP_002100425.1|DYAK	LOC6725822|XP_002106818.1|DSIM
OG0008448	LOC6523966|XP_015045405.1|DYAK	LOC6725770|XP_039153324.1|DSIM
OG0008449	LOC6524984|XP_002100824.1|DYAK	LOC6726147|XP_002107123.1|DSIM
OG0008450	LOC26535577|XP_015046516.1|DYAK	LOC27208236|XP_016039952.1|DSIM
OG0008451	LOC6535744|XP_002096367.2|DYAK	LOC6727397|XP_039151660.1|DSIM
OG0008452	LOC6526329|XP_002087451.2|DYAK	LOC6730479|XP_002077660.1|DSIM
OG0008453	LOC6528501|XP_002089547.1|DYAK	LOC27206141|XP_016026401.1|DSIM
OG0008454	LOC6524465|XP_002100322.3|DYAK	LOC6739944|XP_016037764.1|DSIM
