Orthogroup	DFIC.longest_only	DBIA.longest_only
OG0007857	LOC108087270|XP_017040065.1|DFIC	LOC108024721|XP_016950302.1|DBIA
OG0007858	LOC108092715|XP_017047931.1|DFIC	LOC108036105|XP_016967566.1|DBIA
OG0007859	LOC108088644|XP_017042054.1|DFIC	LOC108023205|XP_016947957.1|DBIA
OG0007860	LOC108098867|XP_017057542.1|DFIC	LOC108032110|XP_016961430.1|DBIA
OG0007861	LOC108098805|XP_017057435.1|DFIC	LOC108031561|XP_016960595.1|DBIA
OG0007862	LOC108097483|XP_017055271.1|DFIC	LOC108025190|XP_016950989.1|DBIA
OG0007864	LOC108097704|XP_017055678.1|DFIC	LOC108031888|XP_016961143.1|DBIA
OG0007865	LOC108100168|XP_017059421.1|DFIC	LOC108035339|XP_016966413.1|DBIA
OG0007866	LOC108092165|XP_017047177.1|DFIC	LOC108024695|XP_016950263.1|DBIA
OG0007867	LOC108099573|XP_017058664.1|DFIC	LOC108031970|XP_016961251.1|DBIA
OG0007868	LOC108095696|XP_017052355.1|DFIC	LOC108026105|XP_016952294.1|DBIA
OG0007869	LOC108097339|XP_017055061.1|DFIC	LOC108033057|XP_016962687.1|DBIA
OG0007870	LOC108099949|XP_017059115.1|DFIC	LOC108028422|XP_016955738.1|DBIA
OG0007871	LOC108094685|XP_017050896.1|DFIC	LOC108026550|XP_016952992.1|DBIA
OG0007872	LOC108089553|XP_017043385.1|DFIC	LOC108028580|XP_016955976.1|DBIA
OG0007873	LOC108089461|XP_017043195.1|DFIC	LOC108028552|XP_016955944.1|DBIA
OG0007874	LOC108095343|XP_017051913.1|DFIC	LOC108032498|XP_016961809.1|DBIA
OG0007875	LOC108096765|XP_017054120.1|DFIC	LOC108036454|XP_016968105.1|DBIA
OG0007876	LOC108097355|XP_017055080.1|DFIC	LOC108033201|XP_016962936.1|DBIA
OG0007877	LOC108094642|XP_017050836.1|DFIC	LOC108026161|XP_016952387.1|DBIA
OG0007878	LOC108094769|XP_017051030.1|DFIC	LOC108030344|XP_016958698.1|DBIA
OG0007879	LOC108099892|XP_017059037.1|DFIC	LOC108028452|XP_016955784.1|DBIA
OG0007880	LOC108091358|XP_017046000.1|DFIC	LOC108023953|XP_016949135.1|DBIA
OG0007881	LOC108100055|XP_017059280.1|DFIC	LOC108035527|XP_016966685.1|DBIA
OG0007882	LOC108099428|XP_017058451.1|DFIC	LOC108035159|XP_016966103.1|DBIA
OG0007883	LOC108099404|XP_017058405.1|DFIC	LOC108035158|XP_016966096.1|DBIA
OG0007884	LOC108100124|XP_017059366.1|DFIC	LOC108034411|XP_016964783.1|DBIA
OG0007885	LOC108096767|XP_017054124.1|DFIC	LOC108036456|XP_016968109.1|DBIA
OG0007886	LOC108092736|XP_017047954.1|DFIC	LOC108032736|XP_016962208.1|DBIA
OG0007887	LOC108099364|XP_017058345.1|DFIC	LOC108035156|XP_016966095.1|DBIA
OG0007888	LOC108099827|XP_017058948.1|DFIC	LOC108028627|XP_016956036.1|DBIA
OG0007889	LOC108093264|XP_017048732.1|DFIC	LOC108028786|XP_016956255.1|DBIA
OG0007890	LOC108089017|XP_017042586.1|DFIC	LOC108035461|XP_016966592.1|DBIA
OG0007891	LOC108096411|XP_017053477.1|DFIC	LOC108026185|XP_016952463.1|DBIA
OG0007892	LOC108101346|XP_017061142.1|DFIC	LOC108025751|XP_016951838.1|DBIA
OG0007893	LOC108087687|XP_017040679.1|DFIC	LOC108022786|XP_016947401.1|DBIA
OG0007894	LOC108096243|XP_017053157.1|DFIC	LOC108030205|XP_016958455.1|DBIA
OG0007895	LOC108099163|XP_017057997.1|DFIC	LOC108029663|XP_016957582.1|DBIA
OG0007896	LOC108089750|XP_017043626.1|DFIC	LOC108035657|XP_016966853.1|DBIA
OG0007897	LOC108089602|XP_017043448.1|DFIC	LOC108035602|XP_016966769.1|DBIA
OG0007898	LOC108100231|XP_017059501.1|DFIC	LOC108034513|XP_016964926.1|DBIA
OG0007899	LOC108099864|XP_017059001.1|DFIC	LOC108028437|XP_016955756.1|DBIA
OG0007902	LOC108094704|XP_017050929.1|DFIC	LOC108026681|XP_016953256.1|DBIA
OG0007903	LOC108089515|XP_017043328.1|DFIC	LOC108035235|XP_016966256.1|DBIA
OG0007904	LOC108088230|XP_017041428.1|DFIC	LOC108028482|XP_016955834.1|DBIA
OG0007905	LOC108100881|XP_017060479.1|DFIC	LOC108036737|XP_016968533.1|DBIA
OG0007906	LOC108099948|XP_017059113.1|DFIC	LOC108035698|XP_016966908.1|DBIA
OG0007907	LOC108088981|XP_017042513.1|DFIC	LOC108035297|XP_016966354.1|DBIA
OG0007908	LOC108088983|XP_017042515.1|DFIC	LOC108035298|XP_016966355.1|DBIA
OG0007909	LOC108097160|XP_017054779.1|DFIC	LOC108023451|XP_016948437.1|DBIA
OG0007910	LOC108088286|XP_017041496.1|DFIC	LOC108035952|XP_016967244.1|DBIA
OG0007911	LOC108099371|XP_017058357.1|DFIC	LOC108035653|XP_016966849.1|DBIA
OG0007912	LOC108100281|XP_017059556.1|DFIC	LOC108034800|XP_016965290.1|DBIA
OG0007913	LOC108099444|XP_017058474.1|DFIC	LOC108035654|XP_016966850.1|DBIA
OG0007914	LOC108100640|XP_017060132.1|DFIC	LOC108035165|XP_016966109.1|DBIA
OG0007915	LOC108089385|XP_017043056.1|DFIC	LOC108035691|XP_016966898.1|DBIA
OG0007916	LOC108088114|XP_017041254.1|DFIC	LOC108033718|XP_016963740.1|DBIA
OG0007917	LOC108090503|XP_017044709.1|DFIC	LOC108036260|XP_016967760.1|DBIA
OG0007918	LOC108094211|XP_017050158.1|DFIC	LOC108030327|XP_016958673.1|DBIA
OG0007919	LOC108101897|XP_017061949.1|DFIC	LOC108026843|XP_016953510.1|DBIA
OG0007920	LOC108101427|XP_017061246.1|DFIC	LOC108026835|XP_016953498.1|DBIA
OG0007921	LOC108086414|XP_017038804.1|DFIC	LOC108022193|XP_016946534.1|DBIA
OG0007922	LOC108088074|XP_017041213.1|DFIC	LOC108031160|XP_016959865.1|DBIA
OG0007923	LOC108091187|XP_017045753.1|DFIC	LOC108025738|XP_016951815.1|DBIA
OG0007924	LOC108096856|XP_017054265.1|DFIC	LOC108029704|XP_016957661.1|DBIA
OG0007925	LOC108090785|XP_017045121.1|DFIC	LOC108022446|XP_016946838.1|DBIA
OG0007926	LOC108093830|XP_017049649.1|DFIC	LOC108030154|XP_016958371.1|DBIA
OG0007927	LOC108088162|XP_017041315.1|DFIC	LOC108033895|XP_016964037.1|DBIA
OG0007928	LOC108098727|XP_017057337.1|DFIC	LOC108036756|XP_016968571.1|DBIA
OG0007929	LOC108088187|XP_017041377.1|DFIC	LOC108033960|XP_016964154.1|DBIA
OG0007930	LOC108095119|XP_017051548.1|DFIC	LOC108022187|XP_016946529.1|DBIA
OG0007931	LOC108093004|XP_017048394.1|DFIC	LOC108021864|XP_016946144.1|DBIA
OG0007932	LOC108102158|XP_017062339.1|DFIC	LOC108025807|XP_016951939.1|DBIA
OG0007933	LOC108087025|XP_017039682.1|DFIC	LOC108024983|XP_016950725.1|DBIA
OG0007934	LOC108098631|XP_017057195.1|DFIC	LOC108024996|XP_016950741.1|DBIA
OG0007935	LOC108092668|XP_017047820.1|DFIC	LOC108032508|XP_016961823.1|DBIA
OG0007936	LOC108089157|XP_017042769.1|DFIC	LOC108034115|XP_016964384.1|DBIA
OG0007937	LOC108100808|XP_017060363.1|DFIC	LOC108036782|XP_016968613.1|DBIA
OG0007938	LOC108100063|XP_017059286.1|DFIC	LOC108033918|XP_016964078.1|DBIA
OG0007939	LOC108091554|XP_017046313.1|DFIC	LOC108029139|XP_016956751.1|DBIA
OG0007940	LOC108091495|XP_017046212.1|DFIC	LOC108029140|XP_016956752.1|DBIA
OG0007941	LOC108100516|XP_017059966.1|DFIC	LOC108036688|XP_016968469.1|DBIA
OG0007942	LOC108094658|XP_017050857.1|DFIC	LOC108025848|XP_016952000.1|DBIA
OG0007943	LOC108092604|XP_017047733.1|DFIC	LOC108032348|XP_016961647.1|DBIA
OG0007944	LOC108100277|XP_017059551.1|DFIC	LOC108034798|XP_016965288.1|DBIA
OG0007945	LOC108089140|XP_017042749.1|DFIC	LOC108034194|XP_016964511.1|DBIA
OG0007946	LOC108090898|XP_017045297.1|DFIC	LOC108026556|XP_016952996.1|DBIA
OG0007947	LOC108092739|XP_017047957.1|DFIC	LOC108032760|XP_016962242.1|DBIA
OG0007948	LOC108094543|XP_017050638.1|DFIC	LOC108032676|XP_016962134.1|DBIA
OG0007949	LOC108095358|XP_017051928.1|DFIC	LOC108032565|XP_016961954.1|DBIA
OG0007950	LOC108089927|XP_017043901.1|DFIC	LOC108033373|XP_016963180.1|DBIA
OG0007951	LOC108089860|XP_017043794.1|DFIC	LOC108029159|XP_016956788.1|DBIA
OG0007952	LOC108089947|XP_017043927.1|DFIC	LOC108027864|XP_016954963.1|DBIA
OG0007954	LOC108088214|XP_017041408.1|DFIC	LOC108034033|XP_016964268.1|DBIA
OG0007955	LOC108101222|XP_017060960.1|DFIC	LOC108033748|XP_016963813.1|DBIA
OG0007956	LOC108092620|XP_017047747.1|DFIC	LOC108032375|XP_016961685.1|DBIA
OG0007957	LOC108089275|XP_017042939.1|DFIC	LOC108035253|XP_016966287.1|DBIA
OG0007958	LOC108097595|XP_017055481.1|DFIC	LOC108023973|XP_016949186.1|DBIA
OG0007959	LOC108096050|XP_017052885.1|DFIC	LOC108034031|XP_016964266.1|DBIA
OG0007960	LOC108089193|XP_017042822.1|DFIC	LOC108034184|XP_016964491.1|DBIA
OG0007961	LOC108095970|XP_017052802.1|DFIC	LOC108026439|XP_016952865.1|DBIA
OG0007962	LOC108092947|XP_017048307.1|DFIC	LOC108023538|XP_016948596.1|DBIA
OG0007963	LOC108092723|XP_017047941.1|DFIC	LOC108032724|XP_016962193.1|DBIA
OG0007964	LOC108088198|XP_017041388.1|DFIC	LOC108034279|XP_016964627.1|DBIA
OG0007965	LOC108093411|XP_017048937.1|DFIC	LOC108023831|XP_016948966.1|DBIA
OG0007966	LOC108094143|XP_017050063.1|DFIC	LOC108027751|XP_016954792.1|DBIA
OG0007967	LOC108089920|XP_017043890.1|DFIC	LOC108033831|XP_016963947.1|DBIA
OG0007968	LOC108094144|XP_017050064.1|DFIC	LOC108027765|XP_016954812.1|DBIA
OG0007969	LOC108089270|XP_017042930.1|DFIC	LOC108033764|XP_016963840.1|DBIA
OG0007970	LOC108096694|XP_017053999.1|DFIC	LOC108022859|XP_016947524.1|DBIA
OG0007971	LOC108091082|XP_017045576.1|DFIC	LOC108023540|XP_016948598.1|DBIA
OG0007972	LOC108086654|XP_017039127.1|DFIC	LOC108022338|XP_016946689.1|DBIA
OG0007973	LOC108094506|XP_017050595.1|DFIC	LOC108033806|XP_016963913.1|DBIA
OG0007974	LOC108095580|XP_017052225.1|DFIC	LOC108036138|XP_016967617.1|DBIA
OG0007975	LOC108090232|XP_017044319.1|DFIC	LOC108027211|XP_016954022.1|DBIA
OG0007976	LOC108094643|XP_017050843.1|DFIC	LOC108024234|XP_016949595.1|DBIA
OG0007977	LOC108100866|XP_017060438.1|DFIC	LOC108036765|XP_016968593.1|DBIA
OG0007978	LOC108089780|XP_017043663.1|DFIC	LOC108027677|XP_016954712.1|DBIA
OG0007979	LOC108098342|XP_017056673.1|DFIC	LOC108032728|XP_016962197.1|DBIA
OG0007980	LOC108091271|XP_017045875.1|DFIC	LOC108034146|XP_016964434.1|DBIA
OG0007981	LOC108094656|XP_017050855.1|DFIC	LOC108033120|XP_016962818.1|DBIA
OG0007982	LOC108100023|XP_017059219.1|DFIC	LOC108033728|XP_016963762.1|DBIA
OG0007983	LOC108095090|XP_017051515.1|DFIC	LOC108034109|XP_016964376.1|DBIA
OG0007984	LOC108094452|XP_017050519.1|DFIC	LOC108032579|XP_016961971.1|DBIA
OG0007985	LOC108100585|XP_017060054.1|DFIC	LOC108025963|XP_016952145.1|DBIA
OG0007986	LOC108094508|XP_017050598.1|DFIC	LOC108033808|XP_016963917.1|DBIA
OG0007987	LOC108092465|XP_017047542.1|DFIC	LOC108027857|XP_016954946.1|DBIA
OG0007988	LOC108086328|XP_017038718.1|DFIC, LOC108098374|XP_017056718.1|DFIC	LOC108032766|XP_016962251.1|DBIA
OG0007989	LOC108089237|XP_017042887.1|DFIC	LOC108035150|XP_016966086.1|DBIA
OG0007990	LOC108089191|XP_017042818.1|DFIC	LOC108034183|XP_016964490.1|DBIA
OG0007991	LOC108092503|XP_017047604.1|DFIC	LOC108029155|XP_016956779.1|DBIA
OG0007992	LOC108100963|XP_017060603.1|DFIC	LOC108036788|XP_016968622.1|DBIA
OG0007993	LOC108100779|XP_017060307.1|DFIC	LOC108023876|XP_016949045.1|DBIA
OG0007994	LOC108089175|XP_017042800.1|DFIC	LOC108034020|XP_016964247.1|DBIA
OG0007995	LOC108092708|XP_017047915.1|DFIC	LOC108032598|XP_016962002.1|DBIA
OG0007996	LOC108087597|XP_017040520.1|DFIC	LOC108027578|XP_016954578.1|DBIA
OG0007997	LOC108088342|XP_017041577.1|DFIC	LOC108035967|XP_016967273.1|DBIA
OG0007998	LOC108101229|XP_017060968.1|DFIC	LOC108034042|XP_016964277.1|DBIA
OG0007999	LOC108100091|XP_017059322.1|DFIC	LOC108034308|XP_016964667.1|DBIA
OG0008000	LOC108100054|XP_017059276.1|DFIC	LOC108034273|XP_016964620.1|DBIA
OG0008001	LOC108092269|XP_017047291.1|DFIC	LOC108034203|XP_016964523.1|DBIA
OG0008002	LOC108091524|XP_017046275.1|DFIC	LOC108029099|XP_016956679.1|DBIA
OG0008003	LOC108092273|XP_017047296.1|DFIC	LOC108033931|XP_016964098.1|DBIA
OG0008004	LOC108092810|XP_017048072.1|DFIC	LOC108023511|XP_016948544.1|DBIA
OG0008005	LOC108095518|XP_017052115.1|DFIC	LOC108025720|XP_016951768.1|DBIA
OG0008006	LOC108097635|XP_017055554.1|DFIC	LOC108024048|XP_016949314.1|DBIA
OG0008007	LOC108091348|XP_017045990.1|DFIC	LOC108021966|XP_016946291.1|DBIA
OG0008008	LOC108088347|XP_017041582.1|DFIC	LOC108035915|XP_016967178.1|DBIA
OG0008009	LOC108091335|XP_017045967.1|DFIC	LOC108021898|XP_016946205.1|DBIA
OG0008010	LOC108102131|XP_017062284.1|DFIC	LOC108025797|XP_016951923.1|DBIA
OG0008011	LOC108096846|XP_017054248.1|DFIC	LOC108026751|XP_016953366.1|DBIA
OG0008012	LOC108096893|XP_017054325.1|DFIC	LOC108036182|XP_016967661.1|DBIA
OG0008013	LOC108094949|XP_017051300.1|DFIC	LOC108026923|XP_016953623.1|DBIA
OG0008014	LOC108098626|XP_017057188.1|DFIC	LOC108024987|XP_016950730.1|DBIA
OG0008015	LOC108100606|XP_017060084.1|DFIC	LOC108028590|XP_016955992.1|DBIA
OG0008016	LOC108100608|XP_017060086.1|DFIC	LOC108028592|XP_016955995.1|DBIA
OG0008017	LOC108095494|XP_017052090.1|DFIC	LOC108028792|XP_016956301.1|DBIA
OG0008018	LOC108097120|XP_017054702.1|DFIC	LOC108023190|XP_016947922.1|DBIA
OG0008019	LOC108097701|XP_017055673.1|DFIC	LOC108024008|XP_016949241.1|DBIA
OG0008020	LOC108101080|XP_017060768.1|DFIC	LOC108031542|XP_016960568.1|DBIA
OG0008021	LOC108097153|XP_017054763.1|DFIC	LOC108025678|XP_016951704.1|DBIA
OG0008022	LOC108086534|XP_017038960.1|DFIC	LOC108025235|XP_016951071.1|DBIA
OG0008023	LOC108097278|XP_017054967.1|DFIC	LOC108023667|XP_016948778.1|DBIA
OG0008024	LOC108097335|XP_017055058.1|DFIC	LOC108023708|XP_016948826.1|DBIA
OG0008025	LOC108097242|XP_017054909.1|DFIC	LOC108023192|XP_016947932.1|DBIA
OG0008026	LOC108091085|XP_017045578.1|DFIC	LOC108023297|XP_016948087.1|DBIA
OG0008027	LOC108086509|XP_017038927.1|DFIC	LOC108021981|XP_016946310.1|DBIA
OG0008028	LOC108087233|XP_017040008.1|DFIC	LOC108024223|XP_016949586.1|DBIA
OG0008029	LOC108091973|XP_017046872.1|DFIC	LOC108026371|XP_016952780.1|DBIA
OG0008030	LOC108091392|XP_017046065.1|DFIC	LOC108032920|XP_016962475.1|DBIA
OG0008031	LOC108092370|XP_017047401.1|DFIC	LOC108027860|XP_016954950.1|DBIA
OG0008032	LOC108100774|XP_017060302.1|DFIC	LOC108023884|XP_016949057.1|DBIA
OG0008033	LOC108102011|XP_017062098.1|DFIC	LOC108026280|XP_016952634.1|DBIA
OG0008034	LOC108088021|XP_017041124.1|DFIC	LOC108031732|XP_016960900.1|DBIA
OG0008035	LOC108097747|XP_017055745.1|DFIC	LOC108025940|XP_016952127.1|DBIA
OG0008036	LOC108095959|XP_017052789.1|DFIC	LOC108026120|XP_016952312.1|DBIA
OG0008037	LOC108095737|XP_017052403.1|DFIC	LOC108026116|XP_016952305.1|DBIA
OG0008038	LOC108086489|XP_017038903.1|DFIC	LOC108021943|XP_016946260.1|DBIA
OG0008039	LOC108093316|XP_017048792.1|DFIC	LOC108031567|XP_016960614.1|DBIA
OG0008040	LOC108100756|XP_017060279.1|DFIC	LOC108023871|XP_016949039.1|DBIA
OG0008041	LOC108097445|XP_017055204.1|DFIC	LOC108025700|XP_016951725.1|DBIA
OG0008042	LOC108088010|XP_017041111.1|DFIC	LOC108027424|XP_016954361.1|DBIA
OG0008043	LOC108091339|XP_017045973.1|DFIC	LOC108023598|XP_016948694.1|DBIA
OG0008044	LOC108097005|XP_017054483.1|DFIC	LOC108024120|XP_016949390.1|DBIA
OG0008045	LOC108097361|XP_017055092.1|DFIC	LOC108025948|XP_016952135.1|DBIA
OG0008046	LOC108093318|XP_017048794.1|DFIC	LOC108032011|XP_016961300.1|DBIA
OG0008047	LOC108098583|XP_017057111.1|DFIC	LOC108027297|XP_016954178.1|DBIA
OG0008048	LOC108093317|XP_017048793.1|DFIC	LOC108031705|XP_016960857.1|DBIA
OG0008049	LOC108098582|XP_017057109.1|DFIC	LOC108027294|XP_016954175.1|DBIA
OG0008050	LOC108095839|XP_017052619.1|DFIC	LOC108026292|XP_016952648.1|DBIA
OG0008051	LOC108088018|XP_017041121.1|DFIC	LOC108031667|XP_016960796.1|DBIA
OG0008052	LOC108096737|XP_017054077.1|DFIC	LOC108026258|XP_016952601.1|DBIA
OG0008053	LOC108094995|XP_017051321.1|DFIC	LOC108036888|XP_016968756.1|DBIA
OG0008054	LOC108092858|XP_017048168.1|DFIC	LOC108023615|XP_016948710.1|DBIA
OG0008055	LOC108091084|XP_017045577.1|DFIC	LOC108023672|XP_016948783.1|DBIA
OG0008056	LOC108097347|XP_017055072.1|DFIC	LOC108023219|XP_016947978.1|DBIA
OG0008057	LOC108090110|XP_017044116.1|DFIC	LOC108027029|XP_016953714.1|DBIA
OG0008058	LOC108092028|XP_017046956.1|DFIC	LOC108024595|XP_016950092.1|DBIA
OG0008059	LOC108090136|XP_017044165.1|DFIC	LOC108027398|XP_016954325.1|DBIA
OG0008060	LOC108087260|XP_017040054.1|DFIC	LOC108024513|XP_016949950.1|DBIA
OG0008061	LOC108095325|XP_017051894.1|DFIC	LOC108023801|XP_016948931.1|DBIA
OG0008062	LOC108094702|XP_017050927.1|DFIC	LOC108026633|XP_016953147.1|DBIA
OG0008063	LOC108088011|XP_017041112.1|DFIC	LOC108027425|XP_016954362.1|DBIA
OG0008064	LOC108091112|XP_017045624.1|DFIC	LOC108025732|XP_016951800.1|DBIA
OG0008065	LOC108097343|XP_017055068.1|DFIC	LOC108023762|XP_016948892.1|DBIA
OG0008066	LOC108100919|XP_017060522.1|DFIC	LOC108028880|XP_016956377.1|DBIA
OG0008067	LOC108097676|XP_017055622.1|DFIC	LOC108025766|XP_016951850.1|DBIA
OG0008068	LOC108097778|XP_017055794.1|DFIC	LOC108025925|XP_016952105.1|DBIA
OG0008069	LOC108097543|XP_017055389.1|DFIC	LOC108026010|XP_016952190.1|DBIA
OG0008070	LOC108093319|XP_017048795.1|DFIC	LOC108031706|XP_016960858.1|DBIA
OG0008071	LOC108095359|XP_017051929.1|DFIC	LOC108032573|XP_016961966.1|DBIA
OG0008072	LOC108097408|XP_017055154.1|DFIC	LOC108024191|XP_016949526.1|DBIA
OG0008073	LOC108095389|XP_017051958.1|DFIC	LOC108033196|XP_016962931.1|DBIA
OG0008075	LOC108090677|XP_017044952.1|DFIC	LOC108022151|XP_016946482.1|DBIA
OG0008076	LOC108091311|XP_017045923.1|DFIC	LOC108023434|XP_016948412.1|DBIA
OG0008077	LOC108091401|XP_017046081.1|DFIC	LOC108032941|XP_016962504.1|DBIA
OG0008078	LOC108097272|XP_017054958.1|DFIC	LOC108033155|XP_016962871.1|DBIA
OG0008079	LOC108094723|XP_017050954.1|DFIC	LOC108026671|XP_016953211.1|DBIA
OG0008080	LOC108091340|XP_017045976.1|DFIC	LOC108023657|XP_016948765.1|DBIA
OG0008081	LOC108097238|XP_017054901.1|DFIC	LOC108023468|XP_016948474.1|DBIA
OG0008082	LOC108086596|XP_017039054.1|DFIC	LOC108025169|XP_016950936.1|DBIA
OG0008083	LOC108090113|XP_017044126.1|DFIC	LOC108027205|XP_016954003.1|DBIA
OG0008084	LOC108099301|XP_017058186.1|DFIC	LOC108032023|XP_016961322.1|DBIA
OG0008085	LOC108095728|XP_017052392.1|DFIC	LOC108025179|XP_016950976.1|DBIA
OG0008086	LOC108090081|XP_017044073.1|DFIC	LOC108027202|XP_016953998.1|DBIA
OG0008087	LOC108094696|XP_017050916.1|DFIC	LOC108024012|XP_016949259.1|DBIA
OG0008088	LOC108097191|XP_017054824.1|DFIC	LOC108025615|XP_016951637.1|DBIA
OG0008089	LOC108100353|XP_017059676.1|DFIC	LOC108029611|XP_016957486.1|DBIA
OG0008090	LOC108097271|XP_017054957.1|DFIC	LOC108024176|XP_016949489.1|DBIA
OG0008091	LOC108091997|XP_017046911.1|DFIC	LOC108026154|XP_016952378.1|DBIA
OG0008092	LOC108101071|XP_017060752.1|DFIC	LOC108031523|XP_016960535.1|DBIA
OG0008093	LOC108091079|XP_017045571.1|DFIC	LOC108023475|XP_016948486.1|DBIA
OG0008094	LOC108093515|XP_017049096.1|DFIC	LOC108034137|XP_016964415.1|DBIA
OG0008095	LOC108102065|XP_017062194.1|DFIC	LOC108025379|XP_016951340.1|DBIA
OG0008096	LOC108097021|XP_017054527.1|DFIC	LOC108024218|XP_016949572.1|DBIA
OG0008097	LOC108088637|XP_017042044.1|DFIC	LOC108023582|XP_016948667.1|DBIA
OG0008098	LOC108087567|XP_017040484.1|DFIC	LOC108035692|XP_016966900.1|DBIA
OG0008099	LOC108100403|XP_017059775.1|DFIC	LOC108028774|XP_016956241.1|DBIA
OG0008100	LOC108092054|XP_017046997.1|DFIC	LOC108031590|XP_016960648.1|DBIA
OG0008101	LOC108097596|XP_017055483.1|DFIC	LOC108023971|XP_016949183.1|DBIA
OG0008102	LOC108096715|XP_017054043.1|DFIC	LOC108026174|XP_016952437.1|DBIA
OG0008103	LOC108094633|XP_017050814.1|DFIC	LOC108024166|XP_016949470.1|DBIA
OG0008104	LOC108096464|XP_017053564.1|DFIC	LOC108030567|XP_016958956.1|DBIA
OG0008105	LOC108098852|XP_017057503.1|DFIC	LOC108031680|XP_016960812.1|DBIA
OG0008106	LOC108088780|XP_017042226.1|DFIC	LOC108030840|XP_016959461.1|DBIA
OG0008107	LOC108102082|XP_017062220.1|DFIC	LOC108025509|XP_016951520.1|DBIA
OG0008108	LOC108092856|XP_017048165.1|DFIC	LOC108023613|XP_016948709.1|DBIA
OG0008109	LOC108091279|XP_017045882.1|DFIC	LOC108021975|XP_016946305.1|DBIA
OG0008110	LOC108091141|XP_017045665.1|DFIC	LOC108025608|XP_016951632.1|DBIA
OG0008111	LOC108092837|XP_017048131.1|DFIC	LOC108023733|XP_016948860.1|DBIA
OG0008112	LOC108097090|XP_017054634.1|DFIC	LOC108023277|XP_016948052.1|DBIA
OG0008113	LOC108095619|XP_017052274.1|DFIC	LOC108036447|XP_016968084.1|DBIA
OG0008114	LOC108095618|XP_017052273.1|DFIC	LOC108036439|XP_016968070.1|DBIA
OG0008115	LOC108097950|XP_017056032.1|DFIC	LOC108033061|XP_016962699.1|DBIA
OG0008116	LOC108098015|XP_017056151.1|DFIC	LOC108033097|XP_016962782.1|DBIA
OG0008117	LOC108097587|XP_017055467.1|DFIC	LOC108023974|XP_016949187.1|DBIA
OG0008118	LOC108092843|XP_017048138.1|DFIC	LOC108023268|XP_016948041.1|DBIA
OG0008119	LOC108097717|XP_017055698.1|DFIC	LOC108024161|XP_016949462.1|DBIA
OG0008120	LOC108091196|XP_017045767.1|DFIC	LOC108025893|XP_016952064.1|DBIA
OG0008121	LOC108096700|XP_017054023.1|DFIC	LOC108029768|XP_016957766.1|DBIA
OG0008122	LOC108097082|XP_017054614.1|DFIC	LOC108023409|XP_016948356.1|DBIA
OG0008123	LOC108097248|XP_017054917.1|DFIC	LOC108033177|XP_016962904.1|DBIA
OG0008124	LOC108092953|XP_017048315.1|DFIC	LOC108023618|XP_016948714.1|DBIA
OG0008125	LOC108091327|XP_017045957.1|DFIC	LOC108021957|XP_016946276.1|DBIA
OG0008126	LOC108097383|XP_017055125.1|DFIC	LOC108023766|XP_016948896.1|DBIA
OG0008127	LOC108097177|XP_017054804.1|DFIC	LOC108023421|XP_016948395.1|DBIA
OG0008128	LOC108094663|XP_017050863.1|DFIC	LOC108033228|XP_016962984.1|DBIA
OG0008129	LOC108097279|XP_017054969.1|DFIC	LOC108023699|XP_016948816.1|DBIA
OG0008130	LOC108088703|XP_017042134.1|DFIC	LOC108024744|XP_016950333.1|DBIA
OG0008131	LOC108092855|XP_017048164.1|DFIC	LOC108023716|XP_016948836.1|DBIA
OG0008132	LOC108092193|XP_017047209.1|DFIC	LOC108026307|XP_016952680.1|DBIA
OG0008133	LOC108095555|XP_017052179.1|DFIC	LOC108033129|XP_016962841.1|DBIA
OG0008134	LOC108097287|XP_017054990.1|DFIC	LOC108023604|XP_016948699.1|DBIA
OG0008135	LOC108099460|XP_017058498.1|DFIC	LOC108031704|XP_016960854.1|DBIA
OG0008136	LOC108089987|XP_017043976.1|DFIC	LOC108027921|XP_016955034.1|DBIA
OG0008137	LOC108086491|XP_017038905.1|DFIC	LOC108021936|XP_016946251.1|DBIA
OG0008138	LOC108089573|XP_017043419.1|DFIC	LOC108034549|XP_016964965.1|DBIA
OG0008139	LOC108094938|XP_017051288.1|DFIC	LOC108029510|XP_016957296.1|DBIA
OG0008140	LOC108091328|XP_017045958.1|DFIC	LOC108021958|XP_016946277.1|DBIA
OG0008141	LOC108091221|XP_017045812.1|DFIC	LOC108032463|XP_016961780.1|DBIA
OG0008142	LOC108097772|XP_017055787.1|DFIC	LOC108024239|XP_016949609.1|DBIA
OG0008143	LOC108094677|XP_017050883.1|DFIC	LOC108025908|XP_016952081.1|DBIA
OG0008144	LOC108096632|XP_017053871.1|DFIC	LOC108029638|XP_016957530.1|DBIA
OG0008145	LOC108091217|XP_017045806.1|DFIC	LOC108036069|XP_016967507.1|DBIA
OG0008146	LOC108095305|XP_017051854.1|DFIC	LOC108022030|XP_016946364.1|DBIA
OG0008147	LOC108095302|XP_017051849.1|DFIC	LOC108022024|XP_016946358.1|DBIA
OG0008148	LOC108097189|XP_017054821.1|DFIC	LOC108033058|XP_016962692.1|DBIA
OG0008149	LOC108097263|XP_017054944.1|DFIC	LOC108023508|XP_016948537.1|DBIA
OG0008150	LOC108091164|XP_017045693.1|DFIC	LOC108025834|XP_016951981.1|DBIA
OG0008151	LOC108092782|XP_017048027.1|DFIC	LOC108023357|XP_016948221.1|DBIA
