Orthogroup	DFIC.longest_only	DGUA.longest_only
OG0008820	LOC108097836|XP_017055848.1|DFIC	LOC117587941|XP_034134825.1|DGUA
OG0008822	LOC108089117|XP_017042718.1|DFIC	LOC117584509|XP_034129336.1|DGUA
OG0008824	LOC108095419|XP_017052014.1|DFIC	LOC117584336|XP_034129061.1|DGUA
OG0008825	LOC108095418|XP_017052013.1|DFIC	LOC117579362|XP_034121087.1|DGUA
OG0008826	LOC108098621|XP_017057177.1|DFIC	LOC117586514|XP_034132535.1|DGUA
OG0008829	LOC108097136|XP_017054722.1|DFIC	LOC117591487|XP_034140666.1|DGUA
OG0008830	LOC108088593|XP_017041929.1|DFIC	LOC117588560|XP_034135836.1|DGUA
OG0008831	LOC108097159|XP_017054778.1|DFIC	LOC117581121|XP_034123937.1|DGUA
OG0008832	LOC108097092|XP_017054638.1|DFIC	LOC117581119|XP_034123933.1|DGUA
OG0008833	LOC108098094|XP_017056289.1|DFIC	LOC117590530|XP_034139139.1|DGUA
OG0008834	LOC108095849|XP_017052636.1|DFIC	LOC117585674|XP_034131166.1|DGUA
OG0008835	LOC108093337|XP_017048822.1|DFIC	LOC117585334|XP_034130665.1|DGUA
OG0008836	LOC108090519|XP_017044727.1|DFIC	LOC117578414|XP_034119767.1|DGUA
OG0008837	LOC108096532|XP_017053706.1|DFIC	LOC117592094|XP_034141501.1|DGUA
OG0008838	LOC108101195|XP_017060928.1|DFIC	LOC117587772|XP_034134599.1|DGUA
OG0008839	LOC108086679|XP_017039161.1|DFIC	LOC117578757|XP_034120338.1|DGUA
OG0008840	LOC108098385|XP_017056742.1|DFIC	LOC117584081|XP_034128720.1|DGUA
OG0008841	LOC108099218|XP_017058087.1|DFIC	LOC117579301|XP_034121000.1|DGUA
OG0008842	LOC108087606|XP_017040534.1|DFIC	LOC117592526|XP_034142276.1|DGUA
OG0008843	LOC108099131|XP_017057958.1|DFIC	LOC117589402|XP_034137215.1|DGUA
OG0008845	LOC108098447|XP_017056840.1|DFIC	LOC117584497|XP_034129319.1|DGUA
OG0008846	LOC108088338|XP_017041571.1|DFIC	LOC117587717|XP_034134517.1|DGUA, LOC117587718|XP_034134518.1|DGUA
OG0008847	LOC108091822|XP_017046689.1|DFIC	LOC117586583|XP_034132642.1|DGUA
OG0008848	LOC108090268|XP_017044366.1|DFIC	LOC117592554|XP_034142319.1|DGUA
OG0008849	LOC108095391|XP_017051960.1|DFIC	LOC117581520|XP_034124704.1|DGUA, LOC117580726|XP_034123285.1|DGUA
OG0008850	LOC108095130|XP_017051559.1|DFIC	LOC117592483|XP_034142212.1|DGUA
OG0008851	LOC108089132|XP_017042737.1|DFIC	LOC117584538|XP_034129381.1|DGUA
OG0008852	LOC108101469|XP_017061303.1|DFIC	LOC117589415|XP_034137239.1|DGUA
OG0008854	LOC108091517|XP_017046264.1|DFIC	LOC117582444|XP_034126049.1|DGUA
OG0008855	LOC108095609|XP_017052262.1|DFIC	LOC117590868|XP_034139780.1|DGUA
OG0008856	LOC108098410|XP_017056793.1|DFIC	LOC117590585|XP_034139232.1|DGUA
OG0008857	LOC108088245|XP_017041450.1|DFIC	LOC117580114|XP_034122292.1|DGUA
OG0008858	LOC108092024|XP_017046951.1|DFIC	LOC117585510|XP_034130901.1|DGUA
OG0008859	LOC108087469|XP_017040334.1|DFIC	LOC117589377|XP_034137180.1|DGUA
OG0008860	LOC108097640|XP_017055559.1|DFIC	LOC117582862|XP_034126822.1|DGUA
OG0008861	LOC108090437|XP_017044603.1|DFIC	LOC117582725|XP_034126546.1|DGUA
OG0008862	LOC108096815|XP_017054199.1|DFIC	LOC117584940|XP_034129990.1|DGUA
OG0008863	LOC108101373|XP_017061176.1|DFIC	LOC117584332|XP_034129054.1|DGUA
OG0008864	LOC108090637|XP_017044903.1|DFIC	LOC117581692|XP_034124964.1|DGUA
OG0008865	LOC108093512|XP_017049092.1|DFIC	LOC117584662|XP_034129581.1|DGUA
OG0008866	LOC108091507|XP_017046239.1|DFIC	LOC117582484|XP_034126128.1|DGUA
OG0008867	LOC108097999|XP_017056125.1|DFIC	LOC117590533|XP_034139142.1|DGUA
OG0008868	LOC108090279|XP_017044379.1|DFIC	LOC117578543|XP_034120008.1|DGUA
OG0008869	LOC108088774|XP_017042217.1|DFIC	LOC117589418|XP_034137240.1|DGUA
OG0008870	LOC108088262|XP_017041469.1|DFIC	LOC117579966|XP_034122031.1|DGUA
OG0008871	LOC108095424|XP_017052021.1|DFIC	LOC117580106|XP_034122266.1|DGUA
OG0008872	LOC108093454|XP_017049022.1|DFIC	LOC117584716|XP_034129653.1|DGUA
OG0008873	LOC108088167|XP_017041328.1|DFIC	LOC117584793|XP_034129798.1|DGUA
OG0008874	LOC108093692|XP_017049360.1|DFIC	LOC117592050|XP_034141427.1|DGUA
OG0008875	LOC108096969|XP_017054435.1|DFIC	LOC117591971|XP_034141297.1|DGUA
OG0008876	LOC108095045|XP_017051434.1|DFIC	LOC117590668|XP_034139425.1|DGUA
OG0008877	LOC108089418|XP_017043111.1|DFIC	LOC117587061|XP_034133393.1|DGUA
OG0008878	LOC108100950|XP_017060583.1|DFIC	LOC117587961|XP_034134855.1|DGUA
OG0008879	LOC108090267|XP_017044365.1|DFIC	LOC117583839|XP_034128748.1|DGUA
OG0008880	LOC108091998|XP_017046913.1|DFIC	LOC117583487|XP_034127717.1|DGUA, LOC117590808|XP_034139666.1|DGUA
OG0008881	LOC108101811|XP_017061776.1|DFIC	LOC117584859|XP_034129898.1|DGUA
OG0008882	LOC108101624|XP_017061528.1|DFIC, LOC108101196|XP_017060929.1|DFIC	LOC117587554|XP_034134252.1|DGUA
OG0008883	LOC108092106|XP_017047090.1|DFIC	LOC117586629|XP_034132739.1|DGUA
OG0008884	LOC108095648|XP_017052302.1|DFIC	LOC117585428|XP_034130793.1|DGUA
OG0008885	LOC108101577|XP_017061516.1|DFIC, LOC108094473|XP_017050546.1|DFIC	LOC117587646|XP_034134423.1|DGUA
OG0008886	LOC108090476|XP_017044661.1|DFIC	LOC117592241|XP_034141766.1|DGUA
OG0008887	LOC108094914|XP_017051249.1|DFIC	LOC117592157|XP_034141623.1|DGUA
OG0008888	LOC108099897|XP_017059044.1|DFIC	LOC117586833|XP_034133005.1|DGUA
OG0008889	LOC108090764|XP_017045093.1|DFIC	LOC117579044|XP_034120634.1|DGUA
OG0008890	LOC108098958|XP_017057659.1|DFIC	LOC117590123|XP_034138378.1|DGUA
OG0008891	LOC108096333|XP_017053357.1|DFIC	LOC117579329|XP_034121044.1|DGUA
OG0008892	LOC108090894|XP_017045289.1|DFIC	LOC117592134|XP_034141575.1|DGUA
OG0008893	LOC108088987|XP_017042518.1|DFIC	LOC117588854|XP_034136245.1|DGUA
OG0008894	LOC108099485|XP_017058534.1|DFIC	LOC117583460|XP_034127656.1|DGUA
OG0008895	LOC108098856|XP_017057512.1|DFIC	LOC117590168|XP_034138454.1|DGUA
OG0008896	LOC108096332|XP_017053355.1|DFIC	LOC117587316|XP_034133838.1|DGUA
OG0008897	LOC108087226|XP_017039998.1|DFIC	LOC117590122|XP_034138377.1|DGUA
OG0008898	LOC108087778|XP_017040795.1|DFIC	LOC117592332|XP_034141913.1|DGUA
OG0008899	LOC108101204|XP_017060940.1|DFIC	LOC117582035|XP_034125465.1|DGUA
OG0008900	LOC108096080|XP_017052930.1|DFIC, LOC108087771|XP_017040829.1|DFIC	LOC117581905|XP_034125265.1|DGUA
OG0008901	LOC108089564|XP_017043397.1|DFIC	LOC117579625|XP_034121469.1|DGUA
OG0008902	LOC108098412|XP_017056796.1|DFIC	LOC117590682|XP_034139466.1|DGUA
OG0008903	LOC108091518|XP_017046266.1|DFIC	LOC117582457|XP_034126073.1|DGUA
OG0008904	LOC108093790|XP_017049560.1|DFIC	LOC117590835|XP_034139720.1|DGUA
OG0008905	LOC108095027|XP_017051386.1|DFIC	LOC117590619|XP_034139311.1|DGUA
OG0008906	LOC108089744|XP_017043616.1|DFIC	LOC117579476|XP_034121257.1|DGUA
OG0008907	LOC108091919|XP_017046794.1|DFIC	LOC117585070|XP_034130226.1|DGUA
OG0008908	LOC108093557|XP_017049140.1|DFIC	LOC117586356|XP_034132265.1|DGUA
OG0008909	LOC108086290|XP_017038668.1|DFIC	LOC117583612|XP_034127940.1|DGUA
OG0008910	LOC108099592|XP_017058688.1|DFIC	LOC117582807|XP_034126729.1|DGUA
OG0008911	LOC108092143|XP_017047143.1|DFIC	LOC117583152|XP_034127234.1|DGUA
OG0008912	LOC108098494|XP_017056903.1|DFIC	LOC117590084|XP_034138315.1|DGUA
OG0008913	LOC108099402|XP_017058397.1|DFIC	LOC117589678|XP_034137723.1|DGUA
OG0008914	LOC108091918|XP_017046793.1|DFIC	LOC117585784|XP_034131366.1|DGUA
OG0008915	LOC108089100|XP_017042704.1|DFIC	LOC117586189|XP_034132006.1|DGUA
OG0008916	LOC108100801|XP_017060348.1|DFIC	LOC117581689|XP_034124956.1|DGUA
OG0008917	LOC108100909|XP_017060512.1|DFIC	LOC117582369|XP_034125919.1|DGUA
OG0008918	LOC108097902|XP_017055928.1|DFIC	LOC117582262|XP_034125774.1|DGUA
OG0008919	LOC108091459|XP_017046150.1|DFIC	LOC117582629|XP_034126395.1|DGUA
OG0008920	LOC108096195|XP_017053068.1|DFIC	LOC117591275|XP_034140365.1|DGUA
OG0008921	LOC108100961|XP_017060601.1|DFIC	LOC117588091|XP_034135053.1|DGUA
OG0008922	LOC108094138|XP_017050053.1|DFIC, LOC108100954|XP_017060592.1|DFIC	LOC117587964|XP_034134863.1|DGUA
OG0008923	LOC108095240|XP_017051757.1|DFIC	LOC117579227|XP_034120901.1|DGUA
OG0008924	LOC108094843|XP_017051135.1|DFIC	LOC117592301|XP_034141865.1|DGUA
OG0008925	LOC108086312|XP_017038702.1|DFIC	LOC117587609|XP_034134355.1|DGUA
OG0008926	LOC108090413|XP_017044557.1|DFIC	LOC117590277|XP_034138657.1|DGUA, LOC117580186|XP_034122480.1|DGUA
OG0008927	LOC108101887|XP_017061931.1|DFIC	LOC117588926|XP_034136396.1|DGUA
OG0008928	LOC108094227|XP_017050173.1|DFIC	LOC117578482|XP_034119905.1|DGUA
OG0008929	LOC108095176|XP_017051630.1|DFIC	LOC117578766|XP_034120362.1|DGUA
OG0008930	LOC108091943|XP_017046820.1|DFIC	LOC117589690|XP_034137740.1|DGUA
OG0008931	LOC108090916|XP_017045328.1|DFIC	LOC117578811|XP_034120452.1|DGUA
OG0008932	LOC108090695|XP_017044967.1|DFIC	LOC117586673|XP_034132816.1|DGUA
OG0008933	LOC108086397|XP_017038788.1|DFIC	LOC117591884|XP_034141158.1|DGUA
OG0008934	LOC108086990|XP_017039611.1|DFIC, LOC108086991|XP_017039617.1|DFIC	LOC117579470|XP_034121250.1|DGUA
OG0008935	LOC108094334|XP_017050372.1|DFIC	LOC117578667|XP_034120184.1|DGUA
OG0008936	LOC108096913|XP_017054352.1|DFIC	LOC117592404|XP_034142020.1|DGUA
OG0008937	LOC108096698|XP_017054019.1|DFIC	LOC117592272|XP_034141824.1|DGUA
OG0008938	LOC108094851|XP_017051147.1|DFIC	LOC117592520|XP_034142262.1|DGUA
OG0008939	LOC108094892|XP_017051221.1|DFIC	LOC117581196|XP_034124052.1|DGUA
OG0008940	LOC108090864|XP_017045241.1|DFIC	LOC117578974|XP_034120598.1|DGUA
OG0008941	LOC108086498|XP_017038913.1|DFIC	LOC117581219|XP_034124088.1|DGUA
OG0008942	LOC108091101|XP_017045610.1|DFIC	LOC117588630|XP_034135950.1|DGUA
OG0008943	LOC108092978|XP_017048359.1|DFIC	LOC117590482|XP_034139029.1|DGUA
OG0008944	LOC108094612|XP_017050776.1|DFIC	LOC117581076|XP_034123851.1|DGUA
OG0008945	LOC108097281|XP_017054971.1|DFIC	LOC117581242|XP_034124123.1|DGUA
OG0008946	LOC108091202|XP_017045774.1|DFIC	LOC117591022|XP_034140000.1|DGUA
OG0008947	LOC108097043|XP_017054563.1|DFIC	LOC117590688|XP_034139479.1|DGUA
OG0008948	LOC108092823|XP_017048115.1|DFIC	LOC117590758|XP_034139588.1|DGUA
OG0008949	LOC108093053|XP_017048449.1|DFIC	LOC117587343|XP_034133874.1|DGUA
OG0008950	LOC108097196|XP_017054830.1|DFIC	LOC117588288|XP_034135357.1|DGUA
OG0008951	LOC108089351|XP_017043020.1|DFIC	LOC117589182|XP_034136796.1|DGUA
OG0008952	LOC108097901|XP_017055927.1|DFIC	LOC117580637|XP_034123116.1|DGUA
OG0008953	LOC108088741|XP_017042178.1|DFIC	LOC117589411|XP_034137233.1|DGUA
OG0008955	LOC108089345|XP_017043015.1|DFIC	LOC117579456|XP_034121234.1|DGUA
OG0008956	LOC108100171|XP_017059428.1|DFIC	LOC117583748|XP_034128157.1|DGUA, LOC117583383|XP_034127559.1|DGUA
OG0008957	LOC108086951|XP_017039553.1|DFIC	LOC117579971|XP_034122039.1|DGUA
OG0008958	LOC108088879|XP_017042363.1|DFIC	LOC117580237|XP_034122550.1|DGUA
OG0008959	LOC108100230|XP_017059497.1|DFIC	LOC117587223|XP_034133674.1|DGUA
OG0008960	LOC108100409|XP_017059785.1|DFIC	LOC117587451|XP_034134061.1|DGUA
OG0008961	LOC108090612|XP_017044872.1|DFIC	LOC117581893|XP_034125252.1|DGUA, LOC117581964|XP_034125340.1|DGUA
OG0008962	LOC108097892|XP_017055920.1|DFIC	LOC117590562|XP_034139194.1|DGUA, LOC117583424|XP_034127612.1|DGUA
OG0008963	LOC108097897|XP_017055924.1|DFIC	LOC117581355|XP_034124378.1|DGUA, LOC117580859|XP_034123498.1|DGUA
OG0008964	LOC108097359|XP_017055088.1|DFIC	LOC117588680|XP_034136020.1|DGUA
OG0008965	LOC108089221|XP_017042865.1|DFIC	LOC117587969|XP_034134869.1|DGUA
OG0008966	LOC108101360|XP_017061160.1|DFIC	LOC117584470|XP_034129282.1|DGUA
OG0008968	LOC108094118|XP_017050029.1|DFIC	LOC117581903|XP_034125262.1|DGUA
OG0008969	LOC108095171|XP_017051628.1|DFIC	LOC117582307|XP_034125841.1|DGUA
OG0008970	LOC108095192|XP_017051684.1|DFIC	LOC117582336|XP_034125879.1|DGUA
OG0008971	LOC108088949|XP_017042459.1|DFIC	LOC117589216|XP_034136852.1|DGUA
OG0008972	LOC108093269|XP_017048737.1|DFIC	LOC117589239|XP_034136894.1|DGUA
OG0008973	LOC108096192|XP_017053065.1|DFIC	LOC117579285|XP_034120975.1|DGUA
OG0008974	LOC108088377|XP_017041613.1|DFIC, LOC108088372|XP_017041606.1|DFIC	LOC117583631|XP_034127971.1|DGUA
OG0008975	LOC108090632|XP_017044900.1|DFIC	LOC117592491|XP_034142226.1|DGUA
OG0008976	LOC108088353|XP_017041589.1|DFIC	LOC117579575|XP_034121393.1|DGUA
OG0008977	LOC108092639|XP_017047766.1|DFIC, LOC108100767|XP_017060696.1|DFIC	LOC117587795|XP_034134631.1|DGUA
OG0008978	LOC108099989|XP_017059175.1|DFIC	LOC117584422|XP_034129200.1|DGUA
OG0008979	LOC108092658|XP_017047808.1|DFIC	LOC117587807|XP_034134652.1|DGUA, LOC117587809|XP_034134654.1|DGUA
OG0008983	LOC108090978|XP_017045422.1|DFIC	LOC117591367|XP_034140498.1|DGUA
OG0008985	LOC108089358|XP_017043025.1|DFIC	LOC117589104|XP_034136647.1|DGUA
OG0008986	LOC108091789|XP_017046637.1|DFIC	LOC117585886|XP_034131531.1|DGUA
OG0008987	LOC108089867|XP_017043804.1|DFIC	LOC117584688|XP_034129608.1|DGUA
OG0008988	LOC108092124|XP_017047115.1|DFIC	LOC117589665|XP_034137693.1|DGUA
OG0008989	LOC108097192|XP_017054826.1|DFIC	LOC117588554|XP_034135827.1|DGUA
OG0008990	LOC108087412|XP_017040240.1|DFIC	LOC117579322|XP_034121027.1|DGUA
OG0008992	LOC108096843|XP_017054246.1|DFIC	LOC117584992|XP_034130112.1|DGUA
OG0008993	LOC108100565|XP_017060031.1|DFIC	LOC117579458|XP_034121237.1|DGUA
OG0008994	LOC108092716|XP_017047933.1|DFIC	LOC117581779|XP_034125093.1|DGUA
OG0008995	LOC108090947|XP_017045371.1|DFIC	LOC117587483|XP_034134111.1|DGUA
OG0008996	LOC108094666|XP_017050866.1|DFIC	LOC117581541|XP_034124747.1|DGUA
OG0008997	LOC108092841|XP_017048136.1|DFIC	LOC117590826|XP_034139691.1|DGUA
OG0008999	LOC108094224|XP_017050174.1|DFIC	LOC117588298|XP_034135371.1|DGUA
OG0009000	LOC108095347|XP_017051916.1|DFIC	LOC117590694|XP_034139486.1|DGUA, LOC117590767|XP_034139604.1|DGUA, LOC117590885|XP_034139806.1|DGUA
OG0009001	LOC108101202|XP_017060938.1|DFIC	LOC117587607|XP_034134349.1|DGUA
OG0009002	LOC108087962|XP_017041045.1|DFIC	LOC117589661|XP_034137688.1|DGUA
OG0009003	LOC108089339|XP_017043009.1|DFIC	LOC117590477|XP_034139026.1|DGUA
OG0009004	LOC108086389|XP_017038780.1|DFIC	LOC117591869|XP_034141134.1|DGUA
OG0009005	LOC108100862|XP_017060430.1|DFIC	LOC117584361|XP_034129090.1|DGUA
OG0009006	LOC108093368|XP_017048878.1|DFIC	LOC117585325|XP_034130655.1|DGUA
OG0009007	LOC108093955|XP_017049847.1|DFIC	LOC117587176|XP_034133584.1|DGUA
OG0009008	LOC108101090|XP_017060782.1|DFIC	LOC117586693|XP_034132849.1|DGUA
OG0009009	LOC108100505|XP_017059945.1|DFIC	LOC117587093|XP_034133457.1|DGUA
OG0009010	LOC108089033|XP_017042619.1|DFIC	LOC117586812|XP_034132977.1|DGUA
OG0009011	LOC108100358|XP_017059680.1|DFIC	LOC117579391|XP_034121155.1|DGUA
OG0009012	LOC108101324|XP_017061125.1|DFIC	LOC117587712|XP_034134511.1|DGUA
OG0009013	LOC108097080|XP_017054611.1|DFIC	LOC117580729|XP_034123284.1|DGUA
OG0009014	LOC108089380|XP_017043052.1|DFIC	LOC117589256|XP_034136922.1|DGUA
OG0009015	LOC108088247|XP_017041453.1|DFIC	LOC117579136|XP_034120768.1|DGUA
OG0009016	LOC108096370|XP_017053411.1|DFIC	LOC117589436|XP_034137266.1|DGUA
OG0009017	LOC108092514|XP_017047624.1|DFIC	LOC117584117|XP_034128758.1|DGUA
OG0009018	LOC108098407|XP_017056787.1|DFIC	LOC117590684|XP_034139474.1|DGUA
OG0009019	LOC108098401|XP_017056769.1|DFIC	LOC117590580|XP_034139219.1|DGUA
OG0009020	LOC108097214|XP_017054854.1|DFIC	LOC117583704|XP_034128079.1|DGUA
OG0009021	LOC108091395|XP_017046069.1|DFIC	LOC117585894|XP_034131540.1|DGUA
OG0009022	LOC108087393|XP_017040225.1|DFIC	LOC117589802|XP_034137901.1|DGUA
OG0009023	LOC108088379|XP_017041615.1|DFIC	LOC117582957|XP_034126957.1|DGUA
OG0009024	LOC108099462|XP_017058500.1|DFIC	LOC117582794|XP_034126694.1|DGUA
OG0009025	LOC108087973|XP_017041061.1|DFIC	LOC117583016|XP_034127058.1|DGUA
OG0009026	LOC108092160|XP_017047169.1|DFIC	LOC117585274|XP_034130588.1|DGUA
OG0009027	LOC108087805|XP_017040851.1|DFIC	LOC117590730|XP_034139572.1|DGUA
OG0009028	LOC108087446|XP_017040290.1|DFIC	LOC117580343|XP_034122739.1|DGUA
OG0009029	LOC108088129|XP_017041279.1|DFIC	LOC117587558|XP_034134262.1|DGUA
OG0009030	LOC108101325|XP_017061122.1|DFIC	LOC117582191|XP_034125685.1|DGUA
OG0009031	LOC108093551|XP_017049136.1|DFIC	LOC117586707|XP_034132868.1|DGUA
OG0009032	LOC108093552|XP_017049137.1|DFIC	LOC117586708|XP_034132869.1|DGUA
OG0009033	LOC108100891|XP_017060489.1|DFIC	LOC117584360|XP_034129089.1|DGUA
OG0009034	LOC108094546|XP_017050644.1|DFIC	LOC117584429|XP_034129217.1|DGUA
OG0009035	LOC108101251|XP_017060996.1|DFIC	LOC117588132|XP_034135113.1|DGUA
OG0009036	LOC108090900|XP_017045300.1|DFIC	LOC117591894|XP_034141169.1|DGUA
OG0009037	LOC108092444|XP_017047514.1|DFIC	LOC117582479|XP_034126120.1|DGUA
OG0009038	LOC108088521|XP_017041849.1|DFIC	LOC117583689|XP_034128057.1|DGUA
OG0009039	LOC108096705|XP_017054032.1|DFIC	LOC117586470|XP_034132448.1|DGUA
OG0009040	LOC108086692|XP_017039177.1|DFIC	LOC117581525|XP_034124714.1|DGUA
OG0009041	LOC108088016|XP_017041117.1|DFIC	LOC117589651|XP_034137675.1|DGUA
OG0009042	LOC108089974|XP_017043964.1|DFIC	LOC117582602|XP_034126361.1|DGUA
OG0009043	LOC108092731|XP_017047948.1|DFIC	LOC117587803|XP_034134646.1|DGUA
OG0009044	LOC108089857|XP_017043791.1|DFIC	LOC117584675|XP_034129596.1|DGUA
OG0009045	LOC108091816|XP_017046676.1|DFIC	LOC117586180|XP_034131983.1|DGUA
OG0009046	LOC108093580|XP_017049191.1|DFIC	LOC117579363|XP_034121088.1|DGUA
OG0009047	LOC108094203|XP_017050147.1|DFIC	LOC117578452|XP_034119866.1|DGUA
OG0009048	LOC108092725|XP_017047943.1|DFIC	LOC117587541|XP_034134238.1|DGUA
OG0009049	LOC108097663|XP_017055602.1|DFIC	LOC117586059|XP_034131796.1|DGUA
OG0009050	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC	LOC117584695|XP_034129619.1|DGUA
OG0009051	LOC108094870|XP_017051181.1|DFIC	LOC117589941|XP_034138125.1|DGUA
OG0009052	LOC108098466|XP_017056863.1|DFIC	LOC117586521|XP_034132545.1|DGUA
OG0009053	LOC108092052|XP_017046990.1|DFIC	LOC117585772|XP_034131345.1|DGUA
OG0009054	LOC108088047|XP_017041171.1|DFIC	LOC117586640|XP_034132761.1|DGUA
OG0009055	LOC108101179|XP_017060899.1|DFIC	LOC117588190|XP_034135202.1|DGUA
OG0009056	LOC108088210|XP_017041400.1|DFIC	LOC117584303|XP_034129020.1|DGUA
OG0009057	LOC108099092|XP_017057899.1|DFIC	LOC117589004|XP_034136510.1|DGUA
OG0009058	LOC108101719|XP_017061652.1|DFIC	LOC117590574|XP_034139208.1|DGUA
OG0009059	LOC108099859|XP_017058994.1|DFIC	LOC117588976|XP_034136456.1|DGUA
OG0009060	LOC108098787|XP_017057411.1|DFIC	LOC117586251|XP_034132083.1|DGUA
OG0009061	LOC108093934|XP_017049801.1|DFIC	LOC117585793|XP_034131385.1|DGUA
OG0009062	LOC108090343|XP_017044448.1|DFIC	LOC117592486|XP_034142216.1|DGUA
OG0009063	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC	LOC117582300|XP_034125832.1|DGUA
OG0009064	LOC108087730|XP_017040739.1|DFIC	LOC117592710|XP_034119755.1|DGUA
OG0009065	LOC108091689|XP_017046507.1|DFIC	LOC117583012|XP_034127053.1|DGUA
OG0009066	LOC108087552|XP_017040462.1|DFIC	LOC117579590|XP_034121412.1|DGUA
OG0009067	LOC108093576|XP_017049181.1|DFIC	LOC117580251|XP_034122563.1|DGUA
OG0009068	LOC108093766|XP_017049524.1|DFIC	LOC117590933|XP_034139869.1|DGUA
OG0009069	LOC108093472|XP_017049046.1|DFIC	LOC117584828|XP_034129845.1|DGUA
OG0009070	LOC108090698|XP_017044973.1|DFIC	LOC117592277|XP_034141828.1|DGUA
OG0009071	LOC108095751|XP_017052426.1|DFIC	LOC117585612|XP_034131058.1|DGUA
OG0009072	LOC108098624|XP_017057184.1|DFIC	LOC117586145|XP_034131929.1|DGUA
OG0009073	LOC108101123|XP_017060833.1|DFIC	LOC117586198|XP_034132019.1|DGUA
OG0009074	LOC108102049|XP_017062163.1|DFIC	LOC117590179|XP_034138466.1|DGUA
OG0009075	LOC108091381|XP_017046050.1|DFIC	LOC117585997|XP_034131715.1|DGUA
OG0009076	LOC108099393|XP_017058381.1|DFIC	LOC117586600|XP_034132673.1|DGUA
OG0009077	LOC108091399|XP_017046077.1|DFIC	LOC117584913|XP_034129951.1|DGUA
OG0009078	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC	LOC117585140|XP_034130359.1|DGUA
OG0009079	LOC108092013|XP_017046936.1|DFIC	LOC117586719|XP_034132899.1|DGUA
OG0009080	LOC108097785|XP_017055808.1|DFIC	LOC117586385|XP_034132306.1|DGUA
OG0009081	LOC108095699|XP_017052359.1|DFIC	LOC117591094|XP_034140086.1|DGUA
OG0009082	LOC108098037|XP_017056190.1|DFIC	LOC117586230|XP_034132056.1|DGUA
OG0009083	LOC108095339|XP_017051910.1|DFIC	LOC117581510|XP_034124678.1|DGUA
OG0009084	LOC108098862|XP_017057525.1|DFIC	LOC117586671|XP_034132810.1|DGUA
OG0009085	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC	LOC117585468|XP_034130850.1|DGUA
OG0009086	LOC108098634|XP_017057197.1|DFIC	LOC117585726|XP_034131255.1|DGUA
OG0009087	LOC108095956|XP_017052785.1|DFIC	LOC117583288|XP_034127415.1|DGUA
OG0009088	LOC108099678|XP_017058805.1|DFIC	LOC117583293|XP_034127422.1|DGUA
OG0009089	LOC108092800|XP_017048060.1|DFIC	LOC117581205|XP_034124069.1|DGUA
OG0009090	LOC108088493|XP_017041806.1|DFIC	LOC117583421|XP_034127604.1|DGUA
OG0009091	LOC108098484|XP_017056885.1|DFIC	LOC117590087|XP_034138320.1|DGUA
OG0009092	LOC108098474|XP_017056873.1|DFIC	LOC117583581|XP_034127853.1|DGUA
OG0009093	LOC108087241|XP_017040025.1|DFIC	LOC117589521|XP_034137403.1|DGUA
OG0009094	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC	LOC117585371|XP_034130709.1|DGUA
OG0009095	LOC108088363|XP_017041599.1|DFIC	LOC117585370|XP_034130708.1|DGUA
OG0009096	LOC108095730|XP_017052394.1|DFIC	LOC117583000|XP_034127041.1|DGUA
OG0009097	LOC108095724|XP_017052387.1|DFIC	LOC117582930|XP_034126921.1|DGUA
OG0009098	LOC108095799|XP_017052552.1|DFIC	LOC117583560|XP_034127818.1|DGUA
OG0009099	LOC108088418|XP_017041668.1|DFIC	LOC117583629|XP_034127968.1|DGUA
OG0009100	LOC108098430|XP_017056809.1|DFIC	LOC117584107|XP_034128746.1|DGUA
OG0009101	LOC108095155|XP_017051587.1|DFIC	LOC117581980|XP_034125360.1|DGUA
OG0009102	LOC108091544|XP_017046303.1|DFIC	LOC117582125|XP_034125595.1|DGUA
OG0009103	LOC108092472|XP_017047551.1|DFIC	LOC117582614|XP_034126379.1|DGUA
OG0009104	LOC108092469|XP_017047548.1|DFIC	LOC117582610|XP_034126374.1|DGUA
OG0009105	LOC108101391|XP_017061199.1|DFIC	LOC117584462|XP_034129270.1|DGUA
OG0009106	LOC108094183|XP_017050133.1|DFIC	LOC117581743|XP_034125031.1|DGUA
OG0009107	LOC108100883|XP_017060481.1|DFIC	LOC117584120|XP_034128762.1|DGUA
OG0009108	LOC108096206|XP_017053086.1|DFIC	LOC117585476|XP_034130859.1|DGUA
OG0009109	LOC108094521|XP_017050612.1|DFIC	LOC117582329|XP_034125870.1|DGUA
OG0009110	LOC108091402|XP_017046082.1|DFIC	LOC117582515|XP_034126202.1|DGUA
OG0009111	LOC108096156|XP_017053026.1|DFIC	LOC117579867|XP_034121870.1|DGUA
OG0009112	LOC108091521|XP_017046270.1|DFIC	LOC117582664|XP_034126470.1|DGUA
OG0009113	LOC108100112|XP_017059350.1|DFIC	LOC117584464|XP_034129273.1|DGUA
OG0009114	LOC108091474|XP_017046182.1|DFIC	LOC117584803|XP_034129813.1|DGUA
