Orthogroup	DFIC.longest_only	DELE.longest_only
OG0008654	LOC108090958|XP_017045391.1|DFIC	LOC108144805|XP_017125419.1|DELE
OG0008655	LOC108090313|XP_017044414.1|DFIC	LOC108145363|XP_017126244.1|DELE
OG0008656	LOC108097001|XP_017054478.1|DFIC	LOC108136163|XP_017112649.1|DELE
OG0008657	LOC108094717|XP_017050946.1|DFIC	LOC108148105|XP_017130439.1|DELE
OG0008659	LOC108100471|XP_017059891.1|DFIC, LOC108097038|XP_017054556.1|DFIC	LOC108135494|XP_017111726.1|DELE
OG0008660	LOC108099882|XP_017059025.1|DFIC	LOC108135621|XP_017111927.1|DELE
OG0008661	LOC108099714|XP_017058826.1|DFIC	LOC108145667|XP_017126710.1|DELE
OG0008662	LOC108088756|XP_017042192.1|DFIC	LOC108146677|XP_017128222.1|DELE, LOC108146685|XP_017128234.1|DELE, LOC108134950|XP_017110963.1|DELE
OG0008663	LOC108088923|XP_017042428.1|DFIC	LOC108146465|XP_017127968.1|DELE
OG0008664	LOC108100482|XP_017059905.1|DFIC	LOC108145872|XP_017127000.1|DELE
OG0008665	LOC108090067|XP_017044067.1|DFIC	LOC108139018|XP_017117110.1|DELE
OG0008666	LOC108088830|XP_017042286.1|DFIC	LOC108143147|XP_017122882.1|DELE
OG0008667	LOC108100136|XP_017059377.1|DFIC	LOC108142712|XP_017122220.1|DELE
OG0008668	LOC108100735|XP_017060261.1|DFIC	LOC108145714|XP_017126764.1|DELE
OG0008669	LOC108086347|XP_017038737.1|DFIC	LOC108138303|XP_017115948.1|DELE
OG0008670	LOC108091859|XP_017046728.1|DFIC	LOC108139368|XP_017117582.1|DELE
OG0008671	LOC108097828|XP_017055841.1|DFIC	LOC108141761|XP_017120745.1|DELE
OG0008672	LOC108098260|XP_017056549.1|DFIC	LOC108150510|XP_017134215.1|DELE, LOC108150527|XP_017134245.1|DELE
OG0008673	LOC108092626|XP_017047752.1|DFIC	LOC108149244|XP_017132169.1|DELE
OG0008675	LOC108087523|XP_017040416.1|DFIC	LOC108136078|XP_017112532.1|DELE
OG0008675	LOC108087520|XP_017040413.1|DFIC	LOC108136076|XP_017112530.1|DELE
OG0008677	LOC108095982|XP_017052815.1|DFIC	LOC108137399|XP_017114547.1|DELE
OG0008679	LOC108097777|XP_017055793.1|DFIC	LOC108137334|XP_017114455.1|DELE
OG0008680	LOC108092960|XP_017048332.1|DFIC	LOC108135948|XP_017112392.1|DELE
OG0008681	LOC108088697|XP_017042127.1|DFIC	LOC108136562|XP_017113360.1|DELE
OG0008682	LOC108088639|XP_017042046.1|DFIC	LOC108136466|XP_017113149.1|DELE
OG0008683	LOC108097331|XP_017055049.1|DFIC	LOC108136338|XP_017112930.1|DELE
OG0008684	LOC108097435|XP_017055194.1|DFIC	LOC108147630|XP_017129774.1|DELE
OG0008685	LOC108096831|XP_017054225.1|DFIC	LOC108141728|XP_017120710.1|DELE
OG0008686	LOC108091652|XP_017046446.1|DFIC	LOC108148617|XP_017131202.1|DELE
OG0008687	LOC108090740|XP_017045052.1|DFIC	LOC108144772|XP_017125371.1|DELE
OG0008688	LOC108097079|XP_017054610.1|DFIC	LOC108136198|XP_017112685.1|DELE
OG0008689	LOC108098857|XP_017057513.1|DFIC	LOC108139322|XP_017117520.1|DELE
OG0008690	LOC108101736|XP_017061677.1|DFIC	LOC108138173|XP_017115755.1|DELE
OG0008691	LOC108093151|XP_017048586.1|DFIC	LOC108142391|XP_017121716.1|DELE
OG0008692	LOC108098073|XP_017056254.1|DFIC	LOC108136373|XP_017112975.1|DELE
OG0008694	LOC108088705|XP_017042136.1|DFIC	LOC108136603|XP_017113410.1|DELE
OG0008695	LOC108094196|XP_017050138.1|DFIC	LOC108135962|XP_017112404.1|DELE
OG0008696	LOC108095746|XP_017052415.1|DFIC	LOC108148797|XP_017131506.1|DELE
OG0008697	LOC108100130|XP_017059372.1|DFIC	LOC108145617|XP_017126642.1|DELE
OG0008698	LOC108091076|XP_017045567.1|DFIC	LOC108142429|XP_017121778.1|DELE
OG0008699	LOC108088877|XP_017042360.1|DFIC	LOC108146627|XP_017128161.1|DELE
OG0008701	LOC108090876|XP_017045259.1|DFIC	LOC108143700|XP_017123717.1|DELE
OG0008702	LOC108088073|XP_017041212.1|DFIC	LOC108135038|XP_017111065.1|DELE
OG0008703	LOC108089429|XP_017043125.1|DFIC	LOC108146701|XP_017128254.1|DELE
OG0008704	LOC108092511|XP_017047618.1|DFIC	LOC108134759|XP_017110691.1|DELE
OG0008705	LOC108100105|XP_017059340.1|DFIC	LOC108150731|XP_017134520.1|DELE
OG0008706	LOC108100759|XP_017060282.1|DFIC	LOC108142937|XP_017122521.1|DELE
OG0008707	LOC108094596|XP_017050732.1|DFIC	LOC108148131|XP_017130467.1|DELE
OG0008708	LOC108097547|XP_017055391.1|DFIC	LOC108137657|XP_017114978.1|DELE
OG0008709	LOC108088407|XP_017041653.1|DFIC	LOC108147182|XP_017129013.1|DELE
OG0008710	LOC108087317|XP_017040133.1|DFIC	LOC108134709|XP_017110597.1|DELE
OG0008711	LOC108098518|XP_017056972.1|DFIC	LOC108140671|XP_017119103.1|DELE
OG0008712	LOC108093829|XP_017049648.1|DFIC	LOC108141524|XP_017120447.1|DELE
OG0008714	LOC108092520|XP_017047631.1|DFIC	LOC108147862|XP_017130109.1|DELE
OG0008715	LOC108099611|XP_017058723.1|DFIC	LOC108144071|XP_017124207.1|DELE
OG0008716	LOC108091900|XP_017046773.1|DFIC	LOC108139115|XP_017117217.1|DELE
OG0008717	LOC108096403|XP_017053463.1|DFIC	LOC108142767|XP_017122293.1|DELE
OG0008718	LOC108093894|XP_017049739.1|DFIC	LOC108144541|XP_017125001.1|DELE
OG0008719	LOC108100749|XP_017060266.1|DFIC	LOC108142925|XP_017122502.1|DELE
OG0008720	LOC108094726|XP_017050965.1|DFIC	LOC108141593|XP_017120530.1|DELE
OG0008721	LOC108095498|XP_017052094.1|DFIC	LOC108136230|XP_017112743.1|DELE
OG0008722	LOC108099365|XP_017058346.1|DFIC	LOC108143839|XP_017123877.1|DELE
OG0008723	LOC108096361|XP_017053399.1|DFIC	LOC108146368|XP_017127841.1|DELE
OG0008724	LOC108088769|XP_017042615.1|DFIC, LOC108101223|XP_017060961.1|DFIC	LOC108142086|XP_017121268.1|DELE
OG0008725	LOC108094824|XP_017051083.1|DFIC	LOC108145345|XP_017126224.1|DELE
OG0008726	LOC108096825|XP_017054217.1|DFIC	LOC108145034|XP_017125706.1|DELE
OG0008727	LOC108087390|XP_017040221.1|DFIC	LOC108136858|XP_017113786.1|DELE
OG0008728	LOC108086999|XP_017039624.1|DFIC	LOC108135087|XP_017111144.1|DELE
OG0008729	LOC108088736|XP_017042176.1|DFIC	LOC108136383|XP_017112985.1|DELE
OG0008730	LOC108092790|XP_017048044.1|DFIC	LOC108148176|XP_017130566.1|DELE
OG0008731	LOC108091949|XP_017046835.1|DFIC	LOC108139166|XP_017117274.1|DELE
OG0008732	LOC108100886|XP_017060485.1|DFIC	LOC108138118|XP_017115640.1|DELE
OG0008734	LOC108098564|XP_017057066.1|DFIC	LOC108141214|XP_017119954.1|DELE
OG0008735	LOC108094961|XP_017051313.1|DFIC	LOC108143324|XP_017123132.1|DELE
OG0008736	LOC108086444|XP_017038851.1|DFIC	LOC108144922|XP_017125577.1|DELE
OG0008737	LOC108099389|XP_017058376.1|DFIC	LOC108143913|XP_017123982.1|DELE
OG0008738	LOC108092995|XP_017048381.1|DFIC	LOC108141926|XP_017121047.1|DELE
OG0008739	LOC108100620|XP_017060102.1|DFIC	LOC108142760|XP_017122284.1|DELE
OG0008740	LOC108090700|XP_017044980.1|DFIC	LOC108141276|XP_017120032.1|DELE
OG0008741	LOC108090750|XP_017045070.1|DFIC	LOC108141341|XP_017120139.1|DELE
OG0008742	LOC108099156|XP_017057989.1|DFIC	LOC108146107|XP_017127427.1|DELE
OG0008743	LOC108086451|XP_017038858.1|DFIC	LOC108144376|XP_017124640.1|DELE
OG0008744	LOC108101475|XP_017061310.1|DFIC	LOC108149586|XP_017132710.1|DELE
OG0008745	LOC108097602|XP_017055498.1|DFIC	LOC108137425|XP_017114577.1|DELE
OG0008746	LOC108101103|XP_017060802.1|DFIC	LOC108135134|XP_017111234.1|DELE
OG0008747	LOC108093229|XP_017048688.1|DFIC	LOC108142407|XP_017121742.1|DELE
OG0008748	LOC108101302|XP_017061092.1|DFIC	LOC108148056|XP_017130396.1|DELE
OG0008749	LOC108100045|XP_017059265.1|DFIC	LOC108134508|XP_017110328.1|DELE
OG0008750	LOC108089214|XP_017042853.1|DFIC	LOC108141946|XP_017121077.1|DELE
OG0008751	LOC108096109|XP_017052975.1|DFIC	LOC108141018|XP_017119583.1|DELE, LOC108141010|XP_017119575.1|DELE
OG0008752	LOC108099362|XP_017058337.1|DFIC	LOC108143832|XP_017123871.1|DELE
OG0008753	LOC108099833|XP_017058953.1|DFIC	LOC108150172|XP_017133632.1|DELE
OG0008754	LOC108094772|XP_017051034.1|DFIC	LOC108149129|XP_017132023.1|DELE
OG0008755	LOC108088358|XP_017041593.1|DFIC	LOC108147090|XP_017128867.1|DELE
OG0008756	LOC108087887|XP_017040954.1|DFIC	LOC108135742|XP_017112065.1|DELE
OG0008757	LOC108099297|XP_017058180.1|DFIC	LOC108148559|XP_017131096.1|DELE
OG0008758	LOC108091485|XP_017046195.1|DFIC	LOC108149140|XP_017132038.1|DELE
OG0008759	LOC108098703|XP_017057305.1|DFIC	LOC108134521|XP_017110348.1|DELE
OG0008760	LOC108100094|XP_017059327.1|DFIC	LOC108135312|XP_017111485.1|DELE
OG0008761	LOC108098718|XP_017057326.1|DFIC, LOC108102197|XP_017062392.1|DFIC	LOC108142039|XP_017121203.1|DELE
OG0008762	LOC108090312|XP_017044413.1|DFIC	LOC108145361|XP_017126242.1|DELE
OG0008763	LOC108093010|XP_017048402.1|DFIC	LOC108134802|XP_017110743.1|DELE
OG0008764	LOC108095537|XP_017052156.1|DFIC, LOC108098294|XP_017056592.1|DFIC	LOC108149265|XP_017132197.1|DELE
OG0008765	LOC108096664|XP_017053926.1|DFIC	LOC108143330|XP_017123139.1|DELE
OG0008766	LOC108094096|XP_017050009.1|DFIC	LOC108147836|XP_017130080.1|DELE
OG0008767	LOC108086304|XP_017038685.1|DFIC	LOC108149293|XP_017132268.1|DELE, LOC108138585|XP_017116366.1|DELE
OG0008768	LOC108101888|XP_017061932.1|DFIC	LOC108144739|XP_017125325.1|DELE
OG0008769	LOC108101420|XP_017061235.1|DFIC	LOC108145237|XP_017125993.1|DELE
OG0008770	LOC108094007|XP_017049923.1|DFIC	LOC108149648|XP_017132876.1|DELE
OG0008771	LOC108086405|XP_017038796.1|DFIC	LOC108144549|XP_017125009.1|DELE
OG0008772	LOC108086452|XP_017038859.1|DFIC	LOC108144377|XP_017124641.1|DELE
OG0008773	LOC108094013|XP_017049929.1|DFIC	LOC108144334|XP_017124533.1|DELE
OG0008774	LOC108094967|XP_017051319.1|DFIC	LOC108143327|XP_017123136.1|DELE
OG0008775	LOC108093711|XP_017049398.1|DFIC	LOC108144475|XP_017124877.1|DELE
OG0008776	LOC108086750|XP_017039279.1|DFIC	LOC108149803|XP_017133158.1|DELE
OG0008777	LOC108096845|XP_017054247.1|DFIC	LOC108137544|XP_017114756.1|DELE
OG0008778	LOC108094299|XP_017050304.1|DFIC	LOC108145125|XP_017125829.1|DELE
OG0008779	LOC108097204|XP_017054839.1|DFIC	LOC108140968|XP_017119528.1|DELE
OG0008780	LOC108091389|XP_017046059.1|DFIC	LOC108141198|XP_017119931.1|DELE
OG0008781	LOC108097353|XP_017055078.1|DFIC	LOC108141366|XP_017120185.1|DELE
OG0008782	LOC108096385|XP_017053434.1|DFIC	LOC108142635|XP_017122115.1|DELE
OG0008783	LOC108096543|XP_017053719.1|DFIC	LOC108135368|XP_017111548.1|DELE
OG0008784	LOC108100555|XP_017060016.1|DFIC	LOC108142806|XP_017122354.1|DELE
OG0008785	LOC108089739|XP_017043610.1|DFIC	LOC108150262|XP_017133832.1|DELE
OG0008786	LOC108093392|XP_017048901.1|DFIC	LOC108137788|XP_017115182.1|DELE
OG0008787	LOC108087550|XP_017040460.1|DFIC	LOC108150298|XP_017133897.1|DELE
OG0008788	LOC108093237|XP_017048700.1|DFIC	LOC108147411|XP_017129339.1|DELE
OG0008789	LOC108100734|XP_017060260.1|DFIC	LOC108145728|XP_017126780.1|DELE
OG0008790	LOC108090464|XP_017044651.1|DFIC	LOC108145484|XP_017126429.1|DELE
OG0008791	LOC108093791|XP_017049561.1|DFIC, LOC108093635|XP_017049282.1|DFIC	LOC108144186|XP_017124339.1|DELE, LOC108144219|XP_017124384.1|DELE
OG0008792	LOC108090767|XP_017045095.1|DFIC	LOC108143707|XP_017123727.1|DELE
OG0008793	LOC108089657|XP_017043517.1|DFIC	LOC108135968|XP_017112415.1|DELE
OG0008794	LOC108102021|XP_017062114.1|DFIC, LOC108098286|XP_017056582.1|DFIC	LOC108150536|XP_017134258.1|DELE
OG0008795	LOC108098975|XP_017057680.1|DFIC	LOC108134894|XP_017110889.1|DELE
OG0008796	LOC108095718|XP_017052382.1|DFIC	LOC108147134|XP_017128917.1|DELE
OG0008797	LOC108098971|XP_017057676.1|DFIC	LOC108136034|XP_017112457.1|DELE
OG0008798	LOC108086865|XP_017039415.1|DFIC	LOC108148576|XP_017131111.1|DELE
OG0008799	LOC108101590|XP_017061491.1|DFIC	LOC108149575|XP_017132699.1|DELE
OG0008800	LOC108092280|XP_017047304.1|DFIC	LOC108147827|XP_017130071.1|DELE
OG0008801	LOC108093244|XP_017048708.1|DFIC, LOC108093247|XP_017048711.1|DFIC	LOC108142242|XP_017121449.1|DELE, LOC108142273|XP_017121486.1|DELE
OG0008802	LOC108096434|XP_017053514.1|DFIC, LOC108096435|XP_017053515.1|DFIC, LOC108096200|XP_017053073.1|DFIC	LOC108147384|XP_017129308.1|DELE, LOC108146529|XP_017128055.1|DELE, LOC108142705|XP_017122209.1|DELE, LOC108146548|XP_017128081.1|DELE
OG0008805	LOC108098079|XP_017056266.1|DFIC	LOC108136240|XP_017112762.1|DELE
OG0008806	LOC108094566|XP_017050667.1|DFIC	LOC108134910|XP_017110911.1|DELE
OG0008807	LOC108097990|XP_017056114.1|DFIC	LOC108137641|XP_017114944.1|DELE
OG0008808	LOC108095564|XP_017052201.1|DFIC	LOC108136280|XP_017112854.1|DELE
OG0008809	LOC108099635|XP_017058754.1|DFIC	LOC108143086|XP_017122792.1|DELE
OG0008811	LOC108097477|XP_017055245.1|DFIC	LOC108140661|XP_017119082.1|DELE
OG0008813	LOC108098921|XP_017057614.1|DFIC	LOC108139339|XP_017117548.1|DELE
OG0008814	LOC108090801|XP_017045143.1|DFIC	LOC108144398|XP_017124666.1|DELE
OG0008816	LOC108100426|XP_017059820.1|DFIC	LOC108146995|XP_017128749.1|DELE
OG0008819	LOC108094940|XP_017051290.1|DFIC	LOC108143563|XP_017123561.1|DELE
OG0008820	LOC108097836|XP_017055848.1|DFIC	LOC108141670|XP_017120632.1|DELE
OG0008822	LOC108089117|XP_017042718.1|DFIC	LOC108141676|XP_017120640.1|DELE
OG0008823	LOC108088678|XP_017042106.1|DFIC	LOC108136390|XP_017112990.1|DELE
OG0008824	LOC108095419|XP_017052014.1|DFIC	LOC108146675|XP_017128217.1|DELE
OG0008825	LOC108095418|XP_017052013.1|DFIC	LOC108146753|XP_017128372.1|DELE
OG0008826	LOC108098621|XP_017057177.1|DFIC	LOC108140948|XP_017119505.1|DELE
OG0008829	LOC108097136|XP_017054722.1|DFIC	LOC108136292|XP_017112867.1|DELE
OG0008830	LOC108088593|XP_017041929.1|DFIC	LOC108136414|XP_017113009.1|DELE
OG0008831	LOC108097159|XP_017054778.1|DFIC	LOC108136303|XP_017112881.1|DELE
OG0008832	LOC108097092|XP_017054638.1|DFIC	LOC108136305|XP_017112885.1|DELE
OG0008833	LOC108098094|XP_017056289.1|DFIC	LOC108136614|XP_017113421.1|DELE
OG0008834	LOC108095849|XP_017052636.1|DFIC	LOC108143995|XP_017124103.1|DELE
OG0008835	LOC108093337|XP_017048822.1|DFIC	LOC108136724|XP_017113538.1|DELE
OG0008837	LOC108096532|XP_017053706.1|DFIC	LOC108137510|XP_017114713.1|DELE
OG0008838	LOC108101195|XP_017060928.1|DFIC	LOC108141954|XP_017121085.1|DELE
OG0008839	LOC108086679|XP_017039161.1|DFIC	LOC108149724|XP_017132978.1|DELE
OG0008840	LOC108098385|XP_017056742.1|DFIC	LOC108141846|XP_017120926.1|DELE
OG0008841	LOC108099218|XP_017058087.1|DFIC	LOC108146495|XP_017128017.1|DELE
OG0008842	LOC108087606|XP_017040534.1|DFIC	LOC108143296|XP_017123100.1|DELE
OG0008843	LOC108099131|XP_017057958.1|DFIC	LOC108146060|XP_017127363.1|DELE
OG0008845	LOC108098447|XP_017056840.1|DFIC	LOC108138020|XP_017115479.1|DELE
OG0008846	LOC108088338|XP_017041571.1|DFIC	LOC108146314|XP_017127765.1|DELE
OG0008847	LOC108091822|XP_017046689.1|DFIC	LOC108148412|XP_017130941.1|DELE
OG0008848	LOC108090268|XP_017044366.1|DFIC	LOC108144657|XP_017125192.1|DELE
OG0008849	LOC108095391|XP_017051960.1|DFIC	LOC108138533|XP_017116284.1|DELE
OG0008850	LOC108095130|XP_017051559.1|DFIC	LOC108145393|XP_017126279.1|DELE
OG0008851	LOC108089132|XP_017042737.1|DFIC	LOC108142067|XP_017121242.1|DELE, LOC108142066|XP_017121240.1|DELE
OG0008852	LOC108101469|XP_017061303.1|DFIC	LOC108145382|XP_017126265.1|DELE
OG0008854	LOC108091517|XP_017046264.1|DFIC	LOC108149340|XP_017132322.1|DELE
OG0008855	LOC108095609|XP_017052262.1|DFIC	LOC108140940|XP_017119499.1|DELE
OG0008856	LOC108098410|XP_017056793.1|DFIC	LOC108145318|XP_017126174.1|DELE
OG0008857	LOC108088245|XP_017041450.1|DFIC	LOC108142681|XP_017122175.1|DELE
OG0008858	LOC108092024|XP_017046951.1|DFIC	LOC108140586|XP_017118961.1|DELE
OG0008859	LOC108087469|XP_017040334.1|DFIC	LOC108150363|XP_017133989.1|DELE
OG0008860	LOC108097640|XP_017055559.1|DFIC	LOC108148880|XP_017131673.1|DELE
OG0008861	LOC108090437|XP_017044603.1|DFIC	LOC108149808|XP_017133168.1|DELE
OG0008862	LOC108096815|XP_017054199.1|DFIC	LOC108148271|XP_017130714.1|DELE
OG0008863	LOC108101373|XP_017061176.1|DFIC	LOC108150512|XP_017134221.1|DELE
OG0008864	LOC108090637|XP_017044903.1|DFIC	LOC108143663|XP_017123664.1|DELE
OG0008865	LOC108093512|XP_017049092.1|DFIC	LOC108138211|XP_017115819.1|DELE
OG0008866	LOC108091507|XP_017046239.1|DFIC	LOC108145381|XP_017126268.1|DELE
OG0008867	LOC108097999|XP_017056125.1|DFIC	LOC108136555|XP_017113351.1|DELE
OG0008868	LOC108090279|XP_017044379.1|DFIC	LOC108145437|XP_017126350.1|DELE
OG0008869	LOC108088774|XP_017042217.1|DFIC	LOC108150564|XP_017134290.1|DELE
OG0008870	LOC108088262|XP_017041469.1|DFIC	LOC108146196|XP_017127599.1|DELE
OG0008871	LOC108095424|XP_017052021.1|DFIC	LOC108146725|XP_017128309.1|DELE
OG0008872	LOC108093454|XP_017049022.1|DFIC	LOC108139005|XP_017117089.1|DELE
OG0008873	LOC108088167|XP_017041328.1|DFIC	LOC108135296|XP_017111469.1|DELE
OG0008874	LOC108093692|XP_017049360.1|DFIC	LOC108144276|XP_017124452.1|DELE
OG0008875	LOC108096969|XP_017054435.1|DFIC	LOC108145027|XP_017125698.1|DELE
OG0008876	LOC108095045|XP_017051434.1|DFIC	LOC108145331|XP_017126201.1|DELE
OG0008877	LOC108089418|XP_017043111.1|DFIC	LOC108146830|XP_017128514.1|DELE
OG0008878	LOC108100950|XP_017060583.1|DFIC	LOC108142054|XP_017121225.1|DELE
OG0008879	LOC108090267|XP_017044365.1|DFIC	LOC108144656|XP_017125190.1|DELE
OG0008880	LOC108091998|XP_017046913.1|DFIC	LOC108140417|XP_017118626.1|DELE
OG0008881	LOC108101811|XP_017061776.1|DFIC	LOC108144258|XP_017124428.1|DELE
OG0008882	LOC108101624|XP_017061528.1|DFIC, LOC108101196|XP_017060929.1|DFIC	LOC108141902|XP_017121005.1|DELE
OG0008883	LOC108092106|XP_017047090.1|DFIC	LOC108139224|XP_017117376.1|DELE
OG0008884	LOC108095648|XP_017052302.1|DFIC	LOC108148934|XP_017131742.1|DELE
OG0008885	LOC108101577|XP_017061516.1|DFIC, LOC108094473|XP_017050546.1|DFIC	LOC108138931|XP_017116992.1|DELE
OG0008886	LOC108090476|XP_017044661.1|DFIC	LOC108144592|XP_017125084.1|DELE
OG0008887	LOC108094914|XP_017051249.1|DFIC	LOC108143454|XP_017123375.1|DELE
OG0008888	LOC108099897|XP_017059044.1|DFIC	LOC108150379|XP_017134007.1|DELE
OG0008889	LOC108090764|XP_017045093.1|DFIC	LOC108143682|XP_017123689.1|DELE
OG0008890	LOC108098958|XP_017057659.1|DFIC	LOC108135664|XP_017111990.1|DELE
OG0008891	LOC108096333|XP_017053357.1|DFIC	LOC108146123|XP_017127452.1|DELE
OG0008892	LOC108090894|XP_017045289.1|DFIC	LOC108144511|XP_017124936.1|DELE
OG0008893	LOC108088987|XP_017042518.1|DFIC	LOC108147457|XP_017129476.1|DELE
OG0008894	LOC108099485|XP_017058534.1|DFIC	LOC108148760|XP_017131450.1|DELE
OG0008895	LOC108098856|XP_017057512.1|DFIC	LOC108139321|XP_017117518.1|DELE
OG0008896	LOC108096332|XP_017053355.1|DFIC	LOC108136148|XP_017112631.1|DELE
OG0008897	LOC108087226|XP_017039998.1|DFIC	LOC108136778|XP_017113629.1|DELE
OG0008898	LOC108087778|XP_017040795.1|DFIC	LOC108149108|XP_017131996.1|DELE
OG0008899	LOC108101204|XP_017060940.1|DFIC	LOC108138852|XP_017116856.1|DELE
OG0008900	LOC108096080|XP_017052930.1|DFIC, LOC108087771|XP_017040829.1|DFIC	LOC108149451|XP_017132532.1|DELE
OG0008901	LOC108089564|XP_017043397.1|DFIC	LOC108146860|XP_017128569.1|DELE
OG0008902	LOC108098412|XP_017056796.1|DFIC	LOC108145327|XP_017126197.1|DELE
OG0008903	LOC108091518|XP_017046266.1|DFIC	LOC108149349|XP_017132333.1|DELE
OG0008904	LOC108093790|XP_017049560.1|DFIC	LOC108144867|XP_017125507.1|DELE
OG0008905	LOC108095027|XP_017051386.1|DFIC	LOC108145307|XP_017126139.1|DELE
OG0008906	LOC108089744|XP_017043616.1|DFIC	LOC108150292|XP_017133883.1|DELE
OG0008907	LOC108091919|XP_017046794.1|DFIC	LOC108139171|XP_017117281.1|DELE
OG0008908	LOC108093557|XP_017049140.1|DFIC	LOC108141202|XP_017119936.1|DELE
OG0008909	LOC108086290|XP_017038668.1|DFIC	LOC108148930|XP_017131735.1|DELE
OG0008910	LOC108099592|XP_017058688.1|DFIC	LOC108143081|XP_017122786.1|DELE
OG0008911	LOC108092143|XP_017047143.1|DFIC	LOC108140385|XP_017118579.1|DELE
OG0008912	LOC108098494|XP_017056903.1|DFIC	LOC108140997|XP_017119560.1|DELE
OG0008913	LOC108099402|XP_017058397.1|DFIC	LOC108148900|XP_017131705.1|DELE
OG0008914	LOC108091918|XP_017046793.1|DFIC	LOC108139140|XP_017117244.1|DELE
OG0008915	LOC108089100|XP_017042704.1|DFIC	LOC108148220|XP_017130621.1|DELE
OG0008916	LOC108100801|XP_017060348.1|DFIC	LOC108138329|XP_017115981.1|DELE
OG0008917	LOC108100909|XP_017060512.1|DFIC	LOC108138242|XP_017115861.1|DELE
OG0008918	LOC108096098|XP_017052962.1|DFIC	LOC108138703|XP_017116538.1|DELE
OG0008919	LOC108091459|XP_017046150.1|DFIC	LOC108137859|XP_017115278.1|DELE
OG0008920	LOC108096195|XP_017053068.1|DFIC	LOC108136157|XP_017112642.1|DELE
OG0008921	LOC108100961|XP_017060601.1|DFIC	LOC108141890|XP_017120989.1|DELE
OG0008922	LOC108094138|XP_017050053.1|DFIC, LOC108100954|XP_017060592.1|DFIC	LOC108141808|XP_017120862.1|DELE
OG0008923	LOC108095240|XP_017051757.1|DFIC	LOC108145200|XP_017125932.1|DELE
OG0008924	LOC108094843|XP_017051135.1|DFIC	LOC108136806|XP_017113695.1|DELE, LOC108145472|XP_017126412.1|DELE
OG0008925	LOC108086312|XP_017038702.1|DFIC	LOC108138658|XP_017116491.1|DELE
OG0008926	LOC108090413|XP_017044557.1|DFIC	LOC108143400|XP_017123269.1|DELE
OG0008927	LOC108101887|XP_017061931.1|DFIC	LOC108144625|XP_017125141.1|DELE
OG0008928	LOC108094227|XP_017050173.1|DFIC	LOC108147371|XP_017129295.1|DELE
OG0008929	LOC108095176|XP_017051630.1|DFIC	LOC108145168|XP_017125888.1|DELE
OG0008930	LOC108091943|XP_017046820.1|DFIC	LOC108139300|XP_017117487.1|DELE
OG0008931	LOC108090916|XP_017045328.1|DFIC	LOC108141273|XP_017120028.1|DELE
OG0008932	LOC108090695|XP_017044967.1|DFIC	LOC108144290|XP_017124467.1|DELE
OG0008933	LOC108086397|XP_017038788.1|DFIC	LOC108144167|XP_017124315.1|DELE
OG0008934	LOC108086991|XP_017039617.1|DFIC	LOC108142265|XP_017121476.1|DELE
OG0008935	LOC108094334|XP_017050372.1|DFIC	LOC108147353|XP_017129271.1|DELE
OG0008936	LOC108096913|XP_017054352.1|DFIC	LOC108141861|XP_017120942.1|DELE
OG0008937	LOC108096698|XP_017054019.1|DFIC	LOC108143285|XP_017123089.1|DELE
OG0008938	LOC108094851|XP_017051147.1|DFIC	LOC108149079|XP_017131941.1|DELE
OG0008939	LOC108094892|XP_017051221.1|DFIC	LOC108145021|XP_017125683.1|DELE
OG0008940	LOC108090864|XP_017045241.1|DFIC	LOC108137861|XP_017115287.1|DELE, LOC108143701|XP_017123718.1|DELE
OG0008941	LOC108086498|XP_017038913.1|DFIC	LOC108137188|XP_017114260.1|DELE
OG0008942	LOC108091101|XP_017045610.1|DFIC	LOC108142776|XP_017122307.1|DELE
OG0008943	LOC108092978|XP_017048359.1|DFIC	LOC108137585|XP_017114805.1|DELE
OG0008944	LOC108094612|XP_017050776.1|DFIC	LOC108148161|XP_017130547.1|DELE
OG0008945	LOC108097281|XP_017054971.1|DFIC	LOC108141447|XP_017120339.1|DELE
OG0008946	LOC108091202|XP_017045774.1|DFIC	LOC108144915|XP_017125571.1|DELE
OG0008947	LOC108097043|XP_017054563.1|DFIC	LOC108138393|XP_017116060.1|DELE
OG0008948	LOC108092823|XP_017048115.1|DFIC	LOC108137147|XP_017114202.1|DELE
OG0008949	LOC108093053|XP_017048449.1|DFIC	LOC108142229|XP_017121436.1|DELE
OG0008950	LOC108097196|XP_017054830.1|DFIC	LOC108140633|XP_017119046.1|DELE
OG0008951	LOC108089351|XP_017043020.1|DFIC	LOC108146640|XP_017128174.1|DELE
OG0008952	LOC108097901|XP_017055927.1|DFIC	LOC108136183|XP_017112671.1|DELE
OG0008954	LOC108098437|XP_017056817.1|DFIC	LOC108138102|XP_017115586.1|DELE
OG0008955	LOC108089345|XP_017043015.1|DFIC	LOC108146603|XP_017128140.1|DELE
OG0008956	LOC108100171|XP_017059428.1|DFIC	LOC108141470|XP_017120365.1|DELE
OG0008957	LOC108086951|XP_017039553.1|DFIC	LOC108146927|XP_017128661.1|DELE
OG0008958	LOC108088879|XP_017042363.1|DFIC	LOC108143229|XP_017123014.1|DELE
OG0008959	LOC108100230|XP_017059497.1|DFIC	LOC108142206|XP_017121384.1|DELE
