Orthogroup	DFIC.longest_only	DBUS.longest_only
OG0008324	LOC108092867|XP_017048191.1|DFIC	LOC108605523|XP_017850763.1|DBUS
OG0008325	LOC108094584|XP_017050690.1|DFIC	LOC108606514|XP_017852171.1|DBUS
OG0008326	LOC108096850|XP_017054259.1|DFIC	LOC108604376|XP_017849319.1|DBUS
OG0008327	LOC108090982|XP_017045427.1|DFIC	LOC108596045|XP_017836916.1|DBUS
OG0008328	LOC108097356|XP_017055085.1|DFIC	LOC108606168|XP_017851508.2|DBUS
OG0008329	LOC108092924|XP_017048275.1|DFIC	LOC108606893|XP_017852909.1|DBUS
OG0008330	LOC108090285|XP_017044384.1|DFIC	LOC108595595|XP_017836347.1|DBUS
OG0008331	LOC108087580|XP_017040501.1|DFIC	LOC108598719|XP_017840938.1|DBUS
OG0008332	LOC108089520|XP_017043336.1|DFIC	LOC108600923|XP_017844244.1|DBUS
OG0008333	LOC108089582|XP_017043427.1|DFIC	LOC108600813|XP_017844087.1|DBUS
OG0008334	LOC108089546|XP_017043372.1|DFIC	LOC108600489|XP_017843607.2|DBUS
OG0008335	LOC108099110|XP_017057924.1|DFIC	LOC108599537|XP_017841911.1|DBUS
OG0008336	LOC108088272|XP_017041479.1|DFIC	LOC108598325|XP_017840431.1|DBUS
OG0008337	LOC108090486|XP_017044684.1|DFIC	LOC108597337|XP_017839330.1|DBUS
OG0008338	LOC108100519|XP_017059965.1|DFIC	LOC108600388|XP_017843423.1|DBUS
OG0008339	LOC108088650|XP_017042066.1|DFIC	LOC108605504|XP_017850742.1|DBUS
OG0008340	LOC108093850|XP_017049674.1|DFIC	LOC108596235|XP_017837263.1|DBUS
OG0008341	LOC108089752|XP_017043627.1|DFIC	LOC108598420|XP_017840536.1|DBUS
OG0008344	LOC108100280|XP_017059555.1|DFIC	LOC108600347|XP_033149277.1|DBUS
OG0008345	LOC108099062|XP_017057827.1|DFIC	LOC108599874|XP_017842517.1|DBUS
OG0008346	LOC108092949|XP_017048309.1|DFIC	LOC108607281|XP_017853466.1|DBUS
OG0008348	LOC108099889|XP_017059033.1|DFIC	LOC108599592|XP_017842027.1|DBUS
OG0008349	LOC108095411|XP_017051985.1|DFIC	LOC108599023|XP_017841293.1|DBUS
OG0008350	LOC108097485|XP_017055273.1|DFIC	LOC108607239|XP_017853405.1|DBUS
OG0008351	LOC108100550|XP_017060008.1|DFIC	LOC108600719|XP_017843946.1|DBUS
OG0008352	LOC108089617|XP_017043468.1|DFIC	LOC108601058|XP_017844439.1|DBUS
OG0008353	LOC108099812|XP_017058933.1|DFIC	LOC108599104|XP_017840851.1|DBUS
OG0008354	LOC108091093|XP_017045597.1|DFIC	LOC108606472|XP_017852089.1|DBUS
OG0008355	LOC108086402|XP_017038792.1|DFIC	LOC108597485|XP_017839551.1|DBUS
OG0008356	LOC108089444|XP_017043173.1|DFIC	LOC108607057|XP_017853158.1|DBUS
OG0008357	LOC108099446|XP_017058472.1|DFIC	LOC108604108|XP_017848879.1|DBUS
OG0008358	LOC108088104|XP_017041246.1|DFIC	LOC108600446|XP_017843565.1|DBUS
OG0008359	LOC108090712|XP_017044996.1|DFIC	LOC108597373|XP_017839390.1|DBUS
OG0008360	LOC108096886|XP_017054316.1|DFIC	LOC108597591|XP_017839701.1|DBUS
OG0008361	LOC108100986|XP_017060634.1|DFIC	LOC108607971|XP_017854598.1|DBUS
OG0008362	LOC108092946|XP_017048306.1|DFIC	LOC108607115|XP_017853237.1|DBUS
OG0008363	LOC108093912|XP_017049767.1|DFIC	LOC108597490|XP_017839555.1|DBUS
OG0008364	LOC108096287|XP_017053247.1|DFIC	LOC108598639|XP_017842123.2|DBUS
OG0008365	LOC108087798|XP_017040830.1|DFIC	LOC108596966|XP_017838703.1|DBUS
OG0008366	LOC108087032|XP_017039689.1|DFIC	LOC117134659|XP_033148933.1|DBUS
OG0008367	LOC108097374|XP_017055111.1|DFIC	LOC108605701|XP_017850982.1|DBUS
OG0008368	LOC108100057|XP_017059278.1|DFIC	LOC108608020|XP_017854687.1|DBUS
OG0008370	LOC108095944|XP_017052769.1|DFIC	LOC108602184|XP_017845713.1|DBUS
OG0008371	LOC108092064|XP_017047016.1|DFIC	LOC108603482|XP_017847819.1|DBUS
OG0008372	LOC108101340|XP_017061134.1|DFIC	LOC108600626|XP_017843801.2|DBUS
OG0008373	LOC108089152|XP_017042764.1|DFIC	LOC108608012|XP_017854671.2|DBUS
OG0008375	LOC108089904|XP_017043870.1|DFIC	LOC108608301|XP_017855117.1|DBUS
OG0008376	LOC108089865|XP_017043802.1|DFIC	LOC108594280|XP_017834904.1|DBUS
OG0008377	LOC108095080|XP_017051492.1|DFIC	LOC108607923|XP_017854525.1|DBUS
OG0008378	LOC108095078|XP_017051491.1|DFIC	LOC108607922|XP_017854524.2|DBUS
OG0008379	LOC108093435|XP_017048984.1|DFIC	LOC108599050|XP_017841322.1|DBUS
OG0008380	LOC108089262|XP_017042922.1|DFIC	LOC108607974|XP_017854620.1|DBUS
OG0008383	LOC108091262|XP_017045864.1|DFIC	LOC108605481|XP_017850666.1|DBUS
OG0008384	LOC108089298|XP_017043001.1|DFIC	LOC108594252|XP_017834861.1|DBUS
OG0008385	LOC108089982|XP_017043972.1|DFIC	LOC108600125|XP_017843000.1|DBUS
OG0008386	LOC108098125|XP_017056335.1|DFIC	LOC108606711|XP_017852577.1|DBUS
OG0008387	LOC108088485|XP_017041783.1|DFIC	LOC108603738|XP_033150121.1|DBUS
OG0008389	LOC108098295|XP_017056593.1|DFIC	LOC108602065|XP_017845577.1|DBUS
OG0008390	LOC108089933|XP_017043909.1|DFIC	LOC108594297|XP_017834929.1|DBUS
OG0008391	LOC108092341|XP_017047366.1|DFIC	LOC108604673|XP_017849718.1|DBUS
OG0008392	LOC108100460|XP_017059877.1|DFIC	LOC108606630|XP_017852406.1|DBUS
OG0008393	LOC108100456|XP_017059870.1|DFIC	LOC108601080|XP_033149296.1|DBUS
OG0008394	LOC108088888|XP_017042375.1|DFIC	LOC108599763|XP_017842266.1|DBUS
OG0008395	LOC108097710|XP_017055687.1|DFIC	LOC108606944|XP_017852988.1|DBUS
OG0008396	LOC108098057|XP_017056232.1|DFIC	LOC108607043|XP_017853135.1|DBUS
OG0008397	LOC108095373|XP_017051941.1|DFIC	LOC108605741|XP_017851028.2|DBUS
OG0008398	LOC108095393|XP_017051963.1|DFIC	LOC108606070|XP_017851405.1|DBUS
OG0008399	LOC108097230|XP_017054880.1|DFIC	LOC108606772|XP_017852675.1|DBUS
OG0008400	LOC108099536|XP_017058602.1|DFIC	LOC108599391|XP_017841687.1|DBUS
OG0008401	LOC108091556|XP_017046315.1|DFIC	LOC108607746|XP_017854263.1|DBUS
OG0008403	LOC108091088|XP_017045589.1|DFIC	LOC108606090|XP_017851424.1|DBUS
OG0008404	LOC108090191|XP_017044267.1|DFIC	LOC108604707|XP_017849759.1|DBUS
OG0008405	LOC108091172|XP_017045707.1|DFIC	LOC108607216|XP_017853373.1|DBUS
OG0008406	LOC108095527|XP_017052138.1|DFIC, LOC108101691|XP_017061610.1|DFIC	LOC108605229|XP_017850328.1|DBUS
OG0008407	LOC108102020|XP_017062109.1|DFIC	LOC108603254|XP_017847382.1|DBUS
OG0008408	LOC108097088|XP_017054626.1|DFIC	LOC108607040|XP_017853128.1|DBUS
OG0008409	LOC108100576|XP_017060043.1|DFIC	LOC108600516|XP_033149399.1|DBUS
OG0008411	LOC108097498|XP_017055300.1|DFIC	LOC108604606|XP_017849634.2|DBUS
OG0008412	LOC108095585|XP_017052231.1|DFIC	LOC108605179|XP_017850255.1|DBUS
OG0008413	LOC108100346|XP_017059660.1|DFIC	LOC108600512|XP_017843639.1|DBUS
OG0008414	LOC108097228|XP_017054878.1|DFIC	LOC108606936|XP_017852975.1|DBUS
OG0008415	LOC108098009|XP_017056139.1|DFIC	LOC108606431|XP_017852031.1|DBUS
OG0008416	LOC108087594|XP_017040515.1|DFIC	LOC108606465|XP_017852078.1|DBUS
OG0008417	LOC108091312|XP_017045925.1|DFIC	LOC108606759|XP_033150261.1|DBUS
OG0008418	LOC108086493|XP_017038907.1|DFIC	LOC108604933|XP_033150277.1|DBUS
OG0008419	LOC108097472|XP_017055234.1|DFIC	LOC108606650|XP_017852454.1|DBUS
OG0008420	LOC108095554|XP_017052178.1|DFIC	LOC108605034|XP_017850091.1|DBUS
OG0008421	LOC108097720|XP_017055704.1|DFIC	LOC108606859|XP_017852851.1|DBUS
OG0008422	LOC108092923|XP_017048274.1|DFIC	LOC108606892|XP_017852908.1|DBUS
OG0008423	LOC108096580|XP_017053767.1|DFIC	LOC108594738|XP_033150911.1|DBUS
OG0008424	LOC108101696|XP_017061620.1|DFIC	LOC108607150|XP_017853284.1|DBUS
OG0008425	LOC108087044|XP_017039709.1|DFIC	LOC108604368|XP_017849304.1|DBUS
OG0008426	LOC108093932|XP_017049798.1|DFIC	LOC108594889|XP_017835515.2|DBUS
OG0008427	LOC108097299|XP_017055002.1|DFIC	LOC108605145|XP_017850208.1|DBUS
OG0008428	LOC108097728|XP_017055717.1|DFIC	LOC108605037|XP_017850094.1|DBUS
OG0008429	LOC108099649|XP_017058768.1|DFIC	LOC108602108|XP_017845622.1|DBUS
OG0008430	LOC108091278|XP_017045881.1|DFIC	LOC108605183|XP_017850264.1|DBUS
OG0008431	LOC108102043|XP_017062155.1|DFIC	LOC117135035|XP_033150754.1|DBUS
OG0008432	LOC108095802|XP_017052556.1|DFIC	LOC108603636|XP_017848085.1|DBUS
OG0008433	LOC108095473|XP_017052076.1|DFIC	LOC108600629|XP_017843804.1|DBUS
OG0008434	LOC108086796|XP_017039326.1|DFIC	LOC108602322|XP_017845896.1|DBUS
OG0008435	LOC108089113|XP_017042713.1|DFIC	LOC108602751|XP_017846411.1|DBUS
OG0008436	LOC108090469|XP_017044655.1|DFIC	LOC108597160|XP_017839059.1|DBUS
OG0008438	LOC108099548|XP_017058619.1|DFIC	LOC108603082|XP_017847060.1|DBUS
OG0008439	LOC108093961|XP_017049855.1|DFIC	LOC108595685|XP_017836455.1|DBUS
OG0008441	LOC108088776|XP_017042220.1|DFIC	LOC108599887|XP_017842556.1|DBUS
OG0008442	LOC108095185|XP_017051661.1|DFIC	LOC108596406|XP_017837585.1|DBUS
OG0008444	LOC108088313|XP_017041538.1|DFIC	LOC108600010|XP_017842802.2|DBUS
OG0008445	LOC108092981|XP_017048362.1|DFIC	LOC108607010|XP_017853079.1|DBUS
OG0008446	LOC108098064|XP_017056242.1|DFIC	LOC108606270|XP_017851735.1|DBUS
OG0008447	LOC108095595|XP_017052249.1|DFIC	LOC108605690|XP_017850971.1|DBUS
OG0008448	LOC108097884|XP_017055909.1|DFIC	LOC108606238|XP_033150419.1|DBUS
OG0008449	LOC108095346|XP_017051915.1|DFIC	LOC108606436|XP_017852037.1|DBUS
OG0008450	LOC108088642|XP_017042048.1|DFIC	LOC108607213|XP_017853370.1|DBUS
OG0008451	LOC108101023|XP_017060678.1|DFIC	LOC108602511|XP_017846130.1|DBUS
OG0008452	LOC108091571|XP_017046336.1|DFIC	LOC108599812|XP_017842397.2|DBUS
OG0008453	LOC108101513|XP_017061362.1|DFIC	LOC108596357|XP_017837508.1|DBUS
OG0008454	LOC108097156|XP_017054767.1|DFIC	LOC108606653|XP_017852458.1|DBUS
OG0008455	LOC108100360|XP_017059684.1|DFIC	LOC108599740|XP_017842238.1|DBUS
OG0008456	LOC108102059|XP_017062178.1|DFIC	LOC108602086|XP_017845598.1|DBUS
OG0008457	LOC108092091|XP_017047069.1|DFIC	LOC108604193|XP_017849034.1|DBUS
OG0008458	LOC108090913|XP_017045323.1|DFIC	LOC108596590|XP_017838008.1|DBUS
OG0008459	LOC108097604|XP_017055500.1|DFIC, LOC108088732|XP_017042171.1|DFIC	LOC108606934|XP_017852973.1|DBUS
OG0008460	LOC108102236|XP_017062463.1|DFIC	LOC108607662|XP_017854109.1|DBUS
OG0008461	LOC108092702|XP_017047906.1|DFIC	LOC108607972|XP_017854615.1|DBUS
OG0008462	LOC108092519|XP_017047630.1|DFIC	LOC108594305|XP_017834938.1|DBUS
OG0008463	LOC108091504|XP_017046234.1|DFIC	LOC108594282|XP_017834908.1|DBUS
OG0008464	LOC108090817|XP_017045164.1|DFIC	LOC108595616|XP_017836371.1|DBUS
OG0008465	LOC108096810|XP_017054190.1|DFIC	LOC108597381|XP_017839402.1|DBUS
OG0008467	LOC108087865|XP_017040938.1|DFIC	LOC108595105|XP_017835755.1|DBUS
OG0008468	LOC108093481|XP_017049056.1|DFIC, LOC108090633|XP_017044937.1|DFIC	LOC108597911|XP_033150645.1|DBUS
OG0008469	LOC108088563|XP_017041899.1|DFIC, LOC108091542|XP_017046296.1|DFIC	LOC108594654|XP_017835284.1|DBUS
OG0008470	LOC108101853|XP_017061862.1|DFIC	LOC108597173|XP_017839077.1|DBUS
OG0008472	LOC108093843|XP_017049663.1|DFIC	LOC108597408|XP_017839444.1|DBUS
OG0008473	LOC108102118|XP_017062270.1|DFIC	LOC108607233|XP_017853399.1|DBUS
OG0008474	LOC108087015|XP_017039671.1|DFIC	LOC108604595|XP_017849617.1|DBUS
OG0008475	LOC108092638|XP_017047765.1|DFIC, LOC108098346|XP_017057104.1|DFIC	LOC108601316|XP_033149794.1|DBUS
OG0008476	LOC108098832|XP_017057477.1|DFIC	LOC108601997|XP_017845485.1|DBUS
OG0008477	LOC108087854|XP_017040927.1|DFIC	LOC108596758|XP_017838328.1|DBUS
OG0008478	LOC108095644|XP_017052299.1|DFIC	LOC108602045|XP_017845542.1|DBUS
OG0008479	LOC108087868|XP_017040941.1|DFIC	LOC108595328|XP_017836037.1|DBUS
OG0008480	LOC108096337|XP_017053365.1|DFIC	LOC108599655|XP_017842119.2|DBUS
OG0008481	LOC108097166|XP_017054789.1|DFIC	LOC108605350|XP_017850508.1|DBUS
OG0008482	LOC108099914|XP_017059064.1|DFIC	LOC108601130|XP_017844541.1|DBUS
OG0008483	LOC108094146|XP_017050073.1|DFIC	LOC108597351|XP_017839351.1|DBUS
OG0008484	LOC108098951|XP_017057648.1|DFIC	LOC108603410|XP_017847688.1|DBUS
OG0008485	LOC108093436|XP_017048988.1|DFIC	LOC108608487|XP_017855372.2|DBUS
OG0008486	LOC108101969|XP_017062048.1|DFIC	LOC108607405|XP_033150544.1|DBUS
OG0008487	LOC108097193|XP_017054828.1|DFIC	LOC108605998|XP_017851309.1|DBUS
OG0008488	LOC108098606|XP_017057157.1|DFIC	LOC108602031|XP_017845523.1|DBUS
OG0008489	LOC108093537|XP_017049119.1|DFIC	LOC108602415|XP_017846017.1|DBUS
OG0008490	LOC108095907|XP_017052724.1|DFIC	LOC108604239|XP_017849101.1|DBUS
OG0008491	LOC108087092|XP_017039762.1|DFIC	LOC108601686|XP_017845085.1|DBUS
OG0008492	LOC108101164|XP_017060875.1|DFIC	LOC108603751|XP_017848318.1|DBUS
OG0008493	LOC108098372|XP_017056716.1|DFIC	LOC108597925|XP_017840034.1|DBUS
OG0008494	LOC108096544|XP_017053720.1|DFIC	LOC108595284|XP_017835985.1|DBUS
OG0008495	LOC108086728|XP_017039242.1|DFIC	LOC108596979|XP_017838722.1|DBUS
OG0008496	LOC108096809|XP_017054189.1|DFIC	LOC108597380|XP_017839401.1|DBUS
OG0008497	LOC108094774|XP_017051036.1|DFIC	LOC108595891|XP_017836670.1|DBUS
OG0008498	LOC108094060|XP_017049989.1|DFIC	LOC108595344|XP_017836054.1|DBUS
OG0008499	LOC108094784|XP_017051047.1|DFIC	LOC108595696|XP_017836468.1|DBUS, LOC108595827|XP_017836607.1|DBUS
OG0008500	LOC108090360|XP_017044475.1|DFIC, LOC108090359|XP_017044473.1|DFIC	LOC108595686|XP_017836456.1|DBUS
OG0008501	LOC108099861|XP_017058998.1|DFIC	LOC108601027|XP_017844395.1|DBUS
OG0008502	LOC108088661|XP_017042078.1|DFIC	LOC108606167|XP_017851507.1|DBUS
OG0008503	LOC108101695|XP_017061619.1|DFIC	LOC108605237|XP_017850339.1|DBUS
OG0008504	LOC108099029|XP_017057767.1|DFIC	LOC108599810|XP_017842390.1|DBUS
OG0008505	LOC108093075|XP_017048478.1|DFIC	LOC108600329|XP_017843331.1|DBUS
OG0008506	LOC108093161|XP_017048597.1|DFIC	LOC108597901|XP_017840009.2|DBUS
OG0008507	LOC108099845|XP_017058981.1|DFIC	LOC108599032|XP_033149767.1|DBUS
OG0008508	LOC108088557|XP_017041893.1|DFIC	LOC108605404|XP_033150229.1|DBUS
OG0008511	LOC108098739|XP_017057359.1|DFIC	LOC108599878|XP_017842529.2|DBUS
OG0008512	LOC108102228|XP_017062446.1|DFIC	LOC108605349|XP_017850542.1|DBUS, LOC108607703|XP_017854186.1|DBUS
OG0008513	LOC108092572|XP_017047701.1|DFIC	LOC108606221|XP_017851611.1|DBUS
OG0008514	LOC108098287|XP_017056583.1|DFIC, LOC108098288|XP_017056584.1|DFIC	LOC108607730|XP_017854243.1|DBUS
OG0008515	LOC108092485|XP_017047569.1|DFIC, LOC108098154|XP_017056374.1|DFIC	LOC108596647|XP_017838116.1|DBUS
OG0008516	LOC108096241|XP_017053155.1|DFIC	LOC108600964|XP_017844308.1|DBUS
OG0008517	LOC108096183|XP_017053055.1|DFIC, LOC108096203|XP_017053078.1|DFIC, LOC108096363|XP_017053404.1|DFIC	LOC108598948|XP_017841206.1|DBUS
OG0008518	LOC108088837|XP_017042299.1|DFIC	LOC108599760|XP_017842264.1|DBUS
OG0008519	LOC108086648|XP_017039115.1|DFIC	LOC108595608|XP_017836363.1|DBUS
OG0008520	LOC108101059|XP_017060735.1|DFIC	LOC108603003|XP_017846887.1|DBUS, LOC117134859|XP_033149997.1|DBUS
OG0008521	LOC108095999|XP_017052834.1|DFIC, LOC108095650|XP_017052304.1|DFIC	LOC108602551|XP_017846175.1|DBUS
OG0008522	LOC108095097|XP_017051522.1|DFIC, LOC108086723|XP_017039235.1|DFIC	LOC108605526|XP_017850769.1|DBUS
OG0008524	LOC108097934|XP_017056015.1|DFIC	LOC108605795|XP_017851087.1|DBUS
OG0008527	LOC108088707|XP_017042138.1|DFIC	LOC108607273|XP_017853455.1|DBUS
OG0008528	LOC108099108|XP_017057921.1|DFIC	LOC108599787|XP_017842335.1|DBUS
OG0008529	LOC108097346|XP_017055071.1|DFIC	LOC108606963|XP_017853011.1|DBUS
OG0008530	LOC108097652|XP_017055571.1|DFIC	LOC108606301|XP_017851777.2|DBUS
OG0008531	LOC108091106|XP_017045618.1|DFIC	LOC108606327|XP_017851836.1|DBUS
OG0008532	LOC108098132|XP_017056344.1|DFIC	LOC108607091|XP_017853205.1|DBUS
OG0008534	LOC108088700|XP_017042129.1|DFIC	LOC108605370|XP_033150270.1|DBUS
OG0008535	LOC108092969|XP_017048347.1|DFIC	LOC108605748|XP_017851036.1|DBUS
OG0008536	LOC108092965|XP_017048342.1|DFIC	LOC108605197|XP_017850281.1|DBUS
OG0008537	LOC108087209|XP_017039965.1|DFIC	LOC108603722|XP_017848250.1|DBUS
OG0008538	LOC108088718|XP_017042150.1|DFIC	LOC108605142|XP_017850205.1|DBUS
OG0008540	LOC108099663|XP_017058787.1|DFIC	LOC108601852|XP_017845291.1|DBUS
OG0008541	LOC108101562|XP_017061453.1|DFIC	LOC108597706|XP_017839880.1|DBUS
OG0008542	LOC108099201|XP_017058065.1|DFIC	LOC108597924|XP_017840030.2|DBUS
OG0008544	LOC108090382|XP_017044515.1|DFIC	LOC108596268|XP_017837324.1|DBUS
OG0008546	LOC108099743|XP_017058860.1|DFIC	LOC108598722|XP_017840941.1|DBUS
OG0008547	LOC108097117|XP_017054693.1|DFIC	LOC108605309|XP_017850468.1|DBUS
OG0008548	LOC108099613|XP_017058725.1|DFIC	LOC108608308|XP_033149112.1|DBUS
OG0008549	LOC108099343|XP_017058307.1|DFIC	LOC108603504|XP_017847866.1|DBUS
OG0008551	LOC108100268|XP_017059539.1|DFIC	LOC108597965|XP_017840069.1|DBUS
OG0008553	LOC108090558|XP_017044789.1|DFIC	LOC108595484|XP_017836224.1|DBUS
OG0008554	LOC108097118|XP_017054696.1|DFIC	LOC108607259|XP_017853434.1|DBUS
OG0008555	LOC108097182|XP_017054813.1|DFIC	LOC108606292|XP_017851766.1|DBUS
OG0008556	LOC108090406|XP_017044547.1|DFIC	LOC108595027|XP_017835651.1|DBUS
OG0008557	LOC108088443|XP_017041708.1|DFIC	LOC108601864|XP_017845310.1|DBUS
OG0008558	LOC108102041|XP_017062195.1|DFIC, LOC108089160|XP_017042774.1|DFIC, LOC108102121|XP_017062314.1|DFIC	LOC108607106|XP_033150210.1|DBUS
OG0008560	LOC108101987|XP_017062069.1|DFIC	LOC108607786|XP_017854314.1|DBUS
OG0008561	LOC108089968|XP_017043954.1|DFIC	LOC108594456|XP_017835121.1|DBUS
OG0008562	LOC108093005|XP_017048396.1|DFIC	LOC108607453|XP_017852976.1|DBUS
OG0008563	LOC108091664|XP_017046466.1|DFIC	LOC108604179|XP_017849007.1|DBUS
OG0008564	LOC108089183|XP_017042808.1|DFIC	LOC108607799|XP_033149011.1|DBUS
OG0008565	LOC108099824|XP_017058943.1|DFIC	LOC117134956|XP_033150487.1|DBUS
OG0008566	LOC108098337|XP_017056666.1|DFIC	LOC108607779|XP_033150056.1|DBUS
OG0008569	LOC108097071|XP_017054597.1|DFIC	LOC108606506|XP_017852162.1|DBUS
OG0008572	LOC108090235|XP_017044322.1|DFIC	LOC108602098|XP_017845610.1|DBUS
OG0008573	LOC108091334|XP_017045966.1|DFIC	LOC108605430|XP_017850595.1|DBUS
OG0008574	LOC108089518|XP_017043334.1|DFIC	LOC108597979|XP_017840085.1|DBUS
OG0008575	LOC108095807|XP_017052565.1|DFIC	LOC108603954|XP_017848636.1|DBUS
OG0008576	LOC108102128|XP_017062279.1|DFIC	LOC108606762|XP_017852662.1|DBUS
OG0008577	LOC108089475|XP_017043225.1|DFIC	LOC108601109|XP_017844515.1|DBUS
OG0008578	LOC108087341|XP_017040170.1|DFIC	LOC108601907|XP_017845373.1|DBUS
OG0008579	LOC108096365|XP_017053406.1|DFIC	LOC108599314|XP_033149478.1|DBUS
OG0008582	LOC108097344|XP_017055069.1|DFIC	LOC108607073|XP_017853181.1|DBUS
OG0008583	LOC108092991|XP_017048373.1|DFIC	LOC108604972|XP_017850031.1|DBUS
OG0008584	LOC108097157|XP_017054772.1|DFIC	LOC108606724|XP_017852596.1|DBUS
OG0008585	LOC108092940|XP_017048296.1|DFIC	LOC108605548|XP_017850798.1|DBUS
OG0008586	LOC108092976|XP_017048357.1|DFIC	LOC108605689|XP_017850970.1|DBUS
OG0008587	LOC108101112|XP_017060817.1|DFIC	LOC108603225|XP_017847323.1|DBUS
OG0008588	LOC108101092|XP_017060791.1|DFIC	LOC108603538|XP_017847939.1|DBUS
OG0008589	LOC108095514|XP_017052113.1|DFIC	LOC117134955|XP_033150484.1|DBUS
OG0008590	LOC108095876|XP_017052670.1|DFIC	LOC108602222|XP_017845758.1|DBUS
OG0008592	LOC108096773|XP_017054138.1|DFIC	LOC108595658|XP_017836424.1|DBUS
OG0008593	LOC108089692|XP_017043528.1|DFIC	LOC108598759|XP_017840984.1|DBUS
OG0008594	LOC108093369|XP_017048879.1|DFIC	LOC108603496|XP_017847844.1|DBUS
OG0008595	LOC108093828|XP_017049647.1|DFIC	LOC108597108|XP_017838975.1|DBUS, LOC108596227|XP_017837245.1|DBUS
OG0008596	LOC108093655|XP_017049318.1|DFIC	LOC108596021|XP_017836867.1|DBUS
OG0008597	LOC108091885|XP_017046758.1|DFIC	LOC108602455|XP_017846067.1|DBUS
OG0008598	LOC108095620|XP_017052275.1|DFIC	LOC108606699|XP_017852562.2|DBUS
OG0008599	LOC108097087|XP_017054625.1|DFIC	LOC108605347|XP_017850505.1|DBUS
OG0008600	LOC108098640|XP_017057203.1|DFIC	LOC108602800|XP_017846512.1|DBUS
OG0008601	LOC108100050|XP_017059272.1|DFIC	LOC108600385|XP_017843424.1|DBUS
OG0008602	LOC108099659|XP_017058782.1|DFIC	LOC108604463|XP_017849433.1|DBUS
OG0008603	LOC108087079|XP_017039747.1|DFIC	LOC108601972|XP_017845453.1|DBUS
OG0008604	LOC108090813|XP_017045158.1|DFIC	LOC108597451|XP_017839506.1|DBUS
OG0008605	LOC108094444|XP_017050507.1|DFIC, LOC108094443|XP_017050505.1|DFIC	LOC108607528|XP_017853895.1|DBUS
OG0008606	LOC108089810|XP_017043696.1|DFIC, LOC108089781|XP_017043664.1|DFIC	LOC108608337|XP_017855169.1|DBUS
OG0008607	LOC108090158|XP_017044213.1|DFIC	LOC108602418|XP_017846022.1|DBUS
OG0008608	LOC108086490|XP_017038904.1|DFIC	LOC108606180|XP_017851520.1|DBUS
OG0008609	LOC108087259|XP_017040053.1|DFIC	LOC108601965|XP_017845441.1|DBUS
OG0008610	LOC108090264|XP_017044361.1|DFIC	LOC108595565|XP_017836315.1|DBUS
OG0008612	LOC108090979|XP_017045424.1|DFIC	LOC108596073|XP_017836975.1|DBUS
OG0008613	LOC108098512|XP_017056954.1|DFIC	LOC108602961|XP_017846826.1|DBUS
OG0008614	LOC108094317|XP_017050349.1|DFIC	LOC108606685|XP_017852525.1|DBUS
OG0008615	LOC108093520|XP_017049101.1|DFIC	LOC108602152|XP_017845674.1|DBUS
OG0008616	LOC108086808|XP_017039336.1|DFIC	LOC108601946|XP_017845414.1|DBUS
OG0008617	LOC108091688|XP_017046505.1|DFIC	LOC108602665|XP_017846301.1|DBUS
OG0008619	LOC108102094|XP_017062237.1|DFIC	LOC108602986|XP_017846868.1|DBUS
OG0008620	LOC108101495|XP_017061343.1|DFIC	LOC108595412|XP_017836129.1|DBUS
OG0008621	LOC108098881|XP_017057557.1|DFIC	LOC108602159|XP_017845680.1|DBUS
OG0008622	LOC108093613|XP_017049229.1|DFIC	LOC108594979|XP_017835601.1|DBUS
OG0008623	LOC108094781|XP_017051043.1|DFIC	LOC108595735|XP_017836511.1|DBUS
OG0008624	LOC108093838|XP_017049658.1|DFIC	LOC108596571|XP_017837968.2|DBUS
OG0008625	LOC108092167|XP_017047179.1|DFIC, LOC108100941|XP_017060575.1|DFIC, LOC108090774|XP_017045105.1|DFIC	LOC108596730|XP_017838264.1|DBUS
OG0008626	LOC108096035|XP_017052870.1|DFIC	LOC117135085|XP_033150909.1|DBUS
OG0008627	LOC108093688|XP_017049359.1|DFIC	LOC108599793|XP_017842341.2|DBUS
OG0008629	LOC108094362|XP_017050391.1|DFIC	LOC108596071|XP_033149830.1|DBUS
OG0008630	LOC108095038|XP_017051418.1|DFIC	LOC108607398|XP_017853662.1|DBUS
OG0008631	LOC108099438|XP_017058464.1|DFIC	LOC108604836|XP_017849941.1|DBUS
OG0008633	LOC108087654|XP_017040622.1|DFIC	LOC108596865|XP_017838506.1|DBUS
OG0008634	LOC108095676|XP_017052337.1|DFIC	LOC108596095|XP_033150103.1|DBUS
OG0008635	LOC108101487|XP_017061327.1|DFIC	LOC108597038|XP_017838822.1|DBUS
OG0008636	LOC108087924|XP_017040999.1|DFIC	LOC108602393|XP_017845994.1|DBUS
OG0008638	LOC108087169|XP_017039899.1|DFIC	LOC108602675|XP_017846308.1|DBUS
OG0008639	LOC108088518|XP_017041846.1|DFIC	LOC108603699|XP_017848217.1|DBUS
OG0008640	LOC108087885|XP_017040952.1|DFIC	LOC108603429|XP_017847737.1|DBUS
OG0008641	LOC108097481|XP_017055270.1|DFIC	LOC108601395|XP_017844784.1|DBUS
OG0008642	LOC108091989|XP_017046903.1|DFIC	LOC108601819|XP_017845245.1|DBUS
OG0008644	LOC108086849|XP_017039389.1|DFIC	LOC108604833|XP_017849937.1|DBUS
