Orthogroup	DFIC.longest_only	DMAU.longest_only
OG0009292	LOC108098070|XP_017056251.1|DFIC	LOC117148338|XP_033171564.1|DMAU
OG0009293	LOC108097890|XP_017055918.1|DFIC	LOC117148333|XP_033171557.1|DMAU
OG0009294	LOC108090341|XP_017044446.1|DFIC	LOC117137790|XP_033155337.1|DMAU
OG0009295	LOC108094592|XP_017050710.1|DFIC	LOC117147631|XP_033170488.1|DMAU
OG0009296	LOC108095835|XP_017052613.1|DFIC	LOC117144306|XP_033165309.1|DMAU
OG0009297	LOC108095883|XP_017052683.1|DFIC	LOC117145538|XP_033167124.1|DMAU
OG0009298	LOC108087916|XP_017040991.1|DFIC	LOC117143461|XP_033164064.1|DMAU
OG0009299	LOC108101057|XP_017060733.1|DFIC	LOC117142409|XP_033162249.1|DMAU
OG0009300	LOC108101053|XP_017060726.1|DFIC	LOC117142405|XP_033162243.1|DMAU
OG0009301	LOC108095750|XP_017052425.1|DFIC	LOC117142311|XP_033162101.1|DMAU
OG0009302	LOC108098473|XP_017056872.1|DFIC	LOC117144772|XP_033166028.1|DMAU
OG0009303	LOC108091941|XP_017046818.1|DFIC	LOC117144851|XP_033166145.1|DMAU
OG0009304	LOC108101027|XP_017060683.1|DFIC	LOC117143505|XP_033164118.1|DMAU
OG0009305	LOC108087034|XP_017039692.1|DFIC	LOC117143806|XP_033164541.1|DMAU
OG0009306	LOC108091151|XP_017045676.1|DFIC	LOC117148008|XP_033171059.1|DMAU
OG0009307	LOC108092063|XP_017047015.1|DFIC	LOC117142287|XP_033162064.1|DMAU
OG0009308	LOC108091790|XP_017046638.1|DFIC	LOC117144246|XP_033165216.1|DMAU
OG0009309	LOC108087020|XP_017039675.1|DFIC	LOC117145363|XP_033166877.1|DMAU
OG0009310	LOC108087369|XP_017040199.1|DFIC	LOC117142234|XP_033161977.1|DMAU
OG0009311	LOC108102004|XP_017062091.1|DFIC	LOC117145351|XP_033166858.1|DMAU
OG0009312	LOC108086998|XP_017039623.1|DFIC	LOC117143935|XP_033164743.1|DMAU
OG0009313	LOC108102257|XP_017062496.1|DFIC	LOC117145851|XP_033167559.1|DMAU
OG0009314	LOC108096898|XP_017054337.1|DFIC	LOC117142491|XP_033162410.1|DMAU
OG0009315	LOC108099600|XP_017058705.1|DFIC	LOC117144542|XP_033165669.1|DMAU
OG0009316	LOC108099449|XP_017058476.1|DFIC	LOC117142216|XP_033161943.1|DMAU
OG0009317	LOC108088550|XP_017041884.1|DFIC	LOC117145100|XP_033166511.1|DMAU
OG0009318	LOC108098504|XP_017056921.1|DFIC	LOC117143783|XP_033164515.1|DMAU
OG0009319	LOC108096458|XP_017053558.1|DFIC	LOC117142531|XP_033162468.1|DMAU
OG0009320	LOC108095720|XP_017052383.1|DFIC	LOC117143286|XP_033163758.1|DMAU
OG0009321	LOC108095703|XP_017052364.1|DFIC	LOC117144937|XP_033166280.1|DMAU
OG0009322	LOC108098963|XP_017057664.1|DFIC	LOC117143737|XP_033164437.1|DMAU
OG0009323	LOC108091834|XP_017046703.1|DFIC	LOC117145001|XP_033166380.1|DMAU
OG0009324	LOC108098465|XP_017056859.1|DFIC	LOC117143853|XP_033164606.1|DMAU
OG0009325	LOC108097895|XP_017055926.1|DFIC	LOC117145466|XP_033167028.1|DMAU
OG0009326	LOC108091936|XP_017046812.1|DFIC	LOC117144671|XP_033165882.1|DMAU
OG0009327	LOC108088422|XP_017041672.1|DFIC	LOC117142547|XP_033162488.1|DMAU
OG0009328	LOC108088442|XP_017041706.1|DFIC	LOC117145194|XP_033166646.1|DMAU
OG0009329	LOC108087189|XP_017039934.1|DFIC	LOC117142595|XP_033162561.1|DMAU
OG0009330	LOC108092089|XP_017047067.1|DFIC	LOC117142750|XP_033162822.1|DMAU
OG0009331	LOC108087947|XP_017041022.1|DFIC	LOC117143511|XP_033164125.1|DMAU
OG0009332	LOC108087193|XP_017039942.1|DFIC	LOC117145428|XP_033166966.1|DMAU
OG0009333	LOC108099564|XP_017058643.1|DFIC	LOC117144744|XP_033165988.1|DMAU
OG0009334	LOC108086811|XP_017039339.1|DFIC	LOC117143622|XP_033164279.1|DMAU
OG0009335	LOC108097615|XP_017055514.1|DFIC	LOC117143880|XP_033164657.1|DMAU
OG0009336	LOC108086857|XP_017039399.1|DFIC	LOC117144418|XP_033165451.1|DMAU
OG0009337	LOC108097883|XP_017055908.1|DFIC	LOC117148261|XP_033171457.1|DMAU
OG0009338	LOC108098532|XP_017057002.1|DFIC	LOC117145373|XP_033166888.1|DMAU
OG0009339	LOC108098477|XP_017056877.1|DFIC	LOC117145684|XP_033167317.1|DMAU
OG0009340	LOC108091679|XP_017046491.1|DFIC	LOC117143131|XP_033163512.1|DMAU
OG0009341	LOC108093332|XP_017048816.1|DFIC	LOC117145986|XP_033167791.1|DMAU
OG0009342	LOC108088077|XP_017041217.1|DFIC	LOC117145178|XP_033166619.1|DMAU
OG0009343	LOC108088081|XP_017041222.1|DFIC	LOC117143924|XP_033164730.1|DMAU
OG0009344	LOC108099234|XP_017058096.1|DFIC	LOC117143748|XP_033164452.1|DMAU
OG0009345	LOC108088480|XP_017041768.1|DFIC	LOC117143060|XP_033163406.1|DMAU
OG0009346	LOC108088374|XP_017041610.1|DFIC	LOC117143602|XP_033164245.1|DMAU
OG0009347	LOC108095683|XP_017052341.1|DFIC	LOC117143897|XP_033164693.1|DMAU
OG0009348	LOC108099513|XP_017058565.1|DFIC	LOC117143841|XP_033164584.1|DMAU
OG0009349	LOC108087010|XP_017039647.1|DFIC	LOC117142496|XP_033162418.1|DMAU
OG0009350	LOC108086876|XP_017039428.1|DFIC	LOC117143677|XP_033164353.1|DMAU
OG0009351	LOC108086795|XP_017039323.1|DFIC	LOC117143758|XP_033164465.1|DMAU
OG0009352	LOC108091726|XP_017046557.1|DFIC	LOC117143532|XP_033164155.1|DMAU
OG0009353	LOC108099288|XP_017058169.1|DFIC	LOC117145118|XP_033166527.1|DMAU
OG0009354	LOC108089141|XP_017042751.1|DFIC	LOC117146371|XP_033168461.1|DMAU
OG0009355	LOC108095093|XP_017051521.1|DFIC	LOC117150502|XP_033173299.1|DMAU
OG0009356	LOC108092548|XP_017047672.1|DFIC	LOC117150973|XP_033174046.1|DMAU
OG0009357	LOC108093494|XP_017049072.1|DFIC	LOC117140253|XP_033158990.1|DMAU
OG0009358	LOC108092387|XP_017047435.1|DFIC	LOC117151002|XP_033174099.1|DMAU
OG0009359	LOC108092386|XP_017047434.1|DFIC	LOC117150988|XP_033174081.1|DMAU
OG0009360	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC	LOC117150665|XP_033173552.1|DMAU
OG0009361	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC	LOC117150630|XP_033173490.1|DMAU
OG0009362	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC	LOC117146494|XP_033168637.1|DMAU
OG0009363	LOC108089837|XP_017043740.1|DFIC	LOC117135214|XP_033151194.1|DMAU
OG0009364	LOC108092567|XP_017047697.1|DFIC	LOC117150216|XP_033172904.1|DMAU
OG0009365	LOC108089880|XP_017043829.1|DFIC	LOC117150731|XP_033173649.1|DMAU
OG0009366	LOC108088968|XP_017042526.1|DFIC	LOC117142263|XP_033162021.1|DMAU
OG0009368	LOC108091469|XP_017046176.1|DFIC	LOC117150926|XP_033173978.1|DMAU
OG0009369	LOC108091472|XP_017046178.1|DFIC	LOC117142063|XP_033161835.1|DMAU
OG0009370	LOC108089824|XP_017043726.1|DFIC	LOC117135216|XP_033151210.1|DMAU
OG0009371	LOC108089791|XP_017043675.1|DFIC	LOC117140847|XP_033159867.1|DMAU
OG0009372	LOC108091505|XP_017046235.1|DFIC	LOC117135343|XP_033151435.1|DMAU
OG0009373	LOC108095092|XP_017051517.1|DFIC	LOC117150267|XP_033172964.1|DMAU
OG0009374	LOC108098267|XP_017056554.1|DFIC	LOC117143940|XP_033164767.1|DMAU
OG0009376	LOC108092329|XP_017047354.1|DFIC	LOC117135324|XP_033151413.1|DMAU
OG0009377	LOC108095895|XP_017052704.1|DFIC, LOC108098259|XP_017056548.1|DFIC	LOC117144303|XP_033165308.1|DMAU
OG0009378	LOC108097858|XP_017055884.1|DFIC, LOC108095706|XP_017052404.1|DFIC	LOC117150800|XP_033173749.1|DMAU
OG0009379	LOC108091658|XP_017046497.1|DFIC	LOC117135538|XP_033151708.1|DMAU
OG0009380	LOC108089276|XP_017042942.1|DFIC, LOC108089116|XP_017042717.1|DFIC	LOC117148574|XP_033171933.1|DMAU
OG0009381	LOC108102220|XP_017062431.1|DFIC	LOC117150456|XP_033173238.1|DMAU
OG0009382	LOC108102232|XP_017062449.1|DFIC	LOC117135285|XP_033151345.1|DMAU
OG0009383	LOC108092997|XP_017048382.1|DFIC	LOC117140959|XP_033160074.1|DMAU
OG0009384	LOC108090068|XP_017044068.1|DFIC	LOC117147037|XP_033169638.1|DMAU
OG0009385	LOC108098313|XP_017056615.1|DFIC	LOC117148510|XP_033171809.1|DMAU
OG0009386	LOC108098327|XP_017056640.1|DFIC, LOC108100042|XP_017059296.1|DFIC	LOC117140333|XP_033159075.1|DMAU
OG0009387	LOC108095154|XP_017051582.1|DFIC	LOC117138700|XP_033156850.1|DMAU
OG0009388	LOC108095225|XP_017051734.1|DFIC	LOC117137863|XP_033155469.1|DMAU
OG0009389	LOC108087737|XP_017040748.1|DFIC	LOC117137332|XP_033154614.1|DMAU
OG0009390	LOC108095163|XP_017051610.1|DFIC	LOC117138537|XP_033156566.1|DMAU
OG0009391	LOC108092454|XP_017047529.1|DFIC	LOC117150138|XP_033172838.1|DMAU
OG0009392	LOC108094220|XP_017050167.1|DFIC	LOC117137482|XP_033154853.1|DMAU
OG0009393	LOC108090095|XP_017044085.1|DFIC	LOC117144928|XP_033166272.1|DMAU
OG0009394	LOC108086642|XP_017039107.1|DFIC	LOC117136339|XP_033153091.1|DMAU
OG0009395	LOC108096502|XP_017053601.1|DFIC	LOC117138033|XP_033155734.1|DMAU
OG0009396	LOC108086434|XP_017038831.1|DFIC	LOC117135733|XP_033152068.1|DMAU
OG0009397	LOC108087838|XP_017040902.1|DFIC	LOC117137205|XP_033154450.1|DMAU
OG0009398	LOC108101413|XP_017061227.1|DFIC	LOC117135752|XP_033152099.1|DMAU
OG0009399	LOC108086371|XP_017038761.1|DFIC	LOC117136811|XP_033153766.1|DMAU
OG0009400	LOC108090496|XP_017044698.1|DFIC	LOC117136520|XP_033153356.1|DMAU
OG0009401	LOC108100113|XP_017059351.1|DFIC	LOC117150585|XP_033173434.1|DMAU
OG0009402	LOC108098797|XP_017057426.1|DFIC	LOC117143588|XP_033164227.1|DMAU
OG0009403	LOC108090584|XP_017044823.1|DFIC	LOC117138116|XP_033155867.1|DMAU
OG0009404	LOC108094202|XP_017050146.1|DFIC	LOC117135525|XP_033151680.1|DMAU
OG0009405	LOC108090564|XP_017044794.1|DFIC	LOC117137880|XP_033155500.1|DMAU
OG0009406	LOC108096591|XP_017053779.1|DFIC	LOC117136895|XP_033153900.1|DMAU
OG0009407	LOC108100536|XP_017059989.1|DFIC, LOC108093756|XP_017049513.1|DFIC	LOC117137481|XP_033154852.1|DMAU
OG0009408	LOC108090815|XP_017045161.1|DFIC	LOC117135718|XP_033152041.1|DMAU
OG0009409	LOC108086666|XP_017039136.1|DFIC	LOC117138210|XP_033156036.1|DMAU
OG0009410	LOC108086379|XP_017038770.1|DFIC	LOC117136824|XP_033153790.1|DMAU
OG0009411	LOC108096838|XP_017054231.1|DFIC	LOC117136974|XP_033154035.1|DMAU
OG0009412	LOC108101886|XP_017061919.1|DFIC	LOC117136912|XP_033153925.1|DMAU
OG0009413	LOC108094225|XP_017050171.1|DFIC	LOC117135839|XP_033152243.1|DMAU
OG0009414	LOC108094221|XP_017050168.1|DFIC	LOC117135838|XP_033152242.1|DMAU
OG0009415	LOC108094262|XP_017050216.1|DFIC	LOC117137583|XP_033154980.1|DMAU
OG0009416	LOC108096760|XP_017054108.1|DFIC	LOC117136004|XP_033152511.1|DMAU
OG0009417	LOC108096762|XP_017054111.1|DFIC	LOC117136025|XP_033152534.1|DMAU
OG0009418	LOC108096500|XP_017053598.1|DFIC	LOC117136006|XP_033152513.1|DMAU
OG0009419	LOC108096535|XP_017053709.1|DFIC	LOC117136009|XP_033152516.1|DMAU
OG0009420	LOC108096536|XP_017053710.1|DFIC	LOC117136017|XP_033152525.1|DMAU
OG0009421	LOC108094053|XP_017049978.1|DFIC	LOC117137430|XP_033154752.1|DMAU
OG0009422	LOC108096803|XP_017054176.1|DFIC	LOC117135819|XP_033152217.1|DMAU
OG0009423	LOC108093718|XP_017049413.1|DFIC	LOC117135703|XP_033152009.1|DMAU
OG0009424	LOC108096524|XP_017053694.1|DFIC	LOC117135616|XP_033151869.1|DMAU
OG0009425	LOC108094333|XP_017050371.1|DFIC	LOC117137653|XP_033155080.1|DMAU
OG0009426	LOC108094755|XP_017051001.1|DFIC	LOC117136661|XP_033153553.1|DMAU
OG0009427	LOC108087817|XP_017040871.1|DFIC	LOC117136884|XP_033153884.1|DMAU
OG0009428	LOC108094825|XP_017051084.1|DFIC	LOC117137580|XP_033154976.1|DMAU
OG0009429	LOC108094791|XP_017051052.1|DFIC	LOC117136463|XP_033153281.1|DMAU
OG0009430	LOC108093794|XP_017049567.1|DFIC	LOC117138145|XP_033155914.1|DMAU
OG0009431	LOC108090802|XP_017045146.1|DFIC	LOC117136436|XP_033153241.1|DMAU
OG0009432	LOC108101918|XP_017061985.1|DFIC	LOC117137466|XP_033154804.1|DMAU
OG0009433	LOC108096867|XP_017054282.1|DFIC	LOC117135996|XP_033152502.1|DMAU
OG0009434	LOC108096734|XP_017054069.1|DFIC	LOC117135985|XP_033152491.1|DMAU
OG0009435	LOC108096735|XP_017054071.1|DFIC	LOC117135988|XP_033152494.1|DMAU
OG0009436	LOC108094852|XP_017051148.1|DFIC	LOC117137145|XP_033154340.1|DMAU
OG0009437	LOC108090756|XP_017045077.1|DFIC	LOC117137569|XP_033154965.1|DMAU
OG0009438	LOC108101459|XP_017061292.1|DFIC	LOC117137330|XP_033154611.1|DMAU
OG0009439	LOC108101474|XP_017061309.1|DFIC	LOC117137300|XP_033154568.1|DMAU
OG0009440	LOC108090896|XP_017045293.1|DFIC	LOC117135518|XP_033151669.1|DMAU
OG0009441	LOC108098123|XP_017056333.1|DFIC	LOC117146906|XP_033169407.1|DMAU
OG0009442	LOC108094632|XP_017050810.1|DFIC	LOC117148013|XP_033171065.1|DMAU
OG0009443	LOC108087620|XP_017040551.1|DFIC	LOC117137281|XP_033154543.1|DMAU
OG0009444	LOC108098152|XP_017056368.1|DFIC	LOC117147992|XP_033171036.1|DMAU
OG0009445	LOC108097530|XP_017055364.1|DFIC	LOC117148272|XP_033171477.1|DMAU
OG0009446	LOC108095315|XP_017051877.1|DFIC	LOC117146682|XP_033168938.1|DMAU
OG0009447	LOC108097456|XP_017055217.1|DFIC	LOC117146805|XP_033169239.1|DMAU
OG0009448	LOC108098088|XP_017056282.1|DFIC	LOC117147613|XP_033170462.1|DMAU
OG0009449	LOC108097599|XP_017055493.1|DFIC	LOC117148721|XP_033172163.1|DMAU
OG0009450	LOC108097206|XP_017054840.1|DFIC	LOC117148066|XP_033171147.1|DMAU
OG0009451	LOC108088119|XP_017041262.1|DFIC	LOC117146544|XP_033168731.1|DMAU
OG0009452	LOC108097096|XP_017054642.1|DFIC	LOC117148876|XP_033172439.1|DMAU
OG0009453	LOC108099361|XP_017058336.1|DFIC	LOC117142451|XP_033162312.1|DMAU
OG0009454	LOC108088271|XP_017041477.1|DFIC	LOC117140826|XP_033159824.1|DMAU
OG0009455	LOC108091359|XP_017046001.1|DFIC	LOC117147459|XP_033170240.1|DMAU
OG0009456	LOC108097387|XP_017055127.1|DFIC	LOC117147453|XP_033170229.1|DMAU
OG0009457	LOC108091310|XP_017045922.1|DFIC	LOC117147020|XP_033169599.1|DMAU
OG0009458	LOC108092910|XP_017048258.1|DFIC	LOC117147272|XP_033169994.1|DMAU
OG0009459	LOC108100450|XP_017059863.1|DFIC	LOC117139426|XP_033157608.1|DMAU
OG0009460	LOC108099216|XP_017058084.1|DFIC	LOC117140985|XP_033160126.1|DMAU
OG0009461	LOC108099179|XP_017058031.1|DFIC	LOC117141404|XP_033160717.1|DMAU
OG0009462	LOC108100645|XP_017060137.1|DFIC	LOC117140750|XP_033159723.1|DMAU
OG0009463	LOC108089453|XP_017043185.1|DFIC	LOC117139022|XP_033157009.1|DMAU
OG0009464	LOC108099986|XP_017059173.1|DFIC	LOC117141496|XP_033160874.1|DMAU
OG0009465	LOC108099985|XP_017059172.1|DFIC	LOC117141163|XP_033160391.1|DMAU
OG0009466	LOC108086983|XP_017039600.1|DFIC	LOC117140960|XP_033160071.1|DMAU
OG0009467	LOC108096205|XP_017053081.1|DFIC	LOC117140667|XP_033159605.1|DMAU
OG0009468	LOC108099207|XP_017058072.1|DFIC	LOC117140848|XP_033159864.1|DMAU
OG0009469	LOC108093149|XP_017048584.1|DFIC	LOC117142066|XP_033161834.1|DMAU
OG0009470	LOC108093037|XP_017048430.1|DFIC	LOC117140451|XP_033159270.1|DMAU
OG0009471	LOC108089121|XP_017042726.1|DFIC	LOC117148559|XP_033171897.1|DMAU
OG0009472	LOC108099005|XP_017057726.1|DFIC	LOC117141994|XP_033161730.1|DMAU
OG0009473	LOC108093049|XP_017048446.1|DFIC	LOC117140713|XP_033159670.1|DMAU
OG0009474	LOC108100581|XP_017060049.1|DFIC	LOC117139718|XP_033158127.1|DMAU
OG0009475	LOC108096021|XP_017052863.1|DFIC	LOC117141524|XP_033160906.1|DMAU
OG0009476	LOC108089522|XP_017043337.1|DFIC	LOC117140420|XP_033159196.1|DMAU
OG0009477	LOC108089336|XP_017043006.1|DFIC	LOC117140517|XP_033159387.1|DMAU
OG0009478	LOC108089372|XP_017043037.1|DFIC	LOC117140054|XP_033158683.1|DMAU
OG0009479	LOC108101492|XP_017061342.1|DFIC, LOC108088739|XP_017042211.1|DFIC	LOC117137284|XP_033154551.1|DMAU
OG0009480	LOC108096232|XP_017053114.1|DFIC	LOC117141199|XP_033160440.1|DMAU
OG0009481	LOC108096198|XP_017053071.1|DFIC	LOC117140308|XP_033159044.1|DMAU
OG0009482	LOC108088277|XP_017041487.1|DFIC	LOC117138980|XP_033156939.1|DMAU
OG0009483	LOC108088348|XP_017041583.1|DFIC	LOC117138981|XP_033156942.1|DMAU
OG0009484	LOC108087017|XP_017039673.1|DFIC	LOC117145365|XP_033166880.1|DMAU
OG0009485	LOC108100485|XP_017059908.1|DFIC	LOC117139661|XP_033158016.1|DMAU
OG0009486	LOC108100486|XP_017059909.1|DFIC	LOC117139664|XP_033158025.1|DMAU
OG0009487	LOC108100240|XP_017059506.1|DFIC	LOC117139417|XP_033157586.1|DMAU
OG0009488	LOC108087478|XP_017040345.1|DFIC	LOC117141370|XP_033160667.1|DMAU
OG0009489	LOC108099777|XP_017058895.1|DFIC	LOC117140067|XP_033158703.1|DMAU
OG0009490	LOC108094788|XP_017051049.1|DFIC	LOC117136291|XP_033153018.1|DMAU
OG0009491	LOC108088934|XP_017042447.1|DFIC	LOC117141441|XP_033160785.1|DMAU
OG0009492	LOC108088763|XP_017042202.1|DFIC	LOC117140211|XP_033158890.1|DMAU
OG0009493	LOC108088789|XP_017042243.1|DFIC	LOC117141349|XP_033160645.1|DMAU
OG0009494	LOC108088792|XP_017042247.1|DFIC	LOC117140682|XP_033159629.1|DMAU
OG0009495	LOC108100437|XP_017059847.1|DFIC	LOC117138991|XP_033156953.1|DMAU
OG0009496	LOC108088910|XP_017042408.1|DFIC	LOC117139296|XP_033157419.1|DMAU
OG0009497	LOC108092132|XP_017047124.1|DFIC	LOC117143892|XP_033164685.1|DMAU
OG0009498	LOC108100570|XP_017060037.1|DFIC	LOC117140313|XP_033159050.1|DMAU
OG0009499	LOC108100675|XP_017060180.1|DFIC	LOC117140467|XP_033159303.1|DMAU
OG0009500	LOC108096199|XP_017053072.1|DFIC	LOC117140412|XP_033159177.1|DMAU
OG0009501	LOC108096175|XP_017053048.1|DFIC	LOC117141658|XP_033161139.1|DMAU
OG0009502	LOC108097402|XP_017055149.1|DFIC	LOC117144557|XP_033165692.1|DMAU
OG0009503	LOC108088125|XP_017041272.1|DFIC	LOC117150840|XP_033173799.1|DMAU
OG0009504	LOC108098826|XP_017057471.1|DFIC	LOC117143643|XP_033164312.1|DMAU
OG0009505	LOC108102045|XP_017062160.1|DFIC, LOC108100845|XP_017060414.1|DFIC	LOC117150676|XP_033173572.1|DMAU
OG0009506	LOC108095961|XP_017052795.1|DFIC	LOC117140046|XP_033158674.1|DMAU
OG0009507	LOC108099868|XP_017059008.1|DFIC	LOC117139917|XP_033158490.1|DMAU
OG0009508	LOC108092564|XP_017047693.1|DFIC	LOC117150580|XP_033173425.1|DMAU
OG0009509	LOC108090583|XP_017044822.1|DFIC	LOC117137999|XP_033155676.1|DMAU
OG0009510	LOC108094614|XP_017050777.1|DFIC	LOC117147045|XP_033169682.1|DMAU
OG0009511	LOC108087366|XP_017040195.1|DFIC	LOC117145463|XP_033167025.1|DMAU
OG0009512	LOC108091293|XP_017045905.1|DFIC	LOC117147949|XP_033170984.1|DMAU, LOC117147950|XP_033170985.1|DMAU
OG0009513	LOC108097873|XP_017055898.1|DFIC	LOC117148703|XP_033172136.1|DMAU
OG0009514	LOC108099080|XP_017057868.1|DFIC	LOC117137684|XP_033155143.1|DMAU
OG0009515	LOC108101153|XP_017060865.1|DFIC	LOC117150294|XP_033173005.1|DMAU
OG0009516	LOC108095084|XP_017051502.1|DFIC	LOC117138114|XP_033155869.1|DMAU
OG0009517	LOC108100864|XP_017060435.1|DFIC	LOC117135303|XP_033151380.1|DMAU
OG0009518	LOC108089696|XP_017043532.1|DFIC	LOC117140406|XP_033159169.1|DMAU
OG0009519	LOC108100197|XP_017059460.1|DFIC	LOC117141689|XP_033161183.1|DMAU
OG0009520	LOC108095672|XP_017052327.1|DFIC	LOC117145212|XP_033166671.1|DMAU
OG0009521	LOC108099019|XP_017057744.1|DFIC	LOC117140081|XP_033158725.1|DMAU
OG0009522	LOC108090992|XP_017045438.1|DFIC	LOC117136713|XP_033153627.1|DMAU
OG0009523	LOC108096707|XP_017054029.1|DFIC	LOC117135999|XP_033152505.1|DMAU
OG0009524	LOC108090275|XP_017044374.1|DFIC	LOC117136196|XP_033152832.1|DMAU
OG0009525	LOC108086392|XP_017038783.1|DFIC	LOC117136784|XP_033153730.1|DMAU
OG0009526	LOC108086395|XP_017038786.1|DFIC	LOC117137446|XP_033154776.1|DMAU
OG0009527	LOC108090505|XP_017044710.1|DFIC	LOC117149074|XP_033172611.1|DMAU, LOC117135911|XP_033152369.1|DMAU
OG0009528	LOC108096577|XP_017053763.1|DFIC	LOC117137525|XP_033154904.1|DMAU
OG0009529	LOC108093871|XP_017049702.1|DFIC	LOC117138370|XP_033156328.1|DMAU
OG0009530	LOC108094730|XP_017050966.1|DFIC	LOC117137193|XP_033154410.1|DMAU
OG0009531	LOC108093645|XP_017049293.1|DFIC	LOC117137030|XP_033154126.1|DMAU
OG0009532	LOC108090932|XP_017045357.1|DFIC	LOC117138391|XP_033156354.1|DMAU
OG0009533	LOC108094964|XP_017051316.1|DFIC	LOC117138131|XP_033155891.1|DMAU
OG0009534	LOC108094776|XP_017051038.1|DFIC	LOC117136695|XP_033153604.1|DMAU
OG0009535	LOC108096888|XP_017054319.1|DFIC	LOC117137406|XP_033154721.1|DMAU
OG0009537	LOC108087296|XP_017040097.1|DFIC	LOC117142931|XP_033163122.1|DMAU
OG0009538	LOC108086792|XP_017039321.1|DFIC	LOC117143989|XP_033164823.1|DMAU
OG0009539	LOC108098487|XP_017056888.1|DFIC	LOC117143483|XP_033164087.1|DMAU
OG0009540	LOC108088362|XP_017041598.1|DFIC, LOC108088361|XP_017041597.1|DFIC	LOC117145353|XP_033166862.1|DMAU
OG0009541	LOC108091938|XP_017046815.1|DFIC	LOC117143084|XP_033163449.1|DMAU
OG0009542	LOC108086850|XP_017039390.1|DFIC	LOC117145242|XP_033166709.1|DMAU
OG0009543	LOC108095726|XP_017052390.1|DFIC	LOC117144622|XP_033165807.1|DMAU
OG0009544	LOC108099587|XP_017058682.1|DFIC	LOC117144485|XP_033165556.1|DMAU
OG0009545	LOC108099381|XP_017058363.1|DFIC	LOC117142607|XP_033162576.1|DMAU
OG0009546	LOC108091904|XP_017046776.1|DFIC	LOC117143484|XP_033164088.1|DMAU
OG0009547	LOC108093618|XP_017049243.1|DFIC	LOC117138357|XP_033156313.1|DMAU
OG0009548	LOC108089603|XP_017043450.1|DFIC	LOC117140195|XP_033158867.1|DMAU
OG0009549	LOC108099745|XP_017058859.1|DFIC	LOC117140797|XP_033159785.1|DMAU
OG0009550	LOC108099039|XP_017057789.1|DFIC, LOC108099038|XP_017057788.1|DFIC	LOC117140735|XP_033159704.1|DMAU, LOC117140736|XP_033159705.1|DMAU
OG0009552	LOC108091235|XP_017045832.1|DFIC	LOC117146487|XP_033168618.1|DMAU, LOC117146485|XP_033168616.1|DMAU, LOC117148894|XP_033172491.1|DMAU, LOC117146358|XP_033168400.1|DMAU
OG0009556	LOC108102238|XP_017062466.1|DFIC	LOC117137324|XP_033154603.1|DMAU
OG0009557	LOC108095788|XP_017052535.1|DFIC	LOC117143204|XP_033163640.1|DMAU
OG0009560	LOC108098071|XP_017056252.1|DFIC	LOC117148340|XP_033171567.1|DMAU
OG0009562	LOC108090000|XP_017043992.1|DFIC	LOC117143151|XP_033163545.1|DMAU
OG0009563	LOC108089610|XP_017043460.1|DFIC	LOC117141552|XP_033160949.1|DMAU
OG0009564	LOC108102155|XP_017062334.1|DFIC	LOC117148631|XP_033172022.1|DMAU
OG0009567	LOC108098511|XP_017056953.1|DFIC	LOC117142468|XP_033162373.1|DMAU
OG0009568	LOC108094361|XP_017050389.1|DFIC	LOC117150889|XP_033173915.1|DMAU, LOC117150900|XP_033173932.1|DMAU
OG0009569	LOC108088577|XP_017041916.1|DFIC	LOC117147777|XP_033170704.1|DMAU
OG0009570	LOC108101081|XP_017060769.1|DFIC	LOC117142729|XP_033162790.1|DMAU
OG0009571	LOC108092156|XP_017047164.1|DFIC	LOC117145403|XP_033166932.1|DMAU
OG0009572	LOC108095371|XP_017051939.1|DFIC	LOC117147695|XP_033170573.1|DMAU
OG0009573	LOC108095589|XP_017052240.1|DFIC	LOC117146645|XP_033168870.1|DMAU
OG0009574	LOC108101772|XP_017061734.1|DFIC	LOC117146502|XP_033168645.1|DMAU
OG0009575	LOC108086394|XP_017038785.1|DFIC	LOC117136775|XP_033153714.1|DMAU
OG0009576	LOC108091752|XP_017046586.1|DFIC	LOC117143916|XP_033164722.1|DMAU
OG0009577	LOC108088097|XP_017041239.1|DFIC	LOC117150791|XP_033173727.1|DMAU
OG0009578	LOC108094455|XP_017050522.1|DFIC	LOC117144585|XP_033165763.1|DMAU
OG0009579	LOC108098141|XP_017056354.1|DFIC	LOC117146597|XP_033168813.1|DMAU
OG0009581	LOC108098182|XP_017056405.1|DFIC	LOC117147041|XP_033169668.1|DMAU
OG0009582	LOC108089529|XP_017043352.1|DFIC	LOC117140418|XP_033159183.1|DMAU
OG0009584	LOC108102116|XP_017062268.1|DFIC	LOC117148637|XP_033172030.1|DMAU
OG0009585	LOC108095836|XP_017052615.1|DFIC	LOC117142332|XP_033162139.1|DMAU
OG0009586	LOC108100247|XP_017059514.1|DFIC	LOC117140422|XP_033159198.1|DMAU
OG0009587	LOC108096784|XP_017054149.1|DFIC	LOC117136016|XP_033152524.1|DMAU
