Orthogroup	DFIC.longest_only	DSER.longest_only
OG0010629	LOC108091678|XP_017046490.1|DFIC	LOC110184270|XP_020808398.1|DSER
OG0010630	LOC108093366|XP_017048876.1|DFIC	LOC110177209|XP_020799486.1|DSER
OG0010631	LOC108093011|XP_017048403.1|DFIC	LOC110185784|XP_020810446.1|DSER
OG0010632	LOC108090447|XP_017044619.1|DFIC	LOC110176867|XP_020799002.1|DSER
OG0010633	LOC108094303|XP_017050309.1|DFIC	LOC110189245|XP_020814907.1|DSER
OG0010634	LOC108087767|XP_017040786.1|DFIC	LOC110178601|XP_020801483.1|DSER
OG0010635	LOC108101907|XP_017061970.1|DFIC	LOC110191390|XP_020817909.1|DSER
OG0010636	LOC108086609|XP_017039073.1|DFIC	LOC110191680|XP_020818249.1|DSER
OG0010637	LOC108092587|XP_017047723.1|DFIC	LOC110184907|XP_020809212.1|DSER
OG0010638	LOC108101703|XP_017061630.1|DFIC	LOC110179496|XP_020802729.1|DSER
OG0010642	LOC108097360|XP_017055091.1|DFIC	LOC110175943|XP_020797788.1|DSER
OG0010644	LOC108097143|XP_017054739.1|DFIC	LOC110179551|XP_020802793.1|DSER
OG0010645	LOC108098145|XP_017056360.1|DFIC	LOC110179684|XP_020802955.1|DSER
OG0010646	LOC108089314|XP_017042979.1|DFIC	LOC110190700|XP_020816971.1|DSER
OG0010648	LOC108089448|XP_017043177.1|DFIC	LOC110187389|XP_020812441.1|DSER
OG0010651	LOC108089364|XP_017043031.1|DFIC	LOC110190745|XP_020817027.1|DSER
OG0010653	LOC108095745|XP_017052414.1|DFIC	LOC110189043|XP_020814670.1|DSER
OG0010655	LOC108096201|XP_017053076.1|DFIC	LOC110179972|XP_020803212.1|DSER
OG0010657	LOC108094603|XP_017050744.1|DFIC	LOC110185524|XP_020810079.1|DSER
OG0010658	LOC108091256|XP_017045860.1|DFIC	LOC110182478|XP_020806185.1|DSER
OG0010659	LOC108091284|XP_017045894.1|DFIC	LOC110181891|XP_020805480.1|DSER
OG0010660	LOC108091290|XP_017045901.1|DFIC	LOC110181920|XP_020805514.1|DSER
OG0010661	LOC108097399|XP_017055144.1|DFIC	LOC110180087|XP_020803369.1|DSER
OG0010662	LOC108097375|XP_017055112.1|DFIC	LOC110176473|XP_020798491.1|DSER
OG0010663	LOC108097952|XP_017056046.1|DFIC	LOC110176085|XP_020797986.1|DSER
OG0010664	LOC108088581|XP_017041919.1|DFIC	LOC110184204|XP_020808310.1|DSER
OG0010665	LOC108088587|XP_017041926.1|DFIC	LOC110176122|XP_020798018.1|DSER
OG0010666	LOC108097149|XP_017054758.1|DFIC	LOC110183101|XP_020806952.1|DSER
OG0010667	LOC108097476|XP_017055240.1|DFIC	LOC110179603|XP_020802860.1|DSER
OG0010668	LOC108098157|XP_017056378.1|DFIC	LOC110179572|XP_020802820.1|DSER
OG0010669	LOC108095289|XP_017051820.1|DFIC	LOC110184569|XP_020808803.1|DSER
OG0010670	LOC108097364|XP_017055098.1|DFIC	LOC110182526|XP_020806234.1|DSER
OG0010672	LOC108095403|XP_017051976.1|DFIC	LOC110179833|XP_020803099.1|DSER
OG0010673	LOC108098089|XP_017056284.1|DFIC	LOC110179716|XP_020802990.1|DSER
OG0010674	LOC108097285|XP_017054981.1|DFIC	LOC110182480|XP_020806186.1|DSER, LOC110182474|XP_020806174.1|DSER
OG0010675	LOC108097869|XP_017055894.1|DFIC	LOC110176038|XP_020797908.1|DSER
OG0010676	LOC108097500|XP_017055297.1|DFIC	LOC110179389|XP_020802573.1|DSER
OG0010677	LOC108091193|XP_017045763.1|DFIC	LOC110181912|XP_020805504.1|DSER
OG0010678	LOC108088722|XP_017042157.1|DFIC	LOC110176102|XP_020797999.1|DSER
OG0010680	LOC108095261|XP_017051775.1|DFIC	LOC110178026|XP_020800700.1|DSER
OG0010681	LOC108095379|XP_017051948.1|DFIC	LOC110178039|XP_020800715.1|DSER
OG0010682	LOC108095378|XP_017051947.1|DFIC	LOC110178042|XP_020800716.1|DSER
OG0010683	LOC108100948|XP_017060586.1|DFIC	LOC110185961|XP_020810638.1|DSER
OG0010685	LOC108098311|XP_017056612.1|DFIC	LOC110186063|XP_020810760.1|DSER
OG0010686	LOC108092603|XP_017047732.1|DFIC	LOC110185110|XP_020809463.1|DSER
OG0010687	LOC108089107|XP_017042707.1|DFIC	LOC110183282|XP_020807172.1|DSER
OG0010688	LOC108093483|XP_017049058.1|DFIC	LOC110184986|XP_020809297.1|DSER
OG0010689	LOC108093329|XP_017048815.1|DFIC	LOC110182687|XP_020806439.1|DSER
OG0010690	LOC108100118|XP_017059356.1|DFIC	LOC110183449|XP_020807388.1|DSER
OG0010691	LOC108089138|XP_017042745.1|DFIC	LOC110183292|XP_020807183.1|DSER
OG0010692	LOC108089135|XP_017042742.1|DFIC	LOC110183290|XP_020807180.1|DSER
OG0010693	LOC108089820|XP_017043715.1|DFIC	LOC110187452|XP_020812500.1|DSER
OG0010694	LOC108100838|XP_017060399.1|DFIC	LOC110182602|XP_020806319.1|DSER
OG0010695	LOC108100817|XP_017060373.1|DFIC	LOC110177029|XP_020799204.1|DSER
OG0010696	LOC108094129|XP_017050041.1|DFIC	LOC110178421|XP_020801220.1|DSER, LOC110182232|XP_020805917.1|DSER, LOC110182237|XP_020805918.1|DSER
OG0010697	LOC108088196|XP_017041385.1|DFIC	LOC110185771|XP_020810433.1|DSER
OG0010698	LOC108088161|XP_017041314.1|DFIC	LOC110186035|XP_020810731.1|DSER
OG0010699	LOC108094394|XP_017050450.1|DFIC	LOC110185074|XP_020809412.1|DSER
OG0010700	LOC108094535|XP_017050626.1|DFIC	LOC110182393|XP_020806092.1|DSER
OG0010701	LOC108092313|XP_017047337.1|DFIC	LOC110184910|XP_020809215.1|DSER
OG0010702	LOC108091418|XP_017046099.1|DFIC	LOC110178133|XP_020800817.1|DSER
OG0010703	LOC108091454|XP_017046143.1|DFIC	LOC110178146|XP_020800833.1|DSER
OG0010704	LOC108091417|XP_017046098.1|DFIC	LOC110177018|XP_020799190.1|DSER
OG0010705	LOC108088953|XP_017042463.1|DFIC	LOC110183700|XP_020807698.1|DSER
OG0010706	LOC108089740|XP_017043611.1|DFIC	LOC110185163|XP_020809527.1|DSER
OG0010707	LOC108096147|XP_017053019.1|DFIC	LOC110185193|XP_020809577.1|DSER
OG0010708	LOC108089395|XP_017043071.1|DFIC	LOC110190477|XP_020816646.1|DSER
OG0010709	LOC108089350|XP_017043019.1|DFIC	LOC110188518|XP_020813917.1|DSER
OG0010710	LOC108100524|XP_017059972.1|DFIC	LOC110183593|XP_020807566.1|DSER
OG0010711	LOC108093533|XP_017049116.1|DFIC	LOC110188586|XP_020814008.1|DSER
OG0010712	LOC108096074|XP_017052927.1|DFIC	LOC110190351|XP_020816414.1|DSER
OG0010713	LOC108099883|XP_017059026.1|DFIC	LOC110185182|XP_020809558.1|DSER
OG0010714	LOC108089567|XP_017043405.1|DFIC	LOC110186823|XP_020811773.1|DSER
OG0010715	LOC108100511|XP_017059953.1|DFIC	LOC110189925|XP_020815862.1|DSER
OG0010716	LOC108088936|XP_017042449.1|DFIC	LOC110179827|XP_020803092.1|DSER
OG0010717	LOC108096336|XP_017053364.1|DFIC	LOC110178708|XP_020801566.1|DSER
OG0010718	LOC108086896|XP_017039446.1|DFIC	LOC110185304|XP_020809713.1|DSER
OG0010719	LOC108096124|XP_017052990.1|DFIC	LOC110188696|XP_020814159.1|DSER
OG0010720	LOC108096465|XP_017053566.1|DFIC	LOC110176271|XP_020798244.1|DSER
OG0010721	LOC108096421|XP_017053495.1|DFIC	LOC110176296|XP_020798276.1|DSER
OG0010722	LOC108096718|XP_017054046.1|DFIC	LOC110177492|XP_020799907.1|DSER
OG0010723	LOC108088757|XP_017042194.1|DFIC	LOC110180654|XP_020804007.1|DSER
OG0010724	LOC108095107|XP_017051534.1|DFIC	LOC110182987|XP_020806838.1|DSER
OG0010725	LOC108095141|XP_017051567.1|DFIC	LOC110182991|XP_020806842.1|DSER
OG0010726	LOC108090303|XP_017044402.1|DFIC	LOC110180679|XP_020804026.1|DSER
OG0010727	LOC108094212|XP_017050159.1|DFIC	LOC110189761|XP_020815640.1|DSER
OG0010729	LOC108094252|XP_017050200.1|DFIC	LOC110189730|XP_020815582.1|DSER
OG0010730	LOC108094068|XP_017049998.1|DFIC	LOC110180273|XP_020803589.1|DSER
OG0010731	LOC108094966|XP_017051318.1|DFIC	LOC110180095|XP_020803378.1|DSER, LOC110182918|XP_020806739.1|DSER
OG0010732	LOC108086699|XP_017039187.1|DFIC	LOC110178365|XP_020801160.1|DSER
OG0010733	LOC108090956|XP_017045389.1|DFIC	LOC110191689|XP_020818264.1|DSER
OG0010734	LOC108086639|XP_017039105.1|DFIC	LOC110191019|XP_020817398.1|DSER
OG0010735	LOC108086412|XP_017038803.1|DFIC	LOC110179295|XP_020802439.1|DSER
OG0010736	LOC108095062|XP_017051472.1|DFIC	LOC110189369|XP_020815076.1|DSER
OG0010737	LOC108095017|XP_017051373.1|DFIC	LOC110189673|XP_020815490.1|DSER
OG0010738	LOC108099539|XP_017058603.1|DFIC	LOC110187849|XP_020812992.1|DSER
OG0010739	LOC108099458|XP_017058495.1|DFIC	LOC110187944|XP_020813117.1|DSER
OG0010740	LOC108090237|XP_017044324.1|DFIC	LOC110187962|XP_020813140.1|DSER
OG0010741	LOC108088083|XP_017041227.1|DFIC	LOC110176581|XP_020798654.1|DSER
OG0010743	LOC108101028|XP_017060684.1|DFIC	LOC110188567|XP_020813986.1|DSER
OG0010744	LOC108098642|XP_017057205.1|DFIC	LOC110185323|XP_020809756.1|DSER
OG0010745	LOC108096758|XP_017054110.1|DFIC	LOC110191924|XP_020818585.1|DSER
OG0010746	LOC108099566|XP_017058653.1|DFIC	LOC110186337|XP_020811143.1|DSER
OG0010747	LOC108095643|XP_017052298.1|DFIC	LOC110191385|XP_020817900.1|DSER
OG0010748	LOC108096347|XP_017053387.1|DFIC	LOC110191238|XP_020817674.1|DSER
OG0010749	LOC108091880|XP_017046751.1|DFIC	LOC110186201|XP_020810919.1|DSER
OG0010750	LOC108092215|XP_017047236.1|DFIC	LOC110186165|XP_020810875.1|DSER
OG0010751	LOC108101063|XP_017060739.1|DFIC	LOC110188617|XP_020814043.1|DSER
OG0010753	LOC108095763|XP_017052446.1|DFIC	LOC110177341|XP_020799688.1|DSER
OG0010754	LOC108092043|XP_017046974.1|DFIC	LOC110188459|XP_020813848.1|DSER
OG0010755	LOC108095710|XP_017052371.1|DFIC	LOC110186330|XP_020811135.1|DSER
OG0010756	LOC108095653|XP_017052307.1|DFIC	LOC110186329|XP_020811134.1|DSER
OG0010757	LOC108088384|XP_017041622.1|DFIC	LOC110186346|XP_020811152.1|DSER
OG0010758	LOC108088460|XP_017041732.1|DFIC	LOC110186352|XP_020811158.1|DSER
OG0010759	LOC108086816|XP_017039349.1|DFIC	LOC110186647|XP_020811567.1|DSER
OG0010760	LOC108087205|XP_017039960.1|DFIC	LOC110188044|XP_020813253.1|DSER
OG0010761	LOC108091770|XP_017046606.1|DFIC	LOC110191900|XP_020818545.1|DSER
OG0010763	LOC108099627|XP_017058745.1|DFIC	LOC110191146|XP_020817561.1|DSER
OG0010764	LOC108099267|XP_017058131.1|DFIC	LOC110187845|XP_020812988.1|DSER
OG0010765	LOC108102274|XP_017062514.1|DFIC	LOC110185776|XP_020810441.1|DSER
OG0010766	LOC108098905|XP_017057592.1|DFIC	LOC110188647|XP_020814084.1|DSER
OG0010767	LOC108099640|XP_017058759.1|DFIC	LOC110186627|XP_020811537.1|DSER
OG0010768	LOC108095654|XP_017052308.1|DFIC	LOC110186331|XP_020811136.1|DSER
OG0010769	LOC108095775|XP_017052509.1|DFIC	LOC110187852|XP_020812996.1|DSER
OG0010770	LOC108097639|XP_017055558.1|DFIC	LOC110186814|XP_020811759.1|DSER
OG0010771	LOC108101458|XP_017061290.1|DFIC	LOC110182923|XP_020806747.1|DSER
OG0010772	LOC108091934|XP_017046809.1|DFIC	LOC110188109|XP_020813340.1|DSER
OG0010773	LOC108091951|XP_017046837.1|DFIC	LOC110188108|XP_020813339.1|DSER
OG0010774	LOC108098558|XP_017057053.1|DFIC	LOC110191119|XP_020817527.1|DSER
OG0010775	LOC108091610|XP_017046380.1|DFIC	LOC110186001|XP_020810692.1|DSER
OG0010776	LOC108095782|XP_017052528.1|DFIC	LOC110185020|XP_020809331.1|DSER
OG0010777	LOC108087915|XP_017040990.1|DFIC	LOC110191895|XP_020818539.1|DSER
OG0010778	LOC108087913|XP_017040987.1|DFIC	LOC110176619|XP_020798703.1|DSER
OG0010779	LOC108088092|XP_017041237.1|DFIC	LOC110176583|XP_020798656.1|DSER
OG0010780	LOC108095973|XP_017052804.1|DFIC	LOC110177390|XP_020799752.1|DSER
OG0010781	LOC108097613|XP_017055511.1|DFIC	LOC110186915|XP_020811896.1|DSER
OG0010782	LOC108101045|XP_017060712.1|DFIC	LOC110188542|XP_020813958.1|DSER
OG0010783	LOC108097809|XP_017055823.1|DFIC	LOC110191841|XP_020818467.1|DSER
OG0010784	LOC108093795|XP_017049568.1|DFIC	LOC110181176|XP_020804515.1|DSER
OG0010785	LOC108093845|XP_017049668.1|DFIC	LOC110178333|XP_020801101.1|DSER
OG0010786	LOC108096963|XP_017054427.1|DFIC	LOC110178401|XP_020801204.1|DSER
OG0010787	LOC108086612|XP_017039076.1|DFIC	LOC110178383|XP_020801179.1|DSER
OG0010788	LOC108087813|XP_017040865.1|DFIC	LOC110180049|XP_020803329.1|DSER
OG0010790	LOC108101832|XP_017061835.1|DFIC	LOC110177807|XP_020800356.1|DSER
OG0010791	LOC108098710|XP_017057314.1|DFIC	LOC110184022|XP_020808047.1|DSER
OG0010792	LOC108088614|XP_017041991.1|DFIC	LOC110182639|XP_020806366.1|DSER
OG0010793	LOC108102130|XP_017062283.1|DFIC	LOC110180348|XP_020803669.1|DSER
OG0010794	LOC108096283|XP_017053237.1|DFIC	LOC110189977|XP_020815925.1|DSER
OG0010795	LOC108093818|XP_017049626.1|DFIC	LOC110190431|XP_020816572.1|DSER
OG0010798	LOC108100200|XP_017059467.1|DFIC, LOC108100190|XP_017059456.1|DFIC	LOC110183644|XP_020807625.1|DSER
OG0010799	LOC108095422|XP_017052016.1|DFIC	LOC110190116|XP_020816093.1|DSER
OG0010800	LOC108099950|XP_017059116.1|DFIC	LOC110178588|XP_020801426.1|DSER
OG0010801	LOC108092665|XP_017047817.1|DFIC	LOC110186093|XP_020810794.1|DSER
OG0010802	LOC108089980|XP_017043970.1|DFIC	LOC110179179|XP_020802241.1|DSER
OG0010803	LOC108094159|XP_017050093.1|DFIC	LOC110181313|XP_020804692.1|DSER
OG0010804	LOC108100116|XP_017059354.1|DFIC	LOC110183433|XP_020807373.1|DSER
OG0010805	LOC108094494|XP_017050583.1|DFIC, LOC108094491|XP_017050569.1|DFIC, LOC108088025|XP_017041180.1|DFIC	LOC110183907|XP_020807912.1|DSER
OG0010806	LOC108100034|XP_017059248.1|DFIC	LOC110183156|XP_020807007.1|DSER
OG0010807	LOC108088127|XP_017041274.1|DFIC	LOC110186048|XP_020810749.1|DSER
OG0010808	LOC108094712|XP_017050939.1|DFIC	LOC110184440|XP_020808638.1|DSER
OG0010810	LOC108093906|XP_017049758.1|DFIC	LOC110186817|XP_020811763.1|DSER
OG0010813	LOC108090544|XP_017044768.1|DFIC	LOC110185089|XP_020809432.1|DSER
OG0010820	LOC108096345|XP_017053381.1|DFIC	LOC110190509|XP_020816689.1|DSER
OG0010823	LOC108094440|XP_017050499.1|DFIC	LOC110181405|XP_020804800.1|DSER
OG0010824	LOC108093047|XP_017048444.1|DFIC	LOC110190527|XP_020816732.1|DSER
OG0010825	LOC108094749|XP_017050992.1|DFIC	LOC110189518|XP_020815302.1|DSER
OG0010827	LOC108099589|XP_017058684.1|DFIC	LOC110186547|XP_020811410.1|DSER, LOC110186548|XP_020811411.1|DSER
OG0010830	LOC108089119|XP_017042722.1|DFIC	LOC110183281|XP_020807171.1|DSER
OG0010832	LOC108101910|XP_017061973.1|DFIC	LOC110191354|XP_020817864.1|DSER
OG0010833	LOC108087697|XP_017040701.1|DFIC	LOC110181099|XP_020804427.1|DSER
OG0010834	LOC108097926|XP_017055968.1|DFIC	LOC110181482|XP_020804894.1|DSER
OG0010835	LOC108088558|XP_017041894.1|DFIC	LOC110184148|XP_020808216.1|DSER
OG0010836	LOC108098993|XP_017057714.1|DFIC	LOC110184500|XP_020808721.1|DSER
OG0010837	LOC108100569|XP_017060036.1|DFIC	LOC110176695|XP_020798790.1|DSER
OG0010839	LOC108100420|XP_017059806.1|DFIC	LOC110178577|XP_020801414.1|DSER
OG0010840	LOC108100459|XP_017059876.1|DFIC	LOC110178554|XP_020801383.1|DSER
OG0010843	LOC108086447|XP_017038853.1|DFIC	LOC110179332|XP_020802484.1|DSER
OG0010844	LOC108099294|XP_017058177.1|DFIC	LOC110188630|XP_020814062.1|DSER
OG0010847	LOC108091204|XP_017045778.1|DFIC	LOC110181479|XP_020804891.1|DSER
OG0010848	LOC108101698|XP_017061624.1|DFIC	LOC110187068|XP_020812116.1|DSER
OG0010849	LOC108091285|XP_017045895.1|DFIC	LOC110181784|XP_020805322.1|DSER
OG0010850	LOC108091139|XP_017045663.1|DFIC	LOC110179567|XP_020802810.1|DSER
OG0010851	LOC108098151|XP_017056366.1|DFIC	LOC110176077|XP_020797958.1|DSER
OG0010852	LOC108090893|XP_017045288.1|DFIC	LOC110179109|XP_020802158.1|DSER
OG0010853	LOC108097073|XP_017054603.1|DFIC	LOC110180140|XP_020803445.1|DSER
OG0010854	LOC108097440|XP_017055198.1|DFIC	LOC110179602|XP_020802859.1|DSER
OG0010855	LOC108096994|XP_017054470.1|DFIC	LOC110179755|XP_020803031.1|DSER
OG0010856	LOC108097436|XP_017055195.1|DFIC	LOC110179050|XP_020802068.1|DSER
OG0010857	LOC108097224|XP_017054872.1|DFIC	LOC110182506|XP_020806216.1|DSER
OG0010860	LOC108098366|XP_017056704.1|DFIC, LOC108101867|XP_017061893.1|DFIC	LOC110185737|XP_020810387.1|DSER
OG0010861	LOC108101321|XP_017061117.1|DFIC	LOC110185734|XP_020810383.1|DSER
OG0010863	LOC108101242|XP_017060985.1|DFIC	LOC110183195|XP_020807061.1|DSER
OG0010864	LOC108098217|XP_017056484.1|DFIC	LOC110184854|XP_020809154.1|DSER
OG0010865	LOC108098432|XP_017056811.1|DFIC	LOC110183142|XP_020806992.1|DSER
OG0010866	LOC108100562|XP_017060028.1|DFIC	LOC110186944|XP_020811940.1|DSER
OG0010867	LOC108099097|XP_017057904.1|DFIC	LOC110182753|XP_020806523.1|DSER
OG0010870	LOC108100127|XP_017059368.1|DFIC	LOC110188807|XP_020814341.1|DSER
OG0010871	LOC108100273|XP_017059547.1|DFIC	LOC110188869|XP_020814441.1|DSER
OG0010872	LOC108099837|XP_017058958.1|DFIC	LOC110185277|XP_020809683.1|DSER
OG0010875	LOC108086986|XP_017039604.1|DFIC	LOC110176696|XP_020798791.1|DSER
OG0010876	LOC108089426|XP_017043118.1|DFIC	LOC110189983|XP_020815930.1|DSER
OG0010877	LOC108099804|XP_017058918.1|DFIC	LOC110185253|XP_020809648.1|DSER
OG0010880	LOC108099721|XP_017058833.1|DFIC	LOC110178872|XP_020801805.1|DSER
OG0010882	LOC108090290|XP_017044390.1|DFIC	LOC110181596|XP_020805049.1|DSER
OG0010884	LOC108088340|XP_017041575.1|DFIC	LOC110185221|XP_020809611.1|DSER
OG0010886	LOC108087518|XP_017040410.1|DFIC	LOC110176157|XP_020798054.1|DSER
OG0010887	LOC108087405|XP_017040234.1|DFIC	LOC110176294|XP_020798274.1|DSER
OG0010888	LOC108086438|XP_017038838.1|DFIC	LOC110179309|XP_020802454.1|DSER
OG0010889	LOC108087686|XP_017040678.1|DFIC	LOC110177781|XP_020800309.1|DSER
OG0010893	LOC108090368|XP_017044487.1|DFIC	LOC110177910|XP_020800545.1|DSER
OG0010894	LOC108090821|XP_017045170.1|DFIC	LOC110177766|XP_020800291.1|DSER
OG0010895	LOC108090822|XP_017045171.1|DFIC	LOC110177731|XP_020800242.1|DSER
OG0010897	LOC108097338|XP_017055065.1|DFIC	LOC110191749|XP_020818345.1|DSER
OG0010898	LOC108090224|XP_017044308.1|DFIC	LOC110187855|XP_020812999.1|DSER
OG0010899	LOC108088090|XP_017041235.1|DFIC	LOC110186312|XP_020811093.1|DSER
OG0010900	LOC108092168|XP_017047180.1|DFIC	LOC110191289|XP_020817755.1|DSER
OG0010901	LOC108087112|XP_017039783.1|DFIC	LOC110185650|XP_020810271.1|DSER
OG0010902	LOC108088365|XP_017041601.1|DFIC	LOC110186347|XP_020811153.1|DSER
OG0010904	LOC108087387|XP_017040218.1|DFIC	LOC110187807|XP_020812942.1|DSER
OG0010906	LOC108095902|XP_017052716.1|DFIC, LOC108098184|XP_017056407.1|DFIC	LOC110183174|XP_020807024.1|DSER, LOC110183179|XP_020807028.1|DSER, LOC110186739|XP_020811663.1|DSER
OG0010907	LOC108096110|XP_017052976.1|DFIC	LOC110188632|XP_020814066.1|DSER
OG0010908	LOC108102008|XP_017062095.1|DFIC	LOC110186986|XP_020812000.1|DSER
OG0010910	LOC108086291|XP_017038671.1|DFIC	LOC110185786|XP_020810452.1|DSER
OG0010911	LOC108091372|XP_017046013.1|DFIC	LOC110188041|XP_020813244.1|DSER
OG0010912	LOC108097907|XP_017055936.1|DFIC	LOC110188719|XP_020814191.1|DSER
OG0010913	LOC108086604|XP_017039065.1|DFIC	LOC110186360|XP_020811168.1|DSER
OG0010914	LOC108096559|XP_017053737.1|DFIC	LOC110181244|XP_020804611.1|DSER
OG0010915	LOC108093720|XP_017049417.1|DFIC	LOC110182588|XP_020806303.1|DSER
OG0010916	LOC108093649|XP_017049296.1|DFIC	LOC110178374|XP_020801173.1|DSER
OG0010917	LOC108093685|XP_017049354.1|DFIC	LOC110179284|XP_020802432.1|DSER
OG0010918	LOC108092754|XP_017047974.1|DFIC, LOC108092597|XP_017047726.1|DFIC, LOC108092644|XP_017047779.1|DFIC	LOC110180002|XP_020803251.1|DSER
OG0010919	LOC108094176|XP_017050125.1|DFIC	LOC110182272|XP_020805948.1|DSER
OG0010920	LOC108101162|XP_017060873.1|DFIC	LOC110179876|XP_020803134.1|DSER, LOC110181440|XP_020804842.1|DSER
OG0010921	LOC108095448|XP_017052050.1|DFIC, LOC108101238|XP_017060981.1|DFIC	LOC110181453|XP_020804859.1|DSER
OG0010922	LOC108101262|XP_017061007.1|DFIC	LOC110185951|XP_020810629.1|DSER
OG0010923	LOC108095533|XP_017052149.1|DFIC	LOC110181840|XP_020805405.1|DSER
OG0010924	LOC108092509|XP_017047616.1|DFIC	LOC110184924|XP_020809229.1|DSER
OG0010925	LOC108089067|XP_017042665.1|DFIC	LOC110183708|XP_020807714.1|DSER
OG0010926	LOC108086924|XP_017039515.1|DFIC	LOC110185324|XP_020809754.1|DSER, LOC110177846|XP_020800448.1|DSER
OG0010927	LOC108089455|XP_017043187.1|DFIC	LOC110183602|XP_020807574.1|DSER
OG0010928	LOC108093127|XP_017048561.1|DFIC	LOC110184787|XP_020809085.1|DSER
OG0010929	LOC108092637|XP_017047764.1|DFIC	LOC110185897|XP_020810568.1|DSER
OG0010931	LOC108092666|XP_017047818.1|DFIC	LOC110186095|XP_020810795.1|DSER
OG0010932	LOC108089163|XP_017042782.1|DFIC	LOC110187365|XP_020812416.1|DSER
OG0010933	LOC108100016|XP_017059212.1|DFIC	LOC110183182|XP_020807031.1|DSER
OG0010934	LOC108091575|XP_017046375.1|DFIC	LOC110184967|XP_020809273.1|DSER
OG0010935	LOC108092706|XP_017047913.1|DFIC	LOC110185855|XP_020810523.1|DSER
OG0010936	LOC108094590|XP_017050709.1|DFIC	LOC110191879|XP_020818522.1|DSER
OG0010950	LOC108090850|XP_017045212.1|DFIC	LOC110177697|XP_020800180.1|DSER
OG0010956	LOC108094861|XP_017051170.1|DFIC	LOC110180579|XP_020803933.1|DSER
OG0010957	LOC108097404|XP_017055147.1|DFIC	LOC110186363|XP_020811171.1|DSER
OG0010958	LOC108098654|XP_017057219.1|DFIC	LOC110188429|XP_020813818.1|DSER
OG0010959	LOC108098806|XP_017057436.1|DFIC	LOC110188363|XP_020813732.1|DSER
OG0010962	LOC108101959|XP_017062032.1|DFIC	LOC110185046|XP_020809357.1|DSER
OG0010963	LOC108098446|XP_017056838.1|DFIC	LOC110185968|XP_020810646.1|DSER
OG0010964	LOC108093000|XP_017048387.1|DFIC	LOC110185762|XP_020810423.1|DSER
OG0010965	LOC108096861|XP_017054274.1|DFIC	LOC110181128|XP_020804462.1|DSER
OG0010966	LOC108088332|XP_017041563.1|DFIC	LOC110185227|XP_020809616.1|DSER
OG0010967	LOC108097217|XP_017054853.1|DFIC	LOC110179758|XP_020803034.1|DSER
OG0010968	LOC108099009|XP_017057732.1|DFIC	LOC110188850|XP_020814415.1|DSER
OG0010969	LOC108099442|XP_017058469.1|DFIC	LOC110191128|XP_020817540.1|DSER
OG0010971	LOC108098008|XP_017056142.1|DFIC	LOC110189742|XP_020815606.1|DSER
OG0010972	LOC108101033|XP_017060690.1|DFIC	LOC110188678|XP_020814140.1|DSER
OG0010977	LOC108096238|XP_017053149.1|DFIC	LOC110191188|XP_020817615.1|DSER
OG0010978	LOC108095495|XP_017052091.1|DFIC	LOC110181873|XP_020805455.1|DSER
OG0010979	LOC108095491|XP_017052086.1|DFIC	LOC110183503|XP_020807448.1|DSER
OG0010980	LOC108094572|XP_017050678.1|DFIC	LOC110187051|XP_020812086.1|DSER
OG0010981	LOC108096998|XP_017054475.1|DFIC	LOC110180551|XP_020803905.1|DSER
OG0010982	LOC108097891|XP_017055919.1|DFIC	LOC110183133|XP_020806982.1|DSER
OG0010983	LOC108088565|XP_017041901.1|DFIC	LOC110176100|XP_020797998.1|DSER
OG0010984	LOC108097055|XP_017054580.1|DFIC	LOC110179515|XP_020802751.1|DSER
OG0010985	LOC108090164|XP_017044227.1|DFIC	LOC110187626|XP_020812687.1|DSER
OG0010986	LOC108097871|XP_017055896.1|DFIC	LOC110182034|XP_020805623.1|DSER
OG0010988	LOC108095260|XP_017051774.1|DFIC	LOC110178043|XP_020800717.1|DSER
OG0010989	LOC108091945|XP_017046823.1|DFIC	LOC110187798|XP_020812931.1|DSER
OG0010990	LOC108101952|XP_017062027.1|DFIC, LOC108094476|XP_017050551.1|DFIC	LOC110181375|XP_020804763.1|DSER
OG0010991	LOC108088111|XP_017041251.1|DFIC	LOC110186080|XP_020810775.1|DSER
OG0010992	LOC108089106|XP_017042706.1|DFIC	LOC110187353|XP_020812403.1|DSER, LOC110187355|XP_020812404.1|DSER, LOC110187352|XP_020812402.1|DSER
OG0010993	LOC108094168|XP_017050112.1|DFIC	LOC110182252|XP_020805930.1|DSER
OG0010994	LOC108094364|XP_017050393.1|DFIC	LOC110185108|XP_020809457.1|DSER
OG0010995	LOC108089070|XP_017042667.1|DFIC	LOC110183668|XP_020807661.1|DSER
OG0010996	LOC108099021|XP_017057746.1|DFIC	LOC110185307|XP_020809718.1|DSER
OG0010998	LOC108096266|XP_017053215.1|DFIC	LOC110190365|XP_020816435.1|DSER
OG0010999	LOC108089373|XP_017043038.1|DFIC	LOC110190776|XP_020817066.1|DSER
OG0011000	LOC108100338|XP_017059645.1|DFIC	LOC110178729|XP_020801610.1|DSER
OG0011001	LOC108100133|XP_017059375.1|DFIC	LOC110189898|XP_020815817.1|DSER
OG0011002	LOC108096165|XP_017053036.1|DFIC	LOC110176266|XP_020798240.1|DSER
OG0011003	LOC108096216|XP_017053091.1|DFIC	LOC110176270|XP_020798243.1|DSER
