Orthogroup	DFIC.longest_only	DMEL.longest_only
OG0009787	LOC108096306|XP_017053281.1|DFIC	CG4461|NP_648304.1|DMEL
OG0009788	LOC108100210|XP_017059479.1|DFIC	CG5707|NP_001246563.1|DMEL
OG0009789	LOC108099155|XP_017057988.1|DFIC	CG14963|NP_647778.1|DMEL
OG0009790	LOC108090683|XP_017044958.1|DFIC	CG34204|NP_001097401.1|DMEL
OG0009791	LOC108088945|XP_017042457.1|DFIC	CG13305|NP_001137913.1|DMEL
OG0009792	LOC108089032|XP_017042618.1|DFIC	CG6683|NP_648232.1|DMEL
OG0009793	LOC108098992|XP_017057713.1|DFIC	mthl9|NP_612029.1|DMEL
OG0009794	LOC108095743|XP_017052413.1|DFIC	CG31437|NP_733105.1|DMEL
OG0009795	LOC108087600|XP_017040527.1|DFIC	CG7101|NP_573329.2|DMEL
OG0009796	LOC108099794|XP_017058911.1|DFIC	CG14147|NP_648422.1|DMEL
OG0009797	LOC108096229|XP_017053112.1|DFIC	CG7409|NP_648155.1|DMEL
OG0009798	LOC108096228|XP_017053111.1|DFIC	CG13685|NP_001303397.1|DMEL
OG0009799	LOC108088236|XP_017041436.1|DFIC	CG3288|NP_649264.1|DMEL
OG0009800	LOC108088929|XP_017042440.1|DFIC	CG7173|NP_649330.1|DMEL
OG0009801	LOC108099170|XP_017058018.1|DFIC	ImpE2|NP_476580.1|DMEL
OG0009802	LOC108099195|XP_017058054.1|DFIC	CG10359|NP_001137882.1|DMEL
OG0009803	LOC108089649|XP_017043507.1|DFIC	retinin|NP_524995.2|DMEL
OG0009804	LOC108089543|XP_017043369.1|DFIC	CG4982|NP_648866.1|DMEL
OG0009805	LOC108089540|XP_017043366.1|DFIC	CG4962|NP_648865.1|DMEL
OG0009806	LOC108089320|XP_017042986.1|DFIC	CG13046|NP_648863.2|DMEL
OG0009807	LOC108089362|XP_017043029.1|DFIC	CG13054|NP_648852.1|DMEL
OG0009808	LOC108099199|XP_017058063.1|DFIC	CG42525|NP_001163335.1|DMEL
OG0009809	LOC108089341|XP_017043011.1|DFIC	Acbp6|NP_648082.1|DMEL
OG0009810	LOC108093248|XP_017048712.1|DFIC	Cpr78Cb|NP_001262144.1|DMEL
OG0009811	LOC108093249|XP_017048714.1|DFIC	Cpr78Ca|NP_649298.2|DMEL
OG0009812	LOC108093146|XP_017048579.1|DFIC	CG10063|NP_648068.1|DMEL
OG0009813	LOC108088842|XP_017042303.1|DFIC	CG9279|NP_649124.1|DMEL
OG0009814	LOC108088965|XP_017042472.1|DFIC	CG4669|NP_647956.2|DMEL
OG0009815	LOC108088350|XP_017041586.1|DFIC	CG14075|NP_649080.1|DMEL
OG0009816	LOC108086948|XP_017039549.1|DFIC	Fbp1|NP_524065.1|DMEL
OG0009817	LOC108086892|XP_017039442.1|DFIC	CG8100|NP_648693.2|DMEL
OG0009818	LOC108095407|XP_017051980.1|DFIC	CG14107|NP_648637.2|DMEL
OG0009819	LOC108095409|XP_017051983.1|DFIC	ImpL1|NP_729885.1|DMEL
OG0009820	LOC108095461|XP_017052064.1|DFIC	CG14110|NP_648638.1|DMEL
OG0009821	LOC108100721|XP_017060243.1|DFIC	kni|NP_001287130.1|DMEL
OG0009822	LOC108099928|XP_017059087.1|DFIC	hid|NP_524136.2|DMEL
OG0009823	LOC108089043|XP_017042638.1|DFIC	mtrm|NP_648223.1|DMEL
OG0009824	LOC108100607|XP_017060085.1|DFIC	CG7607|NP_648449.1|DMEL
OG0009825	LOC108095402|XP_017051974.1|DFIC	CG14109|NP_648649.1|DMEL
OG0009826	LOC108088790|XP_017042245.1|DFIC	CG11438|NP_649392.1|DMEL
OG0009827	LOC108088791|XP_017042246.1|DFIC	laza|NP_649391.1|DMEL
OG0009828	LOC108100654|XP_017060154.1|DFIC	CG6163|NP_648460.1|DMEL
OG0009829	LOC108096414|XP_017053479.1|DFIC	CG17032|NP_648817.1|DMEL
OG0009830	LOC108088829|XP_017042285.1|DFIC	CG14568|NP_649355.1|DMEL
OG0009831	LOC108088822|XP_017042278.1|DFIC	CG14572|NP_649359.1|DMEL
OG0009832	LOC108088823|XP_017042279.1|DFIC	CG14565|NP_649360.1|DMEL
OG0009833	LOC108096457|XP_017053553.1|DFIC	CG34452|NP_001097611.2|DMEL
OG0009834	LOC108086712|XP_017039215.1|DFIC	BEAF-32|NP_523747.1|DMEL
OG0009835	LOC108093693|XP_017049361.1|DFIC	CG34193|NP_001097357.1|DMEL
OG0009836	LOC108087997|XP_017041089.1|DFIC	CG14282|NP_650788.1|DMEL
OG0009837	LOC108097986|XP_017056105.1|DFIC	CG4009|NP_650588.2|DMEL
OG0009838	LOC108095070|XP_017051482.1|DFIC	CG15152|NP_609865.1|DMEL
OG0009839	LOC108093634|XP_017049281.1|DFIC	CG43341|NP_001246190.1|DMEL
OG0009840	LOC108094466|XP_017050538.1|DFIC	CG18094|NP_001260584.1|DMEL
OG0009841	LOC108088101|XP_017041243.1|DFIC	Vm26Ab|NP_476784.1|DMEL
OG0009842	LOC108087458|XP_017040310.1|DFIC	CG13474|NP_648714.1|DMEL
OG0009843	LOC108099099|XP_017057907.1|DFIC	CG32270|NP_728837.1|DMEL
OG0009844	LOC108086899|XP_017039455.1|DFIC	stwl|NP_524068.2|DMEL
OG0009845	LOC108087656|XP_017040633.1|DFIC	Cyp317a1|NP_611004.1|DMEL
OG0009846	LOC108090063|XP_017044059.1|DFIC	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL
OG0009847	LOC108097102|XP_017054660.1|DFIC	CG15773|NP_572251.1|DMEL
OG0009848	LOC108095336|XP_017051907.1|DFIC	CG17764|NP_572211.1|DMEL
OG0009849	LOC108099655|XP_017058777.1|DFIC	Elal|NP_524491.1|DMEL
OG0009850	LOC108102160|XP_017062347.1|DFIC	CG12061|NP_001104467.2|DMEL
OG0009851	LOC108095535|XP_017052151.1|DFIC	CG2898|NP_572623.1|DMEL
OG0009852	LOC108095408|XP_017051981.1|DFIC, LOC108089330|XP_017042997.1|DFIC	CG10752|NP_648614.1|DMEL
OG0009853	LOC108097503|XP_017055303.1|DFIC	CG11068|NP_572936.1|DMEL
OG0009855	LOC108098715|XP_017057321.1|DFIC	CG12438|NP_609249.1|DMEL
OG0009856	LOC108092618|XP_017047745.1|DFIC	CG9014|NP_609668.2|DMEL
OG0009857	LOC108094468|XP_017050540.1|DFIC, LOC108094428|XP_017050487.1|DFIC	CG13083|NP_995727.1|DMEL
OG0009858	LOC108101148|XP_017060860.1|DFIC	ppk11|NP_001334672.1|DMEL
OG0009859	LOC108098301|XP_017056600.1|DFIC, LOC108098369|XP_017056708.1|DFIC, LOC108098306|XP_017056607.1|DFIC	OS9|NP_652666.2|DMEL
OG0009860	LOC108100120|XP_017059362.1|DFIC	CG7309|NP_609468.4|DMEL
OG0009861	LOC108094182|XP_017050132.1|DFIC	CG33128|NP_787961.1|DMEL
OG0009862	LOC108089756|XP_017043672.1|DFIC	CG4983|NP_609513.1|DMEL
OG0009863	LOC108091473|XP_017046179.1|DFIC	CG17078|NP_608512.2|DMEL
OG0009864	LOC108089907|XP_017043873.1|DFIC	CG33322|NP_995734.1|DMEL
OG0009865	LOC108089801|XP_017043689.1|DFIC	Elba3|NP_608850.1|DMEL
OG0009866	LOC108089705|XP_017043540.1|DFIC	CG43127|NP_001097575.2|DMEL
OG0009867	LOC108096257|XP_017053200.1|DFIC	CG13712|NP_647926.1|DMEL
OG0009868	LOC108100710|XP_017060230.1|DFIC	CG32221|NP_730456.2|DMEL
OG0009870	LOC108099974|XP_017059154.1|DFIC	Cyp312a1|NP_649030.1|DMEL
OG0009871	LOC108096496|XP_017053595.1|DFIC	CG17575|NP_001188917.1|DMEL
OG0009872	LOC108087851|XP_017040920.1|DFIC	CG4286|NP_611560.1|DMEL
OG0009873	LOC108096729|XP_017054062.1|DFIC	pgc|NP_001097411.1|DMEL
OG0009874	LOC108099767|XP_017058885.1|DFIC	CG5506|NP_649021.1|DMEL
OG0009875	LOC108088794|XP_017042248.1|DFIC	CG11425|NP_649395.1|DMEL
OG0009876	LOC108086613|XP_017039077.1|DFIC	CG33626|NP_001027405.2|DMEL
OG0009877	LOC108090383|XP_017044520.1|DFIC	Tsen15|NP_724774.1|DMEL
OG0009878	LOC108096667|XP_017053929.1|DFIC	CG30056|NP_725186.1|DMEL
OG0009879	LOC108093648|XP_017049295.1|DFIC	CG10931|NP_611261.1|DMEL
OG0009880	LOC108096802|XP_017054175.1|DFIC	CG30278|NP_726180.1|DMEL
OG0009881	LOC108094799|XP_017051059.1|DFIC	CG17048|NP_610866.1|DMEL
OG0009882	LOC108087672|XP_017040657.1|DFIC	CG10332|NP_611809.2|DMEL
OG0009883	LOC108094963|XP_017051315.1|DFIC	CG13423|NP_611485.1|DMEL
OG0009884	LOC108094802|XP_017051062.1|DFIC	CG13428|NP_611487.1|DMEL
OG0009885	LOC108090882|XP_017045272.1|DFIC	CG1690|NP_610515.1|DMEL
OG0009886	LOC108093714|XP_017049407.1|DFIC	ste24c|NP_001261038.1|DMEL
OG0009887	LOC108090567|XP_017044800.1|DFIC	CG8586|NP_610402.1|DMEL
OG0009888	LOC108094794|XP_017051055.1|DFIC	CG15124|NP_611435.1|DMEL
OG0009889	LOC108096570|XP_017053755.1|DFIC	Gpdh2|NP_611760.2|DMEL
OG0009890	LOC108090477|XP_017044664.1|DFIC	CG5089|NP_611142.3|DMEL
OG0009891	LOC108094017|XP_017049934.1|DFIC	CG14644|NP_649445.3|DMEL
OG0009892	LOC108094645|XP_017050844.1|DFIC	CG8260|NP_573069.1|DMEL
OG0009893	LOC108087610|XP_017040537.1|DFIC	Drep3|NP_610723.2|DMEL
OG0009894	LOC108098620|XP_017057176.1|DFIC	CG10445|NP_649751.2|DMEL
OG0009895	LOC108093548|XP_017049133.1|DFIC	RacGAP84C|NP_476704.1|DMEL
OG0009896	LOC108095675|XP_017052332.1|DFIC	CHKov2|NP_651387.1|DMEL
OG0009897	LOC108097956|XP_017056057.1|DFIC	CG5399|NP_650481.1|DMEL
OG0009898	LOC108098911|XP_017057599.1|DFIC	CG3987|NP_650421.3|DMEL
OG0009899	LOC108091891|XP_017046764.1|DFIC	soti|NP_650358.1|DMEL
OG0009900	LOC108087077|XP_017039744.1|DFIC	Ravus|NP_731779.1|DMEL
OG0009901	LOC108095904|XP_017052714.1|DFIC	Hex-t1|NP_788744.1|DMEL
OG0009902	LOC108098778|XP_017057401.1|DFIC	CG14691|NP_650012.2|DMEL
OG0009903	LOC108098439|XP_017056825.1|DFIC	e_y_2b|NP_652310.1|DMEL
OG0009904	LOC108098823|XP_017057468.1|DFIC	CG14857|NP_650392.1|DMEL
OG0009905	LOC108091631|XP_017046419.1|DFIC, LOC108097628|XP_017055542.1|DFIC	Rbp4|NP_476935.1|DMEL
OG0009906	LOC108091597|XP_017046360.1|DFIC	CG9759|NP_650296.1|DMEL
OG0009907	LOC108093312|XP_017048784.1|DFIC	CG31199|NP_732546.1|DMEL
OG0009908	LOC108092133|XP_017047125.1|DFIC	CG43179|NP_001247094.1|DMEL
OG0009909	LOC108086594|XP_017039052.1|DFIC	CG6059|NP_651541.2|DMEL
OG0009910	LOC108099472|XP_017058516.1|DFIC	CG18749|NP_001287228.1|DMEL, CG15864|NP_652183.2|DMEL
OG0009911	LOC108096578|XP_017053765.1|DFIC	CG34210|NP_001097430.1|DMEL
OG0009912	LOC108098315|XP_017056627.1|DFIC	CG10481|NP_995731.1|DMEL
OG0009913	LOC108092355|XP_017047378.1|DFIC, LOC108092358|XP_017047382.1|DFIC, LOC108093390|XP_017048898.1|DFIC, LOC108092480|XP_017047561.1|DFIC	CG18558|NP_608720.2|DMEL
OG0009914	LOC108090866|XP_017045245.1|DFIC	CG32192|NP_730325.1|DMEL, CG42393|NP_001137967.1|DMEL, CG44163|NP_001261131.1|DMEL
OG0009915	LOC108094181|XP_017050131.1|DFIC, LOC108094273|XP_017050280.1|DFIC	CG31933|NP_722734.1|DMEL
OG0009916	LOC108098378|XP_017056728.1|DFIC	NimC1|NP_001260453.1|DMEL
OG0009917	LOC108099871|XP_017059007.1|DFIC, LOC108099870|XP_017059006.1|DFIC, LOC108099869|XP_017059005.1|DFIC, LOC108090646|XP_017044913.1|DFIC	CG1773|NP_610512.1|DMEL, CG30002|NP_001163100.1|DMEL
OG0009918	LOC108101913|XP_017061977.1|DFIC, LOC108093987|XP_017049887.1|DFIC, LOC108093986|XP_017049885.1|DFIC, LOC108093988|XP_017049889.1|DFIC, LOC108101911|XP_017061975.1|DFIC, LOC108093985|XP_017049884.1|DFIC	Obp51a|NP_725436.1|DMEL
OG0009919	LOC108095478|XP_017052081.1|DFIC	SP|NP_524057.2|DMEL
OG0009922	LOC108100520|XP_017059968.1|DFIC	CG14104|NP_652408.2|DMEL
OG0009925	LOC108102080|XP_017062215.1|DFIC	CG14710|NP_650092.4|DMEL
OG0009926	LOC108095426|XP_017052024.1|DFIC	MICAL-like|NP_648621.1|DMEL
OG0009927	LOC108097349|XP_017055073.1|DFIC	CG11398|NP_569896.1|DMEL
OG0009928	LOC108088404|XP_017041647.1|DFIC	CG7829|NP_651732.1|DMEL
OG0009930	LOC108101876|XP_017061906.1|DFIC	CG12986|NP_573243.1|DMEL
OG0009931	LOC108096732|XP_017054066.1|DFIC	CG30284|NP_726097.1|DMEL
OG0009932	LOC108090773|XP_017045104.1|DFIC	CG12923|NP_610532.1|DMEL
OG0009933	LOC108093662|XP_017049331.1|DFIC	COX6AL|NP_725504.1|DMEL
OG0009937	LOC108095559|XP_017052194.1|DFIC	CG43968|NP_001262238.1|DMEL
OG0009938	LOC108097896|XP_017055923.1|DFIC	CG8568|NP_573217.1|DMEL
OG0009940	LOC108095967|XP_017052799.1|DFIC	CG4730|NP_651413.1|DMEL
OG0009941	LOC108089855|XP_017043789.1|DFIC	tomb|NP_608936.1|DMEL
OG0009942	LOC108090776|XP_017045106.1|DFIC	CG12744|NP_610530.1|DMEL
OG0009943	LOC108100028|XP_017059233.1|DFIC	CG12253|NP_652056.2|DMEL
OG0009944	LOC108097035|XP_017054544.1|DFIC	CG11382|NP_569895.1|DMEL
OG0009945	LOC108091213|XP_017045799.1|DFIC	CG2202|NP_572657.2|DMEL
OG0009946	LOC108102030|XP_017062122.1|DFIC	CG34307|NP_001097753.2|DMEL
OG0009947	LOC108093040|XP_017048436.1|DFIC	CG10486|NP_647998.2|DMEL
OG0009948	LOC108097296|XP_017054999.1|DFIC	CG3699|NP_569875.2|DMEL
OG0009949	LOC108090222|XP_017044304.1|DFIC	dpr16|NP_001287169.1|DMEL
OG0009950	LOC108102006|XP_017062093.1|DFIC	CG18765|NP_001097750.1|DMEL
OG0009951	LOC108101024|XP_017060679.1|DFIC	Xport-B|NP_001163658.1|DMEL
OG0009952	LOC108087234|XP_017040012.1|DFIC	CG18598|NP_650698.1|DMEL
OG0009953	LOC108095969|XP_017052801.1|DFIC	CG5039|NP_651414.1|DMEL
OG0009954	LOC108087984|XP_017041074.1|DFIC	CG3281|NP_650132.1|DMEL
OG0009955	LOC108086456|XP_017038868.1|DFIC	CG30466|NP_001286463.1|DMEL
OG0009956	LOC108097011|XP_017054498.1|DFIC	CG42449|NP_572244.1|DMEL
OG0009957	LOC108088500|XP_017041819.1|DFIC	ZIPIC|NP_651765.1|DMEL
OG0009958	LOC108086605|XP_017039067.1|DFIC	CG14259|NP_651532.1|DMEL
OG0009961	LOC108098470|XP_017056867.1|DFIC	CG14642|NP_730791.1|DMEL
OG0009962	LOC108087081|XP_017039750.1|DFIC	Lip3|NP_477331.1|DMEL
OG0009963	LOC108099541|XP_017058605.1|DFIC	CG43342|NP_001247238.1|DMEL
OG0009964	LOC108087355|XP_017040185.1|DFIC	CG10300|NP_651174.2|DMEL
OG0009965	LOC108099283|XP_017058162.1|DFIC	CG31371|NP_733375.2|DMEL
OG0009966	LOC108090603|XP_017044860.1|DFIC	Dif|NP_001162998.1|DMEL
OG0009967	LOC108101246|XP_017060991.1|DFIC	CG10650|NP_609929.2|DMEL
OG0009969	LOC108098228|XP_017056498.1|DFIC	CG31808|NP_001188822.1|DMEL
OG0009970	LOC108096038|XP_017052874.1|DFIC	CG10570|NP_652585.1|DMEL
OG0009971	LOC108098215|XP_017056482.1|DFIC	CG31805|NP_001246052.1|DMEL
OG0009972	LOC108089124|XP_017042729.1|DFIC	l_2_SH0834|NP_609376.1|DMEL
OG0009973	LOC108101564|XP_017061460.1|DFIC	udd|NP_610353.1|DMEL
OG0009974	LOC108093395|XP_017048903.1|DFIC	Gr39b|NP_724336.1|DMEL
OG0009975	LOC108093421|XP_017048956.1|DFIC	GluRIIA|NP_523484.2|DMEL
OG0009976	LOC108088194|XP_017041383.1|DFIC	CG13766|NP_609050.1|DMEL
OG0009977	LOC108089199|XP_017042833.1|DFIC	Spn31A|NP_609341.1|DMEL
OG0009978	LOC108089164|XP_017042784.1|DFIC	CG13133|NP_609343.1|DMEL
OG0009979	LOC108092619|XP_017047746.1|DFIC	CG16820|NP_609627.1|DMEL
OG0009980	LOC108101906|XP_017061969.1|DFIC	CG30161|NP_611953.2|DMEL
OG0009981	LOC108093975|XP_017049871.1|DFIC	CG34005|NP_001033957.2|DMEL
OG0009982	LOC108093971|XP_017049866.1|DFIC	Muc55B|NP_611285.2|DMEL
OG0009983	LOC108096719|XP_017054047.1|DFIC	CG34208|NP_001097413.1|DMEL
OG0009984	LOC108086735|XP_017039255.1|DFIC	CG13151|NP_610793.1|DMEL
OG0009985	LOC108096841|XP_017054241.1|DFIC	CG34222|NP_001097257.1|DMEL
OG0009986	LOC108094228|XP_017050175.1|DFIC	Tsp42Er|NP_523644.1|DMEL
OG0009987	LOC108096781|XP_017054146.1|DFIC	CG13516|NP_001286741.1|DMEL
OG0009988	LOC108096783|XP_017054148.1|DFIC	CG30269|NP_611704.2|DMEL
OG0009989	LOC108096797|XP_017054166.1|DFIC	CG15674|NP_611593.1|DMEL
OG0009990	LOC108094797|XP_017051058.1|DFIC	CG16739|NP_611477.1|DMEL
OG0009991	LOC108086684|XP_017039167.1|DFIC	CG30076|NP_725400.2|DMEL
OG0009992	LOC108094574|XP_017050680.1|DFIC	CG9101|NP_573011.1|DMEL
OG0009993	LOC108102148|XP_017062312.1|DFIC	disco-r|NP_727938.1|DMEL
OG0009994	LOC108091289|XP_017045899.1|DFIC	CG15579|NP_652515.1|DMEL
OG0009995	LOC108097928|XP_017055970.1|DFIC	CG11356|NP_572786.2|DMEL
OG0009996	LOC108098054|XP_017056227.1|DFIC	CG2147|NP_572465.1|DMEL
OG0009997	LOC108088694|XP_017042124.1|DFIC	CG12057|NP_572534.1|DMEL
OG0009998	LOC108101663|XP_017061572.1|DFIC	Cyp28c1|NP_572752.1|DMEL
OG0009999	LOC108095354|XP_017051924.1|DFIC	CG12155|NP_572403.1|DMEL
OG0010000	LOC108088597|XP_017041953.1|DFIC	CG10962|NP_788887.1|DMEL
OG0010001	LOC108097914|XP_017055939.1|DFIC	Cyp318a1|NP_727590.1|DMEL
OG0010002	LOC108099093|XP_017057900.1|DFIC	CG34263|NP_001097459.1|DMEL
OG0010003	LOC108100025|XP_017059225.1|DFIC	piwi|NP_476875.1|DMEL
OG0010004	LOC108097358|XP_017055087.1|DFIC	CG14440|NP_572343.1|DMEL
OG0010005	LOC108091124|XP_017045644.1|DFIC	CG32396|NP_729172.1|DMEL
OG0010006	LOC108097872|XP_017055897.1|DFIC	CG12995|NP_728059.1|DMEL
OG0010007	LOC108101643|XP_017061548.1|DFIC	CG6067|NP_572283.1|DMEL
OG0010008	LOC108088721|XP_017042156.1|DFIC	CG6290|NP_573294.1|DMEL
OG0010009	LOC108092643|XP_017047778.1|DFIC	scw|NP_524863.3|DMEL
OG0010010	LOC108098080|XP_017056269.1|DFIC	Cyp6v1|NP_608403.1|DMEL
OG0010011	LOC108091298|XP_017045909.1|DFIC	CG3546|NP_572172.1|DMEL
OG0010012	LOC108097432|XP_017055190.1|DFIC	CG32603|NP_727758.1|DMEL
OG0010013	LOC108091153|XP_017045678.1|DFIC	CG1545|NP_572677.2|DMEL
OG0010014	LOC108097577|XP_017055453.1|DFIC	CG12643|NP_652547.1|DMEL
OG0010015	LOC108091142|XP_017045666.1|DFIC	CG1552|NP_572676.2|DMEL
OG0010016	LOC108097459|XP_017055222.1|DFIC	tsg|NP_511135.1|DMEL
OG0010017	LOC108091154|XP_017045679.1|DFIC	CG1537|NP_572678.1|DMEL
OG0010018	LOC108097068|XP_017054595.1|DFIC	FarO|NP_652021.1|DMEL
OG0010019	LOC108097550|XP_017055397.1|DFIC	NetB|NP_511155.1|DMEL
OG0010020	LOC108088660|XP_017042077.1|DFIC	CG44325|NP_001285034.1|DMEL
OG0010021	LOC108098019|XP_017056161.1|DFIC	CG9673|NP_573149.1|DMEL
OG0010022	LOC108098124|XP_017056334.1|DFIC	CG1801|NP_728408.3|DMEL
OG0010023	LOC108092830|XP_017048123.1|DFIC	sc|NP_476803.1|DMEL
OG0010024	LOC108092834|XP_017048126.1|DFIC	ac|NP_476824.1|DMEL
OG0010025	LOC108097183|XP_017054814.1|DFIC	a6|NP_477309.1|DMEL
OG0010026	LOC108097457|XP_017055218.1|DFIC	CG11162|NP_572910.1|DMEL
OG0010027	LOC108097509|XP_017055311.1|DFIC	PIP82|NP_572487.3|DMEL
OG0010028	LOC108091067|XP_017045554.1|DFIC	Sk1|NP_572717.1|DMEL
OG0010029	LOC108088575|XP_017041913.1|DFIC	CG34331|NP_001285478.1|DMEL
OG0010030	LOC108102205|XP_017062396.1|DFIC	Cpr12A|NP_572896.1|DMEL
OG0010031	LOC108102204|XP_017062395.1|DFIC	CG11816|NP_001259515.1|DMEL
OG0010032	LOC108094532|XP_017050623.1|DFIC	CG15256|NP_609754.2|DMEL
OG0010033	LOC108097218|XP_017054855.1|DFIC	CG4116|NP_570047.1|DMEL
OG0010034	LOC108097209|XP_017054846.1|DFIC	CG14423|NP_570044.1|DMEL
OG0010035	LOC108097210|XP_017054847.1|DFIC	CG3598|NP_570040.1|DMEL
OG0010036	LOC108097207|XP_017054842.1|DFIC	CG32793|NP_726835.1|DMEL
OG0010037	LOC108097213|XP_017054850.1|DFIC	CG14424|NP_570037.1|DMEL
OG0010038	LOC108095273|XP_017051806.1|DFIC	CG15465|NP_572206.1|DMEL
OG0010039	LOC108086667|XP_017039137.1|DFIC	CG13170|NP_610750.1|DMEL
OG0010040	LOC108088215|XP_017041409.1|DFIC	CG31910|NP_723211.1|DMEL
OG0010041	LOC108092808|XP_017048070.1|DFIC	CG42264|NP_572260.2|DMEL
OG0010042	LOC108097446|XP_017055206.1|DFIC	CG9686|NP_572586.2|DMEL
OG0010043	LOC108097437|XP_017055196.1|DFIC	CG9691|NP_572588.1|DMEL
OG0010044	LOC108092989|XP_017048371.1|DFIC	Ilp6|NP_570000.1|DMEL
OG0010045	LOC108095506|XP_017052104.1|DFIC	Obp19c|NP_608392.1|DMEL
OG0010046	LOC108095500|XP_017052095.1|DFIC	Obp19b|NP_608391.2|DMEL
OG0010047	LOC108097706|XP_017055682.1|DFIC	Yp3|NP_511148.2|DMEL
OG0010048	LOC108094602|XP_017050742.1|DFIC	CG33178|NP_001285263.1|DMEL
OG0010049	LOC108094662|XP_017050861.1|DFIC	CG8206|NP_573064.1|DMEL
OG0010050	LOC108094661|XP_017050860.1|DFIC	CG8944|NP_573065.1|DMEL
OG0010051	LOC108091281|XP_017045884.1|DFIC	CG15570|NP_572154.1|DMEL
OG0010052	LOC108102129|XP_017062282.1|DFIC	CG17169|NP_001163862.1|DMEL
OG0010053	LOC108095607|XP_017052260.1|DFIC	CG2909|NP_572616.1|DMEL
OG0010054	LOC108097997|XP_017056123.1|DFIC	CG2116|NP_572444.2|DMEL
OG0010055	LOC108097888|XP_017055916.1|DFIC	CG17982|NP_572447.1|DMEL
OG0010056	LOC108095586|XP_017052238.1|DFIC	Met|NP_511126.2|DMEL
OG0010057	LOC108097268|XP_017054955.1|DFIC	CG14630|NP_651985.1|DMEL
OG0010058	LOC108095551|XP_017052175.1|DFIC	CG12723|NP_572864.2|DMEL
OG0010059	LOC108091194|XP_017045764.1|DFIC	CG15210|NP_652465.1|DMEL
OG0010060	LOC108091175|XP_017045714.1|DFIC	Cpr11B|NP_572807.1|DMEL
OG0010061	LOC108096212|XP_017053089.1|DFIC	CG13720|NP_647913.3|DMEL
OG0010062	LOC108093125|XP_017048558.1|DFIC	CG13297|NP_648030.2|DMEL
OG0010063	LOC108099712|XP_017058823.1|DFIC	CG13728|NP_648974.3|DMEL
OG0010064	LOC108099933|XP_017059092.1|DFIC	CG12229|NP_648980.1|DMEL
OG0010065	LOC108099753|XP_017058870.1|DFIC	CG13285|NP_647969.1|DMEL
OG0010066	LOC108100323|XP_017059619.1|DFIC	CG13931|NP_001261274.1|DMEL
OG0010067	LOC108099007|XP_017057731.1|DFIC	CG32298|NP_728742.1|DMEL
OG0010068	LOC108093072|XP_017048473.1|DFIC	CG33056|NP_788556.1|DMEL
OG0010069	LOC108100656|XP_017060156.1|DFIC	Cpr62Bc|NP_647668.1|DMEL
OG0010070	LOC108093064|XP_017048462.1|DFIC	CG33285|NP_996130.1|DMEL
OG0010071	LOC108099775|XP_017058893.1|DFIC	CG34250|NP_001287094.1|DMEL
OG0010072	LOC108088990|XP_017042522.1|DFIC	CG15213|NP_652459.1|DMEL
OG0010073	LOC108096467|XP_017053568.1|DFIC	CG42445|NP_001163378.1|DMEL
OG0010074	LOC108095348|XP_017051918.1|DFIC	CG4198|NP_572213.1|DMEL
OG0010076	LOC108089597|XP_017043444.1|DFIC	ver|NP_648587.1|DMEL
OG0010077	LOC108089322|XP_017042989.1|DFIC	CG13058|NP_648877.1|DMEL
OG0010078	LOC108089356|XP_017043022.1|DFIC	CG13038|NP_652415.2|DMEL
OG0010079	LOC108089319|XP_017042985.1|DFIC	CG13047|NP_648862.2|DMEL
OG0010080	LOC108088941|XP_017042453.1|DFIC	tut|NP_729346.1|DMEL
OG0010081	LOC108096272|XP_017053223.1|DFIC	CG3982|NP_729490.1|DMEL
OG0010082	LOC108099143|XP_017057975.1|DFIC	CG32267|NP_728885.1|DMEL
OG0010083	LOC108086886|XP_017039435.1|DFIC	CG4613|NP_648707.2|DMEL
OG0010084	LOC108087452|XP_017040303.1|DFIC	CG42507|NP_001163443.1|DMEL
OG0010085	LOC108088749|XP_017042186.1|DFIC	CG14459|NP_001356911.1|DMEL
OG0010086	LOC108086931|XP_017039525.1|DFIC	Lk|NP_524893.2|DMEL
OG0010087	LOC108086919|XP_017039497.1|DFIC	CG13737|NP_648666.1|DMEL
OG0010088	LOC108088824|XP_017042280.1|DFIC	CG14569|NP_649354.1|DMEL
OG0010089	LOC108100663|XP_017060164.1|DFIC	CG7512|NP_001097585.3|DMEL
OG0010090	LOC108095041|XP_017051423.1|DFIC	ey|NP_001014693.1|DMEL
OG0010091	LOC108086636|XP_017039101.1|DFIC	CG10139|NP_610976.1|DMEL
OG0010092	LOC108102086|XP_017062227.1|DFIC	CG40298|NP_001036631.1|DMEL
OG0010093	LOC108096756|XP_017054105.1|DFIC	Ugt317A1|NP_611694.2|DMEL
OG0010094	LOC108095754|XP_017052436.1|DFIC	Nepl13|NP_651096.1|DMEL
OG0010095	LOC108092005|XP_017046923.1|DFIC	CG17786|NP_651231.1|DMEL
OG0010096	LOC108097362|XP_017055095.1|DFIC	CG32750|NP_727067.1|DMEL
OG0010097	LOC108097025|XP_017054531.1|DFIC	CG13358|NP_569862.3|DMEL
OG0010098	LOC108088126|XP_017041273.1|DFIC	psd|NP_001260116.1|DMEL
OG0010099	LOC108101249|XP_017060994.1|DFIC	CG10623|NP_609921.1|DMEL
