Orthogroup	DFIC.longest_only	DKIK.longest_only
OG0008411	LOC108097498|XP_017055300.1|DFIC	LOC108081118|XP_017031613.1|DKIK
OG0008412	LOC108095585|XP_017052231.1|DFIC	LOC108080543|XP_017030835.1|DKIK
OG0008413	LOC108100346|XP_017059660.1|DFIC	LOC108073937|XP_017021232.1|DKIK
OG0008414	LOC108097228|XP_017054878.1|DFIC	LOC108080512|XP_017030778.1|DKIK
OG0008415	LOC108098009|XP_017056139.1|DFIC	LOC108082933|XP_017034026.1|DKIK
OG0008416	LOC108087594|XP_017040515.1|DFIC	LOC108079279|XP_017029064.1|DKIK
OG0008417	LOC108091312|XP_017045925.1|DFIC	LOC108083426|XP_017034671.1|DKIK
OG0008418	LOC108086493|XP_017038907.1|DFIC	LOC108076069|XP_017024263.1|DKIK
OG0008419	LOC108097472|XP_017055234.1|DFIC	LOC108080183|XP_017030321.1|DKIK
OG0008420	LOC108095554|XP_017052178.1|DFIC	LOC108083627|XP_017034989.1|DKIK
OG0008421	LOC108097720|XP_017055704.1|DFIC	LOC108084859|XP_017036733.1|DKIK
OG0008422	LOC108092923|XP_017048274.1|DFIC	LOC108074937|XP_017022657.1|DKIK
OG0008423	LOC108096580|XP_017053767.1|DFIC	LOC108072275|XP_017018830.1|DKIK
OG0008424	LOC108101696|XP_017061620.1|DFIC	LOC108079252|XP_017029031.1|DKIK
OG0008425	LOC108087044|XP_017039709.1|DFIC	LOC108070722|XP_017016806.1|DKIK
OG0008426	LOC108093932|XP_017049798.1|DFIC	LOC108082542|XP_017033468.1|DKIK
OG0008427	LOC108097299|XP_017055002.1|DFIC	LOC108080533|XP_017030822.1|DKIK
OG0008428	LOC108097728|XP_017055717.1|DFIC	LOC108080151|XP_017030278.1|DKIK
OG0008429	LOC108099649|XP_017058768.1|DFIC	LOC108080976|XP_017031392.1|DKIK
OG0008430	LOC108091278|XP_017045881.1|DFIC	LOC108080251|XP_017030399.1|DKIK
OG0008431	LOC108102043|XP_017062155.1|DFIC	LOC108076441|XP_017024795.1|DKIK
OG0008432	LOC108095802|XP_017052556.1|DFIC	LOC108083726|XP_017035120.1|DKIK
OG0008433	LOC108095473|XP_017052076.1|DFIC	LOC108084807|XP_017036655.1|DKIK
OG0008434	LOC108086796|XP_017039326.1|DFIC	LOC108073695|XP_017020917.1|DKIK
OG0008435	LOC108089113|XP_017042713.1|DFIC	LOC108076919|XP_017025452.1|DKIK
OG0008436	LOC108090469|XP_017044655.1|DFIC	LOC108076330|XP_017024603.1|DKIK
OG0008438	LOC108099548|XP_017058619.1|DFIC	LOC108085452|XP_017037552.1|DKIK
OG0008439	LOC108093961|XP_017049855.1|DFIC	LOC108082408|XP_017033246.1|DKIK
OG0008440	LOC108090112|XP_017044121.1|DFIC	LOC108084372|XP_017036044.1|DKIK
OG0008441	LOC108088776|XP_017042220.1|DFIC	LOC108083318|XP_017034547.1|DKIK
OG0008442	LOC108095185|XP_017051661.1|DFIC	LOC108082595|XP_017033551.1|DKIK
OG0008443	LOC108096261|XP_017053206.1|DFIC	LOC108083053|XP_017034169.1|DKIK
OG0008444	LOC108088313|XP_017041538.1|DFIC	LOC108080650|XP_017030963.1|DKIK
OG0008445	LOC108092981|XP_017048362.1|DFIC	LOC108080189|XP_017030332.1|DKIK
OG0008446	LOC108098064|XP_017056242.1|DFIC	LOC108080232|XP_017030377.1|DKIK
OG0008447	LOC108095595|XP_017052249.1|DFIC	LOC108074949|XP_017022671.1|DKIK
OG0008448	LOC108097884|XP_017055909.1|DFIC	LOC108076023|XP_017024170.1|DKIK
OG0008449	LOC108095346|XP_017051915.1|DFIC	LOC108085955|XP_017038231.1|DKIK
OG0008450	LOC108088642|XP_017042048.1|DFIC	LOC108082930|XP_017034012.1|DKIK
OG0008451	LOC108101023|XP_017060678.1|DFIC	LOC108076477|XP_017024894.1|DKIK
OG0008452	LOC108091571|XP_017046336.1|DFIC	LOC108074329|XP_017021827.1|DKIK
OG0008453	LOC108101513|XP_017061362.1|DFIC	LOC108076672|XP_017025093.1|DKIK
OG0008454	LOC108097156|XP_017054767.1|DFIC	LOC108080322|XP_017030505.1|DKIK
OG0008455	LOC108100360|XP_017059684.1|DFIC	LOC108072734|XP_017019485.1|DKIK
OG0008456	LOC108102059|XP_017062178.1|DFIC	LOC108084147|XP_017035682.1|DKIK
OG0008457	LOC108092091|XP_017047069.1|DFIC	LOC108073240|XP_017020282.1|DKIK
OG0008458	LOC108090913|XP_017045323.1|DFIC	LOC108070886|XP_017017019.1|DKIK
OG0008459	LOC108097604|XP_017055500.1|DFIC, LOC108088732|XP_017042171.1|DFIC	LOC108083875|XP_017035352.1|DKIK
OG0008460	LOC108102236|XP_017062463.1|DFIC	LOC108075864|XP_017023948.1|DKIK
OG0008461	LOC108092702|XP_017047906.1|DFIC	LOC108079668|XP_017029554.1|DKIK
OG0008462	LOC108092519|XP_017047630.1|DFIC	LOC108074569|XP_017022159.1|DKIK
OG0008463	LOC108091504|XP_017046234.1|DFIC	LOC108074293|XP_017021769.1|DKIK
OG0008464	LOC108090817|XP_017045164.1|DFIC	LOC108072338|XP_017018915.1|DKIK
OG0008465	LOC108096810|XP_017054190.1|DFIC	LOC108072326|XP_017018895.1|DKIK
OG0008466	LOC108101869|XP_017061894.1|DFIC	LOC108076311|XP_017024579.1|DKIK
OG0008467	LOC108087865|XP_017040938.1|DFIC	LOC108082612|XP_017033581.1|DKIK
OG0008468	LOC108093481|XP_017049056.1|DFIC, LOC108090633|XP_017044937.1|DFIC	LOC108074530|XP_017022096.1|DKIK
OG0008469	LOC108088563|XP_017041899.1|DFIC, LOC108091542|XP_017046296.1|DFIC	LOC108085030|XP_017036966.1|DKIK
OG0008470	LOC108101853|XP_017061862.1|DFIC	LOC108076505|XP_017024893.1|DKIK
OG0008472	LOC108093843|XP_017049663.1|DFIC	LOC108072967|XP_017019889.1|DKIK
OG0008473	LOC108102118|XP_017062270.1|DFIC	LOC108083791|XP_017035206.1|DKIK
OG0008474	LOC108087015|XP_017039671.1|DFIC	LOC108070677|XP_017016739.1|DKIK
OG0008475	LOC108092638|XP_017047765.1|DFIC, LOC108098346|XP_017057104.1|DFIC	LOC108072521|XP_017019181.1|DKIK
OG0008476	LOC108098832|XP_017057477.1|DFIC	LOC108084039|XP_017035544.1|DKIK
OG0008477	LOC108087854|XP_017040927.1|DFIC	LOC108070759|XP_017016846.1|DKIK
OG0008478	LOC108095644|XP_017052299.1|DFIC	LOC108073277|XP_017020322.1|DKIK
OG0008479	LOC108087868|XP_017040941.1|DFIC	LOC108078216|XP_017027393.1|DKIK
OG0008480	LOC108096337|XP_017053365.1|DFIC	LOC108083081|XP_017034210.1|DKIK
OG0008481	LOC108097166|XP_017054789.1|DFIC	LOC108084661|XP_017036472.1|DKIK
OG0008482	LOC108099914|XP_017059064.1|DFIC	LOC108077533|XP_017026407.1|DKIK
OG0008483	LOC108094146|XP_017050073.1|DFIC	LOC108082055|XP_017032820.1|DKIK, LOC108078002|XP_017027044.1|DKIK, LOC108081398|XP_017032047.1|DKIK
OG0008484	LOC108098951|XP_017057648.1|DFIC	LOC108077395|XP_017026182.1|DKIK
OG0008485	LOC108093436|XP_017048988.1|DFIC	LOC108082126|XP_017032916.1|DKIK
OG0008486	LOC108101969|XP_017062048.1|DFIC	LOC108085975|XP_017038268.1|DKIK
OG0008487	LOC108097193|XP_017054828.1|DFIC	LOC108080026|XP_017030089.1|DKIK
OG0008488	LOC108098606|XP_017057157.1|DFIC	LOC108084821|XP_017036672.1|DKIK
OG0008489	LOC108093537|XP_017049119.1|DFIC	LOC108085403|XP_017037461.1|DKIK
OG0008490	LOC108095907|XP_017052724.1|DFIC	LOC108073590|XP_017020773.1|DKIK
OG0008491	LOC108087092|XP_017039762.1|DFIC	LOC108077638|XP_017026541.1|DKIK
OG0008492	LOC108101164|XP_017060875.1|DFIC	LOC108079532|XP_017029357.1|DKIK
OG0008493	LOC108098372|XP_017056716.1|DFIC	LOC108075380|XP_017023283.1|DKIK, LOC108075324|XP_017023222.1|DKIK
OG0008494	LOC108096544|XP_017053720.1|DFIC	LOC108076250|XP_017024488.1|DKIK
OG0008495	LOC108086728|XP_017039242.1|DFIC	LOC108076315|XP_017024583.1|DKIK
OG0008496	LOC108096809|XP_017054189.1|DFIC	LOC108072325|XP_017018894.1|DKIK
OG0008497	LOC108094774|XP_017051036.1|DFIC	LOC108076632|XP_017025047.1|DKIK
OG0008498	LOC108094060|XP_017049989.1|DFIC	LOC108072882|XP_017019691.1|DKIK
OG0008499	LOC108094784|XP_017051047.1|DFIC	LOC108082129|XP_017032920.1|DKIK
OG0008500	LOC108090360|XP_017044475.1|DFIC	LOC108082288|XP_017033108.1|DKIK
OG0008500	LOC108090359|XP_017044473.1|DFIC	LOC108082443|XP_017033302.1|DKIK
OG0008501	LOC108099861|XP_017058998.1|DFIC	LOC108071944|XP_017018399.1|DKIK
OG0008502	LOC108088661|XP_017042078.1|DFIC	LOC108083772|XP_017035186.1|DKIK
OG0008503	LOC108101695|XP_017061619.1|DFIC	LOC108083500|XP_017034798.1|DKIK
OG0008504	LOC108099029|XP_017057767.1|DFIC	LOC108075164|XP_017022955.1|DKIK
OG0008505	LOC108093075|XP_017048478.1|DFIC	LOC108085818|XP_017038058.1|DKIK
OG0008506	LOC108093161|XP_017048597.1|DFIC	LOC108080201|XP_017030346.1|DKIK
OG0008507	LOC108099845|XP_017058981.1|DFIC	LOC108076682|XP_017025118.1|DKIK, LOC108080570|XP_017030864.1|DKIK, LOC108080569|XP_017030863.1|DKIK
OG0008508	LOC108088557|XP_017041893.1|DFIC	LOC108071662|XP_017017955.1|DKIK
OG0008509	LOC108091306|XP_017045916.1|DFIC	LOC108080274|XP_017030427.1|DKIK
OG0008511	LOC108098739|XP_017057359.1|DFIC	LOC108082883|XP_017033954.1|DKIK
OG0008512	LOC108102228|XP_017062446.1|DFIC	LOC108075847|XP_017023917.1|DKIK
OG0008513	LOC108092572|XP_017047701.1|DFIC	LOC108074508|XP_017022075.1|DKIK
OG0008514	LOC108098287|XP_017056583.1|DFIC, LOC108098288|XP_017056584.1|DFIC	LOC108076917|XP_017025449.1|DKIK
OG0008515	LOC108092485|XP_017047569.1|DFIC, LOC108098154|XP_017056374.1|DFIC	LOC108086254|XP_017038628.1|DKIK, LOC108071836|XP_017018237.1|DKIK
OG0008516	LOC108096241|XP_017053155.1|DFIC	LOC108085992|XP_017038282.1|DKIK, LOC108070549|XP_017016564.1|DKIK, LOC108070550|XP_017016565.1|DKIK
OG0008517	LOC108096363|XP_017053404.1|DFIC	LOC108078874|XP_017028487.1|DKIK
OG0008518	LOC108088837|XP_017042299.1|DFIC	LOC108083455|XP_017034714.1|DKIK, LOC108081522|XP_017032229.1|DKIK, LOC108072513|XP_017019176.1|DKIK
OG0008519	LOC108086648|XP_017039115.1|DFIC	LOC108072943|XP_017019787.1|DKIK
OG0008520	LOC108101059|XP_017060735.1|DFIC	LOC108084349|XP_017036001.1|DKIK
OG0008522	LOC108086723|XP_017039235.1|DFIC	LOC108073006|XP_017019951.1|DKIK
OG0008523	LOC108098180|XP_017056402.1|DFIC	LOC108075816|XP_017023879.1|DKIK
OG0008524	LOC108097934|XP_017056015.1|DFIC	LOC108079313|XP_017029095.1|DKIK
OG0008525	LOC108100061|XP_017059285.1|DFIC	LOC108076835|XP_017025352.1|DKIK
OG0008526	LOC108089078|XP_017042673.1|DFIC, LOC108089077|XP_017042672.1|DFIC	LOC108080953|XP_017031356.1|DKIK, LOC108080963|XP_017031366.1|DKIK, LOC108080965|XP_017031368.1|DKIK, LOC108080935|XP_017031329.1|DKIK, LOC108080943|XP_017031337.1|DKIK
OG0008527	LOC108088707|XP_017042138.1|DFIC	LOC108083388|XP_017034627.1|DKIK
OG0008528	LOC108099108|XP_017057921.1|DFIC	LOC108079061|XP_017028763.1|DKIK
OG0008529	LOC108097346|XP_017055071.1|DFIC	LOC108076012|XP_017024157.1|DKIK
OG0008530	LOC108097652|XP_017055571.1|DFIC	LOC108078998|XP_017028666.1|DKIK
OG0008531	LOC108091106|XP_017045618.1|DFIC	LOC108084677|XP_017036495.1|DKIK
OG0008532	LOC108098132|XP_017056344.1|DFIC	LOC108085978|XP_017038267.1|DKIK
OG0008535	LOC108092969|XP_017048347.1|DFIC	LOC108074952|XP_017022673.1|DKIK
OG0008536	LOC108092965|XP_017048342.1|DFIC	LOC108080400|XP_017030617.1|DKIK
OG0008537	LOC108087209|XP_017039965.1|DFIC	LOC108073233|XP_017020270.1|DKIK
OG0008538	LOC108088718|XP_017042150.1|DFIC	LOC108071831|XP_017018228.1|DKIK
OG0008540	LOC108099663|XP_017058787.1|DFIC	LOC108073392|XP_017020466.1|DKIK
OG0008541	LOC108101562|XP_017061453.1|DFIC	LOC108078266|XP_017027503.1|DKIK
OG0008544	LOC108090382|XP_017044515.1|DFIC	LOC108078141|XP_017027268.1|DKIK
OG0008545	LOC108090990|XP_017045436.1|DFIC	LOC108072128|XP_017018649.1|DKIK
OG0008546	LOC108099743|XP_017058860.1|DFIC	LOC108075038|XP_017022795.1|DKIK
OG0008547	LOC108097117|XP_017054693.1|DFIC	LOC108072413|XP_017019006.1|DKIK
OG0008549	LOC108099343|XP_017058307.1|DFIC	LOC108073504|XP_017020661.1|DKIK
OG0008551	LOC108100268|XP_017059539.1|DFIC	LOC108079699|XP_017029593.1|DKIK
OG0008553	LOC108090558|XP_017044789.1|DFIC	LOC108077970|XP_017027001.1|DKIK
OG0008554	LOC108097118|XP_017054696.1|DFIC	LOC108076089|XP_017024296.1|DKIK
OG0008555	LOC108097182|XP_017054813.1|DFIC	LOC108079439|XP_017029262.1|DKIK
OG0008556	LOC108090406|XP_017044547.1|DFIC	LOC108078506|XP_017027897.1|DKIK
OG0008557	LOC108088443|XP_017041708.1|DFIC	LOC108077742|XP_017026695.1|DKIK
OG0008558	LOC108089160|XP_017042774.1|DFIC, LOC108102121|XP_017062314.1|DFIC	LOC108074606|XP_017022212.1|DKIK
OG0008560	LOC108101987|XP_017062069.1|DFIC	LOC108082206|XP_017033026.1|DKIK
OG0008561	LOC108089968|XP_017043954.1|DFIC	LOC108082216|XP_017033038.1|DKIK
OG0008562	LOC108093005|XP_017048396.1|DFIC	LOC108082863|XP_017033929.1|DKIK
OG0008563	LOC108091664|XP_017046466.1|DFIC	LOC108071331|XP_017017534.1|DKIK
OG0008564	LOC108089183|XP_017042808.1|DFIC	LOC108076956|XP_017025495.1|DKIK
OG0008565	LOC108099824|XP_017058943.1|DFIC	LOC108078814|XP_017028385.1|DKIK
OG0008566	LOC108098337|XP_017056666.1|DFIC	LOC108085267|XP_017037306.1|DKIK
OG0008569	LOC108097071|XP_017054597.1|DFIC	LOC108083431|XP_017034675.1|DKIK
OG0008570	LOC108092918|XP_017048264.1|DFIC	LOC108080285|XP_017030438.1|DKIK
OG0008572	LOC108090235|XP_017044322.1|DFIC	LOC108080755|XP_017031098.1|DKIK
OG0008573	LOC108091334|XP_017045966.1|DFIC	LOC108074249|XP_017021704.1|DKIK
OG0008574	LOC108089518|XP_017043334.1|DFIC	LOC108078721|XP_017028207.1|DKIK
OG0008575	LOC108095807|XP_017052565.1|DFIC	LOC108083715|XP_017035107.1|DKIK
OG0008576	LOC108102128|XP_017062279.1|DFIC	LOC108080366|XP_017030573.1|DKIK
OG0008577	LOC108089475|XP_017043225.1|DFIC	LOC108083139|XP_017034309.1|DKIK
OG0008578	LOC108087341|XP_017040170.1|DFIC	LOC108083215|XP_017034413.1|DKIK
OG0008579	LOC108096365|XP_017053406.1|DFIC	LOC108078812|XP_017028380.1|DKIK
OG0008581	LOC108088908|XP_017042405.1|DFIC	LOC108083290|XP_017034509.1|DKIK
OG0008582	LOC108097344|XP_017055069.1|DFIC	LOC108079159|XP_017028897.1|DKIK
OG0008583	LOC108092991|XP_017048373.1|DFIC	LOC108080360|XP_017030561.1|DKIK
OG0008584	LOC108097157|XP_017054772.1|DFIC	LOC108080323|XP_017030507.1|DKIK
OG0008585	LOC108092940|XP_017048296.1|DFIC	LOC108074942|XP_017022662.1|DKIK
OG0008586	LOC108092976|XP_017048357.1|DFIC	LOC108074908|XP_017022626.1|DKIK
OG0008587	LOC108101112|XP_017060817.1|DFIC	LOC108081773|XP_017032475.1|DKIK
OG0008588	LOC108101092|XP_017060791.1|DFIC	LOC108084370|XP_017036039.1|DKIK
OG0008589	LOC108095514|XP_017052113.1|DFIC	LOC108080519|XP_017030792.1|DKIK
OG0008590	LOC108095876|XP_017052670.1|DFIC	LOC108085896|XP_017038150.1|DKIK
OG0008592	LOC108096773|XP_017054138.1|DFIC	LOC108072379|XP_017018968.1|DKIK
OG0008593	LOC108089692|XP_017043528.1|DFIC	LOC108071588|XP_017017859.1|DKIK
OG0008594	LOC108093369|XP_017048879.1|DFIC	LOC108073056|XP_017020016.1|DKIK
OG0008595	LOC108093828|XP_017049647.1|DFIC	LOC108072980|XP_017019910.1|DKIK
OG0008596	LOC108093655|XP_017049318.1|DFIC	LOC108072921|XP_017019754.1|DKIK
OG0008597	LOC108091885|XP_017046758.1|DFIC	LOC108073176|XP_017020171.1|DKIK
OG0008598	LOC108095620|XP_017052275.1|DFIC	LOC108083793|XP_017035209.1|DKIK
OG0008599	LOC108097087|XP_017054625.1|DFIC	LOC108079350|XP_017029146.1|DKIK
OG0008600	LOC108098640|XP_017057203.1|DFIC	LOC108084866|XP_017036745.1|DKIK
OG0008601	LOC108100050|XP_017059272.1|DFIC	LOC108072489|XP_017019145.1|DKIK
OG0008602	LOC108099659|XP_017058782.1|DFIC	LOC108073302|XP_017020348.1|DKIK
OG0008603	LOC108087079|XP_017039747.1|DFIC	LOC108074111|XP_017021497.1|DKIK
OG0008604	LOC108090813|XP_017045158.1|DFIC	LOC108072335|XP_017018912.1|DKIK
OG0008605	LOC108094444|XP_017050507.1|DFIC, LOC108094443|XP_017050505.1|DFIC	LOC108082788|XP_017033823.1|DKIK
OG0008606	LOC108089810|XP_017043696.1|DFIC, LOC108089781|XP_017043664.1|DFIC	LOC108076889|XP_017025409.1|DKIK
OG0008607	LOC108090158|XP_017044213.1|DFIC	LOC108077414|XP_017026207.1|DKIK
OG0008608	LOC108086490|XP_017038904.1|DFIC	LOC108071225|XP_017017398.1|DKIK
OG0008609	LOC108087259|XP_017040053.1|DFIC	LOC108084879|XP_017036763.1|DKIK
OG0008610	LOC108090264|XP_017044361.1|DFIC	LOC108076186|XP_017024407.1|DKIK
OG0008612	LOC108090979|XP_017045424.1|DFIC	LOC108078442|XP_017027814.1|DKIK
OG0008613	LOC108098512|XP_017056954.1|DFIC	LOC108075438|XP_017023380.1|DKIK
OG0008615	LOC108093520|XP_017049101.1|DFIC	LOC108085464|XP_017037570.1|DKIK
OG0008616	LOC108086808|XP_017039336.1|DFIC	LOC108086027|XP_017038327.1|DKIK
OG0008617	LOC108091688|XP_017046505.1|DFIC	LOC108080993|XP_017031407.1|DKIK
OG0008619	LOC108102094|XP_017062237.1|DFIC	LOC108081991|XP_017032721.1|DKIK
OG0008620	LOC108101495|XP_017061343.1|DFIC	LOC108077951|XP_017026980.1|DKIK
OG0008621	LOC108098881|XP_017057557.1|DFIC	LOC108084269|XP_017035913.1|DKIK
OG0008622	LOC108093613|XP_017049229.1|DFIC	LOC108076149|XP_017024365.1|DKIK
OG0008623	LOC108094781|XP_017051043.1|DFIC	LOC108080846|XP_017031238.1|DKIK
OG0008624	LOC108093838|XP_017049658.1|DFIC	LOC108073013|XP_017019958.1|DKIK
OG0008625	LOC108092167|XP_017047179.1|DFIC, LOC108100941|XP_017060575.1|DFIC, LOC108090774|XP_017045105.1|DFIC	LOC108078305|XP_017027579.1|DKIK
OG0008626	LOC108096035|XP_017052870.1|DFIC	LOC108085451|XP_017037555.1|DKIK
OG0008627	LOC108093688|XP_017049359.1|DFIC	LOC108078734|XP_017028225.1|DKIK
OG0008629	LOC108094362|XP_017050391.1|DFIC	LOC108081840|XP_017032570.1|DKIK
OG0008630	LOC108095038|XP_017051418.1|DFIC	LOC108079308|XP_017029088.1|DKIK
OG0008631	LOC108099438|XP_017058464.1|DFIC	LOC108073282|XP_017020326.1|DKIK
OG0008632	LOC108098681|XP_017057279.1|DFIC	LOC108077744|XP_017026699.1|DKIK
OG0008633	LOC108087654|XP_017040622.1|DFIC	LOC108072421|XP_017019015.1|DKIK
OG0008634	LOC108095676|XP_017052337.1|DFIC	LOC108074470|XP_017022026.1|DKIK
OG0008635	LOC108101487|XP_017061327.1|DFIC	LOC108078107|XP_017027200.1|DKIK
OG0008636	LOC108087924|XP_017040999.1|DFIC	LOC108080464|XP_017030691.1|DKIK
OG0008637	LOC108100717|XP_017060240.1|DFIC	LOC108075317|XP_017023212.1|DKIK, LOC108074991|XP_017022711.1|DKIK
OG0008638	LOC108087169|XP_017039899.1|DFIC	LOC108083930|XP_017035420.1|DKIK
OG0008639	LOC108088518|XP_017041846.1|DFIC	LOC108083989|XP_017035492.1|DKIK
OG0008640	LOC108087885|XP_017040952.1|DFIC	LOC108085695|XP_017037894.1|DKIK
OG0008641	LOC108097481|XP_017055270.1|DFIC	LOC108085863|XP_017038110.1|DKIK
OG0008642	LOC108091989|XP_017046903.1|DFIC	LOC108084188|XP_017035774.1|DKIK
OG0008643	LOC108098675|XP_017057259.1|DFIC	LOC108077871|XP_017026897.1|DKIK
OG0008644	LOC108086849|XP_017039389.1|DFIC	LOC108073733|XP_017020981.1|DKIK, LOC108073735|XP_017020982.1|DKIK
OG0008645	LOC108098186|XP_017056410.1|DFIC, LOC108101995|XP_017062078.1|DFIC	LOC108072540|XP_017019204.1|DKIK
OG0008646	LOC108090631|XP_017044899.1|DFIC	LOC108076941|XP_017025478.1|DKIK
OG0008647	LOC108092305|XP_017047328.1|DFIC, LOC108092301|XP_017047325.1|DFIC, LOC108092302|XP_017047326.1|DFIC, LOC108092468|XP_017047546.1|DFIC	LOC108086069|XP_017038377.1|DKIK
OG0008648	LOC108101994|XP_017062077.1|DFIC, LOC108098207|XP_017056436.1|DFIC	LOC108072529|XP_017019192.1|DKIK
OG0008649	LOC108096587|XP_017053775.1|DFIC, LOC108096569|XP_017053754.1|DFIC	LOC108079865|XP_017029866.1|DKIK
OG0008650	LOC108096231|XP_017053117.1|DFIC	LOC108080951|XP_017031352.1|DKIK
OG0008651	LOC108101610|XP_017061513.1|DFIC	LOC108074651|XP_017022255.1|DKIK
OG0008652	LOC108086316|XP_017038705.1|DFIC	LOC108076595|XP_017024998.1|DKIK
OG0008653	LOC108093668|XP_017049335.1|DFIC	LOC108082485|XP_017033388.1|DKIK
OG0008654	LOC108090958|XP_017045391.1|DFIC	LOC108072099|XP_017018602.1|DKIK
OG0008655	LOC108090313|XP_017044414.1|DFIC	LOC108070787|XP_017016876.1|DKIK
OG0008656	LOC108097001|XP_017054478.1|DFIC	LOC108075986|XP_017024127.1|DKIK
OG0008657	LOC108094717|XP_017050946.1|DFIC	LOC108079182|XP_017028923.1|DKIK
OG0008659	LOC108100471|XP_017059891.1|DFIC, LOC108097038|XP_017054556.1|DFIC	LOC108073780|XP_017021036.1|DKIK
OG0008660	LOC108099882|XP_017059025.1|DFIC	LOC108071935|XP_017018388.1|DKIK
OG0008661	LOC108099714|XP_017058826.1|DFIC	LOC108072651|XP_017019371.1|DKIK
OG0008662	LOC108088756|XP_017042192.1|DFIC	LOC108079036|XP_017028706.1|DKIK
OG0008663	LOC108088923|XP_017042428.1|DFIC	LOC108083295|XP_017034521.1|DKIK
OG0008664	LOC108100482|XP_017059905.1|DFIC	LOC108079809|XP_017029780.1|DKIK
OG0008665	LOC108090067|XP_017044067.1|DFIC	LOC108074398|XP_017021914.1|DKIK
OG0008666	LOC108088830|XP_017042286.1|DFIC	LOC108070407|XP_017016348.1|DKIK
OG0008667	LOC108100136|XP_017059377.1|DFIC	LOC108073769|XP_017021025.1|DKIK, LOC108073795|XP_017021055.1|DKIK
OG0008668	LOC108100735|XP_017060261.1|DFIC	LOC108079030|XP_017028700.1|DKIK
OG0008669	LOC108086347|XP_017038737.1|DFIC	LOC108075805|XP_017023865.1|DKIK
OG0008670	LOC108091859|XP_017046728.1|DFIC	LOC108075754|XP_017023798.1|DKIK, LOC108075760|XP_017023807.1|DKIK
OG0008671	LOC108097830|XP_017055843.1|DFIC	LOC108082141|XP_017032933.1|DKIK
OG0008672	LOC108098260|XP_017056549.1|DFIC	LOC108076934|XP_017025468.1|DKIK, LOC108076935|XP_017025469.1|DKIK
OG0008673	LOC108092626|XP_017047752.1|DFIC	LOC108079577|XP_017029411.1|DKIK, LOC108079667|XP_017029553.1|DKIK
OG0008675	LOC108087523|XP_017040416.1|DFIC	LOC108072676|XP_017019403.1|DKIK
OG0008675	LOC108087520|XP_017040413.1|DFIC	LOC108072644|XP_017019363.1|DKIK
OG0008677	LOC108095982|XP_017052815.1|DFIC	LOC108083710|XP_017035096.1|DKIK
OG0008679	LOC108097777|XP_017055793.1|DFIC	LOC108080017|XP_017030073.1|DKIK
OG0008680	LOC108092960|XP_017048332.1|DFIC	LOC108080029|XP_017030091.1|DKIK
OG0008681	LOC108088697|XP_017042127.1|DFIC	LOC108083894|XP_017035376.1|DKIK
OG0008682	LOC108088639|XP_017042046.1|DFIC	LOC108082928|XP_017034009.1|DKIK
OG0008683	LOC108097331|XP_017055049.1|DFIC	LOC108076091|XP_017024297.1|DKIK
OG0008684	LOC108097435|XP_017055194.1|DFIC	LOC108076678|XP_017025102.1|DKIK
OG0008685	LOC108096831|XP_017054225.1|DFIC	LOC108072238|XP_017018788.1|DKIK
OG0008686	LOC108091652|XP_017046446.1|DFIC	LOC108071322|XP_017017520.1|DKIK
OG0008687	LOC108090740|XP_017045052.1|DFIC	LOC108071993|XP_017018455.1|DKIK
OG0008688	LOC108097079|XP_017054610.1|DFIC	LOC108083342|XP_017034575.1|DKIK
OG0008689	LOC108098857|XP_017057513.1|DFIC	LOC108083193|XP_017034384.1|DKIK
OG0008691	LOC108093151|XP_017048586.1|DFIC	LOC108071624|XP_017017895.1|DKIK
OG0008692	LOC108098073|XP_017056254.1|DFIC	LOC108083800|XP_017035217.1|DKIK
OG0008694	LOC108088705|XP_017042136.1|DFIC	LOC108082902|XP_017033974.1|DKIK
OG0008695	LOC108094196|XP_017050138.1|DFIC	LOC108085151|XP_017037163.1|DKIK
OG0008696	LOC108095746|XP_017052415.1|DFIC	LOC108081239|XP_017031807.1|DKIK
OG0008697	LOC108100130|XP_017059372.1|DFIC	LOC108072641|XP_017019359.1|DKIK
OG0008698	LOC108091076|XP_017045567.1|DFIC	LOC108076915|XP_017025451.1|DKIK
OG0008699	LOC108088877|XP_017042360.1|DFIC	LOC108084773|XP_017036581.1|DKIK
OG0008701	LOC108090876|XP_017045259.1|DFIC	LOC108085193|XP_017037195.1|DKIK
OG0008702	LOC108088073|XP_017041212.1|DFIC	LOC108085595|XP_017037751.1|DKIK
OG0008703	LOC108089429|XP_017043125.1|DFIC	LOC108079906|XP_017029929.1|DKIK
OG0008704	LOC108092511|XP_017047618.1|DFIC	LOC108086063|XP_017038370.1|DKIK
OG0008705	LOC108100105|XP_017059340.1|DFIC	LOC108075837|XP_017023901.1|DKIK
OG0008706	LOC108100759|XP_017060282.1|DFIC	LOC108084965|XP_017036870.1|DKIK
OG0008707	LOC108094596|XP_017050732.1|DFIC	LOC108084211|XP_017035821.1|DKIK
OG0008708	LOC108097547|XP_017055391.1|DFIC	LOC108083417|XP_017034661.1|DKIK
OG0008709	LOC108088407|XP_017041653.1|DFIC	LOC108083976|XP_017035475.1|DKIK
OG0008710	LOC108087317|XP_017040133.1|DFIC	LOC108074106|XP_017021492.1|DKIK
OG0008711	LOC108098518|XP_017056972.1|DFIC	LOC108084864|XP_017036740.1|DKIK
