Orthogroup	DFIC.longest_only	DSUZ.longest_only
OG0009594	LOC108095742|XP_017052412.1|DFIC	LOC108007896|XP_016927154.2|DSUZ
OG0009595	LOC108093536|XP_017049117.1|DFIC	LOC108011268|XP_016931865.2|DSUZ
OG0009596	LOC108096136|XP_017053004.1|DFIC	LOC108013807|XP_036674901.1|DSUZ
OG0009597	LOC108098488|XP_017056890.1|DFIC	LOC108013808|XP_036675194.1|DSUZ
OG0009598	LOC108098623|XP_017057183.1|DFIC	LOC108013816|XP_016935282.1|DSUZ
OG0009599	LOC108092219|XP_017047241.1|DFIC	LOC108012068|XP_036674740.1|DSUZ
OG0009600	LOC108096635|XP_017053884.1|DFIC	LOC108014567|XP_036673297.1|DSUZ
OG0009601	LOC108091980|XP_017046878.1|DFIC	LOC108006424|XP_016925437.2|DSUZ
OG0009602	LOC108096017|XP_017052856.1|DFIC	LOC108015480|XP_016937399.2|DSUZ
OG0009603	LOC108099451|XP_017058478.1|DFIC	LOC108007975|XP_016927235.1|DSUZ
OG0009604	LOC108091037|XP_017045477.1|DFIC	LOC108016789|XP_016939044.1|DSUZ
OG0009605	LOC108095691|XP_017052351.1|DFIC	LOC108014065|XP_016935573.1|DSUZ
OG0009606	LOC108096012|XP_017052850.1|DFIC	LOC108014058|XP_016935565.1|DSUZ
OG0009607	LOC108095701|XP_017052362.1|DFIC	LOC108020692|XP_016944549.1|DSUZ
OG0009608	LOC108091843|XP_017046713.1|DFIC	LOC108005708|XP_016924525.2|DSUZ
OG0009609	LOC108102243|XP_017062471.1|DFIC	LOC108007358|XP_016926499.2|DSUZ
OG0009610	LOC108101100|XP_017060800.1|DFIC	LOC108013755|XP_016935202.2|DSUZ
OG0009612	LOC108098486|XP_017056887.1|DFIC	LOC118877548|XP_036672537.1|DSUZ
OG0009613	LOC108098178|XP_017056400.1|DFIC	LOC108018512|XP_016941558.1|DSUZ
OG0009614	LOC108091916|XP_017046790.1|DFIC	LOC108015930|XP_016937999.2|DSUZ
OG0009615	LOC108086522|XP_017038940.1|DFIC	LOC108016150|XP_016938254.2|DSUZ
OG0009616	LOC108095698|XP_017052358.1|DFIC	LOC108017599|XP_036675663.1|DSUZ
OG0009617	LOC108087238|XP_017040018.1|DFIC	LOC108020297|XP_036677914.1|DSUZ
OG0009619	LOC108099540|XP_017058604.1|DFIC	LOC108020515|XP_016944338.2|DSUZ
OG0009620	LOC108097705|XP_017055681.1|DFIC	LOC108006093|XP_016925029.2|DSUZ
OG0009621	LOC108097443|XP_017055202.1|DFIC	LOC108006469|XP_036673147.1|DSUZ
OG0009622	LOC108087908|XP_017040979.1|DFIC	LOC108020115|XP_016943705.1|DSUZ
OG0009623	LOC108087952|XP_017041030.1|DFIC	LOC108018675|XP_016941734.2|DSUZ
OG0009624	LOC108098684|XP_017057282.1|DFIC	LOC108010820|XP_016931256.2|DSUZ
OG0009625	LOC108099677|XP_017058804.1|DFIC	LOC108017262|XP_016939764.2|DSUZ
OG0009626	LOC108095734|XP_017052399.1|DFIC	LOC108010542|XP_036672959.1|DSUZ
OG0009627	LOC108095733|XP_017052398.1|DFIC	LOC108010541|XP_016930909.2|DSUZ
OG0009628	LOC108095756|XP_017052438.1|DFIC	LOC108005963|XP_036672990.1|DSUZ
OG0009629	LOC108091909|XP_017046782.1|DFIC	LOC108020811|XP_016944679.1|DSUZ
OG0009630	LOC108091865|XP_017046734.1|DFIC	LOC108020797|XP_016944664.1|DSUZ
OG0009631	LOC108087251|XP_017040044.1|DFIC	LOC108011584|XP_016932241.1|DSUZ
OG0009632	LOC108091144|XP_017045669.1|DFIC	LOC108004645|XP_016923085.1|DSUZ
OG0009633	LOC108086651|XP_017039124.1|DFIC	LOC108008663|XP_016928042.1|DSUZ
OG0009634	LOC108086833|XP_017039369.1|DFIC	LOC108010852|XP_016931313.2|DSUZ
OG0009635	LOC108092196|XP_017047212.1|DFIC	LOC108015944|XP_016938015.2|DSUZ
OG0009636	LOC108100634|XP_017060125.1|DFIC	LOC108012552|XP_016933453.1|DSUZ
OG0009637	LOC108095770|XP_017052502.1|DFIC	LOC108016439|XP_016938582.2|DSUZ
OG0009638	LOC108087925|XP_017041000.1|DFIC	LOC108014892|XP_016936599.1|DSUZ
OG0009639	LOC108089081|XP_017042675.1|DFIC	LOC108014246|XP_016935773.2|DSUZ
OG0009640	LOC108095988|XP_017052822.1|DFIC	LOC108006367|XP_016925377.2|DSUZ
OG0009641	LOC108099242|XP_017058102.1|DFIC	LOC108014166|XP_036673044.1|DSUZ
OG0009642	LOC108099289|XP_017058170.1|DFIC	LOC108020506|XP_016944325.2|DSUZ
OG0009643	LOC108087000|XP_017039626.1|DFIC	LOC108004933|XP_036673742.1|DSUZ
OG0009644	LOC108087391|XP_017040222.1|DFIC	LOC108007843|XP_036674682.1|DSUZ
OG0009645	LOC108087357|XP_017040186.1|DFIC	LOC108007850|XP_016927101.1|DSUZ
OG0009646	LOC108099415|XP_017058430.1|DFIC	LOC108017243|XP_016939731.2|DSUZ
OG0009647	LOC108099281|XP_017058159.1|DFIC	LOC108016504|XP_036675524.1|DSUZ
OG0009648	LOC108091809|XP_017046667.1|DFIC	LOC108015822|XP_016937877.2|DSUZ
OG0009649	LOC108097608|XP_017055505.1|DFIC	LOC108007630|XP_036673486.1|DSUZ
OG0009650	LOC108098254|XP_017056537.1|DFIC	LOC108021304|XP_036668830.1|DSUZ
OG0009651	LOC108102105|XP_017062257.1|DFIC	LOC108011491|XP_016932132.1|DSUZ
OG0009652	LOC108092563|XP_017047691.1|DFIC	LOC108021619|XP_016945910.1|DSUZ
OG0009653	LOC108092470|XP_017047549.1|DFIC	LOC108009798|XP_016929955.1|DSUZ
OG0009654	LOC108092471|XP_017047550.1|DFIC	LOC108006209|XP_016925138.1|DSUZ
OG0009655	LOC108100787|XP_017060317.1|DFIC	LOC108018901|XP_016941981.1|DSUZ
OG0009656	LOC108092700|XP_017047903.1|DFIC	LOC108020644|XP_016944492.1|DSUZ
OG0009657	LOC108092350|XP_017047373.1|DFIC	LOC108005490|XP_016924312.1|DSUZ
OG0009658	LOC108093511|XP_017049091.1|DFIC	LOC108021723|XP_016946048.1|DSUZ
OG0009659	LOC108089956|XP_017043937.1|DFIC	LOC108021196|XP_016945278.1|DSUZ
OG0009660	LOC108092574|XP_017047705.1|DFIC	LOC108008983|XP_016928418.1|DSUZ
OG0009661	LOC108100815|XP_017060371.1|DFIC	LOC108005935|XP_016924851.1|DSUZ
OG0009662	LOC108089679|XP_017043551.1|DFIC	LOC108021402|XP_036676184.1|DSUZ
OG0009663	LOC108092377|XP_017047408.1|DFIC	LOC108021332|XP_016945492.1|DSUZ
OG0009664	LOC108092363|XP_017047388.1|DFIC	LOC108021652|XP_036677827.1|DSUZ
OG0009665	LOC108091567|XP_017046329.1|DFIC	LOC108007365|XP_016926510.1|DSUZ
OG0009666	LOC108098227|XP_017056497.1|DFIC	LOC108014680|XP_016936343.1|DSUZ
OG0009667	LOC108089900|XP_017043863.1|DFIC	LOC108021024|XP_016944993.1|DSUZ
OG0009668	LOC108089793|XP_017043678.1|DFIC	LOC108006078|XP_016925016.1|DSUZ
OG0009669	LOC108096064|XP_017052912.1|DFIC	LOC108021541|XP_016945796.1|DSUZ
OG0009670	LOC108089863|XP_017043800.1|DFIC	LOC108021210|XP_016945298.1|DSUZ
OG0009671	LOC108096040|XP_017052876.1|DFIC	LOC108009394|XP_016929198.1|DSUZ
OG0009672	LOC108097824|XP_017055832.1|DFIC, LOC108101086|XP_017060812.1|DFIC	LOC108008974|XP_016928408.1|DSUZ
OG0009673	LOC108100768|XP_017060335.1|DFIC, LOC108097831|XP_017055844.1|DFIC	LOC108016786|XP_016939085.1|DSUZ
OG0009674	LOC108092753|XP_017047973.1|DFIC	LOC108014749|XP_036672991.1|DSUZ
OG0009675	LOC108098448|XP_017056841.1|DFIC	LOC108007722|XP_016926966.1|DSUZ
OG0009676	LOC108094385|XP_017050435.1|DFIC	LOC108021563|XP_016945826.1|DSUZ
OG0009677	LOC108100981|XP_017060626.1|DFIC	LOC108006760|XP_016925803.1|DSUZ
OG0009678	LOC108093399|XP_017048915.1|DFIC	LOC108017524|XP_016940088.1|DSUZ
OG0009679	LOC108102219|XP_017062430.1|DFIC	LOC108005680|XP_016924496.1|DSUZ
OG0009680	LOC108092657|XP_017047807.1|DFIC	LOC108017155|XP_016939642.1|DSUZ
OG0009681	LOC108087611|XP_017040539.1|DFIC	LOC108008492|XP_016927841.1|DSUZ
OG0009682	LOC108095142|XP_017051568.1|DFIC	LOC108008999|XP_036668998.1|DSUZ
OG0009683	LOC108094223|XP_017050170.1|DFIC	LOC108017761|XP_016940365.1|DSUZ
OG0009684	LOC108094210|XP_017050157.1|DFIC	LOC108017750|XP_016940351.1|DSUZ
OG0009685	LOC108094217|XP_017050164.1|DFIC	LOC108017754|XP_016940355.1|DSUZ
OG0009686	LOC108094065|XP_017049995.1|DFIC	LOC108008573|XP_016927936.2|DSUZ
OG0009687	LOC108093974|XP_017049870.1|DFIC	LOC108008400|XP_016927734.1|DSUZ
OG0009688	LOC108087845|XP_017040914.1|DFIC	LOC108018215|XP_016941222.1|DSUZ
OG0009689	LOC108096892|XP_017054323.1|DFIC	LOC108018234|XP_036669938.1|DSUZ
OG0009690	LOC108101445|XP_017061271.1|DFIC	LOC108008455|XP_016927797.1|DSUZ
OG0009691	LOC108087810|XP_017040859.1|DFIC	LOC108009352|XP_016929139.1|DSUZ
OG0009692	LOC108090585|XP_017044824.1|DFIC	LOC108008923|XP_016928319.1|DSUZ
OG0009693	LOC108086703|XP_017039191.1|DFIC	LOC108009349|XP_016929129.1|DSUZ
OG0009694	LOC108101617|XP_017061520.1|DFIC	LOC108010007|XP_016930286.1|DSUZ
OG0009695	LOC108090718|XP_017045010.1|DFIC	LOC108008973|XP_016928406.1|DSUZ
OG0009696	LOC108090518|XP_017044726.1|DFIC	LOC108018190|XP_016941189.1|DSUZ
OG0009697	LOC108100243|XP_017059508.1|DFIC	LOC108012772|XP_016933695.1|DSUZ
OG0009698	LOC108094319|XP_017050347.1|DFIC	LOC108018033|XP_016940897.1|DSUZ
OG0009699	LOC108086435|XP_017038832.1|DFIC	LOC108010301|XP_016930668.1|DSUZ
OG0009700	LOC108101847|XP_017061854.1|DFIC	LOC108010188|XP_016930520.1|DSUZ
OG0009701	LOC108088424|XP_017041674.1|DFIC	LOC108015463|XP_016937383.2|DSUZ
OG0009702	LOC108094336|XP_017050375.1|DFIC	LOC108017868|XP_016940517.1|DSUZ
OG0009703	LOC108091476|XP_017046186.1|DFIC	LOC108014220|XP_016935744.1|DSUZ
OG0009704	LOC108101456|XP_017061288.1|DFIC	LOC108019643|XP_016943016.1|DSUZ
OG0009705	LOC108086748|XP_017039277.1|DFIC	LOC108008172|XP_036669119.1|DSUZ
OG0009706	LOC108086659|XP_017039131.1|DFIC	LOC108008171|XP_016927451.1|DSUZ
OG0009707	LOC108098876|XP_017057550.1|DFIC	LOC108016217|XP_016938336.2|DSUZ
OG0009708	LOC108094226|XP_017050172.1|DFIC	LOC108017763|XP_016940369.1|DSUZ
OG0009709	LOC108094222|XP_017050169.1|DFIC	LOC108017760|XP_016940362.1|DSUZ
OG0009710	LOC108094208|XP_017050153.1|DFIC	LOC108017746|XP_016940346.1|DSUZ
OG0009711	LOC108094270|XP_017050231.1|DFIC	LOC108018080|XP_016940971.1|DSUZ
OG0009712	LOC108089541|XP_017043367.1|DFIC	LOC108016489|XP_016938644.2|DSUZ
OG0009713	LOC108090441|XP_017044611.1|DFIC	LOC108019852|XP_016943383.1|DSUZ
OG0009714	LOC108096975|XP_017054442.1|DFIC	LOC108017851|XP_016940496.1|DSUZ
OG0009715	LOC108090993|XP_017045439.1|DFIC	LOC108010067|XP_016930370.1|DSUZ
OG0009717	LOC108095207|XP_017051703.1|DFIC	LOC108017787|XP_016940418.1|DSUZ
OG0009718	LOC108094754|XP_017051000.1|DFIC	LOC108019639|XP_016943011.1|DSUZ
OG0009719	LOC108101933|XP_017062005.1|DFIC	LOC108010051|XP_016930351.1|DSUZ
OG0009720	LOC108090378|XP_017044499.1|DFIC	LOC108009387|XP_016929186.1|DSUZ
OG0009721	LOC108086646|XP_017039113.1|DFIC	LOC108008660|XP_016928038.1|DSUZ
OG0009722	LOC108086674|XP_017039152.1|DFIC	LOC108009230|XP_016928881.1|DSUZ
OG0009723	LOC108096210|XP_017053087.1|DFIC	LOC108020195|XP_036671566.1|DSUZ
OG0009724	LOC108095209|XP_017051708.1|DFIC	LOC108009931|XP_016930162.1|DSUZ
OG0009725	LOC108096499|XP_017053597.1|DFIC	LOC108008114|XP_016927393.2|DSUZ
OG0009726	LOC108098059|XP_017056239.1|DFIC	LOC108007418|XP_016926563.1|DSUZ
OG0009727	LOC108094910|XP_017051245.1|DFIC	LOC108019559|XP_016942885.1|DSUZ
OG0009728	LOC108094926|XP_017051272.1|DFIC	LOC108008959|XP_016928359.1|DSUZ
OG0009729	LOC108094817|XP_017051078.1|DFIC	LOC108008859|XP_016928252.1|DSUZ
OG0009730	LOC108091201|XP_017045772.1|DFIC	LOC108004599|XP_016923028.1|DSUZ
OG0009731	LOC108093603|XP_017049218.1|DFIC	LOC108008156|XP_016927433.1|DSUZ
OG0009732	LOC108090262|XP_017044359.1|DFIC	LOC108019644|XP_016943017.1|DSUZ
OG0009733	LOC108091053|XP_017045492.1|DFIC	LOC108016739|XP_016938970.1|DSUZ
OG0009734	LOC108095264|XP_017051778.1|DFIC	LOC108021805|XP_016946097.1|DSUZ
OG0009735	LOC108093239|XP_017048703.1|DFIC	LOC108012731|XP_016933651.1|DSUZ
OG0009736	LOC108097246|XP_017054912.1|DFIC	LOC108015314|XP_016937183.1|DSUZ
OG0009737	LOC108087105|XP_017039776.1|DFIC	LOC108018776|XP_016941848.1|DSUZ
OG0009738	LOC108088684|XP_017042114.1|DFIC	LOC108010430|XP_036675980.1|DSUZ
OG0009739	LOC108088580|XP_017041918.1|DFIC	LOC108010439|XP_016930788.1|DSUZ
OG0009740	LOC108095587|XP_017052239.1|DFIC	LOC108019157|XP_016942397.1|DSUZ
OG0009741	LOC108097827|XP_017055838.1|DFIC	LOC108012144|XP_016932928.1|DSUZ
OG0009742	LOC108097502|XP_017055302.1|DFIC	LOC108006519|XP_036676650.1|DSUZ
OG0009743	LOC108098046|XP_017056201.1|DFIC	LOC108005398|XP_016924149.1|DSUZ
OG0009744	LOC108092987|XP_017048368.1|DFIC	LOC108011153|XP_016931728.1|DSUZ
OG0009745	LOC108098075|XP_017056257.1|DFIC	LOC108019109|XP_016942319.1|DSUZ
OG0009746	LOC108086895|XP_017039445.1|DFIC	LOC108012683|XP_016933598.1|DSUZ
OG0009747	LOC108094180|XP_017050129.1|DFIC	LOC108008776|XP_016928166.1|DSUZ
OG0009748	LOC108094325|XP_017050362.1|DFIC	LOC108015227|XP_016937060.1|DSUZ
OG0009749	LOC108099931|XP_017059090.1|DFIC	LOC108017649|XP_016940248.2|DSUZ
OG0009750	LOC108100172|XP_017059432.1|DFIC	LOC108012654|XP_016933570.1|DSUZ
OG0009751	LOC108097743|XP_017055740.1|DFIC	LOC108014962|XP_036676830.1|DSUZ
OG0009752	LOC108091332|XP_017045964.1|DFIC	LOC108016654|XP_016938851.1|DSUZ
OG0009753	LOC108091333|XP_017045965.1|DFIC	LOC108016660|XP_016938859.2|DSUZ
OG0009754	LOC108090719|XP_017045011.1|DFIC	LOC108008975|XP_016928407.1|DSUZ
OG0009755	LOC108102169|XP_017062358.1|DFIC	LOC108006328|XP_016925319.1|DSUZ
OG0009756	LOC108097553|XP_017055407.1|DFIC	LOC108014989|XP_016936700.1|DSUZ
OG0009757	LOC108095247|XP_017051763.1|DFIC	LOC108008511|XP_016927867.1|DSUZ
OG0009758	LOC108086557|XP_017038996.1|DFIC	LOC108007233|XP_036674590.1|DSUZ
OG0009759	LOC108091115|XP_017045628.1|DFIC	LOC108005654|XP_016924458.1|DSUZ
OG0009760	LOC108097039|XP_017054557.1|DFIC	LOC108015154|XP_016936919.1|DSUZ
OG0009761	LOC108097049|XP_017054572.1|DFIC	LOC108015160|XP_016936928.1|DSUZ
OG0009762	LOC108092877|XP_017048207.1|DFIC	LOC108016744|XP_016938974.1|DSUZ
OG0009763	LOC108100259|XP_017059525.1|DFIC	LOC108012819|XP_016933751.1|DSUZ
OG0009764	LOC108100234|XP_017059500.1|DFIC	LOC108006848|XP_016925886.1|DSUZ
OG0009765	LOC108100662|XP_017060162.1|DFIC	LOC108013571|XP_016934981.1|DSUZ
OG0009766	LOC108093270|XP_017048738.1|DFIC	LOC108013581|XP_016934998.1|DSUZ
OG0009767	LOC108093129|XP_017048563.1|DFIC	LOC108012442|XP_016933299.1|DSUZ
OG0009768	LOC108099217|XP_017058085.1|DFIC	LOC108007145|XP_016926237.1|DSUZ
OG0009769	LOC108093848|XP_017049675.1|DFIC	LOC108012995|XP_016934057.1|DSUZ
OG0009770	LOC108086970|XP_017039571.1|DFIC	LOC108005811|XP_016924629.2|DSUZ
OG0009771	LOC108099147|XP_017057982.1|DFIC	LOC108013051|XP_016934150.1|DSUZ
OG0009772	LOC108100208|XP_017059471.1|DFIC	LOC108012484|XP_016933375.1|DSUZ
OG0009773	LOC108089402|XP_017043080.1|DFIC	LOC108006672|XP_016925699.2|DSUZ
OG0009774	LOC108099707|XP_017058818.1|DFIC	LOC108012812|XP_016933740.1|DSUZ
OG0009775	LOC108086982|XP_017039599.1|DFIC	LOC108006866|XP_016925924.1|DSUZ
OG0009776	LOC108087555|XP_017040470.1|DFIC	LOC108013242|XP_016934477.1|DSUZ
OG0009777	LOC108089753|XP_017043628.1|DFIC	LOC108013434|XP_016934794.1|DSUZ
OG0009778	LOC108099133|XP_017057961.1|DFIC	LOC108012495|XP_016933393.1|DSUZ
OG0009779	LOC108093218|XP_017048673.1|DFIC	LOC108012479|XP_016933365.1|DSUZ
OG0009780	LOC108093204|XP_017048655.1|DFIC	LOC108013608|XP_036671775.1|DSUZ
OG0009781	LOC108093117|XP_017048549.1|DFIC	LOC108012294|XP_036671752.1|DSUZ
OG0009782	LOC108099200|XP_017058064.1|DFIC	LOC108007089|XP_016926182.1|DSUZ
OG0009783	LOC108100117|XP_017059360.1|DFIC	LOC108012401|XP_016933250.1|DSUZ
OG0009784	LOC108099006|XP_017057730.1|DFIC	LOC108012456|XP_016933332.2|DSUZ
OG0009785	LOC108093027|XP_017048419.1|DFIC	LOC108012302|XP_016933092.1|DSUZ
OG0009786	LOC108096390|XP_017053447.1|DFIC	LOC108012601|XP_016933510.1|DSUZ
OG0009787	LOC108096306|XP_017053281.1|DFIC	LOC108013330|XP_016934618.1|DSUZ
OG0009788	LOC108100210|XP_017059479.1|DFIC	LOC108012398|XP_016933246.1|DSUZ
OG0009789	LOC108099155|XP_017057988.1|DFIC	LOC118877254|XP_036670865.1|DSUZ
OG0009790	LOC108090683|XP_017044958.1|DFIC	LOC108008909|XP_016928305.1|DSUZ
OG0009791	LOC108088945|XP_017042457.1|DFIC	LOC108012586|XP_016933492.1|DSUZ
OG0009792	LOC108089032|XP_017042618.1|DFIC	LOC108013311|XP_016934592.1|DSUZ
OG0009793	LOC108098992|XP_017057713.1|DFIC	LOC108013292|XP_016934559.1|DSUZ
OG0009794	LOC108095743|XP_017052413.1|DFIC	LOC108012103|XP_016932871.1|DSUZ
OG0009795	LOC108087600|XP_017040527.1|DFIC	LOC108018441|XP_016941487.1|DSUZ
OG0009796	LOC108099794|XP_017058911.1|DFIC	LOC108018741|XP_016941805.2|DSUZ
OG0009797	LOC108096229|XP_017053112.1|DFIC	LOC108006877|XP_016925945.1|DSUZ
OG0009798	LOC108096228|XP_017053111.1|DFIC	LOC108006872|XP_036672334.1|DSUZ
OG0009799	LOC108088236|XP_017041436.1|DFIC	LOC108012885|XP_016933872.1|DSUZ
OG0009800	LOC108088929|XP_017042440.1|DFIC	LOC108006898|XP_016925976.2|DSUZ
OG0009801	LOC108099170|XP_017058018.1|DFIC	LOC108018790|XP_016941864.2|DSUZ
OG0009802	LOC108099195|XP_017058054.1|DFIC	LOC108011799|XP_036671968.1|DSUZ
OG0009803	LOC108089649|XP_017043507.1|DFIC	LOC108011322|XP_016931920.2|DSUZ
OG0009804	LOC108089543|XP_017043369.1|DFIC	LOC108007322|XP_016942694.1|DSUZ
OG0009805	LOC108089540|XP_017043366.1|DFIC	LOC118877425|XP_036672093.1|DSUZ
OG0009806	LOC108089320|XP_017042986.1|DFIC	LOC108019377|XP_016942689.2|DSUZ
OG0009807	LOC108089362|XP_017043029.1|DFIC	LOC108019375|XP_016942687.2|DSUZ
OG0009808	LOC108099199|XP_017058063.1|DFIC	LOC108007090|XP_036670521.1|DSUZ
OG0009809	LOC108089341|XP_017043011.1|DFIC	LOC108005812|XP_016924630.1|DSUZ
OG0009810	LOC108093248|XP_017048712.1|DFIC	LOC108012303|XP_036671359.1|DSUZ
OG0009811	LOC108093249|XP_017048714.1|DFIC	LOC108012749|XP_016933671.1|DSUZ
OG0009812	LOC108093146|XP_017048579.1|DFIC	LOC108013288|XP_016934548.1|DSUZ
OG0009813	LOC108088842|XP_017042303.1|DFIC	LOC108010671|XP_036670651.1|DSUZ
OG0009814	LOC108088965|XP_017042472.1|DFIC	LOC108012575|XP_016933478.1|DSUZ
OG0009815	LOC108088350|XP_017041586.1|DFIC	LOC118877520|XP_036672449.1|DSUZ, LOC118877324|XP_036671489.1|DSUZ
OG0009816	LOC108086948|XP_017039549.1|DFIC	LOC108013345|XP_016934638.1|DSUZ
OG0009817	LOC108086892|XP_017039442.1|DFIC	LOC108012626|XP_016933537.1|DSUZ
OG0009818	LOC108095407|XP_017051980.1|DFIC	LOC108005545|XP_016924328.2|DSUZ
OG0009819	LOC108095409|XP_017051983.1|DFIC	LOC108005544|XP_016924327.2|DSUZ
OG0009820	LOC108095461|XP_017052064.1|DFIC	LOC108005532|XP_036671353.1|DSUZ
OG0009821	LOC108100721|XP_017060243.1|DFIC	LOC108012500|XP_016933397.1|DSUZ
OG0009822	LOC108099928|XP_017059087.1|DFIC	LOC108019416|XP_036671600.1|DSUZ
OG0009823	LOC108089043|XP_017042638.1|DFIC	LOC108012355|XP_016933196.1|DSUZ
OG0009824	LOC108100607|XP_017060085.1|DFIC	LOC108015912|XP_016937974.2|DSUZ
OG0009825	LOC108095402|XP_017051974.1|DFIC	LOC108012570|XP_016933473.1|DSUZ
OG0009826	LOC108088790|XP_017042245.1|DFIC	LOC108007424|XP_036672151.1|DSUZ
OG0009827	LOC108088791|XP_017042246.1|DFIC	LOC108007423|XP_036672152.1|DSUZ
OG0009828	LOC108100654|XP_017060154.1|DFIC	LOC108015890|XP_036671698.1|DSUZ
OG0009829	LOC108096414|XP_017053479.1|DFIC	LOC108013776|XP_036672343.1|DSUZ
OG0009830	LOC108088829|XP_017042285.1|DFIC	LOC108015881|XP_016937938.2|DSUZ
OG0009831	LOC108088822|XP_017042278.1|DFIC	LOC108015877|XP_016937933.2|DSUZ
OG0009832	LOC108088823|XP_017042279.1|DFIC	LOC108015880|XP_016937937.2|DSUZ
OG0009833	LOC108096457|XP_017053553.1|DFIC	LOC108007521|XP_016926696.2|DSUZ
OG0009834	LOC108086712|XP_017039215.1|DFIC	LOC108010095|XP_016930403.1|DSUZ
OG0009835	LOC108093693|XP_017049361.1|DFIC	LOC108008920|XP_016928316.1|DSUZ
OG0009836	LOC108087997|XP_017041089.1|DFIC	LOC108017557|XP_016940129.2|DSUZ
OG0009837	LOC108097986|XP_017056105.1|DFIC	LOC108007725|XP_016926965.2|DSUZ
OG0009838	LOC108095070|XP_017051482.1|DFIC	LOC108010628|XP_016931012.1|DSUZ
OG0009839	LOC108093634|XP_017049281.1|DFIC	LOC108017931|XP_016940613.1|DSUZ
OG0009840	LOC108094466|XP_017050538.1|DFIC	LOC108021064|XP_016945062.1|DSUZ
OG0009841	LOC108088101|XP_017041243.1|DFIC	LOC108014282|XP_016935818.1|DSUZ
OG0009842	LOC108087458|XP_017040310.1|DFIC	LOC108013167|XP_016934353.1|DSUZ
OG0009843	LOC108099099|XP_017057907.1|DFIC	LOC118877290|XP_036671216.1|DSUZ
OG0009844	LOC108086899|XP_017039455.1|DFIC	LOC108013319|XP_016934600.1|DSUZ
OG0009845	LOC108087656|XP_017040633.1|DFIC	LOC108009521|XP_016929439.1|DSUZ
OG0009846	LOC108090063|XP_017044059.1|DFIC	LOC108009853|XP_016930043.1|DSUZ
OG0009847	LOC108097102|XP_017054660.1|DFIC	LOC108019068|XP_016942198.1|DSUZ
OG0009848	LOC108095336|XP_017051907.1|DFIC	LOC108004766|XP_016923298.1|DSUZ
OG0009849	LOC108099655|XP_017058777.1|DFIC	LOC108017319|XP_036673995.1|DSUZ
OG0009850	LOC108102160|XP_017062347.1|DFIC	LOC108020464|XP_016944277.1|DSUZ
OG0009851	LOC108095535|XP_017052151.1|DFIC	LOC108019087|XP_016942250.1|DSUZ
OG0009852	LOC108095408|XP_017051981.1|DFIC, LOC108089330|XP_017042997.1|DFIC	LOC108014515|XP_016936141.2|DSUZ
OG0009853	LOC108097503|XP_017055303.1|DFIC	LOC108006541|XP_016925562.1|DSUZ
OG0009855	LOC108098715|XP_017057321.1|DFIC	LOC108019033|XP_016942135.1|DSUZ
OG0009856	LOC108092618|XP_017047745.1|DFIC	LOC108009615|XP_016929593.1|DSUZ
OG0009857	LOC108094468|XP_017050540.1|DFIC, LOC108094428|XP_017050487.1|DFIC	LOC108021068|XP_016945069.1|DSUZ
OG0009858	LOC108101148|XP_017060860.1|DFIC	LOC108016906|XP_016939351.1|DSUZ
OG0009859	LOC108098301|XP_017056600.1|DFIC, LOC108098369|XP_017056708.1|DFIC, LOC108098306|XP_017056607.1|DFIC	LOC108020915|XP_016944824.1|DSUZ
OG0009860	LOC108100120|XP_017059362.1|DFIC	LOC108009261|XP_016928957.1|DSUZ
OG0009861	LOC108094182|XP_017050132.1|DFIC	LOC108010761|XP_016931181.1|DSUZ
OG0009862	LOC108089756|XP_017043672.1|DFIC	LOC108009770|XP_016929891.1|DSUZ
OG0009863	LOC108091473|XP_017046179.1|DFIC	LOC108014164|XP_016935691.1|DSUZ
OG0009864	LOC108089907|XP_017043873.1|DFIC	LOC108021317|XP_016945467.1|DSUZ
OG0009865	LOC108089801|XP_017043689.1|DFIC	LOC108014015|XP_016935515.1|DSUZ
OG0009866	LOC108089705|XP_017043540.1|DFIC	LOC108012262|XP_016933051.1|DSUZ
OG0009867	LOC108096257|XP_017053200.1|DFIC	LOC108010945|XP_016931446.1|DSUZ
OG0009868	LOC108100710|XP_017060230.1|DFIC	LOC108005845|XP_016924685.2|DSUZ
OG0009870	LOC108099974|XP_017059154.1|DFIC	LOC108019387|XP_016942700.2|DSUZ
OG0009871	LOC108096496|XP_017053595.1|DFIC	LOC108019671|XP_016943050.1|DSUZ
OG0009872	LOC108087851|XP_017040920.1|DFIC	LOC108010032|XP_016930327.1|DSUZ
OG0009873	LOC108096729|XP_017054062.1|DFIC	LOC108008457|XP_016927800.1|DSUZ
OG0009874	LOC108099767|XP_017058885.1|DFIC	LOC108010504|XP_016930868.2|DSUZ
OG0009875	LOC108088794|XP_017042248.1|DFIC	LOC108007440|XP_016926590.2|DSUZ
OG0009876	LOC108086613|XP_017039077.1|DFIC	LOC108008169|XP_016927448.1|DSUZ
OG0009877	LOC108090383|XP_017044520.1|DFIC	LOC108009169|XP_016928787.1|DSUZ
OG0009878	LOC108096667|XP_017053929.1|DFIC	LOC108019795|XP_016943284.1|DSUZ
OG0009879	LOC108093648|XP_017049295.1|DFIC	LOC108008879|XP_016928273.1|DSUZ
OG0009880	LOC108096802|XP_017054175.1|DFIC	LOC108010317|XP_016930702.1|DSUZ
