Orthogroup	DSER.longest_only	DSEC.longest_only
OG0010094	LOC110177334|XP_020799679.1|DSER, LOC110177443|XP_020799835.1|DSER	LOC6607497|XP_002032266.2|DSEC
OG0010095	LOC110188137|XP_020813389.1|DSER	LOC116801483|XP_032577290.1|DSEC
OG0010096	LOC110181905|XP_020805498.1|DSER	LOC6612307|XP_002036817.1|DSEC
OG0010097	LOC110179580|XP_020802830.1|DSER	LOC116802039|XP_032580934.1|DSEC
OG0010098	LOC110186050|XP_020810751.1|DSER	LOC6613550|XP_002038018.1|DSEC
OG0010099	LOC110176874|XP_020799009.1|DSER	LOC6614610|XP_002039038.1|DSEC
OG0010100	LOC110176134|XP_020798028.1|DSER	LOC6610889|XP_032574074.1|DSEC
OG0010101	LOC110188530|XP_020813938.1|DSER	LOC6616517|XP_002040877.1|DSEC
OG0010102	LOC110177519|XP_020799935.1|DSER	LOC6616507|XP_002040867.1|DSEC
OG0010103	LOC110177505|XP_020799917.1|DSER	LOC6616498|XP_002040858.1|DSEC
OG0010104	LOC110190795|XP_020817096.1|DSER	LOC6605032|XP_002029874.1|DSEC
OG0010105	LOC110183854|XP_020807866.1|DSER	LOC6611686|XP_002036220.1|DSEC
OG0010106	LOC110178400|XP_020801199.1|DSER	LOC6608803|XP_002033522.1|DSEC
OG0010107	LOC110181108|XP_020804437.1|DSER	LOC6615729|XP_002040100.2|DSEC
OG0010108	LOC110180071|XP_020803353.1|DSER	LOC6609730|XP_002034387.1|DSEC
OG0010110	LOC110184751|XP_020809040.1|DSER	LOC6610968|XP_002035525.1|DSEC
OG0010111	LOC110177403|XP_020799766.1|DSER	LOC6612626|XP_032578168.1|DSEC
OG0010112	LOC110186133|XP_020810842.1|DSER	LOC6606552|XP_002031353.1|DSEC
OG0010113	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER	LOC6612321|XP_002036831.1|DSEC
OG0010114	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER	LOC6612448|XP_002036956.1|DSEC
OG0010115	LOC110186849|XP_020811797.1|DSER	LOC6612438|XP_002036946.1|DSEC
OG0010116	LOC110184547|XP_020808781.1|DSER	LOC6620242|XP_002044452.1|DSEC
OG0010117	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER	LOC6615123|XP_032581305.1|DSEC
OG0010118	LOC110178018|XP_020800691.1|DSER	LOC6612563|XP_032580373.1|DSEC
OG0010119	LOC110179396|XP_020802580.1|DSER	LOC6617529|XP_032581467.1|DSEC
OG0010120	LOC110184369|XP_020808525.1|DSER	LOC6619776|XP_002043989.1|DSEC
OG0010121	LOC110176074|XP_020797955.1|DSER	LOC6614839|XP_032582085.1|DSEC
OG0010122	LOC110186563|XP_020811430.1|DSER	LOC6618465|XP_002042735.1|DSEC
OG0010123	LOC110179555|XP_020802796.1|DSER	LOC6618508|XP_002042768.1|DSEC
OG0010125	LOC110179046|XP_020802061.1|DSER	LOC6617489|XP_002041806.1|DSEC
OG0010126	LOC110186091|XP_020810792.1|DSER	LOC6611293|XP_002035840.1|DSEC
OG0010127	LOC110177896|XP_020800524.1|DSER	LOC6611838|XP_032583159.1|DSEC
OG0010128	LOC110177886|XP_020800510.1|DSER	LOC6611831|XP_002036353.1|DSEC
OG0010129	LOC110186020|XP_020810714.1|DSER	LOC6617849|XP_002042157.1|DSEC
OG0010130	LOC110181444|XP_020804847.1|DSER	LOC6611770|XP_002036293.1|DSEC
OG0010131	LOC110186007|XP_020810701.1|DSER	LOC6611265|XP_002035820.1|DSEC
OG0010132	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER	LOC6614692|XP_002039119.1|DSEC
OG0010133	LOC110181385|XP_020804775.1|DSER	LOC6614691|XP_032581657.1|DSEC
OG0010134	LOC110177875|XP_020800499.1|DSER	LOC6611845|XP_002036367.1|DSEC
OG0010135	LOC110182723|XP_020806482.1|DSER	LOC6613506|XP_032583467.1|DSEC
OG0010136	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER	LOC6613504|XP_032583651.1|DSEC
OG0010137	LOC110185665|XP_020810286.1|DSER	LOC6613604|XP_002038074.1|DSEC
OG0010138	LOC110185131|XP_020809487.1|DSER	LOC6619337|XP_032583167.1|DSEC
OG0010139	LOC110187319|XP_020812366.1|DSER	LOC6618169|XP_002042447.1|DSEC
OG0010140	LOC110182291|XP_020805969.1|DSER	LOC6613077|XP_032573113.1|DSEC
OG0010141	LOC110183470|XP_020807408.1|DSER	LOC6612081|XP_032579043.1|DSEC
OG0010142	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER	LOC6617376|XP_002041701.1|DSEC
OG0010144	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER	LOC6614493|XP_002038926.1|DSEC
OG0010145	LOC110187436|XP_020812486.1|DSER	LOC6613495|XP_002037964.1|DSEC
OG0010146	LOC110187430|XP_020812477.1|DSER	LOC6618255|XP_002042529.2|DSEC
OG0010147	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER	LOC6613304|XP_002037781.1|DSEC
OG0010148	LOC110181170|XP_020804502.1|DSER	LOC6614781|XP_002038815.1|DSEC
OG0010149	LOC110181317|XP_020804696.1|DSER	LOC6617416|XP_002041741.1|DSEC
OG0010150	LOC110178106|XP_020800780.1|DSER	LOC6614540|XP_002038971.1|DSEC
OG0010151	LOC110185117|XP_020809468.1|DSER	LOC116802352|XP_032582736.1|DSEC
OG0010152	LOC110184824|XP_020809127.1|DSER	LOC6617743|XP_002042055.1|DSEC
OG0010153	LOC110182366|XP_020806066.1|DSER	LOC6611366|XP_002035911.1|DSEC
OG0010154	LOC110183135|XP_020806984.1|DSER	LOC6611353|XP_002035899.1|DSEC
OG0010155	LOC110186019|XP_020810713.1|DSER	LOC6618123|XP_002042421.1|DSEC
OG0010156	LOC110190626|XP_020816879.1|DSER	LOC6604974|XP_032575280.1|DSEC
OG0010157	LOC110185168|XP_020809537.1|DSER	LOC6605164|XP_002030003.1|DSEC
OG0010158	LOC110184785|XP_020809084.1|DSER	LOC6605140|XP_002029981.2|DSEC
OG0010159	LOC110189852|XP_020815724.1|DSER	LOC6610818|XP_002035384.1|DSEC
OG0010160	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER	LOC6610606|XP_002035174.1|DSEC
OG0010161	LOC110190445|XP_020816604.1|DSER	LOC6605931|XP_002030744.1|DSEC
OG0010162	LOC110187157|XP_020812231.1|DSER	LOC116801035|XP_032574239.1|DSEC
OG0010163	LOC110190289|XP_020816325.1|DSER	LOC6616387|XP_002040747.1|DSEC
OG0010164	LOC110185276|XP_020809682.1|DSER	LOC6605223|XP_002030061.1|DSEC
OG0010165	LOC110184759|XP_020809049.1|DSER	LOC6611006|XP_002035563.1|DSEC
OG0010166	LOC110190502|XP_020816679.1|DSER	LOC6605072|XP_002029913.1|DSEC
OG0010167	LOC110190781|XP_020817078.1|DSER	LOC6605052|XP_002029893.1|DSEC
OG0010168	LOC110180336|XP_020803654.1|DSER	LOC116800909|XP_032573277.1|DSEC
OG0010169	LOC110181286|XP_020804668.1|DSER	LOC6605302|XP_032574127.1|DSEC
OG0010170	LOC110178964|XP_020801927.1|DSER	LOC6618305|XP_002042578.1|DSEC
OG0010171	LOC110178962|XP_020801924.1|DSER	LOC6618303|XP_032575196.1|DSEC
OG0010172	LOC110176230|XP_020798175.1|DSER	LOC6605773|XP_002030588.1|DSEC
OG0010173	LOC110188976|XP_020814584.1|DSER	LOC6608901|XP_032572273.1|DSEC
OG0010174	LOC110177666|XP_020800148.1|DSER	LOC6615433|XP_002039815.1|DSEC
OG0010175	LOC110177782|XP_020800310.1|DSER	LOC6620710|XP_002044913.1|DSEC
OG0010176	LOC110177786|XP_020800313.1|DSER	LOC6615459|XP_002039839.1|DSEC
OG0010177	LOC110191538|XP_020818068.1|DSER	LOC6608016|XP_002032764.2|DSEC
OG0010178	LOC110181489|XP_020804912.1|DSER	LOC6609447|XP_002034132.1|DSEC
OG0010179	LOC110179039|XP_020802053.1|DSER	LOC6619397|XP_002043612.1|DSEC
OG0010180	LOC110185319|XP_020809744.1|DSER	LOC6618375|XP_032575937.1|DSEC
OG0010181	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER	LOC6616532|XP_002040891.1|DSEC
OG0010182	LOC110182998|XP_020806849.1|DSER	LOC6615262|XP_002039667.1|DSEC
OG0010183	LOC110182977|XP_020806829.1|DSER	LOC6615261|XP_002039666.1|DSEC
OG0010184	LOC110189207|XP_020814838.1|DSER	LOC116800452|XP_032571389.1|DSEC
OG0010185	LOC110189194|XP_020814822.1|DSER	LOC6609132|XP_032571392.1|DSEC
OG0010186	LOC110176206|XP_020798128.1|DSER	LOC6605702|XP_002030518.1|DSEC
OG0010187	LOC110191566|XP_020818106.1|DSER	LOC6608586|XP_002033320.2|DSEC
OG0010188	LOC110181621|XP_020805092.1|DSER	LOC6609431|XP_002034116.2|DSEC
OG0010189	LOC110181629|XP_020805099.1|DSER	LOC6608892|XP_002033606.1|DSEC
OG0010190	LOC110179344|XP_020802511.1|DSER	LOC6608634|XP_002033368.1|DSEC
OG0010191	LOC110180143|XP_020803452.1|DSER	LOC6608609|XP_002033343.1|DSEC
OG0010192	LOC110191653|XP_020818210.1|DSER	LOC116800471|XP_032571579.1|DSEC
OG0010193	LOC110180021|XP_020803280.1|DSER	LOC6608004|XP_002032752.1|DSEC
OG0010194	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER	LOC6605269|XP_002030107.1|DSEC
OG0010195	LOC110181271|XP_020804641.1|DSER	LOC6605266|XP_032575499.1|DSEC
OG0010196	LOC110177229|XP_020799511.1|DSER	LOC6618850|XP_002043099.1|DSEC
OG0010197	LOC110189255|XP_020814924.1|DSER	LOC6608926|XP_002033640.2|DSEC
OG0010198	LOC110180067|XP_020803347.1|DSER	LOC6609615|XP_002034292.1|DSEC
OG0010199	LOC110179232|XP_020802343.1|DSER	LOC6615309|XP_002039713.1|DSEC
OG0010200	LOC110191182|XP_020817610.1|DSER	LOC6609561|XP_002034244.1|DSEC
OG0010201	LOC110178014|XP_020800690.1|DSER	LOC6618812|XP_002043061.1|DSEC
OG0010202	LOC110182903|XP_020806719.1|DSER	LOC6610055|XP_002034671.1|DSEC
OG0010203	LOC110189321|XP_020815023.1|DSER	LOC6615388|XP_002039770.1|DSEC
OG0010204	LOC110177810|XP_020800359.1|DSER	LOC6609241|XP_002033931.1|DSEC
OG0010205	LOC110177730|XP_020800241.1|DSER	LOC6615488|XP_002039868.1|DSEC
OG0010206	LOC110177813|XP_020800362.1|DSER	LOC6615486|XP_032571970.1|DSEC
OG0010207	LOC110180150|XP_020803463.1|DSER	LOC6609182|XP_002033873.1|DSEC
OG0010208	LOC110179606|XP_020802891.1|DSER	LOC6608405|XP_002033139.2|DSEC
OG0010209	LOC110179518|XP_020802791.1|DSER	LOC6608406|XP_002033140.1|DSEC
OG0010210	LOC110177297|XP_020799623.1|DSER	LOC6608580|XP_002033314.1|DSEC
OG0010211	LOC110182570|XP_020806281.1|DSER	LOC6609530|XP_002034213.1|DSEC
OG0010212	LOC110177758|XP_020800280.1|DSER	LOC6615464|XP_002039844.2|DSEC
OG0010213	LOC110177756|XP_020800278.1|DSER	LOC6615467|XP_002039847.1|DSEC
OG0010214	LOC110177695|XP_020800178.1|DSER	LOC6615472|XP_002039852.1|DSEC
OG0010215	LOC110180375|XP_020803705.1|DSER	LOC6609984|XP_002034620.1|DSEC
OG0010216	LOC110178310|XP_020801062.1|DSER	LOC6608793|XP_002033512.1|DSEC
OG0010217	LOC110177962|XP_020800613.1|DSER	LOC6615682|XP_032571281.1|DSEC
OG0010218	LOC110177951|XP_020800599.1|DSER	LOC6615678|XP_002040049.1|DSEC
OG0010219	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER	LOC6615663|XP_032572416.1|DSEC
OG0010220	LOC110191554|XP_020818092.1|DSER	LOC6609510|XP_002034194.2|DSEC
OG0010221	LOC110191546|XP_020818080.1|DSER	LOC6609513|XP_002034197.1|DSEC
OG0010222	LOC110177994|XP_020800651.1|DSER	LOC6609082|XP_032570691.1|DSEC
OG0010223	LOC110179283|XP_020802430.1|DSER	LOC6609086|XP_032570697.1|DSEC
OG0010224	LOC110176352|XP_020798340.1|DSER	LOC6608744|XP_002033467.1|DSEC
OG0010225	LOC110176612|XP_020798695.1|DSER	LOC6606722|XP_002031520.1|DSEC
OG0010226	LOC110188583|XP_020814007.1|DSER	LOC6614239|XP_032578655.1|DSEC
OG0010227	LOC110188010|XP_020813192.1|DSER	LOC116801769|XP_032579083.1|DSEC
OG0010229	LOC110187892|XP_020813038.1|DSER	LOC116801734|XP_032578836.1|DSEC
OG0010230	LOC110188387|XP_020813766.1|DSER	LOC6620800|XP_002044998.1|DSEC
OG0010231	LOC110186702|XP_020811634.1|DSER	LOC6612853|XP_002037345.1|DSEC
OG0010232	LOC110184017|XP_020808045.1|DSER	LOC116801419|XP_032576668.1|DSEC
OG0010233	LOC110188551|XP_020813967.1|DSER	LOC6607437|XP_002032206.1|DSEC
OG0010234	LOC110176641|XP_020798727.1|DSER	LOC116801586|XP_032578008.1|DSEC
OG0010235	LOC110186740|XP_020811664.1|DSER	LOC6612724|XP_002037227.1|DSEC
OG0010236	LOC110176481|XP_020798506.1|DSER	LOC6612770|XP_002037271.2|DSEC
OG0010237	LOC110176459|XP_020798472.1|DSER	LOC6619541|XP_032578624.1|DSEC
OG0010238	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER	LOC6616966|XP_002041294.1|DSEC
OG0010239	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER	LOC6607378|XP_002032151.1|DSEC
OG0010240	LOC110186040|XP_020810737.1|DSER	LOC6611221|XP_002035777.1|DSEC
OG0010241	LOC110186711|XP_020811642.1|DSER	LOC116801466|XP_032577127.1|DSEC
OG0010242	LOC110187795|XP_020812928.1|DSER	LOC6607823|XP_002032581.1|DSEC
OG0010243	LOC110191210|XP_020817637.1|DSER	LOC6612987|XP_002037478.1|DSEC
OG0010244	LOC110188493|XP_020813882.1|DSER	LOC6616791|XP_002041128.1|DSEC
OG0010245	LOC110188048|XP_020813256.1|DSER	LOC6616716|XP_002041061.1|DSEC
OG0010246	LOC110186249|XP_020810990.1|DSER	LOC6606516|XP_002031317.1|DSEC
OG0010247	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER	LOC6607588|XP_032578675.1|DSEC
OG0010248	LOC110187797|XP_020812930.1|DSER	LOC6616760|XP_032578352.1|DSEC
OG0010249	LOC110186516|XP_020811372.1|DSER	LOC6606783|XP_002031580.1|DSEC
OG0010250	LOC110187660|XP_020812738.1|DSER	LOC6606595|XP_002031396.1|DSEC
OG0010251	LOC110177212|XP_020799490.1|DSER	LOC6619223|XP_002043442.1|DSEC
OG0010252	LOC110186447|XP_020811290.1|DSER	LOC6606800|XP_002031597.1|DSEC
OG0010253	LOC110181129|XP_020804459.1|DSER	LOC6615740|XP_002040111.1|DSEC
OG0010254	LOC110178453|XP_020801246.1|DSER	LOC6615718|XP_002040089.1|DSEC
OG0010255	LOC110176088|XP_020797989.1|DSER	LOC6617641|XP_002041954.2|DSEC
OG0010257	LOC110183719|XP_020807727.1|DSER, LOC110178652|XP_020801503.1|DSER, LOC110178653|XP_020801504.1|DSER	LOC6610665|XP_032574920.1|DSEC
OG0010258	LOC110178965|XP_020801928.1|DSER	LOC6605393|XP_002030226.1|DSEC
OG0010259	LOC110185167|XP_020809535.1|DSER	LOC116801206|XP_032575225.1|DSEC
OG0010260	LOC110183040|XP_020806885.1|DSER	LOC6611750|XP_002036273.1|DSEC
OG0010275	LOC110191093|XP_020817496.1|DSER	LOC6614062|XP_002038516.1|DSEC
OG0010276	LOC110184320|XP_020808471.1|DSER	LOC6620454|XP_032581470.1|DSEC
OG0010277	LOC110191343|XP_020817847.1|DSER	LOC6607646|XP_002032411.1|DSEC
OG0010279	LOC110187727|XP_020812837.1|DSER	LOC6607832|XP_002032590.2|DSEC
OG0010280	LOC110175997|XP_020797851.1|DSER	LOC6619816|XP_002044029.1|DSEC
OG0010281	LOC110185313|XP_020809738.1|DSER	LOC6610532|XP_032575731.1|DSEC
OG0010283	LOC110191928|XP_020818588.1|DSER	LOC6606183|XP_002030991.1|DSEC
OG0010284	LOC110186455|XP_020811299.1|DSER	LOC6617133|XP_002041460.1|DSEC
OG0010285	LOC110177335|XP_020799680.1|DSER	LOC6607498|XP_002032267.1|DSEC
OG0010286	LOC110186353|XP_020811159.1|DSER	LOC6612722|XP_002037225.1|DSEC
OG0010287	LOC110188030|XP_020813227.1|DSER	LOC116801452|XP_032577017.1|DSEC
OG0010288	LOC110186271|XP_020811042.1|DSER	LOC6613726|XP_002038196.1|DSEC
OG0010289	LOC110186272|XP_020811043.1|DSER	LOC6617071|XP_002041399.1|DSEC
OG0010290	LOC110188192|XP_020813440.1|DSER	LOC6607777|XP_002032536.1|DSEC
OG0010291	LOC110186281|XP_020811054.1|DSER	LOC6612876|XP_002037368.1|DSEC
OG0010292	LOC110186152|XP_020810865.1|DSER	LOC6612619|XP_032578723.1|DSEC
OG0010293	LOC110187308|XP_020812356.1|DSER	LOC6613087|XP_032573023.1|DSEC
OG0010294	LOC110182722|XP_020806481.1|DSER	LOC6618270|XP_002042543.1|DSEC
OG0010295	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER	LOC6613502|XP_002037971.2|DSEC
OG0010296	LOC110182870|XP_020806672.1|DSER	LOC6608109|XP_002032857.1|DSEC
OG0010297	LOC110188975|XP_020814582.1|DSER	LOC116800337|XP_032570382.1|DSEC
OG0010298	LOC110177920|XP_020800557.1|DSER	LOC6609716|XP_002034373.1|DSEC
OG0010299	LOC110182953|XP_020806803.1|DSER	LOC6608085|XP_032571630.1|DSEC
OG0010300	LOC110191688|XP_020818263.1|DSER	LOC6608606|XP_002033340.1|DSEC
OG0010302	LOC110182320|XP_020806014.1|DSER	LOC116800614|XP_032572413.1|DSEC
OG0010303	LOC110191527|XP_020818054.1|DSER	LOC6615811|XP_002040181.1|DSEC
OG0010304	LOC110179115|XP_020802164.1|DSER	LOC6618010|XP_002042318.1|DSEC
OG0010305	LOC110181611|XP_020805072.1|DSER	LOC6617977|XP_002042285.1|DSEC
OG0010307	LOC110181476|XP_020804883.1|DSER	LOC6612337|XP_002036847.1|DSEC
OG0010308	LOC110175926|XP_020797764.1|DSER	LOC6619819|XP_002044032.2|DSEC
OG0010309	LOC110177640|XP_020800113.1|DSER	LOC116801227|XP_032575336.1|DSEC
OG0010310	LOC110182459|XP_020806154.1|DSER	LOC6615991|XP_002040358.1|DSEC
OG0010311	LOC110181759|XP_020805281.1|DSER	LOC6614982|XP_032581317.1|DSEC
OG0010312	LOC110182037|XP_020805625.1|DSER	LOC6614967|XP_002039384.1|DSEC
OG0010313	LOC110190050|XP_020816014.1|DSER	LOC6616462|XP_032573660.1|DSEC
OG0010314	LOC110184139|XP_020808209.1|DSER	LOC6618418|XP_002042691.1|DSEC
OG0010315	LOC110179058|XP_020802077.1|DSER	LOC6617497|XP_002041814.1|DSEC
OG0010316	LOC110177754|XP_020800277.1|DSER	LOC6609414|XP_032572224.1|DSEC
OG0010317	LOC110182577|XP_020806285.1|DSER	LOC6616177|XP_002040542.1|DSEC
OG0010318	LOC110180570|XP_020803923.1|DSER	LOC6618596|XP_002042855.1|DSEC
OG0010319	LOC110180197|XP_020803510.1|DSER	LOC6616109|XP_002040474.2|DSEC
OG0010320	LOC110181571|XP_020805021.1|DSER	LOC6617620|XP_002041933.1|DSEC
OG0010321	LOC110190091|XP_020816056.1|DSER	LOC6610789|XP_032575105.1|DSEC
OG0010322	LOC110190391|XP_020816503.1|DSER	LOC6610795|XP_002035361.1|DSEC
OG0010323	LOC110178792|XP_020801704.1|DSER	LOC6610171|XP_032575468.1|DSEC
OG0010324	LOC110183607|XP_020807584.1|DSER	LOC6610738|XP_002035304.1|DSEC
OG0010325	LOC110176741|XP_020798844.1|DSER	LOC6611158|XP_002035715.1|DSEC
OG0010326	LOC110183721|XP_020807729.1|DSER	LOC6610686|XP_002035252.1|DSEC
OG0010327	LOC110189048|XP_020814674.1|DSER	LOC6610849|XP_032574306.1|DSEC
OG0010328	LOC110190757|XP_020817045.1|DSER	LOC6605938|XP_002030751.1|DSEC
OG0010329	LOC110190682|XP_020816951.1|DSER	LOC6605917|XP_002030730.1|DSEC
OG0010330	LOC110178968|XP_020801932.1|DSER	LOC6618302|XP_032575341.1|DSEC
OG0010331	LOC110178925|XP_020801870.1|DSER	LOC6606144|XP_002030952.1|DSEC
OG0010332	LOC110187124|XP_020812193.1|DSER	LOC6619576|XP_002043791.1|DSEC
OG0010333	LOC110181464|XP_020804871.1|DSER	LOC6611403|XP_002035947.1|DSEC
OG0010334	LOC110184001|XP_020808017.1|DSER	LOC6612185|XP_002036702.1|DSEC
OG0010335	LOC110181614|XP_020805075.1|DSER	LOC6617984|XP_002042292.1|DSEC
OG0010336	LOC110188516|XP_020813911.1|DSER	LOC6615962|XP_002040329.1|DSEC
OG0010337	LOC110188857|XP_020814422.1|DSER	LOC6618615|XP_032582320.1|DSEC
OG0010338	LOC110187088|XP_020812147.1|DSER	LOC6619959|XP_002044171.2|DSEC
OG0010339	LOC110189721|XP_020815570.1|DSER	LOC6606890|XP_002031684.1|DSEC
OG0010340	LOC110182022|XP_020805612.1|DSER	LOC6618959|XP_002043204.1|DSEC
OG0010341	LOC110182056|XP_020805671.1|DSER	LOC6618958|XP_002043203.1|DSEC
OG0010342	LOC110184235|XP_020808351.1|DSER	LOC6619918|XP_002044130.2|DSEC
OG0010343	LOC110185773|XP_020810435.1|DSER	LOC6606348|XP_002031153.1|DSEC
OG0010344	LOC110182477|XP_020806182.1|DSER	LOC6618557|XP_002042817.1|DSEC
OG0010345	LOC110180167|XP_020803484.1|DSER	LOC6615025|XP_002039442.1|DSEC
OG0010346	LOC110180529|XP_020803860.1|DSER	LOC6615954|XP_002040321.1|DSEC
OG0010347	LOC110182086|XP_020805726.1|DSER	LOC6618107|XP_002042405.2|DSEC
OG0010348	LOC110189739|XP_020815596.1|DSER	LOC6608213|XP_002032958.1|DSEC
OG0010349	LOC110181924|XP_020805518.1|DSER	LOC6612526|XP_032581302.1|DSEC
OG0010350	LOC110182072|XP_020805715.1|DSER	LOC6612534|XP_032581339.1|DSEC
OG0010351	LOC110180443|XP_020803772.1|DSER	LOC6619877|XP_002044090.1|DSEC
OG0010352	LOC110178132|XP_020800816.1|DSER	LOC6616174|XP_002040539.1|DSEC
OG0010353	LOC110179385|XP_020802568.1|DSER	LOC6617526|XP_032582735.1|DSEC
OG0010354	LOC110184350|XP_020808504.1|DSER	LOC6616223|XP_032582619.1|DSEC
OG0010355	LOC110182839|XP_020806631.1|DSER	LOC6612354|XP_002036863.1|DSEC
OG0010356	LOC110176081|XP_020797981.1|DSER	LOC6614844|XP_032582016.1|DSEC
OG0010357	LOC110184373|XP_020808531.1|DSER	LOC6617465|XP_002041782.1|DSEC
OG0010358	LOC110184330|XP_020808484.1|DSER	LOC6618056|XP_002042354.1|DSEC
OG0010359	LOC110180548|XP_020803901.1|DSER	LOC6615951|XP_032582017.1|DSEC
OG0010360	LOC110177218|XP_020799495.1|DSER	LOC6615950|XP_032581370.1|DSEC
OG0010361	LOC110180553|XP_020803907.1|DSER	LOC6615949|XP_002040316.1|DSEC
OG0010362	LOC110179491|XP_020802724.1|DSER	LOC6615942|XP_002040309.1|DSEC
OG0010363	LOC110184186|XP_020808256.1|DSER	LOC6620440|XP_002044647.1|DSEC
OG0010364	LOC110181709|XP_020805217.1|DSER	LOC6617935|XP_002042243.1|DSEC
OG0010365	LOC110188651|XP_020814087.1|DSER	LOC6615213|XP_032581894.1|DSEC
OG0010366	LOC110181484|XP_020804895.1|DSER	LOC6617966|XP_002042274.1|DSEC
OG0010367	LOC110179604|XP_020802861.1|DSER	LOC6618500|XP_002042760.2|DSEC
OG0010368	LOC110179601|XP_020802858.1|DSER	LOC6618506|XP_002042766.1|DSEC
OG0010369	LOC110182557|XP_020806268.1|DSER	LOC6616199|XP_002040564.1|DSEC
OG0010370	LOC110179062|XP_020802083.1|DSER	LOC6617494|XP_002041811.1|DSEC
OG0010371	LOC110182223|XP_020805909.1|DSER	LOC6617509|XP_032580814.1|DSEC
OG0010372	LOC110184143|XP_020808212.1|DSER	LOC6618424|XP_002042694.1|DSEC
OG0010373	LOC110184199|XP_020808301.1|DSER	LOC6618422|XP_002042690.1|DSEC
OG0010374	LOC110181610|XP_020805071.1|DSER	LOC6617979|XP_002042287.1|DSEC
OG0010375	LOC110181609|XP_020805070.1|DSER	LOC6617980|XP_032581714.1|DSEC
OG0010376	LOC110187139|XP_020812212.1|DSER	LOC6619940|XP_032580440.1|DSEC
OG0010377	LOC110180364|XP_020803689.1|DSER	LOC6620098|XP_002044297.1|DSEC
OG0010378	LOC110182466|XP_020806163.1|DSER	LOC6612407|XP_002036915.1|DSEC
OG0010379	LOC110181796|XP_020805337.1|DSER	LOC6614939|XP_032581026.1|DSEC
OG0010380	LOC110178023|XP_020800697.1|DSER	LOC6618995|XP_032582114.1|DSEC
OG0010381	LOC110178046|XP_020800719.1|DSER	LOC116802275|XP_032582089.1|DSEC
OG0010382	LOC110178038|XP_020800714.1|DSER	LOC6618985|XP_002043230.1|DSEC
OG0010383	LOC110178045|XP_020800718.1|DSER	LOC6618981|XP_002043226.1|DSEC
OG0010384	LOC110179497|XP_020802730.1|DSER	LOC6612283|XP_002036793.1|DSEC
OG0010385	LOC110186026|XP_020810721.1|DSER	LOC6611303|XP_002035850.1|DSEC
OG0010386	LOC110185736|XP_020810386.1|DSER	LOC6613673|XP_002038143.1|DSEC
OG0010387	LOC110186036|XP_020810732.1|DSER	LOC6611284|XP_002035834.1|DSEC
OG0010388	LOC110187370|XP_020812420.1|DSER	LOC6611902|XP_032583144.1|DSEC
OG0010389	LOC110183802|XP_020807814.1|DSER	LOC6611812|XP_002036334.1|DSEC
OG0010390	LOC110185955|XP_020810632.1|DSER	LOC116801462|XP_032577094.1|DSEC
OG0010391	LOC110185796|XP_020810459.1|DSER	LOC6614709|XP_002039136.1|DSEC
OG0010392	LOC110181437|XP_020804838.1|DSER	LOC6611781|XP_002036304.1|DSEC
OG0010393	LOC110185923|XP_020810595.1|DSER	LOC6613159|XP_032583335.1|DSEC
OG0010394	LOC110180582|XP_020803932.1|DSER	LOC6613639|XP_002038109.1|DSEC
OG0010395	LOC110186060|XP_020810756.1|DSER	LOC116800589|XP_032572266.1|DSEC
OG0010396	LOC110183036|XP_020806881.1|DSER	LOC6611754|XP_002036277.1|DSEC
OG0010397	LOC110185943|XP_020810617.1|DSER	LOC6612190|XP_002035741.1|DSEC
OG0010398	LOC110185075|XP_020809413.1|DSER	LOC6617868|XP_002042176.1|DSEC
OG0010399	LOC110185079|XP_020809417.1|DSER	LOC6617872|XP_002042180.1|DSEC
OG0010400	LOC110185128|XP_020809484.1|DSER	LOC6617883|XP_002042191.1|DSEC
OG0010401	LOC110185127|XP_020809483.1|DSER	LOC6617891|XP_002042199.1|DSEC
OG0010402	LOC110177894|XP_020800522.1|DSER	LOC6611842|XP_032571415.1|DSEC
OG0010403	LOC110177876|XP_020800500.1|DSER	LOC6611846|XP_002036368.1|DSEC
OG0010404	LOC110185738|XP_020810388.1|DSER	LOC6614756|XP_002039175.1|DSEC
OG0010405	LOC110185764|XP_020810426.1|DSER	LOC6614757|XP_002039176.1|DSEC
