Orthogroup	DSER.longest_only	DPSE.longest_only
OG0010168	LOC110180336|XP_020803654.1|DSER	LOC6899901|XP_033239468.1|DPSE, LOC117184396|XP_033237403.1|DPSE
OG0010169	LOC110181286|XP_020804668.1|DSER	LOC6900746|XP_002135105.2|DPSE
OG0010170	LOC110178964|XP_020801927.1|DSER	LOC4813358|XP_001353981.5|DPSE
OG0010171	LOC110178962|XP_020801924.1|DSER	LOC4813234|XP_001353980.1|DPSE
OG0010172	LOC110176230|XP_020798175.1|DSER	LOC6900634|XP_002135007.1|DPSE
OG0010173	LOC110188976|XP_020814584.1|DSER	LOC4805185|XP_001361632.1|DPSE
OG0010174	LOC110177666|XP_020800148.1|DSER	LOC4805240|XP_001361673.3|DPSE
OG0010175	LOC110177782|XP_020800310.1|DSER	LOC4805255|XP_001361686.2|DPSE
OG0010176	LOC110177786|XP_020800313.1|DSER	LOC6898846|XP_002138817.1|DPSE
OG0010177	LOC110191538|XP_020818068.1|DSER	LOC4804911|XP_001361396.1|DPSE
OG0010178	LOC110181489|XP_020804912.1|DSER	LOC4803791|XP_001360451.3|DPSE
OG0010179	LOC110179039|XP_020802053.1|DSER	LOC4813381|XP_001353619.2|DPSE
OG0010180	LOC110185319|XP_020809744.1|DSER	LOC6900234|XP_002135563.3|DPSE
OG0010181	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER	LOC6900209|XP_002135541.2|DPSE
OG0010182	LOC110182998|XP_020806849.1|DSER	LOC26533558|XP_015039926.2|DPSE
OG0010183	LOC110182977|XP_020806829.1|DSER	LOC6898477|XP_002138519.1|DPSE
OG0010184	LOC110189207|XP_020814838.1|DSER	LOC6898274|XP_002138341.2|DPSE
OG0010185	LOC110189194|XP_020814822.1|DSER	LOC4803889|XP_001360535.4|DPSE
OG0010186	LOC110176206|XP_020798128.1|DSER	LOC4812954|XP_001353197.3|DPSE
OG0010187	LOC110191566|XP_020818106.1|DSER	LOC4805656|XP_001362018.3|DPSE
OG0010188	LOC110181621|XP_020805092.1|DSER	LOC4803804|XP_001360462.3|DPSE
OG0010189	LOC110181629|XP_020805099.1|DSER	LOC4804758|XP_001361269.2|DPSE
OG0010190	LOC110179344|XP_020802511.1|DSER	LOC4804747|XP_001361259.2|DPSE
OG0010191	LOC110180143|XP_020803452.1|DSER	LOC4804727|XP_001361243.3|DPSE
OG0010192	LOC110191653|XP_020818210.1|DSER	LOC26532301|XP_015040208.2|DPSE
OG0010193	LOC110180021|XP_020803280.1|DSER	LOC4804923|XP_001361407.3|DPSE
OG0010194	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER	LOC4813134|XP_015043323.2|DPSE
OG0010195	LOC110181271|XP_020804641.1|DSER	LOC4813224|XP_001353918.4|DPSE
OG0010196	LOC110177229|XP_020799511.1|DSER	LOC4805437|XP_001361838.3|DPSE
OG0010197	LOC110189255|XP_020814924.1|DSER	LOC4804042|XP_015039560.2|DPSE
OG0010198	LOC110180067|XP_020803347.1|DSER	LOC4803938|XP_001360578.2|DPSE
OG0010199	LOC110179232|XP_020802343.1|DSER	LOC6898998|XP_004444536.1|DPSE
OG0010200	LOC110191182|XP_020817610.1|DSER	LOC6898912|XP_033233894.1|DPSE
OG0010201	LOC110178014|XP_020800690.1|DSER	LOC4805601|XP_001361978.3|DPSE
OG0010202	LOC110182903|XP_020806719.1|DSER	LOC4804599|XP_001361133.2|DPSE
OG0010203	LOC110189321|XP_020815023.1|DSER	LOC6898856|XP_002138828.2|DPSE
OG0010204	LOC110177810|XP_020800359.1|DSER	LOC4804455|XP_001361014.2|DPSE
OG0010205	LOC110177730|XP_020800241.1|DSER	LOC6899108|XP_002139025.1|DPSE
OG0010206	LOC110177813|XP_020800362.1|DSER	LOC6899109|XP_033233633.1|DPSE
OG0010207	LOC110180150|XP_020803463.1|DSER	LOC4803972|XP_001360609.3|DPSE
OG0010208	LOC110179606|XP_020802891.1|DSER	LOC4804451|XP_033234785.1|DPSE
OG0010209	LOC110179518|XP_020802791.1|DSER	LOC6898493|XP_002138534.3|DPSE
OG0010210	LOC110177297|XP_020799623.1|DSER	LOC4804362|XP_001360936.3|DPSE
OG0010211	LOC110182570|XP_020806281.1|DSER	LOC4804192|XP_001360794.4|DPSE
OG0010212	LOC110177758|XP_020800280.1|DSER	LOC6898848|XP_002138820.2|DPSE
OG0010213	LOC110177756|XP_020800278.1|DSER	LOC4805267|XP_001361692.2|DPSE
OG0010214	LOC110177695|XP_020800178.1|DSER	LOC4805273|XP_001361698.3|DPSE
OG0010215	LOC110180375|XP_020803705.1|DSER	LOC4804954|XP_001361434.2|DPSE
OG0010216	LOC110178310|XP_020801062.1|DSER	LOC4803675|XP_001360354.2|DPSE
OG0010217	LOC110177962|XP_020800613.1|DSER	LOC4803711|XP_001360385.3|DPSE
OG0010218	LOC110177951|XP_020800599.1|DSER	LOC4803715|XP_001360389.3|DPSE
OG0010219	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER	LOC4803723|XP_001360396.2|DPSE
OG0010220	LOC110191554|XP_020818092.1|DSER	LOC4804178|XP_001360781.3|DPSE
OG0010221	LOC110191546|XP_020818080.1|DSER	LOC4804179|XP_001360782.4|DPSE
OG0010222	LOC110177994|XP_020800651.1|DSER	LOC4804770|XP_001361280.2|DPSE
OG0010223	LOC110179283|XP_020802430.1|DSER	LOC6898167|XP_002138245.1|DPSE
OG0010224	LOC110176352|XP_020798340.1|DSER	LOC4804145|XP_001360751.2|DPSE
OG0010225	LOC110176612|XP_020798695.1|DSER	LOC4802603|XP_001359492.3|DPSE
OG0010226	LOC110188583|XP_020814007.1|DSER	LOC4802951|XP_001359764.3|DPSE
OG0010227	LOC110188010|XP_020813192.1|DSER	LOC13036428|XP_003736745.2|DPSE
OG0010229	LOC110187892|XP_020813038.1|DSER	LOC4803243|XP_001360016.3|DPSE
OG0010230	LOC110188387|XP_020813766.1|DSER	LOC4803247|XP_001360020.3|DPSE
OG0010231	LOC110186702|XP_020811634.1|DSER	LOC4800398|XP_001357682.4|DPSE
OG0010232	LOC110184017|XP_020808045.1|DSER	LOC26533103|XP_015037128.2|DPSE
OG0010233	LOC110188551|XP_020813967.1|DSER	LOC4801664|XP_001358716.2|DPSE
OG0010234	LOC110176641|XP_020798727.1|DSER	LOC13036481|XP_003736624.1|DPSE
OG0010235	LOC110186740|XP_020811664.1|DSER	LOC4800502|XP_001357768.2|DPSE
OG0010236	LOC110176481|XP_020798506.1|DSER	LOC4800272|XP_001357656.3|DPSE
OG0010237	LOC110176459|XP_020798472.1|DSER	LOC6897352|XP_015037420.2|DPSE
OG0010238	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER	LOC4802659|XP_001359536.4|DPSE
OG0010239	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER	LOC4801074|XP_001358234.3|DPSE
OG0010240	LOC110186040|XP_020810737.1|DSER	LOC6902707|XP_002133221.1|DPSE
OG0010241	LOC110186711|XP_020811642.1|DSER	LOC117184667|XP_033239158.1|DPSE
OG0010242	LOC110187795|XP_020812928.1|DSER	LOC6896657|XP_002136873.2|DPSE
OG0010243	LOC110191210|XP_020817637.1|DSER	LOC4800730|XP_001357950.2|DPSE
OG0010244	LOC110188493|XP_020813882.1|DSER	LOC117183393|XP_033233088.1|DPSE
OG0010245	LOC110188048|XP_020813256.1|DSER	LOC4802684|XP_001359554.2|DPSE
OG0010246	LOC110186249|XP_020810990.1|DSER	LOC4801998|XP_033240147.1|DPSE
OG0010247	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER	LOC4800554|XP_001357812.4|DPSE
OG0010248	LOC110187797|XP_020812930.1|DSER	LOC6897104|XP_033232614.1|DPSE
OG0010249	LOC110186516|XP_020811372.1|DSER	LOC4802844|XP_003736839.2|DPSE
OG0010250	LOC110187660|XP_020812738.1|DSER	LOC4801411|XP_001358510.3|DPSE
OG0010251	LOC110177212|XP_020799490.1|DSER	LOC4800894|XP_001358088.3|DPSE
OG0010252	LOC110186447|XP_020811290.1|DSER	LOC4802369|XP_001359298.3|DPSE, LOC6901964|XP_015041032.2|DPSE, LOC26534455|XP_033240028.1|DPSE, LOC6901963|XP_033239451.1|DPSE, LOC26532315|XP_033239453.1|DPSE, LOC117184743|XP_033239455.1|DPSE
OG0010253	LOC110181129|XP_020804459.1|DSER	LOC4804546|XP_033234080.1|DPSE
OG0010254	LOC110178453|XP_020801246.1|DSER	LOC4804476|XP_001361034.2|DPSE
OG0010255	LOC110176088|XP_020797989.1|DSER	LOC4815333|XP_001354706.3|DPSE
OG0010258	LOC110178965|XP_020801928.1|DSER	LOC6900520|XP_002134908.1|DPSE
OG0010259	LOC110185167|XP_020809535.1|DSER	LOC6900687|XP_002135051.2|DPSE
OG0010260	LOC110183040|XP_020806885.1|DSER	LOC6902366|XP_002133312.2|DPSE
OG0010267	LOC110188820|XP_020814359.1|DSER	LOC4812963|XP_015043421.2|DPSE
OG0010275	LOC110191093|XP_020817496.1|DSER	LOC4801913|XP_033240784.1|DPSE
OG0010276	LOC110184320|XP_020808471.1|DSER	LOC4816096|XP_001355671.3|DPSE
OG0010277	LOC110191343|XP_020817847.1|DSER	LOC117184915|XP_033239976.1|DPSE
OG0010279	LOC110187727|XP_020812837.1|DSER	LOC4801286|XP_001358406.3|DPSE
OG0010280	LOC110175997|XP_020797851.1|DSER	LOC4815200|XP_001354720.4|DPSE
OG0010281	LOC110185313|XP_020809738.1|DSER	LOC117184462|XP_033238053.1|DPSE
OG0010283	LOC110191928|XP_020818588.1|DSER	LOC6897567|XP_002137712.2|DPSE
OG0010284	LOC110186455|XP_020811299.1|DSER	LOC6897072|XP_002137256.2|DPSE
OG0010285	LOC110177335|XP_020799680.1|DSER	LOC4800926|XP_001358114.3|DPSE
OG0010286	LOC110186353|XP_020811159.1|DSER	LOC4800501|XP_001357767.2|DPSE
OG0010287	LOC110188030|XP_020813227.1|DSER	LOC6897307|XP_002137462.1|DPSE
OG0010288	LOC110186271|XP_020811042.1|DSER	LOC4801340|XP_001358451.2|DPSE
OG0010289	LOC110186272|XP_020811043.1|DSER	LOC4801323|XP_033241623.1|DPSE
OG0010290	LOC110188192|XP_020813440.1|DSER	LOC6896756|XP_002136963.1|DPSE
OG0010291	LOC110186281|XP_020811054.1|DSER	LOC4800379|XP_015038609.2|DPSE
OG0010292	LOC110186152|XP_020810865.1|DSER	LOC6896746|XP_033241600.1|DPSE
OG0010293	LOC110187308|XP_020812356.1|DSER	LOC4817478|XP_001356621.4|DPSE
OG0010294	LOC110182722|XP_020806481.1|DSER	LOC4816394|XP_015036705.2|DPSE
OG0010295	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER	LOC4816667|XP_001356081.3|DPSE
OG0010297	LOC110188975|XP_020814582.1|DSER	LOC117183736|XP_033234602.1|DPSE
OG0010298	LOC110177920|XP_020800557.1|DSER	LOC6898366|XP_002138419.2|DPSE
OG0010299	LOC110182953|XP_020806803.1|DSER	LOC4804997|XP_001361467.3|DPSE
OG0010300	LOC110191688|XP_020818263.1|DSER	LOC15382898|XP_033234854.1|DPSE
OG0010303	LOC110191527|XP_020818054.1|DSER	LOC4803527|XP_001360239.3|DPSE
OG0010304	LOC110179115|XP_020802164.1|DSER	LOC4814213|XP_001354333.3|DPSE
OG0010305	LOC110181611|XP_020805072.1|DSER	LOC6902199|XP_002133726.2|DPSE
OG0010307	LOC110181476|XP_020804883.1|DSER	LOC6901470|XP_015041732.2|DPSE
OG0010308	LOC110175926|XP_020797764.1|DSER	LOC4815092|XP_001354723.3|DPSE
OG0010309	LOC110177640|XP_020800113.1|DSER	LOC26532302|XP_015043016.2|DPSE
OG0010310	LOC110182459|XP_020806154.1|DSER	LOC4815734|XP_001355437.4|DPSE
OG0010311	LOC110181759|XP_020805281.1|DSER	LOC6901623|XP_015041901.2|DPSE
OG0010312	LOC110182037|XP_020805625.1|DSER	LOC4814794|XP_033240214.1|DPSE
OG0010313	LOC110190050|XP_020816014.1|DSER	LOC6900891|XP_033238602.1|DPSE
OG0010314	LOC110184139|XP_020808209.1|DSER	LOC4814895|XP_001354730.3|DPSE
OG0010315	LOC110179058|XP_020802077.1|DSER	LOC6901069|XP_002134548.2|DPSE
OG0010316	LOC110177754|XP_020800277.1|DSER	LOC6898256|XP_015039371.2|DPSE
OG0010317	LOC110182577|XP_020806285.1|DSER	LOC4815382|XP_001354547.2|DPSE
OG0010318	LOC110180570|XP_020803923.1|DSER	LOC4814304|XP_001354443.3|DPSE
OG0010319	LOC110180197|XP_020803510.1|DSER	LOC4816032|XP_001355227.2|DPSE
OG0010320	LOC110181571|XP_020805021.1|DSER	LOC4814805|XP_001354559.2|DPSE
OG0010321	LOC110190091|XP_020816056.1|DSER	LOC6900047|XP_002135411.3|DPSE
OG0010322	LOC110190391|XP_020816503.1|DSER	LOC6900051|XP_033238661.1|DPSE
OG0010323	LOC110178792|XP_020801704.1|DSER	LOC6899976|XP_002135343.2|DPSE
OG0010324	LOC110183607|XP_020807584.1|DSER	LOC4812656|XP_001353044.4|DPSE
OG0010325	LOC110176741|XP_020798844.1|DSER	LOC4812901|XP_001353244.1|DPSE
OG0010326	LOC110183721|XP_020807729.1|DSER	LOC6899935|XP_002135303.2|DPSE
OG0010327	LOC110189048|XP_020814674.1|DSER	LOC4814052|XP_033239895.1|DPSE
OG0010328	LOC110190757|XP_020817045.1|DSER	LOC4812144|XP_001352562.3|DPSE
OG0010329	LOC110190682|XP_020816951.1|DSER	LOC6900015|XP_002135380.2|DPSE
OG0010330	LOC110178968|XP_020801932.1|DSER	LOC4813236|XP_001353979.2|DPSE
OG0010331	LOC110178925|XP_020801870.1|DSER	LOC6900792|XP_015043349.2|DPSE
OG0010332	LOC110187124|XP_020812193.1|DSER	LOC4816073|XP_001355522.3|DPSE
OG0010333	LOC110181464|XP_020804871.1|DSER	LOC4817919|XP_001357295.1|DPSE
OG0010334	LOC110184001|XP_020808017.1|DSER	LOC4816870|XP_033236101.1|DPSE
OG0010335	LOC110181614|XP_020805075.1|DSER	LOC6902197|XP_002133724.2|DPSE
OG0010336	LOC110188516|XP_020813911.1|DSER	LOC4816008|XP_001355457.3|DPSE
OG0010337	LOC110188857|XP_020814422.1|DSER	LOC4811755|XP_001352326.1|DPSE
OG0010338	LOC110187088|XP_020812147.1|DSER	LOC4815840|XP_001355685.2|DPSE
OG0010339	LOC110189721|XP_020815570.1|DSER	LOC6900415|XP_002134807.1|DPSE
OG0010340	LOC110182022|XP_020805612.1|DSER	LOC6901550|XP_002134225.2|DPSE
OG0010341	LOC110182056|XP_020805671.1|DSER	LOC4814573|XP_033239168.1|DPSE
OG0010342	LOC110184235|XP_020808351.1|DSER	LOC6901382|XP_033240054.1|DPSE
OG0010343	LOC110185773|XP_020810435.1|DSER	LOC6902151|XP_002133682.2|DPSE
OG0010344	LOC110182477|XP_020806182.1|DSER	LOC4815598|XP_001355365.3|DPSE
OG0010345	LOC110180167|XP_020803484.1|DSER	LOC4815843|XP_001355496.2|DPSE
OG0010346	LOC110180529|XP_020803860.1|DSER	LOC4815524|XP_001355463.3|DPSE
OG0010347	LOC110182086|XP_020805726.1|DSER	LOC4815556|XP_001355304.3|DPSE
OG0010348	LOC110189739|XP_020815596.1|DSER	LOC4805057|XP_001361521.4|DPSE
OG0010349	LOC110181924|XP_020805518.1|DSER	LOC6901130|XP_002134605.2|DPSE
OG0010350	LOC110182072|XP_020805715.1|DSER	LOC4815172|XP_015041421.2|DPSE
OG0010351	LOC110180443|XP_020803772.1|DSER	LOC4815566|XP_001355558.2|DPSE
OG0010352	LOC110178132|XP_020800816.1|DSER	LOC4816034|XP_001355554.2|DPSE
OG0010353	LOC110179385|XP_020802568.1|DSER	LOC6903644|XP_002136828.2|DPSE
OG0010354	LOC110184350|XP_020808504.1|DSER	LOC4814802|XP_001354664.2|DPSE
OG0010355	LOC110182839|XP_020806631.1|DSER	LOC4815933|XP_001355322.3|DPSE
OG0010356	LOC110176081|XP_020797981.1|DSER	LOC6901017|XP_002134501.1|DPSE
OG0010357	LOC110184373|XP_020808531.1|DSER	LOC4815463|XP_001355659.3|DPSE
OG0010358	LOC110184330|XP_020808484.1|DSER	LOC6901222|XP_002133923.3|DPSE
OG0010359	LOC110180548|XP_020803901.1|DSER	LOC4815975|XP_001355466.4|DPSE
OG0010360	LOC110177218|XP_020799495.1|DSER	LOC4815578|XP_001355468.1|DPSE
OG0010361	LOC110180553|XP_020803907.1|DSER	LOC4815963|XP_001355469.4|DPSE
OG0010362	LOC110179491|XP_020802724.1|DSER	LOC4815537|XP_001355472.1|DPSE
OG0010363	LOC110184186|XP_020808256.1|DSER	LOC4814649|XP_001354588.4|DPSE
OG0010364	LOC110181709|XP_020805217.1|DSER	LOC4814834|XP_001355069.3|DPSE
OG0010365	LOC110188651|XP_020814087.1|DSER	LOC4815621|XP_001355735.4|DPSE
OG0010366	LOC110181484|XP_020804895.1|DSER	LOC6902231|XP_033238828.1|DPSE
OG0010367	LOC110179604|XP_020802861.1|DSER	LOC4815385|XP_033239266.1|DPSE
OG0010368	LOC110179601|XP_020802858.1|DSER	LOC4814570|XP_001354888.3|DPSE
OG0010369	LOC110182557|XP_020806268.1|DSER	LOC4815113|XP_001354651.2|DPSE
OG0010370	LOC110179062|XP_020802083.1|DSER	LOC6901068|XP_002134547.2|DPSE
OG0010371	LOC110182223|XP_020805909.1|DSER	LOC6901074|XP_002134553.2|DPSE
OG0010372	LOC110184143|XP_020808212.1|DSER	LOC4815168|XP_001354727.3|DPSE
OG0010373	LOC110184199|XP_020808301.1|DSER	LOC4815004|XP_001354731.3|DPSE
OG0010374	LOC110181610|XP_020805071.1|DSER	LOC4815758|XP_001355601.3|DPSE
OG0010375	LOC110181609|XP_020805070.1|DSER	LOC4815903|XP_001355598.3|DPSE
OG0010376	LOC110187139|XP_020812212.1|DSER	LOC4815514|XP_001355706.1|DPSE
OG0010377	LOC110180364|XP_020803689.1|DSER	LOC6902291|XP_002133818.2|DPSE
OG0010378	LOC110182466|XP_020806163.1|DSER	LOC4815571|XP_001355712.1|DPSE
OG0010379	LOC110181796|XP_020805337.1|DSER	LOC26534283|XP_015042089.2|DPSE
OG0010380	LOC110178023|XP_020800697.1|DSER	LOC4814881|XP_001355152.3|DPSE
OG0010381	LOC110178046|XP_020800719.1|DSER	LOC117184563|XP_033238699.1|DPSE
OG0010382	LOC110178038|XP_020800714.1|DSER	LOC6901763|XP_002134433.2|DPSE
OG0010383	LOC110178045|XP_020800718.1|DSER	LOC4815258|XP_001355148.3|DPSE
OG0010384	LOC110179497|XP_020802730.1|DSER	LOC6901123|XP_002134598.3|DPSE
OG0010385	LOC110186026|XP_020810721.1|DSER	LOC4817955|XP_001357372.3|DPSE
OG0010386	LOC110185736|XP_020810386.1|DSER	LOC4817866|XP_015035460.2|DPSE
OG0010387	LOC110186036|XP_020810732.1|DSER	LOC4817961|XP_001357376.4|DPSE
OG0010388	LOC110187370|XP_020812420.1|DSER	LOC4817219|XP_001356319.3|DPSE
OG0010389	LOC110183802|XP_020807814.1|DSER	LOC6903364|XP_002132245.1|DPSE
OG0010390	LOC110185955|XP_020810632.1|DSER	LOC26532093|XP_015035361.1|DPSE
OG0010391	LOC110185796|XP_020810459.1|DSER	LOC4818180|XP_001357299.3|DPSE
OG0010392	LOC110181437|XP_020804838.1|DSER	LOC4816186|XP_001355837.3|DPSE
OG0010393	LOC110185923|XP_020810595.1|DSER	LOC4816532|XP_001356162.2|DPSE
OG0010394	LOC110180582|XP_020803932.1|DSER	LOC4817844|XP_033236383.1|DPSE
OG0010395	LOC110186060|XP_020810756.1|DSER	LOC6902607|XP_002133133.1|DPSE
OG0010396	LOC110183036|XP_020806881.1|DSER	LOC4816192|XP_001355805.2|DPSE
OG0010397	LOC110185943|XP_020810617.1|DSER	LOC4817858|XP_001357309.3|DPSE
OG0010398	LOC110185075|XP_020809413.1|DSER	LOC6903447|XP_002132326.1|DPSE
OG0010399	LOC110185079|XP_020809417.1|DSER	LOC4817965|XP_001357323.3|DPSE
OG0010400	LOC110185128|XP_020809484.1|DSER	LOC6903433|XP_002132312.2|DPSE
OG0010401	LOC110185127|XP_020809483.1|DSER	LOC4817867|XP_001357315.2|DPSE
OG0010402	LOC110177894|XP_020800522.1|DSER	LOC6902785|XP_002132522.3|DPSE
OG0010403	LOC110177876|XP_020800500.1|DSER	LOC4817471|XP_001356363.2|DPSE
OG0010404	LOC110185738|XP_020810388.1|DSER	LOC4816717|XP_001356117.3|DPSE
OG0010405	LOC110185764|XP_020810426.1|DSER	LOC6902619|XP_002133145.2|DPSE
OG0010406	LOC110185824|XP_020810490.1|DSER	LOC4816766|XP_001356115.2|DPSE
OG0010407	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER	LOC4816243|XP_001355862.4|DPSE
OG0010409	LOC110185564|XP_020810142.1|DSER	LOC26532508|XP_015036777.2|DPSE
OG0010410	LOC110186070|XP_020810764.1|DSER	LOC6902669|XP_002133185.3|DPSE
OG0010411	LOC110183988|XP_020808004.1|DSER	LOC6903071|XP_002132789.2|DPSE
OG0010412	LOC110187285|XP_020812333.1|DSER	LOC6903101|XP_002132812.3|DPSE
OG0010413	LOC110182263|XP_020805940.1|DSER	LOC4817000|XP_001356629.2|DPSE
OG0010414	LOC110182298|XP_020805977.1|DSER	LOC4817302|XP_001356628.1|DPSE
OG0010415	LOC110181204|XP_020804544.1|DSER	LOC6903296|XP_002132484.2|DPSE
OG0010416	LOC110183471|XP_020807409.1|DSER	LOC4811730|XP_001352302.4|DPSE
OG0010417	LOC110183473|XP_020807410.1|DSER	LOC4817926|XP_001357236.4|DPSE
OG0010418	LOC110183488|XP_020807429.1|DSER	LOC4816581|XP_001356073.2|DPSE
OG0010419	LOC110183489|XP_020807430.1|DSER	LOC4816504|XP_001356052.3|DPSE
OG0010420	LOC110181202|XP_020804542.1|DSER	LOC4817713|XP_001357130.3|DPSE
OG0010421	LOC110183108|XP_020806957.1|DSER	LOC4817641|XP_001357034.2|DPSE
OG0010422	LOC110183947|XP_020807967.1|DSER	LOC4816502|XP_001355899.3|DPSE
OG0010423	LOC110181390|XP_020804780.1|DSER	LOC6902738|XP_033235539.1|DPSE
OG0010424	LOC110182615|XP_020806336.1|DSER	LOC6902473|XP_002133018.3|DPSE
OG0010425	LOC110187471|XP_020812517.1|DSER	LOC4817657|XP_001357049.3|DPSE
OG0010426	LOC110187482|XP_020812528.1|DSER	LOC4817655|XP_001357047.4|DPSE
OG0010427	LOC110187434|XP_020812483.1|DSER	LOC4818002|XP_033235652.1|DPSE
OG0010428	LOC110187449|XP_020812497.1|DSER	LOC4818182|XP_001357494.2|DPSE
OG0010429	LOC110177039|XP_020799214.1|DSER	LOC4817181|XP_001356467.1|DPSE
OG0010430	LOC110181146|XP_020804478.1|DSER	LOC4817513|XP_001356931.3|DPSE
OG0010431	LOC110182619|XP_020806343.1|DSER	LOC6902972|XP_002132698.2|DPSE
OG0010432	LOC110182605|XP_020806326.1|DSER	LOC4817151|XP_033235649.1|DPSE
OG0010433	LOC110187581|XP_020812626.1|DSER	LOC4817378|XP_001356687.1|DPSE
OG0010434	LOC110182292|XP_020805970.1|DSER	LOC13036414|XP_033236996.1|DPSE
OG0010435	LOC110182336|XP_020806027.1|DSER	LOC4816729|XP_001355943.2|DPSE
OG0010436	LOC110183186|XP_020807034.1|DSER	LOC6903026|XP_002132749.2|DPSE
OG0010437	LOC110185641|XP_020810256.1|DSER	LOC4816196|XP_001355776.2|DPSE
OG0010438	LOC110185087|XP_020809430.1|DSER	LOC13036486|XP_033232591.1|DPSE, LOC6903213|XP_002132914.2|DPSE
OG0010439	LOC110185107|XP_020809456.1|DSER	LOC4818171|XP_001357273.2|DPSE
OG0010440	LOC110184921|XP_020809225.1|DSER	LOC6903265|XP_002132964.2|DPSE
OG0010441	LOC110184867|XP_020809172.1|DSER	LOC4817702|XP_003736149.2|DPSE
OG0010442	LOC110176606|XP_020798689.1|DSER	LOC4802613|XP_001359501.4|DPSE
OG0010443	LOC110183140|XP_020806989.1|DSER	LOC4816452|XP_001356019.3|DPSE
OG0010444	LOC110183137|XP_020806986.1|DSER	LOC4816537|XP_001356021.4|DPSE
OG0010445	LOC110184884|XP_020809188.1|DSER	LOC6902536|XP_033236277.1|DPSE
OG0010446	LOC110178209|XP_020800906.1|DSER	LOC4817757|XP_003736143.3|DPSE
OG0010447	LOC110183672|XP_020807666.1|DSER	LOC6900943|XP_015042408.2|DPSE
OG0010448	LOC110184784|XP_020809083.1|DSER	LOC4812795|XP_001353765.3|DPSE
OG0010449	LOC110187560|XP_020812611.1|DSER	LOC4813744|XP_001353452.2|DPSE, LOC6900508|XP_033238336.1|DPSE
OG0010450	LOC110178655|XP_020801506.1|DSER	LOC4813735|XP_001353675.2|DPSE
OG0010451	LOC110178627|XP_020801472.1|DSER	LOC4813560|XP_001353660.3|DPSE
OG0010452	LOC110190720|XP_020817001.1|DSER	LOC6901000|XP_002134696.1|DPSE
OG0010453	LOC110190604|XP_020816857.1|DSER	LOC4814177|XP_001354305.3|DPSE
OG0010454	LOC110183592|XP_020807564.1|DSER	LOC6900161|XP_002135500.2|DPSE
OG0010455	LOC110190686|XP_020816955.1|DSER	LOC4812176|XP_001352611.1|DPSE
OG0010456	LOC110185209|XP_020809597.1|DSER	LOC4813792|XP_001353789.2|DPSE
OG0010457	LOC110190096|XP_020816062.1|DSER	LOC6900044|XP_002135408.3|DPSE
OG0010458	LOC110190095|XP_020816061.1|DSER	LOC4812459|XP_033239484.1|DPSE
OG0010459	LOC110190382|XP_020816471.1|DSER	LOC6900046|XP_002135410.2|DPSE
OG0010460	LOC110190088|XP_020816053.1|DSER	LOC4812328|XP_033240124.1|DPSE
OG0010461	LOC110185145|XP_020809506.1|DSER	LOC6900073|XP_002135437.3|DPSE
OG0010462	LOC110178782|XP_020801687.1|DSER	LOC4812169|XP_001352491.3|DPSE
OG0010463	LOC110190740|XP_020817021.1|DSER	LOC4812018|XP_001352544.1|DPSE
OG0010464	LOC110190743|XP_020817025.1|DSER	LOC6900011|XP_002135376.1|DPSE
OG0010465	LOC110190455|XP_020816614.1|DSER	LOC4812432|XP_001352555.1|DPSE
OG0010466	LOC110190444|XP_020816603.1|DSER	LOC4812117|XP_001352559.2|DPSE
OG0010467	LOC110190452|XP_020816612.1|DSER	LOC4812218|XP_001352560.2|DPSE
OG0010468	LOC110190133|XP_020816115.1|DSER	LOC4813680|XP_001353221.1|DPSE
OG0010469	LOC110177631|XP_020800105.1|DSER	LOC6900647|XP_002135020.2|DPSE
OG0010470	LOC110189093|XP_020814724.1|DSER	LOC6899986|XP_002135352.1|DPSE
OG0010471	LOC110189079|XP_020814709.1|DSER	LOC6899984|XP_002135350.1|DPSE
OG0010472	LOC110188868|XP_020814440.1|DSER	LOC4813834|XP_001354031.2|DPSE
OG0010473	LOC110176302|XP_020798282.1|DSER	LOC4813329|XP_001353741.3|DPSE
OG0010474	LOC110184791|XP_020809089.1|DSER	LOC117184660|XP_033239136.1|DPSE
OG0010475	LOC110190774|XP_020817065.1|DSER	LOC4813925|XP_033239648.1|DPSE
OG0010476	LOC110190674|XP_020816938.1|DSER	LOC4812744|XP_001353122.2|DPSE
OG0010477	LOC110177598|XP_020800052.1|DSER	LOC6900622|XP_002134995.2|DPSE
OG0010478	LOC110176744|XP_020798846.1|DSER	LOC4813591|XP_001353245.3|DPSE
OG0010479	LOC110176708|XP_020798806.1|DSER	LOC4813616|XP_001353255.2|DPSE
OG0010480	LOC110190214|XP_020816229.1|DSER	LOC6903066|XP_015036231.2|DPSE
