Orthogroup	DSER.longest_only	DEUG.longest_only
OG0007930	LOC110180240|XP_020803556.1|DSER	LOC108107222|XP_017070128.1|DEUG
OG0007931	LOC110185623|XP_020810233.1|DSER	LOC108104208|XP_017065677.1|DEUG
OG0007932	LOC110184585|XP_020808830.1|DSER	LOC108102982|XP_017063781.1|DEUG
OG0007934	LOC110190863|XP_020817171.1|DSER	LOC108114947|XP_017081621.1|DEUG
OG0007935	LOC110185557|XP_020810133.1|DSER	LOC108110418|XP_017074975.1|DEUG
OG0007936	LOC110183363|XP_020807284.1|DSER	LOC108110786|XP_017075495.1|DEUG
OG0007937	LOC110176970|XP_020799136.1|DSER	LOC108107009|XP_017069842.1|DEUG
OG0007938	LOC110183427|XP_020807368.1|DSER	LOC108111000|XP_017075798.1|DEUG
OG0007939	LOC110187559|XP_020812607.1|DSER	LOC108110925|XP_017075693.1|DEUG
OG0007940	LOC110187603|XP_020812654.1|DSER	LOC108110933|XP_017075705.1|DEUG
OG0007942	LOC110179576|XP_020802825.1|DSER	LOC108115197|XP_017082007.1|DEUG
OG0007943	LOC110185894|XP_020810564.1|DSER	LOC108110416|XP_017074973.1|DEUG
OG0007944	LOC110177575|XP_020800012.1|DSER	LOC108113687|XP_017079856.1|DEUG
OG0007945	LOC110183304|XP_020807202.1|DSER	LOC108110703|XP_017075335.1|DEUG
OG0007946	LOC110191489|XP_020818013.1|DSER	LOC108107354|XP_017070342.1|DEUG
OG0007947	LOC110185685|XP_020810311.1|DSER	LOC108110672|XP_017075280.1|DEUG
OG0007948	LOC110185949|XP_020810625.1|DSER	LOC108105174|XP_017067111.1|DEUG
OG0007949	LOC110183525|XP_020807477.1|DSER	LOC108103284|XP_017064184.1|DEUG
OG0007950	LOC110187283|XP_020812331.1|DSER	LOC108115422|XP_017082347.1|DEUG
OG0007951	LOC110182368|XP_020806068.1|DSER	LOC108102634|XP_017063241.1|DEUG
OG0007952	LOC110179170|XP_020802228.1|DSER	LOC108102627|XP_017063229.1|DEUG
OG0007954	LOC110185965|XP_020810642.1|DSER	LOC108107152|XP_017070050.1|DEUG
OG0007955	LOC110183205|XP_020807077.1|DSER	LOC108110479|XP_017075043.1|DEUG
OG0007956	LOC110181323|XP_020804700.1|DSER	LOC108114850|XP_017081485.1|DEUG
OG0007957	LOC110183385|XP_020807310.1|DSER	LOC108111186|XP_017076060.1|DEUG
OG0007958	LOC110180627|XP_020803972.1|DSER	LOC108102962|XP_017063748.1|DEUG
OG0007959	LOC110178193|XP_020800886.1|DSER	LOC108105657|XP_017067834.1|DEUG
OG0007960	LOC110183314|XP_020807217.1|DSER	LOC108110824|XP_017075548.1|DEUG
OG0007961	LOC110191943|XP_020818622.1|DSER	LOC108113799|XP_017079996.1|DEUG
OG0007962	LOC110179510|XP_020802746.1|DSER	LOC108105468|XP_017067556.1|DEUG
OG0007963	LOC110185608|XP_020810212.1|DSER	LOC108110886|XP_017075632.1|DEUG
OG0007964	LOC110181463|XP_020804870.1|DSER	LOC108106998|XP_017069827.1|DEUG
OG0007965	LOC110185613|XP_020810219.1|DSER	LOC108113454|XP_017079519.1|DEUG
OG0007966	LOC110181153|XP_020804486.1|DSER	LOC108111065|XP_017075887.1|DEUG
OG0007967	LOC110187463|XP_020812510.1|DSER	LOC108115500|XP_017082479.1|DEUG
OG0007968	LOC110179929|XP_020803186.1|DSER	LOC108110991|XP_017075792.1|DEUG
OG0007969	LOC110183361|XP_020807282.1|DSER	LOC108110900|XP_017075648.1|DEUG
OG0007970	LOC110177700|XP_020800188.1|DSER	LOC108113166|XP_017079170.1|DEUG
OG0007971	LOC110182018|XP_020805608.1|DSER	LOC108111874|XP_017076991.1|DEUG
OG0007972	LOC110178329|XP_020801098.1|DSER	LOC108106292|XP_017068750.1|DEUG
OG0007973	LOC110183962|XP_020807977.1|DSER	LOC108104152|XP_017065542.1|DEUG
OG0007974	LOC110183521|XP_020807468.1|DSER	LOC108103902|XP_017065134.1|DEUG
OG0007975	LOC110188037|XP_020813239.1|DSER	LOC108115315|XP_017082209.1|DEUG
OG0007976	LOC110181500|XP_020804929.1|DSER	LOC108118097|XP_017086139.1|DEUG
OG0007977	LOC110176844|XP_020798964.1|DSER	LOC108106157|XP_017068555.1|DEUG
OG0007978	LOC110182317|XP_020806006.1|DSER	LOC108102522|XP_017063048.1|DEUG
OG0007979	LOC110185842|XP_020810509.1|DSER	LOC108114851|XP_017081486.1|DEUG
OG0007980	LOC110176840|XP_020798955.1|DSER	LOC108115516|XP_017082504.1|DEUG
OG0007981	LOC110187094|XP_020812158.1|DSER	LOC108110048|XP_017074413.1|DEUG
OG0007982	LOC110183483|XP_020807420.1|DSER	LOC108111796|XP_017076879.1|DEUG
OG0007983	LOC110178153|XP_020800841.1|DSER	LOC108105701|XP_017067900.1|DEUG
OG0007984	LOC110185673|XP_020810295.1|DSER	LOC108107121|XP_017070002.1|DEUG
OG0007985	LOC110188775|XP_020814275.1|DSER	LOC108110335|XP_017074855.1|DEUG
OG0007986	LOC110184829|XP_020809133.1|DSER	LOC108104142|XP_017065532.1|DEUG
OG0007987	LOC110182321|XP_020806010.1|DSER	LOC108110666|XP_017075272.1|DEUG
OG0007988	LOC110185755|XP_020810413.1|DSER	LOC108114878|XP_017081525.1|DEUG
OG0007989	LOC110183348|XP_020807261.1|DSER	LOC108111108|XP_017075942.1|DEUG
OG0007990	LOC110183313|XP_020807216.1|DSER	LOC108110820|XP_017075544.1|DEUG
OG0007991	LOC110178211|XP_020800910.1|DSER	LOC108110967|XP_017075755.1|DEUG
OG0007992	LOC110183877|XP_020807889.1|DSER	LOC108110836|XP_017075565.1|DEUG
OG0007993	LOC110186783|XP_020811715.1|DSER	LOC108109369|XP_017073335.1|DEUG
OG0007994	LOC110183215|XP_020807089.1|DSER	LOC108110776|XP_017075484.1|DEUG
OG0007995	LOC110185973|XP_020810654.1|DSER	LOC108105837|XP_017068072.1|DEUG
OG0007996	LOC110181947|XP_020805542.1|DSER	LOC108106053|XP_017068397.1|DEUG
OG0007997	LOC110185207|XP_020809591.1|DSER	LOC108108494|XP_017072037.1|DEUG
OG0007998	LOC110176890|XP_020799034.1|DSER	LOC108107112|XP_017069990.1|DEUG
OG0007999	LOC110183430|XP_020807370.1|DSER	LOC108111050|XP_017075868.1|DEUG
OG0008000	LOC110183404|XP_020807338.1|DSER	LOC108110872|XP_017075607.1|DEUG
OG0008001	LOC110183916|XP_020807919.1|DSER	LOC108104104|XP_017065492.1|DEUG
OG0008002	LOC110187564|XP_020812612.1|DSER	LOC108110781|XP_017075489.1|DEUG
OG0008003	LOC110183924|XP_020807945.1|DSER	LOC108104107|XP_017065495.1|DEUG
OG0008004	LOC110183502|XP_020807447.1|DSER	LOC108105445|XP_017067519.1|DEUG
OG0008005	LOC110182119|XP_020805787.1|DSER	LOC108110134|XP_017074529.1|DEUG
OG0008006	LOC110191978|XP_020818663.1|DSER	LOC108105064|XP_017066972.1|DEUG
OG0008007	LOC110181755|XP_020805277.1|DSER	LOC108110304|XP_017074803.1|DEUG
OG0008008	LOC110185212|XP_020809601.1|DSER	LOC108108626|XP_017072215.1|DEUG
OG0008009	LOC110181687|XP_020805188.1|DSER	LOC108110404|XP_017074961.1|DEUG
OG0008010	LOC110184248|XP_020808364.1|DSER	LOC108103009|XP_017063822.1|DEUG
OG0008011	LOC110179679|XP_020802953.1|DSER	LOC108112895|XP_017078741.1|DEUG
OG0008012	LOC110189314|XP_020815014.1|DSER	LOC108113257|XP_017079295.1|DEUG
OG0008013	LOC110191709|XP_020818286.1|DSER	LOC108109283|XP_017073263.1|DEUG
OG0008014	LOC110187711|XP_020812805.1|DSER	LOC108114950|XP_017081625.1|DEUG
OG0008015	LOC110190243|XP_020816266.1|DSER	LOC108114614|XP_017081166.1|DEUG
OG0008016	LOC110190246|XP_020816268.1|DSER	LOC108114616|XP_017081168.1|DEUG
OG0008017	LOC110181568|XP_020805017.1|DSER	LOC108103848|XP_017065034.1|DEUG
OG0008018	LOC110182486|XP_020806193.1|DSER	LOC108118518|XP_017086752.1|DEUG
OG0008019	LOC110176022|XP_020797892.1|DSER	LOC108105068|XP_017066977.1|DEUG
OG0008020	LOC110187788|XP_020812919.1|DSER	LOC108117288|XP_017085132.1|DEUG
OG0008021	LOC110184348|XP_020808503.1|DSER	LOC108118128|XP_017086167.1|DEUG
OG0008022	LOC110186759|XP_020811680.1|DSER	LOC108115817|XP_017082897.1|DEUG
OG0008023	LOC110179517|XP_020802753.1|DSER	LOC108118540|XP_017086782.1|DEUG
OG0008024	LOC110179529|XP_020802768.1|DSER	LOC108118541|XP_017086783.1|DEUG
OG0008025	LOC110182455|XP_020806148.1|DSER	LOC108118546|XP_017086788.1|DEUG
OG0008026	LOC110181822|XP_020805379.1|DSER	LOC108111875|XP_017076992.1|DEUG
OG0008027	LOC110184313|XP_020808460.1|DSER	LOC108110313|XP_017074816.1|DEUG
OG0008028	LOC110188116|XP_020813349.1|DSER	LOC108105274|XP_017067249.1|DEUG
OG0008029	LOC110186139|XP_020810848.1|DSER	LOC108116645|XP_017084119.1|DEUG
OG0008030	LOC110187747|XP_020812864.1|DSER	LOC108115005|XP_017081735.1|DEUG
OG0008031	LOC110185731|XP_020810375.1|DSER	LOC108111160|XP_017076021.1|DEUG
OG0008032	LOC110186996|XP_020812015.1|DSER	LOC108109388|XP_017073374.1|DEUG
OG0008033	LOC110186512|XP_020811368.1|DSER	LOC108116435|XP_017083824.1|DEUG
OG0008034	LOC110176576|XP_020798647.1|DSER	LOC108111778|XP_017076835.1|DEUG
OG0008035	LOC110176114|XP_020798010.1|DSER	LOC108103021|XP_017063836.1|DEUG
OG0008036	LOC110186432|XP_020811274.1|DSER	LOC108113786|XP_017079981.1|DEUG
OG0008037	LOC110186787|XP_020811724.1|DSER	LOC108113713|XP_017079881.1|DEUG
OG0008038	LOC110180541|XP_020803890.1|DSER	LOC108110326|XP_017074840.1|DEUG
OG0008039	LOC110177258|XP_020799568.1|DSER	LOC108117201|XP_017085003.1|DEUG
OG0008040	LOC110186260|XP_020811026.1|DSER	LOC108109390|XP_017073376.1|DEUG
OG0008041	LOC110181865|XP_020805444.1|DSER	LOC108102942|XP_017063701.1|DEUG
OG0008042	LOC110190441|XP_020816592.1|DSER	LOC108111785|XP_017076859.1|DEUG
OG0008043	LOC110183260|XP_020807145.1|DSER	LOC108103316|XP_017064235.1|DEUG
OG0008044	LOC110182592|XP_020806305.1|DSER	LOC108103673|XP_017064721.1|DEUG
OG0008045	LOC110175944|XP_020797789.1|DSER	LOC108118287|XP_017086377.1|DEUG
OG0008046	LOC110177115|XP_020799319.1|DSER	LOC108117170|XP_017084940.1|DEUG
OG0008047	LOC110190866|XP_020817175.1|DSER	LOC108110167|XP_017074579.1|DEUG
OG0008048	LOC110177236|XP_020799530.1|DSER	LOC108117228|XP_017085049.1|DEUG
OG0008049	LOC110190865|XP_020817173.1|DSER	LOC108110233|XP_017074708.1|DEUG
OG0008050	LOC110186596|XP_020811483.1|DSER	LOC108113589|XP_017079724.1|DEUG
OG0008051	LOC110186606|XP_020811497.1|DSER	LOC108117236|XP_017085060.1|DEUG
OG0008052	LOC110191745|XP_020818340.1|DSER	LOC108116314|XP_017083593.1|DEUG
OG0008053	LOC110179903|XP_020803159.1|DSER	LOC108118343|XP_017086475.1|DEUG
OG0008054	LOC110183504|XP_020807449.1|DSER	LOC108105448|XP_017067524.1|DEUG
OG0008055	LOC110181748|XP_020805267.1|DSER	LOC108111884|XP_017077007.1|DEUG
OG0008056	LOC110182450|XP_020806143.1|DSER	LOC108102429|XP_017062896.1|DEUG
OG0008057	LOC110187768|XP_020812888.1|DSER	LOC108115362|XP_017082278.1|DEUG
OG0008058	LOC110176411|XP_020798409.1|DSER	LOC108111667|XP_017076688.1|DEUG
OG0008059	LOC110177121|XP_020799327.1|DSER	LOC108115336|XP_017082239.1|DEUG
OG0008060	LOC110189938|XP_020815886.1|DSER	LOC108116335|XP_017083639.1|DEUG
OG0008061	LOC110184334|XP_020808489.1|DSER	LOC108117434|XP_017085338.1|DEUG
OG0008062	LOC110187019|XP_020812043.1|DSER	LOC108110100|XP_017074482.1|DEUG
OG0008063	LOC110190443|XP_020816605.1|DSER	LOC108111786|XP_017076861.1|DEUG
OG0008064	LOC110179476|XP_020802708.1|DSER	LOC108103624|XP_017064658.1|DEUG
OG0008065	LOC110187098|XP_020812161.1|DSER	LOC108109756|XP_017073917.1|DEUG
OG0008066	LOC110180374|XP_020803700.1|DSER	LOC108102397|XP_017062827.1|DEUG
OG0008067	LOC110181835|XP_020805398.1|DSER	LOC108102947|XP_017063712.1|DEUG
OG0008068	LOC110181829|XP_020805392.1|DSER	LOC108103027|XP_017063843.1|DEUG
OG0008069	LOC110191714|XP_020818290.1|DSER	LOC108105624|XP_017067798.1|DEUG
OG0008070	LOC110177238|XP_020799531.1|DSER	LOC108117229|XP_017085052.1|DEUG
OG0008071	LOC110183527|XP_020807480.1|DSER	LOC108103287|XP_017064187.1|DEUG
OG0008072	LOC110180117|XP_020803415.1|DSER	LOC108103753|XP_017064853.1|DEUG
OG0008073	LOC110176020|XP_020797890.1|DSER	LOC108115225|XP_017082069.1|DEUG
OG0008075	LOC110177819|XP_020800368.1|DSER	LOC108112159|XP_017077397.1|DEUG
OG0008076	LOC110180205|XP_020803521.1|DSER	LOC108103306|XP_017064218.1|DEUG
OG0008077	LOC110187793|XP_020812924.1|DSER	LOC108114969|XP_017081670.1|DEUG
OG0008078	LOC110181935|XP_020805531.1|DSER	LOC108103247|XP_017064139.1|DEUG
OG0008079	LOC110187026|XP_020812050.1|DSER	LOC108110108|XP_017074492.1|DEUG
OG0008080	LOC110180191|XP_020803507.1|DSER	LOC108103317|XP_017064236.1|DEUG
OG0008081	LOC110180202|XP_020803515.1|DSER	LOC108103639|XP_017064679.1|DEUG
OG0008082	LOC110187003|XP_020812022.1|DSER	LOC108115781|XP_017082842.1|DEUG
OG0008083	LOC110188026|XP_020813223.1|DSER	LOC108115376|XP_017082300.1|DEUG
OG0008084	LOC110190059|XP_020816027.1|DSER	LOC108109579|XP_017073645.1|DEUG
OG0008085	LOC110176523|XP_020798559.1|DSER	LOC108113558|XP_017079640.1|DEUG
OG0008086	LOC110187667|XP_020812745.1|DSER	LOC108115338|XP_017082241.1|DEUG
OG0008087	LOC110184276|XP_020808405.1|DSER	LOC108110091|XP_017074472.1|DEUG
OG0008088	LOC110181786|XP_020805325.1|DSER	LOC108103366|XP_017064302.1|DEUG
OG0008089	LOC110186967|XP_020811977.1|DSER	LOC108102840|XP_017063522.1|DEUG
OG0008090	LOC110179633|XP_020802903.1|DSER	LOC108105538|XP_017067659.1|DEUG
OG0008091	LOC110191424|XP_020817940.1|DSER	LOC108116620|XP_017084084.1|DEUG
OG0008092	LOC110188425|XP_020813809.1|DSER	LOC108117127|XP_017084849.1|DEUG
OG0008093	LOC110184326|XP_020808481.1|DSER	LOC108117384|XP_017085272.1|DEUG
OG0008094	LOC110183994|XP_020808009.1|DSER	LOC108104091|XP_017065476.1|DEUG
OG0008095	LOC110186434|XP_020811276.1|DSER	LOC108116386|XP_017083733.1|DEUG
OG0008096	LOC110183403|XP_020807337.1|DSER	LOC108118523|XP_017086760.1|DEUG
OG0008097	LOC110184345|XP_020808499.1|DSER	LOC108118079|XP_017086111.1|DEUG
OG0008098	LOC110182780|XP_020806564.1|DSER	LOC108106008|XP_017068342.1|DEUG
OG0008099	LOC110184640|XP_020808897.1|DSER	LOC108114326|XP_017080733.1|DEUG
OG0008100	LOC110184495|XP_020808713.1|DSER	LOC108117505|XP_017085477.1|DEUG
OG0008101	LOC110180640|XP_020803992.1|DSER	LOC108102956|XP_017063736.1|DEUG
OG0008102	LOC110191927|XP_020818587.1|DSER	LOC108116320|XP_017083616.1|DEUG
OG0008103	LOC110180634|XP_020803984.1|DSER	LOC108103780|XP_017064900.1|DEUG
OG0008104	LOC110176263|XP_020798236.1|DSER	LOC108118253|XP_017086332.1|DEUG
OG0008105	LOC110188091|XP_020813306.1|DSER	LOC108116165|XP_017083390.1|DEUG
OG0008106	LOC110190417|XP_020816546.1|DSER	LOC108116741|XP_017084248.1|DEUG
OG0008107	LOC110186584|XP_020811461.1|DSER	LOC108116502|XP_017083924.1|DEUG
OG0008108	LOC110176166|XP_020798062.1|DSER	LOC108105447|XP_017067523.1|DEUG
OG0008109	LOC110181576|XP_020805027.1|DSER	LOC108110329|XP_017074849.1|DEUG
OG0008110	LOC110181541|XP_020804982.1|DSER	LOC108117586|XP_017085579.1|DEUG
OG0008111	LOC110185510|XP_020810063.1|DSER	LOC108105489|XP_017067597.1|DEUG
OG0008112	LOC110180472|XP_020803813.1|DSER	LOC108104370|XP_017065872.1|DEUG
OG0008113	LOC110187115|XP_020812183.1|DSER	LOC108103841|XP_017065019.1|DEUG
OG0008114	LOC110187100|XP_020812165.1|DSER	LOC108103800|XP_017064970.1|DEUG
OG0008115	LOC110184205|XP_020808311.1|DSER	LOC108103420|XP_017064366.1|DEUG
OG0008116	LOC110179720|XP_020802993.1|DSER	LOC108103421|XP_017064376.1|DEUG
OG0008117	LOC110182113|XP_020805777.1|DSER	LOC108105019|XP_017066904.1|DEUG
OG0008118	LOC110183070|XP_020806915.1|DSER	LOC108105491|XP_017067599.1|DEUG
OG0008119	LOC110180204|XP_020803518.1|DSER	LOC108105008|XP_017066877.1|DEUG
OG0008120	LOC110181548|XP_020804990.1|DSER	LOC108111864|XP_017076978.1|DEUG
OG0008121	LOC110177306|XP_020799634.1|DSER	LOC108113381|XP_017079442.1|DEUG
OG0008122	LOC110183537|XP_020807496.1|DSER	LOC108109755|XP_017073913.1|DEUG
OG0008123	LOC110179432|XP_020802624.1|DSER	LOC108103266|XP_017064166.1|DEUG
OG0008124	LOC110179546|XP_020802784.1|DSER	LOC108105501|XP_017067614.1|DEUG
OG0008125	LOC110181849|XP_020805416.1|DSER	LOC108110301|XP_017074798.1|DEUG
OG0008126	LOC110178853|XP_020801772.1|DSER	LOC108103201|XP_017064079.1|DEUG
OG0008127	LOC110187152|XP_020812228.1|DSER	LOC108109726|XP_017073861.1|DEUG
OG0008128	LOC110187096|XP_020812159.1|DSER	LOC108110113|XP_017074499.1|DEUG
OG0008129	LOC110179457|XP_020802672.1|DSER	LOC108103252|XP_017064146.1|DEUG
OG0008130	LOC110184125|XP_020808190.1|DSER	LOC108105060|XP_017066968.1|DEUG
OG0008131	LOC110180435|XP_020803765.1|DSER	LOC108105505|XP_017067616.1|DEUG
OG0008132	LOC110186171|XP_020810884.1|DSER	LOC108116681|XP_017084171.1|DEUG
OG0008133	LOC110180326|XP_020803642.1|DSER	LOC108103881|XP_017065098.1|DEUG
OG0008134	LOC110179422|XP_020802609.1|DSER	LOC108103254|XP_017064148.1|DEUG
OG0008135	LOC110188224|XP_020813530.1|DSER	LOC108109497|XP_017073524.1|DEUG
OG0008136	LOC110179151|XP_020802199.1|DSER	LOC108102582|XP_017063162.1|DEUG
OG0008137	LOC110183256|XP_020807140.1|DSER	LOC108110285|XP_017074769.1|DEUG
OG0008138	LOC110190655|XP_020816914.1|DSER	LOC108114439|XP_017080921.1|DEUG
OG0008139	LOC110191322|XP_020817809.1|DSER	LOC108112040|XP_017077281.1|DEUG
OG0008140	LOC110181658|XP_020805123.1|DSER	LOC108110302|XP_017074799.1|DEUG
OG0008141	LOC110176035|XP_020797906.1|DSER	LOC108111871|XP_017076984.1|DEUG
OG0008142	LOC110180109|XP_020803402.1|DSER	LOC108105081|XP_017066993.1|DEUG
OG0008143	LOC110184388|XP_020808553.1|DSER	LOC108115224|XP_017082068.1|DEUG
OG0008144	LOC110182269|XP_020805949.1|DSER	LOC108112549|XP_017077974.1|DEUG
OG0008145	LOC110178202|XP_020800896.1|DSER	LOC108103931|XP_017065174.1|DEUG
OG0008146	LOC110183514|XP_020807459.1|DSER	LOC108104924|XP_017066765.1|DEUG
OG0008147	LOC110183533|XP_020807489.1|DSER	LOC108104922|XP_017066761.1|DEUG
OG0008148	LOC110182062|XP_020805683.1|DSER	LOC108103216|XP_017064100.1|DEUG
OG0008149	LOC110182456|XP_020806150.1|DSER	LOC108109742|XP_017073891.1|DEUG
OG0008150	LOC110181564|XP_020805012.1|DSER	LOC108111880|XP_017076999.1|DEUG
OG0008151	LOC110182084|XP_020805723.1|DSER	LOC108105351|XP_017067352.1|DEUG
OG0008152	LOC110180407|XP_020803720.1|DSER	LOC108104398|XP_017065930.1|DEUG
OG0008153	LOC110176297|XP_020798280.1|DSER	LOC108107377|XP_017070376.1|DEUG
OG0008154	LOC110176249|XP_020798212.1|DSER	LOC108105939|XP_017068223.1|DEUG
OG0008155	LOC110178912|XP_020801850.1|DSER	LOC108114545|XP_017081079.1|DEUG
OG0008156	LOC110186582|XP_020811454.1|DSER	LOC108109368|XP_017073334.1|DEUG
OG0008157	LOC110189873|XP_020815776.1|DSER	LOC108113802|XP_017079999.1|DEUG
OG0008158	LOC110181647|XP_020805120.1|DSER	LOC108103925|XP_017065166.1|DEUG
OG0008159	LOC110185238|XP_020809633.1|DSER	LOC108108506|XP_017072064.1|DEUG
OG0008160	LOC110176395|XP_020798391.1|DSER	LOC108109080|XP_017072931.1|DEUG
OG0008161	LOC110179516|XP_020802752.1|DSER	LOC108104717|XP_017066427.1|DEUG
OG0008162	LOC110181578|XP_020805030.1|DSER	LOC108103168|XP_017064043.1|DEUG
OG0008163	LOC110190824|XP_020817139.1|DSER	LOC108107747|XP_017070897.1|DEUG
OG0008164	LOC110180337|XP_020803655.1|DSER	LOC108102420|XP_017062884.1|DEUG
OG0008165	LOC110179440|XP_020802644.1|DSER	LOC108103298|XP_017064209.1|DEUG
OG0008166	LOC110182527|XP_020806235.1|DSER	LOC108103946|XP_017065197.1|DEUG
OG0008167	LOC110179544|XP_020802783.1|DSER	LOC108103935|XP_017065180.1|DEUG
OG0008168	LOC110179475|XP_020802707.1|DSER	LOC108103933|XP_017065179.1|DEUG
OG0008169	LOC110179468|XP_020802697.1|DSER	LOC108105473|XP_017067574.1|DEUG
OG0008170	LOC110189375|XP_020815082.1|DSER	LOC108106613|XP_017069302.1|DEUG
OG0008171	LOC110184336|XP_020808491.1|DSER	LOC108117425|XP_017085327.1|DEUG
OG0008172	LOC110190287|XP_020816327.1|DSER	LOC108110243|XP_017074719.1|DEUG
OG0008173	LOC110182732|XP_020806491.1|DSER	LOC108103405|XP_017064352.1|DEUG
OG0008174	LOC110189724|XP_020815574.1|DSER	LOC108106418|XP_017068930.1|DEUG
OG0008175	LOC110184302|XP_020808450.1|DSER	LOC108103187|XP_017064063.1|DEUG
OG0008176	LOC110182574|XP_020806282.1|DSER	LOC108118522|XP_017086757.1|DEUG
OG0008177	LOC110187027|XP_020812051.1|DSER	LOC108103698|XP_017064783.1|DEUG
OG0008178	LOC110181507|XP_020804935.1|DSER	LOC108103936|XP_017065182.1|DEUG
OG0008179	LOC110175970|XP_020797823.1|DSER	LOC108110111|XP_017074497.1|DEUG
OG0008180	LOC110179446|XP_020802653.1|DSER	LOC108105523|XP_017067638.1|DEUG
OG0008181	LOC110179447|XP_020802654.1|DSER	LOC108105524|XP_017067639.1|DEUG
OG0008182	LOC110178405|XP_020801205.1|DSER	LOC108104549|XP_017066179.1|DEUG
OG0008183	LOC110190958|XP_020817308.1|DSER	LOC108107454|XP_017070492.1|DEUG
OG0008184	LOC110183350|XP_020807264.1|DSER	LOC108110943|XP_017075726.1|DEUG
OG0008185	LOC110176490|XP_020798523.1|DSER	LOC108109363|XP_017073321.1|DEUG
OG0008186	LOC110179719|XP_020802998.1|DSER	LOC108112988|XP_017078888.1|DEUG
OG0008187	LOC110179801|XP_020803069.1|DSER	LOC108112996|XP_017078895.1|DEUG
OG0008188	LOC110183026|XP_020806872.1|DSER	LOC108102621|XP_017063218.1|DEUG
OG0008189	LOC110185893|XP_020810563.1|DSER	LOC108110888|XP_017075634.1|DEUG
OG0008190	LOC110187324|XP_020812374.1|DSER	LOC108102875|XP_017063572.1|DEUG
OG0008191	LOC110179434|XP_020802630.1|DSER	LOC108118520|XP_017086755.1|DEUG
OG0008192	LOC110180116|XP_020803414.1|DSER	LOC108105007|XP_017066874.1|DEUG
OG0008193	LOC110175925|XP_020797762.1|DSER	LOC108117680|XP_017085697.1|DEUG
OG0008194	LOC110185781|XP_020810443.1|DSER	LOC108105860|XP_017068123.1|DEUG
OG0008195	LOC110189331|XP_020815033.1|DSER	LOC108106239|XP_017068654.1|DEUG
OG0008196	LOC110177280|XP_020799592.1|DSER	LOC108112941|XP_017078826.1|DEUG
OG0008197	LOC110190277|XP_020816310.1|DSER	LOC108106004|XP_017068335.1|DEUG
OG0008198	LOC110179608|XP_020802864.1|DSER	LOC108105458|XP_017067546.1|DEUG
OG0008199	LOC110184294|XP_020808440.1|DSER	LOC108103166|XP_017064039.1|DEUG
OG0008200	LOC110189619|XP_020815417.1|DSER	LOC108113137|XP_017079133.1|DEUG
OG0008201	LOC110178911|XP_020801849.1|DSER	LOC108114544|XP_017081078.1|DEUG
OG0008202	LOC110179027|XP_020802035.1|DSER	LOC108114434|XP_017080914.1|DEUG
OG0008203	LOC110177558|XP_020799990.1|DSER	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC110182838|XP_020806630.1|DSER	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC110183223|XP_020807096.1|DSER	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC110189995|XP_020815952.1|DSER	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC110176710|XP_020798809.1|DSER	LOC108114198|XP_017080505.1|DEUG
OG0008208	LOC110176331|XP_020798309.1|DSER	LOC108113379|XP_017079438.1|DEUG
OG0008209	LOC110177588|XP_020800031.1|DSER	LOC108107579|XP_017070628.1|DEUG
OG0008210	LOC110190045|XP_020816011.1|DSER	LOC108105928|XP_017068198.1|DEUG
OG0008211	LOC110187298|XP_020812346.1|DSER	LOC108111153|XP_017076013.1|DEUG
OG0008212	LOC110190226|XP_020816245.1|DSER	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC110179662|XP_020802932.1|DSER	LOC108105433|XP_017067504.1|DEUG
OG0008214	LOC110190699|XP_020816969.1|DSER	LOC108107772|XP_017070951.1|DEUG
OG0008215	LOC110175959|XP_020797807.1|DSER	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC110178578|XP_020801415.1|DSER	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC110176051|XP_020797924.1|DSER	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC110176340|XP_020798321.1|DSER	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC110182107|XP_020805772.1|DSER	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC110181513|XP_020804946.1|DSER	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC110178104|XP_020800773.1|DSER	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC110190424|XP_020816561.1|DSER	LOC108116777|XP_017084299.1|DEUG
OG0008224	LOC110176700|XP_020798794.1|DSER	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC110187142|XP_020812215.1|DSER	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC110182462|XP_020806158.1|DSER	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC110186361|XP_020811169.1|DSER	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC110189010|XP_020814622.1|DSER	LOC108111374|XP_017076295.1|DEUG
OG0008229	LOC110186205|XP_020810927.1|DSER	LOC108117493|XP_017085457.1|DEUG
OG0008230	LOC110190304|XP_020816351.1|DSER	LOC108105284|XP_017067262.1|DEUG
OG0008232	LOC110177552|XP_020799983.1|DSER	LOC108114005|XP_017080244.1|DEUG
