Orthogroup	DSER.longest_only	DELE.longest_only
OG0008492	LOC110176864|XP_020798998.1|DSER	LOC108138694|XP_017116528.1|DELE
OG0008493	LOC110186120|XP_020810829.1|DSER, LOC110186118|XP_020810826.1|DSER	LOC108149487|XP_017132596.1|DELE
OG0008494	LOC110191582|XP_020818127.1|DSER	LOC108149169|XP_017132057.1|DELE
OG0008495	LOC110182837|XP_020806633.1|DSER	LOC108149734|XP_017132993.1|DELE
OG0008496	LOC110177717|XP_020800217.1|DSER	LOC108142005|XP_017121161.1|DELE
OG0008497	LOC110182902|XP_020806718.1|DSER	LOC108143309|XP_017123115.1|DELE
OG0008498	LOC110180009|XP_020803260.1|DSER	LOC108144225|XP_017124391.1|DELE, LOC108144610|XP_017125121.1|DELE
OG0008499	LOC110176813|XP_020798917.1|DSER	LOC108145001|XP_017125652.1|DELE
OG0008500	LOC110178399|XP_020801196.1|DSER	LOC108149856|XP_017133228.1|DELE
OG0008501	LOC110185194|XP_020809578.1|DSER	LOC108135591|XP_017111881.1|DELE
OG0008502	LOC110182041|XP_020805630.1|DSER	LOC108136601|XP_017113408.1|DELE
OG0008503	LOC110184260|XP_020808382.1|DSER	LOC108137686|XP_017115040.1|DELE
OG0008504	LOC110188823|XP_020814368.1|DSER	LOC108145862|XP_017126988.1|DELE
OG0008505	LOC110189910|XP_020815834.1|DSER	LOC108142417|XP_017121761.1|DELE
OG0008506	LOC110189998|XP_020815955.1|DSER	LOC108142619|XP_017122091.1|DELE
OG0008507	LOC110178496|XP_020801306.1|DSER, LOC110178979|XP_020801950.1|DSER	LOC108135661|XP_017111983.1|DELE
OG0008510	LOC110176040|XP_020797909.1|DSER	LOC108148099|XP_017130435.1|DELE
OG0008511	LOC110181429|XP_020804831.1|DSER	LOC108141646|XP_017120606.1|DELE
OG0008512	LOC110186004|XP_020810696.1|DSER	LOC108150706|XP_017134464.1|DELE
OG0008513	LOC110182270|XP_020805946.1|DSER	LOC108147872|XP_017130118.1|DELE
OG0008514	LOC110184914|XP_020809218.1|DSER	LOC108150423|XP_017134069.1|DELE
OG0008515	LOC110182362|XP_020806063.1|DSER, LOC110184155|XP_020808221.1|DSER	LOC108147928|XP_017130199.1|DELE
OG0008516	LOC110189078|XP_020814708.1|DSER, LOC110189089|XP_020814721.1|DSER	LOC108135561|XP_017111807.1|DELE
OG0008517	LOC110190513|XP_020816702.1|DSER	LOC108142262|XP_017121471.1|DELE
OG0008517	LOC110190820|XP_020817135.1|DSER	LOC108142577|XP_017122020.1|DELE
OG0008518	LOC110185086|XP_020809429.1|DSER, LOC110185920|XP_020810592.1|DSER	LOC108146714|XP_017128291.1|DELE
OG0008519	LOC110180031|XP_020803297.1|DSER	LOC108144695|XP_017125258.1|DELE
OG0008520	LOC110188614|XP_020814039.1|DSER	LOC108135783|XP_017112133.1|DELE
OG0008522	LOC110180027|XP_020803294.1|DSER	LOC108144604|XP_017125108.1|DELE
OG0008523	LOC110185974|XP_020810655.1|DSER	LOC108150440|XP_017134087.1|DELE
OG0008524	LOC110184807|XP_020809102.1|DSER	LOC108136372|XP_017112974.1|DELE
OG0008525	LOC110183464|XP_020807404.1|DSER	LOC108135326|XP_017111504.1|DELE
OG0008526	LOC110177114|XP_020799317.1|DSER, LOC110177250|XP_020799559.1|DSER, LOC110177251|XP_020799560.1|DSER, LOC110177112|XP_020799315.1|DSER, LOC110177110|XP_020799314.1|DSER	LOC108148231|XP_017130636.1|DELE
OG0008527	LOC110175951|XP_020797798.1|DSER	LOC108136550|XP_017113338.1|DELE
OG0008528	LOC110178744|XP_020801633.1|DSER	LOC108145988|XP_017127218.1|DELE
OG0008529	LOC110182451|XP_020806144.1|DSER	LOC108138388|XP_017116055.1|DELE
OG0008530	LOC110179082|XP_020802127.1|DSER	LOC108137702|XP_017115067.1|DELE
OG0008531	LOC110181505|XP_020804934.1|DSER	LOC108135443|XP_017111674.1|DELE
OG0008532	LOC110181607|XP_020805063.1|DSER	LOC108147753|XP_017129972.1|DELE
OG0008535	LOC110182021|XP_020805611.1|DSER	LOC108137744|XP_017115133.1|DELE
OG0008536	LOC110180434|XP_020803764.1|DSER	LOC108136658|XP_017113471.1|DELE
OG0008537	LOC110186445|XP_020811292.1|DSER	LOC108134613|XP_017110482.1|DELE
OG0008538	LOC110184121|XP_020808186.1|DSER	LOC108136589|XP_017113390.1|DELE
OG0008540	LOC110190934|XP_020817262.1|DSER	LOC108143085|XP_017122791.1|DELE
OG0008541	LOC110191122|XP_020817536.1|DSER	LOC108145491|XP_017126437.1|DELE
OG0008544	LOC110177083|XP_020799270.1|DSER	LOC108143414|XP_017123308.1|DELE
OG0008545	LOC110191565|XP_020818100.1|DSER	LOC108144664|XP_017125199.1|DELE
OG0008546	LOC110188839|XP_020814391.1|DSER	LOC108145681|XP_017126727.1|DELE
OG0008547	LOC110187108|XP_020812176.1|DSER	LOC108138456|XP_017116146.1|DELE
OG0008549	LOC110188996|XP_020814610.1|DSER	LOC108142971|XP_017122610.1|DELE
OG0008551	LOC110177564|XP_020799996.1|DSER	LOC108145769|XP_017126827.1|DELE
OG0008553	LOC110188981|XP_020814588.1|DSER	LOC108143497|XP_017123443.1|DELE
OG0008554	LOC110182485|XP_020806192.1|DSER	LOC108135931|XP_017112366.1|DELE
OG0008555	LOC110182207|XP_020805893.1|DSER	LOC108150397|XP_017134040.1|DELE
OG0008556	LOC110189301|XP_020814991.1|DSER	LOC108145496|XP_017126443.1|DELE
OG0008557	LOC110191279|XP_020817735.1|DSER	LOC108148778|XP_017131478.1|DELE
OG0008558	LOC110187360|XP_020812411.1|DSER	LOC108141779|XP_017120771.1|DELE
OG0008560	LOC110183743|XP_020807758.1|DSER	LOC108141888|XP_017120986.1|DELE
OG0008561	LOC110184949|XP_020809256.1|DSER	LOC108141701|XP_017120674.1|DELE
OG0008563	LOC110191444|XP_020817967.1|DSER	LOC108148808|XP_017131528.1|DELE
OG0008564	LOC110183382|XP_020807306.1|DSER	LOC108141680|XP_017120644.1|DELE
OG0008565	LOC110190190|XP_020816198.1|DSER	LOC108146692|XP_017128240.1|DELE
OG0008566	LOC110185727|XP_020810370.1|DSER	LOC108149417|XP_017132470.1|DELE
OG0008567	LOC110181180|XP_020804517.1|DSER	LOC108150413|XP_017134060.1|DELE
OG0008569	LOC110180156|XP_020803469.1|DSER	LOC108136329|XP_017112920.1|DELE
OG0008570	LOC110180430|XP_020803760.1|DSER	LOC108137577|XP_017114797.1|DELE
OG0008572	LOC110187802|XP_020812935.1|DSER	LOC108140965|XP_017119522.1|DELE
OG0008573	LOC110183265|XP_020807151.1|DSER	LOC108137148|XP_017114203.1|DELE
OG0008574	LOC110190737|XP_020817018.1|DSER	LOC108146233|XP_017127647.1|DELE
OG0008575	LOC110177310|XP_020799635.1|DSER	LOC108137381|XP_017114523.1|DELE
OG0008576	LOC110180322|XP_020803636.1|DSER	LOC108140904|XP_017119438.1|DELE
OG0008577	LOC110176288|XP_020798267.1|DSER	LOC108146744|XP_017128359.1|DELE
OG0008578	LOC110187733|XP_020812848.1|DSER	LOC108136801|XP_017113686.1|DELE
OG0008579	LOC110190822|XP_020817137.1|DSER	LOC108142579|XP_017122022.1|DELE
OG0008581	LOC110190227|XP_020816246.1|DSER	LOC108146292|XP_017127726.1|DELE
OG0008582	LOC110187099|XP_020812164.1|DSER	LOC108134903|XP_017110900.1|DELE
OG0008584	LOC110180415|XP_020803738.1|DSER	LOC108136231|XP_017112744.1|DELE
OG0008585	LOC110181940|XP_020805535.1|DSER	LOC108137588|XP_017114809.1|DELE
OG0008586	LOC110181794|XP_020805334.1|DSER	LOC108137583|XP_017114802.1|DELE
OG0008587	LOC110188377|XP_020813751.1|DSER	LOC108135595|XP_017111893.1|DELE
OG0008588	LOC110188677|XP_020814139.1|DSER	LOC108135805|XP_017112169.1|DELE
OG0008589	LOC110178849|XP_020801768.1|DSER	LOC108137625|XP_017114888.1|DELE
OG0008590	LOC110186214|XP_020810936.1|DSER	LOC108147323|XP_017129239.1|DELE
OG0008592	LOC110177779|XP_020800306.1|DSER	LOC108141864|XP_017120946.1|DELE
OG0008593	LOC110184768|XP_020809062.1|DSER	LOC108150367|XP_017133994.1|DELE
OG0008594	LOC110188403|XP_020813787.1|DSER	LOC108137025|XP_017114012.1|DELE
OG0008595	LOC110178521|XP_020801334.1|DSER	LOC108141523|XP_017120446.1|DELE
OG0008596	LOC110178528|XP_020801343.1|DSER	LOC108141321|XP_017120087.1|DELE
OG0008597	LOC110186187|XP_020810905.1|DSER	LOC108136712|XP_017113526.1|DELE
OG0008598	LOC110182096|XP_020805739.1|DSER	LOC108147741|XP_017129960.1|DELE
OG0008599	LOC110183538|XP_020807497.1|DSER	LOC108138539|XP_017116298.1|DELE
OG0008600	LOC110190081|XP_020816049.1|DSER	LOC108140767|XP_017119242.1|DELE
OG0008601	LOC110181188|XP_020804524.1|DSER	LOC108150737|XP_017134529.1|DELE
OG0008602	LOC110190874|XP_020817189.1|DSER	LOC108142901|XP_017122477.1|DELE
OG0008603	LOC110185312|XP_020809731.1|DSER	LOC108149993|XP_017133418.1|DELE
OG0008604	LOC110184118|XP_020808181.1|DSER	LOC108141392|XP_017120231.1|DELE
OG0008605	LOC110181370|XP_020804757.1|DSER	LOC108138777|XP_017116732.1|DELE
OG0008606	LOC110179176|XP_020802236.1|DSER	LOC108138634|XP_017116461.1|DELE
OG0008607	LOC110187776|XP_020812899.1|DSER	LOC108148208|XP_017130604.1|DELE
OG0008608	LOC110183259|XP_020807144.1|DSER	LOC108137081|XP_017114095.1|DELE
OG0008609	LOC110189927|XP_020815870.1|DSER	LOC108136979|XP_017113960.1|DELE
OG0008610	LOC110187395|XP_020812478.1|DSER	LOC108144743|XP_017125334.1|DELE
OG0008612	LOC110177080|XP_020799260.1|DSER	LOC108141520|XP_017120439.1|DELE
OG0008613	LOC110188203|XP_020813490.1|DSER	LOC108141038|XP_017119656.1|DELE
OG0008614	LOC110184159|XP_020808226.1|DSER	LOC108134848|XP_017110801.1|DELE
OG0008615	LOC110188287|XP_020813643.1|DSER	LOC108141180|XP_017119902.1|DELE
OG0008616	LOC110191270|XP_020817724.1|DSER	LOC108142996|XP_017122660.1|DELE
OG0008617	LOC110185082|XP_020809425.1|DSER	LOC108147142|XP_017128924.1|DELE
OG0008619	LOC110183993|XP_020808008.1|DSER	LOC108138060|XP_017115524.1|DELE
OG0008620	LOC110180744|XP_020804088.1|DSER	LOC108145467|XP_017126406.1|DELE
OG0008621	LOC110188438|XP_020813824.1|DSER	LOC108139293|XP_017117479.1|DELE
OG0008622	LOC110181350|XP_020804733.1|DSER	LOC108144458|XP_017124843.1|DELE
OG0008623	LOC110189597|XP_020815389.1|DSER	LOC108149131|XP_017132024.1|DELE
OG0008624	LOC110179281|XP_020802428.1|DSER	LOC108149800|XP_017133154.1|DELE
OG0008625	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER	LOC108141454|XP_017120347.1|DELE
OG0008626	LOC110185372|XP_020809813.1|DSER	LOC108149592|XP_017132740.1|DELE
OG0008627	LOC110190704|XP_020816975.1|DSER	LOC108150183|XP_017133662.1|DELE
OG0008629	LOC110185027|XP_020809338.1|DSER	LOC108135209|XP_017111322.1|DELE
OG0008630	LOC110185431|XP_020809911.1|DSER	LOC108145266|XP_017126028.1|DELE
OG0008631	LOC110190775|XP_020817069.1|DSER	LOC108143746|XP_017123766.1|DELE
OG0008632	LOC110176402|XP_020798399.1|DSER	LOC108150081|XP_017133535.1|DELE
OG0008633	LOC110177704|XP_020800193.1|DSER	LOC108144425|XP_017124770.1|DELE
OG0008634	LOC110189472|XP_020815212.1|DSER	LOC108140508|XP_017118784.1|DELE, LOC108149209|XP_017132124.1|DELE
OG0008635	LOC110180691|XP_020804035.1|DSER	LOC108145439|XP_017126355.1|DELE, LOC108136079|XP_017112536.1|DELE
OG0008636	LOC110176643|XP_020798729.1|DSER	LOC108135063|XP_017111094.1|DELE
OG0008637	LOC110176753|XP_020798858.1|DSER	LOC108142818|XP_017122368.1|DELE
OG0008638	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER	LOC108136849|XP_017113762.1|DELE
OG0008639	LOC110177381|XP_020799739.1|DSER	LOC108147280|XP_017129185.1|DELE
OG0008640	LOC110186997|XP_020812016.1|DSER	LOC108135778|XP_017112127.1|DELE
OG0008641	LOC110186840|XP_020811789.1|DSER	LOC108148609|XP_017131177.1|DELE
OG0008642	LOC110188211|XP_020813508.1|DSER	LOC108140377|XP_017118570.1|DELE
OG0008643	LOC110176501|XP_020798534.1|DSER	LOC108140059|XP_017118249.1|DELE
OG0008644	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER	LOC108148520|XP_017131047.1|DELE
OG0008645	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER	LOC108150446|XP_017134094.1|DELE
OG0008646	LOC110184826|XP_020809129.1|DSER	LOC108138681|XP_017116517.1|DELE
OG0008647	LOC110187575|XP_020812621.1|DSER	LOC108134769|XP_017110704.1|DELE
OG0008648	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER	LOC108150456|XP_017134110.1|DELE
OG0008649	LOC110180333|XP_020803651.1|DSER	LOC108141741|XP_017120723.1|DELE
OG0008650	LOC110191805|XP_020818416.1|DSER	LOC108140439|XP_017118657.1|DELE
OG0008651	LOC110189196|XP_020814824.1|DSER	LOC108149843|XP_017133209.1|DELE
OG0008652	LOC110191622|XP_020818169.1|DSER	LOC108137608|XP_017114875.1|DELE, LOC108138977|XP_017117054.1|DELE
OG0008653	LOC110176353|XP_020798341.1|DSER	LOC108144277|XP_017124453.1|DELE
OG0008654	LOC110191512|XP_020818038.1|DSER	LOC108144805|XP_017125419.1|DELE
OG0008655	LOC110176164|XP_020798064.1|DSER	LOC108145363|XP_017126244.1|DELE
OG0008656	LOC110187016|XP_020812037.1|DSER	LOC108136163|XP_017112649.1|DELE
OG0008657	LOC110187125|XP_020812194.1|DSER	LOC108148105|XP_017130439.1|DELE
OG0008658	LOC110179549|XP_020802790.1|DSER	LOC108138499|XP_017116208.1|DELE
OG0008659	LOC110178892|XP_020801825.1|DSER	LOC108135494|XP_017111726.1|DELE
OG0008660	LOC110185178|XP_020809555.1|DSER	LOC108135621|XP_017111927.1|DELE
OG0008661	LOC110183658|XP_020807645.1|DSER	LOC108145667|XP_017126710.1|DELE
OG0008662	LOC110190238|XP_020816257.1|DSER	LOC108146677|XP_017128222.1|DELE, LOC108146685|XP_017128234.1|DELE, LOC108134950|XP_017110963.1|DELE
OG0008663	LOC110189957|XP_020815905.1|DSER	LOC108146465|XP_017127968.1|DELE
OG0008664	LOC110177539|XP_020799967.1|DSER	LOC108145872|XP_017127000.1|DELE
OG0008665	LOC110185960|XP_020810637.1|DSER	LOC108139018|XP_017117110.1|DELE
OG0008666	LOC110177533|XP_020799961.1|DSER	LOC108143147|XP_017122882.1|DELE
OG0008667	LOC110178883|XP_020801816.1|DSER	LOC108142712|XP_017122220.1|DELE
OG0008668	LOC110178798|XP_020801710.1|DSER	LOC108145714|XP_017126764.1|DELE
OG0008669	LOC110186046|XP_020810743.1|DSER	LOC108138303|XP_017115948.1|DELE
OG0008670	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER	LOC108139368|XP_017117582.1|DELE
OG0008672	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER	LOC108150510|XP_017134215.1|DELE, LOC108150527|XP_017134245.1|DELE
OG0008673	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER	LOC108149244|XP_017132169.1|DELE
OG0008675	LOC110176160|XP_020798057.1|DSER	LOC108136078|XP_017112532.1|DELE
OG0008677	LOC110177326|XP_020799658.1|DSER	LOC108137399|XP_017114547.1|DELE
OG0008679	LOC110179048|XP_020802063.1|DSER	LOC108137334|XP_017114455.1|DELE
OG0008680	LOC110175949|XP_020797796.1|DSER	LOC108135948|XP_017112392.1|DELE
OG0008681	LOC110181857|XP_020805435.1|DSER	LOC108136562|XP_017113360.1|DELE
OG0008682	LOC110181666|XP_020805149.1|DSER	LOC108136466|XP_017113149.1|DELE
OG0008683	LOC110182493|XP_020806197.1|DSER	LOC108136338|XP_017112930.1|DELE
OG0008684	LOC110180639|XP_020803991.1|DSER	LOC108147630|XP_017129774.1|DELE
OG0008685	LOC110177762|XP_020800287.1|DSER	LOC108141728|XP_017120710.1|DELE
OG0008686	LOC110191318|XP_020817798.1|DSER	LOC108148617|XP_017131202.1|DELE
OG0008687	LOC110191656|XP_020818212.1|DSER	LOC108144772|XP_017125371.1|DELE
OG0008688	LOC110180092|XP_020803373.1|DSER	LOC108136198|XP_017112685.1|DELE
OG0008689	LOC110187932|XP_020813102.1|DSER	LOC108139322|XP_017117520.1|DELE
OG0008690	LOC110186081|XP_020810776.1|DSER	LOC108138173|XP_017115755.1|DELE
OG0008691	LOC110184725|XP_020809010.1|DSER	LOC108142391|XP_017121716.1|DELE
OG0008692	LOC110179713|XP_020802986.1|DSER	LOC108136373|XP_017112975.1|DELE
OG0008694	LOC110182033|XP_020805622.1|DSER	LOC108136603|XP_017113410.1|DELE
OG0008695	LOC110189364|XP_020815070.1|DSER	LOC108135962|XP_017112404.1|DELE
OG0008696	LOC110191788|XP_020818399.1|DSER	LOC108148797|XP_017131506.1|DELE
OG0008697	LOC110183616|XP_020807593.1|DSER	LOC108145617|XP_017126642.1|DELE
OG0008698	LOC110179074|XP_020802113.1|DSER	LOC108142429|XP_017121778.1|DELE
OG0008699	LOC110189901|XP_020815821.1|DSER	LOC108146627|XP_017128161.1|DELE
OG0008700	LOC110187800|XP_020812933.1|DSER	LOC108136969|XP_017113949.1|DELE
OG0008701	LOC110177729|XP_020800238.1|DSER	LOC108143700|XP_017123717.1|DELE
OG0008702	LOC110176590|XP_020798664.1|DSER	LOC108135038|XP_017111065.1|DELE
OG0008703	LOC110183588|XP_020807560.1|DSER	LOC108146701|XP_017128254.1|DELE
OG0008704	LOC110177032|XP_020799208.1|DSER	LOC108134759|XP_017110691.1|DELE
OG0008705	LOC110185681|XP_020810307.1|DSER	LOC108150731|XP_017134520.1|DELE
OG0008706	LOC110186262|XP_020811029.1|DSER	LOC108142937|XP_017122521.1|DELE
OG0008707	LOC110184442|XP_020808642.1|DSER	LOC108148131|XP_017130467.1|DELE
OG0008708	LOC110180102|XP_020803388.1|DSER	LOC108137657|XP_017114978.1|DELE
OG0008709	LOC110177379|XP_020799736.1|DSER	LOC108147182|XP_017129013.1|DELE
OG0008710	LOC110184051|XP_020808090.1|DSER	LOC108134709|XP_017110597.1|DELE
OG0008711	LOC110190139|XP_020816130.1|DSER	LOC108140671|XP_017119103.1|DELE
OG0008712	LOC110178522|XP_020801335.1|DSER	LOC108141524|XP_017120447.1|DELE
OG0008714	LOC110182296|XP_020805974.1|DSER	LOC108147862|XP_017130109.1|DELE
OG0008715	LOC110188357|XP_020813724.1|DSER	LOC108144071|XP_017124207.1|DELE
OG0008716	LOC110184723|XP_020809012.1|DSER	LOC108139115|XP_017117217.1|DELE
OG0008717	LOC110189064|XP_020814693.1|DSER	LOC108142767|XP_017122293.1|DELE
OG0008718	LOC110177931|XP_020800569.1|DSER	LOC108144541|XP_017125001.1|DELE
OG0008719	LOC110186248|XP_020810982.1|DSER	LOC108142925|XP_017122502.1|DELE
OG0008721	LOC110184234|XP_020808350.1|DSER	LOC108136230|XP_017112743.1|DELE
OG0008722	LOC110188368|XP_020813740.1|DSER	LOC108143839|XP_017123877.1|DELE
OG0008723	LOC110189067|XP_020814696.1|DSER	LOC108146368|XP_017127841.1|DELE
OG0008724	LOC110183206|XP_020807078.1|DSER	LOC108142086|XP_017121268.1|DELE
OG0008725	LOC110182959|XP_020806808.1|DSER	LOC108145345|XP_017126224.1|DELE
OG0008726	LOC110189670|XP_020815485.1|DSER	LOC108145034|XP_017125706.1|DELE
OG0008727	LOC110187695|XP_020812789.1|DSER	LOC108136858|XP_017113786.1|DELE
OG0008728	LOC110191173|XP_020817595.1|DSER	LOC108135087|XP_017111144.1|DELE
OG0008729	LOC110175975|XP_020797829.1|DSER	LOC108136383|XP_017112985.1|DELE
OG0008730	LOC110178119|XP_020800797.1|DSER	LOC108148176|XP_017130566.1|DELE
OG0008731	LOC110176512|XP_020798548.1|DSER	LOC108139166|XP_017117274.1|DELE
OG0008732	LOC110182601|XP_020806318.1|DSER	LOC108138118|XP_017115640.1|DELE
OG0008734	LOC110176403|XP_020798401.1|DSER	LOC108141214|XP_017119954.1|DELE
OG0008735	LOC110182875|XP_020806677.1|DSER	LOC108143324|XP_017123132.1|DELE
OG0008736	LOC110179329|XP_020802481.1|DSER	LOC108144922|XP_017125577.1|DELE
OG0008737	LOC110188415|XP_020813799.1|DSER	LOC108143913|XP_017123982.1|DELE
OG0008738	LOC110185750|XP_020810407.1|DSER	LOC108141926|XP_017121047.1|DELE
OG0008739	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER	LOC108142760|XP_017122284.1|DELE
OG0008740	LOC110189414|XP_020815131.1|DSER	LOC108141514|XP_017120432.1|DELE, LOC108141276|XP_017120032.1|DELE
OG0008741	LOC110177037|XP_020799216.1|DSER	LOC108141341|XP_017120139.1|DELE
OG0008742	LOC110182770|XP_020806548.1|DSER	LOC108146107|XP_017127427.1|DELE
OG0008743	LOC110179363|XP_020802535.1|DSER	LOC108144376|XP_017124640.1|DELE
OG0008744	LOC110179614|XP_020802879.1|DSER	LOC108149586|XP_017132710.1|DELE
OG0008745	LOC110184185|XP_020808255.1|DSER	LOC108137425|XP_017114577.1|DELE
OG0008746	LOC110188249|XP_020813579.1|DSER	LOC108135134|XP_017111234.1|DELE
OG0008747	LOC110190270|XP_020816302.1|DSER	LOC108142407|XP_017121742.1|DELE
OG0008748	LOC110185713|XP_020810349.1|DSER	LOC108148056|XP_017130396.1|DELE
OG0008749	LOC110183188|XP_020807045.1|DSER	LOC108134508|XP_017110328.1|DELE
OG0008750	LOC110187337|XP_020812383.1|DSER	LOC108141946|XP_017121077.1|DELE
OG0008751	LOC110188569|XP_020813989.1|DSER	LOC108141018|XP_017119583.1|DELE, LOC108141010|XP_017119575.1|DELE
OG0008752	LOC110188444|XP_020813830.1|DSER	LOC108143832|XP_017123871.1|DELE
OG0008753	LOC110178960|XP_020801922.1|DSER	LOC108150172|XP_017133632.1|DELE
OG0008754	LOC110189333|XP_020815035.1|DSER	LOC108149129|XP_017132023.1|DELE
OG0008755	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER	LOC108147090|XP_017128867.1|DELE
OG0008756	LOC110186313|XP_020811094.1|DSER	LOC108135742|XP_017112065.1|DELE
OG0008757	LOC110188060|XP_020813269.1|DSER	LOC108148559|XP_017131096.1|DELE
OG0008758	LOC110176891|XP_020799035.1|DSER	LOC108149140|XP_017132038.1|DELE
OG0008759	LOC110184018|XP_020808042.1|DSER	LOC108134521|XP_017110348.1|DELE
OG0008760	LOC110183346|XP_020807259.1|DSER	LOC108135312|XP_017111485.1|DELE
OG0008761	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER	LOC108142039|XP_017121203.1|DELE
OG0008762	LOC110176142|XP_020798041.1|DSER	LOC108145361|XP_017126242.1|DELE
OG0008763	LOC110186073|XP_020810767.1|DSER	LOC108134802|XP_017110743.1|DELE
OG0008764	LOC110185942|XP_020810616.1|DSER	LOC108149265|XP_017132197.1|DELE
OG0008765	LOC110181909|XP_020805505.1|DSER	LOC108143330|XP_017123139.1|DELE
OG0008766	LOC110181296|XP_020804676.1|DSER	LOC108147836|XP_017130080.1|DELE
OG0008767	LOC110191647|XP_020818202.1|DSER	LOC108149293|XP_017132268.1|DELE, LOC108138585|XP_017116366.1|DELE
OG0008768	LOC110179969|XP_020803213.1|DSER	LOC108144739|XP_017125325.1|DELE
OG0008769	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER	LOC108145237|XP_017125993.1|DELE
OG0008770	LOC110189307|XP_020815001.1|DSER	LOC108149648|XP_017132876.1|DELE
OG0008771	LOC110179301|XP_020802445.1|DSER	LOC108144549|XP_017125009.1|DELE
OG0008772	LOC110179326|XP_020802477.1|DSER	LOC108144377|XP_017124641.1|DELE
OG0008773	LOC110180028|XP_020803298.1|DSER	LOC108144334|XP_017124533.1|DELE
OG0008774	LOC110182912|XP_020806732.1|DSER	LOC108143327|XP_017123136.1|DELE
OG0008775	LOC110183467|XP_020807442.1|DSER	LOC108144475|XP_017124877.1|DELE
OG0008776	LOC110178475|XP_020801276.1|DSER	LOC108149803|XP_017133158.1|DELE
OG0008777	LOC110176953|XP_020799117.1|DSER	LOC108137544|XP_017114756.1|DELE
OG0008778	LOC110189239|XP_020814881.1|DSER	LOC108145125|XP_017125829.1|DELE
OG0008779	LOC110179111|XP_020802160.1|DSER	LOC108140968|XP_017119528.1|DELE
OG0008780	LOC110187838|XP_020812976.1|DSER	LOC108141198|XP_017119931.1|DELE
OG0008781	LOC110179500|XP_020802735.1|DSER	LOC108141366|XP_017120185.1|DELE
OG0008782	LOC110190512|XP_020816694.1|DSER	LOC108142635|XP_017122115.1|DELE
OG0008783	LOC110177958|XP_020800609.1|DSER	LOC108135368|XP_017111548.1|DELE
OG0008784	LOC110184664|XP_020808929.1|DSER	LOC108142806|XP_017122354.1|DELE
OG0008785	LOC110185162|XP_020809526.1|DSER	LOC108150262|XP_017133832.1|DELE
OG0008786	LOC110182713|XP_020806471.1|DSER	LOC108137788|XP_017115182.1|DELE
OG0008787	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER	LOC108150298|XP_017133897.1|DELE
OG0008788	LOC110190659|XP_020816919.1|DSER	LOC108147411|XP_017129339.1|DELE
OG0008789	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER	LOC108145728|XP_017126780.1|DELE
OG0008790	LOC110180668|XP_020804017.1|DSER	LOC108145484|XP_017126429.1|DELE
OG0008791	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER	LOC108144186|XP_017124339.1|DELE, LOC108144219|XP_017124384.1|DELE
OG0008792	LOC110177828|XP_020800430.1|DSER	LOC108143707|XP_017123727.1|DELE
OG0008793	LOC110189322|XP_020815024.1|DSER	LOC108135968|XP_017112415.1|DELE
OG0008794	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER	LOC108150536|XP_017134258.1|DELE
OG0008796	LOC110176545|XP_020798595.1|DSER	LOC108147134|XP_017128917.1|DELE
OG0008797	LOC110187863|XP_020813007.1|DSER	LOC108136034|XP_017112457.1|DELE
OG0008798	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER	LOC108148576|XP_017131111.1|DELE
OG0008799	LOC110191575|XP_020818117.1|DSER, LOC110191576|XP_020818118.1|DSER, LOC110182935|XP_020806773.1|DSER	LOC108149575|XP_017132699.1|DELE
OG0008800	LOC110189339|XP_020815040.1|DSER	LOC108147827|XP_017130071.1|DELE
OG0008800	LOC110190719|XP_020817000.1|DSER	LOC108147847|XP_017130094.1|DELE
OG0008801	LOC110190273|XP_020816304.1|DSER, LOC110190256|XP_020816278.1|DSER	LOC108142242|XP_017121449.1|DELE, LOC108142273|XP_017121486.1|DELE
OG0008802	LOC110191652|XP_020818209.1|DSER	LOC108147384|XP_017129308.1|DELE, LOC108146529|XP_017128055.1|DELE, LOC108142705|XP_017122209.1|DELE, LOC108146548|XP_017128081.1|DELE
