Orthogroup	DSER.longest_only	DMAU.longest_only
OG0010441	LOC110184867|XP_020809172.1|DSER	LOC117150442|XP_033173218.1|DMAU
OG0010442	LOC110176606|XP_020798689.1|DSER	LOC117145573|XP_033167170.1|DMAU
OG0010443	LOC110183140|XP_020806989.1|DSER	LOC117147184|XP_033169879.1|DMAU
OG0010444	LOC110183137|XP_020806986.1|DSER	LOC117147063|XP_033169717.1|DMAU
OG0010445	LOC110184884|XP_020809188.1|DSER	LOC117145822|XP_033167518.1|DMAU
OG0010446	LOC110178209|XP_020800906.1|DSER	LOC117144700|XP_033165922.1|DMAU
OG0010447	LOC110183672|XP_020807666.1|DSER	LOC117140124|XP_033158779.1|DMAU
OG0010448	LOC110184784|XP_020809083.1|DSER	LOC117141845|XP_033161411.1|DMAU
OG0010449	LOC110187560|XP_020812611.1|DSER	LOC117140137|XP_033158794.1|DMAU
OG0010450	LOC110178655|XP_020801506.1|DSER	LOC117140199|XP_033158875.1|DMAU
OG0010451	LOC110178627|XP_020801472.1|DSER	LOC117141553|XP_033160950.1|DMAU
OG0010452	LOC110190720|XP_020817001.1|DSER	LOC117139562|XP_033157849.1|DMAU
OG0010453	LOC110190604|XP_020816857.1|DSER	LOC117141896|XP_033161488.1|DMAU
OG0010454	LOC110183592|XP_020807564.1|DSER	LOC117142011|XP_033161755.1|DMAU
OG0010455	LOC110190686|XP_020816955.1|DSER	LOC117141571|XP_033160975.1|DMAU
OG0010456	LOC110185209|XP_020809597.1|DSER	LOC117139755|XP_033158212.1|DMAU
OG0010457	LOC110190096|XP_020816062.1|DSER	LOC117140217|XP_033158898.1|DMAU
OG0010458	LOC110190095|XP_020816061.1|DSER	LOC117141848|XP_033161413.1|DMAU
OG0010459	LOC110190382|XP_020816471.1|DSER	LOC117141627|XP_033161048.1|DMAU
OG0010460	LOC110190088|XP_020816053.1|DSER	LOC117141223|XP_033160473.1|DMAU
OG0010461	LOC110185145|XP_020809506.1|DSER	LOC117140248|XP_033158942.1|DMAU
OG0010462	LOC110178782|XP_020801687.1|DSER	LOC117141638|XP_033161084.1|DMAU
OG0010463	LOC110190740|XP_020817021.1|DSER	LOC117140503|XP_033159361.1|DMAU
OG0010464	LOC110190743|XP_020817025.1|DSER	LOC117140443|XP_033159258.1|DMAU
OG0010465	LOC110190455|XP_020816614.1|DSER	LOC117140943|XP_033160031.1|DMAU
OG0010466	LOC110190444|XP_020816603.1|DSER	LOC117140236|XP_033158926.1|DMAU
OG0010467	LOC110190452|XP_020816612.1|DSER	LOC117141665|XP_033161145.1|DMAU
OG0010468	LOC110190133|XP_020816115.1|DSER	LOC117139814|XP_033158336.1|DMAU
OG0010469	LOC110177631|XP_020800105.1|DSER	LOC117142121|XP_033161908.1|DMAU
OG0010470	LOC110189093|XP_020814724.1|DSER	LOC117140264|XP_033158980.1|DMAU
OG0010471	LOC110189079|XP_020814709.1|DSER	LOC117139826|XP_033158353.1|DMAU
OG0010472	LOC110188868|XP_020814440.1|DSER	LOC117140346|XP_033159085.1|DMAU
OG0010473	LOC110176302|XP_020798282.1|DSER	LOC117140458|XP_033159288.1|DMAU
OG0010474	LOC110184791|XP_020809089.1|DSER	LOC117140830|XP_033159829.1|DMAU
OG0010475	LOC110190774|XP_020817065.1|DSER	LOC117142061|XP_033161830.1|DMAU
OG0010476	LOC110190674|XP_020816938.1|DSER	LOC117140697|XP_033159652.1|DMAU
OG0010477	LOC110177598|XP_020800052.1|DSER	LOC117141480|XP_033160849.1|DMAU
OG0010478	LOC110176744|XP_020798846.1|DSER	LOC117141375|XP_033160674.1|DMAU
OG0010479	LOC110176708|XP_020798806.1|DSER	LOC117141525|XP_033160907.1|DMAU
OG0010480	LOC110190214|XP_020816229.1|DSER	LOC117140341|XP_033159081.1|DMAU
OG0010481	LOC110185180|XP_020809556.1|DSER	LOC117139862|XP_033158409.1|DMAU
OG0010482	LOC110190810|XP_020817118.1|DSER	LOC117140781|XP_033159758.1|DMAU
OG0010483	LOC110176275|XP_020798251.1|DSER	LOC117141816|XP_033161360.1|DMAU
OG0010484	LOC110190159|XP_020816153.1|DSER	LOC117141236|XP_033160490.1|DMAU
OG0010485	LOC110190138|XP_020816125.1|DSER	LOC117141502|XP_033160879.1|DMAU
OG0010486	LOC110177534|XP_020799962.1|DSER	LOC117141486|XP_033160854.1|DMAU
OG0010487	LOC110179011|XP_020802010.1|DSER	LOC117139111|XP_033157139.1|DMAU
OG0010488	LOC110178957|XP_020801919.1|DSER	LOC117140686|XP_033159632.1|DMAU
OG0010489	LOC110185305|XP_020809714.1|DSER	LOC117139980|XP_033158574.1|DMAU
OG0010490	LOC110178367|XP_020801163.1|DSER	LOC117136369|XP_033153143.1|DMAU
OG0010491	LOC110177672|XP_020800153.1|DSER	LOC117136707|XP_033153617.1|DMAU
OG0010492	LOC110185235|XP_020809628.1|DSER	LOC117139319|XP_033157454.1|DMAU
OG0010493	LOC110178983|XP_020801955.1|DSER	LOC117140058|XP_033158689.1|DMAU
OG0010494	LOC110190165|XP_020816160.1|DSER	LOC117140098|XP_033158744.1|DMAU
OG0010495	LOC110189964|XP_020815912.1|DSER	LOC117139668|XP_033158036.1|DMAU
OG0010496	LOC110190123|XP_020816106.1|DSER	LOC117139352|XP_033157491.1|DMAU
OG0010497	LOC110191231|XP_020817660.1|DSER	LOC117139901|XP_033158472.1|DMAU
OG0010498	LOC110188997|XP_020814607.1|DSER	LOC117137019|XP_033154107.1|DMAU
OG0010499	LOC110182978|XP_020806830.1|DSER, LOC110179262|XP_020802375.1|DSER	LOC117136873|XP_033153866.1|DMAU
OG0010500	LOC110182981|XP_020806833.1|DSER	LOC117138518|XP_033156543.1|DMAU
OG0010501	LOC110189213|XP_020814843.1|DSER	LOC117138485|XP_033156506.1|DMAU
OG0010502	LOC110176171|XP_020798068.1|DSER	LOC117141786|XP_033161311.1|DMAU
OG0010503	LOC110191642|XP_020818191.1|DSER	LOC117136821|XP_033153782.1|DMAU
OG0010504	LOC110180787|XP_020804128.1|DSER	LOC117137966|XP_033155628.1|DMAU
OG0010505	LOC110182948|XP_020806796.1|DSER	LOC117138276|XP_033156134.1|DMAU
OG0010506	LOC110189492|XP_020815242.1|DSER	LOC117135527|XP_033151681.1|DMAU
OG0010507	LOC110184080|XP_020808123.1|DSER	LOC117136521|XP_033153357.1|DMAU
OG0010508	LOC110178509|XP_020801318.1|DSER	LOC117138557|XP_033156608.1|DMAU
OG0010509	LOC110180271|XP_020803586.1|DSER	LOC117135557|XP_033151749.1|DMAU
OG0010510	LOC110179534|XP_020802776.1|DSER	LOC117137726|XP_033155192.1|DMAU
OG0010511	LOC110191441|XP_020817962.1|DSER	LOC117135649|XP_033151924.1|DMAU
OG0010513	LOC110179575|XP_020802827.1|DSER	LOC117136820|XP_033153781.1|DMAU
OG0010514	LOC110176743|XP_020798850.1|DSER	LOC117136254|XP_033152952.1|DMAU
OG0010515	LOC110177835|XP_020800441.1|DSER	LOC117137778|XP_033155293.1|DMAU
OG0010516	LOC110177974|XP_020800629.1|DSER	LOC117138091|XP_033155831.1|DMAU
OG0010517	LOC110182937|XP_020806775.1|DSER	LOC117137596|XP_033154998.1|DMAU
OG0010518	LOC110180611|XP_020803956.1|DSER	LOC117135592|XP_033151818.1|DMAU
OG0010519	LOC110178394|XP_020801190.1|DSER	LOC117137294|XP_033154557.1|DMAU
OG0010520	LOC110178409|XP_020801216.1|DSER, LOC110181367|XP_020804758.1|DSER, LOC110177406|XP_020799783.1|DSER	LOC117138126|XP_033155881.1|DMAU
OG0010521	LOC110178328|XP_020801097.1|DSER	LOC117136430|XP_033153235.1|DMAU
OG0010522	LOC110189575|XP_020815364.1|DSER	LOC117137980|XP_033155646.1|DMAU
OG0010523	LOC110189516|XP_020815299.1|DSER	LOC117136893|XP_033153897.1|DMAU
OG0010524	LOC110177702|XP_020800187.1|DSER	LOC117138643|XP_033156749.1|DMAU
OG0010525	LOC110178915|XP_020801857.1|DSER	LOC117138083|XP_033155799.1|DMAU
OG0010526	LOC110180404|XP_020803721.1|DSER	LOC117137478|XP_033154846.1|DMAU
OG0010527	LOC110177969|XP_020800621.1|DSER	LOC117137407|XP_033154722.1|DMAU
OG0010528	LOC110177950|XP_020800596.1|DSER	LOC117137804|XP_033155369.1|DMAU
OG0010529	LOC110177971|XP_020800622.1|DSER	LOC117137309|XP_033154580.1|DMAU
OG0010530	LOC110191535|XP_020818069.1|DSER	LOC117136921|XP_033153948.1|DMAU
OG0010531	LOC110190923|XP_020817244.1|DSER	LOC117143210|XP_033163647.1|DMAU
OG0010532	LOC110188370|XP_020813742.1|DSER	LOC117145890|XP_033167622.1|DMAU
OG0010533	LOC110178974|XP_020801944.1|DSER	LOC117139065|XP_033157065.1|DMAU
OG0010534	LOC110191139|XP_020817552.1|DSER	LOC117143911|XP_033164716.1|DMAU
OG0010535	LOC110188712|XP_020814181.1|DSER	LOC117142611|XP_033162584.1|DMAU
OG0010536	LOC110188708|XP_020814175.1|DSER	LOC117144131|XP_033165046.1|DMAU
OG0010537	LOC110188609|XP_020814032.1|DSER	LOC117144208|XP_033165149.1|DMAU
OG0010538	LOC110191727|XP_020818304.1|DSER	LOC117142490|XP_033162406.1|DMAU
OG0010540	LOC110186394|XP_020811215.1|DSER	LOC117143825|XP_033164562.1|DMAU
OG0010541	LOC110181241|XP_020804605.1|DSER	LOC117141710|XP_033161215.1|DMAU
OG0010542	LOC110176635|XP_020798722.1|DSER	LOC117143662|XP_033164333.1|DMAU
OG0010543	LOC110186539|XP_020811402.1|DSER	LOC117143419|XP_033164013.1|DMAU
OG0010544	LOC110185330|XP_020809769.1|DSER	LOC117143963|XP_033164787.1|DMAU
OG0010545	LOC110187846|XP_020812989.1|DSER	LOC117143708|XP_033164396.1|DMAU
OG0010546	LOC110186846|XP_020811794.1|DSER	LOC117143510|XP_033164124.1|DMAU
OG0010547	LOC110186848|XP_020811796.1|DSER	LOC117143513|XP_033164127.1|DMAU
OG0010548	LOC110186907|XP_020811886.1|DSER	LOC117146002|XP_033167812.1|DMAU
OG0010549	LOC110186637|XP_020811556.1|DSER	LOC117145311|XP_033166797.1|DMAU
OG0010550	LOC110186956|XP_020811950.1|DSER	LOC117145627|XP_033167237.1|DMAU
OG0010551	LOC110189016|XP_020814636.1|DSER	LOC117145754|XP_033167410.1|DMAU
OG0010552	LOC110186651|XP_020811572.1|DSER	LOC117144236|XP_033165196.1|DMAU
OG0010553	LOC110186641|XP_020811560.1|DSER	LOC117145628|XP_033167238.1|DMAU
OG0010554	LOC110177345|XP_020799694.1|DSER	LOC117144120|XP_033165032.1|DMAU
OG0010555	LOC110177303|XP_020799627.1|DSER	LOC117144432|XP_033165470.1|DMAU
OG0010556	LOC110186716|XP_020811647.1|DSER	LOC117143635|XP_033164303.1|DMAU
OG0010557	LOC110187908|XP_020813069.1|DSER	LOC117144127|XP_033165042.1|DMAU
OG0010558	LOC110187690|XP_020812783.1|DSER	LOC117144889|XP_033166201.1|DMAU
OG0010559	LOC110186240|XP_020810965.1|DSER	LOC117144859|XP_033166153.1|DMAU
OG0010560	LOC110191726|XP_020818303.1|DSER	LOC117145164|XP_033166601.1|DMAU
OG0010561	LOC110191150|XP_020817565.1|DSER	LOC117142235|XP_033161979.1|DMAU
OG0010562	LOC110190637|XP_020816897.1|DSER	LOC117144612|XP_033165795.1|DMAU
OG0010563	LOC110190018|XP_020815977.1|DSER	LOC117144613|XP_033165796.1|DMAU
OG0010564	LOC110186653|XP_020811577.1|DSER	LOC117145732|XP_033167383.1|DMAU
OG0010565	LOC110186392|XP_020811213.1|DSER	LOC117143823|XP_033164560.1|DMAU
OG0010566	LOC110186632|XP_020811550.1|DSER	LOC117145800|XP_033167489.1|DMAU
OG0010567	LOC110188419|XP_020813803.1|DSER	LOC117143648|XP_033164318.1|DMAU
OG0010568	LOC110186633|XP_020811551.1|DSER	LOC117145691|XP_033167323.1|DMAU
OG0010569	LOC110186793|XP_020811729.1|DSER	LOC117144027|XP_033164878.1|DMAU
OG0010570	LOC110186703|XP_020811635.1|DSER	LOC117143611|XP_033164256.1|DMAU
OG0010571	LOC110188239|XP_020813560.1|DSER	LOC117142643|XP_033162640.1|DMAU
OG0010572	LOC110191147|XP_020817562.1|DSER	LOC117143166|XP_033163568.1|DMAU
OG0010573	LOC110187794|XP_020812925.1|DSER	LOC117144822|XP_033166095.1|DMAU
OG0010574	LOC110188110|XP_020813341.1|DSER	LOC117143424|XP_033164021.1|DMAU
OG0010575	LOC110191154|XP_020817570.1|DSER	LOC117145475|XP_033167042.1|DMAU
OG0010576	LOC110188461|XP_020813850.1|DSER	LOC117143225|XP_033163665.1|DMAU
OG0010577	LOC110188536|XP_020813942.1|DSER	LOC117144063|XP_033164963.1|DMAU
OG0010578	LOC110186815|XP_020811760.1|DSER	LOC117142355|XP_033162168.1|DMAU
OG0010579	LOC110188544|XP_020813960.1|DSER	LOC117143715|XP_033164405.1|DMAU
OG0010580	LOC110187993|XP_020813174.1|DSER	LOC117144132|XP_033165047.1|DMAU
OG0010581	LOC110188038|XP_020813241.1|DSER	LOC117145997|XP_033167802.1|DMAU
OG0010582	LOC110186188|XP_020810909.1|DSER	LOC117144535|XP_033165657.1|DMAU
OG0010583	LOC110187874|XP_020813017.1|DSER	LOC117144110|XP_033165021.1|DMAU
OG0010584	LOC110186177|XP_020810894.1|DSER	LOC117143382|XP_033163953.1|DMAU
OG0010585	LOC110186273|XP_020811045.1|DSER	LOC117144334|XP_033165337.1|DMAU
OG0010586	LOC110187953|XP_020813129.1|DSER	LOC117144192|XP_033165131.1|DMAU
OG0010588	LOC110186771|XP_020811700.1|DSER	LOC117144665|XP_033165873.1|DMAU
OG0010589	LOC110181095|XP_020804423.1|DSER	LOC117137123|XP_033154312.1|DMAU
OG0010590	LOC110176811|XP_020798912.1|DSER	LOC117150642|XP_033173508.1|DMAU
OG0010592	LOC110184892|XP_020809197.1|DSER	LOC117150835|XP_033173793.1|DMAU
OG0010593	LOC110178560|XP_020801391.1|DSER	LOC117139392|XP_033157549.1|DMAU
OG0010595	LOC110178867|XP_020801800.1|DSER	LOC117141436|XP_033160779.1|DMAU
OG0010596	LOC110188954|XP_020814555.1|DSER, LOC110188855|XP_020814424.1|DSER	LOC117141744|XP_033161258.1|DMAU
OG0010597	LOC110190636|XP_020816892.1|DSER	LOC117141872|XP_033161450.1|DMAU
OG0010598	LOC110190307|XP_020816354.1|DSER	LOC117141500|XP_033160878.1|DMAU
OG0010599	LOC110186022|XP_020810718.1|DSER	LOC117145404|XP_033166937.1|DMAU
OG0010600	LOC110185912|XP_020810584.1|DSER	LOC117136732|XP_033153657.1|DMAU
OG0010601	LOC110185129|XP_020809485.1|DSER	LOC117150940|XP_033174000.1|DMAU
OG0010602	LOC110191990|XP_020818682.1|DSER	LOC117147403|XP_033170166.1|DMAU, LOC117147409|XP_033170176.1|DMAU, LOC117147012|XP_033169588.1|DMAU, LOC117148358|XP_033171607.1|DMAU, LOC117148395|XP_033171650.1|DMAU, LOC117147011|XP_033169587.1|DMAU
OG0010603	LOC110177263|XP_020799572.1|DSER, LOC110177239|XP_020799533.1|DSER	LOC117144522|XP_033165634.1|DMAU
OG0010612	LOC110185852|XP_020810519.1|DSER	LOC117135156|XP_033151107.1|DMAU
OG0010613	LOC110180493|XP_020803834.1|DSER	LOC117150160|XP_033172846.1|DMAU
OG0010616	LOC110188421|XP_020813804.1|DSER	LOC117142473|XP_033162379.1|DMAU
OG0010619	LOC110190715|XP_020816996.1|DSER	LOC117140876|XP_033159910.1|DMAU
OG0010621	LOC110185758|XP_020810417.1|DSER	LOC117150631|XP_033173491.1|DMAU
OG0010622	LOC110191922|XP_020818582.1|DSER	LOC117143187|XP_033163611.1|DMAU
OG0010624	LOC110186270|XP_020811041.1|DSER	LOC117146124|XP_033168019.1|DMAU
OG0010626	LOC110190202|XP_020816216.1|DSER	LOC117143149|XP_033163538.1|DMAU
OG0010627	LOC110191148|XP_020817563.1|DSER	LOC117143458|XP_033164061.1|DMAU
OG0010628	LOC110188437|XP_020813823.1|DSER	LOC117144072|XP_033164973.1|DMAU
OG0010629	LOC110184270|XP_020808398.1|DSER	LOC117143130|XP_033163511.1|DMAU
OG0010630	LOC110177209|XP_020799486.1|DSER	LOC117144676|XP_033165890.1|DMAU
OG0010631	LOC110185784|XP_020810446.1|DSER	LOC117150667|XP_033173555.1|DMAU
OG0010632	LOC110176867|XP_020799002.1|DSER	LOC117135688|XP_033151980.1|DMAU
OG0010633	LOC110189245|XP_020814907.1|DSER	LOC117136179|XP_033152813.1|DMAU
OG0010634	LOC110178601|XP_020801483.1|DSER	LOC117137878|XP_033155498.1|DMAU
OG0010635	LOC110191390|XP_020817909.1|DSER	LOC117136317|XP_033153056.1|DMAU
OG0010636	LOC110191680|XP_020818249.1|DSER	LOC117137128|XP_033154318.1|DMAU
OG0010637	LOC110184907|XP_020809212.1|DSER	LOC117139446|XP_033157647.1|DMAU
OG0010638	LOC110179496|XP_020802729.1|DSER	LOC117148140|XP_033171259.1|DMAU
OG0010639	LOC110175964|XP_020797815.1|DSER	LOC117148869|XP_033172432.1|DMAU
OG0010640	LOC110176033|XP_020797904.1|DSER	LOC117148866|XP_033172429.1|DMAU
OG0010641	LOC110175996|XP_020797850.1|DSER	LOC117148871|XP_033172433.1|DMAU
OG0010642	LOC110175943|XP_020797788.1|DSER	LOC117148760|XP_033172247.1|DMAU
OG0010643	LOC110179436|XP_020802631.1|DSER	LOC117146427|XP_033168521.1|DMAU
OG0010644	LOC110179551|XP_020802793.1|DSER	LOC117145042|XP_033166480.1|DMAU
OG0010645	LOC110179684|XP_020802955.1|DSER	LOC117148392|XP_033171647.1|DMAU
OG0010646	LOC110190700|XP_020816971.1|DSER	LOC117141113|XP_033160327.1|DMAU
OG0010647	LOC110176709|XP_020798807.1|DSER	LOC117140953|XP_033160063.1|DMAU
OG0010648	LOC110187389|XP_020812441.1|DSER	LOC117139768|XP_033158255.1|DMAU
OG0010650	LOC110190181|XP_020816189.1|DSER	LOC117140277|XP_033158997.1|DMAU
OG0010651	LOC110190745|XP_020817027.1|DSER	LOC117141429|XP_033160758.1|DMAU
OG0010653	LOC110189043|XP_020814670.1|DSER	LOC117143826|XP_033164563.1|DMAU
OG0010655	LOC110179972|XP_020803212.1|DSER	LOC117140088|XP_033158735.1|DMAU
OG0010657	LOC110185524|XP_020810079.1|DSER	LOC117147998|XP_033171045.1|DMAU
OG0010658	LOC110182478|XP_020806185.1|DSER	LOC117147154|XP_033169828.1|DMAU
OG0010659	LOC110181891|XP_020805480.1|DSER	LOC117147945|XP_033170980.1|DMAU
OG0010660	LOC110181920|XP_020805514.1|DSER	LOC117147885|XP_033170860.1|DMAU
OG0010661	LOC110180087|XP_020803369.1|DSER	LOC117147524|XP_033170333.1|DMAU
OG0010662	LOC110176473|XP_020798491.1|DSER	LOC117146457|XP_033168577.1|DMAU
OG0010663	LOC110176085|XP_020797986.1|DSER	LOC117147108|XP_033169769.1|DMAU
OG0010664	LOC110184204|XP_020808310.1|DSER	LOC117147404|XP_033170167.1|DMAU
OG0010665	LOC110176122|XP_020798018.1|DSER	LOC117147267|XP_033169982.1|DMAU
OG0010666	LOC110183101|XP_020806952.1|DSER	LOC117147535|XP_033170358.1|DMAU
OG0010667	LOC110179603|XP_020802860.1|DSER	LOC117146808|XP_033169243.1|DMAU
OG0010668	LOC110179572|XP_020802820.1|DSER	LOC117146909|XP_033169418.1|DMAU
OG0010669	LOC110184569|XP_020808803.1|DSER	LOC117147058|XP_033169703.1|DMAU
OG0010670	LOC110182526|XP_020806234.1|DSER	LOC117148088|XP_033171191.1|DMAU
OG0010671	LOC110179754|XP_020803030.1|DSER	LOC117147560|XP_033170392.1|DMAU
OG0010672	LOC110179833|XP_020803099.1|DSER	LOC117139998|XP_033158596.1|DMAU
OG0010673	LOC110179716|XP_020802990.1|DSER	LOC117147615|XP_033170463.1|DMAU
OG0010674	LOC110182480|XP_020806186.1|DSER, LOC110182474|XP_020806174.1|DSER	LOC117148206|XP_033171382.1|DMAU
OG0010675	LOC110176038|XP_020797908.1|DSER	LOC117148399|XP_033171654.1|DMAU
OG0010676	LOC110179389|XP_020802573.1|DSER	LOC117138075|XP_033155789.1|DMAU
OG0010677	LOC110181912|XP_020805504.1|DSER	LOC117146673|XP_033168912.1|DMAU
OG0010678	LOC110176102|XP_020797999.1|DSER	LOC117148436|XP_033171699.1|DMAU
OG0010680	LOC110178026|XP_020800700.1|DSER	LOC117148166|XP_033171323.1|DMAU
OG0010681	LOC110178039|XP_020800715.1|DSER	LOC117147798|XP_033170738.1|DMAU
OG0010682	LOC110178042|XP_020800716.1|DSER	LOC117146987|XP_033169546.1|DMAU
OG0010683	LOC110185961|XP_020810638.1|DSER	LOC117150899|XP_033173931.1|DMAU
OG0010684	LOC110185979|XP_020810661.1|DSER	LOC117150563|XP_033173405.1|DMAU
OG0010685	LOC110186063|XP_020810760.1|DSER	LOC117150620|XP_033173480.1|DMAU
OG0010686	LOC110185110|XP_020809463.1|DSER	LOC117141320|XP_033160608.1|DMAU
OG0010687	LOC110183282|XP_020807172.1|DSER	LOC117141149|XP_033160381.1|DMAU
OG0010688	LOC110184986|XP_020809297.1|DSER	LOC117150488|XP_033173283.1|DMAU
OG0010689	LOC110182687|XP_020806439.1|DSER	LOC117149540|XP_033172685.1|DMAU
OG0010690	LOC110183449|XP_020807388.1|DSER	LOC117150444|XP_033173221.1|DMAU
OG0010691	LOC110183292|XP_020807183.1|DSER	LOC117141028|XP_033160204.1|DMAU
OG0010692	LOC110183290|XP_020807180.1|DSER	LOC117141018|XP_033160176.1|DMAU
OG0010693	LOC110187452|XP_020812500.1|DSER	LOC117136861|XP_033154177.1|DMAU
OG0010694	LOC110182602|XP_020806319.1|DSER	LOC117145331|XP_033166832.1|DMAU
OG0010695	LOC110177029|XP_020799204.1|DSER	LOC117145214|XP_033166676.1|DMAU
OG0010696	LOC110178421|XP_020801220.1|DSER, LOC110182232|XP_020805917.1|DSER, LOC110182237|XP_020805918.1|DSER	LOC117141843|XP_033161399.1|DMAU
OG0010697	LOC110185771|XP_020810433.1|DSER	LOC117150599|XP_033173448.1|DMAU
OG0010698	LOC110186035|XP_020810731.1|DSER	LOC117146470|XP_033168600.1|DMAU
OG0010699	LOC110185074|XP_020809412.1|DSER	LOC117144799|XP_033166075.1|DMAU
OG0010700	LOC110182393|XP_020806092.1|DSER	LOC117150945|XP_033174004.1|DMAU
OG0010701	LOC110184910|XP_020809215.1|DSER	LOC117143360|XP_033163927.1|DMAU
OG0010702	LOC110178133|XP_020800817.1|DSER	LOC117150639|XP_033173503.1|DMAU
OG0010703	LOC110178146|XP_020800833.1|DSER	LOC117147110|XP_033169773.1|DMAU
OG0010704	LOC110177018|XP_020799190.1|DSER	LOC117146117|XP_033168006.1|DMAU
OG0010705	LOC110183700|XP_020807698.1|DSER	LOC117140354|XP_033159100.1|DMAU
OG0010706	LOC110185163|XP_020809527.1|DSER	LOC117141727|XP_033161236.1|DMAU
OG0010707	LOC110185193|XP_020809577.1|DSER	LOC117141523|XP_033160905.1|DMAU
OG0010708	LOC110190477|XP_020816646.1|DSER	LOC117140537|XP_033159417.1|DMAU
OG0010709	LOC110188518|XP_020813917.1|DSER	LOC117140317|XP_033159056.1|DMAU
OG0010710	LOC110183593|XP_020807566.1|DSER	LOC117139013|XP_033156997.1|DMAU
OG0010711	LOC110188586|XP_020814008.1|DSER	LOC117144414|XP_033165446.1|DMAU
OG0010712	LOC110190351|XP_020816414.1|DSER	LOC117138997|XP_033156964.1|DMAU
OG0010713	LOC110185182|XP_020809558.1|DSER	LOC117139864|XP_033158412.1|DMAU
OG0010714	LOC110186823|XP_020811773.1|DSER	LOC117141012|XP_033160162.1|DMAU
OG0010715	LOC110189925|XP_020815862.1|DSER	LOC117139154|XP_033157204.1|DMAU
OG0010716	LOC110179827|XP_020803092.1|DSER	LOC117141709|XP_033161214.1|DMAU
OG0010717	LOC110178708|XP_020801566.1|DSER	LOC117141605|XP_033161012.1|DMAU
OG0010718	LOC110185304|XP_020809713.1|DSER	LOC117141003|XP_033160147.1|DMAU
OG0010719	LOC110188696|XP_020814159.1|DSER	LOC117144288|XP_033165283.1|DMAU
OG0010720	LOC110176271|XP_020798244.1|DSER	LOC117139991|XP_033158592.1|DMAU
OG0010721	LOC110176296|XP_020798276.1|DSER	LOC117139957|XP_033158541.1|DMAU
OG0010722	LOC110177492|XP_020799907.1|DSER	LOC117136005|XP_033152512.1|DMAU
OG0010723	LOC110180654|XP_020804007.1|DSER	LOC117140557|XP_033159443.1|DMAU
OG0010724	LOC110182987|XP_020806838.1|DSER	LOC117138607|XP_033156707.1|DMAU
OG0010725	LOC110182991|XP_020806842.1|DSER	LOC117138436|XP_033156438.1|DMAU
OG0010726	LOC110180679|XP_020804026.1|DSER	LOC117136981|XP_033154048.1|DMAU
OG0010727	LOC110189761|XP_020815640.1|DSER	LOC117138683|XP_033156829.1|DMAU
OG0010729	LOC110189730|XP_020815582.1|DSER	LOC117136172|XP_033152805.1|DMAU
OG0010730	LOC110180273|XP_020803589.1|DSER	LOC117136946|XP_033153985.1|DMAU
OG0010731	LOC110180095|XP_020803378.1|DSER, LOC110182918|XP_020806739.1|DSER	LOC117135859|XP_033152276.1|DMAU
OG0010732	LOC110178365|XP_020801160.1|DSER	LOC117135796|XP_033152180.1|DMAU
OG0010733	LOC110191689|XP_020818264.1|DSER	LOC117137844|XP_033155437.1|DMAU
OG0010734	LOC110191019|XP_020817398.1|DSER	LOC117138090|XP_033155830.1|DMAU
OG0010735	LOC110179295|XP_020802439.1|DSER	LOC117135708|XP_033152017.1|DMAU
OG0010736	LOC110189369|XP_020815076.1|DSER	LOC117137772|XP_033155285.1|DMAU
OG0010737	LOC110189673|XP_020815490.1|DSER	LOC117137655|XP_033155083.1|DMAU
OG0010738	LOC110187849|XP_020812992.1|DSER	LOC117142896|XP_033163066.1|DMAU
OG0010739	LOC110187944|XP_020813117.1|DSER	LOC117145585|XP_033167183.1|DMAU
OG0010740	LOC110187962|XP_020813140.1|DSER	LOC117145642|XP_033167253.1|DMAU
OG0010741	LOC110176581|XP_020798654.1|DSER	LOC117145296|XP_033166778.1|DMAU
OG0010742	LOC110191431|XP_020817948.1|DSER	LOC117145319|XP_033166804.1|DMAU
OG0010743	LOC110188567|XP_020813986.1|DSER	LOC117143907|XP_033164706.1|DMAU
OG0010744	LOC110185323|XP_020809756.1|DSER	LOC117144986|XP_033166346.1|DMAU
OG0010745	LOC110191924|XP_020818585.1|DSER	LOC117143180|XP_033163588.1|DMAU
OG0010746	LOC110186337|XP_020811143.1|DSER	LOC117143396|XP_033163976.1|DMAU
OG0010747	LOC110191385|XP_020817900.1|DSER	LOC117142992|XP_033163237.1|DMAU
OG0010748	LOC110191238|XP_020817674.1|DSER	LOC117144343|XP_033165346.1|DMAU
OG0010749	LOC110186201|XP_020810919.1|DSER	LOC117143865|XP_033164622.1|DMAU
OG0010750	LOC110186165|XP_020810875.1|DSER	LOC117145485|XP_033167053.1|DMAU
OG0010751	LOC110188617|XP_020814043.1|DSER	LOC117142556|XP_033162497.1|DMAU
OG0010753	LOC110177341|XP_020799688.1|DSER	LOC117144556|XP_033165691.1|DMAU
OG0010754	LOC110188459|XP_020813848.1|DSER	LOC117144759|XP_033166009.1|DMAU
OG0010755	LOC110186330|XP_020811135.1|DSER	LOC117145743|XP_033167395.1|DMAU
OG0010756	LOC110186329|XP_020811134.1|DSER	LOC117145930|XP_033167694.1|DMAU
OG0010757	LOC110186346|XP_020811152.1|DSER	LOC117144324|XP_033165328.1|DMAU
OG0010758	LOC110186352|XP_020811158.1|DSER	LOC117144811|XP_033166078.1|DMAU
