Orthogroup	DSER.longest_only	DBIA.longest_only
OG0009191	LOC110178306|XP_020801057.1|DSER	LOC108022065|XP_016946399.1|DBIA
OG0009192	LOC110180334|XP_020803652.1|DSER	LOC108023633|XP_016948738.1|DBIA
OG0009194	LOC110185874|XP_020810545.1|DSER	LOC108029875|XP_016957855.1|DBIA
OG0009195	LOC110184749|XP_020809038.1|DSER	LOC108034690|XP_016965120.1|DBIA
OG0009196	LOC110184701|XP_020808971.1|DSER	LOC108034460|XP_016964833.1|DBIA
OG0009197	LOC110188056|XP_020813265.1|DSER	LOC108028808|XP_016956282.1|DBIA
OG0009198	LOC110179973|XP_020803214.1|DSER	LOC108030514|XP_016958891.1|DBIA
OG0009199	LOC110190886|XP_020817204.1|DSER, LOC110190894|XP_020817212.1|DSER	LOC108028135|XP_016955280.1|DBIA
OG0009200	LOC110179571|XP_020802815.1|DSER, LOC110180176|XP_020803496.1|DSER	LOC108022898|XP_016947586.1|DBIA
OG0009201	LOC110191550|XP_020818085.1|DSER	LOC108030455|XP_016958837.1|DBIA
OG0009202	LOC110179398|XP_020802585.1|DSER	LOC108022374|XP_016946744.1|DBIA
OG0009203	LOC110189605|XP_020815397.1|DSER	LOC108029414|XP_016957137.1|DBIA
OG0009204	LOC110182933|XP_020806770.1|DSER	LOC108029436|XP_016957172.1|DBIA, LOC108029411|XP_016957133.1|DBIA
OG0009205	LOC110182960|XP_020806810.1|DSER	LOC108029390|XP_016957106.1|DBIA
OG0009206	LOC110178620|XP_020801467.1|DSER	LOC108022494|XP_016946936.1|DBIA
OG0009207	LOC110191829|XP_020818453.1|DSER	LOC108026087|XP_016952274.1|DBIA
OG0009209	LOC110187808|XP_020812943.1|DSER, LOC110187809|XP_020812944.1|DSER	LOC108024318|XP_016949709.1|DBIA
OG0009210	LOC110191646|XP_020818201.1|DSER	LOC108029970|XP_016957965.1|DBIA
OG0009211	LOC110187444|XP_020812492.1|DSER	LOC108034185|XP_016964493.1|DBIA
OG0009213	LOC110187195|XP_020812252.1|DSER	LOC108026808|XP_016953499.1|DBIA, LOC108032988|XP_016962559.1|DBIA
OG0009215	LOC110178331|XP_020801099.1|DSER, LOC110178298|XP_020801045.1|DSER	LOC108030385|XP_016958747.1|DBIA
OG0009220	LOC110179733|XP_020803009.1|DSER, LOC110179718|XP_020802992.1|DSER	LOC108033146|XP_016962859.1|DBIA
OG0009221	LOC110183377|XP_020807298.1|DSER	LOC108033458|XP_016963283.1|DBIA
OG0009222	LOC110181897|XP_020805488.1|DSER	LOC108025887|XP_016952052.1|DBIA
OG0009224	LOC110191809|XP_020818420.1|DSER	LOC108027018|XP_016953703.1|DBIA
OG0009225	LOC110182498|XP_020806206.1|DSER	LOC108023547|XP_016948614.1|DBIA
OG0009228	LOC110179714|XP_020802987.1|DSER	LOC108024016|XP_016949265.1|DBIA
OG0009229	LOC110191437|XP_020817959.1|DSER	LOC108027295|XP_016954176.1|DBIA
OG0009231	LOC110187104|XP_020812169.1|DSER	LOC108033012|XP_016962628.1|DBIA
OG0009232	LOC110183255|XP_020807139.1|DSER	LOC108021959|XP_016946278.1|DBIA
OG0009234	LOC110182076|XP_020805718.1|DSER	LOC108033091|XP_016962776.1|DBIA
OG0009236	LOC110177547|XP_020799974.1|DSER	LOC108035139|XP_016966070.1|DBIA
OG0009237	LOC110183310|XP_020807209.1|DSER	LOC108034334|XP_016964702.1|DBIA
OG0009238	LOC110179019|XP_020802023.1|DSER	LOC108030674|XP_016959191.1|DBIA
OG0009239	LOC110190253|XP_020816276.1|DSER	LOC108030755|XP_016959295.1|DBIA
OG0009241	LOC110185687|XP_020810314.1|DSER	LOC108027874|XP_016954978.1|DBIA
OG0009245	LOC110189855|XP_020815735.1|DSER	LOC108025396|XP_016951365.1|DBIA
OG0009247	LOC110190975|XP_020817335.1|DSER	LOC108023472|XP_016948482.1|DBIA
OG0009248	LOC110175930|XP_020797768.1|DSER	LOC108024005|XP_016949236.1|DBIA
OG0009249	LOC110183437|XP_020807377.1|DSER	LOC108033383|XP_016963191.1|DBIA
OG0009251	LOC110180341|XP_020803661.1|DSER	LOC108033416|XP_016963230.1|DBIA
OG0009252	LOC110179482|XP_020802713.1|DSER	LOC108024194|XP_016949529.1|DBIA
OG0009253	LOC110184135|XP_020808205.1|DSER	LOC108023650|XP_016948758.1|DBIA
OG0009254	LOC110182650|XP_020806376.1|DSER	LOC108023710|XP_016948829.1|DBIA
OG0009255	LOC110179625|XP_020802890.1|DSER	LOC108023437|XP_016948416.1|DBIA
OG0009256	LOC110181689|XP_020805189.1|DSER	LOC108035806|XP_016967042.1|DBIA
OG0009257	LOC110181501|XP_020804930.1|DSER	LOC108033077|XP_016962735.1|DBIA
OG0009258	LOC110187046|XP_020812077.1|DSER	LOC108025793|XP_016951917.1|DBIA
OG0009259	LOC110179087|XP_020802131.1|DSER	LOC108033089|XP_016962773.1|DBIA
OG0009260	LOC110180340|XP_020803660.1|DSER	LOC108027168|XP_016953939.1|DBIA
OG0009261	LOC110191977|XP_020818661.1|DSER	LOC108024010|XP_016949246.1|DBIA
OG0009262	LOC110181588|XP_020805041.1|DSER	LOC108033213|XP_016962957.1|DBIA
OG0009263	LOC110180632|XP_020803978.1|DSER	LOC108024164|XP_016949467.1|DBIA
OG0009264	LOC110182038|XP_020805626.1|DSER	LOC108024264|XP_016949640.1|DBIA
OG0009265	LOC110181772|XP_020805306.1|DSER	LOC108024095|XP_016949358.1|DBIA
OG0009269	LOC110187740|XP_020812856.1|DSER	LOC108025076|XP_016950850.1|DBIA
OG0009270	LOC110189319|XP_020815021.1|DSER	LOC108022239|XP_016946587.1|DBIA
OG0009271	LOC110179705|XP_020802974.1|DSER	LOC108033118|XP_016962813.1|DBIA
OG0009272	LOC110179696|XP_020802966.1|DSER	LOC108028064|XP_016955193.1|DBIA
OG0009273	LOC110177023|XP_020799197.1|DSER	LOC108028999|XP_016956533.1|DBIA
OG0009274	LOC110182802|XP_020806594.1|DSER	LOC108034947|XP_016965716.1|DBIA
OG0009275	LOC110179673|XP_020802943.1|DSER	LOC108023331|XP_016948141.1|DBIA
OG0009276	LOC110177760|XP_020800283.1|DSER	LOC108026548|XP_016952987.1|DBIA
OG0009277	LOC110180547|XP_020803900.1|DSER	LOC108024085|XP_016949348.1|DBIA
OG0009278	LOC110178858|XP_020801781.1|DSER	LOC108023195|XP_016947940.1|DBIA
OG0009279	LOC110185950|XP_020810628.1|DSER	LOC108033491|XP_016963318.1|DBIA
OG0009280	LOC110180537|XP_020803885.1|DSER	LOC108021972|XP_016946298.1|DBIA
OG0009281	LOC110180296|XP_020803610.1|DSER	LOC108025918|XP_016952094.1|DBIA
OG0009282	LOC110178089|XP_020800751.1|DSER	LOC108036841|XP_016968695.1|DBIA
OG0009283	LOC110183293|XP_020807184.1|DSER	LOC108034927|XP_016965675.1|DBIA
OG0009284	LOC110185214|XP_020809603.1|DSER	LOC108035964|XP_016967270.1|DBIA
OG0009285	LOC110185452|XP_020809949.1|DSER	LOC108035998|XP_016967366.1|DBIA
OG0009286	LOC110184713|XP_020808992.1|DSER	LOC108028759|XP_016956221.1|DBIA
OG0009287	LOC110178752|XP_020801642.1|DSER	LOC108028806|XP_016956280.1|DBIA
OG0009288	LOC110181598|XP_020805050.1|DSER	LOC108036112|XP_016967580.1|DBIA
OG0009289	LOC110184522|XP_020808750.1|DSER	LOC108036014|XP_016967422.1|DBIA
OG0009290	LOC110181406|XP_020804805.1|DSER	LOC108022082|XP_016946415.1|DBIA
OG0009291	LOC110184523|XP_020808751.1|DSER	LOC108032995|XP_016962606.1|DBIA
OG0009292	LOC110179709|XP_020802981.1|DSER	LOC108024053|XP_016949324.1|DBIA
OG0009293	LOC110179725|XP_020803003.1|DSER	LOC108023932|XP_016949106.1|DBIA
OG0009294	LOC110186751|XP_020811713.1|DSER	LOC108036308|XP_016967806.1|DBIA
OG0009295	LOC110187107|XP_020812171.1|DSER	LOC108033055|XP_016962674.1|DBIA
OG0009296	LOC110176536|XP_020798585.1|DSER	LOC108025123|XP_016950878.1|DBIA
OG0009297	LOC110176440|XP_020798447.1|DSER	LOC108025093|XP_016950844.1|DBIA
OG0009298	LOC110191838|XP_020818463.1|DSER	LOC108031822|XP_016961041.1|DBIA
OG0009299	LOC110187622|XP_020812676.1|DSER	LOC108031958|XP_016961235.1|DBIA
OG0009300	LOC110187620|XP_020812670.1|DSER	LOC108031777|XP_016960975.1|DBIA
OG0009301	LOC110191785|XP_020818394.1|DSER	LOC108026140|XP_016952358.1|DBIA
OG0009302	LOC110188602|XP_020814025.1|DSER	LOC108027042|XP_016953730.1|DBIA
OG0009303	LOC110188036|XP_020813238.1|DSER	LOC108031275|XP_016960005.1|DBIA
OG0009304	LOC110188707|XP_020814174.1|DSER	LOC108031116|XP_016959816.1|DBIA
OG0009305	LOC110177369|XP_020799722.1|DSER	LOC108023640|XP_016948749.1|DBIA
OG0009306	LOC110181577|XP_020805028.1|DSER	LOC108025653|XP_016951681.1|DBIA
OG0009307	LOC110187618|XP_020812667.1|DSER	LOC108024638|XP_016950173.1|DBIA
OG0009308	LOC110191939|XP_020818614.1|DSER	LOC108027347|XP_016954253.1|DBIA
OG0009309	LOC110177455|XP_020799848.1|DSER	LOC108024139|XP_016949413.1|DBIA
OG0009310	LOC110191208|XP_020817635.1|DSER	LOC108023593|XP_016948690.1|DBIA
OG0009311	LOC110186732|XP_020811656.1|DSER	LOC108024865|XP_016950496.1|DBIA
OG0009312	LOC110191111|XP_020817514.1|DSER	LOC108023622|XP_016948725.1|DBIA
OG0009313	LOC110191117|XP_020817521.1|DSER	LOC108024547|XP_016950016.1|DBIA
OG0009314	LOC110191761|XP_020818356.1|DSER	LOC108026219|XP_016952529.1|DBIA
OG0009315	LOC110186806|XP_020811747.1|DSER	LOC108031709|XP_016960863.1|DBIA
OG0009316	LOC110188300|XP_020813664.1|DSER, LOC110188487|XP_020813875.1|DSER	LOC108031604|XP_016960673.1|DBIA
OG0009317	LOC110177447|XP_020799839.1|DSER	LOC108024881|XP_016950515.1|DBIA
OG0009318	LOC110187926|XP_020813096.1|DSER	LOC108027154|XP_016953872.1|DBIA
OG0009319	LOC110191864|XP_020818502.1|DSER	LOC108026216|XP_016952522.1|DBIA
OG0009320	LOC110186233|XP_020810956.1|DSER	LOC108025159|XP_016950925.1|DBIA
OG0009321	LOC110186223|XP_020810945.1|DSER	LOC108025134|XP_016950895.1|DBIA
OG0009322	LOC110188332|XP_020813699.1|DSER	LOC108032116|XP_016961437.1|DBIA
OG0009323	LOC110191798|XP_020818407.1|DSER	LOC108027443|XP_016954384.1|DBIA
OG0009324	LOC110185269|XP_020809678.1|DSER	LOC108031163|XP_016959870.1|DBIA
OG0009325	LOC110190492|XP_020816670.1|DSER	LOC108025315|XP_016951218.1|DBIA
OG0009326	LOC110176500|XP_020798533.1|DSER	LOC108024343|XP_016949734.1|DBIA
OG0009327	LOC110186407|XP_020811236.1|DSER	LOC108025460|XP_016951450.1|DBIA
OG0009328	LOC110191134|XP_020817545.1|DSER	LOC108025114|XP_016950868.1|DBIA
OG0009329	LOC110187841|XP_020812977.1|DSER	LOC108024385|XP_016949778.1|DBIA
OG0009330	LOC110191326|XP_020817819.1|DSER	LOC108032018|XP_016961313.1|DBIA
OG0009331	LOC110186847|XP_020811795.1|DSER	LOC108031159|XP_016959864.1|DBIA
OG0009332	LOC110188105|XP_020813335.1|DSER	LOC108025584|XP_016951605.1|DBIA
OG0009333	LOC110190272|XP_020816308.1|DSER	LOC108031952|XP_016961227.1|DBIA
OG0009334	LOC110186955|XP_020811949.1|DSER	LOC108025180|XP_016950977.1|DBIA
OG0009335	LOC110186428|XP_020811270.1|DSER	LOC108031106|XP_016959805.1|DBIA
OG0009336	LOC110191389|XP_020817904.1|DSER	LOC108025467|XP_016951460.1|DBIA
OG0009337	LOC110179692|XP_020802960.1|DSER	LOC108024830|XP_016950450.1|DBIA
OG0009338	LOC110188361|XP_020813730.1|DSER	LOC108024993|XP_016950738.1|DBIA
OG0009339	LOC110188435|XP_020813821.1|DSER	LOC108024927|XP_016950614.1|DBIA
OG0009340	LOC110186076|XP_020810774.1|DSER	LOC108031076|XP_016959770.1|DBIA
OG0009341	LOC110188564|XP_020813981.1|DSER	LOC108031848|XP_016961089.1|DBIA
OG0009342	LOC110186910|XP_020811889.1|DSER	LOC108031120|XP_016959821.1|DBIA
OG0009343	LOC110186638|XP_020811557.1|DSER	LOC108032139|XP_016961464.1|DBIA
OG0009344	LOC110191379|XP_020817890.1|DSER	LOC108031019|XP_016959708.1|DBIA
OG0009345	LOC110177318|XP_020799651.1|DSER	LOC108024663|XP_016950218.1|DBIA
OG0009346	LOC110177357|XP_020799708.1|DSER	LOC108024422|XP_016949828.1|DBIA
OG0009347	LOC110186683|XP_020811610.1|DSER	LOC108025078|XP_016950825.1|DBIA
OG0009348	LOC110187980|XP_020813159.1|DSER	LOC108031612|XP_016960692.1|DBIA
OG0009349	LOC110191171|XP_020817591.1|DSER	LOC108023335|XP_016948155.1|DBIA
OG0009350	LOC110186883|XP_020811842.1|DSER	LOC108025130|XP_016950887.1|DBIA
OG0009351	LOC110186696|XP_020811627.1|DSER	LOC108025493|XP_016951497.1|DBIA
OG0009352	LOC110176667|XP_020798761.1|DSER, LOC110191022|XP_020817397.1|DSER	LOC108027021|XP_016953705.1|DBIA
OG0009353	LOC110188021|XP_020813204.1|DSER	LOC108031247|XP_016959972.1|DBIA
OG0009354	LOC110183390|XP_020807316.1|DSER	LOC108034186|XP_016964497.1|DBIA
OG0009355	LOC110177980|XP_020800632.1|DSER	LOC108034052|XP_016964295.1|DBIA
OG0009356	LOC110183780|XP_020807796.1|DSER	LOC108034352|XP_016964731.1|DBIA
OG0009357	LOC110183983|XP_020807998.1|DSER	LOC108033244|XP_016962998.1|DBIA
OG0009358	LOC110182606|XP_020806327.1|DSER	LOC108032538|XP_016961900.1|DBIA
OG0009359	LOC110182604|XP_020806325.1|DSER	LOC108032539|XP_016961901.1|DBIA
OG0009360	LOC110177013|XP_020799185.1|DSER	LOC108036055|XP_016967486.1|DBIA
OG0009361	LOC110177014|XP_020799186.1|DSER	LOC108036144|XP_016967621.1|DBIA
OG0009362	LOC110177046|XP_020799222.1|DSER	LOC108036060|XP_016967492.1|DBIA
OG0009363	LOC110182338|XP_020806029.1|DSER	LOC108027775|XP_016954826.1|DBIA
OG0009364	LOC110184960|XP_020809267.1|DSER, LOC110180497|XP_020803836.1|DSER	LOC108029222|XP_016956905.1|DBIA
OG0009365	LOC110179167|XP_020802223.1|DSER	LOC108027841|XP_016954918.1|DBIA
OG0009366	LOC110184014|XP_020808039.1|DSER	LOC108033394|XP_016963201.1|DBIA
OG0009367	LOC110182403|XP_020806102.1|DSER, LOC110187304|XP_020812352.1|DSER	LOC108034275|XP_016964623.1|DBIA
OG0009368	LOC110187600|XP_020812651.1|DSER	LOC108029057|XP_016956613.1|DBIA
OG0009369	LOC110178099|XP_020800767.1|DSER	LOC108029124|XP_016956731.1|DBIA
OG0009370	LOC110187266|XP_020812313.1|DSER	LOC108033355|XP_016963154.1|DBIA
OG0009371	LOC110187274|XP_020812321.1|DSER	LOC108033361|XP_016963161.1|DBIA
OG0009372	LOC110178159|XP_020800851.1|DSER	LOC108029095|XP_016956674.1|DBIA
OG0009373	LOC110187473|XP_020812519.1|DSER	LOC108034311|XP_016964670.1|DBIA
OG0009374	LOC110184899|XP_020809205.1|DSER	LOC108035018|XP_016965854.1|DBIA
OG0009376	LOC110187240|XP_020812297.1|DSER	LOC108027670|XP_016954704.1|DBIA
OG0009377	LOC110185785|XP_020810448.1|DSER	LOC108032825|XP_016962329.1|DBIA
OG0009378	LOC110177899|XP_020800527.1|DSER	LOC108032358|XP_016961659.1|DBIA
OG0009379	LOC110183081|XP_020806926.1|DSER	LOC108033790|XP_016963887.1|DBIA
OG0009380	LOC110183380|XP_020807302.1|DSER	LOC108035267|XP_016966317.1|DBIA
OG0009381	LOC110183132|XP_020806981.1|DSER	LOC108034342|XP_016964714.1|DBIA
OG0009382	LOC110185556|XP_020810132.1|DSER	LOC108033236|XP_016962989.1|DBIA
OG0009384	LOC110186124|XP_020810832.1|DSER	LOC108033636|XP_016963544.1|DBIA
OG0009385	LOC110185939|XP_020810613.1|DSER	LOC108033553|XP_016963388.1|DBIA
OG0009386	LOC110186017|XP_020810712.1|DSER	LOC108032553|XP_016961920.1|DBIA
OG0009387	LOC110184048|XP_020808082.1|DSER	LOC108030176|XP_016958407.1|DBIA
OG0009388	LOC110184054|XP_020808089.1|DSER	LOC108030419|XP_016958795.1|DBIA
OG0009389	LOC110178464|XP_020801263.1|DSER	LOC108023006|XP_016947728.1|DBIA
OG0009390	LOC110182970|XP_020806823.1|DSER	LOC108022625|XP_016947158.1|DBIA
OG0009391	LOC110184860|XP_020809160.1|DSER	LOC108029178|XP_016956830.1|DBIA
OG0009392	LOC110189562|XP_020815350.1|DSER, LOC110177554|XP_020800025.1|DSER	LOC108029909|XP_016957889.1|DBIA
OG0009393	LOC110187967|XP_020813146.1|DSER	LOC108032873|XP_016962362.1|DBIA
OG0009394	LOC110178498|XP_020801304.1|DSER	LOC108022202|XP_016946543.1|DBIA
OG0009395	LOC110180187|XP_020803506.1|DSER	LOC108026510|XP_016952945.1|DBIA
OG0009396	LOC110179324|XP_020802476.1|DSER	LOC108022381|XP_016946752.1|DBIA
OG0009397	LOC110179345|XP_020802512.1|DSER	LOC108026797|XP_016953446.1|DBIA
OG0009398	LOC110178503|XP_020801312.1|DSER	LOC108022459|XP_016946855.1|DBIA
OG0009399	LOC110191687|XP_020818262.1|DSER	LOC108022824|XP_016947456.1|DBIA
OG0009400	LOC110188994|XP_020814605.1|DSER	LOC108036289|XP_016967790.1|DBIA
OG0009401	LOC110183147|XP_020806996.1|DSER	LOC108033483|XP_016963311.1|DBIA
OG0009402	LOC110185422|XP_020809897.1|DSER	LOC108024537|XP_016949994.1|DBIA
OG0009403	LOC110179761|XP_020803040.1|DSER	LOC108036278|XP_016967778.1|DBIA
OG0009404	LOC110189609|XP_020815404.1|DSER	LOC108030326|XP_016958672.1|DBIA
OG0009405	LOC110188985|XP_020814593.1|DSER	LOC108036190|XP_016967670.1|DBIA
OG0009406	LOC110177092|XP_020799279.1|DSER	LOC108036309|XP_016967807.1|DBIA
OG0009407	LOC110176898|XP_020799044.1|DSER	LOC108036229|XP_016967729.1|DBIA
OG0009408	LOC110184093|XP_020808136.1|DSER	LOC108022885|XP_016947572.1|DBIA
OG0009409	LOC110178228|XP_020800936.1|DSER	LOC108022091|XP_016946423.1|DBIA
OG0009410	LOC110181773|XP_020805311.1|DSER	LOC108022405|XP_016946780.1|DBIA
OG0009411	LOC110179229|XP_020802325.1|DSER	LOC108029718|XP_016957683.1|DBIA
OG0009412	LOC110176638|XP_020798728.1|DSER	LOC108030237|XP_016958519.1|DBIA
OG0009413	LOC110189645|XP_020815449.1|DSER	LOC108029969|XP_016957964.1|DBIA
OG0009414	LOC110189574|XP_020815363.1|DSER	LOC108030465|XP_016958849.1|DBIA
OG0009415	LOC110189735|XP_020815588.1|DSER	LOC108029989|XP_016957988.1|DBIA
OG0009416	LOC110178337|XP_020801115.1|DSER	LOC108026969|XP_016953674.1|DBIA
OG0009417	LOC110180385|XP_020803710.1|DSER	LOC108026971|XP_016953676.1|DBIA
OG0009418	LOC110180055|XP_020803339.1|DSER	LOC108026592|XP_016953053.1|DBIA
OG0009419	LOC110180360|XP_020803683.1|DSER	LOC108026723|XP_016953322.1|DBIA
OG0009420	LOC110180394|XP_020803713.1|DSER	LOC108026726|XP_016953326.1|DBIA
OG0009421	LOC110191224|XP_020817654.1|DSER	LOC108023016|XP_016947739.1|DBIA
OG0009422	LOC110178339|XP_020801116.1|DSER	LOC108030248|XP_016958544.1|DBIA
OG0009423	LOC110176870|XP_020799008.1|DSER	LOC108036448|XP_016968083.1|DBIA
OG0009424	LOC110177759|XP_020800282.1|DSER	LOC108022807|XP_016947430.1|DBIA
OG0009425	LOC110189479|XP_020815225.1|DSER	LOC108029790|XP_016957790.1|DBIA
OG0009426	LOC110189475|XP_020815215.1|DSER	LOC108029371|XP_016957088.1|DBIA
OG0009427	LOC110178443|XP_020801234.1|DSER	LOC108030275|XP_016958590.1|DBIA
OG0009428	LOC110182146|XP_020805815.1|DSER	LOC108026523|XP_016952958.1|DBIA
OG0009429	LOC110182874|XP_020806675.1|DSER	LOC108029383|XP_016957100.1|DBIA
OG0009430	LOC110177705|XP_020800203.1|DSER	LOC108022505|XP_016946960.1|DBIA
OG0009431	LOC110191468|XP_020817980.1|DSER	LOC108026896|XP_016953594.1|DBIA
OG0009432	LOC110181075|XP_020804406.1|DSER	LOC108026645|XP_016953157.1|DBIA
OG0009433	LOC110176972|XP_020799141.1|DSER	LOC108026660|XP_016953188.1|DBIA
OG0009434	LOC110190862|XP_020817174.1|DSER	LOC108026801|XP_016953452.1|DBIA
OG0009435	LOC110187765|XP_020812926.1|DSER	LOC108026856|XP_016953524.1|DBIA
OG0009436	LOC110191921|XP_020818577.1|DSER	LOC108029474|XP_016957220.1|DBIA
OG0009437	LOC110191845|XP_020818482.1|DSER	LOC108036322|XP_016967824.1|DBIA
OG0009438	LOC110180630|XP_020803981.1|DSER	LOC108029786|XP_016957785.1|DBIA
OG0009439	LOC110180602|XP_020803950.1|DSER	LOC108029480|XP_016957233.1|DBIA
OG0009440	LOC110191467|XP_020817979.1|DSER	LOC108026875|XP_016953555.1|DBIA
OG0009441	LOC110179670|XP_020802940.1|DSER	LOC108024773|XP_016950375.1|DBIA
OG0009442	LOC110179501|XP_020802736.1|DSER	LOC108033105|XP_016962794.1|DBIA
OG0009443	LOC110178502|XP_020801311.1|DSER	LOC108022398|XP_016946772.1|DBIA
OG0009444	LOC110184376|XP_020808534.1|DSER	LOC108024052|XP_016949318.1|DBIA
OG0009445	LOC110181696|XP_020805197.1|DSER	LOC108025626|XP_016951651.1|DBIA
OG0009446	LOC110180556|XP_020803910.1|DSER	LOC108023440|XP_016948418.1|DBIA
OG0009448	LOC110178709|XP_020801567.1|DSER	LOC108033186|XP_016962917.1|DBIA
OG0009449	LOC110175961|XP_020797809.1|DSER	LOC108023583|XP_016948669.1|DBIA
OG0009450	LOC110179748|XP_020803022.1|DSER	LOC108025873|XP_016952034.1|DBIA
OG0009451	LOC110183083|XP_020806932.1|DSER	LOC108034099|XP_016964361.1|DBIA
OG0009452	LOC110187029|XP_020812053.1|DSER	LOC108024127|XP_016949398.1|DBIA
OG0009453	LOC110188660|XP_020814104.1|DSER	LOC108031482|XP_016960448.1|DBIA
OG0009454	LOC110185198|XP_020809582.1|DSER	LOC108035885|XP_016967129.1|DBIA
OG0009455	LOC110181754|XP_020805276.1|DSER	LOC108021965|XP_016946290.1|DBIA
OG0009456	LOC110181863|XP_020805442.1|DSER	LOC108033209|XP_016962949.1|DBIA
OG0009457	LOC110181982|XP_020805587.1|DSER, LOC110183055|XP_020806899.1|DSER	LOC108021897|XP_016946204.1|DBIA
OG0009458	LOC110178177|XP_020800870.1|DSER	LOC108023398|XP_016948333.1|DBIA
OG0009459	LOC110178589|XP_020801427.1|DSER	LOC108030071|XP_016958165.1|DBIA
OG0009460	LOC110187411|XP_020812461.1|DSER	LOC108035582|XP_016966742.1|DBIA
OG0009461	LOC110187647|XP_020812718.1|DSER	LOC108035603|XP_016966771.1|DBIA
OG0009462	LOC110178799|XP_020801711.1|DSER	LOC108031105|XP_016959808.1|DBIA
OG0009463	LOC110183599|XP_020807572.1|DSER	LOC108035102|XP_016966020.1|DBIA
OG0009464	LOC110190235|XP_020816255.1|DSER	LOC108034672|XP_016965101.1|DBIA
OG0009465	LOC110190204|XP_020816217.1|DSER	LOC108035702|XP_016966913.1|DBIA
OG0009466	LOC110176736|XP_020798839.1|DSER	LOC108028636|XP_016956049.1|DBIA
OG0009467	LOC110190251|XP_020816274.1|DSER	LOC108034717|XP_016965147.1|DBIA
OG0009468	LOC110188809|XP_020814346.1|DSER	LOC108035521|XP_016966676.1|DBIA
OG0009469	LOC110184696|XP_020808967.1|DSER	LOC108028306|XP_016955518.1|DBIA
OG0009470	LOC110184710|XP_020808989.1|DSER	LOC108028178|XP_016955329.1|DBIA
OG0009471	LOC110183279|XP_020807169.1|DSER	LOC108033395|XP_016963202.1|DBIA
OG0009472	LOC110188846|XP_020814409.1|DSER	LOC108034505|XP_016964911.1|DBIA
OG0009473	LOC110190678|XP_020816943.1|DSER	LOC108028813|XP_016956287.1|DBIA
OG0009474	LOC110178678|XP_020801539.1|DSER	LOC108029129|XP_016956743.1|DBIA
OG0009475	LOC110190072|XP_020816036.1|DSER	LOC108027881|XP_016954991.1|DBIA
OG0009476	LOC110190170|XP_020816176.1|DSER	LOC108034823|XP_016965405.1|DBIA
OG0009477	LOC110190458|XP_020816618.1|DSER	LOC108034584|XP_016965005.1|DBIA
OG0009478	LOC110190769|XP_020817058.1|DSER	LOC108034773|XP_016965208.1|DBIA
OG0009479	LOC110184024|XP_020808048.1|DSER	LOC108033443|XP_016963260.1|DBIA
OG0009480	LOC110189097|XP_020814731.1|DSER	LOC108034831|XP_016965432.1|DBIA
OG0009481	LOC110190301|XP_020816345.1|DSER	LOC108034701|XP_016965131.1|DBIA
OG0009482	LOC110185281|XP_020809687.1|DSER	LOC108035919|XP_016967185.1|DBIA
OG0009483	LOC110185320|XP_020809745.1|DSER	LOC108035971|XP_016967279.1|DBIA
OG0009484	LOC110177456|XP_020799849.1|DSER	LOC108023543|XP_016948607.1|DBIA
OG0009485	LOC110188910|XP_020814490.1|DSER, LOC110188908|XP_020814488.1|DSER	LOC108028397|XP_016955702.1|DBIA
OG0009486	LOC110188911|XP_020814491.1|DSER, LOC110188909|XP_020814489.1|DSER	LOC108028496|XP_016955864.1|DBIA
OG0009487	LOC110190167|XP_020816162.1|DSER	LOC108028222|XP_016955377.1|DBIA
OG0009488	LOC110176250|XP_020798213.1|DSER	LOC108034625|XP_016965050.1|DBIA
OG0009489	LOC110178942|XP_020801900.1|DSER	LOC108028049|XP_016955177.1|DBIA
OG0009490	LOC110189608|XP_020815402.1|DSER	LOC108029396|XP_016957113.1|DBIA
OG0009491	LOC110190387|XP_020816476.1|DSER	LOC108030742|XP_016959278.1|DBIA
OG0009492	LOC110190198|XP_020816209.1|DSER	LOC108030768|XP_016959310.1|DBIA
OG0009493	LOC110190330|XP_020816385.1|DSER	LOC108030789|XP_016959352.1|DBIA
OG0009494	LOC110190333|XP_020816388.1|DSER	LOC108030792|XP_016959358.1|DBIA
OG0009495	LOC110184636|XP_020808893.1|DSER	LOC108028345|XP_016955585.1|DBIA
OG0009496	LOC110179840|XP_020803107.1|DSER	LOC108030885|XP_016959535.1|DBIA
OG0009497	LOC110186742|XP_020811666.1|DSER	LOC108031236|XP_016959961.1|DBIA
OG0009498	LOC110176692|XP_020798782.1|DSER	LOC108028641|XP_016956055.1|DBIA
OG0009499	LOC110184650|XP_020808910.1|DSER, LOC110179700|XP_020802969.1|DSER	LOC108028577|XP_016955971.1|DBIA
OG0009500	LOC110176731|XP_020798834.1|DSER	LOC108028176|XP_016955327.1|DBIA
OG0009501	LOC110176194|XP_020798104.1|DSER	LOC108030527|XP_016958906.1|DBIA
OG0009502	LOC110188390|XP_020813770.1|DSER	LOC108031394|XP_016960248.1|DBIA
OG0009503	LOC110186049|XP_020810750.1|DSER	LOC108031560|XP_016960598.1|DBIA
OG0009504	LOC110188185|XP_020813420.1|DSER	LOC108031646|XP_016960766.1|DBIA
OG0009505	LOC110182690|XP_020806442.1|DSER, LOC110180311|XP_020803626.1|DSER	LOC108033552|XP_016963387.1|DBIA
OG0009506	LOC110190074|XP_020816039.1|DSER	LOC108028139|XP_016955288.1|DBIA
