Orthogroup	DSER.longest_only	DKIK.longest_only
OG0009735	LOC110178173|XP_020800866.1|DSER	LOC108074317|XP_017021802.1|DKIK
OG0009736	LOC110182454|XP_020806147.1|DSER	LOC108076085|XP_017024288.1|DKIK
OG0009737	LOC110185520|XP_020810076.1|DSER	LOC108073183|XP_017020178.1|DKIK
OG0009738	LOC110182640|XP_020806368.1|DSER	LOC108083359|XP_017034591.1|DKIK
OG0009739	LOC110182643|XP_020806371.1|DSER	LOC108083382|XP_017034618.1|DKIK
OG0009740	LOC110181903|XP_020805494.1|DSER	LOC108083883|XP_017035363.1|DKIK
OG0009741	LOC110183794|XP_020807808.1|DSER	LOC108082128|XP_017032919.1|DKIK
OG0009742	LOC110179452|XP_020802658.1|DSER	LOC108079232|XP_017029005.1|DKIK
OG0009743	LOC110179703|XP_020802971.1|DSER	LOC108080350|XP_017030543.1|DKIK
OG0009744	LOC110183063|XP_020806908.1|DSER	LOC108083866|XP_017035342.1|DKIK
OG0009745	LOC110179086|XP_020802130.1|DSER	LOC108078994|XP_017028660.1|DKIK
OG0009746	LOC110190274|XP_020816305.1|DSER, LOC110187933|XP_020813107.1|DSER	LOC108084775|XP_017036584.1|DKIK
OG0009747	LOC110181305|XP_020804685.1|DSER	LOC108074523|XP_017022089.1|DKIK
OG0009748	LOC110191986|XP_020818676.1|DSER	LOC108083557|XP_017034901.1|DKIK
OG0009749	LOC110178955|XP_020801916.1|DSER	LOC108080604|XP_017030914.1|DKIK
OG0009750	LOC110188856|XP_020814421.1|DSER	LOC108075037|XP_017022794.1|DKIK
OG0009751	LOC110184434|XP_020808630.1|DSER	LOC108085753|XP_017037980.1|DKIK
OG0009752	LOC110183242|XP_020807122.1|DSER, LOC110183247|XP_020807127.1|DSER	LOC108083370|XP_017034603.1|DKIK
OG0009753	LOC110183248|XP_020807128.1|DSER	LOC108083438|XP_017034682.1|DKIK
OG0009754	LOC110184044|XP_020808077.1|DSER	LOC108072353|XP_017018933.1|DKIK
OG0009755	LOC110191958|XP_020818635.1|DSER	LOC108083537|XP_017034869.1|DKIK
OG0009756	LOC110182222|XP_020805908.1|DSER	LOC108080114|XP_017030234.1|DKIK
OG0009757	LOC110180241|XP_020803557.1|DSER	LOC108072254|XP_017018806.1|DKIK
OG0009758	LOC110186942|XP_020811933.1|DSER	LOC108075730|XP_017023762.1|DKIK
OG0009759	LOC110187076|XP_020812125.1|DSER	LOC108083584|XP_017034936.1|DKIK
OG0009760	LOC110180550|XP_020803904.1|DSER	LOC108075974|XP_017024114.1|DKIK
OG0009761	LOC110180538|XP_020803887.1|DSER	LOC108080057|XP_017030131.1|DKIK
OG0009762	LOC110179429|XP_020802619.1|DSER	LOC108084646|XP_017036426.1|DKIK
OG0009763	LOC110191330|XP_020817824.1|DSER	LOC108079698|XP_017029592.1|DKIK
OG0009764	LOC110190101|XP_020816067.1|DSER	LOC108078671|XP_017028093.1|DKIK
OG0009765	LOC110178616|XP_020801460.1|DSER	LOC108071482|XP_017017730.1|DKIK
OG0009766	LOC110184741|XP_020809029.1|DSER	LOC108071598|XP_017017869.1|DKIK
OG0009767	LOC110184757|XP_020809045.1|DSER	LOC108071575|XP_017017845.1|DKIK
OG0009768	LOC110186909|XP_020811892.1|DSER	LOC108073910|XP_017021195.1|DKIK
OG0009769	LOC110190599|XP_020816852.1|DSER	LOC108078934|XP_017028571.1|DKIK
OG0009770	LOC110176720|XP_020798820.1|DSER	LOC108077992|XP_017027035.1|DKIK
OG0009771	LOC110178746|XP_020801636.1|DSER	LOC108079071|XP_017028774.1|DKIK
OG0009772	LOC110178800|XP_020801712.1|DSER	LOC108078488|XP_017027863.1|DKIK
OG0009773	LOC110183577|XP_020807548.1|DSER	LOC108079712|XP_017029609.1|DKIK
OG0009774	LOC110190078|XP_020816043.1|DSER	LOC108077470|XP_017026277.1|DKIK
OG0009775	LOC110176734|XP_020798836.1|DSER	LOC108078329|XP_017027621.1|DKIK
OG0009776	LOC110190507|XP_020816687.1|DSER	LOC108078632|XP_017028045.1|DKIK
OG0009777	LOC110184781|XP_020809080.1|DSER	LOC108071639|XP_017017916.1|DKIK
OG0009778	LOC110188836|XP_020814388.1|DSER	LOC108075078|XP_017022849.1|DKIK
OG0009779	LOC110184771|XP_020809065.1|DSER	LOC108071634|XP_017017907.1|DKIK
OG0009780	LOC110184766|XP_020809055.1|DSER	LOC108071651|XP_017017935.1|DKIK
OG0009781	LOC110176674|XP_020798770.1|DSER	LOC108071635|XP_017017909.1|DKIK
OG0009782	LOC110182798|XP_020806590.1|DSER	LOC108079740|XP_017029641.1|DKIK
OG0009783	LOC110183650|XP_020807633.1|DSER	LOC108072796|XP_017019569.1|DKIK
OG0009784	LOC110188848|XP_020814413.1|DSER	LOC108075055|XP_017022825.1|DKIK
OG0009785	LOC110190718|XP_020816999.1|DSER	LOC108078580|XP_017027989.1|DKIK
OG0009786	LOC110190649|XP_020816906.1|DSER	LOC108078582|XP_017027991.1|DKIK
OG0009787	LOC110190596|XP_020816848.1|DSER	LOC108078730|XP_017028221.1|DKIK
OG0009788	LOC110188825|XP_020814375.1|DSER	LOC108075041|XP_017022797.1|DKIK
OG0009789	LOC110182769|XP_020806547.1|DSER	LOC108079732|XP_017029632.1|DKIK
OG0009790	LOC110177771|XP_020800295.1|DSER	LOC108072281|XP_017018835.1|DKIK
OG0009791	LOC110190358|XP_020816426.1|DSER	LOC108077497|XP_017026313.1|DKIK
OG0009792	LOC110189939|XP_020815884.1|DSER	LOC108077518|XP_017026370.1|DKIK
OG0009793	LOC110184499|XP_020808720.1|DSER	LOC108078480|XP_017027853.1|DKIK
OG0009794	LOC110186791|XP_020811727.1|DSER	LOC108072055|XP_017018536.1|DKIK
OG0009795	LOC110179071|XP_020802109.1|DSER	LOC108079001|XP_017028668.1|DKIK
OG0009796	LOC110178607|XP_020801451.1|DSER	LOC108073367|XP_017020420.1|DKIK
OG0009797	LOC110189125|XP_020814758.1|DSER	LOC108070553|XP_017016568.1|DKIK
OG0009798	LOC110189119|XP_020814753.1|DSER	LOC108070548|XP_017016562.1|DKIK
OG0009799	LOC110189839|XP_020815703.1|DSER	LOC108083690|XP_017035064.1|DKIK
OG0009800	LOC110190367|XP_020816438.1|DSER	LOC108083267|XP_017034467.1|DKIK
OG0009801	LOC110177562|XP_020799994.1|DSER	LOC108079722|XP_017029621.1|DKIK
OG0009802	LOC110177601|XP_020800055.1|DSER	LOC108079828|XP_017029814.1|DKIK
OG0009803	LOC110190446|XP_020816606.1|DSER	LOC108084398|XP_017036084.1|DKIK
OG0009804	LOC110190460|XP_020816620.1|DSER	LOC108084385|XP_017036066.1|DKIK
OG0009805	LOC110190449|XP_020816609.1|DSER	LOC108078662|XP_017028081.1|DKIK
OG0009806	LOC110190683|XP_020816952.1|DSER	LOC108078626|XP_017028038.1|DKIK
OG0009807	LOC110190760|XP_020817049.1|DSER	LOC108078688|XP_017028125.1|DKIK
OG0009808	LOC110182797|XP_020806588.1|DSER	LOC108079708|XP_017029603.1|DKIK
OG0009809	LOC110187233|XP_020812292.1|DSER	LOC108073893|XP_017021171.1|DKIK
OG0009810	LOC110190069|XP_020816034.1|DSER	LOC108085798|XP_017038035.1|DKIK
OG0009811	LOC110190068|XP_020816033.1|DSER	LOC108085802|XP_017038039.1|DKIK
OG0009812	LOC110189323|XP_020815028.1|DSER	LOC108079807|XP_017029776.1|DKIK
OG0009813	LOC110189916|XP_020815848.1|DSER	LOC108083298|XP_017034525.1|DKIK
OG0009814	LOC110176196|XP_020798107.1|DSER	LOC108079306|XP_017029075.1|DKIK
OG0009815	LOC110185316|XP_020809740.1|DSER	LOC108085537|XP_017037659.1|DKIK
OG0009816	LOC110190276|XP_020816309.1|DSER	LOC108083007|XP_017034119.1|DKIK
OG0009817	LOC110190280|XP_020816313.1|DSER	LOC108083084|XP_017034217.1|DKIK
OG0009818	LOC110191230|XP_020817659.1|DSER	LOC108075337|XP_017023241.1|DKIK
OG0009819	LOC110191399|XP_020817916.1|DSER	LOC108075107|XP_017022878.1|DKIK
OG0009820	LOC110191228|XP_020817657.1|DSER	LOC108075122|XP_017022893.1|DKIK
OG0009821	LOC110176691|XP_020798780.1|DSER	LOC108075328|XP_017023223.1|DKIK
OG0009822	LOC110178947|XP_020801905.1|DSER	LOC108080574|XP_017030867.1|DKIK
OG0009823	LOC110190790|XP_020817087.1|DSER	LOC108078774|XP_017028305.1|DKIK
OG0009824	LOC110190245|XP_020816267.1|DSER	LOC108083124|XP_017034287.1|DKIK
OG0009825	LOC110179830|XP_020803096.1|DSER	LOC108070394|XP_017016334.1|DKIK
OG0009826	LOC110190331|XP_020816386.1|DSER	LOC108084793|XP_017036627.1|DKIK
OG0009827	LOC110190332|XP_020816387.1|DSER	LOC108084794|XP_017036629.1|DKIK
OG0009828	LOC110181242|XP_020804606.1|DSER	LOC108074023|XP_017021380.1|DKIK
OG0009829	LOC110190196|XP_020816207.1|DSER	LOC108083639|XP_017034999.1|DKIK
OG0009830	LOC110177538|XP_020799965.1|DSER	LOC108070410|XP_017016352.1|DKIK
OG0009831	LOC110177537|XP_020799964.1|DSER	LOC108070406|XP_017016347.1|DKIK
OG0009832	LOC110177536|XP_020799963.1|DSER	LOC108070408|XP_017016350.1|DKIK
OG0009833	LOC110179976|XP_020803221.1|DSER	LOC108083003|XP_017034116.1|DKIK
OG0009834	LOC110178490|XP_020801294.1|DSER	LOC108072957|XP_017019874.1|DKIK
OG0009835	LOC110180033|XP_020803300.1|DSER	LOC108072877|XP_017019685.1|DKIK
OG0009836	LOC110177117|XP_020799322.1|DSER	LOC108075649|XP_017023684.1|DKIK
OG0009837	LOC110190977|XP_020817340.1|DSER	LOC108071408|XP_017017641.1|DKIK
OG0009838	LOC110187478|XP_020812523.1|DSER	LOC108082702|XP_017033699.1|DKIK
OG0009839	LOC110182748|XP_020806520.1|DSER	LOC108078120|XP_017027226.1|DKIK
OG0009840	LOC110178695|XP_020801557.1|DSER, LOC110181358|XP_020804741.1|DSER	LOC108082667|XP_017033653.1|DKIK
OG0009841	LOC110185888|XP_020810559.1|DSER	LOC108072481|XP_017019136.1|DKIK
OG0009842	LOC110176276|XP_020798252.1|DSER	LOC108072749|XP_017019507.1|DKIK
OG0009843	LOC110182754|XP_020806524.1|DSER	LOC108079763|XP_017029674.1|DKIK
OG0009844	LOC110185297|XP_020809704.1|DSER	LOC108075148|XP_017022921.1|DKIK
OG0009845	LOC110177708|XP_020800206.1|DSER	LOC108072424|XP_017019027.1|DKIK
OG0009846	LOC110185857|XP_020810525.1|DSER	LOC108077345|XP_017026123.1|DKIK
OG0009847	LOC110183069|XP_020806914.1|DSER	LOC108083857|XP_017035331.1|DKIK
OG0009848	LOC110180432|XP_020803762.1|DSER	LOC108083897|XP_017035381.1|DKIK, LOC108072210|XP_017018763.1|DKIK
OG0009849	LOC110187825|XP_020812961.1|DSER	LOC108075407|XP_017023321.1|DKIK
OG0009850	LOC110180353|XP_020803674.1|DSER	LOC108074256|XP_017021715.1|DKIK
OG0009853	LOC110178779|XP_020801684.1|DSER	LOC108079035|XP_017028705.1|DKIK
OG0009855	LOC110183903|XP_020807905.1|DSER, LOC110178080|XP_020800743.1|DSER	LOC108073490|XP_017020641.1|DKIK
OG0009856	LOC110176951|XP_020799112.1|DSER	LOC108079567|XP_017029398.1|DKIK
OG0009856	LOC110185840|XP_020810507.1|DSER	LOC108085274|XP_017037313.1|DKIK
OG0009857	LOC110178696|XP_020801558.1|DSER, LOC110181360|XP_020804742.1|DSER	LOC108082687|XP_017033681.1|DKIK
OG0009858	LOC110177877|XP_020800501.1|DSER	LOC108076872|XP_017025391.1|DKIK
OG0009859	LOC110185766|XP_020810427.1|DSER	LOC108072615|XP_017019328.1|DKIK
OG0009860	LOC110183421|XP_020807357.1|DSER	LOC108076938|XP_017025475.1|DKIK
OG0009860	LOC110183422|XP_020807359.1|DSER	LOC108076968|XP_017025507.1|DKIK
OG0009861	LOC110183091|XP_020806943.1|DSER	LOC108074186|XP_017021616.1|DKIK
OG0009862	LOC110183992|XP_020808007.1|DSER, LOC110179924|XP_020803180.1|DSER	LOC108081974|XP_017032698.1|DKIK
OG0009863	LOC110178166|XP_020800859.1|DSER	LOC108074291|XP_017021767.1|DKIK
OG0009864	LOC110187280|XP_020812327.1|DSER	LOC108074847|XP_017022544.1|DKIK
OG0009865	LOC110179171|XP_020802229.1|DSER	LOC108076945|XP_017025482.1|DKIK
OG0009866	LOC110185169|XP_020809538.1|DSER	LOC108071903|XP_017018324.1|DKIK
OG0009867	LOC110190082|XP_020816046.1|DSER	LOC108078831|XP_017028411.1|DKIK
OG0009868	LOC110178941|XP_020801899.1|DSER	LOC108073850|XP_017021120.1|DKIK
OG0009870	LOC110178873|XP_020801806.1|DSER	LOC108080643|XP_017030956.1|DKIK, LOC108080642|XP_017030955.1|DKIK
OG0009871	LOC110179217|XP_020802311.1|DSER	LOC108078010|XP_017027054.1|DKIK
OG0009872	LOC110179231|XP_020802342.1|DSER	LOC108078288|XP_017027548.1|DKIK
OG0009874	LOC110178953|XP_020801913.1|DSER	LOC108080616|XP_017030929.1|DKIK
OG0009875	LOC110190040|XP_020816004.1|DSER	LOC108084760|XP_017036564.1|DKIK
OG0009876	LOC110178382|XP_020801178.1|DSER	LOC108082312|XP_017033132.1|DKIK
OG0009877	LOC110177085|XP_020799271.1|DSER	LOC108078142|XP_017027270.1|DKIK
OG0009878	LOC110181930|XP_020805528.1|DSER	LOC108077998|XP_017027041.1|DKIK
OG0009879	LOC110191157|XP_020817573.1|DSER	LOC108072904|XP_017019715.1|DKIK
OG0009880	LOC110182544|XP_020806254.1|DSER	LOC108076636|XP_017025052.1|DKIK
OG0009881	LOC110179872|XP_020803133.1|DSER	LOC108070804|XP_017016894.1|DKIK
OG0009882	LOC110181110|XP_020804440.1|DSER	LOC108076229|XP_017024461.1|DKIK
OG0009883	LOC110182913|XP_020806733.1|DSER	LOC108076810|XP_017025329.1|DKIK
OG0009884	LOC110182936|XP_020806774.1|DSER	LOC108076648|XP_017025069.1|DKIK
OG0009885	LOC110177008|XP_020799182.1|DSER	LOC108078413|XP_017027764.1|DKIK
OG0009886	LOC110182552|XP_020806265.1|DSER	LOC108076486|XP_017024863.1|DKIK
OG0009887	LOC110189542|XP_020815332.1|DSER	LOC108078507|XP_017027899.1|DKIK
OG0009887	LOC110189437|XP_020815167.1|DSER	LOC108078561|XP_017027969.1|DKIK
OG0009888	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER	LOC108077676|XP_017026586.1|DKIK
OG0009889	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER	LOC108072263|XP_017018820.1|DKIK
OG0009890	LOC110187599|XP_020812681.1|DSER	LOC108076460|XP_017024831.1|DKIK
OG0009891	LOC110189871|XP_020815761.1|DSER	LOC108073003|XP_017019944.1|DKIK
OG0009893	LOC110176343|XP_020798331.1|DSER	LOC108082374|XP_017033204.1|DKIK
OG0009894	LOC110185532|XP_020810102.1|DSER	LOC108074116|XP_017021504.1|DKIK
OG0009895	LOC110188546|XP_020813962.1|DSER	LOC108085482|XP_017037592.1|DKIK
OG0009896	LOC110186367|XP_020811176.1|DSER	LOC108072023|XP_017018492.1|DKIK
OG0009897	LOC110191791|XP_020818401.1|DSER	LOC108080928|XP_017031320.1|DKIK
OG0009898	LOC110188318|XP_020813685.1|DSER	LOC108084063|XP_017035571.1|DKIK
OG0009899	LOC110176463|XP_020798479.1|DSER	LOC108077610|XP_017026506.1|DKIK
OG0009900	LOC110185090|XP_020809438.1|DSER	LOC108074110|XP_017021496.1|DKIK
OG0009901	LOC110186195|XP_020810913.1|DSER	LOC108072152|XP_017018684.1|DKIK
OG0009902	LOC110176460|XP_020798474.1|DSER	LOC108073339|XP_017020392.1|DKIK
OG0009903	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER	LOC108081021|XP_017031459.1|DKIK
OG0009904	LOC110188043|XP_020813252.1|DSER	LOC108075507|XP_017023467.1|DKIK
OG0009905	LOC110184062|XP_020808102.1|DSER	LOC108074077|XP_017021442.1|DKIK
OG0009906	LOC110185797|XP_020810463.1|DSER	LOC108074057|XP_017021418.1|DKIK
OG0009907	LOC110177211|XP_020799488.1|DSER	LOC108071351|XP_017017581.1|DKIK
OG0009908	LOC110186341|XP_020811148.1|DSER	LOC108075698|XP_017023711.1|DKIK
OG0009909	LOC110186887|XP_020811846.1|DSER	LOC108085049|XP_017036997.1|DKIK
OG0009911	LOC110177945|XP_020800589.1|DSER	LOC108072288|XP_017018845.1|DKIK
OG0009911	LOC110177944|XP_020800588.1|DSER	LOC108072287|XP_017018844.1|DKIK
OG0009912	LOC110181342|XP_020804720.1|DSER	LOC108082763|XP_017033779.1|DKIK
OG0009913	LOC110185841|XP_020810508.1|DSER	LOC108075777|XP_017023825.1|DKIK
OG0009915	LOC110181316|XP_020804695.1|DSER	LOC108074510|XP_017022077.1|DKIK
OG0009917	LOC110178140|XP_020800830.1|DSER	LOC108077928|XP_017026957.1|DKIK
OG0009917	LOC110179514|XP_020802754.1|DSER	LOC108077931|XP_017026958.1|DKIK
OG0009922	LOC110178990|XP_020801964.1|DSER	LOC108073926|XP_017021212.1|DKIK
OG0009925	LOC110186446|XP_020811288.1|DSER	LOC108072034|XP_017018506.1|DKIK
OG0009926	LOC110177476|XP_020799876.1|DSER	LOC108070413|XP_017016354.1|DKIK
OG0009927	LOC110180530|XP_020803861.1|DSER	LOC108076010|XP_017024155.1|DKIK
OG0009928	LOC110176419|XP_020798421.1|DSER	LOC108073332|XP_017020383.1|DKIK
OG0009930	LOC110181625|XP_020805093.1|DSER	LOC108083393|XP_017034633.1|DKIK
OG0009931	LOC110177938|XP_020800578.1|DSER	LOC108072310|XP_017018871.1|DKIK
OG0009932	LOC110188926|XP_020814510.1|DSER	LOC108078304|XP_017027577.1|DKIK
OG0009933	LOC110178531|XP_020801348.1|DSER	LOC108072923|XP_017019756.1|DKIK
OG0009938	LOC110184363|XP_020808515.1|DSER	LOC108083349|XP_017034582.1|DKIK
OG0009940	LOC110186794|XP_020811731.1|DSER	LOC108082768|XP_017033788.1|DKIK
OG0009941	LOC110187417|XP_020812465.1|DSER	LOC108081393|XP_017032040.1|DKIK
OG0009942	LOC110188925|XP_020814509.1|DSER	LOC108078229|XP_017027419.1|DKIK
OG0009943	LOC110183465|XP_020807405.1|DSER	LOC108077090|XP_017025750.1|DKIK
OG0009944	LOC110180552|XP_020803906.1|DSER	LOC108076017|XP_017024162.1|DKIK
OG0009945	LOC110181906|XP_020805499.1|DSER	LOC108079256|XP_017029033.1|DKIK
OG0009946	LOC110188179|XP_020813410.1|DSER	LOC108075554|XP_017023549.1|DKIK
OG0009947	LOC110190645|XP_020816903.1|DSER	LOC108084389|XP_017036071.1|DKIK
OG0009948	LOC110179489|XP_020802722.1|DSER	LOC108080343|XP_017030532.1|DKIK
OG0009949	LOC110187854|XP_020812998.1|DSER	LOC108080835|XP_017031228.1|DKIK
OG0009950	LOC110186810|XP_020811754.1|DSER	LOC108082804|XP_017033853.1|DKIK
OG0009951	LOC110188282|XP_020813638.1|DSER	LOC108076572|XP_017025009.1|DKIK
OG0009952	LOC110187771|XP_020812894.1|DSER	LOC108083190|XP_017034381.1|DKIK
OG0009953	LOC110187012|XP_020812035.1|DSER	LOC108082676|XP_017033668.1|DKIK
OG0009954	LOC110176649|XP_020798739.1|DSER	LOC108085629|XP_017037800.1|DKIK
OG0009955	LOC110178354|XP_020801143.1|DSER	LOC108082456|XP_017033317.1|DKIK
OG0009956	LOC110182585|XP_020806291.1|DSER	LOC108071736|XP_017018048.1|DKIK
OG0009957	LOC110186734|XP_020811659.1|DSER	LOC108085053|XP_017037002.1|DKIK
OG0009958	LOC110186681|XP_020811606.1|DSER	LOC108085047|XP_017036995.1|DKIK
OG0009960	LOC110187894|XP_020813041.1|DSER	LOC108080785|XP_017031141.1|DKIK
OG0009961	LOC110188436|XP_020813822.1|DSER	LOC108084330|XP_017035980.1|DKIK
OG0009962	LOC110184123|XP_020808193.1|DSER	LOC108074046|XP_017021406.1|DKIK
OG0009963	LOC110188033|XP_020813229.1|DSER	LOC108075548|XP_017023542.1|DKIK
OG0009964	LOC110184716|XP_020808998.1|DSER	LOC108080901|XP_017031292.1|DKIK
OG0009965	LOC110186875|XP_020811831.1|DSER	LOC108073667|XP_017020882.1|DKIK
OG0009966	LOC110179804|XP_020803068.1|DSER	LOC108077025|XP_017025638.1|DKIK
OG0009967	LOC110176932|XP_020799088.1|DSER	LOC108079686|XP_017029581.1|DKIK
OG0009968	LOC110187602|XP_020812653.1|DSER	LOC108086099|XP_017038415.1|DKIK
OG0009969	LOC110187340|XP_020812387.1|DSER	LOC108081431|XP_017032103.1|DKIK
OG0009970	LOC110176913|XP_020799063.1|DSER	LOC108079553|XP_017029380.1|DKIK
OG0009971	LOC110184852|XP_020809151.1|DSER	LOC108077006|XP_017025570.1|DKIK
OG0009972	LOC110183302|XP_020807201.1|DSER	LOC108077231|XP_017025977.1|DKIK
OG0009973	LOC110176454|XP_020798469.1|DSER	LOC108078111|XP_017027204.1|DKIK
OG0009974	LOC110186077|XP_020810771.1|DSER	LOC108075833|XP_017023892.1|DKIK
OG0009975	LOC110182741|XP_020806502.1|DSER	LOC108073610|XP_017020790.1|DKIK
OG0009976	LOC110181460|XP_020804866.1|DSER	LOC108082819|XP_017033867.1|DKIK
OG0009977	LOC110187356|XP_020812405.1|DSER	LOC108081960|XP_017032683.1|DKIK
OG0009978	LOC110187350|XP_020812400.1|DSER	LOC108082031|XP_017032791.1|DKIK
OG0009979	LOC110185772|XP_020810434.1|DSER	LOC108072510|XP_017019171.1|DKIK
OG0009980	LOC110191365|XP_020817877.1|DSER	LOC108076312|XP_017024580.1|DKIK
OG0009981	LOC110180060|XP_020803341.1|DSER	LOC108073033|XP_017019983.1|DKIK
OG0009982	LOC110180062|XP_020803343.1|DSER	LOC108072875|XP_017019682.1|DKIK
OG0009984	LOC110180012|XP_020803264.1|DSER	LOC108072925|XP_017019760.1|DKIK
OG0009985	LOC110191624|XP_020818172.1|DSER	LOC108085147|XP_017037155.1|DKIK
OG0009986	LOC110189594|XP_020815384.1|DSER	LOC108081305|XP_017031880.1|DKIK
OG0009987	LOC110177712|XP_020800215.1|DSER	LOC108076236|XP_017024470.1|DKIK
OG0009988	LOC110177655|XP_020800130.1|DSER	LOC108076183|XP_017024403.1|DKIK
OG0009989	LOC110177935|XP_020800576.1|DSER	LOC108072308|XP_017018869.1|DKIK
OG0009990	LOC110182929|XP_020806766.1|DSER	LOC108076664|XP_017025086.1|DKIK
OG0009991	LOC110178040|XP_020800739.1|DSER	LOC108076123|XP_017024341.1|DKIK
OG0009992	LOC110187050|XP_020812085.1|DSER	LOC108070779|XP_017016870.1|DKIK
OG0009993	LOC110184588|XP_020808837.1|DSER	LOC108071798|XP_017018168.1|DKIK
OG0009994	LOC110181965|XP_020805573.1|DSER	LOC108080276|XP_017030428.1|DKIK
OG0009995	LOC110179671|XP_020802941.1|DSER	LOC108075996|XP_017024139.1|DKIK
OG0009996	LOC110184283|XP_020808423.1|DSER	LOC108083495|XP_017034786.1|DKIK
OG0009997	LOC110184138|XP_020808208.1|DSER	LOC108071826|XP_017018222.1|DKIK
OG0009998	LOC110184243|XP_020808358.1|DSER	LOC108083373|XP_017034608.1|DKIK
OG0009999	LOC110184586|XP_020808831.1|DSER	LOC108071796|XP_017018165.1|DKIK
OG0010000	LOC110182109|XP_020805775.1|DSER	LOC108083812|XP_017035248.1|DKIK
OG0010001	LOC110179683|XP_020802954.1|DSER	LOC108075998|XP_017024141.1|DKIK
OG0010002	LOC110178721|XP_020801585.1|DSER	LOC108079020|XP_017028688.1|DKIK
OG0010003	LOC110183400|XP_020807330.1|DSER	LOC108077087|XP_017025743.1|DKIK
OG0010004	LOC110182497|XP_020806205.1|DSER	LOC108076107|XP_017024321.1|DKIK
OG0010005	LOC110183222|XP_020807095.1|DSER	LOC108071842|XP_017018245.1|DKIK
OG0010006	LOC110184306|XP_020808453.1|DSER	LOC108071218|XP_017017390.1|DKIK
OG0010007	LOC110181600|XP_020805056.1|DSER	LOC108084482|XP_017036197.1|DKIK
OG0010008	LOC110175974|XP_020797828.1|DSER	LOC108083367|XP_017034599.1|DKIK
OG0010009	LOC110181325|XP_020804703.1|DSER	LOC108082781|XP_017033809.1|DKIK
OG0010010	LOC110175955|XP_020797802.1|DSER	LOC108080148|XP_017030271.1|DKIK
OG0010011	LOC110184266|XP_020808391.1|DSER	LOC108084191|XP_017035782.1|DKIK
OG0010012	LOC110179560|XP_020802801.1|DSER	LOC108079171|XP_017028911.1|DKIK
OG0010013	LOC110181594|XP_020805047.1|DSER	LOC108084460|XP_017036160.1|DKIK
OG0010014	LOC110175985|XP_020797843.1|DSER	LOC108080028|XP_017030090.1|DKIK
OG0010015	LOC110181558|XP_020805002.1|DSER	LOC108084451|XP_017036149.1|DKIK
OG0010016	LOC110182017|XP_020805607.1|DSER	LOC108075130|XP_017022902.1|DKIK
OG0010017	LOC110181589|XP_020805042.1|DSER	LOC108084461|XP_017036161.1|DKIK
OG0010018	LOC110180137|XP_020803442.1|DSER	LOC108083549|XP_017034883.1|DKIK
OG0010019	LOC110181691|XP_020805191.1|DSER	LOC108071774|XP_017018108.1|DKIK
OG0010020	LOC110181828|XP_020805391.1|DSER	LOC108083903|XP_017035388.1|DKIK
OG0010021	LOC110181633|XP_020805100.1|DSER	LOC108085942|XP_017038218.1|DKIK
OG0010022	LOC110189569|XP_020815359.1|DSER	LOC108074469|XP_017022025.1|DKIK
OG0010023	LOC110185515|XP_020810069.1|DSER	LOC108082909|XP_017033982.1|DKIK
OG0010024	LOC110185517|XP_020810072.1|DSER	LOC108082913|XP_017033986.1|DKIK
OG0010025	LOC110182208|XP_020805894.1|DSER	LOC108079447|XP_017029270.1|DKIK
OG0010026	LOC110181938|XP_020805534.1|DSER	LOC108079201|XP_017028954.1|DKIK
OG0010027	LOC110179129|XP_020802181.1|DSER	LOC108078984|XP_017028648.1|DKIK
OG0010028	LOC110191973|XP_020818653.1|DSER	LOC108074151|XP_017021543.1|DKIK
OG0010029	LOC110184167|XP_020808237.1|DSER	LOC108080068|XP_017030140.1|DKIK
OG0010030	LOC110184140|XP_020808210.1|DSER	LOC108071681|XP_017017974.1|DKIK
OG0010031	LOC110184181|XP_020808250.1|DSER	LOC108071678|XP_017017972.1|DKIK
OG0010032	LOC110182383|XP_020806084.1|DSER	LOC108086203|XP_017038554.1|DKIK
OG0010033	LOC110179756|XP_020803032.1|DSER	LOC108071734|XP_017018047.1|DKIK
OG0010034	LOC110179763|XP_020803038.1|DSER	LOC108080077|XP_017030150.1|DKIK
OG0010035	LOC110179764|XP_020803039.1|DSER	LOC108080081|XP_017030153.1|DKIK
OG0010036	LOC110179762|XP_020803037.1|DSER	LOC108080007|XP_017030061.1|DKIK
OG0010037	LOC110179757|XP_020803033.1|DSER	LOC108080080|XP_017030152.1|DKIK
OG0010038	LOC110180559|XP_020803912.1|DSER	LOC108083803|XP_017035234.1|DKIK
OG0010039	LOC110178366|XP_020801161.1|DSER	LOC108082369|XP_017033199.1|DKIK
OG0010040	LOC110185967|XP_020810644.1|DSER	LOC108075959|XP_017024098.1|DKIK
OG0010041	LOC110183057|XP_020806901.1|DSER	LOC108070936|XP_017017082.1|DKIK
OG0010042	LOC110179057|XP_020802076.1|DSER	LOC108080045|XP_017030113.1|DKIK
OG0010043	LOC110179054|XP_020802072.1|DSER	LOC108080037|XP_017030103.1|DKIK
OG0010044	LOC110183267|XP_020807154.1|DSER	LOC108071243|XP_017017417.1|DKIK
