Orthogroup	DSER.longest_only	DPER.longest_only
OG0008658	LOC110179549|XP_020802790.1|DSER	LOC6599939|XP_026849241.1|DPER
OG0008659	LOC110178892|XP_020801825.1|DSER	LOC6600594|XP_002025649.2|DPER
OG0008660	LOC110185178|XP_020809555.1|DSER	LOC113566835|XP_026849806.1|DPER, LOC6603992|XP_026850107.1|DPER, LOC113567142|XP_026850114.1|DPER
OG0008661	LOC110183658|XP_020807645.1|DSER	LOC6600494|XP_026847559.1|DPER
OG0008662	LOC110190238|XP_020816257.1|DSER	LOC6596160|XP_002021137.1|DPER
OG0008663	LOC110189957|XP_020815905.1|DSER	LOC6602397|XP_026848479.1|DPER
OG0008664	LOC110177539|XP_020799967.1|DSER	LOC6600997|XP_002026152.1|DPER
OG0008665	LOC110185960|XP_020810637.1|DSER	LOC6598090|XP_026843724.1|DPER, LOC6598120|XP_002023275.2|DPER
OG0008666	LOC110177533|XP_020799961.1|DSER	LOC6595757|XP_002021338.1|DPER
OG0008667	LOC110178883|XP_020801816.1|DSER	LOC6596017|XP_026845416.1|DPER
OG0008668	LOC110178798|XP_020801710.1|DSER	LOC6592078|XP_026851196.1|DPER, LOC6591659|XP_002016854.1|DPER, LOC6598705|XP_002023884.1|DPER
OG0008669	LOC110186046|XP_020810743.1|DSER	LOC6602447|XP_002027482.2|DPER
OG0008670	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER	LOC6588663|XP_026842903.1|DPER
OG0008671	LOC110183796|XP_020807810.1|DSER	LOC6589857|XP_002015162.1|DPER, LOC113565562|XP_026843680.1|DPER
OG0008672	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER	LOC6589775|XP_002014718.1|DPER
OG0008673	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER	LOC6589573|XP_002014844.1|DPER, LOC113565625|XP_026843937.1|DPER
OG0008675	LOC110176160|XP_020798057.1|DSER	LOC6596993|XP_002022240.1|DPER
OG0008677	LOC110177326|XP_020799658.1|DSER	LOC6587731|XP_002012748.1|DPER
OG0008679	LOC110179048|XP_020802063.1|DSER	LOC113566266|XP_026846969.1|DPER
OG0008680	LOC110175949|XP_020797796.1|DSER	LOC6599320|XP_002024563.2|DPER
OG0008681	LOC110181857|XP_020805435.1|DSER	LOC6601765|XP_026846924.1|DPER
OG0008682	LOC110181666|XP_020805149.1|DSER	LOC6601715|XP_026847003.1|DPER
OG0008683	LOC110182493|XP_020806197.1|DSER	LOC6598371|XP_002023396.1|DPER
OG0008684	LOC110180639|XP_020803991.1|DSER	LOC6599302|XP_002024235.2|DPER
OG0008685	LOC110177762|XP_020800287.1|DSER	LOC6592729|XP_002018096.1|DPER
OG0008686	LOC110191318|XP_020817798.1|DSER	LOC6595085|XP_002020147.2|DPER
OG0008687	LOC110191656|XP_020818212.1|DSER	LOC6590999|XP_002016563.1|DPER
OG0008688	LOC110180092|XP_020803373.1|DSER	LOC6600146|XP_002025263.1|DPER
OG0008689	LOC110187932|XP_020813102.1|DSER	LOC6594318|XP_002019361.1|DPER
OG0008690	LOC110186081|XP_020810776.1|DSER	LOC6593750|XP_026843738.1|DPER
OG0008691	LOC110184725|XP_020809010.1|DSER	LOC6604228|XP_026847763.1|DPER
OG0008692	LOC110179713|XP_020802986.1|DSER	LOC6598365|XP_002023440.2|DPER
OG0008694	LOC110182033|XP_020805622.1|DSER	LOC6601729|XP_002026787.1|DPER
OG0008695	LOC110189364|XP_020815070.1|DSER	LOC6603168|XP_002028164.1|DPER
OG0008696	LOC110191788|XP_020818399.1|DSER	LOC6591853|XP_026850973.1|DPER
OG0008697	LOC110183616|XP_020807593.1|DSER	LOC6601888|XP_002026937.1|DPER
OG0008698	LOC110179074|XP_020802113.1|DSER	LOC6598454|XP_002023545.1|DPER
OG0008699	LOC110189901|XP_020815821.1|DSER	LOC6603786|XP_026848085.1|DPER
OG0008700	LOC110187800|XP_020812933.1|DSER	LOC6594411|XP_002019675.1|DPER
OG0008701	LOC110177729|XP_020800238.1|DSER	LOC6601635|XP_002026638.1|DPER
OG0008702	LOC110176590|XP_020798664.1|DSER	LOC6592160|XP_002017346.1|DPER
OG0008703	LOC110183588|XP_020807560.1|DSER	LOC6601917|XP_002026966.1|DPER
OG0008704	LOC110177032|XP_020799208.1|DSER	LOC6588901|XP_002014986.2|DPER
OG0008705	LOC110185681|XP_020810307.1|DSER	LOC6593688|XP_026843761.1|DPER
OG0008706	LOC110186262|XP_020811029.1|DSER	LOC6588535|XP_002013192.2|DPER
OG0008707	LOC110184442|XP_020808642.1|DSER	LOC6598117|XP_026843260.1|DPER
OG0008708	LOC110180102|XP_020803388.1|DSER	LOC6599109|XP_002024410.1|DPER
OG0008709	LOC110177379|XP_020799736.1|DSER	LOC6587939|XP_002014083.1|DPER
OG0008710	LOC110184051|XP_020808090.1|DSER	LOC6587483|XP_026843401.1|DPER
OG0008711	LOC110190139|XP_020816130.1|DSER	LOC6594357|XP_026850241.1|DPER
OG0008712	LOC110178522|XP_020801335.1|DSER	LOC6601352|XP_002026411.2|DPER
OG0008714	LOC110182296|XP_020805974.1|DSER	LOC6589160|XP_002014891.1|DPER
OG0008715	LOC110188357|XP_020813724.1|DSER	LOC6588459|XP_002013202.1|DPER
OG0008716	LOC110184723|XP_020809012.1|DSER	LOC6591996|XP_026844458.1|DPER
OG0008717	LOC110189064|XP_020814693.1|DSER	LOC6599843|XP_026847278.1|DPER
OG0008718	LOC110177931|XP_020800569.1|DSER	LOC6593043|XP_002017598.1|DPER
OG0008719	LOC110186248|XP_020810982.1|DSER	LOC6588604|XP_026840356.1|DPER
OG0008721	LOC110184234|XP_020808350.1|DSER	LOC113565934|XP_026845094.1|DPER
OG0008722	LOC110188368|XP_020813740.1|DSER	LOC6594281|XP_026851201.1|DPER
OG0008723	LOC110189067|XP_020814696.1|DSER	LOC6599606|XP_002024696.1|DPER
OG0008724	LOC110183206|XP_020807078.1|DSER	LOC6589274|XP_002014452.1|DPER
OG0008725	LOC110182959|XP_020806808.1|DSER	LOC6593266|XP_002017917.1|DPER
OG0008726	LOC110189670|XP_020815485.1|DSER	LOC6591098|XP_002016253.2|DPER
OG0008727	LOC110187695|XP_020812789.1|DSER	LOC6587218|XP_026844438.1|DPER
OG0008728	LOC110191173|XP_020817595.1|DSER	LOC6598632|XP_002023844.1|DPER
OG0008729	LOC110175975|XP_020797829.1|DSER	LOC6601759|XP_002026834.1|DPER
OG0008730	LOC110178119|XP_020800797.1|DSER	LOC6602614|XP_002027641.1|DPER
OG0008731	LOC110176512|XP_020798548.1|DSER	LOC6588522|XP_026851234.1|DPER
OG0008732	LOC110182601|XP_020806318.1|DSER	LOC6602244|XP_026843180.1|DPER
OG0008734	LOC110176403|XP_020798401.1|DSER	LOC6591319|XP_002017548.2|DPER
OG0008735	LOC110182875|XP_020806677.1|DSER	LOC6593239|XP_002018360.1|DPER
OG0008736	LOC110179329|XP_020802481.1|DSER	LOC6592825|XP_002017754.1|DPER
OG0008737	LOC110188415|XP_020813799.1|DSER	LOC6594284|XP_002019610.2|DPER
OG0008738	LOC110185750|XP_020810407.1|DSER	LOC6593653|XP_002019240.1|DPER
OG0008739	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER	LOC6601840|XP_002026871.1|DPER
OG0008740	LOC110189414|XP_020815131.1|DSER	LOC6600947|XP_002026018.2|DPER
OG0008741	LOC110177037|XP_020799216.1|DSER	LOC6592835|XP_026842726.1|DPER
OG0008742	LOC110182770|XP_020806548.1|DSER	LOC6596219|XP_026845246.1|DPER
OG0008743	LOC110179363|XP_020802535.1|DSER	LOC6593057|XP_002018469.1|DPER
OG0008744	LOC110179614|XP_020802879.1|DSER	LOC6591021|XP_002016373.1|DPER
OG0008745	LOC110184185|XP_020808255.1|DSER	LOC6600661|XP_002025739.2|DPER
OG0008746	LOC110188249|XP_020813579.1|DSER	LOC6594447|XP_026850348.1|DPER
OG0008747	LOC110190270|XP_020816302.1|DSER	LOC6601151|XP_026848151.1|DPER
OG0008748	LOC110185713|XP_020810349.1|DSER	LOC6595536|XP_026844016.1|DPER, LOC6595634|XP_002020677.2|DPER
OG0008749	LOC110183188|XP_020807045.1|DSER	LOC6589732|XP_002015136.1|DPER
OG0008750	LOC110187337|XP_020812383.1|DSER	LOC6589022|XP_026844141.1|DPER
OG0008751	LOC110188569|XP_020813989.1|DSER	LOC6594121|XP_002019543.2|DPER, LOC6594122|XP_002019544.1|DPER
OG0008752	LOC110188444|XP_020813830.1|DSER	LOC6594280|XP_026851246.1|DPER
OG0008753	LOC110178960|XP_020801922.1|DSER	LOC6599002|XP_002024070.1|DPER, LOC6599006|XP_002024074.1|DPER
OG0008755	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER	LOC6587499|XP_002013064.2|DPER
OG0008756	LOC110186313|XP_020811094.1|DSER	LOC6588341|XP_002013964.1|DPER
OG0008757	LOC110188060|XP_020813269.1|DSER	LOC6588296|XP_002013792.2|DPER
OG0008758	LOC110176891|XP_020799035.1|DSER	LOC6595603|XP_026843987.1|DPER
OG0008759	LOC110184018|XP_020808042.1|DSER	LOC6589845|XP_026844251.1|DPER
OG0008760	LOC110183346|XP_020807259.1|DSER	LOC6596630|XP_002021638.2|DPER
OG0008761	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER	LOC6591100|XP_002016254.1|DPER, LOC6593513|XP_002019204.1|DPER
OG0008762	LOC110176142|XP_020798041.1|DSER	LOC6589984|XP_002015736.1|DPER
OG0008763	LOC110186073|XP_020810767.1|DSER	LOC6593570|XP_026844601.1|DPER
OG0008764	LOC110185942|XP_020810616.1|DSER	LOC113565453|XP_026843276.1|DPER, LOC6598003|XP_002023228.2|DPER, LOC113565405|XP_026843093.1|DPER
OG0008765	LOC110181909|XP_020805505.1|DSER	LOC6603453|XP_002028445.1|DPER
OG0008766	LOC110181296|XP_020804676.1|DSER	LOC6589359|XP_026844665.1|DPER
OG0008767	LOC110191647|XP_020818202.1|DSER	LOC6592884|XP_002018551.1|DPER
OG0008768	LOC110179969|XP_020803213.1|DSER	LOC6601299|XP_026841604.1|DPER
OG0008769	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER	LOC6601621|XP_002026657.1|DPER
OG0008770	LOC110189307|XP_020815001.1|DSER	LOC6589971|XP_002015607.2|DPER, LOC6594914|XP_002020122.1|DPER
OG0008771	LOC110179301|XP_020802445.1|DSER	LOC6591041|XP_002016633.2|DPER, LOC6591039|XP_002016631.1|DPER
OG0008772	LOC110179326|XP_020802477.1|DSER	LOC6593056|XP_002018468.1|DPER
OG0008773	LOC110180028|XP_020803298.1|DSER	LOC6590321|XP_026842280.1|DPER
OG0008774	LOC110182912|XP_020806732.1|DSER	LOC6593112|XP_002018341.2|DPER
OG0008775	LOC110183467|XP_020807442.1|DSER	LOC6590154|XP_002016321.1|DPER
OG0008776	LOC110178475|XP_020801276.1|DSER	LOC6590755|XP_002016147.1|DPER
OG0008777	LOC110176953|XP_020799117.1|DSER	LOC6590777|XP_026841686.1|DPER
OG0008778	LOC110189239|XP_020814881.1|DSER	LOC6601294|XP_026841587.1|DPER
OG0008779	LOC110179111|XP_020802160.1|DSER	LOC6598575|XP_002023638.1|DPER
OG0008780	LOC110187838|XP_020812976.1|DSER	LOC6591978|XP_002017022.1|DPER
OG0008781	LOC110179500|XP_020802735.1|DSER	LOC6600030|XP_026849229.1|DPER
OG0008782	LOC110190512|XP_020816694.1|DSER	LOC6602713|XP_026849452.1|DPER
OG0008783	LOC110177958|XP_020800609.1|DSER	LOC6590445|XP_002015872.1|DPER
OG0008784	LOC110184664|XP_020808929.1|DSER	LOC6601792|XP_002026851.1|DPER
OG0008785	LOC110185162|XP_020809526.1|DSER	LOC113567105|XP_026850083.1|DPER, LOC113567103|XP_026850081.1|DPER, LOC113567104|XP_026850082.1|DPER, LOC6604536|XP_002029425.2|DPER
OG0008786	LOC110182713|XP_020806471.1|DSER	LOC6596547|XP_002021684.2|DPER, LOC6596548|XP_026843624.1|DPER
OG0008787	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER	LOC113566445|XP_026847822.1|DPER
OG0008788	LOC110190659|XP_020816919.1|DSER	LOC6602931|XP_026848847.1|DPER
OG0008789	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER	LOC6599546|XP_026849422.1|DPER
OG0008790	LOC110180668|XP_020804017.1|DSER	LOC6590324|XP_026840587.1|DPER
OG0008791	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER	LOC6590287|XP_002016344.1|DPER
OG0008792	LOC110187042|XP_020812067.1|DSER, LOC110177828|XP_020800430.1|DSER	LOC6601612|XP_002026648.1|DPER
OG0008793	LOC110189322|XP_020815024.1|DSER	LOC6603173|XP_002028166.1|DPER
OG0008794	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER	LOC6588882|XP_002015335.1|DPER
OG0008796	LOC110176545|XP_020798595.1|DSER	LOC6591327|XP_002016925.1|DPER, LOC6592067|XP_002016923.1|DPER
OG0008797	LOC110187863|XP_020813007.1|DSER	LOC6588228|XP_002012915.2|DPER
OG0008798	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER	LOC6595321|XP_026851038.1|DPER, LOC6595315|XP_026850457.1|DPER
OG0008799	LOC110182935|XP_020806773.1|DSER	LOC6590842|XP_002015774.1|DPER
OG0008801	LOC110190273|XP_020816304.1|DSER, LOC110190256|XP_020816278.1|DSER	LOC113566443|XP_026847783.1|DPER, LOC6598994|XP_002024031.1|DPER, LOC113567407|XP_026850941.1|DPER
OG0008805	LOC110184396|XP_020808571.1|DSER	LOC6597432|XP_026846565.1|DPER
OG0008806	LOC110181685|XP_020805185.1|DSER	LOC6602850|XP_002027871.1|DPER
OG0008807	LOC110181639|XP_020805104.1|DSER	LOC6598137|XP_026846290.1|DPER
OG0008808	LOC110182529|XP_020806237.1|DSER	LOC6600775|XP_026845174.1|DPER
OG0008809	LOC110190933|XP_020817261.1|DSER	LOC6595277|XP_026840851.1|DPER
OG0008811	LOC110191775|XP_020818380.1|DSER	LOC6594819|XP_026843871.1|DPER
OG0008813	LOC110191886|XP_020818530.1|DSER	LOC6587898|XP_002013732.2|DPER
OG0008814	LOC110191682|XP_020818255.1|DSER	LOC6591049|XP_002016560.1|DPER
OG0008816	LOC110190102|XP_020816069.1|DSER	LOC6600535|XP_002025722.1|DPER
OG0008819	LOC110182881|XP_020806684.1|DSER	LOC6593242|XP_002018363.1|DPER
OG0008820	LOC110177057|XP_020799234.1|DSER	LOC6589550|XP_026843910.1|DPER
OG0008821	LOC110181699|XP_020805200.1|DSER	LOC6603793|XP_026846625.1|DPER
OG0008822	LOC110183354|XP_020807271.1|DSER	LOC6588973|XP_002014336.1|DPER
OG0008825	LOC110191253|XP_020817692.1|DSER	LOC6595905|XP_002021444.1|DPER
OG0008826	LOC110185543|XP_020810113.1|DSER	LOC6596324|XP_002021462.2|DPER, LOC6594427|XP_026850290.1|DPER, LOC6594166|XP_026850538.1|DPER, LOC6594624|XP_002019470.2|DPER, LOC6594167|XP_026850539.1|DPER
OG0008829	LOC110179626|XP_020802893.1|DSER	LOC6600702|XP_002025866.1|DPER
OG0008830	LOC110176080|XP_020797980.1|DSER	LOC6601746|XP_026847034.1|DPER
OG0008831	LOC110180416|XP_020803739.1|DSER	LOC6600449|XP_026848417.1|DPER
OG0008832	LOC110180449|XP_020803782.1|DSER	LOC6600448|XP_026848393.1|DPER
OG0008833	LOC110179707|XP_020802976.1|DSER	LOC6598159|XP_026846295.1|DPER
OG0008834	LOC110190540|XP_020816751.1|DSER	LOC113565960|XP_026845192.1|DPER
OG0008835	LOC110188680|XP_020814143.1|DSER	LOC113564906|XP_026840036.1|DPER
OG0008836	LOC110178461|XP_020801257.1|DSER	LOC6590006|XP_026842487.1|DPER
OG0008837	LOC110178419|XP_020801222.1|DSER	LOC6590935|XP_026842715.1|DPER
OG0008838	LOC110177873|XP_020800489.1|DSER	LOC6588921|XP_002014483.1|DPER
OG0008839	LOC110189236|XP_020814878.1|DSER	LOC6590200|XP_002015831.1|DPER
OG0008840	LOC110182705|XP_020806460.1|DSER	LOC6596436|XP_002021617.1|DPER
OG0008841	LOC110187549|XP_020812600.1|DSER	LOC113566618|XP_026848854.1|DPER
OG0008842	LOC110181105|XP_020804435.1|DSER	LOC6592563|XP_002018245.2|DPER
OG0008843	LOC110187691|XP_020812787.1|DSER	LOC6601065|XP_002026089.1|DPER
OG0008845	LOC110183136|XP_020806985.1|DSER	LOC6596413|XP_002021598.1|DPER
OG0008846	LOC110191366|XP_020817874.1|DSER	LOC6589287|XP_002014274.2|DPER
OG0008847	LOC110191753|XP_020818349.1|DSER	LOC6591830|XP_002016980.1|DPER
OG0008848	LOC110181331|XP_020804712.1|DSER	LOC6592620|XP_002018496.2|DPER
OG0008849	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER	LOC113566620|XP_026848888.1|DPER
OG0008850	LOC110182976|XP_020806828.1|DSER	LOC6593183|XP_002017898.1|DPER
OG0008851	LOC110183374|XP_020807295.1|DSER	LOC6596623|XP_002021631.1|DPER
OG0008852	LOC110180621|XP_020803969.1|DSER	LOC6591086|XP_026842853.1|DPER
OG0008854	LOC110176833|XP_020798944.1|DSER	LOC6589377|XP_002015049.2|DPER
OG0008855	LOC110181970|XP_020805580.1|DSER	LOC6599218|XP_026848266.1|DPER
OG0008856	LOC110185406|XP_020809871.1|DSER	LOC6602008|XP_002027036.1|DPER
OG0008857	LOC110176703|XP_020798800.1|DSER	LOC6597138|XP_002022326.1|DPER
OG0008858	LOC110187891|XP_020813036.1|DSER	LOC6591609|XP_002017104.1|DPER
OG0008859	LOC110190553|XP_020816767.1|DSER	LOC6602812|XP_002027814.2|DPER
OG0008860	LOC110186529|XP_020811386.1|DSER	LOC6594975|XP_002020494.1|DPER
OG0008861	LOC110178406|XP_020801206.1|DSER	LOC6592210|XP_002017770.1|DPER
OG0008862	LOC110191124|XP_020817535.1|DSER	LOC6591322|XP_026845585.1|DPER
OG0008863	LOC110185834|XP_020810500.1|DSER	LOC113565557|XP_026843671.1|DPER
OG0008864	LOC110177669|XP_020800150.1|DSER	LOC6592590|XP_002018072.2|DPER
OG0008865	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER	LOC6595449|XP_026844208.1|DPER
OG0008866	LOC110177094|XP_020799283.1|DSER	LOC6595574|XP_026844391.1|DPER
OG0008867	LOC110179737|XP_020803013.1|DSER	LOC6598360|XP_002023435.1|DPER
OG0008868	LOC110188993|XP_020814603.1|DSER	LOC6593020|XP_002018261.2|DPER
OG0008869	LOC110190353|XP_020816417.1|DSER	LOC6596171|XP_002021148.1|DPER
OG0008870	LOC110185309|XP_020809722.1|DSER	LOC113566471|XP_026848004.1|DPER
OG0008871	LOC110190381|XP_020816470.1|DSER	LOC6601518|XP_026848010.1|DPER
OG0008872	LOC110182674|XP_020806417.1|DSER	LOC6595414|XP_002020887.1|DPER
OG0008873	LOC110185691|XP_020810318.1|DSER	LOC6588357|XP_026842613.1|DPER, LOC113565469|XP_026843369.1|DPER, LOC6593728|XP_002019106.2|DPER
OG0008874	LOC110176361|XP_020798350.1|DSER	LOC6590529|XP_002016398.1|DPER
OG0008875	LOC110178743|XP_020801634.1|DSER	LOC6592220|XP_002018490.1|DPER
OG0008876	LOC110185417|XP_020809889.1|DSER	LOC6602001|XP_026846796.1|DPER
OG0008877	LOC110177524|XP_020799940.1|DSER	LOC6595970|XP_026845354.1|DPER
OG0008878	LOC110183830|XP_020807842.1|DSER	LOC6591926|XP_026849375.1|DPER, LOC6593532|XP_002018719.1|DPER
OG0008879	LOC110180284|XP_020803600.1|DSER	LOC6592621|XP_026842538.1|DPER
OG0008880	LOC110176453|XP_020798465.1|DSER	LOC6596917|XP_026845500.1|DPER
OG0008881	LOC110179471|XP_020802705.1|DSER	LOC6601304|XP_002026342.1|DPER
OG0008882	LOC110177897|XP_020800525.1|DSER	LOC6588918|XP_002014480.2|DPER
OG0008883	LOC110184570|XP_020808808.1|DSER	LOC6592146|XP_002017282.1|DPER
OG0008884	LOC110186772|XP_020811701.1|DSER	LOC6592009|XP_002017437.1|DPER
OG0008885	LOC110181398|XP_020804791.1|DSER	LOC6598061|XP_002023154.2|DPER
OG0008886	LOC110186132|XP_020810876.1|DSER	LOC6601627|XP_002026630.2|DPER
OG0008887	LOC110182900|XP_020806716.1|DSER	LOC6592554|XP_002017932.1|DPER
OG0008888	LOC110178603|XP_020801447.1|DSER	LOC6601487|XP_002026547.2|DPER
OG0008889	LOC110177733|XP_020800245.1|DSER	LOC6601618|XP_002026654.2|DPER
OG0008890	LOC110188733|XP_020814208.1|DSER	LOC6594470|XP_002019415.2|DPER, LOC6594151|XP_002019390.2|DPER
OG0008891	LOC110190120|XP_020816094.1|DSER	LOC6599724|XP_026847258.1|DPER
OG0008892	LOC110177111|XP_020799318.1|DSER	LOC6592744|XP_026841222.1|DPER
OG0008893	LOC110189054|XP_020814679.1|DSER	LOC6599594|XP_002024714.1|DPER
OG0008894	LOC110188214|XP_020813511.1|DSER	LOC6594765|XP_026848114.1|DPER
OG0008895	LOC110187924|XP_020813094.1|DSER	LOC6594319|XP_026840186.1|DPER
OG0008896	LOC110179965|XP_020803205.1|DSER, LOC110179968|XP_020803209.1|DSER, LOC110179970|XP_020803210.1|DSER	LOC6596061|XP_026845405.1|DPER
OG0008897	LOC110188729|XP_020814202.1|DSER	LOC6594153|XP_026842480.1|DPER
OG0008898	LOC110189363|XP_020815065.1|DSER	LOC6590533|XP_026841855.1|DPER
OG0008899	LOC110176822|XP_020798929.1|DSER	LOC6589402|XP_002015291.1|DPER
OG0008900	LOC110187509|XP_020812562.1|DSER	LOC6589445|XP_026844401.1|DPER
OG0008901	LOC110186799|XP_020811742.1|DSER	LOC6595955|XP_002021083.2|DPER
OG0008902	LOC110185413|XP_020809880.1|DSER	LOC6602011|XP_026846854.1|DPER
OG0008903	LOC110176834|XP_020798945.1|DSER	LOC6589525|XP_002015048.1|DPER
OG0008904	LOC110180053|XP_020803334.1|DSER	LOC6590289|XP_026840615.1|DPER
OG0008905	LOC110185485|XP_020810017.1|DSER	LOC6602004|XP_026846902.1|DPER
OG0008906	LOC110184778|XP_020809073.1|DSER	LOC113566667|XP_026849089.1|DPER
OG0008907	LOC110186147|XP_020810857.1|DSER	LOC6592122|XP_002016829.2|DPER
OG0008908	LOC110188446|XP_020813832.1|DSER	LOC6594514|XP_002019497.2|DPER
OG0008909	LOC110184733|XP_020809023.1|DSER	LOC6594770|XP_002020084.1|DPER
OG0008910	LOC110190980|XP_020817347.1|DSER	LOC6595029|XP_002019994.2|DPER
OG0008911	LOC110188213|XP_020813510.1|DSER	LOC6588456|XP_002013199.2|DPER
OG0008912	LOC110188674|XP_020814131.1|DSER	LOC113564907|XP_026840039.1|DPER
OG0008913	LOC110188552|XP_020813968.1|DSER	LOC113567365|XP_026850746.1|DPER
OG0008914	LOC110186933|XP_020811923.1|DSER	LOC6587289|XP_002013671.1|DPER
OG0008915	LOC110191856|XP_020818493.1|DSER	LOC6591440|XP_002016963.1|DPER
OG0008916	LOC110176846|XP_020798966.1|DSER	LOC6589174|XP_026844926.1|DPER
OG0008917	LOC110177002|XP_020799171.1|DSER	LOC6589186|XP_002015010.2|DPER
OG0008919	LOC110187577|XP_020812623.1|DSER	LOC6589672|XP_026844270.1|DPER
OG0008920	LOC110176267|XP_020798241.1|DSER	LOC6597064|XP_002022189.1|DPER
OG0008921	LOC110183876|XP_020807888.1|DSER	LOC6593983|XP_002019025.1|DPER
OG0008922	LOC110183843|XP_020807853.1|DSER	LOC6593798|XP_002018718.2|DPER
OG0008923	LOC110184067|XP_020808106.1|DSER	LOC6590070|XP_026841896.1|DPER
OG0008924	LOC110182908|XP_020806726.1|DSER	LOC6592482|XP_026842713.1|DPER
OG0008925	LOC110189714|XP_020815563.1|DSER	LOC6592324|XP_002018558.1|DPER
OG0008926	LOC110188974|XP_020814581.1|DSER	LOC6600837|XP_002025931.1|DPER
OG0008927	LOC110180875|XP_020804213.1|DSER	LOC6601298|XP_026841150.1|DPER
OG0008928	LOC110189337|XP_020815038.1|DSER	LOC6591141|XP_002015564.1|DPER
OG0008929	LOC110184107|XP_020808156.1|DSER	LOC6590491|XP_002015760.1|DPER
OG0008930	LOC110191262|XP_020817712.1|DSER	LOC6588666|XP_002013615.1|DPER
OG0008931	LOC110188935|XP_020814532.1|DSER, LOC110180220|XP_020803530.1|DSER	LOC6592788|XP_002018439.1|DPER
OG0008932	LOC110189266|XP_020814940.1|DSER	LOC6592280|XP_002018421.1|DPER
OG0008933	LOC110181751|XP_020805274.1|DSER	LOC6593011|XP_002018463.1|DPER
OG0008934	LOC110176755|XP_020798862.1|DSER, LOC110176747|XP_020798851.1|DSER	LOC6597195|XP_002022340.1|DPER
OG0008935	LOC110189528|XP_020815317.1|DSER	LOC6590903|XP_026840788.1|DPER
OG0008936	LOC110177737|XP_020800250.1|DSER	LOC6590204|XP_026841308.1|DPER
OG0008937	LOC110177084|XP_020799274.1|DSER	LOC6592204|XP_026841301.1|DPER
OG0008938	LOC110180356|XP_020803709.1|DSER	LOC6592760|XP_002017878.1|DPER
OG0008939	LOC110181810|XP_020805359.1|DSER	LOC6589952|XP_026841785.1|DPER
OG0008940	LOC110177663|XP_020800140.1|DSER	LOC6601620|XP_026841466.1|DPER
OG0008941	LOC110184312|XP_020808458.1|DSER	LOC6597545|XP_026848949.1|DPER
OG0008942	LOC110183221|XP_020807094.1|DSER	LOC6598587|XP_026846286.1|DPER, LOC113566146|XP_026846285.1|DPER, LOC6604420|XP_026846347.1|DPER
OG0008943	LOC110184424|XP_020808618.1|DSER	LOC6599904|XP_002025017.1|DPER
OG0008944	LOC110185529|XP_020810095.1|DSER	LOC6600397|XP_026848418.1|DPER
OG0008945	LOC110179532|XP_020802771.1|DSER	LOC6596861|XP_026845990.1|DPER
OG0008946	LOC110181551|XP_020804993.1|DSER	LOC6598284|XP_002023307.2|DPER
OG0008947	LOC110180546|XP_020803899.1|DSER	LOC6596680|XP_026845953.1|DPER
OG0008948	LOC110179508|XP_020802744.1|DSER	LOC6596850|XP_026845917.1|DPER
OG0008949	LOC110184758|XP_020809047.1|DSER	LOC6599467|XP_002024616.1|DPER
OG0008950	LOC110181787|XP_020805326.1|DSER	LOC6598581|XP_002023644.1|DPER
OG0008951	LOC110188495|XP_020813884.1|DSER	LOC6599769|XP_026847392.1|DPER
OG0008952	LOC110181878|XP_020805464.1|DSER	LOC6598501|XP_002023589.1|DPER
OG0008953	LOC110190228|XP_020816247.1|DSER	LOC6596144|XP_026845568.1|DPER
OG0008955	LOC110186870|XP_020811829.1|DSER	LOC6595950|XP_002021078.1|DPER
OG0008956	LOC110178817|XP_020801740.1|DSER	LOC6600644|XP_002025654.2|DPER
OG0008957	LOC110190281|XP_020816314.1|DSER	LOC113565986|XP_026845372.1|DPER
OG0008958	LOC110179818|XP_020803083.1|DSER	LOC6595770|XP_002021351.2|DPER
OG0008959	LOC110178568|XP_020801400.1|DSER	LOC6596027|XP_002021026.1|DPER
OG0008960	LOC110179018|XP_020802021.1|DSER	LOC6595936|XP_026845554.1|DPER
OG0008961	LOC110184919|XP_020809223.1|DSER	LOC6589352|XP_002014803.2|DPER, LOC6589353|XP_002014804.2|DPER
