Orthogroup	DSER.longest_only	DYAK.longest_only
OG0009797	LOC110189125|XP_020814758.1|DSER	LOC6533361|XP_002094086.1|DYAK
OG0009798	LOC110189119|XP_020814753.1|DSER	LOC6533360|XP_002094085.3|DYAK
OG0009799	LOC110189839|XP_020815703.1|DSER	LOC6534727|XP_002095402.1|DYAK
OG0009800	LOC110190367|XP_020816438.1|DSER	LOC6534620|XP_002095295.2|DYAK
OG0009801	LOC110177562|XP_020799994.1|DSER	LOC6532832|XP_002093569.1|DYAK
OG0009802	LOC110177601|XP_020800055.1|DSER	LOC6532834|XP_015049634.1|DYAK
OG0009803	LOC110190446|XP_020816606.1|DSER	LOC6535053|XP_002095717.1|DYAK
OG0009804	LOC110190460|XP_020816620.1|DSER	LOC6535068|XP_002095732.1|DYAK
OG0009805	LOC110190449|XP_020816609.1|DSER	LOC6539503|XP_002086383.1|DYAK
OG0009806	LOC110190683|XP_020816952.1|DSER	LOC6539495|XP_002086385.1|DYAK
OG0009807	LOC110190760|XP_020817049.1|DSER	LOC6535086|XP_002095750.1|DYAK
OG0009808	LOC110182797|XP_020806588.1|DSER	LOC6532772|XP_039229423.1|DYAK
OG0009809	LOC110187233|XP_020812292.1|DSER	LOC6533270|XP_002093996.2|DYAK
OG0009810	LOC110190069|XP_020816034.1|DSER	LOC6539788|XP_002086673.2|DYAK
OG0009811	LOC110190068|XP_020816033.1|DSER	LOC6534677|XP_002095352.3|DYAK
OG0009812	LOC110189323|XP_020815028.1|DSER	LOC6533250|XP_002093976.1|DYAK
OG0009813	LOC110189916|XP_020815848.1|DSER	LOC6539425|XP_002086313.2|DYAK
OG0009814	LOC110176196|XP_020798107.1|DSER	LOC6533047|XP_002093782.1|DYAK
OG0009815	LOC110185316|XP_020809740.1|DSER	LOC6539658|XP_002086544.1|DYAK
OG0009816	LOC110190276|XP_020816309.1|DSER	LOC6534080|XP_002094766.2|DYAK
OG0009817	LOC110190280|XP_020816313.1|DSER	LOC6534079|XP_002094765.2|DYAK
OG0009818	LOC110191230|XP_020817659.1|DSER	LOC6533999|XP_002094688.1|DYAK
OG0009819	LOC110191399|XP_020817916.1|DSER	LOC6534000|XP_002094689.1|DYAK
OG0009820	LOC110191228|XP_020817657.1|DSER	LOC6534001|XP_002094690.1|DYAK
OG0009821	LOC110176691|XP_020798780.1|DSER	LOC6534753|XP_002095428.2|DYAK
OG0009822	LOC110178947|XP_020801905.1|DSER	LOC6534234|XP_002094916.1|DYAK
OG0009823	LOC110190790|XP_020817087.1|DSER	LOC26535372|XP_015049566.1|DYAK
OG0009824	LOC110190245|XP_020816267.1|DSER	LOC6533685|XP_002094390.3|DYAK
OG0009825	LOC110179830|XP_020803096.1|DSER	LOC6534019|XP_002094706.1|DYAK
OG0009826	LOC110190331|XP_020816386.1|DSER	LOC6539331|XP_002086222.2|DYAK
OG0009827	LOC110190332|XP_020816387.1|DSER	LOC6535150|XP_002095812.2|DYAK
OG0009828	LOC110181242|XP_020804606.1|DSER	LOC6533698|XP_002094403.2|DYAK
OG0009829	LOC110190196|XP_020816207.1|DSER	LOC6534559|XP_002095235.2|DYAK
OG0009830	LOC110177538|XP_020799965.1|DSER	LOC6539352|XP_002086245.1|DYAK
OG0009831	LOC110177537|XP_020799964.1|DSER	LOC6534584|XP_002095260.1|DYAK
OG0009832	LOC110177536|XP_020799963.1|DSER	LOC6539357|XP_002086250.2|DYAK
OG0009833	LOC110179976|XP_020803221.1|DSER	LOC26534553|XP_015050679.1|DYAK
OG0009834	LOC110178490|XP_020801294.1|DSER	LOC6530441|XP_002091357.1|DYAK
OG0009835	LOC110180033|XP_020803300.1|DSER	LOC6531630|XP_002092427.3|DYAK
OG0009836	LOC110177117|XP_020799322.1|DSER	LOC6535656|XP_002096284.1|DYAK
OG0009837	LOC110190977|XP_020817340.1|DSER	LOC6536671|XP_002097243.1|DYAK
OG0009838	LOC110187478|XP_020812523.1|DSER	LOC6529421|XP_002090425.1|DYAK
OG0009839	LOC110182748|XP_020806520.1|DSER	LOC26535255|XP_015054603.1|DYAK
OG0009840	LOC110178695|XP_020801557.1|DSER, LOC110181358|XP_020804741.1|DSER	LOC6529719|XP_002090712.1|DYAK
OG0009841	LOC110185888|XP_020810559.1|DSER	LOC6528091|XP_002089158.1|DYAK
OG0009842	LOC110176276|XP_020798252.1|DSER	LOC6534119|XP_002094803.2|DYAK
OG0009843	LOC110182754|XP_020806524.1|DSER	LOC6532783|XP_015049603.1|DYAK
OG0009844	LOC110185297|XP_020809704.1|DSER	LOC6534096|XP_002094782.1|DYAK
OG0009845	LOC110177708|XP_020800206.1|DSER	LOC6530464|XP_002091380.2|DYAK
OG0009846	LOC110185857|XP_020810525.1|DSER	LOC6528259|XP_002089312.1|DYAK
OG0009847	LOC110183069|XP_020806914.1|DSER	LOC6524112|XP_039228534.1|DYAK
OG0009848	LOC110180432|XP_020803762.1|DSER	LOC6524168|XP_002100031.1|DYAK
OG0009849	LOC110187825|XP_020812961.1|DSER	LOC6538641|XP_015048936.2|DYAK
OG0009850	LOC110180353|XP_020803674.1|DSER	LOC26534483|XP_039232297.1|DYAK
OG0009851	LOC110181844|XP_020805410.1|DSER	LOC26536330|XP_015046587.1|DYAK
OG0009853	LOC110178779|XP_020801684.1|DSER	LOC6524673|XP_002100530.1|DYAK
OG0009855	LOC110183903|XP_020807905.1|DSER, LOC110178080|XP_020800743.1|DSER	LOC6527781|XP_002088854.1|DYAK
OG0009856	LOC110176951|XP_020799112.1|DSER, LOC110185840|XP_020810507.1|DSER	LOC6527539|XP_002088629.1|DYAK
OG0009857	LOC110178696|XP_020801558.1|DSER, LOC110181360|XP_020804742.1|DSER	LOC6529717|XP_002090710.2|DYAK
OG0009858	LOC110177877|XP_020800501.1|DSER	LOC6527901|XP_039226897.1|DYAK
OG0009859	LOC110185766|XP_020810427.1|DSER	LOC6529782|XP_002090766.2|DYAK
OG0009860	LOC110183421|XP_020807357.1|DSER, LOC110183422|XP_020807359.1|DSER	LOC6527207|XP_002088301.2|DYAK
OG0009861	LOC110183091|XP_020806943.1|DSER	LOC6526425|XP_002087544.1|DYAK
OG0009862	LOC110183992|XP_020808007.1|DSER, LOC110179924|XP_020803180.1|DSER	LOC6527288|XP_002088382.2|DYAK
OG0009863	LOC110178166|XP_020800859.1|DSER	LOC6526279|XP_015053350.1|DYAK
OG0009864	LOC110187280|XP_020812327.1|DSER	LOC6530311|XP_002091238.1|DYAK
OG0009865	LOC110179171|XP_020802229.1|DSER	LOC6526851|XP_002087951.1|DYAK
OG0009866	LOC110185169|XP_020809538.1|DSER	LOC6533599|XP_015050180.1|DYAK
OG0009867	LOC110190082|XP_020816046.1|DSER	LOC6533008|XP_039229381.1|DYAK
OG0009868	LOC110178941|XP_020801899.1|DSER	LOC6539712|XP_002086597.1|DYAK
OG0009869	LOC110184013|XP_020808038.1|DSER	LOC26536100|XP_039226944.1|DYAK
OG0009870	LOC110178873|XP_020801806.1|DSER	LOC6534238|XP_002094920.1|DYAK
OG0009871	LOC110179217|XP_020802311.1|DSER	LOC6530045|XP_002090991.1|DYAK
OG0009872	LOC110179231|XP_020802342.1|DSER	LOC6530677|XP_002091572.1|DYAK
OG0009874	LOC110178953|XP_020801913.1|DSER	LOC6534268|XP_002094949.1|DYAK
OG0009875	LOC110190040|XP_020816004.1|DSER	LOC6535152|XP_002095814.1|DYAK
OG0009876	LOC110178382|XP_020801178.1|DSER	LOC6530115|XP_002091061.3|DYAK
OG0009877	LOC110177085|XP_020799271.1|DSER	LOC6528736|XP_015053421.1|DYAK
OG0009878	LOC110181930|XP_020805528.1|DSER	LOC26535891|XP_015052932.1|DYAK
OG0009879	LOC110191157|XP_020817573.1|DSER	LOC6531202|XP_002092030.1|DYAK
OG0009880	LOC110182544|XP_020806254.1|DSER	LOC6531598|XP_002092395.1|DYAK
OG0009881	LOC110179872|XP_020803133.1|DSER	LOC6529967|XP_002090914.1|DYAK
OG0009882	LOC110181110|XP_020804440.1|DSER	LOC6531861|XP_002092648.1|DYAK
OG0009883	LOC110182913|XP_020806733.1|DSER	LOC6530797|XP_002091680.2|DYAK
OG0009884	LOC110182936|XP_020806774.1|DSER	LOC6530795|XP_002091678.1|DYAK
OG0009885	LOC110177008|XP_020799182.1|DSER	LOC6528803|XP_002089835.1|DYAK
OG0009886	LOC110182552|XP_020806265.1|DSER	LOC6531707|XP_002092498.1|DYAK
OG0009887	LOC110189542|XP_020815332.1|DSER, LOC110189437|XP_020815167.1|DSER	LOC6528629|XP_002089671.1|DYAK
OG0009888	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER	LOC6530915|XP_002091759.1|DYAK
OG0009889	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER	LOC6531778|XP_002092565.1|DYAK
OG0009890	LOC110187599|XP_020812681.1|DSER	LOC6531381|XP_002092184.1|DYAK
OG0009891	LOC110189871|XP_020815761.1|DSER	LOC6535262|XP_002095918.1|DYAK
OG0009893	LOC110176343|XP_020798331.1|DSER	LOC6530196|XP_015051975.1|DYAK
OG0009894	LOC110185532|XP_020810102.1|DSER	LOC6535991|XP_002096606.3|DYAK
OG0009895	LOC110188546|XP_020813962.1|DSER	LOC6539860|XP_002086740.3|DYAK
OG0009896	LOC110186367|XP_020811176.1|DSER	LOC6538524|XP_002099046.1|DYAK
OG0009897	LOC110191791|XP_020818401.1|DSER	LOC6537149|XP_002097710.1|DYAK
OG0009898	LOC110188318|XP_020813685.1|DSER	LOC6537241|XP_002097799.1|DYAK
OG0009899	LOC110176463|XP_020798479.1|DSER	LOC6537313|XP_002097871.2|DYAK
OG0009900	LOC110185090|XP_020809438.1|DSER	LOC6536929|XP_002097498.1|DYAK
OG0009901	LOC110186195|XP_020810913.1|DSER	LOC6538393|XP_002098917.1|DYAK
OG0009902	LOC110176460|XP_020798474.1|DSER	LOC6536543|XP_002097119.1|DYAK
OG0009903	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER	LOC6536098|XP_002096706.1|DYAK
OG0009904	LOC110188043|XP_020813252.1|DSER	LOC6537270|XP_002097828.1|DYAK
OG0009905	LOC110184062|XP_020808102.1|DSER	LOC6536983|XP_002097552.1|DYAK
OG0009906	LOC110185797|XP_020810463.1|DSER	LOC6536976|XP_002097545.1|DYAK
OG0009907	LOC110177211|XP_020799488.1|DSER	LOC6535836|XP_002096457.1|DYAK
OG0009908	LOC110186341|XP_020811148.1|DSER	LOC6537333|XP_002097890.2|DYAK
OG0009909	LOC110186887|XP_020811846.1|DSER	LOC6538301|XP_002098828.1|DYAK
OG0009911	LOC110177945|XP_020800589.1|DSER, LOC110177944|XP_020800588.1|DSER	LOC6531806|XP_002092593.1|DYAK
OG0009912	LOC110181342|XP_020804720.1|DSER	LOC6529773|XP_002090757.2|DYAK
OG0009913	LOC110185841|XP_020810508.1|DSER	LOC6526631|XP_002087739.1|DYAK
OG0009915	LOC110181316|XP_020804695.1|DSER	LOC6526461|XP_039226900.1|DYAK
OG0009917	LOC110179514|XP_020802754.1|DSER	LOC6528796|XP_002089828.1|DYAK
OG0009918	LOC110176517|XP_020798552.1|DSER, LOC110176518|XP_020798553.1|DSER	LOC26535714|XP_015052926.1|DYAK, LOC6530478|XP_002091393.1|DYAK
OG0009922	LOC110178990|XP_020801964.1|DSER	LOC6534893|XP_002095565.1|DYAK
OG0009925	LOC110186446|XP_020811288.1|DSER	LOC6537425|XP_002097981.1|DYAK
OG0009926	LOC110177476|XP_020799876.1|DSER	LOC6533958|XP_002094658.1|DYAK
OG0009927	LOC110180530|XP_020803861.1|DSER	LOC6523895|XP_002099768.1|DYAK
OG0009928	LOC110176419|XP_020798421.1|DSER	LOC6537996|XP_002098531.2|DYAK
OG0009930	LOC110181625|XP_020805093.1|DSER	LOC6525714|XP_002101536.1|DYAK
OG0009931	LOC110177938|XP_020800578.1|DSER	LOC6530591|XP_002091504.1|DYAK
OG0009932	LOC110188926|XP_020814510.1|DSER	LOC6528829|XP_002089861.3|DYAK
OG0009933	LOC110178531|XP_020801348.1|DSER	LOC6531507|XP_002092306.1|DYAK
OG0009934	LOC110176244|XP_020798202.1|DSER	LOC6533086|XP_002093818.1|DYAK
OG0009937	LOC110178691|XP_020801552.1|DSER	LOC26535320|XP_015051104.2|DYAK
OG0009938	LOC110184363|XP_020808515.1|DSER	LOC6525683|XP_039231353.1|DYAK
OG0009940	LOC110186794|XP_020811731.1|DSER	LOC6538483|XP_039232009.1|DYAK
OG0009941	LOC110187417|XP_020812465.1|DSER	LOC6528144|XP_002089210.1|DYAK
OG0009942	LOC110188925|XP_020814509.1|DSER	LOC6528826|XP_002089858.1|DYAK
OG0009943	LOC110183465|XP_020807405.1|DSER	LOC6527219|XP_002088313.1|DYAK
OG0009944	LOC110180552|XP_020803906.1|DSER	LOC6523894|XP_002099767.1|DYAK
OG0009945	LOC110181906|XP_020805499.1|DSER	LOC6526052|XP_002101869.1|DYAK
OG0009946	LOC110188179|XP_020813410.1|DSER	LOC26534522|XP_015048304.1|DYAK
OG0009947	LOC110190645|XP_020816903.1|DSER	LOC6533127|XP_015049821.2|DYAK
OG0009948	LOC110179489|XP_020802722.1|DSER	LOC6523865|XP_002099738.1|DYAK
OG0009949	LOC110187854|XP_020812998.1|DSER	LOC6535365|XP_015047086.1|DYAK
OG0009950	LOC110186810|XP_020811754.1|DSER	LOC6537406|XP_002097962.1|DYAK
OG0009951	LOC110188282|XP_020813638.1|DSER	LOC6535745|XP_039232525.1|DYAK
OG0009952	LOC110187771|XP_020812894.1|DSER	LOC6535531|XP_002096160.1|DYAK
OG0009953	LOC110187012|XP_020812035.1|DSER	LOC6538482|XP_002099006.1|DYAK
OG0009954	LOC110176649|XP_020798739.1|DSER	LOC6536734|XP_002097306.1|DYAK
OG0009955	LOC110178354|XP_020801143.1|DSER	LOC6531547|XP_002092345.2|DYAK
OG0009956	LOC110182585|XP_020806291.1|DSER	LOC6524119|XP_002099983.1|DYAK
OG0009957	LOC110186734|XP_020811659.1|DSER	LOC6538822|XP_002099335.1|DYAK
OG0009958	LOC110186681|XP_020811606.1|DSER	LOC6538310|XP_002098837.1|DYAK
OG0009960	LOC110187894|XP_020813041.1|DSER	LOC6535268|XP_002095924.1|DYAK
OG0009962	LOC110184123|XP_020808193.1|DSER	LOC6536949|XP_002097518.1|DYAK
OG0009963	LOC110188033|XP_020813229.1|DSER	LOC6537729|XP_015048477.1|DYAK
OG0009964	LOC110184716|XP_020808998.1|DSER	LOC6537923|XP_002098463.1|DYAK
OG0009965	LOC110186875|XP_020811831.1|DSER	LOC6538899|XP_039231285.1|DYAK
OG0009966	LOC110179804|XP_020803068.1|DSER	LOC6529467|XP_039229076.1|DYAK
OG0009967	LOC110176932|XP_020799088.1|DSER	LOC6529646|XP_002090640.1|DYAK
OG0009968	LOC110187602|XP_020812653.1|DSER	LOC6526291|XP_002087413.1|DYAK
OG0009969	LOC110187340|XP_020812387.1|DSER	LOC6529531|XP_002090533.1|DYAK
OG0009970	LOC110176913|XP_020799063.1|DSER	LOC6529619|XP_002090613.1|DYAK
OG0009971	LOC110184852|XP_020809151.1|DSER	LOC6529492|XP_002090494.2|DYAK
OG0009972	LOC110183302|XP_020807201.1|DSER	LOC6528010|XP_002089077.1|DYAK
OG0009973	LOC110176454|XP_020798469.1|DSER	LOC6528534|XP_015053972.1|DYAK
OG0009974	LOC110186077|XP_020810771.1|DSER	LOC6529216|XP_002090223.1|DYAK
OG0009975	LOC110182741|XP_020806502.1|DSER	LOC6528135|XP_002089201.1|DYAK
OG0009976	LOC110181460|XP_020804866.1|DSER	LOC6527069|XP_002088162.1|DYAK
OG0009977	LOC110187356|XP_020812405.1|DSER	LOC6527957|XP_002089024.1|DYAK
OG0009978	LOC110187350|XP_020812400.1|DSER	LOC6527960|XP_002089027.1|DYAK
OG0009979	LOC110185772|XP_020810434.1|DSER	LOC6527473|XP_002088563.1|DYAK
OG0009980	LOC110191365|XP_020817877.1|DSER	LOC6532096|XP_002092872.1|DYAK
OG0009981	LOC110180060|XP_020803341.1|DSER	LOC6531162|XP_002091991.2|DYAK
OG0009982	LOC110180062|XP_020803343.1|DSER	LOC6531160|XP_002091989.3|DYAK
OG0009983	LOC110177503|XP_020799918.1|DSER	LOC6531611|XP_002092408.1|DYAK
OG0009984	LOC110180012|XP_020803264.1|DSER	LOC6530091|XP_002091037.1|DYAK
OG0009985	LOC110191624|XP_020818172.1|DSER	LOC26535675|XP_015054651.1|DYAK
OG0009986	LOC110189594|XP_020815384.1|DSER	LOC6528378|XP_002089427.1|DYAK
OG0009987	LOC110177712|XP_020800215.1|DSER	LOC6531313|XP_002092117.1|DYAK
OG0009988	LOC110177655|XP_020800130.1|DSER	LOC6531312|XP_002092116.1|DYAK
OG0009989	LOC110177935|XP_020800576.1|DSER	LOC6530593|XP_002091506.1|DYAK
OG0009990	LOC110182929|XP_020806766.1|DSER	LOC6530813|XP_002091696.1|DYAK
OG0009991	LOC110178040|XP_020800739.1|DSER	LOC6530399|XP_039228542.1|DYAK
OG0009992	LOC110187050|XP_020812085.1|DSER	LOC6524800|XP_002100642.1|DYAK
OG0009993	LOC110184588|XP_020808837.1|DSER	LOC6524934|XP_039226053.1|DYAK
OG0009994	LOC110181965|XP_020805573.1|DSER	LOC6540300|XP_039227608.1|DYAK
OG0009995	LOC110179671|XP_020802941.1|DSER	LOC6523974|XP_039229924.1|DYAK
OG0009996	LOC110184283|XP_020808423.1|DSER	LOC6525331|XP_002101167.1|DYAK
OG0009997	LOC110184138|XP_020808208.1|DSER	LOC6525222|XP_002101060.1|DYAK
OG0009998	LOC110184243|XP_020808358.1|DSER	LOC6525535|XP_002101370.1|DYAK
OG0009999	LOC110184586|XP_020808831.1|DSER	LOC6525410|XP_002101245.1|DYAK
OG0010000	LOC110182109|XP_020805775.1|DSER	LOC6525257|XP_002101093.1|DYAK
OG0010001	LOC110179683|XP_020802954.1|DSER	LOC6523981|XP_002099853.1|DYAK
OG0010002	LOC110178721|XP_020801585.1|DSER	LOC26535833|XP_015049228.1|DYAK
OG0010003	LOC110183400|XP_020807330.1|DSER	LOC6527218|XP_002088312.1|DYAK
OG0010004	LOC110182497|XP_020806205.1|DSER	LOC6524061|XP_002099930.1|DYAK
OG0010005	LOC110183222|XP_020807095.1|DSER	LOC6533210|XP_002093936.1|DYAK
OG0010006	LOC110184306|XP_020808453.1|DSER	LOC6525647|XP_002101469.1|DYAK
OG0010007	LOC110181600|XP_020805056.1|DSER	LOC6525498|XP_002101333.1|DYAK
OG0010008	LOC110175974|XP_020797828.1|DSER	LOC6525787|XP_002101608.1|DYAK
OG0010009	LOC110181325|XP_020804703.1|DSER	LOC6529748|XP_002090738.1|DYAK
OG0010010	LOC110175955|XP_020797802.1|DSER	LOC6526104|XP_002101921.1|DYAK
OG0010011	LOC110184266|XP_020808391.1|DSER	LOC6524226|XP_002100089.2|DYAK
OG0010012	LOC110179560|XP_020802801.1|DSER	LOC6524697|XP_002100541.3|DYAK
OG0010013	LOC110181594|XP_020805047.1|DSER	LOC6525082|XP_002100921.1|DYAK
OG0010014	LOC110175985|XP_020797843.1|DSER	LOC6525998|XP_002101816.1|DYAK
OG0010015	LOC110181558|XP_020805002.1|DSER	LOC6525083|XP_015046086.1|DYAK
OG0010016	LOC110182017|XP_020805607.1|DSER	LOC6525511|XP_002101346.1|DYAK
OG0010017	LOC110181589|XP_020805042.1|DSER	LOC6525081|XP_002100920.1|DYAK
OG0010018	LOC110180137|XP_020803442.1|DSER	LOC26535333|XP_039233539.1|DYAK
OG0010019	LOC110181691|XP_020805191.1|DSER	LOC6524738|XP_002100582.2|DYAK
OG0010020	LOC110181828|XP_020805391.1|DSER	LOC6525248|XP_002101085.2|DYAK
OG0010021	LOC110181633|XP_020805100.1|DSER	LOC6525569|XP_002101404.1|DYAK
OG0010022	LOC110189569|XP_020815359.1|DSER	LOC6526165|XP_002101975.1|DYAK
OG0010023	LOC110185515|XP_020810069.1|DSER	LOC6523794|XP_002099669.1|DYAK
OG0010024	LOC110185517|XP_020810072.1|DSER	LOC6523793|XP_002099668.1|DYAK
OG0010025	LOC110182208|XP_020805894.1|DSER	LOC6523944|XP_002099816.1|DYAK
OG0010026	LOC110181938|XP_020805534.1|DSER	LOC6524641|XP_002100498.2|DYAK
OG0010027	LOC110179129|XP_020802181.1|DSER	LOC6525297|XP_002101133.1|DYAK
OG0010028	LOC110191973|XP_020818653.1|DSER	LOC6525023|XP_002100862.1|DYAK
OG0010029	LOC110184167|XP_020808237.1|DSER	LOC6525111|XP_002100950.1|DYAK
OG0010030	LOC110184140|XP_020808210.1|DSER	LOC6524623|XP_002100480.1|DYAK
OG0010031	LOC110184181|XP_020808250.1|DSER	LOC6524624|XP_002100481.2|DYAK
OG0010032	LOC110182383|XP_020806084.1|DSER	LOC6528995|XP_002090027.2|DYAK
OG0010033	LOC110179756|XP_020803032.1|DSER	LOC6524338|XP_002100196.1|DYAK
OG0010034	LOC110179763|XP_020803038.1|DSER	LOC6524343|XP_002100201.1|DYAK
OG0010035	LOC110179764|XP_020803039.1|DSER	LOC120322383|XP_039233497.1|DYAK
OG0010036	LOC110179762|XP_020803037.1|DSER	LOC6524346|XP_002100204.1|DYAK
OG0010037	LOC110179757|XP_020803033.1|DSER	LOC6524347|XP_002100205.1|DYAK
OG0010038	LOC110180559|XP_020803912.1|DSER	LOC6524175|XP_002100038.1|DYAK
OG0010039	LOC110178366|XP_020801161.1|DSER	LOC6530160|XP_002091102.1|DYAK
OG0010040	LOC110185967|XP_020810644.1|DSER	LOC6527038|XP_002088132.1|DYAK
OG0010041	LOC110183057|XP_020806901.1|DSER	LOC6524102|XP_002099966.2|DYAK
OG0010042	LOC110179057|XP_020802076.1|DSER	LOC6525955|XP_002101775.1|DYAK
OG0010043	LOC110179054|XP_020802072.1|DSER	LOC6525958|XP_002101778.1|DYAK
OG0010044	LOC110183267|XP_020807154.1|DSER	LOC6540000|XP_039233706.1|DYAK
OG0010045	LOC110181826|XP_020805388.1|DSER	LOC6526085|XP_002101902.1|DYAK
OG0010046	LOC110181827|XP_020805389.1|DSER	LOC6526084|XP_002101901.1|DYAK
OG0010047	LOC110183228|XP_020807103.1|DSER	LOC6524656|XP_002100513.3|DYAK
OG0010048	LOC110185523|XP_020810077.1|DSER	LOC6524781|XP_015045886.1|DYAK
OG0010049	LOC110187103|XP_020812168.1|DSER	LOC6524870|XP_002100710.1|DYAK
OG0010050	LOC110187116|XP_020812185.1|DSER	LOC6524871|XP_002100711.1|DYAK
OG0010051	LOC110181694|XP_020805195.1|DSER	LOC6524259|XP_002100122.1|DYAK
OG0010052	LOC110180323|XP_020803639.1|DSER	LOC6539104|XP_002086006.2|DYAK
OG0010053	LOC110179458|XP_020802676.1|DSER	LOC6526002|XP_002101820.1|DYAK
OG0010054	LOC110179722|XP_020803000.1|DSER	LOC6525352|XP_039228043.1|DYAK
OG0010055	LOC110179738|XP_020803014.1|DSER	LOC6525348|XP_002101184.1|DYAK
OG0010056	LOC110187143|XP_020812216.1|DSER	LOC6525559|XP_002101394.1|DYAK
OG0010057	LOC110179632|XP_020802902.1|DSER	LOC6523877|XP_002099750.1|DYAK
OG0010058	LOC110180346|XP_020803667.1|DSER	LOC6524580|XP_039226920.1|DYAK
OG0010059	LOC110181913|XP_020805506.1|DSER	LOC6526049|XP_002101866.1|DYAK
OG0010060	LOC110180649|XP_020804002.1|DSER	LOC6524510|XP_002100367.1|DYAK
OG0010061	LOC110190085|XP_020816050.1|DSER	LOC6532983|XP_002093718.1|DYAK
OG0010062	LOC110184700|XP_020808970.1|DSER	LOC6533173|XP_002093899.1|DYAK
OG0010063	LOC110190080|XP_020816045.1|DSER	LOC6534341|XP_002095021.1|DYAK
OG0010064	LOC110189844|XP_020815712.1|DSER	LOC6534331|XP_002095011.1|DYAK
OG0010065	LOC110176303|XP_020798283.1|DSER	LOC6533067|XP_002093799.1|DYAK
OG0010066	LOC110177629|XP_020800102.1|DSER	LOC6532429|XP_002093176.2|DYAK
OG0010067	LOC110188849|XP_020814414.1|DSER	LOC6533508|XP_002094219.1|DYAK
OG0010068	LOC110189908|XP_020815832.1|DSER	LOC6539398|XP_002086286.1|DYAK
OG0010069	LOC110177549|XP_020799978.1|DSER	LOC6532458|XP_002093205.1|DYAK
OG0010071	LOC110185261|XP_020809659.1|DSER	LOC6534325|XP_002095005.1|DYAK
OG0010072	LOC110189085|XP_020814716.1|DSER	LOC6533033|XP_002093768.1|DYAK
OG0010073	LOC110189059|XP_020814687.1|DSER	LOC6533410|XP_002094128.1|DYAK
OG0010074	LOC110178025|XP_020800699.1|DSER	LOC6524163|XP_002100026.2|DYAK
OG0010076	LOC110190498|XP_020816673.1|DSER	LOC6533901|XP_002094601.1|DYAK
OG0010077	LOC110190748|XP_020817030.1|DSER	LOC6535056|XP_002095720.1|DYAK
OG0010078	LOC110190456|XP_020816615.1|DSER	LOC6535057|XP_002095721.1|DYAK
OG0010079	LOC110190685|XP_020816954.1|DSER	LOC6539496|XP_002086386.2|DYAK
OG0010080	LOC110183710|XP_020807717.1|DSER	LOC6532755|XP_002093497.1|DYAK
OG0010081	LOC110190631|XP_020816884.1|DSER	LOC26534560|XP_015049436.1|DYAK
OG0010082	LOC110177610|XP_020800068.1|DSER	LOC6532830|XP_002093567.1|DYAK
OG0010083	LOC110185329|XP_020809765.1|DSER	LOC6534101|XP_002094787.1|DYAK
OG0010084	LOC110176248|XP_020798211.1|DSER	LOC6534126|XP_039229884.1|DYAK
OG0010085	LOC110190037|XP_020816000.1|DSER	LOC6539326|XP_039230262.1|DYAK
OG0010086	LOC110182782|XP_020806567.1|DSER	LOC6534104|XP_002094790.1|DYAK
OG0010087	LOC110190898|XP_020817216.1|DSER	LOC6534045|XP_002094731.1|DYAK
OG0010088	LOC110177506|XP_020799919.1|DSER	LOC6539351|XP_002086244.2|DYAK
OG0010089	LOC110181258|XP_020804624.1|DSER	LOC6533721|XP_039230556.1|DYAK
OG0010090	LOC110185419|XP_020809891.1|DSER	LOC6523743|XP_002099618.1|DYAK
OG0010091	LOC110178318|XP_020801091.1|DSER	LOC6530422|XP_002091338.1|DYAK
OG0010092	LOC110185387|XP_020809826.1|DSER	LOC120322286|XP_039233277.1|DYAK
OG0010093	LOC110191572|XP_020818113.1|DSER	LOC6531297|XP_039229238.1|DYAK
OG0010094	LOC110177334|XP_020799679.1|DSER, LOC110177443|XP_020799835.1|DSER	LOC6537807|XP_002098348.1|DYAK
OG0010095	LOC110188137|XP_020813389.1|DSER	LOC26536240|XP_015049021.1|DYAK
OG0010096	LOC110181905|XP_020805498.1|DSER	LOC6523999|XP_002099871.1|DYAK
OG0010097	LOC110179580|XP_020802830.1|DSER	LOC6540556|XP_039226584.1|DYAK
OG0010098	LOC110186050|XP_020810751.1|DSER	LOC6528088|XP_002089155.1|DYAK
OG0010099	LOC110176874|XP_020799009.1|DSER	LOC6529637|XP_002090631.1|DYAK
OG0010100	LOC110176134|XP_020798028.1|DSER	LOC6533075|XP_002093807.2|DYAK
OG0010101	LOC110188530|XP_020813938.1|DSER	LOC6535115|XP_002095778.1|DYAK
OG0010102	LOC110177519|XP_020799935.1|DSER	LOC6539358|XP_002086251.2|DYAK
OG0010103	LOC110177505|XP_020799917.1|DSER	LOC6539350|XP_002086243.1|DYAK
OG0010104	LOC110190795|XP_020817096.1|DSER	LOC6532565|XP_002093310.2|DYAK
OG0010105	LOC110183854|XP_020807866.1|DSER	LOC6527724|XP_002088807.1|DYAK
OG0010106	LOC110178400|XP_020801199.1|DSER	LOC6530149|XP_002091091.1|DYAK
OG0010107	LOC110181108|XP_020804437.1|DSER	LOC6531845|XP_002092632.1|DYAK
