Orthogroup	DSER.longest_only	DSAN.longest_only
OG0009877	LOC110177085|XP_020799271.1|DSER	LOC120443776|XP_039479032.1|DSAN
OG0009878	LOC110181930|XP_020805528.1|DSER	LOC120447113|XP_039484468.1|DSAN
OG0009879	LOC110191157|XP_020817573.1|DSER	LOC120446158|XP_039482923.1|DSAN
OG0009880	LOC110182544|XP_020806254.1|DSER	LOC120445006|XP_039480989.1|DSAN
OG0009881	LOC110179872|XP_020803133.1|DSER	LOC120445495|XP_039481876.1|DSAN
OG0009882	LOC110181110|XP_020804440.1|DSER	LOC120445587|XP_039482012.1|DSAN
OG0009883	LOC110182913|XP_020806733.1|DSER	LOC120445896|XP_039482484.1|DSAN
OG0009884	LOC110182936|XP_020806774.1|DSER	LOC120445898|XP_039482486.1|DSAN
OG0009885	LOC110177008|XP_020799182.1|DSER	LOC120450928|XP_039490131.1|DSAN
OG0009886	LOC110182552|XP_020806265.1|DSER	LOC120447135|XP_039484503.1|DSAN
OG0009887	LOC110189542|XP_020815332.1|DSER, LOC110189437|XP_020815167.1|DSER	LOC120455943|XP_039498412.1|DSAN
OG0009888	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER	LOC120445383|XP_039481722.1|DSAN
OG0009889	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER	LOC120446829|XP_039483945.1|DSAN
OG0009890	LOC110187599|XP_020812681.1|DSER	LOC120444966|XP_039480916.1|DSAN
OG0009891	LOC110189871|XP_020815761.1|DSER	LOC120454030|XP_039494957.1|DSAN
OG0009893	LOC110176343|XP_020798331.1|DSER	LOC120446680|XP_039483690.1|DSAN
OG0009894	LOC110185532|XP_020810102.1|DSER	LOC120453139|XP_039493623.1|DSAN
OG0009895	LOC110188546|XP_020813962.1|DSER	LOC120451925|XP_039491874.1|DSAN
OG0009896	LOC110186367|XP_020811176.1|DSER	LOC120450907|XP_039490091.1|DSAN
OG0009897	LOC110191791|XP_020818401.1|DSER	LOC120453523|XP_039494205.1|DSAN
OG0009898	LOC110188318|XP_020813685.1|DSER	LOC120450997|XP_039490240.1|DSAN
OG0009899	LOC110176463|XP_020798479.1|DSER	LOC120454146|XP_039495137.1|DSAN
OG0009900	LOC110185090|XP_020809438.1|DSER	LOC120453188|XP_039493688.1|DSAN
OG0009901	LOC110186195|XP_020810913.1|DSER	LOC120452570|XP_039492786.1|DSAN
OG0009902	LOC110176460|XP_020798474.1|DSER	LOC120452033|XP_039492016.1|DSAN
OG0009903	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER	LOC120453663|XP_039494406.1|DSAN
OG0009904	LOC110188043|XP_020813252.1|DSER	LOC120452675|XP_039492960.1|DSAN
OG0009905	LOC110184062|XP_020808102.1|DSER	LOC120454597|XP_039495983.1|DSAN
OG0009906	LOC110185797|XP_020810463.1|DSER	LOC120452748|XP_039493057.1|DSAN
OG0009907	LOC110177211|XP_020799488.1|DSER	LOC120454135|XP_039495125.1|DSAN
OG0009908	LOC110186341|XP_020811148.1|DSER	LOC120452105|XP_039492115.1|DSAN, LOC120453102|XP_039493570.1|DSAN
OG0009909	LOC110186887|XP_020811846.1|DSER	LOC120451185|XP_039490567.1|DSAN
OG0009911	LOC110177945|XP_020800589.1|DSER, LOC110177944|XP_020800588.1|DSER	LOC120446702|XP_039483734.1|DSAN
OG0009912	LOC110181342|XP_020804720.1|DSER	LOC120446592|XP_039483555.1|DSAN
OG0009913	LOC110185841|XP_020810508.1|DSER	LOC120458818|XP_039502561.1|DSAN
OG0009915	LOC110181316|XP_020804695.1|DSER	LOC120458728|XP_039502411.1|DSAN
OG0009917	LOC110179514|XP_020802754.1|DSER	LOC120458804|XP_039502530.1|DSAN
OG0009918	LOC110176517|XP_020798552.1|DSER, LOC110176518|XP_020798553.1|DSER	LOC120445693|XP_039482185.1|DSAN, LOC120445694|XP_039482186.1|DSAN
OG0009922	LOC110178990|XP_020801964.1|DSER	LOC120450557|XP_039489599.1|DSAN
OG0009925	LOC110186446|XP_020811288.1|DSER	LOC120454466|XP_039495719.1|DSAN
OG0009926	LOC110177476|XP_020799876.1|DSER	LOC120448295|XP_039486167.1|DSAN
OG0009927	LOC110180530|XP_020803861.1|DSER	LOC120456903|XP_039499962.1|DSAN
OG0009928	LOC110176419|XP_020798421.1|DSER	LOC120453127|XP_039493608.1|DSAN
OG0009930	LOC110181625|XP_020805093.1|DSER	LOC120456454|XP_039499228.1|DSAN
OG0009931	LOC110177938|XP_020800578.1|DSER	LOC120444269|XP_039479716.1|DSAN
OG0009932	LOC110188926|XP_020814510.1|DSER	LOC120446350|XP_039483214.1|DSAN
OG0009933	LOC110178531|XP_020801348.1|DSER	LOC120446625|XP_039483619.1|DSAN
OG0009934	LOC110176244|XP_020798202.1|DSER	LOC120449879|XP_039488487.1|DSAN
OG0009937	LOC110178691|XP_020801552.1|DSER	LOC120457499|XP_039500987.1|DSAN, LOC120447877|XP_039485420.1|DSAN
OG0009938	LOC110184363|XP_020808515.1|DSER	LOC120455892|XP_039498321.1|DSAN
OG0009940	LOC110186794|XP_020811731.1|DSER	LOC120452801|XP_039493134.1|DSAN
OG0009941	LOC110187417|XP_020812465.1|DSER	LOC120450576|XP_039489632.1|DSAN
OG0009942	LOC110188925|XP_020814509.1|DSER	LOC120445805|XP_039482355.1|DSAN
OG0009943	LOC110183465|XP_020807405.1|DSER	LOC120458721|XP_039502404.1|DSAN
OG0009944	LOC110180552|XP_020803906.1|DSER	LOC120457161|XP_039500371.1|DSAN
OG0009945	LOC110181906|XP_020805499.1|DSER	LOC120455514|XP_039497720.1|DSAN
OG0009947	LOC110190645|XP_020816903.1|DSER	LOC120448551|XP_039486538.1|DSAN
OG0009948	LOC110179489|XP_020802722.1|DSER	LOC120456912|XP_039499976.1|DSAN
OG0009949	LOC110187854|XP_020812998.1|DSER	LOC120452998|XP_039493437.1|DSAN
OG0009950	LOC110186810|XP_020811754.1|DSER	LOC120452135|XP_039492155.1|DSAN
OG0009951	LOC110188282|XP_020813638.1|DSER	LOC120451594|XP_039491348.1|DSAN
OG0009952	LOC110187771|XP_020812894.1|DSER	LOC120453159|XP_039493652.1|DSAN
OG0009953	LOC110187012|XP_020812035.1|DSER	LOC120452803|XP_039493136.1|DSAN
OG0009954	LOC110176649|XP_020798739.1|DSER	LOC120454353|XP_039495509.1|DSAN
OG0009955	LOC110178354|XP_020801143.1|DSER	LOC120445149|XP_039481243.1|DSAN
OG0009956	LOC110182585|XP_020806291.1|DSER	LOC120456825|XP_039499808.1|DSAN
OG0009957	LOC110186734|XP_020811659.1|DSER	LOC120454412|XP_039495615.1|DSAN
OG0009958	LOC110186681|XP_020811606.1|DSER	LOC120453239|XP_039493774.1|DSAN
OG0009960	LOC110187894|XP_020813041.1|DSER	LOC120450725|XP_039489750.1|DSAN
OG0009962	LOC110184123|XP_020808193.1|DSER	LOC120451556|XP_039491290.1|DSAN
OG0009963	LOC110188033|XP_020813229.1|DSER	LOC120452029|XP_039492010.1|DSAN
OG0009964	LOC110184716|XP_020808998.1|DSER	LOC120453553|XP_039494240.1|DSAN
OG0009965	LOC110186875|XP_020811831.1|DSER	LOC120453737|XP_039494502.1|DSAN
OG0009966	LOC110179804|XP_020803068.1|DSER	LOC120444618|XP_039480352.1|DSAN
OG0009967	LOC110176932|XP_020799088.1|DSER	LOC120446376|XP_039483241.1|DSAN
OG0009968	LOC110187602|XP_020812653.1|DSER	LOC120455473|XP_039497641.1|DSAN
OG0009969	LOC110187340|XP_020812387.1|DSER	LOC120445663|XP_039482144.1|DSAN
OG0009970	LOC110176913|XP_020799063.1|DSER	LOC120446391|XP_039483263.1|DSAN
OG0009971	LOC110184852|XP_020809151.1|DSER	LOC120444431|XP_039480013.1|DSAN
OG0009972	LOC110183302|XP_020807201.1|DSER	LOC120456519|XP_039499333.1|DSAN
OG0009973	LOC110176454|XP_020798469.1|DSER	LOC120443939|XP_039479324.1|DSAN
OG0009974	LOC110186077|XP_020810771.1|DSER	LOC120457784|XP_039501213.1|DSAN
OG0009975	LOC110182741|XP_020806502.1|DSER	LOC120458270|XP_039501797.1|DSAN
OG0009976	LOC110181460|XP_020804866.1|DSER	LOC120452024|XP_039492008.1|DSAN
OG0009977	LOC110187356|XP_020812405.1|DSER	LOC120458650|XP_039502312.1|DSAN
OG0009978	LOC110187350|XP_020812400.1|DSER	LOC120443920|XP_039479296.1|DSAN
OG0009979	LOC110185772|XP_020810434.1|DSER	LOC120458773|XP_039502486.1|DSAN
OG0009980	LOC110191365|XP_020817877.1|DSER	LOC120445087|XP_039481150.1|DSAN
OG0009981	LOC110180060|XP_020803341.1|DSER	LOC120445198|XP_039481356.1|DSAN
OG0009982	LOC110180062|XP_020803343.1|DSER	LOC120446194|XP_039482977.1|DSAN
OG0009983	LOC110177503|XP_020799918.1|DSER	LOC120444779|XP_039480653.1|DSAN
OG0009984	LOC110180012|XP_020803264.1|DSER	LOC120445105|XP_039481183.1|DSAN
OG0009985	LOC110191624|XP_020818172.1|DSER	LOC120458740|XP_039502437.1|DSAN
OG0009986	LOC110189594|XP_020815384.1|DSER	LOC120452333|XP_039492434.1|DSAN
OG0009987	LOC110177712|XP_020800215.1|DSER	LOC120445407|XP_039481755.1|DSAN
OG0009988	LOC110177655|XP_020800130.1|DSER	LOC120445409|XP_039481757.1|DSAN
OG0009989	LOC110177935|XP_020800576.1|DSER	LOC120444268|XP_039479715.1|DSAN
OG0009990	LOC110182929|XP_020806766.1|DSER	LOC120445512|XP_039481904.1|DSAN
OG0009991	LOC110178040|XP_020800739.1|DSER	LOC120444739|XP_039480599.1|DSAN
OG0009992	LOC110187050|XP_020812085.1|DSER	LOC120456624|XP_039499481.1|DSAN
OG0009993	LOC110184588|XP_020808837.1|DSER	LOC120456013|XP_039498505.1|DSAN
OG0009994	LOC110181965|XP_020805573.1|DSER	LOC120456125|XP_039498689.1|DSAN
OG0009995	LOC110179671|XP_020802941.1|DSER	LOC120455603|XP_039497916.1|DSAN
OG0009996	LOC110184283|XP_020808423.1|DSER	LOC120455406|XP_039497480.1|DSAN
OG0009997	LOC110184138|XP_020808208.1|DSER	LOC120455862|XP_039498267.1|DSAN
OG0009998	LOC110184243|XP_020808358.1|DSER	LOC120456916|XP_039499981.1|DSAN
OG0009999	LOC110184586|XP_020808831.1|DSER	LOC120455580|XP_039497886.1|DSAN
OG0010000	LOC110182109|XP_020805775.1|DSER	LOC120457297|XP_039500713.1|DSAN
OG0010001	LOC110179683|XP_020802954.1|DSER	LOC120456413|XP_039499177.1|DSAN
OG0010002	LOC110178721|XP_020801585.1|DSER	LOC120449323|XP_039487653.1|DSAN
OG0010003	LOC110183400|XP_020807330.1|DSER	LOC120458195|XP_039501703.1|DSAN
OG0010004	LOC110182497|XP_020806205.1|DSER	LOC120456515|XP_039499316.1|DSAN
OG0010005	LOC110183222|XP_020807095.1|DSER	LOC120447738|XP_039485216.1|DSAN
OG0010006	LOC110184306|XP_020808453.1|DSER	LOC120456838|XP_039499824.1|DSAN
OG0010007	LOC110181600|XP_020805056.1|DSER	LOC120455434|XP_039497564.1|DSAN
OG0010008	LOC110175974|XP_020797828.1|DSER	LOC120456722|XP_039499639.1|DSAN
OG0010009	LOC110181325|XP_020804703.1|DSER	LOC120446768|XP_039483846.1|DSAN
OG0010010	LOC110175955|XP_020797802.1|DSER	LOC120455990|XP_039498480.1|DSAN
OG0010011	LOC110184266|XP_020808391.1|DSER	LOC120455052|XP_039496838.1|DSAN
OG0010012	LOC110179560|XP_020802801.1|DSER	LOC120456440|XP_039499207.1|DSAN
OG0010013	LOC110181594|XP_020805047.1|DSER	LOC120455966|XP_039498445.1|DSAN
OG0010014	LOC110175985|XP_020797843.1|DSER	LOC120455446|XP_039497587.1|DSAN
OG0010015	LOC110181558|XP_020805002.1|DSER	LOC120456966|XP_039500045.1|DSAN
OG0010016	LOC110182017|XP_020805607.1|DSER	LOC120456020|XP_039498518.1|DSAN
OG0010017	LOC110181589|XP_020805042.1|DSER	LOC120456988|XP_039500071.1|DSAN
OG0010018	LOC110180137|XP_020803442.1|DSER	LOC120455483|XP_039497651.1|DSAN
OG0010019	LOC110181691|XP_020805191.1|DSER	LOC120455513|XP_039497718.1|DSAN
OG0010020	LOC110181828|XP_020805391.1|DSER	LOC120455114|XP_039496937.1|DSAN
OG0010021	LOC110181633|XP_020805100.1|DSER	LOC120455230|XP_039497140.1|DSAN
OG0010022	LOC110189569|XP_020815359.1|DSER	LOC120456594|XP_039499437.1|DSAN
OG0010023	LOC110185515|XP_020810069.1|DSER	LOC120456276|XP_039498948.1|DSAN
OG0010024	LOC110185517|XP_020810072.1|DSER	LOC120456281|XP_039498956.1|DSAN
OG0010025	LOC110182208|XP_020805894.1|DSER	LOC120456583|XP_039499424.1|DSAN
OG0010026	LOC110181938|XP_020805534.1|DSER	LOC120456463|XP_039499243.1|DSAN
OG0010027	LOC110179129|XP_020802181.1|DSER	LOC120456606|XP_039499453.1|DSAN
OG0010028	LOC110191973|XP_020818653.1|DSER	LOC120455121|XP_039496948.1|DSAN
OG0010029	LOC110184167|XP_020808237.1|DSER	LOC120455719|XP_039498068.1|DSAN
OG0010030	LOC110184140|XP_020808210.1|DSER	LOC120457101|XP_039500225.1|DSAN
OG0010031	LOC110184181|XP_020808250.1|DSER	LOC120456754|XP_039499681.1|DSAN
OG0010032	LOC110182383|XP_020806084.1|DSER	LOC120451349|XP_039490887.1|DSAN
OG0010033	LOC110179756|XP_020803032.1|DSER	LOC120456543|XP_039499356.1|DSAN
OG0010034	LOC110179763|XP_020803038.1|DSER	LOC120456538|XP_039499351.1|DSAN
OG0010035	LOC110179764|XP_020803039.1|DSER	LOC120456542|XP_039499355.1|DSAN
OG0010036	LOC110179762|XP_020803037.1|DSER	LOC120455625|XP_039497942.1|DSAN
OG0010037	LOC110179757|XP_020803033.1|DSER	LOC120456552|XP_039499365.1|DSAN
OG0010038	LOC110180559|XP_020803912.1|DSER	LOC120454999|XP_039496746.1|DSAN
OG0010039	LOC110178366|XP_020801161.1|DSER	LOC120446792|XP_039483882.1|DSAN
OG0010040	LOC110185967|XP_020810644.1|DSER	LOC120458259|XP_039501782.1|DSAN
OG0010041	LOC110183057|XP_020806901.1|DSER	LOC120456888|XP_039499919.1|DSAN
OG0010042	LOC110179057|XP_020802076.1|DSER	LOC120456761|XP_039499690.1|DSAN
OG0010043	LOC110179054|XP_020802072.1|DSER	LOC120455599|XP_039497908.1|DSAN
OG0010044	LOC110183267|XP_020807154.1|DSER	LOC120456851|XP_039499843.1|DSAN
OG0010045	LOC110181826|XP_020805388.1|DSER	LOC120456914|XP_039499978.1|DSAN
OG0010046	LOC110181827|XP_020805389.1|DSER	LOC120456915|XP_039499979.1|DSAN
OG0010047	LOC110183228|XP_020807103.1|DSER	LOC120456871|XP_039499902.1|DSAN
OG0010048	LOC110185523|XP_020810077.1|DSER	LOC120456609|XP_039499457.1|DSAN
OG0010049	LOC110187103|XP_020812168.1|DSER	LOC120455146|XP_039496985.1|DSAN
OG0010050	LOC110187116|XP_020812185.1|DSER	LOC120455144|XP_039496983.1|DSAN
OG0010051	LOC110181694|XP_020805195.1|DSER	LOC120456709|XP_039499617.1|DSAN
OG0010052	LOC110180323|XP_020803639.1|DSER	LOC120455136|XP_039496971.1|DSAN
OG0010053	LOC110179458|XP_020802676.1|DSER	LOC120455443|XP_039497580.1|DSAN
OG0010054	LOC110179722|XP_020803000.1|DSER	LOC120456194|XP_039498807.1|DSAN
OG0010055	LOC110179738|XP_020803014.1|DSER	LOC120456220|XP_039498837.1|DSAN
OG0010056	LOC110187143|XP_020812216.1|DSER	LOC120456004|XP_039498496.1|DSAN
OG0010057	LOC110179632|XP_020802902.1|DSER	LOC120456374|XP_039499126.1|DSAN
OG0010058	LOC110180346|XP_020803667.1|DSER	LOC120456495|XP_039499296.1|DSAN
OG0010059	LOC110181913|XP_020805506.1|DSER	LOC120454983|XP_039496708.1|DSAN
OG0010060	LOC110180649|XP_020804002.1|DSER	LOC120457155|XP_039500362.1|DSAN
OG0010061	LOC110190085|XP_020816050.1|DSER	LOC120450214|XP_039489022.1|DSAN
OG0010062	LOC110184700|XP_020808970.1|DSER	LOC120449272|XP_039487589.1|DSAN
OG0010063	LOC110190080|XP_020816045.1|DSER	LOC120449903|XP_039488529.1|DSAN
OG0010064	LOC110189844|XP_020815712.1|DSER	LOC120448979|XP_039487175.1|DSAN
OG0010065	LOC110176303|XP_020798283.1|DSER	LOC120447665|XP_039485116.1|DSAN
OG0010066	LOC110177629|XP_020800102.1|DSER	LOC120449936|XP_039488568.1|DSAN
OG0010067	LOC110188849|XP_020814414.1|DSER	LOC120447840|XP_039485380.1|DSAN
OG0010068	LOC110189908|XP_020815832.1|DSER	LOC120448251|XP_039486096.1|DSAN
OG0010069	LOC110177549|XP_020799978.1|DSER	LOC120449073|XP_039487306.1|DSAN
OG0010071	LOC110185261|XP_020809659.1|DSER	LOC120449154|XP_039487425.1|DSAN
OG0010072	LOC110189085|XP_020814716.1|DSER	LOC120449238|XP_039487544.1|DSAN
OG0010073	LOC110189059|XP_020814687.1|DSER	LOC120449771|XP_039488344.1|DSAN
OG0010074	LOC110178025|XP_020800699.1|DSER	LOC120454959|XP_039496673.1|DSAN
OG0010076	LOC110190498|XP_020816673.1|DSER	LOC120449351|XP_039487695.1|DSAN
OG0010077	LOC110190748|XP_020817030.1|DSER	LOC120449179|XP_039487454.1|DSAN
OG0010078	LOC110190456|XP_020816615.1|DSER	LOC120447816|XP_039485327.1|DSAN
OG0010079	LOC110190685|XP_020816954.1|DSER	LOC120447874|XP_039485416.1|DSAN
OG0010080	LOC110183710|XP_020807717.1|DSER	LOC120448519|XP_039486488.1|DSAN
OG0010081	LOC110190631|XP_020816884.1|DSER	LOC120449971|XP_039488613.1|DSAN
OG0010082	LOC110177610|XP_020800068.1|DSER	LOC120447546|XP_039484926.1|DSAN
OG0010083	LOC110185329|XP_020809765.1|DSER	LOC120447469|XP_039484790.1|DSAN
OG0010084	LOC110176248|XP_020798211.1|DSER	LOC120447686|XP_039485150.1|DSAN
OG0010085	LOC110190037|XP_020816000.1|DSER	LOC120447824|XP_039485341.1|DSAN
OG0010086	LOC110182782|XP_020806567.1|DSER	LOC120449748|XP_039488316.1|DSAN
OG0010087	LOC110190898|XP_020817216.1|DSER	LOC120448187|XP_039485986.1|DSAN
OG0010088	LOC110177506|XP_020799919.1|DSER	LOC120449172|XP_039487448.1|DSAN
OG0010089	LOC110181258|XP_020804624.1|DSER	LOC120449407|XP_039487795.1|DSAN
OG0010090	LOC110185419|XP_020809891.1|DSER	LOC120454894|XP_039496471.1|DSAN
OG0010091	LOC110178318|XP_020801091.1|DSER	LOC120446656|XP_039483662.1|DSAN
OG0010092	LOC110185387|XP_020809826.1|DSER	LOC120448552|XP_039486542.1|DSAN
OG0010093	LOC110191572|XP_020818113.1|DSER	LOC120444538|XP_039480219.1|DSAN
OG0010094	LOC110177334|XP_020799679.1|DSER, LOC110177443|XP_020799835.1|DSER	LOC120451459|XP_039491075.1|DSAN
OG0010095	LOC110188137|XP_020813389.1|DSER	LOC120451658|XP_039491467.1|DSAN
OG0010096	LOC110181905|XP_020805498.1|DSER	LOC120456985|XP_039500068.1|DSAN
OG0010097	LOC110179580|XP_020802830.1|DSER	LOC120457208|XP_039500509.1|DSAN
OG0010098	LOC110186050|XP_020810751.1|DSER	LOC120444119|XP_039479587.1|DSAN
OG0010099	LOC110176874|XP_020799009.1|DSER	LOC120446422|XP_039483318.1|DSAN
OG0010100	LOC110176134|XP_020798028.1|DSER	LOC120450455|XP_039489409.1|DSAN
OG0010101	LOC110188530|XP_020813938.1|DSER	LOC120450571|XP_039489619.1|DSAN
OG0010102	LOC110177519|XP_020799935.1|DSER	LOC120449260|XP_039487577.1|DSAN
OG0010103	LOC110177505|XP_020799917.1|DSER	LOC120448701|XP_039486790.1|DSAN
OG0010104	LOC110190795|XP_020817096.1|DSER	LOC120447534|XP_039484905.1|DSAN
OG0010105	LOC110183854|XP_020807866.1|DSER	LOC120443879|XP_039479198.1|DSAN
OG0010106	LOC110178400|XP_020801199.1|DSER	LOC120446401|XP_039483275.1|DSAN
OG0010107	LOC110181108|XP_020804437.1|DSER	LOC120445675|XP_039482164.1|DSAN
OG0010108	LOC110180071|XP_020803353.1|DSER	LOC120445891|XP_039482476.1|DSAN
OG0010110	LOC110184751|XP_020809040.1|DSER	LOC120448142|XP_039485900.1|DSAN
OG0010111	LOC110177403|XP_020799766.1|DSER	LOC120453493|XP_039494163.1|DSAN
OG0010112	LOC110186133|XP_020810842.1|DSER	LOC120453394|XP_039494017.1|DSAN
OG0010113	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER	LOC120456483|XP_039499281.1|DSAN
OG0010114	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER	LOC120455171|XP_039497038.1|DSAN
OG0010115	LOC110186849|XP_020811797.1|DSER	LOC120454998|XP_039496745.1|DSAN
OG0010116	LOC110184547|XP_020808781.1|DSER	LOC120456233|XP_039498854.1|DSAN
OG0010117	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER	LOC120456694|XP_039499594.1|DSAN
OG0010118	LOC110178018|XP_020800691.1|DSER	LOC120455374|XP_039497421.1|DSAN
OG0010119	LOC110179396|XP_020802580.1|DSER	LOC120455858|XP_039498263.1|DSAN
OG0010120	LOC110184369|XP_020808525.1|DSER	LOC120456449|XP_039499221.1|DSAN
OG0010121	LOC110176074|XP_020797955.1|DSER	LOC120456030|XP_039498532.1|DSAN
OG0010122	LOC110186563|XP_020811430.1|DSER	LOC120456872|XP_039499903.1|DSAN
OG0010123	LOC110179555|XP_020802796.1|DSER	LOC120456062|XP_039498584.1|DSAN
OG0010125	LOC110179046|XP_020802061.1|DSER	LOC120456789|XP_039499741.1|DSAN
OG0010126	LOC110186091|XP_020810792.1|DSER	LOC120444000|XP_039479412.1|DSAN
OG0010127	LOC110177896|XP_020800524.1|DSER	LOC120458527|XP_039502135.1|DSAN
OG0010128	LOC110177886|XP_020800510.1|DSER	LOC120454168|XP_039495175.1|DSAN
OG0010129	LOC110186020|XP_020810714.1|DSER	LOC120455565|XP_039497865.1|DSAN
OG0010130	LOC110181444|XP_020804847.1|DSER	LOC120458184|XP_039501686.1|DSAN
OG0010131	LOC110186007|XP_020810701.1|DSER	LOC120458881|XP_039502655.1|DSAN
OG0010132	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER	LOC120446032|XP_039482727.1|DSAN
OG0010133	LOC110181385|XP_020804775.1|DSER	LOC120446033|XP_039482728.1|DSAN
OG0010134	LOC110177875|XP_020800499.1|DSER	LOC120443803|XP_039479076.1|DSAN
OG0010135	LOC110182723|XP_020806482.1|DSER	LOC120458627|XP_039502284.1|DSAN
OG0010136	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER	LOC120458908|XP_039502688.1|DSAN
OG0010137	LOC110185665|XP_020810286.1|DSER	LOC120456668|XP_039499545.1|DSAN
OG0010138	LOC110185131|XP_020809487.1|DSER	LOC120446004|XP_039482687.1|DSAN
OG0010139	LOC110187319|XP_020812366.1|DSER	LOC120446776|XP_039483854.1|DSAN
OG0010140	LOC110182291|XP_020805969.1|DSER	LOC120450252|XP_039489077.1|DSAN
OG0010141	LOC110183470|XP_020807408.1|DSER	LOC120451848|XP_039491768.1|DSAN
OG0010142	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER	LOC120452161|XP_039492202.1|DSAN
OG0010144	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER	LOC120444805|XP_039480687.1|DSAN
OG0010145	LOC110187436|XP_020812486.1|DSER	LOC120452900|XP_039493296.1|DSAN
OG0010146	LOC110187430|XP_020812477.1|DSER	LOC120457779|XP_039501209.1|DSAN
OG0010147	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER	LOC120443843|XP_039479137.1|DSAN
OG0010148	LOC110181170|XP_020804502.1|DSER	LOC120447231|XP_039484690.1|DSAN
OG0010149	LOC110181317|XP_020804696.1|DSER	LOC120453242|XP_039493783.1|DSAN
OG0010150	LOC110178106|XP_020800780.1|DSER	LOC120445548|XP_039481954.1|DSAN
OG0010151	LOC110185117|XP_020809468.1|DSER	LOC120445271|XP_039481504.1|DSAN
OG0010152	LOC110184824|XP_020809127.1|DSER	LOC120455805|XP_039498238.1|DSAN
OG0010153	LOC110182366|XP_020806066.1|DSER	LOC120458851|XP_039502611.1|DSAN
OG0010154	LOC110183135|XP_020806984.1|DSER	LOC120451357|XP_039490930.1|DSAN
OG0010155	LOC110186019|XP_020810713.1|DSER	LOC120445599|XP_039482032.1|DSAN
OG0010156	LOC110190626|XP_020816879.1|DSER	LOC120449896|XP_039488513.1|DSAN
OG0010157	LOC110185168|XP_020809537.1|DSER	LOC120447709|XP_039485173.1|DSAN
OG0010158	LOC110184785|XP_020809084.1|DSER	LOC120449141|XP_039487395.1|DSAN
OG0010159	LOC110189852|XP_020815724.1|DSER	LOC120448052|XP_039485735.1|DSAN
OG0010160	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER	LOC120448577|XP_039486581.1|DSAN
OG0010161	LOC110190445|XP_020816604.1|DSER	LOC120448509|XP_039486476.1|DSAN
OG0010162	LOC110187157|XP_020812231.1|DSER	LOC120448665|XP_039486734.1|DSAN
OG0010163	LOC110190289|XP_020816325.1|DSER	LOC120450158|XP_039488936.1|DSAN
OG0010164	LOC110185276|XP_020809682.1|DSER	LOC120447849|XP_039485390.1|DSAN
OG0010165	LOC110184759|XP_020809049.1|DSER	LOC120448777|XP_039486898.1|DSAN
OG0010166	LOC110190502|XP_020816679.1|DSER	LOC120447507|XP_039484852.1|DSAN
OG0010167	LOC110190781|XP_020817078.1|DSER	LOC120450085|XP_039488812.1|DSAN
OG0010168	LOC110180336|XP_020803654.1|DSER	LOC120449987|XP_039488630.1|DSAN
OG0010169	LOC110181286|XP_020804668.1|DSER	LOC120448501|XP_039486469.1|DSAN
OG0010170	LOC110178964|XP_020801927.1|DSER	LOC120448591|XP_039486608.1|DSAN
OG0010171	LOC110178962|XP_020801924.1|DSER	LOC120448508|XP_039486475.1|DSAN
OG0010172	LOC110176230|XP_020798175.1|DSER	LOC120448807|XP_039486931.1|DSAN
OG0010173	LOC110188976|XP_020814584.1|DSER	LOC120446295|XP_039483124.1|DSAN
OG0010174	LOC110177666|XP_020800148.1|DSER	LOC120444811|XP_039480693.1|DSAN
OG0010175	LOC110177782|XP_020800310.1|DSER	LOC120445759|XP_039482289.1|DSAN
OG0010176	LOC110177786|XP_020800313.1|DSER	LOC120445543|XP_039481949.1|DSAN
OG0010177	LOC110191538|XP_020818068.1|DSER	LOC120449168|XP_039487447.1|DSAN
OG0010178	LOC110181489|XP_020804912.1|DSER	LOC120446356|XP_039483222.1|DSAN
OG0010179	LOC110179039|XP_020802053.1|DSER	LOC120450548|XP_039489587.1|DSAN
OG0010180	LOC110185319|XP_020809744.1|DSER	LOC120449446|XP_039487852.1|DSAN
OG0010181	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER	LOC120449833|XP_039488417.1|DSAN
OG0010182	LOC110182998|XP_020806849.1|DSER	LOC120445244|XP_039481453.1|DSAN
OG0010183	LOC110182977|XP_020806829.1|DSER	LOC120445245|XP_039481454.1|DSAN
OG0010184	LOC110189207|XP_020814838.1|DSER	LOC120444928|XP_039480863.1|DSAN
OG0010185	LOC110189194|XP_020814822.1|DSER	LOC120446465|XP_039483401.1|DSAN
