Orthogroup	DSER.longest_only	DSUB.longest_only
OG0009616	LOC110186863|XP_020811813.1|DSER	LOC117899351|XP_034665209.1|DSUB
OG0009617	LOC110187623|XP_020812677.1|DSER	LOC117897049|XP_034661524.1|DSUB
OG0009619	LOC110188031|XP_020813228.1|DSER	LOC117899315|XP_034665138.1|DSUB
OG0009620	LOC110186719|XP_020811650.1|DSER	LOC117896313|XP_034660433.1|DSUB
OG0009621	LOC110186728|XP_020811654.1|DSER	LOC117899070|XP_034664727.1|DSUB
OG0009622	LOC110186818|XP_020811765.1|DSER	LOC117896670|XP_034661008.1|DSUB
OG0009624	LOC110191106|XP_020817510.1|DSER	LOC117897995|XP_034663011.1|DSUB
OG0009625	LOC110186674|XP_020811600.1|DSER	LOC117897940|XP_034662923.1|DSUB
OG0009626	LOC110177413|XP_020799789.1|DSER	LOC117897520|XP_034662327.1|DSUB
OG0009627	LOC110177412|XP_020799788.1|DSER	LOC117899113|XP_034664792.1|DSUB
OG0009628	LOC110177336|XP_020799681.1|DSER	LOC117897517|XP_034662324.1|DSUB
OG0009629	LOC110188705|XP_020814170.1|DSER	LOC117898477|XP_034663803.1|DSUB
OG0009630	LOC110188538|XP_020813944.1|DSER	LOC117898483|XP_034663810.1|DSUB
OG0009631	LOC110188128|XP_020813375.1|DSER	LOC117896005|XP_034659893.1|DSUB
OG0009632	LOC110176096|XP_020797994.1|DSER	LOC117895581|XP_034659207.1|DSUB
OG0009633	LOC110178499|XP_020801308.1|DSER	LOC117890181|XP_034650770.1|DSUB
OG0009634	LOC110190949|XP_020817288.1|DSER	LOC117898389|XP_034663636.1|DSUB
OG0009635	LOC110190962|XP_020817311.1|DSER	LOC117896210|XP_034660231.1|DSUB
OG0009636	LOC110184638|XP_020808895.1|DSER	LOC117894084|XP_034656842.1|DSUB
OG0009637	LOC110187949|XP_020813123.1|DSER	LOC117896071|XP_034659987.1|DSUB
OG0009638	LOC110186906|XP_020811884.1|DSER	LOC117896495|XP_034660726.1|DSUB
OG0009639	LOC110191812|XP_020818425.1|DSER	LOC117898102|XP_034663174.1|DSUB
OG0009640	LOC110186578|XP_020811451.1|DSER	LOC117898035|XP_034663066.1|DSUB
OG0009641	LOC110187979|XP_020813158.1|DSER	LOC117897371|XP_034662060.1|DSUB
OG0009642	LOC110188107|XP_020813338.1|DSER	LOC117896021|XP_034659919.1|DSUB
OG0009643	LOC110191416|XP_020817933.1|DSER	LOC117898605|XP_034664046.1|DSUB
OG0009644	LOC110184764|XP_020809058.1|DSER	LOC117897908|XP_034662876.1|DSUB
OG0009645	LOC110186207|XP_020810932.1|DSER	LOC117897068|XP_034661562.1|DSUB
OG0009646	LOC110186282|XP_020811055.1|DSER	LOC117896054|XP_034659953.1|DSUB
OG0009647	LOC110186675|XP_020811601.1|DSER	LOC117897577|XP_034662421.1|DSUB
OG0009648	LOC110191094|XP_020817498.1|DSER	LOC117898922|XP_034664525.1|DSUB
OG0009649	LOC110186162|XP_020810877.1|DSER	LOC117898668|XP_034664135.1|DSUB
OG0009650	LOC110181171|XP_020804505.1|DSER	LOC117902403|XP_034669631.1|DSUB
OG0009651	LOC110183966|XP_020807981.1|DSER	LOC117902138|XP_034669165.1|DSUB
OG0009653	LOC110187591|XP_020812635.1|DSER	LOC117900187|XP_034666327.1|DSUB
OG0009654	LOC110187584|XP_020812630.1|DSER	LOC117900188|XP_034666328.1|DSUB
OG0009655	LOC110176809|XP_020798908.1|DSER	LOC117902067|XP_034669043.1|DSUB
OG0009656	LOC110184980|XP_020809289.1|DSER	LOC117902193|XP_034669281.1|DSUB
OG0009657	LOC110184966|XP_020809272.1|DSER	LOC117901250|XP_034667821.1|DSUB
OG0009658	LOC110185001|XP_020809313.1|DSER	LOC117900650|XP_034666973.1|DSUB
OG0009659	LOC110179186|XP_020802257.1|DSER	LOC117900724|XP_034667083.1|DSUB
OG0009660	LOC110182271|XP_020805947.1|DSER	LOC117900209|XP_034666379.1|DSUB
OG0009661	LOC110177006|XP_020799175.1|DSER	LOC117902552|XP_034669881.1|DSUB
OG0009662	LOC110184008|XP_020808032.1|DSER	LOC117900505|XP_034666787.1|DSUB
OG0009663	LOC110176938|XP_020799097.1|DSER	LOC117902784|XP_034670277.1|DSUB
OG0009664	LOC110182376|XP_020806076.1|DSER	LOC117902656|XP_034670075.1|DSUB
OG0009665	LOC110177066|XP_020799243.1|DSER	LOC117901643|XP_034668368.1|DSUB
OG0009666	LOC110187339|XP_020812386.1|DSER	LOC117901573|XP_034668262.1|DSUB
OG0009667	LOC110187294|XP_020812342.1|DSER	LOC117901808|XP_034668613.1|DSUB
OG0009668	LOC110187284|XP_020812332.1|DSER	LOC117900860|XP_034667271.1|DSUB
OG0009669	LOC110187492|XP_020812540.1|DSER	LOC117900583|XP_034666884.1|DSUB
OG0009670	LOC110182370|XP_020806070.1|DSER	LOC117900839|XP_034667242.1|DSUB
OG0009671	LOC110176997|XP_020799165.1|DSER	LOC117902260|XP_034669410.1|DSUB
OG0009672	LOC110177015|XP_020799187.1|DSER	LOC117902624|XP_034670032.1|DSUB
OG0009673	LOC110177047|XP_020799223.1|DSER	LOC117902626|XP_034670036.1|DSUB
OG0009674	LOC110181324|XP_020804702.1|DSER	LOC117900260|XP_034666456.1|DSUB
OG0009675	LOC110185969|XP_020810647.1|DSER	LOC117901662|XP_034668392.1|DSUB
OG0009676	LOC110185120|XP_020809471.1|DSER	LOC117901013|XP_034667503.1|DSUB
OG0009677	LOC110183856|XP_020807869.1|DSER	LOC117902620|XP_034670029.1|DSUB
OG0009678	LOC110182749|XP_020806517.1|DSER	LOC117901428|XP_034668061.1|DSUB
OG0009679	LOC110183138|XP_020806987.1|DSER	LOC117901659|XP_034668389.1|DSUB
OG0009680	LOC110185124|XP_020809478.1|DSER	LOC117902758|XP_034670242.1|DSUB
OG0009681	LOC110178470|XP_020801268.1|DSER	LOC117890819|XP_034651780.1|DSUB
OG0009682	LOC110182982|XP_020806834.1|DSER	LOC117889854|XP_034650244.1|DSUB
OG0009683	LOC110189462|XP_020815196.1|DSER	LOC117892324|XP_034654367.1|DSUB
OG0009684	LOC110189589|XP_020815380.1|DSER	LOC117892318|XP_034654362.1|DSUB
OG0009685	LOC110189559|XP_020815348.1|DSER	LOC117892320|XP_034654364.1|DSUB
OG0009686	LOC110177902|XP_020800529.1|DSER	LOC117891265|XP_034652527.1|DSUB
OG0009687	LOC110180070|XP_020803352.1|DSER	LOC117892586|XP_034654815.1|DSUB
OG0009688	LOC110184035|XP_020808067.1|DSER	LOC117892111|XP_034654017.1|DSUB
OG0009689	LOC110189371|XP_020815078.1|DSER	LOC117890816|XP_034651777.1|DSUB
OG0009690	LOC110189198|XP_020814828.1|DSER	LOC117891582|XP_034653000.1|DSUB
OG0009691	LOC110181132|XP_020804465.1|DSER	LOC117892249|XP_034654252.1|DSUB
OG0009692	LOC110179810|XP_020803077.1|DSER	LOC117892399|XP_034654506.1|DSUB
OG0009693	LOC110180007|XP_020803256.1|DSER	LOC117890020|XP_034650517.1|DSUB
OG0009694	LOC110191639|XP_020818189.1|DSER	LOC117890850|XP_034651828.1|DSUB
OG0009695	LOC110184098|XP_020808145.1|DSER	LOC117892460|XP_034654602.1|DSUB
OG0009696	LOC110178460|XP_020801256.1|DSER	LOC117892020|XP_034653807.1|DSUB
OG0009697	LOC110184265|XP_020808390.1|DSER	LOC117898641|XP_034664095.1|DSUB
OG0009698	LOC110189718|XP_020815567.1|DSER	LOC117891420|XP_034652781.1|DSUB
OG0009699	LOC110179343|XP_020802507.1|DSER	LOC117890785|XP_034651748.1|DSUB
OG0009700	LOC110191422|XP_020817942.1|DSER	LOC117892044|XP_034653861.1|DSUB
OG0009701	LOC110186404|XP_020811230.1|DSER	LOC117898886|XP_034664460.1|DSUB
OG0009702	LOC110189716|XP_020815565.1|DSER	LOC117897906|XP_034662875.1|DSUB
OG0009703	LOC110178167|XP_020800860.1|DSER	LOC117902564|XP_034669897.1|DSUB
OG0009704	LOC110182925|XP_020806750.1|DSER	LOC117890186|XP_034650782.1|DSUB
OG0009705	LOC110178364|XP_020801158.1|DSER	LOC117892384|XP_034654486.1|DSUB
OG0009706	LOC110178384|XP_020801180.1|DSER	LOC117892378|XP_034654480.1|DSUB
OG0009707	LOC110188189|XP_020813424.1|DSER	LOC117898116|XP_034663194.1|DSUB
OG0009708	LOC110189336|XP_020815037.1|DSER	LOC117892326|XP_034654370.1|DSUB
OG0009709	LOC110189566|XP_020815356.1|DSER	LOC117892323|XP_034654366.1|DSUB
OG0009710	LOC110189565|XP_020815355.1|DSER	LOC117892317|XP_034654361.1|DSUB
OG0009711	LOC110189312|XP_020815013.1|DSER	LOC117889733|XP_034650047.1|DSUB
OG0009712	LOC110190747|XP_020817029.1|DSER	LOC117894531|XP_034657539.1|DSUB
OG0009713	LOC110178248|XP_020800959.1|DSER	LOC117889805|XP_034650173.1|DSUB
OG0009714	LOC110178343|XP_020801121.1|DSER	LOC117890129|XP_034650707.1|DSUB
OG0009715	LOC110180986|XP_020804323.1|DSER	LOC117890581|XP_034651410.1|DSUB
OG0009716	LOC110189679|XP_020815495.1|DSER	LOC117892629|XP_034654873.1|DSUB
OG0009717	LOC110177866|XP_020800475.1|DSER	LOC117890616|XP_034651448.1|DSUB
OG0009718	LOC110189474|XP_020815214.1|DSER	LOC117891509|XP_034652894.1|DSUB
OG0009719	LOC110178006|XP_020800678.1|DSER	LOC117891225|XP_034652462.1|DSUB
OG0009720	LOC110183799|XP_020807845.1|DSER	LOC117892547|XP_034654748.1|DSUB
OG0009721	LOC110178376|XP_020801171.1|DSER	LOC117890858|XP_034651835.1|DSUB
OG0009722	LOC110189622|XP_020815422.1|DSER	LOC117892510|XP_034654683.1|DSUB
OG0009723	LOC110190097|XP_020816063.1|DSER	LOC117893874|XP_034656536.1|DSUB
OG0009724	LOC110179246|XP_020802364.1|DSER	LOC117891697|XP_034653179.1|DSUB
OG0009725	LOC110181644|XP_020805121.1|DSER	LOC117891725|XP_034653208.1|DSUB
OG0009726	LOC110190994|XP_020817365.1|DSER	LOC117898210|XP_034663325.1|DSUB
OG0009727	LOC110189753|XP_020815621.1|DSER	LOC117890352|XP_034651035.1|DSUB
OG0009728	LOC110179997|XP_020803249.1|DSER	LOC117892597|XP_034654826.1|DSUB
OG0009729	LOC110181766|XP_020805299.1|DSER	LOC117890932|XP_034651958.1|DSUB
OG0009730	LOC110181591|XP_020805043.1|DSER	LOC117903143|XP_034670872.1|DSUB
OG0009731	LOC110180272|XP_020803587.1|DSER	LOC117892756|XP_034655073.1|DSUB
OG0009732	LOC110176198|XP_020798115.1|DSER	LOC117891430|XP_034652792.1|DSUB
OG0009733	LOC110176112|XP_020798007.1|DSER	LOC117903446|XP_034671369.1|DSUB
OG0009734	LOC110184572|XP_020808805.1|DSER	LOC117903232|XP_034671023.1|DSUB
OG0009735	LOC110178173|XP_020800866.1|DSER	LOC117901959|XP_034668830.1|DSUB
OG0009736	LOC110182454|XP_020806147.1|DSER	LOC117903841|XP_034672187.1|DSUB
OG0009737	LOC110185520|XP_020810076.1|DSER	LOC117897256|XP_034661871.1|DSUB
OG0009738	LOC110182640|XP_020806368.1|DSER	LOC117891820|XP_034653448.1|DSUB
OG0009739	LOC110182643|XP_020806371.1|DSER	LOC117903585|XP_034671696.1|DSUB
OG0009740	LOC110181903|XP_020805494.1|DSER	LOC117897509|XP_034662303.1|DSUB
OG0009741	LOC110183794|XP_020807808.1|DSER	LOC117900777|XP_034667149.1|DSUB
OG0009742	LOC110179452|XP_020802658.1|DSER	LOC117890075|XP_034650614.1|DSUB
OG0009743	LOC110179703|XP_020802971.1|DSER	LOC117901152|XP_034667697.1|DSUB
OG0009744	LOC110183063|XP_020806908.1|DSER	LOC117903552|XP_034671643.1|DSUB
OG0009745	LOC110179086|XP_020802130.1|DSER	LOC117889607|XP_034649917.1|DSUB
OG0009746	LOC110190274|XP_020816305.1|DSER, LOC110187933|XP_020813107.1|DSER	LOC117893770|XP_034656404.1|DSUB, LOC117894248|XP_034657087.1|DSUB
OG0009747	LOC110181305|XP_020804685.1|DSER	LOC117901374|XP_034667975.1|DSUB
OG0009748	LOC110191986|XP_020818676.1|DSER	LOC117902274|XP_034669433.1|DSUB
OG0009749	LOC110178955|XP_020801916.1|DSER	LOC117893711|XP_034656289.1|DSUB
OG0009750	LOC110188856|XP_020814421.1|DSER	LOC117893121|XP_034655461.1|DSUB
OG0009751	LOC110184434|XP_020808630.1|DSER	LOC117903836|XP_034672179.1|DSUB
OG0009752	LOC110183242|XP_020807122.1|DSER, LOC110183247|XP_020807127.1|DSER	LOC117903820|XP_034672154.1|DSUB
OG0009753	LOC110183248|XP_020807128.1|DSER	LOC117903822|XP_034672166.1|DSUB
OG0009754	LOC110184044|XP_020808077.1|DSER	LOC117891961|XP_034653724.1|DSUB
OG0009755	LOC110191958|XP_020818635.1|DSER	LOC117896905|XP_034661368.1|DSUB
OG0009756	LOC110182222|XP_020805908.1|DSER	LOC117903483|XP_034671438.1|DSUB
OG0009757	LOC110180241|XP_020803557.1|DSER	LOC117901793|XP_034668594.1|DSUB
OG0009758	LOC110186942|XP_020811933.1|DSER	LOC117897787|XP_034662727.1|DSUB, LOC117896016|XP_034659913.1|DSUB
OG0009759	LOC110187076|XP_020812125.1|DSER	LOC117897603|XP_034662455.1|DSUB
OG0009760	LOC110180550|XP_020803904.1|DSER	LOC117894590|XP_034657632.1|DSUB
OG0009761	LOC110180538|XP_020803887.1|DSER	LOC117901075|XP_034667582.1|DSUB
OG0009762	LOC110179429|XP_020802619.1|DSER	LOC117894481|XP_034657478.1|DSUB
OG0009763	LOC110191330|XP_020817824.1|DSER	LOC117895567|XP_034659174.1|DSUB
OG0009764	LOC110190101|XP_020816067.1|DSER	LOC117895233|XP_034658630.1|DSUB
OG0009765	LOC110178616|XP_020801460.1|DSER	LOC117894738|XP_034657828.1|DSUB
OG0009766	LOC110184741|XP_020809029.1|DSER	LOC117895267|XP_034658681.1|DSUB
OG0009767	LOC110184757|XP_020809045.1|DSER	LOC117895266|XP_034658680.1|DSUB
OG0009768	LOC110186909|XP_020811892.1|DSER	LOC117894833|XP_034657971.1|DSUB
OG0009769	LOC110190599|XP_020816852.1|DSER	LOC117893730|XP_034656342.1|DSUB
OG0009770	LOC110176720|XP_020798820.1|DSER	LOC117893449|XP_034655959.1|DSUB
OG0009771	LOC110178746|XP_020801636.1|DSER	LOC117895117|XP_034658414.1|DSUB
OG0009772	LOC110178800|XP_020801712.1|DSER	LOC117893428|XP_034655937.1|DSUB
OG0009773	LOC110183577|XP_020807548.1|DSER	LOC117893982|XP_034656685.1|DSUB
OG0009774	LOC110190078|XP_020816043.1|DSER	LOC117893588|XP_034656151.1|DSUB
OG0009775	LOC110176734|XP_020798836.1|DSER	LOC117894988|XP_034658226.1|DSUB
OG0009776	LOC110190507|XP_020816687.1|DSER	LOC117894021|XP_034656749.1|DSUB
OG0009777	LOC110184781|XP_020809080.1|DSER	LOC117893849|XP_034656507.1|DSUB
OG0009778	LOC110188836|XP_020814388.1|DSER	LOC117894853|XP_034657999.1|DSUB
OG0009779	LOC110184771|XP_020809065.1|DSER	LOC117894579|XP_034657611.1|DSUB
OG0009780	LOC110184766|XP_020809055.1|DSER	LOC117894568|XP_034657592.1|DSUB
OG0009781	LOC110176674|XP_020798770.1|DSER	LOC117894228|XP_034657035.1|DSUB
OG0009782	LOC110182798|XP_020806590.1|DSER	LOC117893008|XP_034655255.1|DSUB
OG0009783	LOC110183650|XP_020807633.1|DSER	LOC117895364|XP_034658839.1|DSUB
OG0009784	LOC110188848|XP_020814413.1|DSER	LOC117895592|XP_034659233.1|DSUB
OG0009785	LOC110190718|XP_020816999.1|DSER	LOC117893378|XP_034655863.1|DSUB
OG0009786	LOC110190649|XP_020816906.1|DSER	LOC117895523|XP_034659119.1|DSUB
OG0009787	LOC110190596|XP_020816848.1|DSER	LOC117895516|XP_034659112.1|DSUB
OG0009788	LOC110188825|XP_020814375.1|DSER	LOC117893123|XP_034655463.1|DSUB
OG0009789	LOC110182769|XP_020806547.1|DSER	LOC117894669|XP_034657737.1|DSUB
OG0009790	LOC110177771|XP_020800295.1|DSER	LOC117892041|XP_034653857.1|DSUB
OG0009791	LOC110190358|XP_020816426.1|DSER	LOC117895161|XP_034658507.1|DSUB
OG0009792	LOC110189939|XP_020815884.1|DSER	LOC117895149|XP_034658473.1|DSUB
OG0009793	LOC110184499|XP_020808720.1|DSER	LOC117894608|XP_034657650.1|DSUB
OG0009794	LOC110186791|XP_020811727.1|DSER	LOC117898490|XP_034663817.1|DSUB
OG0009795	LOC110179071|XP_020802109.1|DSER	LOC117896650|XP_034660991.1|DSUB
OG0009796	LOC110178607|XP_020801451.1|DSER	LOC117893804|XP_034656441.1|DSUB
OG0009797	LOC110189125|XP_020814758.1|DSER	LOC117894143|XP_034656928.1|DSUB
OG0009798	LOC110189119|XP_020814753.1|DSER	LOC117893702|XP_034656281.1|DSUB
OG0009799	LOC110189839|XP_020815703.1|DSER	LOC117893858|XP_034656518.1|DSUB
OG0009800	LOC110190367|XP_020816438.1|DSER	LOC117893542|XP_034656083.1|DSUB
OG0009801	LOC110177562|XP_020799994.1|DSER	LOC117894856|XP_034658004.1|DSUB
OG0009802	LOC110177601|XP_020800055.1|DSER	LOC117893034|XP_034655286.1|DSUB
OG0009803	LOC110190446|XP_020816606.1|DSER	LOC117894515|XP_034657516.1|DSUB
OG0009804	LOC110190460|XP_020816620.1|DSER	LOC117894533|XP_034657541.1|DSUB
OG0009805	LOC110190449|XP_020816609.1|DSER	LOC117894525|XP_034657530.1|DSUB
OG0009806	LOC110190683|XP_020816952.1|DSER	LOC117894514|XP_034657515.1|DSUB
OG0009807	LOC110190760|XP_020817049.1|DSER	LOC117894549|XP_034657561.1|DSUB
OG0009808	LOC110182797|XP_020806588.1|DSER	LOC117893011|XP_034655257.1|DSUB
OG0009809	LOC110187233|XP_020812292.1|DSER	LOC117894636|XP_034657699.1|DSUB
OG0009810	LOC110190069|XP_020816034.1|DSER	LOC117893657|XP_034656239.1|DSUB
OG0009811	LOC110190068|XP_020816033.1|DSER	LOC117893658|XP_034656240.1|DSUB
OG0009812	LOC110189323|XP_020815028.1|DSER	LOC117893769|XP_034656400.1|DSUB
OG0009813	LOC110189916|XP_020815848.1|DSER	LOC117894255|XP_034657099.1|DSUB
OG0009814	LOC110176196|XP_020798107.1|DSER	LOC117894388|XP_034657285.1|DSUB
OG0009815	LOC110185316|XP_020809740.1|DSER	LOC117893604|XP_034656171.1|DSUB
OG0009816	LOC110190276|XP_020816309.1|DSER	LOC117893467|XP_034655979.1|DSUB
OG0009817	LOC110190280|XP_020816313.1|DSER	LOC117893023|XP_034655271.1|DSUB
OG0009818	LOC110191230|XP_020817659.1|DSER	LOC117893885|XP_034656548.1|DSUB
OG0009819	LOC110191399|XP_020817916.1|DSER	LOC117893460|XP_034655970.1|DSUB
OG0009820	LOC110191228|XP_020817657.1|DSER	LOC117894411|XP_034657311.1|DSUB
OG0009821	LOC110176691|XP_020798780.1|DSER	LOC117894647|XP_034657710.1|DSUB
OG0009822	LOC110178947|XP_020801905.1|DSER	LOC117894222|XP_034657029.1|DSUB
OG0009823	LOC110190790|XP_020817087.1|DSER	LOC117895331|XP_034658795.1|DSUB
OG0009824	LOC110190245|XP_020816267.1|DSER	LOC117893754|XP_034656379.1|DSUB
OG0009825	LOC110179830|XP_020803096.1|DSER	LOC117895748|XP_034659510.1|DSUB
OG0009826	LOC110190331|XP_020816386.1|DSER	LOC117892999|XP_034655245.1|DSUB
OG0009827	LOC110190332|XP_020816387.1|DSER	LOC117892997|XP_034655243.1|DSUB
OG0009828	LOC110181242|XP_020804606.1|DSER	LOC117895177|XP_034658530.1|DSUB
OG0009829	LOC110190196|XP_020816207.1|DSER	LOC117894284|XP_034657133.1|DSUB
OG0009830	LOC110177538|XP_020799965.1|DSER	LOC117894556|XP_034657571.1|DSUB
OG0009831	LOC110177537|XP_020799964.1|DSER	LOC117893431|XP_034655940.1|DSUB
OG0009832	LOC110177536|XP_020799963.1|DSER	LOC117894118|XP_034656891.1|DSUB
OG0009833	LOC110179976|XP_020803221.1|DSER	LOC117894727|XP_034657807.1|DSUB
OG0009834	LOC110178490|XP_020801294.1|DSER	LOC117891165|XP_034652379.1|DSUB
OG0009835	LOC110180033|XP_020803300.1|DSER	LOC117891168|XP_034652382.1|DSUB
OG0009836	LOC110177117|XP_020799322.1|DSER	LOC117897449|XP_034662184.1|DSUB
OG0009837	LOC110190977|XP_020817340.1|DSER	LOC117897989|XP_034663005.1|DSUB
OG0009838	LOC110187478|XP_020812523.1|DSER	LOC117900181|XP_034666318.1|DSUB
OG0009839	LOC110182748|XP_020806520.1|DSER	LOC117892543|XP_034654743.1|DSUB
OG0009840	LOC110178695|XP_020801557.1|DSER, LOC110181358|XP_020804741.1|DSER	LOC117900759|XP_034667132.1|DSUB
OG0009841	LOC110185888|XP_020810559.1|DSER	LOC117901949|XP_034668814.1|DSUB
OG0009842	LOC110176276|XP_020798252.1|DSER	LOC117895088|XP_034658376.1|DSUB
OG0009843	LOC110182754|XP_020806524.1|DSER	LOC117893921|XP_034656594.1|DSUB
OG0009844	LOC110185297|XP_020809704.1|DSER	LOC117895582|XP_034659203.1|DSUB
OG0009845	LOC110177708|XP_020800206.1|DSER	LOC117890981|XP_034652021.1|DSUB
OG0009846	LOC110185857|XP_020810525.1|DSER	LOC117901967|XP_034668839.1|DSUB
OG0009847	LOC110183069|XP_020806914.1|DSER	LOC117891084|XP_034652158.1|DSUB
OG0009848	LOC110180432|XP_020803762.1|DSER	LOC117896749|XP_034661110.1|DSUB
OG0009849	LOC110187825|XP_020812961.1|DSER	LOC117899304|XP_034665116.1|DSUB
OG0009850	LOC110180353|XP_020803674.1|DSER	LOC117902687|XP_034670118.1|DSUB
OG0009851	LOC110181844|XP_020805410.1|DSER	LOC117900509|XP_034666793.1|DSUB
OG0009853	LOC110179520|XP_020802756.1|DSER, LOC110178779|XP_020801684.1|DSER	LOC117890031|XP_034650542.1|DSUB
OG0009855	LOC110183903|XP_020807905.1|DSER, LOC110178080|XP_020800743.1|DSER	LOC117900649|XP_034666972.1|DSUB
OG0009856	LOC110176951|XP_020799112.1|DSER, LOC110185840|XP_020810507.1|DSER	LOC117900407|XP_034666653.1|DSUB
OG0009857	LOC110178696|XP_020801558.1|DSER, LOC110181360|XP_020804742.1|DSER	LOC117900762|XP_034667134.1|DSUB
OG0009858	LOC110177877|XP_020800501.1|DSER	LOC117901123|XP_034667652.1|DSUB
OG0009859	LOC110185766|XP_020810427.1|DSER	LOC117901261|XP_034667845.1|DSUB
OG0009860	LOC110183421|XP_020807357.1|DSER, LOC110183422|XP_020807359.1|DSER	LOC117901937|XP_034668796.1|DSUB
OG0009861	LOC110183091|XP_020806943.1|DSER	LOC117900636|XP_034666956.1|DSUB
OG0009862	LOC110183992|XP_020808007.1|DSER, LOC110179924|XP_020803180.1|DSER	LOC117901436|XP_034668071.1|DSUB
OG0009863	LOC110178166|XP_020800859.1|DSER	LOC117902561|XP_034669893.1|DSUB
OG0009864	LOC110187280|XP_020812327.1|DSER	LOC117900919|XP_034667373.1|DSUB
OG0009865	LOC110179171|XP_020802229.1|DSER	LOC117900770|XP_034667141.1|DSUB
OG0009866	LOC110185169|XP_020809538.1|DSER	LOC117895444|XP_034659001.1|DSUB
OG0009867	LOC110190082|XP_020816046.1|DSER	LOC117895861|XP_034659720.1|DSUB
OG0009868	LOC110178941|XP_020801899.1|DSER	LOC117894405|XP_034657308.1|DSUB
OG0009869	LOC110184013|XP_020808038.1|DSER	LOC117901567|XP_034668256.1|DSUB, LOC117901804|XP_034668609.1|DSUB, LOC117901939|XP_034668799.1|DSUB, LOC117897200|XP_034661793.1|DSUB, LOC117901803|XP_034668607.1|DSUB, LOC117901565|XP_034668254.1|DSUB
OG0009870	LOC110178873|XP_020801806.1|DSER	LOC117892962|XP_034655185.1|DSUB
OG0009871	LOC110179217|XP_020802311.1|DSER	LOC117890522|XP_034651319.1|DSUB
OG0009872	LOC110179231|XP_020802342.1|DSER	LOC117891783|XP_034653344.1|DSUB
OG0009874	LOC110178953|XP_020801913.1|DSER	LOC117894152|XP_034656939.1|DSUB
OG0009875	LOC110190040|XP_020816004.1|DSER	LOC117894661|XP_034657727.1|DSUB
OG0009876	LOC110178382|XP_020801178.1|DSER	LOC117892641|XP_034654887.1|DSUB
OG0009877	LOC110177085|XP_020799271.1|DSER	LOC117890662|XP_034651526.1|DSUB
OG0009878	LOC110181930|XP_020805528.1|DSER	LOC117890109|XP_034650668.1|DSUB
OG0009879	LOC110191157|XP_020817573.1|DSER	LOC117890223|XP_034650851.1|DSUB
OG0009880	LOC110182544|XP_020806254.1|DSER	LOC117889820|XP_034650191.1|DSUB
OG0009881	LOC110179872|XP_020803133.1|DSER	LOC117890682|XP_034651556.1|DSUB
OG0009882	LOC110181110|XP_020804440.1|DSER	LOC117892739|XP_034655055.1|DSUB
OG0009883	LOC110182913|XP_020806733.1|DSER	LOC117889883|XP_034650284.1|DSUB
OG0009884	LOC110182936|XP_020806774.1|DSER	LOC117892310|XP_034654348.1|DSUB
OG0009885	LOC110177008|XP_020799182.1|DSER	LOC117891019|XP_034652072.1|DSUB
OG0009886	LOC110182552|XP_020806265.1|DSER	LOC117892124|XP_034654047.1|DSUB
OG0009887	LOC110189542|XP_020815332.1|DSER, LOC110189437|XP_020815167.1|DSER	LOC117890905|XP_034651895.1|DSUB
OG0009888	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER	LOC117891528|XP_034652920.1|DSUB
OG0009889	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER	LOC117891474|XP_034652846.1|DSUB
OG0009890	LOC110187599|XP_020812681.1|DSER	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB
OG0009891	LOC110189871|XP_020815761.1|DSER	LOC117891708|XP_034653193.1|DSUB
OG0009893	LOC110176343|XP_020798331.1|DSER	LOC117892639|XP_034654885.1|DSUB
OG0009894	LOC110185532|XP_020810102.1|DSER	LOC117897088|XP_034661618.1|DSUB
OG0009895	LOC110188546|XP_020813962.1|DSER	LOC117898894|XP_034664468.1|DSUB
OG0009896	LOC110186367|XP_020811176.1|DSER	LOC117895984|XP_034659857.1|DSUB
OG0009897	LOC110191791|XP_020818401.1|DSER	LOC117896375|XP_034660542.1|DSUB
OG0009898	LOC110188318|XP_020813685.1|DSER	LOC117898558|XP_034663934.1|DSUB
OG0009899	LOC110176463|XP_020798479.1|DSER	LOC117897079|XP_034661606.1|DSUB
OG0009900	LOC110185090|XP_020809438.1|DSER	LOC117898873|XP_034664445.1|DSUB
OG0009901	LOC110186195|XP_020810913.1|DSER	LOC117896567|XP_034660859.1|DSUB
OG0009902	LOC110176460|XP_020798474.1|DSER	LOC117896687|XP_034661029.1|DSUB
OG0009903	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER	LOC117897402|XP_034662112.1|DSUB
OG0009904	LOC110188043|XP_020813252.1|DSER	LOC117896535|XP_034660809.1|DSUB
OG0009905	LOC110184062|XP_020808102.1|DSER	LOC117899691|XP_034665786.1|DSUB
OG0009906	LOC110185797|XP_020810463.1|DSER	LOC117896822|XP_034661221.1|DSUB
OG0009907	LOC110177211|XP_020799488.1|DSER	LOC117896205|XP_034660223.1|DSUB
OG0009909	LOC110186887|XP_020811846.1|DSER	LOC117899248|XP_034665019.1|DSUB
OG0009911	LOC110177945|XP_020800589.1|DSER, LOC110177944|XP_020800588.1|DSER	LOC117891177|XP_034652392.1|DSUB
