Orthogroup	DSER.longest_only	DMEL.longest_only
OG0008401	LOC110178096|XP_020800764.1|DSER	CG11562|NP_608516.1|DMEL
OG0008402	LOC110191297|XP_020817765.1|DSER	Scgbeta|NP_524327.1|DMEL
OG0008403	LOC110181916|XP_020805511.1|DSER	CG1738|NP_572709.1|DMEL
OG0008404	LOC110177244|XP_020799546.1|DSER	CG12746|NP_649551.4|DMEL
OG0008405	LOC110179519|XP_020802755.1|DSER	Aven|NP_572817.1|DMEL
OG0008406	LOC110184241|XP_020808357.1|DSER	Vlet|NP_572738.1|DMEL
OG0008407	LOC110186568|XP_020811435.1|DSER	CG6923|NP_001262484.1|DMEL
OG0008408	LOC110187089|XP_020812148.1|DSER	Ctr1A|NP_001245552.1|DMEL
OG0008409	LOC110184626|XP_020808883.1|DSER	zye|NP_649220.1|DMEL
OG0008410	LOC110186449|XP_020811293.1|DSER	CG6808|NP_731602.1|DMEL
OG0008411	LOC110191878|XP_020818521.1|DSER	pxb|NP_788681.1|DMEL
OG0008412	LOC110180576|XP_020803929.1|DSER	CG32647|NP_727642.1|DMEL
OG0008413	LOC110178991|XP_020801965.1|DSER	Usp32|NP_001262074.2|DMEL
OG0008414	LOC110178855|XP_020801777.1|DSER	CG3719|NP_651990.1|DMEL
OG0008415	LOC110181855|XP_020805432.1|DSER	CG8675|NP_573209.1|DMEL
OG0008416	LOC110179564|XP_020802805.1|DSER	CG32544|NP_728208.1|DMEL
OG0008417	LOC110180189|XP_020803504.1|DSER	kz|NP_476591.1|DMEL
OG0008418	LOC110180533|XP_020803868.1|DSER	Pp2C1|NP_525074.2|DMEL
OG0008419	LOC110176052|XP_020797925.1|DSER	CG14223|NP_608341.1|DMEL
OG0008420	LOC110187074|XP_020812123.1|DSER	CG32645|NP_727670.1|DMEL
OG0008421	LOC110184371|XP_020808528.1|DSER	pot|NP_572768.1|DMEL
OG0008422	LOC110181941|XP_020805536.1|DSER	ogre|NP_524824.1|DMEL
OG0008423	LOC110185494|XP_020810048.1|DSER	CG9876|NP_611756.1|DMEL
OG0008424	LOC110187064|XP_020812113.1|DSER	CG14411|NP_572972.1|DMEL
OG0008425	LOC110177395|XP_020799758.1|DSER	ss|NP_001247140.1|DMEL
OG0008426	LOC110176324|XP_020798302.1|DSER	CG15701|NP_611100.1|DMEL
OG0008427	LOC110179556|XP_020802797.1|DSER	CG42340|NP_001368973.1|DMEL
OG0008428	LOC110179045|XP_020802058.1|DSER	CG2990|NP_727386.1|DMEL
OG0008429	LOC110191737|XP_020818326.1|DSER	CG8369|NP_652187.1|DMEL
OG0008430	LOC110181756|XP_020805278.1|DSER	CHOp24|NP_572165.1|DMEL
OG0008431	LOC110185362|XP_020809803.1|DSER	CG5235|NP_648833.1|DMEL
OG0008432	LOC110177311|XP_020799642.1|DSER	btz|NP_001263028.1|DMEL
OG0008433	LOC110190164|XP_020816159.1|DSER	CG10710|NP_648662.1|DMEL
OG0008434	LOC110186877|XP_020811833.1|DSER	CG15543|NP_651822.1|DMEL
OG0008435	LOC110183359|XP_020807280.1|DSER	holn1|NP_609404.2|DMEL
OG0008436	LOC110179821|XP_020803089.1|DSER	CG42372|NP_001137677.1|DMEL
OG0008438	LOC110188582|XP_020814006.1|DSER	hb|NP_731267.1|DMEL
OG0008439	LOC110176320|XP_020798297.1|DSER	Dlip3|NP_525003.2|DMEL
OG0008440	LOC110188025|XP_020813220.1|DSER	CG2911|NP_001097689.1|DMEL
OG0008441	LOC110190416|XP_020816542.1|DSER	CG33170|NP_788569.1|DMEL
OG0008442	LOC110184034|XP_020808065.1|DSER	CG15111|NP_725856.1|DMEL
OG0008443	LOC110176261|XP_020798231.1|DSER	CrebA|NP_524087.3|DMEL
OG0008444	LOC110185173|XP_020809550.1|DSER	Capr|NP_652671.1|DMEL
OG0008445	LOC110184428|XP_020808623.1|DSER	CG42308|NP_001138171.1|DMEL
OG0008446	LOC110178847|XP_020801766.1|DSER	CG45002|NP_728041.3|DMEL
OG0008447	LOC110187111|XP_020812180.1|DSER	CG32638|NP_727668.2|DMEL
OG0008448	LOC110181024|XP_020804358.1|DSER	Ten-a|NP_001162732.2|DMEL
OG0008449	LOC110181573|XP_020805023.1|DSER	CG13014|NP_573134.1|DMEL
OG0008450	LOC110181669|XP_020805153.1|DSER	Atg101|NP_573326.1|DMEL
OG0008451	LOC110188281|XP_020813635.1|DSER	Xport-A|NP_650846.1|DMEL
OG0008452	LOC110178144|XP_020800831.1|DSER	Pph13|NP_477330.1|DMEL
OG0008453	LOC110182952|XP_020806802.1|DSER	CG30380|NP_724625.1|DMEL
OG0008454	LOC110180414|XP_020803737.1|DSER	Sik2|NP_569972.1|DMEL
OG0008455	LOC110183684|XP_020807680.1|DSER	tipE|NP_523920.1|DMEL
OG0008456	LOC110188196|XP_020813448.1|DSER	HisCl1|NP_731632.1|DMEL
OG0008457	LOC110184368|XP_020808529.1|DSER	rump|NP_649899.1|DMEL
OG0008458	LOC110176525|XP_020798565.1|DSER	CG11406|NP_001014548.1|DMEL
OG0008459	LOC110181876|XP_020805461.1|DSER	THADA|NP_608361.3|DMEL
OG0008460	LOC110185679|XP_020810305.1|DSER	CG31908|NP_723239.1|DMEL
OG0008461	LOC110177099|XP_020799303.1|DSER	CG8086|NP_001260237.1|DMEL
OG0008462	LOC110178438|XP_020801231.1|DSER, LOC110182295|XP_020805973.1|DSER	CG42371|NP_001137767.1|DMEL
OG0008463	LOC110178094|XP_020800760.1|DSER	Amnionless|NP_608515.1|DMEL
OG0008464	LOC110184102|XP_020808152.1|DSER	Tina-1|NP_611983.2|DMEL
OG0008465	LOC110177718|XP_020800218.1|DSER	CG42381|NP_001137733.1|DMEL
OG0008466	LOC110182826|XP_020806622.1|DSER	CG33228|NP_995940.2|DMEL
OG0008467	LOC110178479|XP_020801279.1|DSER	CG42306|NP_001137700.1|DMEL
OG0008468	LOC110182400|XP_020806101.1|DSER, LOC110187313|XP_020812361.1|DSER	Gr33a|NP_525102.4|DMEL
OG0008469	LOC110186966|XP_020811972.1|DSER	Xrcc2|NP_573302.1|DMEL
OG0008470	LOC110190259|XP_020816323.1|DSER	CG42361|NP_611945.3|DMEL
OG0008472	LOC110180051|XP_020803331.1|DSER	CG14478|NP_611214.1|DMEL
OG0008473	LOC110181793|XP_020805332.1|DSER	PIG-Q|NP_652730.4|DMEL
OG0008474	LOC110177282|XP_020799590.1|DSER	Pak3|NP_001262638.1|DMEL
OG0008475	LOC110185895|XP_020810566.1|DSER	Mabi|NP_609624.1|DMEL
OG0008476	LOC110188686|XP_020814147.1|DSER	CG34316|NP_001097798.1|DMEL
OG0008477	LOC110178699|XP_020801756.1|DSER	CG42319|NP_001137648.1|DMEL
OG0008478	LOC110190989|XP_020817359.1|DSER	CG34027|NP_001034068.2|DMEL
OG0008479	LOC110179227|XP_020802323.1|DSER	hng1|NP_611558.2|DMEL
OG0008480	LOC110178710|XP_020801569.1|DSER	comm3|NP_788509.1|DMEL
OG0008481	LOC110181798|XP_020805339.1|DSER	swa|NP_511060.2|DMEL
OG0008482	LOC110190175|XP_020816181.1|DSER	CG9902|NP_573133.2|DMEL, CG7692|NP_648972.2|DMEL
OG0008483	LOC110187334|XP_020812381.1|DSER, LOC110179238|XP_020802351.1|DSER, LOC110179931|XP_020803188.1|DSER	CG10869|NP_608605.1|DMEL
OG0008484	LOC110187884|XP_020813028.1|DSER	CG6654|NP_650429.1|DMEL
OG0008485	LOC110185747|XP_020810403.1|DSER	CG13995|NP_608986.1|DMEL
OG0008486	LOC110185397|XP_020809838.1|DSER	Cadps|NP_001245439.1|DMEL
OG0008487	LOC110182536|XP_020806243.1|DSER	CG2712|NP_570028.1|DMEL
OG0008488	LOC110191012|XP_020817389.1|DSER	CG17278|NP_652230.1|DMEL
OG0008490	LOC110186662|XP_020811586.1|DSER	bam|NP_476800.1|DMEL
OG0008491	LOC110191009|XP_020817385.1|DSER	Cyp12e1|NP_650003.4|DMEL
OG0008492	LOC110176864|XP_020798998.1|DSER	CG46465|NP_001369132.1|DMEL, CG15169|NP_609928.1|DMEL
OG0008493	LOC110186120|XP_020810829.1|DSER, LOC110186118|XP_020810826.1|DSER	hll|NP_609696.1|DMEL
OG0008494	LOC110191582|XP_020818127.1|DSER	CG9826|NP_611724.1|DMEL
OG0008495	LOC110182837|XP_020806633.1|DSER	Su_var_2-HP2|NP_610972.2|DMEL
OG0008496	LOC110177717|XP_020800217.1|DSER	CG42379|NP_001137734.1|DMEL
OG0008497	LOC110182902|XP_020806718.1|DSER	Obp57c|NP_611481.1|DMEL
OG0008498	LOC110180009|XP_020803260.1|DSER	CG4847|NP_725686.1|DMEL
OG0008499	LOC110176813|XP_020798917.1|DSER	Obp56g|NP_995903.1|DMEL
OG0008500	LOC110178399|XP_020801196.1|DSER	CG8248|NP_610422.2|DMEL
OG0008501	LOC110185194|XP_020809578.1|DSER	edin|NP_730278.1|DMEL
OG0008502	LOC110182041|XP_020805630.1|DSER	CG10970|NP_572517.1|DMEL
OG0008503	LOC110184260|XP_020808382.1|DSER	CG2444|NP_572739.1|DMEL
OG0008504	LOC110188823|XP_020814368.1|DSER	CG32295|NP_728755.1|DMEL
OG0008505	LOC110189910|XP_020815834.1|DSER	CG34261|NP_001097656.1|DMEL
OG0008506	LOC110189998|XP_020815955.1|DSER	CG10589|NP_649269.1|DMEL
OG0008507	LOC110178496|XP_020801306.1|DSER, LOC110178979|XP_020801950.1|DSER	CG32195|NP_730328.1|DMEL
OG0008509	LOC110181823|XP_020805380.1|DSER	CG15375|NP_572149.2|DMEL, CG14708|NP_650082.1|DMEL
OG0008510	LOC110176040|XP_020797909.1|DSER	CG12725|NP_572885.1|DMEL, CG32713|NP_727264.1|DMEL, CG33223|NP_996378.1|DMEL
OG0008512	LOC110186004|XP_020810696.1|DSER	CG43136|NP_001245538.1|DMEL, CG43115|NP_001245542.1|DMEL
OG0008513	LOC110182270|XP_020805946.1|DSER	Tengl3|NP_608660.3|DMEL
OG0008514	LOC110184914|XP_020809218.1|DSER	CG6012|NP_609817.1|DMEL
OG0008515	LOC110182362|XP_020806063.1|DSER, LOC110184155|XP_020808221.1|DSER	CG15399|NP_608712.1|DMEL
OG0008516	LOC110189078|XP_020814708.1|DSER, LOC110189089|XP_020814721.1|DSER	fan|NP_524657.2|DMEL
OG0008517	LOC110190820|XP_020817135.1|DSER	PGRP-LF|NP_648299.3|DMEL
OG0008518	LOC110185086|XP_020809429.1|DSER, LOC110185920|XP_020810592.1|DSER	CG7202|NP_649317.1|DMEL
OG0008519	LOC110180031|XP_020803297.1|DSER	Nepl10|NP_610787.1|DMEL
OG0008520	LOC110188614|XP_020814039.1|DSER	CG3739|NP_650804.2|DMEL
OG0008522	LOC110180027|XP_020803294.1|DSER	CG30334|NP_725170.1|DMEL
OG0008524	LOC110184807|XP_020809102.1|DSER	CG15332|NP_572429.1|DMEL, CG15333|NP_572431.2|DMEL
OG0008525	LOC110183463|XP_020807403.1|DSER	CG6508|NP_609457.1|DMEL
OG0008525	LOC110183464|XP_020807404.1|DSER	CG17134|NP_609458.1|DMEL
OG0008526	LOC110177114|XP_020799317.1|DSER, LOC110177250|XP_020799559.1|DSER, LOC110177251|XP_020799560.1|DSER, LOC110177112|XP_020799315.1|DSER, LOC110177110|XP_020799314.1|DSER	djl|NP_649686.2|DMEL, dj|NP_731118.3|DMEL
OG0008527	LOC110175951|XP_020797798.1|DSER	CG33639|NP_001188669.1|DMEL
OG0008528	LOC110178744|XP_020801633.1|DSER	CG33229|NP_995945.1|DMEL
OG0008529	LOC110182451|XP_020806144.1|DSER	Rab27|NP_726743.1|DMEL
OG0008530	LOC110179082|XP_020802127.1|DSER	tth|NP_572904.1|DMEL
OG0008531	LOC110181505|XP_020804934.1|DSER	CG6762|NP_573250.1|DMEL
OG0008532	LOC110181607|XP_020805063.1|DSER	CG13008|NP_573154.1|DMEL
OG0008535	LOC110182021|XP_020805611.1|DSER	CG12541|NP_001036262.2|DMEL
OG0008536	LOC110180434|XP_020803764.1|DSER	Atx-1|NP_572356.1|DMEL
OG0008537	LOC110186445|XP_020811292.1|DSER	2mit|NP_001262529.1|DMEL
OG0008538	LOC110184121|XP_020808186.1|DSER	Rubicon|NP_572496.1|DMEL
OG0008540	LOC110190934|XP_020817262.1|DSER	phu|NP_649897.4|DMEL
OG0008541	LOC110191122|XP_020817536.1|DSER	Tmem63|NP_610351.1|DMEL
OG0008544	LOC110177083|XP_020799270.1|DSER	CG34141|NP_001036534.2|DMEL
OG0008545	LOC110191565|XP_020818100.1|DSER	sei|NP_476713.1|DMEL
OG0008546	LOC110188839|XP_020814391.1|DSER	CG15878|NP_647699.1|DMEL
OG0008547	LOC110187108|XP_020812176.1|DSER	CG17717|NP_572327.1|DMEL
OG0008549	LOC110188996|XP_020814610.1|DSER	CG6980|NP_651289.1|DMEL
OG0008551	LOC110177564|XP_020799996.1|DSER	Cpr62Ba|NP_647666.2|DMEL
OG0008552	LOC110190155|XP_020816150.1|DSER	SrpRbeta|NP_788485.1|DMEL
OG0008553	LOC110188981|XP_020814588.1|DSER	CG42382|NP_523665.2|DMEL
OG0008554	LOC110182485|XP_020806192.1|DSER	Rilpl|NP_001259133.1|DMEL
OG0008555	LOC110182207|XP_020805893.1|DSER	b6|NP_477365.1|DMEL
OG0008556	LOC110189301|XP_020814991.1|DSER	CG14767|NP_724705.1|DMEL
OG0008557	LOC110191279|XP_020817735.1|DSER	CG42557|NP_651751.1|DMEL
OG0008558	LOC110187360|XP_020812411.1|DSER	CG4839|NP_609349.1|DMEL
OG0008560	LOC110183743|XP_020807758.1|DSER	Ggamma30A|NP_001285776.1|DMEL
OG0008561	LOC110184949|XP_020809256.1|DSER	CG2617|NP_610050.1|DMEL
OG0008562	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER	retm|NP_001260132.1|DMEL
OG0008563	LOC110191444|XP_020817967.1|DSER	CG31365|NP_732827.1|DMEL
OG0008564	LOC110183382|XP_020807306.1|DSER	CG34367|NP_001097140.1|DMEL
OG0008565	LOC110190190|XP_020816198.1|DSER	a10|NP_524121.2|DMEL
OG0008566	LOC110185727|XP_020810370.1|DSER	Ance-3|NP_001285917.1|DMEL
OG0008567	LOC110181180|XP_020804517.1|DSER	CG42231|NP_001137828.1|DMEL
OG0008569	LOC110180156|XP_020803469.1|DSER	CG3630|NP_569983.1|DMEL
OG0008570	LOC110180430|XP_020803760.1|DSER	CG14431|NP_001368974.1|DMEL
OG0008571	LOC110190233|XP_020816253.1|DSER	CG6511|NP_648252.1|DMEL
OG0008572	LOC110187802|XP_020812935.1|DSER	CG14661|NP_649507.1|DMEL
OG0008573	LOC110183265|XP_020807151.1|DSER	CG2865|NP_569997.1|DMEL
OG0008574	LOC110190737|XP_020817018.1|DSER	CG43295|NP_001246788.1|DMEL
OG0008575	LOC110177310|XP_020799635.1|DSER	wge|NP_732790.3|DMEL
OG0008576	LOC110180322|XP_020803636.1|DSER	CG17162|NP_001287647.1|DMEL
OG0008577	LOC110176288|XP_020798267.1|DSER	Obp69a|NP_524039.2|DMEL
OG0008578	LOC110187733|XP_020812848.1|DSER	moi|NP_001138073.1|DMEL
OG0008579	LOC110190822|XP_020817137.1|DSER	CG32039|NP_729471.1|DMEL
OG0008581	LOC110190227|XP_020816246.1|DSER	CG14100|NP_649130.2|DMEL
OG0008582	LOC110187099|XP_020812164.1|DSER	CG3918|NP_572323.1|DMEL
OG0008584	LOC110180415|XP_020803738.1|DSER	CG4281|NP_569973.1|DMEL
OG0008585	LOC110181940|XP_020805535.1|DSER	Inx2|NP_572375.1|DMEL
OG0008586	LOC110181794|XP_020805334.1|DSER	Inx7|NP_788872.1|DMEL
OG0008587	LOC110188377|XP_020813751.1|DSER	subdued|NP_001189248.1|DMEL
OG0008588	LOC110188677|XP_020814139.1|DSER	Gdn1|NP_650794.1|DMEL
OG0008589	LOC110178849|XP_020801768.1|DSER	CG15725|NP_572823.1|DMEL
OG0008590	LOC110186214|XP_020810936.1|DSER	CG42498|NP_001163743.1|DMEL
OG0008592	LOC110177779|XP_020800306.1|DSER	CG42496|NP_001163243.1|DMEL
OG0008593	LOC110184768|XP_020809062.1|DSER	CG14160|NP_648380.2|DMEL
OG0008594	LOC110188403|XP_020813787.1|DSER	CG15922|NP_652228.1|DMEL
OG0008595	LOC110178521|XP_020801334.1|DSER	CG8314|NP_611070.1|DMEL
OG0008596	LOC110178528|XP_020801343.1|DSER	Cyp4aa1|NP_611067.2|DMEL
OG0008597	LOC110186187|XP_020810905.1|DSER	Ms|NP_536772.1|DMEL
OG0008598	LOC110182096|XP_020805739.1|DSER	CG43740|NP_001259405.1|DMEL
OG0008599	LOC110183538|XP_020807497.1|DSER	CG3184|NP_572341.1|DMEL
OG0008600	LOC110190081|XP_020816049.1|DSER	Bdbt|NP_650943.1|DMEL
OG0008601	LOC110181188|XP_020804524.1|DSER	Sem1|NP_652555.1|DMEL
OG0008602	LOC110190874|XP_020817189.1|DSER	CG31125|NP_733025.1|DMEL
OG0008603	LOC110185312|XP_020809731.1|DSER	CG11686|NP_652204.1|DMEL
OG0008604	LOC110184118|XP_020808181.1|DSER	CG3770|NP_611985.2|DMEL
OG0008605	LOC110181370|XP_020804757.1|DSER	CG13085|NP_609964.1|DMEL
OG0008606	LOC110179176|XP_020802236.1|DSER	CG3355|NP_608848.1|DMEL
OG0008607	LOC110187776|XP_020812899.1|DSER	CG2091|NP_649582.1|DMEL
OG0008608	LOC110183259|XP_020807144.1|DSER	HLH4C|NP_001259243.1|DMEL
OG0008609	LOC110189927|XP_020815870.1|DSER	Arfip|NP_650058.1|DMEL
OG0008610	LOC110187395|XP_020812478.1|DSER	Lst|NP_001246368.1|DMEL
OG0008612	LOC110177080|XP_020799260.1|DSER	CG1888|NP_610495.1|DMEL
OG0008613	LOC110188203|XP_020813490.1|DSER	pre-mod_mdg4_-Z|NP_001189256.1|DMEL
OG0008614	LOC110184159|XP_020808226.1|DSER	CG8010|NP_573373.1|DMEL
OG0008615	LOC110188287|XP_020813643.1|DSER	CG14607|NP_649709.2|DMEL
OG0008616	LOC110191270|XP_020817724.1|DSER	CG15564|NP_651855.1|DMEL
OG0008617	LOC110185082|XP_020809425.1|DSER	CG34289|NP_001247265.1|DMEL
OG0008619	LOC110183993|XP_020808008.1|DSER	Tsp33B|NP_523552.1|DMEL
OG0008620	LOC110180744|XP_020804088.1|DSER	Obp44a|NP_610358.1|DMEL
OG0008621	LOC110188438|XP_020813824.1|DSER	CG12945|NP_001097732.1|DMEL
OG0008622	LOC110181350|XP_020804733.1|DSER	CG15614|NP_611168.2|DMEL
OG0008623	LOC110189597|XP_020815389.1|DSER	CG42808|NP_001188920.1|DMEL
OG0008624	LOC110179281|XP_020802428.1|DSER	CG30069|NP_610937.4|DMEL
OG0008625	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER	CG30008|NP_724853.1|DMEL
OG0008626	LOC110185372|XP_020809813.1|DSER	TpnC4|NP_610173.2|DMEL
OG0008627	LOC110190704|XP_020816975.1|DSER	CG43783|NP_001261606.1|DMEL
OG0008629	LOC110185027|XP_020809338.1|DSER	CG41434|NP_001260680.1|DMEL
OG0008630	LOC110185431|XP_020809911.1|DSER	MED26|NP_651936.1|DMEL
OG0008631	LOC110190775|XP_020817069.1|DSER	CG31465|NP_732682.2|DMEL
OG0008632	LOC110176402|XP_020798399.1|DSER	Map205|NP_733465.1|DMEL
OG0008633	LOC110177704|XP_020800193.1|DSER	Kank|NP_001097318.1|DMEL
OG0008634	LOC110189472|XP_020815212.1|DSER	CG17490|NP_001036395.2|DMEL
OG0008635	LOC110180691|XP_020804035.1|DSER	coil|NP_001014505.1|DMEL
OG0008636	LOC110176643|XP_020798729.1|DSER	CG3916|NP_650167.1|DMEL
OG0008637	LOC110176753|XP_020798858.1|DSER	CG34260|NP_001262120.1|DMEL
OG0008638	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER	CG7695|NP_650733.1|DMEL
OG0008639	LOC110177381|XP_020799739.1|DSER	CG18766|NP_652657.1|DMEL
OG0008640	LOC110186997|XP_020812016.1|DSER	Xrp1|NP_732384.1|DMEL
OG0008641	LOC110186840|XP_020811789.1|DSER	CG45072|NP_001287600.1|DMEL
OG0008642	LOC110188211|XP_020813508.1|DSER	cal1|NP_650597.2|DMEL
OG0008643	LOC110176501|XP_020798534.1|DSER	mod|NP_524614.2|DMEL
OG0008644	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER	CG12069|NP_651819.1|DMEL
OG0008645	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER	CG31816|NP_723977.1|DMEL
OG0008646	LOC110184826|XP_020809129.1|DSER	CG5043|NP_609838.1|DMEL
OG0008647	LOC110187575|XP_020812621.1|DSER	CG3604|NP_608801.1|DMEL
OG0008648	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER	CG5968|NP_609797.1|DMEL
OG0008649	LOC110180333|XP_020803651.1|DSER	CG30413|NP_726308.1|DMEL
OG0008650	LOC110191805|XP_020818416.1|DSER	CG5614|NP_650487.1|DMEL
OG0008651	LOC110189196|XP_020814824.1|DSER	CG17385|NP_610962.1|DMEL
OG0008652	LOC110191622|XP_020818169.1|DSER	Idgf5|NP_611321.3|DMEL
OG0008653	LOC110176353|XP_020798341.1|DSER	CG3687|NP_611102.1|DMEL
OG0008654	LOC110191512|XP_020818038.1|DSER	CG5597|NP_611841.1|DMEL
OG0008655	LOC110176164|XP_020798064.1|DSER	Mal-A3|NP_476628.2|DMEL
OG0008656	LOC110187016|XP_020812037.1|DSER	CG32762|NP_727000.1|DMEL
OG0008657	LOC110187125|XP_020812194.1|DSER	fiz|NP_572983.1|DMEL
OG0008658	LOC110179549|XP_020802790.1|DSER	sov|NP_572348.1|DMEL
OG0008659	LOC110178892|XP_020801825.1|DSER	sunn|NP_729739.3|DMEL
OG0008660	LOC110185178|XP_020809555.1|DSER	CG32181|NP_730300.2|DMEL
OG0008661	LOC110183658|XP_020807645.1|DSER	hng3|NP_612057.1|DMEL
OG0008662	LOC110190238|XP_020816257.1|DSER	CG32461|NP_730770.1|DMEL
OG0008663	LOC110189957|XP_020815905.1|DSER	CG8765|NP_649141.1|DMEL
OG0008664	LOC110177539|XP_020799967.1|DSER	CG2199|NP_728599.1|DMEL
OG0008665	LOC110185960|XP_020810637.1|DSER	ms_2_34Fe|NP_609705.1|DMEL
OG0008666	LOC110177533|XP_020799961.1|DSER	CG14566|NP_649358.1|DMEL
OG0008667	LOC110178883|XP_020801816.1|DSER	CG43896|NP_001261732.1|DMEL
OG0008668	LOC110178798|XP_020801710.1|DSER	CG9173|NP_612108.1|DMEL
OG0008669	LOC110186046|XP_020810743.1|DSER	CG13243|NP_609769.2|DMEL
OG0008670	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER	CG9631|NP_650345.1|DMEL
OG0008672	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER	CG32832|NP_724026.1|DMEL
OG0008673	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER	CG43057|NP_001245940.1|DMEL
OG0008675	LOC110176160|XP_020798057.1|DSER	CG12310|NP_648737.1|DMEL
OG0008677	LOC110177326|XP_020799658.1|DSER	HP1c|NP_651093.1|DMEL
OG0008679	LOC110179048|XP_020802063.1|DSER	CG15247|NP_572584.1|DMEL
OG0008680	LOC110175949|XP_020797796.1|DSER	Gas8|NP_570065.2|DMEL
OG0008681	LOC110181857|XP_020805435.1|DSER	GstT4|NP_572886.2|DMEL
OG0008682	LOC110181666|XP_020805149.1|DSER	S6KL|NP_524861.2|DMEL
OG0008683	LOC110182493|XP_020806197.1|DSER	CG14814|NP_569947.2|DMEL
OG0008684	LOC110180639|XP_020803991.1|DSER	CG32599|NP_727768.1|DMEL
OG0008685	LOC110177762|XP_020800287.1|DSER	CG30403|NP_726108.3|DMEL
OG0008686	LOC110191318|XP_020817798.1|DSER	CG17111|NP_651119.2|DMEL
OG0008687	LOC110191656|XP_020818212.1|DSER	Xxylt|NP_611871.2|DMEL
OG0008688	LOC110180092|XP_020803373.1|DSER	CG14052|NP_001259181.1|DMEL
OG0008689	LOC110187932|XP_020813102.1|DSER	nmdyn-D7|NP_649926.2|DMEL
OG0008690	LOC110186081|XP_020810776.1|DSER	vas|NP_723899.1|DMEL
OG0008691	LOC110184725|XP_020809010.1|DSER	tant|NP_524782.2|DMEL
OG0008692	LOC110179713|XP_020802986.1|DSER	CG15336|NP_572450.4|DMEL
OG0008694	LOC110182033|XP_020805622.1|DSER	CG6696|NP_573318.1|DMEL
OG0008695	LOC110189364|XP_020815070.1|DSER	CG11211|NP_610208.1|DMEL
OG0008696	LOC110191788|XP_020818399.1|DSER	CG5071|NP_651406.1|DMEL
OG0008697	LOC110183616|XP_020807593.1|DSER	CG18675|NP_652334.2|DMEL
OG0008698	LOC110179074|XP_020802113.1|DSER	Gapvd1|NP_572704.1|DMEL
OG0008699	LOC110189901|XP_020815821.1|DSER	CG11307|NP_001163490.1|DMEL
OG0008700	LOC110187800|XP_020812933.1|DSER	CG4424|NP_650859.3|DMEL
OG0008701	LOC110177729|XP_020800238.1|DSER	CG11170|NP_726172.1|DMEL
OG0008702	LOC110176590|XP_020798664.1|DSER	ssp5|NP_650149.1|DMEL
OG0008703	LOC110183588|XP_020807560.1|DSER	CG4101|NP_648908.1|DMEL
OG0008704	LOC110177032|XP_020799208.1|DSER	CG8852|NP_608790.2|DMEL
OG0008705	LOC110185681|XP_020810307.1|DSER	Rab30|NP_609094.1|DMEL
OG0008706	LOC110186262|XP_020811029.1|DSER	CG1890|NP_651885.1|DMEL
OG0008707	LOC110184442|XP_020808642.1|DSER	Or13a|NP_523359.2|DMEL
OG0008708	LOC110180102|XP_020803388.1|DSER	CG33932|NP_001285463.1|DMEL
OG0008709	LOC110177379|XP_020799736.1|DSER	mrt|NP_651554.1|DMEL
OG0008710	LOC110184051|XP_020808090.1|DSER	CG8630|NP_731781.1|DMEL
OG0008711	LOC110190139|XP_020816130.1|DSER	Mvl|NP_001262795.1|DMEL
OG0008712	LOC110178522|XP_020801335.1|DSER	Pex11|NP_611071.1|DMEL
OG0008714	LOC110182296|XP_020805974.1|DSER	CG15386|NP_652351.1|DMEL
OG0008715	LOC110188357|XP_020813724.1|DSER	CG11755|NP_649815.1|DMEL
OG0008716	LOC110184723|XP_020809012.1|DSER	CG13618|NP_651265.1|DMEL
OG0008717	LOC110189064|XP_020814693.1|DSER	CG8281|NP_648161.1|DMEL
OG0008718	LOC110177931|XP_020800569.1|DSER	CG33981|NP_001261062.1|DMEL
OG0008719	LOC110186248|XP_020810982.1|DSER	ttk|NP_733443.1|DMEL
OG0008721	LOC110184234|XP_020808350.1|DSER	dmrt11E|NP_511146.2|DMEL
OG0008722	LOC110188368|XP_020813740.1|DSER	Ir85a|NP_649833.1|DMEL
OG0008723	LOC110189067|XP_020814696.1|DSER	mRpL36|NP_652658.1|DMEL
OG0008724	LOC110183206|XP_020807078.1|DSER	CG42367|NP_723502.2|DMEL
OG0008725	LOC110182959|XP_020806808.1|DSER	Gr57a|NP_523798.1|DMEL
OG0008726	LOC110189670|XP_020815485.1|DSER	Su_z_2|NP_001260933.1|DMEL
OG0008727	LOC110187695|XP_020812789.1|DSER	CG7091|NP_650243.2|DMEL
OG0008728	LOC110191173|XP_020817595.1|DSER	NPF|NP_536741.1|DMEL
OG0008729	LOC110175975|XP_020797829.1|DSER	upd1|NP_001097015.1|DMEL
OG0008730	LOC110178119|XP_020800797.1|DSER	CG8188|NP_573237.2|DMEL
