Orthogroup	DSER.longest_only	DGUA.longest_only
OG0010636	LOC110191680|XP_020818249.1|DSER	LOC117585701|XP_034131213.1|DGUA
OG0010637	LOC110184907|XP_020809212.1|DSER	LOC117584071|XP_034128706.1|DGUA
OG0010639	LOC110175964|XP_020797815.1|DSER	LOC117588618|XP_034135921.1|DGUA
OG0010640	LOC110176033|XP_020797904.1|DSER	LOC117588627|XP_034135942.1|DGUA
OG0010641	LOC110175996|XP_020797850.1|DSER	LOC117588500|XP_034135703.1|DGUA
OG0010642	LOC110175943|XP_020797788.1|DSER	LOC117581170|XP_034124003.1|DGUA
OG0010643	LOC110179436|XP_020802631.1|DSER	LOC117588296|XP_034135368.1|DGUA
OG0010644	LOC110179551|XP_020802793.1|DSER	LOC117588333|XP_034135435.1|DGUA
OG0010645	LOC110179684|XP_020802955.1|DSER	LOC117581127|XP_034123944.1|DGUA
OG0010646	LOC110190700|XP_020816971.1|DSER	LOC117588967|XP_034136446.1|DGUA
OG0010647	LOC110176709|XP_020798807.1|DSER	LOC117579325|XP_034121030.1|DGUA
OG0010648	LOC110187389|XP_020812441.1|DSER	LOC117580412|XP_034122851.1|DGUA
OG0010649	LOC110184501|XP_020808723.1|DSER	LOC117587235|XP_034133696.1|DGUA
OG0010650	LOC110190181|XP_020816189.1|DSER	LOC117579381|XP_034121144.1|DGUA
OG0010651	LOC110190745|XP_020817027.1|DSER	LOC117588965|XP_034136444.1|DGUA
OG0010653	LOC110189043|XP_020814670.1|DSER	LOC117585415|XP_034130779.1|DGUA
OG0010655	LOC110179972|XP_020803212.1|DSER	LOC117591265|XP_034140346.1|DGUA
OG0010657	LOC110185524|XP_020810079.1|DSER	LOC117581647|XP_034124913.1|DGUA
OG0010658	LOC110182478|XP_020806185.1|DSER	LOC117581463|XP_034124572.1|DGUA
OG0010659	LOC110181891|XP_020805480.1|DSER	LOC117590709|XP_034139499.1|DGUA
OG0010660	LOC110181920|XP_020805514.1|DSER	LOC117590707|XP_034139496.1|DGUA
OG0010661	LOC110180087|XP_020803369.1|DSER	LOC117580920|XP_034123575.1|DGUA
OG0010662	LOC110176473|XP_020798491.1|DSER	LOC117590748|XP_034139548.1|DGUA
OG0010663	LOC110176085|XP_020797986.1|DSER	LOC117588662|XP_034135996.1|DGUA
OG0010664	LOC110184204|XP_020808310.1|DSER	LOC117580691|XP_034123207.1|DGUA
OG0010665	LOC110176122|XP_020798018.1|DSER	LOC117588385|XP_034135501.1|DGUA
OG0010666	LOC110183101|XP_020806952.1|DSER	LOC117581472|XP_034124600.1|DGUA
OG0010667	LOC110179603|XP_020802860.1|DSER	LOC117588704|XP_034136043.1|DGUA
OG0010668	LOC110179572|XP_020802820.1|DSER	LOC117588606|XP_034135906.1|DGUA
OG0010669	LOC110184569|XP_020808803.1|DSER	LOC117581522|XP_034124707.1|DGUA
OG0010670	LOC110182526|XP_020806234.1|DSER	LOC117590435|XP_034138945.1|DGUA
OG0010671	LOC110179754|XP_020803030.1|DSER	LOC117590437|XP_034138947.1|DGUA
OG0010672	LOC110179833|XP_020803099.1|DSER	LOC117581145|XP_034123968.1|DGUA
OG0010673	LOC110179716|XP_020802990.1|DSER	LOC117590429|XP_034138938.1|DGUA
OG0010674	LOC110182480|XP_020806186.1|DSER, LOC110182474|XP_020806174.1|DSER	LOC117581086|XP_034123863.1|DGUA
OG0010675	LOC110176038|XP_020797908.1|DSER	LOC117591448|XP_034140606.1|DGUA
OG0010676	LOC110179389|XP_020802573.1|DSER	LOC117583445|XP_034127637.1|DGUA
OG0010677	LOC110181912|XP_020805504.1|DSER	LOC117590813|XP_034139672.1|DGUA
OG0010681	LOC110178039|XP_020800715.1|DSER	LOC117580956|XP_034123632.1|DGUA
OG0010682	LOC110178042|XP_020800716.1|DSER	LOC117581272|XP_034124174.1|DGUA
OG0010684	LOC110185979|XP_020810661.1|DSER	LOC117591313|XP_034140410.1|DGUA
OG0010685	LOC110186063|XP_020810760.1|DSER	LOC117591144|XP_034140143.1|DGUA
OG0010686	LOC110185110|XP_020809463.1|DSER	LOC117587729|XP_034134538.1|DGUA
OG0010687	LOC110183282|XP_020807172.1|DSER	LOC117583923|XP_034128493.1|DGUA
OG0010688	LOC110184986|XP_020809297.1|DSER	LOC117584658|XP_034129576.1|DGUA
OG0010689	LOC110182687|XP_020806439.1|DSER	LOC117584129|XP_034128773.1|DGUA
OG0010690	LOC110183449|XP_020807388.1|DSER	LOC117584003|XP_034128623.1|DGUA
OG0010691	LOC110183292|XP_020807183.1|DSER	LOC117584038|XP_034128666.1|DGUA
OG0010692	LOC110183290|XP_020807180.1|DSER	LOC117584035|XP_034128663.1|DGUA
OG0010693	LOC110187452|XP_020812500.1|DSER	LOC117584131|XP_034128776.1|DGUA
OG0010694	LOC110182602|XP_020806319.1|DSER	LOC117584164|XP_034128819.1|DGUA
OG0010695	LOC110177029|XP_020799204.1|DSER	LOC117581923|XP_034125288.1|DGUA
OG0010696	LOC110178421|XP_020801220.1|DSER, LOC110182232|XP_020805917.1|DSER, LOC110182237|XP_020805918.1|DSER	LOC117581746|XP_034125034.1|DGUA
OG0010697	LOC110185771|XP_020810433.1|DSER	LOC117584298|XP_034129012.1|DGUA
OG0010698	LOC110186035|XP_020810731.1|DSER	LOC117584309|XP_034129025.1|DGUA
OG0010699	LOC110185074|XP_020809412.1|DSER	LOC117591063|XP_034140056.1|DGUA
OG0010700	LOC110182393|XP_020806092.1|DSER	LOC117584181|XP_034128840.1|DGUA
OG0010701	LOC110184910|XP_020809215.1|DSER	LOC117584552|XP_034129395.1|DGUA
OG0010702	LOC110178133|XP_020800817.1|DSER	LOC117581872|XP_034125225.1|DGUA
OG0010703	LOC110178146|XP_020800833.1|DSER	LOC117582460|XP_034126077.1|DGUA
OG0010704	LOC110177018|XP_020799190.1|DSER	LOC117581908|XP_034125267.1|DGUA
OG0010705	LOC110183700|XP_020807698.1|DSER	LOC117589043|XP_034136562.1|DGUA
OG0010706	LOC110185163|XP_020809527.1|DSER	LOC117580354|XP_034122763.1|DGUA
OG0010707	LOC110185193|XP_020809577.1|DSER	LOC117579297|XP_034120993.1|DGUA
OG0010708	LOC110190477|XP_020816646.1|DSER	LOC117588924|XP_034136391.1|DGUA
OG0010709	LOC110188518|XP_020813917.1|DSER	LOC117589070|XP_034136593.1|DGUA
OG0010710	LOC110183593|XP_020807566.1|DSER	LOC117579457|XP_034121235.1|DGUA
OG0010711	LOC110188586|XP_020814008.1|DSER	LOC117586425|XP_034132354.1|DGUA
OG0010712	LOC110190351|XP_020816414.1|DSER	LOC117579872|XP_034121884.1|DGUA
OG0010713	LOC110185182|XP_020809558.1|DSER	LOC117587390|XP_034133935.1|DGUA
OG0010714	LOC110186823|XP_020811773.1|DSER	LOC117579626|XP_034121470.1|DGUA
OG0010715	LOC110189925|XP_020815862.1|DSER	LOC117580071|XP_034122206.1|DGUA
OG0010716	LOC110179827|XP_020803092.1|DSER	LOC117579254|XP_034120932.1|DGUA
OG0010717	LOC110178708|XP_020801566.1|DSER	LOC117591243|XP_034140312.1|DGUA
OG0010718	LOC110185304|XP_020809713.1|DSER	LOC117579469|XP_034121249.1|DGUA
OG0010719	LOC110188696|XP_020814159.1|DSER	LOC117586013|XP_034131734.1|DGUA
OG0010720	LOC110176271|XP_020798244.1|DSER	LOC117591276|XP_034140366.1|DGUA
OG0010721	LOC110176296|XP_020798276.1|DSER	LOC117591259|XP_034140336.1|DGUA
OG0010722	LOC110177492|XP_020799907.1|DSER	LOC117592390|XP_034141997.1|DGUA
OG0010723	LOC110180654|XP_020804007.1|DSER	LOC117579604|XP_034121430.1|DGUA
OG0010724	LOC110182987|XP_020806838.1|DSER	LOC117592494|XP_034142230.1|DGUA
OG0010725	LOC110182991|XP_020806842.1|DSER	LOC117592496|XP_034142232.1|DGUA
OG0010726	LOC110180679|XP_020804026.1|DSER	LOC117584951|XP_034130040.1|DGUA
OG0010727	LOC110189761|XP_020815640.1|DSER	LOC117578467|XP_034119890.1|DGUA
OG0010729	LOC110189730|XP_020815582.1|DSER	LOC117592611|XP_034142385.1|DGUA
OG0010730	LOC110180273|XP_020803589.1|DSER	LOC117583891|XP_034128449.1|DGUA
OG0010731	LOC110180095|XP_020803378.1|DSER, LOC110182918|XP_020806739.1|DSER	LOC117581901|XP_034125264.1|DGUA
OG0010732	LOC110178365|XP_020801160.1|DSER	LOC117588865|XP_034136266.1|DGUA
OG0010734	LOC110191019|XP_020817398.1|DSER	LOC117591973|XP_034141299.1|DGUA
OG0010735	LOC110179295|XP_020802439.1|DSER	LOC117580502|XP_034122985.1|DGUA
OG0010736	LOC110189369|XP_020815076.1|DSER	LOC117592224|XP_034141750.1|DGUA
OG0010737	LOC110189673|XP_020815490.1|DSER	LOC117578409|XP_034119763.1|DGUA
OG0010738	LOC110187849|XP_020812992.1|DSER	LOC117583647|XP_034127991.1|DGUA
OG0010739	LOC110187944|XP_020813117.1|DSER	LOC117584919|XP_034129956.1|DGUA
OG0010740	LOC110187962|XP_020813140.1|DSER	LOC117586296|XP_034132143.1|DGUA
OG0010741	LOC110176581|XP_020798654.1|DSER	LOC117586333|XP_034132217.1|DGUA
OG0010742	LOC110191431|XP_020817948.1|DSER	LOC117585411|XP_034130774.1|DGUA
OG0010743	LOC110188567|XP_020813986.1|DSER	LOC117586345|XP_034132251.1|DGUA
OG0010744	LOC110185323|XP_020809756.1|DSER	LOC117586349|XP_034132257.1|DGUA
OG0010745	LOC110191924|XP_020818585.1|DSER	LOC117586469|XP_034132447.1|DGUA
OG0010746	LOC110186337|XP_020811143.1|DSER	LOC117585940|XP_034131600.1|DGUA
OG0010747	LOC110191385|XP_020817900.1|DSER	LOC117585027|XP_034130161.1|DGUA
OG0010748	LOC110191238|XP_020817674.1|DSER	LOC117585189|XP_034130428.1|DGUA
OG0010750	LOC110186165|XP_020810875.1|DSER	LOC117585535|XP_034130945.1|DGUA
OG0010751	LOC110188617|XP_020814043.1|DSER	LOC117586535|XP_034132560.1|DGUA
OG0010752	LOC110186811|XP_020811755.1|DSER	LOC117582972|XP_034126983.1|DGUA
OG0010753	LOC110177341|XP_020799688.1|DSER	LOC117585647|XP_034131126.1|DGUA
OG0010754	LOC110188459|XP_020813848.1|DSER	LOC117585361|XP_034130699.1|DGUA
OG0010755	LOC110186330|XP_020811135.1|DSER	LOC117583227|XP_034127337.1|DGUA
OG0010756	LOC110186329|XP_020811134.1|DSER	LOC117583226|XP_034127336.1|DGUA
OG0010757	LOC110186346|XP_020811152.1|DSER	LOC117585232|XP_034130517.1|DGUA
OG0010758	LOC110186352|XP_020811158.1|DSER	LOC117585081|XP_034130238.1|DGUA
OG0010759	LOC110186647|XP_020811567.1|DSER	LOC117582799|XP_034126718.1|DGUA
OG0010760	LOC110188044|XP_020813253.1|DSER	LOC117585211|XP_034130485.1|DGUA
OG0010761	LOC110191900|XP_020818545.1|DSER	LOC117586401|XP_034132324.1|DGUA
OG0010762	LOC110176400|XP_020798394.1|DSER	LOC117582923|XP_034126911.1|DGUA
OG0010763	LOC110191146|XP_020817561.1|DSER	LOC117585403|XP_034130763.1|DGUA
OG0010764	LOC110187845|XP_020812988.1|DSER	LOC117582904|XP_034126889.1|DGUA
OG0010765	LOC110185776|XP_020810441.1|DSER	LOC117583504|XP_034127737.1|DGUA
OG0010766	LOC110188647|XP_020814084.1|DSER	LOC117585367|XP_034130704.1|DGUA
OG0010767	LOC110186627|XP_020811537.1|DSER	LOC117583386|XP_034127562.1|DGUA
OG0010768	LOC110186331|XP_020811136.1|DSER	LOC117583122|XP_034127204.1|DGUA
OG0010769	LOC110187852|XP_020812996.1|DSER	LOC117583478|XP_034127678.1|DGUA
OG0010770	LOC110186814|XP_020811759.1|DSER	LOC117582858|XP_034126819.1|DGUA
OG0010771	LOC110182923|XP_020806747.1|DSER	LOC117578595|XP_034120079.1|DGUA
OG0010772	LOC110188109|XP_020813340.1|DSER	LOC117586395|XP_034132317.1|DGUA
OG0010773	LOC110188108|XP_020813339.1|DSER	LOC117586504|XP_034132517.1|DGUA
OG0010774	LOC110191119|XP_020817527.1|DSER	LOC117590014|XP_034138192.1|DGUA
OG0010775	LOC110186001|XP_020810692.1|DSER	LOC117589885|XP_034138047.1|DGUA
OG0010776	LOC110185020|XP_020809331.1|DSER	LOC117588143|XP_034135128.1|DGUA
OG0010777	LOC110191895|XP_020818539.1|DSER	LOC117586162|XP_034131953.1|DGUA
OG0010778	LOC110176619|XP_020798703.1|DSER	LOC117586121|XP_034131876.1|DGUA
OG0010779	LOC110176583|XP_020798656.1|DSER	LOC117586420|XP_034132349.1|DGUA
OG0010780	LOC110177390|XP_020799752.1|DSER	LOC117585635|XP_034131110.1|DGUA
OG0010781	LOC110186915|XP_020811896.1|DSER	LOC117585011|XP_034130142.1|DGUA
OG0010782	LOC110188542|XP_020813958.1|DSER	LOC117586138|XP_034131921.1|DGUA
OG0010783	LOC110191841|XP_020818467.1|DSER	LOC117586153|XP_034131942.1|DGUA
OG0010784	LOC110181176|XP_020804515.1|DSER	LOC117591946|XP_034141251.1|DGUA
OG0010785	LOC110178333|XP_020801101.1|DSER	LOC117592112|XP_034141528.1|DGUA
OG0010786	LOC110178401|XP_020801204.1|DSER	LOC117592032|XP_034141381.1|DGUA
OG0010787	LOC110178383|XP_020801179.1|DSER	LOC117592506|XP_034142242.1|DGUA
OG0010788	LOC110180049|XP_020803329.1|DSER	LOC117578538|XP_034119997.1|DGUA
OG0010790	LOC110177807|XP_020800356.1|DSER	LOC117578700|XP_034120236.1|DGUA
OG0010791	LOC110184022|XP_020808047.1|DSER	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA
OG0010792	LOC110182639|XP_020806366.1|DSER	LOC117581654|XP_034124922.1|DGUA
OG0010793	LOC110180348|XP_020803669.1|DSER	LOC117591184|XP_034140205.1|DGUA
OG0010794	LOC110189977|XP_020815925.1|DSER	LOC117579055|XP_034120648.1|DGUA
OG0010795	LOC110190431|XP_020816572.1|DSER	LOC117579475|XP_034121256.1|DGUA
OG0010798	LOC110183644|XP_020807625.1|DSER	LOC117589259|XP_034136927.1|DGUA
OG0010799	LOC110190116|XP_020816093.1|DSER	LOC117579073|XP_034120668.1|DGUA
OG0010800	LOC110178588|XP_020801426.1|DSER	LOC117586843|XP_034133026.1|DGUA
OG0010801	LOC110186093|XP_020810794.1|DSER	LOC117587734|XP_034134543.1|DGUA
OG0010802	LOC110179179|XP_020802241.1|DSER	LOC117582274|XP_034125793.1|DGUA
OG0010804	LOC110183433|XP_020807373.1|DSER	LOC117584531|XP_034129372.1|DGUA
OG0010805	LOC110183907|XP_020807912.1|DSER	LOC117582375|XP_034125932.1|DGUA
OG0010806	LOC110183156|XP_020807007.1|DSER	LOC117581682|XP_034124949.1|DGUA
OG0010807	LOC110186048|XP_020810749.1|DSER	LOC117587907|XP_034134778.1|DGUA
OG0010808	LOC110184440|XP_020808638.1|DSER	LOC117588690|XP_034136030.1|DGUA
OG0010810	LOC110186817|XP_020811763.1|DSER	LOC117582980|XP_034126997.1|DGUA
OG0010813	LOC110185089|XP_020809432.1|DSER	LOC117587531|XP_034134224.1|DGUA
OG0010820	LOC110190509|XP_020816689.1|DSER	LOC117586932|XP_034133186.1|DGUA
OG0010824	LOC110190527|XP_020816732.1|DSER	LOC117580424|XP_034122870.1|DGUA
OG0010825	LOC110189518|XP_020815302.1|DSER	LOC117587973|XP_034134876.1|DGUA
OG0010827	LOC110186547|XP_020811410.1|DSER, LOC110186548|XP_020811411.1|DSER	LOC117583493|XP_034127723.1|DGUA
OG0010830	LOC110183281|XP_020807171.1|DSER	LOC117584653|XP_034129572.1|DGUA
OG0010832	LOC110191354|XP_020817864.1|DSER	LOC117585210|XP_034130488.1|DGUA
OG0010833	LOC110181099|XP_020804427.1|DSER	LOC117585248|XP_034130552.1|DGUA
OG0010834	LOC110181482|XP_020804894.1|DSER	LOC117580980|XP_034123665.1|DGUA
OG0010835	LOC110184148|XP_020808216.1|DSER	LOC117580818|XP_034123429.1|DGUA
OG0010836	LOC110184500|XP_020808721.1|DSER	LOC117587234|XP_034133695.1|DGUA
OG0010837	LOC110176695|XP_020798790.1|DSER	LOC117580125|XP_034122309.1|DGUA
OG0010839	LOC110178577|XP_020801414.1|DSER	LOC117587219|XP_034133671.1|DGUA
OG0010840	LOC110178554|XP_020801383.1|DSER	LOC117587490|XP_034134152.1|DGUA
OG0010843	LOC110179332|XP_020802484.1|DSER	LOC117578503|XP_034119929.1|DGUA
OG0010844	LOC110188630|XP_020814062.1|DSER	LOC117589592|XP_034137549.1|DGUA
OG0010847	LOC110181479|XP_020804891.1|DSER	LOC117590858|XP_034139748.1|DGUA
OG0010848	LOC110187068|XP_020812116.1|DSER	LOC117581268|XP_034124169.1|DGUA
OG0010849	LOC110181784|XP_020805322.1|DSER	LOC117590715|XP_034139508.1|DGUA
OG0010850	LOC110179567|XP_020802810.1|DSER	LOC117591000|XP_034139973.1|DGUA
OG0010851	LOC110176077|XP_020797958.1|DSER	LOC117588615|XP_034135915.1|DGUA
OG0010853	LOC110180140|XP_020803445.1|DSER	LOC117580932|XP_034123603.1|DGUA
OG0010854	LOC110179602|XP_020802859.1|DSER	LOC117588702|XP_034136042.1|DGUA
OG0010855	LOC110179755|XP_020803031.1|DSER	LOC117590281|XP_034138658.1|DGUA
OG0010856	LOC110179050|XP_020802068.1|DSER	LOC117580851|XP_034123488.1|DGUA
OG0010859	LOC110185729|XP_020810373.1|DSER	LOC117583884|XP_034128429.1|DGUA
OG0010860	LOC110185737|XP_020810387.1|DSER	LOC117587873|XP_034134742.1|DGUA
OG0010861	LOC110185734|XP_020810383.1|DSER	LOC117582324|XP_034125861.1|DGUA
OG0010863	LOC110183195|XP_020807061.1|DSER	LOC117588111|XP_034135075.1|DGUA
OG0010864	LOC110184854|XP_020809154.1|DSER	LOC117584564|XP_034129418.1|DGUA
OG0010865	LOC110183142|XP_020806992.1|DSER	LOC117584386|XP_034129131.1|DGUA
OG0010866	LOC110186944|XP_020811940.1|DSER	LOC117589331|XP_034137070.1|DGUA
OG0010870	LOC110188807|XP_020814341.1|DSER	LOC117587157|XP_034133554.1|DGUA
OG0010871	LOC110188869|XP_020814441.1|DSER	LOC117587168|XP_034133571.1|DGUA
OG0010872	LOC110185277|XP_020809683.1|DSER	LOC117586990|XP_034133281.1|DGUA
OG0010875	LOC110176696|XP_020798791.1|DSER	LOC117579412|XP_034121182.1|DGUA
OG0010876	LOC110189983|XP_020815930.1|DSER	LOC117589064|XP_034136586.1|DGUA
OG0010877	LOC110185253|XP_020809648.1|DSER	LOC117587004|XP_034133300.1|DGUA
OG0010880	LOC110178872|XP_020801805.1|DSER	LOC117579175|XP_034120828.1|DGUA
OG0010881	LOC110179216|XP_020802310.1|DSER	LOC117578657|XP_034120172.1|DGUA
OG0010882	LOC110181596|XP_020805049.1|DSER	LOC117592298|XP_034141859.1|DGUA
OG0010884	LOC110185221|XP_020809611.1|DSER	LOC117579725|XP_034121613.1|DGUA
OG0010885	LOC110191398|XP_020817915.1|DSER	LOC117579792|XP_034121746.1|DGUA
OG0010886	LOC110176157|XP_020798054.1|DSER	LOC117586620|XP_034132717.1|DGUA
OG0010887	LOC110176294|XP_020798274.1|DSER	LOC117580380|XP_034122807.1|DGUA
OG0010888	LOC110179309|XP_020802454.1|DSER	LOC117591893|XP_034141168.1|DGUA
OG0010889	LOC110177781|XP_020800309.1|DSER	LOC117584619|XP_034129527.1|DGUA
OG0010894	LOC110177766|XP_020800291.1|DSER	LOC117591835|XP_034141093.1|DGUA
OG0010895	LOC110177731|XP_020800242.1|DSER	LOC117591844|XP_034141104.1|DGUA
OG0010896	LOC110191600|XP_020818145.1|DSER	LOC117592697|XP_034142553.1|DGUA
OG0010898	LOC110187855|XP_020812999.1|DSER	LOC117586354|XP_034132263.1|DGUA
OG0010899	LOC110186312|XP_020811093.1|DSER	LOC117583468|XP_034127667.1|DGUA
OG0010900	LOC110191289|XP_020817755.1|DSER	LOC117582971|XP_034126982.1|DGUA
OG0010901	LOC110185650|XP_020810271.1|DSER	LOC117589672|XP_034137706.1|DGUA
OG0010902	LOC110186347|XP_020811153.1|DSER	LOC117585191|XP_034130429.1|DGUA
OG0010904	LOC110187807|XP_020812942.1|DSER	LOC117585300|XP_034130619.1|DGUA
OG0010906	LOC110183174|XP_020807024.1|DSER, LOC110183179|XP_020807028.1|DSER, LOC110186739|XP_020811663.1|DSER	LOC117581944|XP_034125317.1|DGUA
OG0010907	LOC110188632|XP_020814066.1|DSER	LOC117586125|XP_034131881.1|DGUA
OG0010908	LOC110186986|XP_020812000.1|DSER	LOC117590167|XP_034138453.1|DGUA
OG0010910	LOC110185786|XP_020810452.1|DSER	LOC117583174|XP_034127262.1|DGUA
OG0010911	LOC110188041|XP_020813244.1|DSER	LOC117586280|XP_034132125.1|DGUA
OG0010912	LOC110188719|XP_020814191.1|DSER	LOC117585979|XP_034131687.1|DGUA
OG0010913	LOC110186360|XP_020811168.1|DSER	LOC117583700|XP_034128073.1|DGUA
OG0010914	LOC110181244|XP_020804611.1|DSER	LOC117592095|XP_034141503.1|DGUA
OG0010915	LOC110182588|XP_020806303.1|DSER	LOC117592064|XP_034141453.1|DGUA
OG0010916	LOC110178374|XP_020801173.1|DSER	LOC117583863|XP_034128389.1|DGUA
OG0010917	LOC110179284|XP_020802432.1|DSER	LOC117587180|XP_034133634.1|DGUA
OG0010918	LOC110180002|XP_020803251.1|DSER	LOC117587760|XP_034134583.1|DGUA
OG0010919	LOC110182272|XP_020805948.1|DSER	LOC117581751|XP_034125039.1|DGUA
OG0010921	LOC110181453|XP_020804859.1|DSER	LOC117587839|XP_034134694.1|DGUA
OG0010922	LOC110185951|XP_020810629.1|DSER	LOC117582371|XP_034125922.1|DGUA
OG0010923	LOC110181840|XP_020805405.1|DSER	LOC117581569|XP_034124804.1|DGUA
OG0010924	LOC110184924|XP_020809229.1|DSER	LOC117584472|XP_034129287.1|DGUA
OG0010925	LOC110183708|XP_020807714.1|DSER	LOC117589425|XP_034137251.1|DGUA
OG0010926	LOC110185324|XP_020809754.1|DSER, LOC110177846|XP_020800448.1|DSER	LOC117579038|XP_034120623.1|DGUA
OG0010927	LOC110183602|XP_020807574.1|DSER	LOC117588870|XP_034136268.1|DGUA
OG0010928	LOC110184787|XP_020809085.1|DSER	LOC117587355|XP_034133887.1|DGUA
OG0010929	LOC110185897|XP_020810568.1|DSER	LOC117587828|XP_034134679.1|DGUA
OG0010931	LOC110186095|XP_020810795.1|DSER	LOC117587733|XP_034134542.1|DGUA
OG0010932	LOC110187365|XP_020812416.1|DSER	LOC117590898|XP_034139820.1|DGUA
OG0010933	LOC110183182|XP_020807031.1|DSER	LOC117582003|XP_034125389.1|DGUA
OG0010934	LOC110184967|XP_020809273.1|DSER	LOC117588013|XP_034134932.1|DGUA
OG0010935	LOC110185855|XP_020810523.1|DSER	LOC117587633|XP_034134391.1|DGUA
OG0010936	LOC110191879|XP_020818522.1|DSER	LOC117584091|XP_034128730.1|DGUA
OG0010937	LOC110184874|XP_020809179.1|DSER	LOC117583957|XP_034128550.1|DGUA
OG0010946	LOC110191909|XP_020818554.1|DSER	LOC117585898|XP_034131545.1|DGUA
OG0010957	LOC110186363|XP_020811171.1|DSER	LOC117584965|XP_034130054.1|DGUA
OG0010962	LOC110185046|XP_020809357.1|DSER	LOC117587533|XP_034134229.1|DGUA
OG0010963	LOC110185968|XP_020810646.1|DSER	LOC117591148|XP_034140149.1|DGUA
OG0010964	LOC110185762|XP_020810423.1|DSER	LOC117587661|XP_034134442.1|DGUA
OG0010965	LOC110181128|XP_020804462.1|DSER	LOC117588474|XP_034135661.1|DGUA
OG0010966	LOC110185227|XP_020809616.1|DSER	LOC117579774|XP_034121721.1|DGUA
OG0010967	LOC110179758|XP_020803034.1|DSER	LOC117590439|XP_034138950.1|DGUA
OG0010968	LOC110188850|XP_020814415.1|DSER	LOC117588916|XP_034136380.1|DGUA
OG0010969	LOC110191128|XP_020817540.1|DSER	LOC117585399|XP_034130754.1|DGUA
OG0010972	LOC110188678|XP_020814140.1|DSER	LOC117586445|XP_034132376.1|DGUA
OG0010974	LOC110190140|XP_020816127.1|DSER	LOC117580052|XP_034122180.1|DGUA
OG0010977	LOC110191188|XP_020817615.1|DSER	LOC117584997|XP_034130116.1|DGUA
OG0010978	LOC110181873|XP_020805455.1|DSER	LOC117590936|XP_034139868.1|DGUA
OG0010979	LOC110183503|XP_020807448.1|DSER	LOC117591028|XP_034140014.1|DGUA
OG0010981	LOC110180551|XP_020803905.1|DSER	LOC117590781|XP_034139622.1|DGUA
OG0010982	LOC110183133|XP_020806982.1|DSER	LOC117590532|XP_034139141.1|DGUA
OG0010985	LOC110187626|XP_020812687.1|DSER	LOC117585865|XP_034131516.1|DGUA
OG0010987	LOC110180540|XP_020803889.1|DSER	LOC117591385|XP_034140519.1|DGUA
OG0010988	LOC110178043|XP_020800717.1|DSER	LOC117581274|XP_034124176.1|DGUA
OG0010989	LOC110187798|XP_020812931.1|DSER	LOC117583518|XP_034127753.1|DGUA
OG0010990	LOC110181375|XP_020804763.1|DSER	LOC117587652|XP_034134433.1|DGUA
OG0010991	LOC110186080|XP_020810775.1|DSER	LOC117587724|XP_034134533.1|DGUA
OG0010993	LOC110182252|XP_020805930.1|DSER	LOC117582186|XP_034125680.1|DGUA
OG0010996	LOC110185307|XP_020809718.1|DSER	LOC117579347|XP_034121064.1|DGUA
OG0010998	LOC110190365|XP_020816435.1|DSER	LOC117579062|XP_034120657.1|DGUA
OG0010999	LOC110190776|XP_020817066.1|DSER	LOC117588958|XP_034136436.1|DGUA
OG0011002	LOC110176266|XP_020798240.1|DSER	LOC117591274|XP_034140364.1|DGUA
OG0011004	LOC110182992|XP_020806843.1|DSER	LOC117591975|XP_034141301.1|DGUA
OG0011005	LOC110189192|XP_020814819.1|DSER	LOC117583562|XP_034127825.1|DGUA
OG0011006	LOC110176858|XP_020798992.1|DSER	LOC117588239|XP_034135284.1|DGUA
OG0011007	LOC110189374|XP_020815081.1|DSER	LOC117592559|XP_034142325.1|DGUA
OG0011009	LOC110188337|XP_020813707.1|DSER	LOC117583759|XP_034128181.1|DGUA
OG0011010	LOC110191218|XP_020817644.1|DSER	LOC117586254|XP_034132086.1|DGUA
OG0011011	LOC110187986|XP_020813166.1|DSER	LOC117582921|XP_034126909.1|DGUA
OG0011016	LOC110191397|XP_020817914.1|DSER	LOC117579255|XP_034120933.1|DGUA
OG0011017	LOC110188756|XP_020814257.1|DSER	LOC117583594|XP_034127875.1|DGUA
OG0011018	LOC110185991|XP_020810681.1|DSER	LOC117589884|XP_034138046.1|DGUA
OG0011019	LOC110185972|XP_020810657.1|DSER	LOC117589692|XP_034137743.1|DGUA
OG0011020	LOC110188537|XP_020813943.1|DSER, LOC110188570|XP_020813990.1|DSER	LOC117586119|XP_034131873.1|DGUA
OG0011021	LOC110177230|XP_020799508.1|DSER	LOC117586244|XP_034132073.1|DGUA
OG0011022	LOC110186315|XP_020811097.1|DSER	LOC117582855|XP_034126815.1|DGUA
OG0011023	LOC110190911|XP_020817230.1|DSER	LOC117583069|XP_034127133.1|DGUA
OG0011024	LOC110181917|XP_020805512.1|DSER, LOC110186365|XP_020811173.1|DSER	LOC117585237|XP_034130528.1|DGUA
OG0011025	LOC110186795|XP_020811732.1|DSER	LOC117589635|XP_034137616.1|DGUA
OG0011027	LOC110186758|XP_020811679.1|DSER	LOC117583733|XP_034128141.1|DGUA
OG0011029	LOC110181387|XP_020804781.1|DSER, LOC110181378|XP_020804770.1|DSER	LOC117579406|XP_034121179.1|DGUA
OG0011030	LOC110178254|XP_020800967.1|DSER	LOC117592074|XP_034141472.1|DGUA
