Orthogroup	DSER.longest_only	DSUZ.longest_only
OG0010482	LOC110190810|XP_020817118.1|DSER	LOC108011758|XP_016932478.2|DSUZ
OG0010483	LOC110176275|XP_020798251.1|DSER	LOC108013168|XP_016934354.1|DSUZ
OG0010484	LOC110190159|XP_020816153.1|DSER	LOC108007674|XP_016926885.2|DSUZ
OG0010485	LOC110190138|XP_020816125.1|DSER	LOC108005526|XP_036671737.1|DSUZ
OG0010486	LOC110177534|XP_020799962.1|DSER	LOC108015882|XP_016937939.2|DSUZ
OG0010487	LOC110179011|XP_020802010.1|DSER	LOC108015409|XP_016937323.2|DSUZ
OG0010488	LOC110178957|XP_020801919.1|DSER	LOC108010489|XP_036672412.1|DSUZ
OG0010489	LOC110185305|XP_020809714.1|DSER	LOC108007403|XP_016926545.1|DSUZ
OG0010490	LOC110178367|XP_020801163.1|DSER	LOC108008987|XP_016928419.1|DSUZ
OG0010491	LOC110177672|XP_020800153.1|DSER	LOC108008938|XP_016928338.1|DSUZ
OG0010492	LOC110185235|XP_020809628.1|DSER	LOC108015534|XP_036672077.1|DSUZ
OG0010493	LOC110178983|XP_020801955.1|DSER	LOC108015619|XP_036672132.1|DSUZ
OG0010494	LOC110190165|XP_020816160.1|DSER	LOC108007441|XP_016926591.1|DSUZ, LOC118877504|XP_036672428.1|DSUZ
OG0010495	LOC110189964|XP_020815912.1|DSER	LOC108013261|XP_016934508.1|DSUZ
OG0010496	LOC110190123|XP_020816106.1|DSER	LOC108006161|XP_016925101.2|DSUZ
OG0010497	LOC110191231|XP_020817660.1|DSER	LOC108005534|XP_036671354.1|DSUZ
OG0010498	LOC110188997|XP_020814607.1|DSER	LOC108008741|XP_016928128.1|DSUZ
OG0010499	LOC110182978|XP_020806830.1|DSER, LOC110179262|XP_020802375.1|DSER	LOC108008884|XP_016928277.1|DSUZ
OG0010500	LOC110182981|XP_020806833.1|DSER	LOC108008955|XP_016928354.2|DSUZ
OG0010501	LOC110189213|XP_020814843.1|DSER	LOC108009004|XP_016928437.1|DSUZ
OG0010502	LOC110176171|XP_020798068.1|DSER	LOC108011753|XP_016932469.2|DSUZ
OG0010503	LOC110191642|XP_020818191.1|DSER	LOC108008800|XP_016928187.1|DSUZ
OG0010504	LOC110180787|XP_020804128.1|DSER	LOC108019933|XP_016943534.1|DSUZ
OG0010505	LOC110182948|XP_020806796.1|DSER	LOC108019841|XP_016943362.1|DSUZ
OG0010506	LOC110189492|XP_020815242.1|DSER	LOC108017744|XP_016940344.2|DSUZ
OG0010507	LOC110184080|XP_020808123.1|DSER	LOC108008809|XP_016928203.1|DSUZ
OG0010508	LOC110178509|XP_020801318.1|DSER	LOC108009035|XP_016928498.1|DSUZ
OG0010510	LOC110179534|XP_020802776.1|DSER	LOC108008668|XP_016928051.1|DSUZ
OG0010511	LOC110191441|XP_020817962.1|DSER	LOC108008221|XP_016927501.1|DSUZ
OG0010513	LOC110179575|XP_020802827.1|DSER	LOC108008799|XP_016928186.1|DSUZ
OG0010514	LOC110176743|XP_020798850.1|DSER	LOC108009746|XP_016929833.1|DSUZ
OG0010515	LOC110177835|XP_020800441.1|DSER	LOC108008580|XP_016927945.1|DSUZ
OG0010516	LOC110177974|XP_020800629.1|DSER	LOC108019674|XP_016943054.1|DSUZ
OG0010517	LOC110182937|XP_020806775.1|DSER	LOC108008782|XP_016928169.1|DSUZ
OG0010518	LOC110180611|XP_020803956.1|DSER	LOC108009062|XP_016928556.1|DSUZ
OG0010519	LOC110178394|XP_020801190.1|DSER	LOC108019704|XP_016943088.1|DSUZ
OG0010520	LOC110178409|XP_020801216.1|DSER, LOC110181367|XP_020804758.1|DSER, LOC110177406|XP_020799783.1|DSER	LOC108008712|XP_016928099.1|DSUZ
OG0010521	LOC110178328|XP_020801097.1|DSER	LOC108009801|XP_016929962.1|DSUZ
OG0010522	LOC110189575|XP_020815364.1|DSER	LOC108019574|XP_016942899.1|DSUZ
OG0010523	LOC110189516|XP_020815299.1|DSER	LOC108019831|XP_016943339.1|DSUZ
OG0010524	LOC110177702|XP_020800187.1|DSER	LOC108008438|XP_016927776.1|DSUZ
OG0010525	LOC110178915|XP_020801857.1|DSER	LOC108009180|XP_016928803.1|DSUZ
OG0010526	LOC110180404|XP_020803721.1|DSER	LOC108008772|XP_016928159.1|DSUZ
OG0010527	LOC110177969|XP_020800621.1|DSER	LOC108010330|XP_016930747.1|DSUZ
OG0010528	LOC110177950|XP_020800596.1|DSER	LOC108008866|XP_016928259.1|DSUZ
OG0010529	LOC110177971|XP_020800622.1|DSER	LOC108008919|XP_016928315.1|DSUZ
OG0010530	LOC110191535|XP_020818069.1|DSER	LOC108009567|XP_016929519.1|DSUZ
OG0010531	LOC110190923|XP_020817244.1|DSER	LOC108006631|XP_016925654.2|DSUZ
OG0010532	LOC110188370|XP_020813742.1|DSER	LOC108018541|XP_016941584.2|DSUZ
OG0010533	LOC110178974|XP_020801944.1|DSER	LOC108015624|XP_016937605.2|DSUZ
OG0010534	LOC110191139|XP_020817552.1|DSER	LOC108018383|XP_016941418.1|DSUZ
OG0010535	LOC110188712|XP_020814181.1|DSER	LOC108015962|XP_016938033.1|DSUZ, LOC108015582|XP_016937553.1|DSUZ
OG0010536	LOC110188708|XP_020814175.1|DSER	LOC108015568|XP_036672736.1|DSUZ
OG0010537	LOC110188609|XP_020814032.1|DSER	LOC108018551|XP_016941593.2|DSUZ
OG0010538	LOC110191727|XP_020818304.1|DSER	LOC108014545|XP_036673260.1|DSUZ
OG0010539	LOC110177220|XP_020799496.1|DSER	LOC108006466|XP_016925478.1|DSUZ, LOC108006467|XP_036673462.1|DSUZ
OG0010540	LOC110186394|XP_020811215.1|DSER	LOC108017270|XP_016939774.2|DSUZ
OG0010541	LOC110181241|XP_020804605.1|DSER	LOC108015893|XP_016937951.2|DSUZ
OG0010542	LOC110176635|XP_020798722.1|DSER	LOC108016002|XP_036674829.1|DSUZ
OG0010543	LOC110186539|XP_020811402.1|DSER	LOC108016447|XP_036675324.1|DSUZ
OG0010544	LOC110185330|XP_020809769.1|DSER	LOC118877798|XP_036673816.1|DSUZ, LOC108018774|XP_016941845.1|DSUZ
OG0010545	LOC110187846|XP_020812989.1|DSER	LOC108014114|XP_036673929.1|DSUZ
OG0010546	LOC110186846|XP_020811794.1|DSER	LOC108020109|XP_036672752.1|DSUZ
OG0010547	LOC110186848|XP_020811796.1|DSER	LOC108020128|XP_036672846.1|DSUZ
OG0010548	LOC110186907|XP_020811886.1|DSER	LOC108006068|XP_036675602.1|DSUZ
OG0010549	LOC110186637|XP_020811556.1|DSER	LOC108018667|XP_036672650.1|DSUZ
OG0010550	LOC110186956|XP_020811950.1|DSER	LOC108007581|XP_016926762.1|DSUZ
OG0010551	LOC110189016|XP_020814636.1|DSER	LOC108015494|XP_016937431.2|DSUZ
OG0010552	LOC110186651|XP_020811572.1|DSER	LOC108012152|XP_016932933.2|DSUZ
OG0010553	LOC110186641|XP_020811560.1|DSER	LOC108012149|XP_016932930.2|DSUZ
OG0010554	LOC110177345|XP_020799694.1|DSER	LOC108015919|XP_036673402.1|DSUZ
OG0010555	LOC110177303|XP_020799627.1|DSER	LOC108005980|XP_016924909.1|DSUZ
OG0010556	LOC110186716|XP_020811647.1|DSER	LOC108007570|XP_016926751.1|DSUZ
OG0010557	LOC110187908|XP_020813069.1|DSER	LOC108006064|XP_016924997.1|DSUZ
OG0010558	LOC110187690|XP_020812783.1|DSER	LOC108012129|XP_016932909.2|DSUZ
OG0010559	LOC110186240|XP_020810965.1|DSER	LOC108014069|XP_016935577.1|DSUZ
OG0010560	LOC110191726|XP_020818303.1|DSER	LOC108011075|XP_016931628.1|DSUZ
OG0010561	LOC110191150|XP_020817565.1|DSER	LOC108014822|XP_016936508.2|DSUZ
OG0010562	LOC110190637|XP_020816897.1|DSER	LOC108010929|XP_016931424.2|DSUZ
OG0010563	LOC110190018|XP_020815977.1|DSER	LOC108018755|XP_016941821.2|DSUZ
OG0010564	LOC110186653|XP_020811577.1|DSER	LOC108014791|XP_016936473.2|DSUZ
OG0010565	LOC110186392|XP_020811213.1|DSER	LOC108017268|XP_016939772.2|DSUZ
OG0010566	LOC110186632|XP_020811550.1|DSER	LOC108017255|XP_036675682.1|DSUZ
OG0010567	LOC110188419|XP_020813803.1|DSER	LOC108007816|XP_016927070.1|DSUZ, LOC118877920|XP_036674387.1|DSUZ
OG0010568	LOC110186633|XP_020811551.1|DSER	LOC108017263|XP_016939766.1|DSUZ
OG0010569	LOC110186793|XP_020811729.1|DSER	LOC108012151|XP_016932932.2|DSUZ
OG0010570	LOC110186703|XP_020811635.1|DSER	LOC108006365|XP_016925375.2|DSUZ
OG0010571	LOC110188239|XP_020813560.1|DSER	LOC108007812|XP_016927067.2|DSUZ
OG0010572	LOC110191147|XP_020817562.1|DSER	LOC108011339|XP_016931938.2|DSUZ
OG0010573	LOC110187794|XP_020812925.1|DSER	LOC108016429|XP_016938569.2|DSUZ
OG0010574	LOC110188110|XP_020813341.1|DSER	LOC108011504|XP_016932145.2|DSUZ
OG0010575	LOC110191154|XP_020817570.1|DSER	LOC108010870|XP_016931338.2|DSUZ
OG0010576	LOC110188461|XP_020813850.1|DSER	LOC108013917|XP_016935411.1|DSUZ
OG0010577	LOC110188536|XP_020813942.1|DSER	LOC108020800|XP_036674429.1|DSUZ
OG0010578	LOC110186815|XP_020811760.1|DSER	LOC108019313|XP_016942623.2|DSUZ
OG0010579	LOC110188544|XP_020813960.1|DSER	LOC108014159|XP_036673994.1|DSUZ
OG0010580	LOC110187993|XP_020813174.1|DSER	LOC108017331|XP_016939850.1|DSUZ
OG0010581	LOC110188038|XP_020813241.1|DSER	LOC108014855|XP_016936558.1|DSUZ
OG0010582	LOC110186188|XP_020810909.1|DSER	LOC108007303|XP_016926434.2|DSUZ
OG0010583	LOC110187874|XP_020813017.1|DSER	LOC108020788|XP_016944656.2|DSUZ
OG0010584	LOC110186177|XP_020810894.1|DSER	LOC108014628|XP_016936280.1|DSUZ, LOC108006783|XP_036674630.1|DSUZ
OG0010585	LOC110186273|XP_020811045.1|DSER	LOC108020849|XP_016944724.2|DSUZ, LOC108004824|XP_016923386.2|DSUZ
OG0010586	LOC110187953|XP_020813129.1|DSER	LOC108005920|XP_016924819.2|DSUZ
OG0010588	LOC110186771|XP_020811700.1|DSER	LOC108016147|XP_016938251.1|DSUZ
OG0010589	LOC110181095|XP_020804423.1|DSER	LOC108009653|XP_016929660.1|DSUZ
OG0010590	LOC110176811|XP_020798912.1|DSER	LOC108018948|XP_016942039.1|DSUZ
OG0010592	LOC110184892|XP_020809197.1|DSER	LOC108009520|XP_016929438.1|DSUZ
OG0010593	LOC110178560|XP_020801391.1|DSER	LOC108006219|XP_016925145.2|DSUZ
OG0010595	LOC110178867|XP_020801800.1|DSER	LOC108014631|XP_016936282.2|DSUZ
OG0010596	LOC110188954|XP_020814555.1|DSER, LOC110188855|XP_020814424.1|DSER	LOC108012922|XP_016933936.1|DSUZ
OG0010597	LOC110190636|XP_020816892.1|DSER	LOC108012993|XP_016934054.1|DSUZ
OG0010598	LOC110190307|XP_020816354.1|DSER	LOC108007447|XP_016926598.1|DSUZ, LOC118877440|XP_036672155.1|DSUZ
OG0010599	LOC110186022|XP_020810718.1|DSER	LOC108021729|XP_016946056.1|DSUZ
OG0010600	LOC110185912|XP_020810584.1|DSER	LOC108021234|XP_016945332.1|DSUZ
OG0010601	LOC110185129|XP_020809485.1|DSER	LOC108017197|XP_016939684.1|DSUZ
OG0010602	LOC110191990|XP_020818682.1|DSER	LOC108006567|XP_016925591.1|DSUZ
OG0010603	LOC110177263|XP_020799572.1|DSER, LOC110177239|XP_020799533.1|DSER	LOC108008025|XP_016927297.1|DSUZ, LOC118877860|XP_036674057.1|DSUZ
OG0010619	LOC110190715|XP_020816996.1|DSER	LOC108012356|XP_016933197.1|DSUZ
OG0010621	LOC110185758|XP_020810417.1|DSER	LOC108005206|XP_016923887.1|DSUZ
OG0010622	LOC110191922|XP_020818582.1|DSER	LOC118877693|XP_036673390.1|DSUZ
OG0010624	LOC110186270|XP_020811041.1|DSER	LOC108006973|XP_036673069.1|DSUZ
OG0010626	LOC110190202|XP_020816216.1|DSER	LOC108006143|XP_016925087.2|DSUZ
OG0010627	LOC110191148|XP_020817563.1|DSER	LOC108005597|XP_016924386.2|DSUZ
OG0010628	LOC110188437|XP_020813823.1|DSER	LOC108011607|XP_016932268.2|DSUZ
OG0010629	LOC110184270|XP_020808398.1|DSER	LOC108014911|XP_036672708.1|DSUZ, LOC108014219|XP_036674340.1|DSUZ
OG0010630	LOC110177209|XP_020799486.1|DSER	LOC108010572|XP_016930940.2|DSUZ
OG0010632	LOC110176867|XP_020799002.1|DSER	LOC108008103|XP_016927382.1|DSUZ
OG0010633	LOC110189245|XP_020814907.1|DSER	LOC108017998|XP_016940835.1|DSUZ
OG0010634	LOC110178601|XP_020801483.1|DSER	LOC108019623|XP_016942993.1|DSUZ
OG0010635	LOC110191390|XP_020817909.1|DSER	LOC108009915|XP_016930128.1|DSUZ
OG0010636	LOC110191680|XP_020818249.1|DSER	LOC108008173|XP_016927453.1|DSUZ
OG0010637	LOC110184907|XP_020809212.1|DSER	LOC108006725|XP_016925760.1|DSUZ
OG0010638	LOC110179496|XP_020802729.1|DSER	LOC108005424|XP_016924190.1|DSUZ
OG0010639	LOC110175964|XP_020797815.1|DSER	LOC108004584|XP_016923014.1|DSUZ
OG0010640	LOC110176033|XP_020797904.1|DSER	LOC108004583|XP_016923011.1|DSUZ
OG0010641	LOC110175996|XP_020797850.1|DSER	LOC108021835|XP_016946130.1|DSUZ
OG0010642	LOC110175943|XP_020797788.1|DSER	LOC108019220|XP_016942505.1|DSUZ
OG0010643	LOC110179436|XP_020802631.1|DSER	LOC108016588|XP_016938762.1|DSUZ
OG0010644	LOC110179551|XP_020802793.1|DSER	LOC108015049|XP_016936778.1|DSUZ
OG0010645	LOC110179684|XP_020802955.1|DSER	LOC108005505|XP_016924301.1|DSUZ
OG0010646	LOC110190700|XP_020816971.1|DSER	LOC108019371|XP_016942682.2|DSUZ
OG0010647	LOC110176709|XP_020798807.1|DSER	LOC108006839|XP_016925877.1|DSUZ
OG0010648	LOC110187389|XP_020812441.1|DSER	LOC108005752|XP_016924568.1|DSUZ
OG0010650	LOC110190181|XP_020816189.1|DSER	LOC108012664|XP_016933580.1|DSUZ
OG0010651	LOC110190745|XP_020817027.1|DSER	LOC108010527|XP_036671828.1|DSUZ
OG0010653	LOC110189043|XP_020814670.1|DSER	LOC108005042|XP_016923669.2|DSUZ
OG0010655	LOC110179972|XP_020803212.1|DSER	LOC108007524|XP_036671365.1|DSUZ
OG0010657	LOC110185524|XP_020810079.1|DSER	LOC108005472|XP_036676975.1|DSUZ
OG0010658	LOC110182478|XP_020806185.1|DSER	LOC108005145|XP_036677293.1|DSUZ
OG0010659	LOC110181891|XP_020805480.1|DSER	LOC108016665|XP_016938869.1|DSUZ
OG0010660	LOC110181920|XP_020805514.1|DSER	LOC108013697|XP_016935104.1|DSUZ
OG0010661	LOC110180087|XP_020803369.1|DSER	LOC108014939|XP_036676454.1|DSUZ
OG0010662	LOC110176473|XP_020798491.1|DSER	LOC108015027|XP_016936746.1|DSUZ
OG0010663	LOC110176085|XP_020797986.1|DSER	LOC108015281|XP_016937139.1|DSUZ
OG0010664	LOC110184204|XP_020808310.1|DSER	LOC108019024|XP_016942127.1|DSUZ
OG0010665	LOC110176122|XP_020798018.1|DSER	LOC108010442|XP_016930789.1|DSUZ
OG0010666	LOC110183101|XP_020806952.1|DSER	LOC108015395|XP_016937303.1|DSUZ
OG0010667	LOC110179603|XP_020802860.1|DSER	LOC108006550|XP_016925571.1|DSUZ
OG0010668	LOC110179572|XP_020802820.1|DSER	LOC118876743|XP_016924293.1|DSUZ
OG0010669	LOC110184569|XP_020808803.1|DSER	LOC108021809|XP_016946101.1|DSUZ
OG0010670	LOC110182526|XP_020806234.1|DSER	LOC108018873|XP_016941951.1|DSUZ
OG0010671	LOC110179754|XP_020803030.1|DSER	LOC108018879|XP_016941957.2|DSUZ
OG0010672	LOC110179833|XP_020803099.1|DSER	LOC108012238|XP_016933024.2|DSUZ
OG0010673	LOC110179716|XP_020802990.1|DSER	LOC108005207|XP_016923884.1|DSUZ
OG0010674	LOC110182480|XP_020806186.1|DSER, LOC110182474|XP_020806174.1|DSER	LOC108015269|XP_016937120.1|DSUZ
OG0010675	LOC110176038|XP_020797908.1|DSER	LOC108016667|XP_016938872.1|DSUZ
OG0010676	LOC110179389|XP_020802573.1|DSER	LOC108015231|XP_016937064.1|DSUZ
OG0010677	LOC110181912|XP_020805504.1|DSER	LOC108004738|XP_016923253.1|DSUZ
OG0010678	LOC110176102|XP_020797999.1|DSER	LOC108010428|XP_016930777.1|DSUZ
OG0010680	LOC110178026|XP_020800700.1|DSER	LOC108004773|XP_016923309.1|DSUZ
OG0010681	LOC110178039|XP_020800715.1|DSER	LOC108004612|XP_016923041.1|DSUZ
OG0010682	LOC110178042|XP_020800716.1|DSER	LOC108004617|XP_016923046.1|DSUZ
OG0010683	LOC110185961|XP_020810638.1|DSER	LOC108012365|XP_036678643.1|DSUZ
OG0010684	LOC110185979|XP_020810661.1|DSER	LOC108010915|XP_016931407.1|DSUZ
OG0010685	LOC110186063|XP_020810760.1|DSER	LOC108021420|XP_016945620.1|DSUZ
OG0010686	LOC110185110|XP_020809463.1|DSER	LOC108012155|XP_016932939.1|DSUZ
OG0010687	LOC110183282|XP_020807172.1|DSER	LOC108012598|XP_016933509.1|DSUZ
OG0010688	LOC110184986|XP_020809297.1|DSER	LOC108021524|XP_016945772.1|DSUZ
OG0010689	LOC110182687|XP_020806439.1|DSER	LOC108010947|XP_016931451.1|DSUZ
OG0010690	LOC110183449|XP_020807388.1|DSER	LOC108008413|XP_016927751.1|DSUZ
OG0010691	LOC110183292|XP_020807183.1|DSER	LOC108021077|XP_016945079.1|DSUZ
OG0010692	LOC110183290|XP_020807180.1|DSER	LOC108021078|XP_016945080.1|DSUZ
OG0010693	LOC110187452|XP_020812500.1|DSER	LOC108007190|XP_016926317.1|DSUZ
OG0010694	LOC110182602|XP_020806319.1|DSER	LOC108014270|XP_016935803.2|DSUZ, LOC108011929|XP_016932665.2|DSUZ
OG0010695	LOC110177029|XP_020799204.1|DSER	LOC108019025|XP_016942128.1|DSUZ
OG0010696	LOC110178421|XP_020801220.1|DSER, LOC110182232|XP_020805917.1|DSER, LOC110182237|XP_020805918.1|DSER	LOC108009677|XP_016929707.1|DSUZ
OG0010697	LOC110185771|XP_020810433.1|DSER	LOC108020952|XP_016944883.2|DSUZ
OG0010698	LOC110186035|XP_020810731.1|DSER	LOC118879743|XP_036678557.1|DSUZ
OG0010699	LOC110185074|XP_020809412.1|DSER	LOC108012308|XP_016933101.1|DSUZ
OG0010700	LOC110182393|XP_020806092.1|DSER	LOC108012703|XP_016933623.1|DSUZ
OG0010701	LOC110184910|XP_020809215.1|DSER	LOC108010719|XP_016931131.1|DSUZ
OG0010702	LOC110178133|XP_020800817.1|DSER	LOC108010321|XP_016930721.1|DSUZ
OG0010703	LOC110178146|XP_020800833.1|DSER	LOC108021498|XP_016945735.1|DSUZ
OG0010704	LOC110177018|XP_020799190.1|DSER	LOC108011570|XP_016932232.1|DSUZ
OG0010705	LOC110183700|XP_020807698.1|DSER	LOC108012667|XP_016933583.1|DSUZ
OG0010706	LOC110185163|XP_020809527.1|DSER	LOC108013412|XP_016934758.1|DSUZ
OG0010707	LOC110185193|XP_020809577.1|DSER	LOC108014454|XP_016936064.2|DSUZ
OG0010708	LOC110190477|XP_020816646.1|DSER	LOC108014682|XP_036670642.1|DSUZ
OG0010709	LOC110188518|XP_020813917.1|DSER	LOC108019464|XP_036671663.1|DSUZ
OG0010710	LOC110183593|XP_020807566.1|DSER	LOC108020025|XP_016943600.1|DSUZ
OG0010711	LOC110188586|XP_020814008.1|DSER	LOC108011285|XP_016931881.2|DSUZ
OG0010712	LOC110190351|XP_020816414.1|DSER	LOC108013054|XP_016934160.1|DSUZ
OG0010713	LOC110185182|XP_020809558.1|DSER	LOC108010510|XP_016930876.1|DSUZ
OG0010714	LOC110186823|XP_020811773.1|DSER	LOC108005895|XP_016924778.2|DSUZ
OG0010715	LOC110189925|XP_020815862.1|DSER	LOC108005561|XP_036670514.1|DSUZ
OG0010716	LOC110179827|XP_020803092.1|DSER	LOC118877452|XP_036672286.1|DSUZ
OG0010717	LOC110178708|XP_020801566.1|DSER	LOC118877245|XP_036670695.1|DSUZ
OG0010718	LOC110185304|XP_020809713.1|DSER	LOC108012780|XP_036672366.1|DSUZ
OG0010719	LOC110188696|XP_020814159.1|DSER	LOC108013958|XP_016935461.2|DSUZ
OG0010720	LOC110176271|XP_020798244.1|DSER	LOC108011361|XP_036671356.1|DSUZ
OG0010721	LOC110176296|XP_020798276.1|DSER	LOC108019352|XP_016942661.1|DSUZ
OG0010722	LOC110177492|XP_020799907.1|DSER	LOC108009389|XP_016929188.1|DSUZ
OG0010723	LOC110180654|XP_020804007.1|DSER	LOC108007444|XP_016926594.2|DSUZ
OG0010724	LOC110182987|XP_020806838.1|DSER	LOC108008184|XP_016927465.1|DSUZ
OG0010725	LOC110182991|XP_020806842.1|DSER	LOC108009021|XP_016928482.1|DSUZ
OG0010726	LOC110180679|XP_020804026.1|DSER	LOC108008865|XP_016928258.1|DSUZ
OG0010727	LOC110189761|XP_020815640.1|DSER	LOC108017749|XP_016940350.1|DSUZ
OG0010729	LOC110189730|XP_020815582.1|DSER	LOC108018057|XP_036670034.1|DSUZ
OG0010730	LOC110180273|XP_020803589.1|DSER	LOC108008701|XP_016928086.1|DSUZ
OG0010731	LOC110180095|XP_020803378.1|DSER, LOC110182918|XP_020806739.1|DSER	LOC108008699|XP_016928083.1|DSUZ
OG0010732	LOC110178365|XP_020801160.1|DSER	LOC108008315|XP_016927622.1|DSUZ
OG0010733	LOC110191689|XP_020818264.1|DSER	LOC108009988|XP_016930251.1|DSUZ
OG0010734	LOC110191019|XP_020817398.1|DSER	LOC108008716|XP_016928104.1|DSUZ
OG0010735	LOC110179295|XP_020802439.1|DSER	LOC108008666|XP_016928047.1|DSUZ
OG0010736	LOC110189369|XP_020815076.1|DSER	LOC108010972|XP_016931483.1|DSUZ
OG0010737	LOC110189673|XP_020815490.1|DSER	LOC108010720|XP_016931129.1|DSUZ
OG0010738	LOC110187849|XP_020812992.1|DSER	LOC108017315|XP_016939830.2|DSUZ
OG0010739	LOC110187944|XP_020813117.1|DSER	LOC108007965|XP_016927223.2|DSUZ
OG0010740	LOC110187962|XP_020813140.1|DSER	LOC108005923|XP_036675193.1|DSUZ
OG0010741	LOC110176581|XP_020798654.1|DSER	LOC108019246|XP_016942532.2|DSUZ
OG0010742	LOC110191431|XP_020817948.1|DSER	LOC118877817|XP_036673862.1|DSUZ
OG0010743	LOC110188567|XP_020813986.1|DSER	LOC108015572|XP_036672714.1|DSUZ
OG0010744	LOC110185323|XP_020809756.1|DSER	LOC108013813|XP_036675152.1|DSUZ
OG0010745	LOC110191924|XP_020818585.1|DSER	LOC108014581|XP_036673242.1|DSUZ
OG0010746	LOC110186337|XP_020811143.1|DSER	LOC108017073|XP_016939519.2|DSUZ
OG0010747	LOC110191385|XP_020817900.1|DSER	LOC118876779|XP_036673304.1|DSUZ
OG0010748	LOC110191238|XP_020817674.1|DSER	LOC108019996|XP_016943568.2|DSUZ
OG0010749	LOC110186201|XP_020810919.1|DSER	LOC108020643|XP_016944487.1|DSUZ
OG0010750	LOC110186165|XP_020810875.1|DSER	LOC108020648|XP_016944494.1|DSUZ
OG0010751	LOC110188617|XP_020814043.1|DSER	LOC108017568|XP_016940144.2|DSUZ
OG0010753	LOC110177341|XP_020799688.1|DSER	LOC108005975|XP_016924902.2|DSUZ
OG0010754	LOC110188459|XP_020813848.1|DSER	LOC108012122|XP_016932897.2|DSUZ
OG0010755	LOC110186330|XP_020811135.1|DSER	LOC108010895|XP_016931372.2|DSUZ
OG0010756	LOC110186329|XP_020811134.1|DSER	LOC108010909|XP_016931398.2|DSUZ
OG0010757	LOC110186346|XP_020811152.1|DSER	LOC108010729|XP_016931146.2|DSUZ
OG0010758	LOC110186352|XP_020811158.1|DSER	LOC108007560|XP_016926741.1|DSUZ
OG0010759	LOC110186647|XP_020811567.1|DSER	LOC108010866|XP_016931334.2|DSUZ
OG0010760	LOC110188044|XP_020813253.1|DSER	LOC108006034|XP_016924966.1|DSUZ
OG0010761	LOC110191900|XP_020818545.1|DSER	LOC118878047|XP_036675106.1|DSUZ
OG0010762	LOC110176400|XP_020798394.1|DSER	LOC108014820|XP_016936506.1|DSUZ
OG0010763	LOC110191146|XP_020817561.1|DSER	LOC108016196|XP_016938312.2|DSUZ
OG0010764	LOC110187845|XP_020812988.1|DSER	LOC108018565|XP_036673088.1|DSUZ
OG0010765	LOC110185776|XP_020810441.1|DSER	LOC108007616|XP_016926811.1|DSUZ
OG0010766	LOC110188647|XP_020814084.1|DSER	LOC108016208|XP_016938324.2|DSUZ
OG0010767	LOC110186627|XP_020811537.1|DSER	LOC108013818|XP_036675527.1|DSUZ
OG0010768	LOC110186331|XP_020811136.1|DSER	LOC108019298|XP_016942606.2|DSUZ
OG0010769	LOC110187852|XP_020812996.1|DSER	LOC108014837|XP_016936530.2|DSUZ
OG0010770	LOC110186814|XP_020811759.1|DSER	LOC108019312|XP_016942622.2|DSUZ
OG0010771	LOC110182923|XP_020806747.1|DSER	LOC108019679|XP_016943058.1|DSUZ
OG0010772	LOC110188109|XP_020813340.1|DSER	LOC108017345|XP_016939865.1|DSUZ
OG0010773	LOC110188108|XP_020813339.1|DSER	LOC108017344|XP_016939864.1|DSUZ
OG0010774	LOC110191119|XP_020817527.1|DSER	LOC108011642|XP_016932322.1|DSUZ
OG0010775	LOC110186001|XP_020810692.1|DSER	LOC108020006|XP_036674342.1|DSUZ
OG0010776	LOC110185020|XP_020809331.1|DSER	LOC108014366|XP_016935986.2|DSUZ, LOC108010420|XP_016930769.2|DSUZ, LOC118878240|XP_036675994.1|DSUZ, LOC108007880|XP_016927137.2|DSUZ
OG0010777	LOC110191895|XP_020818539.1|DSER	LOC118877868|XP_036674086.1|DSUZ, LOC118877810|XP_036673850.1|DSUZ
OG0010778	LOC110176619|XP_020798703.1|DSER	LOC108019253|XP_036673814.1|DSUZ
OG0010779	LOC110176583|XP_020798656.1|DSER	LOC108019260|XP_016942550.2|DSUZ
OG0010780	LOC110177390|XP_020799752.1|DSER	LOC108005970|XP_036672992.1|DSUZ
OG0010781	LOC110186915|XP_020811896.1|DSER	LOC108006506|XP_016925518.2|DSUZ
OG0010782	LOC110188542|XP_020813958.1|DSER	LOC108013758|XP_016935205.1|DSUZ
OG0010783	LOC110191841|XP_020818467.1|DSER	LOC108014586|XP_016936235.1|DSUZ
OG0010784	LOC110181176|XP_020804515.1|DSER	LOC108009119|XP_016928684.1|DSUZ
OG0010785	LOC110178333|XP_020801101.1|DSER	LOC108008872|XP_016928266.1|DSUZ
OG0010786	LOC110178401|XP_020801204.1|DSER	LOC108008702|XP_016928087.1|DSUZ
OG0010787	LOC110178383|XP_020801179.1|DSER	LOC108008170|XP_036668956.1|DSUZ
OG0010788	LOC110180049|XP_020803329.1|DSER	LOC108009313|XP_016929058.1|DSUZ
OG0010790	LOC110177807|XP_020800356.1|DSER	LOC108010306|XP_016930678.1|DSUZ
OG0010791	LOC110184022|XP_020808047.1|DSER	LOC108012044|XP_016932816.1|DSUZ
OG0010792	LOC110182639|XP_020806366.1|DSER	LOC108010467|XP_016930827.1|DSUZ
OG0010793	LOC110180348|XP_020803669.1|DSER	LOC108005658|XP_016924466.1|DSUZ
