Orthogroup	DSER.longest_only	DSIM.longest_only
OG0009514	LOC110180438|XP_020803768.1|DSER	LOC6734766|XP_002081769.2|DSIM
OG0009515	LOC110176863|XP_020798996.1|DSER	LOC6732744|XP_002079858.1|DSIM
OG0009516	LOC110187484|XP_020812530.1|DSER	LOC6732638|XP_016025347.1|DSIM
OG0009517	LOC110182694|XP_020806447.1|DSER	LOC6731361|XP_002078515.1|DSIM
OG0009518	LOC110185153|XP_020809515.1|DSER	LOC27207050|XP_016031347.1|DSIM
OG0009519	LOC110178793|XP_020801705.1|DSER	LOC6736342|XP_016029812.1|DSIM
OG0009520	LOC110191266|XP_020817721.1|DSER	LOC6729796|XP_016036484.1|DSIM
OG0009521	LOC110180436|XP_020803766.1|DSER, LOC110185314|XP_020809739.1|DSER	LOC6736548|XP_002083418.1|DSIM
OG0009522	LOC110180964|XP_020804302.1|DSER	LOC6735936|XP_002082846.2|DSIM
OG0009523	LOC110176485|XP_020798520.1|DSER	LOC6735695|XP_002082611.1|DSIM
OG0009525	LOC110180338|XP_020803662.1|DSER	LOC6733949|XP_002080993.1|DSIM
OG0009526	LOC110191516|XP_020818043.1|DSER	LOC6733948|XP_002080992.1|DSIM
OG0009527	LOC110191557|XP_020818091.1|DSER	LOC6735095|XP_002082072.1|DSIM
OG0009528	LOC110181667|XP_020805154.1|DSER	LOC6735678|XP_002082594.1|DSIM
OG0009529	LOC110189737|XP_020815589.1|DSER, LOC110176786|XP_020798881.1|DSER	LOC6734904|XP_016028178.1|DSIM
OG0009530	LOC110189697|XP_020815531.1|DSER	LOC6734355|XP_039147558.1|DSIM
OG0009531	LOC110178395|XP_020801191.1|DSER	LOC27207963|XP_016027058.1|DSIM
OG0009532	LOC110177745|XP_020800261.1|DSER	LOC6735647|XP_039147538.1|DSIM
OG0009533	LOC110177365|XP_020799721.1|DSER	LOC27206604|XP_016028660.1|DSIM
OG0009534	LOC110179077|XP_020802119.1|DSER	LOC6735339|XP_016028678.1|DSIM
OG0009535	LOC110177968|XP_020800620.1|DSER	LOC6735851|XP_002082761.1|DSIM
OG0009536	LOC110176662|XP_020798759.1|DSER	LOC6728443|XP_016035053.1|DSIM
OG0009537	LOC110186913|XP_020811893.1|DSER	LOC6728652|XP_016035289.1|DSIM
OG0009538	LOC110191144|XP_020817558.1|DSER	LOC6730327|XP_016037090.1|DSIM
OG0009539	LOC110189507|XP_020815276.1|DSER, LOC110189515|XP_020815290.1|DSER	LOC6727251|XP_016033758.1|DSIM
OG0009541	LOC110176532|XP_020798571.1|DSER	LOC27208664|XP_016034704.1|DSIM
OG0009542	LOC110186881|XP_020811837.1|DSER, LOC110186882|XP_020811839.1|DSER	LOC6730261|XP_016037034.1|DSIM
OG0009543	LOC110176486|XP_020798518.1|DSER, LOC110176546|XP_020798596.1|DSER	LOC6729682|XP_002104988.1|DSIM
OG0009544	LOC110186546|XP_020811409.1|DSER	LOC6728821|XP_002104155.2|DSIM
OG0009545	LOC110186969|XP_020811974.1|DSER	LOC27209352|XP_016036964.1|DSIM
OG0009546	LOC110186463|XP_020811310.1|DSER	LOC6728158|XP_002103508.1|DSIM
OG0009547	LOC110191090|XP_020817497.1|DSER, LOC110191072|XP_020817469.1|DSER	LOC6734889|XP_002081886.1|DSIM, LOC27208607|XP_016028165.1|DSIM
OG0009548	LOC110177498|XP_020799910.1|DSER	LOC6737881|XP_016031665.1|DSIM
OG0009549	LOC110190891|XP_020817208.1|DSER	LOC6738572|XP_016032426.1|DSIM
OG0009550	LOC110179418|XP_020802606.1|DSER, LOC110179409|XP_020802594.1|DSER	LOC6734429|XP_002081449.2|DSIM, LOC27209111|XP_039149397.1|DSIM
OG0009556	LOC110176672|XP_020798768.1|DSER	LOC27208815|XP_016022737.1|DSIM
OG0009557	LOC110190987|XP_020817357.1|DSER	LOC6729521|XP_002104829.2|DSIM
OG0009560	LOC110179711|XP_020802982.1|DSER	LOC6725426|XP_002106442.2|DSIM
OG0009562	LOC110184972|XP_020809282.1|DSER	LOC6732986|XP_016025664.1|DSIM
OG0009563	LOC110177474|XP_020799874.1|DSER	LOC6737883|XP_002084711.1|DSIM
OG0009564	LOC110184598|XP_020808848.1|DSER	LOC27208136|XP_039152320.1|DSIM
OG0009565	LOC110190313|XP_020816360.1|DSER	LOC6737334|XP_016031064.1|DSIM
OG0009567	LOC110188423|XP_020813806.1|DSER	LOC6727195|XP_016033704.1|DSIM
OG0009568	LOC110185066|XP_020809401.1|DSER	LOC6733115|XP_016025832.1|DSIM, LOC120284974|XP_039150806.1|DSIM
OG0009569	LOC110181809|XP_020805355.1|DSER	LOC27206336|XP_016022766.1|DSIM
OG0009570	LOC110187878|XP_020813021.1|DSER	LOC6727381|XP_002102766.1|DSIM
OG0009571	LOC110177418|XP_020799795.1|DSER	LOC6728548|XP_002103893.1|DSIM
OG0009573	LOC110187081|XP_020812138.1|DSER	LOC6725824|XP_039152298.1|DSIM
OG0009574	LOC110180620|XP_020803962.1|DSER	LOC27208067|XP_039153320.1|DSIM
OG0009575	LOC110180648|XP_020804005.1|DSER	LOC6733956|XP_002081000.1|DSIM
OG0009576	LOC110176659|XP_020798753.1|DSER	LOC6726945|XP_002102347.1|DSIM
OG0009577	LOC110183100|XP_020806951.1|DSER	LOC6733136|XP_002078285.1|DSIM
OG0009578	LOC110185675|XP_020810299.1|DSER	LOC6732833|XP_016025558.1|DSIM
OG0009579	LOC110175963|XP_020797814.1|DSER	LOC6726559|XP_002107513.1|DSIM
OG0009580	LOC110188960|XP_020814563.1|DSER	LOC6733666|XP_002080713.1|DSIM
OG0009581	LOC110186024|XP_020810719.1|DSER	LOC6732484|XP_002079604.2|DSIM
OG0009582	LOC110190168|XP_020816163.1|DSER	LOC6738401|XP_016032225.1|DSIM
OG0009583	LOC110175995|XP_020797849.1|DSER	LOC6725453|XP_002106469.2|DSIM
OG0009584	LOC110184597|XP_020808847.1|DSER	LOC27207049|XP_016039596.1|DSIM
OG0009585	LOC110191376|XP_020817886.1|DSER	LOC6729544|XP_016036217.1|DSIM
OG0009586	LOC110190100|XP_020816066.1|DSER	LOC6738402|XP_002085211.1|DSIM
OG0009587	LOC110177662|XP_020800144.1|DSER	LOC6735742|XP_002082655.1|DSIM
OG0009588	LOC110191199|XP_020817625.1|DSER	LOC6729550|XP_002104858.2|DSIM
OG0009589	LOC110190905|XP_020817225.1|DSER	LOC27209454|XP_016029864.1|DSIM
OG0009590	LOC110186813|XP_020811762.1|DSER	LOC6737078|XP_002083925.1|DSIM
OG0009591	LOC110186350|XP_020811157.1|DSER	LOC6728855|XP_002104189.1|DSIM
OG0009592	LOC110188378|XP_020813752.1|DSER	LOC27208462|XP_016034007.1|DSIM
OG0009593	LOC110188316|XP_020813683.1|DSER	LOC6727441|XP_002102822.1|DSIM
OG0009594	LOC110186789|XP_020811726.1|DSER	LOC6729615|XP_002104923.1|DSIM
OG0009595	LOC110188675|XP_020814132.1|DSER	LOC6727088|XP_002102485.2|DSIM
OG0009596	LOC110188417|XP_020813801.1|DSER	LOC6727122|XP_002102515.1|DSIM
OG0009597	LOC110188575|XP_020813997.1|DSER	LOC6727126|XP_016033599.1|DSIM
OG0009598	LOC110188226|XP_020813532.1|DSER	LOC6727128|XP_016033600.1|DSIM
OG0009599	LOC110187981|XP_020813161.1|DSER	LOC6728584|XP_016035214.1|DSIM
OG0009600	LOC110191933|XP_020818609.1|DSER	LOC6727873|XP_002103228.1|DSIM
OG0009601	LOC110185371|XP_020809816.1|DSER	LOC6729420|XP_002104735.1|DSIM
OG0009602	LOC110176457|XP_020798468.1|DSER	LOC6729681|XP_002104987.2|DSIM
OG0009603	LOC110188759|XP_020814260.1|DSER	LOC6728893|XP_016035582.1|DSIM
OG0009604	LOC110181503|XP_020804932.1|DSER	LOC6726305|XP_016039849.1|DSIM
OG0009605	LOC110186199|XP_020810917.1|DSER	LOC6729707|XP_002105013.1|DSIM
OG0009606	LOC110186192|XP_020810910.1|DSER	LOC6729703|XP_002105009.1|DSIM
OG0009607	LOC110186219|XP_020810940.1|DSER	LOC27206428|XP_016036363.1|DSIM
OG0009608	LOC110186230|XP_020810951.1|DSER	LOC6729407|XP_016036053.1|DSIM
OG0009609	LOC110176572|XP_020798638.1|DSER	LOC6727854|XP_002103209.3|DSIM
OG0009610	LOC110188265|XP_020813613.1|DSER	LOC6727450|XP_002102830.1|DSIM
OG0009611	LOC110188671|XP_020814127.1|DSER	LOC6727451|XP_016034051.1|DSIM
OG0009612	LOC110189532|XP_020815324.1|DSER	LOC6727252|XP_002102644.1|DSIM
OG0009613	LOC110179777|XP_020803052.1|DSER, LOC110184922|XP_020809227.1|DSER	LOC27206416|XP_016025249.1|DSIM
OG0009614	LOC110186713|XP_020811644.1|DSER	LOC6728134|XP_002103485.1|DSIM
OG0009615	LOC110186359|XP_020811167.1|DSER	LOC6729820|XP_016036522.1|DSIM
OG0009616	LOC110186863|XP_020811813.1|DSER	LOC6729807|XP_002105110.1|DSIM
OG0009617	LOC110187623|XP_020812677.1|DSER	LOC6727559|XP_016034141.1|DSIM
OG0009619	LOC110188031|XP_020813228.1|DSER	LOC6729086|XP_002104407.1|DSIM
OG0009620	LOC110186719|XP_020811650.1|DSER	LOC6728953|XP_002104281.1|DSIM
OG0009621	LOC110186728|XP_020811654.1|DSER	LOC6728955|XP_002104283.1|DSIM
OG0009622	LOC110186818|XP_020811765.1|DSER	LOC6727524|XP_002102904.1|DSIM
OG0009623	LOC110191446|XP_020817969.1|DSER, LOC110186191|XP_020810908.1|DSER	LOC6728347|XP_002103695.2|DSIM
OG0009624	LOC110191106|XP_020817510.1|DSER	LOC6730383|XP_002105665.1|DSIM
OG0009625	LOC110186674|XP_020811600.1|DSER	LOC6730233|XP_002105516.2|DSIM
OG0009626	LOC110177413|XP_020799789.1|DSER	LOC6729169|XP_002104490.1|DSIM
OG0009627	LOC110177412|XP_020799788.1|DSER	LOC27207846|XP_016035822.1|DSIM
OG0009628	LOC110177336|XP_020799681.1|DSER	LOC6729165|XP_002104486.1|DSIM
OG0009629	LOC110188705|XP_020814170.1|DSER	LOC6727731|XP_016034307.1|DSIM
OG0009630	LOC110188538|XP_020813944.1|DSER	LOC6727735|XP_002103097.1|DSIM
OG0009631	LOC110188128|XP_020813375.1|DSER	LOC6728293|XP_002103642.1|DSIM
OG0009632	LOC110176096|XP_020797994.1|DSER	LOC6740079|XP_002076963.1|DSIM
OG0009633	LOC110178499|XP_020801308.1|DSER	LOC6734542|XP_016027658.1|DSIM
OG0009634	LOC110190949|XP_020817288.1|DSER	LOC6730334|XP_002105616.1|DSIM
OG0009635	LOC110190962|XP_020817311.1|DSER	LOC6728143|XP_002103494.1|DSIM
OG0009636	LOC110184638|XP_020808895.1|DSER	LOC6738867|XP_002085662.1|DSIM
OG0009637	LOC110187949|XP_020813123.1|DSER	LOC6729500|XP_016036171.1|DSIM
OG0009638	LOC110186906|XP_020811884.1|DSER	LOC6727537|XP_002102917.1|DSIM
OG0009639	LOC110191812|XP_020818425.1|DSER	LOC6727006|XP_002102407.1|DSIM
OG0009640	LOC110186578|XP_020811451.1|DSER	LOC6729767|XP_016036453.1|DSIM
OG0009641	LOC110187979|XP_020813158.1|DSER	LOC6729071|XP_002104392.2|DSIM
OG0009642	LOC110188107|XP_020813338.1|DSER	LOC6729068|XP_002104389.2|DSIM
OG0009643	LOC110191416|XP_020817933.1|DSER	LOC27208951|XP_016034396.1|DSIM
OG0009644	LOC110184764|XP_020809058.1|DSER	LOC6729265|XP_002104585.1|DSIM
OG0009645	LOC110186207|XP_020810932.1|DSER	LOC6729268|XP_002104588.2|DSIM
OG0009646	LOC110186282|XP_020811055.1|DSER	LOC6730242|XP_016036996.1|DSIM
OG0009647	LOC110186675|XP_020811601.1|DSER	LOC6730234|XP_016036984.1|DSIM
OG0009648	LOC110191094|XP_020817498.1|DSER	LOC6726917|XP_016033421.1|DSIM
OG0009649	LOC110186162|XP_020810877.1|DSER	LOC6729968|XP_002105262.2|DSIM
OG0009650	LOC110181171|XP_020804505.1|DSER	LOC6732525|XP_039154454.1|DSIM
OG0009651	LOC110183966|XP_020807981.1|DSER	LOC6732013|XP_002079146.1|DSIM
OG0009652	LOC110176880|XP_020799015.1|DSER	LOC6730880|XP_016023305.1|DSIM
OG0009653	LOC110187591|XP_020812635.1|DSER	LOC6730906|XP_002078070.1|DSIM
OG0009654	LOC110187584|XP_020812630.1|DSER	LOC6730905|XP_002078069.2|DSIM
OG0009655	LOC110176809|XP_020798908.1|DSER	LOC6739225|XP_016024035.1|DSIM
OG0009656	LOC110184980|XP_020809289.1|DSER	LOC6731449|XP_002078600.2|DSIM
OG0009657	LOC110184966|XP_020809272.1|DSER	LOC6730710|XP_016023148.1|DSIM
OG0009658	LOC110185001|XP_020809313.1|DSER	LOC6732055|XP_016024738.1|DSIM
OG0009659	LOC110179186|XP_020802257.1|DSER	LOC6731006|XP_016023477.1|DSIM
OG0009660	LOC110182271|XP_020805947.1|DSER	LOC6730676|XP_002077846.1|DSIM
OG0009661	LOC110177006|XP_020799175.1|DSER	LOC6731391|XP_002078544.1|DSIM
OG0009662	LOC110184008|XP_020808032.1|DSER	LOC6731990|XP_016024660.1|DSIM
OG0009663	LOC110176938|XP_020799097.1|DSER	LOC6730703|XP_016023140.1|DSIM
OG0009664	LOC110182376|XP_020806076.1|DSER	LOC6730759|XP_016023174.1|DSIM
OG0009665	LOC110177066|XP_020799243.1|DSER	LOC6730515|XP_002077694.2|DSIM
OG0009666	LOC110187339|XP_020812386.1|DSER	LOC6732542|XP_016025196.1|DSIM
OG0009667	LOC110187294|XP_020812342.1|DSER	LOC6732975|XP_002080054.1|DSIM
OG0009668	LOC110187284|XP_020812332.1|DSER	LOC6733010|XP_002080089.1|DSIM
OG0009669	LOC110187492|XP_020812540.1|DSER	LOC6732691|XP_016025425.1|DSIM
OG0009670	LOC110182370|XP_020806070.1|DSER	LOC27206201|XP_016023537.1|DSIM
OG0009671	LOC110176997|XP_020799165.1|DSER	LOC27206565|XP_016025447.1|DSIM
OG0009672	LOC110177015|XP_020799187.1|DSER	LOC6731639|XP_002078779.1|DSIM
OG0009673	LOC110177047|XP_020799223.1|DSER	LOC6731641|XP_002078781.1|DSIM
OG0009674	LOC110181324|XP_020804702.1|DSER	LOC6732856|XP_039149843.1|DSIM
OG0009675	LOC110185969|XP_020810647.1|DSER	LOC6732405|XP_002079526.1|DSIM
OG0009676	LOC110185120|XP_020809471.1|DSER	LOC6733099|XP_016025815.1|DSIM
OG0009677	LOC110183856|XP_020807869.1|DSER	LOC6731524|XP_002078672.1|DSIM
OG0009678	LOC110182749|XP_020806517.1|DSER	LOC6740279|XP_002077156.2|DSIM
OG0009679	LOC110183138|XP_020806987.1|DSER	LOC6731119|XP_039154515.1|DSIM
OG0009680	LOC110185124|XP_020809478.1|DSER	LOC6732230|XP_002079359.1|DSIM
OG0009681	LOC110178470|XP_020801268.1|DSER	LOC6735874|XP_016029238.2|DSIM
OG0009682	LOC110182982|XP_020806834.1|DSER	LOC6735436|XP_002082376.1|DSIM
OG0009683	LOC110189462|XP_020815196.1|DSER	LOC6733312|XP_002080371.1|DSIM
OG0009684	LOC110189589|XP_020815380.1|DSER	LOC6733313|XP_016026236.1|DSIM
OG0009685	LOC110189559|XP_020815348.1|DSER	LOC6733317|XP_002080376.1|DSIM
OG0009686	LOC110177902|XP_020800529.1|DSER	LOC6735031|XP_016028319.2|DSIM
OG0009687	LOC110180070|XP_020803352.1|DSER	LOC6735036|XP_002082017.1|DSIM
OG0009688	LOC110184035|XP_020808067.1|DSER	LOC6735181|XP_016028465.1|DSIM
OG0009689	LOC110189371|XP_020815078.1|DSER	LOC6735120|XP_039147426.1|DSIM
OG0009690	LOC110189198|XP_020814828.1|DSER	LOC6734467|XP_002081486.1|DSIM
OG0009691	LOC110181132|XP_020804465.1|DSER	LOC6735512|XP_002082448.1|DSIM
OG0009692	LOC110179810|XP_020803077.1|DSER	LOC6734746|XP_002081749.1|DSIM
OG0009693	LOC110180007|XP_020803256.1|DSER	LOC6734171|XP_016027171.1|DSIM
OG0009694	LOC110191639|XP_020818189.1|DSER	LOC6733936|XP_002080980.1|DSIM
OG0009695	LOC110184098|XP_020808145.1|DSER	LOC27208964|XP_016029551.1|DSIM
OG0009696	LOC110178460|XP_020801256.1|DSER	LOC27206694|XP_016026587.1|DSIM
OG0009697	LOC110184265|XP_020808390.1|DSER	LOC6737772|XP_002084600.1|DSIM
OG0009698	LOC110189718|XP_020815567.1|DSER	LOC6733285|XP_039147305.1|DSIM
OG0009699	LOC110179343|XP_020802507.1|DSER	LOC6733975|XP_016027010.1|DSIM
OG0009700	LOC110191422|XP_020817942.1|DSER	LOC6736099|XP_002083000.1|DSIM
OG0009701	LOC110186404|XP_020811230.1|DSER	LOC6730153|XP_002105444.1|DSIM
OG0009702	LOC110189716|XP_020815565.1|DSER	LOC6733287|XP_039147306.1|DSIM
OG0009703	LOC110178167|XP_020800860.1|DSER	LOC6730432|XP_002077613.1|DSIM
OG0009704	LOC110182925|XP_020806750.1|DSER	LOC6733475|XP_002080532.2|DSIM
OG0009705	LOC110178364|XP_020801158.1|DSER	LOC6734160|XP_002081189.1|DSIM
OG0009706	LOC110178384|XP_020801180.1|DSER	LOC27206164|XP_039147728.1|DSIM
OG0009707	LOC110188189|XP_020813424.1|DSER	LOC6728724|XP_016035391.1|DSIM
OG0009708	LOC110189336|XP_020815037.1|DSER	LOC6733319|XP_002080378.1|DSIM
OG0009709	LOC110189566|XP_020815356.1|DSER	LOC6733320|XP_002080379.2|DSIM
OG0009710	LOC110189565|XP_020815355.1|DSER	LOC6733321|XP_002080380.1|DSIM
OG0009711	LOC110189312|XP_020815013.1|DSER	LOC6733335|XP_002080392.1|DSIM
OG0009712	LOC110190747|XP_020817029.1|DSER	LOC6738293|XP_016032152.1|DSIM
OG0009713	LOC110178248|XP_020800959.1|DSER	LOC6733609|XP_016026569.1|DSIM
OG0009714	LOC110178343|XP_020801121.1|DSER	LOC6734387|XP_002081408.1|DSIM
OG0009715	LOC110180986|XP_020804323.1|DSER	LOC6735935|XP_016029293.1|DSIM
OG0009716	LOC110189679|XP_020815495.1|DSER	LOC6733594|XP_002080648.2|DSIM
OG0009717	LOC110177866|XP_020800475.1|DSER	LOC6735231|XP_002082204.1|DSIM
OG0009718	LOC110189474|XP_020815214.1|DSER	LOC6734363|XP_002081384.3|DSIM
OG0009719	LOC110178006|XP_020800678.1|DSER	LOC6736064|XP_002082965.1|DSIM
OG0009720	LOC110183799|XP_020807845.1|DSER	LOC6734805|XP_002081808.2|DSIM
OG0009721	LOC110178376|XP_020801171.1|DSER	LOC6734116|XP_016027131.1|DSIM
OG0009722	LOC110189622|XP_020815422.1|DSER	LOC6739413|XP_016027105.1|DSIM
OG0009723	LOC110190097|XP_020816063.1|DSER	LOC6736782|XP_016030423.1|DSIM
OG0009724	LOC110179246|XP_020802364.1|DSER	LOC27207173|XP_016028828.1|DSIM
OG0009725	LOC110181644|XP_020805121.1|DSER	LOC6735705|XP_016029076.1|DSIM
OG0009726	LOC110190994|XP_020817365.1|DSER	LOC6727782|XP_002103143.1|DSIM
OG0009727	LOC110189753|XP_020815621.1|DSER	LOC27206168|XP_016027420.1|DSIM
OG0009728	LOC110179997|XP_020803249.1|DSER	LOC6735303|XP_016028653.1|DSIM
OG0009729	LOC110181766|XP_020805299.1|DSER	LOC6735302|XP_002082262.1|DSIM
OG0009730	LOC110181591|XP_020805043.1|DSER	LOC27207600|XP_016038881.1|DSIM
OG0009731	LOC110180272|XP_020803587.1|DSER	LOC6734036|XP_039147517.1|DSIM
OG0009732	LOC110176198|XP_020798115.1|DSER	LOC6733532|XP_016026496.1|DSIM
OG0009733	LOC110176112|XP_020798007.1|DSER	LOC6725673|XP_016038930.1|DSIM
OG0009734	LOC110184572|XP_020808805.1|DSER	LOC27207342|XP_016038442.1|DSIM
OG0009735	LOC110178173|XP_020800866.1|DSER	LOC6737064|XP_002083911.1|DSIM
OG0009736	LOC110182454|XP_020806147.1|DSER	LOC6725305|XP_039153664.1|DSIM
OG0009737	LOC110185520|XP_020810076.1|DSER	LOC6728255|XP_002103604.1|DSIM
OG0009738	LOC110182640|XP_020806368.1|DSER	LOC27209104|XP_039152971.1|DSIM
OG0009739	LOC110182643|XP_020806371.1|DSER	LOC6726354|XP_002107314.2|DSIM
OG0009740	LOC110181903|XP_020805494.1|DSER	LOC6725604|XP_016038804.1|DSIM
OG0009741	LOC110183794|XP_020807808.1|DSER	LOC6731621|XP_002078761.1|DSIM
OG0009742	LOC110179452|XP_020802658.1|DSER	LOC6725899|XP_016039263.1|DSIM
OG0009743	LOC110179703|XP_020802971.1|DSER	LOC6726220|XP_016039746.1|DSIM
OG0009744	LOC110183063|XP_020806908.1|DSER	LOC6725199|XP_016038227.1|DSIM
OG0009745	LOC110179086|XP_020802130.1|DSER	LOC6725436|XP_002106452.1|DSIM
OG0009746	LOC110190274|XP_020816305.1|DSER, LOC110187933|XP_020813107.1|DSER	LOC6739645|XP_002076540.3|DSIM
OG0009747	LOC110181305|XP_020804685.1|DSER	LOC6730619|XP_016023068.1|DSIM
OG0009748	LOC110191986|XP_020818676.1|DSER	LOC6726440|XP_039153855.1|DSIM
OG0009749	LOC110178955|XP_020801916.1|DSER	LOC6738511|XP_002085317.2|DSIM
OG0009750	LOC110188856|XP_020814421.1|DSER	LOC6736457|XP_002083328.1|DSIM
OG0009751	LOC110184434|XP_020808630.1|DSER	LOC6725548|XP_016038682.1|DSIM
OG0009752	LOC110183242|XP_020807122.1|DSER, LOC110183247|XP_020807127.1|DSER	LOC6724941|XP_002105978.1|DSIM
OG0009753	LOC110183248|XP_020807128.1|DSER	LOC27207862|XP_016037804.1|DSIM
OG0009754	LOC110184044|XP_020808077.1|DSER	LOC6736151|XP_016029550.2|DSIM
OG0009755	LOC110191958|XP_020818635.1|DSER	LOC6726121|XP_002107099.2|DSIM
OG0009756	LOC110182222|XP_020805908.1|DSER	LOC6725577|XP_002106587.1|DSIM
OG0009758	LOC110186942|XP_020811933.1|DSER	LOC6730020|XP_016036791.1|DSIM
OG0009759	LOC110187076|XP_020812125.1|DSER	LOC27207625|XP_016022735.1|DSIM
OG0009760	LOC110180550|XP_020803904.1|DSER	LOC6724848|XP_002105888.3|DSIM
OG0009761	LOC110180538|XP_020803887.1|DSER	LOC6724845|XP_002105885.1|DSIM
OG0009762	LOC110179429|XP_020802619.1|DSER	LOC6724959|XP_002105995.1|DSIM
OG0009763	LOC110191330|XP_020817824.1|DSER	LOC27206407|XP_016029862.1|DSIM
OG0009764	LOC110190101|XP_020816067.1|DSER	LOC6738403|XP_016032236.1|DSIM
OG0009765	LOC110178616|XP_020801460.1|DSER	LOC6736290|XP_002083174.1|DSIM
OG0009766	LOC110184741|XP_020809029.1|DSER	LOC6736976|XP_002083823.1|DSIM
OG0009767	LOC110184757|XP_020809045.1|DSER	LOC6736991|XP_002083838.1|DSIM
OG0009768	LOC110186909|XP_020811892.1|DSER	LOC6740769|XP_002083471.2|DSIM
OG0009769	LOC110190599|XP_020816852.1|DSER	LOC27206287|XP_016031127.1|DSIM
OG0009770	LOC110176720|XP_020798820.1|DSER	LOC6737157|XP_002084004.2|DSIM
OG0009771	LOC110178746|XP_020801636.1|DSER	LOC6736213|XP_002083108.1|DSIM
OG0009772	LOC110178800|XP_020801712.1|DSER	LOC6736331|XP_016029808.1|DSIM
OG0009773	LOC110183577|XP_020807548.1|DSER	LOC6738377|XP_002085186.1|DSIM
OG0009774	LOC110190078|XP_020816043.1|DSER	LOC6738439|XP_002085247.1|DSIM
OG0009775	LOC110176734|XP_020798836.1|DSER	LOC6737168|XP_016030830.1|DSIM
OG0009776	LOC110190507|XP_020816687.1|DSER	LOC6737513|XP_002084349.1|DSIM
OG0009777	LOC110184781|XP_020809080.1|DSER	LOC6737527|XP_016031322.1|DSIM
OG0009778	LOC110188836|XP_020814388.1|DSER	LOC6736513|XP_002083383.1|DSIM
OG0009779	LOC110184771|XP_020809065.1|DSER	LOC6736945|XP_016030591.1|DSIM
OG0009780	LOC110184766|XP_020809055.1|DSER	LOC6736947|XP_016030593.1|DSIM
OG0009781	LOC110176674|XP_020798770.1|DSER	LOC6737014|XP_016030640.1|DSIM
OG0009782	LOC110182798|XP_020806590.1|DSER	LOC6736587|XP_002083449.1|DSIM
OG0009783	LOC110183650|XP_020807633.1|DSER	LOC6736261|XP_002083145.1|DSIM
OG0009784	LOC110188848|XP_020814413.1|DSER	LOC6736494|XP_002083364.2|DSIM
OG0009785	LOC110190718|XP_020816999.1|DSER	LOC6738990|XP_002085785.1|DSIM
OG0009786	LOC110190649|XP_020816906.1|DSER	LOC6737406|XP_002084244.1|DSIM
OG0009787	LOC110190596|XP_020816848.1|DSER	LOC6737409|XP_002084247.1|DSIM
OG0009788	LOC110188825|XP_020814375.1|DSER	LOC6736458|XP_002083329.1|DSIM
OG0009789	LOC110182769|XP_020806547.1|DSER	LOC6736581|XP_002083443.1|DSIM
OG0009790	LOC110177771|XP_020800295.1|DSER	LOC6735625|XP_002082545.1|DSIM
OG0009791	LOC110190358|XP_020816426.1|DSER	LOC6737321|XP_016031050.1|DSIM
OG0009792	LOC110189939|XP_020815884.1|DSER	LOC6737292|XP_002084132.1|DSIM
OG0009793	LOC110184499|XP_020808720.1|DSER	LOC6734416|XP_002081436.1|DSIM
OG0009794	LOC110186791|XP_020811727.1|DSER	LOC6729616|XP_002104924.1|DSIM
OG0009795	LOC110179071|XP_020802109.1|DSER	LOC6726386|XP_002107345.2|DSIM
OG0009796	LOC110178607|XP_020801451.1|DSER	LOC6737593|XP_002084426.1|DSIM
OG0009797	LOC110189125|XP_020814758.1|DSER	LOC6737176|XP_002084022.1|DSIM
OG0009798	LOC110189119|XP_020814753.1|DSER	LOC27206285|XP_016030864.2|DSIM
OG0009799	LOC110189839|XP_020815703.1|DSER	LOC6738919|XP_002085714.1|DSIM
OG0009800	LOC110190367|XP_020816438.1|DSER	LOC6739021|XP_002085816.1|DSIM
OG0009801	LOC110177562|XP_020799994.1|DSER	LOC6736652|XP_002083508.1|DSIM
OG0009802	LOC110177601|XP_020800055.1|DSER	LOC6736654|XP_002083510.1|DSIM
OG0009803	LOC110190446|XP_020816606.1|DSER	LOC6738305|XP_016032159.1|DSIM
OG0009804	LOC110190460|XP_020816620.1|DSER	LOC6738286|XP_002085097.1|DSIM
OG0009805	LOC110190449|XP_020816609.1|DSER	LOC6738285|XP_002085096.1|DSIM
OG0009806	LOC110190683|XP_020816952.1|DSER	LOC6738283|XP_016032149.1|DSIM
OG0009807	LOC110190760|XP_020817049.1|DSER	LOC6738268|XP_039149453.1|DSIM
OG0009808	LOC110182797|XP_020806588.1|DSER	LOC6736586|XP_039149444.1|DSIM
OG0009809	LOC110187233|XP_020812292.1|DSER	LOC6737087|XP_002083934.1|DSIM
OG0009810	LOC110190069|XP_020816034.1|DSER	LOC6738978|XP_002085773.1|DSIM
OG0009811	LOC110190068|XP_020816033.1|DSER	LOC6738977|XP_039149073.1|DSIM
OG0009812	LOC110189323|XP_020815028.1|DSER	LOC6737066|XP_002083913.1|DSIM
OG0009813	LOC110189916|XP_020815848.1|DSER	LOC6738697|XP_002085499.2|DSIM
OG0009814	LOC110176196|XP_020798107.1|DSER	LOC6736861|XP_002083717.1|DSIM
OG0009815	LOC110185316|XP_020809740.1|DSER	LOC27206303|XP_016032471.1|DSIM
OG0009816	LOC110190276|XP_020816309.1|DSER	LOC6738018|XP_002084833.2|DSIM
OG0009817	LOC110190280|XP_020816313.1|DSER	LOC6738017|XP_002084832.2|DSIM
OG0009818	LOC110191230|XP_020817659.1|DSER	LOC6737942|XP_016031696.1|DSIM
