Orthogroup	DSER.longest_only	DSUP.longest_only
OG0007469	LOC110191353|XP_020817860.1|DSER	LOC119553177|XP_037719345.1|DSUP
OG0007470	LOC110185606|XP_020810210.1|DSER	LOC119546329|XP_037708457.1|DSUP
OG0007471	LOC110180452|XP_020803790.1|DSER	LOC119551972|XP_037717614.1|DSUP
OG0007472	LOC110175947|XP_020797793.1|DSER	LOC119557580|XP_037726309.1|DSUP
OG0007473	LOC110184625|XP_020808882.1|DSER	LOC119555118|XP_037722270.1|DSUP
OG0007474	LOC110189465|XP_020815202.1|DSER	LOC119550513|XP_037715147.1|DSUP
OG0007475	LOC110178767|XP_020801665.1|DSER	LOC119553600|XP_037719984.1|DSUP
OG0007476	LOC110179474|XP_020802703.1|DSER	LOC119556807|XP_037725187.1|DSUP
OG0007477	LOC110179627|XP_020802894.1|DSER	LOC119556805|XP_037725176.1|DSUP
OG0007478	LOC110183315|XP_020807218.1|DSER	LOC119547391|XP_037710167.1|DSUP
OG0007479	LOC110182453|XP_020806146.1|DSER	LOC119557665|XP_037726454.1|DSUP
OG0007480	LOC110191815|XP_020818434.1|DSER	LOC119563401|XP_037732689.1|DSUP
OG0007481	LOC110183653|XP_020807636.1|DSER	LOC119555155|XP_037722311.1|DSUP
OG0007482	LOC110177010|XP_020799179.1|DSER	LOC119546808|XP_037709316.1|DSUP
OG0007483	LOC110178250|XP_020800961.1|DSER	LOC119550884|XP_037715799.1|DSUP
OG0007484	LOC110181646|XP_020805119.1|DSER	LOC119556711|XP_037725037.1|DSUP
OG0007485	LOC110180342|XP_020803663.1|DSER	LOC119556207|XP_037724094.1|DSUP
OG0007486	LOC110175971|XP_020797824.1|DSER	LOC119557504|XP_037726205.1|DSUP
OG0007487	LOC110185405|XP_020809870.1|DSER	LOC119563224|XP_037732458.1|DSUP
OG0007488	LOC110184662|XP_020808924.1|DSER	LOC119554119|XP_037720816.1|DSUP
OG0007489	LOC110191919|XP_020818565.1|DSER	LOC119553010|XP_037718982.1|DSUP
OG0007490	LOC110179637|XP_020802908.1|DSER	LOC119556907|XP_037725322.1|DSUP
OG0007491	LOC110187086|XP_020812145.1|DSER	LOC119557576|XP_037726301.1|DSUP
OG0007492	LOC110189596|XP_020815386.1|DSER	LOC119550481|XP_037715098.1|DSUP
OG0007493	LOC110181893|XP_020805484.1|DSER	LOC119557349|XP_037726014.1|DSUP
OG0007494	LOC110183336|XP_020807245.1|DSER	LOC119548244|XP_037711312.1|DSUP
OG0007495	LOC110179462|XP_020802680.1|DSER	LOC119557831|XP_037726719.1|DSUP
OG0007496	LOC110189917|XP_020815849.1|DSER	LOC119554591|XP_037721502.1|DSUP
OG0007497	LOC110185154|XP_020809516.1|DSER	LOC119553213|XP_037719398.1|DSUP
OG0007498	LOC110189914|XP_020815846.1|DSER	LOC119552754|XP_037718473.1|DSUP
OG0007499	LOC110190432|XP_020816573.1|DSER	LOC119555654|XP_037723161.1|DSUP
OG0007500	LOC110190434|XP_020816576.1|DSER	LOC119555655|XP_037723164.1|DSUP
OG0007501	LOC110190355|XP_020816420.1|DSER	LOC119553730|XP_037720246.1|DSUP
OG0007502	LOC110189407|XP_020815122.1|DSER	LOC119563367|XP_037732646.1|DSUP
OG0007503	LOC110179148|XP_020802195.1|DSER	LOC119547388|XP_037710164.1|DSUP
OG0007504	LOC110184651|XP_020808911.1|DSER, LOC110179697|XP_020802967.1|DSER	LOC119553440|XP_037719758.1|DSUP
OG0007505	LOC110176139|XP_020798034.1|DSER	LOC119554327|XP_037721120.1|DSUP
OG0007506	LOC110176175|XP_020798075.1|DSER	LOC119553319|XP_037719577.1|DSUP
OG0007507	LOC110187290|XP_020812338.1|DSER	LOC119546517|XP_037708774.1|DSUP
OG0007508	LOC110182261|XP_020805937.1|DSER	LOC119547466|XP_037710279.1|DSUP
OG0007509	LOC110185068|XP_020809407.1|DSER	LOC119546251|XP_037708333.1|DSUP
OG0007510	LOC110178241|XP_020800950.1|DSER	LOC119549984|XP_037714316.1|DSUP
OG0007511	LOC110185892|XP_020810562.1|DSER	LOC119546194|XP_037708247.1|DSUP
OG0007512	LOC110188706|XP_020814171.1|DSER	LOC119559818|XP_037728836.1|DSUP
OG0007513	LOC110187557|XP_020812605.1|DSER	LOC119548210|XP_037711272.1|DSUP
OG0007514	LOC110177582|XP_020800022.1|DSER	LOC119555240|XP_037722447.1|DSUP
OG0007515	LOC110181187|XP_020804523.1|DSER	LOC119548549|XP_037711773.1|DSUP
OG0007516	LOC110187407|XP_020812454.1|DSER	LOC119548812|XP_037712331.1|DSUP
OG0007517	LOC110184624|XP_020808881.1|DSER	LOC119552655|XP_037718285.1|DSUP
OG0007518	LOC110176515|XP_020798554.1|DSER	LOC119549969|XP_037714292.1|DSUP
OG0007519	LOC110179220|XP_020802314.1|DSER	LOC119550491|XP_037715110.1|DSUP
OG0007520	LOC110187022|XP_020812045.1|DSER	LOC119557667|XP_037726459.1|DSUP
OG0007521	LOC110184448|XP_020808647.1|DSER	LOC119555915|XP_037723541.1|DSUP
OG0007522	LOC110184402|XP_020808588.1|DSER	LOC119558081|XP_037727191.1|DSUP
OG0007523	LOC110177988|XP_020800645.1|DSER	LOC119550563|XP_037715280.1|DSUP
OG0007524	LOC110179159|XP_020802207.1|DSER	LOC119546472|XP_037708684.1|DSUP
OG0007525	LOC110186012|XP_020810707.1|DSER	LOC119548490|XP_037711693.1|DSUP
OG0007526	LOC110191722|XP_020818299.1|DSER	LOC119561980|XP_037731303.1|DSUP
OG0007527	LOC110178598|XP_020801442.1|DSER	LOC119555382|XP_037722654.1|DSUP
OG0007528	LOC110189310|XP_020815010.1|DSER	LOC119559457|XP_037728488.1|DSUP
OG0007529	LOC110180133|XP_020803440.1|DSER	LOC119550106|XP_037714515.1|DSUP
OG0007530	LOC110191314|XP_020817792.1|DSER	LOC119563254|XP_037732496.1|DSUP
OG0007531	LOC110189727|XP_020815577.1|DSER	LOC119559399|XP_037728391.1|DSUP
OG0007532	LOC110180014|XP_020803272.1|DSER	LOC119551408|XP_037716676.1|DSUP
OG0007533	LOC110190427|XP_020816565.1|DSER	LOC119552977|XP_037718920.1|DSUP
OG0007534	LOC110189943|XP_020815889.1|DSER	LOC119554942|XP_037721980.1|DSUP
OG0007535	LOC110191251|XP_020817691.1|DSER	LOC119553930|XP_037720546.1|DSUP
OG0007536	LOC110188273|XP_020813623.1|DSER	LOC119545698|XP_037707382.1|DSUP
OG0007537	LOC110190897|XP_020817215.1|DSER	LOC119555568|XP_037722947.1|DSUP
OG0007538	LOC110191040|XP_020817419.1|DSER	LOC119553171|XP_037719335.1|DSUP
OG0007539	LOC110187486|XP_020812536.1|DSER	LOC119546735|XP_037709158.1|DSUP
OG0007540	LOC110188095|XP_020813313.1|DSER	LOC119548534|XP_037711759.1|DSUP
OG0007541	LOC110189582|XP_020815374.1|DSER	LOC119559370|XP_037728336.1|DSUP
OG0007542	LOC110177725|XP_020800229.1|DSER	LOC119549678|XP_037713809.1|DSUP
OG0007543	LOC110185395|XP_020809834.1|DSER	LOC119563151|XP_037732341.1|DSUP
OG0007544	LOC110178996|XP_020801980.1|DSER	LOC119554038|XP_037720693.1|DSUP
OG0007545	LOC110181351|XP_020804730.1|DSER	LOC119547868|XP_037710831.1|DSUP
OG0007546	LOC110186213|XP_020810935.1|DSER	LOC119562912|XP_037731984.1|DSUP
OG0007547	LOC110176350|XP_020798338.1|DSER	LOC119550376|XP_037714951.1|DSUP
OG0007548	LOC110178738|XP_020801623.1|DSER	LOC119553358|XP_037719628.1|DSUP
OG0007549	LOC110190147|XP_020816135.1|DSER	LOC119553951|XP_037720573.1|DSUP
OG0007550	LOC110190193|XP_020816202.1|DSER	LOC119553042|XP_037719035.1|DSUP
OG0007551	LOC110182927|XP_020806760.1|DSER	LOC119550743|XP_037715587.1|DSUP
OG0007552	LOC110176828|XP_020798938.1|DSER	LOC119546877|XP_037709413.1|DSUP
OG0007553	LOC110187245|XP_020812301.1|DSER	LOC119547129|XP_037709770.1|DSUP
OG0007554	LOC110190554|XP_020816768.1|DSER	LOC119552571|XP_037718123.1|DSUP
OG0007555	LOC110179169|XP_020802231.1|DSER	LOC119552100|XP_037717811.1|DSUP
OG0007556	LOC110176829|XP_020798942.1|DSER	LOC119551466|XP_037716747.1|DSUP
OG0007557	LOC110187977|XP_020813195.1|DSER	LOC119550546|XP_037715204.1|DSUP
OG0007558	LOC110178484|XP_020801285.1|DSER	LOC119549760|XP_037713931.1|DSUP
OG0007559	LOC110183890|XP_020807894.1|DSER	LOC119548126|XP_037711151.1|DSUP
OG0007560	LOC110184637|XP_020808894.1|DSER	LOC119553406|XP_037719707.1|DSUP
OG0007561	LOC110185295|XP_020809702.1|DSER	LOC119553049|XP_037719087.1|DSUP
OG0007562	LOC110179013|XP_020802013.1|DSER	LOC119552792|XP_037718551.1|DSUP
OG0007563	LOC110178959|XP_020801921.1|DSER	LOC119554185|XP_037720907.1|DSUP
OG0007564	LOC110191196|XP_020817624.1|DSER	LOC119554064|XP_037720733.1|DSUP
OG0007565	LOC110189031|XP_020814655.1|DSER	LOC119546703|XP_037709114.1|DSUP
OG0007566	LOC110190937|XP_020817268.1|DSER	LOC119549157|XP_037712871.1|DSUP
OG0007567	LOC110187001|XP_020812020.1|DSER	LOC119546836|XP_037709361.1|DSUP
OG0007568	LOC110189770|XP_020815649.1|DSER	LOC119549841|XP_037714061.1|DSUP
OG0007569	LOC110177546|XP_020799977.1|DSER	LOC119550020|XP_037714372.1|DSUP
OG0007570	LOC110189769|XP_020815646.1|DSER	LOC119549839|XP_037714059.1|DSUP
OG0007571	LOC110189547|XP_020815337.1|DSER	LOC119549523|XP_037713566.1|DSUP
OG0007572	LOC110187413|XP_020812460.1|DSER	LOC119548815|XP_037712336.1|DSUP
OG0007573	LOC110178266|XP_020800990.1|DSER	LOC119548994|XP_037712529.1|DSUP
OG0007574	LOC110177219|XP_020799500.1|DSER	LOC119552010|XP_037717668.1|DSUP
OG0007575	LOC110178300|XP_020801048.1|DSER	LOC119550464|XP_037715078.1|DSUP
OG0007576	LOC110182047|XP_020805659.1|DSER	LOC119557659|XP_037726442.1|DSUP
OG0007577	LOC110184314|XP_020808461.1|DSER	LOC119556677|XP_037724970.1|DSUP
OG0007578	LOC110181177|XP_020804512.1|DSER	LOC119548717|XP_037712117.1|DSUP
OG0007579	LOC110178895|XP_020801833.1|DSER	LOC119550896|XP_037715814.1|DSUP
OG0007580	LOC110176299|XP_020798278.1|DSER	LOC119554373|XP_037721180.1|DSUP
OG0007581	LOC110184864|XP_020809168.1|DSER	LOC119546614|XP_037708979.1|DSUP
OG0007582	LOC110186975|XP_020811983.1|DSER	LOC119558795|XP_037727995.1|DSUP
OG0007583	LOC110177778|XP_020800305.1|DSER	LOC119550351|XP_037714901.1|DSUP
OG0007584	LOC110181883|XP_020805471.1|DSER	LOC119557588|XP_037726316.1|DSUP
OG0007585	LOC110178994|XP_020801974.1|DSER	LOC119554035|XP_037720685.1|DSUP
OG0007586	LOC110185570|XP_020810154.1|DSER	LOC119547615|XP_037710467.1|DSUP
OG0007587	LOC110179196|XP_020802269.1|DSER	LOC119549424|XP_037713431.1|DSUP
OG0007588	LOC110188777|XP_020814280.1|DSER	LOC119562358|XP_037731449.1|DSUP
OG0007589	LOC110184262|XP_020808383.1|DSER	LOC119556982|XP_037725431.1|DSUP
OG0007590	LOC110176246|XP_020798208.1|DSER	LOC119553856|XP_037720433.1|DSUP
OG0007591	LOC110191854|XP_020818494.1|DSER	LOC119551578|XP_037716908.1|DSUP
OG0007592	LOC110175979|XP_020797839.1|DSER	LOC119549181|XP_037712919.1|DSUP
OG0007593	LOC110183053|XP_020806897.1|DSER	LOC119558163|XP_037727353.1|DSUP
OG0007594	LOC110176496|XP_020798531.1|DSER	LOC119549769|XP_037713955.1|DSUP
OG0007595	LOC110176549|XP_020798602.1|DSER	LOC119551702|XP_037717103.1|DSUP
OG0007596	LOC110190625|XP_020816878.1|DSER	LOC119553775|XP_037720310.1|DSUP
OG0007597	LOC110185226|XP_020809615.1|DSER	LOC119554923|XP_037721956.1|DSUP
OG0007598	LOC110178363|XP_020801157.1|DSER	LOC119550559|XP_037715275.1|DSUP
OG0007599	LOC110191229|XP_020817658.1|DSER	LOC119554285|XP_037721068.1|DSUP
OG0007600	LOC110190208|XP_020816222.1|DSER	LOC119552647|XP_037718272.1|DSUP
OG0007601	LOC110176201|XP_020798121.1|DSER	LOC119553375|XP_037719653.1|DSUP
OG0007602	LOC110177507|XP_020799920.1|DSER	LOC119553640|XP_037720046.1|DSUP
OG0007603	LOC110177525|XP_020799941.1|DSER	LOC119553639|XP_037720042.1|DSUP
OG0007604	LOC110178829|XP_020801754.1|DSER	LOC119555549|XP_037722916.1|DSUP
OG0007605	LOC110190335|XP_020816390.1|DSER	LOC119554509|XP_037721375.1|DSUP
OG0007606	LOC110179005|XP_020801998.1|DSER	LOC119552499|XP_037718031.1|DSUP
OG0007607	LOC110176497|XP_020798528.1|DSER	LOC119545833|XP_037707675.1|DSUP
OG0007608	LOC110176713|XP_020798812.1|DSER	LOC119554790|XP_037721765.1|DSUP
OG0007609	LOC110176069|XP_020797950.1|DSER	LOC119556567|XP_037724794.1|DSUP
OG0007610	LOC110177237|XP_020799534.1|DSER	LOC119550060|XP_037714448.1|DSUP
OG0007611	LOC110185466|XP_020809967.1|DSER	LOC119550109|XP_037714559.1|DSUP
OG0007612	LOC110176991|XP_020799162.1|DSER	LOC119549627|XP_037713737.1|DSUP
OG0007613	LOC110179233|XP_020802345.1|DSER	LOC119551096|XP_037716203.1|DSUP
OG0007614	LOC110182760|XP_020806530.1|DSER	LOC119553191|XP_037719369.1|DSUP
OG0007615	LOC110190632|XP_020816886.1|DSER	LOC119555391|XP_037722665.1|DSUP
OG0007616	LOC110190872|XP_020817183.1|DSER	LOC119545803|XP_037707615.1|DSUP
OG0007617	LOC110189872|XP_020815772.1|DSER	LOC119555455|XP_037722783.1|DSUP
OG0007618	LOC110190327|XP_020816381.1|DSER	LOC119553764|XP_037720299.1|DSUP
OG0007619	LOC110189913|XP_020815844.1|DSER	LOC119552790|XP_037718545.1|DSUP
OG0007620	LOC110191298|XP_020817766.1|DSER	LOC119554188|XP_037720911.1|DSUP
OG0007621	LOC110176269|XP_020798247.1|DSER	LOC119551642|XP_037717000.1|DSUP
OG0007622	LOC110178969|XP_020801933.1|DSER	LOC119555006|XP_037722075.1|DSUP
OG0007623	LOC110178576|XP_020801407.1|DSER	LOC119555640|XP_037723095.1|DSUP
OG0007624	LOC110176726|XP_020798827.1|DSER	LOC119553491|XP_037719827.1|DSUP
OG0007625	LOC110181222|XP_020804571.1|DSER	LOC119555639|XP_037723088.1|DSUP
OG0007626	LOC110188898|XP_020814478.1|DSER	LOC119553846|XP_037720418.1|DSUP
OG0007627	LOC110177541|XP_020799969.1|DSER	LOC119552938|XP_037718819.1|DSUP
OG0007628	LOC110185449|XP_020809941.1|DSER	LOC119555889|XP_037723525.1|DSUP
OG0007629	LOC110190789|XP_020817086.1|DSER	LOC119553135|XP_037719255.1|DSUP
OG0007630	LOC110188432|XP_020813817.1|DSER	LOC119560235|XP_037729525.1|DSUP
OG0007631	LOC110177314|XP_020799645.1|DSER	LOC119562909|XP_037731980.1|DSUP
OG0007632	LOC110178828|XP_020801753.1|DSER	LOC119555555|XP_037722929.1|DSUP
OG0007633	LOC110187520|XP_020812574.1|DSER	LOC119548773|XP_037712246.1|DSUP
OG0007634	LOC110191280|XP_020817736.1|DSER	LOC119563432|XP_037732746.1|DSUP
OG0007635	LOC110185656|XP_020810274.1|DSER	LOC119546454|XP_037708657.1|DSUP
OG0007636	LOC110185245|XP_020809639.1|DSER	LOC119553593|XP_037719971.1|DSUP
OG0007637	LOC110188796|XP_020814313.1|DSER	LOC119559610|XP_037728564.1|DSUP
OG0007638	LOC110182176|XP_020805835.1|DSER	LOC119557217|XP_037725809.1|DSUP
OG0007639	LOC110177113|XP_020799316.1|DSER, LOC110180111|XP_020803405.1|DSER	LOC119556111|XP_037723911.1|DSUP
OG0007640	LOC110178348|XP_020801125.1|DSER	LOC119551619|XP_037716960.1|DSUP
OG0007641	LOC110188578|XP_020814001.1|DSER	LOC119561388|XP_037730989.1|DSUP
OG0007642	LOC110189768|XP_020815645.1|DSER	LOC119549436|XP_037713457.1|DSUP
OG0007643	LOC110191743|XP_020818334.1|DSER	LOC119563133|XP_037732311.1|DSUP
OG0007644	LOC110186798|XP_020811737.1|DSER	LOC119554011|XP_037720655.1|DSUP
OG0007645	LOC110191880|XP_020818523.1|DSER, LOC110191883|XP_020818526.1|DSER	LOC119560555|XP_037729998.1|DSUP
OG0007646	LOC110183989|XP_020808006.1|DSER	LOC119546694|XP_037709100.1|DSUP
OG0007647	LOC110181336|XP_020804714.1|DSER, LOC110178701|XP_020801560.1|DSER	LOC119547192|XP_037709857.1|DSUP
OG0007648	LOC110178679|XP_020801543.1|DSER	LOC119551326|XP_037716548.1|DSUP
OG0007649	LOC110190673|XP_020816937.1|DSER	LOC119554524|XP_037721398.1|DSUP
OG0007650	LOC110181721|XP_020805240.1|DSER	LOC119549793|XP_037713986.1|DSUP
OG0007651	LOC110180343|XP_020803664.1|DSER	LOC119557632|XP_037726390.1|DSUP
OG0007652	LOC110189668|XP_020815484.1|DSER	LOC119549449|XP_037713473.1|DSUP
OG0007653	LOC110176717|XP_020798817.1|DSER	LOC119552923|XP_037718792.1|DSUP
OG0007654	LOC110185308|XP_020809720.1|DSER	LOC119554085|XP_037720756.1|DSUP
OG0007655	LOC110182055|XP_020805670.1|DSER, LOC110177864|XP_020800468.1|DSER	LOC119550583|XP_037715305.1|DSUP
OG0007656	LOC110189523|XP_020815313.1|DSER	LOC119560667|XP_037730166.1|DSUP
OG0007657	LOC110191361|XP_020817868.1|DSER	LOC119560268|XP_037729563.1|DSUP
OG0007657	LOC110188483|XP_020813872.1|DSER	LOC119560298|XP_037729597.1|DSUP
OG0007660	LOC110187810|XP_020812946.1|DSER	LOC119554747|XP_037721704.1|DSUP
OG0007661	LOC110191967|XP_020818645.1|DSER	LOC119549999|XP_037714340.1|DSUP, LOC119551908|XP_037717450.1|DSUP
OG0007662	LOC110181297|XP_020804681.1|DSER	LOC119550777|XP_037715635.1|DSUP
OG0007663	LOC110182958|XP_020806807.1|DSER	LOC119551819|XP_037717308.1|DSUP
OG0007663	LOC110182954|XP_020806804.1|DSER	LOC119551022|XP_037716005.1|DSUP
OG0007664	LOC110186784|XP_020811717.1|DSER	LOC119560175|XP_037729463.1|DSUP
OG0007665	LOC110184390|XP_020808556.1|DSER	LOC119556012|XP_037723708.1|DSUP
OG0007666	LOC110184400|XP_020808585.1|DSER	LOC119557191|XP_037725768.1|DSUP
OG0007667	LOC110184612|XP_020808863.1|DSER	LOC119556500|XP_037724687.1|DSUP
OG0007668	LOC110183827|XP_020807839.1|DSER	LOC119546954|XP_037709523.1|DSUP
OG0007669	LOC110180318|XP_020803633.1|DSER	LOC119558210|XP_037727437.1|DSUP
OG0007670	LOC110180317|XP_020803632.1|DSER	LOC119558209|XP_037727435.1|DSUP
OG0007671	LOC110184451|XP_020808649.1|DSER	LOC119558103|XP_037727244.1|DSUP
OG0007672	LOC110182458|XP_020806153.1|DSER	LOC119557229|XP_037725840.1|DSUP
OG0007673	LOC110186889|XP_020811848.1|DSER	LOC119562997|XP_037732106.1|DSUP
OG0007674	LOC110181753|XP_020805275.1|DSER	LOC119558200|XP_037727416.1|DSUP
OG0007675	LOC110183235|XP_020807110.1|DSER	LOC119558407|XP_037727867.1|DSUP
OG0007676	LOC110176045|XP_020797916.1|DSER	LOC119556194|XP_037724069.1|DSUP
OG0007677	LOC110180417|XP_020803740.1|DSER	LOC119557856|XP_037726773.1|DSUP
OG0007678	LOC110176009|XP_020797873.1|DSER	LOC119556673|XP_037724964.1|DSUP
OG0007679	LOC110175957|XP_020797804.1|DSER	LOC119556304|XP_037724312.1|DSUP
OG0007680	LOC110185686|XP_020810313.1|DSER	LOC119545941|XP_037707815.1|DSUP
OG0007681	LOC110188134|XP_020813381.1|DSER	LOC119560482|XP_037729872.1|DSUP
OG0007682	LOC110181948|XP_020805547.1|DSER	LOC119556637|XP_037724893.1|DSUP
OG0007683	LOC110180107|XP_020803399.1|DSER	LOC119556107|XP_037723905.1|DSUP
OG0007684	LOC110183226|XP_020807101.1|DSER	LOC119558408|XP_037727868.1|DSUP
OG0007685	LOC110181761|XP_020805284.1|DSER	LOC119556294|XP_037724284.1|DSUP
OG0007686	LOC110181915|XP_020805508.1|DSER	LOC119557313|XP_037725953.1|DSUP
OG0007687	LOC110184126|XP_020808192.1|DSER	LOC119556391|XP_037724494.1|DSUP
OG0007688	LOC110191426|XP_020817944.1|DSER	LOC119558766|XP_037727990.1|DSUP
OG0007689	LOC110176106|XP_020798004.1|DSER	LOC119557935|XP_037726872.1|DSUP
OG0007690	LOC110179467|XP_020802691.1|DSER	LOC119557640|XP_037726405.1|DSUP
OG0007692	LOC110181805|XP_020805349.1|DSER	LOC119556452|XP_037724618.1|DSUP
OG0007693	LOC110181752|XP_020805273.1|DSER	LOC119557333|XP_037725983.1|DSUP
OG0007694	LOC110176187|XP_020798097.1|DSER	LOC119555079|XP_037722220.1|DSUP
OG0007695	LOC110181747|XP_020805266.1|DSER	LOC119557854|XP_037726769.1|DSUP
OG0007696	LOC110185200|XP_020809585.1|DSER	LOC119553356|XP_037719627.1|DSUP
OG0007697	LOC110189876|XP_020815778.1|DSER	LOC119552763|XP_037718493.1|DSUP
OG0007698	LOC110183519|XP_020807465.1|DSER	LOC119556881|XP_037725285.1|DSUP
OG0007699	LOC110184535|XP_020808772.1|DSER	LOC119556732|XP_037725063.1|DSUP
OG0007700	LOC110180136|XP_020803441.1|DSER	LOC119556287|XP_037724270.1|DSUP
OG0007701	LOC110182843|XP_020806634.1|DSER	LOC119556636|XP_037724892.1|DSUP
OG0007702	LOC110182503|XP_020806210.1|DSER	LOC119557731|XP_037726543.1|DSUP
OG0007703	LOC110181710|XP_020805218.1|DSER	LOC119556862|XP_037725262.1|DSUP
OG0007704	LOC110186829|XP_020811779.1|DSER	LOC119556750|XP_037725103.1|DSUP
OG0007705	LOC110181944|XP_020805539.1|DSER	LOC119557140|XP_037725650.1|DSUP
OG0007706	LOC110178850|XP_020801769.1|DSER	LOC119557493|XP_037726192.1|DSUP
OG0007707	LOC110182103|XP_020805745.1|DSER	LOC119558084|XP_037727194.1|DSUP
OG0007708	LOC110179465|XP_020802687.1|DSER	LOC119556613|XP_037724856.1|DSUP
OG0007709	LOC110184209|XP_020808315.1|DSER	LOC119557537|XP_037726237.1|DSUP
OG0007710	LOC110181764|XP_020805293.1|DSER	LOC119556866|XP_037725266.1|DSUP
OG0007711	LOC110179089|XP_020802134.1|DSER	LOC119556155|XP_037723985.1|DSUP
OG0007712	LOC110187047|XP_020812082.1|DSER	LOC119557131|XP_037725643.1|DSUP
OG0007713	LOC110180558|XP_020803911.1|DSER	LOC119555898|XP_037723492.1|DSUP
OG0007714	LOC110175913|XP_020797745.1|DSER	LOC119558000|XP_037727030.1|DSUP
OG0007715	LOC110179479|XP_020802711.1|DSER	LOC119557639|XP_037726403.1|DSUP
OG0007716	LOC110180290|XP_020803606.1|DSER	LOC119555938|XP_037723572.1|DSUP
OG0007717	LOC110186414|XP_020811249.1|DSER	LOC119547444|XP_037710236.1|DSUP
OG0007718	LOC110181783|XP_020805321.1|DSER	LOC119557819|XP_037726687.1|DSUP
OG0007719	LOC110187056|XP_020812091.1|DSER	LOC119556163|XP_037723996.1|DSUP
OG0007720	LOC110187059|XP_020812103.1|DSER	LOC119556372|XP_037724465.1|DSUP
OG0007721	LOC110179049|XP_020802064.1|DSER	LOC119556292|XP_037724277.1|DSUP
OG0007722	LOC110179060|XP_020802079.1|DSER	LOC119557611|XP_037726346.1|DSUP
OG0007723	LOC110179064|XP_020802085.1|DSER	LOC119557259|XP_037725872.1|DSUP
OG0007724	LOC110178176|XP_020800869.1|DSER	LOC119546179|XP_037708230.1|DSUP
OG0007725	LOC110175915|XP_020797750.1|DSER	LOC119556754|XP_037725104.1|DSUP
OG0007726	LOC110179615|XP_020802876.1|DSER	LOC119556690|XP_037725013.1|DSUP
OG0007727	LOC110184214|XP_020808322.1|DSER	LOC119556576|XP_037724803.1|DSUP
OG0007728	LOC110181477|XP_020804885.1|DSER	LOC119556011|XP_037723707.1|DSUP
OG0007729	LOC110182098|XP_020805742.1|DSER	LOC119557473|XP_037726169.1|DSUP
OG0007730	LOC110181587|XP_020805039.1|DSER	LOC119557558|XP_037726271.1|DSUP
OG0007731	LOC110188517|XP_020813913.1|DSER	LOC119553072|XP_037719126.1|DSUP
OG0007732	LOC110175937|XP_020797777.1|DSER	LOC119556050|XP_037723773.1|DSUP
OG0007733	LOC110184452|XP_020808650.1|DSER	LOC119557326|XP_037725976.1|DSUP
OG0007734	LOC110184347|XP_020808502.1|DSER	LOC119558172|XP_037727366.1|DSUP
OG0007735	LOC110184308|XP_020808455.1|DSER	LOC119557911|XP_037726846.1|DSUP
OG0007736	LOC110182205|XP_020805891.1|DSER	LOC119556917|XP_037725331.1|DSUP
OG0007737	LOC110177240|XP_020799535.1|DSER	LOC119555417|XP_037722710.1|DSUP
OG0007738	LOC110191442|XP_020817963.1|DSER	LOC119551801|XP_037717283.1|DSUP
OG0007739	LOC110184379|XP_020808542.1|DSER	LOC119557468|XP_037726162.1|DSUP
OG0007740	LOC110187072|XP_020812121.1|DSER	LOC119557155|XP_037725680.1|DSUP
OG0007741	LOC110179610|XP_020802867.1|DSER	LOC119557693|XP_037726494.1|DSUP
OG0007742	LOC110184583|XP_020808827.1|DSER	LOC119556230|XP_037724179.1|DSUP
OG0007743	LOC110186317|XP_020811112.1|DSER	LOC119563057|XP_037732199.1|DSUP
OG0007744	LOC110183007|XP_020806855.1|DSER	LOC119548834|XP_037712381.1|DSUP
OG0007745	LOC110187642|XP_020812710.1|DSER	LOC119563309|XP_037732574.1|DSUP
OG0007746	LOC110186471|XP_020811317.1|DSER	LOC119560980|XP_037730683.1|DSUP
OG0007747	LOC110181890|XP_020805478.1|DSER	LOC119557858|XP_037726779.1|DSUP
OG0007748	LOC110176023|XP_020797893.1|DSER	LOC119556905|XP_037725318.1|DSUP
OG0007749	LOC110180171|XP_020803490.1|DSER	LOC119558176|XP_037727370.1|DSUP
OG0007750	LOC110186370|XP_020811180.1|DSER	LOC119563502|XP_037732871.1|DSUP
OG0007751	LOC110178171|XP_020800863.1|DSER	LOC119547370|XP_037710118.1|DSUP
OG0007752	LOC110184610|XP_020808862.1|DSER	LOC119556901|XP_037725315.1|DSUP
OG0007753	LOC110179378|XP_020802551.1|DSER	LOC119558129|XP_037727288.1|DSUP
OG0007754	LOC110183224|XP_020807097.1|DSER	LOC119557500|XP_037726200.1|DSUP
OG0007755	LOC110183234|XP_020807109.1|DSER	LOC119556813|XP_037725194.1|DSUP
OG0007756	LOC110184315|XP_020808463.1|DSER	LOC119557336|XP_037726000.1|DSUP
OG0007757	LOC110182568|XP_020806276.1|DSER	LOC119556719|XP_037725044.1|DSUP
OG0007758	LOC110185040|XP_020809351.1|DSER	LOC119546500|XP_037708742.1|DSUP
OG0007759	LOC110186421|XP_020811260.1|DSER	LOC119562884|XP_037731928.1|DSUP
OG0007760	LOC110179449|XP_020802656.1|DSER	LOC119556267|XP_037724245.1|DSUP
OG0007761	LOC110184527|XP_020808761.1|DSER	LOC119558249|XP_037727503.1|DSUP
OG0007762	LOC110184530|XP_020808765.1|DSER	LOC119558248|XP_037727501.1|DSUP
OG0007763	LOC110178183|XP_020800874.1|DSER	LOC119546649|XP_037709024.1|DSUP
