Orthogroup	DSIM.longest_only	SLEB.longest_only
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC115632394|XP_030385384.1|SLEB, LOC115632283|XP_030385232.1|SLEB
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC115622631|XP_030372497.1|SLEB
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC115624942|XP_030375652.1|SLEB
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC115622272|XP_030372034.1|SLEB
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC115628340|XP_030380263.1|SLEB
OG0008669	LOC6732459|XP_002079579.1|DSIM	LOC115631781|XP_030384475.1|SLEB, LOC115625980|XP_030377086.1|SLEB
OG0008670	LOC6728122|XP_002103473.2|DSIM	LOC115621747|XP_030371340.1|SLEB, LOC115621743|XP_030371336.1|SLEB, LOC115620203|XP_030369198.1|SLEB, LOC115621348|XP_030370828.1|SLEB
OG0008672	LOC6732573|XP_002079692.1|DSIM	LOC115630967|XP_030383406.1|SLEB
OG0008673	LOC27208784|XP_016024130.1|DSIM	LOC115631991|XP_030384781.1|SLEB
OG0008677	LOC6729159|XP_002104480.1|DSIM	LOC115621271|XP_030370731.1|SLEB
OG0008679	LOC6740049|XP_002076936.1|DSIM	LOC115627966|XP_030379720.1|SLEB
OG0008680	LOC6725027|XP_002106058.1|DSIM	LOC115628725|XP_030380785.1|SLEB
OG0008681	LOC6725865|XP_016039192.1|DSIM	LOC115629646|XP_030382017.1|SLEB
OG0008682	LOC6726380|XP_016039951.1|DSIM	LOC115629623|XP_030381982.1|SLEB
OG0008683	LOC6739929|XP_016037721.1|DSIM	LOC115628676|XP_030380710.1|SLEB
OG0008684	LOC120285231|XP_039152284.1|DSIM	LOC115629774|XP_030382189.1|SLEB
OG0008685	LOC6735615|XP_002082535.1|DSIM	LOC115619953|XP_030368842.1|SLEB
OG0008686	LOC27207597|XP_016035840.1|DSIM	LOC115620630|XP_030369820.1|SLEB
OG0008687	LOC27209061|XP_016029365.1|DSIM	LOC115634581|XP_030388274.1|SLEB
OG0008688	LOC6724933|XP_002105970.1|DSIM	LOC115628008|XP_030379791.1|SLEB
OG0008689	LOC6728747|XP_002104082.1|DSIM	LOC115624384|XP_030374955.1|SLEB
OG0008690	LOC6732395|XP_016025041.1|DSIM	LOC115626393|XP_030377613.1|SLEB
OG0008691	LOC6736958|XP_016030600.1|DSIM	LOC115633110|XP_030386355.1|SLEB
OG0008694	LOC6740209|XP_016022761.2|DSIM	LOC115629573|XP_030381924.1|SLEB
OG0008695	LOC6733212|XP_002080276.1|DSIM	LOC115626143|XP_030377266.1|SLEB
OG0008697	LOC6736732|XP_002083588.1|DSIM	LOC115628427|XP_030380374.1|SLEB
OG0008698	LOC6725661|XP_016038892.1|DSIM	LOC115627487|XP_030379030.1|SLEB
OG0008699	LOC6739031|XP_016032869.1|DSIM	LOC115624700|XP_030375376.1|SLEB
OG0008700	LOC6727382|XP_016033918.1|DSIM	LOC115623934|XP_030374354.1|SLEB
OG0008701	LOC27208057|XP_016029040.1|DSIM	LOC115633940|XP_030387318.1|SLEB
OG0008702	LOC6728431|XP_002103776.2|DSIM	LOC115626524|XP_030377763.1|SLEB
OG0008704	LOC6730882|XP_016023307.1|DSIM	LOC115631289|XP_030383863.1|SLEB
OG0008705	LOC6731310|XP_016023877.1|DSIM	LOC115625931|XP_030377027.1|SLEB
OG0008706	LOC6730367|XP_002105649.1|DSIM	LOC115620450|XP_030369540.1|SLEB
OG0008707	LOC6726093|XP_016039562.1|DSIM	LOC115627380|XP_030378893.1|SLEB
OG0008708	LOC6726477|XP_039153968.1|DSIM	LOC115627245|XP_030378726.1|SLEB
OG0008709	LOC6739678|XP_016036570.1|DSIM	LOC115620584|XP_030369749.1|SLEB
OG0008710	LOC6728244|XP_016034884.1|DSIM	LOC115620387|XP_030369455.1|SLEB
OG0008711	LOC6727248|XP_039150960.1|DSIM	LOC115623542|XP_030373785.1|SLEB
OG0008712	LOC6734685|XP_002081692.1|DSIM	LOC115634211|XP_030387663.1|SLEB
OG0008714	LOC27206528|XP_016023108.1|DSIM	LOC115631738|XP_030384437.1|SLEB
OG0008715	LOC6728896|XP_016035591.1|DSIM	LOC115620817|XP_030370104.1|SLEB
OG0008716	LOC27208186|XP_016036061.1|DSIM	LOC115625402|XP_030376300.1|SLEB
OG0008717	LOC6737186|XP_002084032.2|DSIM	LOC115632391|XP_030385381.1|SLEB
OG0008718	LOC6735006|XP_002081988.3|DSIM	LOC115634161|XP_030387601.1|SLEB
OG0008719	LOC6730362|XP_016037133.1|DSIM	LOC115620398|XP_030369470.1|SLEB
OG0008721	LOC6725856|XP_016039183.2|DSIM	LOC115633382|XP_030386686.1|SLEB
OG0008722	LOC6728874|XP_016035573.1|DSIM	LOC115624478|XP_030375040.1|SLEB, LOC115623748|XP_030374143.1|SLEB
OG0008723	LOC6737217|XP_016030921.1|DSIM	LOC115622219|XP_030371976.1|SLEB
OG0008724	LOC6731702|XP_016024383.1|DSIM	LOC115626042|XP_030377153.1|SLEB
OG0008725	LOC6735431|XP_002082371.1|DSIM	LOC115634685|XP_030388408.1|SLEB
OG0008726	LOC6734252|XP_016027301.1|DSIM	LOC115621851|XP_030371526.1|SLEB
OG0008727	LOC6728289|XP_002103638.1|DSIM	LOC115631830|XP_030384528.1|SLEB, LOC115621255|XP_030370711.1|SLEB
OG0008728	LOC6727796|XP_016034386.1|DSIM	LOC115620780|XP_030370049.1|SLEB
OG0008729	LOC6726331|XP_002107291.1|DSIM	LOC115627682|XP_030379285.1|SLEB
OG0008730	LOC6726269|XP_002107231.1|DSIM	LOC115627140|XP_030378577.1|SLEB
OG0008731	LOC6728093|XP_016034711.1|DSIM	LOC115621876|XP_030371562.1|SLEB
OG0008732	LOC6732155|XP_002079287.1|DSIM	LOC115628542|XP_030380563.1|SLEB
OG0008734	LOC6726680|XP_016033174.1|DSIM	LOC115621802|XP_030371443.1|SLEB
OG0008735	LOC27206603|XP_016028714.1|DSIM	LOC115634542|XP_030388212.1|SLEB, LOC115634543|XP_030388213.1|SLEB
OG0008736	LOC6733981|XP_002081025.1|DSIM	LOC115633756|XP_030387091.1|SLEB
OG0008738	LOC6731209|XP_016023752.1|DSIM	LOC115625671|XP_030376667.1|SLEB
OG0008739	LOC6738881|XP_002085676.1|DSIM	LOC115626366|XP_030377583.1|SLEB
OG0008740	LOC6733774|XP_002080818.2|DSIM	LOC115630611|XP_030383099.1|SLEB
OG0008741	LOC6733728|XP_002080774.1|DSIM	LOC115627190|XP_030378657.1|SLEB
OG0008742	LOC6736580|XP_016030176.1|DSIM	LOC115632461|XP_030385477.1|SLEB
OG0008743	LOC6733966|XP_002081010.1|DSIM	LOC115630495|XP_030382947.1|SLEB
OG0008744	LOC27206321|XP_039148106.1|DSIM	LOC115634653|XP_030388370.1|SLEB
OG0008745	LOC6725523|XP_002106536.1|DSIM	LOC115633407|XP_030386710.1|SLEB
OG0008746	LOC6727437|XP_016034008.1|DSIM	LOC115623370|XP_030373515.1|SLEB
OG0008747	LOC6738985|XP_016032809.1|DSIM	LOC115622403|XP_030372193.1|SLEB
OG0008748	LOC6730546|XP_002077725.2|DSIM	LOC115631630|XP_030384297.1|SLEB
OG0008749	LOC6731961|XP_002079096.1|DSIM	LOC115631646|XP_030384317.1|SLEB
OG0008750	LOC6731714|XP_016024390.1|DSIM	LOC115625682|XP_030376679.1|SLEB
OG0008751	LOC6727115|XP_002102508.1|DSIM	LOC115624269|XP_030374755.1|SLEB
OG0008752	LOC6728879|XP_016035568.1|DSIM	LOC115623648|XP_030373954.1|SLEB
OG0008753	LOC6737623|XP_002084455.1|DSIM	LOC115623051|XP_030373090.1|SLEB
OG0008756	LOC6727536|XP_002102916.1|DSIM	LOC115621932|XP_030371640.1|SLEB
OG0008757	LOC6729065|XP_016035715.1|DSIM	LOC115621624|XP_030371180.1|SLEB
OG0008758	LOC27208148|XP_016022971.1|DSIM	LOC115631593|XP_030384254.1|SLEB
OG0008759	LOC6731975|XP_016024650.1|DSIM	LOC115631550|XP_030384187.1|SLEB
OG0008760	LOC6731855|XP_016024538.1|DSIM	LOC115630691|XP_030383202.1|SLEB, LOC115630685|XP_030383192.1|SLEB, LOC115630696|XP_030383208.1|SLEB
OG0008761	LOC6731591|XP_002078732.1|DSIM	LOC115626426|XP_030377658.1|SLEB
OG0008762	LOC6733540|XP_016026499.1|DSIM	LOC115632108|XP_030384957.1|SLEB
OG0008763	LOC6731203|XP_016023748.1|DSIM	LOC115625718|XP_030376724.1|SLEB
OG0008764	LOC6732276|XP_016024941.1|DSIM	LOC115626038|XP_030377148.1|SLEB
OG0008765	LOC6734186|XP_002081215.1|DSIM	LOC115633627|XP_030386926.1|SLEB
OG0008766	LOC6730620|XP_016023069.1|DSIM	LOC115631879|XP_030384587.1|SLEB
OG0008767	LOC6735102|XP_016028368.1|DSIM	LOC115632388|XP_030385380.1|SLEB
OG0008768	LOC6736078|XP_016029471.1|DSIM	LOC115620213|XP_030369215.1|SLEB
OG0008769	LOC6735564|XP_016028899.1|DSIM	LOC115628546|XP_030380571.1|SLEB
OG0008770	LOC6733363|XP_016026281.1|DSIM	LOC115628178|XP_030380025.1|SLEB
OG0008771	LOC6739386|XP_002076295.1|DSIM	LOC115633895|XP_030387263.1|SLEB
OG0008772	LOC6733965|XP_002081009.1|DSIM	LOC115633752|XP_030387090.1|SLEB, LOC115634259|XP_030387712.1|SLEB, LOC115633744|XP_030387080.1|SLEB
OG0008773	LOC6734942|XP_002081939.1|DSIM	LOC115624535|XP_030375119.1|SLEB
OG0008774	LOC6735376|XP_016028704.1|DSIM	LOC115633903|XP_030387267.1|SLEB
OG0008775	LOC6734860|XP_002081861.2|DSIM	LOC115634693|XP_030388433.1|SLEB
OG0008776	LOC6734546|XP_002081555.1|DSIM	LOC115634657|XP_030388375.1|SLEB
OG0008777	LOC6735717|XP_016029094.1|DSIM	LOC115619977|XP_030368873.1|SLEB
OG0008778	LOC6733238|XP_002080301.1|DSIM	LOC115624510|XP_030375082.1|SLEB
OG0008779	LOC6724972|XP_002106008.1|DSIM	LOC115627126|XP_030378557.1|SLEB
OG0008780	LOC27208589|XP_039151587.1|DSIM	LOC115628374|XP_030380312.1|SLEB
OG0008781	LOC27208323|XP_016038293.1|DSIM	LOC115628715|XP_030380769.1|SLEB
OG0008782	LOC6737396|XP_016031150.1|DSIM	LOC115623238|XP_030373353.1|SLEB
OG0008783	LOC6735834|XP_002082744.2|DSIM	LOC115634019|XP_030387405.1|SLEB
OG0008784	LOC6738857|XP_016032678.1|DSIM	LOC115625633|XP_030376625.1|SLEB
OG0008785	LOC6737564|XP_016031354.1|DSIM	LOC115624499|XP_030375063.1|SLEB, LOC115626503|XP_030377748.1|SLEB
OG0008786	LOC6731103|XP_016023636.1|DSIM	LOC115622110|XP_030371811.1|SLEB
OG0008788	LOC6736934|XP_016030583.1|DSIM	LOC115622354|XP_030372129.1|SLEB
OG0008789	LOC6740468|XP_016029811.1|DSIM	LOC115628346|XP_030380272.1|SLEB
OG0008791	LOC6735039|XP_002082020.1|DSIM	LOC115634193|XP_030387641.1|SLEB
OG0008792	LOC6735667|XP_016029030.1|DSIM	LOC115624763|XP_030375456.1|SLEB
OG0008793	LOC6733209|XP_002080274.1|DSIM	LOC115624544|XP_030375130.1|SLEB
OG0008795	LOC6728027|XP_016034642.1|DSIM	LOC115623944|XP_030374366.1|SLEB
OG0008797	LOC6728058|XP_002103410.1|DSIM	LOC115621600|XP_030371152.1|SLEB
OG0008799	LOC6733430|XP_002080487.1|DSIM	LOC115622440|XP_030372242.1|SLEB, LOC115634335|XP_030387851.1|SLEB, LOC115634229|XP_030387680.1|SLEB, LOC115622439|XP_030372241.1|SLEB
OG0008805	LOC6726283|XP_016039791.1|DSIM	LOC115628687|XP_030380721.1|SLEB
OG0008806	LOC6739836|XP_002076726.1|DSIM	LOC115629230|XP_030381500.1|SLEB
OG0008807	LOC6726137|XP_039153401.1|DSIM	LOC115629769|XP_030382181.1|SLEB
OG0008808	LOC27207364|XP_016039171.1|DSIM	LOC115629654|XP_030382028.1|SLEB
OG0008809	LOC27206482|XP_016036134.1|DSIM	LOC115625597|XP_030376579.1|SLEB
OG0008811	LOC6727977|XP_016034569.2|DSIM	LOC115621577|XP_030371127.1|SLEB
OG0008814	LOC6735992|XP_016029361.1|DSIM	LOC115634582|XP_030388275.1|SLEB
OG0008815	LOC27206662|XP_016030043.1|DSIM, LOC6728349|XP_002103697.2|DSIM	LOC115632879|XP_030386017.1|SLEB
OG0008816	LOC6738405|XP_002085214.1|DSIM	LOC115632718|XP_030385823.1|SLEB
OG0008819	LOC6735396|XP_002082343.1|DSIM	LOC115634394|XP_030387946.1|SLEB
OG0008820	LOC6731640|XP_002078780.1|DSIM	LOC115626041|XP_030377152.1|SLEB
OG0008823	LOC6725473|XP_002106489.2|DSIM	LOC115629145|XP_030381360.1|SLEB
OG0008824	LOC6737922|XP_016031689.1|DSIM	LOC115630449|XP_030382912.1|SLEB
OG0008825	LOC6737915|XP_002084739.2|DSIM	LOC115634136|XP_030387566.1|SLEB
OG0008829	LOC6724891|XP_002105929.1|DSIM	LOC115628825|XP_030380917.1|SLEB
OG0008830	LOC6726347|XP_016039922.1|DSIM	LOC115627688|XP_030379291.1|SLEB
OG0008831	LOC6724910|XP_016037761.1|DSIM	LOC115629313|XP_030381619.1|SLEB
OG0008832	LOC27206782|XP_039152694.1|DSIM	LOC115629215|XP_030381478.1|SLEB
OG0008833	LOC27206358|XP_016038501.1|DSIM	LOC115626743|XP_030378054.1|SLEB
OG0008834	LOC27206429|XP_016036218.1|DSIM	LOC115628202|XP_030380055.1|SLEB
OG0008836	LOC6733627|XP_016026586.1|DSIM	LOC115634116|XP_030387540.1|SLEB
OG0008837	LOC6735739|XP_002082652.1|DSIM	LOC115634357|XP_030387877.1|SLEB
OG0008838	LOC6731667|XP_016024358.1|DSIM	LOC115625722|XP_030376730.1|SLEB
OG0008839	LOC27206326|XP_016027102.1|DSIM	LOC115622470|XP_030372274.1|SLEB
OG0008840	LOC6732922|XP_002080026.1|DSIM	LOC115631523|XP_030384154.1|SLEB
OG0008841	LOC6736616|XP_002083472.1|DSIM	LOC115628406|XP_030380355.1|SLEB
OG0008843	LOC27207703|XP_016030213.1|DSIM	LOC115632829|XP_030385944.1|SLEB
OG0008845	LOC6732416|XP_002079537.2|DSIM	LOC115631227|XP_030383794.1|SLEB
OG0008846	LOC6738626|XP_002085428.2|DSIM	LOC115622568|XP_030372399.1|SLEB
OG0008847	LOC6726991|XP_002102392.1|DSIM	LOC115624232|XP_030374708.1|SLEB
OG0008848	LOC6734819|XP_016028051.1|DSIM	LOC115624086|XP_030374575.1|SLEB
OG0008849	LOC27207156|XP_016038458.1|DSIM	LOC115628875|XP_030380989.1|SLEB
OG0008850	LOC6735447|XP_016028752.1|DSIM	LOC115634327|XP_030387845.1|SLEB
OG0008851	LOC6731849|XP_002078984.1|DSIM	LOC115630609|XP_030383092.1|SLEB
OG0008852	LOC6739332|XP_016026482.2|DSIM	LOC115634520|XP_030388186.1|SLEB
OG0008854	LOC6730507|XP_016022966.1|DSIM	LOC115631179|XP_030383728.1|SLEB
OG0008855	LOC6725596|XP_016038791.1|DSIM	LOC115629496|XP_030381833.1|SLEB
OG0008856	LOC6724689|XP_016037210.1|DSIM	LOC115627830|XP_030379530.1|SLEB
OG0008857	LOC6737133|XP_002083980.2|DSIM	LOC115628414|XP_030380361.1|SLEB
OG0008858	LOC6739740|XP_002076633.2|DSIM	LOC115622435|XP_030372236.1|SLEB
OG0008859	LOC6737499|XP_039149045.1|DSIM	LOC115623252|XP_030373380.1|SLEB
OG0008860	LOC6730168|XP_002105459.2|DSIM	LOC115621818|XP_030371468.1|SLEB
OG0008861	LOC6733611|XP_002080665.1|DSIM	LOC115634403|XP_030387956.1|SLEB
OG0008862	LOC6727749|XP_016034329.1|DSIM	LOC115620492|XP_030369593.1|SLEB
OG0008863	LOC6732481|XP_016025111.1|DSIM	LOC115624490|XP_030375053.1|SLEB
OG0008864	LOC6735638|XP_002082556.1|DSIM	LOC115624894|XP_030375602.1|SLEB
OG0008865	LOC6732048|XP_002079180.1|DSIM	LOC115631488|XP_030384104.1|SLEB
OG0008866	LOC6730405|XP_016022873.1|DSIM	LOC115628508|XP_030380511.1|SLEB
OG0008867	LOC6725422|XP_016038499.1|DSIM	LOC115626999|XP_030378374.1|SLEB
OG0008868	LOC6733643|XP_016026606.1|DSIM	LOC115634108|XP_030387526.1|SLEB
OG0008869	LOC6739159|XP_002085949.1|DSIM	LOC115632154|XP_030385031.1|SLEB
OG0008870	LOC6738648|XP_002085450.1|DSIM	LOC115633669|XP_030386974.1|SLEB
OG0008871	LOC6737970|XP_002084786.2|DSIM	LOC115622592|XP_030372448.1|SLEB
OG0008872	LOC6731323|XP_016023902.1|DSIM	LOC115631826|XP_030384526.1|SLEB
OG0008873	LOC6731277|XP_002078434.1|DSIM	LOC115625922|XP_030377017.1|SLEB
OG0008874	LOC6739454|XP_002076355.1|DSIM	LOC115634548|XP_030388224.1|SLEB
OG0008875	LOC6734207|XP_016027252.1|DSIM	LOC115634050|XP_030387454.1|SLEB
OG0008876	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM	LOC115627868|XP_030379610.1|SLEB
OG0008877	LOC6737859|XP_002084687.1|DSIM	LOC115624591|XP_030375189.1|SLEB
OG0008878	LOC6731518|XP_002078666.1|DSIM	LOC115628505|XP_030380508.1|SLEB
OG0008879	LOC6734820|XP_016028053.1|DSIM	LOC115634326|XP_030387844.1|SLEB
OG0008880	LOC6728068|XP_002103420.1|DSIM	LOC115621839|XP_030371510.1|SLEB
OG0008881	LOC6736074|XP_002082975.1|DSIM	LOC115634233|XP_030387685.1|SLEB
OG0008882	LOC6731670|XP_016024360.2|DSIM	LOC115626058|XP_030377170.1|SLEB
OG0008883	LOC6728782|XP_002104117.1|DSIM	LOC115623634|XP_030373935.1|SLEB
OG0008884	LOC6729647|XP_002104953.1|DSIM	LOC115623946|XP_030374368.1|SLEB
OG0008885	LOC6732799|XP_002079912.1|DSIM	LOC115626228|XP_030377388.1|SLEB
OG0008886	LOC27208703|XP_016027996.1|DSIM	LOC115620240|XP_030369251.1|SLEB
OG0008887	LOC6735412|XP_016028727.1|DSIM	LOC115630787|XP_030383306.1|SLEB
OG0008888	LOC27208214|XP_016031372.1|DSIM	LOC115632226|XP_030385145.1|SLEB
OG0008889	LOC6735663|XP_002082581.1|DSIM	LOC115624996|XP_030375731.1|SLEB
OG0008891	LOC6736779|XP_016030414.1|DSIM	LOC115632138|XP_030385013.1|SLEB, LOC115632758|XP_030385865.1|SLEB
OG0008892	LOC6736018|XP_016029421.1|DSIM	LOC115626563|XP_030377805.1|SLEB
OG0008893	LOC27206283|XP_016030498.1|DSIM	LOC115622309|XP_030372074.1|SLEB
OG0008894	LOC6729114|XP_016035759.1|DSIM	LOC115620853|XP_030370157.1|SLEB
OG0008895	LOC6728746|XP_016035419.1|DSIM	LOC115624381|XP_030374948.1|SLEB, LOC115624006|XP_030374437.1|SLEB
OG0008896	LOC6738201|XP_002085014.2|DSIM	LOC115622974|XP_030372986.1|SLEB
OG0008897	LOC6727583|XP_002102962.2|DSIM	LOC115624137|XP_030374592.1|SLEB
OG0008898	LOC6734279|XP_016027346.1|DSIM	LOC115624662|XP_030375308.1|SLEB
OG0008899	LOC6732737|XP_002079851.2|DSIM	LOC115631965|XP_030384688.1|SLEB
OG0008900	LOC6732689|XP_002079803.2|DSIM	LOC115631314|XP_030383889.1|SLEB
OG0008901	LOC6737077|XP_016030703.1|DSIM	LOC115632958|XP_030386117.1|SLEB
OG0008902	LOC6739828|XP_016037252.1|DSIM	LOC115627815|XP_030379506.1|SLEB
OG0008903	LOC27209406|XP_016022958.1|DSIM	LOC115631898|XP_030384607.1|SLEB
OG0008904	LOC6735041|XP_016028328.1|DSIM	LOC115632089|XP_030384962.1|SLEB
OG0008905	LOC6724713|XP_016037290.1|DSIM	LOC115627727|XP_030379341.1|SLEB
OG0008906	LOC6737531|XP_039149918.1|DSIM	LOC115622857|XP_030372802.1|SLEB
OG0008907	LOC6729411|XP_016036058.2|DSIM	LOC115625408|XP_030376307.1|SLEB, LOC115625410|XP_030376309.1|SLEB, LOC115625405|XP_030376304.1|SLEB, LOC115625409|XP_030376308.1|SLEB
OG0008908	LOC6727063|XP_016033561.1|DSIM	LOC115623854|XP_030374258.1|SLEB
OG0008909	LOC6729950|XP_002105245.1|DSIM	LOC115621383|XP_030370872.1|SLEB
OG0008910	LOC6728812|XP_016035502.1|DSIM	LOC115625160|XP_030375949.1|SLEB
OG0008911	LOC27206445|XP_016034322.1|DSIM	LOC115620652|XP_030369861.1|SLEB
OG0008912	LOC6726658|XP_002102069.1|DSIM	LOC115621722|XP_030371295.1|SLEB
OG0008913	LOC6729106|XP_002104427.1|DSIM	LOC115620362|XP_030369426.1|SLEB
OG0008914	LOC6728108|XP_002103459.1|DSIM	LOC115624242|XP_030374721.1|SLEB
OG0008915	LOC6727010|XP_016033500.1|DSIM	LOC115623882|XP_030374292.1|SLEB
OG0008916	LOC6731382|XP_016024004.1|DSIM	LOC115631507|XP_030384130.1|SLEB
OG0008917	LOC6731407|XP_016024025.1|DSIM	LOC115631650|XP_030384321.1|SLEB
OG0008918	LOC6732725|XP_016025456.1|DSIM	LOC115631194|XP_030383744.1|SLEB
OG0008919	LOC6730465|XP_016022923.1|DSIM	LOC115631248|XP_030383818.1|SLEB
OG0008920	LOC6739650|XP_002076544.1|DSIM	LOC115624851|XP_030375556.1|SLEB
OG0008921	LOC27206516|XP_016024212.1|DSIM	LOC115628473|XP_030380455.1|SLEB
OG0008922	LOC6731517|XP_016024196.1|DSIM	LOC115625937|XP_030377034.1|SLEB
OG0008923	LOC6735202|XP_002082175.1|DSIM	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB
OG0008924	LOC6735422|XP_002082364.1|DSIM	LOC115620004|XP_030368952.1|SLEB
OG0008925	LOC6735111|XP_002082088.1|DSIM	LOC115624856|XP_030375565.1|SLEB
OG0008926	LOC6733670|XP_016026646.1|DSIM	LOC115632034|XP_030384855.1|SLEB
OG0008927	LOC6736079|XP_016029472.1|DSIM	LOC115626633|XP_030377937.1|SLEB
OG0008928	LOC6733318|XP_002080377.1|DSIM	LOC115634178|XP_030387624.1|SLEB
OG0008929	LOC6735185|XP_002082159.1|DSIM	LOC115634509|XP_030388135.1|SLEB
OG0008930	LOC6728142|XP_002103493.1|DSIM	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB
OG0008931	LOC6733792|XP_016026752.1|DSIM	LOC115633805|XP_030387148.1|SLEB
OG0008932	LOC27207546|XP_016029522.1|DSIM	LOC115634479|XP_030388070.1|SLEB
OG0008933	LOC6733958|XP_002081002.3|DSIM	LOC115633774|XP_030387113.1|SLEB
OG0008934	LOC6737145|XP_016030778.2|DSIM	LOC115628382|XP_030380325.1|SLEB
OG0008935	LOC6733333|XP_002080390.1|DSIM	LOC115630017|XP_030382516.1|SLEB
OG0008936	LOC6735608|XP_016028968.1|DSIM	LOC115633764|XP_030387098.1|SLEB
OG0008937	LOC27206950|XP_039147982.1|DSIM	LOC115633834|XP_030387181.1|SLEB
OG0008938	LOC6734333|XP_039148742.1|DSIM	LOC115626165|XP_030377303.1|SLEB
OG0008939	LOC27206184|XP_016028675.1|DSIM	LOC115622567|XP_030372403.1|SLEB
OG0008940	LOC6735662|XP_039148816.1|DSIM	LOC115624661|XP_030375303.1|SLEB
OG0008941	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM	LOC115627475|XP_030379014.1|SLEB
OG0008942	LOC6725678|XP_016038939.1|DSIM	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB
OG0008943	LOC6725335|XP_002106352.1|DSIM	LOC115627028|XP_030378417.1|SLEB
OG0008944	LOC27207267|XP_016039361.1|DSIM	LOC115629901|XP_030382361.1|SLEB
OG0008945	LOC6725275|XP_002106297.1|DSIM	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB
OG0008946	LOC6725653|XP_002106660.1|DSIM	LOC115624274|XP_030374760.1|SLEB
OG0008947	LOC6724844|XP_002105884.1|DSIM	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB
OG0008948	LOC6724962|XP_002105998.3|DSIM	LOC115626674|XP_030377960.1|SLEB
OG0008949	LOC27207640|XP_039150335.1|DSIM	LOC115632995|XP_030386175.1|SLEB
OG0008950	LOC27207178|XP_016037923.1|DSIM	LOC115633377|XP_030386680.1|SLEB
OG0008951	LOC6738342|XP_002085152.1|DSIM	LOC115628425|XP_030380372.1|SLEB
OG0008952	LOC6726264|XP_002107226.2|DSIM	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB
OG0008953	LOC6739151|XP_039149832.1|DSIM	LOC115632870|XP_030385994.1|SLEB
OG0008954	LOC27206672|XP_016025059.1|DSIM, LOC27209187|XP_016023664.1|DSIM	LOC115632148|XP_030385027.1|SLEB, LOC115632147|XP_030385026.1|SLEB, LOC115632903|XP_030386054.1|SLEB, LOC115632963|XP_030386124.1|SLEB
OG0008955	LOC6739621|XP_002076516.1|DSIM	LOC115632702|XP_030385798.1|SLEB
OG0008956	LOC27209276|XP_016026386.1|DSIM	LOC115632797|XP_030385909.1|SLEB
OG0008957	LOC6738015|XP_016031816.1|DSIM	LOC115622629|XP_030372496.1|SLEB
OG0008958	LOC6739044|XP_002085838.2|DSIM	LOC115632263|XP_030385201.1|SLEB
OG0008959	LOC6738807|XP_002085607.1|DSIM	LOC115623015|XP_030373045.1|SLEB
OG0008960	LOC6737731|XP_016031505.1|DSIM	LOC115622279|XP_030372041.1|SLEB
OG0008961	LOC6732610|XP_002079729.1|DSIM	LOC115630649|XP_030383151.1|SLEB
OG0008962	LOC6740021|XP_002076906.1|DSIM	LOC115626905|XP_030378274.1|SLEB
OG0008964	LOC27206893|XP_016037659.1|DSIM	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB
OG0008965	LOC6731722|XP_002078857.2|DSIM	LOC115626068|XP_030377181.1|SLEB
OG0008966	LOC6732469|XP_016025105.1|DSIM	LOC115624491|XP_030375054.1|SLEB
OG0008969	LOC6730571|XP_002077750.1|DSIM	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB
OG0008970	LOC6730570|XP_002077749.1|DSIM	LOC115631530|XP_030384160.1|SLEB
OG0008971	LOC6737241|XP_002084081.1|DSIM	LOC115622873|XP_030372823.1|SLEB
OG0008972	LOC6737053|XP_016030678.1|DSIM	LOC115622703|XP_030372593.1|SLEB
OG0008973	LOC6738132|XP_002084945.1|DSIM	LOC115631730|XP_030384427.1|SLEB
OG0008977	LOC6732171|XP_002079302.1|DSIM	LOC115626083|XP_030377195.1|SLEB
OG0008978	LOC6733174|XP_002080250.1|DSIM	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB
OG0008979	LOC6732228|XP_002079357.1|DSIM	LOC115626420|XP_030377648.1|SLEB
OG0008983	LOC6735987|XP_002082896.1|DSIM	LOC115633063|XP_030386283.1|SLEB
OG0008985	LOC6738318|XP_002085128.1|DSIM	LOC115632634|XP_030385723.1|SLEB
OG0008987	LOC6731041|XP_002078202.1|DSIM	LOC115631448|XP_030384052.1|SLEB
OG0008988	LOC6728156|XP_002103506.2|DSIM	LOC115620707|XP_030369942.1|SLEB
