Orthogroup	DSIM.longest_only	DHYD.longest_only
OG0008063	LOC6728357|XP_002103705.2|DSIM	LOC111601415|XP_023173746.2|DHYD
OG0008064	LOC6726104|XP_016039581.1|DSIM	LOC111592717|XP_023160873.1|DHYD
OG0008065	LOC27209170|XP_016038307.1|DSIM	LOC111596789|XP_023166910.1|DHYD
OG0008066	LOC6726629|XP_002107578.1|DSIM	LOC111597436|XP_023167909.1|DHYD
OG0008067	LOC6739888|XP_016039016.1|DSIM	LOC111605317|XP_023179548.1|DHYD
OG0008068	LOC6725737|XP_002106738.1|DSIM	LOC111592360|XP_023160286.2|DHYD
OG0008069	LOC6739733|XP_016034559.1|DSIM	LOC111603255|XP_023176530.2|DHYD
OG0008070	LOC6727320|XP_016033854.1|DSIM	LOC111600735|XP_023172779.1|DHYD
OG0008071	LOC6725346|XP_002106363.1|DSIM	LOC111593417|XP_023161927.2|DHYD
OG0008072	LOC6740231|XP_016040011.1|DSIM	LOC111595559|XP_023165163.2|DHYD
OG0008073	LOC6725446|XP_016038539.1|DSIM	LOC111600191|XP_023171968.1|DHYD
OG0008074	LOC6725449|XP_002106465.1|DSIM	LOC111600188|XP_023171964.2|DHYD
OG0008075	LOC6735644|XP_039148036.1|DSIM	LOC111601229|XP_030082011.1|DHYD
OG0008076	LOC6724934|XP_016037799.1|DSIM	LOC111605608|XP_030079682.1|DHYD
OG0008077	LOC6726724|XP_002102135.1|DSIM	LOC111600830|XP_023172901.1|DHYD
OG0008078	LOC27207856|XP_016038277.1|DSIM	LOC111598102|XP_023168922.2|DHYD
OG0008079	LOC6726017|XP_016039397.1|DSIM	LOC111604044|XP_023177668.1|DHYD
OG0008080	LOC6724940|XP_016037801.1|DSIM	LOC111596800|XP_023166928.1|DHYD
OG0008081	LOC6724921|XP_002105958.1|DSIM	LOC111593507|XP_023162060.1|DHYD
OG0008082	LOC6729832|XP_016036535.1|DSIM	LOC111595870|XP_023165969.1|DHYD
OG0008083	LOC6726842|XP_016033354.1|DSIM	LOC111604846|XP_023178846.1|DHYD
OG0008084	LOC6729000|XP_002104321.1|DSIM	LOC111598227|XP_023169155.1|DHYD
OG0008085	LOC6729745|XP_002105051.2|DSIM	LOC111601392|XP_023173704.1|DHYD
OG0008086	LOC6726840|XP_016033351.1|DSIM	LOC111604821|XP_023178811.1|DHYD
OG0008087	LOC6726025|XP_016039410.1|DSIM	LOC111598457|XP_023169481.2|DHYD
OG0008088	LOC6739962|XP_016037922.1|DSIM	LOC111605309|XP_023179536.2|DHYD
OG0008089	LOC6736314|XP_039149259.1|DSIM	LOC111595389|XP_023164859.1|DHYD
OG0008090	LOC6724838|XP_002105878.1|DSIM	LOC111601891|XP_023174502.2|DHYD
OG0008091	LOC6729333|XP_016035975.1|DSIM	LOC111604195|XP_023177919.2|DHYD
OG0008092	LOC6727390|XP_016033926.1|DSIM	LOC111602042|XP_023174718.2|DHYD
OG0008093	LOC6739854|XP_016039874.1|DSIM	LOC111602396|XP_023175179.2|DHYD
OG0008094	LOC6732034|XP_002079166.1|DSIM	LOC111603765|XP_023177266.2|DHYD
OG0008095	LOC6728474|XP_016035121.1|DSIM	LOC111596452|XP_023166445.2|DHYD
OG0008096	LOC6724794|XP_016037572.1|DSIM	LOC111592993|XP_023161264.2|DHYD
OG0008097	LOC6725476|XP_016038584.1|DSIM	LOC111603116|XP_023176355.1|DHYD
OG0008098	LOC6738045|XP_002084860.2|DSIM	LOC111599824|XP_023171381.2|DHYD
OG0008099	LOC6738834|XP_002085634.1|DSIM	LOC111605686|XP_023180125.2|DHYD
OG0008100	LOC6729429|XP_016036068.1|DSIM	LOC111593330|XP_023161808.2|DHYD
OG0008101	LOC6725939|XP_039152328.1|DSIM	LOC111593053|XP_023161394.2|DHYD
OG0008102	LOC27208828|XP_016034490.1|DSIM	LOC111602954|XP_023176095.1|DHYD
OG0008103	LOC6726433|XP_016039993.1|DSIM	LOC111600210|XP_023171998.2|DHYD
OG0008104	LOC6738163|XP_016031995.1|DSIM	LOC111595100|XP_023164434.1|DHYD
OG0008105	LOC6728047|XP_016034656.1|DSIM	LOC111605446|XP_023179731.2|DHYD
OG0008106	LOC27206311|XP_016033005.1|DSIM	LOC111592862|XP_023161076.1|DHYD
OG0008107	LOC6728476|XP_039150894.1|DSIM	LOC111592045|XP_023159809.1|DHYD
OG0008108	LOC6724759|XP_016037498.1|DSIM	LOC111597358|XP_023167780.2|DHYD
OG0008109	LOC6725105|XP_002106131.1|DSIM	LOC111604046|XP_023177672.1|DHYD
OG0008110	LOC6725632|XP_002106639.1|DSIM	LOC111593447|XP_023161970.2|DHYD
OG0008111	LOC6724778|XP_002105820.2|DSIM	LOC111593650|XP_023162303.1|DHYD
OG0008112	LOC6724909|XP_039152677.1|DSIM	LOC111604071|XP_023177717.2|DHYD
OG0008113	LOC6740098|XP_002076980.1|DSIM	LOC111593421|XP_023161933.1|DHYD
OG0008114	LOC6740097|XP_002076981.1|DSIM	LOC111593420|XP_023161932.1|DHYD
OG0008115	LOC6725430|XP_039152637.1|DSIM	LOC111594244|XP_030081748.1|DHYD
OG0008116	LOC27207642|XP_016038506.1|DSIM	LOC111595007|XP_030081746.1|DHYD
OG0008117	LOC6726484|XP_039153744.1|DSIM	LOC111598282|XP_023169230.2|DHYD
OG0008118	LOC27207973|XP_016037537.1|DSIM	LOC111603180|XP_023176431.1|DHYD
OG0008119	LOC6740772|XP_016040073.1|DSIM	LOC111593422|XP_030079926.1|DHYD
OG0008120	LOC27206393|XP_039152421.1|DSIM	LOC111597372|XP_023167797.1|DHYD
OG0008121	LOC6734177|XP_002081206.2|DSIM	LOC111592911|XP_023161132.2|DHYD
OG0008122	LOC6739997|XP_039153492.1|DSIM	LOC111597360|XP_023167782.2|DHYD
OG0008123	LOC6725272|XP_016038283.1|DSIM	LOC111605119|XP_023179240.1|DHYD
OG0008124	LOC27207403|XP_016037874.1|DSIM	LOC111605315|XP_030080101.1|DHYD
OG0008125	LOC6725099|XP_016038077.1|DSIM	LOC111596816|XP_023166952.2|DHYD
OG0008126	LOC6740691|XP_016038290.1|DSIM	LOC111596763|XP_023166880.1|DHYD
OG0008127	LOC6725297|XP_016038332.1|DSIM	LOC111597234|XP_030080072.1|DHYD
OG0008128	LOC6726059|XP_002107041.1|DSIM	LOC111596779|XP_023166898.1|DHYD
OG0008129	LOC6740309|XP_039154045.1|DSIM	LOC111603182|XP_023176434.2|DHYD
OG0008130	LOC6726502|XP_002107458.1|DSIM	LOC111598266|XP_023169210.1|DHYD
OG0008131	LOC6724752|XP_016037482.1|DSIM	LOC111602871|XP_023175964.2|DHYD
OG0008132	LOC6729393|XP_002104708.1|DSIM	LOC111593356|XP_023161836.2|DHYD
OG0008133	LOC6725830|XP_002106826.2|DSIM	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD
OG0008134	LOC6725278|XP_039152268.1|DSIM	LOC111604059|XP_030079559.1|DHYD
OG0008135	LOC6728885|XP_016035576.1|DSIM	LOC111603666|XP_023177118.2|DHYD
OG0008136	LOC6731002|XP_016023465.1|DSIM	LOC111605554|XP_023179885.2|DHYD
OG0008137	LOC27206364|XP_016038085.1|DSIM	LOC111605057|XP_023179161.2|DHYD
OG0008138	LOC6738264|XP_002085075.2|DSIM	LOC111600469|XP_023172344.2|DHYD
OG0008139	LOC6734311|XP_016027366.2|DSIM	LOC111596960|XP_023167188.1|DHYD
OG0008140	LOC6725098|XP_016038076.1|DSIM	LOC111596835|XP_023166977.2|DHYD
OG0008141	LOC6740075|XP_002076959.1|DSIM	LOC111600177|XP_023171940.2|DHYD
OG0008142	LOC27208849|XP_016040052.1|DSIM	LOC111592000|XP_023159733.1|DHYD
OG0008143	LOC6739844|XP_002076727.1|DSIM, LOC120285337|XP_039153295.1|DSIM	LOC111598231|XP_023169159.1|DHYD
OG0008144	LOC6734219|XP_002081248.2|DSIM	LOC111605270|XP_023179481.1|DHYD
OG0008145	LOC6725788|XP_039152290.1|DSIM	LOC111605056|XP_023179196.2|DHYD
OG0008146	LOC27208865|XP_039152966.1|DSIM	LOC111602850|XP_023175931.1|DHYD
OG0008147	LOC6725353|XP_016038404.1|DSIM	LOC111602864|XP_023175949.2|DHYD
OG0008148	LOC6725268|XP_039154044.1|DSIM	LOC111605157|XP_023179308.2|DHYD
OG0008149	LOC6725306|XP_016038355.1|DSIM	LOC111602036|XP_023174708.1|DHYD
OG0008150	LOC27208499|XP_016038872.1|DSIM	LOC111598153|XP_023169006.1|DHYD
OG0008151	LOC27206341|XP_016039818.1|DSIM	LOC111593635|XP_023162276.1|DHYD
OG0008152	LOC6724905|XP_039152676.1|DSIM	LOC111604019|XP_030079982.1|DHYD
OG0008153	LOC6736115|XP_002083015.2|DSIM	LOC111593838|XP_023162643.2|DHYD
OG0008154	LOC6738065|XP_016031894.1|DSIM	LOC111599849|XP_023171415.2|DHYD
OG0008155	LOC27207863|XP_016031479.1|DSIM	LOC111592776|XP_023160948.1|DHYD
OG0008156	LOC6730347|XP_016037118.1|DSIM	LOC111594636|XP_023163799.2|DHYD
OG0008157	LOC6728641|XP_002103982.1|DSIM	LOC111601762|XP_023174270.1|DHYD
OG0008158	LOC6726138|XP_002107114.1|DSIM	LOC111596814|XP_023166950.2|DHYD
OG0008159	LOC27208329|XP_016032435.1|DSIM	LOC111597446|XP_023167933.2|DHYD
OG0008160	LOC6735258|XP_016028602.1|DSIM	LOC111600150|XP_030081234.1|DHYD
OG0008161	LOC27208252|XP_016029714.1|DSIM	LOC111592709|XP_023160863.1|DHYD
OG0008162	LOC27208613|XP_039153899.1|DSIM	LOC111598277|XP_023169222.2|DHYD
OG0008163	LOC6736923|XP_016030575.1|DSIM	LOC111594832|XP_030079052.1|DHYD
OG0008164	LOC6740290|XP_016022801.1|DSIM	LOC111593639|XP_023162284.2|DHYD
OG0008165	LOC6724954|XP_016037813.1|DSIM	LOC111602415|XP_023175216.1|DHYD
OG0008166	LOC6725847|XP_016039175.1|DSIM	LOC111602408|XP_023175204.1|DHYD
OG0008167	LOC6740091|XP_039152746.1|DSIM	LOC111593601|XP_023162266.2|DHYD
OG0008168	LOC6740092|XP_016039106.1|DSIM	LOC111592931|XP_023161202.1|DHYD
OG0008169	LOC6724815|XP_002105856.1|DSIM	LOC111601904|XP_023174518.1|DHYD
OG0008170	LOC6734550|XP_002081559.2|DSIM	LOC111597941|XP_023168666.1|DHYD
OG0008171	LOC6725400|XP_016038464.1|DSIM	LOC111602836|XP_023175917.1|DHYD
OG0008172	LOC6727232|XP_039151672.1|DSIM	LOC111601353|XP_023173653.2|DHYD
OG0008173	LOC27207520|XP_016025747.2|DSIM	LOC111602310|XP_023175078.2|DHYD
OG0008174	LOC27206169|XP_039147725.1|DSIM	LOC111592225|XP_023160072.1|DHYD
OG0008175	LOC6725534|XP_039152804.1|DSIM	LOC111598240|XP_030078952.1|DHYD
OG0008176	LOC6724795|XP_016037573.1|DSIM	LOC111592986|XP_023161251.1|DHYD
OG0008177	LOC6725183|XP_002106207.1|DSIM	LOC111593657|XP_023162310.2|DHYD
OG0008178	LOC6726149|XP_039153442.1|DSIM	LOC111593492|XP_023162024.2|DHYD
OG0008179	LOC6740323|XP_016039414.1|DSIM	LOC111593489|XP_023162022.2|DHYD
OG0008180	LOC6724837|XP_002105877.1|DSIM	LOC111601927|XP_023174548.1|DHYD
OG0008181	LOC6724836|XP_002105876.1|DSIM	LOC111601928|XP_023174549.2|DHYD
OG0008182	LOC6733612|XP_002080666.1|DSIM	LOC111598004|XP_023168764.1|DHYD
OG0008183	LOC6736040|XP_016029439.1|DSIM	LOC111599721|XP_023171232.1|DHYD
OG0008184	LOC6731791|XP_016024480.2|DSIM	LOC111592611|XP_023160711.1|DHYD
OG0008185	LOC6730391|XP_002105673.2|DSIM	LOC111601386|XP_023173694.1|DHYD
OG0008186	LOC6739457|XP_016027959.1|DSIM	LOC111600688|XP_023172709.2|DHYD
OG0008187	LOC27207164|XP_039147268.1|DSIM	LOC111600690|XP_023172711.1|DHYD
OG0008188	LOC6730971|XP_016023437.1|DSIM	LOC111599048|XP_023170333.1|DHYD
OG0008189	LOC6739234|XP_002076143.2|DSIM	LOC111603901|XP_023177486.1|DHYD
OG0008190	LOC6736306|XP_016029785.1|DSIM	LOC111595379|XP_030081454.1|DHYD
OG0008191	LOC27208331|XP_016037661.1|DSIM	LOC111598425|XP_023169436.2|DHYD
OG0008192	LOC27208128|XP_016040074.1|DSIM	LOC111593419|XP_023161930.2|DHYD
OG0008193	LOC6726575|XP_016040240.1|DSIM	LOC111596869|XP_030080035.1|DHYD
OG0008194	LOC6732383|XP_002079504.1|DSIM	LOC111598942|XP_023170188.1|DHYD
OG0008195	LOC6734354|XP_016027430.1|DSIM	LOC111595426|XP_023164917.2|DHYD
OG0008196	LOC6735749|XP_002082662.1|DSIM	LOC111599982|XP_023171645.2|DHYD
OG0008197	LOC6738020|XP_016031819.1|DSIM	LOC111600970|XP_030080409.1|DHYD
OG0008198	LOC6724823|XP_016037606.2|DSIM	LOC111601930|XP_023174551.2|DHYD
OG0008199	LOC6725531|XP_039152805.1|DSIM	LOC111598278|XP_023169224.2|DHYD
OG0008200	LOC6733920|XP_002080964.2|DSIM	LOC111597060|XP_023167354.2|DHYD
OG0008201	LOC6737703|XP_002084535.1|DSIM	LOC111592775|XP_023160947.2|DHYD
OG0008202	LOC6737721|XP_002084551.1|DSIM	LOC111605735|XP_023180204.1|DHYD
OG0008203	LOC6736372|XP_002083248.1|DSIM	LOC111595296|XP_023164719.1|DHYD
OG0008204	LOC6725223|XP_016038235.1|DSIM	LOC111604733|XP_023178672.1|DHYD
OG0008205	LOC27208620|XP_016038941.1|DSIM	LOC111596637|XP_023166694.1|DHYD
OG0008206	LOC6738227|XP_016032080.1|DSIM	LOC111598091|XP_023168909.2|DHYD
OG0008207	LOC6738906|XP_016032729.1|DSIM	LOC111605710|XP_023180164.1|DHYD
OG0008208	LOC6734718|XP_016027927.1|DSIM	LOC111597949|XP_023168679.2|DHYD
OG0008209	LOC6736638|XP_002083494.3|DSIM	LOC111595567|XP_023165131.2|DHYD
OG0008210	LOC27207626|XP_016031767.2|DSIM	LOC111593655|XP_023162312.2|DHYD
OG0008211	LOC6731748|XP_002078883.2|DSIM	LOC111603877|XP_023177456.2|DHYD
OG0008212	LOC6738705|XP_002085506.1|DSIM	LOC111605089|XP_023179194.2|DHYD
OG0008213	LOC6724786|XP_002105828.1|DSIM	LOC111597411|XP_023167876.1|DHYD
OG0008214	LOC6737843|XP_016031618.1|DSIM	LOC111595103|XP_023164437.1|DHYD
OG0008215	LOC27209412|XP_016039731.2|DSIM	LOC111604736|XP_023178678.1|DHYD
OG0008216	LOC6738815|XP_016032627.1|DSIM	LOC111600954|XP_023173100.1|DHYD
OG0008217	LOC6740242|XP_016040065.1|DSIM	LOC111593498|XP_023162033.2|DHYD
OG0008218	LOC27206173|XP_016027935.1|DSIM	LOC111597972|XP_023168714.1|DHYD
OG0008219	LOC6725493|XP_016038620.1|DSIM	LOC111593009|XP_023161306.2|DHYD
OG0008220	LOC6740068|XP_039153482.1|DSIM	LOC111592216|XP_023160060.2|DHYD
OG0008221	LOC6732668|XP_016025380.1|DSIM	LOC111595419|XP_030080238.1|DHYD
OG0008222	LOC27207092|XP_016032989.1|DSIM	LOC111595341|XP_023164783.2|DHYD
OG0008223	LOC6738115|XP_016031949.1|DSIM	LOC111604286|XP_023178070.2|DHYD
OG0008224	LOC6738902|XP_016032725.1|DSIM	LOC111600920|XP_030081836.1|DHYD
OG0008225	LOC6725692|XP_016038958.1|DSIM	LOC111602842|XP_023175922.1|DHYD
OG0008226	LOC6725163|XP_016038183.1|DSIM	LOC111597439|XP_030079383.1|DHYD
OG0008227	LOC27209435|XP_039151542.1|DSIM	LOC111598311|XP_023169273.1|DHYD
OG0008228	LOC6730088|XP_039151262.1|DSIM	LOC111592702|XP_023160850.2|DHYD
OG0008229	LOC6728664|XP_002104003.2|DSIM	LOC111601797|XP_023174342.1|DHYD
OG0008230	LOC6727602|XP_002102981.2|DSIM	LOC111601357|XP_023173656.2|DHYD
OG0008232	LOC6736413|XP_016029917.1|DSIM	LOC111601601|XP_023174033.1|DHYD
OG0008233	LOC6732863|XP_016025587.1|DSIM	LOC111597195|XP_023167533.2|DHYD
OG0008234	LOC6736156|XP_002083056.1|DSIM	LOC111605352|XP_023179596.2|DHYD
OG0008235	LOC6740060|XP_016038789.1|DSIM	LOC111602070|XP_023174762.1|DHYD
OG0008236	LOC6733169|XP_002080245.1|DSIM	LOC111597725|XP_023168334.1|DHYD
OG0008237	LOC27207952|XP_016026359.1|DSIM	LOC111604165|XP_023177871.1|DHYD
OG0008238	LOC6736350|XP_002083226.1|DSIM	LOC111592448|XP_023160400.2|DHYD
OG0008239	LOC6738942|XP_002085737.1|DSIM	LOC111597459|XP_023167976.1|DHYD
OG0008240	LOC6735138|XP_002082115.1|DSIM	LOC111603359|XP_023176677.1|DHYD
OG0008243	LOC6734071|XP_016027072.1|DSIM	LOC111603146|XP_023176393.1|DHYD
OG0008244	LOC6729036|XP_002104357.1|DSIM	LOC111594961|XP_023164228.2|DHYD
OG0008245	LOC6735318|XP_002082269.1|DSIM	LOC115483814|XP_030082017.1|DHYD, LOC111592805|XP_023160985.1|DHYD
OG0008246	LOC6734873|XP_002081874.1|DSIM	LOC111595536|XP_023165088.1|DHYD
OG0008247	LOC6739186|XP_016023227.1|DSIM	LOC111596174|XP_023166041.1|DHYD
OG0008248	LOC6739773|XP_016036533.1|DSIM	LOC111598264|XP_023169208.2|DHYD
OG0008249	LOC6730248|XP_016037014.1|DSIM	LOC111592924|XP_023161145.2|DHYD, LOC111592491|XP_023160478.2|DHYD
OG0008250	LOC6734260|XP_016027306.1|DSIM	LOC111595329|XP_023164757.2|DHYD
OG0008251	LOC6733307|XP_002080366.1|DSIM	LOC111593884|XP_023162718.1|DHYD
OG0008252	LOC6733675|XP_002080722.1|DSIM	LOC111597884|XP_023168585.2|DHYD, LOC111602094|XP_023174796.1|DHYD
OG0008253	LOC6733536|XP_002080591.2|DSIM	LOC111596385|XP_023166359.2|DHYD
OG0008254	LOC6736241|XP_039149864.1|DSIM	LOC111598718|XP_023169878.2|DHYD
OG0008255	LOC6739145|XP_002085938.1|DSIM	LOC111595343|XP_023164785.2|DHYD
OG0008256	LOC6733337|XP_016026248.1|DSIM	LOC115482834|XP_030078928.1|DHYD, LOC111593811|XP_023162608.2|DHYD
OG0008257	LOC6725053|XP_039152234.1|DSIM, LOC120285229|XP_039152236.1|DSIM, LOC6725052|XP_039152235.1|DSIM	LOC111604954|XP_023179402.2|DHYD
OG0008258	LOC6732584|XP_002079703.2|DSIM	LOC111603526|XP_023176926.2|DHYD
OG0008259	LOC6730993|XP_016023457.1|DSIM	LOC111596072|XP_023165892.2|DHYD
OG0008260	LOC6736519|XP_016030104.1|DSIM	LOC111604751|XP_023178703.1|DHYD, LOC111604771|XP_023178738.1|DHYD
OG0008261	LOC6735018|XP_002081999.2|DSIM	LOC111605372|XP_023179622.2|DHYD
OG0008262	LOC6733179|XP_002080255.1|DSIM	LOC111600891|XP_023172998.1|DHYD
OG0008264	LOC6735389|XP_002082336.1|DSIM	LOC111595456|XP_023164958.2|DHYD
OG0008265	LOC6730062|XP_002105355.1|DSIM	LOC111604254|XP_023178012.2|DHYD
OG0008266	LOC6726859|XP_002102261.1|DSIM	LOC111594633|XP_023163796.1|DHYD
OG0008267	LOC6729795|XP_039151346.1|DSIM	LOC111594516|XP_023163610.2|DHYD
OG0008268	LOC6733049|XP_002080127.2|DSIM	LOC111595811|XP_023165470.2|DHYD
OG0008269	LOC6732948|XP_002080033.1|DSIM	LOC111599458|XP_023170894.2|DHYD
OG0008270	LOC6724973|XP_016037916.1|DSIM	LOC111605344|XP_023179586.2|DHYD
OG0008271	LOC6736553|XP_002083423.1|DSIM	LOC111597586|XP_023168153.1|DHYD
OG0008272	LOC6725197|XP_039153466.1|DSIM	LOC111605603|XP_030079875.1|DHYD
OG0008273	LOC6728500|XP_002103845.1|DSIM	LOC111604230|XP_023177975.1|DHYD
OG0008274	LOC6724899|XP_002105937.1|DSIM	LOC111596827|XP_023166965.1|DHYD
OG0008275	LOC6725190|XP_002106214.1|DSIM	LOC111593437|XP_023161952.1|DHYD
OG0008276	LOC6726041|XP_016039421.1|DSIM	LOC111598142|XP_023168972.2|DHYD
OG0008277	LOC6725578|XP_016038740.1|DSIM	LOC111596165|XP_023166025.1|DHYD
OG0008278	LOC6731819|XP_002078954.1|DSIM	LOC111592628|XP_023160732.1|DHYD
OG0008279	LOC6725961|XP_016039315.1|DSIM	LOC111600171|XP_023171931.1|DHYD
OG0008280	LOC6725727|XP_002106728.3|DSIM	LOC111602859|XP_023175942.1|DHYD
OG0008281	LOC27206402|XP_016039981.1|DSIM	LOC111600201|XP_030079393.1|DHYD
OG0008282	LOC6725781|XP_002106780.1|DSIM	LOC111605263|XP_023179473.1|DHYD
OG0008283	LOC6726174|XP_016039703.1|DSIM	LOC111596536|XP_023166573.2|DHYD
OG0008284	LOC27208170|XP_016037388.1|DSIM	LOC111597961|XP_023168697.2|DHYD
OG0008285	LOC6740056|XP_016038722.1|DSIM	LOC111603363|XP_023176678.1|DHYD
OG0008286	LOC6725712|XP_016038980.1|DSIM	LOC111596707|XP_030078963.1|DHYD
OG0008287	LOC6725435|XP_016038517.1|DSIM	LOC111605294|XP_023179513.2|DHYD
OG0008288	LOC6727487|XP_002102867.1|DSIM	LOC111601756|XP_023174263.1|DHYD
OG0008289	LOC27206432|XP_016036157.1|DSIM	LOC111596406|XP_023166383.2|DHYD
OG0008290	LOC6739862|XP_016038679.1|DSIM	LOC111596552|XP_023166595.1|DHYD
OG0008291	LOC6725433|XP_002106449.1|DSIM	LOC111605607|XP_023179991.1|DHYD
OG0008292	LOC6724898|XP_016037737.1|DSIM	LOC111596825|XP_023166964.1|DHYD
OG0008293	LOC6730357|XP_016037127.1|DSIM	LOC111594458|XP_023163522.2|DHYD
OG0008294	LOC6729308|XP_002104625.1|DSIM	LOC111598250|XP_023169182.1|DHYD
OG0008295	LOC6725934|XP_002106918.2|DSIM	LOC111596547|XP_023166588.2|DHYD
OG0008296	LOC27208719|XP_016039621.1|DSIM	LOC111596821|XP_023166957.2|DHYD
OG0008297	LOC6725438|XP_002106454.1|DSIM	LOC111605295|XP_023179517.1|DHYD
OG0008298	LOC6726505|XP_039153525.1|DSIM	LOC111593426|XP_023161938.1|DHYD
OG0008299	LOC6729804|XP_002105107.1|DSIM	LOC111597764|XP_023168388.2|DHYD
OG0008300	LOC6725463|XP_016038566.1|DSIM	LOC111598308|XP_030080145.1|DHYD
OG0008301	LOC6728720|XP_016035393.1|DSIM	LOC111602709|XP_023175714.2|DHYD
OG0008302	LOC6726296|XP_016039777.1|DSIM	LOC111596544|XP_023166584.1|DHYD
OG0008303	LOC6725063|XP_016038042.1|DSIM	LOC111594121|XP_023163086.1|DHYD
OG0008304	LOC6724766|XP_016037516.1|DSIM	LOC111602815|XP_030079365.1|DHYD
OG0008305	LOC6739843|XP_016039467.1|DSIM	LOC111595970|XP_023165716.1|DHYD
OG0008306	LOC6725024|XP_002106055.1|DSIM	LOC111598454|XP_023169480.1|DHYD
OG0008307	LOC6728146|XP_039151948.1|DSIM	LOC111593258|XP_023161691.2|DHYD
OG0008308	LOC6729543|XP_016036216.1|DSIM	LOC111600852|XP_023172928.2|DHYD
OG0008309	LOC6732196|XP_002079325.1|DSIM	LOC111592566|XP_023160631.2|DHYD
OG0008310	LOC6738619|XP_016032462.1|DSIM	LOC111592287|XP_023160157.1|DHYD
OG0008311	LOC6725947|XP_002106930.1|DSIM	LOC111605133|XP_023179271.2|DHYD
OG0008312	LOC27208491|XP_016034116.1|DSIM	LOC111602662|XP_023175613.1|DHYD
OG0008313	LOC6739875|XP_039153640.1|DSIM	LOC111603157|XP_023176402.2|DHYD
OG0008314	LOC6739403|XP_002076315.1|DSIM	LOC111597934|XP_023168656.1|DHYD
OG0008315	LOC6736887|XP_002083740.1|DSIM	LOC111593089|XP_023161452.2|DHYD
OG0008317	LOC6729087|XP_002104408.1|DSIM	LOC111603638|XP_023177075.2|DHYD
OG0008318	LOC6726117|XP_016039608.1|DSIM	LOC111598834|XP_023170038.1|DHYD
OG0008319	LOC6735003|XP_002081985.1|DSIM	LOC111605356|XP_023179601.2|DHYD
OG0008320	LOC27207721|XP_039154072.1|DSIM	LOC111596749|XP_023166848.1|DHYD
OG0008321	LOC6728735|XP_002104070.1|DSIM	LOC111602794|XP_023175835.1|DHYD
OG0008322	LOC27208405|XP_016024455.1|DSIM	LOC111604001|XP_023177623.1|DHYD
OG0008323	LOC6728607|XP_002103948.1|DSIM	LOC111601349|XP_023173649.1|DHYD
OG0008324	LOC6725201|XP_002106224.1|DSIM	LOC111592843|XP_023161085.2|DHYD
OG0008325	LOC6726026|XP_039153581.1|DSIM	LOC111596739|XP_030079895.1|DHYD
OG0008326	LOC6727776|XP_002103138.2|DSIM	LOC111602489|XP_023175324.1|DHYD
OG0008327	LOC6735988|XP_016029352.1|DSIM	LOC111600077|XP_023171784.2|DHYD
OG0008329	LOC6725329|XP_002106346.1|DSIM	LOC111592990|XP_023161260.1|DHYD
OG0008330	LOC6734774|XP_002081777.1|DSIM	LOC111594122|XP_023163049.2|DHYD
OG0008331	LOC6737516|XP_039149116.1|DSIM	LOC111598736|XP_023169897.1|DHYD
OG0008332	LOC6738388|XP_016032218.1|DSIM	LOC111605671|XP_023180103.1|DHYD
OG0008333	LOC6737829|XP_002084657.1|DSIM	LOC111598704|XP_023169857.2|DHYD
OG0008334	LOC6737825|XP_016031603.1|DSIM	LOC111598738|XP_023169900.2|DHYD
OG0008335	LOC6736552|XP_002083422.1|DSIM	LOC111597587|XP_023168154.2|DHYD
OG0008336	LOC6738667|XP_002085469.1|DSIM	LOC111604529|XP_023178395.2|DHYD
OG0008337	LOC6733650|XP_002080704.1|DSIM	LOC111593926|XP_023162768.2|DHYD
OG0008338	LOC6738739|XP_039149145.1|DSIM	LOC111604442|XP_023178280.1|DHYD
OG0008339	LOC27206389|XP_039152767.1|DSIM	LOC111603107|XP_023176341.2|DHYD
OG0008340	LOC27206177|XP_016028292.1|DSIM	LOC111605371|XP_023179621.2|DHYD
OG0008341	LOC6737570|XP_016031359.1|DSIM	LOC111592974|XP_023161237.1|DHYD
OG0008342	LOC6736510|XP_039149650.1|DSIM	LOC111602883|XP_023175983.2|DHYD
OG0008343	LOC6729791|XP_016036478.1|DSIM	LOC111602912|XP_023176027.1|DHYD
OG0008344	LOC6736411|XP_002083283.1|DSIM	LOC111601600|XP_023174032.1|DHYD
OG0008345	LOC27206275|XP_016030172.1|DSIM	LOC111597383|XP_023167813.2|DHYD
OG0008346	LOC6725343|XP_016038396.1|DSIM	LOC111602810|XP_023175873.1|DHYD
OG0008347	LOC6730558|XP_002077737.1|DSIM	LOC111595836|XP_023165512.2|DHYD
OG0008348	LOC6738458|XP_039149749.1|DSIM	LOC111594887|XP_023164141.2|DHYD
OG0008349	LOC6737924|XP_016031690.1|DSIM	LOC111604527|XP_023178393.2|DHYD
OG0008350	LOC27208463|XP_016040165.1|DSIM	LOC111593032|XP_023161366.2|DHYD
OG0008351	LOC6736424|XP_016029928.1|DSIM	LOC111596958|XP_023167185.1|DHYD
OG0008352	LOC6738309|XP_002085120.1|DSIM	LOC111604660|XP_023178584.1|DHYD
OG0008353	LOC6736224|XP_016029734.1|DSIM	LOC111594867|XP_023164115.2|DHYD
OG0008354	LOC6725664|XP_039153758.1|DSIM	LOC111603188|XP_023176439.1|DHYD
OG0008355	LOC6733998|XP_016027028.1|DSIM	LOC111605396|XP_023179664.1|DHYD
