Orthogroup	DSIM.longest_only	DELE.longest_only
OG0009583	LOC6725453|XP_002106469.2|DSIM	LOC108150552|XP_017134274.1|DELE
OG0009584	LOC27207049|XP_016039596.1|DSIM	LOC108141577|XP_017120512.1|DELE
OG0009585	LOC6729544|XP_016036217.1|DSIM	LOC108143941|XP_017124022.1|DELE
OG0009586	LOC6738402|XP_002085211.1|DSIM	LOC108146656|XP_017128189.1|DELE
OG0009587	LOC6735742|XP_002082655.1|DSIM	LOC108137543|XP_017114755.1|DELE
OG0009588	LOC6729550|XP_002104858.2|DSIM	LOC108143776|XP_017123792.1|DELE
OG0009589	LOC27209454|XP_016029864.1|DSIM	LOC108145853|XP_017126961.1|DELE
OG0009590	LOC6737078|XP_002083925.1|DSIM	LOC108146861|XP_017128576.1|DELE
OG0009591	LOC6728855|XP_002104189.1|DSIM	LOC108142983|XP_017122639.1|DELE
OG0009592	LOC27208462|XP_016034007.1|DSIM	LOC108135613|XP_017111921.1|DELE
OG0009593	LOC6727441|XP_002102822.1|DSIM	LOC108135969|XP_017112417.1|DELE
OG0009594	LOC6729615|XP_002104923.1|DSIM	LOC108143821|XP_017123848.1|DELE
OG0009595	LOC6727088|XP_002102485.2|DSIM	LOC108140977|XP_017119536.1|DELE
OG0009596	LOC6727122|XP_002102515.1|DSIM	LOC108141217|XP_017119958.1|DELE
OG0009597	LOC6727126|XP_016033599.1|DSIM	LOC108141236|XP_017119981.1|DELE
OG0009598	LOC6727128|XP_016033600.1|DSIM	LOC108141188|XP_017119914.1|DELE
OG0009599	LOC6728584|XP_016035214.1|DSIM	LOC108147313|XP_017129225.1|DELE
OG0009600	LOC6727873|XP_002103228.1|DSIM	LOC108140514|XP_017118803.1|DELE
OG0009601	LOC6729420|XP_002104735.1|DSIM	LOC108139149|XP_017117256.1|DELE
OG0009602	LOC6729681|XP_002104987.2|DSIM	LOC108147324|XP_017129240.1|DELE
OG0009604	LOC6726305|XP_016039849.1|DSIM	LOC108135450|XP_017111681.1|DELE
OG0009605	LOC6729707|XP_002105013.1|DSIM	LOC108147112|XP_017128891.1|DELE
OG0009606	LOC6729703|XP_002105009.1|DSIM	LOC108147099|XP_017128874.1|DELE
OG0009607	LOC27206428|XP_016036363.1|DSIM	LOC108147123|XP_017128904.1|DELE
OG0009608	LOC6729407|XP_016036053.1|DSIM	LOC108139141|XP_017117245.1|DELE
OG0009609	LOC6727854|XP_002103209.3|DSIM	LOC108135078|XP_017111131.1|DELE
OG0009610	LOC6727450|XP_002102830.1|DSIM	LOC108135812|XP_017112177.1|DELE
OG0009611	LOC6727451|XP_016034051.1|DSIM	LOC108135748|XP_017112071.1|DELE
OG0009612	LOC6727252|XP_002102644.1|DSIM	LOC108140353|XP_017118536.1|DELE
OG0009613	LOC27206416|XP_016025249.1|DSIM	LOC108150430|XP_017134076.1|DELE
OG0009614	LOC6728134|XP_002103485.1|DSIM	LOC108139136|XP_017117239.1|DELE
OG0009615	LOC6729820|XP_016036522.1|DSIM	LOC108148565|XP_017131100.1|DELE
OG0009616	LOC6729807|XP_002105110.1|DSIM	LOC108148516|XP_017131042.1|DELE
OG0009617	LOC6727559|XP_016034141.1|DSIM	LOC108136748|XP_017113580.1|DELE
OG0009619	LOC6729086|XP_002104407.1|DSIM	LOC108148884|XP_017131677.1|DELE
OG0009620	LOC6728953|XP_002104281.1|DSIM	LOC108143973|XP_017124068.1|DELE
OG0009621	LOC6728955|XP_002104283.1|DSIM	LOC108144091|XP_017124234.1|DELE
OG0009622	LOC6727524|XP_002102904.1|DSIM	LOC108135736|XP_017112059.1|DELE
OG0009623	LOC6728347|XP_002103695.2|DSIM	LOC108134595|XP_017110444.1|DELE
OG0009624	LOC6730383|XP_002105665.1|DSIM	LOC108143031|XP_017122717.1|DELE
OG0009625	LOC6730233|XP_002105516.2|DSIM	LOC108148476|XP_017130997.1|DELE
OG0009626	LOC6729169|XP_002104490.1|DSIM	LOC108137358|XP_017114483.1|DELE
OG0009627	LOC27207846|XP_016035822.1|DSIM	LOC108137361|XP_017114487.1|DELE
OG0009628	LOC6729165|XP_002104486.1|DSIM	LOC108137367|XP_017114496.1|DELE
OG0009629	LOC6727731|XP_016034307.1|DSIM	LOC108140431|XP_017118646.1|DELE
OG0009630	LOC6727735|XP_002103097.1|DSIM	LOC108140394|XP_017118591.1|DELE
OG0009631	LOC6728293|XP_002103642.1|DSIM	LOC108136891|XP_017113837.1|DELE
OG0009632	LOC6740079|XP_002076963.1|DSIM	LOC108142317|XP_017121558.1|DELE
OG0009633	LOC6734542|XP_016027658.1|DSIM	LOC108149699|XP_017132953.1|DELE
OG0009634	LOC6730334|XP_002105616.1|DSIM	LOC108143039|XP_017122730.1|DELE
OG0009635	LOC6728143|XP_002103494.1|DSIM	LOC108139298|XP_017117484.1|DELE
OG0009636	LOC6738867|XP_002085662.1|DSIM	LOC108142736|XP_017122250.1|DELE
OG0009637	LOC6729500|XP_016036171.1|DSIM	LOC108144013|XP_017124125.1|DELE
OG0009638	LOC6727537|XP_002102917.1|DSIM	LOC108135747|XP_017112070.1|DELE
OG0009639	LOC6727006|XP_002102407.1|DSIM	LOC108148234|XP_017130638.1|DELE
OG0009640	LOC6729767|XP_016036453.1|DSIM	LOC108149023|XP_017131859.1|DELE
OG0009641	LOC6729071|XP_002104392.2|DSIM	LOC108148578|XP_017131114.1|DELE
OG0009642	LOC6729068|XP_002104389.2|DSIM	LOC108148526|XP_017131052.1|DELE
OG0009643	LOC27208951|XP_016034396.1|DSIM	LOC108135021|XP_017111042.1|DELE
OG0009644	LOC6729265|XP_002104585.1|DSIM	LOC108135847|XP_017112231.1|DELE
OG0009645	LOC6729268|XP_002104588.2|DSIM	LOC108135642|XP_017111957.1|DELE
OG0009646	LOC6730242|XP_016036996.1|DSIM	LOC108148887|XP_017131679.1|DELE
OG0009647	LOC6730234|XP_016036984.1|DSIM	LOC108148449|XP_017130973.1|DELE
OG0009648	LOC6726917|XP_016033421.1|DSIM	LOC108148360|XP_017130868.1|DELE
OG0009649	LOC6729968|XP_002105262.2|DSIM	LOC108147169|XP_017128989.1|DELE
OG0009650	LOC6732525|XP_039154454.1|DSIM	LOC108150481|XP_017134174.1|DELE
OG0009651	LOC6732013|XP_002079146.1|DSIM	LOC108138080|XP_017115557.1|DELE
OG0009652	LOC6730880|XP_016023305.1|DSIM	LOC108134719|XP_017110607.1|DELE
OG0009653	LOC6730906|XP_002078070.1|DSIM	LOC108134765|XP_017110700.1|DELE
OG0009654	LOC6730905|XP_002078069.2|DSIM	LOC108134681|XP_017110568.1|DELE
OG0009655	LOC6739225|XP_016024035.1|DSIM	LOC108138170|XP_017115750.1|DELE
OG0009656	LOC6731449|XP_002078600.2|DSIM	LOC108149341|XP_017132318.1|DELE
OG0009657	LOC6730710|XP_016023148.1|DSIM	LOC108147762|XP_017129981.1|DELE
OG0009658	LOC6732055|XP_016024738.1|DSIM	LOC108138054|XP_017115519.1|DELE
OG0009659	LOC6731006|XP_016023477.1|DSIM	LOC108139002|XP_017117087.1|DELE
OG0009660	LOC6730676|XP_002077846.1|DSIM	LOC108147828|XP_017130072.1|DELE
OG0009661	LOC6731391|XP_002078544.1|DSIM	LOC108138251|XP_017115881.1|DELE
OG0009662	LOC6731990|XP_016024660.1|DSIM	LOC108138289|XP_017115937.1|DELE
OG0009663	LOC6730703|XP_016023140.1|DSIM	LOC108148013|XP_017130334.1|DELE
OG0009664	LOC6730759|XP_016023174.1|DSIM	LOC108147983|XP_017130282.1|DELE
OG0009665	LOC6730515|XP_002077694.2|DSIM	LOC108149576|XP_017132703.1|DELE
OG0009666	LOC6732542|XP_016025196.1|DSIM	LOC108150499|XP_017134200.1|DELE
OG0009667	LOC6732975|XP_002080054.1|DSIM	LOC108141830|XP_017120900.1|DELE
OG0009668	LOC6733010|XP_002080089.1|DSIM	LOC108142097|XP_017121281.1|DELE
OG0009669	LOC6732691|XP_016025425.1|DSIM	LOC108149382|XP_017132397.1|DELE
OG0009670	LOC27206201|XP_016023537.1|DSIM	LOC108147800|XP_017130030.1|DELE
OG0009671	LOC27206565|XP_016025447.1|DSIM	LOC108138660|XP_017116489.1|DELE
OG0009672	LOC6731639|XP_002078779.1|DSIM	LOC108141712|XP_017120686.1|DELE
OG0009673	LOC6731641|XP_002078781.1|DSIM	LOC108141651|XP_017120609.1|DELE
OG0009674	LOC6732856|XP_039149843.1|DSIM	LOC108138723|XP_017116578.1|DELE
OG0009675	LOC6732405|XP_002079526.1|DSIM	LOC108138016|XP_017115474.1|DELE
OG0009676	LOC6733099|XP_016025815.1|DSIM	LOC108135251|XP_017111406.1|DELE
OG0009677	LOC6731524|XP_002078672.1|DSIM	LOC108142112|XP_017121299.1|DELE
OG0009678	LOC6740279|XP_002077156.2|DSIM	LOC108138766|XP_017116676.1|DELE
OG0009679	LOC6731119|XP_039154515.1|DSIM	LOC108137804|XP_017115200.1|DELE
OG0009680	LOC6732230|XP_002079359.1|DSIM	LOC108149354|XP_017132339.1|DELE
OG0009681	LOC6735874|XP_016029238.2|DSIM	LOC108143465|XP_017123391.1|DELE
OG0009682	LOC6735436|XP_002082376.1|DSIM	LOC108145409|XP_017126298.1|DELE
OG0009683	LOC6733312|XP_002080371.1|DSIM	LOC108147365|XP_017129291.1|DELE
OG0009684	LOC6733313|XP_016026236.1|DSIM	LOC108147364|XP_017129289.1|DELE
OG0009685	LOC6733317|XP_002080376.1|DSIM	LOC108147370|XP_017129294.1|DELE
OG0009686	LOC6735031|XP_016028319.2|DSIM	LOC108144831|XP_017125457.1|DELE
OG0009687	LOC6735036|XP_002082017.1|DSIM	LOC108144168|XP_017124316.1|DELE
OG0009688	LOC6735181|XP_016028465.1|DSIM	LOC108145178|XP_017125903.1|DELE
OG0009689	LOC6735120|XP_039147426.1|DSIM	LOC108139003|XP_017117091.1|DELE
OG0009690	LOC6734467|XP_002081486.1|DSIM	LOC108149842|XP_017133208.1|DELE
OG0009691	LOC6735512|XP_002082448.1|DSIM	LOC108145227|XP_017125978.1|DELE
OG0009692	LOC6734746|XP_002081749.1|DSIM	LOC108137897|XP_017115327.1|DELE
OG0009693	LOC6734171|XP_016027171.1|DSIM	LOC108144414|XP_017124749.1|DELE
OG0009694	LOC6733936|XP_002080980.1|DSIM	LOC108144586|XP_017125072.1|DELE
OG0009695	LOC27208964|XP_016029551.1|DSIM	LOC108144305|XP_017124486.1|DELE
OG0009696	LOC27206694|XP_016026587.1|DSIM	LOC108149771|XP_017133109.1|DELE
OG0009697	LOC6737772|XP_002084600.1|DSIM	LOC108142325|XP_017121567.1|DELE
OG0009698	LOC6733285|XP_039147305.1|DSIM	LOC108145105|XP_017125790.1|DELE
OG0009699	LOC6733975|XP_016027010.1|DSIM	LOC108144844|XP_017125474.1|DELE
OG0009700	LOC6736099|XP_002083000.1|DSIM	LOC108144775|XP_017125373.1|DELE
OG0009701	LOC6730153|XP_002105444.1|DSIM	LOC108148835|XP_017131588.1|DELE
OG0009702	LOC6733287|XP_039147306.1|DSIM	LOC108145107|XP_017125792.1|DELE
OG0009703	LOC6730432|XP_002077613.1|DSIM	LOC108149024|XP_017131863.1|DELE
OG0009704	LOC6733475|XP_002080532.2|DSIM	LOC108147032|XP_017128778.1|DELE
OG0009705	LOC6734160|XP_002081189.1|DSIM	LOC108137946|XP_017115392.1|DELE
OG0009706	LOC27206164|XP_039147728.1|DSIM	LOC108137909|XP_017115339.1|DELE
OG0009707	LOC6728724|XP_016035391.1|DSIM	LOC108139195|XP_017117323.1|DELE
OG0009708	LOC6733319|XP_002080378.1|DSIM	LOC108147361|XP_017129285.1|DELE
OG0009709	LOC6733320|XP_002080379.2|DSIM	LOC108147335|XP_017129252.1|DELE
OG0009710	LOC6733321|XP_002080380.1|DSIM	LOC108147342|XP_017129258.1|DELE
OG0009711	LOC6733335|XP_002080392.1|DSIM	LOC108147352|XP_017129270.1|DELE
OG0009712	LOC6738293|XP_016032152.1|DSIM	LOC108145663|XP_017126705.1|DELE
OG0009713	LOC6733609|XP_016026569.1|DSIM	LOC108149883|XP_017133267.1|DELE
OG0009714	LOC6734387|XP_002081408.1|DSIM	LOC108147572|XP_017129646.1|DELE
OG0009715	LOC6735935|XP_016029293.1|DSIM	LOC108141495|XP_017120401.1|DELE
OG0009716	LOC6733594|XP_002080648.2|DSIM	LOC108145461|XP_017126397.1|DELE
OG0009717	LOC6735231|XP_002082204.1|DSIM	LOC108143695|XP_017123710.1|DELE
OG0009718	LOC6734363|XP_002081384.3|DSIM	LOC108134668|XP_017110552.1|DELE
OG0009719	LOC6736064|XP_002082965.1|DSIM	LOC108144778|XP_017125377.1|DELE
OG0009720	LOC6734805|XP_002081808.2|DSIM	LOC108144350|XP_017124588.1|DELE
OG0009721	LOC6734116|XP_016027131.1|DSIM	LOC108137887|XP_017115314.1|DELE
OG0009722	LOC6739413|XP_016027105.1|DSIM	LOC108149720|XP_017132975.1|DELE, LOC108137531|XP_017114745.1|DELE
OG0009723	LOC6736782|XP_016030423.1|DSIM	LOC108145697|XP_017126744.1|DELE
OG0009724	LOC27207173|XP_016028828.1|DSIM	LOC108145447|XP_017126367.1|DELE
OG0009725	LOC6735705|XP_016029076.1|DSIM	LOC108134621|XP_017110495.1|DELE
OG0009726	LOC6727782|XP_002103143.1|DSIM	LOC108135895|XP_017112304.1|DELE
OG0009727	LOC27206168|XP_016027420.1|DSIM	LOC108149057|XP_017131891.1|DELE
OG0009728	LOC6735303|XP_016028653.1|DSIM	LOC108143359|XP_017123170.1|DELE
OG0009729	LOC6735302|XP_002082262.1|DSIM	LOC108143603|XP_017123615.1|DELE
OG0009730	LOC27207600|XP_016038881.1|DSIM	LOC108144731|XP_017125320.1|DELE
OG0009731	LOC6734036|XP_039147517.1|DSIM	LOC108144127|XP_017124259.1|DELE
OG0009732	LOC6733532|XP_016026496.1|DSIM	LOC108145369|XP_017126253.1|DELE
OG0009733	LOC6725673|XP_016038930.1|DSIM	LOC108142331|XP_017121574.1|DELE
OG0009734	LOC27207342|XP_016038442.1|DSIM	LOC108138445|XP_017116134.1|DELE
OG0009735	LOC6737064|XP_002083911.1|DSIM	LOC108142301|XP_017121542.1|DELE
OG0009736	LOC6725305|XP_039153664.1|DSIM	LOC108138545|XP_017116303.1|DELE
OG0009737	LOC6728255|XP_002103604.1|DSIM	LOC108150230|XP_017133769.1|DELE
OG0009738	LOC27209104|XP_039152971.1|DSIM	LOC108136654|XP_017113467.1|DELE
OG0009739	LOC6726354|XP_002107314.2|DSIM	LOC108136368|XP_017112970.1|DELE
OG0009740	LOC6725604|XP_016038804.1|DSIM	LOC108140922|XP_017119473.1|DELE
OG0009741	LOC6731621|XP_002078761.1|DSIM	LOC108141745|XP_017120728.1|DELE
OG0009742	LOC6725899|XP_016039263.1|DSIM	LOC108137189|XP_017114261.1|DELE
OG0009743	LOC6726220|XP_016039746.1|DSIM	LOC108137292|XP_017114399.1|DELE
OG0009744	LOC6725199|XP_016038227.1|DSIM	LOC108149880|XP_017133263.1|DELE
OG0009745	LOC6725436|XP_002106452.1|DSIM	LOC108136439|XP_017113087.1|DELE
OG0009746	LOC6739645|XP_002076540.3|DSIM	LOC108146644|XP_017128179.1|DELE
OG0009747	LOC6730619|XP_016023068.1|DSIM	LOC108147837|XP_017130081.1|DELE
OG0009748	LOC6726440|XP_039153855.1|DSIM	LOC108134847|XP_017110800.1|DELE
OG0009749	LOC6738511|XP_002085317.2|DSIM	LOC108135685|XP_017112015.1|DELE
OG0009750	LOC6736457|XP_002083328.1|DSIM	LOC108145684|XP_017126730.1|DELE
OG0009751	LOC6725548|XP_016038682.1|DSIM	LOC108137296|XP_017114406.1|DELE
OG0009752	LOC6724941|XP_002105978.1|DSIM	LOC108136169|XP_017112656.1|DELE
OG0009753	LOC27207862|XP_016037804.1|DSIM	LOC108136174|XP_017112661.1|DELE
OG0009754	LOC6736151|XP_016029550.2|DSIM	LOC108144304|XP_017124485.1|DELE
OG0009755	LOC6726121|XP_002107099.2|DSIM	LOC108141622|XP_017120578.1|DELE
OG0009756	LOC6725577|XP_002106587.1|DSIM	LOC108137266|XP_017114350.1|DELE
OG0009758	LOC6730020|XP_016036791.1|DSIM	LOC108148682|XP_017131311.1|DELE
OG0009759	LOC27207625|XP_016022735.1|DSIM	LOC108140938|XP_017119495.1|DELE
OG0009760	LOC6724848|XP_002105888.3|DSIM	LOC108138396|XP_017116064.1|DELE
OG0009761	LOC6724845|XP_002105885.1|DSIM	LOC108138416|XP_017116099.1|DELE
OG0009762	LOC6724959|XP_002105995.1|DSIM	LOC108137102|XP_017114116.1|DELE
OG0009763	LOC27206407|XP_016029862.1|DSIM	LOC108145855|XP_017126964.1|DELE
OG0009764	LOC6738403|XP_016032236.1|DSIM	LOC108146639|XP_017128172.1|DELE
OG0009765	LOC6736290|XP_002083174.1|DSIM	LOC108146403|XP_017127893.1|DELE
OG0009766	LOC6736976|XP_002083823.1|DSIM	LOC108142477|XP_017121850.1|DELE
OG0009767	LOC6736991|XP_002083838.1|DSIM	LOC108142332|XP_017121575.1|DELE
OG0009768	LOC6740769|XP_002083471.2|DSIM	LOC108146408|XP_017127899.1|DELE
OG0009769	LOC27206287|XP_016031127.1|DSIM	LOC108142763|XP_017122286.1|DELE
OG0009770	LOC6737157|XP_002084004.2|DSIM	LOC108142260|XP_017121469.1|DELE
OG0009771	LOC6736213|XP_002083108.1|DSIM	LOC108146044|XP_017127329.1|DELE
OG0009772	LOC6736331|XP_016029808.1|DSIM	LOC108145678|XP_017126721.1|DELE
OG0009773	LOC6738377|XP_002085186.1|DSIM	LOC108146913|XP_017128644.1|DELE
OG0009774	LOC6738439|XP_002085247.1|DSIM	LOC108135471|XP_017111701.1|DELE
OG0009775	LOC6737168|XP_016030830.1|DSIM	LOC108142729|XP_017122242.1|DELE
OG0009776	LOC6737513|XP_002084349.1|DSIM	LOC108150258|XP_017133825.1|DELE
OG0009777	LOC6737527|XP_016031322.1|DSIM	LOC108150275|XP_017133851.1|DELE
OG0009778	LOC6736513|XP_002083383.1|DSIM	LOC108146503|XP_017128029.1|DELE
OG0009779	LOC6736945|XP_016030591.1|DSIM	LOC108142752|XP_017122269.1|DELE
OG0009780	LOC6736947|XP_016030593.1|DSIM	LOC108142751|XP_017122266.1|DELE
OG0009781	LOC6737014|XP_016030640.1|DSIM	LOC108142641|XP_017122126.1|DELE
OG0009782	LOC6736587|XP_002083449.1|DSIM	LOC108146077|XP_017127382.1|DELE
OG0009783	LOC6736261|XP_002083145.1|DSIM	LOC108146259|XP_017127687.1|DELE
OG0009784	LOC6736494|XP_002083364.2|DSIM	LOC108145650|XP_017126694.1|DELE
OG0009785	LOC6738990|XP_002085785.1|DSIM	LOC108142181|XP_017121355.1|DELE
OG0009786	LOC6737406|XP_002084244.1|DSIM	LOC108142725|XP_017122238.1|DELE
OG0009787	LOC6737409|XP_002084247.1|DSIM	LOC108142540|XP_017121954.1|DELE
OG0009788	LOC6736458|XP_002083329.1|DSIM	LOC108146473|XP_017127981.1|DELE
OG0009789	LOC6736581|XP_002083443.1|DSIM	LOC108146106|XP_017127426.1|DELE
OG0009790	LOC6735625|XP_002082545.1|DSIM	LOC108143666|XP_017123666.1|DELE
OG0009791	LOC6737321|XP_016031050.1|DSIM	LOC108147400|XP_017129324.1|DELE
OG0009792	LOC6737292|XP_002084132.1|DSIM	LOC108147463|XP_017129484.1|DELE
OG0009793	LOC6734416|XP_002081436.1|DSIM	LOC108146540|XP_017128070.1|DELE
OG0009794	LOC6729616|XP_002104924.1|DSIM	LOC108143823|XP_017123849.1|DELE
OG0009795	LOC6726386|XP_002107345.2|DSIM	LOC108136459|XP_017113137.1|DELE
OG0009796	LOC6737593|XP_002084426.1|DSIM	LOC108150168|XP_017133627.1|DELE
OG0009797	LOC6737176|XP_002084022.1|DSIM	LOC108142218|XP_017121423.1|DELE
OG0009798	LOC27206285|XP_016030864.2|DSIM	LOC108142217|XP_017121422.1|DELE
OG0009799	LOC6738919|XP_002085714.1|DSIM	LOC108142401|XP_017121735.1|DELE
OG0009800	LOC6739021|XP_002085816.1|DSIM	LOC108146938|XP_017128679.1|DELE
OG0009801	LOC6736652|XP_002083508.1|DSIM	LOC108145682|XP_017126728.1|DELE
OG0009802	LOC6736654|XP_002083510.1|DSIM	LOC108146350|XP_017127812.1|DELE
OG0009803	LOC6738305|XP_016032159.1|DSIM	LOC108145718|XP_017126768.1|DELE
OG0009804	LOC6738286|XP_002085097.1|DSIM	LOC108146212|XP_017127620.1|DELE
OG0009805	LOC6738285|XP_002085096.1|DSIM	LOC108146210|XP_017127618.1|DELE
OG0009806	LOC6738283|XP_016032149.1|DSIM	LOC108146204|XP_017127612.1|DELE
OG0009807	LOC6738268|XP_039149453.1|DSIM	LOC108145759|XP_017126815.1|DELE
OG0009808	LOC6736586|XP_039149444.1|DSIM	LOC108146076|XP_017127381.1|DELE
OG0009809	LOC6737087|XP_002083934.1|DSIM	LOC108146949|XP_017128693.1|DELE
OG0009810	LOC6738978|XP_002085773.1|DSIM	LOC108142233|XP_017121441.1|DELE
OG0009811	LOC6738977|XP_039149073.1|DSIM	LOC108142320|XP_017121562.1|DELE
OG0009812	LOC6737066|XP_002083913.1|DSIM	LOC108142707|XP_017122213.1|DELE
OG0009813	LOC6738697|XP_002085499.2|DSIM	LOC108146004|XP_017127247.1|DELE
OG0009814	LOC6736861|XP_002083717.1|DSIM	LOC108147429|XP_017129392.1|DELE
OG0009815	LOC27206303|XP_016032471.1|DSIM	LOC108145717|XP_017126767.1|DELE
OG0009816	LOC6738018|XP_002084833.2|DSIM	LOC108146625|XP_017128159.1|DELE
OG0009817	LOC6738017|XP_002084832.2|DSIM	LOC108146653|XP_017128186.1|DELE
OG0009818	LOC6737942|XP_016031696.1|DSIM	LOC108146985|XP_017128731.1|DELE
OG0009819	LOC6737943|XP_002084762.2|DSIM	LOC108146983|XP_017128729.1|DELE
OG0009820	LOC6737944|XP_002084763.1|DSIM	LOC108146636|XP_017128169.1|DELE
OG0009821	LOC6738893|XP_039149315.1|DSIM	LOC108142866|XP_017122429.1|DELE
OG0009822	LOC6738555|XP_002085360.1|DSIM	LOC108135648|XP_017111965.1|DELE
OG0009823	LOC27208437|XP_016030998.1|DSIM	LOC108147505|XP_017129561.1|DELE
OG0009824	LOC6737640|XP_002084472.1|DSIM	LOC108150308|XP_017133911.1|DELE
OG0009825	LOC6737962|XP_016031708.1|DSIM	LOC108146758|XP_017128381.1|DELE
OG0009826	LOC6739113|XP_002085906.1|DSIM	LOC108143222|XP_017123007.1|DELE
OG0009827	LOC27206204|XP_016032965.1|DSIM	LOC108143224|XP_017123010.1|DELE
OG0009828	LOC6737651|XP_002084483.2|DSIM	LOC108150349|XP_017133969.1|DELE
OG0009829	LOC6738215|XP_002085027.1|DSIM	LOC108142869|XP_017122431.1|DELE
OG0009830	LOC6739054|XP_016032888.1|DSIM	LOC108143163|XP_017122898.1|DELE
OG0009831	LOC6739060|XP_002085854.1|DSIM	LOC108143148|XP_017122884.1|DELE
OG0009832	LOC6739061|XP_002085855.1|DSIM	LOC108143158|XP_017122894.1|DELE
OG0009833	LOC6738191|XP_016032018.1|DSIM	LOC108136104|XP_017112571.1|DELE
OG0009834	LOC6739432|XP_002081548.2|DSIM	LOC108149772|XP_017133107.1|DELE
OG0009835	LOC6734923|XP_002081920.1|DSIM	LOC108144299|XP_017124474.1|DELE
OG0009836	LOC6727481|XP_002102861.1|DSIM	LOC108135844|XP_017112217.1|DELE
OG0009837	LOC6727757|XP_002103119.2|DSIM	LOC108148394|XP_017130910.1|DELE
OG0009838	LOC6732651|XP_002079768.1|DSIM	LOC108149254|XP_017132185.1|DELE
OG0009839	LOC27206150|XP_016026345.1|DSIM	LOC108149602|XP_017132785.1|DELE
OG0009840	LOC6732821|XP_002079934.2|DSIM	LOC108138943|XP_017117011.1|DELE
OG0009841	LOC6731135|XP_002078293.3|DSIM	LOC108141586|XP_017120523.1|DELE
OG0009842	LOC27206227|XP_016031883.1|DSIM	LOC108143185|XP_017122923.1|DELE
OG0009843	LOC120284198|XP_039149449.1|DSIM	LOC108145894|XP_017127034.1|DELE
OG0009844	LOC27206406|XP_016031849.1|DSIM	LOC108143252|XP_017123050.1|DELE
OG0009845	LOC6734562|XP_016027666.1|DSIM	LOC108144428|XP_017124781.1|DELE
OG0009846	LOC6732354|XP_002079475.1|DSIM	LOC108138689|XP_017116525.1|DELE
OG0009847	LOC6725196|XP_002106219.3|DSIM	LOC108149877|XP_017133260.1|DELE
OG0009848	LOC27207474|XP_016038139.2|DSIM	LOC108147708|XP_017129921.1|DELE
OG0009849	LOC6729487|XP_002104797.3|DSIM	LOC108143114|XP_017122827.1|DELE
OG0009850	LOC27206637|XP_016022799.1|DSIM	LOC108140921|XP_017119472.1|DELE
OG0009851	LOC27207883|XP_016038783.1|DSIM	LOC108135271|XP_017111438.1|DELE
OG0009852	LOC6737890|XP_002084718.1|DSIM	LOC108146588|XP_017128098.1|DELE
OG0009853	LOC6740294|XP_016039268.1|DSIM	LOC108137085|XP_017114098.1|DELE
OG0009855	LOC6731559|XP_002078700.1|DSIM	LOC108141751|XP_017120735.1|DELE
OG0009856	LOC6732239|XP_016024920.1|DSIM	LOC108149264|XP_017132195.1|DELE
OG0009857	LOC6732819|XP_016025544.1|DSIM	LOC108138945|XP_017117013.1|DELE
OG0009858	LOC6731675|XP_002078815.2|DSIM	LOC108141903|XP_017121006.1|DELE
OG0009859	LOC6732884|XP_016025609.1|DSIM	LOC108139079|XP_017117192.1|DELE
OG0009860	LOC6731908|XP_016024570.1|DSIM	LOC108134479|XP_017110284.1|DELE
OG0009861	LOC6730577|XP_002077756.1|DSIM	LOC108148067|XP_017130409.1|DELE
OG0009862	LOC6731999|XP_016024675.1|DSIM	LOC108138144|XP_017115702.1|DELE
OG0009863	LOC6730433|XP_016022899.1|DSIM	LOC108149008|XP_017131844.1|DELE
OG0009864	LOC6732997|XP_002080076.1|DSIM	LOC108141877|XP_017120971.1|DELE
OG0009865	LOC6730987|XP_002078148.1|DSIM	LOC108138621|XP_017116399.1|DELE
OG0009866	LOC6737555|XP_016031343.1|DSIM	LOC108150173|XP_017133633.1|DELE
OG0009867	LOC27206249|XP_039150257.1|DSIM	LOC108145949|XP_017127147.1|DELE
OG0009868	LOC6738747|XP_002085547.1|DSIM	LOC108142875|XP_017122438.1|DELE
OG0009870	LOC6738551|XP_016032403.1|DSIM	LOC108135699|XP_017112029.1|DELE
OG0009871	LOC6734228|XP_016027270.1|DSIM	LOC108145014|XP_017125668.1|DELE
OG0009872	LOC6735504|XP_002082443.1|DSIM	LOC108145249|XP_017126015.1|DELE
OG0009873	LOC27206189|XP_016029060.1|DSIM	LOC108149136|XP_017132031.1|DELE
OG0009874	LOC6738526|XP_002085332.1|DSIM	LOC108135528|XP_017111764.1|DELE
OG0009875	LOC6739116|XP_002085909.1|DSIM	LOC108143137|XP_017122873.1|DELE
OG0009876	LOC6734151|XP_016027158.2|DSIM	LOC108137879|XP_017115307.1|DELE
OG0009877	LOC27206421|XP_016026662.1|DSIM	LOC108143417|XP_017123310.1|DELE
OG0009878	LOC27209264|XP_016027195.1|DSIM	LOC108143491|XP_017123430.1|DELE
OG0009879	LOC6734995|XP_002081977.1|DSIM	LOC108144247|XP_017124415.1|DELE
OG0009880	LOC27207786|XP_016029049.1|DSIM	LOC108149142|XP_017132037.1|DELE
OG0009881	LOC6734306|XP_002081334.1|DSIM	LOC108136696|XP_017113512.1|DELE, LOC108149122|XP_017132011.1|DELE
OG0009882	LOC27207588|XP_016029255.1|DSIM	LOC108143317|XP_017123124.1|DELE
OG0009883	LOC6735390|XP_002082337.1|DSIM	LOC108143338|XP_017123147.1|DELE
