Orthogroup	DSIM.longest_only	DSER.longest_only
OG0008528	LOC27209338|XP_039149717.1|DSIM	LOC110178744|XP_020801633.1|DSER
OG0008529	LOC27207705|XP_039153125.1|DSIM	LOC110182451|XP_020806144.1|DSER
OG0008530	LOC27209458|XP_039152900.1|DSIM	LOC110179082|XP_020802127.1|DSER
OG0008531	LOC6726306|XP_002107267.1|DSIM	LOC110181505|XP_020804934.1|DSER
OG0008532	LOC6726163|XP_016039698.1|DSIM	LOC110181607|XP_020805063.1|DSER
OG0008535	LOC6725337|XP_016038393.1|DSIM	LOC110182021|XP_020805611.1|DSER
OG0008536	LOC6725318|XP_002106335.2|DSIM	LOC110180434|XP_020803764.1|DSER
OG0008537	LOC120284210|XP_039151950.1|DSIM	LOC110186445|XP_020811292.1|DSER
OG0008538	LOC6725469|XP_002106485.2|DSIM	LOC110184121|XP_020808186.1|DSER
OG0008540	LOC6728786|XP_002104121.1|DSIM	LOC110190934|XP_020817262.1|DSER
OG0008541	LOC6733492|XP_016026447.1|DSIM	LOC110191122|XP_020817536.1|DSER
OG0008544	LOC27208653|XP_016026665.1|DSIM	LOC110177083|XP_020799270.1|DSER
OG0008545	LOC6736001|XP_016029374.1|DSIM	LOC110191565|XP_020818100.1|DSER
OG0008546	LOC6736460|XP_002083331.2|DSIM	LOC110188839|XP_020814391.1|DSER
OG0008547	LOC6725293|XP_002106313.1|DSIM	LOC110187108|XP_020812176.1|DSER
OG0008549	LOC6729468|XP_002104778.1|DSIM	LOC110188996|XP_020814610.1|DSER
OG0008551	LOC6736417|XP_016029920.1|DSIM	LOC110177564|XP_020799996.1|DSER
OG0008552	LOC6737327|XP_002084165.1|DSIM	LOC110190155|XP_020816150.1|DSER
OG0008553	LOC120284440|XP_039148252.1|DSIM	LOC110188981|XP_020814588.1|DSER
OG0008554	LOC27207484|XP_039153115.1|DSIM	LOC110182485|XP_020806192.1|DSER
OG0008555	LOC6740682|XP_039153112.1|DSIM	LOC110182207|XP_020805893.1|DSER
OG0008556	LOC6733591|XP_016026550.1|DSIM	LOC110189301|XP_020814991.1|DSER
OG0008557	LOC6730141|XP_002105432.1|DSIM	LOC110191279|XP_020817735.1|DSER
OG0008558	LOC6731741|XP_016024407.1|DSIM	LOC110187360|XP_020812411.1|DSER
OG0008561	LOC6732981|XP_002080060.2|DSIM	LOC110184949|XP_020809256.1|DSER
OG0008562	LOC6731212|XP_002078371.3|DSIM	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER
OG0008563	LOC6729198|XP_002104519.1|DSIM	LOC110191444|XP_020817967.1|DSER
OG0008564	LOC6731794|XP_016024481.1|DSIM	LOC110183382|XP_020807306.1|DSER
OG0008565	LOC6738416|XP_002085225.1|DSIM	LOC110190190|XP_020816198.1|DSER
OG0008566	LOC6732278|XP_016024942.1|DSIM	LOC110185727|XP_020810370.1|DSER
OG0008567	LOC6732514|XP_002079634.2|DSIM	LOC110181180|XP_020804517.1|DSER
OG0008569	LOC6724924|XP_016037784.1|DSIM	LOC110180156|XP_020803469.1|DSER
OG0008570	LOC6740008|XP_039153846.1|DSIM	LOC110180430|XP_020803760.1|DSER
OG0008571	LOC27207061|XP_016031056.1|DSIM	LOC110190233|XP_020816253.1|DSER
OG0008572	LOC6726755|XP_016033237.1|DSIM	LOC110187802|XP_020812935.1|DSER
OG0008573	LOC6724950|XP_016037812.1|DSIM	LOC110183265|XP_020807151.1|DSER
OG0008574	LOC6738245|XP_002085057.2|DSIM	LOC110190737|XP_020817018.1|DSER
OG0008575	LOC6729144|XP_039151083.1|DSIM	LOC110177310|XP_020799635.1|DSER
OG0008576	LOC27209211|XP_016026100.1|DSIM	LOC110180322|XP_020803636.1|DSER
OG0008577	LOC6737813|XP_002084641.2|DSIM	LOC110176288|XP_020798267.1|DSER
OG0008579	LOC6737401|XP_002084239.1|DSIM	LOC110190822|XP_020817137.1|DSER
OG0008581	LOC6738706|XP_002085507.1|DSIM	LOC110190227|XP_020816246.1|DSER
OG0008582	LOC27206386|XP_016038306.1|DSIM	LOC110187099|XP_020812164.1|DSER
OG0008584	LOC6739940|XP_002076830.1|DSIM	LOC110180415|XP_020803738.1|DSER
OG0008585	LOC27206387|XP_016038390.1|DSIM	LOC110181940|XP_020805535.1|DSER
OG0008586	LOC6725330|XP_002106347.1|DSIM	LOC110181794|XP_020805334.1|DSER
OG0008587	LOC6727436|XP_016034002.1|DSIM	LOC110188377|XP_020813751.1|DSER
OG0008588	LOC6727474|XP_002102854.1|DSIM	LOC110188677|XP_020814139.1|DSER
OG0008589	LOC27206396|XP_039153569.1|DSIM	LOC110178849|XP_020801768.1|DSER
OG0008592	LOC6740670|XP_002077476.1|DSIM	LOC110177779|XP_020800306.1|DSER
OG0008593	LOC6737521|XP_002084357.1|DSIM	LOC110184768|XP_020809062.1|DSER
OG0008594	LOC6727332|XP_002102717.1|DSIM	LOC110188403|XP_020813787.1|DSER
OG0008595	LOC6734684|XP_002081691.1|DSIM	LOC110178521|XP_020801334.1|DSER
OG0008596	LOC6734678|XP_016027870.1|DSIM	LOC110178528|XP_020801343.1|DSER
OG0008597	LOC6729394|XP_016036040.1|DSIM	LOC110186187|XP_020810905.1|DSER
OG0008598	LOC6739884|XP_039153231.1|DSIM	LOC110182096|XP_020805739.1|DSER
OG0008599	LOC27207147|XP_016038352.1|DSIM	LOC110183538|XP_020807497.1|DSER
OG0008600	LOC27208103|XP_016033740.1|DSIM	LOC110190081|XP_020816049.1|DSER
OG0008601	LOC27209299|XP_016023889.1|DSIM	LOC110181188|XP_020804524.1|DSER
OG0008602	LOC6729442|XP_002104753.1|DSIM	LOC110190874|XP_020817189.1|DSER
OG0008603	LOC6728248|XP_016034886.1|DSIM	LOC110185312|XP_020809731.1|DSER
OG0008604	LOC27206196|XP_039147475.1|DSIM	LOC110184118|XP_020808181.1|DSER
OG0008605	LOC6732809|XP_016025527.1|DSIM	LOC110181370|XP_020804757.1|DSER
OG0008606	LOC6730983|XP_002078144.2|DSIM	LOC110179176|XP_020802236.1|DSER
OG0008607	LOC6726875|XP_002102277.1|DSIM	LOC110187776|XP_020812899.1|DSER
OG0008608	LOC6725114|XP_016038086.2|DSIM	LOC110183259|XP_020807144.1|DSER
OG0008609	LOC6728545|XP_002103890.1|DSIM	LOC110189927|XP_020815870.1|DSER
OG0008610	LOC6734791|XP_002081794.2|DSIM	LOC110187395|XP_020812478.1|DSER
OG0008612	LOC6733722|XP_002080769.1|DSIM	LOC110177080|XP_020799260.1|DSER
OG0008613	LOC6727201|XP_002102593.1|DSIM	LOC110188203|XP_020813490.1|DSER
OG0008614	LOC6726437|XP_002107394.1|DSIM	LOC110184159|XP_020808226.1|DSER
OG0008615	LOC6727064|XP_016033562.1|DSIM	LOC110188287|XP_020813643.1|DSER
OG0008616	LOC6730320|XP_039151697.1|DSIM	LOC110191270|XP_020817724.1|DSER
OG0008617	LOC27206435|XP_016035889.1|DSIM	LOC110185082|XP_020809425.1|DSER
OG0008619	LOC6732006|XP_002079140.1|DSIM	LOC110183993|XP_020808008.1|DSER
OG0008620	LOC6733501|XP_002080558.1|DSIM	LOC110180744|XP_020804088.1|DSER
OG0008621	LOC6728729|XP_016035383.1|DSIM	LOC110188438|XP_020813824.1|DSER
OG0008622	LOC6734838|XP_002081840.3|DSIM	LOC110181350|XP_020804733.1|DSER
OG0008623	LOC27207723|XP_016027422.1|DSIM	LOC110189597|XP_020815389.1|DSER
OG0008624	LOC6734444|XP_016027568.2|DSIM	LOC110179281|XP_020802428.1|DSER
OG0008625	LOC6733788|XP_002080832.1|DSIM	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER
OG0008626	LOC6733153|XP_016026028.1|DSIM	LOC110185372|XP_020809813.1|DSER
OG0008627	LOC6737355|XP_016031095.1|DSIM	LOC110190704|XP_020816975.1|DSER
OG0008629	LOC27207026|XP_016025824.1|DSIM	LOC110185027|XP_020809338.1|DSER
OG0008630	LOC6724725|XP_016037362.1|DSIM	LOC110185431|XP_020809911.1|DSER
OG0008631	LOC6729024|XP_002104345.2|DSIM	LOC110190775|XP_020817069.1|DSER
OG0008632	LOC6730393|XP_002105675.1|DSIM	LOC110176402|XP_020798399.1|DSER
OG0008633	LOC6734563|XP_016027669.1|DSIM	LOC110177704|XP_020800193.1|DSER
OG0008634	LOC6739541|XP_002076439.1|DSIM	LOC110189472|XP_020815212.1|DSER
OG0008635	LOC6733494|XP_016026455.1|DSIM	LOC110180691|XP_020804035.1|DSER
OG0008636	LOC6728407|XP_002103754.1|DSIM	LOC110176643|XP_020798729.1|DSER
OG0008637	LOC27208446|XP_016032716.1|DSIM	LOC110176753|XP_020798858.1|DSER
OG0008638	LOC6727552|XP_002102931.1|DSIM	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER
OG0008639	LOC27206447|XP_039150488.1|DSIM	LOC110177381|XP_020799739.1|DSER
OG0008640	LOC6727514|XP_016034099.1|DSIM	LOC110186997|XP_020812016.1|DSER
OG0008641	LOC6730178|XP_002105469.2|DSIM	LOC110186840|XP_020811789.1|DSER
OG0008642	LOC6727744|XP_016034321.1|DSIM	LOC110188211|XP_020813508.1|DSER
OG0008643	LOC6730392|XP_002105674.1|DSIM	LOC110176501|XP_020798534.1|DSER
OG0008644	LOC6730260|XP_002105543.1|DSIM	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER
OG0008645	LOC6732526|XP_002079645.1|DSIM	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER
OG0008646	LOC6732607|XP_002079726.1|DSIM	LOC110184826|XP_020809129.1|DSER
OG0008647	LOC27206523|XP_016023333.1|DSIM	LOC110187575|XP_020812621.1|DSER
OG0008648	LOC6732527|XP_002079646.1|DSIM	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER
OG0008649	LOC6735849|XP_002082759.1|DSIM	LOC110180333|XP_020803651.1|DSER
OG0008650	LOC6727919|XP_002103274.1|DSIM	LOC110191805|XP_020818416.1|DSER
OG0008651	LOC6734480|XP_002081499.1|DSIM	LOC110189196|XP_020814824.1|DSER
OG0008652	LOC6735101|XP_002082078.3|DSIM	LOC110191622|XP_020818169.1|DSER
OG0008653	LOC6739453|XP_002076356.1|DSIM	LOC110176353|XP_020798341.1|DSER
OG0008654	LOC6735958|XP_002082867.1|DSIM	LOC110191512|XP_020818038.1|DSER
OG0008655	LOC6733539|XP_016026498.1|DSIM	LOC110176164|XP_020798064.1|DSER
OG0008656	LOC6725166|XP_016038186.2|DSIM	LOC110187016|XP_020812037.1|DSER
OG0008657	LOC27207668|XP_002106955.2|DSIM	LOC110187125|XP_020812194.1|DSER
OG0008658	LOC6725307|XP_016038365.2|DSIM	LOC110179549|XP_020802790.1|DSER
OG0008659	LOC6737706|XP_016031482.1|DSIM	LOC110178892|XP_020801825.1|DSER
OG0008660	LOC6738505|XP_039150223.1|DSIM	LOC110185178|XP_020809555.1|DSER
OG0008661	LOC6736245|XP_039149868.1|DSIM	LOC110183658|XP_020807645.1|DSER
OG0008662	LOC6739167|XP_016033024.1|DSIM	LOC110190238|XP_020816257.1|DSER
OG0008663	LOC6738725|XP_002085526.2|DSIM	LOC110189957|XP_020815905.1|DSER
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC110177539|XP_020799967.1|DSER
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC110185960|XP_020810637.1|DSER
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC110177533|XP_020799961.1|DSER
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC110178883|XP_020801816.1|DSER
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC110178798|XP_020801710.1|DSER
OG0008669	LOC6732459|XP_002079579.1|DSIM	LOC110186046|XP_020810743.1|DSER
OG0008670	LOC6728122|XP_002103473.2|DSIM	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER
OG0008672	LOC6732573|XP_002079692.1|DSIM	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER
OG0008673	LOC27208784|XP_016024130.1|DSIM	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER
OG0008675	LOC6738102|XP_002084916.1|DSIM	LOC110176160|XP_020798057.1|DSER
OG0008677	LOC6729159|XP_002104480.1|DSIM	LOC110177326|XP_020799658.1|DSER
OG0008679	LOC6740049|XP_002076936.1|DSIM	LOC110179048|XP_020802063.1|DSER
OG0008680	LOC6725027|XP_002106058.1|DSIM	LOC110175949|XP_020797796.1|DSER
OG0008681	LOC6725865|XP_016039192.1|DSIM	LOC110181857|XP_020805435.1|DSER
OG0008682	LOC6726380|XP_016039951.1|DSIM	LOC110181666|XP_020805149.1|DSER
OG0008683	LOC6739929|XP_016037721.1|DSIM	LOC110182493|XP_020806197.1|DSER
OG0008684	LOC120285231|XP_039152284.1|DSIM	LOC110180639|XP_020803991.1|DSER
OG0008685	LOC6735615|XP_002082535.1|DSIM	LOC110177762|XP_020800287.1|DSER
OG0008686	LOC27207597|XP_016035840.1|DSIM	LOC110191318|XP_020817798.1|DSER
OG0008687	LOC27209061|XP_016029365.1|DSIM	LOC110191656|XP_020818212.1|DSER
OG0008688	LOC6724933|XP_002105970.1|DSIM	LOC110180092|XP_020803373.1|DSER
OG0008689	LOC6728747|XP_002104082.1|DSIM	LOC110187932|XP_020813102.1|DSER
OG0008690	LOC6732395|XP_016025041.1|DSIM	LOC110186081|XP_020810776.1|DSER
OG0008691	LOC6736958|XP_016030600.1|DSIM	LOC110184725|XP_020809010.1|DSER
OG0008692	LOC6725425|XP_002106441.1|DSIM	LOC110179713|XP_020802986.1|DSER
OG0008694	LOC6740209|XP_016022761.2|DSIM	LOC110182033|XP_020805622.1|DSER
OG0008695	LOC6733212|XP_002080276.1|DSIM	LOC110189364|XP_020815070.1|DSER
OG0008696	LOC6729637|XP_039151251.1|DSIM	LOC110191788|XP_020818399.1|DSER
OG0008697	LOC6736732|XP_002083588.1|DSIM	LOC110183616|XP_020807593.1|DSER
OG0008698	LOC6725661|XP_016038892.1|DSIM	LOC110179074|XP_020802113.1|DSER
OG0008699	LOC6739031|XP_016032869.1|DSIM	LOC110189901|XP_020815821.1|DSER
OG0008700	LOC6727382|XP_016033918.1|DSIM	LOC110187800|XP_020812933.1|DSER
OG0008701	LOC27208057|XP_016029040.1|DSIM	LOC110177729|XP_020800238.1|DSER
OG0008702	LOC6728431|XP_002103776.2|DSIM	LOC110176590|XP_020798664.1|DSER
OG0008703	LOC6738360|XP_002085170.1|DSIM	LOC110183588|XP_020807560.1|DSER
OG0008704	LOC6730882|XP_016023307.1|DSIM	LOC110177032|XP_020799208.1|DSER
OG0008705	LOC6731310|XP_016023877.1|DSIM	LOC110185681|XP_020810307.1|DSER
OG0008706	LOC6730367|XP_002105649.1|DSIM	LOC110186262|XP_020811029.1|DSER
OG0008707	LOC6726093|XP_016039562.1|DSIM	LOC110184442|XP_020808642.1|DSER
OG0008708	LOC6726477|XP_039153968.1|DSIM	LOC110180102|XP_020803388.1|DSER
OG0008709	LOC6739678|XP_016036570.1|DSIM	LOC110177379|XP_020799736.1|DSER
OG0008710	LOC6728244|XP_016034884.1|DSIM	LOC110184051|XP_020808090.1|DSER
OG0008711	LOC6727248|XP_039150960.1|DSIM	LOC110190139|XP_020816130.1|DSER
OG0008712	LOC6734685|XP_002081692.1|DSIM	LOC110178522|XP_020801335.1|DSER
OG0008714	LOC27206528|XP_016023108.1|DSIM	LOC110182296|XP_020805974.1|DSER
OG0008715	LOC6728896|XP_016035591.1|DSIM	LOC110188357|XP_020813724.1|DSER
OG0008716	LOC27208186|XP_016036061.1|DSIM	LOC110184723|XP_020809012.1|DSER
OG0008717	LOC6737186|XP_002084032.2|DSIM	LOC110189064|XP_020814693.1|DSER
OG0008718	LOC6735006|XP_002081988.3|DSIM	LOC110177931|XP_020800569.1|DSER
OG0008719	LOC6730362|XP_016037133.1|DSIM	LOC110186248|XP_020810982.1|DSER
OG0008721	LOC6725856|XP_016039183.2|DSIM	LOC110184234|XP_020808350.1|DSER
OG0008722	LOC6728874|XP_016035573.1|DSIM	LOC110188368|XP_020813740.1|DSER
OG0008723	LOC6737217|XP_016030921.1|DSIM	LOC110189067|XP_020814696.1|DSER
OG0008724	LOC6731702|XP_016024383.1|DSIM	LOC110183206|XP_020807078.1|DSER
OG0008725	LOC6735431|XP_002082371.1|DSIM	LOC110182959|XP_020806808.1|DSER
OG0008726	LOC6734252|XP_016027301.1|DSIM	LOC110189670|XP_020815485.1|DSER
OG0008727	LOC6728289|XP_002103638.1|DSIM	LOC110187695|XP_020812789.1|DSER
OG0008728	LOC6727796|XP_016034386.1|DSIM	LOC110191173|XP_020817595.1|DSER
OG0008729	LOC6726331|XP_002107291.1|DSIM	LOC110175975|XP_020797829.1|DSER
OG0008730	LOC6726269|XP_002107231.1|DSIM	LOC110178119|XP_020800797.1|DSER
OG0008731	LOC6728093|XP_016034711.1|DSIM	LOC110176512|XP_020798548.1|DSER
OG0008732	LOC6732155|XP_002079287.1|DSIM	LOC110182601|XP_020806318.1|DSER
OG0008734	LOC6726680|XP_016033174.1|DSIM	LOC110176403|XP_020798401.1|DSER
OG0008735	LOC27206603|XP_016028714.1|DSIM	LOC110182875|XP_020806677.1|DSER
OG0008736	LOC6733981|XP_002081025.1|DSIM	LOC110179329|XP_020802481.1|DSER
OG0008737	LOC6728871|XP_016035567.1|DSIM	LOC110188415|XP_020813799.1|DSER
OG0008738	LOC6731209|XP_016023752.1|DSIM	LOC110185750|XP_020810407.1|DSER
OG0008739	LOC6738881|XP_002085676.1|DSIM	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER
OG0008740	LOC6733774|XP_002080818.2|DSIM	LOC110189414|XP_020815131.1|DSER
OG0008741	LOC6733728|XP_002080774.1|DSIM	LOC110177037|XP_020799216.1|DSER
OG0008742	LOC6736580|XP_016030176.1|DSIM	LOC110182770|XP_020806548.1|DSER
OG0008743	LOC6733966|XP_002081010.1|DSIM	LOC110179363|XP_020802535.1|DSER
OG0008744	LOC27206321|XP_039148106.1|DSIM	LOC110179614|XP_020802879.1|DSER
OG0008745	LOC6725523|XP_002106536.1|DSIM	LOC110184185|XP_020808255.1|DSER
OG0008746	LOC6727437|XP_016034008.1|DSIM	LOC110188249|XP_020813579.1|DSER
OG0008747	LOC6738985|XP_016032809.1|DSIM	LOC110190270|XP_020816302.1|DSER
OG0008748	LOC6730546|XP_002077725.2|DSIM	LOC110185713|XP_020810349.1|DSER
OG0008749	LOC6731961|XP_002079096.1|DSIM	LOC110183188|XP_020807045.1|DSER
OG0008750	LOC6731714|XP_016024390.1|DSIM	LOC110187337|XP_020812383.1|DSER
OG0008751	LOC6727115|XP_002102508.1|DSIM	LOC110188569|XP_020813989.1|DSER
OG0008752	LOC6728879|XP_016035568.1|DSIM	LOC110188444|XP_020813830.1|DSER
OG0008753	LOC6737623|XP_002084455.1|DSIM	LOC110178960|XP_020801922.1|DSER
OG0008754	LOC6734345|XP_002081366.2|DSIM	LOC110189333|XP_020815035.1|DSER
OG0008755	LOC6729848|XP_002105151.2|DSIM	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER
OG0008756	LOC6727536|XP_002102916.1|DSIM	LOC110186313|XP_020811094.1|DSER
OG0008757	LOC6729065|XP_016035715.1|DSIM	LOC110188060|XP_020813269.1|DSER
OG0008758	LOC27208148|XP_016022971.1|DSIM	LOC110176891|XP_020799035.1|DSER
OG0008759	LOC6731975|XP_016024650.1|DSIM	LOC110184018|XP_020808042.1|DSER
OG0008760	LOC6731855|XP_016024538.1|DSIM	LOC110183346|XP_020807259.1|DSER
OG0008761	LOC6731591|XP_002078732.1|DSIM	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER
OG0008762	LOC6733540|XP_016026499.1|DSIM	LOC110176142|XP_020798041.1|DSER
OG0008763	LOC6731203|XP_016023748.1|DSIM	LOC110186073|XP_020810767.1|DSER
OG0008764	LOC6732276|XP_016024941.1|DSIM	LOC110185942|XP_020810616.1|DSER
OG0008765	LOC6734186|XP_002081215.1|DSIM	LOC110181909|XP_020805505.1|DSER
OG0008766	LOC6730620|XP_016023069.1|DSIM	LOC110181296|XP_020804676.1|DSER
OG0008767	LOC6735102|XP_016028368.1|DSIM	LOC110191647|XP_020818202.1|DSER
OG0008768	LOC6736078|XP_016029471.1|DSIM	LOC110179969|XP_020803213.1|DSER
OG0008769	LOC6735564|XP_016028899.1|DSIM	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER
OG0008770	LOC6733363|XP_016026281.1|DSIM	LOC110189307|XP_020815001.1|DSER
OG0008771	LOC6739386|XP_002076295.1|DSIM	LOC110179301|XP_020802445.1|DSER
OG0008772	LOC6733965|XP_002081009.1|DSIM	LOC110179326|XP_020802477.1|DSER
OG0008773	LOC6734942|XP_002081939.1|DSIM	LOC110180028|XP_020803298.1|DSER
OG0008774	LOC6735376|XP_016028704.1|DSIM	LOC110182912|XP_020806732.1|DSER
OG0008775	LOC6734860|XP_002081861.2|DSIM	LOC110183467|XP_020807442.1|DSER
OG0008776	LOC6734546|XP_002081555.1|DSIM	LOC110178475|XP_020801276.1|DSER
OG0008777	LOC6735717|XP_016029094.1|DSIM	LOC110176953|XP_020799117.1|DSER
OG0008778	LOC6733238|XP_002080301.1|DSIM	LOC110189239|XP_020814881.1|DSER
OG0008779	LOC6724972|XP_002106008.1|DSIM	LOC110179111|XP_020802160.1|DSER
OG0008780	LOC27208589|XP_039151587.1|DSIM	LOC110187838|XP_020812976.1|DSER
OG0008781	LOC27208323|XP_016038293.1|DSIM	LOC110179500|XP_020802735.1|DSER
OG0008782	LOC6737396|XP_016031150.1|DSIM	LOC110190512|XP_020816694.1|DSER
OG0008783	LOC6735834|XP_002082744.2|DSIM	LOC110177958|XP_020800609.1|DSER
OG0008784	LOC6738857|XP_016032678.1|DSIM	LOC110184664|XP_020808929.1|DSER
OG0008785	LOC6737564|XP_016031354.1|DSIM	LOC110185162|XP_020809526.1|DSER
OG0008786	LOC6731103|XP_016023636.1|DSIM	LOC110182713|XP_020806471.1|DSER
OG0008787	LOC6737491|XP_002084327.1|DSIM	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER
OG0008788	LOC6736934|XP_016030583.1|DSIM	LOC110190659|XP_020816919.1|DSER
OG0008789	LOC6740468|XP_016029811.1|DSIM	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER
OG0008790	LOC6733566|XP_016026511.1|DSIM	LOC110180668|XP_020804017.1|DSER
OG0008791	LOC6735039|XP_002082020.1|DSIM	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER
OG0008792	LOC6735667|XP_016029030.1|DSIM	LOC110177828|XP_020800430.1|DSER
OG0008793	LOC6733209|XP_002080274.1|DSIM	LOC110189322|XP_020815024.1|DSER
OG0008794	LOC6732534|XP_002079653.1|DSIM	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER
OG0008796	LOC6729683|XP_002104989.1|DSIM	LOC110176545|XP_020798595.1|DSER
OG0008797	LOC6728058|XP_002103410.1|DSIM	LOC110187863|XP_020813007.1|DSER
OG0008798	LOC6730256|XP_002105539.1|DSIM	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER
OG0008799	LOC6733430|XP_002080487.1|DSIM	LOC110182935|XP_020806773.1|DSER
OG0008800	LOC6731043|XP_016023549.1|DSIM	LOC110190719|XP_020817000.1|DSER
OG0008805	LOC6726283|XP_016039791.1|DSIM	LOC110184396|XP_020808571.1|DSER
OG0008806	LOC6739836|XP_002076726.1|DSIM	LOC110181685|XP_020805185.1|DSER
OG0008807	LOC6726137|XP_039153401.1|DSIM	LOC110181639|XP_020805104.1|DSER
OG0008808	LOC27207364|XP_016039171.1|DSIM	LOC110182529|XP_020806237.1|DSER
OG0008809	LOC27206482|XP_016036134.1|DSIM	LOC110190933|XP_020817261.1|DSER
OG0008811	LOC6727977|XP_016034569.2|DSIM	LOC110191775|XP_020818380.1|DSER
OG0008813	LOC6728736|XP_016035404.2|DSIM	LOC110191886|XP_020818530.1|DSER
OG0008814	LOC6735992|XP_016029361.1|DSIM	LOC110191682|XP_020818255.1|DSER
OG0008816	LOC6738405|XP_002085214.1|DSIM	LOC110190102|XP_020816069.1|DSER
OG0008819	LOC6735396|XP_002082343.1|DSIM	LOC110182881|XP_020806684.1|DSER
OG0008820	LOC6731640|XP_002078780.1|DSIM	LOC110177057|XP_020799234.1|DSER
OG0008822	LOC6731799|XP_016024482.1|DSIM	LOC110183354|XP_020807271.1|DSER
OG0008823	LOC6725473|XP_002106489.2|DSIM	LOC110179639|XP_020802911.1|DSER
OG0008825	LOC6737915|XP_002084739.2|DSIM	LOC110191253|XP_020817692.1|DSER
OG0008826	LOC6727143|XP_016033626.1|DSIM	LOC110185543|XP_020810113.1|DSER
OG0008829	LOC6724891|XP_002105929.1|DSIM	LOC110179626|XP_020802893.1|DSER
OG0008830	LOC6726347|XP_016039922.1|DSIM	LOC110176080|XP_020797980.1|DSER
OG0008831	LOC6724910|XP_016037761.1|DSIM	LOC110180416|XP_020803739.1|DSER
OG0008832	LOC27206782|XP_039152694.1|DSIM	LOC110180449|XP_020803782.1|DSER
OG0008833	LOC27206358|XP_016038501.1|DSIM	LOC110179707|XP_020802976.1|DSER
OG0008834	LOC27206429|XP_016036218.1|DSIM	LOC110190540|XP_020816751.1|DSER
OG0008835	LOC27209416|XP_016033871.1|DSIM	LOC110188680|XP_020814143.1|DSER
OG0008836	LOC6733627|XP_016026586.1|DSIM	LOC110178461|XP_020801257.1|DSER
OG0008837	LOC6735739|XP_002082652.1|DSIM	LOC110178419|XP_020801222.1|DSER
OG0008838	LOC6731667|XP_016024358.1|DSIM	LOC110177873|XP_020800489.1|DSER
OG0008839	LOC27206326|XP_016027102.1|DSIM	LOC110189236|XP_020814878.1|DSER
OG0008840	LOC6732922|XP_002080026.1|DSIM	LOC110182705|XP_020806460.1|DSER
OG0008841	LOC6736616|XP_002083472.1|DSIM	LOC110187549|XP_020812600.1|DSER
OG0008842	LOC6735894|XP_039148367.1|DSIM	LOC110181105|XP_020804435.1|DSER
OG0008843	LOC27207703|XP_016030213.1|DSIM	LOC110187691|XP_020812787.1|DSER
OG0008845	LOC6732416|XP_002079537.2|DSIM	LOC110183136|XP_020806985.1|DSER
OG0008846	LOC6738626|XP_002085428.2|DSIM	LOC110191366|XP_020817874.1|DSER
OG0008847	LOC6726991|XP_002102392.1|DSIM	LOC110191753|XP_020818349.1|DSER
OG0008848	LOC6734819|XP_016028051.1|DSIM	LOC110181331|XP_020804712.1|DSER
OG0008849	LOC27207156|XP_016038458.1|DSIM	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER
OG0008850	LOC6735447|XP_016028752.1|DSIM	LOC110182976|XP_020806828.1|DSER
OG0008851	LOC6731849|XP_002078984.1|DSIM	LOC110183374|XP_020807295.1|DSER
OG0008852	LOC6739332|XP_016026482.2|DSIM	LOC110180621|XP_020803969.1|DSER
OG0008854	LOC6730507|XP_016022966.1|DSIM	LOC110176833|XP_020798944.1|DSER
OG0008855	LOC6725596|XP_016038791.1|DSIM	LOC110181970|XP_020805580.1|DSER
OG0008856	LOC6724689|XP_016037210.1|DSIM	LOC110185406|XP_020809871.1|DSER
