Orthogroup	DSIM.longest_only	DVIR.longest_only
OG0008201	LOC6737703|XP_002084535.1|DSIM	LOC6623726|XP_002048614.1|DVIR
OG0008202	LOC6737721|XP_002084551.1|DSIM	LOC6624682|XP_015031351.1|DVIR
OG0008203	LOC6736372|XP_002083248.1|DSIM	LOC6622246|XP_002046371.1|DVIR
OG0008204	LOC6725223|XP_016038235.1|DSIM	LOC6633451|XP_002056913.1|DVIR
OG0008205	LOC27208620|XP_016038941.1|DSIM	LOC6631939|XP_002055032.1|DVIR
OG0008206	LOC6738227|XP_016032080.1|DSIM	LOC6622103|XP_015030611.1|DVIR
OG0008207	LOC6738906|XP_016032729.1|DSIM	LOC6622882|XP_002048084.1|DVIR
OG0008208	LOC6734718|XP_016027927.1|DSIM	LOC6626461|XP_002049150.1|DVIR
OG0008209	LOC6736638|XP_002083494.3|DSIM	LOC6627925|XP_002052800.1|DVIR
OG0008210	LOC27207626|XP_016031767.2|DSIM	LOC6627132|XP_002048950.1|DVIR
OG0008211	LOC6731748|XP_002078883.2|DSIM	LOC6634121|XP_002057722.2|DVIR
OG0008212	LOC6738705|XP_002085506.1|DSIM	LOC6622818|XP_002047542.1|DVIR
OG0008213	LOC6724786|XP_002105828.1|DSIM	LOC6631548|XP_032295861.1|DVIR
OG0008214	LOC6737843|XP_016031618.1|DSIM	LOC26530594|XP_015031627.1|DVIR
OG0008215	LOC27209412|XP_016039731.2|DSIM	LOC6631704|XP_002055352.1|DVIR
OG0008216	LOC6738815|XP_016032627.1|DSIM	LOC6622997|XP_002048062.1|DVIR
OG0008217	LOC6740242|XP_016040065.1|DSIM	LOC6634777|XP_002058203.1|DVIR
OG0008218	LOC27206173|XP_016027935.1|DSIM	LOC26531552|XP_015030346.1|DVIR
OG0008219	LOC6725493|XP_016038620.1|DSIM	LOC6631613|XP_002055071.2|DVIR
OG0008220	LOC6740068|XP_039153482.1|DSIM	LOC6633456|XP_002057339.2|DVIR
OG0008221	LOC6732668|XP_016025380.1|DSIM	LOC6627920|XP_002052795.3|DVIR
OG0008222	LOC27207092|XP_016032989.1|DSIM	LOC6622866|XP_002047684.2|DVIR
OG0008223	LOC6738115|XP_016031949.1|DSIM	LOC6624479|XP_032290711.1|DVIR
OG0008224	LOC6738902|XP_016032725.1|DSIM	LOC6622260|XP_002048079.1|DVIR
OG0008225	LOC6725692|XP_016038958.1|DSIM	LOC6631443|XP_002055681.2|DVIR
OG0008226	LOC6725163|XP_016038183.1|DSIM	LOC6631585|XP_002055695.1|DVIR
OG0008227	LOC27209435|XP_039151542.1|DSIM	LOC6630617|XP_002053746.3|DVIR
OG0008228	LOC6730088|XP_039151262.1|DSIM	LOC6632222|XP_032288758.1|DVIR
OG0008229	LOC6728664|XP_002104003.2|DSIM	LOC6631249|XP_015027259.1|DVIR
OG0008230	LOC6727602|XP_002102981.2|DSIM	LOC6629355|XP_002053564.1|DVIR
OG0008232	LOC6736413|XP_016029917.1|DSIM	LOC6622849|XP_002046553.1|DVIR
OG0008233	LOC6732863|XP_016025587.1|DSIM	LOC6628321|XP_002051194.1|DVIR
OG0008234	LOC6736156|XP_002083056.1|DSIM	LOC6626603|XP_015030072.1|DVIR
OG0008235	LOC6740060|XP_016038789.1|DSIM	LOC6636007|XP_002059507.1|DVIR
OG0008236	LOC6733169|XP_002080245.1|DSIM	LOC6625532|XP_002051014.1|DVIR
OG0008237	LOC27207952|XP_016026359.1|DSIM	LOC6626375|XP_002050352.2|DVIR
OG0008238	LOC6736350|XP_002083226.1|DSIM	LOC6622899|XP_002046493.1|DVIR
OG0008239	LOC6738942|XP_002085737.1|DSIM	LOC6623612|XP_015031385.1|DVIR
OG0008240	LOC6735138|XP_002082115.1|DSIM	LOC6625197|XP_002048750.1|DVIR
OG0008243	LOC6734071|XP_016027072.1|DSIM	LOC6635810|XP_002059319.1|DVIR
OG0008244	LOC6729036|XP_002104357.1|DSIM	LOC6631085|XP_002053811.1|DVIR
OG0008245	LOC6735318|XP_002082269.1|DSIM	LOC6624913|XP_002049110.1|DVIR
OG0008246	LOC6734873|XP_002081874.1|DSIM	LOC6625830|XP_032292978.1|DVIR
OG0008247	LOC6739186|XP_016023227.1|DSIM	LOC6631079|XP_015027620.2|DVIR, LOC6631077|XP_015027618.2|DVIR, LOC116651953|XP_032295389.1|DVIR
OG0008248	LOC6739773|XP_016036533.1|DSIM	LOC6630616|XP_002053745.1|DVIR
OG0008249	LOC6730248|XP_016037014.1|DSIM	LOC6628153|XP_032294436.1|DVIR, LOC6629836|XP_002054536.1|DVIR
OG0008250	LOC6734260|XP_016027306.1|DSIM	LOC6626641|XP_002048777.1|DVIR
OG0008251	LOC6733307|XP_002080366.1|DSIM	LOC6636347|XP_002059946.1|DVIR
OG0008252	LOC6733675|XP_002080722.1|DSIM	LOC6632923|XP_002055926.1|DVIR, LOC116650928|XP_032292049.1|DVIR, LOC6635977|XP_032292633.1|DVIR
OG0008253	LOC6733536|XP_002080591.2|DSIM	LOC6624842|XP_002049658.3|DVIR
OG0008254	LOC6736241|XP_039149864.1|DSIM	LOC6623073|XP_002047095.1|DVIR
OG0008255	LOC6739145|XP_002085938.1|DSIM	LOC6622128|XP_002047678.1|DVIR
OG0008256	LOC6733337|XP_016026248.1|DSIM	LOC6636508|XP_002059988.2|DVIR
OG0008257	LOC6725053|XP_039152234.1|DSIM, LOC120285229|XP_039152236.1|DSIM, LOC6725052|XP_039152235.1|DSIM	LOC6634722|XP_002058321.1|DVIR
OG0008258	LOC6732584|XP_002079703.2|DSIM	LOC6635722|XP_002059159.1|DVIR
OG0008259	LOC6730993|XP_016023457.1|DSIM	LOC116651617|XP_032294249.1|DVIR, LOC6627476|XP_032294293.1|DVIR
OG0008260	LOC6736519|XP_016030104.1|DSIM	LOC6623861|XP_032290800.1|DVIR
OG0008261	LOC6735018|XP_002081999.2|DSIM	LOC6624960|XP_002050615.2|DVIR
OG0008262	LOC6733179|XP_002080255.1|DSIM	LOC6635866|XP_002059340.1|DVIR
OG0008264	LOC6735389|XP_002082336.1|DSIM	LOC116652037|XP_032295808.1|DVIR, LOC6626026|XP_002049602.1|DVIR
OG0008265	LOC6730062|XP_002105355.1|DSIM	LOC6632546|XP_002055840.1|DVIR, LOC6632545|XP_002055839.1|DVIR
OG0008266	LOC6726859|XP_002102261.1|DSIM	LOC6632538|XP_002056181.1|DVIR
OG0008267	LOC6729795|XP_039151346.1|DSIM	LOC6632596|XP_032289485.1|DVIR
OG0008268	LOC6733049|XP_002080127.2|DSIM	LOC6635632|XP_002059237.1|DVIR
OG0008269	LOC6732948|XP_002080033.1|DSIM	LOC6627717|XP_002051639.1|DVIR
OG0008270	LOC6724973|XP_016037916.1|DSIM	LOC6636650|XP_002060128.2|DVIR
OG0008271	LOC6736553|XP_002083423.1|DSIM	LOC6623194|XP_002047753.1|DVIR
OG0008272	LOC6725197|XP_039153466.1|DSIM	LOC6633258|XP_032289053.1|DVIR
OG0008273	LOC6728500|XP_002103845.1|DSIM	LOC6629628|XP_015026826.1|DVIR
OG0008274	LOC6724899|XP_002105937.1|DSIM	LOC6631465|XP_002055005.1|DVIR
OG0008275	LOC6725190|XP_002106214.1|DSIM	LOC6633591|XP_002056803.1|DVIR
OG0008276	LOC6726041|XP_016039421.1|DSIM	LOC6634604|XP_002058259.2|DVIR
OG0008277	LOC6725578|XP_016038740.1|DSIM	LOC6631337|XP_015026748.1|DVIR
OG0008278	LOC6731819|XP_002078954.1|DSIM	LOC6628046|XP_002051157.1|DVIR
OG0008279	LOC6725961|XP_016039315.1|DSIM	LOC6631927|XP_015026734.1|DVIR
OG0008280	LOC6725727|XP_002106728.3|DSIM	LOC6631526|XP_002055333.3|DVIR
OG0008281	LOC27206402|XP_016039981.1|DSIM	LOC6632147|XP_002055756.1|DVIR
OG0008282	LOC6725781|XP_002106780.1|DSIM	LOC6633664|XP_002056858.1|DVIR
OG0008283	LOC6726174|XP_016039703.1|DSIM	LOC6631507|XP_015026449.1|DVIR
OG0008284	LOC27208170|XP_016037388.1|DSIM	LOC6636272|XP_002059685.1|DVIR
OG0008285	LOC6740056|XP_016038722.1|DSIM	LOC6631567|XP_002055554.1|DVIR
OG0008286	LOC6725712|XP_016038980.1|DSIM	LOC6636024|XP_002059548.1|DVIR
OG0008287	LOC6725435|XP_016038517.1|DSIM	LOC6632042|XP_002055019.1|DVIR
OG0008288	LOC6727487|XP_002102867.1|DSIM	LOC6629968|XP_002053077.1|DVIR
OG0008290	LOC6739862|XP_016038679.1|DSIM	LOC6631421|XP_002055306.1|DVIR
OG0008291	LOC6725433|XP_002106449.1|DSIM	LOC6633313|XP_002056890.1|DVIR
OG0008292	LOC6724898|XP_016037737.1|DSIM	LOC6631466|XP_002055006.2|DVIR
OG0008293	LOC6730357|XP_016037127.1|DSIM	LOC6629463|XP_002053880.3|DVIR
OG0008294	LOC6729308|XP_002104625.1|DSIM	LOC6630913|XP_002053772.1|DVIR
OG0008295	LOC6725934|XP_002106918.2|DSIM	LOC6632200|XP_032295353.1|DVIR
OG0008296	LOC27208719|XP_016039621.1|DSIM	LOC6631405|XP_002055003.1|DVIR
OG0008297	LOC6725438|XP_002106454.1|DSIM	LOC6632195|XP_002055022.1|DVIR
OG0008298	LOC6726505|XP_039153525.1|DSIM	LOC6634425|XP_002057937.1|DVIR
OG0008299	LOC6729804|XP_002105107.1|DSIM	LOC6630575|XP_015027059.1|DVIR
OG0008300	LOC6725463|XP_016038566.1|DSIM	LOC6631990|XP_032296166.1|DVIR
OG0008301	LOC6728720|XP_016035393.1|DSIM	LOC6629923|XP_002054557.2|DVIR
OG0008302	LOC6726296|XP_016039777.1|DSIM	LOC6631503|XP_032295856.1|DVIR
OG0008303	LOC6725063|XP_016038042.1|DSIM	LOC6633770|XP_002057302.1|DVIR
OG0008304	LOC6724766|XP_016037516.1|DSIM	LOC6631580|XP_032295546.1|DVIR
OG0008305	LOC6739843|XP_016039467.1|DSIM	LOC6636717|XP_002060190.1|DVIR
OG0008306	LOC6725024|XP_002106055.1|DSIM	LOC6631831|XP_002055473.1|DVIR
OG0008307	LOC6728146|XP_039151948.1|DSIM	LOC6629668|XP_002054762.1|DVIR
OG0008308	LOC6729543|XP_016036216.1|DSIM	LOC6630858|XP_015027280.1|DVIR
OG0008309	LOC6732196|XP_002079325.1|DSIM	LOC6634326|XP_002057679.1|DVIR
OG0008310	LOC6738619|XP_016032462.1|DSIM	LOC6624338|XP_002047590.1|DVIR
OG0008312	LOC27208491|XP_016034116.1|DSIM	LOC6634978|XP_002058426.1|DVIR
OG0008313	LOC6739875|XP_039153640.1|DSIM	LOC6632182|XP_002055280.1|DVIR
OG0008314	LOC6739403|XP_002076315.1|DSIM	LOC6626372|XP_002049395.1|DVIR
OG0008315	LOC6736887|XP_002083740.1|DSIM	LOC6623964|XP_002047386.1|DVIR
OG0008317	LOC6729087|XP_002104408.1|DSIM	LOC6630069|XP_015027682.1|DVIR
OG0008318	LOC6726117|XP_016039608.1|DSIM	LOC6636668|XP_032295790.1|DVIR
OG0008319	LOC6735003|XP_002081985.1|DSIM	LOC6626619|XP_002050603.1|DVIR
OG0008320	LOC27207721|XP_039154072.1|DSIM	LOC6631544|XP_015026610.1|DVIR
OG0008321	LOC6728735|XP_002104070.1|DSIM	LOC6629917|XP_002054551.1|DVIR
OG0008322	LOC27208405|XP_016024455.1|DSIM	LOC6634073|XP_002057415.1|DVIR
OG0008323	LOC6728607|XP_002103948.1|DSIM	LOC6632417|XP_002055798.1|DVIR
OG0008324	LOC6725201|XP_002106224.1|DSIM	LOC6633682|XP_002057287.1|DVIR
OG0008325	LOC6726026|XP_039153581.1|DSIM	LOC6631660|XP_002055011.2|DVIR
OG0008326	LOC6727776|XP_002103138.2|DSIM	LOC6632376|XP_032296731.1|DVIR
OG0008328	LOC6725247|XP_002106269.1|DSIM	LOC6633641|XP_002056835.1|DVIR
OG0008329	LOC6725329|XP_002106346.1|DSIM	LOC6634802|XP_032289259.1|DVIR
OG0008330	LOC6734774|XP_002081777.1|DSIM	LOC6627107|XP_002050847.1|DVIR
OG0008331	LOC6737516|XP_039149116.1|DSIM	LOC6622279|XP_002047122.1|DVIR
OG0008332	LOC6738388|XP_016032218.1|DSIM	LOC6622682|XP_032290386.1|DVIR
OG0008333	LOC6737829|XP_002084657.1|DSIM	LOC6623533|XP_002047133.1|DVIR
OG0008334	LOC6737825|XP_016031603.1|DSIM	LOC6624665|XP_032290958.1|DVIR
OG0008335	LOC6736552|XP_002083422.1|DSIM	LOC6623175|XP_002047754.1|DVIR
OG0008336	LOC6738667|XP_002085469.1|DSIM	LOC6622364|XP_002047501.2|DVIR
OG0008337	LOC6733650|XP_002080704.1|DSIM	LOC6626392|XP_002048731.1|DVIR
OG0008338	LOC6738739|XP_039149145.1|DSIM	LOC6623056|XP_002048499.1|DVIR
OG0008339	LOC27206389|XP_039152767.1|DSIM	LOC6636038|XP_002059643.3|DVIR
OG0008340	LOC27206177|XP_016028292.1|DSIM	LOC6624957|XP_002050612.1|DVIR
OG0008341	LOC6737570|XP_016031359.1|DSIM	LOC6624067|XP_002046277.2|DVIR
OG0008342	LOC6736510|XP_039149650.1|DSIM	LOC6624116|XP_002046622.1|DVIR
OG0008343	LOC6729791|XP_016036478.1|DSIM	LOC6630226|XP_002054800.1|DVIR
OG0008344	LOC6736411|XP_002083283.1|DSIM	LOC6624006|XP_002046555.2|DVIR
OG0008345	LOC27206275|XP_016030172.1|DSIM	LOC6624171|XP_002046900.2|DVIR
OG0008346	LOC6725343|XP_016038396.1|DSIM	LOC6631401|XP_015026340.1|DVIR
OG0008347	LOC6730558|XP_002077737.1|DSIM	LOC6627537|XP_002051706.1|DVIR
OG0008348	LOC6738458|XP_039149749.1|DSIM	LOC6622537|XP_002046703.1|DVIR
OG0008349	LOC6737924|XP_016031690.1|DSIM	LOC6622252|XP_002047477.3|DVIR
OG0008350	LOC27208463|XP_016040165.1|DSIM	LOC6632129|XP_002055102.1|DVIR
OG0008351	LOC6736424|XP_016029928.1|DSIM	LOC6622109|XP_002046541.2|DVIR
OG0008352	LOC6738309|XP_002085120.1|DSIM	LOC6623851|XP_002046230.1|DVIR
OG0008353	LOC6736224|XP_016029734.1|DSIM	LOC6622835|XP_002046696.1|DVIR
OG0008354	LOC6725664|XP_039153758.1|DSIM	LOC6632177|XP_002055275.1|DVIR
OG0008355	LOC6733998|XP_016027028.1|DSIM	LOC6625400|XP_002050141.2|DVIR
OG0008356	LOC6737845|XP_002084673.1|DSIM	LOC6633339|XP_002056867.1|DVIR
OG0008357	LOC6728856|XP_016035540.1|DSIM	LOC6632614|XP_002056314.1|DVIR
OG0008358	LOC6731151|XP_002078309.1|DSIM	LOC6627576|XP_032293565.1|DVIR
OG0008359	LOC6736167|XP_016029579.1|DSIM	LOC6625209|XP_002050625.2|DVIR
OG0008360	LOC6735775|XP_016029144.1|DSIM	LOC6624879|XP_002050883.2|DVIR
OG0008361	LOC6731531|XP_016024206.1|DSIM	LOC6634374|XP_015025281.1|DVIR
OG0008362	LOC6739952|XP_002076841.1|DSIM	LOC6634635|XP_002058034.1|DVIR
OG0008363	LOC6734967|XP_002081961.1|DSIM	LOC6627182|XP_002049747.1|DVIR
OG0008364	LOC6738172|XP_002084985.1|DSIM	LOC6622517|XP_002048432.1|DVIR
OG0008365	LOC6735148|XP_016028428.1|DSIM	LOC6625410|XP_032292734.1|DVIR
OG0008366	LOC6727810|XP_002103171.1|DSIM	LOC6633143|XP_002056382.1|DVIR
OG0008367	LOC27207894|XP_016037608.2|DSIM	LOC6635501|XP_002059041.3|DVIR
OG0008368	LOC6731925|XP_002079060.2|DSIM	LOC6627823|XP_002051136.1|DVIR
OG0008369	LOC6725450|XP_002106466.1|DSIM	LOC116652050|XP_032295703.1|DVIR
OG0008370	LOC27209471|XP_016036208.1|DSIM	LOC26530678|XP_015024793.1|DVIR
OG0008371	LOC27206473|XP_016035213.1|DSIM	LOC6630661|XP_015027433.1|DVIR
OG0008372	LOC27208617|XP_039148558.1|DSIM	LOC6622185|XP_002048302.1|DVIR
OG0008373	LOC6731818|XP_016024507.1|DSIM	LOC6627423|XP_032293880.1|DVIR
OG0008374	LOC27207830|XP_016026513.1|DSIM	LOC6627305|XP_002051286.1|DVIR
OG0008375	LOC6733048|XP_039154222.1|DSIM	LOC6635633|XP_002059238.1|DVIR
OG0008376	LOC27208379|XP_016023544.1|DSIM	LOC6628541|XP_002051853.1|DVIR
OG0008377	LOC27207344|XP_016025374.1|DSIM	LOC26531560|XP_032294309.1|DVIR
OG0008378	LOC6732660|XP_016025373.1|DSIM	LOC6627504|XP_032294307.1|DVIR
OG0008379	LOC6733073|XP_016025778.1|DSIM	LOC6634056|XP_002057889.1|DVIR
OG0008380	LOC6731824|XP_002078959.1|DSIM	LOC6628090|XP_015028081.1|DVIR
OG0008381	LOC6731017|XP_002078178.2|DSIM	LOC6628825|XP_002052590.1|DVIR
OG0008383	LOC27207264|XP_016025645.1|DSIM	LOC6628836|XP_002052744.1|DVIR
OG0008384	LOC27206553|XP_016024664.1|DSIM	LOC6627520|XP_002051629.1|DVIR
OG0008385	LOC6731066|XP_016023585.1|DSIM	LOC6628098|XP_002052422.1|DVIR
OG0008386	LOC6726161|XP_002107137.1|DSIM	LOC6631984|XP_002055609.1|DVIR
OG0008387	LOC6730127|XP_016036887.1|DSIM	LOC6633058|XP_032289701.1|DVIR
OG0008388	LOC6731500|XP_002078649.1|DSIM	LOC6634311|XP_002057561.1|DVIR
OG0008389	LOC6732920|XP_002080024.1|DSIM	LOC6628932|XP_032294388.1|DVIR
OG0008390	LOC6733036|XP_002080115.1|DSIM	LOC6628403|XP_002052046.1|DVIR
OG0008391	LOC6730659|XP_016023098.1|DSIM	LOC6628462|XP_002051834.2|DVIR
OG0008392	LOC6738795|XP_039149950.1|DSIM	LOC6624220|XP_002048073.1|DVIR
OG0008393	LOC6738825|XP_016032638.1|DSIM	LOC6622781|XP_032290926.1|DVIR
OG0008394	LOC6739075|XP_002085869.1|DSIM	LOC6624350|XP_002047464.1|DVIR
OG0008395	LOC6725530|XP_016038665.1|DSIM	LOC6631654|XP_015026447.1|DVIR
OG0008396	LOC6725416|XP_016038494.1|DSIM	LOC6633614|XP_032294955.1|DVIR
OG0008397	LOC27207277|XP_016038412.2|DSIM	LOC6631498|XP_002055132.2|DVIR
OG0008398	LOC6740011|XP_039152225.1|DSIM	LOC6633295|XP_002056878.3|DVIR
OG0008399	LOC27208642|XP_039153079.1|DSIM	LOC6633617|XP_032296654.1|DVIR
OG0008400	LOC6736465|XP_016030013.1|DSIM	LOC6624174|XP_002047423.1|DVIR
OG0008401	LOC6730439|XP_002077620.1|DSIM	LOC6628637|XP_002051881.1|DVIR
OG0008402	LOC6728361|XP_002103709.1|DSIM	LOC6629845|XP_002054466.1|DVIR
OG0008403	LOC6725666|XP_002106672.2|DSIM	LOC6635578|XP_002058992.2|DVIR
OG0008404	LOC6726828|XP_016033334.1|DSIM	LOC6630764|XP_002054623.2|DVIR
OG0008405	LOC6725791|XP_016039110.1|DSIM	LOC6633291|XP_002056874.1|DVIR
OG0008406	LOC27208023|XP_016038961.1|DSIM	LOC6634798|XP_032296452.1|DVIR
OG0008407	LOC27208709|XP_016035119.1|DSIM	LOC6632927|XP_002056562.3|DVIR
OG0008408	LOC6725304|XP_016038340.1|DSIM	LOC6633550|XP_032296214.1|DVIR
OG0008409	LOC6738849|XP_016032669.1|DSIM	LOC6624217|XP_032291079.1|DVIR
OG0008410	LOC6728501|XP_002103846.1|DSIM	LOC6629577|XP_002054869.1|DVIR
OG0008411	LOC6727931|XP_016034542.1|DSIM	LOC6633227|XP_002056285.2|DVIR
OG0008412	LOC6725799|XP_016039124.1|DSIM	LOC6633284|XP_032296590.1|DVIR
OG0008413	LOC6738751|XP_016032563.1|DSIM	LOC6623012|XP_015030426.1|DVIR
OG0008414	LOC6724861|XP_002105900.1|DSIM	LOC6634663|XP_002058116.1|DVIR
OG0008415	LOC6726260|XP_016039770.1|DSIM	LOC6636158|XP_002059665.1|DVIR
OG0008416	LOC27209238|XP_039153524.1|DSIM	LOC6631970|XP_002054974.1|DVIR
OG0008417	LOC6724938|XP_016037800.1|DSIM	LOC6634668|XP_002057984.1|DVIR
OG0008418	LOC6725119|XP_016038093.1|DSIM	LOC6631759|XP_032295601.1|DVIR
OG0008419	LOC27209388|XP_016040067.1|DSIM	LOC6634779|XP_032296441.1|DVIR
OG0008420	LOC6725825|XP_016039149.1|DSIM	LOC6633653|XP_002056847.1|DVIR
OG0008421	LOC6739887|XP_039153517.1|DSIM	LOC6631392|XP_015026402.1|DVIR
OG0008422	LOC6725328|XP_016038389.1|DSIM	LOC6634803|XP_002057916.1|DVIR
OG0008423	LOC6735820|XP_016029199.1|DSIM	LOC6624937|XP_002049036.1|DVIR
OG0008424	LOC6725962|XP_016039316.1|DSIM	LOC6633453|XP_002057336.1|DVIR
OG0008425	LOC6727832|XP_016034417.1|DSIM	LOC6629506|XP_032289405.1|DVIR
OG0008426	LOC6739456|XP_039147850.1|DSIM	LOC6625959|XP_002049590.1|DVIR
OG0008427	LOC6725283|XP_016038304.2|DSIM	LOC6633242|XP_032296070.1|DVIR
OG0008428	LOC6725574|XP_016038732.1|DSIM	LOC6628015|XP_002051319.1|DVIR
OG0008429	LOC27207064|XP_016035564.1|DSIM	LOC6629348|XP_002053264.1|DVIR
OG0008430	LOC6725100|XP_002106126.1|DSIM	LOC6636162|XP_002059491.1|DVIR
OG0008431	LOC6738241|XP_002085053.1|DSIM	LOC6626403|XP_002050011.1|DVIR
OG0008432	LOC6729877|XP_016036638.2|DSIM	LOC6633213|XP_032289767.1|DVIR
OG0008433	LOC27206232|XP_016031726.1|DSIM	LOC6622589|XP_015030555.1|DVIR
OG0008434	LOC6730265|XP_002105548.1|DSIM	LOC6629488|XP_002054083.1|DVIR
OG0008435	LOC6731828|XP_002078963.1|DSIM	LOC6628086|XP_002051146.1|DVIR
OG0008436	LOC6740484|XP_016027958.1|DSIM	LOC26531916|XP_015023626.1|DVIR
OG0008438	LOC6739700|XP_002076593.3|DSIM	LOC6629267|XP_032294939.1|DVIR
OG0008439	LOC6735048|XP_002082029.1|DSIM	LOC6625210|XP_015029806.1|DVIR
OG0008440	LOC6726843|XP_016033356.1|DSIM	LOC6632400|XP_032289616.1|DVIR
OG0008441	LOC6739155|XP_016033006.1|DSIM	LOC6622673|XP_002047668.2|DVIR
OG0008442	LOC6735218|XP_016028498.1|DSIM	LOC6635368|XP_002058892.1|DVIR
OG0008443	LOC6738160|XP_002084973.1|DSIM	LOC6623712|XP_002048254.1|DVIR
OG0008444	LOC6738584|XP_002085388.1|DSIM	LOC6623897|XP_002048638.1|DVIR
OG0008445	LOC6725333|XP_016038392.1|DSIM	LOC6634436|XP_002057910.2|DVIR
OG0008446	LOC6726213|XP_016039738.2|DSIM	LOC6632064|XP_002055619.3|DVIR
OG0008447	LOC6725822|XP_002106818.1|DSIM	LOC6633500|XP_002056824.1|DVIR
OG0008448	LOC6725770|XP_039153324.1|DSIM	LOC6633840|XP_032296648.1|DVIR
OG0008449	LOC6726147|XP_002107123.1|DSIM	LOC6631878|XP_002054951.1|DVIR
OG0008450	LOC27208236|XP_016039952.1|DSIM	LOC6636791|XP_032289296.1|DVIR
OG0008451	LOC6727397|XP_039151660.1|DSIM	LOC6632518|XP_002056528.1|DVIR
OG0008452	LOC6730479|XP_002077660.1|DSIM	LOC6628304|XP_002052858.2|DVIR
OG0008453	LOC27206141|XP_016026401.1|DSIM	LOC6636330|XP_002059929.2|DVIR
OG0008454	LOC6739944|XP_016037764.1|DSIM	LOC6633537|XP_002057365.2|DVIR
OG0008455	LOC6736737|XP_016030365.1|DSIM	LOC6622204|XP_002046321.2|DVIR
OG0008456	LOC6728468|XP_016035111.1|DSIM	LOC6632925|XP_002056560.1|DVIR
OG0008457	LOC6728784|XP_016035464.1|DSIM	LOC6629801|XP_002053377.1|DVIR
OG0008458	LOC6736033|XP_039148047.1|DSIM	LOC6627194|XP_002049439.1|DVIR
OG0008459	LOC6726487|XP_039153740.1|DSIM	LOC6631358|XP_002055662.1|DVIR
OG0008460	LOC6731308|XP_002078464.1|DSIM	LOC6627738|XP_002051122.2|DVIR
OG0008461	LOC6731467|XP_016024148.1|DSIM	LOC6627372|XP_015028625.1|DVIR
OG0008462	LOC6730667|XP_002077837.1|DSIM	LOC6628455|XP_002051827.1|DVIR
OG0008463	LOC27206534|XP_016022903.1|DSIM	LOC26530741|XP_015028846.2|DVIR
OG0008464	LOC6736157|XP_002083057.1|DSIM	LOC6626602|XP_002050636.1|DVIR
OG0008465	LOC27207212|XP_016028962.1|DSIM	LOC26530585|XP_015024744.1|DVIR
OG0008466	LOC6736116|XP_002083016.1|DSIM	LOC6625044|XP_002048815.2|DVIR
OG0008467	LOC6735156|XP_016028437.1|DSIM	LOC6625204|XP_002050300.1|DVIR
OG0008468	LOC6732071|XP_002079203.1|DSIM	LOC6627896|XP_002051810.1|DVIR
OG0008469	LOC6726357|XP_002107317.1|DSIM	LOC26531430|XP_015024749.1|DVIR
OG0008472	LOC27206176|XP_016028184.1|DSIM	LOC6625852|XP_032291678.1|DVIR
OG0008473	LOC6740161|XP_016039634.1|DSIM	LOC6631486|XP_002055431.2|DVIR
OG0008474	LOC27206464|XP_016034405.1|DSIM	LOC6629854|XP_002053177.3|DVIR
OG0008475	LOC27206505|XP_016024860.1|DSIM	LOC6634358|XP_002057699.1|DVIR
OG0008476	LOC6728008|XP_002103360.1|DSIM	LOC6630205|XP_002053708.1|DVIR
OG0008477	LOC6734296|XP_016027356.1|DSIM	LOC6627150|XP_015029572.1|DVIR
OG0008478	LOC6729535|XP_016036214.1|DSIM	LOC26531866|XP_032288952.1|DVIR
OG0008479	LOC6735500|XP_002082439.1|DSIM	LOC6626449|XP_002049806.1|DVIR
OG0008480	LOC6738174|XP_016032010.1|DSIM	LOC6622158|XP_032290034.1|DVIR
OG0008481	LOC6725279|XP_016038297.1|DSIM	LOC6633547|XP_002057244.1|DVIR
OG0008482	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM	LOC6623222|XP_002046715.1|DVIR
OG0008483	LOC6730586|XP_002077765.1|DSIM	LOC6627979|XP_002051785.2|DVIR
OG0008484	LOC6728017|XP_002103369.1|DSIM	LOC6632658|XP_002056464.1|DVIR
OG0008485	LOC27207113|XP_016023713.1|DSIM	LOC6628244|XP_015028190.1|DVIR
OG0008486	LOC6724750|XP_039151998.1|DSIM	LOC6636249|XP_015023970.1|DVIR
OG0008487	LOC6724977|XP_002106013.2|DSIM	LOC6632045|XP_002055242.1|DVIR
OG0008488	LOC6727254|XP_002102646.1|DSIM	LOC6632649|XP_002056548.1|DVIR
OG0008489	LOC6727084|XP_016033575.1|DSIM	LOC26531623|XP_015026298.1|DVIR
OG0008490	LOC6729568|XP_002104876.1|DSIM	LOC6629536|XP_002053664.1|DVIR
OG0008491	LOC6728640|XP_016035271.1|DSIM	LOC6629412|XP_002053068.2|DVIR
OG0008492	LOC120284761|XP_039149413.1|DSIM, LOC6732745|XP_002079859.1|DSIM	LOC6627766|XP_002052655.1|DVIR
OG0008493	LOC6732299|XP_002079427.2|DSIM	LOC6634051|XP_032289040.1|DVIR
OG0008494	LOC6735770|XP_002082683.2|DSIM	LOC6626428|XP_002050268.1|DVIR
OG0008495	LOC6734504|XP_016027635.1|DSIM	LOC6625279|XP_002049864.2|DVIR
OG0008496	LOC27208944|XP_039148273.1|DSIM	LOC116649980|XP_032289193.1|DVIR, LOC26530826|XP_015024746.1|DVIR
OG0008497	LOC6735382|XP_002082329.1|DSIM	LOC26530492|XP_015030211.1|DVIR
