Orthogroup	DSIM.longest_only	DMEL.longest_only
OG0010684	LOC6732368|XP_016025014.1|DSIM	CG33308|NP_995716.2|DMEL
OG0010685	LOC27206494|XP_016025630.1|DSIM	CG17570|NP_610110.1|DMEL
OG0010686	LOC6732213|XP_002079342.2|DSIM	CG16956|NP_609654.1|DMEL
OG0010687	LOC27208838|XP_016024470.2|DSIM	CG13138|NP_609372.1|DMEL
OG0010688	LOC6732043|XP_002079175.1|DSIM	CG18788|NP_652665.3|DMEL
OG0010689	LOC6731331|XP_016023930.1|DSIM	CG13786|NP_609106.2|DMEL
OG0010690	LOC6731861|XP_016024543.1|DSIM	CG17104|NP_609433.1|DMEL
OG0010691	LOC27207097|XP_016024536.1|DSIM	CG34160|NP_001097142.1|DMEL
OG0010692	LOC27209345|XP_016024535.1|DSIM	CG6138|NP_723601.1|DMEL
OG0010693	LOC27208407|XP_039147192.1|DSIM	CG42238|NP_001137845.1|DMEL
OG0010694	LOC6732152|XP_002079284.2|DSIM	Pk34A|NP_609603.1|DMEL
OG0010695	LOC6731403|XP_002078556.1|DSIM	CG14537|NP_609155.1|DMEL
OG0010696	LOC6730631|XP_002077808.1|DSIM	CG15353|NP_652353.2|DMEL
OG0010697	LOC6731295|XP_002078451.1|DSIM	CG13775|NP_609087.1|DMEL
OG0010698	LOC27206903|XP_016023788.1|DSIM	CG34310|NP_001303310.1|DMEL
OG0010699	LOC6733117|XP_002080194.1|DSIM	CG15219|NP_652176.1|DMEL
OG0010700	LOC6732441|XP_002079562.2|DSIM	CG11865|NP_609759.1|DMEL
OG0010701	LOC6730746|XP_002077914.2|DSIM	Prosbeta4R2|NP_001259950.1|DMEL
OG0010702	LOC6730482|XP_002077663.1|DSIM	CG13689|NP_608538.2|DMEL
OG0010703	LOC6730500|XP_002077681.2|DSIM	CG15880|NP_608547.2|DMEL
OG0010704	LOC6730943|XP_002078106.1|DSIM	CG15425|NP_608820.1|DMEL
OG0010705	LOC6737237|XP_002084077.1|DSIM	CG8012|NP_652448.1|DMEL
OG0010706	LOC6737565|XP_002084398.3|DSIM	CG14153|NP_648404.1|DMEL
OG0010707	LOC6736833|XP_039149348.1|DSIM	CG13705|NP_647938.1|DMEL
OG0010708	LOC27208312|XP_016032133.2|DSIM	CG32152|NP_001287079.2|DMEL
OG0010709	LOC6738341|XP_002085151.1|DSIM	CG13033|NP_648902.1|DMEL
OG0010710	LOC6736760|XP_002083616.2|DSIM	srw|NP_647886.2|DMEL
OG0010711	LOC6727079|XP_002102476.1|DSIM	nxf4|NP_731156.1|DMEL
OG0010712	LOC6737338|XP_002084176.1|DSIM	Acbp5|NP_648255.1|DMEL
OG0010713	LOC27206302|XP_016032349.1|DSIM	CG32182|NP_730299.1|DMEL
OG0010714	LOC6737079|XP_016030712.1|DSIM	CG32391|NP_001163365.2|DMEL
OG0010716	LOC6739038|XP_002085833.1|DSIM	CG32445|NP_730671.1|DMEL
OG0010717	LOC6738175|XP_002084988.1|DSIM	Phs|NP_648789.3|DMEL
OG0010718	LOC6738029|XP_016031841.1|DSIM	CG34244|NP_001097604.1|DMEL
OG0010719	LOC6727102|XP_016033582.1|DSIM	Rtnl2|NP_524263.2|DMEL
OG0010720	LOC6738153|XP_016031986.1|DSIM	mex1|NP_001189110.1|DMEL
OG0010721	LOC6738148|XP_002084961.1|DSIM	Z600|NP_524083.2|DMEL
OG0010722	LOC6735691|XP_002082607.1|DSIM	CG11298|NP_611664.1|DMEL
OG0010723	LOC6739118|XP_002085911.2|DSIM	CG11404|NP_649397.1|DMEL
OG0010724	LOC27208064|XP_016028744.1|DSIM	CG43667|NP_001261108.1|DMEL
OG0010725	LOC27208926|XP_016028739.2|DSIM	CG13443|NP_611513.1|DMEL
OG0010726	LOC27206174|XP_016027954.1|DSIM	prim|NP_611108.1|DMEL
OG0010727	LOC6733308|XP_002080367.1|DSIM	Tsp42Ec|NP_523629.1|DMEL
OG0010728	LOC6733328|XP_016026242.1|DSIM	CG12831|NP_610258.2|DMEL
OG0010729	LOC27206735|XP_016026126.1|DSIM	CG15909|NP_610225.1|DMEL
OG0010730	LOC6734878|XP_002081879.2|DSIM	CG43107|NP_001246386.1|DMEL
OG0010731	LOC6735370|XP_002082317.2|DSIM	CG13871|NP_611473.1|DMEL
OG0010732	LOC27208750|XP_016027161.1|DSIM	CG43204|NP_001246279.1|DMEL
OG0010733	LOC6735941|XP_016029296.1|DSIM	CG4763|NP_611835.1|DMEL
OG0010734	LOC6734523|XP_002081532.1|DSIM	CG12860|NP_610979.1|DMEL
OG0010735	LOC6739382|XP_002076291.2|DSIM	iotaTry|NP_523695.1|DMEL
OG0010736	LOC27208887|XP_016026078.1|DSIM	CG7856|NP_610198.1|DMEL
OG0010737	LOC27206148|XP_039147489.1|DSIM	CG34211|NP_001097195.1|DMEL
OG0010738	LOC6729483|XP_039151075.1|DSIM	CAH4|NP_651298.1|DMEL
OG0010739	LOC6728907|XP_016035599.1|DSIM	CG42489|NP_001163552.1|DMEL
OG0010740	LOC6726747|XP_016033234.1|DSIM	laf|NP_001287165.1|DMEL
OG0010741	LOC6728420|XP_039150900.1|DSIM	Cpn|NP_731674.1|DMEL
OG0010742	LOC6727759|XP_039151463.1|DSIM	CG5225|NP_650587.1|DMEL
OG0010743	LOC6727413|XP_002102798.1|DSIM	CG31459|NP_732454.1|DMEL
OG0010744	LOC6727131|XP_002102524.1|DSIM	CG31473|NP_731188.1|DMEL
OG0010745	LOC6727888|XP_002103243.1|DSIM	Rbf2|NP_524372.1|DMEL
OG0010746	LOC6739702|XP_016035539.1|DSIM	CG11977|NP_649855.3|DMEL
OG0010747	LOC6729540|XP_039150452.1|DSIM	CG33095|NP_788738.1|DMEL
OG0010748	LOC27206444|XP_016034347.1|DSIM	VhaM9.7-d|NP_650578.1|DMEL
OG0010749	LOC6729399|XP_002104714.1|DSIM	CG5762|NP_651252.1|DMEL
OG0010750	LOC6729400|XP_016036047.1|DSIM	CG33339|NP_996280.2|DMEL
OG0010751	LOC6727455|XP_002102835.1|DSIM	CG31244|NP_732419.1|DMEL
OG0010752	LOC6730209|XP_016036959.1|DSIM	CG34299|NP_001097979.1|DMEL
OG0010753	LOC6729166|XP_002104487.1|DSIM	CG13841|NP_652241.1|DMEL
OG0010754	LOC6728594|XP_002103935.1|DSIM	CG4570|NP_650027.1|DMEL
OG0010755	LOC6729760|XP_002105066.2|DSIM	TwdlS|NP_651491.1|DMEL
OG0010756	LOC6729759|XP_002105065.2|DSIM	TwdlR|NP_733161.2|DMEL
OG0010757	LOC6730060|XP_002105353.3|DSIM	CG7567|NP_651699.1|DMEL
OG0010758	LOC6730073|XP_039151873.1|DSIM	ppk19|NP_651708.2|DMEL
OG0010759	LOC27206492|XP_016037075.1|DSIM	bnk|NP_524604.2|DMEL
OG0010760	LOC6728562|XP_002103903.1|DSIM	CG18577|NP_650044.1|DMEL
OG0010761	LOC6726994|XP_002102395.1|DSIM	Edg84A|NP_524247.1|DMEL
OG0010762	LOC6729910|XP_002105212.1|DSIM	CG4815|NP_651607.1|DMEL
OG0010763	LOC6729026|XP_002104347.1|DSIM	CG17819|NP_650994.1|DMEL
OG0010764	LOC27208213|XP_039151771.1|DSIM	BomT3|NP_651008.1|DMEL
OG0010765	LOC6729953|XP_002105248.2|DSIM	aqrs|NP_651632.2|DMEL
OG0010766	LOC27208534|XP_016035375.1|DSIM	CG34302|NP_001097733.2|DMEL
OG0010767	LOC6730252|XP_016037024.1|DSIM	CG31021|NP_733392.2|DMEL
OG0010768	LOC6729770|XP_002105076.1|DSIM	CG14244|NP_652259.2|DMEL
OG0010769	LOC6729502|XP_016036175.1|DSIM	Trf4-2|NP_651313.1|DMEL
OG0010770	LOC6730166|XP_016036926.1|DSIM	Sry-alpha|NP_524580.1|DMEL
OG0010771	LOC6733471|XP_002080528.1|DSIM	Dic3|NP_610344.2|DMEL
OG0010772	LOC6727675|XP_002103040.1|DSIM	CG14323|NP_732252.1|DMEL
OG0010773	LOC6727677|XP_002103041.1|DSIM	CG14326|NP_650639.1|DMEL
OG0010774	LOC6726689|XP_002102100.1|DSIM	CG31528|NP_730833.1|DMEL
OG0010775	LOC6728208|XP_016034848.1|DSIM	CG12538|NP_650293.1|DMEL
OG0010776	LOC6733086|XP_002080163.2|DSIM	Df31|NP_523614.1|DMEL
OG0010777	LOC6728393|XP_002103741.2|DSIM	CG10013|NP_650175.2|DMEL
OG0010778	LOC6728429|XP_016035031.1|DSIM	CG14739|NP_650151.1|DMEL
OG0010779	LOC6728434|XP_002103779.1|DSIM	CG42505|NP_001163593.1|DMEL
OG0010780	LOC6729157|XP_002104478.2|DSIM	CG6985|NP_651091.1|DMEL
OG0010781	LOC6728941|XP_039150798.1|DSIM	CG7352|NP_649795.1|DMEL
OG0010782	LOC6727448|XP_016034046.1|DSIM	CG15025|NP_650810.1|DMEL
OG0010783	LOC6727894|XP_002103249.1|DSIM	CG5478|NP_650513.1|DMEL
OG0010784	LOC27207905|XP_016028115.1|DSIM	CG43328|NP_725642.3|DMEL
OG0010785	LOC27206985|XP_016027057.1|DSIM	CG34230|NP_001097277.1|DMEL
OG0010786	LOC27208938|XP_016029079.1|DSIM	CG45062|NP_001286726.1|DMEL
OG0010787	LOC6734152|XP_039147753.1|DSIM	CG33627|NP_001027406.1|DMEL
OG0010788	LOC6735534|XP_002082470.1|DSIM	CG33655|NP_001163236.1|DMEL
OG0010790	LOC6734582|XP_016027703.2|DSIM	CG8089|NP_611014.1|DMEL
OG0010791	LOC6731986|XP_002079120.1|DSIM	CG14929|NP_609507.1|DMEL
OG0010792	LOC6740201|XP_002077081.1|DSIM	CG15047|NP_573309.1|DMEL
OG0010793	LOC6740287|XP_002077164.2|DSIM	CG17159|NP_001104474.1|DMEL
OG0010794	LOC27206278|XP_016030460.1|DSIM	CG32246|NP_729020.2|DMEL
OG0010795	LOC27207271|XP_016031075.1|DSIM	CG43169|NP_001246686.1|DMEL
OG0010796	LOC6738916|XP_002085711.1|DSIM	CG45766|NP_001303583.1|DMEL, CG45770|NP_001303587.1|DMEL, CG45765|NP_001303582.1|DMEL, CG45764|NP_001303581.1|DMEL, Mst77Y-13|NP_001303584.1|DMEL, Mst77Y-7|NP_001303585.1|DMEL, Mst77Y-9|NP_001303586.1|DMEL, Mst77Y-4|NP_001303580.1|DMEL, Mst77F|NP_524188.1|DMEL
OG0010797	LOC6738300|XP_002085111.1|DSIM	CG13039|NP_648876.1|DMEL
OG0010798	LOC27207980|XP_016029740.1|DSIM	CG17129|NP_612048.2|DMEL
OG0010799	LOC6737930|XP_002084750.1|DSIM	CG32119|NP_729879.1|DMEL
OG0010800	LOC6737607|XP_002084439.1|DSIM	CG45101|NP_001287025.1|DMEL
OG0010801	LOC6732189|XP_002079318.1|DSIM	CG16825|NP_609636.2|DMEL
OG0010802	LOC6730990|XP_002078151.2|DSIM	Taf12L|NP_608852.1|DMEL
OG0010803	LOC6730616|XP_002077795.1|DSIM	CG7295|NP_608628.1|DMEL
OG0010804	LOC6731911|XP_039146960.1|DSIM	CG14072|NP_609472.1|DMEL
OG0010805	LOC6732102|XP_002079234.1|DSIM	t-cup|NP_723757.1|DMEL
OG0010806	LOC6731928|XP_016024598.1|DSIM	Acp32CD|NP_477328.2|DMEL
OG0010807	LOC6731140|XP_002078298.1|DSIM	Ucp4C|NP_608976.1|DMEL
OG0010808	LOC6726069|XP_016039456.2|DSIM	CG43672|NP_788912.3|DMEL
OG0010809	LOC6729916|XP_016036677.1|DSIM	CG34436|NP_001097954.1|DMEL
OG0010809	LOC27207181|XP_016036678.1|DSIM	CG34437|NP_001097955.1|DMEL
OG0010810	LOC6734038|XP_002081074.2|DSIM	CG42493|NP_001163120.1|DMEL
OG0010820	LOC6737390|XP_016031140.1|DSIM	CG4476|NP_648293.1|DMEL
OG0010821	LOC6739256|XP_016025628.1|DSIM	CG10651|NP_610029.2|DMEL
OG0010823	LOC6732808|XP_016025531.1|DSIM	Alp12|NP_609963.1|DMEL
OG0010824	LOC6736931|XP_002083778.1|DSIM	CG5592|NP_647996.1|DMEL
OG0010825	LOC6734364|XP_016027446.1|DSIM	CG6357|NP_610907.1|DMEL
OG0010827	LOC6728819|XP_002104153.2|DSIM	Ibf1|NP_649875.1|DMEL
OG0010828	LOC6725518|XP_002106531.1|DSIM	Obp8a|NP_727322.1|DMEL
OG0010830	LOC6731774|XP_016024463.1|DSIM	CG34043|NP_001033893.2|DMEL
OG0010831	LOC120285820|XP_039154417.1|DSIM	CG46309|NP_001334740.1|DMEL
OG0010832	LOC6736114|XP_002083014.1|DSIM	CG34214|NP_001097444.1|DMEL
OG0010834	LOC6726155|XP_039153730.1|DSIM	CG32573|NP_727997.1|DMEL
OG0010835	LOC6740250|XP_039153814.1|DSIM	CG15322|NP_608371.2|DMEL
OG0010836	LOC6739180|XP_016029611.1|DSIM	mthl8|NP_611998.1|DMEL
OG0010837	LOC6738895|XP_016032720.2|DSIM	Gr77a|NP_730560.1|DMEL
OG0010839	LOC6738813|XP_002085613.1|DSIM	CG13813|NP_649195.1|DMEL
OG0010840	LOC6738793|XP_016032607.2|DSIM	obst-J|NP_649179.2|DMEL
OG0010841	LOC6732249|XP_002079378.2|DSIM	CG16863|NP_001036361.1|DMEL
OG0010842	LOC27207479|XP_039151348.1|DSIM	RYa|NP_001104382.3|DMEL
OG0010843	LOC120284444|XP_039148293.1|DSIM	CG43114|NP_001246264.1|DMEL
OG0010844	LOC6729099|XP_002104420.1|DSIM	CG34288|NP_001097870.2|DMEL
OG0010845	LOC6725113|XP_002106139.2|DSIM	CG3062|NP_572177.2|DMEL
OG0010846	LOC27209457|XP_016036378.1|DSIM	CG14556|NP_651464.2|DMEL
OG0010847	LOC6725628|XP_016038842.1|DSIM	CG2157|NP_001285093.1|DMEL
OG0010848	LOC6725963|XP_039153188.1|DSIM	CG14410|NP_572973.2|DMEL
OG0010849	LOC6725082|XP_002106109.1|DSIM	CG15572|NP_572158.1|DMEL
OG0010850	LOC6725790|XP_016039109.1|DSIM	CG15728|NP_572816.1|DMEL
OG0010851	LOC6726549|XP_002107503.2|DSIM	CG11227|NP_728371.1|DMEL
OG0010852	LOC27206598|XP_016029290.1|DSIM	CG15800|NP_611828.1|DMEL
OG0010853	LOC27208478|XP_039152537.1|DSIM	CG3457|NP_569985.1|DMEL
OG0010854	LOC6725925|XP_002105713.3|DSIM	CG11584|NP_572941.1|DMEL
OG0010855	LOC6739965|XP_002076854.1|DSIM	CG14421|NP_570042.1|DMEL
OG0010856	LOC6740051|XP_002076935.1|DSIM	CG32695|NP_727367.1|DMEL
OG0010857	LOC6724884|XP_002105922.1|DSIM	CG14811|NP_569942.2|DMEL
OG0010857	LOC6724883|XP_016037715.1|DSIM	CG14810|NP_569941.2|DMEL
OG0010858	LOC27206593|XP_016039763.1|DSIM	CG12998|NP_573203.2|DMEL
OG0010859	LOC6732280|XP_016024947.1|DSIM	Vajk2|NP_609689.3|DMEL
OG0010860	LOC6732881|XP_002079986.2|DSIM	CG13965|NP_610014.1|DMEL
OG0010861	LOC6730963|XP_016023425.2|DSIM	CG34178|NP_001097082.1|DMEL
OG0010862	LOC6730725|XP_002077893.1|DSIM	CG3528|NP_608686.1|DMEL
OG0010863	LOC6731699|XP_002078835.1|DSIM	CG4592|NP_001260306.1|DMEL
OG0010864	LOC27208339|XP_016025262.1|DSIM	CG42556|NP_001162994.1|DMEL
OG0010865	LOC6732413|XP_016025075.1|DSIM	ms_2_35Ci|NP_723912.1|DMEL
OG0010866	LOC6736318|XP_016029799.2|DSIM	CG9184|NP_728593.1|DMEL
OG0010867	LOC27206257|XP_016030191.2|DSIM	CG32269|NP_647788.1|DMEL
OG0010868	LOC6736822|XP_002083678.1|DSIM	CG18808|NP_652668.1|DMEL
OG0010869	LOC27209255|XP_016030915.1|DSIM	CG42590|NP_001163376.1|DMEL
OG0010870	LOC27207811|XP_016029956.1|DSIM	CG42357|NP_001137870.1|DMEL
OG0010871	LOC27209301|XP_016029957.1|DSIM	CG42356|NP_001137871.1|DMEL
OG0010872	LOC120284806|XP_039149903.1|DSIM	CG33947|NP_001303412.1|DMEL
OG0010873	LOC6738404|XP_016032237.1|DSIM	CG11905|NP_648936.1|DMEL
OG0010874	LOC27206226|XP_016031884.1|DSIM, LOC27208588|XP_016031885.1|DSIM	CG17177|NP_648715.1|DMEL
OG0010875	LOC6737143|XP_002083990.1|DSIM	CG33278|NP_996011.1|DMEL
OG0010876	LOC6738392|XP_002085201.1|DSIM	CG32161|NP_730205.1|DMEL
OG0010877	LOC6738494|XP_016032340.1|DSIM	CG34251|NP_001097634.1|DMEL
OG0010878	LOC27206296|XP_016031886.1|DSIM	CG13476|NP_996076.1|DMEL
OG0010879	LOC6738038|XP_002084853.1|DSIM	CG9592|NP_648706.2|DMEL
OG0010880	LOC27208603|XP_016032407.1|DSIM	CG7320|NP_649034.3|DMEL
OG0010881	LOC6734229|XP_016027271.1|DSIM	antr|NP_001246284.1|DMEL
OG0010882	LOC6734767|XP_002081770.2|DSIM	CG43187|NP_001246366.1|DMEL
OG0010883	LOC6738594|XP_002085398.1|DSIM	Dic4|NP_649054.1|DMEL
OG0010884	LOC27208573|XP_016032468.1|DSIM	CG43049|NP_001246829.1|DMEL
OG0010885	LOC6737940|XP_002084759.1|DSIM	SNCF|NP_648635.1|DMEL
OG0010886	LOC6738098|XP_002084912.3|DSIM	Rpn12R|NP_996086.1|DMEL
OG0010887	LOC6738089|XP_016031907.2|DSIM	CG3349|NP_648730.2|DMEL
OG0010888	LOC6733973|XP_002081017.1|DSIM	CG30033|NP_725023.1|DMEL
OG0010889	LOC6739391|XP_002076299.1|DSIM	CG13177|NP_001097281.1|DMEL
OG0010890	LOC6733647|XP_016026613.1|DSIM	CNT1|NP_610447.2|DMEL
OG0010891	LOC6738369|XP_002085178.1|DSIM	CG9692|NP_788516.1|DMEL
OG0010892	LOC6734811|XP_016028022.1|DSIM	Acp53C14c|NP_001188961.1|DMEL
OG0010893	LOC6739338|XP_002076248.2|DSIM	hubl|NP_724671.1|DMEL
OG0010894	LOC27207824|XP_016029036.1|DSIM	CG34206|NP_001097408.1|DMEL
OG0010895	LOC27206188|XP_016029035.1|DSIM	CG11269|NP_611644.1|DMEL
OG0010896	LOC120284433|XP_039148127.1|DSIM	CG46388|NP_001356964.1|DMEL
OG0010897	LOC27206443|XP_016034520.1|DSIM	CG9632|NP_650504.1|DMEL
OG0010898	LOC6726765|XP_016033244.1|DSIM	CG12590|NP_649513.1|DMEL
OG0010899	LOC27209013|XP_039151676.1|DSIM	Muc91C|NP_650744.1|DMEL
OG0010900	LOC6728182|XP_002103531.1|DSIM	primo-2|NP_001027188.1|DMEL
OG0010901	LOC6728262|XP_016034898.2|DSIM	CG43063|NP_001247082.1|DMEL
OG0010902	LOC6730061|XP_002105354.2|DSIM	CG11470|NP_651700.2|DMEL
OG0010903	LOC6730305|XP_002105588.1|DSIM	CG15554|NP_651844.3|DMEL
OG0010904	LOC6728565|XP_002103906.1|DSIM	Ugt35A1|NP_524314.2|DMEL
OG0010905	LOC6739779|XP_039151543.1|DSIM	CG14262|NP_651550.1|DMEL
OG0010907	LOC6727117|XP_002102510.1|DSIM	CG11286|NP_649735.1|DMEL
OG0010908	LOC27207630|XP_016035145.1|DSIM	CG5342|NP_650088.2|DMEL
OG0010909	LOC27209079|XP_016033635.1|DSIM	Sfp84E|NP_001163544.1|DMEL
OG0010910	LOC6729952|XP_002105247.1|DSIM	CG9997|NP_651631.1|DMEL
OG0010911	LOC6726744|XP_016033233.1|DSIM	CG14659|NP_649503.1|DMEL
OG0010912	LOC6727998|XP_002103350.2|DSIM	CG14864|NP_650439.1|DMEL
OG0010913	LOC6729822|XP_039150802.1|DSIM	eater|NP_651533.3|DMEL
OG0010914	LOC6735738|XP_002082651.2|DSIM	CG13511|NP_611701.1|DMEL
OG0010915	LOC6734847|XP_016028088.1|DSIM	CG30461|NP_001286512.1|DMEL
OG0010916	LOC6734874|XP_002081875.2|DSIM	CG11400|NP_611193.1|DMEL
OG0010917	LOC6734398|XP_016027529.1|DSIM	CG42287|NP_001137665.1|DMEL
OG0010918	LOC6732871|XP_002079978.1|DSIM	CG13962|NP_610004.1|DMEL
OG0010919	LOC6730644|XP_016023080.1|DSIM	Kebab|NP_001259900.1|DMEL
OG0010920	LOC6732751|XP_016025476.1|DSIM, LOC27206497|XP_039151939.1|DSIM	CG15172|NP_609932.1|DMEL
OG0010921	LOC27208094|XP_016025487.1|DSIM	CG43731|NP_001260560.1|DMEL
OG0010922	LOC6730554|XP_002077733.1|DSIM	CG5139|NP_608587.1|DMEL
OG0010923	LOC6725588|XP_002106597.2|DSIM	CG32686|NP_727413.1|DMEL
OG0010924	LOC6730751|XP_016023168.1|DSIM	Trf5|NP_608700.2|DMEL
OG0010925	LOC6737236|XP_002084076.2|DSIM	CG8006|NP_648191.1|DMEL
OG0010926	LOC6738025|XP_002084840.1|DSIM	saturn|NP_729963.1|DMEL
OG0010927	LOC27207582|XP_016032201.1|DSIM	CG43954|NP_001261966.1|DMEL
OG0010928	LOC6736981|XP_002083828.1|DSIM	Cpr65Aw|NP_729147.1|DMEL
OG0010929	LOC6732169|XP_002079300.1|DSIM	CG15480|NP_609620.1|DMEL
OG0010930	LOC6732182|XP_016024864.1|DSIM	CG31848|NP_723803.2|DMEL
OG0010931	LOC6732188|XP_002079317.1|DSIM	CG43779|NP_001162971.1|DMEL
OG0010932	LOC27206549|XP_016024413.1|DSIM	CG13137|NP_609350.2|DMEL
OG0010933	LOC6731936|XP_002079071.1|DSIM	CG14915|NP_609482.1|DMEL
OG0010934	LOC27208021|XP_039154514.1|DSIM	CG14006|NP_608953.1|DMEL
OG0010935	LOC6732166|XP_002079298.1|DSIM	CG15482|NP_609614.2|DMEL
OG0010936	LOC27206729|XP_016039483.1|DSIM	CG8509|NP_573079.1|DMEL
OG0010937	LOC6732594|XP_002079713.3|DSIM	CG31750|NP_724041.1|DMEL
OG0010946	LOC120284957|XP_039150676.1|DSIM	CG14877|NP_650507.1|DMEL
OG0010950	LOC6735655|XP_016029010.1|DSIM	CG44249|NP_001286703.1|DMEL
OG0010956	LOC27208422|XP_016027380.1|DSIM	CG30060|NP_725293.1|DMEL
OG0010957	LOC6728954|XP_002104282.1|DSIM	CG31464|NP_731226.2|DMEL
OG0010958	LOC6727154|XP_002102547.1|DSIM	Kmn2|NP_001163545.1|DMEL
OG0010959	LOC6728684|XP_016035355.1|DSIM	Alp13|NP_649978.2|DMEL
OG0010960	LOC6731866|XP_016024546.2|DSIM	CG7294|NP_609438.1|DMEL
OG0010962	LOC6733125|XP_016025838.1|DSIM	CG3635|NP_610138.4|DMEL
OG0010963	LOC6732404|XP_002079525.1|DSIM	dao|NP_609742.1|DMEL
OG0010964	LOC6731207|XP_002078366.1|DSIM	CG42369|NP_609024.1|DMEL
OG0010965	LOC6735771|XP_002082684.1|DSIM	CG3649|NP_611725.2|DMEL
OG0010966	LOC6738592|XP_002085396.1|DSIM	Cyp12c1|NP_649052.1|DMEL
OG0010967	LOC6724992|XP_002106027.1|DSIM	CG17959|NP_570045.1|DMEL
OG0010968	LOC27206260|XP_002083359.1|DSIM	CG32299|NP_001137874.1|DMEL
OG0010969	LOC27206477|XP_016035681.1|DSIM	CG31178|NP_001138096.1|DMEL
OG0010971	LOC6727756|XP_016034331.1|DSIM	CG18213|NP_650589.2|DMEL
OG0010972	LOC6727475|XP_002102855.1|DSIM	CG5250|NP_650793.1|DMEL
OG0010974	LOC6737331|XP_002084169.1|DSIM	Cp19|NP_523980.1|DMEL
OG0010975	LOC27208085|XP_039151610.1|DSIM	CG42798|NP_001189242.1|DMEL
OG0010977	LOC6728598|XP_039150437.1|DSIM	CG42394|NP_001138035.1|DMEL
OG0010978	LOC6725809|XP_016039139.2|DSIM	Mur11Da|NP_727652.3|DMEL
OG0010979	LOC6740102|XP_002076985.1|DSIM	CG12715|NP_572849.1|DMEL
OG0010980	LOC27206654|XP_016039374.2|DSIM	CG9106|NP_573013.1|DMEL
OG0010981	LOC6724850|XP_002105890.1|DSIM	CG14624|NP_726719.1|DMEL
OG0010982	LOC6740023|XP_002076905.1|DSIM	CG15337|NP_572455.1|DMEL
OG0010983	LOC27206340|XP_016039910.2|DSIM	CG6023|NP_996503.2|DMEL
OG0010984	LOC6739899|XP_002076789.2|DSIM	CG14631|NP_569878.1|DMEL
OG0010985	LOC6726865|XP_002102267.1|DSIM	CG2104|NP_649575.1|DMEL
OG0010986	LOC6726254|XP_039152362.1|DSIM	CG10597|NP_001138216.1|DMEL
OG0010987	LOC6725129|XP_016038103.1|DSIM	CG15471|NP_001138156.1|DMEL
OG0010988	LOC6725363|XP_002106380.1|DSIM	CG34337|NP_001096901.1|DMEL
OG0010989	LOC27207658|XP_016034287.1|DSIM	CG34280|NP_001097821.1|DMEL
OG0010990	LOC6732797|XP_002079910.1|DSIM	CG13086|NP_609956.1|DMEL
OG0010991	LOC6731152|XP_002078310.1|DSIM	CG13996|NP_608980.1|DMEL
OG0010992	LOC27206511|XP_016024406.2|DSIM	CG13135|NP_723521.1|DMEL
OG0010993	LOC6730646|XP_016023083.1|DSIM	dpr3|NP_001014459.2|DMEL
OG0010994	LOC6733105|XP_002080182.1|DSIM	CG31600|NP_724367.1|DMEL
OG0010995	LOC6737234|XP_016030945.1|DSIM	CG7366|NP_648189.1|DMEL
OG0010996	LOC6736543|XP_016030125.1|DSIM	CG2113|NP_647757.2|DMEL
OG0010997	LOC6736787|XP_039149620.1|DSIM	CG32248|NP_729002.2|DMEL
OG0010998	LOC27209272|XP_016030469.1|DSIM	CG32236|NP_729026.1|DMEL
OG0010999	LOC6738269|XP_002085080.2|DSIM	CG13053|NP_652421.1|DMEL
OG0011000	LOC27206732|XP_016029839.1|DSIM	Ir62a|NP_001033986.1|DMEL
OG0011001	LOC6738768|XP_016032588.1|DSIM	CG17732|NP_001189135.1|DMEL
OG0011002	LOC6738158|XP_002084971.2|DSIM	CG42729|NP_001034019.2|DMEL
OG0011003	LOC27206221|XP_016031984.1|DSIM	CG13454|NP_648771.1|DMEL
OG0011004	LOC27207200|XP_016028740.1|DSIM	CG43709|NP_001261104.1|DMEL
OG0011005	LOC6734472|XP_016027599.1|DSIM	Obp50b|NP_725386.1|DMEL
OG0011006	LOC6734614|XP_002081622.1|DSIM	Mtk|NP_523752.1|DMEL
OG0011007	LOC27209424|XP_039147964.1|DSIM	CG44438|NP_001286143.1|DMEL
OG0011008	LOC27206463|XP_039151123.1|DSIM	CG14330|NP_650628.1|DMEL
OG0011010	LOC6727835|XP_016034421.1|DSIM	CG42446|NP_650537.3|DMEL
OG0011011	LOC6727708|XP_002103070.1|DSIM	CG5866|NP_650624.2|DMEL
OG0011012	LOC27207427|XP_016034060.1|DSIM	CG43203|NP_001247194.1|DMEL
OG0011013	LOC6727786|XP_002103147.1|DSIM	CG14907|NP_650574.2|DMEL
OG0011014	LOC6728621|XP_002103962.1|DSIM	CG4073|NP_650010.1|DMEL
OG0011015	LOC6728719|XP_002104055.1|DSIM	MtnA|NP_524299.1|DMEL
OG0011016	LOC6733700|XP_002080747.2|DSIM	CG11251|NP_648632.1|DMEL
OG0011017	LOC27206313|XP_016035374.1|DSIM	CG46467|NP_001369001.1|DMEL
OG0011018	LOC27206625|XP_016034845.2|DSIM	CG14369|NP_650295.1|DMEL
OG0011019	LOC6728202|XP_002103551.1|DSIM	CG9269|NP_650297.1|DMEL
OG0011020	LOC6727059|XP_002102456.1|DSIM	CG1288|NP_649705.2|DMEL
OG0011021	LOC27206476|XP_039150749.1|DSIM	CG11741|NP_001097709.1|DMEL
OG0011022	LOC6727534|XP_002102914.1|DSIM	CG14302|NP_650749.2|DMEL
