Orthogroup	DSIM.longest_only	DFIC.longest_only
OG0008765	LOC6734186|XP_002081215.1|DSIM	LOC108096664|XP_017053926.1|DFIC
OG0008766	LOC6730620|XP_016023069.1|DSIM	LOC108094096|XP_017050009.1|DFIC
OG0008767	LOC6735102|XP_016028368.1|DSIM	LOC108086304|XP_017038685.1|DFIC
OG0008768	LOC6736078|XP_016029471.1|DSIM	LOC108101888|XP_017061932.1|DFIC
OG0008769	LOC6735564|XP_016028899.1|DSIM	LOC108101420|XP_017061235.1|DFIC
OG0008770	LOC6733363|XP_016026281.1|DSIM	LOC108094007|XP_017049923.1|DFIC
OG0008771	LOC6739386|XP_002076295.1|DSIM	LOC108086405|XP_017038796.1|DFIC
OG0008772	LOC6733965|XP_002081009.1|DSIM	LOC108086452|XP_017038859.1|DFIC
OG0008773	LOC6734942|XP_002081939.1|DSIM	LOC108094013|XP_017049929.1|DFIC
OG0008774	LOC6735376|XP_016028704.1|DSIM	LOC108094967|XP_017051319.1|DFIC
OG0008775	LOC6734860|XP_002081861.2|DSIM	LOC108093711|XP_017049398.1|DFIC
OG0008776	LOC6734546|XP_002081555.1|DSIM	LOC108086750|XP_017039279.1|DFIC
OG0008777	LOC6735717|XP_016029094.1|DSIM	LOC108096845|XP_017054247.1|DFIC
OG0008778	LOC6733238|XP_002080301.1|DSIM	LOC108094299|XP_017050304.1|DFIC
OG0008779	LOC6724972|XP_002106008.1|DSIM	LOC108097204|XP_017054839.1|DFIC
OG0008780	LOC27208589|XP_039151587.1|DSIM	LOC108091389|XP_017046059.1|DFIC
OG0008781	LOC27208323|XP_016038293.1|DSIM	LOC108097353|XP_017055078.1|DFIC
OG0008782	LOC6737396|XP_016031150.1|DSIM	LOC108096385|XP_017053434.1|DFIC
OG0008783	LOC6735834|XP_002082744.2|DSIM	LOC108096543|XP_017053719.1|DFIC
OG0008784	LOC6738857|XP_016032678.1|DSIM	LOC108100555|XP_017060016.1|DFIC
OG0008785	LOC6737564|XP_016031354.1|DSIM	LOC108089739|XP_017043610.1|DFIC
OG0008786	LOC6731103|XP_016023636.1|DSIM	LOC108093392|XP_017048901.1|DFIC
OG0008787	LOC6737491|XP_002084327.1|DSIM	LOC108087550|XP_017040460.1|DFIC
OG0008788	LOC6736934|XP_016030583.1|DSIM	LOC108093237|XP_017048700.1|DFIC
OG0008789	LOC6740468|XP_016029811.1|DSIM	LOC108100734|XP_017060260.1|DFIC
OG0008790	LOC6733566|XP_016026511.1|DSIM	LOC108090464|XP_017044651.1|DFIC
OG0008791	LOC6735039|XP_002082020.1|DSIM	LOC108093791|XP_017049561.1|DFIC, LOC108093635|XP_017049282.1|DFIC
OG0008792	LOC6735667|XP_016029030.1|DSIM	LOC108090767|XP_017045095.1|DFIC
OG0008793	LOC6733209|XP_002080274.1|DSIM	LOC108089657|XP_017043517.1|DFIC
OG0008794	LOC6732534|XP_002079653.1|DSIM	LOC108102021|XP_017062114.1|DFIC, LOC108098286|XP_017056582.1|DFIC
OG0008795	LOC6728027|XP_016034642.1|DSIM	LOC108098975|XP_017057680.1|DFIC
OG0008796	LOC6729683|XP_002104989.1|DSIM	LOC108095718|XP_017052382.1|DFIC
OG0008797	LOC6728058|XP_002103410.1|DSIM	LOC108098971|XP_017057676.1|DFIC
OG0008798	LOC6730256|XP_002105539.1|DSIM	LOC108086864|XP_017039414.1|DFIC
OG0008799	LOC6733430|XP_002080487.1|DSIM	LOC108101590|XP_017061491.1|DFIC
OG0008805	LOC6726283|XP_016039791.1|DSIM	LOC108098079|XP_017056266.1|DFIC
OG0008806	LOC6739836|XP_002076726.1|DSIM	LOC108094566|XP_017050667.1|DFIC
OG0008807	LOC6726137|XP_039153401.1|DSIM	LOC108097990|XP_017056114.1|DFIC
OG0008808	LOC27207364|XP_016039171.1|DSIM	LOC108095564|XP_017052201.1|DFIC
OG0008809	LOC27206482|XP_016036134.1|DSIM	LOC108099635|XP_017058754.1|DFIC
OG0008811	LOC6727977|XP_016034569.2|DSIM	LOC108097477|XP_017055245.1|DFIC
OG0008813	LOC6728736|XP_016035404.2|DSIM	LOC108098921|XP_017057614.1|DFIC
OG0008814	LOC6735992|XP_016029361.1|DSIM	LOC108090801|XP_017045143.1|DFIC
OG0008815	LOC27206662|XP_016030043.1|DSIM	LOC108099010|XP_017057733.1|DFIC
OG0008816	LOC6738405|XP_002085214.1|DSIM	LOC108100426|XP_017059820.1|DFIC
OG0008819	LOC6735396|XP_002082343.1|DSIM	LOC108094940|XP_017051290.1|DFIC
OG0008820	LOC6731640|XP_002078780.1|DSIM	LOC108097836|XP_017055848.1|DFIC
OG0008822	LOC6731799|XP_016024482.1|DSIM	LOC108089117|XP_017042718.1|DFIC
OG0008823	LOC6725473|XP_002106489.2|DSIM	LOC108088678|XP_017042106.1|DFIC
OG0008824	LOC6737922|XP_016031689.1|DSIM	LOC108095419|XP_017052014.1|DFIC
OG0008825	LOC6737915|XP_002084739.2|DSIM	LOC108095418|XP_017052013.1|DFIC
OG0008826	LOC6727143|XP_016033626.1|DSIM	LOC108098621|XP_017057177.1|DFIC
OG0008829	LOC6724891|XP_002105929.1|DSIM	LOC108097136|XP_017054722.1|DFIC
OG0008830	LOC6726347|XP_016039922.1|DSIM	LOC108088593|XP_017041929.1|DFIC
OG0008831	LOC6724910|XP_016037761.1|DSIM	LOC108097159|XP_017054778.1|DFIC
OG0008832	LOC27206782|XP_039152694.1|DSIM	LOC108097092|XP_017054638.1|DFIC
OG0008833	LOC27206358|XP_016038501.1|DSIM	LOC108098094|XP_017056289.1|DFIC
OG0008834	LOC27206429|XP_016036218.1|DSIM	LOC108095849|XP_017052636.1|DFIC
OG0008835	LOC27209416|XP_016033871.1|DSIM	LOC108093337|XP_017048822.1|DFIC
OG0008836	LOC6733627|XP_016026586.1|DSIM	LOC108090519|XP_017044727.1|DFIC
OG0008837	LOC6735739|XP_002082652.1|DSIM	LOC108096532|XP_017053706.1|DFIC
OG0008838	LOC6731667|XP_016024358.1|DSIM	LOC108101195|XP_017060928.1|DFIC
OG0008839	LOC27206326|XP_016027102.1|DSIM	LOC108086679|XP_017039161.1|DFIC
OG0008840	LOC6732922|XP_002080026.1|DSIM	LOC108098385|XP_017056742.1|DFIC
OG0008841	LOC6736616|XP_002083472.1|DSIM	LOC108099218|XP_017058087.1|DFIC
OG0008842	LOC6735894|XP_039148367.1|DSIM	LOC108087606|XP_017040534.1|DFIC
OG0008843	LOC27207703|XP_016030213.1|DSIM	LOC108099131|XP_017057958.1|DFIC
OG0008845	LOC6732416|XP_002079537.2|DSIM	LOC108098447|XP_017056840.1|DFIC
OG0008846	LOC6738626|XP_002085428.2|DSIM	LOC108088338|XP_017041571.1|DFIC
OG0008847	LOC6726991|XP_002102392.1|DSIM	LOC108091822|XP_017046689.1|DFIC
OG0008848	LOC6734819|XP_016028051.1|DSIM	LOC108090268|XP_017044366.1|DFIC
OG0008849	LOC27207156|XP_016038458.1|DSIM	LOC108095391|XP_017051960.1|DFIC
OG0008850	LOC6735447|XP_016028752.1|DSIM	LOC108095130|XP_017051559.1|DFIC
OG0008851	LOC6731849|XP_002078984.1|DSIM	LOC108089132|XP_017042737.1|DFIC
OG0008852	LOC6739332|XP_016026482.2|DSIM	LOC108101469|XP_017061303.1|DFIC
OG0008854	LOC6730507|XP_016022966.1|DSIM	LOC108091517|XP_017046264.1|DFIC
OG0008855	LOC6725596|XP_016038791.1|DSIM	LOC108095609|XP_017052262.1|DFIC
OG0008856	LOC6724689|XP_016037210.1|DSIM	LOC108098410|XP_017056793.1|DFIC
OG0008857	LOC6737133|XP_002083980.2|DSIM	LOC108088245|XP_017041450.1|DFIC
OG0008858	LOC6739740|XP_002076633.2|DSIM	LOC108092024|XP_017046951.1|DFIC
OG0008859	LOC6737499|XP_039149045.1|DSIM	LOC108087469|XP_017040334.1|DFIC
OG0008860	LOC6730168|XP_002105459.2|DSIM	LOC108097640|XP_017055559.1|DFIC
OG0008861	LOC6733611|XP_002080665.1|DSIM	LOC108090437|XP_017044603.1|DFIC
OG0008862	LOC6727749|XP_016034329.1|DSIM	LOC108096815|XP_017054199.1|DFIC
OG0008863	LOC6732481|XP_016025111.1|DSIM	LOC108101373|XP_017061176.1|DFIC
OG0008864	LOC6735638|XP_002082556.1|DSIM	LOC108090637|XP_017044903.1|DFIC
OG0008865	LOC6732048|XP_002079180.1|DSIM	LOC108093512|XP_017049092.1|DFIC
OG0008866	LOC6730405|XP_016022873.1|DSIM	LOC108091507|XP_017046239.1|DFIC
OG0008867	LOC6725422|XP_016038499.1|DSIM	LOC108097999|XP_017056125.1|DFIC
OG0008868	LOC6733643|XP_016026606.1|DSIM	LOC108090279|XP_017044379.1|DFIC
OG0008869	LOC6739159|XP_002085949.1|DSIM	LOC108088774|XP_017042217.1|DFIC
OG0008870	LOC6738648|XP_002085450.1|DSIM	LOC108088262|XP_017041469.1|DFIC
OG0008871	LOC6737970|XP_002084786.2|DSIM	LOC108095424|XP_017052021.1|DFIC
OG0008872	LOC6731323|XP_016023902.1|DSIM	LOC108093454|XP_017049022.1|DFIC
OG0008873	LOC6731277|XP_002078434.1|DSIM	LOC108088167|XP_017041328.1|DFIC
OG0008874	LOC6739454|XP_002076355.1|DSIM	LOC108093692|XP_017049360.1|DFIC
OG0008875	LOC6734207|XP_016027252.1|DSIM	LOC108096969|XP_017054435.1|DFIC
OG0008876	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM	LOC108095045|XP_017051434.1|DFIC
OG0008877	LOC6737859|XP_002084687.1|DSIM	LOC108089418|XP_017043111.1|DFIC
OG0008878	LOC6731518|XP_002078666.1|DSIM	LOC108100950|XP_017060583.1|DFIC
OG0008879	LOC6734820|XP_016028053.1|DSIM	LOC108090267|XP_017044365.1|DFIC
OG0008880	LOC6728068|XP_002103420.1|DSIM	LOC108091998|XP_017046913.1|DFIC
OG0008881	LOC6736074|XP_002082975.1|DSIM	LOC108101811|XP_017061776.1|DFIC
OG0008882	LOC6731670|XP_016024360.2|DSIM	LOC108101624|XP_017061528.1|DFIC, LOC108101196|XP_017060929.1|DFIC
OG0008883	LOC6728782|XP_002104117.1|DSIM	LOC108092106|XP_017047090.1|DFIC
OG0008884	LOC6729647|XP_002104953.1|DSIM	LOC108095648|XP_017052302.1|DFIC
OG0008885	LOC6732799|XP_002079912.1|DSIM	LOC108101577|XP_017061516.1|DFIC, LOC108094473|XP_017050546.1|DFIC
OG0008886	LOC27208703|XP_016027996.1|DSIM	LOC108090476|XP_017044661.1|DFIC
OG0008887	LOC6735412|XP_016028727.1|DSIM	LOC108094914|XP_017051249.1|DFIC
OG0008888	LOC27208214|XP_016031372.1|DSIM	LOC108099897|XP_017059044.1|DFIC
OG0008889	LOC6735663|XP_002082581.1|DSIM	LOC108090764|XP_017045093.1|DFIC
OG0008890	LOC6728043|XP_002103395.1|DSIM	LOC108098958|XP_017057659.1|DFIC
OG0008891	LOC6736779|XP_016030414.1|DSIM	LOC108096333|XP_017053357.1|DFIC
OG0008892	LOC6736018|XP_016029421.1|DSIM	LOC108090894|XP_017045289.1|DFIC
OG0008893	LOC27206283|XP_016030498.1|DSIM	LOC108088987|XP_017042518.1|DFIC
OG0008894	LOC6729114|XP_016035759.1|DSIM	LOC108099485|XP_017058534.1|DFIC
OG0008895	LOC6728746|XP_016035419.1|DSIM	LOC108098856|XP_017057512.1|DFIC
OG0008896	LOC6738201|XP_002085014.2|DSIM	LOC108096332|XP_017053355.1|DFIC
OG0008897	LOC6727583|XP_002102962.2|DSIM	LOC108087226|XP_017039998.1|DFIC
OG0008898	LOC6734279|XP_016027346.1|DSIM	LOC108087778|XP_017040795.1|DFIC
OG0008899	LOC6732737|XP_002079851.2|DSIM	LOC108101204|XP_017060940.1|DFIC
OG0008900	LOC6732689|XP_002079803.2|DSIM	LOC108096080|XP_017052930.1|DFIC, LOC108087771|XP_017040829.1|DFIC
OG0008901	LOC6737077|XP_016030703.1|DSIM	LOC108089564|XP_017043397.1|DFIC
OG0008902	LOC6739828|XP_016037252.1|DSIM	LOC108098412|XP_017056796.1|DFIC
OG0008903	LOC27209406|XP_016022958.1|DSIM	LOC108091518|XP_017046266.1|DFIC
OG0008904	LOC6735041|XP_016028328.1|DSIM	LOC108093790|XP_017049560.1|DFIC
OG0008905	LOC6724713|XP_016037290.1|DSIM	LOC108095027|XP_017051386.1|DFIC
OG0008906	LOC6737531|XP_039149918.1|DSIM	LOC108089744|XP_017043616.1|DFIC
OG0008907	LOC6729411|XP_016036058.2|DSIM	LOC108091919|XP_017046794.1|DFIC
OG0008908	LOC6727063|XP_016033561.1|DSIM	LOC108093557|XP_017049140.1|DFIC
OG0008909	LOC6729950|XP_002105245.1|DSIM	LOC108086290|XP_017038668.1|DFIC
OG0008910	LOC6728812|XP_016035502.1|DSIM	LOC108099592|XP_017058688.1|DFIC
OG0008911	LOC27206445|XP_016034322.1|DSIM	LOC108092143|XP_017047143.1|DFIC
OG0008912	LOC6726658|XP_002102069.1|DSIM	LOC108098494|XP_017056903.1|DFIC
OG0008913	LOC6729106|XP_002104427.1|DSIM	LOC108099402|XP_017058397.1|DFIC
OG0008914	LOC6728108|XP_002103459.1|DSIM	LOC108091918|XP_017046793.1|DFIC
OG0008915	LOC6727010|XP_016033500.1|DSIM	LOC108089100|XP_017042704.1|DFIC
OG0008916	LOC6731382|XP_016024004.1|DSIM	LOC108100801|XP_017060348.1|DFIC
OG0008917	LOC6731407|XP_016024025.1|DSIM	LOC108100909|XP_017060512.1|DFIC
OG0008918	LOC6732725|XP_016025456.1|DSIM	LOC108096098|XP_017052962.1|DFIC
OG0008919	LOC6730465|XP_016022923.1|DSIM	LOC108091459|XP_017046150.1|DFIC
OG0008920	LOC6739650|XP_002076544.1|DSIM	LOC108096195|XP_017053068.1|DFIC
OG0008921	LOC27206516|XP_016024212.1|DSIM	LOC108100961|XP_017060601.1|DFIC
OG0008922	LOC6731517|XP_016024196.1|DSIM	LOC108094138|XP_017050053.1|DFIC, LOC108100954|XP_017060592.1|DFIC
OG0008923	LOC6735202|XP_002082175.1|DSIM	LOC108095240|XP_017051757.1|DFIC
OG0008924	LOC6735422|XP_002082364.1|DSIM	LOC108094843|XP_017051135.1|DFIC
OG0008925	LOC6735111|XP_002082088.1|DSIM	LOC108086312|XP_017038702.1|DFIC
OG0008926	LOC6733670|XP_016026646.1|DSIM	LOC108090413|XP_017044557.1|DFIC
OG0008927	LOC6736079|XP_016029472.1|DSIM	LOC108101887|XP_017061931.1|DFIC
OG0008928	LOC6733318|XP_002080377.1|DSIM	LOC108094227|XP_017050173.1|DFIC
OG0008929	LOC6735185|XP_002082159.1|DSIM	LOC108095176|XP_017051630.1|DFIC
OG0008930	LOC6728142|XP_002103493.1|DSIM	LOC108091943|XP_017046820.1|DFIC
OG0008931	LOC6733792|XP_016026752.1|DSIM	LOC108090916|XP_017045328.1|DFIC
OG0008932	LOC27207546|XP_016029522.1|DSIM	LOC108090695|XP_017044967.1|DFIC
OG0008933	LOC6733958|XP_002081002.3|DSIM	LOC108086397|XP_017038788.1|DFIC
OG0008934	LOC6737145|XP_016030778.2|DSIM	LOC108086991|XP_017039617.1|DFIC
OG0008935	LOC6733333|XP_002080390.1|DSIM	LOC108094334|XP_017050372.1|DFIC
OG0008936	LOC6735608|XP_016028968.1|DSIM	LOC108096913|XP_017054352.1|DFIC
OG0008937	LOC27206950|XP_039147982.1|DSIM	LOC108096698|XP_017054019.1|DFIC
OG0008938	LOC6734333|XP_039148742.1|DSIM	LOC108094851|XP_017051147.1|DFIC
OG0008939	LOC27206184|XP_016028675.1|DSIM	LOC108094892|XP_017051221.1|DFIC
OG0008940	LOC6735662|XP_039148816.1|DSIM	LOC108090864|XP_017045241.1|DFIC
OG0008941	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM	LOC108086498|XP_017038913.1|DFIC
OG0008942	LOC6725678|XP_016038939.1|DSIM	LOC108091101|XP_017045610.1|DFIC
OG0008943	LOC6725335|XP_002106352.1|DSIM	LOC108092978|XP_017048359.1|DFIC
OG0008944	LOC27207267|XP_016039361.1|DSIM	LOC108094612|XP_017050776.1|DFIC
OG0008945	LOC6725275|XP_002106297.1|DSIM	LOC108097281|XP_017054971.1|DFIC
OG0008946	LOC6725653|XP_002106660.1|DSIM	LOC108091202|XP_017045774.1|DFIC
OG0008947	LOC6724844|XP_002105884.1|DSIM	LOC108097043|XP_017054563.1|DFIC
OG0008948	LOC6724962|XP_002105998.3|DSIM	LOC108092823|XP_017048115.1|DFIC
OG0008949	LOC27207640|XP_039150335.1|DSIM	LOC108093053|XP_017048449.1|DFIC
OG0008950	LOC27207178|XP_016037923.1|DSIM	LOC108097196|XP_017054830.1|DFIC
OG0008951	LOC6738342|XP_002085152.1|DSIM	LOC108089351|XP_017043020.1|DFIC
OG0008952	LOC6726264|XP_002107226.2|DSIM	LOC108097901|XP_017055927.1|DFIC
OG0008953	LOC6739151|XP_039149832.1|DSIM	LOC108088741|XP_017042178.1|DFIC
OG0008954	LOC27206672|XP_016025059.1|DSIM	LOC108098437|XP_017056817.1|DFIC
OG0008955	LOC6739621|XP_002076516.1|DSIM	LOC108089345|XP_017043015.1|DFIC
OG0008956	LOC27209276|XP_016026386.1|DSIM	LOC108100171|XP_017059428.1|DFIC
OG0008957	LOC6738015|XP_016031816.1|DSIM	LOC108086951|XP_017039553.1|DFIC
OG0008958	LOC6739044|XP_002085838.2|DSIM	LOC108088879|XP_017042363.1|DFIC
OG0008959	LOC6738807|XP_002085607.1|DSIM	LOC108100230|XP_017059497.1|DFIC
OG0008960	LOC6737731|XP_016031505.1|DSIM	LOC108100409|XP_017059785.1|DFIC
OG0008961	LOC6732610|XP_002079729.1|DSIM	LOC108090612|XP_017044872.1|DFIC
OG0008962	LOC6740021|XP_002076906.1|DSIM	LOC108097892|XP_017055920.1|DFIC
OG0008963	LOC6726251|XP_002107214.1|DSIM	LOC108097897|XP_017055924.1|DFIC
OG0008964	LOC27206893|XP_016037659.1|DSIM	LOC108097359|XP_017055088.1|DFIC
OG0008965	LOC6731722|XP_002078857.2|DSIM	LOC108089221|XP_017042865.1|DFIC
OG0008966	LOC6732469|XP_016025105.1|DSIM	LOC108101360|XP_017061160.1|DFIC
OG0008967	LOC6737767|XP_016031553.1|DSIM	LOC108100151|XP_017059397.1|DFIC
OG0008968	LOC6730576|XP_002077755.1|DSIM	LOC108094118|XP_017050029.1|DFIC
OG0008969	LOC6730571|XP_002077750.1|DSIM	LOC108095171|XP_017051628.1|DFIC
OG0008970	LOC6730570|XP_002077749.1|DSIM	LOC108095192|XP_017051684.1|DFIC
OG0008971	LOC6737241|XP_002084081.1|DSIM	LOC108088949|XP_017042459.1|DFIC
OG0008972	LOC6737053|XP_016030678.1|DSIM	LOC108093269|XP_017048737.1|DFIC
OG0008973	LOC6738132|XP_002084945.1|DSIM	LOC108096192|XP_017053065.1|DFIC
OG0008974	LOC6730137|XP_002105428.1|DSIM	LOC108088377|XP_017041613.1|DFIC
OG0008974	LOC6730136|XP_002105427.3|DSIM	LOC108088372|XP_017041606.1|DFIC
OG0008975	LOC27209073|XP_039148557.1|DSIM	LOC108090632|XP_017044900.1|DFIC
OG0008976	LOC6738651|XP_002085453.2|DSIM	LOC108088353|XP_017041589.1|DFIC
OG0008977	LOC6732171|XP_002079302.1|DSIM	LOC108092639|XP_017047766.1|DFIC, LOC108100767|XP_017060696.1|DFIC
OG0008978	LOC6733174|XP_002080250.1|DSIM	LOC108099989|XP_017059175.1|DFIC
OG0008979	LOC6732228|XP_002079357.1|DSIM	LOC108092658|XP_017047808.1|DFIC
OG0008980	LOC27207507|XP_016029000.1|DSIM	LOC108090791|XP_017045127.1|DFIC, LOC108090635|XP_017044901.1|DFIC
OG0008980	LOC6734659|XP_016027850.2|DSIM	LOC108087629|XP_017040575.1|DFIC
OG0008983	LOC6735987|XP_002082896.1|DSIM	LOC108090978|XP_017045422.1|DFIC
OG0008985	LOC6738318|XP_002085128.1|DSIM	LOC108089358|XP_017043025.1|DFIC
OG0008986	LOC6726962|XP_002102364.1|DSIM	LOC108091789|XP_017046637.1|DFIC
OG0008987	LOC6731041|XP_002078202.1|DSIM	LOC108089867|XP_017043804.1|DFIC
OG0008988	LOC6728156|XP_002103506.2|DSIM	LOC108092124|XP_017047115.1|DFIC
OG0008989	LOC6724975|XP_016037924.1|DSIM	LOC108097192|XP_017054826.1|DFIC
OG0008990	LOC6737439|XP_002084276.1|DSIM	LOC108087412|XP_017040240.1|DFIC
OG0008992	LOC6728597|XP_016035228.1|DSIM	LOC108096843|XP_017054246.1|DFIC
OG0008993	LOC6739633|XP_039149093.1|DSIM	LOC108100565|XP_017060031.1|DFIC
OG0008994	LOC6731461|XP_002078612.1|DSIM	LOC108092716|XP_017047933.1|DFIC
OG0008995	LOC6737526|XP_039148045.1|DSIM	LOC108090947|XP_017045371.1|DFIC
OG0008996	LOC6726056|XP_016039443.1|DSIM	LOC108094666|XP_017050866.1|DFIC
OG0008997	LOC6724783|XP_002105825.1|DSIM	LOC108092841|XP_017048136.1|DFIC
OG0008999	LOC6740222|XP_002077103.1|DSIM	LOC108094224|XP_017050174.1|DFIC
OG0009000	LOC6739987|XP_016038146.1|DSIM	LOC108095347|XP_017051916.1|DFIC
OG0009001	LOC6732767|XP_016025485.1|DSIM	LOC108101202|XP_017060938.1|DFIC
OG0009002	LOC27207651|XP_039150454.1|DSIM	LOC108087962|XP_017041045.1|DFIC
OG0009003	LOC6737885|XP_002084713.1|DSIM	LOC108089339|XP_017043009.1|DFIC
OG0009004	LOC6733957|XP_002081001.1|DSIM	LOC108086389|XP_017038780.1|DFIC
OG0009005	LOC6732160|XP_002079292.1|DSIM	LOC108100862|XP_017060430.1|DFIC
OG0009006	LOC6727333|XP_002102718.3|DSIM	LOC108093368|XP_017048878.1|DFIC
OG0009007	LOC6737368|XP_016031105.1|DSIM	LOC108093955|XP_017049847.1|DFIC
OG0009008	LOC6727403|XP_002102788.1|DSIM	LOC108101090|XP_017060782.1|DFIC
OG0009009	LOC27206269|XP_016029853.2|DSIM	LOC108100505|XP_017059945.1|DFIC
OG0009010	LOC6737265|XP_002084105.2|DSIM	LOC108089033|XP_017042619.1|DFIC
OG0009011	LOC6736733|XP_039149638.1|DSIM	LOC108100358|XP_017059680.1|DFIC
OG0009012	LOC6735570|XP_016028914.1|DSIM	LOC108101324|XP_017061125.1|DFIC
OG0009013	LOC27206574|XP_039152411.1|DSIM	LOC108097080|XP_017054611.1|DFIC
OG0009014	LOC6738336|XP_016032182.1|DSIM	LOC108089380|XP_017043052.1|DFIC
OG0009015	LOC6737134|XP_002083981.2|DSIM	LOC108088247|XP_017041453.1|DFIC
OG0009016	LOC6737193|XP_002084039.1|DSIM	LOC108096370|XP_017053411.1|DFIC
OG0009017	LOC6730772|XP_016023189.1|DSIM	LOC108092514|XP_017047624.1|DFIC
OG0009018	LOC6724699|XP_016037267.1|DSIM	LOC108098407|XP_017056787.1|DFIC
OG0009019	LOC6724693|XP_016037230.1|DSIM	LOC108098401|XP_017056769.1|DFIC
OG0009020	LOC6727969|XP_039150764.1|DSIM	LOC108097214|XP_017054854.1|DFIC
OG0009021	LOC6726715|XP_016033194.2|DSIM	LOC108091395|XP_017046069.1|DFIC
OG0009022	LOC6728302|XP_016034937.1|DSIM	LOC108087393|XP_017040225.1|DFIC
OG0009023	LOC6739777|XP_002076669.1|DSIM	LOC108088379|XP_017041615.1|DFIC
OG0009024	LOC6729457|XP_016036133.1|DSIM	LOC108099462|XP_017058500.1|DFIC
OG0009025	LOC6728368|XP_016034986.1|DSIM	LOC108087973|XP_017041061.1|DFIC
OG0009026	LOC6729383|XP_016036026.2|DSIM	LOC108092160|XP_017047169.1|DFIC
OG0009027	LOC27209236|XP_016028448.1|DSIM	LOC108087805|XP_017040851.1|DFIC
OG0009028	LOC6737428|XP_002084265.1|DSIM	LOC108087446|XP_017040290.1|DFIC
OG0009029	LOC6731147|XP_002078305.1|DSIM	LOC108088129|XP_017041279.1|DFIC
OG0009030	LOC6730533|XP_002077712.3|DSIM	LOC108101325|XP_017061122.1|DFIC
OG0009031	LOC6727067|XP_002102464.1|DSIM	LOC108093551|XP_017049136.1|DFIC
OG0009032	LOC6727066|XP_002102463.1|DSIM	LOC108093552|XP_017049137.1|DFIC
OG0009033	LOC6732154|XP_002079286.3|DSIM	LOC108100891|XP_017060489.1|DFIC
OG0009034	LOC6732436|XP_016025083.1|DSIM	LOC108094546|XP_017050644.1|DFIC
OG0009035	LOC6731679|XP_002078819.1|DSIM	LOC108101251|XP_017060996.1|DFIC
OG0009036	LOC6733760|XP_016026717.1|DSIM	LOC108090900|XP_017045300.1|DFIC
OG0009037	LOC6730852|XP_016023270.1|DSIM	LOC108092444|XP_017047514.1|DFIC
OG0009038	LOC27207021|XP_016036662.2|DSIM	LOC108088521|XP_017041849.1|DFIC
OG0009039	LOC6727890|XP_016034499.1|DSIM	LOC108096705|XP_017054032.1|DFIC
OG0009040	LOC6734524|XP_016027639.1|DSIM	LOC108086692|XP_017039177.1|DFIC
OG0009041	LOC6727492|XP_016034077.1|DSIM	LOC108088016|XP_017041117.1|DFIC
OG0009042	LOC6739210|XP_002076120.3|DSIM	LOC108089974|XP_017043964.1|DFIC
OG0009043	LOC6732849|XP_002079959.1|DSIM	LOC108092731|XP_017047948.1|DFIC
OG0009044	LOC6738945|XP_002085740.1|DSIM	LOC108089857|XP_017043791.1|DFIC
OG0009045	LOC6726974|XP_016033473.1|DSIM	LOC108091816|XP_017046676.1|DFIC
OG0009046	LOC6739084|XP_016032927.1|DSIM	LOC108093580|XP_017049191.1|DFIC
OG0009047	LOC6733304|XP_016026229.1|DSIM	LOC108094203|XP_017050147.1|DFIC
OG0009048	LOC6732215|XP_002079344.1|DSIM	LOC108092725|XP_017047943.1|DFIC
OG0009049	LOC6727878|XP_039151737.1|DSIM	LOC108097663|XP_017055602.1|DFIC
OG0009050	LOC6732272|XP_002079401.1|DSIM	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC
OG0009051	LOC6735354|XP_002082301.1|DSIM	LOC108094870|XP_017051181.1|DFIC
OG0009052	LOC6727142|XP_016033624.1|DSIM	LOC108098466|XP_017056863.1|DFIC
OG0009053	LOC6729395|XP_039150447.1|DSIM	LOC108092052|XP_017046990.1|DFIC
OG0009054	LOC6728440|XP_016035040.1|DSIM	LOC108088047|XP_017041171.1|DFIC
OG0009055	LOC6732776|XP_016025489.1|DSIM	LOC108101179|XP_017060899.1|DFIC
OG0009056	LOC27208426|XP_016023860.1|DSIM	LOC108088210|XP_017041400.1|DFIC
OG0009057	LOC6734401|XP_016029668.1|DSIM	LOC108099092|XP_017057899.1|DFIC
OG0009058	LOC27207240|XP_016037441.1|DSIM	LOC108101719|XP_017061652.1|DFIC
OG0009059	LOC6738471|XP_016032299.1|DSIM	LOC108099859|XP_017058994.1|DFIC
OG0009060	LOC6728769|XP_016035448.1|DSIM	LOC108098787|XP_017057411.1|DFIC
OG0009061	LOC6734734|XP_016027942.1|DSIM	LOC108093934|XP_017049801.1|DFIC
OG0009062	LOC6734757|XP_002081760.1|DSIM	LOC108090343|XP_017044448.1|DFIC
OG0009063	LOC6732678|XP_016025400.1|DSIM	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC
OG0009064	LOC6734566|XP_016027677.1|DSIM	LOC108087730|XP_017040739.1|DFIC
OG0009065	LOC6729230|XP_016035881.1|DSIM	LOC108091689|XP_017046507.1|DFIC
OG0009066	LOC6737477|XP_002084313.1|DSIM	LOC108087552|XP_017040462.1|DFIC
