Orthogroup	DSIM.longest_only	DSEC.longest_only
OG0008647	LOC27206523|XP_016023333.1|DSIM	LOC6613272|XP_002037749.1|DSEC
OG0008648	LOC6732527|XP_002079646.1|DSIM	LOC6614390|XP_002038827.1|DSEC
OG0008649	LOC6735849|XP_002082759.1|DSIM	LOC6615686|XP_002040057.1|DSEC
OG0008650	LOC6727919|XP_002103274.1|DSIM	LOC6606215|XP_002031023.1|DSEC
OG0008651	LOC6734480|XP_002081499.1|DSIM	LOC6609141|XP_002033843.2|DSEC
OG0008652	LOC6735101|XP_002082078.3|DSIM	LOC6609780|XP_002034434.1|DSEC
OG0008653	LOC6739453|XP_002076356.1|DSIM	LOC6609406|XP_002034091.2|DSEC
OG0008654	LOC6735958|XP_002082867.1|DSIM	LOC6615795|XP_002040165.1|DSEC
OG0008655	LOC6733539|XP_016026498.1|DSIM	LOC6608182|XP_002032927.1|DSEC
OG0008656	LOC6725166|XP_016038186.2|DSIM	LOC6612402|XP_002036910.1|DSEC
OG0008657	LOC27207668|XP_002106955.2|DSIM	LOC6619573|XP_002043788.1|DSEC
OG0008658	LOC6725307|XP_016038365.2|DSIM	LOC6612213|XP_032582407.1|DSEC
OG0008659	LOC6737706|XP_016031482.1|DSIM	LOC6605327|XP_032574381.1|DSEC
OG0008660	LOC6738505|XP_039150223.1|DSIM	LOC6606126|XP_032574512.1|DSEC
OG0008661	LOC6736245|XP_039149868.1|DSIM	LOC6610218|XP_002034825.1|DSEC
OG0008662	LOC6739167|XP_016033024.1|DSIM	LOC6616615|XP_032574544.1|DSEC
OG0008663	LOC6738725|XP_002085526.2|DSIM	LOC6619388|XP_002043604.1|DSEC
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC6610308|XP_032574675.1|DSEC
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC6611260|XP_002035815.2|DSEC
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC6616503|XP_032575228.1|DSEC
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC6605381|XP_002030214.2|DSEC
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC6610324|XP_002034911.1|DSEC
OG0008669	LOC6732459|XP_002079579.1|DSIM	LOC6613643|XP_002038113.1|DSEC
OG0008670	LOC6728122|XP_002103473.2|DSIM	LOC6606422|XP_002031226.1|DSEC
OG0008672	LOC6732573|XP_002079692.1|DSIM	LOC6614443|XP_002038876.1|DSEC
OG0008673	LOC27208784|XP_016024130.1|DSIM	LOC6611646|XP_002036182.1|DSEC
OG0008675	LOC6738102|XP_002084916.1|DSIM	LOC6605729|XP_032573808.1|DSEC
OG0008675	LOC6738103|XP_002084917.1|DSIM	LOC6605730|XP_002030546.1|DSEC
OG0008677	LOC6729159|XP_002104480.1|DSIM	LOC6607492|XP_032578935.1|DSEC
OG0008679	LOC6740049|XP_002076936.1|DSIM	LOC6617493|XP_002041810.1|DSEC
OG0008680	LOC6725027|XP_002106058.1|DSIM	LOC6612583|XP_002037088.1|DSEC
OG0008681	LOC6725865|XP_016039192.1|DSIM	LOC6618678|XP_002042937.2|DSEC
OG0008682	LOC6726380|XP_016039951.1|DSIM	LOC6614907|XP_002039324.1|DSEC
OG0008683	LOC6739929|XP_016037721.1|DSIM	LOC6616035|XP_032581937.1|DSEC
OG0008684	LOC120285231|XP_039152284.1|DSIM	LOC6618520|XP_002042780.1|DSEC
OG0008685	LOC6735615|XP_002082535.1|DSIM	LOC6615430|XP_002039812.1|DSEC
OG0008686	LOC27207597|XP_016035840.1|DSIM	LOC6607529|XP_032579384.1|DSEC
OG0008687	LOC27209061|XP_016029365.1|DSIM	LOC6615836|XP_032572497.1|DSEC
OG0008688	LOC6724933|XP_002105970.1|DSIM	LOC6616118|XP_032581981.1|DSEC
OG0008689	LOC6728747|XP_002104082.1|DSIM	LOC6607067|XP_032576919.1|DSEC
OG0008691	LOC6736958|XP_016030600.1|DSIM	LOC6610957|XP_002035514.2|DSEC
OG0008692	LOC6725425|XP_002106441.1|DSIM	LOC6620175|XP_002044386.1|DSEC
OG0008694	LOC6740209|XP_016022761.2|DSIM	LOC6614894|XP_002039311.1|DSEC
OG0008695	LOC6733212|XP_002080276.1|DSIM	LOC6619177|XP_002043403.1|DSEC
OG0008696	LOC6729637|XP_039151251.1|DSIM	LOC6616941|XP_032577300.1|DSEC
OG0008697	LOC6736732|XP_002083588.1|DSIM	LOC6610731|XP_032573803.1|DSEC
OG0008698	LOC6725661|XP_016038892.1|DSIM	LOC6617652|XP_002041965.1|DSEC
OG0008699	LOC6739031|XP_016032869.1|DSIM	LOC6616479|XP_032575950.1|DSEC
OG0008700	LOC6727382|XP_016033918.1|DSIM	LOC6620391|XP_002044599.2|DSEC
OG0008701	LOC27208057|XP_016029040.1|DSIM	LOC6615492|XP_032570352.1|DSEC
OG0008702	LOC6728431|XP_002103776.2|DSIM	LOC6606735|XP_002031532.1|DSEC
OG0008703	LOC6738360|XP_002085170.1|DSIM	LOC6605988|XP_002030800.1|DSEC
OG0008704	LOC6730882|XP_016023307.1|DSIM	LOC6613254|XP_002037731.2|DSEC
OG0008705	LOC6731310|XP_016023877.1|DSIM	LOC6611489|XP_032569993.1|DSEC
OG0008706	LOC6730367|XP_002105649.1|DSIM	LOC6619519|XP_002043734.1|DSEC
OG0008707	LOC6726093|XP_016039562.1|DSIM	LOC6620022|XP_032581967.1|DSEC
OG0008708	LOC6726477|XP_039153968.1|DSIM	LOC6615057|XP_002039474.1|DSEC
OG0008709	LOC6739678|XP_016036570.1|DSIM	LOC6617169|XP_002041496.1|DSEC
OG0008710	LOC6728244|XP_016034884.1|DSIM	LOC6606556|XP_002031357.1|DSEC
OG0008711	LOC6727248|XP_039150960.1|DSIM	LOC6620068|XP_032578060.1|DSEC
OG0008712	LOC6734685|XP_002081692.1|DSIM	LOC6609353|XP_002034042.2|DSEC
OG0008714	LOC27206528|XP_016023108.1|DSIM	LOC6613056|XP_002037539.1|DSEC
OG0008715	LOC6728896|XP_016035591.1|DSIM	LOC6607226|XP_002032010.1|DSEC
OG0008716	LOC27208186|XP_016036061.1|DSIM	LOC6607759|XP_002032522.2|DSEC
OG0008717	LOC6737186|XP_002084032.2|DSIM	LOC6604786|XP_002029637.1|DSEC
OG0008718	LOC6735006|XP_002081988.3|DSIM	LOC6609693|XP_002034351.1|DSEC
OG0008719	LOC6730362|XP_016037133.1|DSIM	LOC6619513|XP_032578730.1|DSEC
OG0008721	LOC6725856|XP_016039183.2|DSIM	LOC6618667|XP_002042926.2|DSEC
OG0008722	LOC6728874|XP_016035573.1|DSIM	LOC6607196|XP_002031980.1|DSEC
OG0008723	LOC6737217|XP_016030921.1|DSIM	LOC6604819|XP_002029664.1|DSEC
OG0008724	LOC6731702|XP_016024383.1|DSIM	LOC6611884|XP_032576391.1|DSEC
OG0008725	LOC6735431|XP_002082371.1|DSIM	LOC6610118|XP_002034727.1|DSEC
OG0008726	LOC6734252|XP_016027301.1|DSIM	LOC6608932|XP_002033646.2|DSEC
OG0008727	LOC6728289|XP_002103638.1|DSIM	LOC6606597|XP_002031398.1|DSEC
OG0008728	LOC6727796|XP_016034386.1|DSIM	LOC6616856|XP_002041192.2|DSEC
OG0008729	LOC6726331|XP_002107291.1|DSIM	LOC6614846|XP_032581983.1|DSEC
OG0008730	LOC6726269|XP_002107231.1|DSIM	LOC6618109|XP_002042407.1|DSEC
OG0008731	LOC6728093|XP_016034711.1|DSIM	LOC6606397|XP_032579141.1|DSEC
OG0008732	LOC6732155|XP_002079287.1|DSIM	LOC6617804|XP_002042116.1|DSEC
OG0008734	LOC6726680|XP_016033174.1|DSIM	LOC6613818|XP_002038287.1|DSEC
OG0008735	LOC27206603|XP_016028714.1|DSIM	LOC6610081|XP_002034697.1|DSEC
OG0008736	LOC6733981|XP_002081025.1|DSIM	LOC6608641|XP_002033375.1|DSEC
OG0008737	LOC6728871|XP_016035567.1|DSIM	LOC6607194|XP_002031978.1|DSEC
OG0008738	LOC6731209|XP_016023752.1|DSIM	LOC6613623|XP_032575260.1|DSEC
OG0008739	LOC6738881|XP_002085676.1|DSIM	LOC6616329|XP_002040689.1|DSEC
OG0008740	LOC6733774|XP_002080818.2|DSIM	LOC6621154|XP_032571411.1|DSEC
OG0008741	LOC6733728|XP_002080774.1|DSIM	LOC6608370|XP_032570796.1|DSEC
OG0008742	LOC6736580|XP_016030176.1|DSIM	LOC6610576|XP_002035149.1|DSEC
OG0008743	LOC6733966|XP_002081010.1|DSIM	LOC6608626|XP_002033360.1|DSEC
OG0008744	LOC27206321|XP_039148106.1|DSIM	LOC6608036|XP_002032784.1|DSEC
OG0008745	LOC6725523|XP_002106536.1|DSIM	LOC6620444|XP_002044648.1|DSEC
OG0008746	LOC6727437|XP_016034008.1|DSIM	LOC6619057|XP_032576127.1|DSEC
OG0008747	LOC6738985|XP_016032809.1|DSIM	LOC6616432|XP_002040793.2|DSEC
OG0008748	LOC6730546|XP_002077725.2|DSIM	LOC6617354|XP_002041679.1|DSEC
OG0008749	LOC6731961|XP_002079096.1|DSIM	LOC6612136|XP_002036653.1|DSEC
OG0008750	LOC6731714|XP_016024390.1|DSIM	LOC6611897|XP_002036414.1|DSEC
OG0008751	LOC6727115|XP_002102508.1|DSIM	LOC6614279|XP_002038719.1|DSEC
OG0008752	LOC6728879|XP_016035568.1|DSIM	LOC6607203|XP_032578782.1|DSEC
OG0008753	LOC6737623|XP_002084455.1|DSIM	LOC6605229|XP_002030067.1|DSEC
OG0008754	LOC6734345|XP_002081366.2|DSIM	LOC6609031|XP_002033734.1|DSEC
OG0008755	LOC6729848|XP_002105151.2|DSIM	LOC6617183|XP_002041510.2|DSEC
OG0008756	LOC6727536|XP_002102916.1|DSIM	LOC6613728|XP_002038198.1|DSEC
OG0008757	LOC6729065|XP_016035715.1|DSIM	LOC6607392|XP_002032165.2|DSEC
OG0008758	LOC27208148|XP_016022971.1|DSIM	LOC6617315|XP_002041641.2|DSEC
OG0008759	LOC6731975|XP_016024650.1|DSIM	LOC6612148|XP_032581606.1|DSEC
OG0008760	LOC6731855|XP_016024538.1|DSIM	LOC6612031|XP_032583416.1|DSEC
OG0008761	LOC6731591|XP_002078732.1|DSIM	LOC6611771|XP_002036294.1|DSEC
OG0008762	LOC6733540|XP_016026499.1|DSIM	LOC6608183|XP_002032928.1|DSEC
OG0008763	LOC6731203|XP_016023748.1|DSIM	LOC6613617|XP_002038087.1|DSEC
OG0008764	LOC6732276|XP_016024941.1|DSIM	LOC6611220|XP_002035776.1|DSEC
OG0008765	LOC6734186|XP_002081215.1|DSIM	LOC6608868|XP_002033582.1|DSEC
OG0008766	LOC6730620|XP_016023069.1|DSIM	LOC6617425|XP_032579986.1|DSEC
OG0008767	LOC6735102|XP_016028368.1|DSIM	LOC6609781|XP_002034435.1|DSEC
OG0008768	LOC6736078|XP_016029471.1|DSIM	LOC6618825|XP_002043074.1|DSEC
OG0008769	LOC6735564|XP_016028899.1|DSIM	LOC6615380|XP_002039762.2|DSEC
OG0008770	LOC6733363|XP_016026281.1|DSIM	LOC6607991|XP_002032739.2|DSEC
OG0008771	LOC6739386|XP_002076295.1|DSIM	LOC6608659|XP_032573061.1|DSEC
OG0008772	LOC6733965|XP_002081009.1|DSIM	LOC6608625|XP_002033359.1|DSEC
OG0008773	LOC6734942|XP_002081939.1|DSIM	LOC6609632|XP_002034309.1|DSEC
OG0008774	LOC6735376|XP_016028704.1|DSIM	LOC6610064|XP_002034680.1|DSEC
OG0008775	LOC6734860|XP_002081861.2|DSIM	LOC6609544|XP_002034227.1|DSEC
OG0008776	LOC6734546|XP_002081555.1|DSIM	LOC6609213|XP_002033904.1|DSEC
OG0008777	LOC6735717|XP_016029094.1|DSIM	LOC6615543|XP_032570700.1|DSEC
OG0008778	LOC6733238|XP_002080301.1|DSIM	LOC6607860|XP_002032614.1|DSEC
OG0008779	LOC6724972|XP_002106008.1|DSIM	LOC6616183|XP_002040548.1|DSEC
OG0008780	LOC27208589|XP_039151587.1|DSIM	LOC6613842|XP_002038311.1|DSEC
OG0008781	LOC27208323|XP_016038293.1|DSIM	LOC6612279|XP_002036789.1|DSEC
OG0008782	LOC6737396|XP_016031150.1|DSIM	LOC6604999|XP_032575791.1|DSEC
OG0008783	LOC6735834|XP_002082744.2|DSIM	LOC6615671|XP_002040042.1|DSEC
OG0008784	LOC6738857|XP_016032678.1|DSIM	LOC6616306|XP_032573986.1|DSEC
OG0008785	LOC6737564|XP_016031354.1|DSIM	LOC6605171|XP_002030010.2|DSEC
OG0008786	LOC6731103|XP_016023636.1|DSIM	LOC6613511|XP_032582981.1|DSEC
OG0008787	LOC6737491|XP_002084327.1|DSIM	LOC6605102|XP_002029943.1|DSEC
OG0008788	LOC6736934|XP_016030583.1|DSIM	LOC6610936|XP_032574971.1|DSEC
OG0008789	LOC6740468|XP_016029811.1|DSIM	LOC6610322|XP_032575379.1|DSEC
OG0008790	LOC6733566|XP_016026511.1|DSIM	LOC6608204|XP_002032949.2|DSEC
OG0008791	LOC6735039|XP_002082020.1|DSIM	LOC6609725|XP_032570811.1|DSEC
OG0008792	LOC6735667|XP_016029030.1|DSIM	LOC6615483|XP_032572613.1|DSEC
OG0008793	LOC6733209|XP_002080274.1|DSIM	LOC6619174|XP_002043401.2|DSEC
OG0008794	LOC6732534|XP_002079653.1|DSIM	LOC6614398|XP_002038835.1|DSEC
OG0008795	LOC6728027|XP_016034642.1|DSIM	LOC6606322|XP_032576441.1|DSEC
OG0008796	LOC6729683|XP_002104989.1|DSIM	LOC6616987|XP_002041315.1|DSEC
OG0008797	LOC6728058|XP_002103410.1|DSIM	LOC6606354|XP_032578336.1|DSEC
OG0008798	LOC6730256|XP_002105539.1|DSIM	LOC6612896|XP_002037388.1|DSEC
OG0008799	LOC6733430|XP_002080487.1|DSIM	LOC6608055|XP_002032803.1|DSEC
OG0008800	LOC6731043|XP_016023549.1|DSIM	LOC6613441|XP_032583185.1|DSEC
OG0008805	LOC6726283|XP_016039791.1|DSIM	LOC6618094|XP_032581057.1|DSEC
OG0008806	LOC6739836|XP_002076726.1|DSIM	LOC6619985|XP_002044197.2|DSEC
OG0008807	LOC6726137|XP_039153401.1|DSIM	LOC6617939|XP_032581838.1|DSEC
OG0008808	LOC27207364|XP_016039171.1|DSIM	LOC6618653|XP_002042912.2|DSEC
OG0008809	LOC27206482|XP_016036134.1|DSIM	LOC6607795|XP_032578045.1|DSEC
OG0008811	LOC6727977|XP_016034569.2|DSIM	LOC6606272|XP_032577856.1|DSEC
OG0008813	LOC6728736|XP_016035404.2|DSIM	LOC6607052|XP_032579222.1|DSEC
OG0008814	LOC6735992|XP_016029361.1|DSIM	LOC6615832|XP_032572496.1|DSEC
OG0008815	LOC27206662|XP_016030043.1|DSIM	LOC6610482|XP_032575595.1|DSEC
OG0008816	LOC6738405|XP_002085214.1|DSIM	LOC6606035|XP_002030846.1|DSEC
OG0008819	LOC6735396|XP_002082343.1|DSIM	LOC6610085|XP_002034701.1|DSEC
OG0008820	LOC6731640|XP_002078780.1|DSIM	LOC6611820|XP_002036342.1|DSEC
OG0008822	LOC6731799|XP_016024482.1|DSIM	LOC6611977|XP_032582560.1|DSEC
OG0008823	LOC6725473|XP_002106489.2|DSIM	LOC6619844|XP_002044057.2|DSEC
OG0008824	LOC6737922|XP_016031689.1|DSIM	LOC6605544|XP_002030372.2|DSEC
OG0008825	LOC6737915|XP_002084739.2|DSIM	LOC6605537|XP_002030365.1|DSEC
OG0008826	LOC6727143|XP_016033626.1|DSIM	LOC6614306|XP_032579476.1|DSEC
OG0008829	LOC6724891|XP_002105929.1|DSIM	LOC6616044|XP_002040410.1|DSEC
OG0008830	LOC6726347|XP_016039922.1|DSIM	LOC6614858|XP_032580119.1|DSEC
OG0008831	LOC6724910|XP_016037761.1|DSIM	LOC6616075|XP_002040441.1|DSEC
OG0008832	LOC27206782|XP_039152694.1|DSIM	LOC6616074|XP_032581250.1|DSEC
OG0008833	LOC27206358|XP_016038501.1|DSIM	LOC6620179|XP_032580868.1|DSEC
OG0008834	LOC27206429|XP_016036218.1|DSIM	LOC6619663|XP_002043878.1|DSEC
OG0008835	LOC27209416|XP_016033871.1|DSIM	LOC116801779|XP_032579151.1|DSEC
OG0008836	LOC6733627|XP_016026586.1|DSIM	LOC6608263|XP_002033007.1|DSEC
OG0008837	LOC6735739|XP_002082652.1|DSIM	LOC6615572|XP_002039946.1|DSEC
OG0008838	LOC6731667|XP_016024358.1|DSIM	LOC6611848|XP_002036370.1|DSEC
OG0008839	LOC27206326|XP_016027102.1|DSIM	LOC6608775|XP_002033496.1|DSEC
OG0008840	LOC6732922|XP_002080026.1|DSIM	LOC6618131|XP_002042428.1|DSEC
OG0008841	LOC6736616|XP_002083472.1|DSIM	LOC6610610|XP_002035177.1|DSEC
OG0008842	LOC6735894|XP_039148367.1|DSIM	LOC6615731|XP_002040102.1|DSEC
OG0008843	LOC27207703|XP_016030213.1|DSIM	LOC6610621|XP_002035188.1|DSEC
OG0008845	LOC6732416|XP_002079537.2|DSIM	LOC6611357|XP_032583100.1|DSEC
OG0008846	LOC6738626|XP_002085428.2|DSIM	LOC6618367|XP_002042637.2|DSEC
OG0008847	LOC6726991|XP_002102392.1|DSIM	LOC6614142|XP_002038595.1|DSEC
OG0008848	LOC6734819|XP_016028051.1|DSIM	LOC6609496|XP_002034181.2|DSEC
OG0008849	LOC27207156|XP_016038458.1|DSIM	LOC116802211|XP_032581817.1|DSEC
OG0008850	LOC6735447|XP_016028752.1|DSIM	LOC6615259|XP_032571350.1|DSEC
OG0008851	LOC6731849|XP_002078984.1|DSIM	LOC6612024|XP_032583180.1|DSEC
OG0008852	LOC6739332|XP_016026482.2|DSIM	LOC6608145|XP_002032891.1|DSEC
OG0008854	LOC6730507|XP_016022966.1|DSIM	LOC6617310|XP_002041637.1|DSEC
OG0008855	LOC6725596|XP_016038791.1|DSIM	LOC6617557|XP_002041870.1|DSEC
OG0008856	LOC6724689|XP_016037210.1|DSIM	LOC6620287|XP_002044495.1|DSEC
OG0008857	LOC6737133|XP_002083980.2|DSIM	LOC6611140|XP_032575862.1|DSEC
OG0008858	LOC6739740|XP_002076633.2|DSIM	LOC6616699|XP_002041054.1|DSEC
OG0008859	LOC6737499|XP_039149045.1|DSIM	LOC6605111|XP_002029952.1|DSEC
OG0008860	LOC6730168|XP_002105459.2|DSIM	LOC6612807|XP_002037308.1|DSEC
OG0008861	LOC6733611|XP_002080665.1|DSIM	LOC6608243|XP_002032987.1|DSEC
OG0008862	LOC6727749|XP_016034329.1|DSIM	LOC6616800|XP_032577118.1|DSEC
OG0008863	LOC6732481|XP_016025111.1|DSIM	LOC6613662|XP_032582957.1|DSEC
OG0008864	LOC6735638|XP_002082556.1|DSIM	LOC6615453|XP_002039833.1|DSEC
OG0008865	LOC6732048|XP_002079180.1|DSIM	LOC6617700|XP_032569692.1|DSEC
OG0008866	LOC6730405|XP_016022873.1|DSIM	LOC6617201|XP_032576520.1|DSEC
OG0008867	LOC6725422|XP_016038499.1|DSIM	LOC6620170|XP_032582557.1|DSEC
OG0008868	LOC6733643|XP_016026606.1|DSIM	LOC6608279|XP_002033023.1|DSEC
OG0008869	LOC6739159|XP_002085949.1|DSIM	LOC6616607|XP_002040964.1|DSEC
OG0008870	LOC6738648|XP_002085450.1|DSIM	LOC6618387|XP_002042657.1|DSEC
OG0008871	LOC6737970|XP_002084786.2|DSIM	LOC6605594|XP_002030413.1|DSEC
OG0008872	LOC6731323|XP_016023902.1|DSIM	LOC6611503|XP_032572886.1|DSEC
OG0008873	LOC6731277|XP_002078434.1|DSIM	LOC6611452|XP_002035994.1|DSEC
OG0008874	LOC6739454|XP_002076355.1|DSIM	LOC6609405|XP_032571941.1|DSEC
OG0008875	LOC6734207|XP_016027252.1|DSIM	LOC6608888|XP_032572293.1|DSEC
OG0008876	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM	LOC6619468|XP_032579743.1|DSEC
OG0008877	LOC6737859|XP_002084687.1|DSIM	LOC6605482|XP_002030315.1|DSEC
OG0008878	LOC6731518|XP_002078666.1|DSIM	LOC6611693|XP_002036227.1|DSEC
OG0008879	LOC6734820|XP_016028053.1|DSIM	LOC6609497|XP_002034182.1|DSEC
OG0008880	LOC6728068|XP_002103420.1|DSIM	LOC6606366|XP_002031171.1|DSEC
OG0008881	LOC6736074|XP_002082975.1|DSIM	LOC6618820|XP_002043069.1|DSEC
OG0008882	LOC6731670|XP_016024360.2|DSIM	LOC6611851|XP_002036373.2|DSEC
OG0008883	LOC6728782|XP_002104117.1|DSIM	LOC6607102|XP_002031890.1|DSEC
OG0008884	LOC6729647|XP_002104953.1|DSIM	LOC6616952|XP_002041280.1|DSEC
OG0008885	LOC6732799|XP_002079912.1|DSIM	LOC6614671|XP_002039098.1|DSEC
OG0008886	LOC27208703|XP_016027996.1|DSIM	LOC6609469|XP_032571706.1|DSEC
OG0008887	LOC6735412|XP_016028727.1|DSIM	LOC6610101|XP_032570028.1|DSEC
OG0008888	LOC27208214|XP_016031372.1|DSIM	LOC6605186|XP_002030025.1|DSEC
OG0008889	LOC6735663|XP_002082581.1|DSIM	LOC6615479|XP_002039859.1|DSEC
OG0008890	LOC6728043|XP_002103395.1|DSIM	LOC6606338|XP_002031143.1|DSEC
OG0008891	LOC6736779|XP_016030414.1|DSIM	LOC6610780|XP_032575701.1|DSEC
OG0008892	LOC6736018|XP_016029421.1|DSIM	LOC6613034|XP_032572041.1|DSEC
OG0008893	LOC27206283|XP_016030498.1|DSIM	LOC6610856|XP_002035422.1|DSEC
OG0008894	LOC6729114|XP_016035759.1|DSIM	LOC6607445|XP_002032214.1|DSEC
OG0008895	LOC6728746|XP_016035419.1|DSIM	LOC6607066|XP_002031854.1|DSEC
OG0008896	LOC6738201|XP_002085014.2|DSIM	LOC6605828|XP_002030643.1|DSEC
OG0008897	LOC6727583|XP_002102962.2|DSIM	LOC6616621|XP_002040979.1|DSEC
OG0008898	LOC6734279|XP_016027346.1|DSIM	LOC6608962|XP_032571603.1|DSEC
OG0008899	LOC6732737|XP_002079851.2|DSIM	LOC6614611|XP_032583095.1|DSEC
OG0008900	LOC6732689|XP_002079803.2|DSIM	LOC6614564|XP_002038992.2|DSEC
OG0008901	LOC6737077|XP_016030703.1|DSIM	LOC6611089|XP_032574296.1|DSEC
OG0008902	LOC6739828|XP_016037252.1|DSIM	LOC6619446|XP_032579808.1|DSEC
OG0008903	LOC27209406|XP_016022958.1|DSIM	LOC6617309|XP_002041636.1|DSEC
OG0008904	LOC6735041|XP_016028328.1|DSIM	LOC6609727|XP_002034384.2|DSEC
OG0008905	LOC6724713|XP_016037290.1|DSIM	LOC6619464|XP_032579715.1|DSEC
OG0008906	LOC6737531|XP_039149918.1|DSIM	LOC6605142|XP_032574682.1|DSEC
OG0008907	LOC6729411|XP_016036058.2|DSIM	LOC6607748|XP_002032511.2|DSEC
OG0008908	LOC6727063|XP_016033561.1|DSIM	LOC6614221|XP_002038666.2|DSEC
OG0008909	LOC6729950|XP_002105245.1|DSIM	LOC6612603|XP_032577985.1|DSEC
OG0008910	LOC6728812|XP_016035502.1|DSIM	LOC6607136|XP_032578099.1|DSEC
OG0008911	LOC27206445|XP_016034322.1|DSIM	LOC6616796|XP_002041133.2|DSEC
OG0008912	LOC6726658|XP_002102069.1|DSIM	LOC6613796|XP_002038265.1|DSEC
OG0008913	LOC6729106|XP_002104427.1|DSIM	LOC6607438|XP_002032207.1|DSEC
OG0008914	LOC6728108|XP_002103459.1|DSIM	LOC6606409|XP_002031213.1|DSEC
OG0008915	LOC6727010|XP_016033500.1|DSIM	LOC6614159|XP_032578034.1|DSEC
OG0008916	LOC6731382|XP_016024004.1|DSIM	LOC6611561|XP_032579602.1|DSEC
OG0008917	LOC6731407|XP_016024025.1|DSIM	LOC6611586|XP_002036124.1|DSEC
OG0008918	LOC6732725|XP_016025456.1|DSIM	LOC6614599|XP_032583461.1|DSEC
OG0008919	LOC6730465|XP_016022923.1|DSIM	LOC6617259|XP_032574482.1|DSEC
OG0008920	LOC6739650|XP_002076544.1|DSIM	LOC116800903|XP_032573252.1|DSEC
OG0008921	LOC27206516|XP_016024212.1|DSIM	LOC6611717|XP_002036250.1|DSEC
OG0008922	LOC6731517|XP_016024196.1|DSIM	LOC6611692|XP_032575520.1|DSEC
OG0008923	LOC6735202|XP_002082175.1|DSIM	LOC116800530|XP_032571885.1|DSEC
OG0008924	LOC6735422|XP_002082364.1|DSIM	LOC6610109|XP_002034720.1|DSEC
OG0008925	LOC6735111|XP_002082088.1|DSIM	LOC6609791|XP_002034445.1|DSEC
OG0008926	LOC6733670|XP_016026646.1|DSIM	LOC6608307|XP_002033044.1|DSEC
OG0008927	LOC6736079|XP_016029472.1|DSIM	LOC6618826|XP_032571382.1|DSEC
OG0008928	LOC6733318|XP_002080377.1|DSIM	LOC6607937|XP_032571008.1|DSEC
OG0008929	LOC6735185|XP_002082159.1|DSIM	LOC6609864|XP_002034515.1|DSEC
OG0008930	LOC6728142|XP_002103493.1|DSIM	LOC6606442|XP_002031246.2|DSEC
OG0008931	LOC6733792|XP_016026752.1|DSIM	LOC6608431|XP_002033165.1|DSEC
OG0008932	LOC27207546|XP_016029522.1|DSIM	LOC6618878|XP_002043126.1|DSEC
OG0008933	LOC6733958|XP_002081002.3|DSIM	LOC6608619|XP_002033353.1|DSEC
OG0008934	LOC6737145|XP_016030778.2|DSIM	LOC6611154|XP_032574309.1|DSEC
OG0008935	LOC6733333|XP_002080390.1|DSIM	LOC6607956|XP_002032704.1|DSEC
OG0008936	LOC6735608|XP_016028968.1|DSIM	LOC6615424|XP_032571009.1|DSEC
OG0008937	LOC27206950|XP_039147982.1|DSIM	LOC6608578|XP_002033312.1|DSEC
OG0008938	LOC6734333|XP_039148742.1|DSIM	LOC6609017|XP_032572717.1|DSEC
OG0008939	LOC27206184|XP_016028675.1|DSIM	LOC6610024|XP_002034642.1|DSEC
OG0008940	LOC6735662|XP_039148816.1|DSIM	LOC6615478|XP_032571090.1|DSEC
OG0008941	LOC120285317|XP_039153142.1|DSIM	LOC6612489|XP_032580167.1|DSEC
OG0008941	LOC6725110|XP_039153141.1|DSIM	LOC6612488|XP_032580166.1|DSEC
OG0008942	LOC6725678|XP_016038939.1|DSIM	LOC6619864|XP_002044077.1|DSEC
OG0008943	LOC6725335|XP_002106352.1|DSIM	LOC6618955|XP_002043200.1|DSEC
OG0008944	LOC27207267|XP_016039361.1|DSIM	LOC6619595|XP_032580220.1|DSEC
OG0008945	LOC6725275|XP_002106297.1|DSIM	LOC6612286|XP_002036796.2|DSEC
OG0008946	LOC6725653|XP_002106660.1|DSIM	LOC6617631|XP_002041944.1|DSEC
OG0008947	LOC6724844|XP_002105884.1|DSIM	LOC6615947|XP_002040314.1|DSEC
OG0008948	LOC6724962|XP_002105998.3|DSIM	LOC6616154|XP_002040519.1|DSEC
OG0008949	LOC27207640|XP_039150335.1|DSIM	LOC116801212|XP_032575259.1|DSEC
OG0008950	LOC27207178|XP_016037923.1|DSIM	LOC6616190|XP_002040555.1|DSEC
OG0008951	LOC6738342|XP_002085152.1|DSIM	LOC6605971|XP_002030783.1|DSEC
OG0008952	LOC6726264|XP_002107226.2|DSIM	LOC6618073|XP_002042371.1|DSEC
OG0008953	LOC6739151|XP_039149832.1|DSIM	LOC6616599|XP_032573973.1|DSEC
OG0008954	LOC27206672|XP_016025059.1|DSIM	LOC116800193|XP_032569727.1|DSEC
OG0008954	LOC27209187|XP_016023664.1|DSIM	LOC116800210|XP_032569872.1|DSEC
OG0008955	LOC6739621|XP_002076516.1|DSIM	LOC6611093|XP_002035650.1|DSEC
