Orthogroup	DSIM.longest_only	DSUB.longest_only
OG0008374	LOC27207830|XP_016026513.1|DSIM	LOC117902187|XP_034669253.1|DSUB
OG0008375	LOC6733048|XP_039154222.1|DSIM	LOC117899958|XP_034666003.1|DSUB
OG0008376	LOC27208379|XP_016023544.1|DSIM	LOC117902720|XP_034670176.1|DSUB
OG0008377	LOC27207344|XP_016025374.1|DSIM	LOC117900343|XP_034666574.1|DSUB
OG0008378	LOC6732660|XP_016025373.1|DSIM	LOC117900342|XP_034666572.1|DSUB
OG0008379	LOC6733073|XP_016025778.1|DSIM	LOC117902030|XP_034668982.1|DSUB
OG0008380	LOC6731824|XP_002078959.1|DSIM	LOC117901453|XP_034668093.1|DSUB
OG0008381	LOC6731017|XP_002078178.2|DSIM	LOC117902074|XP_034669055.1|DSUB
OG0008383	LOC27207264|XP_016025645.1|DSIM	LOC117901028|XP_034667522.1|DSUB
OG0008384	LOC27206553|XP_016024664.1|DSIM	LOC117901102|XP_034667622.1|DSUB
OG0008385	LOC6731066|XP_016023585.1|DSIM	LOC117902170|XP_034669201.1|DSUB
OG0008386	LOC6726161|XP_002107137.1|DSIM	LOC117903112|XP_034670829.1|DSUB
OG0008387	LOC6730127|XP_016036887.1|DSIM	LOC117899526|XP_034665479.1|DSUB
OG0008388	LOC6731500|XP_002078649.1|DSIM	LOC117902300|XP_034669472.1|DSUB
OG0008389	LOC6732920|XP_002080024.1|DSIM	LOC117900521|XP_034666809.1|DSUB
OG0008390	LOC6733036|XP_002080115.1|DSIM	LOC117900676|XP_034667012.1|DSUB
OG0008391	LOC6730659|XP_016023098.1|DSIM	LOC117900054|XP_034666142.1|DSUB
OG0008392	LOC6738795|XP_039149950.1|DSIM	LOC117894766|XP_034657875.1|DSUB
OG0008393	LOC6738825|XP_016032638.1|DSIM	LOC117893133|XP_034655474.1|DSUB
OG0008394	LOC6739075|XP_002085869.1|DSIM	LOC117893732|XP_034656347.1|DSUB
OG0008395	LOC6725530|XP_016038665.1|DSIM	LOC117893809|XP_034656451.1|DSUB
OG0008396	LOC6725416|XP_016038494.1|DSIM	LOC117903180|XP_034670915.1|DSUB
OG0008397	LOC27207277|XP_016038412.2|DSIM	LOC117898330|XP_034663548.1|DSUB
OG0008398	LOC6740011|XP_039152225.1|DSIM	LOC117890403|XP_034651107.1|DSUB
OG0008399	LOC27208642|XP_039153079.1|DSIM	LOC117889587|XP_034649886.1|DSUB
OG0008400	LOC6736465|XP_016030013.1|DSIM	LOC117895348|XP_034658820.1|DSUB
OG0008401	LOC6730439|XP_002077620.1|DSIM	LOC117901503|XP_034668164.1|DSUB
OG0008402	LOC6728361|XP_002103709.1|DSIM	LOC117898589|XP_034664024.1|DSUB
OG0008403	LOC6725666|XP_002106672.2|DSIM	LOC117903090|XP_034670788.1|DSUB
OG0008404	LOC6726828|XP_016033334.1|DSIM	LOC117898224|XP_034663349.1|DSUB
OG0008405	LOC6725791|XP_016039110.1|DSIM	LOC117903131|XP_034670854.1|DSUB
OG0008406	LOC27208023|XP_016038961.1|DSIM	LOC117892970|XP_034655199.1|DSUB
OG0008407	LOC27208709|XP_016035119.1|DSIM	LOC117899322|XP_034665147.1|DSUB
OG0008408	LOC6725304|XP_016038340.1|DSIM	LOC117903409|XP_034671299.1|DSUB
OG0008409	LOC6738849|XP_016032669.1|DSIM	LOC117893860|XP_034656521.1|DSUB
OG0008410	LOC6728501|XP_002103846.1|DSIM	LOC117897707|XP_034662620.1|DSUB
OG0008411	LOC6727931|XP_016034542.1|DSIM	LOC117896372|XP_034660539.1|DSUB
OG0008412	LOC6725799|XP_016039124.1|DSIM	LOC117903548|XP_034671631.1|DSUB
OG0008413	LOC6738751|XP_016032563.1|DSIM	LOC117894397|XP_034657293.1|DSUB
OG0008414	LOC6724861|XP_002105900.1|DSIM	LOC117896586|XP_034660904.1|DSUB
OG0008415	LOC6726260|XP_016039770.1|DSIM	LOC117899930|XP_034665990.1|DSUB
OG0008416	LOC27209238|XP_039153524.1|DSIM	LOC117903458|XP_034671386.1|DSUB
OG0008417	LOC6724938|XP_016037800.1|DSIM	LOC117903460|XP_034671389.1|DSUB
OG0008418	LOC6725119|XP_016038093.1|DSIM	LOC117890995|XP_034652038.1|DSUB
OG0008419	LOC27209388|XP_016040067.1|DSIM	LOC117892594|XP_034654827.1|DSUB
OG0008420	LOC6725825|XP_016039149.1|DSIM	LOC117900540|XP_034666834.1|DSUB
OG0008421	LOC6739887|XP_039153517.1|DSIM	LOC117903907|XP_034672304.1|DSUB
OG0008422	LOC6725328|XP_016038389.1|DSIM	LOC117896423|XP_034660635.1|DSUB
OG0008423	LOC6735820|XP_016029199.1|DSIM	LOC117890575|XP_034651403.1|DSUB
OG0008424	LOC6725962|XP_016039316.1|DSIM	LOC117903808|XP_034672134.1|DSUB
OG0008425	LOC6727832|XP_016034417.1|DSIM	LOC117896084|XP_034660014.1|DSUB
OG0008426	LOC6739456|XP_039147850.1|DSIM	LOC117889885|XP_034650286.1|DSUB
OG0008427	LOC6725283|XP_016038304.2|DSIM	LOC117903274|XP_034671068.1|DSUB
OG0008428	LOC6725574|XP_016038732.1|DSIM	LOC117898643|XP_034664100.1|DSUB
OG0008429	LOC27207064|XP_016035564.1|DSIM	LOC117897843|XP_034662800.1|DSUB
OG0008430	LOC6725100|XP_002106126.1|DSIM	LOC117898230|XP_034663359.1|DSUB
OG0008431	LOC6738241|XP_002085053.1|DSIM	LOC117891134|XP_034652233.1|DSUB
OG0008432	LOC6729877|XP_016036638.2|DSIM	LOC117898739|XP_034664249.1|DSUB
OG0008433	LOC27206232|XP_016031726.1|DSIM	LOC117893618|XP_034656185.1|DSUB
OG0008434	LOC6730265|XP_002105548.1|DSIM	LOC117896656|XP_034660994.1|DSUB
OG0008435	LOC6731828|XP_002078963.1|DSIM	LOC117902309|XP_034669481.1|DSUB
OG0008436	LOC6740484|XP_016027958.1|DSIM	LOC117892400|XP_034654507.1|DSUB
OG0008438	LOC6739700|XP_002076593.3|DSIM	LOC117897475|XP_034662218.1|DSUB
OG0008439	LOC6735048|XP_002082029.1|DSIM	LOC117890511|XP_034651305.1|DSUB
OG0008440	LOC6726843|XP_016033356.1|DSIM	LOC117899632|XP_034665678.1|DSUB
OG0008441	LOC6739155|XP_016033006.1|DSIM	LOC117894313|XP_034657170.1|DSUB
OG0008442	LOC6735218|XP_016028498.1|DSIM	LOC117892235|XP_034654231.1|DSUB
OG0008443	LOC6738160|XP_002084973.1|DSIM	LOC117895121|XP_034658420.1|DSUB
OG0008444	LOC6738584|XP_002085388.1|DSIM	LOC117895091|XP_034658378.1|DSUB
OG0008445	LOC6725333|XP_016038392.1|DSIM	LOC117893974|XP_034656673.1|DSUB
OG0008446	LOC6726213|XP_016039738.2|DSIM	LOC117897394|XP_034662101.1|DSUB
OG0008447	LOC6725822|XP_002106818.1|DSIM	LOC117896737|XP_034661131.1|DSUB
OG0008448	LOC6725770|XP_039153324.1|DSIM	LOC117903650|XP_034671842.1|DSUB
OG0008449	LOC6726147|XP_002107123.1|DSIM	LOC117889613|XP_034649929.1|DSUB
OG0008450	LOC27208236|XP_016039952.1|DSIM	LOC117903583|XP_034671693.1|DSUB
OG0008451	LOC6727397|XP_039151660.1|DSIM	LOC117896718|XP_034661070.1|DSUB
OG0008452	LOC6730479|XP_002077660.1|DSIM	LOC117901437|XP_034668072.1|DSUB
OG0008453	LOC27206141|XP_016026401.1|DSIM	LOC117892372|XP_034654473.1|DSUB
OG0008454	LOC6739944|XP_016037764.1|DSIM	LOC117903748|XP_034672040.1|DSUB
OG0008455	LOC6736737|XP_016030365.1|DSIM	LOC117895322|XP_034658780.1|DSUB
OG0008456	LOC6728468|XP_016035111.1|DSIM	LOC117898383|XP_034663628.1|DSUB
OG0008457	LOC6728784|XP_016035464.1|DSIM	LOC117896505|XP_034660748.1|DSUB
OG0008458	LOC6736033|XP_039148047.1|DSIM	LOC117890365|XP_034651050.1|DSUB
OG0008460	LOC6731308|XP_002078464.1|DSIM	LOC117900885|XP_034667305.1|DSUB
OG0008461	LOC6731467|XP_016024148.1|DSIM	LOC117902783|XP_034670276.1|DSUB
OG0008462	LOC6730667|XP_002077837.1|DSIM	LOC117900936|XP_034667393.1|DSUB
OG0008463	LOC27206534|XP_016022903.1|DSIM	LOC117900000|XP_034666062.1|DSUB
OG0008464	LOC6736157|XP_002083057.1|DSIM	LOC117891966|XP_034653730.1|DSUB
OG0008465	LOC27207212|XP_016028962.1|DSIM	LOC117889995|XP_034650470.1|DSUB
OG0008466	LOC6736116|XP_002083016.1|DSIM	LOC117890922|XP_034651943.1|DSUB
OG0008467	LOC6735156|XP_016028437.1|DSIM	LOC117890049|XP_034650561.1|DSUB
OG0008468	LOC6732071|XP_002079203.1|DSIM	LOC117901394|XP_034668019.1|DSUB
OG0008469	LOC6726357|XP_002107317.1|DSIM	LOC117890233|XP_034650861.1|DSUB
OG0008470	LOC6736100|XP_016029493.1|DSIM	LOC117892057|XP_034653876.1|DSUB
OG0008472	LOC27206176|XP_016028184.1|DSIM	LOC117892339|XP_034654384.1|DSUB
OG0008473	LOC6740161|XP_016039634.1|DSIM	LOC117895377|XP_034658880.1|DSUB
OG0008474	LOC27206464|XP_016034405.1|DSIM	LOC117896090|XP_034660019.1|DSUB
OG0008475	LOC27206505|XP_016024860.1|DSIM	LOC117901920|XP_034668779.1|DSUB
OG0008476	LOC6728008|XP_002103360.1|DSIM	LOC117899221|XP_034664985.1|DSUB
OG0008477	LOC6734296|XP_016027356.1|DSIM	LOC117891202|XP_034652429.1|DSUB
OG0008478	LOC6729535|XP_016036214.1|DSIM	LOC117896924|XP_034661355.1|DSUB
OG0008479	LOC6735500|XP_002082439.1|DSIM	LOC117891780|XP_034653339.1|DSUB
OG0008480	LOC6738174|XP_016032010.1|DSIM	LOC117893180|XP_034655563.1|DSUB
OG0008481	LOC6725279|XP_016038297.1|DSIM	LOC117903407|XP_034671297.1|DSUB
OG0008482	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM	LOC117893995|XP_034656698.1|DSUB
OG0008483	LOC6730586|XP_002077765.1|DSIM	LOC117901815|XP_034668621.1|DSUB
OG0008484	LOC6728017|XP_002103369.1|DSIM	LOC117898773|XP_034664297.1|DSUB
OG0008485	LOC27207113|XP_016023713.1|DSIM	LOC117901719|XP_034668486.1|DSUB
OG0008486	LOC6724750|XP_039151998.1|DSIM	LOC117902929|XP_034670408.1|DSUB
OG0008488	LOC6727254|XP_002102646.1|DSIM	LOC117897697|XP_034662609.1|DSUB
OG0008489	LOC6727084|XP_016033575.1|DSIM	LOC117897081|XP_034661610.1|DSUB
OG0008490	LOC6729568|XP_002104876.1|DSIM	LOC117898715|XP_034664223.1|DSUB
OG0008491	LOC6728640|XP_016035271.1|DSIM	LOC117897871|XP_034662836.1|DSUB
OG0008492	LOC120284761|XP_039149413.1|DSIM, LOC6732745|XP_002079859.1|DSIM	LOC117900119|XP_034666236.1|DSUB
OG0008493	LOC6732299|XP_002079427.2|DSIM	LOC117900062|XP_034666157.1|DSUB
OG0008494	LOC6735770|XP_002082683.2|DSIM	LOC117891130|XP_034652229.1|DSUB
OG0008495	LOC6734504|XP_016027635.1|DSIM	LOC117891411|XP_034652748.1|DSUB
OG0008496	LOC27208944|XP_039148273.1|DSIM	LOC117889994|XP_034650469.1|DSUB
OG0008497	LOC6735382|XP_002082329.1|DSIM	LOC117890289|XP_034650943.1|DSUB
OG0008498	LOC6734924|XP_016028199.1|DSIM	LOC117891164|XP_034652375.1|DSUB
OG0008499	LOC6735316|XP_002082268.1|DSIM	LOC117891464|XP_034652838.1|DSUB, LOC117891463|XP_034652837.1|DSUB
OG0008500	LOC6733618|XP_016026578.2|DSIM	LOC117892299|XP_034654332.1|DSUB
OG0008501	LOC6738470|XP_002085277.1|DSIM	LOC117895457|XP_034659020.1|DSUB
OG0008502	LOC6725496|XP_002106510.1|DSIM	LOC117893685|XP_034656268.1|DSUB, LOC117903667|XP_034671884.1|DSUB
OG0008503	LOC6725699|XP_002106702.1|DSIM	LOC117903878|XP_034672260.1|DSUB
OG0008504	LOC27208200|XP_016030071.1|DSIM	LOC117896872|XP_034661295.1|DSUB, LOC117893059|XP_034655351.1|DSUB
OG0008505	LOC6738960|XP_002085755.1|DSIM	LOC117901179|XP_034667722.1|DSUB, LOC117902502|XP_034669821.1|DSUB, LOC117889706|XP_034650018.1|DSUB, LOC117892733|XP_034655046.1|DSUB, LOC117902501|XP_034669820.1|DSUB, LOC117893801|XP_034656436.1|DSUB
OG0008506	LOC6738927|XP_002085722.2|DSIM	LOC117894171|XP_034656965.1|DSUB
OG0008507	LOC6738549|XP_002085354.1|DSIM	LOC117892963|XP_034655187.1|DSUB
OG0008508	LOC6726494|XP_016040111.1|DSIM	LOC117894821|XP_034657961.1|DSUB
OG0008509	LOC27208119|XP_039152565.1|DSIM, LOC6728511|XP_002103856.1|DSIM	LOC117894488|XP_034657490.1|DSUB
OG0008510	LOC27206347|XP_016039191.1|DSIM, LOC6725451|XP_002106467.3|DSIM, LOC6725447|XP_002106463.2|DSIM	LOC117892703|XP_034655009.1|DSUB
OG0008512	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM	LOC117903036|XP_034670657.1|DSUB
OG0008513	LOC6730675|XP_002077845.1|DSIM	LOC117893083|XP_034655395.1|DSUB, LOC117903360|XP_034671206.1|DSUB, LOC117893643|XP_034656224.1|DSUB
OG0008514	LOC6732570|XP_002079689.1|DSIM	LOC117901223|XP_034667785.1|DSUB
OG0008515	LOC6730770|XP_002077938.1|DSIM	LOC117900811|XP_034667193.1|DSUB
OG0008516	LOC6737211|XP_002084051.1|DSIM	LOC117895304|XP_034658755.1|DSUB
OG0008517	LOC6737398|XP_002084236.2|DSIM	LOC117893073|XP_034655382.1|DSUB
OG0008518	LOC6739004|XP_002085799.1|DSIM	LOC117893866|XP_034656529.1|DSUB
OG0008519	LOC6734170|XP_002081199.1|DSIM	LOC117890217|XP_034650846.1|DSUB
OG0008520	LOC6727457|XP_016034054.1|DSIM	LOC117899552|XP_034665532.1|DSUB
OG0008522	LOC27206953|XP_016025352.1|DSIM	LOC117899997|XP_034666059.1|DSUB
OG0008523	LOC6732485|XP_002079605.3|DSIM	LOC117900510|XP_034666794.1|DSUB
OG0008524	LOC6725403|XP_002106419.1|DSIM, LOC6740017|XP_002076903.2|DSIM	LOC117903228|XP_034671018.1|DSUB
OG0008525	LOC6731890|XP_002079025.2|DSIM, LOC6731891|XP_016024560.1|DSIM	LOC117901002|XP_034667490.1|DSUB
OG0008527	LOC6739853|XP_016039903.1|DSIM	LOC117903079|XP_034670767.1|DSUB
OG0008528	LOC27209338|XP_039149717.1|DSIM	LOC117895114|XP_034658411.1|DSUB
OG0008529	LOC27207705|XP_039153125.1|DSIM	LOC117890934|XP_034651962.1|DSUB
OG0008530	LOC27209458|XP_039152900.1|DSIM	LOC117903393|XP_034671270.1|DSUB
OG0008531	LOC6726306|XP_002107267.1|DSIM	LOC117903875|XP_034672255.1|DSUB
OG0008532	LOC6726163|XP_016039698.1|DSIM	LOC117895677|XP_034659396.1|DSUB
OG0008534	LOC6725688|XP_039152296.1|DSIM	LOC117893606|XP_034656176.1|DSUB
OG0008535	LOC6725337|XP_016038393.1|DSIM	LOC117901976|XP_034668874.1|DSUB
OG0008536	LOC6725318|XP_002106335.2|DSIM	LOC117901253|XP_034667840.1|DSUB
OG0008537	LOC120284210|XP_039151950.1|DSIM	LOC117896501|XP_034660739.1|DSUB
OG0008538	LOC6725469|XP_002106485.2|DSIM	LOC117903308|XP_034671132.1|DSUB
OG0008540	LOC6728786|XP_002104121.1|DSIM	LOC117897115|XP_034661656.1|DSUB
OG0008541	LOC6733492|XP_016026447.1|DSIM	LOC117892239|XP_034654238.1|DSUB
OG0008542	LOC6736588|XP_016030185.1|DSIM	LOC117893006|XP_034655253.1|DSUB
OG0008544	LOC27208653|XP_016026665.1|DSIM	LOC117890655|XP_034651515.1|DSUB
OG0008545	LOC6736001|XP_016029374.1|DSIM	LOC117891072|XP_034652136.1|DSUB
OG0008546	LOC6736460|XP_002083331.2|DSIM	LOC117893128|XP_034655467.1|DSUB
OG0008547	LOC6725293|XP_002106313.1|DSIM	LOC117890418|XP_034651130.1|DSUB
OG0008549	LOC6729468|XP_002104778.1|DSIM	LOC117899435|XP_034665329.1|DSUB
OG0008550	LOC6725132|XP_002106158.3|DSIM	LOC117896623|XP_034660955.1|DSUB
OG0008551	LOC6736417|XP_016029920.1|DSIM	LOC117895476|XP_034659044.1|DSUB
OG0008552	LOC6737327|XP_002084165.1|DSIM	LOC117893114|XP_034655442.1|DSUB
OG0008553	LOC120284440|XP_039148252.1|DSIM	LOC117891362|XP_034652689.1|DSUB
OG0008554	LOC27207484|XP_039153115.1|DSIM	LOC117896578|XP_034660888.1|DSUB
OG0008555	LOC6740682|XP_039153112.1|DSIM	LOC117889633|XP_034649983.1|DSUB
OG0008556	LOC6733591|XP_016026550.1|DSIM	LOC117889939|XP_034650362.1|DSUB
OG0008557	LOC6730141|XP_002105432.1|DSIM	LOC117898615|XP_034664058.1|DSUB
OG0008558	LOC6731741|XP_016024407.1|DSIM	LOC117901510|XP_034668171.1|DSUB
OG0008561	LOC6732981|XP_002080060.2|DSIM	LOC117901390|XP_034668015.1|DSUB
OG0008562	LOC6731212|XP_002078371.3|DSIM	LOC117902445|XP_034669728.1|DSUB
OG0008563	LOC6729198|XP_002104519.1|DSIM	LOC117899713|XP_034665819.1|DSUB
OG0008564	LOC6731794|XP_016024481.1|DSIM	LOC117900657|XP_034666983.1|DSUB
OG0008565	LOC6738416|XP_002085225.1|DSIM	LOC117903606|XP_034671752.1|DSUB
OG0008566	LOC6732278|XP_016024942.1|DSIM	LOC117900123|XP_034666239.1|DSUB
OG0008567	LOC6732514|XP_002079634.2|DSIM	LOC117901368|XP_034667969.1|DSUB
OG0008569	LOC6724924|XP_016037784.1|DSIM	LOC117891943|XP_034653686.1|DSUB
OG0008570	LOC6740008|XP_039153846.1|DSIM	LOC117895360|XP_034658838.1|DSUB
OG0008571	LOC27207061|XP_016031056.1|DSIM	LOC117893113|XP_034655441.1|DSUB
OG0008572	LOC6726755|XP_016033237.1|DSIM	LOC117897501|XP_034662282.1|DSUB
OG0008573	LOC6724950|XP_016037812.1|DSIM	LOC117903514|XP_034671511.1|DSUB
OG0008576	LOC27209211|XP_016026100.1|DSIM	LOC117897610|XP_034662468.1|DSUB
OG0008577	LOC6737813|XP_002084641.2|DSIM	LOC117894101|XP_034656867.1|DSUB
OG0008579	LOC6737401|XP_002084239.1|DSIM	LOC117893077|XP_034655386.1|DSUB
OG0008581	LOC6738706|XP_002085507.1|DSIM	LOC117893879|XP_034656542.1|DSUB
OG0008582	LOC27206386|XP_016038306.1|DSIM	LOC117897352|XP_034662028.1|DSUB
OG0008583	LOC6724755|XP_039153838.1|DSIM	LOC117902986|XP_034670579.1|DSUB
OG0008584	LOC6739940|XP_002076830.1|DSIM	LOC117903750|XP_034672047.1|DSUB
OG0008585	LOC27206387|XP_016038390.1|DSIM	LOC117895424|XP_034659000.1|DSUB
OG0008586	LOC6725330|XP_002106347.1|DSIM	LOC117895356|XP_034658874.1|DSUB
OG0008587	LOC6727436|XP_016034002.1|DSIM	LOC117896967|XP_034661402.1|DSUB
OG0008588	LOC6727474|XP_002102854.1|DSIM	LOC117898765|XP_034664286.1|DSUB
OG0008589	LOC27206396|XP_039153569.1|DSIM	LOC117903111|XP_034670828.1|DSUB
OG0008592	LOC6740670|XP_002077476.1|DSIM	LOC117892017|XP_034653801.1|DSUB
OG0008593	LOC6737521|XP_002084357.1|DSIM	LOC117893111|XP_034655438.1|DSUB
OG0008594	LOC6727332|XP_002102717.1|DSIM	LOC117897897|XP_034662864.1|DSUB
OG0008595	LOC6734684|XP_002081691.1|DSIM	LOC117890465|XP_034651211.1|DSUB
OG0008596	LOC6734678|XP_016027870.1|DSIM	LOC117890459|XP_034651196.1|DSUB
OG0008597	LOC6729394|XP_016036040.1|DSIM	LOC117898831|XP_034664389.1|DSUB
OG0008598	LOC6739884|XP_039153231.1|DSIM	LOC117903059|XP_034670697.1|DSUB
OG0008599	LOC27207147|XP_016038352.1|DSIM	LOC117894141|XP_034656966.1|DSUB
OG0008600	LOC27208103|XP_016033740.1|DSIM	LOC117897613|XP_034662469.1|DSUB
OG0008601	LOC27209299|XP_016023889.1|DSIM	LOC117900240|XP_034666420.1|DSUB
OG0008602	LOC6729442|XP_002104753.1|DSIM	LOC117897442|XP_034662175.1|DSUB
OG0008603	LOC6728248|XP_016034886.1|DSIM	LOC117898875|XP_034664447.1|DSUB
OG0008604	LOC27206196|XP_039147475.1|DSIM	LOC117891964|XP_034653727.1|DSUB
OG0008605	LOC6732809|XP_016025527.1|DSIM	LOC117901307|XP_034667908.1|DSUB
OG0008606	LOC6730983|XP_002078144.2|DSIM	LOC117900398|XP_034666644.1|DSUB
OG0008607	LOC6726875|XP_002102277.1|DSIM	LOC117897138|XP_034661700.1|DSUB
OG0008608	LOC6725114|XP_016038086.2|DSIM	LOC117894881|XP_034658052.1|DSUB
OG0008609	LOC6728545|XP_002103890.1|DSIM	LOC117897609|XP_034662464.1|DSUB
OG0008610	LOC6734791|XP_002081794.2|DSIM	LOC117890990|XP_034652032.1|DSUB
OG0008612	LOC6733722|XP_002080769.1|DSIM	LOC117901032|XP_034667524.1|DSUB, LOC117901351|XP_034667953.1|DSUB, LOC117890921|XP_034651942.1|DSUB
OG0008613	LOC6727201|XP_002102593.1|DSIM	LOC117897073|XP_034661597.1|DSUB
OG0008614	LOC6726437|XP_002107394.1|DSIM	LOC117902280|XP_034669446.1|DSUB
OG0008615	LOC6727064|XP_016033562.1|DSIM	LOC117898895|XP_034664469.1|DSUB
OG0008616	LOC6730320|XP_039151697.1|DSIM	LOC117897403|XP_034662117.1|DSUB
OG0008617	LOC27206435|XP_016035889.1|DSIM	LOC117896713|XP_034661063.1|DSUB
OG0008619	LOC6732006|XP_002079140.1|DSIM	LOC117900552|XP_034666846.1|DSUB
OG0008620	LOC6733501|XP_002080558.1|DSIM	LOC117892727|XP_034655041.1|DSUB
OG0008621	LOC6728729|XP_016035383.1|DSIM	LOC117898119|XP_034663199.1|DSUB
OG0008622	LOC6734838|XP_002081840.3|DSIM	LOC117890495|XP_034651277.1|DSUB
OG0008623	LOC27207723|XP_016027422.1|DSIM	LOC117891480|XP_034652850.1|DSUB
OG0008624	LOC6734444|XP_016027568.2|DSIM	LOC117891249|XP_034652486.1|DSUB, LOC117892617|XP_034654859.1|DSUB
OG0008625	LOC6733788|XP_002080832.1|DSIM	LOC117890033|XP_034650540.1|DSUB
OG0008626	LOC6733153|XP_016026028.1|DSIM	LOC117889789|XP_034650151.1|DSUB, LOC117889788|XP_034650149.1|DSUB
OG0008627	LOC6737355|XP_016031095.1|DSIM	LOC117895162|XP_034658511.1|DSUB
OG0008629	LOC27207026|XP_016025824.1|DSIM	LOC117900799|XP_034667175.1|DSUB
OG0008630	LOC6724725|XP_016037362.1|DSIM	LOC117902977|XP_034670535.1|DSUB
OG0008631	LOC6729024|XP_002104345.2|DSIM	LOC117899696|XP_034665790.1|DSUB
OG0008632	LOC6730393|XP_002105675.1|DSIM	LOC117899327|XP_034665152.1|DSUB
OG0008633	LOC6734563|XP_016027669.1|DSIM	LOC117890980|XP_034652012.1|DSUB
OG0008634	LOC6739541|XP_002076439.1|DSIM	LOC117902186|XP_034669251.1|DSUB
OG0008635	LOC6733494|XP_016026455.1|DSIM	LOC117899716|XP_034665825.1|DSUB, LOC117890730|XP_034651674.1|DSUB
OG0008636	LOC6728407|XP_002103754.1|DSIM	LOC117896870|XP_034661291.1|DSUB
OG0008637	LOC27208446|XP_016032716.1|DSIM	LOC117893154|XP_034655507.1|DSUB
OG0008638	LOC6727552|XP_002102931.1|DSIM	LOC117899392|XP_034665267.1|DSUB
OG0008639	LOC27206447|XP_039150488.1|DSIM	LOC117897262|XP_034661876.1|DSUB
OG0008640	LOC6727514|XP_016034099.1|DSIM	LOC117898439|XP_034663735.1|DSUB
OG0008641	LOC6730178|XP_002105469.2|DSIM	LOC117896368|XP_034660538.1|DSUB, LOC117896357|XP_034660527.1|DSUB
OG0008642	LOC6727744|XP_016034321.1|DSIM	LOC117901045|XP_034667543.1|DSUB, LOC117891996|XP_034653773.1|DSUB, LOC117898577|XP_034663989.1|DSUB, LOC117896558|XP_034660848.1|DSUB
OG0008643	LOC6730392|XP_002105674.1|DSIM	LOC117897581|XP_034662426.1|DSUB
OG0008644	LOC6730260|XP_002105543.1|DSIM	LOC117898077|XP_034663143.1|DSUB
OG0008645	LOC6732526|XP_002079645.1|DSIM	LOC117901878|XP_034668727.1|DSUB
OG0008646	LOC6732607|XP_002079726.1|DSIM	LOC117901387|XP_034668011.1|DSUB
OG0008647	LOC27206523|XP_016023333.1|DSIM	LOC117900591|XP_034666891.1|DSUB
OG0008648	LOC6732527|XP_002079646.1|DSIM	LOC117901877|XP_034668726.1|DSUB
OG0008649	LOC6735849|XP_002082759.1|DSIM	LOC117889791|XP_034650154.1|DSUB
OG0008650	LOC6727919|XP_002103274.1|DSIM	LOC117897645|XP_034662512.1|DSUB
OG0008651	LOC6734480|XP_002081499.1|DSIM	LOC117891583|XP_034653002.1|DSUB
OG0008652	LOC6735101|XP_002082078.3|DSIM	LOC117890891|XP_034651875.1|DSUB
OG0008653	LOC6739453|XP_002076356.1|DSIM	LOC117891617|XP_034653044.1|DSUB
OG0008654	LOC6735958|XP_002082867.1|DSIM	LOC117892624|XP_034654867.1|DSUB
OG0008655	LOC6733539|XP_016026498.1|DSIM	LOC117890540|XP_034651356.1|DSUB
OG0008656	LOC6725166|XP_016038186.2|DSIM	LOC117903270|XP_034671064.1|DSUB
OG0008657	LOC27207668|XP_002106955.2|DSIM	LOC117903559|XP_034671657.1|DSUB
OG0008658	LOC6725307|XP_016038365.2|DSIM	LOC117902543|XP_034669872.1|DSUB
OG0008659	LOC6737706|XP_016031482.1|DSIM	LOC117894838|XP_034657977.1|DSUB
OG0008660	LOC6738505|XP_039150223.1|DSIM	LOC117895784|XP_034659575.1|DSUB
OG0008661	LOC6736245|XP_039149868.1|DSIM	LOC117892936|XP_034655148.1|DSUB
OG0008662	LOC6739167|XP_016033024.1|DSIM	LOC117893899|XP_034656566.1|DSUB
OG0008663	LOC6738725|XP_002085526.2|DSIM	LOC117894386|XP_034657283.1|DSUB
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC117895135|XP_034658446.1|DSUB
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC117902651|XP_034670068.1|DSUB
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC117893436|XP_034655944.1|DSUB
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC117894743|XP_034657836.1|DSUB
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC117894794|XP_034657914.1|DSUB
OG0008669	LOC6732459|XP_002079579.1|DSIM	LOC117901923|XP_034668783.1|DSUB
OG0008670	LOC6728122|XP_002103473.2|DSIM	LOC117898075|XP_034663141.1|DSUB
OG0008672	LOC6732573|XP_002079692.1|DSIM	LOC117901551|XP_034668239.1|DSUB
OG0008673	LOC27208784|XP_016024130.1|DSIM	LOC117902821|XP_034670338.1|DSUB, LOC117902813|XP_034670329.1|DSUB
OG0008675	LOC6738102|XP_002084916.1|DSIM, LOC6738103|XP_002084917.1|DSIM	LOC117894027|XP_034656756.1|DSUB
OG0008677	LOC6729159|XP_002104480.1|DSIM	LOC117897531|XP_034662342.1|DSUB
OG0008679	LOC6740049|XP_002076936.1|DSIM	LOC117898061|XP_034663123.1|DSUB
