Orthogroup	DSIM.longest_only	DMIR.longest_only
OG0009368	LOC27208012|XP_016022912.1|DSIM	LOC108162561|XP_017152847.1|DMIR
OG0009369	LOC6730430|XP_002077611.2|DSIM	LOC108162275|XP_017152422.2|DMIR
OG0009370	LOC6733016|XP_039154510.1|DSIM	LOC108161383|XP_017151120.1|DMIR
OG0009371	LOC6733015|XP_016025693.1|DSIM	LOC108161395|XP_017151132.1|DMIR
OG0009372	LOC6730435|XP_002077616.1|DSIM	LOC108162587|XP_017152892.1|DMIR
OG0009373	LOC6732647|XP_002079764.1|DSIM	LOC108163890|XP_017154898.1|DMIR
OG0009374	LOC6732574|XP_002079693.2|DSIM	LOC108162724|XP_017153081.1|DMIR
OG0009376	LOC6730812|XP_002077980.2|DSIM	LOC108162268|XP_033249623.1|DMIR
OG0009377	LOC6732490|XP_002079610.2|DSIM	LOC108163779|XP_017154747.1|DMIR
OG0009378	LOC6731649|XP_016024332.1|DSIM	LOC108161789|XP_017151627.1|DMIR
OG0009379	LOC27206543|XP_016023653.1|DSIM	LOC108163314|XP_017154027.1|DMIR
OG0009380	LOC6731750|XP_002078885.1|DSIM	LOC117189013|XP_033249755.1|DMIR
OG0009381	LOC6731118|XP_002078275.1|DSIM	LOC108163248|XP_017153903.1|DMIR
OG0009382	LOC6731307|XP_002078463.1|DSIM	LOC108161419|XP_017151164.1|DMIR
OG0009383	LOC6731205|XP_002078364.1|DSIM	LOC108161354|XP_017151086.1|DMIR
OG0009384	LOC6732304|XP_002079432.1|DSIM	LOC108162218|XP_017152324.2|DMIR
OG0009385	LOC6732297|XP_002079425.1|DSIM	LOC108162220|XP_017152329.1|DMIR
OG0009386	LOC6732268|XP_002079397.1|DSIM	LOC108162632|XP_033248437.1|DMIR
OG0009387	LOC27206606|XP_016028481.1|DSIM	LOC117187992|XP_033246960.1|DMIR, LOC117191400|XP_033252171.1|DMIR, LOC108160105|XP_017149384.2|DMIR
OG0009388	LOC6735193|XP_002082167.2|DSIM	LOC108160871|XP_017150622.2|DMIR, LOC117188120|XP_033247359.1|DMIR
OG0009389	LOC6735873|XP_002082783.1|DSIM	LOC117192938|XP_033253558.1|DMIR, LOC108160675|XP_017150310.1|DMIR
OG0009390	LOC6735443|XP_016028749.1|DSIM	LOC108159729|XP_017148750.2|DMIR, LOC117187882|XP_033246672.1|DMIR
OG0009391	LOC6730733|XP_002077901.1|DSIM	LOC108162282|XP_017152430.2|DMIR
OG0009392	LOC6733311|XP_016026235.1|DSIM	LOC108160822|XP_017150541.1|DMIR
OG0009393	LOC6739694|XP_002076588.2|DSIM	LOC108157613|XP_033245428.1|DMIR
OG0009394	LOC6734544|XP_002081553.1|DSIM	LOC117195099|XP_033255644.1|DMIR, LOC108158216|XP_017145928.1|DMIR
OG0009395	LOC6735752|XP_002082665.1|DSIM	LOC108158569|XP_017146493.1|DMIR
OG0009396	LOC6733978|XP_002081022.2|DSIM	LOC108158310|XP_017146038.1|DMIR
OG0009397	LOC6735522|XP_002082458.1|DSIM	LOC108160723|XP_017150389.1|DMIR
OG0009398	LOC6735857|XP_002082767.1|DSIM	LOC117190535|XP_033251478.1|DMIR, LOC108159134|XP_017147617.1|DMIR
OG0009399	LOC6733934|XP_016026986.1|DSIM	LOC117192885|XP_033253522.1|DMIR, LOC108158902|XP_017147179.1|DMIR
OG0009400	LOC6733637|XP_002080691.1|DSIM	LOC108160902|XP_017150663.1|DMIR, LOC117193507|XP_033254145.1|DMIR
OG0009401	LOC6731948|XP_002079083.2|DSIM	LOC108161636|XP_033248589.1|DMIR
OG0009402	LOC6728759|XP_016035438.1|DSIM	LOC108154132|XP_017139755.1|DMIR
OG0009403	LOC6734747|XP_002081750.1|DSIM	LOC108159149|XP_017147635.1|DMIR
OG0009404	LOC6733300|XP_016026223.1|DSIM	LOC108160389|XP_017149864.1|DMIR
OG0009405	LOC6733640|XP_002080694.1|DSIM	LOC117187828|XP_033246581.1|DMIR, LOC108158036|XP_033253718.1|DMIR
OG0009406	LOC6733712|XP_002080759.1|DSIM	LOC108158400|XP_017146147.1|DMIR
OG0009407	LOC6733711|XP_002080758.1|DSIM	LOC108159278|XP_017147928.1|DMIR
OG0009408	LOC6736158|XP_016029563.1|DSIM	LOC117188517|XP_033248408.1|DMIR, LOC108159649|XP_017148604.2|DMIR
OG0009409	LOC6734143|XP_002081172.1|DSIM	LOC108158415|XP_017146171.1|DMIR
OG0009410	LOC27208566|XP_016026997.2|DSIM	LOC108160192|XP_017149515.1|DMIR
OG0009411	LOC6734231|XP_016027272.1|DSIM	LOC108159090|XP_017147535.1|DMIR, LOC117185698|XP_033251802.1|DMIR
OG0009412	LOC6734634|XP_016027792.1|DSIM	LOC117185843|XP_033253109.1|DMIR, LOC108158528|XP_017146400.1|DMIR
OG0009413	LOC27208675|XP_016026240.1|DSIM	LOC117190921|XP_033251814.1|DMIR, LOC108158309|XP_017146037.1|DMIR
OG0009414	LOC6733323|XP_002080382.1|DSIM	LOC108160682|XP_017150322.1|DMIR
OG0009415	LOC6739281|XP_002076189.2|DSIM	LOC117189390|XP_033250401.1|DMIR, LOC108158306|XP_017146035.1|DMIR
OG0009416	LOC6735731|XP_002082644.1|DSIM	LOC117191244|XP_033252053.1|DMIR, LOC108160175|XP_017149488.1|DMIR
OG0009417	LOC27207154|XP_016029101.1|DSIM	LOC108160183|XP_017149499.1|DMIR, LOC117191246|XP_033252055.1|DMIR
OG0009418	LOC6735732|XP_016029103.1|DSIM	LOC108160173|XP_017149486.1|DMIR, LOC117191243|XP_033252051.1|DMIR
OG0009419	LOC6735735|XP_002082648.3|DSIM	LOC108160178|XP_017149490.1|DMIR, LOC117191992|XP_033252606.1|DMIR
OG0009420	LOC6735736|XP_016029107.1|DSIM	LOC117192108|XP_033252697.1|DMIR, LOC108160182|XP_017149497.1|DMIR
OG0009421	LOC6734868|XP_002081869.2|DSIM	LOC108160874|XP_017150625.1|DMIR
OG0009422	LOC6734388|XP_016027510.1|DSIM	LOC108158519|XP_017146387.1|DMIR
OG0009423	LOC27207357|XP_016028092.1|DSIM	LOC108159258|XP_017147887.1|DMIR, LOC117190634|XP_033251573.1|DMIR
OG0009424	LOC6735597|XP_002082517.1|DSIM	LOC117187942|XP_033246828.1|DMIR, LOC108160155|XP_017149461.2|DMIR
OG0009425	LOC6733217|XP_002080280.1|DSIM	LOC117193658|XP_033254288.1|DMIR, LOC108160777|XP_017150468.1|DMIR
OG0009426	LOC6734362|XP_002081383.1|DSIM	LOC117188110|XP_033247338.1|DMIR, LOC108160914|XP_017150680.2|DMIR
OG0009427	LOC6735166|XP_016028451.1|DSIM	LOC117189873|XP_033250838.1|DMIR, LOC108160215|XP_017149553.1|DMIR
OG0009428	LOC6735277|XP_002082246.2|DSIM	LOC117193930|XP_033254485.1|DMIR, LOC108158245|XP_017145968.1|DMIR
OG0009429	LOC6735378|XP_002082325.1|DSIM	LOC108158025|XP_017145657.2|DMIR, LOC117187870|XP_033246652.1|DMIR
OG0009430	LOC6734856|XP_016028118.1|DSIM	LOC117193193|XP_033253836.1|DMIR, LOC108159223|XP_017147813.1|DMIR
OG0009431	LOC6739501|XP_016029301.1|DSIM	LOC108159320|XP_017147999.1|DMIR
OG0009432	LOC6736047|XP_002082948.2|DSIM	LOC117192901|XP_033253533.1|DMIR, LOC108158242|XP_017145964.1|DMIR
OG0009433	LOC6735696|XP_002082612.1|DSIM	LOC108159699|XP_017148701.1|DMIR, LOC117192697|XP_033253327.1|DMIR
OG0009434	LOC6735701|XP_002082617.1|DSIM	LOC117187723|XP_033246366.1|DMIR, LOC108160240|XP_017149587.2|DMIR
OG0009435	LOC6735700|XP_002082616.1|DSIM	LOC117192695|XP_033253325.1|DMIR, LOC108159697|XP_017148698.1|DMIR
OG0009436	LOC27206167|XP_016027411.1|DSIM	LOC108158951|XP_017147268.1|DMIR, LOC117190877|XP_033251787.1|DMIR
OG0009437	LOC6733741|XP_016026705.1|DSIM	LOC117194010|XP_033254534.1|DMIR, LOC108158807|XP_017146983.1|DMIR
OG0009438	LOC6733524|XP_016026484.1|DSIM	LOC108158256|XP_017145982.1|DMIR
OG0009439	LOC6739331|XP_002076237.2|DSIM	LOC108158258|XP_017145984.1|DMIR
OG0009440	LOC6735964|XP_016029313.1|DSIM	LOC117189367|XP_033250386.1|DMIR, LOC108159525|XP_017148381.1|DMIR
OG0009441	LOC6725757|XP_016039071.2|DSIM	LOC108153366|XP_017138822.2|DMIR
OG0009442	LOC6726039|XP_002107021.2|DSIM	LOC108155443|XP_033249496.1|DMIR
OG0009443	LOC6735886|XP_016029242.1|DSIM	LOC108158327|XP_017146057.1|DMIR
OG0009444	LOC27208310|XP_016039686.1|DSIM	LOC108164430|XP_017155607.1|DMIR
OG0009445	LOC6725731|XP_016039006.1|DSIM	LOC108164961|XP_033250907.1|DMIR
OG0009446	LOC6725145|XP_039153691.1|DSIM	LOC108160452|XP_017150075.2|DMIR
OG0009447	LOC6725923|XP_002106909.1|DSIM	LOC108161951|XP_017151898.1|DMIR
OG0009448	LOC6726218|XP_002107193.2|DSIM	LOC108165156|XP_017156711.1|DMIR, LOC108164217|XP_017155340.1|DMIR
OG0009449	LOC27209433|XP_039152799.1|DSIM	LOC117186353|XP_033242959.1|DMIR, LOC108153846|XP_033242944.1|DMIR
OG0009450	LOC6724985|XP_016037941.1|DSIM	LOC108165100|XP_017156644.1|DMIR
OG0009451	LOC6731121|XP_002078278.1|DSIM	LOC108161574|XP_017151351.1|DMIR
OG0009452	LOC6725167|XP_002106193.2|DSIM	LOC108151968|XP_017136411.1|DMIR, LOC108164921|XP_017156396.1|DMIR
OG0009453	LOC6729131|XP_002104452.1|DSIM	LOC108155076|XP_017141159.1|DMIR
OG0009454	LOC6738596|XP_002085400.1|DSIM	LOC108165503|XP_017157050.1|DMIR
OG0009455	LOC6725101|XP_002106127.2|DSIM	LOC108164600|XP_017155927.2|DMIR
OG0009456	LOC6725261|XP_002106283.2|DSIM	LOC108165136|XP_017156691.1|DMIR
OG0009457	LOC6725065|XP_002106093.1|DSIM	LOC108152849|XP_017137958.1|DMIR
OG0009458	LOC6724804|XP_002105845.1|DSIM	LOC108150958|XP_017134784.1|DMIR
OG0009459	LOC6736289|XP_016029769.1|DSIM	LOC108152859|XP_017137969.1|DMIR
OG0009460	LOC6736614|XP_016030203.1|DSIM	LOC108153639|XP_017139231.1|DMIR
OG0009461	LOC6736618|XP_002083474.1|DSIM	LOC108165571|XP_017157134.1|DMIR
OG0009462	LOC6736343|XP_016029813.1|DSIM	LOC108153358|XP_017138813.1|DMIR
OG0009463	LOC6738367|XP_002085176.1|DSIM	LOC108153669|XP_017139272.1|DMIR
OG0009464	LOC27206217|XP_016032278.1|DSIM	LOC108150785|XP_017134575.1|DMIR
OG0009465	LOC6738451|XP_039149314.1|DSIM	LOC108150943|XP_017134766.2|DMIR
OG0009466	LOC6737167|XP_002084013.1|DSIM	LOC108165281|XP_017156805.1|DMIR
OG0009467	LOC6736775|XP_016030407.1|DSIM	LOC108150805|XP_017134597.1|DMIR
OG0009468	LOC6736514|XP_016030094.1|DSIM	LOC108153317|XP_017138718.1|DMIR
OG0009469	LOC6736959|XP_002083806.1|DSIM	LOC108152478|XP_017137340.1|DMIR
OG0009470	LOC6737009|XP_016030634.1|DSIM	LOC108165495|XP_017157041.2|DMIR
OG0009471	LOC6731798|XP_002078933.1|DSIM	LOC108163555|XP_017154407.1|DMIR
OG0009472	LOC6736497|XP_016030047.1|DSIM	LOC108165528|XP_017157088.1|DMIR
OG0009473	LOC6738992|XP_002085787.1|DSIM	LOC108154552|XP_017140344.1|DMIR
OG0009474	LOC6736300|XP_002083184.1|DSIM	LOC108153472|XP_017138992.2|DMIR
OG0009475	LOC27208888|XP_016031070.1|DSIM	LOC108153539|XP_017139094.1|DMIR
OG0009476	LOC6739657|XP_002076551.3|DSIM	LOC108152133|XP_017136718.1|DMIR
OG0009477	LOC6738298|XP_002085109.1|DSIM	LOC108151292|XP_017135317.1|DMIR
OG0009478	LOC6738270|XP_002085081.1|DSIM	LOC108151314|XP_017135342.1|DMIR
OG0009479	LOC6731992|XP_016024661.1|DSIM	LOC108161262|XP_033249366.1|DMIR
OG0009480	LOC6737198|XP_016030902.1|DSIM	LOC108151826|XP_017136181.1|DMIR
OG0009481	LOC6736821|XP_002083677.1|DSIM	LOC108153759|XP_017139383.1|DMIR
OG0009482	LOC6738636|XP_016032473.1|DSIM	LOC108150920|XP_033242355.1|DMIR
OG0009483	LOC6738633|XP_002085435.2|DSIM	LOC108150919|XP_017134738.1|DMIR
OG0009484	LOC6727819|XP_002103180.1|DSIM	LOC108154137|XP_017139762.1|DMIR
OG0009485	LOC6736323|XP_002083207.1|DSIM	LOC108151892|XP_017136282.1|DMIR
OG0009486	LOC6736322|XP_002083206.1|DSIM	LOC108151895|XP_017136286.1|DMIR
OG0009487	LOC6738790|XP_002085590.1|DSIM	LOC108150864|XP_017134655.1|DMIR
OG0009488	LOC27206297|XP_016031905.1|DSIM	LOC108153525|XP_017139073.1|DMIR
OG0009489	LOC6738512|XP_016032356.1|DSIM	LOC108153474|XP_017138997.1|DMIR
OG0009490	LOC6734360|XP_002081381.1|DSIM	LOC117188111|XP_033247340.1|DMIR, LOC108160561|XP_017150125.2|DMIR
OG0009491	LOC6739018|XP_002085813.1|DSIM	LOC108153555|XP_017139115.1|DMIR
OG0009492	LOC6739131|XP_002085924.1|DSIM	LOC108150868|XP_017134660.1|DMIR
OG0009493	LOC6739115|XP_016032959.1|DSIM	LOC108153331|XP_033242927.1|DMIR
OG0009494	LOC6739114|XP_002085907.2|DSIM	LOC108153330|XP_017138736.1|DMIR
OG0009495	LOC6738869|XP_039149422.1|DSIM	LOC108152051|XP_017136544.1|DMIR
OG0009496	LOC6739041|XP_002085836.1|DSIM	LOC108165568|XP_017157131.1|DMIR
OG0009497	LOC6728121|XP_002103472.1|DSIM	LOC108157841|XP_017145533.1|DMIR
OG0009498	LOC27206304|XP_016032719.1|DSIM	LOC108151653|XP_017135861.1|DMIR
OG0009499	LOC6738884|XP_016032710.1|DSIM	LOC108152950|XP_017138138.1|DMIR
OG0009500	LOC6738908|XP_002085703.2|DSIM	LOC108152837|XP_017137931.1|DMIR
OG0009501	LOC6738143|XP_002084956.1|DSIM	LOC108153172|XP_017138466.1|DMIR
OG0009502	LOC6727990|XP_002103342.1|DSIM	LOC108156074|XP_017142849.1|DMIR
OG0009503	LOC6731139|XP_016023689.1|DSIM	LOC108164191|XP_017155299.1|DMIR
OG0009504	LOC6728742|XP_002104077.2|DSIM	LOC108154239|XP_017139961.1|DMIR
OG0009505	LOC6731357|XP_002078511.1|DSIM	LOC108161187|XP_017150897.1|DMIR
OG0009506	LOC6737341|XP_016031069.1|DSIM	LOC117186587|XP_033243444.1|DMIR
OG0009507	LOC6736234|XP_002083128.1|DSIM	LOC108153202|XP_017138512.1|DMIR
OG0009508	LOC6730773|XP_002077941.1|DSIM	LOC108163546|XP_017154394.1|DMIR
OG0009509	LOC6734783|XP_016027981.1|DSIM	LOC117191543|XP_033252270.1|DMIR, LOC108159393|XP_017148117.1|DMIR
OG0009510	LOC6725990|XP_002106972.1|DSIM	LOC108151730|XP_017136019.1|DMIR, LOC108163662|XP_017154576.1|DMIR
OG0009511	LOC6727566|XP_016034166.1|DSIM	LOC108158413|XP_017146173.1|DMIR
OG0009512	LOC6739972|XP_002076860.1|DSIM, LOC27208143|XP_016038061.1|DSIM	LOC108150845|XP_017134640.1|DMIR
OG0009513	LOC6726249|XP_002107212.2|DSIM	LOC108152451|XP_017137303.1|DMIR
OG0009514	LOC6734766|XP_002081769.2|DSIM	LOC108151149|XP_017135067.1|DMIR
OG0009515	LOC6732744|XP_002079858.1|DSIM	LOC108163104|XP_033249944.1|DMIR
OG0009516	LOC6732638|XP_016025347.1|DSIM	LOC108165257|XP_033242977.1|DMIR, LOC108157519|XP_017145111.1|DMIR, LOC108162395|XP_017152605.2|DMIR
OG0009517	LOC6731361|XP_002078515.1|DSIM	LOC108162885|XP_017153329.1|DMIR
OG0009518	LOC27207050|XP_016031347.1|DSIM	LOC108165322|XP_017156845.2|DMIR
OG0009519	LOC6736342|XP_016029812.1|DSIM	LOC108153706|XP_017139320.1|DMIR
OG0009520	LOC6729796|XP_016036484.1|DSIM	LOC108156476|XP_017143438.1|DMIR
OG0009521	LOC6736548|XP_002083418.1|DSIM	LOC108153479|XP_017139007.2|DMIR, LOC117186589|XP_033243448.1|DMIR
OG0009522	LOC6735936|XP_002082846.2|DSIM	LOC117185974|XP_033250664.1|DMIR, LOC108159681|XP_017148663.2|DMIR, LOC117187903|XP_033246731.1|DMIR
OG0009523	LOC6735695|XP_002082611.1|DSIM	LOC108160129|XP_017149413.1|DMIR
OG0009524	LOC6734749|XP_002081752.1|DSIM	LOC117187669|XP_033246209.1|DMIR, LOC108159152|XP_017147638.2|DMIR
OG0009525	LOC6733949|XP_002080993.1|DSIM	LOC117193145|XP_033253765.1|DMIR, LOC108160193|XP_017149516.1|DMIR
OG0009526	LOC6733948|XP_002080992.1|DSIM	LOC108160191|XP_017149514.1|DMIR, LOC117193142|XP_033253763.1|DMIR, LOC117193143|XP_033253764.1|DMIR
OG0009527	LOC6735095|XP_002082072.1|DSIM	LOC108160850|XP_017150596.1|DMIR
OG0009528	LOC6735678|XP_002082594.1|DSIM	LOC108160976|XP_017150765.1|DMIR, LOC117192961|XP_033253574.1|DMIR
OG0009529	LOC6734904|XP_016028178.1|DSIM	LOC117194959|XP_033255326.1|DMIR, LOC117194954|XP_033255316.1|DMIR, LOC108159300|XP_033248118.1|DMIR
OG0009530	LOC6734355|XP_039147558.1|DSIM	LOC117188318|XP_033247863.1|DMIR, LOC108158065|XP_033254360.1|DMIR, LOC117187807|XP_033246552.1|DMIR
OG0009531	LOC27207963|XP_016027058.1|DSIM	LOC117192971|XP_033253584.1|DMIR, LOC117194132|XP_033254671.1|DMIR, LOC117192970|XP_033253580.1|DMIR, LOC108158701|XP_033247493.1|DMIR
OG0009532	LOC6735647|XP_039147538.1|DSIM	LOC117193903|XP_033254471.1|DMIR, LOC108160945|XP_017150722.1|DMIR
OG0009533	LOC27206604|XP_016028660.1|DSIM	LOC108160913|XP_017150679.1|DMIR, LOC117193493|XP_033254135.1|DMIR, LOC117193933|XP_033254488.1|DMIR
OG0009534	LOC6735339|XP_016028678.1|DSIM	LOC108158233|XP_017145955.1|DMIR, LOC117193936|XP_033254491.1|DMIR
OG0009535	LOC6735851|XP_002082761.1|DSIM	LOC117191572|XP_033252291.1|DMIR, LOC117185947|XP_033251023.1|DMIR, LOC108160562|XP_017150127.1|DMIR
OG0009536	LOC6728442|XP_002103787.1|DSIM, LOC6728443|XP_016035053.1|DSIM	LOC108155423|XP_017141718.1|DMIR
OG0009537	LOC6728652|XP_016035289.1|DSIM	LOC108154833|XP_017140735.1|DMIR
OG0009538	LOC6730327|XP_016037090.1|DSIM	LOC108154020|XP_017139601.1|DMIR
OG0009539	LOC6727251|XP_016033758.1|DSIM	LOC108154438|XP_017140200.1|DMIR
OG0009540	LOC27206410|XP_016036840.1|DSIM	LOC108156066|XP_033244334.1|DMIR, LOC117186980|XP_033244335.1|DMIR
OG0009542	LOC6730261|XP_016037034.1|DSIM	LOC108157657|XP_017145297.1|DMIR
OG0009543	LOC6729682|XP_002104988.1|DSIM	LOC108154320|XP_017140068.1|DMIR
OG0009544	LOC6728821|XP_002104155.2|DSIM	LOC108155291|XP_017141496.1|DMIR
OG0009545	LOC27209352|XP_016036964.1|DSIM	LOC108151811|XP_017136158.1|DMIR
OG0009546	LOC6728158|XP_002103508.1|DSIM	LOC108154539|XP_017140330.1|DMIR
OG0009549	LOC6738572|XP_016032426.1|DSIM	LOC108152812|XP_017137889.1|DMIR
OG0009556	LOC27208815|XP_016022737.1|DSIM	LOC108157943|XP_017145575.2|DMIR, LOC117191698|XP_033252387.1|DMIR, LOC117188307|XP_033247834.1|DMIR
OG0009560	LOC6725426|XP_002106442.2|DSIM	LOC108153427|XP_017138923.1|DMIR
OG0009562	LOC6732986|XP_016025664.1|DSIM	LOC108164303|XP_017155441.1|DMIR
OG0009563	LOC6737883|XP_002084711.1|DSIM	LOC108153567|XP_017139132.1|DMIR
OG0009564	LOC27208136|XP_039152320.1|DSIM	LOC108157395|XP_017144928.2|DMIR
OG0009565	LOC6737334|XP_016031064.1|DSIM	LOC108153198|XP_017138506.1|DMIR
OG0009567	LOC6727195|XP_016033704.1|DSIM	LOC108153840|XP_017139428.1|DMIR
OG0009568	LOC6733115|XP_016025832.1|DSIM, LOC120284974|XP_039150806.1|DSIM	LOC108164174|XP_017155278.1|DMIR
OG0009569	LOC27206336|XP_016022766.1|DSIM	LOC117194447|XP_033254906.1|DMIR
OG0009570	LOC6727381|XP_002102766.1|DSIM	LOC108155535|XP_017141892.1|DMIR
OG0009572	LOC27209394|XP_016038452.1|DSIM	LOC108155940|XP_017142593.1|DMIR
OG0009573	LOC6725824|XP_039152298.1|DSIM	LOC108164286|XP_017155426.1|DMIR
OG0009574	LOC27208067|XP_039153320.1|DSIM	LOC108161422|XP_017151204.1|DMIR
OG0009575	LOC6733956|XP_002081000.1|DSIM	LOC108158279|XP_017146003.1|DMIR
OG0009576	LOC6726945|XP_002102347.1|DSIM	LOC108154708|XP_017140547.1|DMIR
OG0009577	LOC6733136|XP_002078285.1|DSIM	LOC108161496|XP_017151260.1|DMIR
OG0009578	LOC6732833|XP_016025558.1|DSIM	LOC108163618|XP_017154505.1|DMIR
OG0009579	LOC6726559|XP_002107513.1|DSIM	LOC108163834|XP_017154835.1|DMIR
OG0009580	LOC6733666|XP_002080713.1|DSIM	LOC108158669|XP_017146668.1|DMIR
OG0009581	LOC6732484|XP_002079604.2|DSIM	LOC108161494|XP_017151258.1|DMIR
OG0009582	LOC6738401|XP_016032225.1|DSIM	LOC108152132|XP_017136709.1|DMIR
OG0009583	LOC6725453|XP_002106469.2|DSIM	LOC108164665|XP_017156007.1|DMIR
OG0009584	LOC27207049|XP_016039596.1|DSIM	LOC108155149|XP_017141336.1|DMIR
OG0009585	LOC6729544|XP_016036217.1|DSIM	LOC117185772|XP_017141042.1|DMIR
OG0009586	LOC6738402|XP_002085211.1|DSIM	LOC108150848|XP_017134641.1|DMIR
OG0009587	LOC6735742|XP_002082655.1|DSIM	LOC108160494|XP_017150019.1|DMIR
OG0009588	LOC6729550|XP_002104858.2|DSIM	LOC108154387|XP_017140139.1|DMIR
OG0009589	LOC27209454|XP_016029864.1|DSIM	LOC108151767|XP_017136100.1|DMIR
OG0009590	LOC6737078|XP_002083925.1|DSIM	LOC108153616|XP_017139204.1|DMIR
OG0009591	LOC6728855|XP_002104189.1|DSIM	LOC108157004|XP_017144292.1|DMIR
OG0009592	LOC27208462|XP_016034007.1|DSIM	LOC108156209|XP_017143036.1|DMIR
OG0009593	LOC6727441|XP_002102822.1|DSIM	LOC108157324|XP_017144829.1|DMIR
OG0009594	LOC6729615|XP_002104923.1|DSIM	LOC108155048|XP_017141112.1|DMIR
OG0009595	LOC6727088|XP_002102485.2|DSIM	LOC108154450|XP_017140209.1|DMIR
OG0009596	LOC6727122|XP_002102515.1|DSIM	LOC108157294|XP_017144785.1|DMIR
OG0009597	LOC6727126|XP_016033599.1|DSIM	LOC108157643|XP_017145279.1|DMIR
OG0009598	LOC6727128|XP_016033600.1|DSIM	LOC108156790|XP_017143956.1|DMIR
OG0009599	LOC6728584|XP_016035214.1|DSIM	LOC108157059|XP_017144378.1|DMIR
OG0009600	LOC6727873|XP_002103228.1|DSIM	LOC108155594|XP_017142001.1|DMIR
OG0009601	LOC6729420|XP_002104735.1|DSIM	LOC108154461|XP_017140222.1|DMIR
OG0009602	LOC6729681|XP_002104987.2|DSIM	LOC108154516|XP_017140306.1|DMIR
OG0009603	LOC6728893|XP_016035582.1|DSIM	LOC108155023|XP_017141067.1|DMIR
OG0009604	LOC6726305|XP_016039849.1|DSIM	LOC108154837|XP_017140747.1|DMIR
OG0009605	LOC6729707|XP_002105013.1|DSIM	LOC108157556|XP_017145149.1|DMIR
OG0009606	LOC6729703|XP_002105009.1|DSIM	LOC108157639|XP_017145272.1|DMIR
OG0009607	LOC27206428|XP_016036363.1|DSIM	LOC108154261|XP_017139986.1|DMIR
OG0009608	LOC6729407|XP_016036053.1|DSIM	LOC108154468|XP_017140228.1|DMIR
OG0009609	LOC6727854|XP_002103209.3|DSIM	LOC108154276|XP_017140014.1|DMIR
OG0009610	LOC6727450|XP_002102830.1|DSIM	LOC108154981|XP_017141009.1|DMIR
OG0009611	LOC6727451|XP_016034051.1|DSIM	LOC108155311|XP_017141519.1|DMIR
OG0009612	LOC6727252|XP_002102644.1|DSIM	LOC108153845|XP_017139433.1|DMIR
OG0009613	LOC27206416|XP_016025249.1|DSIM	LOC108161939|XP_017151860.1|DMIR
OG0009614	LOC6728134|XP_002103485.1|DSIM	LOC108154404|XP_017140163.1|DMIR
OG0009615	LOC6729820|XP_016036522.1|DSIM	LOC108157505|XP_017145093.1|DMIR
OG0009616	LOC6729807|XP_002105110.1|DSIM	LOC108153977|XP_033246141.1|DMIR
OG0009617	LOC6727559|XP_016034141.1|DSIM	LOC108156841|XP_017144044.2|DMIR
OG0009619	LOC6729086|XP_002104407.1|DSIM	LOC108155206|XP_033245913.1|DMIR
OG0009620	LOC6728953|XP_002104281.1|DSIM	LOC108157064|XP_017144388.1|DMIR
OG0009621	LOC6728955|XP_002104283.1|DSIM	LOC108154342|XP_017140093.1|DMIR
OG0009622	LOC6727524|XP_002102904.1|DSIM	LOC108154488|XP_017140278.1|DMIR
OG0009624	LOC6730383|XP_002105665.1|DSIM	LOC108155347|XP_017141594.1|DMIR
OG0009625	LOC6730233|XP_002105516.2|DSIM	LOC108155850|XP_017142451.1|DMIR
OG0009626	LOC6729169|XP_002104490.1|DSIM	LOC108157830|XP_017145520.2|DMIR
OG0009627	LOC27207846|XP_016035822.1|DSIM	LOC108153992|XP_033246062.1|DMIR
OG0009628	LOC6729165|XP_002104486.1|DSIM	LOC108155436|XP_017141737.2|DMIR
OG0009629	LOC6727731|XP_016034307.1|DSIM	LOC108157277|XP_033245363.1|DMIR
OG0009630	LOC6727735|XP_002103097.1|DSIM	LOC108157282|XP_017144768.1|DMIR
OG0009631	LOC6728293|XP_002103642.1|DSIM	LOC108154227|XP_017139942.1|DMIR
OG0009632	LOC6740079|XP_002076963.1|DSIM	LOC108158207|XP_017145922.1|DMIR
OG0009633	LOC6734542|XP_016027658.1|DSIM	LOC108158288|XP_017146014.1|DMIR
OG0009634	LOC6730334|XP_002105616.1|DSIM	LOC108156237|XP_017143074.1|DMIR
OG0009635	LOC6728143|XP_002103494.1|DSIM	LOC108157332|XP_017144837.1|DMIR
OG0009636	LOC6738867|XP_002085662.1|DSIM	LOC108153291|XP_017138669.1|DMIR
OG0009637	LOC6729500|XP_016036171.1|DSIM	LOC108155620|XP_017142037.1|DMIR
OG0009638	LOC6727537|XP_002102917.1|DSIM	LOC108154520|XP_017140310.1|DMIR
OG0009639	LOC6727006|XP_002102407.1|DSIM	LOC108154235|XP_017139950.1|DMIR
OG0009640	LOC6729767|XP_016036453.1|DSIM	LOC108157310|XP_033245487.1|DMIR
OG0009641	LOC6729071|XP_002104392.2|DSIM	LOC108154381|XP_017140134.1|DMIR
OG0009642	LOC6729068|XP_002104389.2|DSIM	LOC108154543|XP_017140335.1|DMIR
OG0009643	LOC27208951|XP_016034396.1|DSIM	LOC108154006|XP_033245833.1|DMIR
OG0009644	LOC6729265|XP_002104585.1|DSIM	LOC108156513|XP_017143506.1|DMIR
OG0009645	LOC6729268|XP_002104588.2|DSIM	LOC108156516|XP_017143510.1|DMIR
