Orthogroup	DSIM.longest_only	DBIA.longest_only
OG0010302	LOC27206789|XP_016027391.1|DSIM	LOC108029623|XP_016957504.1|DBIA
OG0010303	LOC6735974|XP_002082883.1|DSIM	LOC108026882|XP_016953568.1|DBIA
OG0010304	LOC6726203|XP_002107178.2|DSIM	LOC108032960|XP_016962520.1|DBIA
OG0010305	LOC6726169|XP_016039697.2|DSIM	LOC108023989|XP_016949209.1|DBIA
OG0010306	LOC6726175|XP_002107151.1|DSIM	LOC108033110|XP_016962802.1|DBIA
OG0010307	LOC6725227|XP_002106249.1|DSIM	LOC108033180|XP_016963027.1|DBIA
OG0010308	LOC27208227|XP_016038542.1|DSIM	LOC108033016|XP_016962631.1|DBIA
OG0010309	LOC27206255|XP_039149645.1|DSIM	LOC108034377|XP_016964750.1|DBIA
OG0010310	LOC6739910|XP_002076799.2|DSIM	LOC108023217|XP_016947976.1|DBIA
OG0010311	LOC6726442|XP_002107399.2|DSIM	LOC108024247|XP_016949618.1|DBIA
OG0010312	LOC6726428|XP_002107385.1|DSIM	LOC108024112|XP_016949379.1|DBIA
OG0010313	LOC6739015|XP_016032854.1|DSIM	LOC108030732|XP_016959264.1|DBIA
OG0010314	LOC6725872|XP_016039199.2|DSIM	LOC108032952|XP_016962512.1|DBIA
OG0010315	LOC6740525|XP_002077351.2|DSIM	LOC108027513|XP_016954445.1|DBIA
OG0010316	LOC6734742|XP_016027952.1|DSIM	LOC108036216|XP_016967697.1|DBIA
OG0010317	LOC6739960|XP_002076849.2|DSIM	LOC108024123|XP_016949393.1|DBIA
OG0010318	LOC6725800|XP_002106796.2|DSIM	LOC108033753|XP_016963859.1|DBIA
OG0010319	LOC27209409|XP_016037788.2|DSIM	LOC108023175|XP_016947906.1|DBIA
OG0010320	LOC6725643|XP_002106650.1|DSIM	LOC108025628|XP_016951653.1|DBIA
OG0010321	LOC6736785|XP_016030429.2|DSIM	LOC108034474|XP_016964847.1|DBIA
OG0010322	LOC6736791|XP_002083647.1|DSIM	LOC108034712|XP_016965142.1|DBIA
OG0010323	LOC6734413|XP_016029688.1|DSIM	LOC108029845|XP_016957826.1|DBIA
OG0010324	LOC6736739|XP_039149637.1|DSIM	LOC108034854|XP_016965492.1|DBIA
OG0010325	LOC6737147|XP_016030788.1|DSIM	LOC108028213|XP_016955365.1|DBIA
OG0010326	LOC6736688|XP_002083544.1|DSIM	LOC108034780|XP_016965227.1|DBIA
OG0010327	LOC6736847|XP_039149635.1|DSIM	LOC108034761|XP_016965197.1|DBIA
OG0010328	LOC6738306|XP_002085117.1|DSIM	LOC108034771|XP_016965206.1|DBIA
OG0010329	LOC27207375|XP_016032147.1|DSIM	LOC108034418|XP_016964791.1|DBIA
OG0010330	LOC27206212|XP_039149550.1|DSIM	LOC108028132|XP_016955275.1|DBIA
OG0010331	LOC6738525|XP_016032367.1|DSIM	LOC108028714|XP_016956154.1|DBIA
OG0010332	LOC27209265|XP_016039334.1|DSIM	LOC108025777|XP_016951877.1|DBIA
OG0010333	LOC6731231|XP_002078390.1|DSIM	LOC108034280|XP_016964628.1|DBIA
OG0010334	LOC6732007|XP_002079141.1|DSIM	LOC108033364|XP_016963163.1|DBIA
OG0010335	LOC6726173|XP_016039700.1|DSIM	LOC108032966|XP_016962526.1|DBIA
OG0010336	LOC6739904|XP_039153126.1|DSIM	LOC108023263|XP_016948035.1|DBIA
OG0010337	LOC6725815|XP_016039142.1|DSIM	LOC108035397|XP_016966542.1|DBIA
OG0010338	LOC6726055|XP_002107037.2|DSIM	LOC108033225|XP_016962978.1|DBIA
OG0010339	LOC6728578|XP_002103919.1|DSIM	LOC108024425|XP_016949832.1|DBIA
OG0010340	LOC27207326|XP_016038394.1|DSIM	LOC108023704|XP_016948821.1|DBIA
OG0010341	LOC6725338|XP_002106355.1|DSIM	LOC108023703|XP_016948820.1|DBIA
OG0010342	LOC6725722|XP_002106724.3|DSIM	LOC108036627|XP_016968392.1|DBIA
OG0010343	LOC6728052|XP_002103404.1|DSIM	LOC108031384|XP_016960237.1|DBIA
OG0010344	LOC27207462|XP_016039085.1|DSIM	LOC108024461|XP_016949868.1|DBIA
OG0010345	LOC27206403|XP_016040060.1|DSIM	LOC108024169|XP_016949474.1|DBIA
OG0010346	LOC6724849|XP_002105889.1|DSIM	LOC108024101|XP_016949366.1|DBIA
OG0010347	LOC6726272|XP_016039820.1|DSIM	LOC108023359|XP_016948229.1|DBIA
OG0010348	LOC6733575|XP_002080630.1|DSIM	LOC108029596|XP_016957457.1|DBIA
OG0010349	LOC6725074|XP_002106102.1|DSIM	LOC108021879|XP_016946162.1|DBIA
OG0010350	LOC6725067|XP_016038045.1|DSIM	LOC108021894|XP_016946197.1|DBIA
OG0010351	LOC6725687|XP_002106690.2|DSIM	LOC108023293|XP_016948084.1|DBIA
OG0010352	LOC6739954|XP_016037910.1|DSIM	LOC108024125|XP_016949395.1|DBIA
OG0010353	LOC6739872|XP_039153021.1|DSIM	LOC108027498|XP_016954430.1|DBIA
OG0010354	LOC6725003|XP_002106037.1|DSIM	LOC108025604|XP_016951628.1|DBIA
OG0010355	LOC6725211|XP_002106234.2|DSIM	LOC108036329|XP_016967847.1|DBIA
OG0010356	LOC27206812|XP_039153208.1|DSIM	LOC108032949|XP_016962509.1|DBIA
OG0010357	LOC6725558|XP_002106569.1|DSIM	LOC108023735|XP_016948862.1|DBIA
OG0010358	LOC6726248|XP_002107211.1|DSIM	LOC108033015|XP_016962630.1|DBIA
OG0010359	LOC6739902|XP_016037629.1|DSIM	LOC108024104|XP_016949371.1|DBIA
OG0010360	LOC6739901|XP_002076790.2|DSIM	LOC108024117|XP_016949386.1|DBIA
OG0010361	LOC27206370|XP_039153045.1|DSIM	LOC108024105|XP_016949372.1|DBIA
OG0010362	LOC6724840|XP_002105880.1|DSIM	LOC108024175|XP_016949488.1|DBIA
OG0010363	LOC6725522|XP_002106535.1|DSIM	LOC108023274|XP_016948048.1|DBIA
OG0010364	LOC6740164|XP_002077045.1|DSIM	LOC108025831|XP_016951977.1|DBIA
OG0010365	LOC6726588|XP_039153787.1|DSIM	LOC108028965|XP_016956492.1|DBIA
OG0010366	LOC6726154|XP_002107130.1|DSIM	LOC108024039|XP_016949302.1|DBIA
OG0010367	LOC6725921|XP_016039273.2|DSIM	LOC108023917|XP_016949090.1|DBIA
OG0010368	LOC6725926|XP_002106911.2|DSIM	LOC108023906|XP_016949079.1|DBIA
OG0010369	LOC6724982|XP_002106017.2|DSIM	LOC108025660|XP_016951688.1|DBIA
OG0010370	LOC6740692|XP_002077492.2|DSIM	LOC108027614|XP_016954623.1|DBIA
OG0010371	LOC6725576|XP_002106586.3|DSIM	LOC108027620|XP_016954631.1|DBIA
OG0010372	LOC6740110|XP_002076993.2|DSIM	LOC108032953|XP_016962513.1|DBIA
OG0010373	LOC6725871|XP_002106867.1|DSIM	LOC108032950|XP_016962510.1|DBIA
OG0010374	LOC6726170|XP_002107146.1|DSIM	LOC108023987|XP_016949207.1|DBIA
OG0010375	LOC6726171|XP_002107147.1|DSIM	LOC108023988|XP_016949208.1|DBIA
OG0010376	LOC6726035|XP_002107017.2|DSIM	LOC108033106|XP_016962795.1|DBIA
OG0010377	LOC6740286|XP_039153000.1|DSIM	LOC108028905|XP_016956415.1|DBIA
OG0010378	LOC27208084|XP_016038182.1|DSIM	LOC108024136|XP_016949407.1|DBIA
OG0010379	LOC27206335|XP_016039973.2|DSIM	LOC108027630|XP_016954641.1|DBIA
OG0010380	LOC6725374|XP_002106391.1|DSIM	LOC108021991|XP_016946320.1|DBIA
OG0010381	LOC27206777|XP_016038415.1|DSIM	LOC108022012|XP_016946340.1|DBIA
OG0010382	LOC6725362|XP_002106379.1|DSIM	LOC108022002|XP_016946329.1|DBIA
OG0010383	LOC6725359|XP_016038414.1|DSIM	LOC108021996|XP_016946325.1|DBIA
OG0010384	LOC27208830|XP_016038289.1|DSIM	LOC108023758|XP_016948887.1|DBIA
OG0010385	LOC6732359|XP_002079480.1|DSIM	LOC108029011|XP_016956546.1|DBIA
OG0010386	LOC6732491|XP_016025153.1|DSIM	LOC108032759|XP_016962241.1|DBIA
OG0010387	LOC6732336|XP_002079459.2|DSIM	LOC108032432|XP_016961742.1|DBIA
OG0010388	LOC6731719|XP_016024394.1|DSIM	LOC108033457|XP_016963285.1|DBIA
OG0010389	LOC6731632|XP_002078772.1|DSIM	LOC108032451|XP_016961766.1|DBIA
OG0010390	LOC27206770|XP_016025561.1|DSIM	LOC108032747|XP_016962224.1|DBIA
OG0010391	LOC6732839|XP_002079952.1|DSIM	LOC108032691|XP_016962155.1|DBIA
OG0010392	LOC27206546|XP_016024276.1|DSIM	LOC108032472|XP_016961784.1|DBIA
OG0010393	LOC6730778|XP_002077946.1|DSIM	LOC108027700|XP_016954739.1|DBIA
OG0010394	LOC6731226|XP_016023766.1|DSIM	LOC108033924|XP_016964086.1|DBIA
OG0010395	LOC6732903|XP_039154291.1|DSIM	LOC108032831|XP_016962336.1|DBIA
OG0010396	LOC6731573|XP_002078714.1|DSIM	LOC108036715|XP_016968505.1|DBIA
OG0010397	LOC6732240|XP_002079369.1|DSIM	LOC108032460|XP_016961775.1|DBIA
OG0010398	LOC6732211|XP_039148725.1|DSIM	LOC108032458|XP_016961773.1|DBIA
OG0010399	LOC6732214|XP_002079343.1|DSIM	LOC108032515|XP_016961838.1|DBIA
OG0010400	LOC6732222|XP_016024902.1|DSIM	LOC108032560|XP_016961929.1|DBIA
OG0010401	LOC6732229|XP_002079358.1|DSIM	LOC108032556|XP_016961926.1|DBIA
OG0010402	LOC6731661|XP_016024341.1|DSIM	LOC108032627|XP_016962054.1|DBIA
OG0010403	LOC6731665|XP_002078805.1|DSIM	LOC108032513|XP_016961833.1|DBIA
OG0010404	LOC6732882|XP_002079987.1|DSIM	LOC108032826|XP_016962330.1|DBIA
OG0010405	LOC6732883|XP_002079988.1|DSIM	LOC108032812|XP_016962314.1|DBIA
OG0010406	LOC6732885|XP_002079990.1|DSIM	LOC108032729|XP_016962198.1|DBIA
OG0010408	LOC6732080|XP_002079212.1|DSIM	LOC108033242|XP_016962997.1|DBIA
OG0010409	LOC27206955|XP_016025127.1|DSIM	LOC108032700|XP_016962168.1|DBIA
OG0010410	LOC27209405|XP_016025097.1|DSIM	LOC108032769|XP_016962254.1|DBIA
OG0010411	LOC6736443|XP_002083314.1|DSIM	LOC108034650|XP_016965078.1|DBIA
OG0010412	LOC6732952|XP_002080036.1|DSIM	LOC108033579|XP_016963414.1|DBIA
OG0010413	LOC6730691|XP_002077861.2|DSIM	LOC108029028|XP_016956564.1|DBIA
OG0010414	LOC6730692|XP_002077862.1|DSIM	LOC108029042|XP_016956582.1|DBIA
OG0010415	LOC6731318|XP_002078474.1|DSIM	LOC108034283|XP_016964630.1|DBIA
OG0010416	LOC6731907|XP_002079042.2|DSIM	LOC108033484|XP_016963312.1|DBIA
OG0010417	LOC6731903|XP_002079038.1|DSIM	LOC108033515|XP_016963347.1|DBIA
OG0010418	LOC6731895|XP_002079030.1|DSIM	LOC108034026|XP_016964255.1|DBIA
OG0010419	LOC6731859|XP_002078994.1|DSIM	LOC108033340|XP_016963115.1|DBIA
OG0010420	LOC6732501|XP_016025158.1|DSIM	LOC108034200|XP_016964520.1|DBIA
OG0010421	LOC120284212|XP_039154542.1|DSIM	LOC108027724|XP_016954766.1|DBIA
OG0010422	LOC6732137|XP_002079269.1|DSIM	LOC108036729|XP_016968515.1|DBIA
OG0010423	LOC27207238|XP_016025499.1|DSIM	LOC108033541|XP_016963375.1|DBIA
OG0010424	LOC27207293|XP_039152748.1|DSIM	LOC108036713|XP_016968503.1|DBIA
OG0010425	LOC6732648|XP_016025359.2|DSIM	LOC108033271|XP_016963025.1|DBIA
OG0010426	LOC6732649|XP_002079766.1|DSIM	LOC108033440|XP_016963258.1|DBIA
OG0010427	LOC6731090|XP_016023623.1|DSIM	LOC108033508|XP_016963340.1|DBIA
OG0010428	LOC6733052|XP_002080130.1|DSIM	LOC108033986|XP_016964199.1|DBIA
OG0010429	LOC6731385|XP_002078538.1|DSIM	LOC108033533|XP_016963367.1|DBIA
OG0010430	LOC6730604|XP_002077783.1|DSIM	LOC108027740|XP_016954780.1|DBIA
OG0010431	LOC6730888|XP_002078052.1|DSIM	LOC108032708|XP_016962176.1|DBIA
OG0010432	LOC6730890|XP_002078054.1|DSIM	LOC108032709|XP_016962177.1|DBIA
OG0010433	LOC6730898|XP_002078062.1|DSIM	LOC108029254|XP_016956938.1|DBIA
OG0010434	LOC27206539|XP_016023091.1|DSIM	LOC108036081|XP_016967516.1|DBIA
OG0010435	LOC6731027|XP_002078188.1|DSIM	LOC108029116|XP_016956717.1|DBIA
OG0010436	LOC6731937|XP_002079072.2|DSIM	LOC108033600|XP_016963441.1|DBIA
OG0010437	LOC6731291|XP_016023858.1|DSIM	LOC108034214|XP_016964544.1|DBIA
OG0010438	LOC6733114|XP_016025831.1|DSIM	LOC108033511|XP_016963344.1|DBIA
OG0010439	LOC6733103|XP_002080180.1|DSIM	LOC108033516|XP_016963348.1|DBIA
OG0010440	LOC6732585|XP_016025272.1|DSIM	LOC108033503|XP_016963334.1|DBIA
OG0010441	LOC27208033|XP_016025271.1|DSIM	LOC108034095|XP_016964350.1|DBIA
OG0010442	LOC6728401|XP_002103748.1|DSIM	LOC108031128|XP_016959831.1|DBIA
OG0010443	LOC6732418|XP_002079539.1|DSIM	LOC108029035|XP_016956574.1|DBIA
OG0010444	LOC6732415|XP_002079536.2|DSIM	LOC108029037|XP_016956577.1|DBIA
OG0010445	LOC6730747|XP_002077915.2|DSIM	LOC108027732|XP_016954773.1|DBIA
OG0010446	LOC27207508|XP_016022864.1|DSIM	LOC108033310|XP_016963076.1|DBIA
OG0010447	LOC6737238|XP_016030948.2|DSIM	LOC108034757|XP_016965195.1|DBIA
OG0010448	LOC6737530|XP_002084365.1|DSIM	LOC108035388|XP_016966488.1|DBIA
OG0010449	LOC6737093|XP_039148985.1|DSIM	LOC108028131|XP_016955273.1|DBIA
OG0010450	LOC6736274|XP_002083158.1|DSIM	LOC108028328|XP_016955562.1|DBIA
OG0010451	LOC6736711|XP_002083567.2|DSIM	LOC108035687|XP_016966893.1|DBIA
OG0010452	LOC6734666|XP_039149415.1|DSIM	LOC108029712|XP_016957680.1|DBIA
OG0010453	LOC6737407|XP_039149416.1|DSIM	LOC108030369|XP_016958730.1|DBIA
OG0010454	LOC6738375|XP_002085184.1|DSIM	LOC108035406|XP_016966515.1|DBIA
OG0010455	LOC6737430|XP_016031202.1|DSIM	LOC108035286|XP_016966342.1|DBIA
OG0010456	LOC6738467|XP_002085274.1|DSIM	LOC108028066|XP_016955195.1|DBIA
OG0010457	LOC27206251|XP_016030424.1|DSIM	LOC108035264|XP_016966311.1|DBIA
OG0010458	LOC6736784|XP_016030425.2|DSIM	LOC108035263|XP_016966310.1|DBIA
OG0010459	LOC27209456|XP_016030428.1|DSIM	LOC108035269|XP_016966315.1|DBIA
OG0010460	LOC6736788|XP_016030432.1|DSIM	LOC108035262|XP_016966309.1|DBIA
OG0010461	LOC27206248|XP_016030493.1|DSIM	LOC108035542|XP_016966698.1|DBIA
OG0010462	LOC6734407|XP_016029672.1|DSIM	LOC108031049|XP_016959742.1|DBIA
OG0010463	LOC6738272|XP_016032142.1|DSIM	LOC108035031|XP_016965865.1|DBIA
OG0010464	LOC6738278|XP_002085089.1|DSIM	LOC108034420|XP_016964793.1|DBIA
OG0010465	LOC6738294|XP_002085105.2|DSIM	LOC108035025|XP_016965858.1|DBIA
OG0010466	LOC6738303|XP_002085114.1|DSIM	LOC108034608|XP_016965031.1|DBIA
OG0010467	LOC6738304|XP_002085115.2|DSIM	LOC108034735|XP_016965164.1|DBIA
OG0010468	LOC27206305|XP_016032748.1|DSIM	LOC108028291|XP_016955490.1|DBIA
OG0010469	LOC6736374|XP_016029878.1|DSIM	LOC108028505|XP_016955877.1|DBIA
OG0010470	LOC6737183|XP_002084029.1|DSIM	LOC108034970|XP_016965771.1|DBIA
OG0010471	LOC6737194|XP_002084040.1|DSIM	LOC108034606|XP_016965029.1|DBIA
OG0010472	LOC27206272|XP_016030000.1|DSIM	LOC108034686|XP_016965115.1|DBIA
OG0010473	LOC6736895|XP_002083748.2|DSIM	LOC108028117|XP_016955255.1|DBIA
OG0010474	LOC120284791|XP_039149701.1|DSIM	LOC108028234|XP_016955387.1|DBIA
OG0010475	LOC6738993|XP_002085788.1|DSIM	LOC108028161|XP_016955309.1|DBIA
OG0010476	LOC6737455|XP_002084291.1|DSIM	LOC108035383|XP_016966478.1|DBIA
OG0010477	LOC6736662|XP_002083518.1|DSIM	LOC108034795|XP_016965281.1|DBIA
OG0010478	LOC6737148|XP_002083995.1|DSIM	LOC108028720|XP_016956167.1|DBIA
OG0010479	LOC6737162|XP_016030817.1|DSIM	LOC108028056|XP_016955183.1|DBIA
OG0010480	LOC6738440|XP_002085248.2|DSIM	LOC108034653|XP_016965081.1|DBIA
OG0010481	LOC6738503|XP_016032348.1|DSIM	LOC108028593|XP_016955996.1|DBIA
OG0010482	LOC6737835|XP_002084663.2|DSIM	LOC108030571|XP_016958971.1|DBIA
OG0010483	LOC6738060|XP_002084874.1|DSIM	LOC108035074|XP_016965956.1|DBIA
OG0010484	LOC6739152|XP_002085943.2|DSIM	LOC108030763|XP_016959305.1|DBIA
OG0010485	LOC6738770|XP_016032589.1|DSIM	LOC108028800|XP_016956273.1|DBIA
OG0010486	LOC6739055|XP_039149305.1|DSIM	LOC108030933|XP_016959622.1|DBIA
OG0010487	LOC6737714|XP_016031490.1|DSIM	LOC108030578|XP_016959003.1|DBIA
OG0010488	LOC6738517|XP_002085323.1|DSIM	LOC108028565|XP_016955960.1|DBIA
OG0010489	LOC6738030|XP_002084845.1|DSIM	LOC108035655|XP_016966851.1|DBIA
OG0010490	LOC27208199|XP_016026835.1|DSIM	LOC108022400|XP_016946775.1|DBIA
OG0010491	LOC6735637|XP_002082555.1|DSIM	LOC108022375|XP_016946746.1|DBIA
OG0010492	LOC6738593|XP_016032440.1|DSIM	LOC108028154|XP_016955300.1|DBIA
OG0010493	LOC6738546|XP_002085351.1|DSIM	LOC108028168|XP_016955317.1|DBIA
OG0010494	LOC6739117|XP_002085910.2|DSIM	LOC108030743|XP_016959279.1|DBIA
OG0010495	LOC6737965|XP_002084781.2|DSIM	LOC108034393|XP_016964764.1|DBIA
OG0010496	LOC27206295|XP_039150136.1|DSIM	LOC108028271|XP_016955458.1|DBIA
OG0010497	LOC6737941|XP_039149168.1|DSIM	LOC108028060|XP_016955188.1|DBIA
OG0010498	LOC6733676|XP_002080723.2|DSIM	LOC108036291|XP_016967792.1|DBIA
OG0010499	LOC6735458|XP_002082397.1|DSIM	LOC108022368|XP_016946737.1|DBIA
OG0010500	LOC6735435|XP_002082375.1|DSIM	LOC108022073|XP_016946407.1|DBIA
OG0010501	LOC6734475|XP_016027600.1|DSIM	LOC108022424|XP_016946800.1|DBIA
OG0010502	LOC6738116|XP_002084930.1|DSIM	LOC108030603|XP_016959079.1|DBIA
OG0010503	LOC6739376|XP_002076284.1|DSIM	LOC108022320|XP_016946672.1|DBIA
OG0010504	LOC6734309|XP_016027362.1|DSIM	LOC108029800|XP_016957804.1|DBIA
OG0010505	LOC6733453|XP_016026402.1|DSIM	LOC108029524|XP_016957314.1|DBIA
OG0010506	LOC6733303|XP_002080362.1|DSIM	LOC108029849|XP_016957827.1|DBIA
OG0010507	LOC27206193|XP_016029527.1|DSIM	LOC108022332|XP_016946684.1|DBIA
OG0010508	LOC6735865|XP_002082775.1|DSIM	LOC108022479|XP_016946919.1|DBIA
OG0010509	LOC6734026|XP_002081063.3|DSIM	LOC108030086|XP_016958213.1|DBIA
OG0010510	LOC6734872|XP_002081873.2|DSIM	LOC108022367|XP_016946736.1|DBIA
OG0010511	LOC6734993|XP_002081975.2|DSIM	LOC108023062|XP_016947799.1|DBIA
OG0010512	LOC6736066|XP_002082967.1|DSIM	LOC108023067|XP_016947804.1|DBIA
OG0010513	LOC6736059|XP_002082960.2|DSIM	LOC108022306|XP_016946655.1|DBIA
OG0010514	LOC6736055|XP_002082956.1|DSIM	LOC108022918|XP_016947617.1|DBIA
OG0010515	LOC27206615|XP_016027696.1|DSIM	LOC108026534|XP_016952970.1|DBIA
OG0010516	LOC6733523|XP_002080578.2|DSIM	LOC108029428|XP_016957162.1|DBIA
OG0010517	LOC6735388|XP_002082335.1|DSIM	LOC108029434|XP_016957169.1|DBIA
OG0010518	LOC6734933|XP_002081930.1|DSIM	LOC108022154|XP_016946485.1|DBIA
OG0010519	LOC6733560|XP_002080615.2|DSIM	LOC108029462|XP_016957201.1|DBIA
OG0010520	LOC6734522|XP_002081531.1|DSIM	LOC108022272|XP_016946620.1|DBIA
OG0010521	LOC6734126|XP_002081155.1|DSIM	LOC108022790|XP_016947409.1|DBIA
OG0010522	LOC27206318|XP_016026538.1|DSIM	LOC108029805|XP_016957812.1|DBIA
OG0010523	LOC6733585|XP_002080639.1|DSIM	LOC108029680|XP_016957619.1|DBIA
OG0010524	LOC6735658|XP_002082576.1|DSIM	LOC108022645|XP_016947189.1|DBIA
OG0010525	LOC6735281|XP_016028645.1|DSIM	LOC108026586|XP_016953029.1|DBIA
OG0010526	LOC6735282|XP_002082250.1|DSIM	LOC108026574|XP_016953015.1|DBIA
OG0010527	LOC6735852|XP_002082762.2|DSIM	LOC108023035|XP_016947765.1|DBIA
OG0010528	LOC6735836|XP_016029206.1|DSIM	LOC108022391|XP_016946766.1|DBIA
OG0010529	LOC27209074|XP_016029203.1|DSIM	LOC108022411|XP_016946787.1|DBIA
OG0010530	LOC6734832|XP_002081834.1|DSIM	LOC108036498|XP_016968180.1|DBIA
OG0010531	LOC6729518|XP_016036191.1|DSIM	LOC108026202|XP_016952489.1|DBIA
OG0010532	LOC6728877|XP_002104210.2|DSIM	LOC108031426|XP_016960319.1|DBIA
OG0010533	LOC6738550|XP_016032401.1|DSIM	LOC108028679|XP_016956104.1|DBIA
OG0010534	LOC6727249|XP_016033756.1|DSIM	LOC108027093|XP_016953799.1|DBIA
OG0010535	LOC6727392|XP_002102777.1|DSIM	LOC108031524|XP_016960536.1|DBIA
OG0010536	LOC6727396|XP_002102781.1|DSIM	LOC108031156|XP_016959860.1|DBIA
OG0010537	LOC27208561|XP_016035574.1|DSIM	LOC108031267|XP_016959997.1|DBIA
OG0010538	LOC6727883|XP_039150681.1|DSIM	LOC108026218|XP_016952524.1|DBIA
OG0010539	LOC120284976|XP_039150816.1|DSIM	LOC108030948|XP_016959636.1|DBIA
OG0010540	LOC6730217|XP_002105500.1|DSIM	LOC108025369|XP_016951318.1|DBIA
OG0010541	LOC6737649|XP_002084481.2|DSIM	LOC108028123|XP_016955262.1|DBIA
OG0010542	LOC6726953|XP_002102355.1|DSIM	LOC108027116|XP_016953822.1|DBIA
OG0010543	LOC6730190|XP_016036947.1|DSIM	LOC108025534|XP_016951551.1|DBIA
OG0010544	LOC6728251|XP_002103600.1|DSIM	LOC108023630|XP_016948737.1|DBIA
OG0010545	LOC6728296|XP_016034932.1|DSIM	LOC108023449|XP_016948434.1|DBIA
OG0010546	LOC6727523|XP_002102903.1|DSIM	LOC108031691|XP_016960829.1|DBIA
OG0010547	LOC6727520|XP_002102900.1|DSIM	LOC108031166|XP_016959875.1|DBIA
OG0010548	LOC6729765|XP_002105071.1|DSIM	LOC108025026|XP_016950771.1|DBIA
OG0010549	LOC6728337|XP_002103685.1|DSIM	LOC108031202|XP_016959915.1|DBIA
OG0010550	LOC6730084|XP_002105377.1|DSIM	LOC108025987|XP_016952169.1|DBIA
OG0010551	LOC6730099|XP_002105392.2|DSIM	LOC108025257|XP_016951103.1|DBIA
OG0010552	LOC6730288|XP_016037049.1|DSIM	LOC108025155|XP_016950921.1|DBIA
OG0010553	LOC6730287|XP_016037048.1|DSIM	LOC108025085|XP_016950833.1|DBIA
OG0010554	LOC6729874|XP_016036635.1|DSIM	LOC108024861|XP_016950491.1|DBIA
OG0010555	LOC6729139|XP_002104460.3|DSIM	LOC108031273|XP_016960003.1|DBIA
OG0010556	LOC6729672|XP_002104978.1|DSIM	LOC108026079|XP_016952267.1|DBIA
OG0010557	LOC6728575|XP_002103916.1|DSIM	LOC108024437|XP_016949844.1|DBIA
OG0010558	LOC6728586|XP_016035217.1|DSIM	LOC108024467|XP_016949874.1|DBIA
OG0010559	LOC27206485|XP_016036364.1|DSIM	LOC108025162|XP_016950927.1|DBIA
OG0010560	LOC6727008|XP_016033499.1|DSIM	LOC108027415|XP_016954342.1|DBIA
OG0010561	LOC6727624|XP_016034215.1|DSIM	LOC108023521|XP_016948567.1|DBIA
OG0010562	LOC6728623|XP_002103964.1|DSIM	LOC108031423|XP_016960313.1|DBIA
OG0010563	LOC6728625|XP_002103966.1|DSIM	LOC108031422|XP_016960312.1|DBIA
OG0010564	LOC27207192|XP_016036786.1|DSIM	LOC108026318|XP_016952696.1|DBIA
OG0010565	LOC6730219|XP_002105502.1|DSIM	LOC108025367|XP_016951316.1|DBIA
OG0010566	LOC27207674|XP_039150981.1|DSIM	LOC108025211|XP_016951044.1|DBIA
OG0010567	LOC6727340|XP_039150842.1|DSIM	LOC108031190|XP_016959900.1|DBIA
OG0010568	LOC6730255|XP_002105538.1|DSIM	LOC108025112|XP_016950866.1|DBIA
OG0010569	LOC27206384|XP_016037047.1|DSIM	LOC108025151|XP_016950915.1|DBIA
OG0010570	LOC6729771|XP_002105077.2|DSIM	LOC108025101|XP_016950853.1|DBIA
OG0010571	LOC6727324|XP_002102710.1|DSIM	LOC108031748|XP_016960940.1|DBIA
OG0010572	LOC6729025|XP_002104346.1|DSIM	LOC108031243|XP_016959968.1|DBIA
OG0010573	LOC27209090|XP_039151073.1|DSIM	LOC108032159|XP_016961495.1|DBIA
OG0010574	LOC27206431|XP_016036158.1|DSIM	LOC108031322|XP_016960057.1|DBIA
OG0010575	LOC6730329|XP_002105611.2|DSIM	LOC108025079|XP_016950827.1|DBIA
OG0010576	LOC6728699|XP_002104035.1|DSIM	LOC108031399|XP_016960255.1|DBIA
OG0010577	LOC6727736|XP_016034308.1|DSIM	LOC108024358|XP_016949751.1|DBIA
OG0010578	LOC6730165|XP_002105456.1|DSIM	LOC108025457|XP_016951447.1|DBIA
OG0010579	LOC6728035|XP_002103387.1|DSIM	LOC108031200|XP_016959912.1|DBIA
OG0010580	LOC6727681|XP_002103043.1|DSIM	LOC108031249|XP_016959974.1|DBIA
OG0010581	LOC27207968|XP_016025870.1|DSIM	LOC108031754|XP_016960953.1|DBIA
OG0010582	LOC6729969|XP_002105263.3|DSIM	LOC108024556|XP_016950027.1|DBIA
OG0010583	LOC6727711|XP_002103073.1|DSIM	LOC108024438|XP_016949845.1|DBIA
OG0010584	LOC6728071|XP_002103423.1|DSIM	LOC108024350|XP_016949741.1|DBIA
OG0010585	LOC6728161|XP_016034770.1|DSIM	LOC108031289|XP_016960020.1|DBIA
OG0010586	LOC6726743|XP_002102154.1|DSIM	LOC108032875|XP_016962365.1|DBIA
OG0010587	LOC6730237|XP_016036990.1|DSIM	LOC108025132|XP_016950892.1|DBIA
OG0010588	LOC27206490|XP_016036520.1|DSIM	LOC108025471|XP_016951472.1|DBIA
OG0010589	LOC6735908|XP_016029259.1|DSIM	LOC108022759|XP_016947351.1|DBIA
OG0010590	LOC6731424|XP_016024041.1|DSIM	LOC108036704|XP_016968488.1|DBIA
OG0010591	LOC6730689|XP_002077859.2|DSIM	LOC108027667|XP_016954701.1|DBIA, LOC108027668|XP_016954702.1|DBIA
OG0010592	LOC6732588|XP_016025273.1|DSIM	LOC108033402|XP_016963211.1|DBIA
