Orthogroup	DSIM.longest_only	DPSE.longest_only
OG0008447	LOC6725822|XP_002106818.1|DSIM	LOC4814943|XP_001354837.1|DPSE
OG0008448	LOC6725770|XP_039153324.1|DSIM	LOC4815803|XP_033239569.1|DPSE
OG0008449	LOC6726147|XP_002107123.1|DSIM	LOC4815175|XP_001354673.3|DPSE
OG0008450	LOC27208236|XP_016039952.1|DSIM	LOC4814260|XP_003736163.1|DPSE
OG0008451	LOC6727397|XP_039151660.1|DSIM	LOC4803084|XP_001359883.3|DPSE
OG0008452	LOC6730479|XP_002077660.1|DSIM	LOC4816982|XP_001356418.4|DPSE
OG0008453	LOC27206141|XP_016026401.1|DSIM	LOC6898743|XP_002138730.2|DPSE
OG0008454	LOC6739944|XP_016037764.1|DSIM	LOC4815523|XP_001355356.4|DPSE
OG0008455	LOC6736737|XP_016030365.1|DSIM	LOC4812654|XP_033238885.1|DPSE
OG0008456	LOC6728468|XP_016035111.1|DSIM	LOC4802834|XP_015038134.2|DPSE
OG0008457	LOC6728784|XP_016035464.1|DSIM	LOC4802536|XP_001359437.2|DPSE
OG0008458	LOC6736033|XP_039148047.1|DSIM	LOC4805627|XP_001361999.3|DPSE
OG0008459	LOC6726487|XP_039153740.1|DSIM	LOC4814596|XP_001354954.3|DPSE
OG0008460	LOC6731308|XP_002078464.1|DSIM	LOC4817948|XP_001357391.2|DPSE
OG0008461	LOC6731467|XP_016024148.1|DSIM	LOC4816938|XP_033235671.1|DPSE
OG0008462	LOC6730667|XP_002077837.1|DSIM	LOC6902937|XP_002132663.2|DPSE
OG0008463	LOC27206534|XP_016022903.1|DSIM	LOC26534323|XP_015035544.2|DPSE
OG0008464	LOC6736157|XP_002083057.1|DSIM	LOC4803555|XP_001360263.2|DPSE
OG0008465	LOC27207212|XP_016028962.1|DSIM	LOC26533072|XP_015039279.1|DPSE
OG0008466	LOC6736116|XP_002083016.1|DSIM	LOC6898865|XP_002138837.2|DPSE
OG0008467	LOC6735156|XP_016028437.1|DSIM	LOC26531972|XP_015039330.1|DPSE
OG0008468	LOC6732071|XP_002079203.1|DSIM	LOC4817109|XP_001356761.3|DPSE
OG0008469	LOC6726357|XP_002107317.1|DSIM	LOC15382899|XP_033234259.1|DPSE
OG0008470	LOC6736100|XP_016029493.1|DSIM	LOC6898966|XP_002138926.1|DPSE
OG0008472	LOC27206176|XP_016028184.1|DSIM	LOC4803928|XP_001360569.2|DPSE
OG0008473	LOC6740161|XP_016039634.1|DSIM	LOC4814879|XP_015041995.2|DPSE
OG0008474	LOC27206464|XP_016034405.1|DSIM	LOC4802547|XP_033232639.1|DPSE
OG0008475	LOC27206505|XP_016024860.1|DSIM	LOC4816713|XP_001356132.3|DPSE
OG0008476	LOC6728008|XP_002103360.1|DSIM	LOC6897917|XP_002138019.2|DPSE
OG0008477	LOC6734296|XP_016027356.1|DSIM	LOC4803335|XP_015039048.2|DPSE
OG0008478	LOC6729535|XP_016036214.1|DSIM	LOC26532036|XP_033232496.1|DPSE
OG0008479	LOC6735500|XP_002082439.1|DSIM	LOC4805541|XP_001361928.2|DPSE
OG0008480	LOC6738174|XP_016032010.1|DSIM	LOC4812859|XP_015042551.2|DPSE
OG0008481	LOC6725279|XP_016038297.1|DSIM	LOC4815687|XP_001355250.3|DPSE
OG0008482	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM	LOC6900699|XP_002135063.2|DPSE
OG0008483	LOC6730586|XP_002077765.1|DSIM	LOC4817321|XP_033237013.1|DPSE
OG0008484	LOC6728017|XP_002103369.1|DSIM	LOC4802412|XP_001359335.2|DPSE
OG0008485	LOC27207113|XP_016023713.1|DSIM	LOC4817875|XP_001357189.1|DPSE
OG0008486	LOC6724750|XP_039151998.1|DSIM	LOC6899206|XP_033237269.1|DPSE
OG0008487	LOC6724977|XP_002106013.2|DSIM	LOC6901256|XP_002133957.2|DPSE
OG0008488	LOC6727254|XP_002102646.1|DSIM	LOC4803308|XP_001360069.2|DPSE
OG0008489	LOC6727084|XP_016033575.1|DSIM	LOC13036349|XP_003736870.2|DPSE
OG0008490	LOC6729568|XP_002104876.1|DSIM	LOC4803214|XP_001359990.3|DPSE
OG0008491	LOC6728640|XP_016035271.1|DSIM	LOC4801019|XP_001358189.2|DPSE
OG0008492	LOC120284761|XP_039149413.1|DSIM, LOC6732745|XP_002079859.1|DSIM	LOC4817048|XP_001356885.4|DPSE
OG0008493	LOC6732299|XP_002079427.2|DSIM	LOC4816301|XP_001356214.3|DPSE
OG0008494	LOC6735770|XP_002082683.2|DSIM	LOC4803861|XP_001360511.1|DPSE
OG0008495	LOC6734504|XP_016027635.1|DSIM	LOC4803970|XP_001360607.3|DPSE
OG0008496	LOC27208944|XP_039148273.1|DSIM	LOC6898189|XP_002138258.1|DPSE
OG0008497	LOC6735382|XP_002082329.1|DSIM	LOC4804632|XP_001361164.3|DPSE
OG0008498	LOC6734924|XP_016028199.1|DSIM	LOC4803937|XP_015039445.2|DPSE
OG0008499	LOC6735316|XP_002082268.1|DSIM	LOC4804965|XP_001361441.3|DPSE
OG0008500	LOC6733618|XP_016026578.2|DSIM	LOC4805041|XP_033234480.1|DPSE
OG0008501	LOC6738470|XP_002085277.1|DSIM	LOC4813131|XP_001353788.2|DPSE
OG0008502	LOC6725496|XP_002106510.1|DSIM	LOC6902860|XP_002132596.2|DPSE, LOC4815141|XP_033240951.1|DPSE
OG0008503	LOC6725699|XP_002106702.1|DSIM	LOC4815694|XP_001355340.3|DPSE
OG0008504	LOC27208200|XP_016030071.1|DSIM	LOC6903452|XP_002132331.2|DPSE, LOC117184017|XP_033235834.1|DPSE, LOC117184157|XP_033236489.1|DPSE
OG0008505	LOC6738960|XP_002085755.1|DSIM	LOC6900872|XP_002135229.1|DPSE
OG0008506	LOC6738927|XP_002085722.2|DSIM	LOC4812870|XP_001353218.1|DPSE
OG0008507	LOC6738549|XP_002085354.1|DSIM	LOC4813715|XP_001353969.3|DPSE
OG0008508	LOC6726494|XP_016040111.1|DSIM	LOC6901676|XP_033239022.1|DPSE
OG0008509	LOC27208119|XP_039152565.1|DSIM, LOC6728511|XP_002103856.1|DSIM	LOC117184979|XP_033240213.1|DPSE
OG0008510	LOC27206347|XP_016039191.1|DSIM, LOC6725451|XP_002106467.3|DSIM, LOC6725447|XP_002106463.2|DSIM	LOC6901335|XP_002134036.2|DPSE
OG0008512	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM	LOC6902990|XP_033235737.1|DPSE
OG0008513	LOC6730675|XP_002077845.1|DSIM	LOC6901070|XP_002134549.2|DPSE, LOC6901035|XP_002134514.1|DPSE
OG0008514	LOC6732570|XP_002079689.1|DSIM	LOC4817441|XP_001356524.2|DPSE
OG0008515	LOC6730770|XP_002077938.1|DSIM	LOC6900862|XP_002135219.2|DPSE, LOC6901592|XP_002134263.2|DPSE, LOC4816774|XP_001356003.3|DPSE
OG0008516	LOC6737211|XP_002084051.1|DSIM	LOC6900207|XP_002135539.1|DPSE, LOC6902496|XP_002133041.2|DPSE
OG0008517	LOC6737398|XP_002084236.2|DSIM	LOC4814018|XP_033240217.1|DPSE
OG0008518	LOC6739004|XP_002085799.1|DSIM	LOC6900274|XP_002135602.2|DPSE, LOC6898618|XP_002138623.3|DPSE
OG0008519	LOC6734170|XP_002081199.1|DSIM	LOC4805463|XP_001361858.4|DPSE
OG0008520	LOC6727457|XP_016034054.1|DSIM	LOC4803256|XP_033232816.1|DPSE
OG0008523	LOC6732485|XP_002079605.3|DSIM	LOC4816370|XP_001356191.3|DPSE
OG0008524	LOC6725403|XP_002106419.1|DSIM, LOC6740017|XP_002076903.2|DSIM	LOC6901968|XP_002133502.3|DPSE
OG0008525	LOC6731890|XP_002079025.2|DSIM, LOC6731891|XP_016024560.1|DSIM	LOC4816769|XP_001356070.2|DPSE
OG0008527	LOC6739853|XP_016039903.1|DSIM	LOC6901015|XP_033238373.1|DPSE
OG0008529	LOC27207705|XP_039153125.1|DSIM	LOC4816090|XP_001355432.3|DPSE
OG0008530	LOC27209458|XP_039152900.1|DSIM	LOC4814216|XP_001354325.3|DPSE
OG0008531	LOC6726306|XP_002107267.1|DSIM	LOC4815226|XP_001355181.1|DPSE
OG0008532	LOC6726163|XP_016039698.1|DSIM	LOC4815954|XP_001355596.4|DPSE
OG0008534	LOC6725688|XP_039152296.1|DSIM	LOC4814315|XP_033237993.1|DPSE
OG0008535	LOC6725337|XP_016038393.1|DSIM	LOC4814574|XP_001354920.4|DPSE
OG0008536	LOC6725318|XP_002106335.2|DSIM	LOC6902185|XP_033239099.1|DPSE
OG0008537	LOC120284210|XP_039151950.1|DSIM	LOC4801394|XP_033235079.1|DPSE
OG0008538	LOC6725469|XP_002106485.2|DSIM	LOC4814871|XP_001354975.3|DPSE
OG0008540	LOC6728786|XP_002104121.1|DSIM	LOC4800454|XP_001357727.4|DPSE
OG0008541	LOC6733492|XP_016026447.1|DSIM	LOC4804346|XP_033233450.1|DPSE
OG0008542	LOC6736588|XP_016030185.1|DSIM	LOC6900513|XP_002134902.2|DPSE
OG0008544	LOC27208653|XP_016026665.1|DSIM	LOC15382889|XP_004444224.2|DPSE
OG0008545	LOC6736001|XP_016029374.1|DSIM	LOC117183506|XP_033233281.1|DPSE
OG0008546	LOC6736460|XP_002083331.2|DSIM	LOC4813595|XP_001354032.3|DPSE
OG0008547	LOC6725293|XP_002106313.1|DSIM	LOC4815994|XP_001355387.2|DPSE
OG0008549	LOC6729468|XP_002104778.1|DSIM	LOC4800427|XP_001357705.2|DPSE
OG0008550	LOC6725132|XP_002106158.3|DSIM	LOC6902218|XP_033238129.1|DPSE
OG0008551	LOC6736417|XP_016029920.1|DSIM	LOC4813594|XP_033239830.1|DPSE
OG0008552	LOC6737327|XP_002084165.1|DSIM	LOC4812722|XP_001353101.1|DPSE
OG0008553	LOC120284440|XP_039148252.1|DSIM	LOC117184360|XP_033237288.1|DPSE
OG0008554	LOC27207484|XP_039153115.1|DSIM	LOC4815921|XP_001355444.3|DPSE
OG0008555	LOC6740682|XP_039153112.1|DSIM	LOC4815611|XP_001355423.4|DPSE
OG0008556	LOC6733591|XP_016026550.1|DSIM	LOC4805068|XP_001361530.3|DPSE
OG0008557	LOC6730141|XP_002105432.1|DSIM	LOC4800286|XP_001357619.2|DPSE
OG0008558	LOC6731741|XP_016024407.1|DSIM	LOC4816859|XP_033235785.1|DPSE
OG0008561	LOC6732981|XP_002080060.2|DSIM	LOC4816866|XP_001356866.3|DPSE, LOC6903085|XP_002132803.3|DPSE
OG0008562	LOC6731212|XP_002078371.3|DSIM	LOC4816231|XP_001355852.3|DPSE
OG0008563	LOC6729198|XP_002104519.1|DSIM	LOC4800587|XP_001357834.2|DPSE
OG0008564	LOC6731794|XP_016024481.1|DSIM	LOC4815825|XP_033235509.1|DPSE
OG0008565	LOC6738416|XP_002085225.1|DSIM	LOC4811762|XP_001352332.2|DPSE
OG0008566	LOC6732278|XP_016024942.1|DSIM	LOC6902705|XP_002133219.2|DPSE
OG0008567	LOC6732514|XP_002079634.2|DSIM	LOC6903118|XP_002132828.2|DPSE
OG0008569	LOC6724924|XP_016037784.1|DSIM	LOC4814876|XP_001354744.3|DPSE
OG0008570	LOC6740008|XP_039153846.1|DSIM	LOC26533195|XP_015040914.2|DPSE
OG0008571	LOC27207061|XP_016031056.1|DSIM	LOC4812720|XP_001353099.3|DPSE
OG0008572	LOC6726755|XP_016033237.1|DSIM	LOC4802507|XP_001359416.2|DPSE
OG0008573	LOC6724950|XP_016037812.1|DSIM	LOC4815582|XP_001355242.4|DPSE
OG0008575	LOC6729144|XP_039151083.1|DSIM	LOC6896968|XP_015038896.2|DPSE
OG0008576	LOC27209211|XP_016026100.1|DSIM	LOC6901174|XP_033240301.1|DPSE
OG0008577	LOC6737813|XP_002084641.2|DSIM	LOC4812865|XP_001353390.2|DPSE
OG0008579	LOC6737401|XP_002084239.1|DSIM	LOC4814027|XP_001354146.2|DPSE
OG0008581	LOC6738706|XP_002085507.1|DSIM	LOC4812466|XP_001352955.4|DPSE
OG0008582	LOC27206386|XP_016038306.1|DSIM	LOC4816091|XP_001355392.2|DPSE
OG0008583	LOC6724755|XP_039153838.1|DSIM	LOC6901860|XP_002133398.1|DPSE
OG0008584	LOC6739940|XP_002076830.1|DSIM	LOC4816098|XP_001355357.3|DPSE
OG0008585	LOC27206387|XP_016038390.1|DSIM	LOC4814473|XP_001354915.1|DPSE
OG0008586	LOC6725330|XP_002106347.1|DSIM	LOC4815318|XP_001354914.1|DPSE
OG0008587	LOC6727436|XP_016034002.1|DSIM	LOC4803272|XP_015038405.1|DPSE
OG0008588	LOC6727474|XP_002102854.1|DSIM	LOC4803245|XP_001360018.1|DPSE
OG0008589	LOC27206396|XP_039153569.1|DSIM	LOC4815401|XP_001355383.3|DPSE
OG0008592	LOC6740670|XP_002077476.1|DSIM	LOC6898824|XP_002138797.2|DPSE
OG0008593	LOC6737521|XP_002084357.1|DSIM	LOC4813848|XP_001353707.2|DPSE
OG0008594	LOC6727332|XP_002102717.1|DSIM	LOC4800263|XP_001357538.2|DPSE
OG0008595	LOC6734684|XP_002081691.1|DSIM	LOC4805662|XP_001362024.3|DPSE
OG0008596	LOC6734678|XP_016027870.1|DSIM	LOC4805666|XP_001362027.2|DPSE
OG0008597	LOC6729394|XP_016036040.1|DSIM	LOC4802164|XP_001359137.1|DPSE
OG0008598	LOC6739884|XP_039153231.1|DSIM	LOC6902210|XP_033239514.1|DPSE
OG0008599	LOC27207147|XP_016038352.1|DSIM	LOC4815990|XP_001355259.3|DPSE
OG0008600	LOC27208103|XP_016033740.1|DSIM	LOC4802245|XP_015037694.2|DPSE
OG0008601	LOC27209299|XP_016023889.1|DSIM	LOC4817729|XP_001357139.1|DPSE
OG0008602	LOC6729442|XP_002104753.1|DSIM	LOC4800449|XP_001357724.3|DPSE
OG0008603	LOC6728248|XP_016034886.1|DSIM	LOC4801387|XP_001358488.1|DPSE
OG0008604	LOC27206196|XP_039147475.1|DSIM	LOC4803558|XP_001360265.1|DPSE
OG0008605	LOC6732809|XP_016025527.1|DSIM	LOC4816388|XP_015036835.2|DPSE
OG0008606	LOC6730983|XP_002078144.2|DSIM	LOC4817696|XP_001357078.2|DPSE
OG0008607	LOC6726875|XP_002102277.1|DSIM	LOC4802058|XP_001359051.3|DPSE
OG0008608	LOC6725114|XP_016038086.2|DSIM	LOC4814559|XP_001355175.3|DPSE
OG0008609	LOC6728545|XP_002103890.1|DSIM	LOC4803153|XP_001359943.2|DPSE
OG0008610	LOC6734791|XP_002081794.2|DSIM	LOC6898895|XP_002138865.1|DPSE
OG0008612	LOC6733722|XP_002080769.1|DSIM	LOC4805301|XP_001361723.3|DPSE
OG0008613	LOC6727201|XP_002102593.1|DSIM	LOC6896940|XP_002137125.1|DPSE
OG0008614	LOC6726437|XP_002107394.1|DSIM	LOC6896876|XP_002137066.2|DPSE, LOC6901627|XP_002134297.2|DPSE, LOC6901625|XP_033237607.1|DPSE
OG0008615	LOC6727064|XP_016033562.1|DSIM	LOC4802935|XP_001359750.3|DPSE
OG0008616	LOC6730320|XP_039151697.1|DSIM	LOC4800710|XP_033232699.1|DPSE
OG0008617	LOC27206435|XP_016035889.1|DSIM	LOC6896804|XP_002137008.2|DPSE
OG0008619	LOC6732006|XP_002079140.1|DSIM	LOC4816815|XP_001356508.2|DPSE
OG0008620	LOC6733501|XP_002080558.1|DSIM	LOC4804338|XP_001360913.3|DPSE
OG0008621	LOC6728729|XP_016035383.1|DSIM	LOC4801499|XP_001358578.2|DPSE, LOC117184220|XP_033236687.1|DPSE
OG0008622	LOC6734838|XP_002081840.3|DSIM	LOC4804184|XP_001360787.3|DPSE
OG0008623	LOC27207723|XP_016027422.1|DSIM	LOC4805171|XP_001361618.2|DPSE
OG0008624	LOC6734444|XP_016027568.2|DSIM	LOC6898888|XP_002138859.3|DPSE
OG0008625	LOC6733788|XP_002080832.1|DSIM	LOC4804720|XP_001361238.4|DPSE
OG0008626	LOC6733153|XP_016026028.1|DSIM	LOC4811797|XP_015044250.2|DPSE
OG0008627	LOC6737355|XP_016031095.1|DSIM	LOC6903558|XP_002132431.2|DPSE, LOC4812428|XP_015043842.2|DPSE
OG0008629	LOC27207026|XP_016025824.1|DSIM	LOC6903396|XP_015035332.2|DPSE, LOC26533926|XP_033236078.1|DPSE
OG0008630	LOC6724725|XP_016037362.1|DSIM	LOC4811809|XP_033237200.1|DPSE
OG0008631	LOC6729024|XP_002104345.2|DSIM	LOC26533957|XP_015041755.2|DPSE, LOC4800979|XP_001358160.4|DPSE
OG0008632	LOC6730393|XP_002105675.1|DSIM	LOC13036323|XP_033239556.1|DPSE
OG0008633	LOC6734563|XP_016027669.1|DSIM	LOC6898738|XP_033234930.1|DPSE
OG0008634	LOC6739541|XP_002076439.1|DSIM	LOC13036511|XP_033235446.1|DPSE
OG0008635	LOC6733494|XP_016026455.1|DSIM	LOC4804342|XP_001360917.4|DPSE
OG0008636	LOC6728407|XP_002103754.1|DSIM	LOC4802610|XP_001359499.4|DPSE
OG0008637	LOC27208446|XP_016032716.1|DSIM	LOC6900291|XP_002135613.2|DPSE
OG0008638	LOC6727552|XP_002102931.1|DSIM	LOC6897099|XP_002137283.2|DPSE
OG0008639	LOC27206447|XP_039150488.1|DSIM	LOC4801249|XP_001358372.2|DPSE
OG0008640	LOC6727514|XP_016034099.1|DSIM	LOC4801832|XP_001358865.4|DPSE
OG0008641	LOC6730178|XP_002105469.2|DSIM	LOC6901384|XP_033239264.1|DPSE, LOC6901383|XP_033240334.1|DPSE
OG0008642	LOC6727744|XP_016034321.1|DSIM	LOC4800756|XP_001357972.2|DPSE
OG0008643	LOC6730392|XP_002105674.1|DSIM	LOC4801847|XP_001358879.2|DPSE
OG0008644	LOC6730260|XP_002105543.1|DSIM	LOC4800268|XP_001357602.1|DPSE
OG0008645	LOC6732526|XP_002079645.1|DSIM	LOC4817498|XP_001356917.2|DPSE
OG0008646	LOC6732607|XP_002079726.1|DSIM	LOC4816985|XP_001356571.3|DPSE
OG0008647	LOC27206523|XP_016023333.1|DSIM	LOC4817375|XP_001356684.3|DPSE
OG0008648	LOC6732527|XP_002079646.1|DSIM	LOC4817499|XP_001356918.2|DPSE
OG0008649	LOC6735849|XP_002082759.1|DSIM	LOC117183774|XP_033234926.1|DPSE
OG0008650	LOC6727919|XP_002103274.1|DSIM	LOC4803320|XP_001360083.3|DPSE
OG0008651	LOC6734480|XP_002081499.1|DSIM	LOC4803882|XP_001360530.1|DPSE
OG0008652	LOC6735101|XP_002082078.3|DSIM	LOC6898656|XP_002138661.2|DPSE
OG0008653	LOC6739453|XP_002076356.1|DSIM	LOC4804160|XP_001360765.2|DPSE
OG0008654	LOC6735958|XP_002082867.1|DSIM	LOC4803513|XP_001360226.2|DPSE
OG0008655	LOC6733539|XP_016026498.1|DSIM	LOC4803606|XP_001360300.3|DPSE
OG0008656	LOC6725166|XP_016038186.2|DSIM	LOC4815495|XP_001355709.2|DPSE
OG0008657	LOC27207668|XP_002106955.2|DSIM	LOC4816072|XP_001355521.3|DPSE
OG0008658	LOC6725307|XP_016038365.2|DSIM	LOC4815808|XP_001355573.4|DPSE
OG0008659	LOC6737706|XP_016031482.1|DSIM	LOC4811981|XP_001352778.4|DPSE
OG0008661	LOC6736245|XP_039149868.1|DSIM	LOC4811868|XP_033238269.1|DPSE
OG0008662	LOC6739167|XP_016033024.1|DSIM	LOC4813770|XP_033237475.1|DPSE
OG0008663	LOC6738725|XP_002085526.2|DSIM	LOC4811914|XP_001352968.3|DPSE
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC4812198|XP_001352445.4|DPSE
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC4816590|XP_015036790.2|DPSE, LOC6902686|XP_033236485.1|DPSE
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC4812752|XP_001353512.2|DPSE
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC6900418|XP_033238181.1|DPSE
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC6897767|XP_002137872.2|DPSE, LOC6897489|XP_002137638.2|DPSE, LOC6896925|XP_002137110.2|DPSE
OG0008669	LOC6732459|XP_002079579.1|DSIM	LOC4816683|XP_001356174.4|DPSE
OG0008670	LOC6728122|XP_002103473.2|DSIM	LOC4801618|XP_001358680.2|DPSE
OG0008672	LOC6732573|XP_002079692.1|DSIM	LOC6902873|XP_002132607.1|DPSE
OG0008673	LOC27208784|XP_016024130.1|DSIM	LOC26533557|XP_015036029.1|DPSE, LOC26533500|XP_015036028.2|DPSE
OG0008675	LOC6738102|XP_002084916.1|DSIM, LOC6738103|XP_002084917.1|DSIM	LOC6900359|XP_002134754.2|DPSE
OG0008677	LOC6729159|XP_002104480.1|DSIM	LOC4800931|XP_001358118.1|DPSE
OG0008679	LOC6740049|XP_002076936.1|DSIM	LOC4814292|XP_033239750.1|DPSE
OG0008680	LOC6725027|XP_002106058.1|DSIM	LOC4814503|XP_001355028.2|DPSE
OG0008681	LOC6725865|XP_016039192.1|DSIM	LOC4814426|XP_001354374.1|DPSE
OG0008682	LOC6726380|XP_016039951.1|DSIM	LOC6901040|XP_033238632.1|DPSE
OG0008683	LOC6739929|XP_016037721.1|DSIM	LOC4814815|XP_001354739.2|DPSE
OG0008684	LOC120285231|XP_039152284.1|DSIM	LOC4814864|XP_015041697.2|DPSE
OG0008685	LOC6735615|XP_002082535.1|DSIM	LOC6898827|XP_002138800.2|DPSE
OG0008686	LOC27207597|XP_016035840.1|DSIM	LOC4800578|XP_001357829.4|DPSE
OG0008687	LOC27209061|XP_016029365.1|DSIM	LOC4804298|XP_001360878.1|DPSE
OG0008688	LOC6724933|XP_002105970.1|DSIM	LOC6901836|XP_033238414.1|DPSE
OG0008689	LOC6728747|XP_002104082.1|DSIM	LOC4802803|XP_001359648.3|DPSE
OG0008691	LOC6736958|XP_016030600.1|DSIM	LOC4812962|XP_033238688.1|DPSE
OG0008692	LOC6725425|XP_002106441.1|DSIM	LOC4814724|XP_001354766.4|DPSE
OG0008694	LOC6740209|XP_016022761.2|DSIM	LOC4814392|XP_001354386.2|DPSE
OG0008695	LOC6733212|XP_002080276.1|DSIM	LOC4805570|XP_001361955.2|DPSE
OG0008697	LOC6736732|XP_002083588.1|DSIM	LOC4812649|XP_001353037.3|DPSE
OG0008698	LOC6725661|XP_016038892.1|DSIM	LOC4814905|XP_001354590.3|DPSE
OG0008699	LOC6739031|XP_016032869.1|DSIM	LOC117185168|XP_033241233.1|DPSE
OG0008700	LOC6727382|XP_016033918.1|DSIM	LOC4803071|XP_001359871.3|DPSE
OG0008701	LOC27208057|XP_016029040.1|DSIM	LOC4805698|XP_015040821.2|DPSE
OG0008702	LOC6728431|XP_002103776.2|DSIM	LOC4802593|XP_001359485.3|DPSE
OG0008703	LOC6738360|XP_002085170.1|DSIM	LOC4812677|XP_001353061.1|DPSE
OG0008704	LOC6730882|XP_016023307.1|DSIM	LOC4816830|XP_001356698.3|DPSE
OG0008705	LOC6731310|XP_016023877.1|DSIM	LOC4818089|XP_001357389.2|DPSE
OG0008706	LOC6730367|XP_002105649.1|DSIM	LOC4801980|XP_001358992.2|DPSE
OG0008707	LOC6726093|XP_016039562.1|DSIM	LOC6902688|XP_002133203.2|DPSE
OG0008708	LOC6726477|XP_039153968.1|DSIM	LOC6901535|XP_015041764.1|DPSE
OG0008709	LOC6739678|XP_016036570.1|DSIM	LOC4801238|XP_015037105.2|DPSE
OG0008710	LOC6728244|XP_016034884.1|DSIM	LOC4801283|XP_001358403.2|DPSE
OG0008711	LOC6727248|XP_039150960.1|DSIM	LOC4803299|XP_033232727.1|DPSE
OG0008712	LOC6734685|XP_002081692.1|DSIM	LOC4805661|XP_001362023.2|DPSE
OG0008714	LOC27206528|XP_016023108.1|DSIM	LOC4816848|XP_001356637.3|DPSE
OG0008715	LOC6728896|XP_016035591.1|DSIM	LOC4801971|XP_001358984.2|DPSE
OG0008716	LOC27208186|XP_016036061.1|DSIM	LOC4802140|XP_001359119.3|DPSE
OG0008717	LOC6737186|XP_002084032.2|DSIM	LOC4811947|XP_001352519.2|DPSE
OG0008718	LOC6735006|XP_002081988.3|DSIM	LOC6898903|XP_002138873.3|DPSE
OG0008719	LOC6730362|XP_016037133.1|DSIM	LOC4801984|XP_015037518.2|DPSE
OG0008721	LOC6725856|XP_016039183.2|DSIM	LOC4815977|XP_001355530.3|DPSE
OG0008722	LOC6728874|XP_016035573.1|DSIM	LOC4803019|XP_001359821.3|DPSE
OG0008723	LOC6737217|XP_016030921.1|DSIM	LOC4814169|XP_001354263.1|DPSE
OG0008724	LOC6731702|XP_016024383.1|DSIM	LOC26534002|XP_015035716.1|DPSE
OG0008725	LOC6735431|XP_002082371.1|DSIM	LOC4804416|XP_001360984.2|DPSE
OG0008726	LOC6734252|XP_016027301.1|DSIM	LOC6898339|XP_033233896.1|DPSE
OG0008727	LOC6728289|XP_002103638.1|DSIM	LOC4801413|XP_033232342.1|DPSE
OG0008728	LOC6727796|XP_016034386.1|DSIM	LOC4800796|XP_001358007.3|DPSE
OG0008729	LOC6726331|XP_002107291.1|DSIM	LOC4814412|XP_001354349.1|DPSE
OG0008730	LOC6726269|XP_002107231.1|DSIM	LOC6901912|XP_002133446.1|DPSE
OG0008731	LOC6728093|XP_016034711.1|DSIM	LOC4801953|XP_001358968.4|DPSE
OG0008732	LOC6732155|XP_002079287.1|DSIM	LOC4816584|XP_001355914.4|DPSE
OG0008733	LOC120284348|XP_039147386.1|DSIM	LOC117184643|XP_033239076.1|DPSE
OG0008734	LOC6726680|XP_016033174.1|DSIM	LOC4802744|XP_001359607.4|DPSE
OG0008735	LOC27206603|XP_016028714.1|DSIM	LOC4804641|XP_033234779.1|DPSE
OG0008736	LOC6733981|XP_002081025.1|DSIM	LOC4805097|XP_001361557.3|DPSE
OG0008737	LOC6728871|XP_016035567.1|DSIM	LOC4803022|XP_001359824.3|DPSE
OG0008738	LOC6731209|XP_016023752.1|DSIM	LOC4816234|XP_001355855.2|DPSE
OG0008739	LOC6738881|XP_002085676.1|DSIM	LOC4812083|XP_001352994.1|DPSE
OG0008740	LOC6733774|XP_002080818.2|DSIM	LOC4805425|XP_001361826.4|DPSE
OG0008741	LOC6733728|XP_002080774.1|DSIM	LOC6898868|XP_002138839.2|DPSE
OG0008742	LOC6736580|XP_016030176.1|DSIM	LOC4813705|XP_001353477.1|DPSE
OG0008743	LOC6733966|XP_002081010.1|DSIM	LOC4804741|XP_001361253.2|DPSE
OG0008744	LOC27206321|XP_039148106.1|DSIM	LOC4804138|XP_001360744.1|DPSE
OG0008745	LOC6725523|XP_002106536.1|DSIM	LOC4814745|XP_001354587.4|DPSE
OG0008746	LOC6727437|XP_016034008.1|DSIM	LOC6897987|XP_033232736.1|DPSE
OG0008747	LOC6738985|XP_016032809.1|DSIM	LOC6900878|XP_002135235.2|DPSE
OG0008748	LOC6730546|XP_002077725.2|DSIM	LOC26532810|XP_033236618.1|DPSE, LOC6903178|XP_002132878.2|DPSE
OG0008749	LOC6731961|XP_002079096.1|DSIM	LOC4817250|XP_001356800.3|DPSE
OG0008750	LOC6731714|XP_016024390.1|DSIM	LOC4817351|XP_001356322.2|DPSE
OG0008751	LOC6727115|XP_002102508.1|DSIM	LOC6897872|XP_002137974.1|DPSE
OG0008752	LOC6728879|XP_016035568.1|DSIM	LOC6897893|XP_002137993.4|DPSE
OG0008753	LOC6737623|XP_002084455.1|DSIM	LOC6900782|XP_002135141.2|DPSE, LOC6900777|XP_002135136.1|DPSE
OG0008755	LOC6729848|XP_002105151.2|DSIM	LOC4801182|XP_001358315.4|DPSE
