Orthogroup	DSIM.longest_only	DKIK.longest_only
OG0010997	LOC6736787|XP_039149620.1|DSIM	LOC108078573|XP_017027982.1|DKIK
OG0010998	LOC27209272|XP_016030469.1|DSIM	LOC108078825|XP_017028401.1|DKIK
OG0010999	LOC6738269|XP_002085080.2|DSIM	LOC108078677|XP_017028099.1|DKIK
OG0011000	LOC27206732|XP_016029839.1|DSIM	LOC108079049|XP_017028742.1|DKIK
OG0011001	LOC6738768|XP_016032588.1|DSIM	LOC108082971|XP_017034083.1|DKIK
OG0011002	LOC6738158|XP_002084971.2|DSIM	LOC108082982|XP_017034093.1|DKIK
OG0011003	LOC27206221|XP_016031984.1|DSIM	LOC108083032|XP_017034150.1|DKIK
OG0011004	LOC27207200|XP_016028740.1|DSIM	LOC108076560|XP_017024960.1|DKIK
OG0011005	LOC6734472|XP_016027599.1|DSIM	LOC108074662|XP_017022269.1|DKIK
OG0011006	LOC6734614|XP_002081622.1|DSIM	LOC108078023|XP_017027073.1|DKIK
OG0011007	LOC27209424|XP_039147964.1|DSIM	LOC108070620|XP_017016674.1|DKIK
OG0011010	LOC6727835|XP_016034421.1|DSIM	LOC108070671|XP_017016734.1|DKIK
OG0011011	LOC6727708|XP_002103070.1|DSIM	LOC108075376|XP_017023276.1|DKIK
OG0011012	LOC27207427|XP_016034060.1|DSIM	LOC108084339|XP_017035988.1|DKIK
OG0011013	LOC6727786|XP_002103147.1|DSIM	LOC108077818|XP_017026829.1|DKIK
OG0011015	LOC6728719|XP_002104055.1|DSIM	LOC108084095|XP_017035611.1|DKIK
OG0011016	LOC6733700|XP_002080747.2|DSIM	LOC108075117|XP_017022889.1|DKIK
OG0011017	LOC27206313|XP_016035374.1|DSIM	LOC108084031|XP_017035534.1|DKIK
OG0011018	LOC27206625|XP_016034845.2|DSIM	LOC108074068|XP_017021429.1|DKIK
OG0011019	LOC6728202|XP_002103551.1|DSIM	LOC108074063|XP_017021423.1|DKIK
OG0011020	LOC6727059|XP_002102456.1|DSIM	LOC108085402|XP_017037460.1|DKIK, LOC108085406|XP_017037463.1|DKIK
OG0011021	LOC27206476|XP_039150749.1|DSIM	LOC108080995|XP_017031410.1|DKIK
OG0011023	LOC27209196|XP_016035698.1|DSIM	LOC108073573|XP_017020749.1|DKIK
OG0011024	LOC6728947|XP_002104275.2|DSIM	LOC108079927|XP_017029951.1|DKIK, LOC108084897|XP_017036782.1|DKIK
OG0011025	LOC6728165|XP_002103515.2|DSIM	LOC108084931|XP_017036817.1|DKIK, LOC108077645|XP_017026551.1|DKIK
OG0011027	LOC27209176|XP_016036501.1|DSIM	LOC108084906|XP_017036791.1|DKIK
OG0011028	LOC6734750|XP_002081753.1|DSIM	LOC108076262|XP_017024500.1|DKIK
OG0011029	LOC6734503|XP_002081522.1|DSIM	LOC108076318|XP_017024590.1|DKIK, LOC108076317|XP_017024589.1|DKIK
OG0011030	LOC120284190|XP_039147775.1|DSIM	LOC108082344|XP_017033167.1|DKIK
OG0011031	LOC6735697|XP_016029073.1|DSIM	LOC108078296|XP_017027562.1|DKIK
OG0011032	LOC6736108|XP_002083008.2|DSIM	LOC108076528|XP_017024929.1|DKIK
OG0011033	LOC27207757|XP_039147594.1|DSIM	LOC108072195|XP_017018743.1|DKIK
OG0011034	LOC6734150|XP_016027157.1|DSIM	LOC108082313|XP_017033133.1|DKIK
OG0011035	LOC6731239|XP_016023776.1|DSIM	LOC108076383|XP_017024699.1|DKIK
OG0011037	LOC6730569|XP_016023015.1|DSIM	LOC108074399|XP_017021915.1|DKIK
OG0011038	LOC27206680|XP_016024618.1|DSIM	LOC108081980|XP_017032705.1|DKIK
OG0011039	LOC6731960|XP_002079095.1|DSIM	LOC108081978|XP_017032704.1|DKIK
OG0011040	LOC6731974|XP_002079108.1|DSIM	LOC108081992|XP_017032723.1|DKIK
OG0011041	LOC27207711|XP_016025355.1|DSIM	LOC108082698|XP_017033693.1|DKIK
OG0011042	LOC6732373|XP_016025027.1|DSIM	LOC108085238|XP_017037266.1|DKIK
OG0011043	LOC27207740|XP_016025089.1|DSIM	LOC108075880|XP_017023974.1|DKIK
OG0011044	LOC27209414|XP_016030263.1|DSIM	LOC108079733|XP_017029633.1|DKIK
OG0011045	LOC27209472|XP_039154069.1|DSIM	LOC108080011|XP_017030066.1|DKIK
OG0011046	LOC6734423|XP_002081443.2|DSIM	LOC108076270|XP_017024507.1|DKIK, LOC108085926|XP_017038189.1|DKIK, LOC108085921|XP_017038185.1|DKIK
OG0011047	LOC6740133|XP_002077016.1|DSIM	LOC108079195|XP_017028946.1|DKIK
OG0011048	LOC6726493|XP_002107449.1|DSIM	LOC108080033|XP_017030099.1|DKIK
OG0011049	LOC6740237|XP_016040050.1|DSIM	LOC108083482|XP_017034765.1|DKIK
OG0011050	LOC27206584|XP_016037770.1|DSIM	LOC108083842|XP_017035310.1|DKIK
OG0011051	LOC6737073|XP_002083920.1|DSIM	LOC108073978|XP_017021313.1|DKIK
OG0011052	LOC6737660|XP_002084492.1|DSIM	LOC108073843|XP_017021113.1|DKIK
OG0011053	LOC6738374|XP_039149619.1|DSIM	LOC108079703|XP_017029598.1|DKIK
OG0011054	LOC6737037|XP_002083884.2|DSIM	LOC108079019|XP_017028687.1|DKIK
OG0011055	LOC6739108|XP_002085901.1|DSIM	LOC108084758|XP_017036562.1|DKIK
OG0011056	LOC6732512|XP_016025165.1|DSIM	LOC108072507|XP_017019168.1|DKIK
OG0011057	LOC6735653|XP_002082571.2|DSIM	LOC108085083|XP_017037045.1|DKIK
OG0011058	LOC6731570|XP_002078711.1|DSIM	LOC108075904|XP_017024018.1|DKIK
OG0011060	LOC120284404|XP_039147911.1|DSIM	LOC108076141|XP_017024357.1|DKIK, LOC108076142|XP_017024358.1|DKIK, LOC108076140|XP_017024356.1|DKIK
OG0011060	LOC6734764|XP_002081767.2|DSIM, LOC6734778|XP_039148828.1|DSIM	LOC108076539|XP_017024941.1|DKIK
OG0011061	LOC6729909|XP_016036665.1|DSIM	LOC108077838|XP_017026852.1|DKIK
OG0011062	LOC27206310|XP_039149834.1|DSIM	LOC108083305|XP_017034531.1|DKIK
OG0011063	LOC27209068|XP_016024946.2|DSIM	LOC108085275|XP_017037314.1|DKIK
OG0011077	LOC27208421|XP_016029344.1|DSIM	LOC108072026|XP_017018496.1|DKIK
OG0011078	LOC6738376|XP_002085185.1|DSIM	LOC108079713|XP_017029610.1|DKIK
OG0011079	LOC27207363|XP_016034897.2|DSIM	LOC108073235|XP_017020273.1|DKIK
OG0011080	LOC6728270|XP_016034904.1|DSIM	LOC108080804|XP_017031186.1|DKIK
OG0011082	LOC27209229|XP_016027711.1|DSIM	LOC108073132|XP_017020121.1|DKIK
OG0011085	LOC6733764|XP_039147287.1|DSIM	LOC108078321|XP_017027608.1|DKIK
OG0011086	LOC6725709|XP_016038977.1|DSIM	LOC108079309|XP_017029092.1|DKIK
OG0011087	LOC120285628|XP_039154196.1|DSIM, LOC120285627|XP_039154194.1|DSIM	LOC108080384|XP_017030594.1|DKIK
OG0011090	LOC6734040|XP_002081076.2|DSIM	LOC108073069|XP_017020023.1|DKIK
OG0011091	LOC27206582|XP_016039901.1|DSIM	LOC108071720|XP_017018034.1|DKIK
OG0011092	LOC6739986|XP_039153918.1|DSIM	LOC108083805|XP_017035236.1|DKIK, LOC108083895|XP_017035377.1|DKIK
OG0011093	LOC27209291|XP_016038946.1|DSIM	LOC108080264|XP_017030415.1|DKIK
OG0011094	LOC6725707|XP_002106710.1|DSIM	LOC108079338|XP_017029132.1|DKIK
OG0011096	LOC6738558|XP_016032417.1|DSIM	LOC108080597|XP_017030897.1|DKIK
OG0011098	LOC27208228|XP_016030145.1|DSIM	LOC108079731|XP_017029631.1|DKIK
OG0011099	LOC6737329|XP_016031058.1|DSIM	LOC108077524|XP_017026378.1|DKIK
OG0011100	LOC6737330|XP_002084168.1|DSIM	LOC108077486|XP_017026298.1|DKIK
OG0011101	LOC6737335|XP_002084173.1|DSIM	LOC108077512|XP_017026365.1|DKIK
OG0011102	LOC6738769|XP_002085569.1|DSIM	LOC108083013|XP_017034128.1|DKIK
OG0011103	LOC27207942|XP_016031845.1|DSIM	LOC108075177|XP_017022989.1|DKIK
OG0011104	LOC6727771|XP_002103133.2|DSIM	LOC108071391|XP_017017623.1|DKIK
OG0011106	LOC6734875|XP_002081876.1|DSIM	LOC108078426|XP_017027779.1|DKIK
OG0011108	LOC27207543|XP_016033577.2|DSIM	LOC108085393|XP_017037450.1|DKIK
OG0011110	LOC27209350|XP_016033294.1|DSIM	LOC108075514|XP_017023490.1|DKIK
OG0011111	LOC6727896|XP_016034502.1|DSIM	LOC108080873|XP_017031265.1|DKIK
OG0011112	LOC27207924|XP_016036973.1|DSIM	LOC108073746|XP_017021002.1|DKIK
OG0011113	LOC6730302|XP_016037066.1|DSIM	LOC108082782|XP_017033813.1|DKIK
OG0011114	LOC27208185|XP_016033734.1|DSIM	LOC108083171|XP_017034347.1|DKIK
OG0011115	LOC6729073|XP_002104394.1|DSIM	LOC108075382|XP_017023281.1|DKIK
OG0011116	LOC6729954|XP_002105249.1|DSIM	LOC108080954|XP_017031358.1|DKIK
OG0011117	LOC6728254|XP_002103603.1|DSIM	LOC108073182|XP_017020176.1|DKIK, LOC108073180|XP_017020175.1|DKIK
OG0011118	LOC6728203|XP_002103552.1|DSIM	LOC108074058|XP_017021419.1|DKIK
OG0011119	LOC6727406|XP_002102791.2|DSIM	LOC108076064|XP_017024290.1|DKIK
OG0011121	LOC6728400|XP_002103747.1|DSIM	LOC108080461|XP_017030687.1|DKIK
OG0011122	LOC6728057|XP_002103409.1|DSIM	LOC108075430|XP_017023343.1|DKIK
OG0011123	LOC6727963|XP_002103315.1|DSIM	LOC108081125|XP_017031632.1|DKIK
OG0011124	LOC6727303|XP_016033841.2|DSIM	LOC108071249|XP_017017424.1|DKIK, LOC108071267|XP_017017447.1|DKIK
OG0011125	LOC27206653|XP_016034527.1|DSIM	LOC108080875|XP_017031267.1|DKIK
OG0011126	LOC6727710|XP_002103072.1|DSIM	LOC108075452|XP_017023396.1|DKIK
OG0011127	LOC6738665|XP_002085467.1|DSIM, LOC6734651|XP_002081658.1|DSIM	LOC108082376|XP_017033206.1|DKIK
OG0011128	LOC6735045|XP_002082026.1|DSIM	LOC108072876|XP_017019683.1|DKIK
OG0011129	LOC27206144|XP_016026361.1|DSIM	LOC108070892|XP_017017026.1|DKIK
OG0011130	LOC27208685|XP_016027708.1|DSIM	LOC108072415|XP_017019008.1|DKIK
OG0011131	LOC27207743|XP_016026998.1|DSIM	LOC108078021|XP_017027070.1|DKIK
OG0011132	LOC6732410|XP_002079531.1|DSIM	LOC108074255|XP_017021718.1|DKIK
OG0011133	LOC6731998|XP_002079132.1|DSIM	LOC108081975|XP_017032699.1|DKIK
OG0011134	LOC6730694|XP_002077864.1|DSIM	LOC108079991|XP_017030047.1|DKIK
OG0011135	LOC6730579|XP_002077758.1|DSIM	LOC108074607|XP_017022221.1|DKIK
OG0011136	LOC6730578|XP_002077757.3|DSIM	LOC108074214|XP_017021649.1|DKIK
OG0011137	LOC6732463|XP_002079583.2|DSIM	LOC108075950|XP_017024085.1|DKIK
OG0011138	LOC27207880|XP_016025106.1|DSIM	LOC108075807|XP_017023868.1|DKIK, LOC108075788|XP_017023842.1|DKIK
OG0011139	LOC6732474|XP_002079594.1|DSIM	LOC108075928|XP_017024054.1|DKIK
OG0011140	LOC6740078|XP_002076960.1|DSIM	LOC108075034|XP_017022779.1|DKIK
OG0011141	LOC6725940|XP_039152327.1|DSIM	LOC108076607|XP_017025014.1|DKIK
OG0011143	LOC27206360|XP_016038413.1|DSIM	LOC108076535|XP_017024937.1|DKIK
OG0011145	LOC6730835|XP_002078000.1|DSIM	LOC108085345|XP_017037392.1|DKIK
OG0011146	LOC6730834|XP_002077999.1|DSIM	LOC108085332|XP_017037376.1|DKIK
OG0011148	LOC6725769|XP_002106768.1|DSIM	LOC108076024|XP_017024173.1|DKIK
OG0011149	LOC6740258|XP_039152592.1|DSIM	LOC108079223|XP_017028994.1|DKIK
OG0011150	LOC6736446|XP_016029958.1|DSIM	LOC108074975|XP_017022697.1|DKIK
OG0011151	LOC6736389|XP_016029896.2|DSIM	LOC108079775|XP_017029707.1|DKIK
OG0011152	LOC6737898|XP_002084726.1|DSIM	LOC108070485|XP_017016463.1|DKIK
OG0011154	LOC6736988|XP_002083835.1|DSIM	LOC108071613|XP_017017884.1|DKIK
OG0011155	LOC6731619|XP_016024300.1|DSIM	LOC108082116|XP_017032904.1|DKIK
OG0011156	LOC6731671|XP_002078811.1|DSIM	LOC108077085|XP_017025741.1|DKIK
OG0011157	LOC6732170|XP_016024859.1|DSIM	LOC108072534|XP_017019196.1|DKIK
OG0011158	LOC6732181|XP_002079310.2|DSIM	LOC108072520|XP_017019180.1|DKIK
OG0011159	LOC6732216|XP_016024895.1|DSIM	LOC108086204|XP_017038557.1|DKIK
OG0011160	LOC6731913|XP_002079048.2|DSIM	LOC108077252|XP_017026003.1|DKIK
OG0011161	LOC6731909|XP_002079044.1|DSIM	LOC108076960|XP_017025499.1|DKIK
OG0011162	LOC6731125|XP_002078282.1|DSIM	LOC108074341|XP_017021856.1|DKIK
OG0011163	LOC27208035|XP_016026075.1|DSIM	LOC108085100|XP_017037061.1|DKIK
OG0011165	LOC27209344|XP_016032082.1|DSIM	LOC108078592|XP_017028001.1|DKIK, LOC108078593|XP_017028002.1|DKIK
OG0011179	LOC6732256|XP_002079385.2|DSIM	LOC108081352|XP_017031988.1|DKIK
OG0011182	LOC6739919|XP_002076808.1|DSIM	LOC108079310|XP_017029093.1|DKIK
OG0011185	LOC6726646|XP_039150424.1|DSIM	LOC108073295|XP_017020339.1|DKIK
OG0011187	LOC6726144|XP_016039671.1|DSIM	LOC108079932|XP_017029955.1|DKIK
OG0011189	LOC6726448|XP_002107405.1|DSIM	LOC108079390|XP_017029203.1|DKIK
OG0011190	LOC27206162|XP_016027085.1|DSIM	LOC108082619|XP_017033586.1|DKIK
OG0011192	LOC27208081|XP_039151675.1|DSIM	LOC108085699|XP_017037900.1|DKIK
OG0011193	LOC6739764|XP_002076657.2|DSIM	LOC108073308|XP_017020355.1|DKIK
OG0011196	LOC6725440|XP_016038524.1|DSIM	LOC108071858|XP_017018266.1|DKIK
OG0011197	LOC6725579|XP_039153432.1|DSIM	LOC108079988|XP_017030044.1|DKIK
OG0011199	LOC27208994|XP_016037921.1|DSIM	LOC108079270|XP_017029051.1|DKIK
OG0011200	LOC6731253|XP_016023802.1|DSIM	LOC108075793|XP_017023851.1|DKIK
OG0011201	LOC27209136|XP_016023736.1|DSIM	LOC108082760|XP_017033766.1|DKIK
OG0011202	LOC6730677|XP_002077847.1|DSIM	LOC108074516|XP_017022083.1|DKIK
OG0011204	LOC6732714|XP_002079828.1|DSIM	LOC108079593|XP_017029428.1|DKIK
OG0011206	LOC6736598|XP_002083460.2|DSIM	LOC108079764|XP_017029676.1|DKIK
OG0011207	LOC27208896|XP_016030427.1|DSIM	LOC108078645|XP_017028063.1|DKIK
OG0011208	LOC27206710|XP_016030785.1|DSIM	LOC108078087|XP_017027168.1|DKIK
OG0011209	LOC6738190|XP_002085003.1|DSIM	LOC108082978|XP_017034089.1|DKIK
OG0011211	LOC6738078|XP_002084892.2|DSIM	LOC108072643|XP_017019362.1|DKIK
OG0011212	LOC6733651|XP_002080705.1|DSIM	LOC108078128|XP_017027244.1|DKIK
OG0011213	LOC6733783|XP_016026734.1|DSIM	LOC108078228|XP_017027417.1|DKIK
OG0011214	LOC27207521|XP_016028256.1|DSIM	LOC108070857|XP_017016977.1|DKIK
OG0011215	LOC6733600|XP_002080654.2|DSIM	LOC108078492|XP_017027864.1|DKIK
OG0011217	LOC27208628|XP_039152166.1|DSIM	LOC108082640|XP_017033599.1|DKIK
OG0011218	LOC27208981|XP_016033241.1|DSIM	LOC108080777|XP_017031130.1|DKIK
OG0011219	LOC6726797|XP_002102205.3|DSIM	LOC108075599|XP_017023610.1|DKIK
OG0011220	LOC27206471|XP_016035186.1|DSIM	LOC108070708|XP_017016790.1|DKIK
OG0011221	LOC27208408|XP_016035625.1|DSIM	LOC108085028|XP_017036962.1|DKIK
OG0011222	LOC6730390|XP_002105672.1|DSIM	LOC108077665|XP_017026574.1|DKIK
OG0011223	LOC6728273|XP_002103622.1|DSIM	LOC108080806|XP_017031188.1|DKIK
OG0011224	LOC6727425|XP_002102807.1|DSIM	LOC108081769|XP_017032460.1|DKIK
OG0011225	LOC6726798|XP_002102206.1|DSIM	LOC108075582|XP_017023589.1|DKIK
OG0011226	LOC6729306|XP_039151540.1|DSIM	LOC108084583|XP_017036346.1|DKIK
OG0011227	LOC6729204|XP_002104525.1|DSIM	LOC108071335|XP_017017546.1|DKIK
OG0011228	LOC6729070|XP_016035717.1|DSIM	LOC108075483|XP_017023427.1|DKIK
OG0011229	LOC6727543|XP_002102923.1|DSIM	LOC108083940|XP_017035435.1|DKIK
OG0011230	LOC6728547|XP_002103892.2|DSIM	LOC108070712|XP_017016795.1|DKIK
OG0011231	LOC27206446|XP_016034232.1|DSIM	LOC108084874|XP_017036755.1|DKIK
OG0011232	LOC6728176|XP_039151563.1|DSIM	LOC108084094|XP_017035610.1|DKIK
OG0011233	LOC6729236|XP_002104557.2|DSIM	LOC108081016|XP_017031445.1|DKIK
OG0011234	LOC6728128|XP_002103479.1|DSIM	LOC108075712|XP_017023732.1|DKIK
OG0011235	LOC27207792|XP_016036382.1|DSIM	LOC108078807|XP_017028378.1|DKIK
OG0011236	LOC6735211|XP_002082184.1|DSIM	LOC108082385|XP_017033216.1|DKIK
OG0011237	LOC27207837|XP_016027508.1|DSIM	LOC108085135|XP_017037131.1|DKIK
OG0011238	LOC27206617|XP_016027450.1|DSIM	LOC108079853|XP_017029854.1|DKIK
OG0011239	LOC6734528|XP_002081537.1|DSIM	LOC108076225|XP_017024457.1|DKIK
OG0011240	LOC6736006|XP_016029379.1|DSIM	LOC108072129|XP_017018653.1|DKIK
OG0011241	LOC6739511|XP_002076408.2|DSIM	LOC108072040|XP_017018511.1|DKIK
OG0011242	LOC6735634|XP_002082554.1|DSIM	LOC108072222|XP_017018774.1|DKIK
OG0011243	LOC6735032|XP_002082013.1|DSIM	LOC108072940|XP_017019782.1|DKIK
OG0011244	LOC27206166|XP_016027268.1|DSIM	LOC108078049|XP_017027101.1|DKIK
OG0011245	LOC6735441|XP_002082381.2|DSIM	LOC108076567|XP_017024966.1|DKIK
OG0011246	LOC6735681|XP_002082597.1|DSIM	LOC108076646|XP_017025067.1|DKIK
OG0011247	LOC6733946|XP_002080990.1|DSIM	LOC108072204|XP_017018754.1|DKIK
OG0011248	LOC6733945|XP_002080989.1|DSIM	LOC108072205|XP_017018755.1|DKIK
OG0011249	LOC6733944|XP_002080988.1|DSIM	LOC108072049|XP_017018522.1|DKIK
OG0011250	LOC6726772|XP_002102180.1|DSIM	LOC108075748|XP_017023795.1|DKIK
OG0011251	LOC27208569|XP_016023727.1|DSIM	LOC108082213|XP_017033032.1|DKIK
OG0011252	LOC6731985|XP_016024658.1|DSIM	LOC108081981|XP_017032706.1|DKIK
OG0011253	LOC27208352|XP_016024681.1|DSIM	LOC108081969|XP_017032693.1|DKIK
OG0011254	LOC27208464|XP_016025475.1|DSIM	LOC108074766|XP_017022433.1|DKIK
OG0011255	LOC6728257|XP_002103606.1|DSIM	LOC108083458|XP_017034719.1|DKIK
OG0011256	LOC6725672|XP_016038929.1|DSIM	LOC108074134|XP_017021522.1|DKIK
OG0011257	LOC6730040|XP_016036809.1|DSIM	LOC108080479|XP_017030721.1|DKIK
OG0011258	LOC6724983|XP_002106018.2|DSIM	LOC108080005|XP_017030059.1|DKIK
OG0011259	LOC6724984|XP_002106019.1|DSIM	LOC108080006|XP_017030060.1|DKIK
OG0011260	LOC27206570|XP_039153560.1|DSIM	LOC108082651|XP_017033628.1|DKIK
OG0011262	LOC27207338|XP_016022642.1|DSIM	LOC108078981|XP_017028640.1|DKIK
OG0011264	LOC6725973|XP_002106956.1|DSIM	LOC108079193|XP_017028943.1|DKIK
OG0011265	LOC6737493|XP_002084329.1|DSIM	LOC108078951|XP_017028591.1|DKIK
OG0011266	LOC6737653|XP_002084485.2|DSIM	LOC108073881|XP_017021154.1|DKIK
OG0011267	LOC6737734|XP_016031508.2|DSIM	LOC108073803|XP_017021065.1|DKIK
OG0011269	LOC6738274|XP_016032146.1|DSIM	LOC108078607|XP_017028017.1|DKIK
OG0011270	LOC27207134|XP_016032143.1|DSIM	LOC108078605|XP_017028015.1|DKIK
OG0011271	LOC6738885|XP_002085680.2|DSIM	LOC108075335|XP_017023239.1|DKIK
OG0011272	LOC6738199|XP_002085012.1|DSIM	LOC108082974|XP_017034085.1|DKIK
OG0011273	LOC27209290|XP_016031340.1|DSIM	LOC108071909|XP_017018346.1|DKIK
OG0011274	LOC6738105|XP_002084919.1|DSIM	LOC108072690|XP_017019415.1|DKIK
OG0011275	LOC27206209|XP_016032487.1|DSIM	LOC108083037|XP_017034156.1|DKIK
OG0011276	LOC6737866|XP_002084694.2|DSIM	LOC108086279|XP_017038656.1|DKIK
OG0011277	LOC6732208|XP_002079337.1|DSIM	LOC108084776|XP_017036585.1|DKIK
OG0011278	LOC6732530|XP_002079649.1|DSIM	LOC108072525|XP_017019187.1|DKIK
OG0011279	LOC27206509|XP_039147203.1|DSIM	LOC108077042|XP_017025663.1|DKIK
OG0011280	LOC6732120|XP_002079252.1|DSIM	LOC108077154|XP_017025875.1|DKIK
OG0011281	LOC6733894|XP_002080938.2|DSIM	LOC108074460|XP_017022010.1|DKIK
OG0011284	LOC6734655|XP_002081662.2|DSIM	LOC108085082|XP_017037041.1|DKIK, LOC108073607|XP_017020787.1|DKIK, LOC108073608|XP_017020788.1|DKIK, LOC108073604|XP_017020785.1|DKIK, LOC108073606|XP_017020786.1|DKIK
OG0011314	LOC27206241|XP_016030811.2|DSIM	LOC108077965|XP_017026999.1|DKIK
OG0011318	LOC6725813|XP_002106809.1|DSIM	LOC108079374|XP_017029177.1|DKIK
OG0011320	LOC27209460|XP_016038059.1|DSIM	LOC108080272|XP_017030426.1|DKIK
OG0011321	LOC6726849|XP_039151305.1|DSIM	LOC108071661|XP_017017954.1|DKIK
OG0011322	LOC6726544|XP_002107499.1|DSIM	LOC108080071|XP_017030142.1|DKIK
OG0011324	LOC27206356|XP_039152838.1|DSIM	LOC108073356|XP_017020409.1|DKIK
OG0011325	LOC27207599|XP_039152671.1|DSIM	LOC108082896|XP_017033970.1|DKIK
OG0011327	LOC6731704|XP_016024384.1|DSIM	LOC108082047|XP_017032813.1|DKIK
OG0011329	LOC6731182|XP_016023732.1|DSIM	LOC108082727|XP_017033724.1|DKIK
OG0011330	LOC6731191|XP_002078350.1|DSIM	LOC108082759|XP_017033765.1|DKIK
OG0011331	LOC27207442|XP_016023987.1|DSIM	LOC108073599|XP_017020779.1|DKIK
OG0011333	LOC27206234|XP_016031504.1|DSIM	LOC108073833|XP_017021101.1|DKIK
OG0011334	LOC6738067|XP_002084881.2|DSIM	LOC108072642|XP_017019361.1|DKIK
OG0011335	LOC6737937|XP_002084756.1|DSIM	LOC108075140|XP_017022912.1|DKIK
OG0011336	LOC6733315|XP_002080374.1|DSIM	LOC108081293|XP_017031868.1|DKIK, LOC108081292|XP_017031867.1|DKIK
OG0011338	LOC27208801|XP_016033569.1|DSIM	LOC108085410|XP_017037469.1|DKIK
OG0011340	LOC6728396|XP_002103743.2|DSIM	LOC108080426|XP_017030647.1|DKIK
OG0011341	LOC6727682|XP_002103044.3|DSIM	LOC108075369|XP_017023268.1|DKIK
OG0011342	LOC6729012|XP_002104333.1|DSIM	LOC108073477|XP_017020618.1|DKIK
OG0011343	LOC6729029|XP_016035691.1|DSIM	LOC108073366|XP_017020419.1|DKIK
OG0011344	LOC6729072|XP_016035718.1|DSIM	LOC108075459|XP_017023403.1|DKIK
OG0011345	LOC6729658|XP_002104964.1|DSIM	LOC108077640|XP_017026543.1|DKIK, LOC108077641|XP_017026544.1|DKIK
OG0011346	LOC6739762|XP_002076656.1|DSIM	LOC108073365|XP_017020417.1|DKIK
OG0011347	LOC27206761|XP_016035146.1|DSIM	LOC108072197|XP_017018745.1|DKIK
OG0011348	LOC6728820|XP_002104154.1|DSIM	LOC108083113|XP_017034269.1|DKIK
OG0011349	LOC6727917|XP_002103272.1|DSIM	LOC108081045|XP_017031504.1|DKIK
OG0011350	LOC27206987|XP_016036719.1|DSIM	LOC108080955|XP_017031359.1|DKIK
OG0011351	LOC6727712|XP_002103074.1|DSIM	LOC108075480|XP_017023424.1|DKIK
OG0011352	LOC27207133|XP_039151363.1|DSIM	LOC108085589|XP_017037745.1|DKIK
OG0011353	LOC6729116|XP_002104437.1|DSIM	LOC108084281|XP_017035925.1|DKIK
OG0011354	LOC6730286|XP_002105569.1|DSIM	LOC108073662|XP_017020876.1|DKIK
OG0011355	LOC27207184|XP_016028480.1|DSIM	LOC108082362|XP_017033191.1|DKIK
OG0011357	LOC27208131|XP_016027643.1|DSIM	LOC108076467|XP_017024841.1|DKIK
OG0011358	LOC6734809|XP_002081812.1|DSIM	LOC108076247|XP_017024484.1|DKIK
OG0011359	LOC27208768|XP_016028081.2|DSIM	LOC108076407|XP_017024735.1|DKIK
OG0011360	LOC27207274|XP_016028117.1|DSIM	LOC108076289|XP_017024535.1|DKIK
OG0011361	LOC27207782|XP_016028166.2|DSIM	LOC108075879|XP_017023973.1|DKIK
OG0011364	LOC6735137|XP_002082114.1|DSIM	LOC108081092|XP_017031568.1|DKIK
OG0011366	LOC27206969|XP_016027115.1|DSIM	LOC108082368|XP_017033198.1|DKIK
OG0011367	LOC27206607|XP_016028364.1|DSIM	LOC108076663|XP_017025085.1|DKIK
OG0011368	LOC6733334|XP_002080391.1|DSIM	LOC108081298|XP_017031874.1|DKIK
OG0011369	LOC27208025|XP_016023852.1|DSIM	LOC108075901|XP_017024009.1|DKIK
OG0011370	LOC6730647|XP_016023085.1|DSIM	LOC108074506|XP_017022073.1|DKIK
OG0011371	LOC27209179|XP_039147168.1|DSIM	LOC108074829|XP_017022518.1|DKIK
OG0011373	LOC6732473|XP_002079593.2|DSIM	LOC108075929|XP_017024056.1|DKIK
OG0011374	LOC27207087|XP_016038654.2|DSIM	LOC108071676|XP_017017970.1|DKIK
OG0011375	LOC27207677|XP_016032484.1|DSIM	LOC108083467|XP_017034743.1|DKIK
OG0011376	LOC6724989|XP_002106024.1|DSIM	LOC108080008|XP_017030063.1|DKIK
OG0011378	LOC6739873|XP_002076767.1|DSIM	LOC108080112|XP_017030230.1|DKIK
OG0011379	LOC6726381|XP_016039953.2|DSIM	LOC108082929|XP_017034011.1|DKIK
OG0011380	LOC6725382|XP_002106399.2|DSIM	LOC108071664|XP_017017958.1|DKIK
OG0011381	LOC6725383|XP_016038440.1|DSIM	LOC108082389|XP_017033221.1|DKIK
OG0011382	LOC6725982|XP_002106964.1|DSIM	LOC108071217|XP_017017393.1|DKIK
OG0011383	LOC6725371|XP_002106388.2|DSIM	LOC108074929|XP_017022647.1|DKIK
OG0011385	LOC6732438|XP_002079559.1|DSIM	LOC108086195|XP_017038546.1|DKIK
OG0011387	LOC6725810|XP_016039140.1|DSIM	LOC108079924|XP_017029947.1|DKIK
OG0011388	LOC6736786|XP_016030430.2|DSIM	LOC108078678|XP_017028101.1|DKIK
OG0011389	LOC6736846|XP_002083702.1|DSIM	LOC108071929|XP_017018382.1|DKIK
OG0011390	LOC6738086|XP_002084900.1|DSIM	LOC108072687|XP_017019414.1|DKIK
OG0011391	LOC6738034|XP_002084849.1|DSIM	LOC108075074|XP_017022845.1|DKIK
