Orthogroup	DSIM.longest_only	DSUP.longest_only
OG0007904	LOC6738913|XP_002085708.1|DSIM	LOC119552733|XP_037718419.1|DSUP
OG0007905	LOC6731420|XP_002078572.1|DSIM	LOC119547764|XP_037710700.1|DSUP
OG0007906	LOC6736876|XP_016030520.1|DSIM	LOC119554746|XP_037721698.1|DSUP
OG0007907	LOC6739615|XP_016030501.1|DSIM	LOC119555561|XP_037722935.1|DSUP
OG0007908	LOC6736855|XP_002083711.1|DSIM	LOC119555562|XP_037722936.1|DSUP
OG0007909	LOC6724912|XP_016037771.1|DSIM	LOC119555976|XP_037723631.1|DSUP
OG0007910	LOC6738641|XP_002085443.2|DSIM	LOC119554375|XP_037721182.1|DSUP
OG0007911	LOC6739610|XP_002076509.2|DSIM	LOC119554972|XP_037722028.1|DSUP
OG0007912	LOC27206270|XP_016029913.1|DSIM	LOC119554564|XP_037721463.1|DSUP
OG0007913	LOC6739611|XP_002076508.1|DSIM	LOC119554973|XP_037722029.1|DSUP
OG0007914	LOC6737750|XP_039150095.1|DSIM	LOC119555539|XP_037722899.1|DSUP
OG0007915	LOC6738359|XP_002085169.1|DSIM	LOC119552930|XP_037718801.1|DSUP
OG0007916	LOC27208109|XP_016023680.1|DSIM	LOC119548772|XP_037712245.1|DSUP
OG0007917	LOC6733709|XP_016026676.1|DSIM	LOC119550286|XP_037714804.1|DSUP
OG0007918	LOC6733301|XP_002080360.1|DSIM	LOC119549137|XP_037712836.1|DSUP
OG0007919	LOC6734621|XP_039148298.1|DSIM	LOC119551075|XP_037716132.1|DSUP
OG0007920	LOC6735587|XP_016028949.1|DSIM	LOC119550653|XP_037715422.1|DSUP
OG0007921	LOC6733995|XP_016027025.1|DSIM	LOC119550504|XP_037715136.1|DSUP
OG0007922	LOC6728425|XP_016035012.1|DSIM	LOC119557038|XP_037725513.1|DSUP
OG0007923	LOC6725635|XP_039152285.1|DSIM	LOC119558305|XP_037727634.1|DSUP
OG0007924	LOC6734203|XP_016027237.1|DSIM	LOC119550988|XP_037715952.1|DSUP
OG0007925	LOC6736165|XP_002083065.1|DSIM	LOC119551454|XP_037716729.1|DSUP
OG0007926	LOC6734686|XP_002081693.1|DSIM	LOC119549156|XP_037712870.1|DSUP
OG0007927	LOC6731259|XP_016023816.1|DSIM	LOC119546633|XP_037709003.1|DSUP
OG0007928	LOC6731555|XP_016024223.2|DSIM	LOC119548791|XP_037712295.1|DSUP
OG0007929	LOC6731280|XP_016023844.1|DSIM	LOC119547317|XP_037710043.1|DSUP
OG0007930	LOC6736181|XP_016029600.1|DSIM	LOC119551448|XP_037716719.1|DSUP
OG0007932	LOC27209219|XP_016039599.1|DSIM	LOC119556231|XP_037724182.1|DSUP
OG0007933	LOC27206832|XP_016034357.1|DSIM	LOC119556316|XP_037724333.1|DSUP
OG0007934	LOC6726701|XP_002102112.1|DSIM	LOC119560126|XP_037729405.1|DSUP
OG0007935	LOC6732162|XP_016024845.1|DSIM	LOC119545994|XP_037707915.1|DSUP
OG0007936	LOC6731816|XP_016024506.1|DSIM	LOC119546217|XP_037708285.1|DSUP
OG0007937	LOC6731401|XP_002078554.1|DSIM	LOC119547294|XP_037710010.1|DSUP
OG0007938	LOC6731879|XP_002079014.3|DSIM	LOC119546667|XP_037709053.1|DSUP
OG0007939	LOC6730925|XP_016023374.1|DSIM	LOC119547264|XP_037709973.1|DSUP
OG0007940	LOC6730927|XP_039154432.1|DSIM	LOC119548335|XP_037711453.1|DSUP
OG0007942	LOC6739834|XP_002076731.2|DSIM	LOC119556812|XP_037725193.1|DSUP
OG0007943	LOC6732190|XP_039150790.1|DSIM	LOC119546168|XP_037708216.1|DSUP
OG0007944	LOC6736409|XP_016029915.1|DSIM	LOC119553558|XP_037719930.1|DSUP
OG0007945	LOC6731845|XP_039148595.1|DSIM	LOC119547096|XP_037709727.1|DSUP
OG0007946	LOC6735962|XP_016029312.1|DSIM	LOC119549486|XP_037713517.1|DSUP
OG0007947	LOC6732185|XP_016024867.1|DSIM	LOC119548153|XP_037711181.1|DSUP
OG0007948	LOC6732449|XP_016025092.2|DSIM	LOC119546469|XP_037708678.1|DSUP
OG0007949	LOC6725347|XP_016038399.1|DSIM	LOC119556935|XP_037725355.1|DSUP
OG0007950	LOC6733006|XP_002080085.1|DSIM	LOC119547382|XP_037710145.1|DSUP
OG0007951	LOC6739218|XP_016023539.1|DSIM	LOC119547329|XP_037710063.1|DSUP
OG0007952	LOC6730997|XP_016023461.1|DSIM	LOC119546903|XP_037709457.1|DSUP
OG0007954	LOC6731261|XP_002078420.1|DSIM	LOC119547877|XP_037710841.1|DSUP
OG0007955	LOC6731701|XP_039148186.1|DSIM	LOC119547029|XP_037709627.1|DSUP
OG0007956	LOC6732857|XP_016025585.1|DSIM	LOC119546434|XP_037708631.1|DSUP
OG0007957	LOC6731749|XP_016024421.1|DSIM	LOC119548396|XP_037711550.1|DSUP
OG0007958	LOC6725938|XP_002106922.2|DSIM	LOC119558283|XP_037727586.1|DSUP
OG0007959	LOC6732684|XP_016025417.1|DSIM	LOC119547580|XP_037710414.1|DSUP
OG0007960	LOC6731822|XP_002078957.1|DSIM	LOC119548136|XP_037711161.1|DSUP
OG0007961	LOC6729626|XP_002104934.1|DSIM	LOC119558593|XP_037727954.1|DSUP
OG0007962	LOC27208906|XP_016037886.1|DSIM	LOC119556060|XP_037723795.1|DSUP
OG0007963	LOC27206199|XP_016024850.1|DSIM	LOC119546191|XP_037708245.1|DSUP
OG0007964	LOC6731232|XP_016023772.1|DSIM	LOC119547703|XP_037710606.1|DSUP
OG0007966	LOC6730595|XP_002077774.1|DSIM	LOC119547872|XP_037710836.1|DSUP
OG0007967	LOC27208061|XP_016025714.1|DSIM	LOC119547608|XP_037710460.1|DSUP
OG0007968	LOC6730588|XP_016023027.1|DSIM	LOC119545997|XP_037707921.1|DSUP
OG0007969	LOC6731768|XP_002078903.1|DSIM	LOC119548438|XP_037711625.1|DSUP
OG0007970	LOC27206842|XP_016029177.1|DSIM	LOC119551791|XP_037717266.1|DSUP
OG0007971	LOC6725670|XP_016038896.1|DSIM	LOC119556200|XP_037724081.1|DSUP
OG0007972	LOC6734153|XP_002081182.1|DSIM	LOC119550114|XP_037714522.1|DSUP
OG0007973	LOC6732087|XP_039154560.1|DSIM	LOC119546117|XP_037708136.1|DSUP
OG0007974	LOC6725819|XP_002106815.1|DSIM	LOC119556882|XP_037725286.1|DSUP
OG0007975	LOC6726868|XP_016033375.1|DSIM	LOC119560376|XP_037729711.1|DSUP
OG0007976	LOC6740032|XP_002076917.2|DSIM	LOC119557590|XP_037726320.1|DSUP
OG0007977	LOC6731435|XP_016024056.1|DSIM	LOC119546305|XP_037708425.1|DSUP
OG0007978	LOC6731016|XP_016023509.1|DSIM	LOC119546733|XP_037709153.1|DSUP
OG0007979	LOC6732887|XP_039149743.1|DSIM	LOC119547071|XP_037709684.1|DSUP
OG0007980	LOC6732923|XP_002080027.1|DSIM	LOC119547669|XP_037710555.1|DSUP
OG0007981	LOC27207845|XP_016039437.2|DSIM	LOC119556214|XP_037724122.1|DSUP
OG0007982	LOC6731920|XP_039151382.1|DSIM	LOC119546499|XP_037708736.1|DSUP
OG0007983	LOC6732659|XP_002079776.1|DSIM	LOC119548002|XP_037710992.1|DSUP
OG0007984	LOC6732832|XP_016025557.1|DSIM	LOC119548497|XP_037711704.1|DSUP
OG0007985	LOC27207836|XP_039148287.1|DSIM	LOC119561981|XP_037731300.1|DSUP
OG0007986	LOC6732090|XP_002079222.1|DSIM	LOC119546820|XP_037709334.1|DSUP
OG0007987	LOC6730764|XP_016023178.1|DSIM	LOC119546858|XP_037709386.1|DSUP
OG0007988	LOC6732902|XP_016025624.1|DSIM	LOC119547627|XP_037710482.1|DSUP
OG0007989	LOC6731755|XP_016024432.1|DSIM	LOC119547997|XP_037710984.1|DSUP
OG0007990	LOC6731821|XP_002078956.1|DSIM	LOC119548135|XP_037711159.1|DSUP
OG0007991	LOC6730916|XP_016023359.1|DSIM	LOC119547233|XP_037709927.1|DSUP
OG0007992	LOC27206515|XP_039146984.1|DSIM	LOC119547681|XP_037710568.1|DSUP
OG0007993	LOC6730345|XP_016037113.1|DSIM	LOC119560518|XP_037729924.1|DSUP
OG0007994	LOC6731705|XP_002078841.2|DSIM	LOC119546636|XP_037709010.1|DSUP
OG0007995	LOC6732237|XP_016024917.1|DSIM	LOC119546015|XP_037707950.1|DSUP
OG0007996	LOC6726396|XP_016039966.1|DSIM	LOC119556773|XP_037725127.1|DSUP
OG0007997	LOC6738597|XP_002085401.1|DSIM	LOC119554878|XP_037721892.1|DSUP
OG0007998	LOC6732739|XP_016025469.1|DSIM	LOC119546184|XP_037708237.1|DSUP
OG0007999	LOC6731880|XP_016024552.1|DSIM	LOC119547399|XP_037710176.1|DSUP
OG0008000	LOC6731881|XP_016024554.1|DSIM	LOC119547395|XP_037710172.1|DSUP
OG0008001	LOC6732115|XP_016024785.1|DSIM	LOC119547754|XP_037710684.1|DSUP
OG0008002	LOC6730453|XP_039151966.1|DSIM	LOC119546505|XP_037708752.1|DSUP
OG0008003	LOC6732118|XP_016024786.2|DSIM	LOC119546853|XP_037709378.1|DSUP
OG0008004	LOC6724762|XP_016037506.1|DSIM	LOC119555911|XP_037723530.1|DSUP
OG0008005	LOC6740063|XP_016038796.1|DSIM	LOC119556234|XP_037724191.1|DSUP
OG0008006	LOC6726470|XP_039152760.1|DSIM	LOC119556270|XP_037724248.1|DSUP
OG0008007	LOC6725102|XP_016038078.1|DSIM	LOC119556586|XP_037724815.1|DSUP
OG0008008	LOC6738613|XP_002085416.2|DSIM	LOC119554979|XP_037722038.1|DSUP
OG0008009	LOC6725064|XP_002106092.1|DSIM	LOC119556623|XP_037724871.1|DSUP
OG0008010	LOC6726120|XP_016039614.1|DSIM	LOC119558070|XP_037727166.1|DSUP
OG0008011	LOC27207433|XP_016029093.1|DSIM	LOC119549293|XP_037713170.1|DSUP
OG0008012	LOC6733922|XP_016026969.1|DSIM	LOC119550506|XP_037715137.1|DSUP
OG0008013	LOC6735297|XP_002082257.2|DSIM	LOC119551657|XP_037717023.1|DSUP
OG0008014	LOC6726702|XP_016033186.1|DSIM	LOC119560711|XP_037730250.1|DSUP
OG0008015	LOC6737639|XP_002084471.1|DSIM	LOC119553722|XP_037720235.1|DSUP
OG0008016	LOC6737641|XP_002084473.1|DSIM	LOC119553724|XP_037720238.1|DSUP
OG0008017	LOC6740099|XP_016039137.1|DSIM	LOC119558346|XP_037727752.1|DSUP
OG0008018	LOC6724865|XP_039153069.1|DSIM	LOC119557216|XP_037725802.1|DSUP
OG0008019	LOC6726472|XP_016040081.1|DSIM	LOC119558147|XP_037727307.1|DSUP
OG0008020	LOC6727378|XP_016033916.2|DSIM	LOC119560643|XP_037730125.1|DSUP
OG0008021	LOC6725002|XP_002106036.3|DSIM	LOC119556880|XP_037725283.1|DSUP
OG0008022	LOC6729815|XP_002105118.1|DSIM	LOC119545694|XP_037707374.1|DSUP
OG0008023	LOC6724855|XP_039153073.1|DSIM	LOC119557081|XP_037725561.1|DSUP
OG0008024	LOC6724854|XP_016037643.1|DSIM	LOC119557855|XP_037726770.1|DSUP
OG0008025	LOC6724867|XP_016037660.1|DSIM	LOC119557220|XP_037725817.1|DSUP
OG0008026	LOC6725669|XP_002106674.1|DSIM	LOC119556201|XP_037724082.1|DSUP
OG0008027	LOC6725111|XP_039153144.1|DSIM	LOC119556785|XP_037725146.1|DSUP
OG0008028	LOC6739744|XP_016034190.1|DSIM	LOC119545791|XP_037707594.1|DSUP
OG0008029	LOC6729388|XP_002104703.1|DSIM	LOC119545647|XP_037707300.1|DSUP
OG0008030	LOC6726731|XP_002102142.1|DSIM	LOC119560171|XP_037729458.1|DSUP
OG0008031	LOC6730792|XP_016023205.1|DSIM	LOC119545954|XP_037707843.1|DSUP
OG0008032	LOC27207788|XP_016037121.1|DSIM	LOC119548742|XP_037712189.1|DSUP
OG0008033	LOC6728492|XP_016035129.1|DSIM	LOC119549136|XP_037712839.1|DSUP
OG0008034	LOC6728427|XP_016035028.1|DSIM	LOC119548290|XP_037711387.1|DSUP
OG0008035	LOC6725946|XP_039152884.1|DSIM	LOC119556609|XP_037724850.1|DSUP
OG0008036	LOC6729619|XP_002104927.2|DSIM	LOC119562351|XP_037731441.1|DSUP
OG0008037	LOC6729613|XP_016036250.1|DSIM	LOC119550036|XP_037714404.1|DSUP
OG0008038	LOC6725127|XP_002106153.1|DSIM	LOC119557726|XP_037726538.1|DSUP
OG0008039	LOC6727317|XP_002102704.2|DSIM	LOC119548112|XP_037711137.1|DSUP
OG0008040	LOC6730368|XP_002105650.1|DSIM	LOC119563274|XP_037732524.1|DSUP
OG0008041	LOC6725741|XP_016039060.1|DSIM	LOC119556228|XP_037724174.1|DSUP
OG0008042	LOC6728356|XP_002103704.1|DSIM	LOC119560850|XP_037730437.1|DSUP
OG0008043	LOC6724946|XP_016037811.1|DSIM	LOC119556669|XP_037724954.1|DSUP
OG0008044	LOC27206741|XP_039153220.1|DSIM	LOC119558049|XP_037727126.1|DSUP
OG0008045	LOC6740710|XP_016037982.1|DSIM	LOC119557916|XP_037726852.1|DSUP
OG0008046	LOC6727323|XP_002102709.1|DSIM	LOC119547763|XP_037710703.1|DSUP
OG0008047	LOC6727234|XP_016033739.1|DSIM	LOC119560097|XP_037729347.1|DSUP
OG0008048	LOC6727321|XP_002102707.1|DSIM	LOC119560105|XP_037729383.1|DSUP
OG0008049	LOC6727235|XP_002102627.3|DSIM	LOC119560459|XP_037729846.1|DSUP
OG0008050	LOC6729645|XP_002104951.2|DSIM	LOC119551033|XP_037716044.1|DSUP
OG0008051	LOC6728319|XP_002103668.1|DSIM	LOC119561030|XP_037730784.1|DSUP
OG0008052	LOC6727885|XP_016034487.1|DSIM	LOC119547622|XP_037710480.1|DSUP
OG0008053	LOC27207245|XP_016033046.1|DSIM	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP
OG0008054	LOC6724760|XP_016037499.1|DSIM	LOC119556709|XP_037725033.1|DSUP
OG0008055	LOC27209194|XP_016038895.1|DSIM	LOC119557299|XP_037725936.1|DSUP
OG0008056	LOC6739912|XP_016037670.1|DSIM	LOC119557240|XP_037725852.1|DSUP
OG0008057	LOC27209401|XP_016033347.1|DSIM	LOC119560492|XP_037729886.1|DSUP
OG0008058	LOC27206466|XP_039151472.1|DSIM	LOC119549307|XP_037713196.1|DSUP
OG0008059	LOC6726833|XP_002102240.1|DSIM	LOC119560702|XP_037730218.1|DSUP
OG0008060	LOC6728543|XP_002103888.1|DSIM	LOC119550393|XP_037714975.1|DSUP
OG0008061	LOC6725390|XP_002106406.1|DSIM	LOC119557169|XP_037725703.1|DSUP
OG0008062	LOC27207545|XP_016039400.1|DSIM	LOC119557376|XP_037726048.1|DSUP
OG0008063	LOC6728357|XP_002103705.2|DSIM	LOC119560851|XP_037730438.1|DSUP
OG0008064	LOC6726104|XP_016039581.1|DSIM	LOC119557363|XP_037726032.1|DSUP
OG0008065	LOC27209170|XP_016038307.1|DSIM	LOC119557974|XP_037726969.1|DSUP
OG0008066	LOC6726629|XP_002107578.1|DSIM	LOC119558093|XP_037727232.1|DSUP
OG0008067	LOC6739888|XP_016039016.1|DSIM	LOC119558354|XP_037727782.1|DSUP
OG0008068	LOC6725737|XP_002106738.1|DSIM	LOC119557531|XP_037726232.1|DSUP
OG0008069	LOC6739733|XP_016034559.1|DSIM	LOC119563219|XP_037732445.1|DSUP
OG0008070	LOC6727320|XP_016033854.1|DSIM	LOC119560114|XP_037729394.1|DSUP
OG0008071	LOC6725346|XP_002106363.1|DSIM	LOC119556936|XP_037725356.1|DSUP
OG0008072	LOC6740231|XP_016040011.1|DSIM	LOC119557329|XP_037725978.1|DSUP
OG0008073	LOC6725446|XP_016038539.1|DSIM	LOC119557902|XP_037726836.1|DSUP
OG0008074	LOC6725449|XP_002106465.1|DSIM	LOC119557932|XP_037726870.1|DSUP
OG0008075	LOC6735644|XP_039148036.1|DSIM	LOC119551351|XP_037716599.1|DSUP
OG0008076	LOC6724934|XP_016037799.1|DSIM	LOC119557778|XP_037726606.1|DSUP
OG0008077	LOC6726724|XP_002102135.1|DSIM	LOC119560560|XP_037730006.1|DSUP
OG0008078	LOC27207856|XP_016038277.1|DSIM	LOC119557076|XP_037725557.1|DSUP
OG0008079	LOC6726017|XP_016039397.1|DSIM	LOC119557943|XP_037726890.1|DSUP
OG0008080	LOC6724940|XP_016037801.1|DSIM	LOC119557893|XP_037726825.1|DSUP
OG0008081	LOC6724921|XP_002105958.1|DSIM	LOC119558413|XP_037727874.1|DSUP
OG0008082	LOC6729832|XP_016036535.1|DSIM	LOC119556429|XP_037724583.1|DSUP
OG0008083	LOC6726842|XP_016033354.1|DSIM	LOC119560598|XP_037730051.1|DSUP
OG0008084	LOC6729000|XP_002104321.1|DSIM	LOC119560034|XP_037729262.1|DSUP
OG0008085	LOC6729745|XP_002105051.2|DSIM	LOC119563273|XP_037732523.1|DSUP
OG0008086	LOC6726840|XP_016033351.1|DSIM	LOC119560558|XP_037729996.1|DSUP
OG0008087	LOC6726025|XP_016039410.1|DSIM	LOC119556715|XP_037725041.1|DSUP
OG0008088	LOC6739962|XP_016037922.1|DSIM	LOC119557874|XP_037726803.1|DSUP
OG0008089	LOC6736314|XP_039149259.1|DSIM	LOC119554684|XP_037721614.1|DSUP
OG0008090	LOC6724838|XP_002105878.1|DSIM	LOC119556276|XP_037724253.1|DSUP
OG0008091	LOC6729333|XP_016035975.1|DSIM	LOC119558715|XP_037727985.1|DSUP
OG0008092	LOC6727390|XP_016033926.1|DSIM	LOC119559820|XP_037728840.1|DSUP
OG0008093	LOC6739854|XP_016039874.1|DSIM	LOC119558310|XP_037727640.1|DSUP
OG0008094	LOC6732034|XP_002079166.1|DSIM	LOC119547539|XP_037710364.1|DSUP
OG0008095	LOC6728474|XP_016035121.1|DSIM	LOC119556058|XP_037723797.1|DSUP
OG0008096	LOC6724794|XP_016037572.1|DSIM	LOC119556336|XP_037724354.1|DSUP
OG0008097	LOC6725476|XP_016038584.1|DSIM	LOC119558253|XP_037727508.1|DSUP
OG0008098	LOC6738045|XP_002084860.2|DSIM	LOC119553654|XP_037720068.1|DSUP
OG0008099	LOC6738834|XP_002085634.1|DSIM	LOC119553315|XP_037719569.1|DSUP
OG0008100	LOC6729429|XP_016036068.1|DSIM	LOC119547101|XP_037709735.1|DSUP
OG0008101	LOC6725939|XP_039152328.1|DSIM	LOC119558280|XP_037727583.1|DSUP
OG0008102	LOC27208828|XP_016034490.1|DSIM	LOC119562950|XP_037732051.1|DSUP
OG0008103	LOC6726433|XP_016039993.1|DSIM	LOC119558298|XP_037727618.1|DSUP
OG0008104	LOC6738163|XP_016031995.1|DSIM	LOC119554960|XP_037722015.1|DSUP
OG0008105	LOC6728047|XP_016034656.1|DSIM	LOC119560919|XP_037730551.1|DSUP
OG0008106	LOC27206311|XP_016033005.1|DSIM	LOC119552850|XP_037718652.1|DSUP
OG0008107	LOC6728476|XP_039150894.1|DSIM	LOC119563328|XP_037732599.1|DSUP
OG0008108	LOC6724759|XP_016037498.1|DSIM	LOC119556708|XP_037725032.1|DSUP
OG0008109	LOC6725105|XP_002106131.1|DSIM	LOC119556863|XP_037725263.1|DSUP
OG0008110	LOC6725632|XP_002106639.1|DSIM	LOC119556406|XP_037724519.1|DSUP
OG0008111	LOC6724778|XP_002105820.2|DSIM	LOC119557087|XP_037725569.1|DSUP
OG0008112	LOC6724909|XP_039152677.1|DSIM	LOC119556968|XP_037725406.1|DSUP
OG0008113	LOC6740098|XP_002076980.1|DSIM	LOC119557716|XP_037726526.1|DSUP
OG0008114	LOC6740097|XP_002076981.1|DSIM	LOC119557715|XP_037726525.1|DSUP
OG0008115	LOC6725430|XP_039152637.1|DSIM	LOC119558285|XP_037727589.1|DSUP
OG0008116	LOC27207642|XP_016038506.1|DSIM	LOC119558307|XP_037727637.1|DSUP
OG0008117	LOC6726484|XP_039153744.1|DSIM	LOC119556032|XP_037723741.1|DSUP
OG0008118	LOC27207973|XP_016037537.1|DSIM	LOC119557093|XP_037725583.1|DSUP
OG0008119	LOC6740772|XP_016040073.1|DSIM	LOC119558279|XP_037727582.1|DSUP
OG0008120	LOC27206393|XP_039152421.1|DSIM	LOC119556494|XP_037724681.1|DSUP
OG0008121	LOC6734177|XP_002081206.2|DSIM	LOC119551704|XP_037717105.1|DSUP
OG0008122	LOC6739997|XP_039153492.1|DSIM	LOC119557953|XP_037726916.1|DSUP
OG0008123	LOC6725272|XP_016038283.1|DSIM	LOC119557198|XP_037725779.1|DSUP
OG0008124	LOC27207403|XP_016037874.1|DSIM	LOC119555970|XP_037723623.1|DSUP
OG0008125	LOC6725099|XP_016038077.1|DSIM	LOC119558405|XP_037727865.1|DSUP
OG0008126	LOC6740691|XP_016038290.1|DSIM	LOC119555936|XP_037723568.1|DSUP
OG0008127	LOC6725297|XP_016038332.1|DSIM	LOC119558196|XP_037727410.1|DSUP
OG0008128	LOC6726059|XP_002107041.1|DSIM	LOC119556937|XP_037725357.1|DSUP
OG0008129	LOC6740309|XP_039154045.1|DSIM	LOC119556331|XP_037724350.1|DSUP
OG0008130	LOC6726502|XP_002107458.1|DSIM	LOC119557287|XP_037725905.1|DSUP
OG0008131	LOC6724752|XP_016037482.1|DSIM	LOC119557674|XP_037726470.1|DSUP
OG0008132	LOC6729393|XP_002104708.1|DSIM	LOC119553076|XP_037719137.1|DSUP
OG0008133	LOC6725830|XP_002106826.2|DSIM	LOC119556645|XP_037724905.1|DSUP
OG0008134	LOC6725278|XP_039152268.1|DSIM	LOC119555934|XP_037723562.1|DSUP
OG0008135	LOC6728885|XP_016035576.1|DSIM	LOC119550771|XP_037715632.1|DSUP
OG0008136	LOC6731002|XP_016023465.1|DSIM	LOC119546441|XP_037708644.1|DSUP
OG0008137	LOC27206364|XP_016038085.1|DSIM	LOC119557121|XP_037725632.1|DSUP
OG0008138	LOC6738264|XP_002085075.2|DSIM	LOC119552955|XP_037718866.1|DSUP
OG0008139	LOC6734311|XP_016027366.2|DSIM	LOC119551297|XP_037716504.1|DSUP
OG0008140	LOC6725098|XP_016038076.1|DSIM	LOC119558406|XP_037727866.1|DSUP
OG0008141	LOC6740075|XP_002076959.1|DSIM	LOC119556341|XP_037724368.1|DSUP
OG0008142	LOC27208849|XP_016040052.1|DSIM	LOC119556110|XP_037723909.1|DSUP
OG0008143	LOC6739844|XP_002076727.1|DSIM	LOC119557729|XP_037726540.1|DSUP
OG0008144	LOC6734219|XP_002081248.2|DSIM	LOC119551294|XP_037716501.1|DSUP
OG0008145	LOC6725788|XP_039152290.1|DSIM	LOC119556471|XP_037724647.1|DSUP
OG0008146	LOC27208865|XP_039152966.1|DSIM	LOC119557759|XP_037726582.1|DSUP
OG0008147	LOC6725353|XP_016038404.1|DSIM	LOC119556430|XP_037724584.1|DSUP
OG0008148	LOC6725268|XP_039154044.1|DSIM	LOC119557962|XP_037726933.1|DSUP
OG0008149	LOC6725306|XP_016038355.1|DSIM	LOC119558091|XP_037727228.1|DSUP
OG0008150	LOC27208499|XP_016038872.1|DSIM	LOC119557637|XP_037726399.1|DSUP
OG0008151	LOC27206341|XP_016039818.1|DSIM	LOC119556883|XP_037725288.1|DSUP
OG0008152	LOC6724905|XP_039152676.1|DSIM	LOC119557046|XP_037725519.1|DSUP
OG0008153	LOC6736115|XP_002083015.2|DSIM	LOC119550395|XP_037714973.1|DSUP
OG0008154	LOC6738065|XP_016031894.1|DSIM	LOC119553859|XP_037720440.1|DSUP
OG0008155	LOC27207863|XP_016031479.1|DSIM	LOC119554635|XP_037721560.1|DSUP
OG0008156	LOC6730347|XP_016037118.1|DSIM	LOC119546193|XP_037708250.1|DSUP
OG0008157	LOC6728641|XP_002103982.1|DSIM	LOC119560398|XP_037729758.1|DSUP
OG0008158	LOC6726138|XP_002107114.1|DSIM	LOC119556712|XP_037725038.1|DSUP
OG0008159	LOC27208329|XP_016032435.1|DSIM	LOC119554071|XP_037720743.1|DSUP
OG0008160	LOC6735258|XP_016028602.1|DSIM	LOC119549131|XP_037712825.1|DSUP
OG0008161	LOC27208252|XP_016029714.1|DSIM	LOC119552710|XP_037718388.1|DSUP
OG0008162	LOC27208613|XP_039153899.1|DSIM	LOC119556120|XP_037723934.1|DSUP
OG0008163	LOC6736923|XP_016030575.1|DSIM	LOC119552833|XP_037718616.1|DSUP
OG0008164	LOC6740290|XP_016022801.1|DSIM	LOC119556205|XP_037724090.1|DSUP
OG0008165	LOC6724954|XP_016037813.1|DSIM	LOC119557119|XP_037725628.1|DSUP
OG0008166	LOC6725847|XP_016039175.1|DSIM	LOC119558033|XP_037727102.1|DSUP
OG0008167	LOC6740091|XP_039152746.1|DSIM	LOC119557023|XP_037725491.1|DSUP
OG0008168	LOC6740092|XP_016039106.1|DSIM	LOC119556808|XP_037725188.1|DSUP
OG0008169	LOC6724815|XP_002105856.1|DSIM	LOC119557836|XP_037726740.1|DSUP
OG0008170	LOC6734550|XP_002081559.2|DSIM	LOC119551224|XP_037716389.1|DSUP
OG0008171	LOC6725400|XP_016038464.1|DSIM	LOC119558325|XP_037727669.1|DSUP
OG0008172	LOC6727232|XP_039151672.1|DSIM	LOC119559930|XP_037729065.1|DSUP
OG0008173	LOC27207520|XP_016025747.2|DSIM	LOC119546108|XP_037708122.1|DSUP
OG0008174	LOC27206169|XP_039147725.1|DSIM	LOC119559406|XP_037728403.1|DSUP
OG0008175	LOC6725534|XP_039152804.1|DSIM	LOC119558124|XP_037727284.1|DSUP
OG0008176	LOC6724795|XP_016037573.1|DSIM	LOC119556337|XP_037724355.1|DSUP
OG0008177	LOC6725183|XP_002106207.1|DSIM	LOC119556176|XP_037724026.1|DSUP
OG0008178	LOC6726149|XP_039153442.1|DSIM	LOC119556256|XP_037724229.1|DSUP
OG0008179	LOC6740323|XP_016039414.1|DSIM	LOC119557429|XP_037726109.1|DSUP
OG0008180	LOC6724837|XP_002105877.1|DSIM	LOC119556274|XP_037724251.1|DSUP
OG0008181	LOC6724836|XP_002105876.1|DSIM	LOC119556277|XP_037724255.1|DSUP
OG0008182	LOC6733612|XP_002080666.1|DSIM	LOC119549072|XP_037712708.1|DSUP
OG0008183	LOC6736040|XP_016029439.1|DSIM	LOC119551320|XP_037716544.1|DSUP
OG0008184	LOC6731791|XP_016024480.2|DSIM	LOC119546729|XP_037709147.1|DSUP
OG0008185	LOC6730391|XP_002105673.2|DSIM	LOC119546271|XP_037708375.1|DSUP
OG0008186	LOC6739457|XP_016027959.1|DSIM	LOC119551669|XP_037717050.1|DSUP
OG0008187	LOC27207164|XP_039147268.1|DSIM	LOC119551670|XP_037717051.1|DSUP
OG0008188	LOC6730971|XP_016023437.1|DSIM	LOC119548460|XP_037711656.1|DSUP
OG0008189	LOC6739234|XP_002076143.2|DSIM	LOC119546195|XP_037708248.1|DSUP
OG0008190	LOC6736306|XP_016029785.1|DSIM	LOC119555346|XP_037722612.1|DSUP
OG0008191	LOC27208331|XP_016037661.1|DSIM	LOC119557225|XP_037725833.1|DSUP
OG0008192	LOC27208128|XP_016040074.1|DSIM	LOC119557331|XP_037725980.1|DSUP
OG0008193	LOC6726575|XP_016040240.1|DSIM	LOC119556602|XP_037724842.1|DSUP
OG0008194	LOC6732383|XP_002079504.1|DSIM	LOC119548467|XP_037711662.1|DSUP
OG0008195	LOC6734354|XP_016027430.1|DSIM	LOC119559470|XP_037728509.1|DSUP
OG0008196	LOC6735749|XP_002082662.1|DSIM	LOC119550367|XP_037714937.1|DSUP
OG0008197	LOC6738020|XP_016031819.1|DSIM	LOC119554205|XP_037720933.1|DSUP
