Orthogroup	DSIM.longest_only	DSAN.longest_only
OG0010670	LOC27206778|XP_039153138.1|DSIM	LOC120456539|XP_039499352.1|DSAN
OG0010671	LOC6724991|XP_002106026.1|DSIM	LOC120456540|XP_039499353.1|DSAN
OG0010672	LOC6737952|XP_002084771.1|DSIM	LOC120448407|XP_039486338.1|DSAN
OG0010673	LOC6726216|XP_002107191.1|DSIM	LOC120456910|XP_039499974.1|DSAN
OG0010674	LOC6725165|XP_002106191.2|DSIM	LOC120455495|XP_039497678.1|DSAN
OG0010675	LOC6726279|XP_002107240.2|DSIM	LOC120456357|XP_039499085.1|DSAN
OG0010677	LOC6725627|XP_016038837.1|DSIM	LOC120454981|XP_039496707.1|DSAN
OG0010678	LOC27207663|XP_016039923.2|DSIM	LOC120456723|XP_039499640.1|DSAN
OG0010679	LOC6736536|XP_002083406.1|DSIM	LOC120449558|XP_039488039.1|DSAN
OG0010680	LOC6725369|XP_016038425.1|DSIM	LOC120456589|XP_039499431.1|DSAN
OG0010681	LOC6725368|XP_016038419.1|DSIM	LOC120455748|XP_039498106.1|DSAN
OG0010682	LOC6725365|XP_002106382.3|DSIM	LOC120456649|XP_039499511.1|DSAN
OG0010683	LOC6732372|XP_039152533.1|DSIM	LOC120458817|XP_039502560.1|DSAN
OG0010684	LOC6732368|XP_016025014.1|DSIM	LOC120458409|XP_039501977.1|DSAN
OG0010685	LOC27206494|XP_016025630.1|DSIM	LOC120445654|XP_039482133.1|DSAN
OG0010686	LOC6732213|XP_002079342.2|DSIM	LOC120458867|XP_039502634.1|DSAN
OG0010687	LOC27208838|XP_016024470.2|DSIM	LOC120458532|XP_039502143.1|DSAN
OG0010688	LOC6732043|XP_002079175.1|DSIM	LOC120456110|XP_039498662.1|DSAN
OG0010689	LOC6731331|XP_016023930.1|DSIM	LOC120454281|XP_039495389.1|DSAN
OG0010690	LOC6731861|XP_016024543.1|DSIM	LOC120458651|XP_039502314.1|DSAN
OG0010691	LOC27207097|XP_016024536.1|DSIM	LOC120449237|XP_039487547.1|DSAN
OG0010692	LOC27209345|XP_016024535.1|DSIM	LOC120449217|XP_039487523.1|DSAN
OG0010693	LOC27208407|XP_039147192.1|DSIM	LOC120457731|XP_039501165.1|DSAN
OG0010694	LOC6732152|XP_002079284.2|DSIM	LOC120451702|XP_039491537.1|DSAN
OG0010695	LOC6731403|XP_002078556.1|DSIM	LOC120451964|XP_039491927.1|DSAN
OG0010696	LOC6730631|XP_002077808.1|DSIM	LOC120456711|XP_039499624.1|DSAN
OG0010697	LOC6731295|XP_002078451.1|DSIM	LOC120444721|XP_039480543.1|DSAN
OG0010698	LOC27206903|XP_016023788.1|DSIM	LOC120444260|XP_039479707.1|DSAN
OG0010701	LOC6730746|XP_002077914.2|DSIM	LOC120458850|XP_039502610.1|DSAN
OG0010702	LOC6730482|XP_002077663.1|DSIM	LOC120451137|XP_039490491.1|DSAN
OG0010703	LOC6730500|XP_002077681.2|DSIM	LOC120458082|XP_039501532.1|DSAN
OG0010704	LOC6730943|XP_002078106.1|DSIM	LOC120452210|XP_039492269.1|DSAN
OG0010705	LOC6737237|XP_002084077.1|DSIM	LOC120448522|XP_039486492.1|DSAN
OG0010706	LOC6737565|XP_002084398.3|DSIM	LOC120448483|XP_039486446.1|DSAN
OG0010707	LOC6736833|XP_039149348.1|DSIM	LOC120449132|XP_039487379.1|DSAN
OG0010708	LOC27208312|XP_016032133.2|DSIM	LOC120447880|XP_039485424.1|DSAN
OG0010709	LOC6738341|XP_002085151.1|DSIM	LOC120447789|XP_039485281.1|DSAN
OG0010710	LOC6736760|XP_002083616.2|DSIM	LOC120447561|XP_039484949.1|DSAN
OG0010711	LOC6727079|XP_002102476.1|DSIM	LOC120452286|XP_039492352.1|DSAN
OG0010712	LOC6737338|XP_002084176.1|DSIM	LOC120450311|XP_039489199.1|DSAN
OG0010713	LOC27206302|XP_016032349.1|DSIM	LOC120448135|XP_039485887.1|DSAN
OG0010714	LOC6737079|XP_016030712.1|DSIM	LOC120448574|XP_039486574.1|DSAN
OG0010716	LOC6739038|XP_002085833.1|DSIM	LOC120449409|XP_039487799.1|DSAN
OG0010717	LOC6738175|XP_002084988.1|DSIM	LOC120447900|XP_039485476.1|DSAN
OG0010718	LOC6738029|XP_016031841.1|DSIM	LOC120449977|XP_039488619.1|DSAN
OG0010719	LOC6727102|XP_016033582.1|DSIM	LOC120454393|XP_039495579.1|DSAN
OG0010720	LOC6738153|XP_016031986.1|DSIM	LOC120449901|XP_039488525.1|DSAN
OG0010721	LOC6738148|XP_002084961.1|DSIM	LOC120449011|XP_039487223.1|DSAN
OG0010722	LOC6735691|XP_002082607.1|DSIM	LOC120444778|XP_039480652.1|DSAN
OG0010723	LOC6739118|XP_002085911.2|DSIM	LOC120449595|XP_039488094.1|DSAN
OG0010724	LOC27208064|XP_016028744.1|DSIM	LOC120446882|XP_039484026.1|DSAN
OG0010725	LOC27208926|XP_016028739.2|DSIM	LOC120446853|XP_039483979.1|DSAN
OG0010726	LOC27206174|XP_016027954.1|DSIM	LOC120445834|XP_039482390.1|DSAN
OG0010727	LOC6733308|XP_002080367.1|DSIM	LOC120458222|XP_039501736.1|DSAN
OG0010728	LOC6733328|XP_016026242.1|DSIM	LOC120443699|XP_039478874.1|DSAN
OG0010730	LOC6734878|XP_002081879.2|DSIM	LOC120445143|XP_039481233.1|DSAN
OG0010731	LOC6735370|XP_002082317.2|DSIM	LOC120445887|XP_039482471.1|DSAN
OG0010732	LOC27208750|XP_016027161.1|DSIM	LOC120444771|XP_039480636.1|DSAN
OG0010733	LOC6735941|XP_016029296.1|DSIM	LOC120446849|XP_039483976.1|DSAN
OG0010734	LOC6734523|XP_002081532.1|DSIM	LOC120446689|XP_039483716.1|DSAN
OG0010735	LOC6739382|XP_002076291.2|DSIM	LOC120445099|XP_039481174.1|DSAN
OG0010736	LOC27208887|XP_016026078.1|DSIM	LOC120458411|XP_039501979.1|DSAN
OG0010737	LOC27206148|XP_039147489.1|DSIM	LOC120458805|XP_039502531.1|DSAN
OG0010738	LOC6729483|XP_039151075.1|DSIM	LOC120451589|XP_039491337.1|DSAN
OG0010739	LOC6728907|XP_016035599.1|DSIM	LOC120450926|XP_039490126.1|DSAN
OG0010740	LOC6726747|XP_016033234.1|DSIM	LOC120453917|XP_039494786.1|DSAN
OG0010741	LOC6728420|XP_039150900.1|DSIM	LOC120453028|XP_039493482.1|DSAN
OG0010742	LOC6727759|XP_039151463.1|DSIM	LOC120454086|XP_039495030.1|DSAN
OG0010743	LOC6727413|XP_002102798.1|DSIM	LOC120454120|XP_039495088.1|DSAN
OG0010744	LOC6727131|XP_002102524.1|DSIM	LOC120453220|XP_039493745.1|DSAN
OG0010745	LOC6727888|XP_002103243.1|DSIM	LOC120451109|XP_039490455.1|DSAN
OG0010746	LOC6739702|XP_016035539.1|DSIM	LOC120453338|XP_039493937.1|DSAN
OG0010747	LOC6729540|XP_039150452.1|DSIM	LOC120452075|XP_039492073.1|DSAN
OG0010748	LOC27206444|XP_016034347.1|DSIM	LOC120452450|XP_039492615.1|DSAN
OG0010749	LOC6729399|XP_002104714.1|DSIM	LOC120453347|XP_039493950.1|DSAN
OG0010750	LOC6729400|XP_016036047.1|DSIM	LOC120453344|XP_039493946.1|DSAN
OG0010751	LOC6727455|XP_002102835.1|DSIM	LOC120454334|XP_039495476.1|DSAN
OG0010752	LOC6730209|XP_016036959.1|DSIM	LOC120452166|XP_039492205.1|DSAN
OG0010753	LOC6729166|XP_002104487.1|DSIM	LOC120451466|XP_039491085.1|DSAN
OG0010754	LOC6728594|XP_002103935.1|DSIM	LOC120451450|XP_039491063.1|DSAN
OG0010755	LOC6729760|XP_002105066.2|DSIM	LOC120452417|XP_039492570.1|DSAN
OG0010756	LOC6729759|XP_002105065.2|DSIM	LOC120454015|XP_039494939.1|DSAN
OG0010757	LOC6730060|XP_002105353.3|DSIM	LOC120454204|XP_039495235.1|DSAN
OG0010758	LOC6730073|XP_039151873.1|DSIM	LOC120452684|XP_039492969.1|DSAN
OG0010759	LOC27206492|XP_016037075.1|DSIM	LOC120454580|XP_039495923.1|DSAN
OG0010760	LOC6728562|XP_002103903.1|DSIM	LOC120452093|XP_039492101.1|DSAN
OG0010761	LOC6726994|XP_002102395.1|DSIM	LOC120452821|XP_039493159.1|DSAN
OG0010762	LOC6729910|XP_002105212.1|DSIM	LOC120452213|XP_039492268.1|DSAN
OG0010763	LOC6729026|XP_002104347.1|DSIM	LOC120452979|XP_039493410.1|DSAN
OG0010764	LOC27208213|XP_039151771.1|DSIM	LOC120454044|XP_039494972.1|DSAN
OG0010765	LOC6729953|XP_002105248.2|DSIM	LOC120453415|XP_039494048.1|DSAN
OG0010766	LOC27208534|XP_016035375.1|DSIM	LOC120452559|XP_039492772.1|DSAN
OG0010767	LOC6730252|XP_016037024.1|DSIM	LOC120452930|XP_039493335.1|DSAN
OG0010768	LOC6729770|XP_002105076.1|DSIM	LOC120454303|XP_039495435.1|DSAN
OG0010769	LOC6729502|XP_016036175.1|DSIM	LOC120452373|XP_039492499.1|DSAN
OG0010770	LOC6730166|XP_016036926.1|DSIM	LOC120453589|XP_039494285.1|DSAN
OG0010771	LOC6733471|XP_002080528.1|DSIM	LOC120451616|XP_039491395.1|DSAN
OG0010772	LOC6727675|XP_002103040.1|DSIM	LOC120453994|XP_039494885.1|DSAN
OG0010773	LOC6727677|XP_002103041.1|DSIM	LOC120454033|XP_039494961.1|DSAN
OG0010774	LOC6726689|XP_002102100.1|DSIM	LOC120451157|XP_039490525.1|DSAN
OG0010775	LOC6728208|XP_016034848.1|DSIM	LOC120454224|XP_039495258.1|DSAN
OG0010776	LOC6733086|XP_002080163.2|DSIM	LOC120445877|XP_039482456.1|DSAN
OG0010777	LOC6728393|XP_002103741.2|DSIM	LOC120451978|XP_039491939.1|DSAN
OG0010778	LOC6728429|XP_016035031.1|DSIM	LOC120451956|XP_039491912.1|DSAN
OG0010779	LOC6728434|XP_002103779.1|DSIM	LOC120453728|XP_039494489.1|DSAN
OG0010780	LOC6729157|XP_002104478.2|DSIM	LOC120452877|XP_039493261.1|DSAN
OG0010781	LOC6728941|XP_039150798.1|DSIM	LOC120453579|XP_039494271.1|DSAN
OG0010782	LOC6727448|XP_016034046.1|DSIM	LOC120451090|XP_039490414.1|DSAN
OG0010783	LOC6727894|XP_002103249.1|DSIM	LOC120451733|XP_039491576.1|DSAN
OG0010784	LOC27207905|XP_016028115.1|DSIM	LOC120445751|XP_039482263.1|DSAN
OG0010785	LOC27206985|XP_016027057.1|DSIM	LOC120445926|XP_039482519.1|DSAN
OG0010786	LOC27208938|XP_016029079.1|DSIM	LOC120446159|XP_039482924.1|DSAN
OG0010787	LOC6734152|XP_039147753.1|DSIM	LOC120445976|XP_039482641.1|DSAN
OG0010788	LOC6735534|XP_002082470.1|DSIM	LOC120445074|XP_039481135.1|DSAN
OG0010789	LOC27209147|XP_016027822.1|DSIM	LOC120445413|XP_039481761.1|DSAN
OG0010790	LOC6734582|XP_016027703.2|DSIM	LOC120446551|XP_039483501.1|DSAN
OG0010791	LOC6731986|XP_002079120.1|DSIM	LOC120458456|XP_039502038.1|DSAN
OG0010792	LOC6740201|XP_002077081.1|DSIM	LOC120457268|XP_039500620.1|DSAN
OG0010793	LOC6740287|XP_002077164.2|DSIM	LOC120455134|XP_039496966.1|DSAN
OG0010794	LOC27206278|XP_016030460.1|DSIM	LOC120448021|XP_039485692.1|DSAN
OG0010795	LOC27207271|XP_016031075.1|DSIM	LOC120447765|XP_039485245.1|DSAN
OG0010796	LOC6738916|XP_002085711.1|DSIM	LOC120448405|XP_039486335.1|DSAN
OG0010797	LOC6738300|XP_002085111.1|DSIM	LOC120448510|XP_039486478.1|DSAN
OG0010798	LOC27207980|XP_016029740.1|DSIM	LOC120449806|XP_039488385.1|DSAN
OG0010799	LOC6737930|XP_002084750.1|DSIM	LOC120447961|XP_039485586.1|DSAN
OG0010800	LOC6737607|XP_002084439.1|DSIM	LOC120449548|XP_039488009.1|DSAN
OG0010801	LOC6732189|XP_002079318.1|DSIM	LOC120452392|XP_039492544.1|DSAN
OG0010802	LOC6730990|XP_002078151.2|DSIM	LOC120458305|XP_039501841.1|DSAN
OG0010803	LOC6730616|XP_002077795.1|DSIM	LOC120452185|XP_039492233.1|DSAN
OG0010804	LOC6731911|XP_039146960.1|DSIM	LOC120443863|XP_039479166.1|DSAN
OG0010805	LOC6732102|XP_002079234.1|DSIM	LOC120457443|XP_039500956.1|DSAN
OG0010806	LOC6731928|XP_016024598.1|DSIM	LOC120445438|XP_039481808.1|DSAN
OG0010807	LOC6731140|XP_002078298.1|DSIM	LOC120443690|XP_039478864.1|DSAN
OG0010808	LOC6726069|XP_016039456.2|DSIM	LOC120455004|XP_039496756.1|DSAN
OG0010809	LOC6729916|XP_016036677.1|DSIM	LOC120452775|XP_039493097.1|DSAN
OG0010809	LOC27207181|XP_016036678.1|DSIM	LOC120452317|XP_039492404.1|DSAN
OG0010810	LOC6734038|XP_002081074.2|DSIM	LOC120444561|XP_039480252.1|DSAN
OG0010820	LOC6737390|XP_016031140.1|DSIM	LOC120449437|XP_039487840.1|DSAN
OG0010821	LOC6739256|XP_016025628.1|DSIM	LOC120445444|XP_039481813.1|DSAN
OG0010823	LOC6732808|XP_016025531.1|DSIM	LOC120446982|XP_039484206.1|DSAN
OG0010824	LOC6736931|XP_002083778.1|DSIM	LOC120449160|XP_039487434.1|DSAN
OG0010825	LOC6734364|XP_016027446.1|DSIM	LOC120445783|XP_039482320.1|DSAN
OG0010827	LOC6728819|XP_002104153.2|DSIM	LOC120451419|XP_039491023.1|DSAN
OG0010828	LOC6725518|XP_002106531.1|DSIM	LOC120456307|XP_039498989.1|DSAN
OG0010830	LOC6731774|XP_016024463.1|DSIM	LOC120443684|XP_039478857.1|DSAN
OG0010831	LOC120285820|XP_039154417.1|DSIM	LOC120443903|XP_039479266.1|DSAN
OG0010832	LOC6736114|XP_002083014.1|DSIM	LOC120445091|XP_039481153.1|DSAN
OG0010834	LOC6726155|XP_039153730.1|DSIM	LOC120456421|XP_039499186.1|DSAN
OG0010835	LOC6740250|XP_039153814.1|DSIM	LOC120456412|XP_039499176.1|DSAN
OG0010837	LOC6738895|XP_016032720.2|DSIM	LOC120449167|XP_039487444.1|DSAN
OG0010839	LOC6738813|XP_002085613.1|DSIM	LOC120450539|XP_039489574.1|DSAN
OG0010840	LOC6738793|XP_016032607.2|DSIM	LOC120450604|XP_039489661.1|DSAN
OG0010841	LOC6732249|XP_002079378.2|DSIM	LOC120458459|XP_039502042.1|DSAN
OG0010842	LOC27207479|XP_039151348.1|DSIM	LOC120457829|XP_039501260.1|DSAN
OG0010844	LOC6729099|XP_002104420.1|DSIM	LOC120453748|XP_039494515.1|DSAN
OG0010845	LOC6725113|XP_002106139.2|DSIM	LOC120455970|XP_039498453.1|DSAN
OG0010846	LOC27209457|XP_016036378.1|DSIM	LOC120453209|XP_039493734.1|DSAN
OG0010847	LOC6725628|XP_016038842.1|DSIM	LOC120455154|XP_039496998.1|DSAN
OG0010848	LOC6725963|XP_039153188.1|DSIM	LOC120455925|XP_039498386.1|DSAN
OG0010849	LOC6725082|XP_002106109.1|DSIM	LOC120456941|XP_039500015.1|DSAN
OG0010850	LOC6725790|XP_016039109.1|DSIM	LOC120457153|XP_039500360.1|DSAN
OG0010851	LOC6726549|XP_002107503.2|DSIM	LOC120456925|XP_039499998.1|DSAN
OG0010852	LOC27206598|XP_016029290.1|DSIM	LOC120445422|XP_039481780.1|DSAN
OG0010853	LOC27208478|XP_039152537.1|DSIM	LOC120455663|XP_039497991.1|DSAN
OG0010854	LOC6725925|XP_002105713.3|DSIM	LOC120456439|XP_039499206.1|DSAN
OG0010855	LOC6739965|XP_002076854.1|DSIM	LOC120456548|XP_039499362.1|DSAN
OG0010856	LOC6740051|XP_002076935.1|DSIM	LOC120455865|XP_039498271.1|DSAN
OG0010857	LOC6724884|XP_002105922.1|DSIM, LOC6724883|XP_016037715.1|DSIM	LOC120456366|XP_039499113.1|DSAN
OG0010858	LOC27206593|XP_016039763.1|DSIM	LOC120455764|XP_039498149.1|DSAN
OG0010859	LOC6732280|XP_016024947.1|DSIM	LOC120458063|XP_039501509.1|DSAN
OG0010860	LOC6732881|XP_002079986.2|DSIM	LOC120445574|XP_039481996.1|DSAN
OG0010862	LOC6730725|XP_002077893.1|DSIM	LOC120452644|XP_039492897.1|DSAN
OG0010863	LOC6731699|XP_002078835.1|DSIM	LOC120449786|XP_039488364.1|DSAN
OG0010864	LOC27208339|XP_016025262.1|DSIM	LOC120444434|XP_039480018.1|DSAN
OG0010865	LOC6732413|XP_016025075.1|DSIM	LOC120458530|XP_039502139.1|DSAN
OG0010866	LOC6736318|XP_016029799.2|DSIM	LOC120448432|XP_039486373.1|DSAN
OG0010867	LOC27206257|XP_016030191.2|DSIM	LOC120449944|XP_039488579.1|DSAN
OG0010868	LOC6736822|XP_002083678.1|DSIM	LOC120448176|XP_039485956.1|DSAN
OG0010869	LOC27209255|XP_016030915.1|DSIM	LOC120450248|XP_039489070.1|DSAN
OG0010870	LOC27207811|XP_016029956.1|DSIM	LOC120448902|XP_039487059.1|DSAN
OG0010871	LOC27209301|XP_016029957.1|DSIM	LOC120448904|XP_039487061.1|DSAN
OG0010872	LOC120284806|XP_039149903.1|DSIM	LOC120447850|XP_039485391.1|DSAN
OG0010873	LOC6738404|XP_016032237.1|DSIM	LOC120449115|XP_039487359.1|DSAN
OG0010874	LOC27206226|XP_016031884.1|DSIM, LOC27208588|XP_016031885.1|DSIM	LOC120450377|XP_039489302.1|DSAN
OG0010875	LOC6737143|XP_002083990.1|DSIM	LOC120447975|XP_039485603.1|DSAN
OG0010876	LOC6738392|XP_002085201.1|DSIM	LOC120448615|XP_039486662.1|DSAN
OG0010877	LOC6738494|XP_016032340.1|DSIM	LOC120448011|XP_039485659.1|DSAN
OG0010878	LOC27206296|XP_016031886.1|DSIM	LOC120450382|XP_039489308.1|DSAN
OG0010879	LOC6738038|XP_002084853.1|DSIM	LOC120447756|XP_039485235.1|DSAN
OG0010880	LOC27208603|XP_016032407.1|DSIM	LOC120447776|XP_039485263.1|DSAN
OG0010881	LOC6734229|XP_016027271.1|DSIM	LOC120445559|XP_039481971.1|DSAN
OG0010882	LOC6734767|XP_002081770.2|DSIM	LOC120445718|XP_039482219.1|DSAN
OG0010883	LOC6738594|XP_002085398.1|DSIM	LOC120448537|XP_039486515.1|DSAN
OG0010884	LOC27208573|XP_016032468.1|DSIM	LOC120449760|XP_039488330.1|DSAN
OG0010885	LOC6737940|XP_002084759.1|DSIM	LOC120450066|XP_039488772.1|DSAN
OG0010886	LOC6738098|XP_002084912.3|DSIM	LOC120448155|XP_039485926.1|DSAN
OG0010887	LOC6738089|XP_016031907.2|DSIM	LOC120448215|XP_039486028.1|DSAN
OG0010888	LOC6733973|XP_002081017.1|DSIM	LOC120457726|XP_039501159.1|DSAN
OG0010889	LOC6739391|XP_002076299.1|DSIM	LOC120446941|XP_039484125.1|DSAN
OG0010890	LOC6733647|XP_016026613.1|DSIM	LOC120444162|XP_039479675.1|DSAN
OG0010891	LOC6738369|XP_002085178.1|DSIM	LOC120450504|XP_039489490.1|DSAN
OG0010892	LOC6734811|XP_016028022.1|DSIM	LOC120446756|XP_039483828.1|DSAN
OG0010893	LOC6739338|XP_002076248.2|DSIM	LOC120443973|XP_039479379.1|DSAN
OG0010894	LOC27207824|XP_016029036.1|DSIM	LOC120444296|XP_039479750.1|DSAN
OG0010895	LOC27206188|XP_016029035.1|DSIM	LOC120444298|XP_039479753.1|DSAN
OG0010896	LOC120284433|XP_039148127.1|DSIM	LOC120444880|XP_039480796.1|DSAN
OG0010897	LOC27206443|XP_016034520.1|DSIM	LOC120451751|XP_039491609.1|DSAN
OG0010898	LOC6726765|XP_016033244.1|DSIM	LOC120453001|XP_039493439.1|DSAN
OG0010899	LOC27209013|XP_039151676.1|DSIM	LOC120453617|XP_039494330.1|DSAN
OG0010900	LOC6728182|XP_002103531.1|DSIM	LOC120453908|XP_039494773.1|DSAN
OG0010901	LOC6728262|XP_016034898.2|DSIM	LOC120452191|XP_039492236.1|DSAN
OG0010902	LOC6730061|XP_002105354.2|DSIM	LOC120454259|XP_039495328.1|DSAN
OG0010903	LOC6730305|XP_002105588.1|DSIM	LOC120453050|XP_039493505.1|DSAN
OG0010904	LOC6728565|XP_002103906.1|DSIM	LOC120453613|XP_039494325.1|DSAN
OG0010905	LOC6739779|XP_039151543.1|DSIM	LOC120454290|XP_039495411.1|DSAN
OG0010907	LOC6727117|XP_002102510.1|DSIM	LOC120452280|XP_039492345.1|DSAN
OG0010908	LOC27207630|XP_016035145.1|DSIM	LOC120453866|XP_039494705.1|DSAN
OG0010909	LOC27209079|XP_016033635.1|DSIM	LOC120451776|XP_039491646.1|DSAN
OG0010910	LOC6729952|XP_002105247.1|DSIM	LOC120453416|XP_039494049.1|DSAN
OG0010911	LOC6726744|XP_016033233.1|DSIM	LOC120452496|XP_039492680.1|DSAN
OG0010912	LOC6727998|XP_002103350.2|DSIM	LOC120451477|XP_039491130.1|DSAN
OG0010913	LOC6729822|XP_039150802.1|DSIM	LOC120453238|XP_039493773.1|DSAN
OG0010914	LOC6735738|XP_002082651.2|DSIM	LOC120446596|XP_039483561.1|DSAN
OG0010915	LOC6734847|XP_016028088.1|DSIM	LOC120447141|XP_039484510.1|DSAN
OG0010916	LOC6734874|XP_002081875.2|DSIM	LOC120445140|XP_039481229.1|DSAN
OG0010917	LOC6734398|XP_016027529.1|DSIM	LOC120447025|XP_039484282.1|DSAN
OG0010918	LOC6732871|XP_002079978.1|DSIM	LOC120445534|XP_039481935.1|DSAN
OG0010919	LOC6730644|XP_016023080.1|DSIM	LOC120458899|XP_039502681.1|DSAN
OG0010920	LOC6732751|XP_016025476.1|DSIM, LOC27206497|XP_039151939.1|DSIM	LOC120444445|XP_039480038.1|DSAN
OG0010921	LOC27208094|XP_016025487.1|DSIM	LOC120446436|XP_039483341.1|DSAN
OG0010922	LOC6730554|XP_002077733.1|DSIM	LOC120451672|XP_039491488.1|DSAN
OG0010923	LOC6725588|XP_002106597.2|DSIM	LOC120456404|XP_039499166.1|DSAN
OG0010924	LOC6730751|XP_016023168.1|DSIM	LOC120458190|XP_039501692.1|DSAN
OG0010925	LOC6737236|XP_002084076.2|DSIM	LOC120448517|XP_039486485.1|DSAN
OG0010926	LOC6738025|XP_002084840.1|DSIM	LOC120447458|XP_039484772.1|DSAN
OG0010927	LOC27207582|XP_016032201.1|DSIM	LOC120450506|XP_039489492.1|DSAN
OG0010928	LOC6736981|XP_002083828.1|DSIM	LOC120449283|XP_039487600.1|DSAN
OG0010929	LOC6732169|XP_002079300.1|DSIM	LOC120458286|XP_039501817.1|DSAN
OG0010930	LOC6732182|XP_016024864.1|DSIM	LOC120443915|XP_039479287.1|DSAN
OG0010931	LOC6732188|XP_002079317.1|DSIM	LOC120452401|XP_039492556.1|DSAN
OG0010932	LOC27206549|XP_016024413.1|DSIM	LOC120443919|XP_039479294.1|DSAN
OG0010933	LOC6731936|XP_002079071.1|DSIM	LOC120455916|XP_039498363.1|DSAN
OG0010934	LOC27208021|XP_039154514.1|DSIM	LOC120458308|XP_039501851.1|DSAN
OG0010935	LOC6732166|XP_002079298.1|DSIM	LOC120450989|XP_039490230.1|DSAN
OG0010936	LOC27206729|XP_016039483.1|DSIM	LOC120456101|XP_039498640.1|DSAN
OG0010937	LOC6732594|XP_002079713.3|DSIM	LOC120444814|XP_039480697.1|DSAN, LOC120444813|XP_039480696.1|DSAN
OG0010950	LOC6735655|XP_016029010.1|DSIM	LOC120447194|XP_039484615.1|DSAN
OG0010956	LOC27208422|XP_016027380.1|DSIM	LOC120446966|XP_039484168.1|DSAN
OG0010957	LOC6728954|XP_002104282.1|DSIM	LOC120450787|XP_039489883.1|DSAN
OG0010958	LOC6727154|XP_002102547.1|DSIM	LOC120453884|XP_039494735.1|DSAN
OG0010959	LOC6728684|XP_016035355.1|DSIM	LOC120454042|XP_039494969.1|DSAN
OG0010960	LOC6731866|XP_016024546.2|DSIM	LOC120444017|XP_039479433.1|DSAN
OG0010962	LOC6733125|XP_016025838.1|DSIM	LOC120445414|XP_039481762.1|DSAN
OG0010963	LOC6732404|XP_002079525.1|DSIM	LOC120456853|XP_039499854.1|DSAN
OG0010964	LOC6731207|XP_002078366.1|DSIM	LOC120443735|XP_039478924.1|DSAN
OG0010965	LOC6735771|XP_002082684.1|DSIM	LOC120445085|XP_039481148.1|DSAN
OG0010966	LOC6738592|XP_002085396.1|DSIM	LOC120449375|XP_039487742.1|DSAN
OG0010967	LOC6724992|XP_002106027.1|DSIM	LOC120455620|XP_039497935.1|DSAN
OG0010968	LOC27206260|XP_002083359.1|DSIM	LOC120447843|XP_039485383.1|DSAN
OG0010969	LOC27206477|XP_016035681.1|DSIM	LOC120453025|XP_039493478.1|DSAN
OG0010971	LOC6727756|XP_016034331.1|DSIM	LOC120453266|XP_039493824.1|DSAN
OG0010972	LOC6727475|XP_002102855.1|DSIM	LOC120453251|XP_039493798.1|DSAN
OG0010973	LOC27208635|XP_016040378.2|DSIM	LOC120457844|XP_039501294.1|DSAN
OG0010974	LOC6737331|XP_002084169.1|DSIM	LOC120449205|XP_039487503.1|DSAN
OG0010975	LOC27208085|XP_039151610.1|DSIM	LOC120452762|XP_039493080.1|DSAN
OG0010977	LOC6728598|XP_039150437.1|DSIM	LOC120454018|XP_039494941.1|DSAN
OG0010978	LOC6725809|XP_016039139.2|DSIM	LOC120457082|XP_039500196.1|DSAN
OG0010979	LOC6740102|XP_002076985.1|DSIM	LOC120455583|XP_039497889.1|DSAN
OG0010980	LOC27206654|XP_016039374.2|DSIM	LOC120457076|XP_039500189.1|DSAN
OG0010981	LOC6724850|XP_002105890.1|DSIM	LOC120457166|XP_039500380.1|DSAN
OG0010982	LOC6740023|XP_002076905.1|DSIM	LOC120456212|XP_039498826.1|DSAN
OG0010983	LOC27206340|XP_016039910.2|DSIM	LOC120455725|XP_039498072.1|DSAN
OG0010984	LOC6739899|XP_002076789.2|DSIM	LOC120456127|XP_039498690.1|DSAN
OG0010985	LOC6726865|XP_002102267.1|DSIM	LOC120454669|XP_039496119.1|DSAN
OG0010986	LOC6726254|XP_039152362.1|DSIM	LOC120455694|XP_039498036.1|DSAN
OG0010987	LOC6725129|XP_016038103.1|DSIM	LOC120456147|XP_039498709.1|DSAN
OG0010988	LOC6725363|XP_002106380.1|DSIM	LOC120457011|XP_039500100.1|DSAN
OG0010989	LOC27207658|XP_016034287.1|DSIM	LOC120452765|XP_039493084.1|DSAN
OG0010990	LOC6732797|XP_002079910.1|DSIM	LOC120445184|XP_039481332.1|DSAN
OG0010991	LOC6731152|XP_002078310.1|DSIM	LOC120457077|XP_039500193.1|DSAN
OG0010992	LOC27206511|XP_016024406.2|DSIM	LOC120443922|XP_039479297.1|DSAN
OG0010993	LOC6730646|XP_016023083.1|DSIM	LOC120458306|XP_039501842.1|DSAN
OG0010994	LOC6733105|XP_002080182.1|DSIM	LOC120445971|XP_039482636.1|DSAN
OG0010995	LOC6737234|XP_016030945.1|DSIM	LOC120448518|XP_039486487.1|DSAN
OG0010996	LOC6736543|XP_016030125.1|DSIM	LOC120448464|XP_039486417.1|DSAN
OG0010997	LOC6736787|XP_039149620.1|DSIM	LOC120447645|XP_039485090.1|DSAN
OG0010998	LOC27209272|XP_016030469.1|DSIM	LOC120450129|XP_039488889.1|DSAN
OG0010999	LOC6738269|XP_002085080.2|DSIM	LOC120449859|XP_039488452.1|DSAN
OG0011000	LOC27206732|XP_016029839.1|DSIM	LOC120448596|XP_039486630.1|DSAN
