Orthogroup	DSIM.longest_only	DMAU.longest_only
OG0008342	LOC6736510|XP_039149650.1|DSIM	LOC117142005|XP_033161745.1|DMAU
OG0008343	LOC6729791|XP_016036478.1|DSIM	LOC117144977|XP_033166335.1|DMAU
OG0008344	LOC6736411|XP_002083283.1|DSIM	LOC117141831|XP_033161377.1|DMAU
OG0008345	LOC27206275|XP_016030172.1|DSIM	LOC117139837|XP_033158375.1|DMAU
OG0008346	LOC6725343|XP_016038396.1|DSIM	LOC117147381|XP_033170143.1|DMAU
OG0008347	LOC6730558|XP_002077737.1|DSIM	LOC117150447|XP_033173224.1|DMAU
OG0008348	LOC6738458|XP_039149749.1|DSIM	LOC117139833|XP_033158365.1|DMAU
OG0008349	LOC6737924|XP_016031690.1|DSIM	LOC117141628|XP_033161049.1|DMAU
OG0008350	LOC27208463|XP_016040165.1|DSIM	LOC117146831|XP_033169276.1|DMAU
OG0008351	LOC6736424|XP_016029928.1|DSIM	LOC117141822|XP_033161366.1|DMAU
OG0008352	LOC6738309|XP_002085120.1|DSIM	LOC117139676|XP_033158045.1|DMAU
OG0008353	LOC6736224|XP_016029734.1|DSIM	LOC117141371|XP_033160668.1|DMAU
OG0008354	LOC6725664|XP_039153758.1|DSIM	LOC117147358|XP_033170113.1|DMAU
OG0008355	LOC6733998|XP_016027028.1|DSIM	LOC117136702|XP_033153611.1|DMAU
OG0008356	LOC6737845|XP_002084673.1|DSIM	LOC117142107|XP_033161884.1|DMAU
OG0008357	LOC6728856|XP_016035540.1|DSIM	LOC117142396|XP_033162234.1|DMAU
OG0008358	LOC6731151|XP_002078309.1|DSIM	LOC117150644|XP_033173510.1|DMAU
OG0008359	LOC6736167|XP_016029579.1|DSIM	LOC117137807|XP_033155372.1|DMAU
OG0008360	LOC6735775|XP_016029144.1|DSIM	LOC117137252|XP_033154506.1|DMAU
OG0008361	LOC6731531|XP_016024206.1|DSIM	LOC117150539|XP_033173356.1|DMAU
OG0008362	LOC6739952|XP_002076841.1|DSIM	LOC117147028|XP_033169612.1|DMAU
OG0008363	LOC6734967|XP_002081961.1|DSIM	LOC117136283|XP_033153009.1|DMAU
OG0008364	LOC6738172|XP_002084985.1|DSIM	LOC117141905|XP_033161508.1|DMAU
OG0008365	LOC6735148|XP_016028428.1|DSIM	LOC117136798|XP_033153747.1|DMAU
OG0008366	LOC6727810|XP_002103171.1|DSIM	LOC117143712|XP_033164402.1|DMAU
OG0008367	LOC27207894|XP_016037608.2|DSIM	LOC117146453|XP_033168572.1|DMAU
OG0008368	LOC6731925|XP_002079060.2|DSIM	LOC117150764|XP_033173695.1|DMAU
OG0008369	LOC6725450|XP_002106466.1|DSIM	LOC117148872|XP_033172434.1|DMAU
OG0008370	LOC27209471|XP_016036208.1|DSIM	LOC117145990|XP_033167795.1|DMAU
OG0008371	LOC27206473|XP_016035213.1|DSIM	LOC117142288|XP_033162065.1|DMAU
OG0008372	LOC27208617|XP_039148558.1|DSIM	LOC117135676|XP_033151964.1|DMAU
OG0008373	LOC6731818|XP_016024507.1|DSIM	LOC117146489|XP_033168622.1|DMAU
OG0008374	LOC27207830|XP_016026513.1|DSIM	LOC117136740|XP_033153663.1|DMAU
OG0008375	LOC6733048|XP_039154222.1|DSIM	LOC117136462|XP_033153285.1|DMAU
OG0008376	LOC27208379|XP_016023544.1|DSIM	LOC117150758|XP_033173686.1|DMAU
OG0008377	LOC27207344|XP_016025374.1|DSIM	LOC117147614|XP_033170466.1|DMAU
OG0008378	LOC6732660|XP_016025373.1|DSIM	LOC117147604|XP_033170454.1|DMAU
OG0008379	LOC6733073|XP_016025778.1|DSIM	LOC117137004|XP_033154084.1|DMAU
OG0008380	LOC6731824|XP_002078959.1|DSIM	LOC117142345|XP_033162156.1|DMAU
OG0008381	LOC6731017|XP_002078178.2|DSIM	LOC117139060|XP_033157063.1|DMAU
OG0008383	LOC27207264|XP_016025645.1|DSIM	LOC117140126|XP_033158785.1|DMAU
OG0008384	LOC27206553|XP_016024664.1|DSIM	LOC117144944|XP_033166292.1|DMAU
OG0008385	LOC6731066|XP_016023585.1|DSIM	LOC117137221|XP_033154470.1|DMAU
OG0008386	LOC6726161|XP_002107137.1|DSIM	LOC117146943|XP_033169484.1|DMAU
OG0008387	LOC6730127|XP_016036887.1|DSIM	LOC117142855|XP_033162987.1|DMAU
OG0008388	LOC6731500|XP_002078649.1|DSIM	LOC117150826|XP_033173784.1|DMAU
OG0008389	LOC6732920|XP_002080024.1|DSIM	LOC117150510|XP_033173308.1|DMAU
OG0008390	LOC6733036|XP_002080115.1|DSIM	LOC117138878|XP_033156868.1|DMAU
OG0008391	LOC6730659|XP_016023098.1|DSIM	LOC117148619|XP_033172002.1|DMAU
OG0008392	LOC6738795|XP_039149950.1|DSIM	LOC117139393|XP_033157550.1|DMAU
OG0008393	LOC6738825|XP_016032638.1|DSIM	LOC117141756|XP_033161269.1|DMAU
OG0008394	LOC6739075|XP_002085869.1|DSIM	LOC117139515|XP_033157764.1|DMAU
OG0008395	LOC6725530|XP_016038665.1|DSIM	LOC117148618|XP_033171997.1|DMAU
OG0008396	LOC6725416|XP_016038494.1|DSIM	LOC117146900|XP_033169398.1|DMAU
OG0008397	LOC27207277|XP_016038412.2|DSIM	LOC117146971|XP_033169531.1|DMAU
OG0008398	LOC6740011|XP_039152225.1|DSIM	LOC117148365|XP_033171613.1|DMAU
OG0008399	LOC27208642|XP_039153079.1|DSIM	LOC117148257|XP_033171453.1|DMAU
OG0008400	LOC6736465|XP_016030013.1|DSIM	LOC117141765|XP_033161285.1|DMAU
OG0008401	LOC6730439|XP_002077620.1|DSIM	LOC117138019|XP_033155721.1|DMAU
OG0008402	LOC6728361|XP_002103709.1|DSIM	LOC117145170|XP_033166610.1|DMAU
OG0008403	LOC6725666|XP_002106672.2|DSIM	LOC117146821|XP_033169266.1|DMAU
OG0008404	LOC6726828|XP_016033334.1|DSIM	LOC117143930|XP_033164737.1|DMAU
OG0008405	LOC6725791|XP_016039110.1|DSIM	LOC117148243|XP_033171438.1|DMAU
OG0008406	LOC27208023|XP_016038961.1|DSIM	LOC117147000|XP_033169571.1|DMAU
OG0008407	LOC27208709|XP_016035119.1|DSIM	LOC117142658|XP_033162674.1|DMAU
OG0008408	LOC6725304|XP_016038340.1|DSIM	LOC117148897|XP_033172494.1|DMAU
OG0008409	LOC6738849|XP_016032669.1|DSIM	LOC117139846|XP_033158383.1|DMAU
OG0008410	LOC6728501|XP_002103846.1|DSIM	LOC117143014|XP_033163272.1|DMAU
OG0008411	LOC6727931|XP_016034542.1|DSIM	LOC117143805|XP_033164540.1|DMAU
OG0008412	LOC6725799|XP_016039124.1|DSIM	LOC117148317|XP_033171538.1|DMAU
OG0008413	LOC6738751|XP_016032563.1|DSIM	LOC117140673|XP_033159615.1|DMAU
OG0008414	LOC6724861|XP_002105900.1|DSIM	LOC117146618|XP_033168838.1|DMAU
OG0008415	LOC6726260|XP_016039770.1|DSIM	LOC117146449|XP_033168567.1|DMAU
OG0008416	LOC27209238|XP_039153524.1|DSIM	LOC117148218|XP_033171398.1|DMAU
OG0008417	LOC6724938|XP_016037800.1|DSIM	LOC117148679|XP_033172109.1|DMAU
OG0008418	LOC6725119|XP_016038093.1|DSIM	LOC117146852|XP_033169308.1|DMAU
OG0008419	LOC27209388|XP_016040067.1|DSIM	LOC117148823|XP_033172361.1|DMAU
OG0008420	LOC6725825|XP_016039149.1|DSIM	LOC117148124|XP_033171237.1|DMAU
OG0008421	LOC6739887|XP_039153517.1|DSIM	LOC117146938|XP_033169477.1|DMAU
OG0008422	LOC6725328|XP_016038389.1|DSIM	LOC117146877|XP_033169357.1|DMAU
OG0008423	LOC6735820|XP_016029199.1|DSIM	LOC117136976|XP_033154042.1|DMAU
OG0008424	LOC6725962|XP_016039316.1|DSIM	LOC117147046|XP_033169684.1|DMAU
OG0008425	LOC6727832|XP_016034417.1|DSIM	LOC117143691|XP_033164370.1|DMAU
OG0008426	LOC6739456|XP_039147850.1|DSIM	LOC117138564|XP_033156615.1|DMAU
OG0008427	LOC6725283|XP_016038304.2|DSIM	LOC117147132|XP_033169801.1|DMAU
OG0008428	LOC6725574|XP_016038732.1|DSIM	LOC117146814|XP_033169254.1|DMAU
OG0008429	LOC27207064|XP_016035564.1|DSIM	LOC117144959|XP_033166306.1|DMAU
OG0008430	LOC6725100|XP_002106126.1|DSIM	LOC117147466|XP_033170248.1|DMAU
OG0008431	LOC6738241|XP_002085053.1|DSIM	LOC117142089|XP_033161863.1|DMAU
OG0008432	LOC6729877|XP_016036638.2|DSIM	LOC117145944|XP_033167715.1|DMAU
OG0008433	LOC27206232|XP_016031726.1|DSIM	LOC117141584|XP_033160988.1|DMAU
OG0008434	LOC6730265|XP_002105548.1|DSIM	LOC117143615|XP_033164264.1|DMAU
OG0008435	LOC6731828|XP_002078963.1|DSIM	LOC117150489|XP_033173282.1|DMAU
OG0008436	LOC6740484|XP_016027958.1|DSIM	LOC117136198|XP_033152835.1|DMAU
OG0008438	LOC6739700|XP_002076593.3|DSIM	LOC117144728|XP_033165962.1|DMAU
OG0008439	LOC6735048|XP_002082029.1|DSIM	LOC117136366|XP_033153137.1|DMAU
OG0008440	LOC6726843|XP_016033356.1|DSIM	LOC117145761|XP_033167417.1|DMAU
OG0008441	LOC6739155|XP_016033006.1|DSIM	LOC117140549|XP_033159434.1|DMAU
OG0008442	LOC6735218|XP_016028498.1|DSIM	LOC117138549|XP_033156597.1|DMAU
OG0008443	LOC6738160|XP_002084973.1|DSIM	LOC117139482|XP_033157693.1|DMAU
OG0008444	LOC6738584|XP_002085388.1|DSIM	LOC117141735|XP_033161244.1|DMAU
OG0008445	LOC6725333|XP_016038392.1|DSIM	LOC117147972|XP_033171012.1|DMAU
OG0008446	LOC6726213|XP_016039738.2|DSIM	LOC117147877|XP_033170848.1|DMAU
OG0008447	LOC6725822|XP_002106818.1|DSIM	LOC117146649|XP_033168873.1|DMAU
OG0008448	LOC6725770|XP_039153324.1|DSIM	LOC117148735|XP_033172194.1|DMAU
OG0008449	LOC6726147|XP_002107123.1|DSIM	LOC117147016|XP_033169591.1|DMAU
OG0008450	LOC27208236|XP_016039952.1|DSIM	LOC117147433|XP_033170204.1|DMAU
OG0008451	LOC6727397|XP_039151660.1|DSIM	LOC117145517|XP_033167099.1|DMAU
OG0008452	LOC6730479|XP_002077660.1|DSIM	LOC117150679|XP_033173576.1|DMAU
OG0008453	LOC27206141|XP_016026401.1|DSIM	LOC117138278|XP_033156138.1|DMAU
OG0008454	LOC6739944|XP_016037764.1|DSIM	LOC117146726|XP_033169054.1|DMAU
OG0008455	LOC6736737|XP_016030365.1|DSIM	LOC117141798|XP_033161331.1|DMAU
OG0008456	LOC6728468|XP_016035111.1|DSIM	LOC117145658|XP_033167280.1|DMAU
OG0008457	LOC6728784|XP_016035464.1|DSIM	LOC117142423|XP_033162274.1|DMAU
OG0008458	LOC6736033|XP_039148047.1|DSIM	LOC117136116|XP_033152703.1|DMAU
OG0008459	LOC6726487|XP_039153740.1|DSIM	LOC117147498|XP_033170291.1|DMAU
OG0008460	LOC6731308|XP_002078464.1|DSIM	LOC117135283|XP_033151342.1|DMAU
OG0008461	LOC6731467|XP_016024148.1|DSIM	LOC117137950|XP_033155606.1|DMAU
OG0008462	LOC6730667|XP_002077837.1|DSIM	LOC117150366|XP_033173120.1|DMAU
OG0008463	LOC27206534|XP_016022903.1|DSIM	LOC117137988|XP_033155667.1|DMAU
OG0008464	LOC6736157|XP_002083057.1|DSIM	LOC117137506|XP_033154877.1|DMAU
OG0008465	LOC27207212|XP_016028962.1|DSIM	LOC117135622|XP_033151875.1|DMAU
OG0008466	LOC6736116|XP_002083016.1|DSIM	LOC117135561|XP_033151758.1|DMAU
OG0008467	LOC6735156|XP_016028437.1|DSIM	LOC117137262|XP_033154516.1|DMAU
OG0008468	LOC6732071|XP_002079203.1|DSIM	LOC117150869|XP_033173879.1|DMAU
OG0008469	LOC6726357|XP_002107317.1|DSIM	LOC117148451|XP_033171716.1|DMAU
OG0008470	LOC6736100|XP_016029493.1|DSIM	LOC117135535|XP_033151697.1|DMAU
OG0008472	LOC27206176|XP_016028184.1|DSIM	LOC117138240|XP_033156080.1|DMAU
OG0008473	LOC6740161|XP_016039634.1|DSIM	LOC117146346|XP_033168377.1|DMAU
OG0008474	LOC27206464|XP_016034405.1|DSIM	LOC117146050|XP_033167881.1|DMAU
OG0008475	LOC27206505|XP_016024860.1|DSIM	LOC117142866|XP_033163023.1|DMAU
OG0008476	LOC6728008|XP_002103360.1|DSIM	LOC117145029|XP_033166422.1|DMAU
OG0008477	LOC6734296|XP_016027356.1|DSIM	LOC117137480|XP_033154851.1|DMAU
OG0008478	LOC6729535|XP_016036214.1|DSIM	LOC117142995|XP_033163240.1|DMAU
OG0008479	LOC6735500|XP_002082439.1|DSIM	LOC117135682|XP_033151975.1|DMAU
OG0008480	LOC6738174|XP_016032010.1|DSIM	LOC117141607|XP_033161013.1|DMAU
OG0008481	LOC6725279|XP_016038297.1|DSIM	LOC117147092|XP_033169747.1|DMAU
OG0008482	LOC6740543|XP_039152634.1|DSIM	LOC117147412|XP_033170179.1|DMAU
OG0008482	LOC6738447|XP_016032281.1|DSIM	LOC117139960|XP_033158544.1|DMAU
OG0008483	LOC6730586|XP_002077765.1|DSIM	LOC117150948|XP_033174012.1|DMAU
OG0008484	LOC6728017|XP_002103369.1|DSIM	LOC117143669|XP_033164341.1|DMAU
OG0008485	LOC27207113|XP_016023713.1|DSIM	LOC117135153|XP_033151104.1|DMAU
OG0008486	LOC6724750|XP_039151998.1|DSIM	LOC117146337|XP_033168345.1|DMAU
OG0008487	LOC6724977|XP_002106013.2|DSIM	LOC117147124|XP_033169782.1|DMAU
OG0008488	LOC6727254|XP_002102646.1|DSIM	LOC117142732|XP_033162793.1|DMAU
OG0008489	LOC6727084|XP_016033575.1|DSIM	LOC117144338|XP_033165341.1|DMAU
OG0008490	LOC6729568|XP_002104876.1|DSIM	LOC117145900|XP_033167642.1|DMAU
OG0008491	LOC6728640|XP_016035271.1|DSIM	LOC117145431|XP_033166970.1|DMAU
OG0008492	LOC6732745|XP_002079859.1|DSIM	LOC117150295|XP_033173008.1|DMAU
OG0008493	LOC6732299|XP_002079427.2|DSIM	LOC117150253|XP_033172944.1|DMAU
OG0008494	LOC6735770|XP_002082683.2|DSIM	LOC117136716|XP_033153630.1|DMAU
OG0008495	LOC6734504|XP_016027635.1|DSIM	LOC117137609|XP_033155022.1|DMAU
OG0008496	LOC27208944|XP_039148273.1|DSIM	LOC117135621|XP_033151874.1|DMAU
OG0008497	LOC6735382|XP_002082329.1|DSIM	LOC117138025|XP_033155724.1|DMAU
OG0008498	LOC6734924|XP_016028199.1|DSIM	LOC117137851|XP_033155450.1|DMAU
OG0008499	LOC6735316|XP_002082268.1|DSIM	LOC117136698|XP_033153607.1|DMAU
OG0008500	LOC6733618|XP_016026578.2|DSIM	LOC117137401|XP_033154713.1|DMAU
OG0008501	LOC6738470|XP_002085277.1|DSIM	LOC117139317|XP_033157452.1|DMAU
OG0008502	LOC6725496|XP_002106510.1|DSIM	LOC117146849|XP_033169300.1|DMAU
OG0008503	LOC6725699|XP_002106702.1|DSIM	LOC117146740|XP_033169087.1|DMAU
OG0008504	LOC27208200|XP_016030071.1|DSIM	LOC117141992|XP_033161723.1|DMAU
OG0008505	LOC6738960|XP_002085755.1|DSIM	LOC117140516|XP_033159386.1|DMAU
OG0008506	LOC6738927|XP_002085722.2|DSIM	LOC117139593|XP_033157899.1|DMAU
OG0008507	LOC6738549|XP_002085354.1|DSIM	LOC117139064|XP_033157064.1|DMAU
OG0008508	LOC6726494|XP_016040111.1|DSIM	LOC117148542|XP_033171865.1|DMAU
OG0008509	LOC27208119|XP_039152565.1|DSIM	LOC117146935|XP_033169471.1|DMAU
OG0008509	LOC6728511|XP_002103856.1|DSIM	LOC117143808|XP_033164544.1|DMAU
OG0008510	LOC27206347|XP_016039191.1|DSIM	LOC117147743|XP_033170635.1|DMAU
OG0008510	LOC6725451|XP_002106467.3|DSIM	LOC117148875|XP_033172438.1|DMAU
OG0008510	LOC6725447|XP_002106463.2|DSIM	LOC117148874|XP_033172437.1|DMAU
OG0008512	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM	LOC117147807|XP_033170750.1|DMAU, LOC117147608|XP_033170456.1|DMAU
OG0008513	LOC6730675|XP_002077845.1|DSIM	LOC117150762|XP_033173690.1|DMAU
OG0008514	LOC6732570|XP_002079689.1|DSIM	LOC117144426|XP_033165464.1|DMAU
OG0008515	LOC6730770|XP_002077938.1|DSIM	LOC117138158|XP_033155931.1|DMAU
OG0008516	LOC6737211|XP_002084051.1|DSIM	LOC117140230|XP_033158920.1|DMAU
OG0008517	LOC6737398|XP_002084236.2|DSIM	LOC117140001|XP_033158602.1|DMAU
OG0008518	LOC6739004|XP_002085799.1|DSIM	LOC117140200|XP_033158876.1|DMAU
OG0008519	LOC6734170|XP_002081199.1|DSIM	LOC117138034|XP_033155735.1|DMAU
OG0008520	LOC6727457|XP_016034054.1|DSIM	LOC117142552|XP_033162492.1|DMAU
OG0008521	LOC6729728|XP_016036383.1|DSIM	LOC117143927|XP_033164735.1|DMAU
OG0008522	LOC27206953|XP_016025352.1|DSIM	LOC117150229|XP_033172915.1|DMAU
OG0008522	LOC6734165|XP_016027168.1|DSIM	LOC117136211|XP_033152863.1|DMAU
OG0008523	LOC6732485|XP_002079605.3|DSIM	LOC117147074|XP_033169729.1|DMAU
OG0008524	LOC6725403|XP_002106419.1|DSIM	LOC117148568|XP_033171917.1|DMAU
OG0008524	LOC6740017|XP_002076903.2|DSIM	LOC117148047|XP_033171123.1|DMAU
OG0008525	LOC6731890|XP_002079025.2|DSIM	LOC117150426|XP_033173193.1|DMAU
OG0008525	LOC6731891|XP_016024560.1|DSIM	LOC117150427|XP_033173194.1|DMAU
OG0008526	LOC27208510|XP_016033517.1|DSIM	LOC117143851|XP_033164600.1|DMAU
OG0008526	LOC6727029|XP_002102427.2|DSIM	LOC117144046|XP_033164906.1|DMAU
OG0008527	LOC6739853|XP_016039903.1|DSIM	LOC117148287|XP_033171498.1|DMAU
OG0008528	LOC27209338|XP_039149717.1|DSIM	LOC117141649|XP_033161113.1|DMAU
OG0008529	LOC27207705|XP_039153125.1|DSIM	LOC117147205|XP_033169910.1|DMAU
OG0008530	LOC27209458|XP_039152900.1|DSIM	LOC117146404|XP_033168479.1|DMAU
OG0008531	LOC6726306|XP_002107267.1|DSIM	LOC117148427|XP_033171689.1|DMAU
OG0008532	LOC6726163|XP_016039698.1|DSIM	LOC117148398|XP_033171653.1|DMAU
OG0008534	LOC6725688|XP_039152296.1|DSIM	LOC117147444|XP_033170217.1|DMAU
OG0008535	LOC6725337|XP_016038393.1|DSIM	LOC117147980|XP_033171021.1|DMAU
OG0008536	LOC6725318|XP_002106335.2|DSIM	LOC117147152|XP_033169824.1|DMAU
OG0008537	LOC120284210|XP_039151950.1|DSIM	LOC117142522|XP_033162456.1|DMAU
OG0008538	LOC6725469|XP_002106485.2|DSIM	LOC117146562|XP_033168751.1|DMAU
OG0008540	LOC6728786|XP_002104121.1|DSIM	LOC117143086|XP_033163453.1|DMAU
OG0008541	LOC6733492|XP_016026447.1|DSIM	LOC117137986|XP_033155661.1|DMAU
OG0008542	LOC6736588|XP_016030185.1|DSIM	LOC117141119|XP_033160331.1|DMAU
OG0008544	LOC27208653|XP_016026665.1|DSIM	LOC117138003|XP_033155695.1|DMAU
OG0008545	LOC6736001|XP_016029374.1|DSIM	LOC117135447|XP_033151517.1|DMAU
OG0008546	LOC6736460|XP_002083331.2|DSIM	LOC117140094|XP_033158740.1|DMAU
OG0008547	LOC6725293|XP_002106313.1|DSIM	LOC117147139|XP_033169809.1|DMAU
OG0008548	LOC6730216|XP_016036974.1|DSIM	LOC117143821|XP_033164558.1|DMAU
OG0008549	LOC6729468|XP_002104778.1|DSIM	LOC117143984|XP_033164816.1|DMAU
OG0008550	LOC6725132|XP_002106158.3|DSIM	LOC117147090|XP_033169746.1|DMAU
OG0008551	LOC6736417|XP_016029920.1|DSIM	LOC117140630|XP_033159541.1|DMAU
OG0008552	LOC6737327|XP_002084165.1|DSIM	LOC117139471|XP_033157679.1|DMAU
OG0008553	LOC120284440|XP_039148252.1|DSIM	LOC117137923|XP_033155564.1|DMAU
OG0008554	LOC27207484|XP_039153115.1|DSIM	LOC117146422|XP_033168516.1|DMAU
OG0008555	LOC6740682|XP_039153112.1|DSIM	LOC117147895|XP_033170889.1|DMAU
OG0008556	LOC6733591|XP_016026550.1|DSIM	LOC117136570|XP_033153417.1|DMAU
OG0008557	LOC6730141|XP_002105432.1|DSIM	LOC117145195|XP_033166648.1|DMAU
OG0008558	LOC6731741|XP_016024407.1|DSIM	LOC117147527|XP_033170342.1|DMAU
OG0008561	LOC6732981|XP_002080060.2|DSIM	LOC117143183|XP_033163596.1|DMAU
OG0008562	LOC6731212|XP_002078371.3|DSIM	LOC117150241|XP_033172926.1|DMAU
OG0008563	LOC6729198|XP_002104519.1|DSIM	LOC117142825|XP_033162938.1|DMAU
OG0008564	LOC6731794|XP_016024481.1|DSIM	LOC117150286|XP_033172996.1|DMAU
OG0008565	LOC6738416|XP_002085225.1|DSIM	LOC117141852|XP_033161419.1|DMAU
OG0008566	LOC6732278|XP_016024942.1|DSIM	LOC117146254|XP_033168095.1|DMAU
OG0008567	LOC6732514|XP_002079634.2|DSIM	LOC117137535|XP_033154924.1|DMAU
OG0008569	LOC6724924|XP_016037784.1|DSIM	LOC117148298|XP_033171510.1|DMAU
OG0008570	LOC6740008|XP_039153846.1|DSIM	LOC117146662|XP_033168895.1|DMAU
OG0008571	LOC27207061|XP_016031056.1|DSIM	LOC117139470|XP_033157678.1|DMAU
OG0008572	LOC6726755|XP_016033237.1|DSIM	LOC117143281|XP_033163750.1|DMAU
OG0008573	LOC6724950|XP_016037812.1|DSIM	LOC117147215|XP_033169920.1|DMAU
OG0008574	LOC6738245|XP_002085057.2|DSIM	LOC117140301|XP_033159037.1|DMAU
OG0008575	LOC6729144|XP_039151083.1|DSIM	LOC117142788|XP_033162871.1|DMAU
OG0008576	LOC27209211|XP_016026100.1|DSIM	LOC117148915|XP_033172525.1|DMAU
OG0008577	LOC6737813|XP_002084641.2|DSIM	LOC117141858|XP_033161428.1|DMAU
OG0008579	LOC6737401|XP_002084239.1|DSIM	LOC117140003|XP_033158605.1|DMAU
OG0008581	LOC6738706|XP_002085507.1|DSIM	LOC117140226|XP_033158915.1|DMAU
OG0008582	LOC27206386|XP_016038306.1|DSIM	LOC117147138|XP_033169808.1|DMAU
OG0008583	LOC6724755|XP_039153838.1|DSIM	LOC117147846|XP_033170806.1|DMAU
OG0008584	LOC6739940|XP_002076830.1|DSIM	LOC117146728|XP_033169061.1|DMAU
OG0008585	LOC27206387|XP_016038390.1|DSIM	LOC117147968|XP_033171009.1|DMAU
OG0008586	LOC6725330|XP_002106347.1|DSIM	LOC117147965|XP_033171005.1|DMAU
OG0008587	LOC6727436|XP_016034002.1|DSIM	LOC117142723|XP_033162775.1|DMAU
OG0008588	LOC6727474|XP_002102854.1|DSIM	LOC117143268|XP_033163738.1|DMAU
OG0008589	LOC27206396|XP_039153569.1|DSIM	LOC117146659|XP_033168892.1|DMAU
OG0008592	LOC6740670|XP_002077476.1|DSIM	LOC117135800|XP_033152187.1|DMAU
OG0008593	LOC6737521|XP_002084357.1|DSIM	LOC117141840|XP_033161391.1|DMAU
OG0008594	LOC6727332|XP_002102717.1|DSIM	LOC117144857|XP_033166150.1|DMAU
OG0008595	LOC6734684|XP_002081691.1|DSIM	LOC117137738|XP_033155212.1|DMAU
OG0008596	LOC6734678|XP_016027870.1|DSIM	LOC117138182|XP_033155971.1|DMAU
OG0008597	LOC6729394|XP_016036040.1|DSIM	LOC117143403|XP_033163987.1|DMAU
OG0008598	LOC6739884|XP_039153231.1|DSIM	LOC117147841|XP_033170790.1|DMAU
OG0008599	LOC27207147|XP_016038352.1|DSIM	LOC117148508|XP_033171804.1|DMAU
OG0008600	LOC27208103|XP_016033740.1|DSIM	LOC117142963|XP_033163181.1|DMAU
OG0008601	LOC27209299|XP_016023889.1|DSIM	LOC117150224|XP_033172911.1|DMAU
OG0008602	LOC6729442|XP_002104753.1|DSIM	LOC117142284|XP_033162058.1|DMAU
OG0008603	LOC6728248|XP_016034886.1|DSIM	LOC117145375|XP_033166890.1|DMAU
OG0008604	LOC27206196|XP_039147475.1|DSIM	LOC117135717|XP_033152040.1|DMAU
OG0008605	LOC6732809|XP_016025527.1|DSIM	LOC117135277|XP_033151335.1|DMAU
OG0008606	LOC6730983|XP_002078144.2|DSIM	LOC117150494|XP_033173289.1|DMAU
OG0008607	LOC6726875|XP_002102277.1|DSIM	LOC117143875|XP_033164651.1|DMAU
OG0008608	LOC6725114|XP_016038086.2|DSIM	LOC117147987|XP_033171028.1|DMAU
OG0008609	LOC6728545|XP_002103890.1|DSIM	LOC117143215|XP_033163655.1|DMAU
OG0008610	LOC6734791|XP_002081794.2|DSIM	LOC117137721|XP_033155184.1|DMAU
OG0008612	LOC6733722|XP_002080769.1|DSIM	LOC117137439|XP_033154767.1|DMAU
OG0008613	LOC6727201|XP_002102593.1|DSIM	LOC117142469|XP_033162374.1|DMAU
OG0008614	LOC6726437|XP_002107394.1|DSIM	LOC117148937|XP_033172554.1|DMAU
OG0008615	LOC6727064|XP_016033562.1|DSIM	LOC117144233|XP_033165192.1|DMAU
OG0008616	LOC6730320|XP_039151697.1|DSIM	LOC117144103|XP_033165013.1|DMAU
OG0008617	LOC27206435|XP_016035889.1|DSIM	LOC117144587|XP_033165756.1|DMAU
OG0008619	LOC6732006|XP_002079140.1|DSIM	LOC117150797|XP_033173746.1|DMAU
OG0008620	LOC6733501|XP_002080558.1|DSIM	LOC117137995|XP_033155673.1|DMAU
OG0008621	LOC6728729|XP_016035383.1|DSIM	LOC117146055|XP_033167886.1|DMAU
OG0008622	LOC6734838|XP_002081840.3|DSIM	LOC117137135|XP_033154326.1|DMAU
OG0008623	LOC27207723|XP_016027422.1|DSIM	LOC117137710|XP_033155173.1|DMAU
OG0008624	LOC6734444|XP_016027568.2|DSIM	LOC117138363|XP_033156321.1|DMAU
OG0008625	LOC6733788|XP_002080832.1|DSIM	LOC117136066|XP_033152606.1|DMAU
OG0008626	LOC6733153|XP_016026028.1|DSIM	LOC117136189|XP_033152827.1|DMAU
OG0008627	LOC6737355|XP_016031095.1|DSIM	LOC117141137|XP_033160353.1|DMAU
OG0008629	LOC27207026|XP_016025824.1|DSIM	LOC117150384|XP_033173137.1|DMAU
OG0008630	LOC6724725|XP_016037362.1|DSIM	LOC117146241|XP_033168049.1|DMAU
OG0008631	LOC6729024|XP_002104345.2|DSIM	LOC117143159|XP_033163558.1|DMAU
OG0008632	LOC6730393|XP_002105675.1|DSIM	LOC117145787|XP_033167458.1|DMAU
OG0008633	LOC6734563|XP_016027669.1|DSIM	LOC117135598|XP_033151832.1|DMAU
OG0008634	LOC6739541|XP_002076439.1|DSIM	LOC117135981|XP_033152489.1|DMAU
OG0008635	LOC6733494|XP_016026455.1|DSIM	LOC117137987|XP_033155662.1|DMAU
OG0008636	LOC6728407|XP_002103754.1|DSIM	LOC117145808|XP_033167500.1|DMAU
OG0008637	LOC27208446|XP_016032716.1|DSIM	LOC117141474|XP_033160835.1|DMAU
OG0008638	LOC6727552|XP_002102931.1|DSIM	LOC117143098|XP_033163468.1|DMAU
OG0008639	LOC27206447|XP_039150488.1|DSIM	LOC117143032|XP_033163313.1|DMAU
OG0008640	LOC6727514|XP_016034099.1|DSIM	LOC117142334|XP_033162141.1|DMAU
