Orthogroup	DVIR.longest_only	DSUZ.longest_only
OG0010373	LOC6637071|XP_002060486.2|DVIR	LOC108021786|XP_016946079.1|DSUZ
OG0010374	LOC6631844|XP_002055581.1|DVIR	LOC108005344|XP_016924072.1|DSUZ
OG0010375	LOC6631845|XP_002055582.1|DVIR	LOC108005345|XP_016924073.1|DSUZ
OG0010376	LOC6631770|XP_002055178.1|DVIR	LOC118878313|XP_036676374.1|DSUZ
OG0010377	LOC6631817|XP_002055189.2|DVIR	LOC108007885|XP_016927143.1|DSUZ
OG0010378	LOC6631545|XP_002055697.1|DVIR	LOC108015342|XP_016937236.1|DSUZ
OG0010379	LOC26531337|XP_015024671.1|DVIR	LOC108015058|XP_016936787.1|DSUZ
OG0010380	LOC6631692|XP_002055148.1|DVIR	LOC108004578|XP_016923007.1|DSUZ
OG0010381	LOC116652195|XP_032296100.1|DVIR	LOC108004644|XP_016923083.1|DSUZ
OG0010382	LOC6631636|XP_002055139.1|DVIR	LOC108004616|XP_016923044.1|DSUZ
OG0010383	LOC6631632|XP_002055135.2|DVIR	LOC108004605|XP_016923033.1|DSUZ
OG0010384	LOC6636076|XP_002059607.1|DVIR	LOC108015235|XP_016937070.1|DSUZ
OG0010385	LOC6628572|XP_002051523.1|DVIR	LOC108010369|XP_016930751.1|DSUZ
OG0010386	LOC6633899|XP_002057592.1|DVIR	LOC108006539|XP_016925558.1|DSUZ
OG0010387	LOC6633892|XP_002057586.2|DVIR	LOC108010110|XP_016930425.1|DSUZ
OG0010388	LOC6634284|XP_032293733.1|DVIR	LOC108006814|XP_016925889.1|DSUZ
OG0010389	LOC6634386|XP_002057580.1|DVIR	LOC108012867|XP_016933843.1|DSUZ
OG0010390	LOC26531025|XP_015025379.1|DVIR	LOC108021531|XP_016945782.1|DSUZ
OG0010391	LOC6633941|XP_002057611.1|DVIR	LOC108021129|XP_016945176.1|DSUZ
OG0010392	LOC6627634|XP_002051100.1|DVIR	LOC108011988|XP_016932747.1|DSUZ
OG0010393	LOC6628734|XP_032293436.1|DVIR	LOC108013444|XP_016934812.1|DSUZ
OG0010394	LOC6634349|XP_002057813.1|DVIR	LOC108021106|XP_016945126.1|DSUZ
OG0010395	LOC6634009|XP_002057830.2|DVIR	LOC108012373|XP_016933255.1|DSUZ
OG0010396	LOC6633979|XP_032293701.1|DVIR	LOC108019020|XP_016942122.1|DSUZ
OG0010397	LOC6634013|XP_002057856.1|DVIR	LOC108017543|XP_016940147.2|DSUZ
OG0010398	LOC6634178|XP_002057436.1|DVIR	LOC108010693|XP_016931095.1|DSUZ
OG0010399	LOC6634145|XP_002057431.1|DVIR	LOC108017040|XP_016939484.1|DSUZ
OG0010400	LOC6628850|XP_002051236.2|DVIR	LOC108017187|XP_016939673.1|DSUZ
OG0010401	LOC6628808|XP_002051231.1|DVIR	LOC108017177|XP_016939663.1|DSUZ
OG0010402	LOC26531254|XP_015028907.1|DVIR	LOC108020337|XP_016943979.1|DSUZ
OG0010403	LOC6628800|XP_002051223.1|DVIR	LOC108015733|XP_016937762.1|DSUZ
OG0010404	LOC6628297|XP_002051182.1|DVIR	LOC108004988|XP_016923599.1|DSUZ
OG0010405	LOC6628296|XP_002051181.1|DVIR	LOC108020913|XP_016944820.1|DSUZ
OG0010406	LOC6628230|XP_002051178.1|DVIR	LOC108020914|XP_016944823.1|DSUZ
OG0010408	LOC6627751|XP_002051305.2|DVIR	LOC108019964|XP_016943571.1|DSUZ
OG0010409	LOC116649873|XP_032288986.1|DVIR	LOC108021322|XP_016945477.1|DSUZ
OG0010410	LOC6634305|XP_015025244.1|DVIR	LOC108021676|XP_016945980.1|DSUZ
OG0010411	LOC6627553|XP_002052287.2|DVIR	LOC108012696|XP_016933613.1|DSUZ
OG0010412	LOC6628747|XP_002052317.1|DVIR	LOC108012387|XP_016933236.1|DSUZ
OG0010413	LOC6628420|XP_002052333.1|DVIR	LOC108021670|XP_016945974.1|DSUZ
OG0010414	LOC6628868|XP_002052334.1|DVIR	LOC108012960|XP_016934004.1|DSUZ
OG0010415	LOC6635647|XP_002059193.2|DVIR	LOC108007512|XP_016926690.1|DSUZ
OG0010416	LOC6635778|XP_002059174.2|DVIR	LOC108012033|XP_016932805.1|DSUZ
OG0010417	LOC6635775|XP_002059171.1|DVIR	LOC108012180|XP_016932967.1|DSUZ
OG0010418	LOC6628769|XP_032294263.1|DVIR	LOC108021277|XP_016945406.1|DSUZ
OG0010419	LOC6628483|XP_002052030.1|DVIR	LOC108018224|XP_016941269.2|DSUZ
OG0010420	LOC6627828|XP_002051752.2|DVIR	LOC108021595|XP_016945876.1|DSUZ
OG0010421	LOC6627661|XP_002051725.1|DVIR	LOC108013294|XP_016934566.1|DSUZ
OG0010422	LOC6627359|XP_002051666.1|DVIR	LOC108011954|XP_016932695.1|DSUZ
OG0010423	LOC26531363|XP_015028926.1|DVIR	LOC108012530|XP_016933436.1|DSUZ
OG0010424	LOC26531331|XP_015028922.1|DVIR	LOC108011949|XP_016932690.1|DSUZ
OG0010425	LOC6628526|XP_002052722.1|DVIR	LOC108009880|XP_016930079.1|DSUZ
OG0010426	LOC6628527|XP_002052723.1|DVIR	LOC108009502|XP_016929396.1|DSUZ
OG0010427	LOC6628030|XP_002052907.1|DVIR	LOC108011926|XP_036678387.1|DSUZ
OG0010428	LOC6627469|XP_002052900.1|DVIR	LOC108021214|XP_016945301.1|DSUZ
OG0010429	LOC6627466|XP_002052897.1|DVIR	LOC108021424|XP_016945625.1|DSUZ
OG0010430	LOC6627334|XP_002052231.2|DVIR	LOC108013090|XP_016934219.1|DSUZ
OG0010431	LOC6627958|XP_002052534.3|DVIR	LOC108007787|XP_016927035.1|DSUZ
OG0010432	LOC6627955|XP_002052531.1|DVIR	LOC108007964|XP_016927227.1|DSUZ
OG0010433	LOC6629180|XP_002051585.2|DVIR	LOC108020964|XP_016944899.1|DSUZ
OG0010434	LOC6628502|XP_002051837.1|DVIR	LOC108012472|XP_016933357.1|DSUZ
OG0010435	LOC6628791|XP_002051934.1|DVIR	LOC108021013|XP_016944981.1|DSUZ
OG0010436	LOC6627811|XP_032294316.1|DVIR	LOC108014042|XP_016935551.1|DSUZ
OG0010437	LOC6627462|XP_002052484.1|DVIR	LOC108011683|XP_016932378.1|DSUZ
OG0010438	LOC26531522|XP_015028944.1|DVIR	LOC108011534|XP_016932193.1|DSUZ
OG0010439	LOC6629138|XP_002051580.1|DVIR	LOC108012296|XP_016933090.1|DSUZ
OG0010440	LOC6635723|XP_032294724.1|DVIR	LOC108011637|XP_016932318.1|DSUZ
OG0010441	LOC26531567|XP_015024564.1|DVIR	LOC108021490|XP_016945723.1|DSUZ
OG0010442	LOC6635742|XP_002059213.1|DVIR	LOC108017409|XP_016939924.2|DSUZ
OG0010443	LOC6627431|XP_002052157.1|DVIR	LOC108011953|XP_016932698.1|DSUZ
OG0010444	LOC6627429|XP_032294100.1|DVIR	LOC108012319|XP_016933111.1|DSUZ
OG0010445	LOC6629000|XP_002052103.1|DVIR	LOC108011124|XP_016931688.1|DSUZ
OG0010446	LOC6635755|XP_002059112.2|DVIR	LOC108004976|XP_016923583.1|DSUZ
OG0010447	LOC6624551|XP_002046409.3|DVIR	LOC108012669|XP_016933585.1|DSUZ
OG0010448	LOC6623374|XP_032290650.1|DVIR	LOC108013435|XP_016934795.1|DSUZ
OG0010449	LOC6623120|XP_002047819.1|DVIR	LOC118877436|XP_036672138.1|DSUZ
OG0010450	LOC6623336|XP_002047785.1|DVIR	LOC108012624|XP_016933535.1|DSUZ
OG0010451	LOC6623232|XP_002047768.1|DVIR	LOC108011867|XP_016932598.2|DSUZ
OG0010452	LOC6622088|XP_002047728.1|DVIR	LOC108013530|XP_016934916.1|DSUZ
OG0010453	LOC6622600|XP_002048205.2|DVIR	LOC108012564|XP_016933468.1|DSUZ
OG0010454	LOC6622590|XP_032290517.1|DVIR	LOC108006677|XP_016925705.1|DSUZ
OG0010455	LOC6622516|XP_002047000.1|DVIR	LOC108013156|XP_016934337.1|DSUZ
OG0010456	LOC6622297|XP_002046954.1|DVIR	LOC108004797|XP_016923338.2|DSUZ
OG0010457	LOC6636615|XP_002060015.1|DVIR	LOC108006637|XP_036671634.1|DSUZ
OG0010458	LOC6636610|XP_002060016.2|DVIR	LOC108020193|XP_036671744.1|DSUZ
OG0010459	LOC6636612|XP_032291449.1|DVIR	LOC118877412|XP_036672019.1|DSUZ
OG0010460	LOC6636585|XP_002060022.2|DVIR	LOC108006642|XP_036671725.1|DSUZ
OG0010461	LOC6636562|XP_002060066.1|DVIR	LOC118877286|XP_036671183.1|DSUZ
OG0010462	LOC6636843|XP_002060315.2|DVIR	LOC108014338|XP_036670336.1|DSUZ
OG0010463	LOC6623637|XP_002046193.1|DVIR	LOC108019379|XP_016942691.2|DSUZ
OG0010464	LOC6623743|XP_002046201.1|DVIR	LOC108019367|XP_016942677.2|DSUZ
OG0010465	LOC6623829|XP_002046217.1|DVIR	LOC108011313|XP_016931908.1|DSUZ
OG0010466	LOC6623692|XP_002046225.2|DVIR	LOC108011321|XP_016931918.1|DSUZ
OG0010467	LOC6622182|XP_002046226.1|DVIR	LOC108011324|XP_016931923.2|DSUZ
OG0010468	LOC6623919|XP_002046287.1|DVIR	LOC108013518|XP_016934902.1|DSUZ
OG0010469	LOC6623405|XP_002046373.2|DVIR	LOC108012781|XP_016933703.1|DSUZ
OG0010470	LOC6623452|XP_002048298.1|DVIR	LOC108006846|XP_016925885.1|DSUZ
OG0010471	LOC6623900|XP_002048308.2|DVIR	LOC108006865|XP_036671029.1|DSUZ
OG0010472	LOC6623600|XP_002047432.1|DVIR	LOC108012773|XP_016933696.1|DSUZ
OG0010473	LOC6624003|XP_002047392.2|DVIR	LOC108011440|XP_016932060.1|DSUZ
OG0010474	LOC116650617|XP_032290657.1|DVIR	LOC108012775|XP_016933698.1|DSUZ
OG0010475	LOC6624686|XP_002047178.2|DVIR	LOC108013109|XP_016934247.1|DSUZ
OG0010476	LOC6623261|XP_002047280.1|DVIR	LOC108013477|XP_016934849.1|DSUZ
OG0010477	LOC6623848|XP_002046569.1|DVIR	LOC108011851|XP_016932579.2|DSUZ
OG0010478	LOC6622809|XP_002046668.2|DVIR	LOC108005841|XP_036671681.1|DSUZ
OG0010479	LOC6622210|XP_002046679.2|DVIR	LOC108005770|XP_016924588.2|DSUZ
OG0010480	LOC6623084|XP_002046720.2|DVIR	LOC108012680|XP_016933596.1|DSUZ
OG0010481	LOC6623622|XP_002046803.1|DVIR	LOC108015550|XP_036671502.1|DSUZ
OG0010482	LOC6622558|XP_002048172.2|DVIR	LOC108011758|XP_016932478.2|DSUZ
OG0010483	LOC6622235|XP_002047895.1|DVIR	LOC108013168|XP_016934354.1|DSUZ
OG0010484	LOC6622358|XP_002047671.1|DVIR	LOC108007674|XP_016926885.2|DSUZ
OG0010485	LOC6622790|XP_002048471.1|DVIR	LOC108005526|XP_036671737.1|DSUZ
OG0010486	LOC6623957|XP_002048648.1|DVIR	LOC108015882|XP_016937939.2|DSUZ
OG0010487	LOC6623793|XP_002048626.1|DVIR	LOC108015409|XP_016937323.2|DSUZ
OG0010488	LOC6623611|XP_002048400.1|DVIR	LOC108010489|XP_036672412.1|DSUZ
OG0010489	LOC6624469|XP_002048391.1|DVIR	LOC108007403|XP_016926545.1|DSUZ
OG0010490	LOC6627058|XP_002050514.2|DVIR	LOC108008987|XP_016928419.1|DSUZ
OG0010491	LOC6627161|XP_002049734.1|DVIR	LOC108008938|XP_016928338.1|DSUZ
OG0010492	LOC6622917|XP_002048037.2|DVIR	LOC108015534|XP_036672077.1|DSUZ
OG0010493	LOC6622296|XP_002047916.1|DVIR	LOC108015619|XP_036672132.1|DSUZ
OG0010494	LOC26530974|XP_032290813.1|DVIR	LOC108007441|XP_016926591.1|DSUZ, LOC118877504|XP_036672428.1|DSUZ
OG0010495	LOC6622094|XP_002047959.2|DVIR	LOC108013261|XP_016934508.1|DSUZ
OG0010496	LOC6624493|XP_032291077.1|DVIR	LOC108006161|XP_016925101.2|DSUZ
OG0010497	LOC6622380|XP_032290862.1|DVIR	LOC108005534|XP_036671354.1|DSUZ
OG0010498	LOC6635976|XP_002059405.1|DVIR	LOC108008741|XP_016928128.1|DSUZ
OG0010499	LOC26531830|XP_015024383.1|DVIR	LOC108008884|XP_016928277.1|DSUZ
OG0010500	LOC6635814|XP_032291638.1|DVIR	LOC108008955|XP_016928354.2|DSUZ
OG0010501	LOC6624797|XP_002050191.1|DVIR	LOC108009004|XP_016928437.1|DSUZ
OG0010502	LOC6622685|XP_032290702.1|DVIR	LOC108011753|XP_016932469.2|DSUZ
OG0010503	LOC6635912|XP_002059290.1|DVIR	LOC108008800|XP_016928187.1|DSUZ
OG0010505	LOC6636331|XP_002059930.2|DVIR	LOC108019841|XP_016943362.1|DSUZ
OG0010506	LOC6636343|XP_002059942.2|DVIR	LOC108017744|XP_016940344.2|DSUZ
OG0010507	LOC6626787|XP_002048873.1|DVIR	LOC108008809|XP_016928203.1|DSUZ
OG0010508	LOC6626036|XP_002050803.2|DVIR	LOC108009035|XP_016928498.1|DSUZ
OG0010510	LOC6625829|XP_002049503.1|DVIR	LOC108008668|XP_016928051.1|DSUZ
OG0010511	LOC6625242|XP_002049488.1|DVIR	LOC108008221|XP_016927501.1|DSUZ
OG0010512	LOC6624969|XP_002049477.1|DVIR	LOC108010053|XP_016930354.1|DSUZ
OG0010513	LOC6626531|XP_002049468.2|DVIR	LOC108008799|XP_016928186.1|DSUZ
OG0010514	LOC6626528|XP_002049465.1|DVIR	LOC108009746|XP_016929833.1|DSUZ
OG0010515	LOC6626455|XP_002049684.1|DVIR	LOC108008580|XP_016927945.1|DSUZ
OG0010516	LOC6627287|XP_032292886.1|DVIR	LOC108019674|XP_016943054.1|DSUZ
OG0010517	LOC6626025|XP_002049601.2|DVIR	LOC108008782|XP_016928169.1|DSUZ
OG0010518	LOC6624757|XP_002049751.1|DVIR	LOC108009062|XP_016928556.1|DSUZ
OG0010519	LOC6626288|XP_002049225.2|DVIR	LOC108019704|XP_016943088.1|DSUZ
OG0010520	LOC6626864|XP_002049255.1|DVIR	LOC108008712|XP_016928099.1|DSUZ
OG0010521	LOC6625670|XP_002049370.2|DVIR	LOC108009801|XP_016929962.1|DSUZ
OG0010522	LOC6626199|XP_002049877.1|DVIR	LOC108019574|XP_016942899.1|DSUZ
OG0010523	LOC6626196|XP_015029849.1|DVIR	LOC108019831|XP_016943339.1|DSUZ
OG0010524	LOC6626698|XP_015029344.1|DVIR	LOC108008438|XP_016927776.1|DSUZ
OG0010525	LOC6626397|XP_002049134.1|DVIR	LOC108009180|XP_016928803.1|DSUZ
OG0010526	LOC6626395|XP_002049132.1|DVIR	LOC108008772|XP_016928159.1|DSUZ
OG0010527	LOC6625368|XP_002049064.2|DVIR	LOC108010330|XP_016930747.1|DSUZ
OG0010528	LOC6625940|XP_002049051.2|DVIR	LOC108008866|XP_016928259.1|DSUZ
OG0010529	LOC26530483|XP_015030209.1|DVIR	LOC108008919|XP_016928315.1|DSUZ
OG0010530	LOC6625373|XP_002048989.1|DVIR	LOC108009567|XP_016929519.1|DSUZ
OG0010531	LOC6636749|XP_002060210.2|DVIR	LOC108006631|XP_016925654.2|DSUZ
OG0010532	LOC6629446|XP_002053163.1|DVIR	LOC108018541|XP_016941584.2|DSUZ
OG0010533	LOC116650742|XP_032291192.1|DVIR	LOC108015624|XP_016937605.2|DSUZ
OG0010534	LOC6632867|XP_002056553.1|DVIR	LOC108018383|XP_016941418.1|DSUZ
OG0010535	LOC6632551|XP_002056534.1|DVIR	LOC108015962|XP_016938033.1|DSUZ, LOC108015582|XP_016937553.1|DSUZ
OG0010536	LOC6632519|XP_002056529.1|DVIR	LOC108015568|XP_036672736.1|DSUZ
OG0010537	LOC6631237|XP_002054666.1|DVIR	LOC108018551|XP_016941593.2|DSUZ
OG0010538	LOC6631297|XP_032290332.1|DVIR	LOC108014545|XP_036673260.1|DSUZ
OG0010539	LOC6631240|XP_032293563.1|DVIR	LOC108006466|XP_016925478.1|DSUZ, LOC108006467|XP_036673462.1|DSUZ
OG0010540	LOC6632803|XP_032289551.1|DVIR	LOC108017270|XP_016939774.2|DSUZ
OG0010541	LOC6635175|XP_002058579.1|DVIR	LOC108015893|XP_016937951.2|DSUZ
OG0010542	LOC6634951|XP_002058539.1|DVIR	LOC108016002|XP_036674829.1|DSUZ
OG0010543	LOC6632436|XP_002056166.2|DVIR	LOC108016447|XP_036675324.1|DSUZ
OG0010544	LOC6632469|XP_002056170.1|DVIR	LOC118877798|XP_036673816.1|DSUZ, LOC108018774|XP_016941845.1|DSUZ
OG0010545	LOC6632415|XP_002056211.1|DVIR	LOC108014114|XP_036673929.1|DSUZ
OG0010546	LOC116651880|XP_032295052.1|DVIR	LOC108020109|XP_036672752.1|DSUZ
OG0010547	LOC6635105|XP_002058665.2|DVIR	LOC108020128|XP_036672846.1|DSUZ
OG0010548	LOC6634921|XP_002058681.2|DVIR	LOC108006068|XP_036675602.1|DSUZ
OG0010549	LOC6632547|XP_002055826.1|DVIR	LOC108018667|XP_036672650.1|DSUZ
OG0010550	LOC6632218|XP_002055886.1|DVIR	LOC108007581|XP_016926762.1|DSUZ
OG0010551	LOC6632264|XP_002055899.2|DVIR	LOC108015494|XP_016937431.2|DSUZ
OG0010552	LOC6632884|XP_002055936.1|DVIR	LOC108012152|XP_016932933.2|DSUZ
OG0010553	LOC6633020|XP_002055937.1|DVIR	LOC108012149|XP_016932930.2|DSUZ
OG0010554	LOC6633218|XP_002055983.1|DVIR	LOC108015919|XP_036673402.1|DSUZ
OG0010555	LOC6632384|XP_002056007.1|DVIR	LOC108005980|XP_016924909.1|DSUZ
OG0010556	LOC6632996|XP_002056497.1|DVIR	LOC108007570|XP_016926751.1|DSUZ
OG0010557	LOC6630324|XP_002053434.1|DVIR	LOC108006064|XP_016924997.1|DSUZ
OG0010559	LOC6630439|XP_002053480.1|DVIR	LOC108014069|XP_016935577.1|DSUZ
OG0010560	LOC6631169|XP_002053517.2|DVIR	LOC108011075|XP_016931628.1|DSUZ
OG0010561	LOC6629400|XP_002053580.1|DVIR	LOC108014822|XP_016936508.2|DSUZ
OG0010562	LOC6629956|XP_002053614.1|DVIR	LOC108010929|XP_016931424.2|DSUZ
OG0010563	LOC6629958|XP_002053616.1|DVIR	LOC108018755|XP_016941821.2|DSUZ
OG0010564	LOC6630611|XP_002054486.2|DVIR	LOC108014791|XP_016936473.2|DSUZ
OG0010565	LOC6629495|XP_002054515.1|DVIR	LOC108017268|XP_016939772.2|DSUZ
OG0010566	LOC26530382|XP_015027793.1|DVIR	LOC108017255|XP_036675682.1|DSUZ
OG0010567	LOC6630390|XP_002053998.1|DVIR	LOC108007816|XP_016927070.1|DSUZ, LOC118877920|XP_036674387.1|DSUZ
OG0010568	LOC6629435|XP_002054070.1|DVIR	LOC108017263|XP_016939766.1|DSUZ
OG0010569	LOC6630469|XP_002054105.1|DVIR	LOC108012151|XP_016932932.2|DSUZ
OG0010570	LOC6631038|XP_002054129.1|DVIR	LOC108006365|XP_016925375.2|DSUZ
OG0010571	LOC6630146|XP_032295151.1|DVIR	LOC108007812|XP_016927067.2|DSUZ
OG0010572	LOC6630709|XP_002054202.1|DVIR	LOC108011339|XP_016931938.2|DSUZ
OG0010573	LOC6630714|XP_002054207.1|DVIR	LOC108016429|XP_016938569.2|DSUZ
OG0010574	LOC6630715|XP_002054208.2|DVIR	LOC108011504|XP_016932145.2|DSUZ
OG0010575	LOC6630719|XP_015026978.1|DVIR	LOC108010870|XP_016931338.2|DSUZ
OG0010576	LOC6630094|XP_002054261.1|DVIR	LOC108013917|XP_016935411.1|DSUZ
OG0010577	LOC6632700|XP_002056033.2|DVIR	LOC108020800|XP_036674429.1|DSUZ
OG0010578	LOC6633069|XP_002056141.1|DVIR	LOC108019313|XP_016942623.2|DSUZ
OG0010579	LOC6629585|XP_002054877.1|DVIR	LOC108014159|XP_036673994.1|DSUZ
OG0010580	LOC6629454|XP_032294979.1|DVIR	LOC108017331|XP_016939850.1|DSUZ
OG0010581	LOC6630873|XP_002054321.1|DVIR	LOC108014855|XP_016936558.1|DSUZ
OG0010582	LOC26530506|XP_015027804.2|DVIR	LOC108007303|XP_016926434.2|DSUZ
OG0010583	LOC6630696|XP_002054403.1|DVIR	LOC108020788|XP_016944656.2|DSUZ
OG0010584	LOC6630402|XP_015027629.1|DVIR	LOC108014628|XP_016936280.1|DSUZ, LOC108006783|XP_036674630.1|DSUZ
OG0010585	LOC6629643|XP_002054848.1|DVIR	LOC108020849|XP_016944724.2|DSUZ, LOC108004824|XP_016923386.2|DSUZ
OG0010586	LOC6633870|XP_002056972.1|DVIR	LOC108005920|XP_016924819.2|DSUZ
OG0010588	LOC26530893|XP_015027839.1|DVIR	LOC108016147|XP_016938251.1|DSUZ
OG0010589	LOC6626635|XP_032292031.1|DVIR	LOC108009653|XP_016929660.1|DSUZ
OG0010590	LOC6628666|XP_002051822.2|DVIR, LOC26530500|XP_032294535.1|DVIR	LOC108018948|XP_016942039.1|DSUZ
OG0010592	LOC6635720|XP_002059157.3|DVIR	LOC108009520|XP_016929438.1|DSUZ
OG0010593	LOC6624385|XP_002048075.1|DVIR	LOC108006219|XP_016925145.2|DSUZ
OG0010594	LOC26531256|XP_015031715.1|DVIR	LOC108005761|XP_016924578.2|DSUZ
OG0010595	LOC26530424|XP_032289964.1|DVIR	LOC108014631|XP_016936282.2|DSUZ
OG0010596	LOC26531833|XP_015031802.1|DVIR	LOC108012922|XP_016933936.1|DSUZ
OG0010597	LOC6624249|XP_002047115.1|DVIR	LOC108012993|XP_016934054.1|DSUZ
OG0010598	LOC6622422|XP_002047937.2|DVIR	LOC108007447|XP_016926598.1|DSUZ, LOC118877440|XP_036672155.1|DSUZ
OG0010599	LOC6634277|XP_032293736.1|DVIR	LOC108021729|XP_016946056.1|DSUZ
OG0010600	LOC6634328|XP_002057681.1|DVIR	LOC108021234|XP_016945332.1|DSUZ
OG0010601	LOC26531530|XP_015028950.1|DVIR	LOC108017197|XP_016939684.1|DSUZ
OG0010610	LOC116650019|XP_032289245.1|DVIR	LOC118879381|XP_036678145.1|DSUZ, LOC118879384|XP_036678146.1|DSUZ
OG0010619	LOC6624458|XP_032290999.1|DVIR	LOC108012356|XP_016933197.1|DSUZ
OG0010622	LOC26530833|XP_015027831.1|DVIR	LOC118877693|XP_036673390.1|DSUZ
OG0010626	LOC26531854|XP_015026303.1|DVIR	LOC108006143|XP_016925087.2|DSUZ
OG0010627	LOC6635160|XP_002058362.1|DVIR	LOC108005597|XP_016924386.2|DSUZ
OG0010628	LOC116651863|XP_032294963.1|DVIR	LOC108011607|XP_016932268.2|DSUZ
OG0010630	LOC6629913|XP_032295126.1|DVIR	LOC108010572|XP_016930940.2|DSUZ
OG0010633	LOC26531424|XP_032291602.1|DVIR	LOC108017998|XP_016940835.1|DSUZ
OG0010635	LOC6625040|XP_002048811.2|DVIR	LOC108009915|XP_016930128.1|DSUZ
OG0010636	LOC116650858|XP_032291622.1|DVIR	LOC108008173|XP_016927453.1|DSUZ
OG0010637	LOC6632930|XP_032289403.1|DVIR	LOC108006725|XP_016925760.1|DSUZ
OG0010638	LOC6636167|XP_032295807.1|DVIR	LOC108005424|XP_016924190.1|DSUZ
OG0010639	LOC6631603|XP_002055720.1|DVIR	LOC108004584|XP_016923014.1|DSUZ
OG0010640	LOC6631604|XP_002055721.2|DVIR	LOC108004583|XP_016923011.1|DSUZ
OG0010641	LOC6631607|XP_002055724.1|DVIR	LOC108021835|XP_016946130.1|DSUZ
OG0010643	LOC6632061|XP_002055114.1|DVIR	LOC108016588|XP_016938762.1|DSUZ
OG0010644	LOC6634591|XP_002058092.1|DVIR	LOC108015049|XP_016936778.1|DSUZ
OG0010645	LOC6633325|XP_002057159.2|DVIR	LOC108005505|XP_016924301.1|DSUZ
OG0010646	LOC6623723|XP_002046200.1|DVIR	LOC108019371|XP_016942682.2|DSUZ
OG0010647	LOC26530701|XP_032291306.1|DVIR	LOC108006839|XP_016925877.1|DSUZ
OG0010648	LOC6622101|XP_002046991.2|DVIR	LOC108005752|XP_016924568.1|DSUZ
OG0010650	LOC6623266|XP_002046773.1|DVIR	LOC108012664|XP_016933580.1|DSUZ
OG0010651	LOC6623784|XP_032290645.1|DVIR	LOC108010527|XP_036671828.1|DSUZ
OG0010653	LOC6629493|XP_032288891.1|DVIR	LOC108005042|XP_016923669.2|DSUZ
OG0010655	LOC116650467|XP_032290025.1|DVIR	LOC108007524|XP_036671365.1|DSUZ
OG0010657	LOC6634756|XP_002058049.1|DVIR	LOC108005472|XP_036676975.1|DSUZ
OG0010658	LOC6633519|XP_032296589.1|DVIR	LOC108005145|XP_036677293.1|DSUZ
OG0010659	LOC6633796|XP_032295986.1|DVIR	LOC108016665|XP_016938869.1|DSUZ
OG0010660	LOC6633793|XP_002057313.1|DVIR	LOC108013697|XP_016935104.1|DSUZ
OG0010661	LOC6634414|XP_032296335.1|DVIR	LOC108014939|XP_036676454.1|DSUZ
OG0010662	LOC6635502|XP_002059042.1|DVIR	LOC108015027|XP_016936746.1|DSUZ
OG0010663	LOC6631962|XP_002055225.1|DVIR	LOC108015281|XP_016937139.1|DSUZ
OG0010664	LOC6631353|XP_002055657.1|DVIR	LOC108019024|XP_016942127.1|DSUZ
OG0010665	LOC6631839|XP_032295449.1|DVIR	LOC108010442|XP_016930789.1|DSUZ
OG0010666	LOC6633433|XP_002057176.1|DVIR	LOC108015395|XP_016937303.1|DSUZ
OG0010667	LOC6631385|XP_002054987.1|DVIR	LOC108006550|XP_016925571.1|DSUZ
OG0010668	LOC26530991|XP_015026772.1|DVIR	LOC118876743|XP_016924293.1|DSUZ
OG0010669	LOC6633568|XP_002057373.2|DVIR	LOC108021809|XP_016946101.1|DSUZ
OG0010671	LOC6635568|XP_002058923.2|DVIR	LOC108018879|XP_016941957.2|DSUZ
OG0010672	LOC6633327|XP_002057161.1|DVIR	LOC108012238|XP_016933024.2|DSUZ
OG0010673	LOC6632069|XP_002055624.2|DVIR	LOC108005207|XP_016923884.1|DSUZ
OG0010674	LOC116652009|XP_032295545.1|DVIR	LOC108015269|XP_016937120.1|DSUZ
OG0010675	LOC6631319|XP_002055286.1|DVIR	LOC108016667|XP_016938872.1|DSUZ
OG0010676	LOC6632181|XP_002055279.1|DVIR	LOC108015231|XP_016937064.1|DSUZ
OG0010677	LOC6631437|XP_002055675.1|DVIR	LOC108004738|XP_016923253.1|DSUZ
OG0010678	LOC6635425|XP_002059061.1|DVIR	LOC108010428|XP_016930777.1|DSUZ
OG0010679	LOC6631718|XP_032295992.1|DVIR	LOC108016578|XP_016938749.1|DSUZ
OG0010680	LOC6631689|XP_032295886.1|DVIR	LOC108004773|XP_016923309.1|DSUZ
OG0010681	LOC6631688|XP_002055144.2|DVIR	LOC108004612|XP_016923041.1|DSUZ
OG0010682	LOC6631639|XP_002055142.1|DVIR	LOC108004617|XP_016923046.1|DSUZ
OG0010683	LOC6628568|XP_002051519.2|DVIR	LOC108012365|XP_036678643.1|DSUZ
OG0010684	LOC6628570|XP_002051521.1|DVIR	LOC108010915|XP_016931407.1|DSUZ
OG0010685	LOC6634080|XP_002057901.1|DVIR	LOC108021420|XP_016945620.1|DSUZ
OG0010686	LOC6634176|XP_032289003.1|DVIR	LOC108012155|XP_016932939.1|DSUZ
OG0010687	LOC6629123|XP_002052390.2|DVIR	LOC108012598|XP_016933509.1|DSUZ
OG0010688	LOC6628952|XP_002052355.1|DVIR	LOC108021524|XP_016945772.1|DSUZ
OG0010689	LOC6628621|XP_032294439.1|DVIR	LOC108010947|XP_016931451.1|DSUZ
