Orthogroup	DVIR.longest_only	DERE.longest_only
OG0008001	LOC6635749|XP_002059220.1|DVIR	LOC6541998|XP_001969717.1|DERE
OG0008002	LOC6627596|XP_002052827.1|DVIR	LOC6540801|XP_026834574.1|DERE
OG0008003	LOC6635750|XP_002059221.2|DVIR	LOC6543091|XP_001969715.2|DERE
OG0008004	LOC6631445|XP_032296252.1|DVIR	LOC6555800|XP_001982378.2|DERE
OG0008005	LOC6636128|XP_032296267.1|DVIR	LOC6551409|XP_015011046.1|DERE
OG0008006	LOC6634826|XP_032296372.1|DVIR	LOC6550474|XP_001977818.1|DERE
OG0008007	LOC6633527|XP_002057355.1|DVIR	LOC6550919|XP_001976886.1|DERE
OG0008008	LOC6622452|XP_002047596.2|DVIR	LOC6545086|XP_001973272.2|DERE
OG0008009	LOC6633772|XP_002057304.1|DVIR	LOC6550971|XP_001976848.1|DERE
OG0008010	LOC6636665|XP_002060143.2|DVIR	LOC6550541|XP_026837445.1|DERE
OG0008011	LOC6627044|XP_002050074.2|DVIR	LOC6546693|XP_001974509.1|DERE
OG0008012	LOC6626688|XP_002049825.3|DVIR	LOC6547205|XP_015011574.1|DERE
OG0008013	LOC6625777|XP_002049127.2|DVIR	LOC6547385|XP_001974841.2|DERE
OG0008014	LOC6629999|XP_002054712.1|DVIR	LOC6552180|XP_001978834.1|DERE
OG0008015	LOC6623288|XP_002048549.1|DVIR	LOC6543814|XP_001972362.1|DERE
OG0008016	LOC6623241|XP_002048551.1|DVIR	LOC6544241|XP_001972364.1|DERE
OG0008017	LOC6633250|XP_032296576.1|DVIR	LOC6550189|XP_001978328.2|DERE
OG0008018	LOC6635475|XP_002059004.2|DVIR	LOC6555736|XP_026838948.1|DERE
OG0008019	LOC6634412|XP_032296330.1|DVIR	LOC6550477|XP_001977821.1|DERE
OG0008020	LOC6632646|XP_002056545.1|DVIR	LOC6553954|XP_001979464.1|DERE
OG0008021	LOC6635519|XP_002058937.2|DVIR	LOC6549762|XP_026837706.1|DERE
OG0008022	LOC6630246|XP_002053910.1|DVIR	LOC6555085|XP_001981601.1|DERE
OG0008023	LOC6631768|XP_002055176.1|DVIR	LOC6555572|XP_001982489.1|DERE
OG0008024	LOC6631766|XP_002055174.1|DVIR	LOC6555573|XP_026838964.1|DERE
OG0008025	LOC6635584|XP_032295673.1|DVIR	LOC6555739|XP_001982508.1|DERE
OG0008026	LOC6635448|XP_032295915.1|DVIR	LOC6551608|XP_001977133.1|DERE
OG0008027	LOC6634629|XP_032296425.1|DVIR	LOC6551276|XP_026837256.1|DERE
OG0008028	LOC6630364|XP_002054900.1|DVIR	LOC6551929|XP_001979673.1|DERE
OG0008029	LOC6630421|XP_002053296.1|DVIR	LOC6554843|XP_001982007.1|DERE
OG0008030	LOC6632392|XP_002056628.1|DVIR	LOC6551755|XP_001978858.1|DERE
OG0008031	LOC6634194|XP_002057787.1|DVIR	LOC6541113|XP_001968489.1|DERE
OG0008032	LOC6629750|XP_002053892.2|DVIR	LOC6554736|XP_001981071.2|DERE
OG0008033	LOC6632569|XP_002056328.2|DVIR	LOC6554019|XP_015010078.1|DERE
OG0008034	LOC6631887|XP_032295406.1|DVIR	LOC6553868|XP_026835581.1|DERE
OG0008035	LOC6631463|XP_002054927.2|DVIR	LOC6550596|XP_001978173.2|DERE
OG0008036	LOC6632617|XP_002056317.1|DVIR	LOC6554730|XP_001981793.1|DERE
OG0008037	LOC6629820|XP_032289718.1|DVIR	LOC6554820|XP_026831856.1|DERE
OG0008038	LOC6631715|XP_032295616.1|DVIR	LOC6550984|XP_001976917.1|DERE
OG0008039	LOC6629989|XP_002054171.3|DVIR	LOC6553601|XP_026838472.1|DERE
OG0008040	LOC6629329|XP_002053870.1|DVIR	LOC6554567|XP_001981056.1|DERE
OG0008041	LOC6631427|XP_015026366.1|DVIR	LOC6551175|XP_026838764.1|DERE
OG0008042	LOC6629849|XP_002054470.1|DVIR	LOC6553701|XP_001980407.1|DERE
OG0008043	LOC6633430|XP_002057223.1|DVIR	LOC6555529|XP_015008722.1|DERE
OG0008044	LOC6633594|XP_002056806.1|DVIR	LOC6550757|XP_026837642.1|DERE
OG0008045	LOC6635579|XP_002058993.3|DVIR	LOC6550901|XP_001976809.1|DERE
OG0008046	LOC6629994|XP_002054176.1|DVIR	LOC6553754|XP_001979414.1|DERE
OG0008047	LOC6629649|XP_002053559.2|DVIR	LOC6553493|XP_015010388.1|DERE
OG0008048	LOC6629992|XP_002054174.1|DVIR	LOC6553752|XP_001979412.1|DERE
OG0008049	LOC6629648|XP_002053558.3|DVIR	LOC6553494|XP_001979334.3|DERE
OG0008050	LOC6632976|XP_032289409.1|DVIR	LOC6554664|XP_026836916.1|DERE
OG0008051	LOC6630425|XP_002053737.1|DVIR	LOC6553746|XP_001980364.1|DERE
OG0008052	LOC6630988|XP_002053233.3|DVIR	LOC6553271|XP_001980130.1|DERE
OG0008053	LOC6629703|XP_002052961.1|DVIR	LOC6544509|XP_001973793.1|DERE
OG0008054	LOC6633585|XP_002057263.1|DVIR	LOC6555673|XP_026838910.1|DERE
OG0008055	LOC6635449|XP_002058989.2|DVIR	LOC6551427|XP_001977134.2|DERE
OG0008056	LOC6634726|XP_002058325.1|DVIR	LOC6555631|XP_026838888.1|DERE
OG0008057	LOC6633164|XP_002056613.1|DVIR	LOC6552736|XP_001978955.2|DERE
OG0008058	LOC6631204|XP_002054435.1|DVIR	LOC6552529|XP_001979921.1|DERE
OG0008059	LOC6629565|XP_002053653.1|DVIR	LOC6552688|XP_001978951.1|DERE
OG0008060	LOC6629661|XP_002053600.1|DVIR	LOC6551825|XP_001980586.1|DERE
OG0008061	LOC6634495|XP_002058233.1|DVIR	LOC6551634|XP_001978582.1|DERE
OG0008062	LOC6633874|XP_032296185.1|DVIR	LOC6550801|XP_001978092.1|DERE
OG0008063	LOC6629848|XP_032295214.1|DVIR	LOC6553702|XP_001980408.1|DERE
OG0008064	LOC6636699|XP_002060172.1|DVIR	LOC6550510|XP_026837658.1|DERE
OG0008065	LOC6633843|XP_002057195.2|DVIR	LOC6551539|XP_001978451.1|DERE
OG0008066	LOC6631945|XP_015026431.2|DVIR	LOC6549835|XP_026838384.1|DERE
OG0008067	LOC6633444|XP_032288722.1|DVIR	LOC6551354|XP_026838753.1|DERE
OG0008068	LOC6631394|XP_002055531.1|DVIR	LOC6551351|XP_001977054.1|DERE
OG0008069	LOC6633013|XP_002056134.1|DVIR	LOC6553100|XP_001980055.1|DERE
OG0008070	LOC6629991|XP_015027600.1|DVIR	LOC6553751|XP_015009654.1|DERE
OG0008071	LOC6633529|XP_032295876.1|DVIR	LOC6551714|XP_001978521.2|DERE
OG0008072	LOC6634680|XP_002057996.1|DVIR	LOC6550387|XP_001977769.1|DERE
OG0008073	LOC6631866|XP_032295980.1|DVIR	LOC6549704|XP_001977446.1|DERE
OG0008074	LOC6631864|XP_015026323.1|DVIR	LOC6549700|XP_001977442.1|DERE
OG0008075	LOC6624742|XP_015029827.1|DVIR	LOC6547984|XP_026836575.1|DERE
OG0008076	LOC6634666|XP_002057982.2|DVIR	LOC6555501|XP_001982626.2|DERE
OG0008077	LOC6629594|XP_002053547.1|DVIR	LOC6551919|XP_001978854.1|DERE
OG0008078	LOC6634510|XP_032296364.1|DVIR	LOC6551335|XP_026837864.1|DERE
OG0008079	LOC6633859|XP_032295879.1|DVIR	LOC6550804|XP_001978095.1|DERE
OG0008080	LOC6633402|XP_002057212.2|DVIR	LOC6555504|XP_001982629.1|DERE
OG0008081	LOC6633267|XP_002057148.1|DVIR	LOC6555626|XP_001982604.2|DERE
OG0008082	LOC6634686|XP_002058339.1|DVIR	LOC6554647|XP_026835314.1|DERE
OG0008084	LOC6630850|XP_002053932.2|DVIR	LOC6556112|XP_001982971.1|DERE
OG0008085	LOC6630757|XP_002054496.1|DVIR	LOC6554205|XP_026839761.1|DERE
OG0008086	LOC6632398|XP_015025800.1|DVIR	LOC6552547|XP_026831758.1|DERE
OG0008087	LOC6631497|XP_002055131.1|DVIR	LOC6550822|XP_026837866.1|DERE
OG0008088	LOC6631852|XP_002055588.2|DVIR	LOC6550589|XP_001976747.1|DERE
OG0008089	LOC6622711|XP_002047040.2|DVIR	LOC6545582|XP_001971116.1|DERE
OG0008090	LOC6635598|XP_002059023.2|DVIR	LOC6555791|XP_001982461.1|DERE
OG0008091	LOC6635008|XP_002058652.1|DVIR	LOC6554998|XP_026839601.1|DERE
OG0008092	LOC6632550|XP_032289407.1|DVIR	LOC6553948|XP_026831850.1|DERE
OG0008093	LOC6633600|XP_002056996.1|DVIR	LOC6550057|XP_026837450.1|DERE
OG0008094	LOC6627548|XP_002052283.2|DVIR	LOC6542660|XP_001969790.1|DERE
OG0008095	LOC6632579|XP_002056744.2|DVIR	LOC6553821|XP_001980516.2|DERE
OG0008096	LOC6633309|XP_032289127.1|DVIR	LOC6555804|XP_001982413.1|DERE
OG0008097	LOC6635497|XP_032296262.1|DVIR	LOC6549716|XP_001977407.1|DERE
OG0008098	LOC6624205|XP_002047881.2|DVIR	LOC6545922|XP_001972735.2|DERE
OG0008099	LOC6622369|XP_002048138.2|DVIR	LOC6544546|XP_001973468.1|DERE
OG0008100	LOC6629877|XP_002053386.2|DVIR	LOC6554675|XP_026832105.1|DERE
OG0008101	LOC6631335|XP_032294824.1|DVIR	LOC6550579|XP_001978180.2|DERE
OG0008102	LOC26531622|XP_015027917.1|DVIR	LOC26526208|XP_026832865.1|DERE
OG0008103	LOC6635607|XP_002058950.1|DVIR	LOC6550302|XP_001977756.1|DERE
OG0008104	LOC6623583|XP_002048258.1|DVIR	LOC6544530|XP_001973100.1|DERE
OG0008105	LOC6633039|XP_002056262.1|DVIR	LOC6552868|XP_026839823.1|DERE
OG0008106	LOC6622607|XP_002047669.1|DVIR	LOC6544257|XP_001973772.1|DERE
OG0008107	LOC6632835|XP_032289591.1|DVIR	LOC6553823|XP_026831578.1|DERE
OG0008108	LOC6633586|XP_002057264.1|DVIR	LOC6555670|XP_001982375.1|DERE
OG0008109	LOC6633298|XP_002057397.3|DVIR	LOC6550922|XP_001976889.1|DERE
OG0008110	LOC6633596|XP_002056808.3|DVIR	LOC6551492|XP_001977187.1|DERE
OG0008111	LOC6634398|XP_002058151.1|DVIR	LOC6555509|XP_001982397.1|DERE
OG0008112	LOC6636126|XP_032295491.1|DVIR	LOC6555556|XP_001982581.3|DERE
OG0008113	LOC116652303|XP_032296592.1|DVIR	LOC6551240|XP_001978332.1|DERE
OG0008114	LOC6633254|XP_002057132.1|DVIR	LOC6551239|XP_001978331.1|DERE
OG0008115	LOC6632097|XP_032295465.1|DVIR	LOC6550526|XP_026838284.1|DERE
OG0008116	LOC6632095|XP_032295529.1|DVIR	LOC6550523|XP_026837333.1|DERE
OG0008117	LOC6636132|XP_015024186.2|DVIR	LOC6550457|XP_026837400.1|DERE
OG0008118	LOC6636078|XP_002059609.1|DVIR	LOC6555781|XP_001982399.1|DERE
OG0008119	LOC6634821|XP_002058210.1|DVIR	LOC6550497|XP_001977812.1|DERE
OG0008120	LOC6633273|XP_032296584.1|DVIR	LOC6551522|XP_001977165.3|DERE
OG0008121	LOC6626483|XP_002049077.2|DVIR	LOC6546800|XP_001975894.2|DERE
OG0008122	LOC6633556|XP_032295944.1|DVIR	LOC6551487|XP_026837954.1|DERE
OG0008123	LOC6634794|XP_002058130.1|DVIR	LOC6551286|XP_001978430.1|DERE
OG0008124	LOC6633406|XP_032288761.1|DVIR	LOC6555756|XP_026838096.1|DERE
OG0008125	LOC6633842|XP_002057194.1|DVIR	LOC6550916|XP_001976883.1|DERE
OG0008126	LOC6633368|XP_002057172.1|DVIR	LOC6551250|XP_001978438.1|DERE
OG0008127	LOC6633543|XP_002057240.1|DVIR	LOC6551596|XP_026838029.1|DERE
OG0008128	LOC6633539|XP_002057237.1|DVIR	LOC6550749|XP_001978046.1|DERE
OG0008129	LOC6636075|XP_015024188.1|DVIR	LOC6551248|XP_001978436.1|DERE
OG0008130	LOC6632188|XP_002055643.1|DVIR	LOC6550373|XP_001977854.1|DERE
OG0008131	LOC6636068|XP_002059599.3|DVIR	LOC6555549|XP_026838903.1|DERE
OG0008132	LOC6630626|XP_002053300.2|DVIR	LOC6554830|XP_001982003.1|DERE
OG0008133	LOC6633652|XP_032289169.1|DVIR	LOC6551038|XP_001978305.1|DERE
OG0008134	LOC6633301|XP_032296059.1|DVIR	LOC6551251|XP_001978439.1|DERE
OG0008135	LOC6629606|XP_002054671.1|DVIR	LOC6552680|XP_001980919.1|DERE
OG0008136	LOC6635677|XP_002059248.2|DVIR	LOC6543437|XP_001968713.2|DERE
OG0008137	LOC6634630|XP_002058029.1|DVIR	LOC6551277|XP_001976896.3|DERE
OG0008138	LOC6623705|XP_002046185.2|DVIR	LOC26526986|XP_015014376.1|DERE
OG0008139	LOC6636776|XP_002060238.1|DVIR	LOC6549483|XP_001975767.1|DERE
OG0008140	LOC6633624|XP_032295687.1|DVIR	LOC6550915|XP_026838031.1|DERE
OG0008141	LOC6631802|XP_032295610.1|DVIR	LOC6551696|XP_001977157.1|DERE
OG0008142	LOC116652293|XP_032296492.1|DVIR, LOC6634492|XP_002058230.1|DVIR	LOC6550433|XP_001977793.2|DERE
OG0008143	LOC6627665|XP_002051105.2|DVIR	LOC6550601|XP_001978023.1|DERE
OG0008144	LOC6636409|XP_002059865.1|DVIR, LOC116650971|XP_032292228.1|DVIR	LOC6546649|XP_001975858.1|DERE
OG0008145	LOC6633337|XP_002056865.2|DVIR	LOC6551151|XP_026837508.1|DERE
OG0008146	LOC6636099|XP_015024167.1|DVIR	LOC6551681|XP_001978530.1|DERE
OG0008147	LOC6636097|XP_032295501.1|DVIR	LOC6551679|XP_026838382.1|DERE
OG0008148	LOC6634816|XP_002058142.2|DVIR	LOC6551333|XP_026837332.1|DERE
OG0008149	LOC6633783|XP_002056955.1|DVIR	LOC6551528|XP_026837669.1|DERE
OG0008150	LOC6634546|XP_002058290.1|DVIR	LOC6551524|XP_001977167.1|DERE
OG0008151	LOC6634488|XP_015025018.1|DVIR	LOC6550196|XP_026838279.1|DERE
OG0008152	LOC6636124|XP_032295494.1|DVIR	LOC6555665|XP_026838245.1|DERE
OG0008153	LOC6625043|XP_002048814.2|DVIR	LOC6548505|XP_001976654.1|DERE
OG0008154	LOC6624504|XP_032290736.1|DVIR	LOC6545745|XP_001972752.1|DERE
OG0008155	LOC26531753|XP_015031796.1|DVIR	LOC26527107|XP_015014400.1|DERE
OG0008156	LOC6629753|XP_002053895.2|DVIR	LOC6554740|XP_001981075.1|DERE
OG0008157	LOC6629411|XP_002053067.3|DVIR	LOC6552026|XP_001980672.2|DERE
OG0008158	LOC6631967|XP_002055014.1|DVIR	LOC6550493|XP_001977938.1|DERE
OG0008159	LOC26530925|XP_015031667.1|DVIR	LOC26526073|XP_015014214.1|DERE
OG0008160	LOC6626795|XP_015029862.1|DVIR	LOC6547429|XP_001974808.2|DERE
OG0008161	LOC6636693|XP_002060171.1|DVIR	LOC6545430|XP_001971016.1|DERE
OG0008162	LOC6632087|XP_002055635.1|DVIR	LOC6549780|XP_001977311.1|DERE
OG0008163	LOC6622478|XP_002047204.1|DVIR	LOC6544638|XP_001972028.2|DERE
OG0008164	LOC6633350|XP_002056791.2|DVIR	LOC6549982|XP_026837285.1|DERE
OG0008165	LOC6633354|XP_002056978.1|DVIR	LOC6555595|XP_001982647.1|DERE
OG0008166	LOC6633355|XP_002056979.1|DVIR	LOC6551143|XP_001978289.1|DERE
OG0008167	LOC6633288|XP_002056871.1|DVIR	LOC6551146|XP_001978355.2|DERE
OG0008168	LOC6633286|XP_002056869.2|DVIR	LOC6551148|XP_001978357.1|DERE
OG0008169	LOC6635451|XP_032296044.1|DVIR	LOC6555643|XP_001982434.1|DERE
OG0008170	LOC6626093|XP_002049402.1|DVIR	LOC6549109|XP_001975574.1|DERE
OG0008171	LOC6631361|XP_032296000.1|DVIR	LOC6551640|XP_001978588.1|DERE
OG0008172	LOC6629651|XP_002053561.1|DVIR	LOC6553491|XP_026839767.1|DERE
OG0008173	LOC6627606|XP_002051408.1|DVIR	LOC26527100|XP_015012910.1|DERE
OG0008174	LOC6624787|XP_002049338.1|DVIR	LOC6549424|XP_001975704.1|DERE
OG0008175	LOC6631651|XP_032295803.1|DVIR	LOC6549814|XP_001977337.2|DERE
OG0008176	LOC6633308|XP_002056779.1|DVIR	LOC6555550|XP_001982414.2|DERE
OG0008177	LOC6633385|XP_002056796.1|DVIR	LOC6550960|XP_001976989.1|DERE
OG0008178	LOC6634772|XP_032296460.1|DVIR	LOC6549994|XP_001977460.1|DERE
OG0008179	LOC6634775|XP_002058201.1|DVIR	LOC6550777|XP_001978074.1|DERE
OG0008180	LOC6635599|XP_002059024.1|DVIR	LOC6555790|XP_001982460.1|DERE
OG0008181	LOC6635551|XP_002059025.3|DVIR	LOC6555789|XP_001982459.1|DERE
OG0008182	LOC6626441|XP_002048909.2|DVIR	LOC6542354|XP_001970406.1|DERE
OG0008183	LOC6626005|XP_002049448.2|DVIR	LOC6548295|XP_026836832.1|DERE
OG0008184	LOC6628048|XP_002051159.3|DVIR	LOC6542282|XP_026834942.1|DERE
OG0008185	LOC6629387|XP_002054456.1|DVIR	LOC6554380|XP_001981031.1|DERE
OG0008186	LOC6626505|XP_002050204.1|DVIR	LOC6548535|XP_001975375.1|DERE
OG0008187	LOC6626506|XP_002050205.1|DVIR	LOC26525974|XP_026835640.1|DERE
OG0008188	LOC6628934|XP_002052750.1|DVIR	LOC6541746|XP_026835350.1|DERE
OG0008189	LOC6634363|XP_002057704.1|DVIR	LOC6542196|XP_001969665.1|DERE
OG0008190	LOC6622787|XP_032290636.1|DVIR	LOC6545543|XP_001971108.1|DERE
OG0008191	LOC6632060|XP_002055113.1|DVIR	LOC6555741|XP_001982510.1|DERE
OG0008192	LOC6634822|XP_002058211.1|DVIR	LOC6550499|XP_026838354.1|DERE
OG0008193	LOC6631592|XP_002055444.1|DVIR	LOC6549885|XP_001978663.2|DERE
OG0008194	LOC6628658|XP_002051508.2|DVIR	LOC6543227|XP_026834678.1|DERE
OG0008195	LOC6626922|XP_002049536.2|DVIR	LOC6549508|XP_001975730.1|DERE
OG0008196	LOC6626179|XP_002050243.1|DVIR	LOC6547415|XP_001976278.1|DERE
OG0008197	LOC6622979|XP_032290666.1|DVIR	LOC6545699|XP_001972712.1|DERE
OG0008198	LOC6635505|XP_002059045.3|DVIR	LOC6555608|XP_001982443.3|DERE
OG0008199	LOC6631653|XP_002055343.1|DVIR	LOC6549816|XP_001977339.1|DERE
OG0008200	LOC6626686|XP_002049823.1|DVIR	LOC6547208|XP_001976157.1|DERE
OG0008201	LOC6623726|XP_002048614.1|DVIR	LOC6544368|XP_001972427.1|DERE
OG0008202	LOC6624682|XP_015031351.1|DVIR	LOC6556136|XP_026833705.1|DERE
OG0008203	LOC6622246|XP_002046371.1|DVIR	LOC6545680|XP_001971171.1|DERE
OG0008204	LOC6633451|XP_002056913.1|DVIR	LOC6551191|XP_001977025.1|DERE
OG0008205	LOC6631939|XP_002055032.1|DVIR	LOC6551369|XP_001977114.1|DERE
OG0008206	LOC6622103|XP_015030611.1|DVIR	LOC6544415|XP_001973159.1|DERE
OG0008207	LOC6622882|XP_002048084.1|DVIR	LOC6546119|XP_001973536.1|DERE
OG0008208	LOC6626461|XP_002049150.1|DVIR	LOC6548526|XP_026836867.1|DERE
OG0008209	LOC6627925|XP_002052800.1|DVIR	LOC6546471|XP_001971752.1|DERE
OG0008210	LOC6627132|XP_002048950.1|DVIR	LOC6545610|XP_001972674.1|DERE
OG0008211	LOC6634121|XP_002057722.2|DVIR	LOC6542217|XP_001969410.1|DERE
OG0008212	LOC6622818|XP_002047542.1|DVIR	LOC6545576|XP_001973354.1|DERE
OG0008213	LOC6631548|XP_032295861.1|DVIR	LOC6555544|XP_001982405.1|DERE
OG0008214	LOC26530594|XP_015031627.1|DVIR	LOC6545313|XP_001972555.1|DERE
OG0008215	LOC6631704|XP_002055352.1|DVIR	LOC6550049|XP_001977515.1|DERE
OG0008216	LOC6622997|XP_002048062.1|DVIR	LOC6545754|XP_001973452.1|DERE
OG0008217	LOC6634777|XP_002058203.1|DVIR	LOC6550420|XP_001977805.1|DERE
OG0008218	LOC26531552|XP_015030346.1|DVIR	LOC6548520|XP_001975402.2|DERE
OG0008219	LOC6631613|XP_002055071.2|DVIR	LOC6549908|XP_026838508.1|DERE
OG0008220	LOC6633456|XP_002057339.2|DVIR	LOC6551410|XP_015010880.1|DERE
OG0008221	LOC6627920|XP_002052795.3|DVIR	LOC6549614|XP_026836060.1|DERE
OG0008222	LOC6622866|XP_002047684.2|DVIR	LOC6544106|XP_001973761.1|DERE
OG0008223	LOC6624479|XP_032290711.1|DVIR	LOC6545953|XP_015013105.1|DERE
OG0008224	LOC6622260|XP_002048079.1|DVIR	LOC6546300|XP_001973532.2|DERE
OG0008225	LOC6631443|XP_002055681.2|DVIR	LOC6551309|XP_001977097.1|DERE
OG0008226	LOC6631585|XP_002055695.1|DVIR	LOC6550948|XP_001976968.1|DERE
OG0008227	LOC6630617|XP_002053746.3|DVIR	LOC6554802|XP_001981580.2|DERE
OG0008228	LOC6632222|XP_032288758.1|DVIR	LOC6554538|XP_026831787.1|DERE
OG0008229	LOC6631249|XP_015027259.1|DVIR	LOC6552055|XP_015010048.1|DERE
OG0008230	LOC6629355|XP_002053564.1|DVIR	LOC6551938|XP_001979682.1|DERE
OG0008232	LOC6622849|XP_002046553.1|DVIR	LOC6545946|XP_026832523.1|DERE
OG0008233	LOC6628321|XP_002051194.1|DVIR	LOC6549100|XP_026836215.1|DERE
OG0008234	LOC6626603|XP_015030072.1|DVIR	LOC6548584|XP_001976698.1|DERE
OG0008235	LOC6636007|XP_002059507.1|DVIR	LOC6551389|XP_001977234.1|DERE
OG0008236	LOC6625532|XP_002051014.1|DVIR	LOC6542518|XP_001970810.1|DERE
OG0008237	LOC6626375|XP_002050352.2|DVIR	LOC6542117|XP_001970586.1|DERE
OG0008238	LOC6622899|XP_002046493.1|DVIR	LOC6545668|XP_001971143.1|DERE
OG0008239	LOC6623612|XP_015031385.1|DVIR	LOC6546230|XP_001973572.1|DERE
OG0008240	LOC6625197|XP_002048750.1|DVIR	LOC6547015|XP_001974702.1|DERE
OG0008243	LOC6635810|XP_002059319.1|DVIR	LOC6546777|XP_001976004.2|DERE
OG0008244	LOC6631085|XP_002053811.1|DVIR	LOC6555420|XP_001982339.1|DERE
OG0008245	LOC6624913|XP_002049110.1|DVIR	LOC6547521|XP_001974857.1|DERE
OG0008246	LOC6625830|XP_032292978.1|DVIR	LOC6548037|XP_001975250.1|DERE
OG0008247	LOC6631079|XP_015027620.2|DVIR, LOC6631077|XP_015027618.2|DVIR, LOC116651953|XP_032295389.1|DVIR	LOC6541033|XP_026834621.1|DERE
OG0008248	LOC6630616|XP_002053745.1|DVIR	LOC6554803|XP_001981581.1|DERE
OG0008249	LOC6628153|XP_032294436.1|DVIR, LOC6629836|XP_002054536.1|DVIR	LOC6555223|XP_001981179.1|DERE
OG0008250	LOC6626641|XP_002048777.1|DVIR	LOC6549584|XP_001975818.1|DERE
OG0008251	LOC6636347|XP_002059946.1|DVIR	LOC6541160|XP_001970692.1|DERE
OG0008252	LOC6632923|XP_002055926.1|DVIR, LOC116650928|XP_032292049.1|DVIR, LOC6635977|XP_032292633.1|DVIR	LOC6542329|XP_001970347.1|DERE
OG0008253	LOC6624842|XP_002049658.3|DVIR	LOC6543262|XP_001970460.1|DERE
OG0008254	LOC6623073|XP_002047095.1|DVIR	LOC6545070|XP_001971048.2|DERE
OG0008255	LOC6622128|XP_002047678.1|DVIR	LOC6544165|XP_001973766.1|DERE
OG0008256	LOC6636508|XP_002059988.2|DVIR	LOC6542568|XP_001970660.3|DERE
OG0008257	LOC6634722|XP_002058321.1|DVIR	LOC6550886|XP_001976833.1|DERE
OG0008258	LOC6635722|XP_002059159.1|DVIR	LOC6549569|XP_026836329.1|DERE
OG0008259	LOC116651617|XP_032294249.1|DVIR, LOC6627476|XP_032294293.1|DVIR	LOC6543363|XP_026834670.1|DERE
OG0008260	LOC6623861|XP_032290800.1|DVIR	LOC6546140|XP_001971306.2|DERE
OG0008261	LOC6624960|XP_002050615.2|DVIR	LOC6546717|XP_001974589.1|DERE
OG0008262	LOC6635866|XP_002059340.1|DVIR	LOC6542529|XP_001970796.1|DERE
OG0008264	LOC116652037|XP_032295808.1|DVIR, LOC6626026|XP_002049602.1|DVIR	LOC6547529|XP_001974913.1|DERE
OG0008265	LOC6632546|XP_002055840.1|DVIR, LOC6632545|XP_002055839.1|DVIR	LOC6554663|XP_001981343.2|DERE
OG0008266	LOC6632538|XP_002056181.1|DVIR	LOC6552787|XP_001978973.1|DERE
OG0008267	LOC6632596|XP_032289485.1|DVIR	LOC6555188|XP_026836387.1|DERE
OG0008268	LOC6635632|XP_002059237.1|DVIR	LOC6548782|XP_001974061.1|DERE
OG0008269	LOC6627717|XP_002051639.1|DVIR	LOC6549122|XP_001974147.2|DERE
OG0008270	LOC6636650|XP_002060128.2|DVIR	LOC6550584|XP_001976742.1|DERE
OG0008271	LOC6623194|XP_002047753.1|DVIR	LOC6546466|XP_001971338.1|DERE
OG0008272	LOC6633258|XP_032289053.1|DVIR	LOC6551296|XP_026838566.1|DERE
OG0008273	LOC6629628|XP_015026826.1|DVIR	LOC6554011|XP_001980541.1|DERE
OG0008274	LOC6631465|XP_002055005.1|DVIR	LOC6555654|XP_001982567.1|DERE
OG0008275	LOC6633591|XP_002056803.1|DVIR	LOC6550966|XP_001976995.1|DERE
OG0008276	LOC6634604|XP_002058259.2|DVIR	LOC6550659|XP_001978067.1|DERE
OG0008277	LOC6631337|XP_015026748.1|DVIR	LOC6551448|XP_015011058.1|DERE
OG0008278	LOC6628046|XP_002051157.1|DVIR	LOC6541737|XP_001969482.1|DERE
OG0008279	LOC6631927|XP_015026734.1|DVIR	LOC6550734|XP_015011293.1|DERE
OG0008280	LOC6631526|XP_002055333.3|DVIR	LOC6551168|XP_001977066.3|DERE
OG0008281	LOC6632147|XP_002055756.1|DVIR	LOC6550412|XP_001977743.2|DERE
OG0008282	LOC6633664|XP_002056858.1|DVIR	LOC6551185|XP_026837600.1|DERE
OG0008283	LOC6631507|XP_015026449.1|DVIR	LOC6550019|XP_001977485.1|DERE
OG0008284	LOC6636272|XP_002059685.1|DVIR	LOC6555835|XP_001982701.2|DERE
OG0008285	LOC6631567|XP_002055554.1|DVIR	LOC6551704|XP_001977283.1|DERE
OG0008286	LOC6636024|XP_002059548.1|DVIR	LOC6551345|XP_001977079.1|DERE
OG0008287	LOC6632042|XP_002055019.1|DVIR	LOC6550247|XP_001977922.1|DERE
OG0008288	LOC6629968|XP_002053077.1|DVIR	LOC6553806|XP_001979563.1|DERE
OG0008290	LOC6631421|XP_002055306.1|DVIR	LOC6549805|XP_001977328.1|DERE
OG0008291	LOC6633313|XP_002056890.1|DVIR	LOC6550243|XP_001977918.1|DERE
OG0008292	LOC6631466|XP_002055006.2|DVIR	LOC6555653|XP_001982566.1|DERE
OG0008293	LOC6629463|XP_002053880.3|DVIR	LOC6554297|XP_001981065.3|DERE
OG0008294	LOC6630913|XP_002053772.1|DVIR	LOC6555208|XP_001982076.1|DERE
OG0008295	LOC6632200|XP_032295353.1|DVIR	LOC6550098|XP_001978186.1|DERE
OG0008296	LOC6631405|XP_002055003.1|DVIR	LOC6550536|XP_001977961.1|DERE
OG0008297	LOC6632195|XP_002055022.1|DVIR	LOC6550528|XP_001977925.1|DERE
OG0008298	LOC6634425|XP_002057937.1|DVIR	LOC6550366|XP_001977863.1|DERE
