Orthogroup	DVIR.longest_only	DPSE.longest_only
OG0007527	LOC6622497|XP_002047225.2|DVIR	LOC4813688|XP_001353646.1|DPSE
OG0007528	LOC6625802|XP_032293381.1|DVIR	LOC6899016|XP_002138971.3|DPSE
OG0007529	LOC6624743|XP_002049703.1|DVIR	LOC4803964|XP_001360602.4|DPSE
OG0007530	LOC6635262|XP_002058741.1|DVIR	LOC117184773|XP_033239501.1|DPSE
OG0007531	LOC6625243|XP_002049196.1|DVIR	LOC4805574|XP_001361957.2|DPSE
OG0007532	LOC6625921|XP_002049460.1|DVIR	LOC6899062|XP_002138987.3|DPSE
OG0007533	LOC6624720|XP_002048122.1|DVIR	LOC4812620|XP_001352976.2|DPSE
OG0007534	LOC6623043|XP_002048057.1|DVIR	LOC4813823|XP_001353547.1|DPSE
OG0007535	LOC6624336|XP_002047632.1|DVIR	LOC4812895|XP_001353601.3|DPSE
OG0007536	LOC6629867|XP_002053344.1|DVIR	LOC4802872|XP_001359703.2|DPSE
OG0007537	LOC6624625|XP_032290432.1|DVIR	LOC6900585|XP_033238191.1|DPSE
OG0007538	LOC6624635|XP_032290377.1|DVIR	LOC4813036|XP_033240038.1|DPSE
OG0007539	LOC6628396|XP_032294381.1|DVIR	LOC6903226|XP_002132927.3|DPSE
OG0007540	LOC6631056|XP_002054222.1|DVIR	LOC4800726|XP_001357946.2|DPSE
OG0007541	LOC6626317|XP_002049524.1|DVIR	LOC4805169|XP_001361616.1|DPSE
OG0007542	LOC6626592|XP_002049028.1|DVIR	LOC4805699|XP_004444581.2|DPSE
OG0007543	LOC6636258|XP_032290070.1|DVIR	LOC6899870|XP_033237262.1|DPSE
OG0007544	LOC6624261|XP_002048516.1|DVIR	LOC4812609|XP_001352623.3|DPSE
OG0007545	LOC6628392|XP_002051191.1|DVIR	LOC4816203|XP_001355751.2|DPSE
OG0007546	LOC6630936|XP_002053489.1|DVIR	LOC6897507|XP_002137656.1|DPSE
OG0007547	LOC6625782|XP_002049580.1|DVIR	LOC4804152|XP_001360758.1|DPSE
OG0007548	LOC6622995|XP_015030715.1|DVIR	LOC4814150|XP_033238089.1|DPSE
OG0007549	LOC6622620|XP_002048143.1|DVIR	LOC117184538|XP_033238588.1|DPSE
OG0007550	LOC6622587|XP_002047968.1|DVIR	LOC4812156|XP_001352902.1|DPSE
OG0007551	LOC6626308|XP_032292119.1|DVIR	LOC4804034|XP_033234626.1|DPSE
OG0007552	LOC6628726|XP_015028568.1|DVIR	LOC4817115|XP_001356747.4|DPSE
OG0007553	LOC6627322|XP_002051698.1|DVIR	LOC4817138|XP_001356826.1|DPSE
OG0007554	LOC6623799|XP_002046349.1|DVIR	LOC4812546|XP_001352604.1|DPSE
OG0007555	LOC6626492|XP_002049317.1|DVIR	LOC4804092|XP_033234653.1|DPSE
OG0007556	LOC6627196|XP_002049441.1|DVIR	LOC4805624|XP_033233719.1|DPSE
OG0007557	LOC6626002|XP_015029771.1|DVIR	LOC4805622|XP_033233717.1|DPSE
OG0007558	LOC6626850|XP_032292163.1|DVIR	LOC6898303|XP_033234414.1|DPSE
OG0007559	LOC6629197|XP_002051599.1|DVIR	LOC4816170|XP_001355815.1|DPSE
OG0007560	LOC6624485|XP_002048114.1|DVIR	LOC4811878|XP_015044064.2|DPSE
OG0007561	LOC6622095|XP_032290545.1|DVIR	LOC4812424|XP_033239055.1|DPSE
OG0007562	LOC6622298|XP_002047913.1|DVIR	LOC4813838|XP_001353278.3|DPSE
OG0007563	LOC6624439|XP_002048397.1|DVIR	LOC4813108|XP_001353957.1|DPSE
OG0007564	LOC6624457|XP_002047470.1|DVIR	LOC4813563|XP_001353587.2|DPSE
OG0007565	LOC6629492|XP_032288741.1|DVIR	LOC26532232|XP_033233421.1|DPSE
OG0007566	LOC6626957|XP_002049409.2|DVIR	LOC4803957|XP_001360595.2|DPSE
OG0007567	LOC6630477|XP_032294116.1|DVIR	LOC4801156|XP_001358291.1|DPSE
OG0007568	LOC6626992|XP_002049232.1|DVIR	LOC4804651|XP_001361179.2|DPSE
OG0007569	LOC6626046|XP_002049144.1|DVIR	LOC4804140|XP_001360746.2|DPSE
OG0007570	LOC6626993|XP_015029494.1|DVIR	LOC4804652|XP_001361180.2|DPSE
OG0007571	LOC6626859|XP_002049230.2|DVIR	LOC4804650|XP_001361178.4|DPSE
OG0007572	LOC6627134|XP_002048952.2|DVIR	LOC4818006|XP_001357476.3|DPSE
OG0007573	LOC6627191|XP_002049933.1|DVIR	LOC4803874|XP_001360523.2|DPSE
OG0007574	LOC6627089|XP_032291764.1|DVIR	LOC4805436|XP_001361837.1|DPSE
OG0007575	LOC6627154|XP_032293226.1|DVIR	LOC4805562|XP_001361947.3|DPSE
OG0007576	LOC6631402|XP_002055672.1|DVIR	LOC4814754|XP_033239087.1|DPSE
OG0007577	LOC6633879|XP_032295842.1|DVIR	LOC4815088|XP_001354834.2|DPSE
OG0007578	LOC6627865|XP_002052262.3|DVIR	LOC4817485|XP_001356906.4|DPSE
OG0007579	LOC6625652|XP_002049869.1|DVIR	LOC4805053|XP_001361517.2|DPSE
OG0007580	LOC6622508|XP_002048431.2|DVIR	LOC4813161|XP_001353135.2|DPSE
OG0007581	LOC6627702|XP_002051986.1|DVIR	LOC4816827|XP_001356542.2|DPSE
OG0007582	LOC6633052|XP_002056760.2|DVIR	LOC4802367|XP_001359296.1|DPSE
OG0007583	LOC6626955|XP_002049407.2|DVIR	LOC4805234|XP_001361670.3|DPSE
OG0007584	LOC6634487|XP_032296249.1|DVIR	LOC4815715|XP_001355626.4|DPSE
OG0007585	LOC6622598|XP_002047701.1|DVIR	LOC4813265|XP_001353291.4|DPSE
OG0007586	LOC6634318|XP_002057458.1|DVIR	LOC4816318|XP_001356249.3|DPSE
OG0007587	LOC6626558|XP_032292861.1|DVIR	LOC4805539|XP_033233415.1|DPSE
OG0007588	LOC6629164|XP_002052367.1|DVIR	LOC117184108|XP_033236202.1|DPSE
OG0007589	LOC6631888|XP_002055489.3|DVIR	LOC4814770|XP_001354759.2|DPSE
OG0007590	LOC6624250|XP_032290733.1|DVIR	LOC6900368|XP_015042616.2|DPSE
OG0007591	LOC6625111|XP_002049285.1|DVIR	LOC4805120|XP_001361577.2|DPSE
OG0007592	LOC6625492|XP_002048829.1|DVIR	LOC4804218|XP_001360812.3|DPSE
OG0007593	LOC6633683|XP_032295553.1|DVIR	LOC4814374|XP_001354449.2|DPSE
OG0007594	LOC6626734|XP_002049278.2|DVIR	LOC4805112|XP_003736964.1|DPSE
OG0007595	LOC6626043|XP_002049141.1|DVIR	LOC6898699|XP_002138704.1|DPSE
OG0007596	LOC6624510|XP_032290678.1|DVIR	LOC4813933|XP_001354095.2|DPSE
OG0007597	LOC6624214|XP_002048670.1|DVIR	LOC4813821|XP_001353995.2|DPSE
OG0007598	LOC6625297|XP_002049259.2|DVIR	LOC4805564|XP_001361949.2|DPSE
OG0007599	LOC116650070|XP_032289309.1|DVIR, LOC6622370|XP_002047492.1|DVIR	LOC4813840|XP_001353599.1|DPSE
OG0007600	LOC6622417|XP_002047496.1|DVIR	LOC4811984|XP_033241393.1|DPSE
OG0007601	LOC6622510|XP_032290811.1|DVIR	LOC6900346|XP_002134743.1|DPSE
OG0007602	LOC6624180|XP_002048652.1|DVIR	LOC4813059|XP_001353518.1|DPSE
OG0007603	LOC6624187|XP_032289945.1|DVIR	LOC4813690|XP_001353519.1|DPSE
OG0007604	LOC6636831|XP_032291529.1|DVIR	LOC4812534|XP_015043590.2|DPSE
OG0007605	LOC6622504|XP_032290669.1|DVIR	LOC6903600|XP_033240199.1|DPSE
OG0007606	LOC6623593|XP_015030397.1|DVIR	LOC4811995|XP_001352785.3|DPSE
OG0007607	LOC6630903|XP_032294943.1|DVIR	LOC4801080|XP_015038658.2|DPSE
OG0007608	LOC6622097|XP_002048078.1|DVIR	LOC4812615|XP_001353008.3|DPSE
OG0007609	LOC6631755|XP_002054923.1|DVIR	LOC4814603|XP_001354815.1|DPSE
OG0007610	LOC6626743|XP_032293048.1|DVIR	LOC4804366|XP_001360940.2|DPSE
OG0007611	LOC6636242|XP_015024054.1|DVIR	LOC6899891|XP_015044270.1|DPSE
OG0007612	LOC6625929|XP_002049298.1|DVIR	LOC4805132|XP_033233581.1|DPSE
OG0007613	LOC6626562|XP_002049812.3|DVIR	LOC6898999|XP_002138959.2|DPSE
OG0007614	LOC6623189|XP_002046103.1|DVIR	LOC4811962|XP_001352737.1|DPSE
OG0007615	LOC6623080|XP_002047262.1|DVIR	LOC4814146|XP_001354300.2|DPSE
OG0007616	LOC6630478|XP_002053754.1|DVIR	LOC4801157|XP_001358292.2|DPSE
OG0007617	LOC6624046|XP_032289975.1|DVIR	LOC6900497|XP_033237811.1|DPSE
OG0007618	LOC6623062|XP_032290663.1|DVIR	LOC6900548|XP_002134932.3|DPSE
OG0007619	LOC6622539|XP_015030560.1|DVIR	LOC4812370|XP_001352744.3|DPSE
OG0007620	LOC6624387|XP_032290003.1|DVIR	LOC4811937|XP_033240824.1|DPSE
OG0007621	LOC6625684|XP_002050317.1|DVIR	LOC4804592|XP_001361127.4|DPSE
OG0007622	LOC6624563|XP_015031514.2|DVIR	LOC6900797|XP_033239100.1|DPSE
OG0007623	LOC6623071|XP_032290667.1|DVIR	LOC4813463|XP_033241065.1|DPSE
OG0007624	LOC6622779|XP_002048083.1|DVIR	LOC4812043|XP_001353014.1|DPSE
OG0007625	LOC6623394|XP_032289881.1|DVIR	LOC4813758|XP_033239104.1|DPSE
OG0007626	LOC6622735|XP_002047031.1|DVIR	LOC4812057|XP_001352447.3|DPSE
OG0007627	LOC6622715|XP_002047030.1|DVIR	LOC4812513|XP_001352446.3|DPSE
OG0007628	LOC6636234|XP_002059748.1|DVIR	LOC4811788|XP_001352355.1|DPSE
OG0007629	LOC6624463|XP_002046602.1|DVIR	LOC6900886|XP_033237476.1|DPSE
OG0007630	LOC6630538|XP_002054603.3|DVIR	LOC4803248|XP_001360021.3|DPSE
OG0007631	LOC6633211|XP_002055976.1|DVIR	LOC4800673|XP_001357905.2|DPSE
OG0007632	LOC26531257|XP_032289262.1|DVIR, LOC116650579|XP_032290494.1|DVIR	LOC26533848|XP_015043587.1|DPSE
OG0007633	LOC6628338|XP_032294491.1|DVIR	LOC4816993|XP_033235742.1|DPSE
OG0007634	LOC6635211|XP_032295123.1|DVIR	LOC6896710|XP_002136924.1|DPSE
OG0007635	LOC6634335|XP_002057463.2|DVIR	LOC4816505|XP_001356244.3|DPSE
OG0007636	LOC6623997|XP_002047588.2|DVIR	LOC6903223|XP_002132924.3|DPSE, LOC4812568|XP_001352907.4|DPSE
OG0007637	LOC6629073|XP_002052375.1|DVIR	LOC6899753|XP_002135785.3|DPSE
OG0007638	LOC6635929|XP_032292495.1|DVIR	LOC6902079|XP_015041145.2|DPSE
OG0007639	LOC116649736|XP_032296490.1|DVIR	LOC6902133|XP_002133664.1|DPSE
OG0007640	LOC6626107|XP_002050511.1|DVIR	LOC4804198|XP_001360797.3|DPSE, LOC6899141|XP_033233954.1|DPSE
OG0007641	LOC6629440|XP_002053157.1|DVIR	LOC4803023|XP_001359825.2|DPSE
OG0007642	LOC6626502|XP_002050871.1|DVIR, LOC6626366|XP_002050695.1|DVIR	LOC4805482|XP_001361877.3|DPSE
OG0007643	LOC6631100|XP_032291097.1|DVIR	LOC4802325|XP_033237952.1|DPSE
OG0007644	LOC6630946|XP_002054048.1|DVIR	LOC4801976|XP_001358989.5|DPSE
OG0007645	LOC6633228|XP_002056286.1|DVIR	LOC4803312|XP_001360076.2|DPSE
OG0007646	LOC6627715|XP_002051637.1|DVIR	LOC4816820|XP_001356507.2|DPSE
OG0007647	LOC6628324|XP_032293662.1|DVIR	LOC4816176|XP_001355744.4|DPSE
OG0007648	LOC6627176|XP_002050394.2|DVIR	LOC6898455|XP_002138498.2|DPSE
OG0007649	LOC6623445|XP_002047281.1|DVIR	LOC6902901|XP_002132635.2|DPSE
OG0007650	LOC6626400|XP_002049137.3|DVIR	LOC4804943|XP_001361424.3|DPSE
OG0007651	LOC26531350|XP_032296644.1|DVIR	LOC4814406|XP_001354440.2|DPSE
OG0007652	LOC26531799|XP_015024750.1|DVIR, LOC26530875|XP_015024747.1|DVIR	LOC4805076|XP_003736963.2|DPSE
OG0007653	LOC116650469|XP_032290030.1|DVIR, LOC6622547|XP_002048436.1|DVIR	LOC6900295|XP_033240566.1|DPSE, LOC6903119|XP_002132829.2|DPSE
OG0007654	LOC6623165|XP_002047745.1|DVIR	LOC4812131|XP_001352721.1|DPSE
OG0007655	LOC6635353|XP_002058899.2|DVIR, LOC6627181|XP_002049746.2|DVIR, LOC6622686|XP_032289987.1|DVIR	LOC6901010|XP_002134637.2|DPSE
OG0007657	LOC26531719|XP_015027927.2|DVIR, LOC116651929|XP_032295313.1|DVIR	LOC6899180|XP_002136344.2|DPSE
OG0007659	LOC26530911|XP_015030260.1|DVIR	LOC26532349|XP_015039842.2|DPSE
OG0007659	LOC6626742|XP_002049305.2|DVIR	LOC6898459|XP_002138502.1|DPSE
OG0007660	LOC6630266|XP_002053425.1|DVIR, LOC6630265|XP_002053424.1|DVIR	LOC4803136|XP_001359928.3|DPSE
OG0007664	LOC6630004|XP_002054766.2|DVIR	LOC4801634|XP_015037333.2|DPSE
OG0007665	LOC6631934|XP_002055481.2|DVIR, LOC116652020|XP_032295559.1|DVIR	LOC4815560|XP_001355654.4|DPSE
OG0007666	LOC6631832|XP_032295848.1|DVIR	LOC4815899|XP_033240804.1|DPSE
OG0007667	LOC6631313|XP_002055056.1|DVIR	LOC4815905|XP_033240908.1|DPSE
OG0007668	LOC6634313|XP_002057563.1|DVIR	LOC4818159|XP_001357432.2|DPSE
OG0007669	LOC6631857|XP_032295556.1|DVIR	LOC6902277|XP_002133804.2|DPSE
OG0007670	LOC6631856|XP_002055200.1|DVIR	LOC6902278|XP_002133805.2|DPSE
OG0007671	LOC6632121|XP_002055259.1|DVIR	LOC4814872|XP_001354976.1|DPSE
OG0007672	LOC6632059|XP_002055112.1|DVIR	LOC4815662|XP_001355438.3|DPSE
OG0007673	LOC6629756|XP_002053898.3|DVIR	LOC4801143|XP_001358282.4|DPSE
OG0007674	LOC6632172|XP_032295987.1|DVIR	LOC4814200|XP_033237726.1|DPSE
OG0007675	LOC6631532|XP_002055339.1|DVIR	LOC6901216|XP_033239868.1|DPSE
OG0007676	LOC6635453|XP_002059055.1|DVIR	LOC6901019|XP_002134503.3|DPSE
OG0007677	LOC6633632|XP_002057276.2|DVIR	LOC4816095|XP_001355219.2|DPSE
OG0007678	LOC6631910|XP_002055591.1|DVIR	LOC6901727|XP_033239684.1|DPSE
OG0007679	LOC6631914|XP_002055595.1|DVIR	LOC4814544|XP_001355062.2|DPSE
OG0007680	LOC6634189|XP_015025182.1|DVIR	LOC4816422|XP_001356157.1|DPSE
OG0007681	LOC6632227|XP_002055875.1|DVIR	LOC6897343|XP_002137496.2|DPSE
OG0007682	LOC6631477|XP_032295896.1|DVIR	LOC26532857|XP_033240854.1|DPSE, LOC117184917|XP_033239991.1|DPSE
OG0007683	LOC6634489|XP_002058227.1|DVIR, LOC116652290|XP_032296487.1|DVIR	LOC4815519|XP_001355491.2|DPSE
OG0007684	LOC6631530|XP_002055337.1|DVIR	LOC4815115|XP_001354602.1|DPSE
OG0007685	LOC6632155|XP_032295571.1|DVIR	LOC4811763|XP_033240909.1|DPSE
OG0007686	LOC6631415|XP_002055424.1|DVIR	LOC4815289|XP_001355070.3|DPSE
OG0007687	LOC6634396|XP_032296275.1|DVIR	LOC4815432|XP_001355718.3|DPSE
OG0007688	LOC6635010|XP_002058654.1|DVIR	LOC4801759|XP_001358800.4|DPSE
OG0007689	LOC6631966|XP_002055229.1|DVIR	LOC4814554|XP_001355048.3|DPSE
OG0007690	LOC6631389|XP_015026605.1|DVIR	LOC6901532|XP_033237779.1|DPSE
OG0007691	LOC6632934|XP_002056121.1|DVIR	LOC4801100|XP_001358249.2|DPSE
OG0007692	LOC6631456|XP_002055544.2|DVIR	LOC6901005|XP_002134632.3|DPSE
OG0007693	LOC6631539|XP_002055063.1|DVIR	LOC4814977|XP_001354998.3|DPSE
OG0007694	LOC6623089|XP_002048238.1|DVIR	LOC4813761|XP_001353158.2|DPSE
OG0007695	LOC6633644|XP_032289088.1|DVIR	LOC6901459|XP_033239284.1|DPSE
OG0007696	LOC6622846|XP_002048026.2|DVIR	LOC4813565|XP_001353485.3|DPSE
OG0007697	LOC6622215|XP_002046087.1|DVIR	LOC4811870|XP_001352637.2|DPSE
OG0007698	LOC6633828|XP_002057107.2|DVIR	LOC4815615|XP_001355679.3|DPSE
OG0007699	LOC6634653|XP_002058106.2|DVIR	LOC6901824|XP_002134492.1|DPSE
OG0007700	LOC6633396|XP_002057206.1|DVIR	LOC4816065|XP_001355229.4|DPSE
OG0007701	LOC6633608|XP_032289038.1|DVIR	LOC6901938|XP_033238201.1|DPSE
OG0007702	LOC6631448|XP_002054959.1|DVIR	LOC4815504|XP_001355581.3|DPSE
OG0007703	LOC6634531|XP_002057960.2|DVIR	LOC4815266|XP_001354686.1|DPSE
OG0007704	LOC6632877|XP_032289507.1|DVIR	LOC4800335|XP_001357577.3|DPSE
OG0007705	LOC6636720|XP_002060193.1|DVIR	LOC4814359|XP_001354382.2|DPSE
OG0007706	LOC6635496|XP_002059085.2|DVIR	LOC6903613|XP_033238780.1|DPSE
OG0007707	LOC6631926|XP_032295584.1|DVIR	LOC6901423|XP_033241357.1|DPSE
OG0007708	LOC6632141|XP_015026433.2|DVIR	LOC4815863|XP_015040928.2|DPSE
OG0007709	LOC6636142|XP_002059536.2|DVIR	LOC4815942|XP_001355526.2|DPSE
OG0007710	LOC6631429|XP_002055537.2|DVIR	LOC6901690|XP_033241441.1|DPSE
OG0007711	LOC6631983|XP_002055608.1|DVIR	LOC4814194|XP_001354337.1|DPSE
OG0007712	LOC6634444|XP_002058059.1|DVIR	LOC6901922|XP_002133456.2|DPSE
OG0007713	LOC6633728|XP_032296623.1|DVIR	LOC4815673|XP_033238917.1|DPSE
OG0007714	LOC6631589|XP_002055441.1|DVIR	LOC6901082|XP_033240392.1|DPSE
OG0007715	LOC6631675|XP_002055001.1|DVIR	LOC4814744|XP_001354897.2|DPSE
OG0007716	LOC6631949|XP_002055401.3|DVIR	LOC6902158|XP_033237836.1|DPSE
OG0007717	LOC6632918|XP_002055921.2|DVIR	LOC4800341|XP_003736200.3|DPSE
OG0007718	LOC6634694|XP_002058305.1|DVIR	LOC4816082|XP_001355296.1|DPSE
OG0007719	LOC6631897|XP_015026641.1|DVIR	LOC4815622|XP_033238960.1|DPSE
OG0007720	LOC6631862|XP_032295869.1|DVIR	LOC4815915|XP_033238958.1|DPSE
OG0007721	LOC6631564|XP_015026360.1|DVIR	LOC4814318|XP_001354414.3|DPSE
OG0007722	LOC6631566|XP_002055553.2|DVIR	LOC4814227|XP_033239635.1|DPSE
OG0007723	LOC6631618|XP_032295954.1|DVIR	LOC4814327|XP_001354406.4|DPSE
OG0007724	LOC6627853|XP_002052848.1|DVIR	LOC4817319|XP_001356424.3|DPSE
OG0007725	LOC6631785|XP_032295724.1|DVIR	LOC4815191|XP_001354725.3|DPSE
OG0007726	LOC6636021|XP_002059545.1|DVIR	LOC4815768|XP_001355329.3|DPSE
OG0007727	LOC6636140|XP_002059534.1|DVIR	LOC4815817|XP_001355528.1|DPSE
OG0007728	LOC6636045|XP_032295971.1|DVIR	LOC4815362|XP_033240371.1|DPSE
OG0007729	LOC6636171|XP_002059557.1|DVIR	LOC4815689|XP_001355336.2|DPSE
OG0007730	LOC6636044|XP_002059571.1|DVIR	LOC4815361|XP_033237649.1|DPSE
OG0007731	LOC6624531|XP_015031245.1|DVIR	LOC4813009|XP_015043087.1|DPSE
OG0007732	LOC6632057|XP_002055110.1|DVIR	LOC4814846|XP_001355036.3|DPSE
OG0007733	LOC6631985|XP_002055610.1|DVIR	LOC4814448|XP_001354972.2|DPSE
OG0007734	LOC6631989|XP_002055614.1|DVIR	LOC4815039|XP_001354699.2|DPSE
OG0007735	LOC6631305|XP_002055048.1|DVIR	LOC4814944|XP_001354525.1|DPSE
OG0007736	LOC6634687|XP_032289214.1|DVIR	LOC4815465|XP_001355427.2|DPSE
OG0007737	LOC6629966|XP_015027598.1|DVIR	LOC4800882|XP_001358077.4|DPSE
OG0007738	LOC6630958|XP_015027762.1|DVIR	LOC4800586|XP_015038724.2|DPSE
OG0007739	LOC6631646|XP_002055365.2|DVIR	LOC4814585|XP_001355023.4|DPSE
OG0007740	LOC6633417|XP_032296305.1|DVIR	LOC4816014|XP_015041088.1|DPSE
OG0007741	LOC6636088|XP_032296154.1|DVIR	LOC6901385|XP_015041652.2|DPSE
OG0007742	LOC6636672|XP_002060150.1|DVIR	LOC6901684|XP_033239280.1|DPSE
OG0007743	LOC6633134|XP_032288805.1|DVIR	LOC4800490|XP_001357757.4|DPSE
OG0007744	LOC26531712|XP_015031785.1|DVIR	LOC26532603|XP_033238533.1|DPSE
OG0007745	LOC6632591|XP_032289445.1|DVIR	LOC4801438|XP_033234814.1|DPSE
OG0007746	LOC6631273|XP_002054057.1|DVIR	LOC4801708|XP_001358755.1|DPSE
OG0007747	LOC6636161|XP_032296225.1|DVIR	LOC4814581|XP_033238293.1|DPSE
OG0007748	LOC6631900|XP_032295929.1|DVIR	LOC4815062|XP_033239643.1|DPSE
OG0007749	LOC6634528|XP_002057957.1|DVIR	LOC4816087|XP_001355225.2|DPSE
OG0007750	LOC6630200|XP_032296222.1|DVIR	LOC4800321|XP_001357589.2|DPSE
OG0007751	LOC6628194|XP_002052853.1|DVIR	LOC6902805|XP_002132542.2|DPSE
OG0007752	LOC6631311|XP_002055054.1|DVIR	LOC4815633|XP_001355292.3|DPSE
OG0007753	LOC6631828|XP_002055470.1|DVIR	LOC4815544|XP_033239481.1|DPSE
OG0007754	LOC6631874|XP_002055031.1|DVIR	LOC4814656|XP_001354623.2|DPSE
OG0007755	LOC6631750|XP_002055029.2|DVIR	LOC4814719|XP_001354627.4|DPSE
OG0007756	LOC6633689|XP_002057006.2|DVIR	LOC6901443|XP_002134129.2|DPSE
OG0007757	LOC6633388|XP_032296392.1|DVIR	LOC4814990|XP_001354542.2|DPSE
OG0007758	LOC6634211|XP_002057804.2|DVIR	LOC4817822|XP_001357284.2|DPSE
OG0007759	LOC6629496|XP_002054516.1|DVIR	LOC4800391|XP_003736234.1|DPSE
OG0007760	LOC6631775|XP_032296015.1|DVIR	LOC4815594|XP_015041367.1|DPSE
OG0007761	LOC6631449|XP_002055025.3|DVIR	LOC4814690|XP_033238182.1|DPSE
OG0007762	LOC6631469|XP_002055026.1|DVIR	LOC4814689|XP_015041523.2|DPSE
OG0007763	LOC6628198|XP_002052857.3|DVIR	LOC4817305|XP_033236076.1|DPSE
OG0007764	LOC6633725|XP_002057090.2|DVIR	LOC6901966|XP_033240849.1|DPSE
OG0007765	LOC6633724|XP_002057089.1|DVIR	LOC4815723|XP_001355342.2|DPSE
OG0007766	LOC6632252|XP_015026047.1|DVIR	LOC4801269|XP_015037120.2|DPSE
OG0007767	LOC6636208|XP_032290092.1|DVIR	LOC4811783|XP_001352350.2|DPSE
OG0007768	LOC6631773|XP_002055181.1|DVIR	LOC4815595|XP_001355703.1|DPSE
OG0007769	LOC6634768|XP_002058007.1|DVIR	LOC6903689|XP_033238701.1|DPSE
OG0007770	LOC6634770|XP_015025035.1|DVIR	LOC4811751|XP_033239046.1|DPSE, LOC117185093|XP_033240810.1|DPSE
OG0007771	LOC6628657|XP_002051507.2|DVIR	LOC4817877|XP_001357358.3|DPSE
OG0007772	LOC6633572|XP_002057076.1|DVIR	LOC4815278|XP_001354513.4|DPSE
OG0007773	LOC6628919|XP_002051387.1|DVIR	LOC6903333|XP_002132214.2|DPSE
OG0007774	LOC6623059|XP_002046678.1|DVIR	LOC4813198|XP_001353254.3|DPSE
OG0007775	LOC6631663|XP_002054941.1|DVIR	LOC4814475|XP_001354825.3|DPSE
OG0007776	LOC6632002|XP_002055094.2|DVIR	LOC4814384|XP_001354351.2|DPSE
OG0007777	LOC6631826|XP_032295850.1|DVIR	LOC4815319|XP_001354599.3|DPSE
OG0007778	LOC6634460|XP_002057948.2|DVIR	LOC4815767|XP_001355628.2|DPSE
OG0007779	LOC6623872|XP_002046231.1|DVIR	LOC4812399|XP_001352565.3|DPSE
OG0007780	LOC6636695|XP_002060115.1|DVIR	LOC6901266|XP_002133967.1|DPSE
OG0007781	LOC6634645|XP_032296453.1|DVIR	LOC6901909|XP_015040980.2|DPSE
OG0007782	LOC6633704|XP_002057299.1|DVIR	LOC4815107|XP_001355214.2|DPSE
OG0007783	LOC6634509|XP_002058279.1|DVIR	LOC4814900|XP_001355099.4|DPSE
OG0007784	LOC6631034|XP_002054125.2|DVIR	LOC4802745|XP_001359608.2|DPSE
OG0007785	LOC6633482|XP_032296622.1|DVIR	LOC4814613|XP_001355188.4|DPSE
OG0007786	LOC6628305|XP_032294257.1|DVIR	LOC4817197|XP_001356417.4|DPSE
OG0007787	LOC6635215|XP_032294790.1|DVIR	LOC4800283|XP_001357622.4|DPSE
OG0007788	LOC6630566|XP_002054383.1|DVIR	LOC4801671|XP_001358723.2|DPSE
OG0007789	LOC6635142|XP_032294903.1|DVIR	LOC4801539|XP_033238698.1|DPSE
OG0007790	LOC6632759|XP_032288739.1|DVIR	LOC4801254|XP_033233049.1|DPSE
OG0007791	LOC6632213|XP_015025929.1|DVIR	LOC4801252|XP_001358375.4|DPSE
OG0007792	LOC6634427|XP_002057939.1|DVIR	LOC4814624|XP_001354936.2|DPSE
OG0007793	LOC6629960|XP_002053618.2|DVIR	LOC13036434|XP_003736928.2|DPSE
OG0007794	LOC6634682|XP_002057998.1|DVIR	LOC4815667|XP_015041174.2|DPSE
OG0007795	LOC6633791|XP_002056963.2|DVIR	LOC4816015|XP_001355271.1|DPSE
OG0007796	LOC6632886|XP_002055789.1|DVIR	LOC4802116|XP_001359097.2|DPSE
OG0007797	LOC6632620|XP_002056102.2|DVIR	LOC4800404|XP_015038763.1|DPSE
OG0007798	LOC6632429|XP_002056101.1|DVIR	LOC6896740|XP_002136947.2|DPSE
OG0007799	LOC6635189|XP_002058388.1|DVIR	LOC4801660|XP_001358712.2|DPSE
OG0007800	LOC6630920|XP_002053779.1|DVIR	LOC4801478|XP_001358563.2|DPSE
OG0007801	LOC6635271|XP_015024778.2|DVIR	LOC4802120|XP_003736671.2|DPSE
OG0007802	LOC26531808|XP_015027947.1|DVIR	LOC6896825|XP_002137028.1|DPSE
OG0007803	LOC6634979|XP_032295000.1|DVIR	LOC4801339|XP_001358450.5|DPSE
OG0007804	LOC6635470|XP_002058978.2|DVIR	LOC4815151|XP_033240451.1|DPSE
OG0007805	LOC6635468|XP_002058976.1|DVIR	LOC4815078|XP_001354872.1|DPSE
OG0007806	LOC6635467|XP_002058975.1|DVIR	LOC4815077|XP_001354871.3|DPSE
OG0007808	LOC6630859|XP_002052954.2|DVIR	LOC4811821|XP_033232511.1|DPSE
OG0007809	LOC6634409|XP_002057930.1|DVIR	LOC4814580|XP_001354944.2|DPSE
OG0007810	LOC6634182|XP_002057440.1|DVIR	LOC4817991|XP_001357329.2|DPSE
OG0007811	LOC6631142|XP_032288929.1|DVIR	LOC4801032|XP_015038688.2|DPSE
OG0007812	LOC6635542|XP_032296263.1|DVIR	LOC4815075|XP_001354983.1|DPSE
OG0007813	LOC6632508|XP_002056013.2|DVIR	LOC4801288|XP_001358408.3|DPSE
OG0007814	LOC6633875|XP_002057386.1|DVIR	LOC4814612|XP_001355187.1|DPSE
OG0007815	LOC6631851|XP_002055587.1|DVIR	LOC4815146|XP_001354931.1|DPSE
